,Thal_MGN_L,Frontal_Med_Orb_R,Occipital_Sup_R,Temporal_Sup_R,Fusiform_R,Angular_L,Vermis_10,Calcarine_R,Thal_LGN_R,Thal_AV_R,Vermis_4_5,Precentral_L,Cerebellum_4_5_L,Frontal_Inf_Orb_2_R,Vermis_6,Thal_PuA_L,Red_N_L,Cerebellum_7b_L,OFCmed_L,Cerebellum_3_L,Thal_MGN_R,SupraMarginal_R,Hippocampus_L,Temporal_Pole_Mid_L,OFCpost_L,Cingulate_Post_L,Thal_PuM_L,OFCant_R,Calcarine_L,Frontal_Sup_Medial_L,SupraMarginal_L,N_Acc_R,Thal_PuL_L,Cerebellum_Crus1_R,Paracentral_Lobule_R,OFClat_L,Thal_VPL_R,ParaHippocampal_R,Cingulate_Post_R,Thal_VPL_L,Putamen_L,Thal_VA_R,Cerebellum_9_R,ACC_sup_L,Cerebellum_9_L,Precentral_R,Frontal_Inf_Orb_2_L,Parietal_Sup_L,Heschl_L,Thal_LGN_L,Postcentral_L,Vermis_8,Paracentral_Lobule_L,Cuneus_R,Lingual_R,Cingulate_Mid_R,Temporal_Inf_R,Raphe_M,Cerebellum_Crus1_L,Cerebellum_7b_R,Temporal_Mid_R,ACC_pre_R,Putamen_R,Precuneus_L,Occipital_Inf_R,Thal_PuL_R,Raphe_D,Parietal_Inf_R,Occipital_Sup_L,SN_pc_L,Olfactory_R,Rectus_L,ACC_sup_R,Frontal_Mid_2_R,Heschl_R,Cerebellum_Crus2_R,Thal_LP_R,Cuneus_L,VTA_L,Thal_VL_L,Cerebellum_3_R,Lingual_L,Temporal_Pole_Sup_L,ACC_sub_L,Thal_LP_L,OFCant_L,Vermis_9,Thal_MDm_R,Frontal_Sup_Medial_R,ACC_sub_R,VTA_R,Amygdala_R,Frontal_Mid_2_L,Insula_R,Caudate_R,Thal_PuM_R,Frontal_Inf_Oper_L,Caudate_L,Frontal_Inf_Tri_R,Cerebellum_10_L,Insula_L,OFCpost_R,Olfactory_L,SN_pr_R,Cerebellum_8_L,Vermis_7,Thal_PuA_R,Temporal_Pole_Mid_R,Frontal_Med_Orb_L,Thal_VA_L,ParaHippocampal_L,Thal_IL_R,SN_pc_R,Parietal_Inf_L,Cerebellum_6_L,Hippocampus_R,Occipital_Mid_R,OFClat_R,Rolandic_Oper_R,Pallidum_R,Cerebellum_6_R,Supp_Motor_Area_L,Thal_IL_L,Temporal_Inf_L,Temporal_Pole_Sup_R
OFClat_L,0.39716359228399706,0.05920657393225288,0.0467058087270773,0.45300797414595806,0.38975630795019767,-0.2237293527784738,0.2966330950693101,0.4120357951109686,-0.04632538208103981,0.33465819372737154,0.41608002620870627,0.4583637504076426,0.4826758107685113,0.4053652328527369,0.22276035150893528,0.02072151047202612,0.0037903387327272125,-0.35336657094425006,0.043522959977785415,0.43168891934982956,0.18231248846464074,0.3052111715858216,0.5401469975339086,0.05037780600308797,0.5376097154464734,0.39774820705831726,0.08673321022953805,0.09981520929160169,0.3799696476842701,0.5767442663048511,0.08103370486525723,-0.050853661829790904,0.1590832504584096,0.023323562550295843,0.4732334800352023,1.0,0.06686500604445507,0.5588818844504423,0.3113134364349521,0.4104192831993591,0.45840631025278594,0.554546981470366,0.25390210379920247,0.4258483663461604,0.27258953493168436,0.39876319983315694,0.6209536952888374,-0.055735089853493805,-0.21243980381695332,0.13653532076059688,0.3662849434784205,-0.012152334530712974,0.35048740755939084,0.22116714880310265,0.317784573068072,0.3737464329478283,0.1752045210311698,0.5499088842969558,0.07139378491495461,0.44144882331314406,0.1473644849179635,0.5461454211479961,0.5624239259496293,0.39142960247599246,-0.17324353822448343,0.005053213715065655,0.3625782091218293,0.3684331520129479,-0.022234936244106218,0.14013511068752293,0.24227896027894283,0.11235606219951833,0.3077617746219488,0.5130187027814107,-0.2765778477354844,-0.2882420455092573,0.16946787991083537,0.10574580948525027,0.2564310071617991,0.5177904608702408,0.47664229574739264,0.25121477428515016,0.5278292224718779,0.3053718228722208,0.10862904213350606,0.5929237859536965,0.1095316560429011,0.3425371604410809,0.5957061664894672,0.09892332826663108,-0.0028728277627449368,0.16661033342384746,0.7331422829555837,0.1378770326324763,0.4715927508801392,-0.10988558917037224,0.562518952535121,0.49898486289016486,0.44024161409040874,0.22611674887707012,0.5841107700282202,0.12280886753213982,0.5399221768217587,0.11683733678897952,0.17041456805706506,0.25784569053764983,-0.18978685848147875,-0.3094521918090137,-0.1127358522795516,0.5996480124348141,0.338372606106465,-0.08623037818999091,0.14378823415365452,0.06619346953938535,0.3146152397363209,0.2955921652564725,-0.26522828953489286,0.3243490797959471,0.2581412050072939,0.5411066112858433,0.1916696467104488,0.49696955259477804,0.5207373328105017,0.48875075412242475,-0.18634407204541628
Thal_VPL_R,0.1959753647363434,0.04991683487979854,0.042596034244498114,0.2922329458171559,0.25131244165568817,0.16392052652831576,0.43725438717769183,-0.040523745323045035,0.819263411036886,0.4503272997426659,0.3052880553970664,-0.12367485750713111,0.22620550804671208,0.3800276134703951,-0.04956936725573463,0.4391070706704904,0.615259740261601,0.09447498255563927,0.26524576073039824,0.5014473919604683,0.13840297551050335,0.09620835876429766,0.40422601491376714,-0.03130395735722066,0.12854143685997416,0.22448682283811147,0.5179424783756866,0.44976574449535367,0.006601346806268889,0.42721698872603114,0.3088127998234599,0.31246480729598525,0.6360595634983531,0.042174228617089186,-0.16741539386346063,0.06686500604445507,1.0,0.21247514699266476,0.3977464912301203,0.6332837903704049,0.5536675382028601,0.4697641314966521,0.143892097872186,0.7274116653488489,0.06563384608772806,-0.191043931546213,0.2898639759339479,-0.08829762199274015,0.38178521788515263,-0.021677669368800907,-0.03278555645497205,0.36401439283577336,-0.23918648770856588,-0.0012446690436121058,0.14819281113677596,-0.01386991299035279,0.33081003777608714,0.5750143746960676,0.2989361484738753,0.21008549816199867,0.3388926243561791,0.47840106532612725,0.4585246651090078,0.0020964103068018118,0.12174708526346943,0.6711389473427883,0.6933870780281276,-0.28813392988872644,-0.08180771378227414,0.6733265246690697,0.4688452075457035,0.21426266502201488,0.6895529782644771,0.3527235205677236,0.7095239471959326,0.3622686339324307,0.6953719826635,-0.13152302692567833,0.5721828189626464,0.7047351672507948,-0.14047220674521713,0.04879290954368885,0.07991650703804999,0.2527953019757569,0.5668133579071438,0.02873691410524782,0.24829475799087528,0.5007884531303445,0.37818403038449805,0.35613091266557256,0.46698231374322646,0.4741010582758538,0.31352686461765084,0.6721262967271695,0.6588372062996622,0.836076807066297,0.42895110997246905,0.7642326200123063,0.5466763009864889,0.40971432434404903,0.5489859344781449,0.3635129499170647,0.35128148035606865,0.5012283784518476,0.39551324964916873,0.407139583157272,0.8382035679372533,0.48800916005074146,-0.05816289551642201,0.5352894634334056,0.3278251327807119,0.33337231621584335,0.5655451525015974,0.1617061982515017,0.31756888586807275,0.6658863747081373,0.18051843233218673,0.5184428317167225,0.6755717097137545,0.28265601590828965,0.2191381451567774,-0.0370556447209682,0.4059315300496698,0.43054361578956063,0.6976566867020942
ParaHippocampal_R,0.7730850815374097,0.01878179618794763,0.3680891909057808,0.8038857428503846,0.6762171889699172,0.2188219168175992,0.5256014127473934,0.5689342955251773,0.07505485567316386,0.20201223461190662,0.6952775626490529,0.5890929070315026,0.8243473673826014,0.7172861116888982,0.35855849960697206,0.141604401661978,0.25543472549702684,-0.15806187426624063,0.15269515502374092,0.5979698836216646,0.3635421500784021,0.5300957372327918,0.7990766088001616,-0.08172400691281874,0.5003534057565312,0.7021867092036098,0.4229932019279175,0.16071025273048894,0.5648441405856441,0.6161516178574455,0.5366407270456236,0.1769555487182915,0.20846628827547178,0.27788602292130477,0.6468207914931627,0.5588818844504423,0.21247514699266476,1.0,0.705548187014905,0.41919085080667057,0.7390779082447572,0.6230795519201772,0.562664799403545,0.4121562902290719,0.41798792500285714,0.4093671461184026,0.6532044065654207,0.2829947415134612,0.0055608495424675185,0.35197628184650265,0.5333177272315348,0.3136464606738856,0.5310184571540564,0.5767320771566392,0.5167217119706381,0.5163653452579781,0.5474145157295315,0.5930517103656533,0.3520062080183076,0.6323931836787815,0.5528258958065971,0.30612437194347353,0.7910907650330505,0.7522576958733959,0.026166022488964075,0.20926547108752733,0.4733393090893016,0.4541152664423135,0.26257306583033435,0.3408508407786765,0.36189082637592795,0.15212596833995715,0.2384952569380102,0.7954043830702372,-0.10856467308577783,-0.3556770902741086,0.36208176036307665,0.3312709688753195,0.5092527390314809,0.5830696081237752,0.626765225267086,0.42948416149212587,0.6935766200528467,0.22795379568486837,0.09344971768617895,0.3655670552221153,0.40948647173033986,0.7245034668390107,0.3105601909958163,0.10685920832281709,0.08063676759526661,0.29167466469949865,0.741612541775947,0.5527069367385934,0.6229346260089322,0.18311234613304547,0.6629327212107747,0.5629569382245038,0.7021171187406469,0.36588393542175657,0.7119770054803056,0.6172863690155345,0.4624330768760573,0.22871269247859263,0.49696078197614607,0.5057437911218808,0.07627363708334652,-0.39086067957879905,-0.2549193486212523,0.5768269931326031,0.7146975859855222,0.19339651307573477,0.3145462691828267,0.5150421363414917,0.5783842111474387,0.684097996858117,0.12253593811207136,0.4157214416540653,0.5169883628595612,0.8540569294613002,0.5141235801577277,0.720073293610895,0.7634573730408282,0.596452115223545,0.01802644603380355
Cingulate_Post_R,0.6691967582928736,0.0215426600887897,0.38500928469856255,0.8741807840922231,0.7018736534339256,0.2954197155321953,0.6304621222819712,0.5526189892999898,0.22606391754817265,0.16866057282249866,0.8315250224440838,0.4481304857479222,0.8247046715749279,0.46295571883956926,0.5066380778992537,0.37215360697043537,0.4349266402351458,0.06150387810788087,0.1274922531146257,0.720576760483416,0.1826639416608072,0.6168930073481587,0.7097811425336926,-0.03481865576107076,0.3437803156791146,0.8109494830478259,0.64187633834741,0.20388591502274225,0.5822246847661635,0.617188340574252,0.6590885340623293,-0.05746463657273248,0.37193491368175674,0.2936194118640475,0.45157193353016056,0.3113134364349521,0.3977464912301203,0.705548187014905,1.0,0.47354645986897936,0.6444692312625234,0.6249373588417172,0.6161680362623133,0.45199278083371913,0.42646016607706283,0.259937687906425,0.3209036180567891,0.23338203531157242,0.07184399590823261,0.24126028503698507,0.38767293007460146,0.3294482507755987,0.4057024124231013,0.6348670325117916,0.5561690036874251,0.40999402640840255,0.6590712958053305,0.5463742852588025,0.4760541816355332,0.6063315901240788,0.7439983989384847,0.2576309848766816,0.670651719366426,0.6963008363929934,0.1441381367176603,0.3914234227927419,0.521106945734755,0.30328762727928227,0.2923051200259643,0.2861330795700418,0.31298146677716493,0.1547080988463775,0.3759811844361637,0.7927771295488641,0.2574867753429034,-0.11131339865220861,0.46607269072464336,0.4923232128701143,0.5965182844099368,0.6007810145909817,0.5175142529829292,0.4107234076038016,0.5717725607193261,0.25205887302465396,0.19416277121724163,0.2547512027430964,0.484925214275169,0.8095608161604213,0.48291099322353354,-0.009075552327490237,0.3243808594397305,0.34761517123552743,0.728393205907089,0.5061702349866166,0.7201935019868111,0.41268614733427283,0.6026639565185405,0.5546229584186615,0.7781019131952855,0.40644889038101484,0.6481179791208016,0.5216921037223745,0.3650521650227475,0.2713066041336177,0.6166138765316157,0.5407179244236695,0.3350220057079897,-0.08372207384152816,-0.3988526858116594,0.6017438589709991,0.6630421016284456,0.13649768163171846,0.4710390369152227,0.5235815281070476,0.6527029138393587,0.6434855882897916,0.3578748392879622,0.5186232293206445,0.594128731129515,0.6475954668664501,0.623953623481859,0.608907680469294,0.8092007282282744,0.5376166248937999,0.32518383569465276
Thal_VPL_L,0.28079419125327537,0.15584173305732357,0.22468395529340718,0.5531042963050095,0.46766713084732214,0.038981287816007563,0.22955000168143355,0.16116353884944626,0.4894666326667704,0.6540696329960797,0.45824933222778086,0.10470367628008759,0.43043606030720916,0.41262589205354483,0.23695655505594998,0.7424963940612721,0.5488031933557798,-0.12656557259523238,0.2712775252795919,0.6276671857895714,0.08269277058266784,0.47242255517893483,0.5343668628523975,0.12054629124135334,0.4192605577669847,0.26660208374770605,0.7336111806410407,0.11503429542359565,0.31122656701961443,0.5013555200284134,0.2816777602637809,0.12269548947152956,0.6157286183917428,0.17550766738929938,0.04230944158078155,0.4104192831993591,0.6332837903704049,0.41919085080667057,0.47354645986897936,1.0,0.5393103258410494,0.5291038352952891,0.25054890348741443,0.7501633844078212,0.2969337306958445,0.10174049860380727,0.512352930928208,-0.08263842227746844,-0.003907066819352142,-0.17169533293418004,0.051905454189335336,0.33736509947006993,0.0050491447138140775,0.2264213322043599,0.3854334066658511,0.24258992724745404,0.4703153604119494,0.5298993906011918,0.3332820220646651,0.1656041415806185,0.4923245867092398,0.45866482664853436,0.50411536480761,0.19086282499403792,0.21948598960632754,0.5232609930513431,0.5401684725959613,0.10123087866790212,0.05009062016537016,0.6101702648607896,0.2763950584855189,0.25297961694198207,0.7003123928277232,0.45129447592539484,0.3198917759093912,0.11604022215344956,0.6365262555514208,0.060250013522374496,0.4813391466068412,0.8606641237383561,0.2045784913415253,0.2209887330794927,0.4810484342933221,0.20239219349246423,0.5703211524744329,0.30846448888525735,0.1529097035860111,0.5155655819274284,0.5308252224091425,0.11117477866332102,0.4639004101230183,0.44974686425270316,0.537779930498296,0.4947445827220255,0.6820303075376762,0.5703696954784777,0.6172375463973371,0.6806536181383426,0.5552839555836447,0.42713535500739325,0.5280558674273301,0.23510482610011227,0.42580777997208025,0.43458813681236264,0.5388638834284429,0.41785989205309465,0.5104098504071887,0.16799717862224756,-0.08027912400005283,0.5679209107708405,0.44976018346613555,0.24929125554084883,0.5116811080354655,0.09585646436001719,0.4674879274698874,0.7160685058464173,0.28845329080739507,0.38510858974409734,0.5813064720463327,0.3305369928197416,0.3786566192046387,0.1984014852609388,0.48765232565588834,0.5632824378289935,0.3556990802756013
Putamen_L,0.6975907701370856,0.08257526539337874,0.1884345347052911,0.6541181058414304,0.5043858985436025,0.10713883296796536,0.5843401030478101,0.18391629353220126,0.38241353370014625,0.31287487427763655,0.4714828847107881,0.14768524543180037,0.5690950181346672,0.8578023778174025,0.033889888983830364,0.33404547484125074,0.4784090805368573,-0.04162783392099497,0.2115937927780559,0.5892881492400199,0.4287329615868281,0.41629151910359424,0.6692303268773754,-0.2585276248321237,0.4531128648961847,0.47660869666984323,0.5080337806794205,0.277831629623159,0.18632120500551153,0.5196518757565598,0.3533255991239547,0.5545879896542314,0.4013898823355941,0.22397709228738832,0.24162452440710355,0.45840631025278594,0.5536675382028601,0.7390779082447572,0.6444692312625234,0.5393103258410494,1.0,0.6221620629522068,0.38992557984946496,0.6024054494167344,0.3055874994177788,0.005990965416237818,0.6658963246354224,0.05703537560439683,0.14778055352620817,0.31776264799124937,0.2000848135248891,0.4568039441120057,0.11967344937858883,0.21922248144987116,0.2531623265509776,0.2014128004633212,0.5256884529015294,0.6988444543671103,0.3279659134503227,0.5456886989027085,0.5564160972675471,0.3713558100645547,0.7777144678465663,0.40512454861480995,0.07020835894922262,0.4009040939619933,0.6567265434246843,0.10657341137585032,-0.026132724601786447,0.5712002094757314,0.4285219880063325,0.12042501200869307,0.4530751063615969,0.585834685849754,0.3485217846503494,-0.006431411730450713,0.5224653385713477,-0.004278110378980732,0.6816653187349866,0.7080671537678495,0.23078410118458131,0.1908043299533196,0.502057851717786,0.28686208244633493,0.3469273407247,0.37544134362050463,0.43120687076346537,0.7589739957922597,0.3944627845146959,0.3529472250026603,0.2116684355226866,0.4358835000296396,0.6243857066092249,0.7660283542894821,0.805163026497894,0.4632323205738993,0.6547837647599074,0.7662524653352323,0.7942850801678413,0.4535214560156367,0.7317607782036117,0.49171340903840866,0.467502145783176,0.3294858762820017,0.47738198210586275,0.4788717948884867,0.43647353379131215,0.010892671704804329,-0.07440783797459771,0.5629333416056507,0.6587063459573396,0.5196730225295043,0.30715603586072576,0.3017399776674782,0.4479915382624625,0.8259779651744985,0.18583044517683348,0.5574263746427368,0.665078035616721,0.8192534507926296,0.36942076468230295,0.2980198829768283,0.7828908086958006,0.4910882143609316,0.4091289194405139
Thal_VA_R,0.41420720343088024,0.08653546760985675,-0.09738061726224428,0.5280080300714995,0.49769005227034596,-0.14446695416394623,0.4246303913437361,0.2872973705588807,0.4797020635028333,0.3104656570731314,0.6039120203985476,0.2870966260708932,0.5576675390426684,0.4408064281784869,0.23960848564020543,0.15456290163769118,0.13999075316311851,-0.3131736755677445,0.15335365431193732,0.5058699895150173,0.009598282698392848,0.28283685557372334,0.6065309124805105,-0.03151712564077783,0.5452766545048168,0.5047792465097835,0.24811828787989526,0.4934641906558388,0.3013903570311383,0.6054702475550595,0.26658892836612746,-0.11391644068019031,0.2782354417829844,-0.01975527843209222,0.2598410009930574,0.554546981470366,0.4697641314966521,0.6230795519201772,0.6249373588417172,0.5291038352952891,0.6221620629522068,1.0,0.26560790477439794,0.5426011183709948,0.0862639347584024,0.1975808087039471,0.4238824224077766,-0.13268643956853884,-0.1379255099468874,-0.016118647813234903,0.18809331431063678,0.21795416278059493,0.22117945961561142,0.18048407178162099,0.21717047527385125,0.17629088899359643,0.40813554447157935,0.6776683613056956,0.1542724946647855,0.510337994363459,0.3227850928550104,0.6699919141096664,0.6966916887809883,0.40647140580270613,-0.22184060057042604,0.31282563106567085,0.7990951876290445,0.04238289766249511,-0.2121400630331571,0.2996582336972989,0.6750941852883836,0.14297995484720108,0.5439651331996918,0.6564690131046474,0.1939120061881787,-0.08786765555684932,0.40353316022745894,0.023567904965389855,0.6206262094042221,0.6443460593145292,0.2468832887777973,-0.009331792859441032,0.5226419138848821,0.39317858622155577,0.18549246216295792,0.5316074885191101,0.04456941827301451,0.5155176355722643,0.5985422312566675,0.3983203811592768,0.0984385343341169,0.6021913804846383,0.6923751874472104,0.4420955674868674,0.8018126476673104,0.2604959897739264,0.47927638951519386,0.6904368865295236,0.6716143313529688,0.5434784389895196,0.7359382158194575,0.5645234999883944,0.781988826206536,0.3141368183427437,0.3472062217658234,0.45861979797615343,0.266142333327837,-0.026125136812626654,-0.16295722250874314,0.8983901313494095,0.6341841803578196,-0.15902168037380252,0.4801352413553822,0.12585874455862361,0.3704550815850032,0.5998916300575684,-0.18864004699842313,0.6691870770980343,0.3495081726512113,0.5728806999606569,0.32364634208734117,0.40035954878377966,0.6214105853439599,0.6669655582427066,0.15608994277598018
Cerebellum_9_R,0.6071691610561133,0.10765592584140629,0.5611532462740347,0.6611871801014026,0.8897918992542301,0.43401681577196444,0.38070194592894807,0.7646031251334243,0.008683069179508916,-0.11987916878271872,0.7611452342361305,0.5400055119248294,0.6742165319196092,0.30485819240898127,0.7746561438369735,0.2676835081524493,0.4786793664826135,0.13972147043396166,0.17726687705067867,0.6757869582550922,0.05646939107222661,0.2155242580607202,0.5450085768930233,0.06786917097646364,0.14267551045833776,0.6762570341270656,0.4411906155846139,-0.11452585527363508,0.7919689892466533,0.5380701606538074,0.6391455766997418,-0.12015633040931399,0.02749687830270299,0.7556261239470581,0.7113638019093669,0.25390210379920247,0.143892097872186,0.562664799403545,0.6161680362623133,0.25054890348741443,0.38992557984946496,0.26560790477439794,1.0,0.08382712352349023,0.875893490365509,0.1497201870122016,0.23552207363891722,0.3240959717824327,-0.07501436878985224,0.12062491597386697,0.47240973111095275,0.28454327098022325,0.38146013340243373,0.7842036002091456,0.8235535516145447,0.2613087638043014,0.8248988172526645,0.22815339734046255,0.8292722516952263,0.6810253101999444,0.7891949906828181,0.016274817074142734,0.3707149141930495,0.6930478407622884,0.4696956530631248,0.08964053596862814,0.10924863110995509,0.16700856493022523,0.44488179674651357,0.23707601664508296,0.06288745041105948,0.2584850018376119,-0.11538767859540225,0.6976419263694484,0.023179774035929405,-0.2094146303258707,0.023233788407149982,0.5985951147663583,0.34349393005346607,0.41680868742022603,0.643808036273529,0.6715638674826757,0.5189644521674791,0.03257234280459766,-0.10847080044805453,0.1709304659602119,0.7105229353127974,0.6715667943066076,0.17916902180572372,-0.16097620007722488,0.30256977253992967,0.06992295210235301,0.6075647905848444,0.26812171225142917,0.3005244943873343,0.31349619715462385,0.3513967954521981,0.21637452041172775,0.40294818945240046,-0.21245425404381285,0.283218314035826,0.32820366166997467,0.06231690211907335,-0.007796623900859589,0.7437404065552365,0.6585743861894736,0.19570060476631249,-0.1281701277667844,-0.32922892271724835,0.3107162743157708,0.32813348273880527,0.10104672571360773,0.15479667691987395,0.6496851759419894,0.8635547177764579,0.4089149841336207,0.40647646645773816,0.26946135805945737,0.3075235481232212,0.4673504046960831,0.9119546552963121,0.6687725849686846,0.6476746913210406,0.4014833311353872,0.23690809097746204
ACC_sup_L,0.22006739277583803,-0.005558801661755862,0.14488878404376668,0.5115208480725886,0.2356657153010751,0.11941681218896516,0.5009294192174566,0.06798527836314637,0.45315039847645167,0.7166811455245804,0.3466739191349456,0.1856624686469328,0.4211081456262211,0.4646768201230041,-0.01039153114212558,0.34329682260980887,0.48362973194729497,0.01831869348051307,0.18457850420104743,0.5470486999088305,0.21132715950102682,0.43249302018215735,0.5097720895278819,0.06654160635268133,0.28031213953565853,0.3940289143121155,0.5548210007676903,0.4317186373209668,0.09136267094834939,0.6665394697131679,0.32819686107177426,0.24822705073567833,0.8521402312587636,-0.15266114159321167,0.07462387192681988,0.4258483663461604,0.7274116653488489,0.4121562902290719,0.45199278083371913,0.7501633844078212,0.6024054494167344,0.5426011183709948,0.08382712352349023,1.0,0.06457594750405157,0.26996674417327665,0.4874266311841434,0.10575107635558595,0.42421664310562546,0.2070255488476974,0.3135582191204461,0.22384488496735,0.08432447442692315,0.07955086201623736,0.19589572256611779,0.46961592949764813,0.15920517043723695,0.5500679551095831,0.04425931553721461,0.1865494294400836,0.25860741816088134,0.6891165196460096,0.6838371931043352,0.17938769997158968,-0.10300705251626886,0.7504119256055524,0.6445489597195382,0.19919158270913828,0.08986126891823895,0.5579479414372864,0.3819146265770142,0.19952149081916898,0.9054672560192224,0.5362848176647883,0.358286922175729,0.19616829701421362,0.83506191225231,-0.022329391492010398,0.5226555526717318,0.8139836237747837,0.1864818488417035,0.21444973634567727,0.23973545283496414,0.32863990663398224,0.7185925461045005,0.21108341142543366,0.12707825179322282,0.48179046090719607,0.6401167199862934,0.22273536462143112,0.446485659497831,0.36512842515439053,0.5569652801272837,0.6228473729732379,0.756487803926264,0.5518529910759776,0.72098686311134,0.8607783745173787,0.6701385018746285,0.557780278431664,0.7394620559461842,0.28849777517961506,0.4067582493897587,0.46828964217942687,0.2845171149157009,0.17415077626823744,0.45139009926016654,0.1816955493520841,-0.08482768464946755,0.6132822254653595,0.3790638520580515,0.28026985327149667,0.5296732014648604,0.22549829955446773,0.21339968519994415,0.6349788645032218,0.039169502804298345,0.5758366496306034,0.7647948906423774,0.4239336215121932,0.07352223076331611,0.23964854859634305,0.4469098208022573,0.3878696029904194,0.37835230339943876
Cerebellum_9_L,0.46375547099735126,0.2040470682789654,0.5287984943983252,0.5382858837592638,0.773250005948694,0.35264704790725304,0.18679006820398292,0.6171554044176888,-0.13749113406134003,-0.07559609622827351,0.6111817019137807,0.4160239209509051,0.4952064266701233,0.21272775391775728,0.777734052022805,0.374838894669071,0.4481542398048976,0.21585034763795852,0.13670125681639822,0.614311472910055,0.024042647930817285,0.17743204181342181,0.4137078907892111,0.08390970651050011,0.11696505959770363,0.4362543888126615,0.45345389846446976,-0.23770522105769126,0.703870381837607,0.43282342703626253,0.5163338478431357,-0.05885821816459361,0.04927878239552063,0.7878200938548395,0.5866748392218563,0.27258953493168436,0.06563384608772806,0.41798792500285714,0.42646016607706283,0.2969337306958445,0.3055874994177788,0.0862639347584024,0.875893490365509,0.06457594750405157,1.0,0.04518150046489565,0.18924753089085597,0.25631887205474924,-0.13311141089128398,0.03800612005864307,0.39690119786162587,0.3067382757578028,0.24484072512754268,0.6692047292328692,0.745547620448082,0.21793117301759665,0.7436316910285211,0.11632242604747738,0.7972884415578232,0.532584890583929,0.7331771817105549,-0.07024585667230401,0.21724200363021423,0.5096750624738511,0.5966043340625801,0.001837860479470995,-0.0686113314700527,0.12273094122017411,0.44325577209172806,0.23962545286198333,-0.13558035397509055,0.21438915793080188,-0.1432316430573717,0.5232042224335853,-0.0046568547962953614,-0.18279157553248931,-0.005179669432644983,0.5562256223007694,0.21195706803275885,0.4002074691754782,0.5746528545116264,0.6895909437719708,0.44009321971662513,-0.12805259374474282,-0.06251583997304647,0.14942965492090365,0.6358478557393686,0.5758339676502299,0.11524776613552193,-0.21327217277053218,0.2863371199969771,-0.03148993945616249,0.49300088947472825,0.13414484508118013,0.1684930671316756,0.24257414311335768,0.27690794728659596,0.12744601295511235,0.22191812916125683,-0.38745738750708675,0.09126495257672318,0.09892072213038809,-0.08085484068302014,-0.10663637172229712,0.7983374101018531,0.5411907124015399,0.14325365353574782,-0.07905253468376872,-0.26035432383174545,0.12658312606045005,0.21286877174150814,0.17972023687640398,0.07275040940674173,0.5274616004329085,0.759909616675986,0.3001846771500122,0.455438849306324,0.14061143134919837,0.23676962828931813,0.3462651495305358,0.8066308187986094,0.5209285618138039,0.5140944625751466,0.19686067763883264,0.22725264822740793
Precentral_R,0.19805779437568025,-0.18621928169929355,0.2904084694703369,0.4372637558071916,0.2414240115175101,0.12147526055318948,0.3587688401620929,0.6157184704020732,-0.37557533117500963,0.2914617574881555,0.33229469383577964,0.8455324745259033,0.5722166125241605,0.09393751341255371,0.252571438314227,-0.18597726468352244,-0.009948272760231738,-0.12383383290258271,-0.07004415834309796,0.24138522027456943,0.04231238845693179,0.443414244022517,0.41963564868285114,0.2550412908451636,0.021652802761012807,0.5269101107680036,0.12202814673513182,0.0776434653552954,0.5289567120194801,0.439367656354727,0.26377806482290156,-0.28169523991854756,0.26601349910019884,-0.1627659422627455,0.6814652270721221,0.39876319983315694,-0.191043931546213,0.4093671461184026,0.259937687906425,0.10174049860380727,0.005990965416237818,0.1975808087039471,0.1497201870122016,0.26996674417327665,0.04518150046489565,1.0,0.28331015148714006,0.4334768425982722,0.12780397154685355,0.4232684671843603,0.7728450443789052,-0.22373509594528185,0.8509841641455661,0.5027400151397736,0.4167069016430195,0.7998745832353351,-0.08919275112460155,0.07025597606568615,-0.08430086819330898,0.1559836582360266,-0.013033427990474467,0.2921020698743776,0.35589786095718057,0.6238007773908084,-0.34948366338809683,0.11437090887325854,0.05441380451202055,0.7929874095670818,0.537038669972251,-0.0027216918037115995,-0.10621187617382141,0.10192848477291878,0.21803990252598338,0.5061631779074429,-0.5633827835113713,-0.23812512705866073,0.1655274223199268,0.4944126830380855,-0.00881540796507712,0.1916324503595546,0.7574314588441887,0.5725843107058592,0.20496351968048337,0.16911682574820427,0.04609660044375775,-0.01173753898888195,-0.005710799180868582,0.16377741976910445,0.29895354687847225,-0.18856872573824232,0.06353055558685007,-0.2963264698665406,0.36269059099325246,-0.020300634506023825,0.1153708516873823,-0.2603298791250735,0.45991120913601663,0.18128727512765816,0.17061945624022293,0.14836335971035863,0.33396329945878667,0.06584338993630763,-0.0015934161892866984,-0.04265488531823778,-0.054790274424600265,-0.06297189508745905,-0.4624418129607368,-0.4830761872931053,-0.22977105331948527,0.2559295833995876,0.017386830170300138,-0.1619304189247526,0.06729822273461665,0.34137186890870586,0.18281194931553876,-0.030219269187001345,-0.2242107676431896,0.05321512841375061,0.15750117919446416,0.30800842580020626,0.03917035370525121,0.7509698888435946,0.20457839805783526,0.24105641587534973,-0.4353469762666888
