,Cerebellum_Crus2_L,Vermis_8,Frontal_Inf_Tri_L,Thal_PuL_L,ACC_sub_R,OFCpost_R,Thal_VA_R,Vermis_7,Thal_MDl_L,Frontal_Med_Orb_L,Parietal_Sup_L,Temporal_Pole_Sup_R,Occipital_Inf_L,Occipital_Sup_L,Angular_R,Cuneus_L,Thal_VL_L,Occipital_Mid_R,OFCpost_L,Occipital_Inf_R,OFCmed_L,Postcentral_R,Cingulate_Mid_L,Cerebellum_Crus2_R,SN_pr_L,Cerebellum_9_R,Thal_MGN_R,Pallidum_L,Vermis_10,Thal_VPL_R,Postcentral_L,ACC_pre_R,Thal_PuI_R,Thal_VPL_L,N_Acc_L,Cingulate_Post_L,Temporal_Pole_Mid_R,Cerebellum_9_L,Caudate_L,Cerebellum_3_L,Precentral_L,VTA_L,Caudate_R,Cerebellum_6_L,Cingulate_Mid_R,Frontal_Sup_2_R,Frontal_Sup_Medial_L,Thal_MDl_R,Vermis_6,Cerebellum_Crus1_L,Cerebellum_10_L,ParaHippocampal_L,Putamen_L,Heschl_R,Cerebellum_10_R,Vermis_4_5,Frontal_Inf_Oper_R,Temporal_Pole_Mid_L,Cerebellum_6_R,Cerebellum_8_R,Amygdala_R,Olfactory_L,Calcarine_L,Thal_IL_R,Vermis_9,Frontal_Sup_2_L,SupraMarginal_R,Temporal_Mid_L,Heschl_L,Cerebellum_7b_L,SN_pr_R,Frontal_Inf_Oper_L,SN_pc_L,Lingual_L,Supp_Motor_Area_R,Occipital_Sup_R,VTA_R,Thal_PuM_R,ACC_sub_L,OFCant_L,Frontal_Inf_Tri_R,Cerebellum_8_L,OFClat_R,Paracentral_Lobule_R,Frontal_Mid_2_L,Fusiform_L,Thal_LP_R,Thal_MDm_L,Frontal_Inf_Orb_2_L,Temporal_Inf_R,Thal_VA_L,Cerebellum_Crus1_R,SN_pc_R,Cingulate_Post_R,Precuneus_R,Rolandic_Oper_L,ACC_pre_L,Amygdala_L,Precentral_R,Thal_MDm_R,Thal_Re_L,ACC_sup_R,Parietal_Sup_R,Lingual_R,Cerebellum_4_5_L,Frontal_Inf_Orb_2_R,Pallidum_R,Angular_L,Thal_PuL_R,Fusiform_R,Raphe_M,OFCmed_R,Cerebellum_3_R,Frontal_Med_Orb_R,Thal_AV_L
Pallidum_L,-0.2899064671584433,0.32917095528889245,0.4781349436262696,0.2636413653921322,0.3806261337489015,0.5294725461072538,0.787155980725141,0.5505407849051699,0.43718560898835235,-0.1903378847162185,-0.006675982924067143,0.11355001723155085,-0.093423366282583,-0.05727126614143776,-0.16736176471620326,0.09981537484213501,0.669547723366363,-0.08897991991048851,0.4713908482200084,-0.12286734073176164,0.11845088700853465,0.30489259598476437,0.4087149350824404,-0.2070957891818788,0.5838513812285023,0.39294819337803966,0.28559880024807127,1.0,0.5686874724190469,0.4174898248339389,0.2907529696547294,0.5198663313480208,0.10650277787422405,0.47431351554417844,0.4637290852744697,0.5645103030009279,-0.21533425585050756,0.23504549431632712,0.747908719634922,0.6040748433358099,0.36785667786303305,0.62046775045391,0.7400914346254799,0.49201945371354544,0.29991566946960835,0.6291322222189828,0.6218084555126541,0.5000386416498843,0.15408372769526388,0.2730548248319016,0.49144521957212495,0.6500003296309071,0.8246243972879388,0.0433636847899292,0.4564561604567473,0.5791774699551131,0.6311148327634146,-0.12709665239326226,0.38340796119467885,0.047820472605860496,0.3904098766920399,0.5721957990674509,0.3601447162867081,0.2387263723070103,0.24752032769171925,0.6715489328893742,0.375372795619781,0.6028351627214497,-0.003877195242267699,-0.29641121164268214,0.24351651709966593,0.6509720712328555,0.4773112681547959,0.19016261045937513,0.5763009053566233,0.09120533992412941,0.028225772913168325,0.2617304927798313,0.339023758469309,0.40935412253219816,0.7162632217658702,0.393204113050396,0.5299145111296342,0.44133013822966405,0.7204504171614186,0.7150978784381679,0.40163193362696953,0.6041318645928806,0.7051928495480476,0.4619017939805036,0.7642844268990756,0.11364694665711517,0.29361760662680514,0.6406848269639627,0.5399912055476864,0.7134263326438706,0.1923070062024692,0.6486313493348331,0.2508551341031098,0.713013192014362,0.2991992967817763,0.3859760689869574,-0.2650851938189701,0.31109809051219006,0.67790463862357,0.7372023030293676,0.8621908915914398,-0.04705650127311926,0.22677759400182498,0.5705124020761086,0.7239387041852265,0.1540993658183134,0.3894558786360816,0.025049153774346883,0.37432883220065083
Vermis_10,-0.009438267191660405,0.25942181012494625,0.4994107156387506,0.4806394206339123,0.16677493862265638,0.3801501623808507,0.4246303913437361,0.21632305960241885,0.3744453411583194,-0.2633814792221556,0.42836999701273915,0.3360710814095754,-0.08365432403974984,0.3663744523675729,0.19390814240373144,0.35405246767430837,0.5066552145611302,0.11352957111681253,0.09150967812412115,-0.22009226684579566,0.15413504428447314,0.40408734460358736,0.5843545248374185,0.02154830243326312,0.35307499484706434,0.38070194592894807,0.2431198535810645,0.5686874724190469,1.0,0.43725438717769183,0.48953047958691687,0.4188339872210597,0.2590568966862967,0.22955000168143355,0.07731980302449254,0.6886804873519536,0.04822583052686078,0.18679006820398292,0.6173345475616431,0.6193916318908554,0.41746225056024355,0.5709204901115171,0.5672139014220315,0.4365862792925167,0.4271008263000816,0.6741593791716263,0.6307962603410765,0.4120470041004973,0.11585721396291422,0.20612193146059268,0.4016750953969829,0.33649231218512254,0.5843401030478101,0.18821257846805192,0.20448105891206644,0.49236112198821025,0.6421308592543342,-0.05619503274591725,0.2410495902949331,0.07388856274821864,0.09243480380029842,0.17877376949561377,0.29684435790542246,0.2595481599143755,0.41399865914575806,0.6408837928696772,0.46882812271977636,0.6454230723233372,0.38151487623587826,0.29796132921725377,0.18265980957960834,0.5514158819741929,0.3726418064675213,0.44282992386306363,0.5200400405366175,0.367126347357297,0.261449065778257,0.37551924469716813,0.3198696251171297,-0.010053740218040234,0.6521657384035445,0.30086341065578137,0.45426647588183106,0.42730604160761526,0.5401942467364711,0.652446018769136,0.4763469176744455,0.520414565723586,0.3366552076930333,0.2585884135628307,0.4755270454181876,-0.06735118385649638,0.2411685015985096,0.6304621222819712,0.6056232833792868,0.4093187608456109,0.20503517508549612,0.20493381656410264,0.3587688401620929,0.6575683975952775,0.20471377687828213,0.41376615658846017,0.08767443323700734,0.34277406763685486,0.6720573289524971,0.4588859475997018,0.6161830700486642,0.3896608917499908,0.41598648446654996,0.3612597971699877,0.5157612727780175,-0.0280127345763633,0.41750581812121534,-0.19399524940208654,0.3003641550143155
Thal_VPL_R,0.04154966858362307,0.36401439283577336,0.4347100368562186,0.6360595634983531,0.35613091266557256,0.3635129499170647,0.4697641314966521,0.407139583157272,0.38496566012455197,-0.05816289551642201,-0.08829762199274015,0.6976566867020942,-0.11743591449012532,-0.08180771378227414,-0.10677818580501987,-0.13152302692567833,0.7047351672507948,0.18051843233218673,0.12854143685997416,0.12174708526346943,0.26524576073039824,-0.24888689655370502,0.2617122486161871,0.3622686339324307,0.6556130441518345,0.143892097872186,0.13840297551050335,0.4174898248339389,0.43725438717769183,1.0,-0.03278555645497205,0.47840106532612725,0.19606734709286278,0.6332837903704049,0.451790467965471,0.22448682283811147,0.48800916005074146,0.06563384608772806,0.7642326200123063,0.5014473919604683,-0.12367485750713111,0.5721828189626464,0.6588372062996622,0.31756888586807275,-0.01386991299035279,0.19411425830016,0.42721698872603114,0.7423159957993172,-0.04956936725573463,0.2989361484738753,0.40971432434404903,0.3278251327807119,0.5536675382028601,0.7095239471959326,0.3253921573410756,0.3052880553970664,0.5356807208984519,-0.03130395735722066,0.2191381451567774,-0.1118540790774345,0.4741010582758538,0.35128148035606865,0.006601346806268889,0.33337231621584335,0.24829475799087528,0.3919571354746962,0.09620835876429766,0.3408738028304242,0.38178521788515263,0.09447498255563927,0.5012283784518476,0.42895110997246905,0.6733265246690697,0.04879290954368885,0.1699413010653056,0.042596034244498114,0.46698231374322646,0.836076807066297,0.2527953019757569,0.02873691410524782,0.5466763009864889,0.39551324964916873,0.5184428317167225,-0.16741539386346063,0.31352686461765084,0.35631645103409454,0.6953719826635,0.2385905152639552,0.2898639759339479,0.33081003777608714,0.5352894634334056,0.042174228617089186,0.5655451525015974,0.3977464912301203,-0.010714908287947408,0.3047688954448355,0.2591442312298796,0.2913203980515565,-0.191043931546213,0.5007884531303445,0.18416426887329582,0.6895529782644771,-0.45305691699223677,0.14819281113677596,0.22620550804671208,0.3800276134703951,0.28265601590828965,0.16392052652831576,0.6711389473427883,0.25131244165568817,0.5750143746960676,-0.1844567537944848,-0.14047220674521713,0.04991683487979854,0.5032052992557362
Postcentral_L,0.09927869613499149,-0.06441031028006337,0.31620310487449066,0.33599369384730815,-0.20509068070770722,0.21284370850596124,0.18809331431063678,0.05779019759324645,0.05638340410275952,-0.20665359931140953,0.6966106069272242,-0.07026056604431016,0.054176231113527096,0.6568569840623759,0.2616287293469847,0.6062358125363747,0.28421283042521617,0.04623663234682942,-0.006699382000553243,-0.04951945246826498,-0.016243811782451073,0.7587625817520898,0.6671133274225576,-0.24203546402466383,-0.04491765587727992,0.47240973111095275,0.07664424307606792,0.2907529696547294,0.48953047958691687,-0.03278555645497205,1.0,0.2410580384275704,0.027161001709631306,0.051905454189335336,-0.18309953476242768,0.6849205591633751,-0.27876972714362996,0.39690119786162587,0.21708635273077526,0.38427802143602807,0.9013048590645768,0.17076847620441604,0.19608156560766843,0.34755383543907076,0.7951359166495235,0.8131314112430242,0.6001478558811533,-0.037729019370544556,0.4315759791204509,0.1590326791366728,0.02346277349690097,0.17560109584221117,0.2000848135248891,-0.2920044360715921,0.13859009881434717,0.5126000692317286,0.5349403748723617,0.07671902334588393,0.29145080733067424,0.2846564381005326,-0.1835453462389172,-0.06001433759250191,0.5998556267450337,-0.019650415314137037,0.3156640953082848,0.6396865348025921,0.4012141506239874,0.5079788514448705,0.2789085607035986,0.19892336935667912,-0.06502641352892434,0.4334532976613358,0.014352472909338398,0.7200185497485295,0.730039526535229,0.5285225109588103,0.15743109728572588,-0.03954937295634767,0.07160070224948858,0.027228823034894642,0.3402974155498002,0.20363783516684225,0.2729285033668698,0.8059235189101585,0.539113549146283,0.48140788403523577,0.21346929701458062,0.29066770839159056,0.1980234674182696,0.2108995222458013,0.24048288933364448,0.15090603855110094,0.0753645201852097,0.38767293007460146,0.830316339147701,0.3465959118014636,0.19636199595851186,-0.09617686779826211,0.7728450443789052,0.34582981684974556,0.28452307759464285,0.17613687095868233,0.3928650049541987,0.5717755814144332,0.6716434959115348,0.18868472533839825,0.409278645065334,0.45107944150527535,0.21103395956679766,0.445348903087303,0.10759737730089063,0.10375638395312294,0.7892847448464436,-0.13808522123292827,0.0933305572146236
ACC_pre_R,0.003281610741937477,0.04416625590354252,0.3167165228773763,0.43707315581750733,0.4618641924547419,0.2992921948734846,0.6699919141096664,0.16309775069923663,0.02850456815091726,-0.08481024525723602,-0.08131033384694657,0.18785697111611993,-0.23779263973685175,-0.0756956746195163,-0.22989765849946453,-0.09543121945845869,0.5761529612683155,-0.40620776358434574,0.3225080915100707,-0.36089361561291505,0.021711608732547367,0.2702104873209057,0.21366850122493963,0.024104638506869162,0.5626819007688042,0.016274817074142734,0.10378227158269197,0.5198663313480208,0.4188339872210597,0.47840106532612725,0.2410580384275704,1.0,-0.12162563596309389,0.45866482664853436,0.689032608794438,0.3008297142484748,0.2040478741445871,-0.07024585667230401,0.7235461946744206,0.32477526754885777,0.2308748877888961,0.3772419092288351,0.6094045473652117,0.11890497637268006,0.1462254536885086,0.4537222836324403,0.697347616744472,0.19521568262648756,-0.040497979603361794,-0.07150859883462916,0.3889230016914345,0.1537829015763003,0.3713558100645547,0.1651867906624616,0.1332369134123168,0.23851038532543037,0.34450810210354177,0.2643580278266414,-0.009657146288841203,-0.19080503468408758,0.4742664279518797,0.651437398531767,0.07916292771684301,-0.09889558135565883,-0.04166802971560276,0.7048495436257419,0.09682398646634709,0.3184034352937418,0.13355616090720115,-0.14903464555491952,0.4343419543463466,0.5100624621268071,0.3467160154753547,0.08859873485094324,0.24036052157677987,-0.21187583579770722,0.2852159684153893,0.16690779331688615,0.5748726317570493,0.2967000003355355,0.5200642077017428,0.01210184976657214,0.6625433217773143,0.14958109770903014,0.4641167965887537,0.38899071070389296,0.41705539355109456,0.03738934576458131,0.5007063658857038,0.07419190850606931,0.7145067269844554,-0.2671358606005313,0.45103717123851395,0.2576309848766816,0.2551347889018065,0.5084720088548185,0.6731440030641546,0.1936951855544119,0.2921020698743776,0.24244887322990272,0.3646616005700577,0.7153808983876754,-0.09376189952559637,0.1036731290583175,0.32495901580366354,0.32316015990879393,0.32930027707387477,-0.18971708185379976,0.34447756362791504,0.20613879865031864,0.5374794230794668,-0.33195106032905725,0.17755235671849012,-0.18073227720008667,0.2461353123617293
Thal_PuI_R,-0.05688225564500463,0.33101092367560525,0.27489744307680525,0.27948354167959627,-0.05860221584940993,0.028371622374825656,-0.08149952352436336,0.03885097863229381,0.2344262743408849,-0.19628636111195424,0.13648937920479115,0.10913299528279437,0.11531778219660403,0.20130026231888687,0.3359553569235283,0.12880651014073094,0.2076580362644446,0.2594236217589049,0.14862968487166026,0.07458338558915795,0.047381505688137364,0.10850086372690435,0.2630318591051835,0.024781809280696582,0.07918949852847662,0.09352094916729865,0.1876014281430243,0.10650277787422405,0.2590568966862967,0.19606734709286278,0.027161001709631306,-0.12162563596309389,1.0,0.1512312210375963,-0.09413161029031328,0.17806351782063248,-0.07572053470202464,0.10230984653059207,0.19452459206005515,0.2025044540055646,-0.04027441244797546,0.14003605847643122,0.1392182909277084,0.09884770130600183,0.23204770288017668,0.12024401065817923,0.03113325467676345,0.2512691532153773,-0.002038419886644811,0.09901044976074036,0.12048746994727966,0.16854791751364895,0.25028472967763205,0.07037444788691867,0.0015136163582218757,0.06564881576328227,0.2066823230725588,-0.10351593764551634,0.026055282648926443,0.13187681989760341,-0.17300623835437298,-0.08843144464299955,-0.008543068059323753,0.3557043600510621,0.2188367760650835,0.11989109325213561,0.30352363316875486,0.16529930856229808,0.18891658961774932,0.11776117601802459,0.01897467239409364,0.25215581186034725,0.24789830287335474,0.18067657238473994,0.08637517191591346,0.26852257587746514,0.11482361260799759,0.26213251940305243,-0.07191347902823618,0.0210303323900494,0.15581901210292992,0.23398263656168664,-0.09364463963457036,0.005663003980162571,0.12836068784868235,0.09561369949826463,0.3495301574701696,0.2601023319270646,0.11686940590642327,0.004535845162588513,-0.04586065704112312,-0.00148333035876528,0.10770128073159256,0.2268198758760753,0.08183838344873542,0.13622727402758503,-0.037668276255859535,0.06907965543885342,0.03225852269966479,0.32365829234368193,-0.18948846980309952,0.13860679563131934,0.1668269485979105,0.05932031235824231,0.08996485251784067,0.15540797159877973,0.1979596593113557,0.1818622184358563,0.28953328932191597,-0.008983727859460819,0.19828800278774208,0.17114505865503898,0.0730166558595675,0.0381656123305507,0.1100246735355825
Thal_VPL_L,-0.09276722430644727,0.33736509947006993,0.48708039563301647,0.6157286183917428,0.11117477866332102,0.23510482610011227,0.5291038352952891,0.41785989205309465,0.557721392275421,-0.08027912400005283,-0.08263842227746844,0.3556990802756013,0.187058883970965,0.05009062016537016,0.1373392517167396,0.060250013522374496,0.8606641237383561,0.28845329080739507,0.4192605577669847,0.21948598960632754,0.2712775252795919,0.08866803799135646,0.40790378894392637,0.11604022215344956,0.5612229634725475,0.25054890348741443,0.08269277058266784,0.47431351554417844,0.22955000168143355,0.6332837903704049,0.051905454189335336,0.45866482664853436,0.1512312210375963,1.0,0.4881781142188932,0.26660208374770605,0.16799717862224756,0.2969337306958445,0.6806536181383426,0.6276671857895714,0.10470367628008759,0.4813391466068412,0.6820303075376762,0.4674879274698874,0.24258992724745404,0.3702985165534883,0.5013555200284134,0.50079192324644,0.23695655505594998,0.3332820220646651,0.42713535500739325,0.44976018346613555,0.5393103258410494,0.3198917759093912,0.42960487571784756,0.45824933222778086,0.5346633080531742,0.12054629124135334,0.3786566192046387,-0.026958016023194517,0.44974686425270316,0.42580777997208025,0.31122656701961443,0.24929125554084883,0.1529097035860111,0.6004925739105563,0.47242255517893483,0.38604797205419555,-0.003907066819352142,-0.12656557259523238,0.43458813681236264,0.6172375463973371,0.6101702648607896,0.2209887330794927,0.38488798405591557,0.22468395529340718,0.4639004101230183,0.5703696954784777,0.20239219349246423,0.30846448888525735,0.5552839555836447,0.5388638834284429,0.38510858974409734,0.04230944158078155,0.537779930498296,0.5006073392596793,0.6365262555514208,0.39630120524023305,0.512352930928208,0.4703153604119494,0.5679209107708405,0.17550766738929938,0.5116811080354655,0.47354645986897936,0.20075221180803451,0.6097816429558277,0.3091695652052826,0.3456498411778788,0.10174049860380727,0.5155655819274284,0.1352226188424364,0.7003123928277232,-0.24583097797232228,0.3854334066658511,0.43043606030720916,0.41262589205354483,0.3305369928197416,0.038981287816007563,0.5232609930513431,0.46766713084732214,0.5298993906011918,0.08504035742985369,0.2045784913415253,0.15584173305732357,0.738625601686064
N_Acc_L,-0.20296569243699666,0.02275656323001624,0.31333376848208827,0.2512690391204599,0.35794640411673534,0.41217911081742487,0.7160218084181614,0.1943935628141358,0.10287945736294621,-0.006787897277612753,-0.35859424029464226,0.1652829178650009,-0.3396424851685626,-0.4068028521100742,-0.2746398047312506,-0.38867404922370935,0.4642347071357307,-0.28399974651186166,0.5888398605533671,-0.26360478386377706,0.09715967638946377,-0.07832767857336714,0.09621686317508503,-0.006984120679047953,0.5632604751327126,-0.1322955012916214,0.13938706425849567,0.4637290852744697,0.07731980302449254,0.451790467965471,-0.18309953476242768,0.689032608794438,-0.09413161029031328,0.4881781142188932,1.0,0.06577502983239664,0.1912141597002653,-0.21897466532057766,0.5813006583785499,0.19039869292666378,-0.13426029671659573,0.37798484532359766,0.622502817039322,0.02903270621678551,-0.0898281966404435,0.09104684050941377,0.38816171646972936,0.12778800891322875,-0.09282802265135415,-0.12511081549466355,0.5219471587614848,0.40659257996228454,0.37697144941080785,0.29772754547650365,0.262968317426694,0.1807876936177646,0.21674143890754935,0.0891228706602057,-0.02773049595004531,-0.36518662300076493,0.7104284122410218,0.8985273253944355,-0.12883661756482706,-0.23390035846599366,-0.11177732638202034,0.4296776917668922,0.07877347379115351,0.11054162747009649,-0.053215879813270486,-0.3632198775858809,0.5588830513459462,0.3545346042582821,0.15974018790500807,-0.3539154889908414,0.0677144265465416,-0.32059564400070467,0.1396338551319483,0.22056776723141994,0.4800854033353197,0.5284128830349688,0.48782201378941203,0.045588415384176025,0.5153342214626797,-0.19116750174437608,0.4179263025250645,0.25034363761777667,0.3230484879280562,-0.0024779029408096183,0.37067195070797726,0.07560743180389709,0.7150012128308039,-0.274032740099989,0.5391973346140172,0.2000820390001511,-0.06176560427943112,0.4068496679632722,0.5436126637645528,0.5183314744334715,-0.0943149659584402,0.12815133077313695,0.5119309738352738,0.5605445363502934,-0.3432620550962367,-0.11305609887749087,0.09296068996499578,0.250059468568076,0.2005164546610747,-0.3236867688511311,0.2675219588889207,0.07285661088178201,0.5726969922087588,-0.08103860844733929,-0.199406774565759,-0.04665339589831559,0.2971945198631171
Cingulate_Post_L,0.0675754460804334,0.18898158832333747,0.4045742563155925,0.2993788394828958,-0.061121201570369925,0.4778808214859626,0.5047792465097835,0.366592219862427,0.32254399672872197,-0.3792026148566359,0.4900822835974093,0.09925798677997749,-0.048838786392864486,0.4786477551575862,0.14070897221103623,0.5830559410838494,0.4997653746850357,0.1675061398757256,0.20636649447355457,-0.0044460276525716495,0.0387196327803906,0.549568435015604,0.7432271314256792,-0.2126082080913802,0.22432201858524592,0.6762570341270656,0.1512518805074654,0.5645103030009279,0.6886804873519536,0.22448682283811147,0.6849205591633751,0.3008297142484748,0.17806351782063248,0.26660208374770605,0.06577502983239664,1.0,-0.24667785409462237,0.4362543888126615,0.4674028779826729,0.64378733440946,0.7043985494795156,0.4644930764668882,0.5123534915083633,0.591041960297001,0.6081977551709667,0.8426526342877423,0.6895141087182894,0.269665054798394,0.4964981285450172,0.37823389249990064,0.2286717952272265,0.4640989671576056,0.47660869666984323,-0.039844290750375266,0.4778728089950049,0.7776714598907057,0.6961248018483976,0.03773011688339769,0.5263991716803424,0.29496528671529787,0.12263407441808569,0.24202177588546542,0.6770963169074882,0.008314666623624708,0.46410419736073893,0.6995307937214017,0.4624044927308688,0.7524220999168666,0.15249197396362713,0.07214681033474908,0.10935170098239862,0.5649722202602084,0.18459622442199006,0.5891934372499409,0.806031057883397,0.48081147374668914,0.2242299279085945,0.2311969334073666,0.2566930169876751,0.16157010238993108,0.618584225061974,0.43584833479962864,0.46178024413469043,0.724835000498628,0.7144980836021554,0.7399519774739942,0.3725544501530218,0.5698072203106482,0.32219410365983403,0.4644777185506747,0.5361196322685781,0.22473293690596882,0.2878884645205928,0.8109494830478259,0.8446229638680715,0.5699575533729176,0.261018118581138,0.18892796911240164,0.5269101107680036,0.6743965410068778,0.38746001785097717,0.25804669964477195,0.019432886406465857,0.6232012288921044,0.8455519035352551,0.386857036096012,0.6189276524824481,0.4784473153743378,0.32845093679300597,0.6460616203760726,0.42023617635560007,0.17460636786083997,0.7084894025476497,-0.1120948769565962,0.32701040740267634
Temporal_Pole_Mid_R,0.17097788571208372,0.14952097218688276,2.0556966316920142e-05,0.27655800767180694,0.2916961891151156,0.06081783801594857,-0.026125136812626654,-0.08111624997239154,0.19903950715729654,0.26670215199265523,-0.007972170474255856,0.8149835487441343,-0.16756234201574857,-0.07001574328668776,0.08072043862699764,-0.19860314019629952,0.10782205172691144,0.3398234302065858,-0.060797757460694345,0.18593979383528517,0.0969030098710885,-0.5502898341324562,-0.21810440737476747,0.48218317382930564,0.13013263297271085,-0.1281701277667844,-0.12494870286542828,-0.21533425585050756,0.04822583052686078,0.48800916005074146,-0.27876972714362996,0.2040478741445871,-0.07572053470202464,0.16799717862224756,0.1912141597002653,-0.24667785409462237,1.0,-0.07905253468376872,0.08619854420030772,-0.02611600921438593,-0.4504703097965875,0.25692245159728727,0.14916121366514062,-0.07180384548981966,-0.4685412170392908,-0.31655848191589714,-0.031087078836654587,0.3177522415125718,-0.2171003629989166,0.08939338236070889,0.09642871657573243,-0.07637817462129014,0.010892671704804329,0.7227013364192699,-0.02431593969751337,-0.19555236863431075,-0.05070651311336761,0.09127850594928993,-0.06501177853520688,-0.30932189349692446,0.40902573449269,0.022717509759470945,-0.35417760212896515,0.20144265738347075,0.004763708469313163,-0.14822664796854487,-0.11767736165630883,-0.2682136141041061,0.22708459894359742,0.48056703003970835,0.28659892589548724,-0.20741134273294412,0.24475977925299364,-0.17273682888623015,-0.35426478492214536,-0.007889326705907251,0.3534724222301482,0.4719656063531638,0.0231874471714216,-0.07674401242417915,0.07214441614483803,0.07711075782094401,0.3414740635825202,-0.5324665401089964,-0.1969361057673709,-0.19575544564978758,0.18345878229157953,-0.04932883421234846,-0.16764258138992724,0.11629081599126455,-0.064608197521612,0.008155686076883233,0.21145836162534046,-0.08372207384152816,-0.4096589881877636,-0.37445403951018147,0.08780642785100364,-0.0135771907114255,-0.4830761872931053,-0.05190795173242343,-0.12264945486545327,0.36491301830186984,-0.218494244488682,-0.16314514429204818,-0.2792752375400977,-0.1203577600908096,-0.3736572553227412,0.1820209711705154,0.28542845651816623,-0.129410795250459,-0.018073688216065722,-0.446630628426712,-0.4793713161831979,-0.0009304217725008803,0.3145389696526843
Cerebellum_9_L,-0.06206234785747623,0.3067382757578028,0.23089604528929802,0.04927878239552063,-0.21327217277053218,0.09892072213038809,0.0862639347584024,0.5411907124015399,0.49371060929275196,-0.26035432383174545,0.25631887205474924,0.22725264822740793,0.5069279094515776,0.44325577209172806,-0.0203972281724715,0.5562256223007694,0.4002074691754782,0.455438849306324,0.11696505959770363,0.5966043340625801,0.13670125681639822,0.06045213496114429,0.29560058022215124,-0.18279157553248931,-0.01819329297965165,0.875893490365509,0.024042647930817285,0.23504549431632712,0.18679006820398292,0.06563384608772806,0.39690119786162587,-0.07024585667230401,0.10230984653059207,0.2969337306958445,-0.21897466532057766,0.4362543888126615,-0.07905253468376872,1.0,0.12744601295511235,0.614311472910055,0.4160239209509051,0.21195706803275885,0.1684930671316756,0.759909616675986,0.21793117301759665,0.4538694978914321,0.43282342703626253,0.35557927838114317,0.777734052022805,0.7972884415578232,-0.38745738750708675,0.21286877174150814,0.3055874994177788,-0.0046568547962953614,0.3540584683670167,0.6111817019137807,0.35861781370816065,0.08390970651050011,0.8066308187986094,0.3733958855261931,-0.03148993945616249,-0.08085484068302014,0.703870381837607,0.17972023687640398,0.6358478557393686,0.25024853814826853,0.17743204181342181,0.48111841929764926,-0.13311141089128398,0.21585034763795852,-0.10663637172229712,0.27690794728659596,0.23962545286198333,0.6895909437719708,0.5150192482834369,0.5287984943983252,0.2863371199969771,0.24257414311335768,-0.12805259374474282,0.14942965492090365,0.22191812916125683,0.7983374101018531,0.14061143134919837,0.5866748392218563,0.49300088947472825,0.49326037785612,-0.005179669432644983,0.6049546899918649,0.18924753089085597,0.7436316910285211,0.12658312606045005,0.7878200938548395,0.07275040940674173,0.42646016607706283,0.4760115457639709,0.34850310692161846,-0.06278964003894048,-0.06615006948015008,0.04518150046489565,0.5758339676502299,-0.11743359898548184,-0.1432316430573717,-0.2861015564231588,0.745547620448082,0.4952064266701233,0.21272775391775728,0.3462651495305358,0.35264704790725304,0.001837860479470995,0.773250005948694,0.11632242604747738,0.11128882309496116,0.5746528545116264,0.2040470682789654,0.4036461970402294
Caudate_L,-0.11262846806885693,0.3063319918422295,0.6388795814916695,0.6447481414419339,0.37527259752589887,0.44472300256223163,0.6904368865295236,0.4251686981779039,0.3297961840105277,-0.19589453610412905,-0.061214043898966466,0.34804910129665384,-0.09433413490938225,-0.008166356881803886,-0.12623652892770285,-0.0506514567392306,0.8213730444187882,-0.10387615809410997,0.33905021813413855,-0.12507112409280824,0.18021941529946528,0.1898710718565783,0.4474303568413937,0.10173456254558766,0.7876359358756276,0.21637452041172775,0.34659416844704133,0.747908719634922,0.6173345475616431,0.7642326200123063,0.21708635273077526,0.7235461946744206,0.19452459206005515,0.6806536181383426,0.5813006583785499,0.4674028779826729,0.08619854420030772,0.12744601295511235,1.0,0.6305645761843638,0.18958628518285206,0.605869931741677,0.8389278498141989,0.3944693048902676,0.30599728695394035,0.5242957206948566,0.7254560129599995,0.5843461625193579,0.002860376360368615,0.2094396844362599,0.5128523395628602,0.4155916098897508,0.7662524653352323,0.35241231546317586,0.3212413278680666,0.45281440393788114,0.6480397634249628,0.04357488336639813,0.21920307431262775,-0.09652287157653308,0.43501767402731095,0.5667909643819332,0.1845381841097367,0.30207579244809846,0.27675280449553463,0.7279849515459146,0.2851315454905675,0.5562671387541477,0.3248472517162667,-0.117534191070519,0.4978084505299159,0.7840995160237576,0.6213838934282672,0.2225238736673387,0.39332049733445884,0.0009714617756321122,0.3657179588380624,0.5447994138271999,0.5057993105805975,0.21607919155165012,0.7479297413637228,0.35079158603853744,0.6025143816750974,0.17362143521506757,0.5955388909992037,0.5844149098686281,0.7093050299412248,0.38232731981430723,0.6663954530583575,0.2935782729315135,0.7548253686864533,-0.05790542287373561,0.5095196977038656,0.5546229584186615,0.3203675620325872,0.6951226307307178,0.40622664199745284,0.4187477259796103,0.18128727512765816,0.6376210279345802,0.27961997463090227,0.7295413191675715,-0.25644803882624323,0.2648287253032967,0.5293546520350809,0.6673973430191197,0.6837076251685912,0.0016266399023964395,0.582042766554958,0.3833162339184258,0.7440788126171417,-0.08035751545610782,0.2193056294850649,-0.05954123206811888,0.40285836597903857
