,SN_pc_R,Fusiform_R,Amygdala_R,Parietal_Sup_L,Precentral_L,Cerebellum_6_L,Thal_VPL_R,Parietal_Sup_R,Putamen_L,Thal_MDl_R,Temporal_Sup_L,Cerebellum_8_L,N_Acc_L,Insula_R,Cingulate_Post_R,Thal_MGN_L,SN_pc_L,Occipital_Mid_L,Frontal_Sup_Medial_L,Hippocampus_L,OFCmed_R,Cingulate_Post_L,Precuneus_R,ACC_pre_R,OFCant_L,Cerebellum_9_L,Thal_PuA_L,Cerebellum_7b_R,Frontal_Sup_2_L,ACC_sup_L,OFCant_R,Vermis_10,Precuneus_L,Thal_PuI_R,Putamen_R,Amygdala_L,Temporal_Mid_R,ACC_sub_R,Cerebellum_Crus2_L,Thal_IL_L,Raphe_M,Cerebellum_10_R,Cerebellum_8_R,Temporal_Sup_R,Olfactory_R,Frontal_Inf_Orb_2_L,ParaHippocampal_R,Lingual_R,Cerebellum_Crus1_L,Cerebellum_3_R,Hippocampus_R,Parietal_Inf_L,Cerebellum_Crus2_R,Lingual_L,Occipital_Inf_R,OFCmed_L,ParaHippocampal_L,Thal_LGN_R,Frontal_Mid_2_L,Heschl_R,Cerebellum_7b_L,OFCpost_L,Frontal_Inf_Tri_R,Frontal_Med_Orb_R,Frontal_Med_Orb_L,VTA_L,Thal_MDm_L,Temporal_Pole_Sup_L,Angular_L,Temporal_Inf_L,Frontal_Inf_Oper_R,Thal_Re_L,Caudate_L,Thal_PuM_L,VTA_R,Cerebellum_9_R,Insula_L,Thal_VA_R,OFClat_R,Rolandic_Oper_L,Pallidum_L,OFClat_L,Postcentral_L,Rectus_R,Temporal_Mid_L,Thal_PuL_L,Rectus_L,Occipital_Sup_L,Temporal_Pole_Mid_L,Occipital_Inf_L,Cerebellum_10_L,Paracentral_Lobule_L,Thal_IL_R,Raphe_D,Thal_AV_R,Thal_PuM_R,Vermis_9,Pallidum_R,Cerebellum_4_5_R,Vermis_6,Cerebellum_6_R,Red_N_R,Thal_MGN_R,Thal_VL_R,Paracentral_Lobule_R,Frontal_Inf_Orb_2_R,OFCpost_R,Frontal_Mid_2_R,Thal_PuI_L,Frontal_Sup_2_R,Calcarine_L,Angular_R,Supp_Motor_Area_R,Temporal_Inf_R,Vermis_8,Olfactory_L,N_Acc_R,Temporal_Pole_Mid_R,Thal_VPL_L,Rolandic_Oper_R,SN_pr_R,Thal_AV_L,Vermis_3,Thal_PuL_R,Cerebellum_Crus1_R,Frontal_Inf_Oper_L,Thal_MDl_L,Cuneus_R,Precentral_R,Temporal_Pole_Sup_R
Cerebellum_7b_L,0.2605510653664555,0.40952758566124586,-0.515665178758595,0.31645442981073824,0.02012583171048046,0.4669708779804471,0.09453213482470824,0.23658944334965548,0.20571316668868128,0.11126687201174659,0.13680757035409075,0.4220410327203,-0.010820055711588958,0.296553674876587,0.19611855971251532,-0.14038446943161834,-0.05969290163909549,0.18978516777524038,0.01570036527338409,0.08934279965226616,-0.35715205759921614,0.0004923383959048913,0.28423326248414305,0.29756253301208807,-0.05839255675971697,0.17520096123451037,0.07746403890400497,0.7077637107031701,-0.11701831084110523,0.4047952323654205,-0.13700435025067265,0.15214133235504715,0.02054343337641577,-0.2727841583159257,-0.24140217924376825,-0.273992628636826,0.4051306705378055,-0.38669337670113774,0.9533338993671616,0.26574643976216555,-0.2188574610976389,-0.028696301191975547,0.687060984445404,0.28600730516668754,-0.004246469648983597,0.08522698568861854,-0.16856728443908087,0.459973611423661,0.851484673397121,-0.16060632543545195,0.16499949240480985,-0.13522701411250995,0.6612510385534163,0.47849227381910026,0.44451463523528856,-0.3439869996570877,-0.05205111468911495,0.08723915904105571,-0.01669380630075994,0.02712186344347242,1.0,0.25024251573750295,0.15385690227236132,-0.13839371902628847,-0.008466411164498932,0.3138780031487807,0.0031655668791779556,0.1765637295763286,0.08840799017013111,0.5333166658011609,0.2614955846157619,-0.05021512644713355,0.2227775947995103,0.1691822253488185,0.30197953009753176,0.23841747274954572,0.3627623831208151,-0.009641696407189634,0.10396243690543946,0.3937041118112293,0.22481770430923503,0.020926621630130687,-0.09540239793897741,-0.42224775880032644,0.43246565326140396,-0.10878036215001229,-0.41905430893015,0.09017357594009041,-0.16523309877607267,0.7270420977778185,0.01263057712341258,0.2612212504113656,-0.20496278976662474,0.11828292259124265,0.021406067969597816,0.269234651496952,0.2458086721299482,0.1175216882518765,0.28913838432979133,0.4013760250925118,0.5993496470726849,-0.0026888650200289814,0.16255033527785495,0.03561687091727339,0.284243994691052,0.2746235948935888,0.48113345647214234,0.045790218280965855,-0.10128170228854495,0.06746011346905423,0.28928455869336783,0.25164894506792274,-0.00599066614807264,0.3992972383327169,0.5855624237085862,0.05570089069503253,0.2663808699246032,-0.06504800423620047,-0.003062759578228146,0.12696566501730394,-0.03196303482304755,0.008474630663413755,0.20934998498538354,0.32254461355711356,0.6870054963078078,0.04862215840909151,-0.06146226300363916,0.18978666995359858,0.18985931085272162,0.29641335799927043
OFCpost_L,0.48061918937075865,0.45375264212213434,0.017378865114737217,-0.056896100064909964,0.41653879925882303,0.42662835194606813,0.2549691140911066,-0.02074345630470747,0.31751660272784066,0.36706192980124636,0.5197485226132302,0.3672364579587627,-0.17355749182299607,0.47449181776585286,0.49400878609538657,0.2026973767678819,-0.032587802640187756,0.4353892010505247,0.22065489221576268,0.25050201714219733,-0.272428415037992,0.5024024823584874,0.6042335749780773,0.4245429163740527,-0.3957718423275352,0.3427914320567887,0.28952899397443227,0.4486985828033179,0.2196904260626368,0.33737361453035936,-0.41487483128779434,0.1895512509442935,0.532195409918069,-0.05159783559108232,0.2555086207474688,-0.12374339324155399,0.6420387004860653,-0.14973964674903473,0.27538765259794035,0.2777018851812253,-0.10071566511209647,0.2743313545908304,0.464807345665724,0.6058448388733322,0.331950315170849,0.19905459612616277,0.3143921588964753,0.5766533466526199,0.2698362658344923,0.1605141568789186,0.3631930130604863,0.2718779767036295,0.13344565510133313,0.5334621774778705,0.5037016590246595,0.04128453103343925,0.5201640719047225,0.5583889241844013,0.29778741721621244,0.1711597205238217,0.25024251573750295,1.0,0.4341950181553229,-0.2527245181032942,-0.480955788676839,-0.042680355858343254,0.4256093022450666,0.24303394412171764,0.053431828982466664,0.2157765278876497,0.3912780500018719,0.09734210054776478,0.22832529797009488,0.234504941848115,0.5150984195382858,0.24398806636405435,0.4706050070797396,0.21379973709327696,-0.037511468616701855,0.3639683827112148,0.11637084536738827,-0.23437500469221184,0.3918507807375162,-0.254418247440796,0.4477389292292609,0.05871328950423004,-0.34762832093392826,0.25932117588984216,-0.07667441412866802,0.2988525255525211,0.27196067126119633,-0.06010234134990811,0.33264156458885213,0.4421023058487413,-0.20760237297298192,0.19126344324624364,0.35884284641560343,0.3175971708970867,0.5090707992774978,0.5745853866308799,0.39779817185379396,-0.3835253585425253,0.07082464759776126,-0.0021867562999380126,-0.09906771561729842,0.49873308723873716,0.5094898860935306,0.5088222401903576,0.17151201714597916,0.3696428055188773,0.5330585958760748,0.49692597331075644,0.5086428591507375,0.44907236613138435,0.44122773386853825,-0.14620352856183952,0.16964240638184566,-0.015957812626671113,0.0753426184532129,0.3452762171648009,0.3306995726382544,0.27878537888101373,0.30097265014748076,0.2844747895140347,0.333100618818089,0.43169073248364986,0.36074826910425456,0.4678276756043662,0.5922758243492573,0.7122827121003683
Frontal_Inf_Tri_R,0.18228949547777268,0.6786260419317927,0.44159001134025305,-0.06696865612192153,0.3821591604090182,0.6563239592797752,0.43500824179901576,-0.062152170750550934,0.5384900739431957,0.5203115107683273,0.5973258938423994,0.5671054767159595,0.3557474202375747,0.732749852393467,0.8562202513070323,0.19659005942958738,0.2546544966769427,0.2888008999634507,0.7735448722923137,0.5429053166643653,0.18836280908880554,0.600108345842257,0.5094352593140851,0.6343590130635407,-0.00918537328992944,0.5837164448306333,0.22484054799808062,0.10166748518572868,0.7538775228845487,0.6343299477286604,-0.06804114032535385,0.37031069896937385,0.4689700987465662,0.18928707042906467,0.44271038400791674,0.271728222435364,0.7020083862336264,0.33232241775992927,0.0874576482910898,0.08647022754758134,0.40639620517686786,0.3926103920009631,0.5022872674300973,0.751476334972638,0.27791869544242254,0.6961162360275243,0.6212386265649156,0.7148131894812706,0.24127762073946554,0.3696714617744786,0.6327790629577251,0.06730290009757378,0.15203368819423452,0.5439348037390884,0.4231372342625446,0.43986144002781136,0.6017136008952602,0.2779169001006519,0.7258839399155451,0.50303331159616,0.15385690227236132,0.4341950181553229,1.0,-0.1089376356800571,-0.12251450474486426,0.02877877709111837,0.35862716624570506,0.5833171847655533,-0.0962991962294781,0.5458903257233904,0.9395366049163593,0.35008228951769377,0.5436252936040911,0.3905369312124984,0.06714486288642851,0.5554824162581632,0.7106106392069965,0.37323405353083766,0.30568560558966684,0.7066010549435445,0.36457863185679673,0.31074717782003103,0.32565567035456594,0.01896897961645032,0.6494450259584975,0.24946036603661562,0.0829158504218239,-0.05679154380702544,0.31287331859006967,0.1487861987399005,0.3513482530877496,-0.19653715022327709,0.39600613659283657,0.40968812834904816,0.19061896006368148,0.532227141553969,0.5112704659714378,0.48030697655707155,0.5925997692068468,0.5389144777342736,0.5811150310935983,-0.005335577344791702,0.2890160463115812,0.45359858073871706,-0.04527107743994037,0.7838349498204001,0.44472805710339414,0.8141436172431987,0.1850996956354724,0.8238157200544034,0.4398807450065763,0.14521641051693332,0.5420740851834183,0.6189724156998101,0.42219958148511755,0.28669370870049804,0.33700631464203407,0.4045461962007723,0.21858053120999502,0.6938680597327911,0.5078631653241523,0.1324748738329539,0.5305048163361901,0.07370672428499203,0.1839772858391337,0.8685955183165371,0.15025383583315527,0.35102758290715935,0.6537726166674018,0.7117103615720072
Frontal_Med_Orb_R,-0.5578595952956861,-0.11547322682813527,0.25566984181324326,-0.03432320038957776,-0.4307739015791053,-0.12037709397389748,0.05915792089312944,0.12809597766372877,-0.014355443202035101,0.010083031146854578,-0.2325439483133551,0.10012641229468221,0.556694210027113,-0.20241158376831736,-0.11224607618458796,0.031317934795548105,0.27740611170693846,-0.28755280118266896,0.2420996698793997,0.19561804666379715,0.6542603025134274,-0.1724586119788012,-0.4078219207905533,0.20189679772758573,0.7758813357552908,0.09063505838341987,-0.12008142239480192,-0.28161773370585014,-0.09355912885581473,-0.013690372271199935,0.7626034232931549,0.17287102022452255,-0.31146810973340855,0.23153497629013062,0.20790305964788386,0.34045971228205474,-0.2684428581208814,0.4554444590087702,-0.24218733367297862,-0.26945879181121196,0.24526907859557734,0.06464424075544474,-0.08309141322537988,-0.2900464137059828,0.41596794934654024,0.3149326117393043,0.09319097359512322,-0.3007666784190547,-0.18890049244718918,0.18550219532704473,0.1121796710134409,-0.266835416546358,0.08332901199802474,-0.252308906875125,-0.40812729549993215,0.133168671742753,-0.20227804661929197,-0.45008214074347425,-0.2550256972184467,-0.11189450438179858,-0.13839371902628847,-0.2527245181032942,-0.1089376356800571,1.0,0.7932866213598824,0.04227805945747903,-0.2856657624466724,0.3100324364071858,0.03251949560970512,0.17541239903605357,0.027871494116210774,0.11260101430228826,0.16954193504874437,0.07541390930161479,-0.5803179482020987,0.1451731878851805,0.009759653440584354,0.14420626705435258,0.4689344863348286,-0.01704380538968949,0.09730062821902653,0.5618914748279991,-0.3214419775243086,0.8010475570773883,-0.11244211028016293,-0.003602866509049297,0.6738192477587753,-0.044404060622092394,0.5106697183613088,-0.308214826556104,-0.1341867047650471,-0.007661761437300439,-0.04976549274496464,-0.2490520622292988,0.15457784419301807,0.17127678816726452,-0.028983828283558187,0.06029186205326875,-0.12689825401386085,-0.3170176656880083,-0.16472803727916618,0.5640241396005281,0.13352440229209273,0.47915180991956935,0.14681102079845154,-0.41235583091098804,-0.07111197496224113,-0.41281654770582366,0.040463849915564475,-0.18269936114832763,-0.40937142936894655,-0.4843078837134031,-0.5811621925220903,0.010294252557728699,-0.1254106853214266,0.6420172373871117,0.2175186020392558,0.5473747481544375,0.2913023756921137,0.1189927259200699,-0.03367636766093473,-0.14622671902797993,0.032755080031365374,-0.2540335511180869,-0.2923636176858117,-0.06734597958863514,-0.22803675276069812,-0.3980343875361347,-0.5795949849981482,-0.09087438654212474
Frontal_Med_Orb_L,-0.7573639164603542,-0.07241387260401395,0.14655268268052293,0.012769441454286386,-0.564237141028531,-0.06991769612437146,-0.009685776928820096,0.21977169923597561,0.08545873373527665,-0.048236941566365335,-0.33362721921722915,0.06733134451834762,0.6086439221041643,-0.16683863823632245,-0.15773053571385237,-0.20746777619430856,0.16266524286082443,-0.5005624102806415,0.16000893466874352,0.24029854170045348,0.6880186359552112,-0.35461124795595955,-0.5555695002363874,0.0939694236936036,0.9393280112853698,-0.03495702389533669,-0.18329805527223664,-0.34489842266255966,-0.12385871375637465,0.05741025230648598,0.9222094892889511,0.19777873932939252,-0.5068874377277143,0.04303686613174023,-0.01099787852001991,0.3742485928382309,-0.34177646234387576,0.34822497262351265,-0.13335179253915186,-0.09234732710436853,0.30738434257758307,-0.18704933492824388,-0.11453821609484452,-0.3342559691969791,0.2507430972574316,0.2540020684345898,-0.052517644800920964,-0.3793019959692742,-0.07436687746409769,-0.03159671607824099,0.18912872671425474,-0.4620794969512756,0.21869872358324788,-0.17324822366987566,-0.5603181857251054,0.1474852172618869,-0.4121797768586084,-0.681633588363642,-0.2283195166978716,-0.08007012961717329,-0.008466411164498932,-0.480955788676839,-0.12251450474486426,0.7932866213598824,1.0,0.3975392803606258,-0.5188276529349525,0.31671073492198537,-0.014290987123616669,0.2311321846803572,0.06057185191770045,0.08229261330573324,0.16605132508999393,0.12088961603690111,-0.7048403005664152,0.14599272740911984,0.06982812542545601,0.02225526374820076,0.48585186658717966,0.06914637333156688,0.23817585471840674,0.7291619649962958,-0.5579447626562319,0.6856909804817928,-0.09598939605107872,-0.04306427860444081,0.7227254915816079,-0.22700658507599128,0.44694999538459723,-0.27456120502761344,-0.35159596316444064,0.13118680613643524,-0.4148114682997824,-0.414055959984851,0.1500248110092662,0.38395133287124766,-0.017057186287210032,0.13667557233663158,-0.28722107528315655,-0.45880578190666754,-0.09061135499880546,0.8290468862753633,0.359572200919113,0.5236380395151751,0.24420632726296576,-0.43389978146476216,-0.07773369789895102,-0.5435092035217899,-0.12919456492992804,-0.23472395405088675,-0.5573339625908849,-0.5836736939759196,-0.7352186169977083,-0.07040090812621583,-0.18166186977651894,0.6311634115415912,0.32210118483250594,0.5656237200492832,0.32920398409573426,0.046589195143882704,-0.22663792146578887,-0.08270119932089282,-0.09168011670287238,-0.08823799182262282,-0.2596506661009467,-0.19420263914633423,-0.407244632540307,-0.644039376494962,-0.6618022064118723,-0.2357493085091842
VTA_L,-0.2268495547419073,0.26868231363124434,-0.2011033266729592,-0.13999759570939205,-0.20898405872025208,0.14194330981584363,-0.14119077727576432,0.3184479167187833,0.410994784450585,0.16643584351376137,0.008140490832308424,0.1446755625849675,-0.07779199781874768,0.12860997964511853,0.027842721740635894,-0.12212545277468383,-0.26777850434307554,-0.20162940669341325,-0.045535793952870864,0.22561052856867195,0.03226778484579141,-0.13767254188195394,-0.04366337158480608,0.18243546889614595,0.37703566173552855,-0.17000556001379363,0.014038945978984713,0.17431764317711876,-0.1752387131446599,0.2357142876684982,0.3575497680439242,0.15385045846555837,-0.09458863970462257,-0.5452453017711614,-0.08539922735779845,-0.10075237375803885,0.14192025327665972,-0.1333365289682145,0.21189400231228336,0.7066810386697328,-0.11050524097207716,-0.5048942745048873,0.23805906229998386,0.011084873477940588,0.3087281707943654,-0.08075671793646617,-0.016749371224325717,-0.011636797257347656,0.08325915409466998,-0.4301304651522526,0.43744103039707155,-0.34363483082921387,0.3135728202376505,0.4307177816916417,-0.28008407771887284,0.11001966086901484,-0.09555386948484257,-0.15291734951055497,-0.08930756984250159,-0.19859642149108736,0.3138780031487807,-0.042680355858343254,0.02877877709111837,0.04227805945747903,0.3975392803606258,1.0,-0.5293418811579922,-0.00653960180161345,-0.05042822795531819,0.022674044088302838,0.17235889715254074,0.12190630900871154,0.12111728236819887,0.19283390543084758,-0.030172958849564387,0.10555550849482472,0.25299882348118086,-0.02456987875996266,-0.1536154838466141,0.14069146794811793,0.42452079576817153,0.16198271551940194,-0.26901569573856315,-0.11699104140133197,0.17080452383775138,-0.0938038794926668,0.15273329243909978,0.04822069242851049,-0.13835460359037818,-0.10593357751145605,-0.6184786351466622,0.261347354364843,-0.7189359458112915,-0.16634030722237575,-0.30076479543464313,0.5778129185270338,0.1818996718487109,0.5415491597251737,-0.10157869011674629,-0.14158977806885953,0.15695363988848124,0.5266642750119416,0.6602729475641007,0.08640365808491711,0.09141846427799905,-0.11564148807829171,0.2752162149467933,-0.24230674311846753,-0.09014757554562054,-0.061141513740600964,-0.24325295190558976,0.07133833563337214,-0.21407546224103827,0.034070482570992426,0.06841765352211585,-0.013169534207285791,0.5631543734333249,0.014199860554915306,0.27721285554437974,0.02760940441681156,-0.04605388576113307,0.5885761244957314,-0.31301021982687394,0.6683411306260405,0.04187985237181056,-0.18760161976279277,-0.04747022800019821,-0.40931212473381995,0.009228837437895814,-0.055315307966743
Thal_MDm_L,0.611276974266733,0.3106922345815607,0.17027665459704894,0.05759028374615237,0.46360597941264853,0.35539871341336954,0.5037302877779822,-0.13540088126780866,0.19858381610730838,0.20259953617092993,0.5263731192082363,0.22622751284474815,0.05412294543091576,0.4863133553036574,0.4513957015158207,0.28451802273568355,0.3306991169747761,0.484489043627948,0.13841059776482936,0.19843390606434255,-0.20527982883809437,0.5583569424967927,0.529900901979015,0.20953100561729032,-0.47550329665331675,0.36470765547598255,0.4201124030490075,0.14589964580406126,0.20293683916379507,0.19235076329720036,-0.3990178317479147,0.0916041626701448,0.5282694394459027,0.3821107755076659,0.35115744890152206,0.03142311902421616,0.4480500509595938,0.0716529119098777,0.07662881627431495,-0.15330078822514917,-0.026151737712698464,0.531375054739561,0.19274994247650426,0.5924619956216706,-0.07691626476974575,0.17131195659490975,0.4170538064566497,0.48329784513387924,0.18451665925155186,0.5268867075752447,0.20348190052461912,0.4191525459924002,-0.09494909560495661,0.21986386317019554,0.5384427199057014,0.04562433218817259,0.6017429141639004,0.5842817827514495,0.23731787866865567,0.48209184032022734,0.0031655668791779556,0.4256093022450666,0.35862716624570506,-0.2856657624466724,-0.5188276529349525,-0.5293418811579922,1.0,0.17195634119424977,0.09141252863758928,0.23706353513803588,0.1876914164038574,0.02766438542833223,0.2749265730941952,0.3014843183277643,0.44468663109856627,0.12610405616571554,0.29121915503701645,0.4269965644326455,0.017441319364811782,0.2763630272664155,-0.03145790134033243,-0.25150864342766827,0.5042361232201404,-0.16875419842339073,0.2962906603527297,0.19128574265088655,-0.34135972270147447,0.14730172161211952,0.06715329454579301,0.311690887109317,0.6305945501834712,-0.24338329149396476,0.6725905014252133,0.5170608805182211,0.1594100962475278,-0.07652125551302992,0.13446479636731912,-0.030841317296381864,0.5741528749024593,0.4429987528320006,0.25444704157191034,-0.5252491522412465,-0.4156310523979604,0.11945394140144153,-0.1381529187649527,0.4789719123951059,0.3354041060293815,0.43801815017332874,0.39406771465266854,0.2387996902950271,0.6594848292498937,0.28978551096381333,0.4005011690787959,0.3956386183356357,0.1753613771113635,0.01899278513331849,-0.15101394001617835,-0.04035585550176196,0.13970149343139004,0.4255126780412677,0.4970600691235058,-0.060193456043362306,0.4876475011692129,-0.1917612679796346,0.2268371271706192,0.4934098322757163,0.47251828074763663,0.5968619682450902,0.33032052039528514,0.4206618356532229
Temporal_Pole_Sup_L,-0.1555098259914049,0.5468143207064471,0.4128534149568679,-0.04258598341559122,-0.16237541344808304,0.6051511318502937,0.504981081898144,0.05664930273139412,0.4777340852214005,0.22487312863591552,0.21069954924136525,0.591798585002793,0.653778826217316,0.4750893086185062,0.5738593693808571,0.05960432593209042,0.49330077236008796,-0.1023431515460439,0.6482386093607423,0.6787811404163903,0.4958481614063695,0.2928012447539811,0.09286651298617447,0.5377159487265204,0.4164366313386824,0.6282552262349329,0.016010104847953923,-0.12901594105840583,0.41287450117984503,0.3809326881954989,0.2902783748778044,0.47537043682179164,-0.000802978266871741,0.4207689292290307,0.42332542515523053,0.5737647402677866,0.34594230505369994,0.514173113712282,0.04783189162557827,-0.2077058048580538,0.4591816842049528,0.47341862376442034,0.3784695249960655,0.4550109574038164,0.38829300297702657,0.7754586755100987,0.4957745100330118,0.41963059864072966,0.3600542373438916,0.44571914227122994,0.5483451867204594,-0.23097786524112932,0.43300655574669494,0.23060514147161482,0.15810698219510333,0.46098032407763284,0.28662174623725806,-0.1629616607885488,0.2709559336870204,0.2967936020218479,0.1765637295763286,0.24303394412171764,0.5833171847655533,0.3100324364071858,0.31671073492198537,-0.00653960180161345,0.17195634119424977,1.0,-0.10184453621106723,0.7235580000407794,0.6580596092631137,0.2994451533273732,0.5504730134056203,0.3686965436647071,-0.32670097213854316,0.6338368573482462,0.6319307102678349,0.15522626721406882,0.5050201674142859,0.6173028402108096,0.4389752065275321,0.6243215157064494,-0.16678935885142868,0.47701850455801276,0.3852977401050465,0.045413201261654323,0.45024868327087814,-0.2978627981429731,0.7429819790355183,0.05165692356503695,0.39576372997593584,-0.09586930337822208,0.2147732767485404,0.027664980815538715,0.35421141316142846,0.42473031402726386,0.5234319003722147,0.2918158900563401,0.3711968057618783,0.3027702680274429,0.5757524787035201,0.3637774222672648,0.18396463920294134,0.6083110623354251,-0.022791978148274324,0.4149108249548599,0.2450723904196212,0.3349381425545651,0.09467255355894483,0.41337392870046824,0.15091139331584347,-0.3392645648001254,-0.03626209012338625,0.5643623829495643,0.3593187860368977,0.5996961103000216,0.26848930561053674,0.8213952131893554,0.3472245750010204,0.6414330946743629,0.33799219852261014,-0.16978492602985115,0.44286973882304903,-0.22422671891458948,0.23061498729616844,0.5709546398485694,-0.05883091487344629,0.0316003010725134,0.07130055854801148,0.6210108359371904
Angular_L,0.23112971184355052,-0.11513402438069009,-0.23907404935530044,0.02623492806922884,0.3714188276471512,-0.1226848547315116,-0.19439577387034124,-0.009445421621143256,-0.16626158141587716,-0.1000823687579368,0.31184852072257857,-0.2123729961553752,-0.12840158453679176,-0.12970533072295445,-0.07556899201357233,-0.09391306944591137,-0.29281226079680234,0.3979827290131302,-0.11417640912343242,-0.16007949564368293,-0.10968367131668767,0.09385313126981161,0.2170904691401354,-0.14013814812654168,-0.08523725330990728,-0.24299489233432356,0.15045709231809104,0.17593751569974067,-0.03872142012861687,-0.01126536910912216,0.10692928773849333,-0.07098828960016489,0.26613147497393763,-0.1486325005071967,-0.2565899653655202,-0.303846114482103,0.013191123917066765,-0.2297586040829637,0.1678649300674423,0.0857277054982433,-0.33153426063300234,-0.11097377759749638,-0.04391248144522245,-0.05051416580794113,-0.24358831910039141,-0.12279482844926257,-0.19196992369017765,0.005430909896015057,-0.04304332244556084,-0.2595660990983305,-0.10502145023183802,0.25590852083988985,-0.17976828686162652,0.0644708153293806,0.10076098234913868,-0.2987397384677215,0.040703398870123614,0.11655697258504584,0.12116916043087862,0.2374988654498787,0.08840799017013111,0.053431828982466664,-0.0962991962294781,0.03251949560970512,-0.014290987123616669,-0.05042822795531819,0.09141252863758928,-0.10184453621106723,1.0,-0.12432271499180518,-0.15309394420704292,-0.29579557867043954,-0.14442218060302406,-0.07430945209985841,0.2649933014830097,-0.16436652296052132,-0.16991548078444774,-0.06769138480259079,0.09834975568950266,-0.05518518822309128,-0.24269046709460876,-0.0405657072256199,0.30561139185361463,-0.0669012954361386,0.28809718311531335,0.09402210347870092,-0.16990826597807765,0.4384713942942408,-0.29803224929209854,0.23236043990232663,-0.1859493424926091,-0.3024614636331655,-0.07008793382688706,0.04071460372883301,0.06604551294867138,-0.19350851177631617,-0.11361857723077881,-0.3110080207319199,-0.12296794657596895,0.005810389558681975,-0.2226688522728627,-0.23424759260491698,-0.1930802516510309,-0.21685472902988992,0.04428663080827873,-0.07938658125954093,0.1119973863476556,-0.20756608203397311,0.11748709750321186,-0.17970352506532136,0.22607916497987263,0.23225738961408504,0.07800889792164198,-0.13134233762285433,-0.034891948245140976,-0.09425837166395697,-0.31161478405621285,-0.07666529691691064,-0.08658274462632955,-0.12085885563040023,-0.14525964105684586,0.007328260079334822,-0.1362249533247271,-0.0673750942526833,-0.18432266003906342,0.08016631723040155,-0.033867405362903606,0.21701523002983783,-0.09081953196133849,0.04391172514268333
Temporal_Inf_L,0.02290827443665238,0.6439987012587955,0.19807120894350777,0.2343012687797806,-0.10492357341327994,0.7510155601920566,0.5229252638866307,0.061701215399192905,0.48017915179629056,0.3841072665767791,0.21368331606223676,0.6718350332414903,0.6106677087529587,0.5787421373610491,0.5238356346166121,0.0043418049331639145,0.5407732075681179,0.04975897351927612,0.575162957383112,0.5873072574927225,0.23646255794423574,0.2594472171623204,0.19958324545105569,0.6186698058813651,0.2956289018228136,0.613992038441812,0.1682944234693053,0.10384208342924679,0.2850175071011429,0.5604203451642779,0.15481519719069872,0.5013463282864319,0.0017910883242891215,0.328567806025596,0.3126259183548952,0.3369797845562762,0.4892695770370318,0.26879672175049013,0.4152281099670293,-0.10695188884668258,0.3111131368464866,0.40749549401573765,0.5510122384486671,0.48319849628734146,0.26421455961382173,0.6798947815757028,0.4302712061330128,0.5760845473691669,0.7091364147937226,0.49219619620277755,0.5419546323775202,-0.25438690429448535,0.6404078875128075,0.36793213998106195,0.3845642478211138,0.20406325822780627,0.2630807250625759,-0.055899755225469944,0.19732205576176579,0.22421277606546233,0.5333166658011609,0.2157765278876497,0.5458903257233904,0.17541239903605357,0.2311321846803572,0.022674044088302838,0.23706353513803588,0.7235580000407794,-0.12432271499180518,1.0,0.6380190139963523,0.3103604785296104,0.5983484683824336,0.3804504788432001,-0.11926943492461822,0.6085235688693434,0.6807048681630122,0.2640320483965554,0.476899902774706,0.6287856909112758,0.4577241598133757,0.44224050839721474,-0.1380018714636695,0.19609219112503984,0.47343181972075377,-0.016456581018904872,0.15890934616834881,-0.2265799185070947,0.5473330463983517,0.48261050609642014,0.3455029044100904,0.026403353477659895,0.26005012522920096,0.21196033327843217,0.365518490586943,0.45856818033776403,0.46072151494990843,0.2871703296197243,0.5613069909259469,0.5031891017647178,0.761838711596219,0.2802923263104816,0.20265201386597434,0.5745079729536002,0.2166475227690848,0.4950661430855586,0.4715396532201463,0.3157553625541436,0.07753251479316751,0.3880569320962411,0.31260304296730973,-0.20566623425010666,-0.040194566510017696,0.7508032033210617,0.4792335681328442,0.5596036704547065,0.3629735587581721,0.5811139645563383,0.296857583126518,0.6261404484245717,0.3590005720869897,-0.1553988570292117,0.6990839353510733,-0.12244103834218852,0.5136198037085387,0.5092032855353463,-0.02039648590800429,0.20366598684234322,0.09371076789889492,0.5705467246183911
