,SN_pc_R,Thal_PuA_R,Thal_LP_R,Thal_MDl_R,Occipital_Sup_R,OFClat_R,Rectus_R,Frontal_Inf_Oper_R,SN_pr_L,Vermis_8,Thal_MGN_L,Thal_MDm_R,OFCant_R,OFCant_L,Vermis_10,Parietal_Inf_R,Cingulate_Mid_R,Thal_MGN_R,Cerebellum_Crus1_R,Lingual_L,ACC_sup_L,Amygdala_R,Insula_R,Thal_Re_L,ACC_sub_L,Temporal_Mid_R,OFCpost_L,Thal_IL_R,Temporal_Pole_Sup_R,Occipital_Inf_R,Red_N_L,Thal_VPL_L,Putamen_L,Rectus_L,Occipital_Mid_R,Occipital_Sup_L,Hippocampus_L,Olfactory_R,Cerebellum_8_L,Cerebellum_6_L,Precuneus_L,Temporal_Inf_L,OFCmed_R,Rolandic_Oper_L,Parietal_Sup_L,Cuneus_R,Thal_LGN_R,Thal_PuI_L,Rolandic_Oper_R,Frontal_Inf_Tri_R,Cerebellum_7b_R,Fusiform_R,Red_N_R,Thal_VL_R,VTA_R,Cerebellum_9_R,Thal_AV_L,Parietal_Inf_L,Temporal_Sup_R,Frontal_Sup_Medial_R,SN_pc_L,ACC_sup_R,Vermis_7,Postcentral_L,Calcarine_R,Caudate_L,Supp_Motor_Area_L,Thal_AV_R,Temporal_Mid_L,Thal_PuA_L,Cerebellum_6_R,Precentral_L,Raphe_D,Frontal_Inf_Tri_L,Occipital_Mid_L,OFClat_L,Cerebellum_Crus2_R,Olfactory_L,Lingual_R,Vermis_6,Pallidum_L,ACC_pre_R,Paracentral_Lobule_R,Temporal_Pole_Mid_L,ACC_pre_L,SupraMarginal_L,Putamen_R,Cerebellum_4_5_L,Insula_L,SN_pr_R,Frontal_Inf_Oper_L,Cingulate_Post_R,ParaHippocampal_R,Angular_L,Frontal_Inf_Orb_2_R,Temporal_Pole_Sup_L,Caudate_R,Amygdala_L,Hippocampus_R,Thal_LGN_L,Supp_Motor_Area_R,Cerebellum_10_R,Thal_MDm_L,Thal_IL_L,Thal_PuM_L,Occipital_Inf_L,Vermis_9,Cerebellum_7b_L,Frontal_Mid_2_R,Frontal_Inf_Orb_2_L,Cerebellum_Crus1_L,Pallidum_R,Thal_PuM_R,Frontal_Mid_2_L,Thal_VL_L,Frontal_Sup_2_L,Fusiform_L,Heschl_R,Cerebellum_4_5_R,Thal_PuI_R
Temporal_Mid_R,0.20403361916701332,0.5285383195369086,0.1545454435053541,0.12814300532715872,-0.3921683770713124,0.18509361117905504,0.1236988697197184,0.6484478797690696,0.19728981042786986,-0.2965143383925701,-0.1918765607876579,0.09398087069636941,-0.06595046128699548,-0.017932261183417675,-0.5257142179477635,-0.16472983184122003,0.3831420318423973,0.45629241743855736,0.1733760167443992,0.4262378140836928,0.22909709551225985,0.37221855079290717,0.4539763561849866,0.5790246583544563,0.1947996763972853,1.0,0.025753374335488407,0.4941751665108851,0.5244411068114709,0.1906248008813444,0.28516657301021336,0.457988135510716,0.26178668655318416,0.08227278267345167,0.5021991381555428,0.4251830942124294,0.23651555223643958,0.2727479018885528,-0.26178982238912724,-0.4090749281969492,0.007678563312787235,-0.2309524910670875,0.2799956818887545,0.40813376760063874,0.41506581220018735,0.5956582314377395,0.5510445344911669,0.10801333624843201,0.36686180210951874,0.6637418948089443,-0.22562856920632657,0.8855229946909198,0.7158854707196259,0.39294471256107977,-0.32355547422039965,-0.4833184799057747,-0.015675041832426777,-0.25688616746110315,0.9026849986423063,-0.06665207217401657,0.6295221382486141,0.1949814648429391,0.0,0.047428052044096,0.7595743632371621,0.43713846562899333,0.16558847342776065,0.26432027445400214,0.2593793705098217,-0.4225479472505223,-0.4805755559620434,0.30614458486417734,0.6609358875976257,-0.010894741147228083,-0.18699431429534857,-0.11855369534901133,-0.3133876467874385,0.36922852981351423,0.6500015113666009,-0.30384793989913694,0.26453196640690135,0.1107823129640097,0.19882987041239078,-0.03727520974163327,0.017902872633568708,-0.18509754686072102,0.5258666154269367,0.7269125250074395,-0.0655039557549708,0.4867674034869361,0.2915762467996361,-0.05818139446870271,0.8852429435657202,0.17385555006553244,0.43703171347715036,0.07776500635993774,0.5490657288871409,0.2623531529870282,0.66518434140175,0.46379595264637713,0.3736334940005511,-0.5255536365626537,0.21813517968901996,0.2910398035577743,0.3529195849154829,-0.07196360645730486,0.414265368493313,-0.1690948699063537,0.1688168070572918,-0.18913999362168202,-0.014505793812050994,0.4295649687818605,0.6115759756254072,0.12135296843736261,0.5392947210856665,0.10488475815476202,0.5186094714645317,-0.08092940954268903,0.7517386570646473,0.30511615528128766
OFCpost_L,0.22302845718332273,0.08976120779533893,-0.12930075197939897,0.2572150917965312,0.06695095792319143,-0.282872081189644,0.3485811430276399,0.3447135108221808,0.43256660846030376,0.19102252399727776,0.4638727190070065,0.19065008611275436,-0.16492901832627263,-0.025940140179634363,0.18828244982395767,0.2631619993842175,0.43562023051586174,-0.2856377221897969,-0.2516014887921017,-0.07815825760027485,0.42776236410859264,0.4723270299836455,0.5347349527313633,0.19501390866261975,0.03316088137495134,0.025753374335488407,1.0,0.0912460999030667,0.5136108351512932,-0.0344699080977049,0.5025929864937719,-0.0254386761242602,0.4181504622184616,0.438564166212617,-0.20857512075850773,-0.20954529763692825,0.31517036747951455,0.30563293143499454,-0.10290566876892394,-0.13358186783424145,0.15783098600493023,0.09337835606656715,0.3201619769659751,0.3992207988599578,-0.1655840655392935,-0.17852441773658997,-0.11130046580197944,0.23015976588095904,0.4945446085469445,0.09035393693859323,0.10248177766568044,-0.04876101689538841,0.26609908863097076,0.3376854975892587,0.18287714507867792,0.029880764162378323,0.26969214491530813,0.2084390441258777,-0.037936737014384596,0.36064008538543274,0.32481943321220036,0.4181881315031401,0.0,0.3839280233993486,-0.1828949615779325,0.4316656340676103,0.2607484319052847,0.5638308411685973,-0.13763074049265508,-0.08095414675544438,0.030119106966779746,0.3077180858469235,0.05782670831204839,0.25678215266381227,-0.07558199361325424,0.12006472459127226,0.009321569137735153,0.1409130490746418,-0.14678184069874142,0.05875529163624163,0.4351427204841808,0.464307315898617,0.23026051523562563,-0.29524478383547187,0.3986372245693544,0.1259259073935096,0.3504110663547166,-0.07038831504054413,0.5998284359285391,0.6409775826421008,0.383159042606221,-0.13295714533523553,0.15821679738306635,-0.23999711751379604,0.039810350899948416,0.37674949011936965,0.33590405222645053,0.2771645411887148,0.2919960761758401,0.3010734083248979,0.2997577895130696,0.3800484951716618,0.2850586774134275,0.4082461844306553,0.4150218791662085,-0.009896917046258474,-0.3942870665123346,-0.06024141745892801,0.4037210378281418,0.12106545771632948,-0.061520697577535824,0.49425399240548884,0.3551907896021749,0.3998348597141276,0.17135380755775528,0.48267202458442376,0.3332532395858577,0.4316655857773155,-0.15989261855026715,0.33992891565982747
Thal_IL_R,0.5718610251564912,0.4838505468503857,0.46075594081865184,0.5865727423937859,-0.16602652491939174,0.4502628734786082,0.2494961433900599,0.6958172114539778,0.675205425907907,-0.25908209568615126,0.10785658908881551,0.6549377868903337,0.22864894224580345,0.14762305461166775,-0.28475690504941936,-0.1249093947039873,0.6490926580172857,0.4017280498648124,-0.04047538894021971,0.3570737431356949,0.7264452198705511,0.6613962870643145,0.6231911144883505,0.5892657602022935,0.34857585640102356,0.4941751665108851,0.0912460999030667,1.0,0.46886409120100275,0.10486199605847285,0.5115156159287343,0.6862949882750764,0.7610166450671686,0.3122672162405463,0.2001544806494965,0.19961801085627917,0.665209171352032,0.48893938810117893,0.25384152447704994,0.06646477261852368,0.09655115060199439,0.17631939671021044,0.3794795025342174,0.6886139071626116,0.27987766865000496,0.4673574682990696,0.6482452471738376,0.4707809968588814,0.6684092306923424,0.6603191074691245,0.019903993485910515,0.4499277229291802,0.7874590755834056,0.6734572458842112,-0.03239457871918116,0.028645886263755575,0.42280095200288936,0.06431007934129579,0.6948342117045342,0.4481674832798591,0.7360072587387582,0.6018987077125638,0.0,0.38245455822207347,0.4019382687457084,0.7243467522144514,0.34278204058007394,0.37155339482698996,0.5024755214932254,0.012574075991710896,0.06653815492702143,0.6588119137588805,0.5306811153810993,0.3248754421726648,-0.04809779592042859,-0.08487531704565826,-0.2059912171721368,0.41647792066697914,0.37618319603589967,-0.21728362517284866,0.6955130519008059,0.3121764362923088,0.2920841840650486,-0.14222429741258388,0.371238657163104,0.0949946461059331,0.8068372704455335,0.4035607675356672,0.493555302162956,0.43117089944895487,0.5123195732969836,0.1414239852824981,0.7223665756204821,0.06675277678173216,0.2667246063907108,0.4444785088837452,0.7870242998608651,0.753400376714132,0.7671104714659683,0.4629151355537922,0.5950732971865331,-0.15682252376636616,0.5884300050899227,0.6425770999001559,0.36534358687152146,0.03959601387016904,0.11736567027428474,-0.07202575367085581,0.6975126086132805,-0.18420443853399526,0.0038924031314304685,0.7083386262826458,0.4728284534610416,0.5491280457308435,0.5013430755126829,0.48579655705359037,0.47633004819424724,-0.025960843039990418,0.4104020951993113,0.008435428980569069
Temporal_Pole_Sup_R,0.25840374030049773,0.31160475171339025,-0.12450478425869609,0.3337309317499533,-0.2945599735253312,0.1212325502488381,0.6529353395609295,0.7564197627781516,0.6342560906232622,-0.1468974288010103,0.18269023816673116,0.16237243608889787,-0.04850620436616941,0.17988840241787982,0.005652995596588452,-0.22685370837343996,0.48694704430310926,-0.11073815468737386,-0.23928857355293992,-0.12626407606386486,0.5331693489961994,0.7742170109679974,0.9076339451111834,0.43952467048756266,0.36762886685683605,0.5244411068114709,0.5136108351512932,0.46886409120100275,1.0,0.20436881384866418,0.6162199211349558,0.3098449989409038,0.7059117313469824,0.7544215119523617,0.06760422573945406,0.012375292100895597,0.37490513627749716,0.7540667355186285,-0.16218249634892742,-0.2990073277875166,-0.1352673755926389,-0.07022580323471801,0.6863397515267747,0.4384176917981746,0.061446459412716425,0.30523934805034564,0.16620528667686324,0.2784756894291518,0.7202886759216878,0.421072373199148,0.0959298455344612,0.2997317021967213,0.6306313437941043,0.46998525712729916,-0.10614623214989088,-0.29791664185179867,0.17365122823942816,-0.20734545280293895,0.455300699587225,0.39076788510864974,0.752922368373075,0.5250719041905894,0.0,0.12373623014029744,0.12576766880925616,0.676050872859327,0.18577162177747403,0.6429202765247801,-0.0027800243196055645,-0.369032419873986,-0.3171205700788853,0.40712679338222113,0.3964940766961966,-0.06133788088303143,-0.0360699356757362,-0.017908495657580917,-0.3023122577967806,0.4891567010957178,-0.019254229719566054,-0.19387407894404948,0.5482028906027147,0.6326461958848933,0.035003661338950276,-0.22087249759218627,0.443259246749859,-0.35212815782454626,0.7411621806686902,0.19318892228394863,0.5923567441355351,0.830059897699476,0.2764023780753772,-0.33976278852515324,0.59465436352202,-0.2541926820035327,0.16325526170805474,0.527046687677282,0.6974159399775937,0.49694960057429793,0.5982458364406072,0.3338686935147345,0.427717287236287,-0.05936085262465136,0.18906328057797522,0.4016818529181167,0.42425460170389634,-0.0456775733518558,-0.2882244074704571,-0.1701014347656736,0.5521097203878308,-0.4306463630938501,-0.18132154426173896,0.7114103898849448,0.5448108766594705,0.3700989948669185,0.2038232659299081,0.5295040025880854,0.3703090706881942,0.1394238358382688,0.0992559108693676,0.13644946279542128
Occipital_Inf_R,-0.015186405001875321,0.0386951982719987,-0.03684182942530836,0.003381786021876452,-0.18156104079725605,0.01431315583931386,0.03908975301087997,0.14190485529175142,0.011506438285991849,-0.012767969361919887,-0.08577823814648255,-0.07483349059325717,0.08723207790235843,-0.08457678972175309,-0.10816048903138888,-0.23755163383217842,0.0007038649964074049,0.09658635023795095,0.1398058427874933,0.041862928638809804,0.015078134126786494,0.10538128450714848,0.1282097210945452,0.06124907028852758,0.022183540457088466,0.1906248008813444,-0.0344699080977049,0.10486199605847285,0.20436881384866418,1.0,0.07071883139800007,-0.015805046914294456,0.07791487696589328,0.08987493322301279,0.12523701176754104,0.06408297470245798,-0.0324330258021301,0.06629539564964428,-0.08268704814099068,-0.019895346216800048,-0.08060745217571626,0.04582069362300653,0.03948056939421583,-0.026455054487518587,0.19595235353064971,0.24710812005813715,-0.05464902789123179,-0.05865779110044931,0.050618861812594826,0.13949084872962755,0.05156668633813331,0.20140850478694275,0.14995320483510902,-0.0014707135477416706,-0.07806810762044761,-0.21602349721402336,-0.10407639660096725,-0.15413666663991954,0.14324511331543158,-0.03530364515393221,0.1530394800600615,-0.014881491787298744,0.0,-0.14671912319983685,0.1631397869393385,0.07746314989703104,-0.07856836579633746,0.03627799399677274,0.019414014156944357,-0.2605909407246503,-0.14860363551011138,0.0021348395423979962,0.05441967524809885,-0.07744696968346361,-0.0877678592343489,-0.15956720317998002,-0.06068176135284274,0.0113643173604666,0.09642158763001182,-0.15557618283005042,-0.05588268640721101,0.07053398679094987,-0.15339897864397362,-0.14251182739226353,-0.011674147747985746,-0.11734508099086459,0.10731833293201772,0.26313882110036607,-0.03364643279978083,0.13380967284938644,-0.034480479966423096,-0.14701598885065717,0.1557364475763726,0.04241812189637153,-0.004457223335460623,-0.02922947167817143,0.11350193719184024,-0.0031736738432360852,0.08485894380360234,-0.03180223079731793,0.005625912366044105,-0.06334259417468631,-0.07864867454776436,-0.08012251320645361,0.02383631216144837,0.006908607014891715,-0.008696934611151643,-0.11808187939503742,0.04723492961060801,-0.07433136978675357,0.1288356186206388,0.08619399393044068,0.08025582791032404,-0.06279441329813808,-0.021333461414544553,-0.046007981999475166,0.1075477603903801,-0.08249022212571822,0.1646329559302323,-0.08331140715333422
Red_N_L,0.6506850897790925,0.2393847110416786,0.264301989993966,0.45468501552127893,-0.0004124840140973103,-0.1695186345730894,0.5526120661914878,0.4975716971334559,0.6877925210623503,0.13511556831974697,0.5516985664596431,0.653247712881221,0.019624564076605965,-0.07770397010940472,0.14789640339277035,0.2656241571570876,0.7491228626829246,0.20381740221204186,-0.11239442978782026,0.26059899684588717,0.6495237985113047,0.7421752003227431,0.754501691538078,0.4336920220360464,0.04124943367330108,0.28516657301021336,0.5025929864937719,0.5115156159287343,0.6162199211349558,0.07071883139800007,1.0,0.30126224802178336,0.6451754097293776,0.4918146304225377,-0.1512953527410267,-0.10608747208267731,0.7949787437955053,0.5295795428374779,0.11238723637193757,0.008994142655489723,0.33293647390329023,0.0006800151801444962,0.4900792591905056,0.5743797409267253,0.11152452908423258,-0.04438922879862073,0.2676319652526523,0.35592200529680573,0.7515076939312536,0.40448771052461324,0.11116762832814796,0.2577623948641292,0.6549661946255936,0.7304400657468951,0.4508388811222012,0.15840580081705088,0.5817765232049109,0.30515688806755475,0.39011863265344815,0.4678390464679698,0.5932887527437241,0.6884361374830928,0.0,0.5618580248526313,0.14698194095391307,0.680522595700997,0.47005618874914806,0.732164655088967,-0.07089079937934645,0.06934838067365512,0.03344328855272824,0.48071456049176575,0.42781995584986166,0.13097806363075365,0.027833397778913183,0.051147471464218545,0.00868023916349338,0.5066229829974233,0.2360233829484824,-0.014514740296394869,0.7964071138626594,0.48323654760016277,0.43238179820424305,-0.06602190217003928,0.34449694071117964,0.22387022445057955,0.7116389848848224,0.15875324338128358,0.6312666821541062,0.7692203916226169,0.33980388303300424,0.20940290551194488,0.48264829389012903,-0.06726296846773322,0.10356971561748698,0.21702630591640015,0.6321136020656171,0.6113739752649727,0.7523188321884327,0.5715538610778674,0.5098942602676754,0.3440503904573599,0.6255840413997422,0.661468307426271,0.5867756618510721,-0.01682384075366311,-0.14464830418290525,0.034974358122069074,0.5890690430302018,-0.1324820248576931,0.035339295794727346,0.7893931852176651,0.5172089583116501,0.4794564571820655,0.4516410076513292,0.5314313245980274,0.24664219375796864,0.5788077318475866,0.05580124306918,0.3795904584710122
Thal_VPL_L,0.4207178531957329,0.7605766686026603,0.6374926357864509,0.40317053925123475,-0.21421136304770863,0.3993554845504749,0.19686907982280008,0.5960746582188836,0.41145578464942256,-0.3551785008940715,0.033204950688884176,0.4772411349068492,0.23543271799799378,0.028758803684703294,-0.2309395995531546,-0.12515700779041145,0.5194082081928012,0.4961131756553047,0.08460315180212974,0.31843038212882235,0.5159269799561985,0.45941797219842145,0.49007338568064285,0.4042401656069818,0.30222563829773624,0.457988135510716,-0.0254386761242602,0.6862949882750764,0.3098449989409038,-0.015805046914294456,0.30126224802178336,1.0,0.5880605476546782,0.19910143964553784,0.344408180489416,0.25854608901188897,0.4206079687691849,0.3888820686618561,0.04508419289862206,-0.0040248894176804625,0.07696861370163366,0.050317229458369375,0.3204959671775414,0.6970045168075509,0.20261920659029148,0.443475967581346,0.7951999283772118,0.5966934751900032,0.5792484821748283,0.5593137164214891,-0.024858801644830043,0.390984054504147,0.5719564464483999,0.6055408120799696,-0.07585711295075302,-0.005544557787658146,0.4129712772756696,-0.041469380897863804,0.6534111735560635,0.31388242370564234,0.535524459812215,0.4002012278820556,0.0,0.2921839605983731,0.4081293078746392,0.588568324145307,0.4495204662043348,0.27370521125343605,0.4261573426646696,0.23790667245690195,-0.06788611678202353,0.6109243860123373,0.539307712346211,0.26964839582433675,-0.10937626823431297,-0.1277980392499012,-0.19897472291859716,0.4323171471431019,0.42307244532280514,-0.14016005193734946,0.49038078373048827,0.20644789670634683,0.36318532683065313,-0.05787080731934813,0.20497661097125036,-0.023900286798114217,0.6063827167161275,0.25819929226276,0.3104018918580412,0.25261848464311526,0.5160808383154715,0.3064104772205782,0.6477274120361894,0.10509074227078968,0.2420577971327034,0.28879443734171556,0.6880246368154829,0.5075908190333127,0.6545058464683764,0.6158740983851577,0.6267625641047708,-0.1571695329989315,0.6257882502149683,0.5545296140322075,0.5441030437880889,0.0034905100878752657,0.21613508542252555,-0.21754798540265702,0.5377500037664441,-0.2062689918353771,0.11140062627316559,0.48007179269523875,0.6601472119856503,0.4812449074951857,0.6634712638050858,0.4220845543963372,0.3152330617933356,0.027343783372041543,0.36734642982698745,0.1547012338495043
Putamen_L,0.5170427459953223,0.3844533561406766,0.24123470792103668,0.4848268419589659,-0.13188869907704856,0.3483171001689529,0.5431691578362569,0.7204861589097802,0.8366394810447942,-0.21027750120369312,0.32467540328823663,0.5049947732819283,0.1847704375973799,0.25216451669334494,0.01244832818687845,-0.11864637659092962,0.6399099154980231,0.04719246775228738,-0.27337592581899406,0.031325136506450954,0.8029779550085653,0.8300672231330162,0.8488142883331188,0.47717726046367304,0.40811398699210333,0.26178668655318416,0.4181504622184616,0.7610166450671686,0.7059117313469824,0.07791487696589328,0.6451754097293776,0.5880605476546782,1.0,0.6945811014870807,-0.018207728302351324,0.007454622311345309,0.630712553514528,0.7157476644143512,0.1761752885210763,0.023524475188637747,0.0013306422340724942,0.18715879882911945,0.5736677475000642,0.7220916531583341,0.12732504641882866,0.2535736393695287,0.4054528086182665,0.5537422622077196,0.793918965965481,0.49034816421324995,0.1439334507386037,0.14702979126451637,0.7047566039533788,0.591995552935707,0.04463661803962315,0.0897173507902982,0.4211553919649401,0.040208369584652084,0.4062095214329631,0.6128085984561041,0.762967005403105,0.6597362357539392,0.0,0.38029232016829023,0.05167616789583628,0.7883469129763077,0.33824562140827286,0.5682341321183387,0.2846055134358631,-0.028786976157562955,0.09879142333661002,0.6400430072638578,0.3887364597911433,0.30781250064206617,-0.050584275092881686,0.009616583054498955,-0.21626607239559217,0.46160192216179596,0.02202731002564431,-0.1351057859502065,0.7613435755164629,0.6132732061735807,0.19344406396682565,-0.2195796148116009,0.594270214644499,-0.03200828030044269,0.8831276007018692,0.08697570395285255,0.825363335991936,0.653991001311262,0.5340205684177644,-0.02109096156254408,0.5725415658630039,-0.16696153557783505,0.1647907686021231,0.675106271281095,0.7942785486041112,0.7747110873028479,0.7027425180074283,0.4599199644485023,0.5900927032730748,0.08657604815776002,0.4796714380044042,0.6181817444829333,0.4886172180507303,-0.004770085633650357,-0.2970904500359864,-0.06195538099607574,0.8073467029762821,-0.2934919560737469,-0.08168021719205544,0.7884057373702951,0.46420601870764033,0.637496101124771,0.357686713178193,0.6999951050481555,0.425221008461194,0.13277419835207047,0.07033255633014944,0.05340907609361272
Rectus_L,0.27876391437610243,0.043000883239868275,-0.11407232072876933,0.2892493745438739,0.015636528587633012,0.172740652836054,0.8679832290414037,0.4640302832591004,0.6662747212286347,-0.1826941139395072,0.2813258221055059,0.15661358902172845,0.07402547596541166,0.32079385427262697,0.18347302230592605,-0.12924609254528133,0.3417909741154124,-0.2644450750805864,-0.3236101341601603,-0.2833580394438287,0.5328370290925504,0.710691999677128,0.7665184680489605,0.14784126719286378,0.3398770013909074,0.08227278267345167,0.438564166212617,0.3122672162405463,0.7544215119523617,0.08987493322301279,0.4918146304225377,0.19910143964553784,0.6945811014870807,1.0,-0.12984598410731385,-0.17225220551641268,0.34832087345862567,0.8279369123768818,0.006133850297625732,-0.10069387037335248,-0.050791035535343136,0.031163397285617605,0.8143698554342511,0.259219607570554,-0.08914969453303394,0.04352311056908896,0.0020601756662071064,0.29775830096931943,0.5426338893380998,0.10033291265145161,0.21370393890728653,-0.08854047540154425,0.3920979452913898,0.3270113208112296,0.07440553663209663,-0.0213923460433448,0.20275798331797898,-0.046214762268712024,0.08153897649518908,0.4992819089228697,0.5321305772042211,0.5529284078019442,0.0,0.15281145766405047,-0.15273493564099583,0.5229078828486559,0.12741575575139927,0.4157615440820017,-0.04064258434179587,-0.12585625291465602,-0.04842227616396824,0.311886307241855,0.25457920067612694,-0.13159203197563452,0.10958381830590791,0.025984192001000415,-0.1554033667957128,0.5423231558239734,-0.25897751827260945,-0.014912075107497603,0.4915577993751856,0.6568989418034438,-0.01638631705559369,-0.03649095712687828,0.3681210964847946,-0.2324917930063036,0.5972716209524082,-0.18319520552548352,0.6709079596980594,0.6018927038979469,0.0802034693326333,-0.16603309682371595,0.2605329264506341,-0.41390811726243815,0.02552466533709115,0.5622154917991957,0.5193736528567712,0.5091754276317546,0.3727405920988832,0.17728361289134406,0.3266879268626604,0.1623466166225822,0.08210440814277928,0.28492186164794775,0.26908639149497954,-0.02218168330032269,-0.49958877597661056,-0.009370552602378774,0.5302767341438652,-0.48427377070364275,-0.21446341274730282,0.5117996965735129,0.23802128143243673,0.3195331420263561,-0.07068248587497374,0.5173940489258946,0.1468601482398483,0.0717602380826558,-0.2008739084799459,-0.03020129412462833
Occipital_Mid_R,-0.06822075489702784,0.34473199477917693,0.2072232346002234,0.027184398206758498,-0.2928077952344242,0.2587794103454716,-0.09120651983074088,0.28740093613073425,-0.06611220499162042,-0.27963472401875966,-0.302121050713903,-0.07154430109572837,0.07710912107933861,0.030995952517635334,-0.352356737335026,-0.2257242022583958,0.05668044951253064,0.34445586173168125,0.3472259019684809,0.23574419861846166,0.015433491784482712,-0.03035951516912903,0.03718099062392334,0.27900743419748764,0.11717240890641296,0.5021991381555428,-0.20857512075850773,0.2001544806494965,0.06760422573945406,0.12523701176754104,-0.1512953527410267,0.344408180489416,-0.018207728302351324,-0.12984598410731385,1.0,0.43574583870241246,-0.05592892172119927,-0.021379836616722155,-0.15022876202576027,-0.16437539990845765,-0.09868717949434565,-0.02575037288112419,0.015446682568112876,0.11638269388810783,0.23651882005195993,0.4453455445713119,0.3409003967981214,0.045177382153231534,0.03233540336083878,0.31995521245410435,-0.0905814763361255,0.49316039194419636,0.2345101730373333,0.10964178238573632,-0.29624604473215455,-0.22046677993658736,-0.08089391467585831,-0.29090461181028165,0.4781623904612704,-0.14926541427229875,0.20739769637530384,-0.09905110578918139,0.0,-0.17149216054406688,0.4779298365876488,0.0875679808129812,0.03576373248296402,-0.04119280752840997,0.2730842486921993,-0.15663053813981578,-0.21284335214573757,0.1186339138827565,0.27765793101671926,0.008728009626585927,-0.07240589074504054,-0.20562516423463595,-0.06156210239916472,0.06060163729324491,0.37734962655861104,-0.16997577076452267,-0.038052097574042265,-0.0838654690847269,-0.009889063783838978,0.12005941991341766,-0.16055520768645454,-0.18225516477171094,0.09520704667174837,0.4142999990638682,-0.24116355421991134,-0.014660273263138223,0.12244555351368035,-0.006804933011431733,0.40764932583111596,0.17003476517879973,0.224607380119788,-0.021969784948425348,0.20981148419241075,0.03220668954999158,0.15977012328680149,0.14552582594863359,0.18155988972426618,-0.3722093168029853,0.09956789025053178,0.0187895549242671,0.1104278827677881,-0.06280098842758225,0.4252353138488641,-0.18778626876053214,-0.0036296118360285416,-0.07461764290422947,-0.02679078406173648,0.039697610430846124,0.2930334221583969,0.009520222544153597,0.30943134318696025,-0.04438788229554398,0.26859280815217845,-0.22138714665611967,0.4881976639408869,0.028257513758567082
Occipital_Sup_L,0.0060237617880205836,0.3629125478902532,0.1580110729058034,-0.027987804089192655,-0.34198734715060114,0.19786379357330186,-0.20808980987321962,0.24470556177330635,-0.06333217316910203,-0.26971603846362624,-0.36666466883424764,-0.04291306679854662,0.1741322947565718,0.060126226111212586,-0.4083705137064348,-0.3212862307555605,0.08408531941232687,0.3803782265648676,0.25008173454177546,0.22341910028981316,0.07230609836118887,-0.030051169634963192,0.004965209734526532,0.25083410115345267,0.05579254614633768,0.4251830942124294,-0.20954529763692825,0.19961801085627917,0.012375292100895597,0.06408297470245798,-0.10608747208267731,0.25854608901188897,0.007454622311345309,-0.17225220551641268,0.43574583870241246,1.0,-0.06193969003834358,-0.05873833427741174,-0.12450259078518786,-0.17378480905301943,-0.21111520801058245,0.03819698211191735,-0.10918371995479463,0.16114535143866188,0.3975645951698826,0.49205676980068,0.4107439459447369,-0.05146525725504232,0.07567169389264435,0.28958119094831686,-0.3144910818770338,0.44410577062930984,0.26519898497658917,0.09666413679225841,-0.299725841174063,-0.1647396166304906,-0.1374734642672544,-0.3267315724401423,0.39932910676656114,-0.06873812764326237,0.24301449752241144,-0.045950659792851116,0.0,-0.2170469814438758,0.5069101348665819,0.07416259546654311,0.09989069885991726,-0.012962373531593196,0.5139416996836849,-0.1779088860854013,0.010793688869954778,0.14151371780147115,0.3097583974527458,0.16526220106598122,-0.010571569395525199,-0.10127701353468938,-0.15480786825473647,-0.0028501701556402836,0.36259011048062334,-0.2035854492896052,-0.003420151846710682,-0.08465070077730179,-0.13910473810120927,0.0688752635748221,-0.09403712997826379,-0.04918269149193686,0.13231710283944884,0.4664702047602875,-0.12297887889046241,0.03477595813039808,0.20386887049654445,0.012391444728587308,0.3814438269353896,0.23557025080181312,0.14418055633492827,-0.006651135883696,0.16849345178649125,0.0950958445818316,0.20761074638518448,0.022011822548933968,0.1807663014453254,-0.42520588066809567,0.06212782617604467,0.024486224981087597,0.0770082687881714,-0.12294851450484286,0.4822871136348654,0.021547322692905872,0.03929751099183997,0.02719920183655184,-0.1450780309480133,0.09354871974114264,0.2470057962385949,0.06985731103702243,0.2876215422070367,-0.04159036200393134,0.3318168336359106,-0.2021570750867837,0.5196399953152839,0.0795477093121813
