,Precuneus_L,Raphe_D,Insula_L,Fusiform_L,Thal_PuI_L,Occipital_Sup_L,Pallidum_R,ACC_sub_L,Thal_LP_L,Temporal_Sup_R,VTA_L,Red_N_L,OFCmed_L,SN_pr_R,Hippocampus_L,Thal_LGN_R,Occipital_Mid_L,Thal_MGN_R,Thal_VPL_R,Thal_Re_L,Vermis_6,Supp_Motor_Area_L,VTA_R,N_Acc_L,OFClat_R,Precuneus_R,Occipital_Inf_L,Frontal_Sup_2_L,Rectus_L,Vermis_4_5,Postcentral_L,OFCmed_R,Temporal_Mid_L,Fusiform_R,SN_pr_L,SN_pc_R,Calcarine_R,Frontal_Sup_2_R,Cuneus_L,Putamen_L,Thal_VPL_L,Thal_IL_L,Occipital_Sup_R,Thal_AV_L,Temporal_Pole_Mid_R,Cerebellum_4_5_R,Cerebellum_3_L,Frontal_Mid_2_L,Cuneus_R,Angular_R
Rectus_L,-0.050791035535343136,0.25457920067612694,0.6709079596980594,0.1468601482398483,0.29775830096931943,-0.17225220551641268,0.5117996965735129,0.3398770013909074,-0.06544467766736776,0.08153897649518908,0.42079703416553166,0.4918146304225377,0.5555106032807118,0.6018927038979469,0.34832087345862567,0.0020601756662071064,0.10958381830590791,-0.2644450750805864,-0.07928134274049829,0.14784126719286378,-0.014912075107497603,0.12741575575139927,0.07440553663209663,0.7325082516770637,0.172740652836054,-0.1550170890533435,-0.02218168330032269,0.5173940489258946,1.0,-0.24796950497022782,0.15281145766405047,0.8143698554342511,-0.04064258434179587,-0.08854047540154425,0.6662747212286347,0.27876391437610243,-0.15273493564099583,0.5601571156827854,-0.08978321258516446,0.6945811014870807,0.19910143964553784,0.28492186164794775,0.015636528587633012,0.20275798331797898,-0.2716641527670664,-0.2008739084799459,-0.08410154240855937,0.3195331420263561,0.04352311056908896,0.0976969433174557
Vermis_4_5,0.2505720196942171,0.5328088860504854,-0.2558827857489432,0.5692102434194368,0.14045657977400042,0.5060964197034783,0.28497336773805604,-0.06463586351707777,0.6262340210578791,0.8315020542821816,-0.1771919462120306,0.1025430464765566,-0.16844492168461084,0.14362780799267155,0.22388140201510195,0.6627823949912166,-0.07539284397489306,0.66363497076973,0.5344835393153167,0.5636396584197619,-0.1937132384904444,0.17237059937186205,-0.2810764028382708,0.03747648350579208,0.1169830848076469,0.3461416943328758,-0.011393262403416024,-0.14301344549575895,-0.24796950497022782,1.0,0.132226591035951,-0.035581298654896884,0.472152636047696,0.8858969827536815,-0.02984690725313575,0.15886077369885995,0.8958858182812712,-0.15491698229869544,0.03016544811277914,0.07845556792507871,0.46677200899440063,0.2992799506928353,-0.17318432880468845,0.0502312561373767,0.2157660817605373,0.9068677764295482,0.7657600583253992,0.054110970357732505,0.5705867275439969,-0.5839978539124114
Postcentral_L,0.7638781012906054,0.36894210165935576,0.38708262257188497,0.14139294549374887,0.35404844272527475,-0.2170469814438758,0.5364236194558678,-0.20840495555958108,0.20921384198823959,0.24018834110591628,0.49480308801445166,0.5618580248526313,0.1039573490000804,0.3983992202249676,0.6282676476913701,0.3201052245508074,0.03631102217587264,0.24246849062283726,0.3200532532721473,0.22883060571079084,0.14579087910585664,0.7588757743544295,0.5460872720678668,0.18293869503855587,-0.3401459778276853,0.6966009586202954,-0.03131763293186626,0.4145579531566446,0.15281145766405047,0.132226591035951,1.0,0.19671838487134966,-0.11080359760034834,0.10669311136186713,0.390638322446937,0.6403847806715595,0.107280948858974,0.5284902871528935,0.3195586395798071,0.38029232016829023,0.2921839605983731,0.6916516236638931,0.41446708378164904,0.650527275255248,-0.08437994048268116,0.00201961227131316,-0.001544085388457524,0.5633709907528233,-0.30920547450668245,0.30655920204473347
OFCmed_R,0.038431181505868196,0.3933910750591571,0.46222236359423124,0.056901618043590875,0.2828556742610451,-0.10918371995479463,0.46008664273715133,0.30042001729129264,0.07921136120955559,0.2796375014968109,0.4126038867505654,0.4900792591905056,0.49741629956183225,0.5334536452820067,0.46016711381644393,0.16044688037058422,0.099316012847261,-0.01879236998301418,0.09637502418090738,0.22642548751153374,-0.08192106384930031,0.20407939566686686,0.12107469046137605,0.6642854794791687,0.17774872226508492,0.014485860875061663,0.017850068614883516,0.45665354746992076,0.8143698554342511,-0.035581298654896884,0.19671838487134966,1.0,-0.03833650655691151,0.09351942120589501,0.5584980250703064,0.3152755030895989,0.05324973180500725,0.47238407712382013,-0.043747945912217534,0.5736677475000642,0.3204959671775414,0.2818210770400391,0.003943463026330186,0.2825315375295249,-0.13168001439684796,-0.05349811305769429,0.12186902823815478,0.27534646138482094,0.1299167629995173,-0.015242483570150962
Temporal_Mid_L,-0.2609363145208447,0.27418545383200255,0.18455607648139166,0.5669368388157429,0.1965177201643961,0.5139416996836849,0.17764240237771842,0.40960968211637877,0.31931907120129954,0.3947947759898514,-0.0626208851150758,-0.07089079937934645,-0.05055448535472321,-0.05720114935395727,0.14285797783188045,0.49129986292660593,-0.007936827381334397,0.2668404258524301,0.41969632173771443,0.33357167299994406,-0.23959749148320242,0.009082761422568818,-0.39046090280165735,-0.06816857671437852,0.6399974346291449,-0.12669522813756495,0.10609527497560411,0.1664533234977491,-0.04064258434179587,0.472152636047696,-0.11080359760034834,-0.03833650655691151,1.0,0.3380915787680445,0.22060379957277995,0.09149653668384006,0.34634103956071166,0.11376196203577602,-0.06650622789338866,0.2846055134358631,0.4261573426646696,0.18858875845604914,-0.2989160498426826,-0.04306895346126519,-0.04963411657801889,0.5175649494146707,0.4081679570550358,0.250716141883541,0.532981316406266,-0.3927925294514606
Fusiform_R,0.1988039195502726,0.5909328376568226,-0.1514498704600145,0.6329532090273032,0.07443192551489056,0.44410577062930984,0.39100742861955445,-0.03475795452410799,0.5915731913415948,0.862849365391087,-0.13921029317135858,0.2577623948641292,-0.0667049311412887,0.3671841279155089,0.2857156723362382,0.573503356565274,-0.13099371063133186,0.5862778538429444,0.45871455000044353,0.5953756435079527,-0.16590313788793581,0.1358961990339436,-0.2581419287823351,0.20340005224463784,0.07051567026094448,0.2500253694412424,-0.04650213486176444,-0.0489349990004319,-0.08854047540154425,0.8858969827536815,0.10669311136186713,0.09351942120589501,0.3380915787680445,1.0,0.06860390284232708,0.18436721715081714,0.8773334158717843,-0.09544995675912171,-0.13473640068341525,0.14702979126451637,0.390984054504147,0.3297682694265641,-0.26079584017698476,0.027005090102037877,0.23939671018242728,0.9215958003519404,0.8010288590759091,0.047605796482746474,0.5444263098906599,-0.6222835395961072
SN_pr_L,-0.010630048398493729,0.4183790036821705,0.7807899326081076,0.3150413395541071,0.4775167074453953,-0.06333217316910203,0.7017626450889826,0.40755931869461604,0.10070897995506732,0.3345480797415655,0.6744963146079276,0.6877925210623503,0.5265467442076093,0.6313657032616032,0.6938338830905958,0.26873794249190214,-0.015496210855918381,-0.016084711785127177,0.21627389571380504,0.37542878875622426,-0.10108888866184425,0.35974799436482596,0.1446496885233619,0.54529893305494,0.33408048648116395,-0.030950064463837464,0.024063502666268673,0.6924717641953557,0.6662747212286347,-0.02984690725313575,0.390638322446937,0.5584980250703064,0.22060379957277995,0.06860390284232708,1.0,0.6047305451265736,-0.037609592628908235,0.7059315639811758,-0.17931474717992057,0.8366394810447942,0.41145578464942256,0.5799416351210872,-0.13201987130803194,0.453269108425316,-0.22288568301827755,-0.0251205496133886,0.09010165858494139,0.5929987511057522,0.19067578592688067,0.04119525630650783
SN_pc_R,0.3804158700715057,0.6027232747292282,0.5384483113156228,0.18906942056367423,0.4064282135616664,0.0060237617880205836,0.6570642235619868,0.10654276550101327,0.20496403648419273,0.3507895481068546,0.6846588103790492,0.6506850897790925,0.13246682711917654,0.5151801175292736,0.7267873536671353,0.43959662176847747,0.011013416519553544,0.30422878775087137,0.36243368417385174,0.19865144665508563,0.0374338062413234,0.6738907629733297,0.4579245055797826,0.26632124098126225,-0.040662343811621496,0.39339273282930937,0.06851755577434097,0.6164263596571168,0.27876391437610243,0.15886077369885995,0.6403847806715595,0.3152755030895989,0.09149653668384006,0.18436721715081714,0.6047305451265736,1.0,0.16008499171547713,0.6927359255921737,0.03686657229044192,0.5170427459953223,0.4207178531957329,0.6386834593176901,0.08345398732831022,0.6010367285231951,0.10470559010159775,0.10352518294328278,0.016112798028102615,0.65810258840008,-0.08102366027260637,0.055877701571479664
Calcarine_R,0.30802018898421396,0.5502949828636112,-0.2605249785209685,0.49193033394263497,0.10285774574100401,0.5069101348665819,0.3075918578786951,-0.15382760610413174,0.5484263197162355,0.805052519253153,-0.18885449371558968,0.14698194095391307,-0.1458592682394861,0.22192164081646473,0.26207914588679726,0.6572130355138937,-0.044834952939904034,0.7229560376809059,0.48425052104237104,0.5456601562366782,-0.15315104661668555,0.14546062680812794,-0.1852720333816342,0.06954845128918512,0.008238756003855405,0.39381007420733494,-0.09470160062006787,-0.18606005386672037,-0.15273493564099583,0.8958858182812712,0.107280948858974,0.05324973180500725,0.34634103956071166,0.8773334158717843,-0.037609592628908235,0.16008499171547713,1.0,-0.16853551513636647,-0.010718509246048896,0.05167616789583628,0.4081293078746392,0.34068178340124916,-0.12298491094140936,0.03469782173618167,0.32772369942666063,0.8877765387521052,0.7028221666086091,-0.01157807606858973,0.5208776818634463,-0.5992682466333258
Frontal_Sup_2_R,0.1309143402960226,0.3382819565958588,0.8137173204086553,0.1842184240976105,0.48131366420299176,-0.10760377535861491,0.7035086126609811,0.326063513811906,0.05397333367281758,0.12250345500325996,0.6519975055212741,0.5835544249890405,0.4101688425662887,0.5791164975365559,0.580251121915105,0.22326046438720823,0.08293751512058578,-0.10103086887918851,0.18844008928015404,0.11532200577113806,0.10065872005502406,0.6609040252763893,0.30999911674712793,0.4478248240250235,0.09905842690919409,0.04465556292283613,0.030906545305208973,0.9068330571138806,0.5601571156827854,-0.15491698229869544,0.5284902871528935,0.47238407712382013,0.11376196203577602,-0.09544995675912171,0.7059315639811758,0.6927359255921737,-0.16853551513636647,1.0,-0.04686453919505514,0.6640193716575628,0.3480406235833301,0.589374247423115,0.011593513071974888,0.5419460774632596,-0.09291396275023786,-0.1764913931808393,-0.08884836584881008,0.8510525894527048,-0.1204939543802044,0.2523950834925938
Cuneus_L,0.5590930718315285,-0.2322537984527264,-0.17761675780253444,-0.17877418913574616,0.07497603798036764,-0.24335282932553529,-0.17302254045461973,-0.3655635247198531,-0.28550840279311207,-0.19267164747117269,0.02939661183097106,-0.10281698677229065,-0.18725764439330245,-0.3845998021734318,0.08824068478055191,-0.04037006593782696,0.2102013657998465,0.15755264032606284,-0.18264070338175356,-0.1921832734042531,0.3204106762318722,0.048689687163553694,0.2672707084993524,-0.19723203960044997,-0.15489485565671696,0.5419993211369349,0.10322941708281118,-0.23922598609476273,-0.08978321258516446,0.03016544811277914,0.3195586395798071,-0.043747945912217534,-0.06650622789338866,-0.13473640068341525,-0.17931474717992057,0.03686657229044192,-0.010718509246048896,-0.04686453919505514,1.0,-0.18024103378800777,-0.05750012898663434,0.04298426288387573,0.6840116436010456,0.18728801256969405,0.02999057415800282,-0.10017864462710119,-0.24316729287022112,-0.11237267978303934,-0.25125221615793025,0.4288961698201961
Putamen_L,0.0013306422340724942,0.3887364597911433,0.825363335991936,0.425221008461194,0.5537422622077196,0.007454622311345309,0.7884057373702951,0.40811398699210333,0.29470540185522065,0.4062095214329631,0.5409335460283757,0.6451754097293776,0.5345539968995932,0.653991001311262,0.630712553514528,0.4054528086182665,-0.050584275092881686,0.04719246775228738,0.365115842220747,0.47717726046367304,-0.1351057859502065,0.33824562140827286,0.04463661803962315,0.6596298734657888,0.3483171001689529,-0.007587826961573559,-0.004770085633650357,0.6999951050481555,0.6945811014870807,0.07845556792507871,0.38029232016829023,0.5736677475000642,0.2846055134358631,0.14702979126451637,0.8366394810447942,0.5170427459953223,0.05167616789583628,0.6640193716575628,-0.18024103378800777,1.0,0.5880605476546782,0.6181817444829333,-0.13188869907704856,0.4211553919649401,-0.31074405154232226,0.07033255633014944,0.16099391105640698,0.637496101124771,0.2535736393695287,-0.02069699750702806
Thal_VPL_L,0.07696861370163366,0.539307712346211,0.3104018918580412,0.3152330617933356,0.5966934751900032,0.25854608901188897,0.48007179269523875,0.30222563829773624,0.6499741950074825,0.6534111735560635,0.2671264249988995,0.30126224802178336,0.10801389345185079,0.25261848464311526,0.4206079687691849,0.7951999283772118,-0.10937626823431297,0.4961131756553047,0.8352145407938221,0.4042401656069818,-0.14016005193734946,0.4495204662043348,-0.07585711295075302,0.31477503088066294,0.3993554845504749,0.2449275351099623,0.0034905100878752657,0.4220845543963372,0.19910143964553784,0.46677200899440063,0.2921839605983731,0.3204959671775414,0.4261573426646696,0.390984054504147,0.41145578464942256,0.4207178531957329,0.4081293078746392,0.3480406235833301,-0.05750012898663434,0.5880605476546782,1.0,0.5545296140322075,-0.21421136304770863,0.4129712772756696,-0.12984609536433084,0.36734642982698745,0.28917146583946174,0.4812449074951857,0.443475967581346,-0.26644875723089056
Thal_IL_L,0.44373334411733745,0.502529708094958,0.5878092039565128,0.42427909958161386,0.5739243755037469,0.024486224981087597,0.8230473676027373,0.0056358964068179244,0.3039607552962999,0.5023142005215012,0.4809661522650301,0.661468307426271,0.2734648872886621,0.6159416128883796,0.6946776373680761,0.5252033813043326,0.05605781436699627,0.36678963025636624,0.5100675470389716,0.5106985152293622,0.022237824703139557,0.5844338836088558,0.3024875402906842,0.3165735374977047,-0.08487273724185743,0.411839586166902,-0.05247305805544827,0.5076337645359932,0.28492186164794775,0.2992799506928353,0.6916516236638931,0.2818210770400391,0.18858875845604914,0.3297682694265641,0.5799416351210872,0.6386834593176901,0.34068178340124916,0.589374247423115,0.04298426288387573,0.6181817444829333,0.5545296140322075,1.0,0.0833646122319833,0.6738637964373424,-0.037930169485426324,0.25653437488463277,0.24290759635441483,0.6504688267128509,0.07406613038593633,0.002794635429409562
Occipital_Sup_R,0.6525000643569342,-0.2836643049510515,-0.02909729656384223,-0.27191098273787456,-0.008582957078418009,-0.34198734715060114,-0.10240036880641584,-0.36648789661313447,-0.4128165615940235,-0.33251455790787676,0.13327773837797263,-0.0004124840140973103,-0.05975578221056809,-0.16005717930317512,0.15518589482096648,-0.1585315252732913,0.2981004830986433,0.04832407772140413,-0.28763069425084703,-0.2112451684346089,0.31086447750592067,0.050661692800736,0.38808144851656956,-0.14171775583570154,-0.37442577810365574,0.5589747467882653,-0.0082336534972571,-0.1705803415400104,0.015636528587633012,-0.17318432880468845,0.41446708378164904,0.003943463026330186,-0.2989160498426826,-0.26079584017698476,-0.13201987130803194,0.08345398732831022,-0.12298491094140936,0.011593513071974888,0.6840116436010456,-0.13188869907704856,-0.21421136304770863,0.0833646122319833,1.0,0.19814409621696408,0.03440845315896364,-0.26070788088649416,-0.2915455679350589,-0.06792409956324065,-0.5326273507337007,0.47138507094685195
Thal_AV_L,0.4122598757673935,0.41178783439086986,0.44391315761407696,0.08890178563644693,0.45935690724106765,-0.1374734642672544,0.5857931938585391,-0.1591659409538393,0.10684411323995557,0.19187333496840048,0.4724300230094264,0.5817765232049109,0.15117423977965538,0.3319585596701483,0.60195049719058,0.23926927600385034,0.12300182619207722,0.2334169913707683,0.3140863098850873,0.30075122524194514,0.1726531967788248,0.6144734341480639,0.5087413760940975,0.11798175979752507,-0.17744465572347162,0.39340995410098184,0.09398793854417781,0.4057943756402742,0.20275798331797898,0.0502312561373767,0.650527275255248,0.2825315375295249,-0.04306895346126519,0.027005090102037877,0.453269108425316,0.6010367285231951,0.03469782173618167,0.5419460774632596,0.18728801256969405,0.4211553919649401,0.4129712772756696,0.6738637964373424,0.19814409621696408,1.0,-0.12305833852130003,-0.07955894033938703,-0.09049498695560021,0.5072782807441953,-0.09664297589212875,0.24528408149221775
Temporal_Pole_Mid_R,0.10305217103241009,0.09396447804220116,-0.2646763209756202,-0.06628142807334518,-0.08979448331128387,0.19851387307376173,-0.054652779891684794,-0.19920886360323461,-0.07095336344193312,0.09409736162771278,-0.15328898805143076,-0.09890435367160483,-0.2635465562783854,-0.016936409273423447,0.02984047482025894,0.1269304750005576,0.05571429495421192,0.3235984145231883,-0.1033111608766314,-0.08342070851139699,0.02332901332438957,0.02422200750365232,-0.009763902045351977,-0.22758664568524686,-0.1772433587748021,0.13188152720794355,0.0642296968893789,-0.16017660249193294,-0.2716641527670664,0.2157660817605373,-0.08437994048268116,-0.13168001439684796,-0.04963411657801889,0.23939671018242728,-0.22288568301827755,0.10470559010159775,0.32772369942666063,-0.09291396275023786,0.02999057415800282,-0.31074405154232226,-0.12984609536433084,-0.037930169485426324,0.03440845315896364,-0.12305833852130003,1.0,0.21748903480481824,0.12138682970851832,-0.07884593222236869,0.06146181558408741,-0.1819715601168674
Cerebellum_4_5_R,0.13907525757638475,0.5244845454712158,-0.20275580733609022,0.6948874230945243,0.058024421992915395,0.5196399953152839,0.25628358575762406,0.0032742636460125754,0.5657576951277749,0.7806755156978733,-0.24207834229411976,0.05580124306918,-0.16464603668096509,0.18686933294734026,0.19132262554834914,0.6041542568687838,-0.15393425955737394,0.5843459432163177,0.4475031812890661,0.5516542199272306,-0.19667361883738868,0.030385818873036274,-0.39170921063939323,0.011000349227259029,0.17613640119266033,0.2250794556154507,-0.0006242712841447431,-0.12950313221538817,-0.2008739084799459,0.9068677764295482,0.00201961227131316,-0.05349811305769429,0.5175649494146707,0.9215958003519404,-0.0251205496133886,0.10352518294328278,0.8877765387521052,-0.1764913931808393,-0.10017864462710119,0.07033255633014944,0.36734642982698745,0.25653437488463277,-0.26070788088649416,-0.07955894033938703,0.21748903480481824,1.0,0.7572619020041104,-0.002409934665929373,0.5846190382167037,-0.6192770980187485
Cerebellum_3_L,0.006612494787927591,0.3979350771825612,-0.05586282280918834,0.6123206713524633,0.07734168698692852,0.4210771380482175,0.33672081922690217,0.12712600791012588,0.48272777517409093,0.7293008146554077,-0.10535459284612451,0.21379874948158464,0.15370726743642105,0.3726844776077724,0.22627292477436609,0.4397728366364595,-0.15264892463254037,0.3388644183711123,0.37458012837274746,0.5745517792678979,-0.2859699157962945,0.04235451630154444,-0.4099880077550446,0.26006765102676843,0.1017159271756457,0.03743009973079998,-0.037126685018696974,-0.014372850831235028,-0.08410154240855937,0.7657600583253992,-0.001544085388457524,0.12186902823815478,0.4081679570550358,0.8010288590759091,0.09010165858494139,0.016112798028102615,0.7028221666086091,-0.08884836584881008,-0.24316729287022112,0.16099391105640698,0.28917146583946174,0.24290759635441483,-0.2915455679350589,-0.09049498695560021,0.12138682970851832,0.7572619020041104,1.0,0.022574127144811378,0.5579498032507647,-0.5961440272659418
Frontal_Mid_2_L,0.10983428809525488,0.393040663480117,0.7219587204574974,0.29073030936793104,0.5408782026997142,0.06985731103702243,0.7121709074792805,0.2980784936319152,0.296195247758079,0.2554285411036824,0.5535880524880936,0.4794564571820655,0.3452532387028399,0.5151196576596024,0.48425731558120666,0.35827910264022955,0.05849884752365751,0.024570742038802978,0.4496835573688508,0.2163905137469593,0.0574579624059797,0.719968097828811,0.2039404643035359,0.3431156789889102,0.11048909587904218,0.06602251551079989,0.0007094030261620455,0.886320124337961,0.3195331420263561,0.054110970357732505,0.5633709907528233,0.27534646138482094,0.250716141883541,0.047605796482746474,0.5929987511057522,0.65810258840008,-0.01157807606858973,0.8510525894527048,-0.11237267978303934,0.637496101124771,0.4812449074951857,0.6504688267128509,-0.06792409956324065,0.5072782807441953,-0.07884593222236869,-0.002409934665929373,0.022574127144811378,1.0,-0.006590005402173682,0.09921568123990969
Cuneus_R,-0.3952653020691827,0.38635031622506827,-0.0621401393480866,0.4693177268686792,0.15343962118953391,0.49205676980068,0.19020737100890384,0.25463920576500104,0.4427074173441499,0.6221980455529508,-0.17005688114764875,-0.04438922879862073,0.07021228923150566,0.0820850596512571,0.030135817622614875,0.39796116145667393,-0.20839183435219139,0.29626994657691447,0.3436306760881211,0.4697852805571641,-0.3123016738422886,-0.10881104778944797,-0.584504578014485,0.15437441301130309,0.5138679495209748,-0.2695224702462331,0.0918764879444436,-0.027202741327389982,0.04352311056908896,0.5705867275439969,-0.30920547450668245,0.1299167629995173,0.532981316406266,0.5444263098906599,0.19067578592688067,-0.08102366027260637,0.5208776818634463,-0.1204939543802044,-0.25125221615793025,0.2535736393695287,0.443475967581346,0.07406613038593633,-0.5326273507337007,-0.09664297589212875,0.06146181558408741,0.5846190382167037,0.5579498032507647,-0.006590005402173682,1.0,-0.5552556828856957
Angular_R,0.2832660334411898,-0.42069875406008805,0.2237256695329729,-0.3627264208939429,0.07356092356428241,-0.5967324249294387,-0.0638412870700094,-0.08316463514227185,-0.45300187668244596,-0.5723173844923473,0.22219102416059536,0.07075376712302554,0.09511448145057054,-0.14776132860388144,0.06657855689659638,-0.37738548958396034,0.0450942092123617,-0.29065900151964696,-0.35604409152499195,-0.3634730372778225,0.22711065115450388,0.05860987403060447,0.4116376154259565,-0.07396590410068603,-0.2190857123694383,0.2057276393131244,0.12391620475423155,0.13821718773274663,0.0976969433174557,-0.5839978539124114,0.30655920204473347,-0.015242483570150962,-0.3927925294514606,-0.6222835395961072,0.04119525630650783,0.055877701571479664,-0.5992682466333258,0.2523950834925938,0.4288961698201961,-0.02069699750702806,-0.26644875723089056,0.002794635429409562,0.47138507094685195,0.24528408149221775,-0.1819715601168674,-0.6192770980187485,-0.5961440272659418,0.09921568123990969,-0.5552556828856957,1.0
