,Cerebellum_Crus1_L,Cerebellum_8_L,Thal_PuM_R,Precuneus_L,Vermis_8,Frontal_Inf_Orb_2_R,Rectus_R,Cerebellum_3_L,ACC_pre_L,Thal_LP_R,Cerebellum_4_5_L,Cerebellum_Crus1_R,ACC_pre_R,Thal_IL_R,Thal_IL_L,Parietal_Inf_L,Cingulate_Post_R,Temporal_Mid_L,Cingulate_Mid_R,ParaHippocampal_L,Frontal_Inf_Tri_R,Lingual_R,Cingulate_Mid_L,Pallidum_R,Cerebellum_7b_L,Hippocampus_L,Temporal_Sup_R,SN_pr_R,Thal_LGN_R,Occipital_Inf_R,Occipital_Inf_L,Occipital_Sup_L,Raphe_D,Amygdala_L,Frontal_Med_Orb_L,OFCpost_R,Fusiform_R,Frontal_Sup_2_L,Thal_VL_R,Thal_PuM_L,Cerebellum_6_L,ACC_sub_L,Olfactory_R,VTA_L,OFCant_R,Thal_PuA_R,Cuneus_R,N_Acc_L,Thal_AV_L,Red_N_R,Temporal_Pole_Sup_L,Calcarine_L,Temporal_Mid_R,Vermis_9,Vermis_3,N_Acc_R,Heschl_R,Thal_LGN_L,OFCant_L,Temporal_Pole_Mid_L,OFCpost_L,Supp_Motor_Area_R,Frontal_Inf_Oper_R,Angular_R,Temporal_Pole_Sup_R,Thal_PuA_L,Occipital_Sup_R,ParaHippocampal_R,Thal_PuL_R,ACC_sup_R,Calcarine_R,Thal_PuL_L,OFClat_L,LC_L,Postcentral_L,Rolandic_Oper_L,Heschl_L,Thal_LP_L,Lingual_L,Temporal_Inf_R,SupraMarginal_R,Thal_VA_L,Supp_Motor_Area_L,Thal_VA_R,SupraMarginal_L,Cerebellum_9_R,ACC_sub_R,Vermis_10,Cerebellum_10_L,Cerebellum_7b_R,Vermis_1_2,Vermis_6,Frontal_Inf_Tri_L,Frontal_Med_Orb_R,Precentral_L,SN_pc_L,LC_R,Thal_MGN_R,SN_pc_R,Parietal_Sup_R
Temporal_Pole_Sup_L,0.2573246462051059,0.29249414532381796,0.13208132606531311,0.08031283594893564,0.29584878034119894,0.052860541244469976,0.13758653065538276,-0.1337400340434985,0.3309851168198452,0.045281328976819614,0.38738430663244966,0.007637320382133472,-0.24881785752909902,-0.0028639312113622013,-0.27583339695289744,-0.3485783078674759,-0.25098008363838925,0.7740391919290345,-0.22596914699132697,0.05942653156499145,-0.12387254817877658,0.09403376417815827,-0.18420469513777815,0.2453743404790781,-0.007079718770761987,0.05161391642607653,-0.1929390203903539,0.012272538232102968,-0.09191571474654038,0.1798395248802321,-0.03780781261815388,-0.09973731910026283,-0.40956844805029075,0.25593730845569057,0.027230731118216465,0.019468327067526034,0.05025880349341355,-0.16061161140382735,0.091319905963305,0.11612256345377853,0.4535488767381419,0.007567534729861426,0.03772569103943056,0.0705340330091784,0.3523210392554984,0.18697027166363758,-0.09581084127500981,0.1484588633964464,-0.19095649474301551,-0.010603839695870665,1.0,-0.14514274252308232,0.053280486489362365,0.3345285496217198,0.11624500384518513,-0.03912627842261232,-0.22007246211683462,-0.19232308000713916,0.3118818437107728,0.21106975476578863,0.22160960622545492,-0.48798294478865206,-0.08413638275797924,0.10896230870324342,0.13453305180561836,-0.29577383100982174,-0.2139512971249455,0.0741413630370993,-0.2420871783128024,-0.298417826969641,0.032517007500407605,0.22267525240425678,0.6798507360984228,0.3716433888793642,-0.322956578964595,-0.3579388684856362,-0.04360436906077166,-0.21868126168646118,0.1591620241786023,-0.06549040659160252,-0.28620519185258997,-0.18860704631417985,-0.5837388977957008,0.007710938088553303,-0.26476508641016194,0.22764256175042807,0.3205657397694416,0.5505547995351638,-0.1476689208896421,-0.09245423306078096,0.23016545453460785,0.23462002074945945,-0.0025081199581230527,0.37921531822985477,-0.5829530417864385,-0.004101878552688501,-0.08295217499166373,0.13645424916312904,-0.06610139164885898,0.2974535431822635
Calcarine_L,-0.05392120160743784,0.43369741128773515,0.08013779843258653,0.7385877969261844,0.07685019647847252,0.04117245171339505,-0.42832139498634764,0.49710065190749403,0.08403272283200415,0.4649088351742972,0.43256554376306894,0.48338045969958754,-0.025912736391486443,-0.015860943328657576,0.1303839135855051,0.35969892266831904,0.06339734907054055,0.15503477566564827,0.44551218412620497,0.03448420499389053,-0.04138876875986841,0.528540823400628,0.49781566683409734,0.4625633548360214,-0.030522004553200192,0.10539912839907654,0.328107350149925,0.5017844718705793,0.08228010577335444,-0.027342344819299855,-0.06780128394088547,0.319408540592539,0.365970373027854,-0.05985807374669322,-0.4248640704280468,0.21259333055572727,0.28897540998282173,-0.09356958450284256,-0.20701773310384694,-0.16395831276910475,0.5241544370294992,-0.39680662559345126,-0.33398757161830006,0.3645151138685808,-0.21227696508683022,-0.1131137346786056,-0.017825065054395368,0.06838429517284605,0.7360388622119659,0.05534703274274632,-0.14514274252308232,1.0,0.2422951243926405,0.21447759407895672,0.06674580546477703,0.080303775506076,0.1765042019003881,0.10916538815484746,-0.14734665736630062,-0.5282172533231799,0.29057212004903277,0.240638835486367,-0.01974336308327978,0.21180189363547255,-0.1279703613289249,0.2213701922859783,0.08983676127566959,0.17110839106511488,0.2336447498021443,0.15591359147785902,0.743767314015825,0.013011957320775414,-0.22256855134875558,0.02715679925288765,0.3507887532232754,0.46447176856135874,0.10553343785369584,-0.06763373895083857,0.646383046063488,0.05485123498000127,0.2920504886181265,0.28926366380249874,0.3509331178383693,-0.27975981474745437,0.29076172020048663,-0.06353355043100947,0.4590797532454197,-0.036616255735259146,0.6234122719442691,-0.0808954005048089,-0.06859924946455953,0.31683978316736183,-0.1492450961761538,-0.4830399498012638,0.4242882291051859,-0.03548995579189928,0.21107189529703188,-0.00879208673521451,-0.29112286202789267,0.007992256568917335
Temporal_Mid_R,0.06196089619417018,0.21319599780965262,0.2237705000930444,0.36094314688733753,0.1593197562877994,0.3305544743143615,0.0356830451489728,0.17559125893459207,-0.016352405734340297,0.2801005191414402,0.4820446095034013,0.25434449778704854,0.025857570397530213,0.022854418856776387,0.04445536644667879,-0.022917274100054015,0.2720694909461563,-0.021367387820347715,0.14028916873408648,0.39013590172326273,0.37226843482675775,0.46479997737495893,0.14655605661157498,0.08321876264477496,-0.07297820280776014,0.521380614819347,0.5299176768645338,0.2939744262723068,0.312580838028944,0.07440408278937517,-0.024256433068505553,0.07612669381867133,0.23066121572755113,0.23915557249076558,-0.035794301375565,0.11833967989947156,0.5444866362238998,0.09988721310818831,0.09248205406763156,0.17540434449343428,0.2798508788901239,-0.014601822405646283,0.09343717027323506,0.28038276760469566,0.1298527590502148,0.12213193440934803,-0.0024509677910286376,0.16415716938347008,0.14341908146870325,0.18761106093215038,0.053280486489362365,0.2422951243926405,1.0,0.06292425624481594,0.33429174306984255,0.12596415985658568,0.4075502848016851,0.05668580097682926,0.16132297027227138,-0.08820997430141933,0.3738632850269378,0.044065253595986016,0.1772393512188461,0.09918462534265997,0.6544328418022357,0.09769440837862205,-0.14099183279805755,0.4837740533660412,0.23530174735481177,0.026297819204854727,0.3067838102271677,0.214229913886047,0.02442799676609272,0.2083537932417492,0.010563931031140374,0.1022796876515101,0.1401554967454017,0.20638357229074675,0.39283962099163966,0.7068809964229822,0.33720691997568775,-0.11071574660852171,-0.1241459242042567,0.09431494927438955,-0.017336339471172028,-0.07598691295334915,0.14591876769793025,0.4462057797383057,0.2480443392204834,0.0970064599523996,0.2985942590163696,0.19077365098971524,-0.08143232975306598,0.0840866580100618,-0.07632152640908796,0.29518984791049085,0.28552419085199987,0.29870961131396506,0.2825005117234973,0.08989230352444513
Vermis_9,0.03818229350792549,0.4840644819145821,0.11533893813239882,0.05785012300933603,0.06949133098609099,-0.17138501994487962,-0.30399436056333584,-0.12549309151096608,-0.050433186528635085,0.26914816508944184,-0.021116021164556038,0.5863536459586016,-0.29776339209123576,-0.06122143531889348,0.0014007220222779153,0.2782969981991228,-0.4346315291687783,0.288147338554985,-0.17235758516108107,-0.4878338218926336,-0.22609920450521784,0.012130055895250055,-0.2503840791583168,0.1301137233099253,0.16661627423468392,-0.36426312110378245,0.08317547486620164,0.0035153216032092626,-0.2774372443083851,0.12749702521560533,-0.09436236701787662,0.2651762141134092,-0.29151121391801477,-0.4840961198918471,-0.19733566971204353,-0.12064401092121929,-0.19451068310259303,-0.4225978540414099,-0.07857022109294508,-0.30237399604891696,0.42886754732117915,-0.34288521647311193,-0.373001290000079,0.2190950331619669,0.07702902299044012,0.028848318277926673,0.19163840076389252,-0.12544360099188331,0.3245323493203257,-0.09100815445168976,0.3345285496217198,0.21447759407895672,0.06292425624481594,1.0,-0.22745952370036154,-0.13619447002800963,-0.3450795831026517,-0.0005865642835517872,0.271211447784065,-0.4748535939839223,0.2907524731897638,-0.4749757894916774,-0.023088724272340284,0.0010077868705165288,-0.12007117213616773,-0.04023160344133447,0.28106243169285855,-0.24435142248351452,-0.012213175790442224,-0.2941550777320602,0.2293522882427858,0.2580341768753609,0.24985259166012677,0.06393568012617813,0.2661149659317284,-0.2494530309299236,-0.026994131569519342,-0.5676428696591259,0.01864763731594049,-0.2184992002777364,-0.15785392470546716,-0.24451027579342138,-0.3633913352462726,-0.18663642240734268,-0.15883934382300838,-0.12669447042472487,0.28822712592023014,-0.013206018728984172,0.0977002677627003,0.11419967228471042,-0.30128502141660557,0.6266763877514642,-0.07002689397783626,-0.18376022960687907,-0.1887879644305165,-0.1610813824819122,0.03573967173200387,-0.1329334754224178,-0.3515197293885696,-0.16495185522304595
Vermis_3,0.07073616287928679,0.08376788074710527,0.09395831154669111,0.26434771281168695,0.07493975676109708,0.3827191780319995,0.08522965652640921,0.00911460201211825,0.3185284455458709,0.1975859645957685,0.6016560623746474,-0.1345768264161603,-0.11287794530207204,-0.06869585331010128,0.01196731599595411,-0.25117219128067786,0.27768567197728944,0.005859904524569318,0.16465794400318426,0.6245325472131804,0.524229675533772,0.5076827778288259,0.30723582375281006,0.09193625621927487,-0.11241143618188533,0.5540432739199646,0.19016280107696287,0.3363647407415126,0.3572899172396386,-0.013338683951549466,-0.02278183378166802,-0.2147800898560812,-0.005503165996145221,0.5804533346556939,0.15360204010110487,0.1905446664124564,0.4781098929297819,0.36214722389616916,0.05699168311544169,0.38187000251929926,0.07945534043074105,0.09580953073862111,0.26150700555055356,0.45067966791394665,0.17607310150298133,0.045284774388246365,-0.04833332817783742,0.31951666223500413,-0.18994288151075472,0.16922401057756237,0.11624500384518513,0.06674580546477703,0.33429174306984255,-0.22745952370036154,1.0,0.14000369605631394,0.5585126375668462,0.06706673621784134,0.13060587118541708,0.11049309536260243,0.21704935913178566,0.15824615743986556,0.3424385529723826,-0.015471889143424991,0.3402331898428774,0.0026722157582669045,-0.2184432008802235,0.7177708793264862,0.14654118174308325,-0.04453001090560553,0.08680013460859341,0.07946442935290458,0.1303809537169978,0.11719740408463161,-0.1664455953828396,0.344263146847033,0.12051348098542687,0.32871621663102446,0.3797537169945534,0.23273935205004342,0.09138240736539599,0.23919211033690116,0.15030248458671838,0.0872807112961268,0.02727244748114246,0.2128444698813576,0.14024286244833867,0.4421444244535534,-0.049761032646856405,-0.22458437073883647,0.7862457459001432,-0.19550469314904037,0.2505218668336899,0.19104911009741607,0.11866076873302904,0.5286705942305517,0.26831495306466197,0.3284781433003162,0.22558628726305238,0.1133225473883335
N_Acc_R,0.2614709243660403,0.062489209654561,0.12411123809138598,0.04971079825657732,-0.02154565584217463,0.10020110056079137,0.3679951381914351,0.28331118097184516,0.38018737975833966,0.10546690611237307,0.21711925372819701,-0.07757581926093081,0.30839007711889255,0.15929456156259697,0.16426913804526225,-0.07028214592738942,0.27466698916534477,0.00945968810499218,0.29459407120351633,0.37092731163043974,0.08707234898898769,0.06102329036963928,0.16978618327989264,0.3443933339133678,0.23741126733956364,0.2478417138593586,0.18036293088119235,0.34589249226903573,0.13301061887096502,0.028510424813720504,-0.029341168489436152,0.007118279845421704,0.21817434724503085,0.2363067544908816,0.048518052021003,0.43963679802100125,0.46083944664904714,0.15136974413687318,0.23033222621045557,0.2403525920700185,0.028351260449105724,0.2609498224342084,0.3978865891600639,-0.007988972436353742,0.10457245691852753,0.0009148097807331917,0.004913430010627893,0.2557920679603791,0.0121464036412302,-0.06142140540461595,-0.03912627842261232,0.080303775506076,0.12596415985658568,-0.13619447002800963,0.14000369605631394,1.0,0.30481715245275204,0.22221317767574095,0.08577521385328239,0.037669275428384656,0.30010838482037877,0.12680213529733317,0.19131922658114298,-0.05709060413381854,0.1679075297906947,0.1575012212957818,-0.06695702128016141,0.36399448153766506,0.12847489647398133,0.3948816261095499,0.01974578345288346,0.12209774807052445,0.0011886321095521575,-0.03412487335355746,-0.05955051212328851,-0.07051678118765772,0.08835748758756677,0.22199860282066444,0.0620370314983633,0.2767631094029462,0.16830695447519328,-0.1027347054834686,0.06766794695430059,0.42116374048918453,0.0204031434919146,0.20351166609167598,-0.09515192829320643,0.15291933411971506,0.006994736145574803,0.17677039905932074,0.07037761385773376,-0.11518236883637917,-0.15917168653837144,0.04635449468160033,0.02220265767516216,-0.03723825508886501,0.194223279047496,0.2948286289796287,0.1712308862912503,0.027550327390501245
Heschl_R,-0.07673656924559052,0.025907065059577516,-0.034771561569557914,0.27640634564840105,-0.15028959804594344,0.2934121953778758,0.05101164582687353,0.1453242151686278,0.20970719925732942,0.12810430108726326,0.3904229333070906,-0.03604965735831205,0.12303966183196882,-0.2436052833149361,0.2411531870935373,-0.03733983051502627,0.5643834174489732,-0.23754544106843128,0.23513996065453288,0.7006071106146199,0.5298383256396905,0.2540428281212763,0.3492956774786691,0.08955243830659598,-0.17942264325787757,0.6933294763479128,0.4012693264604832,0.29018083814794216,0.5193668579795284,-0.1322655060715567,0.02584468578649747,0.008221307892809424,0.15478573516719338,0.4793900731170065,-0.0040851258236511276,0.15259321016244864,0.5452552873502196,0.38418130048383337,-0.071203919366067,0.5643238798440412,-0.07830586781669839,0.07680803212231253,0.25961745254780355,0.3101071786252262,-0.06876872440004907,-0.21167497332970753,-0.005245806327835277,0.09140019817309367,-0.06494584977268442,0.07067725996345368,-0.22007246211683462,0.1765042019003881,0.4075502848016851,-0.3450795831026517,0.5585126375668462,0.30481715245275204,1.0,0.23451607704939298,-0.10765953968297375,0.05938940109883031,0.22728844075588803,0.2329634203946646,0.3832805324437605,-0.006118362895726856,0.3563777695563776,0.2101493542853745,-0.04553748335754784,0.6387128040889789,0.2858591736350975,0.2821007172708298,-0.01595258521590263,0.15274266211328924,-0.19428687458750418,0.08537505579419893,0.08971653681288728,0.4837775298497429,0.2655311637165545,0.6652129862826918,0.359372765149887,0.418076140168672,0.39698224876922433,0.30460168021059325,0.2609577811661814,0.07189055313833478,0.17556670379233155,0.0015732652968912155,-0.14105696563875472,0.12140272517885552,-0.11866827241778927,-0.08404624196553308,0.45509828469248487,-0.26690430699725637,0.19006262530554532,0.006679798315268328,0.3263693578469037,0.38044415815788296,0.24207840096297,0.2344397156731226,0.1676924809844691,-0.016432388784593435
Thal_LGN_L,-0.05827833403484814,-0.042467838008595424,0.17529663836466955,-0.11156313527602368,-0.34247439576022604,0.21120537724846775,0.03768385123045651,0.022209632312614167,0.1655968732496619,0.2694037996871972,-0.08114287007947078,0.2652872817302417,0.17663154716756413,0.06995544749109384,0.453064560143653,0.294555397240153,-0.0603105646842699,-0.31149764387341145,-0.05706304426490637,0.22071294918017847,0.23893876605782088,-0.18030388864200625,-0.10186647324052107,0.0752527453230729,-0.09327115513966147,0.23860515948417335,0.12742333831129285,0.0847468524962802,0.19491658061364572,-0.3122094379532541,0.07149623829154297,0.40340892072636253,-0.010656534089588107,-0.03897705265952143,0.07067597330763503,0.1301694208360455,0.23982248595188577,0.1586340874859694,0.0706749809146962,0.27185618270861894,-0.17420259438791316,0.1117486896835507,0.22670294717393008,0.2409809809735264,0.08298410197724948,0.19057218238270454,0.24129784147268798,0.09429231637400108,0.0811037543188066,0.3057268786725404,-0.19232308000713916,0.10916538815484746,0.05668580097682926,-0.0005865642835517872,0.06706673621784134,0.22221317767574095,0.23451607704939298,1.0,0.13518028662913428,-0.24794136672076386,0.3963884702860781,-0.18733618444450306,0.23459416273652356,0.05810985139918638,0.1569575355924798,0.39326768953701735,0.3783558570419848,0.28784955292581216,0.28040244926955477,0.32023157461346446,-0.23638555215701398,0.09686949321997027,-0.15350185240468928,-0.23113244054314086,0.4074503240365738,0.051706053057140856,0.062333431411988965,0.16273896424027787,-0.03460442181328157,0.030446011307296152,-0.1019473247726382,0.030447184401763437,-0.02951491996344194,-0.02152725539184091,0.18608278333128342,-0.2389410760924809,-0.17936638812964434,-0.18881665344073523,-0.1545930036398914,-0.03740643754467946,-0.13174697193170132,-0.026092212542548805,0.04340134672036415,0.08192280633570045,0.2687245099888874,0.16741903824263699,0.22672897076354903,0.021831048901517085,-0.12815205341627262,-0.285372447746023
OFCant_L,0.03454106850468751,0.06368748858743785,0.10857039697046546,-0.14631280961913595,-0.05885810460666559,0.22019430425389178,0.37479592516441906,-0.21844779853433002,0.10072640318591854,0.1260789810190903,0.14478015561880475,0.12584560049509882,-0.05175415996453555,-0.018986027707566577,0.04098776034553094,0.14797592299955728,-0.15006308913843763,0.06035804149060014,-0.387355251737621,0.07778544895233581,0.06654491093684194,0.18770341624735254,-0.27815300151123973,0.06257230638043818,-0.07726515329427142,0.18639797375783473,-0.0574692500492032,-0.15371474824643103,0.05662677697465869,0.11183675999561017,0.02054731172726795,0.09455741701740171,-0.20315749999778332,0.21715917175092314,0.045837116347459,-0.2327902794263724,0.15560771141521165,0.1496392888946896,0.04014295358401199,0.09958116373051093,0.04700385432024487,-0.06587955217582399,0.38952610193878656,0.37374542947940176,0.8884558241808951,0.14906244498589258,0.15082733344785446,0.566203344148323,-0.019472845914393067,0.1461830821422957,0.3118818437107728,-0.14734665736630062,0.16132297027227138,0.271211447784065,0.13060587118541708,0.08577521385328239,-0.10765953968297375,0.13518028662913428,1.0,-0.027887205518967822,0.47214243549181967,-0.3059630315575933,-0.023806054415749876,0.03494480829023916,0.18778219385532127,-0.04550754259315394,0.09120812563615692,0.21573161291150528,-0.10384590414022833,-0.13022463603719192,-0.1335931686550259,-0.04634117819498212,0.30137364458496335,-0.07755223667366024,0.10776670363380794,-0.36408611548520003,-0.19284717932213072,-0.11313125617964458,0.06310326036412156,0.10325660087716365,-0.20474333568635442,-0.23977636229045757,-0.22758832977328422,-0.024886729975542126,-0.2639594915188013,0.001219505928808999,0.2103848046228014,0.20573159163142987,-0.2418330660225761,-0.04206928186491055,0.13060399742091156,0.13293825155601335,-0.08497886182081645,0.4019169242318131,-0.19410051526764988,0.1600905265798925,0.013900501890398364,0.09098867713026618,-0.04075600231892204,-0.11461955969785174
Temporal_Pole_Mid_L,0.04621098312614572,-0.445292475112395,-0.15171887551631408,-0.2689794958161703,0.11025334170834697,0.07319875029426244,0.5861031384524917,0.053392737518896005,0.08725813837077696,-0.4674300849303207,-0.041165175205646554,-0.5798916052164559,0.22235967722127314,-0.03778256839372554,-0.11589548036792753,-0.4035379438506987,0.09967800179009279,0.1448347608304661,-0.05424732754477615,0.30179899949568656,0.12681633483076035,-0.24124989842144895,-0.07429359977403571,-0.0012400852249923788,-0.06649264478510385,0.1891684023150742,-0.2442419462379067,-0.35893406418664286,0.017455979100660535,0.11065000076063405,0.03305564579622582,-0.3080104327482248,0.08453482096336354,0.4253511061663589,0.3148348376359792,0.03333360521355347,0.0762191444356359,0.19118724640076865,0.08720967333472869,0.294030499936867,-0.28626863226612226,0.49253757682111016,0.4271878251474398,-0.3718422485937629,0.1515233483925384,-0.07428259417568558,-0.16133421773657183,0.07083298950777885,-0.5286391020482232,0.05053809666720869,0.21106975476578863,-0.5282172533231799,-0.08820997430141933,-0.4748535939839223,0.11049309536260243,0.037669275428384656,0.05938940109883031,-0.24794136672076386,-0.027887205518967822,1.0,-0.21959983221775728,0.03462852422935535,0.04344546058164753,-0.05479228656094187,0.22668140850895802,-0.2187181920101607,-0.21133564999255253,0.11803094794111128,-0.31496673522417257,0.13577739089062305,-0.3625168416200704,-0.07325854830265212,0.2465220252547153,0.1319174637945669,-0.3824287775444672,-0.16282476988360245,-0.06893074478028749,0.3040742835790811,-0.28343911887995377,0.11760170283651397,0.018232377388711005,-0.07071058901016508,-0.10968413085792326,0.32418334768869195,-0.10690505657695847,0.22556882338028084,-0.3025807328356577,0.1851198463569072,-0.41521785657733135,0.18304543544001176,0.3489263158594759,-0.4342144837395515,0.20646094280194038,0.39360109771832036,-0.28535762844681023,0.03492889334595318,-0.117337482026793,0.0793607111067711,0.4249960072370412,0.2175830234602433
OFCpost_L,0.1743357118201858,0.25413274860505203,0.39128989642786915,0.16693113306699547,-0.015813263869452723,0.20176127854999013,0.2503327349106163,0.246517667634637,0.40388891011166167,0.576035184286249,0.39025826232304967,0.39333064390290406,0.09176227403637927,0.20748826929432176,0.3306562346304019,0.2605169893864124,-0.10366800428094018,0.08355014476604038,0.04038696227448473,0.35627059229495717,0.19911507762467148,0.21899304725997734,0.00836470431501709,0.42339800080410145,0.10428764932226996,0.440378607410196,0.22903923182457833,0.24315601142306284,0.17956842348091648,0.0344768933955888,0.0016566776442261586,0.33637060256600854,0.015578456308548832,0.2705400841977542,-0.027983759680808525,0.3119418202692856,0.5797183397602446,0.16910401328438399,0.1907953734569885,0.29785316934217987,0.2177985778438959,0.029659300498416082,0.35847494202163777,0.46219621610803624,0.4090577188560535,0.24907185938298637,0.21913594871683004,0.39415849128594616,0.282641451304394,0.255392611286486,0.22160960622545492,0.29057212004903277,0.3738632850269378,0.2907524731897638,0.21704935913178566,0.30010838482037877,0.22728844075588803,0.3963884702860781,0.47214243549181967,-0.21959983221775728,1.0,-0.2441858036613601,0.260244738711725,0.12870322501597553,0.3700025535677087,0.2861635981940046,0.28424315143373213,0.5525542593061759,0.1949288630764462,0.2577126759320957,0.13928555977845128,0.23218175368731145,0.1738379995414346,-0.062374049622906116,0.36852286289629294,-0.058698863765131316,0.1281031828514796,-0.005968078154137409,0.2804232294619481,0.28616582095310533,-0.15912826186364787,0.002217433053774092,-0.11774519690432494,0.06654505755768354,0.042929706587079446,-0.0022976656313806756,0.2409141634531993,0.18734276251687487,0.09002539726631828,0.07495156132180956,0.011851226970821176,0.2556204373694378,-0.07587740821911539,0.13758886956484245,0.11259384851719995,0.13892365945160395,0.29075558474526786,0.2560031860051213,-0.02069486628039305,-0.177446800857756
Supp_Motor_Area_R,-0.07666836007734268,-0.01580183435112766,-0.22287688113166554,0.37962385843194374,0.06344953821918838,0.10421467747194528,-0.09829591727999937,0.20874400629361628,-0.14544549620948932,-0.03375314674165132,0.1409137465753909,-0.4179106294732438,0.0025294202208675696,-0.06643287067522632,-0.2631389446373372,-0.1307357168321324,0.5845518529795138,-0.23711792201943654,0.67882643209786,0.17051250749772542,0.1675033969179225,0.40838159353913733,0.6504434426395539,-0.027208828157476564,-0.03969439321608745,0.14142242423179735,0.29142040932867425,0.43098281607468536,0.12031906332450075,0.11365436078038524,0.05573727123309075,-0.23994422370676805,0.4323436306595943,0.27288050329204655,-0.132607968958264,0.1733706598102831,0.09401232604299085,0.2794081869954276,-0.1041715521047309,-0.08973300430965711,-0.08695961877555806,-0.024210520577224087,0.000284606955403882,-0.05821819006826645,-0.25431865707716894,-0.24973354453166538,-0.3263187118046995,0.09369986628292952,0.20222740207168527,-0.21390845845807063,-0.48798294478865206,0.240638835486367,0.044065253595986016,-0.4749757894916774,0.15824615743986556,0.12680213529733317,0.2329634203946646,-0.18733618444450306,-0.3059630315575933,0.03462852422935535,-0.2441858036613601,1.0,-0.011547282839757872,-0.011115331249525094,-0.2024590191888133,-0.001810741913375846,-0.39698318654781733,0.1154384047039872,0.11192612232527943,0.11444738387119797,0.35876986374561487,-0.15065670513981894,-0.3306305197402479,-0.0849149942053167,-0.25438715858113026,0.4966171674576835,0.16778119011074563,0.26108585249288346,0.2823352381164631,0.16660116661662763,0.5868274025822098,0.37999969429900404,0.822529033898908,-0.002539436408109673,0.29303858720999876,0.19518592790516798,0.02375913386764426,-0.1477251176678563,0.391499544514295,-0.27808813969555835,0.1054713928021071,-0.4723176049467494,0.03213401932900332,-0.3081395253281151,0.41358973945853283,0.07592540942663092,0.14274215653615546,0.018921444038647373,0.2103774832857608,0.14201198804648246
Frontal_Inf_Oper_R,-0.00858731564594264,-0.05562047638159774,0.12229115666383089,-0.07595883837300883,-0.09027930715792302,0.16472073774818194,0.02639813636497621,0.06260308328348842,0.2108372486131467,0.18960179621083967,0.16274946820770914,0.07586478828181924,0.11495077905431579,0.029323970259570682,0.27423889315103406,0.013466984203088915,-0.04078568590774538,-0.11935721873513158,0.2506058564162848,0.4074321666602553,0.7819425604465055,-0.0666494240525859,0.2821417781677219,0.12212067030708569,0.0025334113942627324,0.3826242530588477,0.0559324665825288,0.02662589529398913,0.0339065727505214,-0.009968914196182092,-0.06890038116837392,0.1084217589461548,0.0822111403545986,0.23852949910356935,0.18721157787453999,0.18121111557297345,0.27793964594910714,0.30779257870552157,0.06352221299153556,0.5047852913487878,-0.09132944006725732,0.1809418249888139,0.20912223720329484,0.12525297855332737,-0.007496907434118382,0.05813411255794441,0.09071822704485395,-0.011908608490217215,-0.15232294415195247,0.231984796771001,-0.08413638275797924,-0.01974336308327978,0.1772393512188461,-0.023088724272340284,0.3424385529723826,0.19131922658114298,0.3832805324437605,0.23459416273652356,-0.023806054415749876,0.04344546058164753,0.260244738711725,-0.011547282839757872,1.0,-0.06794560416506071,0.3640484313249426,0.2517708303648411,0.18617184593051342,0.38036931170147537,0.08622862712533257,0.1331958279665679,-0.19060301555051667,0.11429321374177258,-0.07844414016230902,0.06808162500121089,0.21411671572082047,0.2592285834243827,-0.061859942802205775,0.3881299313432142,-0.017174486525776984,0.24746869538271565,-0.05744388895855004,0.16704625980581644,0.09119631942163903,0.06150507482710448,0.10632270555604431,-0.03832006075931896,-0.0935737488119559,-0.10480161937644507,-0.17234605812321924,0.12023106094200635,0.18155778079341506,-0.07525116528077094,0.5480255048604677,0.15574076528141023,0.328974229553651,0.20623523966970791,0.19205254948708225,0.09195480114030426,0.22035744501263252,-0.19768422958243317
