,Frontal_Inf_Orb_2_R,Raphe_D,Insula_L,Frontal_Mid_2_R,Temporal_Mid_L,Precentral_L,Fusiform_L,Thal_PuL_R,Precuneus_R,Thal_MGN_R,Raphe_M,Vermis_6,ACC_pre_L,Parietal_Inf_L,Heschl_L,Thal_MDl_R,Cuneus_L,Insula_R,Thal_VPL_L,Frontal_Sup_2_L,Cerebellum_9_L,Lingual_L,Temporal_Inf_L,Putamen_R,Thal_LP_L,Thal_PuA_R,Frontal_Med_Orb_L,Cerebellum_Crus2_R,Thal_MGN_L,Temporal_Sup_L,SN_pr_L,Rolandic_Oper_L,Calcarine_L,Lingual_R,Thal_LGN_L,SN_pc_L,Temporal_Mid_R,Thal_LGN_R,Thal_PuA_L,Precuneus_L,SupraMarginal_L,SN_pr_R,N_Acc_L,Cuneus_R,Occipital_Inf_L,Cingulate_Mid_L,Temporal_Pole_Sup_L,Fusiform_R,Heschl_R,ACC_pre_R,Supp_Motor_Area_R,Cingulate_Post_R,Thal_AV_L,Thal_VPL_R,OFCmed_L,Cerebellum_Crus1_R,Hippocampus_L,Thal_VA_L,Thal_PuM_L,VTA_R,Postcentral_L,Thal_MDm_R,Olfactory_R,LC_R,OFCant_L,Vermis_4_5,Parietal_Sup_L,OFClat_R,OFCmed_R,Frontal_Sup_Medial_L,Temporal_Pole_Mid_R,Parietal_Inf_R,Cingulate_Post_L,ACC_sub_L,Frontal_Inf_Tri_R,Temporal_Sup_R,LC_L,SupraMarginal_R,VTA_L,Frontal_Inf_Oper_L,Cerebellum_9_R,Frontal_Inf_Oper_R,OFClat_L,Caudate_R,N_Acc_R
Frontal_Med_Orb_L,0.2615402443103138,-0.10651304985645621,0.21481003702475757,0.1180403366662501,-0.17064675088858994,-0.17979464213325586,-0.11446790637347229,0.05566790840664652,-0.2149880809939531,0.18536649230312616,-0.033033201772899604,-0.22714677192171168,0.2024379971043657,-0.07198629357141499,0.10755705464052039,0.1845699863505982,0.06840892849827274,0.16631201240825863,0.13895788433185427,0.31440661885199395,0.16488135549246813,-0.2439035526531623,0.22257094581594658,0.15929175365996462,0.12873649694653855,0.33846040564061025,1.0,0.03939654766874601,0.217620239063618,-0.024177286324065298,0.07420005052385467,-0.18542053533353686,-0.4248640704280468,-0.1337933045004574,0.07067597330763503,0.26374710956901426,-0.035794301375565,0.14416072113067618,-0.1275109554547122,-0.364679770333399,-0.08851960688274019,-0.2078686260864256,0.1311654308580869,0.1876697604860313,0.0927201456368586,-0.1856229887005576,0.027230731118216465,0.021713615148364156,-0.0040851258236511276,0.33446233238957274,-0.132607968958264,0.01057214762548381,-0.40167045577601973,0.21255958481385734,0.4146860898177388,-0.21702536107822284,0.09657229257762329,-0.11745564397304419,0.18642155361419355,0.19851350304944293,-0.05237599314643831,0.020436413786348407,0.34821737763040206,0.013143396218500325,0.045837116347459,-0.150145806046953,-0.18741049085083683,-0.09393554490236256,0.3559915629196582,0.22023068167255727,0.38405878045966324,-0.019531028565915126,-0.2695088173828577,0.19591798241117792,0.25073991745549673,-0.18069923880936217,-0.07370716140330208,-0.27259182531002174,-0.11509431762206698,0.00503850603444357,-0.0816121712039864,0.18721157787453999,0.17679980116835325,0.19536883182431486,0.048518052021003
Cerebellum_Crus2_R,-0.3712581577617358,-0.034733232860787736,-0.21420243826472674,-0.1737562495204933,-0.11267565958351751,0.042991331300159696,-0.05838037703369531,-0.03503325089266824,-0.39082597993340706,-0.23632917358495598,0.050755779485291606,0.4468284364236771,0.0366987754591667,0.41185008430299586,-0.10667111765042718,-0.03883467011222062,-0.2607051111396874,-0.22882689266402167,-0.03352453372268913,-0.30512574803473896,0.2908995535912829,-0.1498216176802313,-0.36076054283396486,0.026415809704921803,-0.13316480882576331,0.007872583305995657,0.03939654766874601,1.0,-0.014275359046569016,-0.3671052211525376,-0.15568294834050303,-0.1932540534114494,0.0369554901487311,-0.30595622281458956,0.19797278907396346,-0.28445956863382693,-0.033364406684272076,-0.17127409354245685,0.12203507228736368,-0.23636296259174594,-0.10024780178516564,-0.13664505934765625,-0.24310676123260136,0.4382221781531999,0.001412866944963257,-0.16292436609290517,-0.07168449985342391,0.013078591512118149,-0.06935916996100817,0.13610715320549657,-0.4281410822989567,-0.3776967105743373,0.07083879451044518,-0.30658190730350976,0.0207567392307254,0.5593061528638988,-0.202423240445199,-0.35912441948800766,0.032143931572560534,-0.22834575129720622,0.4232196797885634,-0.031659989438939495,-0.21610019881342651,-0.0439868860427406,0.027186628247240077,-0.07241600982727449,-0.0713490434066669,0.03939240254536734,-0.2502831076519416,0.11345153736126186,-0.18498532265823175,0.36882504922949677,-0.2351120724346647,0.01735133098931671,-0.16385587942708527,-0.16337618107821067,-0.01649675077226622,-0.1879606038714409,0.031467411723486584,0.1916233818955971,-0.14484679977768147,0.11152300692238007,-0.1728010281109182,0.02400018788173758,0.13500798625496582
Thal_MGN_L,0.08884172047953834,0.15720558391575667,0.15915087608838016,0.09455871583593357,0.05304773025337197,-0.10758405210228485,-0.07040649155474134,-0.1605470441024275,-0.14210937901895615,0.031466754256022335,-0.09485962929325849,-0.24940108565791916,0.26590369561042954,-0.2145949275395601,-0.04593861408633423,0.3058610771069179,0.15176307488336493,0.1562511785133536,0.29542869762651314,0.21061301899836773,0.3286045734103319,-0.3224988644574914,0.10058740378107807,0.04299221694296428,0.17123215008555973,0.05384919823682778,0.217620239063618,-0.014275359046569016,1.0,0.09692540755013991,0.014486034835343152,-0.12062836330986969,-0.1944335336551978,-0.2734802288177669,0.06964626269539702,-0.018875379234750276,-0.015660446290332895,-0.03746269703075399,0.145282502782104,-0.13933433634404818,0.14766842251988524,-0.243608685233014,-0.02458113226749029,-0.16795595179616668,-0.06186491294907119,-0.1353862431489053,0.058043286791042446,0.21547420654660826,0.08399371366527086,0.34703739775769077,-0.1229079816950891,-0.015721972270800407,-0.2226018811530997,0.09466883503421572,0.38883117366860426,-0.2160790389568838,0.13576331519121157,0.07073644469887624,0.2208602405479748,-0.05973553779501544,-0.11637389993999027,0.22000611894447758,0.34291762504706763,0.04138378998010154,-0.1613328800283284,-0.1811112632499037,0.01834473073633122,0.017910846048093464,0.32600346653087503,0.30199605186405615,0.5216056885160983,-0.0836306838190912,-0.21853345580251288,0.37873111620848765,0.04783499106042944,-0.052179245032037795,0.0006117330784260383,-0.1059643961917052,-0.33469529179085195,-0.006174418011636119,0.19406246491216825,0.15290751625440085,0.2277396667590067,0.15908445007139824,0.1788251075741955
Temporal_Sup_L,0.403863684810625,0.06316148672908085,0.3227675175414173,0.13499480381018233,0.415162326125085,0.006132591577124766,0.2734523690697431,0.06553902019213405,0.4917054191494211,0.20157659372781633,-0.13847335457425358,0.024393065322372974,0.17490737161173506,-0.2369268105267584,0.18361453780733997,0.007840865784589689,0.24234195637551217,0.36211231857229637,0.30541874385552237,0.18257187570298752,0.11246271719850102,0.37197569071216374,0.28101603493132493,0.10574714788736528,-0.10613050916789331,0.023796805137362327,-0.024177286324065298,-0.3671052211525376,0.09692540755013991,1.0,0.2003556006989078,0.2976179459158441,0.18286845342811067,0.44859571645742813,-0.12565179266977372,0.28688965939523253,0.06336236890046915,0.011466754281423786,-0.041827930181347964,0.4942072157301621,0.01580603875032867,0.1423226923102048,0.1856750011087636,-0.21084566310906164,-0.10068578712438929,0.10669932295081841,0.3889317509743743,0.1468150452175489,0.022700304211550223,0.03287231902301112,0.061618732672194386,-0.014159444859300447,0.16079637932147814,0.24271256282038556,-0.026509031267474746,-0.1266056763174001,0.10510758617285819,0.4277841730499545,-0.001770421208899435,0.1953367627702248,-0.1441489543342527,0.17216158913501706,0.02364205225676639,-0.11637609789217047,0.014698407042445655,0.39351357586003,-0.05759171289986446,-0.02143125466270139,0.13095730160452743,0.15703397488778062,-0.008509067310162759,-0.07906296099862278,0.22186904637305163,-0.1544160754327326,0.13777097117743403,0.11329957345413265,0.21194696645522446,0.12400468809913474,0.1383544507853873,0.05332350499766047,0.14633437424788742,-0.017048258614824577,0.4685055393880692,0.04604762722112813,-0.09998100353422786
SN_pr_L,0.406328542498699,0.27604081316720747,0.495512287079646,0.5007307888927214,-0.24549726358129503,0.43399229970752784,0.2796416844703856,0.2860144050225827,0.25404196234225235,0.13226243661557366,0.37429713967809414,-0.20440267789932062,0.0716525352529729,0.206665187742325,0.12504288914492567,0.021675538246309908,-0.005386412174601853,0.5139567998204472,-0.051599270278302106,0.3844274616379328,-0.34747769142534124,0.33294507844425086,0.32276814193168396,0.24388738753851824,0.26030550265964847,0.016587572475227425,0.07420005052385467,-0.15568294834050303,0.014486034835343152,0.2003556006989078,1.0,0.46003363697091776,0.2973234314369121,0.40506038574410663,0.3125681752360433,0.6065501340068816,0.229076807632723,0.3275565845319694,0.22197036344361226,0.34411137486427945,0.2018883790567476,0.25963890008046303,0.28874445048828384,0.016402926240131614,-0.0021969096926617885,0.3320473666765499,-0.25409789461506654,0.436446647043876,0.5528864364379825,0.053010559155466305,0.27792889597654813,0.29066917766360395,0.2104843838511334,0.15681622424915537,-0.11175417988661131,0.04495347395909834,0.4860659137864986,0.44123308308915227,0.27780351351919996,0.4987383670593326,0.2912117330600743,0.21599501493235562,0.2897063625676781,0.40129993060350405,0.06999157074575851,0.4657224703088946,0.000792939837714798,0.21537358752208588,-0.11526210179598913,0.045936613508682576,0.0245814184742151,0.2520102112111232,0.31155180913509484,-0.07646144273740645,0.4932643335147346,0.36120857156987213,-0.06715318709845505,0.2737517828139555,0.4714984109620434,0.3968129615780886,-0.07814402382562473,0.34410599081115173,-0.07530278973413296,0.27771258578119823,0.11032540793275802
Rolandic_Oper_L,0.13011879803845852,0.3225427289316432,0.1919478558483825,0.46782548218017156,-0.15803878561852172,0.7508822388798413,0.3412976546817082,0.1672173976844231,0.4132489651491794,-0.13219382573128147,0.02502238433891999,-0.2405364313975111,0.03149492633870894,0.0664904661822873,0.24031485562489893,-0.2558154944713721,0.14223153735790425,0.20515619066608046,-0.2555959247757882,0.29798642259129965,-0.43079906638247173,0.5444783960243085,0.3348656618705752,-0.17904107327871,0.31668236922881704,-0.34036931729061376,-0.18542053533353686,-0.1932540534114494,-0.12062836330986969,0.2976179459158441,0.46003363697091776,1.0,0.46447176856135874,0.3878730748941426,0.051706053057140856,0.1939045717969691,0.1022796876515101,0.16077532336365555,0.15199472367202035,0.5392572482758683,0.39663776856878535,0.38847602738894893,-0.004328472144493624,-0.15713930914506286,0.06368346983821155,0.6431546367412794,-0.3579388684856362,0.16173705273320269,0.4837775298497429,0.03547295963903734,0.4966171674576835,0.26961666463852596,0.23069585707849102,-0.18787538827379116,-0.30561961303672047,-0.054379083699142246,0.33489701081237044,0.5890616890496411,0.10251172445364522,0.06201193836266525,0.16790300047846252,-0.09743364896111235,-0.19597592090543023,0.12302409379545091,-0.36408611548520003,0.44457392080168284,0.11167257928360227,-0.30482330374599464,-0.30037857046684346,0.012753507699363334,-0.1754389973986488,0.1747426748997026,0.6680354774610399,-0.16530980598696565,0.4038936954024115,0.14572073631339472,0.09447881498378231,0.3806699339990009,0.23182547703689846,0.5484659074820809,-0.07649381514751259,0.2592285834243827,-0.3567138483687594,-0.06726484094873074,-0.07051678118765772
Calcarine_L,0.04117245171339505,0.365970373027854,-0.034240048983396804,0.10451847622013645,0.15503477566564827,0.4242882291051859,0.269661689110556,0.2336447498021443,0.48643059038826136,-0.00879208673521451,0.11838779336674168,0.31683978316736183,0.08403272283200415,0.35969892266831904,0.10553343785369584,-0.0324145173422243,-0.15238273483163287,0.07003428837395298,-0.1696936290360424,-0.09356958450284256,-0.18117164049133905,0.646383046063488,-0.08071658258421506,0.06908970674917092,-0.06763373895083857,-0.1131137346786056,-0.4248640704280468,0.0369554901487311,-0.1944335336551978,0.18286845342811067,0.2973234314369121,0.46447176856135874,1.0,0.528540823400628,0.10916538815484746,-0.03548995579189928,0.2422951243926405,0.08228010577335444,0.2213701922859783,0.7385877969261844,0.29076172020048663,0.5017844718705793,0.06838429517284605,-0.017825065054395368,-0.06780128394088547,0.49781566683409734,-0.14514274252308232,0.28897540998282173,0.1765042019003881,-0.025912736391486443,0.240638835486367,0.06339734907054055,0.7360388622119659,-0.016795435998021125,-0.5193121336837319,0.48338045969958754,0.10539912839907654,0.28926366380249874,-0.16395831276910475,0.08239159682887982,0.3507887532232754,0.1587227063472833,-0.33398757161830006,0.21107189529703188,-0.14734665736630062,0.5850744318916825,0.15017039174746427,0.06728576908593387,-0.24732092606680756,0.018279766102613306,-0.6513668000916519,0.27069563771112193,0.5416708060784388,-0.39680662559345126,-0.04138876875986841,0.328107350149925,0.02715679925288765,0.2920504886181265,0.3645151138685808,0.16946190413772128,-0.06353355043100947,-0.01974336308327978,-0.22256855134875558,-0.035759311014587125,0.080303775506076
Lingual_R,0.3682368745579579,0.24963115312057818,0.22121266985428578,0.28714248621466076,0.21663825609910795,0.15132618359246808,0.45040112069315347,0.1654751557315955,0.7923958434448148,0.27731916656318806,0.29274988779412203,0.10505038711047672,0.03424618403312077,-0.02696560256772643,0.22925098379765488,-0.011843419074035069,0.12715473794977136,0.23132776829558913,0.005068387074544095,0.21249112623133307,-0.1155616023393427,0.7300608500260972,0.4190735324840243,0.08198486826498103,0.042978864968147325,-0.008265995542753536,-0.1337933045004574,-0.30595622281458956,-0.2734802288177669,0.44859571645742813,0.40506038574410663,0.3878730748941426,0.528540823400628,1.0,-0.18030388864200625,0.33943662790248785,0.46479997737495893,0.21179654590809488,-0.07471989142324025,0.7180228447894551,0.08398264466630366,0.5131015219692385,0.4129398810117032,-0.1297797992623545,-0.04550006803882447,0.5041803791111751,0.09403376417815827,0.40047233199842813,0.2540428281212763,-0.07343424919139803,0.40838159353913733,0.33310211277772045,0.4172062756561716,0.2601264748738619,-0.26832532721229907,0.09866380336468455,0.31578749903565095,0.25833759860930205,-0.08672570314412369,0.3296504742616332,-0.0945872571741711,0.08708107500658487,-0.05006365845795844,0.15557554926088502,0.18770341624735254,0.8310468266806011,0.06133009891764824,0.1494569365712945,0.028658771154342073,0.07468367093483208,-0.33681953867634584,-0.007329616301223304,0.6126202647341045,-0.35198923542733246,0.1974983288930507,0.3842925708698246,0.1508476242065025,0.36097383548722084,0.4493694587901694,-0.0748760296545783,0.15462965791951502,-0.0666494240525859,0.046847840393263784,0.1578771902207526,0.06102329036963928
Thal_LGN_L,0.21120537724846775,-0.010656534089588107,0.3194086453318462,0.09045574924605024,-0.31149764387341145,0.2687245099888874,0.015104944612950368,0.28040244926955477,-0.3201738518689225,0.021831048901517085,0.11718008860160949,-0.026092212542548805,0.1655968732496619,0.294555397240153,0.062333431411988965,0.16239246749684633,-0.11444282178196029,0.36611940269597804,-0.058285050584635414,0.1586340874859694,-0.1954528147855994,-0.03460442181328157,-0.06953057037764596,0.2742366922101524,0.16273896424027787,0.19057218238270454,0.07067597330763503,0.19797278907396346,0.06964626269539702,-0.12565179266977372,0.3125681752360433,0.051706053057140856,0.10916538815484746,-0.18030388864200625,1.0,0.16741903824263699,0.05668580097682926,0.19491658061364572,0.39326768953701735,-0.11156313527602368,0.18608278333128342,0.0847468524962802,0.09429231637400108,0.24129784147268798,0.07149623829154297,-0.10186647324052107,-0.19232308000713916,0.23982248595188577,0.23451607704939298,0.17663154716756413,-0.18733618444450306,-0.0603105646842699,0.0811037543188066,0.06511156527221902,0.0019691523071295623,0.2652872817302417,0.23860515948417335,0.030447184401763437,0.27185618270861894,0.20262862579825008,0.4074503240365738,0.2742852768565327,0.22670294717393008,0.22672897076354903,0.13518028662913428,-0.013665748746929473,0.10249540682217294,0.23103576280888097,-0.09541824762261998,0.0757215195312838,-0.030130042913015336,0.2929679530479402,-0.15556267398351506,0.1117486896835507,0.23893876605782088,0.12742333831129285,-0.23113244054314086,-0.1019473247726382,0.2409809809735264,0.3235709478962205,-0.2389410760924809,0.23459416273652356,-0.15350185240468928,0.19972821656826734,0.22221317767574095
SN_pc_L,0.5359944497412745,-0.0865167390088655,0.5244546898198245,0.36226574235809306,-0.15277781947482952,0.07040345092863728,0.2282570207539165,0.2434472548513817,0.19466118840703253,0.28413652684388846,0.2543516476567795,-0.12752335466220066,0.0157940006153567,-0.03858968470477282,0.11455762658369344,0.026684588068130236,0.036815443780221835,0.4775734721007317,0.13422601688381078,0.44876505151224294,-0.10965479619962962,0.18110684594445906,0.35199362112040233,0.2791123320726991,0.2262173843472208,0.196344613934886,0.26374710956901426,-0.28445956863382693,-0.018875379234750276,0.28688965939523253,0.6065501340068816,0.1939045717969691,-0.03548995579189928,0.33943662790248785,0.16741903824263699,1.0,0.29518984791049085,0.48888689725173706,0.06632316054241702,0.11745457067869176,-0.03833277427856039,0.051090418826084213,0.32178337997004164,0.0035879822287869694,0.007838580257509975,0.09077088934789022,-0.004101878552688501,0.2148521872145504,0.38044415815788296,0.06204831299298658,0.07592540942663092,0.31698844810635923,-0.0719066758539932,0.30382782870152664,-0.02009140734354078,-0.09318301194830282,0.4585370611497674,0.19723608564578393,0.2830282149895945,0.6385786627160782,0.010407586636819864,0.11589141141634408,0.2718463209665795,0.243729581384116,0.1600905265798925,0.31681646697052734,-0.013475285534893994,0.13440655555097097,0.11110042727543087,0.07434333025884717,0.18956969296679577,0.017845412125658468,0.12491754317821413,-0.06673660276293494,0.4491357649623223,0.21195168245735468,-0.013880578232273599,0.05691995220000355,0.4555187168397029,0.1831437767146096,-0.03920424472324837,0.20623523966970791,0.12280288264615873,0.20880689038668876,-0.03723825508886501
Temporal_Mid_R,0.3305544743143615,0.23066121572755113,0.4215669861945867,0.4284317411808057,-0.021367387820347715,-0.07632152640908796,0.4385091242132116,0.23530174735481177,0.316156901284483,0.29870961131396506,0.3527382550697748,0.19077365098971524,-0.016352405734340297,-0.022917274100054015,0.1401554967454017,0.11214258168567634,0.07860740407254192,0.2797417213846715,0.16046854029346003,0.09988721310818831,0.1679540226317656,0.39283962099163966,0.2698595337491014,0.14447442342551134,0.20638357229074675,0.12213193440934803,-0.035794301375565,-0.033364406684272076,-0.015660446290332895,0.06336236890046915,0.229076807632723,0.1022796876515101,0.2422951243926405,0.46479997737495893,0.05668580097682926,0.29518984791049085,1.0,0.312580838028944,0.09769440837862205,0.36094314688733753,-0.017336339471172028,0.2939744262723068,0.16415716938347008,-0.0024509677910286376,-0.024256433068505553,0.14655605661157498,0.053280486489362365,0.5444866362238998,0.4075502848016851,0.025857570397530213,0.044065253595986016,0.2720694909461563,0.14341908146870325,0.2600499371013602,0.11435239845125604,0.25434449778704854,0.521380614819347,-0.11071574660852171,0.17540434449343428,0.2507907132314429,0.010563931031140374,0.11619521410968287,0.09343717027323506,0.28552419085199987,0.16132297027227138,0.504102280551277,-0.01317918398588768,0.2865649149111778,0.07726298474309741,0.1284503388037704,0.04902966871665555,0.09493321626346203,0.2279622604666133,-0.014601822405646283,0.37226843482675775,0.5299176768645338,0.2083537932417492,0.33720691997568775,0.28038276760469566,-0.11958441439010901,-0.07598691295334915,0.1772393512188461,0.02442799676609272,0.2091249760084593,0.12596415985658568
Thal_LGN_R,0.2810975985683393,-0.019922522665768706,0.28706271585385557,0.35392756681312976,-0.22152727208868994,0.09597867832614478,0.1909630023003331,0.4347769215373055,0.1077086350906523,0.5336064263424034,0.20552692290404778,-0.1905627615238374,0.15578284989229277,-0.012364093609844523,0.29115185878289834,0.15246018099637676,0.07618516266345267,0.332240212892158,0.022770368430477934,0.3209307063446864,-0.14496054358473326,0.33663081223325075,0.3347592817679082,0.26484328410753816,0.3378839346571938,0.2855702065741511,0.14416072113067618,-0.17127409354245685,-0.03746269703075399,0.011466754281423786,0.3275565845319694,0.16077532336365555,0.08228010577335444,0.21179654590809488,0.19491658061364572,0.48888689725173706,0.312580838028944,1.0,0.05375831450495731,0.21197093265246342,-0.03457192312035526,0.2786973549071821,0.277338989854217,0.11687690146266141,-0.03887252952204585,0.061191442393895325,-0.09191571474654038,0.2327311560064727,0.5193668579795284,0.08147204095422851,0.12031906332450075,0.533823511513208,0.011488345727447316,0.48998288560492825,0.11586046460305142,-0.11514392401040734,0.4931206389880653,0.19037680943386778,0.33874405816629327,0.22399922680477125,0.03880075545243221,0.1998664644834732,0.28377013889872765,0.22986887073807374,0.05662677697465869,0.21560775685687303,0.0512097599721233,0.12384108569884031,0.11760696685038512,0.08078493664678449,0.09299365013049024,0.03660313919887728,0.1983362230215594,-0.058020263669548086,0.2502401237204219,0.28120496782667753,-0.034307662564846964,0.0896901909632171,0.311847648884205,0.03399174076256583,-0.04554784478462123,0.0339065727505214,-0.05805346978532103,0.45102860321891397,0.13301061887096502
Thal_PuA_L,0.16541028264495886,0.2146756185085074,0.2412744016567091,0.06600432552889124,-0.26502505527187104,0.28784064654601255,0.016415343042131936,0.2075706963368944,-0.0952595370560707,0.001569864451773405,0.029478675144038968,-0.04335906691392004,0.07765183564007849,0.19124160302352275,0.061947081941699685,0.26805527452969735,-0.1407834933007211,0.293303774270458,0.15987365866473421,0.16093323281264046,-0.11201179751009598,0.019939897384455542,-0.08761767277126867,0.19046267454130353,0.09808265361150562,0.14748343553603668,-0.1275109554547122,0.12203507228736368,0.145282502782104,-0.041827930181347964,0.22197036344361226,0.15199472367202035,0.2213701922859783,-0.07471989142324025,0.39326768953701735,0.06632316054241702,0.09769440837862205,0.05375831450495731,1.0,0.03711980002087429,0.17193989665486847,0.06416497966381202,0.05625534722305593,0.10428813112807642,-0.00020239846944718974,0.02638067395489462,-0.29577383100982174,0.28532373096051655,0.2101493542853745,0.14657325909745425,-0.001810741913375846,-0.027252857912842893,0.2677227386469969,0.10978487401468448,-0.11904720477427033,0.17692819543690944,0.28226317014131624,0.205302632881344,0.3511229809112003,0.021229188863678236,0.38383549581792953,0.2980194405660504,0.10131212806844887,0.28007562160669175,-0.04550754259315394,0.00795883847358571,-0.037544791269880945,0.2163929078012813,0.013207934304089865,0.02265919984309601,-0.05159561592612877,0.26875408219641994,0.02833639389932916,0.11092835524395896,0.17736188190699562,0.1842931897705662,-0.0454783845932666,-0.028645464275411602,0.11290875836608624,0.2655101044982393,-0.16412293394101254,0.2517708303648411,-0.20986416161201216,0.10852311186077604,0.1575012212957818
Precuneus_L,0.21159468821491267,0.3442645924265267,0.09508749708589938,0.27983639679395345,0.29646029658140516,0.27321598980600487,0.45414298311096957,0.20818906798726955,0.7853823984550208,0.14484383333060277,0.06459810410836261,0.0964405599363391,0.05978224796654274,-0.027256409818058915,0.16473895225178264,-0.022591192731608332,0.13830067391391684,0.17579821575852492,-0.020068495806143716,0.01824192365311377,-0.11856953760687569,0.8137667728964827,0.23154952247231259,-0.08228453965428438,0.070999445558573,-0.12190478377697672,-0.364679770333399,-0.23636296259174594,-0.13933433634404818,0.4942072157301621,0.34411137486427945,0.5392572482758683,0.7385877969261844,0.7180228447894551,-0.11156313527602368,0.11745457067869176,0.36094314688733753,0.21197093265246342,0.03711980002087429,1.0,0.24390817110467264,0.6082034702583081,0.14662145533916449,-0.22765331901290747,-0.05049511505045329,0.5487450079845835,0.08031283594893564,0.36161107147476496,0.27640634564840105,-0.07475053766160994,0.37962385843194374,0.2522510682483508,0.527915661386208,0.14734982933950197,-0.2682004498735518,0.15137533778395365,0.2323452167353042,0.4167176991650117,-0.06537518722626282,0.0595774251652219,-0.014800576148999127,0.12402667746942321,-0.2510701406379847,0.1334874763885019,-0.14631280961913595,0.7004436914631039,0.11874714599792295,-0.041615228299404686,-0.14863675139837457,0.05948115424582122,-0.39746476771721784,0.04197818215443994,0.752150437390478,-0.36433159719262964,0.07253675994253349,0.36426455460497076,0.222560419422774,0.48155901135930534,0.2777771492435635,0.02817373069780905,0.09480804918107448,-0.07595883837300883,-0.011499710071696116,-0.002628529374939051,0.04971079825657732
SupraMarginal_L,0.01741466667047138,0.3278257756471167,0.0793276628033922,0.059465665074277106,-0.09139347238527823,0.436994426513325,0.04396878772749598,0.11477387511402067,0.19211082899864745,-0.15565770573540139,0.026531233524575714,-0.2749780262560905,0.05431052320088696,0.12959361863994626,0.13436406906288592,0.13085017359859327,0.04356563629664521,0.11622834837379308,-0.16163453494804222,0.17210422908130335,-0.3249910970547018,0.12751590326441187,0.04323890072725886,-0.11897625377003208,0.16181694150890405,-0.17596448807978876,-0.08851960688274019,-0.10024780178516564,0.14766842251988524,0.01580603875032867,0.2018883790567476,0.39663776856878535,0.29076172020048663,0.08398264466630366,0.18608278333128342,-0.03833277427856039,-0.017336339471172028,-0.03457192312035526,0.17193989665486847,0.24390817110467264,1.0,0.19515530708154671,-0.11152737970089864,-0.1530968429069358,0.12576516872021523,0.29955036833634613,-0.26476508641016194,0.14429884497389253,0.17556670379233155,0.09258422204039617,0.29303858720999876,0.09969171070224496,0.20620235477839735,-0.08590319247799505,-0.14658035422212248,0.07648955849819646,0.13133172077288946,0.3711853624304946,0.03552159587822829,-0.0011349024361796292,0.14645680149497137,0.12881167541881874,-0.10747255797792368,0.2246607034485517,-0.2639594915188013,0.11750002322672239,0.2665263230335872,-0.1581195075620839,-0.16686956062423927,0.07457626598178706,-0.08190691212405403,0.03640795639647837,0.27777358811503566,-0.03355027200715535,0.11544345313289417,0.15797902900527755,-0.16589202845496587,0.09705283644122834,0.010921959991274032,0.29500470084474306,0.0860599097188539,0.10632270555604431,-0.3752548595759624,-0.020138349521980955,0.0204031434919146
SN_pr_R,0.046387783353961085,0.17626861434710273,0.12593307563627198,0.25689756505349165,0.07648871902306723,0.21723172588665696,0.41070526109403643,0.3499186512266451,0.5488292825796512,0.31577102790491507,0.026432215620970968,-0.046366582606721767,0.2586812933224065,-0.10343146939896325,0.29235649304018513,0.20332369567310887,0.2199201419303236,0.19122696283253976,-0.10989937960895071,-0.0785794498379606,-0.2490081402098541,0.6109049930046566,0.1048729722473888,-0.1071629755581025,-0.012698993547692616,0.056493450098750175,-0.2078686260864256,-0.13664505934765625,-0.243608685233014,0.1423226923102048,0.25963890008046303,0.38847602738894893,0.5017844718705793,0.5131015219692385,0.0847468524962802,0.051090418826084213,0.2939744262723068,0.2786973549071821,0.06416497966381202,0.6082034702583081,0.19515530708154671,1.0,0.10685037520774848,-0.12669519797951465,0.030775054379858054,0.5332676372088665,0.012272538232102968,0.30301050749769043,0.29018083814794216,-0.228037069679711,0.43098281607468536,0.3635419964753651,0.3459051471151602,0.2722846395665193,0.0026316688900966836,0.02876764481089372,0.20041744952221696,0.2532049049493836,-0.03637228907220352,-0.0913101683233537,-0.09968443892929843,0.22081849029089543,-0.1495595796769049,0.31691515089090666,-0.15371474824643103,0.5861941645564762,0.10889025251131369,-0.09622859981103873,-0.1835890850272448,0.11931971079931952,-0.3830862052105132,0.0014923519757656023,0.589413006850991,-0.14601448596144567,0.05825815442104378,0.39788355557978666,0.19068713358784878,0.36702897780539556,0.2788293046985949,-0.05491209989113067,0.0951956980518292,0.02662589529398913,-0.1291422088137893,0.25261537725668537,0.34589249226903573
