,Thal_VPL_L,Calcarine_R,Thal_LGN_R,Cerebellum_8_L,N_Acc_R,Frontal_Inf_Orb_2_R,Frontal_Sup_2_L,Thal_VL_R,Fusiform_L,Cerebellum_8_R,Calcarine_L,Thal_MDl_L,Occipital_Mid_R,Thal_VA_L,Cerebellum_3_L,Cerebellum_Crus1_L,Thal_IL_L,Olfactory_R,Frontal_Med_Orb_L,Rectus_R,Postcentral_L,Thal_MGN_R,Frontal_Inf_Tri_R,ParaHippocampal_R,Cerebellum_7b_R,Precuneus_R,Vermis_10,Vermis_9,Cerebellum_Crus1_R,Temporal_Pole_Mid_R,OFCmed_R,Thal_PuA_R,Cingulate_Mid_R,Parietal_Sup_R,Vermis_7,Insula_R,Temporal_Inf_L,SN_pr_R,Precuneus_L,Frontal_Inf_Orb_2_L,Vermis_4_5,Thal_MDm_L,Supp_Motor_Area_L,Putamen_L,Temporal_Pole_Sup_L,Postcentral_R,Temporal_Mid_L,Amygdala_L,Cerebellum_4_5_L,SN_pr_L,Cerebellum_6_L,Occipital_Sup_L,Frontal_Sup_Medial_R,Supp_Motor_Area_R,Rolandic_Oper_L,Thal_IL_R,N_Acc_L,Vermis_8,Cerebellum_4_5_R,Caudate_L,ACC_sub_L,Red_N_R,Amygdala_R,Frontal_Sup_Medial_L,Thal_PuL_R,Paracentral_Lobule_L,Occipital_Mid_L,Thal_MGN_L,Pallidum_L,OFClat_R,Heschl_R,Thal_MDl_R,Cerebellum_7b_L,ACC_sup_L,Cerebellum_6_R,Angular_L,Frontal_Mid_2_R,Hippocampus_R,Cerebellum_3_R,Angular_R,Parietal_Inf_R,Cerebellum_Crus2_L,OFClat_L,Cuneus_R,Frontal_Mid_2_L,Rolandic_Oper_R,Temporal_Pole_Mid_L,ACC_sup_R,Thal_AV_R,LC_R,Caudate_R,Cingulate_Post_L,Cerebellum_10_R,Thal_PuM_R,ACC_pre_L,Occipital_Inf_L,Olfactory_L,Thal_VL_L,Occipital_Inf_R,SupraMarginal_R,ACC_sub_R,VTA_L,Lingual_R,Thal_PuL_L,Fusiform_R,Temporal_Inf_R,Cerebellum_9_L,Thal_VPL_R,OFCpost_L,Cerebellum_10_L,Cuneus_L,Putamen_R,Occipital_Sup_R,Vermis_1_2,OFCpost_R,Cingulate_Post_R,Frontal_Inf_Oper_R,Thal_PuI_L,Temporal_Pole_Sup_R,Frontal_Inf_Tri_L,Red_N_L,Vermis_3,OFCant_L,Frontal_Med_Orb_R,Lingual_L
Cerebellum_7b_R,0.10400393422459761,0.2106302180683814,-0.031486195337639786,0.34302884276536466,0.15083982595940665,0.08276116616374393,0.38641602112509965,-0.007894021472749283,-0.014449165805441777,0.7341836651996458,0.13376323512200425,0.04614960709123121,0.08502285299046107,-0.06053281572426972,0.002407074624773086,0.5680648717592127,0.3169710879782112,0.04045320568683013,0.028351973173441455,-0.09116610467487651,0.02804261883970946,-0.07337459211720548,0.0177166797488685,-0.1784835338756838,1.0,-0.11317435350290582,0.31606568851984623,-0.04649794752836889,0.7691945585748684,0.3169612435619269,0.0025102547822813703,0.14057201242611544,-0.13842016425052459,0.07382492735588565,0.5510811377555233,-3.161575881777701e-05,-0.008305930287761278,-0.1680079033472989,-0.11501960752182806,-0.015213260531653896,0.12164171994631696,-0.08270946019599419,0.025071678518027555,-0.05314767565973655,-0.024771783868169625,0.0808785361633612,0.046938702786180675,-0.07552510956222291,0.18204520047920794,0.06179156007183161,0.27148160526712417,0.0975122168632865,0.07787738409047071,0.08213768001764683,-0.1161122217328677,0.049909877261196944,0.1966823944195007,0.5922235907729435,0.31276816944512076,-0.1710944612870933,-0.025653128016671214,0.08509305816836357,-0.4355144357778308,0.17190052230386502,0.19200457571564014,-0.08603206956014901,0.2280906927684564,0.07343121738890758,-0.047890071902044765,-0.2175942270767743,0.012551798444025826,0.15141842088020602,0.4629509659970772,-0.05747178158706199,0.4015929515472253,-0.12238475805114238,0.22195132962201275,-0.016901286701292453,0.04121722188161254,0.12610910469324282,-0.07067973101124662,0.5513720466700553,-0.13050606900118347,-0.005715185081694539,0.35426232486523485,-0.06681343937293353,0.261710138229882,-0.11766263822860541,-0.023943726660524835,0.3769088256901073,-0.07573926252854804,-0.10076362547221955,0.4032156033348434,-0.061613005820257666,0.03105342683099284,0.3615798243144675,-0.058129346440790465,-0.00821497349782678,0.350415837012655,0.05917382112856594,-0.021230104253546413,-0.018414343588503062,0.304127250568459,-0.002140143449583317,0.20428876948766236,0.43652389279529935,0.3082124664938781,0.11189429505732199,0.0704969269745979,0.23110290413822937,0.0891452391560048,-0.2902195569978571,0.06814399213516543,-0.18834526980519348,0.03686658008689349,-0.16773615473132067,-0.08921368623879297,0.3365066155234662,-0.026419491340900204,0.1884522700805329,0.49143864875595095,-0.11386202306127903,-0.009926166080697345,-0.022372184686758466,0.29340781197129945
Precuneus_R,0.5371251601566005,0.7427158122611545,0.6197319047181634,-0.11364672907135433,0.14142750858024603,0.5766294876730639,0.20583834184671498,0.6842929039470383,0.5161165656691411,0.013961131143930553,0.8190011223079638,0.07261792875032855,0.2655392413653089,0.62509058988828,0.4649467092925532,-0.1981085542975772,0.5127930232934168,0.378959867739963,0.13885995224315031,0.033843822896552495,0.6184089432326231,0.7230008166422719,0.5317110205780042,0.7186398486074288,-0.11317435350290582,1.0,0.6310427378309214,0.5082288269655431,-0.10990979846071137,0.1333394441239888,0.19020566961574747,0.4872007509075978,0.7657534561762932,0.06314778305052496,0.2866317414669355,0.6101907093076805,0.1540697935676658,0.18642567585342262,0.9558876059224003,0.3665748202568736,0.5565424718812828,0.6549055298976962,0.5590679342007792,0.23046410906093237,0.4209823304104845,0.5121020411807092,0.37452193449273125,0.45851368263015096,0.3856521911059794,0.12225922002799752,0.41517255735779485,0.37465516147799294,0.4711935141316241,0.5774366146510976,0.5079429798111176,0.627677051386433,0.25841094684711163,0.24105944468949564,0.4725127860496154,0.5655013496900217,0.3375785822980052,0.3396136745231387,0.39020002781390517,0.43687646215121556,0.28378845865148195,0.6291186780218352,0.2654759325520676,0.656540818029852,0.048002613746255175,0.3286513561502109,0.5743785863173543,0.43685306631712933,-0.12827852962072622,0.5296136763623703,0.658875518744734,0.588081076147251,0.24964043552924373,0.6656547940651777,0.3697593524449756,0.4226632981631842,0.11699991055429726,-0.24749050155257052,0.43084804499504775,0.7609768997389569,0.21536936166305407,0.7952813540324531,-0.17714276784669916,0.5029735216452541,0.4951939897298059,0.2979946729945868,0.6098928492138397,0.7423797796511373,0.40256004150724434,0.1484353687550233,0.28873788165852976,0.24183793840631185,0.49439627690738935,0.7296726586518509,0.17784388303026882,0.5560840169164579,0.3905930014939805,0.24564880094577443,0.7915018240524883,0.5016249625375764,0.7487027462878099,0.420032760452556,0.30514265072384156,0.641659036343972,0.5328213012467574,0.4944169029142437,0.6119774794956004,0.6261599874893291,0.3925869288493064,0.25129617956522665,0.6410278953341481,0.6767575296284533,0.8240577241988982,0.27728120535385903,0.5999167887218245,0.3522064121007977,0.47573532490202936,0.3338073457913641,0.39112354816677486,0.23314073001237823,0.7148529680903083
Vermis_10,0.5886169985021916,0.5423981166439704,0.5663942018668611,0.023956596412186584,0.09688184392234062,0.4791728372389735,0.393970162012822,0.7104961630938141,0.43199526174699515,0.15169486617522346,0.6452005682096684,0.11929537454118681,0.15327740889727776,0.5704157914264418,0.5526942506909256,0.12408877231286383,0.4265770109083879,0.30778953751161237,0.2018040636092027,-0.013046099877600017,0.43398041024701184,0.7045976932389231,0.5954348240851408,0.6505284645169909,0.31606568851984623,0.6310427378309214,1.0,0.4248513341373706,0.0936105040046249,0.2905362623316981,0.1509070255782799,0.588836734817216,0.5938151768485648,0.09108925867820054,0.5117608276335226,0.605215707479203,0.1990071515771419,0.09971768470359499,0.577692730823077,0.429154151442513,0.589134363085193,0.5836747733729837,0.3323656510877536,0.2715263050475293,0.410047686495337,0.4016485755817907,0.42911708655756403,0.43430521455666743,0.4831156391885906,0.1504167184846899,0.597343881154111,0.25856718438728477,0.4197988487828457,0.34535694917483634,0.4684964661268481,0.5797669476484618,0.26538215741971194,0.5163830319739718,0.6298712365261285,0.5985521711923656,0.39301850450010484,0.39512561423533177,0.23925576630849962,0.5290100648537703,0.1742831403173394,0.20417184772932778,0.22102415847137674,0.5851761183923228,0.1095112122437397,0.19065755025695527,0.6279799553022817,0.38217143827582295,0.17089396446624913,0.5809097909471795,0.7557511417950175,0.3182032483615819,0.3145994381462222,0.5878655260617898,0.300002952353369,0.24611802886776465,-0.0669325554501078,-0.005454611323882523,0.4292303381383522,0.48264860632296946,0.3359140962619207,0.7117489187024486,0.10187262525902353,0.46701219890450585,0.3902590791394183,0.5602842968118701,0.5547832507724254,0.6146236248305224,0.47158351145113125,0.21397817606441397,0.4584815361135008,0.4765189392742906,0.47369317641404834,0.6993044302066187,0.09158172798850074,0.41557785041496353,0.4654280898780519,0.16815757074070017,0.7955472202298995,0.3309530875230243,0.7124093720467615,0.4318310041871547,0.423006742065772,0.6921884908765082,0.4797473071131972,0.5542264380366884,0.3464500842315513,0.5049438456810649,0.2320148512481648,0.14485177136830474,0.5709350372982208,0.501141106944718,0.6127604360825857,0.35383911677509094,0.5342589926799266,0.5505319228378881,0.6055793079282934,0.2959629606562197,0.4438486921624323,0.26984793133832835,0.7715510886480833
Vermis_9,0.2369086601391345,0.49455180139679983,0.04355740819009685,0.24212313673667352,0.5635418750850616,0.650505667739293,0.1761567895449711,0.33307016910274817,0.7146658215501418,0.2163680479272938,0.46548329817227857,0.44470794408796566,0.04628923297934007,0.20573650110803432,0.6331018950862104,0.044374598763733356,0.12006533901963423,0.5693673875719525,0.39557472653999376,0.33440044540710473,0.11359313686446451,0.4129763448051973,0.632515355513972,0.6870249777105056,-0.04649794752836889,0.5082288269655431,0.4248513341373706,1.0,0.07968674543528134,0.4172919108437533,0.4627180025500262,0.15173966257090224,0.8161412225603951,-0.05999640690352309,0.2960319021093025,0.702372446267337,0.5026494156567262,0.6554033111651038,0.5448744956414856,0.6857761856564951,0.7951733477694556,0.506699973090602,0.2271410810074158,0.5517541914228208,0.6023613799875267,-0.0748665605314244,0.5780939375244623,0.5159259715649906,0.6714344321664998,0.5812015100454677,0.6327903023832704,0.06459717234032775,0.42063787317368284,0.24042913224879772,0.7608967022397928,0.46075578739635387,0.5661133126775256,0.5366376587770497,0.6391978520640067,0.552949646321334,0.5596680344597608,0.5362189031636391,0.5692367361955708,0.5493760726676412,0.174809918912172,0.19516317806681893,0.05877800340247754,0.13757942353581418,0.5582823761732377,0.5856657390064971,0.67573783226974,-0.15078701672999112,0.17019378262070123,0.7302464291826501,0.6617312551050246,0.029918713216598673,0.1373605251210026,0.7329583635630077,0.5983501744322741,0.12528771045769868,0.13031998714313595,0.016721703181151213,0.6868620764786241,0.136058132400004,0.11692008654078394,0.615528061904258,0.23702966905179698,0.7186338497764391,0.13581894604124126,0.22450332665798012,0.6224573425259895,0.660140119831531,0.5377309888762666,0.6072843489680886,0.6772677429563088,-0.034280444658279494,0.6381251646536173,0.2989649926742239,0.09137722203800706,-0.10426154556335525,0.5173278832052003,0.5467558584271598,0.5270790298982058,0.33619752584712576,0.6850702904418075,0.5412345017871887,0.6214682861529736,0.15191788171287074,0.4205975465289369,0.7335509354747121,0.18798335731054946,0.6115252134013527,0.07247293055645714,0.7206146450585906,0.6011386781023594,0.6930280425371352,0.5923152125247766,0.07411025146444196,0.7452415151625068,0.5580886383372472,0.03612689517123357,0.7534950796376221,0.5378954599185901,0.4606401299048186,0.5173538204971393
Cerebellum_Crus1_R,0.0031268869672150864,0.38201969293732435,-0.2687069459405021,0.5409460908620822,0.1724794405610442,0.07472082371687988,0.41287304155554244,-0.03591975634187124,0.1051276673062692,0.8905625445970239,0.17254460328109483,0.0907954307022687,0.1784210267444434,-0.10085627219088855,0.04916370511661832,0.6551091874962496,0.21298098365631615,0.012205725358615601,-0.14425670878188424,-0.17234950723846065,0.010286559762689029,-0.08143458779696253,0.009168200646800418,-0.10943416920003038,0.7691945585748684,-0.10990979846071137,0.0936105040046249,0.07968674543528134,1.0,0.21477580589492676,-0.13385814183089725,0.021790844143739295,-0.04537057136276656,-0.1001231846891874,0.5668824981697521,0.07932512187737531,0.1328307058314919,-0.02167589802024787,-0.13736113191101562,-0.10667217002482156,0.20116710100966367,-0.08739599500370132,0.06415550703033475,-0.10279444774539973,-0.03976559556597784,-0.09090037577606061,0.05851840846832305,-0.05716006753049436,0.2439097994222019,0.16581766397450687,0.27397012466745413,0.16234947982048567,0.25057269841457525,0.13601573857470559,-0.026333330918263675,0.04943443549639862,0.18848198938475016,0.6624069698700124,0.40993472210503334,-0.1550860947826781,-0.13391282786121075,0.2236661388792303,-0.3787923296963591,0.2990156612746523,0.2369625800369147,-0.05174055781517885,0.29175884631098403,-0.05674660303117239,-0.011483002142243775,-0.24902878544988805,0.07101277477064992,0.06620598257556609,0.5035672773830323,-0.012876996900486956,0.3939865630653,-0.35980253481204805,0.29739944893874193,0.04229378902903919,0.25885136191007047,0.007827516637150471,-0.01996644604250964,0.668878395811999,-0.10373229854106344,-0.08145149379557998,0.43872872631187326,-0.09190955855034007,0.10459448213228889,-0.14186462235212713,-0.002516803090112789,0.19871701866416033,-0.033013758156767666,-0.029243976991971746,0.46022947189779473,0.03149335207447661,-0.02955582853596509,0.1617111946218865,-0.07630897272606696,-0.07603033781371671,0.5647089796684348,-0.16881432302860108,-0.09900099182454702,0.03352738239442502,0.14251887323916368,-0.011380952977691136,0.2611003970620277,0.5634951283231033,0.38299658386431074,-0.017115084654088196,0.09474922312857595,0.16125970340964896,0.1962234463223179,-0.2726328144176371,0.14122884937133642,0.03697618905664085,0.0695719355966215,-0.037757575921361246,0.03294133793405887,0.17183140610176775,-0.02232532229607373,0.19231162423105466,0.3414519053608439,0.0810103870339286,-0.15176684735154006,-0.19120833087616185,0.08667711563589786
Temporal_Pole_Mid_R,-0.19035929929663054,0.31607417114286673,-0.181308658306114,0.18963064019665604,0.7147357317931521,0.6623195982845349,-0.12193640007743863,-0.18706451503822713,0.3568696655542117,0.3075421792015612,0.2649367557089703,0.34019372366544165,0.140857878774327,-0.33371609043043965,0.35774043354109114,0.08926449738022733,-0.21603785822108118,0.7594735249513614,0.7383840894877616,0.791186329328614,-0.29589925923598,0.22279299485095333,0.41107163971110144,0.28933844578801854,0.3169612435619269,0.1333394441239888,0.2905362623316981,0.4172919108437533,0.21477580589492676,1.0,0.7916895291247078,-0.28793916834874866,0.48013038602217706,-0.08903705670865013,0.2895577915295172,0.4446804547083645,0.3935473394113549,0.5306061510600671,0.14477579006224467,0.44926657406938747,0.4780848103279792,0.11025071547400107,-0.364745509395798,0.44641968911007385,0.6013534598634139,-0.2720588466691256,0.3829471982741006,0.1109662940274145,0.3513770007650264,0.5224774198234148,0.3508058154555861,0.11407889616394032,-0.024318544588041075,-0.3135668114244133,0.4282044536838454,0.2533535300676757,0.577567940706556,0.4228371955068342,0.5622534603092633,0.186399817490698,0.660523201777341,0.5394127636412029,0.2597841731581348,0.17250311581655045,-0.016502231397306864,-0.16905907547786747,0.18137611915409071,0.02569650805264735,0.6624864692868602,0.6912420105498112,0.27797684002742057,-0.4493481244761341,0.1084039823605932,0.44049440259374484,0.48868268481049615,-0.08089142715800131,-0.32489006496176814,0.4991200433098243,0.4381980906570129,0.05446745612107071,0.18096275673305925,-0.03563241791404997,0.35571070868050236,-0.02452631605271817,-0.2679540965888944,0.2306160307677102,0.7137796139431721,0.48212635337719545,-0.4608818638947234,0.23494785860361103,0.44612343802941556,0.28156273124951126,0.534564485235677,0.44250410216426544,0.5150819395981822,0.09743674996262548,0.5204723729867059,-0.15167805742979898,0.1824540280992878,-0.3830974267016552,0.5065864211002981,0.32942248837761867,0.3914673531800288,0.06555107353994485,0.4992602976255529,0.704231208656701,0.5341163607739057,-0.25287419078337453,-0.06572923207355053,0.5688456134711196,0.09776937069946239,0.2027788275863427,0.0966395053871117,0.35655711330064455,0.13705682947609812,0.3154473759206913,0.07131872537195613,0.04933086116100503,0.622770421077943,0.28020366269819796,0.0014914887120916044,0.38744512755704374,0.608254110664249,0.7957411656803556,0.34716860299777214
OFCmed_R,-0.17913185405107218,0.20671183838825866,-0.16469165077845768,0.12528856305471767,0.7729997021410308,0.636515604393439,-0.28570478237784264,-0.16781679549101303,0.4933855261924336,0.10577806465260858,0.16954314161659303,0.4851795885659777,-0.025478756979430396,-0.3269655880799432,0.3282227840117819,-0.0817344566326795,-0.2720956211770253,0.7994498833704968,0.8127161784665163,0.8783650105090742,-0.3284201276515617,0.24995293609033434,0.3773916370278244,0.40078506164310645,0.0025102547822813703,0.19020566961574747,0.1509070255782799,0.4627180025500262,-0.13385814183089725,0.7916895291247078,1.0,-0.25959898349300464,0.5473876346289448,-0.06344165805356282,0.10109492324102394,0.49761426350474175,0.5243386533253112,0.6445265281587768,0.19619633143020748,0.6548522864462897,0.5129244495430871,0.2499911674821104,-0.4181946338112845,0.6581883059955492,0.7032623166028601,-0.23006642019930207,0.49802573008629647,0.19724970375868553,0.4167223938549308,0.5805585887186101,0.3724201810033995,-0.0024610001550133143,-0.15614069666674843,-0.360660990597481,0.5133492301455307,0.3118504425979092,0.6827300773382565,0.2528249729005661,0.4732111226933953,0.28487379538682656,0.7564499996073941,0.5920100144130463,0.42498163337676487,0.09433058448562504,0.002637861586778794,-0.16870940301997128,0.009711444628245499,0.003003381336912204,0.8045363305306373,0.7216934049099374,0.35447536367304106,-0.48678092730754496,0.03792803870783334,0.5293579880468672,0.4055081443752816,-0.0030872072213599068,-0.4349115478728893,0.5759452004684642,0.4626504661958682,0.10883764655157172,0.21619172724971356,-0.1995978887409104,0.4907436863818932,-0.060163138363117596,-0.4307885935825119,0.26649923045173396,0.7137409081509977,0.571032413399446,-0.44743049610880137,0.014872484499943425,0.48439404026932575,0.38690363269183786,0.41421332425378615,0.549311625608449,0.6094911135613176,0.026880911566794723,0.6087528475180143,-0.13379602273540925,-0.062062895668805164,-0.32955452600767626,0.5901703041562119,0.31792668739064883,0.3537234821768063,0.13183867086975393,0.4340740999700484,0.447542122306103,0.45739774293634883,-0.23892617151326548,-0.04878576005488399,0.5249866288017756,-0.037464783676280464,0.40909050620142123,-0.02059920872298104,0.41187902558192896,0.27524679551280273,0.39105102619184984,0.0655523985406026,0.04676937278884568,0.5894837005491733,0.3041866870254566,-0.1515968703639986,0.4582922286411595,0.6914909063770572,0.8921911995421428,0.3497009459875049
Thal_PuA_R,0.8289210842984631,0.3514948317009918,0.4200631491111721,-0.023177472016789248,-0.19568558750307324,0.059844250094022056,0.3015246504884248,0.7649073885294367,0.17906647618215246,0.029190379886509073,0.5059821329184916,-0.22827569743344828,0.040170268784969335,0.7568334219539333,0.32822287412405443,0.1298445228406581,0.6140928687055495,-0.23093711390948854,-0.32483933206832954,-0.49656414205348504,0.5543905644780758,0.3421124216676366,0.23190273421423693,0.3859652170286894,0.14057201242611544,0.4872007509075978,0.588836734817216,0.15173966257090224,0.021790844143739295,-0.28793916834874866,-0.25959898349300464,1.0,0.2440638199549005,0.07837111094147385,0.3422233235288609,0.28968543752181386,0.018547552585238526,-0.22087792973012418,0.4694998173795854,0.17737539270861324,0.2260995505361286,0.43539977422827775,0.46755014680297863,-0.06293649576952781,-0.04814179236660918,0.5176875656447942,0.2183880586372192,0.4022866467409273,0.15277217765416296,-0.030177361304561227,0.3003420151169672,0.17279312120483076,0.3018939438775579,0.4008218647754237,0.09593828889024027,0.3008836668710693,0.03856673744008954,0.2093844634913011,0.23097390098037818,0.3448137747447356,-0.09666658144287485,-0.007109719992404401,0.05128478232781416,0.26997470066314005,0.23525799964595073,0.1848901920762929,0.0970323797402728,0.29653464419386383,-0.3449045970862835,-0.2506373574372657,0.468872220920036,0.49729148825252534,0.13301228712016025,0.21436281120406764,0.38507820960721545,0.34598078441264213,0.40855538550313436,0.19909931271608813,-0.11113295613237698,0.24657871038924023,-0.06343341973843251,0.048916874730546726,0.152810016198714,0.49099269103616755,0.3735551947791926,0.3952982801521111,-0.2709444960821438,0.08879529739630618,0.7076117392585916,0.3687840859572648,0.1449368202256963,0.37362796361087186,0.23708779770189267,0.0072405707226476336,0.1000737014125495,0.4633372950655183,0.03312848025658312,0.7012817576654835,0.0031468414902043377,0.6347378994509265,0.04290296182408259,0.08757461869643553,0.5074900453754244,0.3491587624124844,0.31220397854882487,-0.008598154038344814,0.12263453322432137,0.8659400907875143,0.47093188289186166,0.12789383353229597,0.319200578177656,0.3057390869648836,0.17506198811466525,-0.02451940034070493,0.47642182611922906,0.24225713045292763,0.5062543102386001,0.2450408753134023,0.13679395220291904,0.23616670477122745,0.6208621729479363,-0.0038132099622907724,-0.008590237867999631,-0.27332407082016313,0.49690394376065367
Cingulate_Mid_R,0.38689026444069835,0.6444041341113913,0.2881494601173491,0.19915414269957676,0.4754791591746392,0.7462538448047731,0.16657099239509257,0.5364025045427577,0.8095825079217969,0.10755341585524543,0.6419805204924631,0.41885241059825246,0.048496582943570066,0.3795538735256792,0.6601207872470075,-0.013556964824978718,0.19042249889572552,0.6633438679350233,0.5020563581192765,0.39127249500403244,0.2399708480875712,0.7274798483046732,0.7505151465207572,0.8883316069479141,-0.13842016425052459,0.7657534561762932,0.5938151768485648,0.8161412225603951,-0.04537057136276656,0.48013038602217706,0.5473876346289448,0.2440638199549005,1.0,-0.11196128382829852,0.3482175780422646,0.8253176741139594,0.5612056128397397,0.5814512615102255,0.7322435926065368,0.7011141811707501,0.8347394119982806,0.6708810499855367,0.24350777443227126,0.5985107281413676,0.7763981072237399,0.07483005087981459,0.6821262254596487,0.5486071982574984,0.6852021214071082,0.5148193058504204,0.6796882162548541,0.11041946513760452,0.48616246624630366,0.2767386620580653,0.8586144812762951,0.6997134132734733,0.5531074565713453,0.49219384089906454,0.7595572332788498,0.7588716466922667,0.6827031570880876,0.6946168035595941,0.627584057442928,0.6121544589366087,0.2117659890303619,0.2558241038172566,0.057220772858448433,0.4119284253186008,0.5458523879747178,0.6093620311764122,0.7521014127820318,-0.010455540437383714,0.09400970309812852,0.8520086052846739,0.761730306962166,0.19342289688628297,0.11745220182222675,0.8770526111272569,0.6686405227089725,0.18605547082994087,0.1480589849636076,-0.11820780449498258,0.7306405333148791,0.307803484449883,0.09111221577940504,0.8098777218679929,0.24421232804888693,0.8191838662490367,0.19351037922598627,0.2663864686594558,0.8101422796033945,0.8952337071755144,0.5339785331778608,0.5673234328277373,0.677341770521732,0.15128066465229972,0.759302474922382,0.545183071492211,0.02307007689162522,0.03892691462172674,0.6843536551587402,0.4069956008285893,0.6855763780987815,0.4355123789703541,0.8473113766134283,0.5780508748670659,0.6276960226596914,0.3615279655750996,0.49901416336818627,0.7260125431421154,0.28793920728462297,0.7689860516477408,0.12171507417428487,0.5738121212164563,0.7250316287332231,0.894397082402346,0.7630884077755584,0.18744005227729174,0.8388760244419727,0.6225696363605552,0.20253732540412445,0.7039313336781619,0.6745508925243764,0.5767317106682691,0.6521568302904981
Parietal_Sup_R,-0.044184606910759455,-0.023895948552459374,0.2173135739906059,-0.31380347371231965,-0.0747084492026187,-0.008223544290022278,0.135626597305264,0.034112162334698104,-0.17561521060129606,-0.0737588689592561,0.013844980713940507,-0.114998354160832,0.17365206266652367,0.04534112095487635,-0.01706529272796475,-0.24307703157759128,0.10487259817637738,-0.02703943745780747,-0.07874385306195392,-0.07700517151074603,0.14871567234706456,0.0769561537204484,-0.04176965890779613,-0.0538095221054051,0.07382492735588565,0.06314778305052496,0.09108925867820054,-0.05999640690352309,-0.1001231846891874,-0.08903705670865013,-0.06344165805356282,0.07837111094147385,-0.11196128382829852,1.0,-0.10040445899328909,0.013469073096503928,-0.278727927368565,-0.13825930466347058,0.07797941611221018,-0.06522351117542782,-0.07906061392284477,0.05193408032298202,0.13923605582977153,-0.09705575973049659,-0.12205735467253191,0.2812188663100827,-0.15900883005480101,-0.07242934571382326,-0.10287206582862109,-0.21034380001556852,-0.14001858953912272,0.2734987601774359,-0.06085272983080171,0.17625956675288174,-0.18935193423569935,0.04250433790642758,-0.13169656167821434,-0.06129161566697401,-0.08780002050223305,0.020752806647333456,-0.030064619732295687,-0.0818821709094722,-0.10359775329550444,-0.0041949046060841344,-0.04897152246424875,0.24622397673624222,0.2555123346237042,0.18388231429671198,-0.12449041580665501,-0.10515145685952494,0.025419425628085923,0.24595706878073986,-0.14906649869711974,-0.019981528806238127,0.025063054820971223,0.27699494721705387,0.03868333413804598,0.012990992924011903,-0.09428893211110938,0.20349538659366626,0.05354849738346282,-0.15425456474449267,0.012558630156361524,0.26759392503592555,0.10927048333271899,0.021256996288221794,-0.09128634961291669,-0.09273842495152812,0.07458111592038622,0.01129754974437505,-0.024787741477133845,-0.10622445386992856,-0.08174114829153321,-0.21569101567412044,0.056083444441023984,-0.11492539676832518,0.01736640841589352,0.039337591208464605,0.13930668723180983,0.23523130293879685,-0.010227156489743702,-0.15896703781711646,0.14351748767390488,0.0414424347822875,0.013551121340283669,-0.05655996988201107,-0.1873457706089777,0.055962712389206005,0.03140905447742264,-0.08541837241605038,0.16590714286790473,-0.013341768128782575,0.20988665416796948,-0.06502507675213323,0.014849299977235202,-0.24567453103511752,-0.05790673889176368,0.12476305170033454,-0.0415719796939482,0.008786618503466147,0.039773727261612345,-0.09561669115961399,-0.028815150719505602,-0.04314045802921983,0.08071158917687093
Vermis_7,0.4012730723310106,0.5497501618530365,0.08269596483008834,0.6247384530790667,0.20829226245563573,0.20181737040191478,0.35890889536142034,0.30853194535400646,0.528573288491213,0.6576503673167555,0.4211748864390653,0.21255805386363671,-0.08932915362932088,0.1501800010705998,0.24225555358028586,0.7299720656297786,0.3377277199967756,0.18231758545432367,0.08426301357137807,-0.05588893387755042,0.09947117248750614,0.37297766315227027,0.32070321085577264,0.29235315871606965,0.5510811377555233,0.2866317414669355,0.5117608276335226,0.2960319021093025,0.5668824981697521,0.2895577915295172,0.10109492324102394,0.3422233235288609,0.3482175780422646,-0.10040445899328909,1.0,0.25725678245766576,0.4879325517003163,0.03142194978483447,0.25207455104972815,0.2602879420122074,0.510228852655891,0.29516797497238234,0.20005344014225968,0.2242587162166201,0.2391530683330431,0.08487467194611997,0.5118707490763509,0.17479868391317605,0.45994687292790404,0.3397443712962686,0.7178938907461773,-0.0404894583231898,0.3124856608183316,0.2395787614859229,0.321709553839528,0.2823980626685981,0.40997909130479004,0.7455835250510512,0.606152562998604,0.21118604185638137,0.19466220873515505,0.41603099749997696,-0.06980545404609056,0.3639829769162865,0.16042579558565026,-0.009668699191762168,0.05236649956983897,0.24044298812809406,0.14860426968085755,-0.07024402720771779,0.38478661745199855,0.15226051044843206,0.6595216466654473,0.2909799031699981,0.6944547076269149,-0.10467809650648531,0.33155913969692924,0.3155232667039988,0.3830023600086155,0.19313951967314774,-0.1596372598189053,0.6129326817102976,0.10160153728672582,0.07770966281480013,0.3115777041340152,0.3112980122817077,0.3085211759408455,0.2636438729081701,0.06450146971247916,0.4843800370179478,0.21045453597244998,0.42981610072363874,0.48415024065122764,0.24656633295425862,0.2475366374866919,0.5816452590805243,0.28526210501785343,0.31241581609120833,0.10968199188882755,0.07265722699276683,0.18392659472352435,0.2410190208018608,0.6006751671758986,0.14901597167438652,0.5286286128670841,0.40725032531264266,0.6690362236783431,0.3838815462916597,0.16984080455552633,0.44103511126210543,0.08217978135755769,0.142302350396147,-0.0650675267635929,0.1056832138810887,0.31173270122413455,0.35417045155685695,0.3298226080388185,0.44411326958737624,0.22240320356487867,0.3633749378403174,0.5606796058477357,0.19267949718970068,0.18497215355624916,0.07496665964691068,0.5770248999719068
