,LC_R,Rolandic_Oper_R,Occipital_Inf_R,Cerebellum_3_R,Raphe_D,Precuneus_R,Lingual_R,Vermis_6,Frontal_Inf_Orb_2_R,Thal_PuM_L,Temporal_Pole_Mid_R,SN_pc_L,Paracentral_Lobule_R,Frontal_Sup_2_R,Parietal_Inf_L,Heschl_L,Thal_AV_L,ParaHippocampal_L,Precentral_L,Parietal_Inf_R,OFClat_R,Temporal_Inf_L,ACC_sub_R,Rolandic_Oper_L,Hippocampus_L,Raphe_M,Angular_L,Temporal_Pole_Sup_R,Temporal_Inf_R,ACC_pre_L,Calcarine_R,ACC_sup_L,Vermis_9,Temporal_Mid_R,Thal_VA_R,OFCant_L,Hippocampus_R,Putamen_R,OFClat_L,OFCmed_R,LC_L,Thal_PuL_L,Heschl_R,Frontal_Inf_Oper_L,Calcarine_L,Frontal_Inf_Tri_L,OFCmed_L,Thal_PuM_R,Insula_L,Cerebellum_9_L,Thal_Re_R,Supp_Motor_Area_L,Vermis_3,N_Acc_L,ACC_sub_L,Thal_VPL_L,Cerebellum_4_5_R,ACC_pre_R,Frontal_Inf_Tri_R,Precentral_R,Rectus_R,Thal_MGN_L,Frontal_Mid_2_L,Cerebellum_8_R,Frontal_Inf_Orb_2_L,Vermis_7,Frontal_Med_Orb_R,Thal_PuA_R,Occipital_Inf_L,Caudate_L,Red_N_R,Thal_PuA_L,Lingual_L,Vermis_4_5,Red_N_L,Thal_MDl_R,Cerebellum_Crus2_R,Occipital_Mid_R,Rectus_L,OFCpost_R,Thal_LP_L,SN_pr_L,Precuneus_L,Cingulate_Post_R,Temporal_Pole_Mid_L,OFCant_R,Fusiform_L,Thal_IL_R,Frontal_Mid_2_R,Thal_IL_L,Angular_R,Thal_MGN_R,Parietal_Sup_R,SupraMarginal_L,Paracentral_Lobule_L,Cingulate_Post_L,SN_pr_R,Amygdala_R,Amygdala_L,Cerebellum_4_5_L,Temporal_Pole_Sup_L,Temporal_Sup_R,Thal_Re_L,Cerebellum_10_L,Thal_MDm_R,Frontal_Sup_Medial_L,Thal_LP_R,VTA_L,Thal_PuL_R,Thal_PuI_L
ACC_sub_L,-0.2503604878732753,0.18444209146070747,-0.24980051570440348,0.3213351779321623,-0.205289227227057,0.12636317883994053,0.08398824060319833,0.0775235614283598,0.3907464405228966,0.44762537890102055,0.3811735600652573,0.1987044440673556,0.1797233889806822,0.5242916706880774,0.1728934829185922,0.3920680995594318,0.7735194802825262,0.5503481385950109,0.19403913700625725,-0.05875769066832095,0.6117118874823648,0.38418141131070394,0.870578734622041,0.2957691890982495,0.5503729091050956,0.26095551686578944,-0.057158124814250894,0.1570555506965982,0.17913433181828597,0.8486840705748568,-0.0774858888728795,0.38929840626320367,0.4810238285323628,0.004681626360153856,0.6397001068874336,0.44705807043375434,0.4151770153866488,0.6888009022216501,0.8024134387409874,0.5062643715137091,-0.32988119867418975,0.4368495202057721,0.27899954695645623,0.3046943674474964,-0.11971944112973133,0.5134937245479138,0.2944946690573738,-0.2306832524441116,0.2011602335280291,0.47335173284968307,0.12238387337845943,0.41096626645437134,0.5802818512574807,-0.12805596664017366,1.0,0.46668705245331976,0.25758437736646733,0.6497931008735712,0.4318184722474309,0.16126502125945436,0.6246822724557107,0.6393526903583363,0.5993451131472715,-0.021120967928371082,0.510042174956939,-0.05101087677724208,0.5054886308576678,-0.20894023916562715,-0.4184834047532725,0.658039028702614,0.4343423584299475,0.25961149883942397,0.0475992569739821,0.3058661558221673,0.2070889493473712,0.4070657807567707,0.14039325303040476,-0.40367586608647416,0.6905197290657089,0.49514983177360644,0.44800054620589663,0.19789337691616685,0.08838026042849632,0.328955054876434,0.798346842521965,0.7883680534924589,0.3942687493688847,-0.12143874089228415,0.4306770474081952,0.5628628895119636,-0.194003202058733,0.4078946997123208,-0.06351048130259883,0.2603031909643552,0.14867098544376928,0.19012501670450135,0.3582706279039586,0.4858480388727848,0.4517303136938458,0.4014006169551512,0.5687858360198164,0.27236841504143217,-0.1818266282301071,0.37130161809701895,0.3597908973096478,0.4076720559116962,0.4594015708736212,0.35599122080589757,0.4780441795127283,0.3720422354609575
Thal_VPL_L,0.17461838410664346,0.6976741206319155,0.015516052955342266,0.7583826543941236,0.2657478841602112,0.5945171761595899,0.5681873364178639,0.39958927865499155,0.5796783857435669,0.9391548618227631,0.2731585558803419,0.3922654307150488,0.47441370173553754,0.780300209532509,0.7176681393608123,0.6518554056342407,0.4090365610925949,0.693895793327523,0.7748498182872964,0.5473894742816233,0.5472439617315537,0.5811487708265441,0.4729849162510066,0.7605870229848459,0.8036549155696199,0.3706318393010638,0.581169368562158,0.3503602572358612,0.30473679020198957,0.6596190814346753,0.37843768740490774,0.9000604832944343,0.7976541405312016,0.48198938112499834,0.4490537659050325,0.16696839870240207,0.82529772928912,0.6499742430756138,0.48748075923936895,0.36894404585649165,0.11152147464045473,0.9368336327827799,0.7380721598671954,0.7179609328546975,0.3813440247128255,0.8492576854050841,0.2949671438349801,0.471400775331001,0.6743561691041959,0.8323881171855675,0.028231846710425983,0.7858645140668931,0.8076131133498335,0.3054233464108596,0.46668705245331976,1.0,0.8089197522360476,0.8103574042043131,0.7618216696708423,0.7457603318568041,0.5361415564226416,0.415510459959491,0.8027830097800245,0.25132868754856064,0.5837167144987724,0.19619359217493504,0.16405598262109608,0.40459717676556967,0.03944884185449636,0.7871757960342246,0.5677174402440625,0.8173865360241405,0.6211355542705888,0.760975013118886,0.3508713582816072,0.4436408543307776,0.38353545534203753,0.20913507530265193,0.48282259515415726,0.6257544740528086,0.8803140402148925,0.2071582325374021,0.5940771088272662,0.6416175329933393,0.5704790912986812,0.5432483160984397,0.6786265403203058,0.42382387111068065,0.7813702144352666,0.4647064702916815,0.42296379293860353,0.3775807913407835,0.411807579143166,0.7900429085336409,0.6388300201919372,0.39445200183830714,0.2411829343079596,0.4585059442947622,0.38896392743352054,0.8420168701049943,0.6505921623098394,0.7789667868526449,-0.002238392313429086,0.7375760937799317,0.38629643850625955,0.7632093222847939,0.7146454381665341,-0.040060577656222535,0.7724947068812389,0.5592318322812816
Cerebellum_4_5_R,0.30425259944675115,0.681763801832134,0.3638224705121657,0.7794333806612834,0.3668950098448238,0.6790910832700856,0.8270611322193527,0.696348671789852,0.4975299524688988,0.8012299992124524,0.3605594391198235,0.2924021262908501,0.5466346139160494,0.7133235593719445,0.6607812004645319,0.5807414588519896,0.2680437787494726,0.6156865238766447,0.7607031846802167,0.5268599229827946,0.34049780818856484,0.5028895479197268,0.28569038394980945,0.7582317271381154,0.7036254402433532,0.34704776141646404,0.5758305723373822,0.5664548332649003,0.4954732064294043,0.48371992408805503,0.6618954629913686,0.7675373146518235,0.7797334370251452,0.6763605892791332,0.25694885708531834,0.09784609441304333,0.754916068078828,0.4869479610561818,0.2690448032934988,0.20278467602284783,0.21661382284878117,0.7918937366606494,0.6869001261411395,0.6949554768679298,0.6352506536793685,0.8135159592833415,0.18736149658534157,0.5787849365510894,0.6872449888196099,0.7525462467638836,-0.006527619245389846,0.7468574801693834,0.649350526374271,0.27362418762868734,0.25758437736646733,0.8089197522360476,1.0,0.6753506018514053,0.7485536703308716,0.7432471736537634,0.37058841604246107,0.29643944434235125,0.7278455384385772,0.4464744550360718,0.4616630861105784,0.3855305555950749,0.12585363476676098,0.4758374639819078,0.3426617612428496,0.7001826259692313,0.47339913971952774,0.7155957846478157,0.8473918779153179,0.9076897475052811,0.24103538412849304,0.4324253273219895,0.45648404108573376,0.43396077114114706,0.27497255586898633,0.5240454457290065,0.7252070658916246,0.08335027464387099,0.6377170431442623,0.5850465852173917,0.39839476229897175,0.2986651246147302,0.7417499233259047,0.4710227539935475,0.7924906337320372,0.3156640352888261,0.4970024054316034,0.3889411159488151,0.38929173557436003,0.7076060639089723,0.6287051559711443,0.37659314058714155,0.12879804477212972,0.32938842577597854,0.37627033725989095,0.8754522037362228,0.6201948061650768,0.7732184642599504,0.022231410675767796,0.6962763501410898,0.3555455283759361,0.7403762891727149,0.5376231047582138,-0.1106528850345948,0.6165715860386177,0.49895703715778783
ACC_pre_R,0.07766330163038097,0.612302562449956,-0.04184112323347128,0.6476644911019294,0.25871331198786773,0.4883265178540925,0.46557657733287505,0.2783158615989618,0.560945209923713,0.8146945036099157,0.309088671419068,0.42371587276027756,0.44968145778160756,0.8503613555980202,0.6498332962834652,0.5501017049043246,0.532377311201818,0.7027054656443437,0.6863970483876599,0.44356792735546874,0.578858557859515,0.5606614503732132,0.6715816049608605,0.6911274366109986,0.7961866254725359,0.26644405349355565,0.46138716062199153,0.33983300835512903,0.22845555606820384,0.8357008974504446,0.3096865953077886,0.8531040853237428,0.7193712597611033,0.3363140765487581,0.5926923786711064,0.2162420197569285,0.7459747606215665,0.7399709976746336,0.6549081920563903,0.5983229483465874,0.0733699939755706,0.7516317569698342,0.6952494606440881,0.7087918996837491,0.287670719822452,0.8736009177964855,0.38683501804000503,0.2645858800127363,0.5753951960460469,0.6966329938374772,0.1621028872252446,0.7337641502268838,0.7603784350139233,0.12321256721220948,0.6497931008735712,0.8103574042043131,0.6753506018514053,1.0,0.7697987006218282,0.6605032384246948,0.5718359686029741,0.4327742693646794,0.8770945004337467,0.1900393793523498,0.6670104834358906,0.0726001438770389,0.3624049690098999,0.2948955181964425,-0.05262753912781709,0.822218915572426,0.6946357267113233,0.6687381146269203,0.49715499540023517,0.6414422286890016,0.525968904274209,0.3700627564634685,0.38128596858821034,0.016217249279025642,0.5153536104943395,0.5439206554970047,0.763253183158934,0.17816100113102123,0.5190914441961706,0.6029661700757349,0.7383930420789587,0.6709496552136134,0.5535249456905076,0.2243072684850181,0.7828853563456288,0.5172400160377889,0.2884202466676018,0.3286935148776397,0.36068721487849653,0.733441931189664,0.5944540666402482,0.3528797136204834,0.3460393627089105,0.5267840952384854,0.4971370128081753,0.705003430762812,0.7237460857081668,0.6812003017391542,0.059113800691242925,0.6321319709843732,0.46683578442476376,0.8360035660373583,0.6488383493569555,0.1532055856695578,0.7208733584247392,0.49355550586460484
Frontal_Inf_Tri_R,0.11500558820523267,0.7137253663083508,0.017324727067997772,0.6927405620620006,0.3361932567898526,0.6196883236661398,0.5485378715095159,0.398490461373386,0.6209351479863066,0.7301581628195053,0.2624833183609663,0.4465882199772828,0.5537413217583855,0.8583741919601279,0.6234532258707154,0.5415884994272526,0.33977172603487116,0.5460956524415868,0.6748267418751004,0.6023911690134263,0.4389097058791235,0.4401362472798355,0.4726334377782501,0.7400102140968344,0.6641154255939083,0.21867308755192225,0.4515262949608947,0.31047881360870644,0.30736235295311637,0.6497534285605049,0.40417474863198133,0.7652531532019186,0.7131900125768322,0.5282975921447574,0.4344258695296874,0.169717676279807,0.6883181240119229,0.6448741587192838,0.45127745964087007,0.3530624965832014,0.1440322161248334,0.7518210962442291,0.7649854353748491,0.7840131748965364,0.39721559079220836,0.8493102960118841,0.35733619744568784,0.37367210229763953,0.65000563622173,0.7562597214963656,0.1055873754669476,0.7758574944118292,0.6838107749665847,0.2221509164124379,0.4318184722474309,0.7618216696708423,0.7485536703308716,0.7697987006218282,1.0,0.7752799183286346,0.46675186607235286,0.33666023202236667,0.7301664314431758,0.09755659535584334,0.5819235788259367,0.17972046217539941,0.21751822370241203,0.3850384677866704,0.025822488736058233,0.7019888842658611,0.5659583053504254,0.6843656125289298,0.5742603521438371,0.7282813348614892,0.33038819915049733,0.36051088413304216,0.26067249998890235,0.2382624948595255,0.4012459856269109,0.4975539778015099,0.7532763213491721,0.27558845170940227,0.5291917532802424,0.4449456670458795,0.5102729422705151,0.500216662056622,0.5400491288400281,0.36626513782652803,0.8658027807371054,0.42763081829757543,0.47047812105315073,0.23053616472849348,0.4554828940170249,0.7020870523957082,0.6058436692963839,0.11068548765279086,0.31709385779509797,0.42093489938055584,0.3118113808702551,0.768537091859372,0.506744205631609,0.8217288545665942,-0.007407816221400716,0.6099313055788222,0.2379808409872033,0.6950806394095451,0.6986197894713545,0.052741384503802516,0.7057219573826508,0.44457115065580793
Precentral_R,0.3043458891723808,0.7177810891639175,0.023297005324058085,0.6163095606856603,0.34458644646829306,0.7751777306910363,0.5911411834413253,0.4082760515640367,0.47346999700332476,0.7524783594989439,0.10223503164000347,0.3210181066851039,0.7313640548606899,0.8130003743959916,0.8232724200562264,0.4265835281832491,0.14013562145469008,0.4567180389765833,0.8860840788327103,0.8222803311873466,0.3718206907593394,0.4236520460380816,0.201917059117732,0.6853910031208641,0.522970992591159,0.28326043954973484,0.6845305984829542,0.2781144477943497,0.24012936669755908,0.38103844927877545,0.5083464618058359,0.8026136054432429,0.6697388714800164,0.5877370766300494,0.3647329698041787,-0.024365256424151875,0.6253839235897262,0.484866329545763,0.2947422480045909,0.31622523049152323,0.3909504613022947,0.7017341996309766,0.7552157482637769,0.7273069468955219,0.5287580849032093,0.7635756681164415,0.13069590643900267,0.5183034435459858,0.6241765730479268,0.7399115222118623,-0.05974160074395924,0.8496273041210067,0.570779913477648,0.3080071679053433,0.16126502125945436,0.7457603318568041,0.7432471736537634,0.6605032384246948,0.7752799183286346,1.0,0.24187818929619515,0.13287627707596966,0.7039919356253567,0.21793010550393513,0.3933767095918875,0.18010811381946035,0.13367873023365393,0.5345694237495572,0.19356619992382076,0.5441828013549289,0.4484516295717795,0.6664891803501226,0.6496689648443315,0.7571087681353397,0.3595391481789133,0.3651332278055536,0.31240717957863806,0.4282620626500956,0.2274587929785554,0.42438848263362045,0.6634937749596873,0.07063269284256425,0.7744167453895069,0.5279714734059452,0.3346533213577348,0.3458434137564708,0.48170639015981476,0.5449882079192131,0.7891214082174881,0.2301388303844502,0.682566404965387,0.3151813267858419,0.6754587308247645,0.8031999437182027,0.8250149328292258,0.3096230645732321,0.025277302307144457,0.28296178075836564,0.12594889151070693,0.7475460387856768,0.43095479162548195,0.7926938202644426,0.024239755554093224,0.6432693874441947,0.3271252275326713,0.7333764233584094,0.5636650653698578,-0.10707691325995242,0.6048783533047087,0.32184939667570905
Rectus_R,-0.1379132951617792,0.3032672410608172,-0.16499842918787241,0.4284480671881323,-0.1474842240163001,0.23614216348450506,0.20294005239482904,0.14118082590898187,0.3855651618686084,0.4595202298018031,-0.010192012576157653,0.4297653298785599,0.27204540056404297,0.3848726889293801,0.2622470717866114,0.37126222110574647,0.554314624573729,0.4782935060224181,0.2700428229894213,0.07156601266659944,0.7046982844658248,0.2911162286016128,0.7244285504473358,0.4705301197153508,0.5193437798569754,0.22621856532561238,0.13384816775824995,0.10777413071342866,0.14534635015367375,0.6561561132971988,0.07910861620113009,0.4651216284522965,0.468306219530415,0.11313484317785027,0.4292034213581746,0.0995190062277294,0.48494513472040907,0.5492995156856502,0.6335572172547488,0.45384119484613206,-0.04347983511154096,0.4583083775288881,0.2377820931352866,0.5258899495443167,0.10696685328842347,0.531013410653096,0.5629468862882718,-0.05163007877590926,0.3981082826903195,0.4513423579872129,0.03558026740242604,0.3131095474214663,0.5244527779674903,0.2207823586432307,0.6246822724557107,0.5361415564226416,0.37058841604246107,0.5718359686029741,0.46675186607235286,0.24187818929619515,1.0,0.36437645999787266,0.5140166344370319,0.10601270364953676,0.5234848331954056,0.17022405783415348,0.11295226100346753,0.04812993455466541,-0.14675828939449323,0.5759522245496493,0.4865461317627609,0.26082799849281724,0.25107306007704633,0.3475853080271896,0.21115485924725108,0.24705304704501704,0.2594167919949738,-0.11402009296026082,0.769832027601421,0.5513587559931906,0.5152654464895206,0.5813816073716968,0.16848954513905426,0.3528184054588205,0.5920215311092489,0.6490707556328132,0.4016110063448504,0.20077043361325844,0.3603881793302593,0.4510785575440687,0.02995772608964218,0.29474165621931836,0.06787967302393527,0.32556630338228526,0.1681291459478896,0.20963878692826285,0.20386011462427958,0.51798386248109,0.3272938974473872,0.5164760956390683,0.6185557381236798,0.32445702018657135,-0.1423968727845861,0.3338916030186854,0.09328220914867219,0.37746732778308173,0.3878092951430183,0.010628959265657139,0.4190413926114257,0.25680344959005136
Thal_MGN_L,-0.2835170723619858,0.21896697503231421,0.006056446803581524,0.42156279269781827,0.027117580377668433,0.13078705190223486,0.07474442401632048,0.27279921660711226,0.35257177408347046,0.4507773603891604,0.529975532552195,0.1473990872932651,0.09437787279112893,0.4528165821070688,0.04060264644490669,0.49427817801819995,0.7031064741287127,0.676820968783179,0.18221278729513576,-0.03559463471216401,0.3203910928706319,0.5419628817111466,0.5888170526761675,0.39332865043072257,0.6203315760302324,0.35335358696555935,-0.10327750566961695,0.2761343661397397,0.34518671769497233,0.6293858206927068,-0.11750076187735313,0.3218684582326243,0.48208343961689676,0.15291023799735592,0.3679180982937119,0.5848317019699802,0.43529992395961864,0.513932104657903,0.43752781475588415,0.2159439378635092,-0.47782425589246247,0.5460441674396105,0.16252497225056356,0.21809762389689857,-0.1863501602480944,0.4276066614753138,0.10934274630095364,-0.005452973802844037,0.18014261531944267,0.4764545454000992,0.06810557869556771,0.40186752097935646,0.6170994421311523,-0.14194672049364274,0.6393526903583363,0.415510459959491,0.29643944434235125,0.4327742693646794,0.33666023202236667,0.13287627707596966,0.36437645999787266,1.0,0.4107388424989935,0.17446675594362218,0.33862446524590134,0.047109491449083836,0.4661669336480624,-0.32250949493380576,-0.295012067580425,0.5984782163330725,0.17503546036843612,0.403628525533476,0.038472119313878575,0.30426496238100603,-0.02411290509767278,0.606499195514816,0.03889927370079341,-0.2424099121238977,0.4617593381893954,0.4874475927621055,0.42872443909216956,0.08260861236591328,-0.02561165733951809,0.20202094168535104,0.5124083615328096,0.49489789859219085,0.6012618241363447,-0.053327558699360914,0.36714433570405763,0.6464994694963804,-0.14497103123701657,0.4032486351877154,-0.20016514873622293,0.19903949768412427,0.08025064218012033,0.0530620733408086,0.4801927980008032,0.47045332312650023,0.5460693286086233,0.40481330658960774,0.3448778468857161,0.2497925498202377,-0.27845266838303195,0.46418301665761064,0.4008220676756344,0.26790464704685185,0.4662636356376465,0.29886033064502987,0.5317447287222958,0.5347862440724013
Frontal_Mid_2_L,0.08647646025731828,0.5666342131406419,-0.021274744952333998,0.6031930534820613,0.22379654562915857,0.6913399472648258,0.6052881551567133,0.41323864757774087,0.5964182427056461,0.8051611383448642,0.39822786475740035,0.3530643804264296,0.5851385191506921,0.8785887308510391,0.7541369735690769,0.5450571650413535,0.48197044633707753,0.7188184124802791,0.7420325580485182,0.5274527088267048,0.5213237710611471,0.5222202150451815,0.5854356085247362,0.641070618815192,0.7698383413721931,0.31091588423736,0.571550080636545,0.404323230065531,0.2785474448680786,0.7448117644846743,0.4669769632788,0.803684691397267,0.7410344668557621,0.48854625315473865,0.49968699116668064,0.3008360154003738,0.760183134942111,0.6711135080629358,0.5935470489362742,0.4897670024901566,0.1382484937809359,0.749194793322116,0.6889337247495327,0.6715506596380267,0.45607064113250484,0.9144416841160464,0.31311342068182646,0.3558826199118678,0.5833991128849646,0.7418612983494011,0.12174197233595788,0.8189305992456947,0.6742267957215897,0.1650080903197528,0.5993451131472715,0.8027830097800245,0.7278455384385772,0.8770945004337467,0.7301664314431758,0.7039919356253567,0.5140166344370319,0.4107388424989935,1.0,0.24861502045851977,0.6820873636262762,0.09401269630807671,0.35300938926864217,0.3242513853209516,0.045697214953924745,0.8016061536287054,0.6180983167165175,0.6890338794859971,0.6054062080986996,0.7630129993788364,0.41822065246463996,0.4344977226878959,0.3613452746818812,0.20187001184090594,0.4800601604400849,0.6046241353160793,0.7816527876727758,0.13712222078692393,0.7107044020407424,0.6611378542931912,0.7140396682849073,0.62302108061709,0.6108700547606442,0.28692899025326934,0.8684932615837252,0.4581138790428833,0.42070139971468906,0.44595775868967075,0.49464731246751603,0.7370851598345608,0.6671601913916563,0.4979378640746534,0.258795476394003,0.5204439209456195,0.4713845551061293,0.7802857801680383,0.74530664140146,0.6729179970226131,0.0015568921906650452,0.6465400703402392,0.4259601201240745,0.850276909960249,0.6572797309608399,0.06040443777952704,0.6782449619668469,0.5152849280495612
Cerebellum_8_R,0.2780532597765657,0.31422407264847246,0.7023779617040788,0.2847300382582272,0.22234683063403576,0.2749455951194683,0.48986504248178236,0.6836077285870424,-0.03495098045944809,0.33028116521733836,0.32268066304841964,0.08758993627317407,0.1699506403675065,0.1382223637100118,0.2611892149501698,0.05559455102979946,0.0633308848118718,0.3424513021294564,0.3578523537617769,0.05469780060578685,-0.018067095516207856,0.2539107853618055,0.005267643979621837,0.3764324812568134,0.383625714155446,0.18597739976753522,0.34539420413845756,0.8114537141558467,0.734383836632274,0.025339940469299434,0.49595332497882233,0.2854075336283553,0.25857244404809304,0.6588931925520036,-0.009313085914770784,-0.07119041100041755,0.35919885616015335,-0.051919205304244986,-0.08283364564250548,0.005530309229925722,0.13232658508282855,0.2785069226713262,0.15697283613632698,0.3287357038523512,0.48250271572487163,0.30437117745707126,0.06468464009352529,0.4435790859945102,0.3520021357217388,0.11794258034336916,-0.17079550676898378,0.3049687454865695,0.19387168222764817,0.09054031500925773,-0.021120967928371082,0.25132868754856064,0.4464744550360718,0.1900393793523498,0.09755659535584334,0.21793010550393513,0.10601270364953676,0.17446675594362218,0.24861502045851977,1.0,0.06835760572578645,0.6668353705082645,-0.04168856589320346,0.2949966420267431,0.6523831066403776,0.2770917956769638,0.1071612915101335,0.2051761623150738,0.6282012868780464,0.39013924147357837,0.0281366848892901,0.24225696088467785,0.6788178689442439,0.4350140826835697,0.060785972456114924,0.27515451183943707,0.19256944179736107,-0.10635128857965132,0.22614395028925607,0.22702520109620145,0.07861455122649434,-0.14984227335720962,0.47791714723502676,0.26405263381698635,0.20180763730638018,0.07805556721145028,0.18342462937928153,0.0019383214912675774,-0.03823010285972046,0.3705650165981654,0.2058864790172066,0.2954558621824674,-0.14220388429114186,0.22381866321085803,0.41897207087477323,0.26886143258515677,0.5444875115088108,0.3219019521672268,0.0003879002903625686,0.28185893305656784,0.3230915710089238,0.33719769205033145,0.008388028074289644,-0.14104785184748972,0.19557863928415353,0.23606471806094415
Frontal_Inf_Orb_2_L,0.06388862574287253,0.5514383314754683,-0.11322233596224765,0.48591758268080626,0.37646470479700755,0.44727607277779996,0.42740904986644995,0.22002376515434996,0.8407502002712657,0.47152401283308903,0.27989546945064236,0.6359319609173232,0.39278604214707774,0.606610436466694,0.4759617804393862,0.5903050524599052,0.3614900824756921,0.599427039485378,0.4946982303243377,0.34558732411111887,0.46668747951756345,0.2930799342160553,0.6072973601386112,0.5420078577531732,0.6904552887089725,0.08444776143834642,0.30037421879578485,0.2649139274121605,0.1545992957305916,0.7461178570885822,0.25804316662983734,0.6196599551823205,0.4458140124771861,0.28631325534653107,0.2430735187639665,0.4286554244537221,0.6875034999586709,0.6153279621902608,0.47681811373229244,0.4653748304119821,-0.14106632860578813,0.5478043462823909,0.4519485456736563,0.6067673125345636,0.24090190097180547,0.7055389426916627,0.6120340762330676,0.03369526406816138,0.6436199428627656,0.4803566703607629,0.3558554285400603,0.4720512006861941,0.5081581179619036,0.4028009299634367,0.510042174956939,0.5837167144987724,0.4616630861105784,0.6670104834358906,0.5819235788259367,0.3933767095918875,0.5234848331954056,0.33862446524590134,0.6820873636262762,0.06835760572578645,1.0,-0.14595001475344976,0.2933330058665027,0.042170704702421444,-0.1395295990217514,0.676739148623209,0.5627403597084086,0.5040816378975321,0.34711111526513794,0.5051444992542278,0.5996238203781121,0.04041291945395179,0.2935154497241639,0.032720199693379054,0.5235696416244011,0.6476145882512586,0.5959457662006711,0.39354166619276265,0.4340647848597877,0.4156369524414488,0.591517960915095,0.651027109041156,0.3978942820923238,-0.031214872056367828,0.6013619845416669,0.7004828201976678,0.23956766108860542,0.21683674178685725,0.274350836227696,0.5313276094133181,0.3773939410282296,0.3444784271867988,0.5439089009141025,0.6062323786456274,0.4754318148700123,0.5195214697908535,0.5574422425437934,0.5196396415933968,0.04911108000696501,0.4753457997661187,-0.05077028726699957,0.6381626163897036,0.48600919112489377,0.05156187903595343,0.4294538416383942,0.5050897247312759
Vermis_7,0.21240811441815727,0.18609563730803055,0.561759343824895,0.29233638805907136,-0.05768112723300671,0.17788596602267798,0.3342270437909862,0.5074202768504071,-0.09636706383189643,0.2652555143756057,0.10687322387110516,0.019600476435308174,0.09082473812292532,0.040910274646720056,0.11157011466989084,-0.08808923283883566,-0.038395095884822344,0.19732995434136194,0.15528684581140728,-0.0006162336026937273,0.06410673174530553,0.23777523089170752,-0.0015828235181268818,0.3220517425343728,0.17685515751823264,0.24387224877442693,0.21486459284732978,0.5227788970256424,0.5768500952179609,-0.06440773099911078,0.3441820960138756,0.127187961727185,0.2458278178295265,0.5095663217419861,0.09515179316065052,-0.37688650655772205,0.20255697798399303,-0.12507419794621966,-0.06703857514393265,-0.029815557637958966,0.3305233620462885,0.17525906111218703,0.1612391543294531,0.26672635725353366,0.37178341421875555,0.18325951406469027,-0.02036132406300673,0.36021701067408457,0.2630472090363866,0.11147993727903409,-0.3687854097354687,0.19875056750029862,0.17837573839040521,0.1509036331888194,-0.05101087677724208,0.19619359217493504,0.3855305555950749,0.0726001438770389,0.17972046217539941,0.18010811381946035,0.17022405783415348,0.047109491449083836,0.09401269630807671,0.6668353705082645,-0.14595001475344976,1.0,-0.10978439586786677,0.40402720763934646,0.5713872542001324,0.13521150533518156,0.0678824042070123,0.03214683792375454,0.5202885970342159,0.26895281889952527,-0.1963343301840754,0.21821172470304318,0.4584563438900104,0.3326681784135484,0.08211934343941817,0.19766959505349138,0.13208859608333012,0.06505152532236003,0.0994354517349328,0.10339971912655162,-0.07952226572127373,-0.13398655612223312,0.43074573273189737,0.4420599746510054,0.12990518503015502,-0.16921455213365844,0.11737607745106704,-0.06831444612225533,-0.06261373086240617,0.2014192931287469,0.07900637254881598,0.04006812222880898,-0.36378461845381704,0.1528020421561704,0.27569679899887034,0.28230907943230255,0.32186252444425095,0.3043134756214559,-0.12285478505647304,0.11761732815320287,0.12096140987205012,0.12241019983659428,0.02078845181925168,-0.33711397873630616,0.1936996112434451,-0.026528076564899302
