,Putamen_R,Thal_MDl_R,Thal_AV_R,Pallidum_L,Frontal_Inf_Tri_L,Frontal_Sup_Medial_L,Supp_Motor_Area_L,Pallidum_R,Paracentral_Lobule_R,Precuneus_L,Angular_R,Vermis_7,Cerebellum_10_L,Frontal_Inf_Orb_2_L,Temporal_Pole_Mid_L,Frontal_Inf_Orb_2_R,Thal_VL_L,Thal_PuI_R,OFCpost_L,SupraMarginal_R,Red_N_L,Cerebellum_3_R,Precentral_L,Temporal_Mid_L,Angular_L,Thal_IL_R,Parietal_Sup_L,OFCant_L,Occipital_Sup_L,Thal_AV_L,OFClat_R,Temporal_Inf_L,N_Acc_R,SupraMarginal_L,Raphe_M,Thal_Re_R,Cerebellum_6_R,Olfactory_R,Parietal_Inf_L,ParaHippocampal_R,Rectus_L,Rectus_R,Vermis_8,Vermis_9,ACC_sub_R,ACC_sub_L,Vermis_6,Cerebellum_6_L,Frontal_Mid_2_L,N_Acc_L,Heschl_L,Cerebellum_8_L,Cerebellum_9_L,Postcentral_L,Frontal_Sup_Medial_R,Vermis_10,Thal_LGN_R,Thal_VA_L,Thal_VPL_L,VTA_L,Occipital_Mid_L,OFCant_R,Paracentral_Lobule_L,Calcarine_R,ACC_sup_L,Cerebellum_9_R,Cuneus_L,Putamen_L,OFCmed_L,Postcentral_R,Fusiform_R,Cerebellum_10_R,Cerebellum_Crus2_L,Lingual_L,Frontal_Mid_2_R,Cerebellum_4_5_R,Insula_R,Cingulate_Post_R,Insula_L,Raphe_D,Precuneus_R,Caudate_R,Parietal_Sup_R,ParaHippocampal_L,Thal_Re_L,Cerebellum_8_R,OFCpost_R,Thal_MDm_R,Thal_MDm_L,Frontal_Inf_Tri_R,Thal_PuM_R,Cingulate_Post_L,Vermis_4_5,Lingual_R,Cingulate_Mid_L,Red_N_R,SN_pr_L,Rolandic_Oper_R,Temporal_Pole_Sup_R,Frontal_Med_Orb_L,Thal_IL_L,Precentral_R,Temporal_Pole_Sup_L,Amygdala_L,LC_L,Frontal_Med_Orb_R,Thal_MGN_R,Occipital_Inf_L,SN_pr_R,Thal_PuA_L,Thal_PuL_L,Cerebellum_3_L,Thal_MGN_L,Thal_VL_R,Cuneus_R,Fusiform_L,Caudate_L,Vermis_3,Hippocampus_R,Amygdala_R,Hippocampus_L,Temporal_Sup_R,Occipital_Mid_R,Cerebellum_Crus1_R,Heschl_R,Cerebellum_4_5_L,Frontal_Sup_2_R,Frontal_Sup_2_L,Frontal_Inf_Oper_L,Vermis_1_2,Thal_PuI_L,Thal_VPL_R,LC_R,Thal_VA_R,OFClat_L
Thal_AV_L,0.7158481777456248,0.5244520880664327,0.40885817543063163,0.6941908422603429,0.4173693697922482,0.27052960817570076,0.3732777826330163,0.5359625631098405,0.1850940118869794,-0.04166026266474768,-0.2825398480400448,-0.038395095884822344,0.4216428871017174,0.3614900824756921,0.7461136559340578,0.20149529388730084,0.7985082561914546,0.07266417259796804,0.6117691890071015,0.05319104414048228,0.11301875311938889,0.36862004001077947,0.18065308213121983,0.25302032827184223,-0.19434122802898837,-0.18411291989499587,-0.20116381713378545,0.4215738715960745,-0.35900955949745783,1.0,0.5464656735429488,0.46458518535441484,-0.43988832929147254,0.2224354697314813,0.25924500715657506,0.2033428767766453,0.14391440271621864,0.3935101976612496,0.0461252520795015,0.5164620852610834,0.5987353022501252,0.554314624573729,-0.07788399485720565,0.5339226158501089,0.7162384632804627,0.7735194802825262,0.1336462393473917,0.38142218081763946,0.48197044633707753,-0.3145395959581548,0.4172569659266961,0.4796513740097524,0.48272108511482914,0.1144272897511559,0.3431474123545151,0.4599353414032787,0.2375400413989572,0.6369130537894784,0.4090365610925949,0.42601931039445057,-0.3820262346753034,0.696672946271104,0.06352031368603878,-0.17293792244943415,0.2955945727784265,0.4014442667935535,-0.2075702049180599,0.31880979184435293,0.29560696561350613,0.13246317245753758,0.18620973383330122,0.16716128823036794,-0.040722624335090274,0.014392406380518166,0.3627792793199449,0.2680437787494726,0.23424091203396508,0.3017672860095851,0.05310337156676618,-0.22631824679336288,0.09465004849371625,0.5812323201791874,-0.23418709452683606,0.5369158388991415,-0.15815888177583748,0.0633308848118718,0.385446726617578,0.4251715785219765,0.6758060331495838,0.33977172603487116,-0.2159143327332392,0.12510899095553976,0.2873191031569891,0.025440093304923476,-0.005283351418670789,0.3889024932727313,0.09240862557847015,0.13435047444197673,0.13521513388320666,0.29679605582839425,0.5240475587263039,0.14013562145469008,0.5429727600718338,0.44376587755761504,-0.3775362002165663,0.4398654581801371,0.3975752327807801,-0.3913899112485677,0.38099140892247757,0.1983353123764931,0.4223331581775776,0.4261484081352367,0.7031064741287127,0.7174045884474907,-0.3002504224573736,0.43009529390507056,0.6515806635252783,0.6226277870848347,0.4100018113934888,0.4956998607623038,0.5519332972091571,0.21067941790005673,-0.4602049662862762,-0.007391513900673655,0.1599326595918815,0.4210028184145553,0.4567296958333177,0.3597869982296014,0.2165604396382164,0.2284744681422903,0.40157705600634813,0.34073600483652594,-0.36984099442251944,0.6387961511711547,0.761824049178711
OFClat_R,0.6285339065815467,0.20690106108546139,0.007238177434999286,0.4239385426690526,0.4434180110759807,0.3406952408754255,0.37385880189943,0.41690604657092395,0.39247647445854167,0.22795393453043866,0.02840799694729156,0.06410673174530553,0.41081545144279147,0.46668747951756345,0.5795718190356288,0.472225016289116,0.567643482151072,0.20403865623984835,0.8980242218687918,0.2934089073087941,0.31032348002666693,0.44095387183987805,0.3467671620592605,0.31047343899282126,0.1250071157463553,0.34641778842844884,0.11047568579518924,-0.05512356756006101,-0.13449339277496977,0.5464656735429488,1.0,0.2975005298583711,0.04173892214420873,0.3594218526018374,0.4064663064733821,-0.044146715164553624,-0.03532518652913905,0.4832235628937938,0.34406301536997375,0.4219822180651474,0.8293796729065505,0.7046982844658248,-0.016305062064843476,0.5080279795806454,0.6970164213711074,0.6117118874823648,-0.06448409710528859,0.3079502013043567,0.5213237710611471,0.27285466797493396,0.20984179591105112,0.22244930411834876,0.5225879172728112,0.32517902813597777,0.4660384600605025,0.6360979049658524,-0.015882724653465217,0.44682211877863715,0.5472439617315537,-0.0316196618452479,-0.18255897335052104,0.8145390762882766,0.3151128135846094,-0.0817170809259263,0.5050266106635878,0.47369937130377443,0.07619128550050061,0.6748394393051765,0.40033558627710997,0.3919660392241955,0.14454362165240642,0.3536209685950394,-0.20383839381726035,0.16605794180466105,0.35338373437397747,0.34049780818856484,0.5119285353752622,0.4256403617046941,0.399155932032936,-0.31954944817296527,0.2623717501868801,0.5227064755593737,0.15842333349927953,0.4121933947359142,-0.10613088050306485,-0.018067095516207856,0.6583382464994286,0.16994142190058764,0.64258413994635,0.4389097058791235,-0.16343645656548977,0.2040237349055022,0.3001939781824476,0.06369769123439666,0.15072273237661832,0.39038679943026394,0.42586062093977384,0.22092374214857988,-0.009194852291797586,0.05041597467448176,0.2915861657555786,0.3718206907593394,0.5263696085251877,0.1756505243532078,0.07289450448137516,0.15766064620937192,0.31384567725328677,-0.3311720383299492,0.00919842964241354,0.22135252920928478,0.45093686713492315,0.4746143089956171,0.3203910928706319,0.6891412159067188,-0.28038306777552047,0.29568512693606813,0.46819928004081157,0.6000606313201501,0.5184194787937924,0.5306842280323143,0.4336940389849287,0.435545752046342,-0.2439477246657271,0.03238180843929666,0.3517458677535464,0.48591941173952224,0.43582699158378707,0.40667492619371964,0.38411741537206756,0.213771037419703,0.010049624065822837,0.4497397328025887,-0.1481852350280224,0.7143866132405612,0.7701985887428294
Temporal_Inf_L,0.4297369099098267,0.5035962880858109,0.106762134327326,0.17999163435851454,0.4843040095265333,0.4747682401380691,0.5194693914984423,0.26235083871556175,0.32128917545417474,0.29530906634079174,0.06872809224548082,0.23777523089170752,0.503879100118234,0.2930799342160553,0.4138558416073482,0.3274276861194761,0.5187213199970688,0.3914636200635663,0.3609872863221218,0.38345411754437786,0.22381494424193388,0.6896082453021771,0.39175932534695007,0.7418692445931077,0.2124579195369267,0.24931321590668074,0.15355203058706154,0.10713819721364727,0.09021893109188996,0.46458518535441484,0.2975005298583711,1.0,0.027516132811343134,0.5072484832193254,0.2943998416620125,-0.06828598607320856,0.25223522331814874,0.34241484819396034,0.3083950508737728,0.5546257046553444,0.3210228770074126,0.2911162286016128,0.10867181529441686,0.5721587502676665,0.4223247124379346,0.38418141131070394,0.4014884152172173,0.5220900493212286,0.5222202150451815,0.13008982073899694,0.49704423812033693,0.6381725617687826,0.5389770681372059,0.3586978041952613,0.5181573841368292,0.5343235366240994,0.4323759177120928,0.35260210251233753,0.5811487708265441,-0.13627022411270875,0.0655158865078782,0.40635657191578956,0.3285776675997633,0.10678425988107283,0.4897209993557143,0.5440414060598783,0.17982740851329265,0.2758616800836489,0.10248844170078077,0.4069915969577618,0.3603921959948555,0.426722530914054,0.24258496484884448,0.35159494322767293,0.4623374568383283,0.5028895479197268,0.4829773398258987,0.5067831916172696,0.3629102248436467,0.08602888267833936,0.36671574237360016,0.49747632007116604,0.07541170675594179,0.7708637805670913,-0.1011969828657074,0.2539107853618055,0.4072345635700778,0.4983224073818785,0.5489495388612026,0.4401362472798355,0.40378340994119827,0.32045803283553803,0.45484348685039105,0.2590267227097384,0.3757105409345131,0.36530897042849414,0.1559393083347573,0.44975801244852437,0.2589708738159003,0.408574879605134,0.30964466436070665,0.4236520460380816,0.40702315398029004,0.5211798410880797,0.08196331281864597,0.45603164108709376,0.18510420171250194,0.13806676087868763,0.16419058439175518,0.40764075466587224,0.5926497477868345,0.5307506094116272,0.5419628817111466,0.5808984226289358,0.11511495868753414,0.787550825218115,0.6305150410271407,0.7206243968161825,0.6443237588144559,0.4659203498041329,0.7174154822090076,0.44133580351638324,-0.07679089761475483,0.18519088257562286,0.3397891880418128,0.6063832682207304,0.5031966150811827,0.5195267532655651,0.39394449248244195,0.41176727294885956,0.3781413594544202,0.6529885627014151,-0.011915166531915246,0.4183421078683523,0.44745926941113207
N_Acc_R,-0.2358737370606568,0.0527702882724995,-0.1758693463028873,-0.40006970192721125,0.17107337387187102,0.1380882844983788,0.1415910695938367,-0.0869894231130721,0.18694117033204458,0.362579366566423,0.4027214764554528,0.2440239314749853,0.09213170856147254,0.08995141279368184,-0.3528762271617333,0.43204211764591344,-0.23001445999744402,0.38715668051416774,0.01874753978960569,0.2641456239897343,-0.07320978476511776,0.10007318653040018,0.24604117790355778,0.14947971554974473,0.35476914197235926,0.6338248547868777,0.3841352628332515,-0.2607017319361927,0.42727052282455497,-0.43988832929147254,0.04173892214420873,0.027516132811343134,1.0,0.14193388613492805,0.1303747187059814,-0.4222928812076247,0.1424662478244157,0.14317268661337534,0.2912538203277139,0.008210253432824718,0.010969696987924382,-0.05240267446126177,0.21647751369450233,0.07673560665876368,-0.1651247575781609,-0.2760442370523185,0.1343840638218342,0.10704186612366481,0.10656865591340273,0.736530927041148,0.06822393367018104,-0.03061611809194573,0.1653879071256127,0.3095292530339259,0.11331914698735251,0.1259267073218271,0.1300315599805884,-0.23481130507076453,0.16506820756592758,-0.6102104071449593,0.40612127029190115,-0.11590112012075297,0.2847265305761897,0.2958882536794514,0.21361171886098476,0.2307404021368456,0.35591150774737257,0.18998321747235383,-0.2654070330990096,0.2944616999693602,0.23117146099203895,0.39439914413772814,0.19350256395507417,0.2961186087656593,0.18088525883669007,0.2538398126263427,0.468970297954572,0.0909414989371881,0.4361126319264386,0.11063533103971426,0.29325823946165247,-0.00890037211379124,0.35780216023247474,0.09574658686293633,-0.18227953731972033,0.11294152331936962,0.3772005535785403,-0.16329394007611442,0.01757910362656666,0.14910531808796165,0.4012340160430485,0.08586412830292085,0.2080030894731782,0.26728598914327945,0.34397134664143275,-0.16683592991163826,0.08308370775235528,0.1877056108071796,0.04725433892484303,-0.26051535230024053,-0.07444507188279363,0.2982926610193729,-0.08318991221960892,-0.15391396979075503,0.46245394756734787,-0.2581076383449365,0.2117012226303745,0.33316522543786137,-0.3716579810972788,0.21146975687957376,0.12141564668604128,-0.0775079232692114,-0.14510102745342734,-0.1596164684573235,0.32097086305634087,0.1722752589485409,-0.08003455857720858,-0.07157441886564135,0.11415936812647391,-0.11544025833541384,-0.028807014881379045,0.2082839933723897,0.44524339097921606,0.1819774819638737,0.18451768271938526,0.1768980520318056,0.06232504495942456,0.1672745076756528,0.20788531929740003,0.09487472474375826,-0.041555501263542856,0.23209724544365273,0.35724638930606106,-0.2288511372427054,-0.3025333450577838
SupraMarginal_L,0.48938528342928284,0.28548749979251165,0.11989233616818876,0.363267513937574,0.7808216353250692,0.814811577306197,0.8008959428967543,0.39018238732996396,0.6552103469982219,0.7382235893990206,0.5577010392369237,0.2014192931287469,0.7114502175383779,0.5313276094133181,0.4744378689954784,0.47836642398529666,0.5278599411351292,0.45156952961392094,0.4797814124699606,0.7460131729446424,0.5091504758295862,0.634728379560253,0.833270544065345,0.758723556829937,0.7347023002574192,0.41584502697586995,0.6745233205862171,0.09733259995129645,0.548624633908858,0.2224354697314813,0.3594218526018374,0.5072484832193254,0.14193388613492805,1.0,0.16441344380622527,0.005278198898879192,0.4956908058991597,0.4240121190489026,0.8710758395132483,0.6618187947039444,0.25900863950359376,0.32556630338228526,0.41232191928490336,0.6120728960782684,0.32498738387313264,0.2603031909643552,0.44330812727683655,0.6859731418084128,0.7370851598345608,0.3194165357555763,0.4645273457665112,0.549177408817517,0.6836103547513899,0.8650806427959452,0.7937996562149142,0.5840497071494938,0.29415621744327336,0.4496795194230478,0.7900429085336409,-0.035288779808387204,0.4941410513100846,0.3767647808712372,0.750638363628655,0.5036977737380842,0.8209114511507862,0.7201374239085315,0.6229423247850728,0.513291391711985,0.24674589343020184,0.8381885783162834,0.5254310460845124,0.6009046412911413,0.23956602594697388,0.6584831437674871,0.7045470895387094,0.7076060639089723,0.6661146973465923,0.6314940642801307,0.709882669467643,0.4297544949971089,0.7155221469754371,0.6524569040507846,0.5644281681119172,0.5996362651861783,0.12005306965191986,0.3705650165981654,0.4717577061150624,0.40721225592101595,0.5208709998877751,0.7020870523957082,0.5531335353512485,0.4516359819760014,0.7278656894225943,0.5738133316170748,0.7699628259434433,0.5495858523915526,0.14972501358881143,0.8085826941213672,0.4146786255706457,0.17099638601519626,0.3772998861613323,0.8031999437182027,0.5775302066962382,0.31222417014522175,0.23221730070482813,0.15320607526843152,0.20644800920348585,0.2197666132253036,0.1951360323054832,0.7139540504994366,0.7524489864051743,0.5727266198036894,0.19903949768412427,0.6412841160549336,0.3997939678396188,0.5133913109361272,0.6394763963453567,0.6267340403994656,0.7335510084045268,0.40233594678494916,0.6914019988058628,0.7624230251186149,0.3697340477112561,0.37276128157772737,0.7371618810300391,0.7063661582480684,0.747558863169022,0.7843006155997952,0.8175255640655124,0.4165739481512787,0.4602923832811232,0.7677437613937315,0.33643696583048804,0.3584067675037033,0.3601106718485022
Raphe_M,0.259490039149407,0.37320742888459996,0.02116514021262859,0.16213192931685358,0.27041593773052564,0.16711008066612443,0.34076331805871546,0.21935279889853618,0.16373840704951198,0.11617467457326336,0.04842830357359088,0.24387224877442693,0.36336255280242274,0.08444776143834642,0.1996533993008225,0.19796218505244226,0.2938744370269553,0.38106296249634497,0.4169519689373192,0.21075329668818815,-0.16535761386936051,0.330227172371476,0.23732150726201462,0.23022848965163248,0.12007765678893542,0.3933724066977058,0.048675593813063724,0.06714996687084122,0.037355557835651795,0.25924500715657506,0.4064663064733821,0.2943998416620125,0.1303747187059814,0.16441344380622527,1.0,-0.1191774661513075,0.23425421179587466,0.15125192019154604,0.1647019847740942,0.30593422738009324,0.39030000416231453,0.22621856532561238,0.1741881734535194,0.3622496112714174,0.2340330461656335,0.26095551686578944,0.21969347202444697,0.37865969438214003,0.31091588423736,0.06976858102017565,0.1494461227086707,0.30577619737308176,0.4183555798487872,0.15551541087354168,0.2776624512091093,0.3879540049606994,0.1985476890091313,0.25479464474391694,0.3706318393010638,-0.16683527928926853,0.01653385137355694,0.3258018075485904,0.16405474326935127,0.014462532672706651,0.2541428503016971,0.4461253441621795,0.11605540283916815,0.24363653101070143,-0.09865868778041607,0.23164248980900995,0.273472863162841,0.3108858981507619,0.12971220747623852,0.21315647195494644,0.27371016880346877,0.34704776141646404,0.2706657170143209,0.21266595710235295,0.1453675490304096,-0.22908442930559417,0.16416416976073275,0.3504071083310915,0.019677703373350845,0.27518718722983376,-0.16556674710482028,0.18597739976753522,0.43570396453916965,0.23658440102556066,0.3776788722016535,0.21867308755192225,0.15187562638563948,0.0864987307452029,0.28224117230368306,0.16148564751945982,0.11468044258653666,-0.004326339388936297,-0.016852342522910728,0.06925096225918528,0.19832304785149568,-0.011725361062971415,-0.04186288838711622,0.28326043954973484,0.2699289570691221,0.22502752179805668,0.026045716269545608,0.12388216896232078,0.26290174777454595,-0.015269626464910343,-0.11846147804035634,0.25979839507284996,0.39743802955655944,0.21484802747160936,0.35335358696555935,0.35015158529488805,-0.02408411164717988,0.38236556460325744,0.32140979656138535,0.389264320649562,0.3298161389952776,0.22979609872121073,0.2662391474722586,0.28594238402205446,-0.013691837030063178,0.21744409147578933,0.20361330487189558,0.40013805126677987,0.2950392159985828,0.2827412605852006,0.05527201381590209,0.2002446133835153,0.1250895634451982,0.4316368532948805,-0.11797515933264233,0.3571543161828763,0.2709942285519375
Thal_Re_R,0.3374878032056511,-0.12614684001529797,0.48615205438851744,0.3661645609141126,0.13199665510314015,0.09083361156565294,0.058079360769203246,0.2214813213889295,-0.01213873888901469,-0.029902446510239652,-0.057133653240706656,-0.3687854097354687,0.04532981846911553,0.3558554285400603,0.26802746174530384,0.05799564459532849,0.2543678711581554,-0.2664187058534492,0.0419352112429145,-0.04675792021853629,0.2698335990427649,0.015472991337005894,-0.01868511154587597,-0.14339371129891068,-0.1448661040411912,-0.4139418431925036,-0.07862799391781336,0.430244567735087,-0.16697414254817253,0.2033428767766453,-0.044146715164553624,-0.06828598607320856,-0.4222928812076247,0.005278198898879192,-0.1191774661513075,1.0,0.07558119248193186,0.17562133545051664,-0.05610295155551421,0.20749826441688624,0.008324499588965329,0.03558026740242604,-0.03034971094677492,0.06260616801367669,0.03652187367791803,0.12238387337845943,0.013433469436159156,0.053714224567086175,0.12174197233595788,-0.32415720960162686,0.2113750570742237,0.05055854893714026,0.019885115946441323,-0.010574139248590048,0.062205233732932665,-0.0409577324408961,0.02804858838093074,0.20416115208878444,0.028231846710425983,0.44404769680397466,-0.12037969582776305,0.10887526325837209,-0.038802371235545786,-0.00833198446846126,0.0784891592285571,-0.03961074525333742,-0.13197158148973182,0.16322764058491368,0.42737164294285124,0.004735035182097316,0.06390477514552592,-0.10271055636407175,-0.08202570092502169,-0.062328049046916995,0.15676721448330244,-0.006527619245389846,-0.14888877252866106,-0.019056259550109957,-0.13427405610414886,0.2770597945116112,0.03540492227197325,0.1602468843310569,-0.028729167936901823,0.04831607628345073,0.156594491594136,-0.17079550676898378,-0.09838419268231295,-0.1795773483489189,-0.03612722023073632,0.1055873754669476,-0.12527821484339846,-0.04469885930906599,0.08474781312663764,0.08608849818209542,-0.042836962729560286,0.19467207648177656,0.018504899392348024,-0.005092319641363189,-0.02431307777272725,0.07815371561991707,0.26539108643340353,-0.05974160074395924,0.12096659487625114,0.22585259171642072,-0.4558699546323228,0.07341951902654639,-0.03140436507584078,-0.22213625256566205,0.6471583780706537,0.12181531643807512,0.02923091014712587,0.2291551788103571,0.06810557869556771,0.11273362426365449,0.00746924039870214,-0.0014979825183386725,0.24534908046768622,0.09209746441755737,0.19512707830511877,0.26336708915825674,0.2511714518635289,-0.02382474765282619,-0.10816701810267389,-0.14005030991759201,-0.006299041333049621,0.03916251121763029,0.18048885616468496,0.07260652791423013,-0.06067885268478483,-0.07207043577505591,0.39665710681050914,-0.1124411468260752,-0.25280780651841556,-0.05371530000725127,0.1188888764669655
Cerebellum_6_R,0.2186174009032629,0.44150735674451264,0.36234494945133894,0.2707793944981754,0.5929623167470771,0.5560357916321306,0.5897621798765464,0.2973823682975408,0.4106799093307202,0.502682776496546,0.4245125140916783,0.44146278812433526,0.5251581758516313,0.2811577069370382,0.25501042465278473,0.20948023537368443,0.35997793988695825,0.4495390021700893,0.16765647641671932,0.3633761865618433,0.04462487192559632,0.41567603946931697,0.5363746442236599,0.47651227238498617,0.46319573067833864,0.25401095783455546,0.4448497395239282,0.2710190026006551,0.5563909246868298,0.14391440271621864,-0.03532518652913905,0.25223522331814874,0.1424662478244157,0.4956908058991597,0.23425421179587466,0.07558119248193186,1.0,0.1746554132742291,0.46160718351750724,0.6086885279280131,0.05690647514931768,0.12303800923968741,0.7688239623509827,0.49303892130712856,0.06154470262914844,0.12870282078891088,0.8927172677242224,0.8280607769066125,0.5110165231560236,0.0068384888100749865,0.34089290392656657,0.6597612459943806,0.4333582419420116,0.5003992448063406,0.4745312880629123,0.2080038361448478,0.4604327122167248,0.3474044765949052,0.4594372297094274,0.048216318775384216,0.5726798288059187,-0.019623747834152203,0.4181764060834697,0.7475917366698985,0.4494085230982767,0.6993882267305382,0.6688811997737659,0.09702884579755079,0.047928764497931875,0.40325669814764364,0.870109762526429,0.4364379318658879,0.7246843409599315,0.7866309683706398,0.5725473646477165,0.7423813383251623,0.34275108991759445,0.3097174205270472,0.45374993688691445,0.41346266612021704,0.587629775263222,0.5038413528575765,0.2269249090864686,0.4445170708837323,0.009533659244826862,0.7255257705744468,0.3416795222224992,0.3562821197134765,0.3279133787414353,0.4229454930974678,0.5612963363217204,0.31363210294603683,0.78079628228193,0.8282133664044079,0.5003358697709351,0.1794984055912197,-0.15034178404806228,0.45768566494750423,0.807004877305396,0.023729686662395773,0.2556421231566972,0.4641638360321497,0.5577313664532493,0.4471512694135867,-0.031242850628887847,0.08419803841625577,0.34347246619533506,0.5235035932581564,0.16684325114783657,0.5320977838493591,0.5008886159778593,0.31600507530740535,0.29126377330509473,0.296357147196785,0.7259199000304993,0.6324997863431218,0.5203914920815698,0.29861181855571284,0.4880203939101183,0.20179749111017434,0.5267770267580001,0.49177076907847056,0.5755397369452397,0.8161457401244867,0.37145142214112636,0.5692463995621949,0.484803225723446,0.5614633004157176,0.4460271303512669,0.3892599094821872,0.5356275660810367,0.5038991367505614,0.26303147833150586,-0.02852039012817699,-0.013283136976291316
Olfactory_R,0.5963221864747557,0.1210874701948787,0.4377980543856865,0.47538529154344483,0.60038001337468,0.45039092791576907,0.43551553209033916,0.5301111014937085,0.3343089371783266,0.28412412619063243,0.15185556171325862,-0.10507434044406552,0.451024574654474,0.8312455209793379,0.49489374545619713,0.8243593292335798,0.5347490176283868,0.18747336679737903,0.595662263867716,0.3626122771639638,0.42648436952961877,0.46210019243640466,0.40731403847002934,0.22358960915050655,0.1620703452183164,0.03911592170599505,0.20029630252825056,0.4461562156380639,0.003329703539402315,0.3935101976612496,0.4832235628937938,0.34241484819396034,0.14317268661337534,0.4240121190489026,0.15125192019154604,0.17562133545051664,0.1746554132742291,1.0,0.36021495527953945,0.6115710834811634,0.6090470714007203,0.5381770205999041,-0.015698765071205715,0.4601099423149937,0.6890201882973155,0.5699111061269154,0.15460429214336904,0.3653309328860773,0.5524028934979782,0.38252778430539797,0.5248347684593102,0.37760766603954116,0.5308838863273334,0.4299367239138264,0.5086134960071543,0.4231899122544103,0.2770991590413141,0.29758853693145987,0.5350577288297464,0.03958004613420219,-0.03967861352210235,0.666867277870956,0.3582171945579346,0.06809874841775394,0.5422776644711578,0.4558194508422507,0.0665873088069285,0.6590864162907014,0.46733542891567026,0.3921622075041317,0.3517308395732771,0.26132720141910204,-0.007536151156601975,0.1946065469555208,0.5152731651753472,0.3633457638960633,0.6346541282145997,0.29407236697417316,0.6077719652018153,0.2948654636044755,0.3608684381001523,0.6484060475891322,0.20947316886124037,0.6256393136186053,-0.10345731768315176,-0.007595679582909606,0.6994485076215431,0.01711467436299174,0.49743249828207825,0.5794688051724098,-0.03260222253904127,0.11971977207176067,0.38491188448161695,0.24295214768158344,0.25314911267729806,0.4498960313338143,0.5522734765602332,0.47349199641347917,0.17613639514390692,0.19731222378632654,0.779473202102164,0.3236461500978682,0.387653917011757,0.43083115378609643,-0.26973386587287906,0.24601628762961275,0.20684244759038628,-0.2641164395859227,0.5754392499221622,0.47607194031881417,0.5593109972422609,0.5355905137065083,0.5146580455037986,0.509363828723904,-0.03177560380103122,0.40735104902240626,0.5884308634241543,0.5582542102640016,0.5956965613424412,0.5825941819081933,0.6380957694938496,0.4633180192611502,-0.05333699052647381,0.003350682685172634,0.36985659185258307,0.49514363302405007,0.5596165207169349,0.4831902148828658,0.5872076241225379,0.2382564737524266,0.4487554898783071,0.342445936348422,-0.038155950173308,0.3051886568534397,0.46497291173678923
Parietal_Inf_L,0.35177711391846006,0.21084170172162536,0.09501334705770714,0.25672794404252613,0.7411073927014198,0.7788397542981961,0.737257225760193,0.3517281674300398,0.7322797286404724,0.9127086779849123,0.7843147191420702,0.11157011466989084,0.5487600471703834,0.4759617804393862,0.3629409675099379,0.48046009806631773,0.40221298214336804,0.42735164480296267,0.4330150213221377,0.7492380392317745,0.5240478435604395,0.4775116172302059,0.8528413612835615,0.6120189923496651,0.891859108470189,0.4808850998388332,0.9076968719572702,0.041537171956127036,0.7261977879062655,0.0461252520795015,0.34406301536997375,0.3083950508737728,0.2912538203277139,0.8710758395132483,0.1647019847740942,-0.05610295155551421,0.46160718351750724,0.36021495527953945,1.0,0.5584637995296855,0.21330805582595883,0.2622470717866114,0.4233972954382939,0.5447481500336341,0.21764206421050372,0.1728934829185922,0.37032663407864397,0.5943341104617423,0.7541369735690769,0.3860992282501777,0.3635282266421774,0.33995885411218757,0.6086032206067286,0.931924725137679,0.7546253709358508,0.5342233286522421,0.2207557877745656,0.31497309317192673,0.7176681393608123,-0.12461309383480178,0.6614101680445978,0.31101955673033577,0.8721025659810541,0.5995213928908085,0.7960120809778509,0.632718571593158,0.7314766858996357,0.46104656785626436,0.17165585272082345,0.8870254428763177,0.45950298098151326,0.647629798812404,0.2098844403845981,0.6387876411193752,0.7240514331806012,0.6607812004645319,0.6174517925005224,0.6200744611210378,0.6588715405781486,0.4187133526977726,0.8135673649057343,0.5969169385935064,0.8334816960786661,0.4732056909508277,0.16469096146007775,0.2611892149501698,0.46428054872964036,0.31020376596725546,0.4341344623181862,0.6234532258707154,0.5702668302695748,0.46117834498149485,0.6953850027871935,0.6218139276642978,0.8013409589486864,0.48638267931904916,0.10779739161893839,0.6391502064710048,0.34834145630975843,0.04180280506050145,0.26574892684435647,0.8232724200562264,0.49117553174206086,0.13788821529433373,0.3502859846973597,0.03490958355915407,0.2983775848623502,0.2333769847596522,0.06912709280377177,0.6924348123275157,0.6658488750079687,0.38700484376548716,0.04060264644490669,0.5252472952440408,0.48746250017620046,0.3696713421464939,0.485098654499615,0.4548315073763835,0.6346288079172142,0.3080399545083823,0.5250196397947996,0.6883392092703784,0.5557565486818654,0.3322595188338153,0.6951131330213228,0.6243100283905323,0.7196778820696498,0.8079970022108716,0.6927674839249932,0.3031559766530945,0.3553099437842153,0.7000850283759062,0.3388606775228186,0.24214478509277823,0.2535488644074409
