,Frontal_Inf_Oper_R,OFCpost_R,Cingulate_Mid_R,Cerebellum_7b_L,ACC_sub_L,Vermis_8,Vermis_6,Cerebellum_4_5_L,Rolandic_Oper_R,Frontal_Med_Orb_R,OFCant_L,Thal_MDm_L,Frontal_Sup_Medial_R,Cingulate_Post_L,OFCant_R,Thal_LP_L,Cerebellum_8_R,Calcarine_L,Angular_R,VTA_L,Temporal_Pole_Mid_L,Amygdala_R,Temporal_Pole_Sup_R,Occipital_Mid_L,Occipital_Inf_R,Heschl_L,Precuneus_R,Parietal_Sup_R,Thal_MDl_R,Putamen_R,Pallidum_R,Angular_L,Supp_Motor_Area_R,Cerebellum_6_R,Cerebellum_Crus1_R,ACC_pre_L,Thal_Re_R,ACC_pre_R,Thal_MGN_R,Postcentral_R,Cerebellum_10_R,Cerebellum_3_L,Cerebellum_8_L,Occipital_Sup_L,Insula_L
Angular_L,-0.22500272654558573,0.2573258345162485,0.1335794823822572,0.05284872398324254,-0.16000571598785948,-0.022283249607398605,-0.08015137500992597,-0.08188026832470548,0.04738968440039062,0.13108816451368377,0.2048976544593594,-0.14829094181606484,0.06965789479391561,0.2215994215852932,0.22012914527469318,-0.2987950815126981,0.06830419515032882,0.2551807801456175,0.556032764061474,0.012113188230137443,-0.17511289889769097,-0.10801522122463156,0.07363611953711954,0.6065954978708913,0.2686561873050071,0.46049540752129914,0.5875735239039103,0.5679336142847415,-0.022259813254163374,-0.05935401577107805,0.1520973089438704,1.0,0.21124972391018082,-0.1732044913636924,0.046741768490095294,-0.12444734134197526,-0.12195138432656967,0.08056743422689547,-0.20973056623328917,0.2727791893571208,-0.15513603513321028,0.24359616739250697,0.002067676332726537,0.6546040886855019,-0.0731569590929121
Supp_Motor_Area_R,0.2567386467092005,0.3738549452340917,0.4137316888114808,0.6271782204266207,-0.7947460768064627,0.674788406108937,0.1894595899064531,0.30857901586357417,0.08498319523688133,-0.16363507199016888,0.12193810176581193,-0.021707201617543442,0.8320397190118131,0.3386558311877544,-0.19686298807228028,-0.5031886358381433,0.6916951151900502,0.4298699769391658,0.5027159193297811,0.013808517961850588,3.588882933153835e-05,-0.4991303457094313,-0.4164163931140683,0.21868673570343367,0.42756037697597343,0.40347964310244167,0.46655501044829056,0.5482992337630639,0.42166217424693336,-0.3483260385676287,0.05213627981760931,0.21124972391018082,1.0,0.4803297831298711,0.5941957054141295,-0.7855368754031771,-0.09888987399743202,-0.0035121116979501535,-0.14420555411145106,0.6625053284915597,-0.09209043728053774,0.36928880226020366,0.14320304334429684,0.2149437975042399,-0.15494695837142722
Cerebellum_6_R,0.20317142167979843,0.03359563436815905,0.2542794289429072,0.6329513641002918,-0.3605100262923816,0.6999255339615256,0.3964664760284938,0.503187696984485,0.32882606538719605,0.055862203725299917,0.026610252273937693,0.17515004299989262,0.4751131982512948,0.1460294982800991,-0.04347598120208158,-0.3497791798177781,0.7413562397079195,0.5720465920636725,0.12270335747829422,0.015304568783035119,0.14462403485329775,0.133818162820659,-0.029268410644727245,0.05643022345868144,0.611051508436694,0.02974488955637213,0.149008555019763,0.11932760976589439,0.365350510988007,-0.11237972967629485,-0.050731149773869416,-0.1732044913636924,0.4803297831298711,1.0,0.830510240332956,-0.4445394414721549,-0.023478483212641288,0.02429611507741959,-0.13758208557769852,0.20721807198813785,-0.1308402086210844,0.19687649819969014,0.358684527158492,0.1560242883494825,-0.01986386946699348
Cerebellum_Crus1_R,0.11202873712923134,0.22949743455350574,0.19585276039440236,0.7787182778435945,-0.48877267963832116,0.7404485155889596,0.1758942147011868,0.3573263528149952,0.2628961664576627,0.12778234924364032,0.12451266749753166,0.13795707283157288,0.606725448411287,0.24933235614930496,-0.04341468182711201,-0.39824421645698593,0.9348605874426484,0.6652945910072925,0.2296996182111095,0.19443527899106713,0.24828515038926322,0.020173778024926172,-0.052493967679840124,0.15908035877916457,0.6477085997316914,0.17133220773106198,0.26786327307118774,0.3348593572404804,0.37030998502835233,-0.2180547040186549,-0.14509332509878575,0.046741768490095294,0.5941957054141295,0.830510240332956,1.0,-0.5241771198255719,-0.06341438712922456,0.023805717826477855,-0.28710781483809533,0.2016016351676525,-0.13331233499809617,0.2343125823011391,0.36624893247416307,0.24231609523322684,-0.0480298221285826
ACC_pre_L,0.005318746318463322,-0.14461687618726193,-0.2049073298947985,-0.5060098763210021,0.8512893376229939,-0.45341100718819854,-0.0401017452473603,-0.09441964499942457,0.15464209916901084,0.448144756111063,0.08213714463251907,0.35861353423706427,-0.5660642735021334,-0.13691777970178334,0.43184849978129763,0.6444691598353129,-0.5375256299141735,-0.26295474409455727,-0.41137591135745716,0.13940945897224008,0.044694368327754454,0.5101605374994026,0.5066064536646009,-0.12269934941422819,-0.258694224072703,-0.29678957250186827,-0.3026494719519682,-0.41848851034138074,-0.17136605494749374,0.5622943720371009,-0.02492129528397456,-0.12444734134197526,-0.7855368754031771,-0.4445394414721549,-0.5241771198255719,1.0,0.18896234259211475,0.4080021238488914,0.2090308839535132,-0.542134464285462,0.10728988945162989,-0.172302830051332,-0.10032598497892561,-0.15926946139123546,0.45755217396154424
Thal_Re_R,0.24803085033890607,0.024335478488825477,0.29542947601199876,-0.12145147146589415,0.22335085574729735,-0.1207952609280267,0.12492207314621298,0.21858812772045913,0.3062334355717181,0.25157390218676345,0.20602223189538257,0.22949606507734996,0.02140534328862331,0.20668206339599746,0.21043517512089363,0.05387775512161471,-0.022278838730017972,0.1690901389704774,0.03386290438299376,0.30685906831770715,0.35161972320931373,0.1808688795826851,0.3201747012291795,-0.16912882462105852,-0.14125185696955467,-0.2945014523940395,0.02777883224505696,0.04883100367527401,0.3208761768324668,-0.046946344842459464,-0.35576663664272973,-0.12195138432656967,-0.09888987399743202,-0.023478483212641288,-0.06341438712922456,0.18896234259211475,1.0,0.37288993795782716,0.4273934046424918,0.07685217443901551,-0.038582782632521656,-0.02422520945547021,-0.07914447385871883,-0.15929661142109716,0.04040522181236666
ACC_pre_R,0.534461388182596,0.37615600581786424,0.4101837416681365,-0.01725192978952556,0.3356304231743935,0.2035441068799304,0.03544919682273688,0.23139370641382254,0.52559726747318,0.780710334531161,0.5745468824792711,0.47830203747696154,0.33764908761821244,0.22783113620630221,0.6208591587128299,0.17948184686963792,0.13773239786760613,0.077192013348788,0.07280009711503337,0.28863015213964544,0.1697427263339274,0.30415424570282207,0.5544510417542498,0.10466511141636119,0.31103718977927597,-0.21943211884008235,0.09617065748138609,0.18812184302279653,0.3880595980120606,0.12084779688170301,-0.3128205947065465,0.08056743422689547,-0.0035121116979501535,0.02429611507741959,0.023805717826477855,0.4080021238488914,0.37288993795782716,1.0,0.28423177665795984,0.21125689210926188,-0.09570040270575023,0.03384121760233008,-0.0894035746134477,0.021570573537894766,0.2703397972327769
Thal_MGN_R,0.31768692213209776,0.12067636451193078,0.30279891062650804,-0.36528616581965817,0.2845280141842976,-0.2062614544144671,0.07035188579353685,0.2640654361341727,0.3515542476357594,0.2146292324844505,0.07172495095613973,0.30176973783591615,-0.05146957220818218,0.11906502741704206,0.1957380938755608,0.232047625765157,-0.301022716360184,-0.14039544663521372,-0.16168236838103286,0.08501114288601047,0.049558868197150004,0.21951999321185475,0.3474277293957821,-0.4645314145262809,-0.2968872088368967,-0.19889304177433936,-0.055569711487458415,-0.15636242778713458,0.3218107468730506,0.11053466040320054,-0.27010305527119677,-0.20973056623328917,-0.14420555411145106,-0.13758208557769852,-0.28710781483809533,0.2090308839535132,0.4273934046424918,0.28423177665795984,1.0,-0.0027429467587345878,0.26380552089949677,-0.2821988533384171,-0.3520329401332458,-0.4420170623158521,0.16342186086481153
Postcentral_R,0.2523770433389657,0.1499766264494248,0.6009600522768591,0.19575201134691667,-0.5111640498598309,0.38438626770290496,0.041982615894010575,0.0776133810294515,0.14419402279215318,-0.02242848600475518,0.2341189861929756,-0.20291846832646035,0.5061449686935754,0.19222466114172262,-0.016246001703096903,-0.684463199796355,0.3204965765153202,0.250083601853403,0.7728620176848926,0.008819677533860109,-0.016956169241318094,-0.2988614430493129,-0.25173174226380507,0.4181725888537662,0.4080004259092585,0.20172599696552018,0.48215726873182824,0.6877411999188008,0.21123724196603505,-0.44290600337710084,0.010951179524854178,0.2727791893571208,0.6625053284915597,0.20721807198813785,0.2016016351676525,-0.542134464285462,0.07685217443901551,0.21125689210926188,-0.0027429467587345878,1.0,-0.34478234338957725,0.2817269901199348,-0.01753782747520591,0.41905487001457564,-0.2734238029657728
Cerebellum_10_R,0.13394374173081738,0.31044828318313555,-0.06909084659799246,-0.16641949361142924,0.18284416560357686,-0.31448333942940093,-0.04207990418289852,0.05031644271944188,-0.004510211537038396,0.12502224802150866,0.07942654020303203,0.33917381068707736,-0.08611411366586152,0.1285038967010482,-0.010309353492174997,0.32266500752874583,-0.14058321739397153,-0.182290596210044,-0.2887746431814604,-0.19393642512908219,-0.06615224511287716,-0.09201475771236779,0.1873649554027548,-0.6809391591191772,-0.3219914799343315,-0.04821097015033067,0.06001252278653399,-0.06541504039719469,0.2642222525704612,0.27495290324594673,-0.15199723229277004,-0.15513603513321028,-0.09209043728053774,-0.1308402086210844,-0.13331233499809617,0.10728988945162989,-0.038582782632521656,-0.09570040270575023,0.26380552089949677,-0.34478234338957725,1.0,-0.511444025641915,-0.4707971656451482,-0.5835170746844086,0.3136659943187402
Cerebellum_3_L,0.010567036016366127,-0.08999306426404333,0.20376690868334468,0.3985499562058022,-0.3217472674273427,0.4562297595131378,0.39046488535452034,0.3039180237932383,0.015136977361574374,-0.17733544606420398,-0.11693702708352523,0.0825044433618994,0.3022543035173193,0.35065157929493956,0.03827273466277073,-0.0628009784993987,0.3079757084563301,0.49981282666661053,0.29370310814805967,0.2990702845261396,0.3323465233798908,-0.21820055136372268,-0.3970726545197334,0.6165336459897521,0.34652396582946515,0.1792110686734151,0.14209311910258676,0.2092400026592399,0.0836795745944919,0.02376562828551691,0.38992073779938596,0.24359616739250697,0.36928880226020366,0.19687649819969014,0.2343125823011391,-0.172302830051332,-0.02422520945547021,0.03384121760233008,-0.2821988533384171,0.2817269901199348,-0.511444025641915,1.0,0.474857074733285,0.546661102179745,-0.10071459804045889
Cerebellum_8_L,-0.06037393886653605,-0.30485501386355296,-0.049445319802100096,0.5125744329144671,-0.1205929635618899,0.5027606588767287,0.23245008473258894,0.15035114638219868,0.00321415330254088,-0.22749782968522234,-0.16719753802467238,-0.037210078266066385,0.11105477007390352,-0.02378182538114744,-0.19163162727617108,-0.10097090267311551,0.29235230023628944,0.32532113919879857,0.0377605668193255,0.2175115750627639,0.040101619657480936,0.15477744573900346,-0.132083287295312,0.4816711741849075,0.28236492600355745,-0.017692824119486132,-0.09105116025466806,-0.1483926261378438,-0.12132996120812051,-0.06571958075745292,0.1721623301050463,0.002067676332726537,0.14320304334429684,0.358684527158492,0.36624893247416307,-0.10032598497892561,-0.07914447385871883,-0.0894035746134477,-0.3520329401332458,-0.01753782747520591,-0.4707971656451482,0.474857074733285,1.0,0.43030445868327233,-0.17133860641195903
Occipital_Sup_L,-0.27051557274652366,-0.08683234651088177,0.12553409168846685,0.21529140209652628,-0.2240642482363198,0.31977338294173435,0.11548173165099462,-0.0022727522286988063,0.010694555731753512,0.013681771170818808,0.044378281221091435,-0.1908993792951339,0.04293016400562684,0.07132190381425738,0.14053124266150516,-0.4798593038027489,0.22118617578671484,0.4216655676773827,0.6519181036271122,0.042927611599406994,-0.05871376244642693,0.05426408629707124,-0.08906497836993248,0.925365801047668,0.5486890264037007,0.38597941792668633,0.4306489873698528,0.484384803464127,-0.15527230590937202,-0.15627468682882498,0.3226735492932726,0.6546040886855019,0.2149437975042399,0.1560242883494825,0.24231609523322684,-0.15926946139123546,-0.15929661142109716,0.021570573537894766,-0.4420170623158521,0.41905487001457564,-0.5835170746844086,0.546661102179745,0.43030445868327233,1.0,-0.15688837450749607
Insula_L,0.23153376220830896,0.2888348095429497,-0.035826689457504085,-0.07092983295265845,0.3110474472650575,-0.00021515584426427397,0.2332752939266505,0.3504201128461306,0.2592468881959552,0.4309761060963776,0.16930651241225966,0.5819842499138428,-0.1044813727756713,0.11843516616274259,0.2851967227184927,0.5258782460800211,-0.05375130850002437,0.04164543129876896,-0.1804531191597315,-0.023252869800898007,-0.1214222993152962,0.3429193742488556,0.37153226192913924,-0.17851299806681442,-0.004652449314671622,0.1741445700154517,0.15939305648199434,-0.06805792932638381,0.2181129939056755,0.6492834609252304,0.12655414642673618,-0.0731569590929121,-0.15494695837142722,-0.01986386946699348,-0.0480298221285826,0.45755217396154424,0.04040522181236666,0.2703397972327769,0.16342186086481153,-0.2734238029657728,0.3136659943187402,-0.10071459804045889,-0.17133860641195903,-0.15688837450749607,1.0
