,Precentral_R,Cingulate_Post_R,N_Acc_R,Paracentral_Lobule_L,Red_N_L,Thal_IL_L,Pallidum_R,Cerebellum_8_R,Thal_MGN_L,Thal_PuM_R,Occipital_Sup_L,Olfactory_L,Frontal_Med_Orb_L,Occipital_Inf_R,VTA_L,Thal_MDl_R,Thal_PuI_L,Thal_MDm_R,Thal_VA_L,ACC_pre_R,Cingulate_Mid_R,Cuneus_L,Cerebellum_Crus2_L,Temporal_Sup_L,Thal_LGN_R,Putamen_L,Thal_VL_L,Vermis_1_2,SN_pr_R,Thal_PuA_R,Caudate_R,Calcarine_R,Thal_VL_R,Temporal_Pole_Mid_L,OFCant_L,OFCant_R,OFCpost_L,Temporal_Inf_L,Thal_PuI_R,Angular_R,Vermis_8,Occipital_Mid_L,ACC_pre_L,Thal_LGN_L,Cerebellum_8_L,Cerebellum_9_L,Postcentral_L,Parietal_Inf_L,Heschl_L,ACC_sup_L,Cerebellum_4_5_R,Cerebellum_10_R,Cerebellum_7b_R,Occipital_Mid_R,Frontal_Inf_Tri_R,Frontal_Sup_2_L,Insula_R,Hippocampus_L,Cerebellum_Crus1_R,ParaHippocampal_L,OFCpost_R,Cerebellum_6_L,Thal_PuL_R,Frontal_Med_Orb_R,Cerebellum_9_R,Cerebellum_3_R,Rolandic_Oper_R,Temporal_Inf_R,Caudate_L,Raphe_M,Frontal_Mid_2_L,SN_pr_L,ACC_sub_L,Frontal_Inf_Orb_2_L,Fusiform_L,Calcarine_L,Thal_MDm_L,N_Acc_L,Frontal_Inf_Orb_2_R,Cerebellum_7b_L,Cerebellum_3_L,ACC_sup_R,Vermis_10,Frontal_Inf_Oper_L,ParaHippocampal_R,Red_N_R,Thal_PuL_L,Vermis_9,SN_pc_L,Thal_AV_L,Supp_Motor_Area_L,Thal_PuM_L,Cingulate_Post_L,Vermis_7,Occipital_Sup_R,Cerebellum_4_5_L,Thal_MGN_R,Vermis_4_5,Cerebellum_10_L,Rectus_L,Olfactory_R,Angular_L,Lingual_R,Temporal_Pole_Mid_R,Cerebellum_Crus2_R,Thal_VPL_R,Thal_AV_R,Temporal_Pole_Sup_L,Frontal_Sup_2_R,Frontal_Inf_Tri_L,Amygdala_L,Temporal_Sup_R,Postcentral_R,Fusiform_R,Thal_VPL_L,Thal_LP_L,Parietal_Sup_R,Thal_PuA_L,Thal_Re_L,Vermis_3,Insula_L,Paracentral_Lobule_R,Heschl_R,Supp_Motor_Area_R,Lingual_L,Rectus_R,Precentral_L,Cerebellum_Crus1_L,OFClat_L,SupraMarginal_R
Cerebellum_Crus1_R,-0.3081631745380023,0.28564103052614453,0.01601279648176614,0.1309880641538345,0.211864623019721,-0.30363766564044564,-0.2507437128179086,0.8338328424180869,-0.10227777059126966,-0.274905923723126,0.3479613253971496,-0.5964422413549118,0.38763702961300345,-0.03294469250193285,0.6921464198279196,0.532651340461292,-0.33966560200353363,0.04006428083173371,-0.45804200606775985,-0.5773915234181687,-0.14473096696520765,0.7105107308659053,0.0906682078839996,-0.10768570888184831,-0.29101418117016886,-0.5939570472066525,-0.24301983210509295,-0.21470598358876553,0.06631910123882272,-0.06485481936670719,-0.5348159932767148,0.519243418403839,0.20801146062977333,-0.16064549311764043,-0.6776522178628733,-0.5941275268459973,-0.37581279050906796,-0.3586240029360196,-0.2529246847970478,0.5646562236121029,-0.531282877909402,0.35008355257512697,-0.6031316667654627,0.0092970155701554,0.7233541699696745,0.7865601498117163,-0.05843417389201195,0.2336821841652253,0.18040036511813667,-0.3903096894128262,0.5956022724478938,0.6699344680520797,-0.4621291540596175,0.6982272840700163,-0.1429852105201212,-0.6097645254247362,0.4819883373265668,-0.2043684558238572,1.0,-0.5127886762893583,0.13196997263084628,0.7096238694846588,0.47219689943492965,-0.353118765796179,0.37937520077037945,-0.7029137565459168,-0.24128271570963009,0.6449764346829506,-0.26398533795314577,-0.1339461244378634,-0.6459411436983971,-0.5822950545438741,-0.2105705533026047,-0.7579397484608743,0.04465372262029215,0.6410747672412138,0.06403775040841694,0.2943813678895357,-0.5058428609595025,0.6643253013360734,-0.6730170816998101,-0.4178772865265928,0.7739690178493279,-0.07646692893679055,-0.5933360208828451,0.6364251037463575,0.5148669933431954,-0.7467523288128527,-0.3064730680163244,-0.5438176920389098,-0.1788718043224232,-0.058971673801551446,0.0242767998473088,0.5953800971297029,0.4853360065945715,0.5196241254395013,-0.18722196614301753,0.6970023987582669,0.6359157556662508,-0.5791588884825303,-0.4898003866152828,0.5304312995197356,0.5586908390181531,0.5836620090457376,0.7818482703080912,-0.15779830354511903,-0.09761432107249307,0.6065613707906918,-0.6657762381641458,-0.3293908263673659,-0.6824733223278503,0.5574779259301714,0.11888825390006118,0.5115983081889267,-0.1594023791267532,0.1958638648260636,-0.16214045872164404,-0.11976190426567236,-0.12178150897450958,-0.47047225441749074,0.07038632987916058,-0.019612399122253734,-0.5121736189882162,-0.2433741658383944,0.5222962673186843,-0.3262437568547747,-0.10511593479025257,0.831397797527878,-0.7099698920094206,0.4447759263546116
ParaHippocampal_L,0.6006859991452589,-0.02309600738968123,0.3369901908472427,0.31004544831799713,-0.29886637653916626,0.7495761297322394,0.5232326275317238,-0.5477273317288419,0.5665187307355986,0.6111709913436952,-0.31794616934004144,0.7621856326095847,-0.1070893732498818,-0.05831079782809468,-0.41418884022712643,-0.12059252226113212,0.6780903047415553,0.45060043317070303,0.6670675744587289,0.7190560805317183,0.5501327620480413,-0.3439935478943326,0.042386394831682404,0.5447172096494813,0.7353471862613002,0.7528231031541479,0.5967244286369703,0.781462126641799,0.4747908833639944,0.5113738014827804,0.7599674445033159,-0.2042184093581443,0.3105843058967026,0.2358282843801735,0.6202601547770599,0.514778278895595,0.3442957282548698,0.6269446897084731,0.5636482345469058,-0.2624687847571658,0.5641562732766248,-0.2828478362581152,0.6052063539124178,0.5831642226955904,-0.45458005278850355,-0.39585040082051764,0.5043993955091722,0.17523835368303958,0.3005557884266914,0.6650329948637885,-0.13348179287309175,-0.35037793789658794,0.16384280598975193,-0.48150493884029116,0.5363127916837674,0.6924430973392303,-0.07526049754932805,0.7312742318972086,-0.5127886762893583,1.0,-0.06016502659843422,-0.3513093838871632,-0.0459744012634431,0.32698933595096086,-0.1655680949282548,0.7924312901822327,0.42785929727360555,-0.09790349254708428,0.6447754186041271,0.5075026093985849,0.7796952838513251,0.6591931342709234,0.37914522520892163,0.6576502611524543,0.4022892774713745,-0.31602718316289097,0.35557894170000104,0.06320123275342973,0.6474633331709415,-0.3942328867103918,0.8032156331825229,0.7580745113715113,-0.5123277439671606,0.4471566873820695,0.9593398401931398,-0.491814421218091,-0.2792472765334073,0.44850517952908864,0.43975892739339356,0.5980349615758214,0.4314666614125216,0.4561179864519484,0.20275237445764724,-0.5707840520782199,-0.40144646677123164,-0.00030447074709180025,0.5439641611055199,-0.2640326485699224,-0.24509380271122286,0.7044696998403205,0.784563881606666,-0.2444775996435039,-0.03516872734127599,-0.35435086431876783,-0.3178132612120873,0.6412726088010454,0.44581082042326897,-0.49304215792615935,0.6608917941234801,0.5650248131280822,0.7539912749661614,-0.019729250071417275,0.4822068264707066,0.10511370706023396,0.52890957584891,0.21070105453091914,0.5163091103453934,0.40581580862835326,0.06101142816231441,0.7191843578988926,0.16362881845497415,0.48900734278523134,0.5254770091729906,0.6060233164221905,-0.026949363220527548,0.5680148870194746,0.47427433498259364,-0.5739471566326231,0.51612157843775,0.11727133774704598
OFCpost_R,0.2713714905930734,0.2903304664202049,0.17085617929357802,0.2780605240956999,0.10944391791675644,-0.04785443397035996,0.051838769062889235,0.29787822973250494,-0.003944578905447028,0.07338702227441721,0.29910876803320935,-0.12199045868305929,0.18142166379210886,-0.10594070465504642,0.3309554518608282,0.3607279761419194,-0.10834554365787613,0.3593590110863309,-0.21888588766091852,-0.036842726040032775,0.21804937967073476,0.2724326215001051,0.019876951959943413,0.3052427621443588,0.015049924738898936,0.1243049082703147,0.26963537309594166,0.03728300915128526,0.1712079858888857,0.13930189227799625,-0.18398505694968326,0.30551821312154526,0.2964048067504383,-0.13376715808590436,0.04294512318718042,0.1932412404547809,0.5287164548338688,-0.14544673512178208,0.04509979187364419,0.24452985717209919,-0.18099452899670299,0.2549697490726848,-0.14529756040902805,-0.039432864706073684,0.32357441632939177,0.286297974784663,0.2562400140812933,0.3085770278036835,0.3158723842579798,0.1305397232138736,0.291717429274301,0.3170645013640634,0.06808910810411421,0.23932362959187486,0.15253246917814317,0.023190390020912263,0.6059009147936956,0.2128454082652487,0.13196997263084628,-0.06016502659843422,1.0,0.2855737959936787,0.21945976851013282,0.2087130771222343,0.3963007627405423,-0.21096613181810886,0.37577136779389564,0.3898489495595388,0.13001717339390959,-0.2725232493827343,-0.025265023829440007,-0.03768403501191864,0.2939412353161764,0.0008422234762177396,0.26147346639548336,0.37412550420432744,0.3394185577066243,0.31313115622981663,0.2667591040457659,0.27489328685788283,-0.2184511640027045,0.11499362604316674,0.2785592276670798,0.1414734935905874,-0.13085349892324283,0.23998305946213797,0.18000454555099976,-0.2257640700964776,0.06263024618834884,-0.11210314087951541,0.13538642601756282,0.2216016419761037,0.22379856664260525,0.08387175915076309,0.23200118663080097,0.3049973219829363,0.0654973011439949,0.30239621690451757,0.2494597525447202,-0.325609668432766,-0.10109848940996441,0.24812962853933657,0.23228803181443713,0.2678020784239391,0.2508890802102499,0.08303624146352216,-0.019840831235538,0.5243789763646788,-0.039113163923243405,0.18168969087467232,-0.2050281566098691,0.3356872239193155,0.2874365577737272,0.32505918037262643,0.07577071429045075,0.26096412280159875,-0.05063348545960362,0.2054850705013627,-0.039450553308617346,0.08630937697429328,0.532294623310161,0.21211492752828548,-0.139151412886757,0.11827817264574385,0.27687111143366877,-0.2493157075623532,0.18304495420743605,0.2604992210123553,0.040860920606627604,0.32466194233014567
Cerebellum_6_L,0.025724901053891757,0.49538245295442707,0.06742519235890475,0.3378292517692631,0.20913311403931148,-0.20066087717482473,-0.2815320028449498,0.8443266173841099,0.08774659245990725,-0.06054701083896823,0.6614882158358378,-0.6094464893895759,0.600063745944013,-0.01727787588609652,0.8255355154356201,0.6371616699308167,-0.15413293655499027,0.2337873289283339,-0.5511537994357233,-0.5683304037661546,0.09690182169523004,0.810429552031886,-0.22438206655329163,0.20956993545627306,-0.047063080738897534,-0.3685922306971854,0.0773183233119942,0.017695099380268267,0.04969307933298095,0.2374002847117351,-0.5446615953915108,0.810581321987498,0.463180045124631,-0.3713648757226177,-0.5971104743967157,-0.6043662129197251,-0.37917464266944145,-0.04834115998341308,-0.07282433551756688,0.8695876517689335,-0.6813035776277883,0.5077545676614247,-0.6957669063003469,0.268844710237017,0.6133719184346672,0.9118546137844261,0.20767502795940346,0.4392164680657397,0.40888022312243966,-0.1651557462289052,0.9255841623227163,0.881075556720253,-0.2971262891447728,0.8445833635910996,-0.09367059956557856,-0.5242444855362399,0.7009607893529703,0.15843325333864602,0.7096238694846588,-0.3513093838871632,0.2855737959936787,1.0,0.7387340955218105,-0.3566993630705336,0.7174423445151851,-0.7111023583883351,0.20341561688416793,0.7189882168966852,0.018245282386279527,-0.3023604231164887,-0.49593597389292127,-0.546287474656001,-0.15795798828758495,-0.6007416526378105,0.567427960524871,0.872489342025004,0.31399064897757584,0.3703058168070587,-0.4098395319414302,0.5209975037949603,-0.6928199744040681,-0.11478139863014536,0.925052362737827,0.10690114482360191,-0.4445187272216567,0.6581158388669816,0.7351794657041174,-0.7829326794627341,-0.2727218383699348,-0.6256459531968045,-0.028786765088175376,0.17236142613581507,0.15068814175545558,0.4269200732040487,0.6261280549751143,0.8746054820549853,-0.018243231097832314,0.9496934855833856,0.8088526050405994,-0.6763061254461641,-0.537115990642248,0.7634875952434541,0.9084891212597632,0.5842588203189581,0.5189020752400083,0.06285046349028636,-0.09065602884581898,0.7923258105581815,-0.6429887928996351,-0.10662395867470156,-0.7190390333686673,0.8328049232290056,0.29927010097587364,0.8058107559208179,0.23119030864230544,0.4826109279205729,0.20060614961044973,0.12211534426671129,-0.11015979971529963,-0.1170623217822117,0.44799439482378445,0.2098422678114662,-0.6583055773824513,-0.04809353494794435,0.8680335168998229,-0.4876829684232288,0.12169918984597335,0.7864195598481853,-0.7062270695392594,0.6259978910975239
Thal_PuL_R,0.29549243062300007,0.6942024488666115,0.25119937825715355,0.5337933169520527,0.1457845568136813,0.002368099012068319,-0.0216831557560074,0.5830354803587977,0.24846008171304348,0.28571820179083207,0.643341306955188,-0.3400838085986781,0.46878410685597943,0.062099854521426884,0.6215085143893734,0.6509537700729289,0.2663913766121632,0.3831710513579607,-0.28983096487677595,-0.27937741359230406,0.44786491999715905,0.7650104360651401,-0.11973991707272173,0.34239397506973024,0.11650771110218569,-0.035222352208569535,0.33296918017159266,0.2691414079983625,0.3941669364717233,0.38244964669035725,-0.17029858371288348,0.7882458326250936,0.623265249664268,-0.4273253152979547,-0.3802435997992521,-0.4364569662095727,-0.3427568322630256,0.08774849879712404,0.14286408859493158,0.8126989081065557,-0.46020098457291914,0.5438021928185115,-0.49639171377272545,0.38909598651547744,0.41070415274512173,0.6243871297754121,0.41966839328935995,0.6806917266800063,0.6239243494277946,0.15486958329465284,0.7598948223350842,0.6399258697563761,-0.050982823200045206,0.7479146598729318,0.25580924554925233,-0.21555397765575687,0.6208129266081595,0.3958338592220241,0.47219689943492965,-0.0459744012634431,0.21945976851013282,0.7387340955218105,1.0,-0.3458720648300572,0.5261294998823582,-0.36370077371107956,0.44849511697460437,0.5698834126423689,0.3964593295453506,-0.12174917987141477,-0.11692357538971994,-0.22282884820785934,0.010058927442402653,-0.29153142742911403,0.6221379254808583,0.7915460878255931,0.4798046934129149,0.4091646152805058,-0.07793286986925367,0.2830592036425955,-0.38915800806711215,0.22801320681730947,0.6399802239098923,0.42729178441759097,-0.12124863376138731,0.4446653050106235,0.5715508858560063,-0.565711052549412,-0.04179838066961666,-0.40231247273430587,0.3222638398413664,0.4004686401184486,0.39261588708470657,0.1994827384120723,0.6021674403018092,0.800066351263413,0.04795346551119558,0.7841013197617736,0.5762020399565578,-0.43594608850238525,-0.295218488327888,0.8081161566935606,0.8097764013630367,0.3210000450220713,0.3655909404740171,0.3624793143666451,-0.02153721751316608,0.5961494089595961,-0.28994048566570196,0.23054553908731365,-0.36623953092868383,0.7839628799746012,0.5370762544290386,0.7070934311428796,0.514779501382181,0.7159081457141817,0.5080859784412104,0.1904054181223786,0.026693544375096266,0.17105920650118214,0.5394660401529503,0.5148538534484118,-0.2939121783797907,0.30643420952795347,0.7851972586261787,-0.31695150173476244,0.3671444540050365,0.5218071652438165,-0.5070585459841985,0.81722758757358
Frontal_Med_Orb_R,-0.01645266626837239,-0.18126732613813007,-0.2053719009424938,-0.17145974490286128,-0.11647918163010164,0.11675716966483714,0.12089596641471749,-0.4293399585433663,-0.027273178952967533,-0.01052421024588671,-0.2264487865909194,0.5227590478358695,-0.14929912705745066,0.04129378027333574,-0.3746062837532733,-0.256402396956185,0.14027629714557507,-0.0789452550416345,0.2778667284155244,0.4659532083819203,0.022843926582258874,-0.36404381954441667,0.1596450535878075,0.000612601682298258,0.19266433446058162,0.2909993907787566,0.0905597265156398,0.14791966028433204,-0.020671622448049307,0.08324583317234972,0.2539270996019625,-0.3743007375885589,-0.1502303857642533,0.20500039724439792,0.4907369015521082,0.602037998343002,0.5517463568228896,0.12138147803137682,0.1733731642427734,-0.3980149931356976,0.36075111669745,-0.26111526985030775,0.5528042246931804,0.026732553635308926,-0.2842024529225523,-0.3680996543970291,-0.08263138227850189,-0.24144392180886498,-0.13163280729835022,0.12049853260878697,-0.3365628020407716,-0.36825838902880653,0.0935063920364226,-0.3511264237340102,0.10001507663182226,0.3211541292830699,-0.16261795422636208,0.09920733708269007,-0.353118765796179,0.32698933595096086,0.2087130771222343,-0.3566993630705336,-0.3458720648300572,1.0,-0.2242487673438327,0.38784113872422565,-0.06980969497624315,-0.1678817194276543,0.033317638314145796,0.13591794166767976,0.2783166875414306,0.2362139783627286,0.052337219856267055,0.38861730863771315,-0.027070419500411846,-0.34528938455996805,-0.053244002446771445,-0.36745805715343455,0.37683028322013473,-0.1827673489188679,0.36644853379472403,0.19966075919032317,-0.4067805106627597,-0.03006092037590594,0.3338277708961627,-0.29048966468274834,-0.43683548224747576,0.38168847207471407,0.08134119496153785,0.33522514806397324,-0.09552206737056022,-0.04891625133266752,-0.0025073135090644383,-0.09518143454691275,-0.19218405669656932,-0.2717758634061844,0.04155414902157481,-0.37196213036380316,-0.3444335021375163,0.4224598932587082,0.4180819197988337,-0.37591845409439617,-0.37011092244800964,-0.11693122077430755,-0.22851816461289698,-0.0008901963337418829,0.11042179570322455,-0.2501987632596831,0.3141270269760536,0.13649896722658444,0.34921538180519746,-0.3340677102259631,-0.15018761430597782,-0.2118997602999837,-0.10766191280127038,-0.17654176929643214,-0.057891638928955415,0.15535329933817443,0.024397235414973482,0.13290769143081055,-0.09217145848340752,-0.05866228094572638,0.2788353403727716,0.019984109300183038,-0.35790544323864026,0.5115977767577535,-0.029700700551091395,-0.21569599794252967,0.47582745549904015,-0.3432338220044646
Cerebellum_9_R,0.28009449902948347,0.3741035951069338,0.0751560943133362,0.4379207556397086,0.06449088768249982,-0.022662387093736205,-0.09845133340864762,0.5940331773532038,0.10134388205004471,0.07278008441776566,0.4247823742715599,-0.3772598994774242,0.44271302507184684,-0.13015402106548277,0.6624215884625649,0.6419852571168132,-0.07620882957569758,0.42556550377268115,-0.3463577329408487,-0.23220077510387516,0.19083766997080515,0.536117251206162,-0.3208293196621841,0.3168982127378683,0.04532283378775719,-0.1382736305535154,0.22225561252725157,0.08621577693608798,0.18764714179625652,0.26427525007303815,-0.3355891450795842,0.6719710995088383,0.47179312349484287,-0.3707579427937868,-0.46972959849129114,-0.36482528017535004,-0.19468309860583727,-0.01332279558542591,0.028841971281703124,0.6251727379982698,-0.5049308098217347,0.25712837273593525,-0.44628791166902515,0.09068241288181113,0.3762621200196762,0.7281940503556998,0.3985728967567105,0.3614827991308707,0.4409831493006957,-0.011901422992601395,0.6371542836865468,0.806522514381725,-0.1479225436950627,0.5714713751012739,0.07791641811373479,-0.2699111969147051,0.6885328287396116,0.2660831365836911,0.37937520077037945,-0.1655680949282548,0.3963007627405423,0.7174423445151851,0.5261294998823582,-0.2242487673438327,1.0,-0.5387359736118399,0.37287513538610717,0.5606295911895095,0.10169383147508153,-0.4039887880577947,-0.23916361827184923,-0.2279783696129257,-0.09339027078489769,-0.3130477805260891,0.48727457108620953,0.6479856863481127,0.47681737599508156,0.2982028925619072,-0.18210592917898855,0.38367922763194806,-0.5126825328645535,0.0025311464108623708,0.7300312797473424,0.2734987855136582,-0.27910890166101315,0.39661566018821465,0.6838810817700798,-0.7075498101775608,0.07358978025534413,-0.2985337555759177,0.12624522356525122,0.39474420624161627,0.24965791671745852,0.06655927325375378,0.2872307979137688,0.6881831265439999,0.15103184874311404,0.68667893094705,0.7796383542730837,-0.5420036052820351,-0.338145277453311,0.5302228843626489,0.7097090032812452,0.3678594934944466,0.39309473277692175,0.10446762075216802,-0.02449344258402206,0.6129964151050185,-0.43716548406683314,0.15450733962583113,-0.4103131696385065,0.6959689129261064,0.39675371069212895,0.6011664341079704,0.2582576796818896,0.5013980896994533,0.078770849020054,0.2001325614976893,-0.07951962838215823,0.10706060920728715,0.5361481817978327,0.3270620778638495,-0.47281046916582614,0.13330913010793172,0.7414197645209989,-0.4791754985936456,0.3118590414585367,0.5086152932888197,-0.5370960452315734,0.5448692420838697
Cerebellum_3_R,0.46495087983348293,-0.09737816559802774,0.23263050416961875,0.12982437715669204,-0.13892919200032688,0.6096524840334154,0.5048903856191405,-0.7493491393552373,0.28430426060170516,0.5847119027136337,-0.4635694592100585,0.7994241908350196,-0.4393993630332163,0.03921131820942721,-0.7348665317153271,-0.43207387955418813,0.5980304443713036,0.18223165301317243,0.7538982515545142,0.8283444985673127,0.454811686628646,-0.6173470216465021,0.15718163155322626,0.26246862927409004,0.538473649176341,0.7582665594496272,0.4458464999385754,0.5513754118941939,0.29440461530017853,0.2632139210230433,0.8739001160821414,-0.5033760916185234,0.04295727252364609,0.34447964545701426,0.7517071155545114,0.664789062854369,0.4512674462907726,0.5124722980242655,0.47854857279417695,-0.5906089516943639,0.76189253316373,-0.3515645885414789,0.8040774696508033,0.2839274418950437,-0.5311184287996705,-0.7831430548986397,0.2892883050084877,0.016065840282895098,0.06197805172916264,0.6553659119254396,-0.5056125187899271,-0.7804841562794524,0.34171340899671976,-0.7512798801062086,0.47826300079206385,0.8627495630612179,-0.4070364568859907,0.4794754219003155,-0.7029137565459168,0.7924312901822327,-0.21096613181810886,-0.7111023583883351,-0.36370077371107956,0.38784113872422565,-0.5387359736118399,1.0,0.23948587572928898,-0.5281204684024156,0.5127105877044582,0.5734790899961286,0.8736329650869413,0.7974311973457037,0.3661565495308335,0.835875292587701,0.00800710704502212,-0.604254531678486,0.1174720472220848,-0.16292192318288123,0.7098326067513285,-0.5865171145201146,0.947818641279168,0.6504651441372865,-0.8570179997354023,0.30796836714656056,0.8660406939341108,-0.5518741110067831,-0.5832117459249939,0.8031641829419225,0.4447599503038772,0.700079485704539,0.46595141577047305,0.26731983700426487,0.1539370953404875,-0.4784568771362614,-0.4876704190158568,-0.39361510099534514,0.3255270842543275,-0.6379803176669849,-0.6876849315481653,0.7998632633016509,0.7382113437377524,-0.5016810977671639,-0.4965346228739362,-0.5422972306075133,-0.5394400099784252,0.49961307468638655,0.2790364646729006,-0.720500726466099,0.8848786937161607,0.5162234788077991,0.8569667144579985,-0.482794552006964,0.22390463046792614,-0.3706490751810122,0.3269744404212014,-0.01959210796433991,0.3380686489672724,0.3021344606849521,0.029320388790808654,0.6307160140536228,-0.044697323170038945,0.3114619451513418,0.821585228283942,0.5515295962320398,-0.4771602975340157,0.6160358396610514,0.3391586495741592,-0.7440471526302357,0.7531560139497198,-0.19599104374969517
Rolandic_Oper_R,0.8202810103563705,0.47865611450922774,0.4205049995507788,0.6556812628262289,0.11703744582973584,0.3468601398784562,0.29313105695737257,0.062031718380448665,0.4276943041635981,0.6422573450973198,0.23840475457698862,0.13727331664279172,0.16016079818857737,-0.07420056924268356,0.10606947432694289,0.3091022826681181,0.4996133427308038,0.5656597502939654,0.1819430586145008,0.36302383492633017,0.7011768689522068,0.10979850724300334,-0.13666709417233072,0.7045274564168024,0.38425121120362066,0.6309218877387429,0.726281689648716,0.5169888104112315,0.45498850908219113,0.5514033047087871,0.3535836992860931,0.34272292491642503,0.5756235920536551,-0.25288116044313136,0.2759821516507238,0.18226668469937155,0.19068237978174218,0.4495090624237099,0.2953232513225665,0.253999773710496,0.08956339700164569,0.18262960842998135,0.13931060544257803,0.3673987086436957,0.008242116232692921,0.07138671887884342,0.7760862435175387,0.6066763554102809,0.6182324274973544,0.5884998921113911,0.3408132807502635,0.16232263225702634,0.4166409391199596,0.10304729495907643,0.6011688604248037,0.44919767483374834,0.4907266207855581,0.6935640155673722,-0.24128271570963009,0.42785929727360555,0.37577136779389564,0.20341561688416793,0.44849511697460437,-0.06980969497624315,0.37287513538610717,0.23948587572928898,1.0,0.08346375191971002,0.7049963558041202,0.00038057156882516916,0.542497712596952,0.39145308221567365,0.4128009704548646,0.4808650606039784,0.6150585887306622,0.27725847544519044,0.6501305707864233,0.3377881727279706,0.5580387978635362,-0.14594139543161735,0.227367744015017,0.6075859554094567,0.04790803841401393,0.7021949092299516,0.3781369110576725,0.057061619358101744,0.2982487459045432,0.04202551191165871,0.3808271007568362,0.2102639631723866,0.649462624680543,0.6806438981797934,0.4403606992619645,-0.3042366767271045,0.07818919132097231,0.4436003747553982,0.3440717434653389,0.24402279815947278,0.16043722829306525,0.04549298336564066,0.12098166822476826,0.29755765143408436,0.3615599373892171,-0.02518212273065857,-0.13466503643974345,0.5673519803169691,0.16640074433602647,0.205518148049585,0.3779176321626888,0.7731024111557311,0.23920991991679658,0.40687503114846507,0.6907411221006907,0.3366131466875858,0.6412389853672086,0.6145556932965132,0.4600374777051096,0.4414518862580045,0.030318712057682478,0.6577206686330298,0.7382952220340397,0.7069413426648495,0.17912504562984438,0.7039025728887133,0.4317051413111057,-0.08607777564345567,0.6879370719937484,-0.1466096700887778,0.20449812333675513,0.5789749617303693
Temporal_Inf_R,0.05238751431154574,0.26729922278579543,0.12653050965234489,0.2634996540925707,-0.11674305916547813,0.04156447069845241,-0.17571540811703135,0.6387264084350617,0.1729157875637086,-0.0948383747895217,0.3572226160651015,-0.4225258120905168,0.5257871359593189,-0.11549701495558345,0.6850216218297968,0.608647616696562,-0.14328508052813374,0.4018866334886665,-0.38593123307621235,-0.41894492232729696,0.09963625269900957,0.6362837111919941,-0.024221221731674132,0.20475235699057492,0.14877835634688755,-0.2946141287331701,0.009335915257879034,0.1327412851183009,0.18574099148934958,0.18531335150048156,-0.42748387584658337,0.5913119083241062,0.35924096573453485,-0.0028474491814398733,-0.4569736513707732,-0.41097488394831316,-0.1192831279731896,-0.09811344786111799,-0.0380199858208744,0.6263055016505352,-0.5063271064260331,0.28229690543066593,-0.5628735897464774,0.27359881430309435,0.46891068922280194,0.785662753959958,0.20709728507393782,0.2534736792178196,0.3080219781010238,-0.15770966203832448,0.7159404019534104,0.764944112485169,-0.4284462029170859,0.6054173869497691,-0.005035051005913783,-0.4025289919136994,0.6273472948936517,0.1727635563514816,0.6449764346829506,-0.09790349254708428,0.3898489495595388,0.7189882168966852,0.5698834126423689,-0.1678817194276543,0.5606295911895095,-0.5281204684024156,0.08346375191971002,1.0,0.025193420332619607,-0.1269716378521907,-0.4075977680404541,-0.4619816779797369,-0.02981260530807109,-0.5647738348101979,0.4878442045538653,0.6505281195584589,0.25951231422504195,0.30079109981046814,-0.2511311355932904,0.6233492902938175,-0.4722655572296688,-0.06002264528272741,0.7307496708619603,0.06377671115502517,-0.18564104876236268,0.40368821942884653,0.5454167521731933,-0.7458042306001662,-0.26349938675966433,-0.39715540921643094,-0.11997570054068249,0.14035480575748913,0.08297589880887773,0.19290454573851182,0.3261812536552176,0.6643163376853579,0.17799236014246914,0.7689969753582143,0.7542948926185357,-0.4007691763381718,-0.3188695282592712,0.49069480282181765,0.7795527687033558,0.48769422837528753,0.6036360176148367,0.09020327852014169,0.15172959206609118,0.5601849147657747,-0.5047501828399218,-0.1789246154801462,-0.5586593236805047,0.7583477919368317,0.3323135141221991,0.853242946563497,0.1127449644805005,0.31402213132231266,0.1163122466215312,0.03532781214449112,-0.04134206746461557,-0.11769473277984387,0.2923158240158283,0.1901990577612098,-0.5507674952266879,-0.04513429220033253,0.6999805733464997,-0.14676265232229693,0.11003938454294572,0.608952108422061,-0.5926712091883898,0.5626621365939541
