,Rectus_R,Heschl_R,Raphe_D,Supp_Motor_Area_R,Thal_PuL_L,Putamen_L,Cerebellum_4_5_R,Vermis_4_5,Thal_VPL_R,Thal_PuA_L,Paracentral_Lobule_R,Frontal_Sup_2_L,Parietal_Inf_L,Caudate_L,Thal_MDl_L,Pallidum_R,Raphe_M,SN_pc_L,Thal_PuA_R,OFCpost_R,Temporal_Mid_R,Precuneus_R,ACC_sub_L,Angular_L,Heschl_L,Thal_PuM_R,Temporal_Mid_L,LC_L,Vermis_1_2,Thal_IL_R,Cerebellum_Crus1_L,OFCmed_R,Precentral_R,Thal_IL_L,ACC_pre_R,Thal_VPL_L,Putamen_R,ACC_pre_L,Temporal_Sup_R,Cerebellum_8_R,Olfactory_R,OFCant_R,ACC_sup_L,Temporal_Inf_L,Hippocampus_L,Parietal_Inf_R,OFCmed_L,Calcarine_L,Olfactory_L,Frontal_Sup_Medial_L,SupraMarginal_R,Thal_PuM_L,Amygdala_R,N_Acc_R,Thal_AV_L,Thal_PuL_R,Calcarine_R,Cerebellum_Crus1_R,Vermis_9,Parietal_Sup_L,Cerebellum_6_R,Thal_LP_R,Cerebellum_9_L,Frontal_Mid_2_L,Frontal_Inf_Tri_L,Thal_MGN_L,Postcentral_L,VTA_L,Vermis_3,Precentral_L,Caudate_R,OFCpost_L,Frontal_Inf_Oper_R,Rolandic_Oper_L,Thal_PuI_L,Cingulate_Mid_R,Cerebellum_3_R,Temporal_Sup_L,OFClat_R,Thal_VA_R,Occipital_Mid_L,Insula_L,Cerebellum_8_L,Thal_MDm_R,Cerebellum_6_L,Temporal_Pole_Sup_R,Frontal_Sup_Medial_R,Thal_Re_R,Cerebellum_4_5_L,N_Acc_L,Frontal_Inf_Oper_L,Cerebellum_Crus2_L,Insula_R,Frontal_Sup_2_R,SupraMarginal_L,Lingual_R,Cerebellum_7b_R,Red_N_L,ACC_sup_R,SN_pr_R,Rolandic_Oper_R,Precuneus_L,Thal_LP_L,Cerebellum_9_R,Frontal_Med_Orb_R,Frontal_Med_Orb_L,Parietal_Sup_R,Temporal_Pole_Sup_L,Vermis_10,Angular_R,ACC_sub_R,Paracentral_Lobule_L,Thal_MGN_R,OFClat_L,Cuneus_L,Frontal_Inf_Orb_2_L,Cerebellum_7b_L,Supp_Motor_Area_L,Thal_PuI_R,Thal_VL_R
Temporal_Mid_R,-0.3990321836599443,0.4380886737124018,0.38951899358726505,0.017405855967840028,0.15207239393264596,0.10465426978182989,0.3730974291035665,0.5549527401861147,0.2964525833636116,0.13027582223604073,0.322584630062378,0.15843259116895322,0.10000493692347609,0.2651147780568325,0.24719143436014024,0.37608795554692587,0.3285527555674326,-0.048147260723347116,0.4635046380788496,-0.04971117852575653,1.0,0.4413985375246614,0.21664705273554058,-0.13837830348218594,0.017483477906217054,0.19522527673721654,-0.24334587799216909,0.5555852186892468,0.38966365416097154,0.012642521930153514,-0.12538718347796726,-0.3485714911310108,0.025449263540855253,0.11866639089115556,0.1950711956847411,0.25130971007594005,0.22805190724486218,0.03637816518566172,0.8306251402610954,0.24771344021624264,0.19676300074383585,0.30168355400498986,0.19153416797866993,-0.24434804027586438,0.2809983164902826,0.268050095229166,-0.3580338085455576,0.1399499900975509,0.22846477294929618,0.12370522534580919,0.29974581155478053,0.26758489006983915,0.36308310920152653,0.440750623849519,-0.09238115904000581,0.4364516243228985,0.3707277956277903,-0.052482629204362294,0.1475107543028653,0.4287190013066907,0.4554736396148926,-0.035077205316612514,0.4887864316966515,0.20101273235869493,0.04752112596111898,-0.0035273032313831564,-0.1962809420927322,0.15353386556229287,0.6247994030947023,-0.009282586965571837,0.16691484116127797,-0.5499603606980777,0.005796385488834676,-0.14472651030511027,0.18373333055277571,0.10839061356320454,0.3611539586982868,-0.031124900054579786,-0.025024336535719265,-0.19050777502532998,0.0,0.14386977871395104,0.009748961993917471,0.17515840674333774,-0.24256862727670958,0.15013509204499811,0.10956426690439205,-0.12902256497648334,0.4133882591231894,0.13945063735973853,0.050802200523667095,-0.10082012416794689,0.3228643538427981,0.16345897493594114,-0.22092332948612453,0.39980890882121817,-0.1726374140929789,-0.07616399419571167,0.24954586235429765,0.40141857781188345,0.4707056116332131,0.38798505839566205,0.08283060533815119,-0.18692666983708897,-0.3066373051220254,-0.25530196275875466,0.21501539750409668,-0.41902025897974654,0.2873661637907508,0.2781202388377578,0.06136632811487809,-0.13198834005018892,0.2122749160250977,-0.3293824539288563,0.0,-0.41040651766033415,-0.3050442183353669,-0.0035500052658430036,0.296281923649174,0.1967141899313432
Precuneus_R,-0.7809169292167348,-0.01425841967766234,0.36071357163264917,-0.362447639973336,0.050682776108161035,-0.08709815000214116,0.6913627108499826,0.7612212936802957,0.007472374841974605,-0.5697438111017014,0.3050159835120648,-0.27737745318219853,0.40097745405142915,0.015078386977237842,0.33174263181736124,-0.06910880197608363,-0.04031780304874695,-0.0017286484935892538,0.5307828722984216,-0.7525505907001574,0.4413985375246614,1.0,-0.39983765276512784,0.09376025902565631,0.7576831856276643,-0.2929452053276753,0.14421433190963703,0.7470560395293283,0.8192002062664132,-0.530757694168877,-0.4235345871526128,-0.7950511713167281,-0.10736009784957938,-0.41899195933127115,-0.07575751694193367,-0.10594924166696805,0.1756727001393804,-0.49675166873257215,0.744474483653936,0.4994008944994469,0.07704378147729188,-0.37287265430068345,-0.13877863352516248,0.38267515899686494,0.5855009223184512,0.2868843045737033,-0.5175510552826762,0.517749632177777,0.15553869880858762,-0.14212580459796315,0.6294329227191431,-0.19850515231813665,-0.17108041606038746,0.08063435135135359,0.3130981538798603,0.28222790828409655,0.8332838864741335,-0.34294822826386745,0.20496540713972988,0.5209222147800753,0.6073551597103922,-0.15253115126906433,0.5439256609069644,-0.16704098984101548,-0.23030501924213317,-0.3429540764119606,0.28260133707311946,0.4198136831484955,0.7154653366578757,-0.2146936712176473,0.00026069342493463933,-0.7410061946328631,-0.3900443018199644,0.48227026721522837,-0.024049592680029864,-0.08586869811076449,0.5842650099916625,0.4870336298613248,-0.08686579478042268,-0.5084230978992603,0.0,-0.26057616698954233,0.3682065938085156,0.021866983044089325,-0.3826856620261001,-0.6267692050757506,-0.20303092437117654,-0.6117738995101314,0.7864621658589599,-0.032206606189750395,-0.16421647748056817,-0.2975757789032944,-0.14852282263833544,-0.24530606016967005,-0.011671020513863728,0.8129711332815494,-0.39998116616744717,-0.4105580665047077,-0.06429174618726323,0.13605627936867887,0.22568042256533252,0.6032520025755351,-0.20509325052757435,0.20996284292443665,-0.7270604419130671,-0.7517350264618028,0.5746292608236241,-0.449187341383408,0.12796874947795908,0.4957215643283284,-0.4986369127562055,-0.16453674061885307,-0.32856765696158957,-0.5231050016123276,0.0,-0.5088627509474999,-0.13800248496963527,-0.35289911159522486,0.23161951387642696,-0.025253255444191245
ACC_sub_L,0.29190735046435556,0.4975844737022442,0.28315383710820186,0.5681906946317724,0.3966450194656372,0.6208732154316323,-0.3347573310634514,-0.361546579314417,0.4052813216232577,0.6143323541144105,-0.061217021032493296,0.7783497691215766,-0.20400347833304455,0.6585529311138529,0.13848360454733577,0.5238588213630929,-0.030068961460644878,0.044417793812514476,-0.01836500987787757,0.6572140874097561,0.21664705273554058,-0.39983765276512784,1.0,-0.023170884725366367,-0.5166708916974392,0.5123799122996748,-0.34737618397654724,-0.3412862177235538,-0.4940611032729179,0.6519356815187215,0.3146856171291807,0.4066428118931719,0.5029894139875772,0.5007598406677515,0.6957736166754709,0.437458508873954,0.5597451358635526,0.7844004175580139,-0.03869518942447109,-0.2651406433869306,0.671820237251951,0.5815487908328615,0.7211914073501913,-0.382546699189679,-0.22792272812729117,0.0005801885380623148,0.6171185752115728,-0.30249458046419936,0.6168562673288747,0.7187498514234545,-0.12460662518006438,0.46294376559727346,0.48664729326218464,0.7487734939971068,-0.2582712543426125,0.10454116116806854,-0.4533352697602601,0.35463978868155527,-0.021616325794850715,-0.14756074808446248,-0.30620883325753845,0.44771324846226124,-0.2819651504155423,0.5324021045590631,0.45027556031156796,0.33407963526535744,-0.09861707825451646,-0.01913138641544199,-0.3458492913953413,0.39114591257888226,0.6603143264826893,0.45422731890912255,0.7053260863986363,-0.15921388578625414,0.21247327293054108,0.6313673822812143,-0.39431450351161834,-0.39320640850160804,0.04957022578422499,0.5228434718552737,0.0,0.6938854846244761,-0.29330611514740274,0.47275051425949927,0.1374893613953807,0.7594453978085127,0.702606428930923,0.37056725934153695,-0.44884938125270646,0.5346456685610365,0.5612980526079321,0.19892702544088775,0.7778881738810863,0.8006511519032702,-0.0941936555153416,-0.5353671110435516,0.06671628197887933,0.5464796181435907,0.7014815142714756,0.36817304458268946,0.5201042428291384,-0.16636767749588874,0.5968100549872997,-0.21759965597580241,0.554662387073355,0.5924485622025363,-0.24773233822008664,0.4346714496555221,-0.0172734696185032,-0.28423073197376864,0.7227267790056698,0.25299168500421043,0.5369079140794253,0.22144766739683183,0.0,0.25950248418327376,0.010541135741073487,0.6351430089293644,-0.04637012819172221,0.6459712786948253
Angular_L,-0.13958918079202834,0.09201480697040354,0.24052648363159881,-0.10919386646485658,0.24622286759633824,0.12894261013684308,0.17743536858068898,0.09580763046451105,0.06707948512757747,-0.08979520726617383,0.08067356182803247,-0.040365954676195984,0.24277894419171117,0.04267504287718575,0.2138862464901837,0.035618843218805304,0.1274601751863598,0.1506247299961805,0.22332881520822123,-0.1928068495717369,-0.13837830348218594,0.09376025902565631,-0.023170884725366367,1.0,0.21946020774525848,0.02832577046045976,0.3107005911950433,0.04667153250224792,0.14958303640713771,0.022995362958396975,-0.2112512744310893,-0.11439604962646868,0.022592800386829964,-0.13543008743300244,0.03526853917947586,0.16184630280721912,0.125084223341659,0.006539716692089861,0.0437835121309766,-0.21214221680998313,0.10297204382552802,-0.1813933759446208,0.044265798502004045,0.3508519675390225,0.20512658576840861,0.07555741721092314,-0.08312161129740675,-0.10897181603281311,0.1096541551381099,0.015408464645622755,0.018364836180540505,0.1086925547812945,-0.03614553209743844,0.0572076607272812,0.023868990782228372,0.11502316977995301,0.0395907983412869,-0.2872064262619411,-0.058099186709045,0.134568578732072,-0.036639295707969796,-0.024359257800017475,-0.05793622695237961,-0.01541821670417565,0.10758547512667006,0.15351226856711994,-0.09579150069824693,0.06806354814352056,0.06082335039039201,-0.22630866959432944,0.040728898379280065,0.0616855528704069,0.08165956929647296,0.15260380641325316,0.12222884902176051,-0.03533486339978226,0.08294943102615403,0.2773899071565504,-0.02070460415576644,0.05384864177656453,0.0,0.09036542953251761,0.2894982832982617,0.21960725729445568,-0.24489703912731392,-0.16940418559799325,-0.004249879791112412,-0.014509447687248841,0.18049827688072762,0.035178835848759055,0.07601868635227821,0.016479883341831647,0.022488755040307482,-0.039092258495952964,0.2731572409401855,0.13651354671174923,-0.15156614398930182,0.14732665923552046,-0.015355099798258665,-0.06258964718459621,0.06797864582151955,-0.08924155699629113,0.03680968818809785,0.3660347385457383,-0.07354369594853603,-0.06417843841810776,0.22962685998336255,0.21295608136675814,-0.264091184748495,0.2557503441676395,-0.04930392345146113,-0.23949355181810675,-0.07320502214890255,-0.06073611295661941,0.0,0.19849448364887526,0.005621010257615097,-0.11804009761096282,0.20911264843280147,0.07387710309976417
Heschl_L,-0.7256668824454253,0.024394335199136183,0.39980746046544724,-0.4306615626099841,0.16072624653053968,0.0468972390312393,0.6801173122858533,0.6451111461411483,0.057901051672509786,-0.5998010295488994,0.07829914227484568,-0.29041352757704303,0.4002800073494442,0.005686361865097527,0.5134899045905209,-0.1164276000810881,0.014510040894792284,0.29717803012970456,0.5896697760100955,-0.8515116504180227,0.017483477906217054,0.7576831856276643,-0.5166708916974392,0.21946020774525848,1.0,-0.18679750117279206,0.4415879095821168,0.5920961783821346,0.7216588333009579,-0.4014433673032342,-0.4693038436753609,-0.6246586547540975,-0.16736334971691516,-0.5720894369659658,-0.06722103652177823,0.024324735199778364,0.2222666447893779,-0.44272053144802764,0.44372315255753,0.27423798456120524,0.12904459084000564,-0.6840167417171389,-0.11195954399902708,0.7849786178465855,0.7185270081789809,0.1321986125736468,-0.42576023126463697,0.42993699580635614,0.19544921698329593,-0.11263273711217262,0.3793935984000456,-0.09467940822392598,-0.303176012194393,-0.0368094660028494,0.3264463635067475,0.2946158747518299,0.6563264454210302,-0.45452612749677346,0.14787652958930628,0.3235013632469595,0.48120101090421985,-0.16679976479680805,0.4363096290933185,-0.11343814850575323,-0.01749455897981192,-0.10156344759380376,0.3694150378883539,0.4352927915169341,0.603135139821597,-0.31576922406087854,-0.005311900811823047,-0.46830845251152414,-0.2678358007195465,0.7566890969270135,0.10992242139193016,-0.09355095194779438,0.5283230411683331,0.8545133402305263,-0.15872642967544517,-0.3730725663329688,0.0,-0.15984538613107488,0.46035165662403194,0.1947275332050005,-0.36565965820428725,-0.6925125328458014,-0.18912952562167942,-0.41874465747424644,0.7738579031476699,0.01931795206001743,-0.020164320593261953,-0.25334585203745186,-0.20610023794912266,-0.30866620349403856,0.1650105013112239,0.7195818854277222,-0.4402385624979269,-0.230553040403599,-0.09089765685511443,-0.08817701042187598,0.09764575366235559,0.2869159985484503,-0.19295329987988555,0.41903452501696375,-0.5965529214823835,-0.6966282641941526,0.4265308007868384,-0.10783563550038966,-0.15037525232735843,0.47844476397401237,-0.5097144904224418,-0.3289937911465924,-0.2826051735433986,-0.44311966288368126,0.0,-0.08652190906678033,0.05614009361726067,-0.39383664268214824,0.42312335962284303,0.010726547748179908
Thal_PuM_R,0.06303807363088534,0.7051337353250076,0.3006463364391992,0.6379165424143988,0.5311656860038412,0.6856888004303724,-0.26393100848535356,-0.13010742327283725,0.821149698586195,0.7855889526581699,0.024608999630424126,0.7591093913023038,-0.05969886601206333,0.5345929775888377,0.5517671644191936,0.8246359871473612,0.2709484337900189,0.3455935442220372,0.08225914534119914,0.43283190833210017,0.19522527673721654,-0.2929452053276753,0.5123799122996748,0.02832577046045976,-0.18679750117279206,1.0,0.10952268841942417,-0.08485663509397133,-0.28008750324315423,0.8520950088247659,-0.049367758090895546,0.27340699605397,0.4249017185055503,0.6048722038034341,0.4767346566105113,0.8481982568777486,0.4177532122954244,0.6000340671370321,0.12811280172693487,-0.1225048934950904,0.4280031348008094,0.2625065360202476,0.6134138041123288,-0.028026716739126916,0.3593072705343123,0.033983160486271057,0.22336277916659267,-0.16246616491173096,0.5244487163675169,0.5758013154045569,-0.28672135822848077,0.9083936372685043,0.794977529017541,0.45692352215732596,-0.21380543829774393,0.1715464876176852,-0.3483210302096672,0.17002674169188758,-0.2826042928028801,-0.02330435320723064,-0.08888586284861534,0.3114974713093701,0.00790784614841251,0.8719327979301977,0.8420401541704249,0.6320465627291079,-0.10086957243794897,0.38334056684489676,0.02000734995660678,0.39628242824817367,0.4944183376922349,0.34310034763150615,0.7617113925860368,0.11497255611578439,0.6852433267380584,0.5620437495655962,-0.09691493893083086,0.10931589428603994,0.015104666698743682,0.5680198569442099,0.0,0.8394312579355079,-0.06280585529188036,0.6805258370589097,0.029188855910045306,0.5687348048509169,0.5888537694241389,0.45982784511251923,-0.18968867789587668,0.6040148871793578,0.7918870383293594,0.06554640694829161,0.6641886885147164,0.6884299644582955,0.0231104538567652,-0.17675026579168335,0.16389951275540585,0.5681133051777891,0.5303451270935327,0.4763914308451891,0.3117370781540902,-0.06912146592433709,0.5305908917856493,-0.05946775666237789,0.3522184692917399,0.42638910925733153,-0.17181089086469484,0.43104613559461874,-0.09537656227263082,-0.11744789663660431,0.49743989937589433,0.04997491375917049,0.7246584991932014,0.10694171410000325,0.0,0.42949817793231687,-0.007292687659891304,0.7061115636583655,0.5113505551754568,0.7288407805909134
Temporal_Mid_L,-0.22095103083256332,0.15624771207056978,0.34898863828932536,-0.2113172953324931,0.4084696225714856,0.12860745377738592,0.4129838040148643,0.2712421461265062,0.11546543249508573,-0.17282161189673587,0.15910604197571507,-0.21999672117254615,0.4495887033316513,-0.06319804667442724,0.5374133890179986,0.020037092345817673,0.3264490034963914,0.3929558807831865,0.3287588988444324,-0.3818315433688626,-0.24334587799216909,0.14421433190963703,-0.34737618397654724,0.3107005911950433,0.4415879095821168,0.10952268841942417,1.0,0.20467916231053818,0.2916659012670648,-0.029777698721173293,-0.5274082000755649,-0.23603923538237398,-0.07428624655608673,-0.19031609756587417,-0.13090676868747297,0.32748713803066204,0.04090329935399331,-0.13258023315373674,0.04698528105005528,-0.05900501234310925,0.02701516264543006,-0.3905583858673546,-0.03689971434520878,0.7482893913137926,0.5272719979373285,-0.03161413143750954,-0.3084743604418025,-0.23773083229532743,0.021280972040561275,-0.15278812662695668,-0.08523371443364598,0.22426850175516308,-0.06345227051373624,-0.24447891988770196,0.09522084842473358,0.03239970751835634,0.04296235067414667,-0.5586342200132087,-0.12883309158429337,0.1295748874668466,0.21266650520490016,-0.06484757483727918,0.002970596556374302,-0.03989217427533306,0.24641714640926138,0.2889083611941264,-0.19521344301755575,0.20593582271618352,0.258381845589603,-0.4418384830871561,0.006284913280950377,0.10795481418627909,0.009413669338270151,0.3006297110319589,0.37124308556473806,-0.16242486811932821,0.5380628155148647,0.6765981836226076,-0.06158641524361401,0.25095187189762036,0.0,0.10287802505114978,0.5933690519751732,0.23443178970400952,-0.313819416226599,-0.3710164517281407,-0.13015409401874278,0.09043284690619788,0.4111178647794721,-0.002201615732132344,0.13216973529098017,-0.09930685098957028,-0.14773835540692312,-0.2042563184441533,0.2720593991333365,0.4291159706161488,-0.2213307224318913,0.2846369954260538,-0.08108103633988838,-0.07629366260874618,-0.014571446959555593,-0.1544917545991132,0.08428708533767473,0.5382671736921715,-0.18186075654205003,-0.18493616420743628,0.27497181909656215,0.374010274603714,-0.18892731857426237,0.35574458798519143,-0.1166588798233325,-0.5575148794649243,-0.16595440429899833,-0.2286410283451633,0.0,0.4662587149240144,0.01717878527873925,-0.24598291665162628,0.5509602049747091,-0.022347726795722823
LC_L,-0.7848297429563494,0.11858958823345125,0.4875622383815111,-0.4775839207285562,0.04425958749251435,-0.07375331220425235,0.6696809898487615,0.8963174842793269,0.08162009804436922,-0.317799591975437,0.16721883765915022,-0.2866859132917092,0.4100173835788394,0.00428584043779202,0.3982762615721825,-0.022808587100733274,0.11759880982308002,0.10771954540453728,0.609415630277371,-0.6428450630992452,0.5555852186892468,0.7470560395293283,-0.3412862177235538,0.04667153250224792,0.5920961783821346,-0.08485663509397133,0.20467916231053818,1.0,0.83301353129508,-0.39646696680719057,-0.43590779168047805,-0.6915433065796841,-0.38705260472636893,-0.37085524732329156,-0.06345439599656034,0.06999281981546819,0.06841837290836873,-0.35469521298317047,0.7317185773444064,0.3935054431637723,0.022071401207552185,-0.3887280001790101,-0.08520033417132862,0.37883688557887635,0.6571138136667117,0.2601068998299841,-0.6958569047028743,0.3615975008902005,0.09588622937757289,-0.1734335445298499,0.32076375669962276,0.015926887418749723,-0.08475354476350637,0.053762518887961755,0.1150568965731578,0.3034050463607814,0.7231913849508769,-0.34517852879444594,0.14254574634471584,0.6826044191693842,0.754477832968038,-0.15350752418752572,0.8282133654155425,-0.08134595287607935,-0.09992384463015198,-0.2073781313779942,-0.027204131381583105,0.391898936488036,0.893753468125108,-0.40013182563193767,-0.09536498937890764,-0.8209417581917696,-0.36759210682285026,0.2546298585816712,0.10067520625927555,-0.2967417476726963,0.5554892664414375,0.5189363981440852,0.01621320247827527,-0.43245820173928357,0.0,-0.15158394673022835,0.4982462813882502,0.0695579309313263,-0.5086159760706456,-0.4831484726491021,-0.2135437768230527,-0.3791701571582007,0.8913286334931042,-0.0809653569141852,-0.12463206152606769,-0.16464049961893312,-0.08577381965936455,-0.2943922766879387,-0.18194028960727607,0.7597537204999409,-0.454304499084994,-0.38781445331352776,-0.03392862303266627,0.12902934843783115,0.12404223684606135,0.5911429835044271,-0.169593690870837,0.16571614530158615,-0.6237259638294645,-0.6935059839025393,0.5592960128550093,-0.5571456579374324,0.2626009684624411,0.6206248444649802,-0.36066294903392476,-0.4405077024560137,-0.10970023236381951,-0.5200706431664303,0.0,-0.42492859923659737,-0.2520223794771594,-0.4433295173831411,0.42718300220130456,-0.02350893840650564
Vermis_1_2,-0.8209066634046455,0.02071283156656307,0.38922005359938,-0.6014508359764087,0.044400420532846784,-0.1567167071891706,0.7825013424246977,0.8163784795229188,0.00023962085526084697,-0.5144428865221121,0.252839465780098,-0.4665370604114044,0.4731931626807309,-0.11753057225968112,0.3477409107625081,-0.16928789068099037,0.1674870178591331,0.18049958564408558,0.6002555479678091,-0.7332605316565055,0.38966365416097154,0.8192002062664132,-0.4940611032729179,0.14958303640713771,0.7216588333009579,-0.28008750324315423,0.2916659012670648,0.83301353129508,1.0,-0.5092426004063961,-0.44900732713353514,-0.7805703435150368,-0.4108312675482879,-0.5725836376118358,-0.19860198054968514,-0.03980864817676061,0.048146210054256205,-0.5482142148852877,0.6885852119873842,0.2882958498895585,-0.021638420569031477,-0.4503234367658761,-0.2253148867612034,0.49940226478612765,0.6420396905406772,0.1979688809246488,-0.6691253321146101,0.3947757257504786,0.025092462432274826,-0.2870519204532223,0.36782485216933125,-0.17783015970314406,-0.2647568931007272,-0.05810161391314794,0.30919402291663034,0.31676859105821487,0.8012148762859169,-0.47721373789264415,0.20526805358848693,0.6268209690597712,0.6132568329286647,-0.2424954470452228,0.588158310929433,-0.27707956611030105,-0.24339126970876315,-0.2154101663990321,-0.03704564768358675,0.4018368450147321,0.7996907155341779,-0.5254068084741038,-0.18812289556588677,-0.7308201164568408,-0.42321294584255026,0.3044687029831247,0.02534440248192443,-0.3638271505439749,0.6220947425635718,0.5507132761569423,0.15939209801304585,-0.5056471857531543,0.0,-0.29592999797176167,0.5601771160346604,0.03560079007518972,-0.50152931658341,-0.6662960465998419,-0.3368589677861363,-0.5660229164120549,0.8957637542758162,-0.15186934211857014,-0.2786097963827065,-0.19747141001150273,-0.23379025035097314,-0.43566562235430256,-0.02763377266872583,0.8401206692102519,-0.4608608217077254,-0.3759978897857427,-0.19775112894441152,-0.10546934154311892,0.1532877294720955,0.41848648094022334,-0.26846828640630105,0.3138714843298796,-0.6516492451961297,-0.6936809299376153,0.6022003165146629,-0.4900733362432486,0.1259356565343671,0.6320378993197905,-0.5852104981229622,-0.513647143978111,-0.42219841634332334,-0.58453709214594,0.0,-0.45637394159852157,-0.20055245731287222,-0.5858662238361435,0.3926861283443646,-0.14968244932096386
Thal_IL_R,0.3418896909624107,0.6141892914752939,0.06868584130084086,0.6928997565345438,0.4966724986894531,0.7439087838380539,-0.44706572399287475,-0.4820160595991737,0.6503852908988808,0.8576522013850331,-0.0236455129896767,0.8074343088410024,-0.1778720523520608,0.6078661172549984,0.3403106900249127,0.7557587008509135,0.2686085211140991,0.3400035177979787,-0.12098526833013433,0.6970003005314924,0.012642521930153514,-0.530757694168877,0.6519356815187215,0.022995362958396975,-0.4014433673032342,0.8520950088247659,-0.029777698721173293,-0.39646696680719057,-0.5092426004063961,1.0,0.18073506545678958,0.4781649550433362,0.5077800396043164,0.6479764304972795,0.5555853347929164,0.7158994285161201,0.4659871863469912,0.7438045005928154,-0.12465257488608228,-0.37731202145980947,0.4813056675890611,0.5125565588277203,0.7045655293375798,-0.1814914860881294,0.05959671667422278,-0.04347273999159132,0.46560368485103526,-0.1685668234887581,0.5210106711744912,0.6874726249108726,-0.38918697944043884,0.7650892834330788,0.7475968311481878,0.5293777273730114,-0.16870542822346826,0.021351869956977482,-0.4529706531972211,0.24099056334586888,-0.2315416776490356,-0.16906881533434587,-0.35607960053717946,0.36331809495256695,-0.24610488877966236,0.79763782887514,0.7805633426812602,0.5639092067065931,-0.11126765289325298,0.15351744429293837,-0.2806068481748225,0.46277074233905197,0.5823459644310041,0.5885069299059112,0.8841812335902722,-0.0434505800763298,0.5008787590877232,0.6429100494141565,-0.3014447576393195,-0.13064204659906756,0.06932918017373091,0.6834016513173672,0.0,0.8480020943075184,-0.27219274347144523,0.6594210641262479,0.14006881971901888,0.7784991223987309,0.7160449770224222,0.5510043459872659,-0.4623383074214482,0.6112611365175327,0.7562502208165807,0.16430505876386287,0.7453868477032017,0.7777327777715423,0.02116431655554272,-0.4328396353700957,0.3295017250958127,0.554590225126936,0.5944158078240718,0.30824652324193397,0.33527087282796,-0.2818460467448558,0.543860797109705,-0.13149089926952048,0.599359192955189,0.6931938600770152,-0.30205333593748795,0.5742811854249074,-0.14435034351716414,-0.2593370547794135,0.4920820156631996,0.13608707460810457,0.6343143103159946,0.32457400066847103,0.0,0.4697337030689342,0.11976247783712954,0.7649708097871244,0.24005731244358566,0.7428168191617059
Cerebellum_Crus1_L,0.415460946761902,-0.105836708442667,-0.3219478305352188,0.18376071364777768,-0.25150064993696947,-0.018466591875928806,-0.44694621850242433,-0.4721328414069652,-0.1631345308323245,0.22464062351917027,-0.21411569113720721,0.19901223011839825,-0.37265586057529126,0.06422023780663563,-0.4203672270899597,-0.046527991394982315,-0.18186362435358197,-0.19669717369579498,-0.3389689639786047,0.5302448515029059,-0.12538718347796726,-0.4235345871526128,0.3146856171291807,-0.2112512744310893,-0.4693038436753609,-0.049367758090895546,-0.5274082000755649,-0.43590779168047805,-0.44900732713353514,0.18073506545678958,1.0,0.459956225949742,0.09903359702497938,0.1323816417805944,0.151988103170247,-0.22383499531979428,-0.011380793572632967,0.21856697214843027,-0.3423181465821969,-0.1973812064822356,-0.025543183090280922,0.42033587042538306,0.10687265646273561,-0.5014714532655357,-0.565022968236554,-0.17473936236305726,0.4229648072534401,0.03961298641466643,-0.05956066398521041,0.16801479289965557,-0.18313037607955027,-0.16818757027363154,-0.06390385125486996,0.12220535354606982,-0.10288678481231388,-0.13944702212011595,-0.28211035220789504,0.4680472555982533,0.12236797403525086,-0.26948859765095323,-0.2721322631727735,0.0783885343758048,-0.26986214160089916,0.03557911267985978,-0.13829282650876867,-0.11188645601198301,0.08325574163744154,-0.313915753217727,-0.4458696066084488,0.3342574016354672,0.017006479049022517,0.2788041117847195,0.13314691435566742,-0.30071277848708755,-0.28300839187866605,0.1386545551176605,-0.5449958866363493,-0.5604704428382535,0.11417877260412729,0.07007264933456964,0.0,-0.0002742234449871448,-0.5497678540241001,-0.10909592461964342,0.32217278290750384,0.469206371481185,0.19563438022325416,0.20175028989935948,-0.5285214178734429,0.004012033721395355,-0.019159464749873546,0.3359386104596537,0.14488859082610678,0.1955880175905485,-0.2245370457037987,-0.5201792357405811,0.26958154437853754,-0.07285929766454594,0.11471536148233903,-0.13963713369223132,-0.03504919885006389,-0.12265397585335679,0.004117281989079285,-0.35587797300271184,0.45914868158118216,0.43035771382390325,-0.33062933484441737,-0.028966718706229695,0.11116601701742164,-0.40227449668000215,0.21686416509704967,0.39303093467481526,0.10295120770982946,0.3065431729263209,0.0,-0.1043888590535927,0.1610025516635816,0.2610323278694013,-0.44707484881984433,0.03365666938297466
