,Precentral_R,Frontal_Mid_2_R,OFCant_L,Vermis_4_5,Temporal_Mid_L,Vermis_10,Insula_L,Parietal_Sup_R,OFCmed_R,Cerebellum_4_5_L,Thal_MDl_R,Frontal_Inf_Oper_L,Frontal_Sup_Medial_R,Rolandic_Oper_R,Thal_PuL_R,Caudate_R,Frontal_Mid_2_L,ParaHippocampal_L,SN_pc_R,OFCpost_R,Cingulate_Post_R,Thal_VA_R,Cerebellum_Crus2_R,Thal_VA_L,SupraMarginal_R,Cerebellum_8_R,Thal_MDm_L,Parietal_Inf_L,Rectus_L,ACC_sub_R,ACC_sup_L,Cuneus_L,Fusiform_L,Cerebellum_Crus2_L,Thal_MDl_L,Cerebellum_7b_R,Temporal_Mid_R,Paracentral_Lobule_L,Cerebellum_6_L,Putamen_R,Cerebellum_6_R,N_Acc_L,SN_pr_R,Temporal_Inf_R,Thal_Re_R,OFCmed_L,Temporal_Pole_Mid_L,OFCpost_L,Frontal_Sup_2_L,OFClat_R,Thal_PuM_R,Red_N_L,SN_pc_L,ACC_pre_L,Cerebellum_9_R,Angular_L,Thal_LGN_L,Temporal_Pole_Sup_R,Cingulate_Post_L,Postcentral_L,Temporal_Sup_L,Thal_LP_R,Thal_VL_R,Thal_PuA_L,Thal_PuA_R,Red_N_R,Hippocampus_R,Supp_Motor_Area_L,Frontal_Inf_Orb_2_R,Precuneus_R,Lingual_R,Cerebellum_8_L,Thal_LGN_R,Frontal_Med_Orb_R,Precentral_L,Thal_PuI_L,Paracentral_Lobule_R,Thal_AV_L,Pallidum_R,Thal_MDm_R,Hippocampus_L,Putamen_L,Insula_R,Fusiform_R,Cerebellum_9_L
Thal_MDm_L,0.2831538748681879,0.5027823691901145,0.2392044849482441,0.23611941486417848,0.236757546259961,-0.15702767948783272,0.7141990617415515,0.1915879911978307,-0.1653721750555816,0.27264036923176477,0.8126475125461825,0.5797214690480741,0.4801884244567959,0.6691867808111563,0.41818691573366484,0.5612627591467646,0.5388768517082825,0.43695380109088394,0.3491829589111042,-0.015155218872932532,0.18271993210556253,0.38648010339702454,-0.09548182315157042,0.5256313840346974,0.012060740559734738,-0.20142180516413014,1.0,0.25472786567996997,-0.11023429796797611,0.336192742560068,0.577115033901261,0.0,0.3302619517560404,0.029400997347404673,0.779873389936404,-0.35552519857630155,0.27120117017728185,-0.2694594891750176,-0.28594498750786496,0.657710309873901,0.10049319569826243,0.42532901851546095,0.3409277354630543,0.14152666719558749,0.19086102246170317,0.05102945820295775,0.28345089935380846,0.11272729977461451,0.5039709569885431,0.08964888444841541,0.5228665862771197,0.4927183088209863,0.39463474820077765,0.39613603412056214,0.2617156175349484,0.22106952504909982,0.2799285263850883,0.18701406656267353,0.017031054279094113,-0.03892022919286009,0.3786113912123166,0.3110002225086279,0.7217712350583377,0.2809465787719645,0.5763155892149127,0.3520537933341684,0.5673252981815798,0.2570970041505337,0.07732426051015273,0.15620634751313472,0.24189021809975572,0.2628696992501014,0.2766053539499204,-0.04965715348489163,-0.04084991514166635,0.5792914875856162,0.23981642350938606,-0.03409306237998817,0.555424914418603,0.8549178209369277,0.5009065408317304,0.684282498000089,0.6028183002839426,0.2871952226806753,0.05615860551041493
Parietal_Inf_L,-0.1342180623905011,-0.12132589559993101,0.11624743445993357,0.39652480137240526,0.4495887033316513,-0.10777151364673393,-0.002113507586071868,0.6027483898842081,-0.43345112022310334,0.5386575047462834,0.3004239858220491,0.052375837319924276,-0.16198708380130972,0.1776202508726123,0.20576304971264023,0.018140498243269156,-0.11111596728623646,0.5724778373872892,-0.11746197525413565,-0.46447638259976903,0.2593054913840895,-0.00206300485964957,-0.3720113236656318,0.22276765170415438,0.11792191166546277,-0.09015902715356937,0.25472786567996997,1.0,-0.29509702669577487,-0.22974825552363748,-0.04258429999407708,0.0,0.4631467887766469,-0.08227862868792857,0.4103961304077329,-0.3400818985293547,0.10000493692347609,-0.48892938959337917,-0.44160014780537266,0.10028732855983072,0.3167192541776529,0.087001472164644,0.05494011321469786,-0.007129537405614998,-0.12266113769108815,-0.3952491777238701,-0.07894839247479697,-0.29042238354195543,-0.2008404730567812,-0.1523603323875071,-0.05969886601206333,0.07545564672043478,0.2814932103400425,-0.18299429055846034,0.4982658785276653,0.24277894419171117,0.1804827774913403,-0.4135118788020194,-0.12672354735924626,-0.09241197178234076,0.4681966889288687,-0.021833138014816785,0.05217068967262088,-0.2381557631309095,0.3806341949517191,-0.10630191008982971,0.059071258819203505,-0.31286454684490256,-0.49328439474083446,0.40097745405142915,0.4595661895867341,0.456467800224699,-0.14405724826920563,-0.3534817331105449,-0.40723826404928043,0.07088468690188318,0.33904811061271756,0.17079020272235693,-0.0018960312493672981,0.17136370560521727,0.4415907094515225,0.046674256468127055,-0.06011670467185892,0.45477445047627113,0.20945952895856781
Rectus_L,0.4294660031877468,0.4463909213721894,0.11255946608329422,-0.6480138629647694,-0.127107097135943,-0.07195066558210002,0.3241827673121081,-0.4124699424373615,0.7583579899813214,-0.7299748083075861,-0.1598939320126584,0.2873127755460978,0.35993298790925304,0.014387320457570886,-0.25827689996912145,0.2347367332391808,0.26928562736438544,-0.6259781071384287,0.5487422917982917,0.7798904430465874,-0.6321531219713289,0.6214305443482298,-0.0281647454965159,0.2788244131620612,-0.3199116519683553,-0.2416010642382324,-0.11023429796797611,-0.29509702669577487,1.0,0.6243041547239062,0.27701736200042376,0.0,-0.49023142004100595,0.14031345606876783,-0.1948261259738642,0.4379373306698254,-0.18474098435813616,0.3395447412233571,0.3266544129116273,0.0070774737500952315,-0.4850285441932262,0.1197078364835926,0.21022835209310695,-0.13470679441249842,0.5930852428892426,0.5855806054008345,0.41443905502805684,0.6242667018523657,0.4102048356512531,-0.024809610754580855,0.2985302685738885,0.4232948229109992,-0.16647713275562762,0.4955666098800101,-0.1729088206748076,-0.12308757072199801,-0.16188588763918352,0.673428294845338,-0.15881897798887815,-0.13020189452515007,-0.5428056182161859,0.24641873165615402,0.14982574529526593,0.5278106582150641,-0.4365143113815968,0.5237044511108093,0.22661879283228947,0.5336951580296792,0.5353110121761253,-0.6717469576876737,-0.5506243267839401,-0.3355963862025065,0.5457142635312211,0.5538955293148542,0.43423089954473776,0.027457403382902836,0.051416628647901655,-0.20236693248380153,0.2616616579316748,0.030579696082825458,-0.5310514491634355,0.1895036022413766,0.28426327330482487,-0.617058416351394,-0.5473534377538253
ACC_sub_R,0.4495296685500065,0.6094102766659215,0.04624340451400244,-0.25833049131846525,-0.1166588798233325,0.06100069842473998,0.5921693720094611,-0.30007737776571347,0.5303628847804998,-0.46391095611776684,0.2029797625514386,0.4998860467286222,0.5209321511473766,0.273869610713221,-0.04281400259535711,0.47500682212413364,0.48880931569752945,-0.31091559956108455,0.49145647710388096,0.5672145466831858,-0.3067652391685474,0.6199756829863807,0.13707944806202907,0.39094736291840676,-0.18473690825203848,-0.14705692217054636,0.336192742560068,-0.22974825552363748,0.6243041547239062,1.0,0.5234640341051074,0.0,-0.28772335669873333,0.13413881400242894,0.15325418066960123,0.024475600436758248,0.06136632811487809,0.2667184555652214,0.1817629322366656,0.30797150893586583,-0.2804253302785526,0.23659335230698128,0.4762312126687449,-0.04662201105577244,0.493491667509808,0.5573436782805241,0.4421551094951394,0.48293426817287155,0.6268040904846494,-0.022726899923299924,0.49743989937589433,0.6326806755009468,-0.12339261965408829,0.6311876906476345,-0.17719617351263608,-0.04930392345146113,0.17900837491275792,0.630810550357863,0.1234193426919041,-0.10542296125550345,-0.291089857430074,0.36803158706923295,0.4417024498229162,0.5542535454206385,-0.043014269036475206,0.5104772997782435,0.4123094335414473,0.5673994481058295,0.6050754570055022,-0.4986369127562055,-0.46641298587440777,-0.12130282065605792,0.624994635297635,0.4068835015310655,0.38179326861006097,0.25049004764501115,-0.00724553509708688,-0.3458666899667607,0.4169307240582017,0.33482688672422933,-0.238550408173054,0.4320634713652878,0.5451597713706106,-0.4034215254942685,-0.29588032739387876
ACC_sup_L,0.5541802387890977,0.8646548100930522,0.29886565961555245,-0.10545993265140742,-0.03689971434520878,-0.012940021532358438,0.8196257547684209,-0.10661081726212292,0.1561269162223842,-0.1568525605435117,0.5277436548885627,0.7378060527753637,0.9521356959990537,0.5949534520366172,0.09413724933010875,0.9197450929183372,0.7114396215993078,0.014818891146104103,0.5724253725205636,0.4352010934484634,-0.0935247338406664,0.5384087894016678,0.08431333335612151,0.4265520026104218,-0.03689134410254209,-0.09686962066837836,0.577115033901261,-0.04258429999407708,0.27701736200042376,0.5234640341051074,1.0,0.0,-0.028072783597672537,0.10741680030265853,0.5003675031880325,0.052320344090191234,0.19153416797866993,0.1205379546703804,-0.014592913916370059,0.8873433420768926,-0.11469407141637193,0.5680933046196532,0.28039512667607597,0.22475996644892474,0.3329139972147598,0.4731537435495571,0.452719599057268,0.3311590608722698,0.840966445907261,0.10951362903991267,0.6134138041123288,0.40624652661297367,0.3009489764596221,0.7291830009421141,-0.029494927405606632,0.044265798502004045,0.23545909060959538,0.6037183392319656,0.07551045923891517,0.12641922263406932,0.013409389037198788,0.5033972154350371,0.8609593808275239,0.5574501743011836,0.3179524265582452,0.6870953029351594,0.5880627091055555,0.6348349286351228,0.42582302562569263,-0.13877863352516248,-0.1621752215923446,-0.09923828853705084,0.50327678417867,0.32665357078172874,0.36559278915026044,0.38652848224770453,-0.12691033415030914,0.04609826894063647,0.5935839830385976,0.7687950789691209,0.12942243197660877,0.9313713989278238,0.9477900960592492,-0.03642925060930312,-0.06648872334795453
Cuneus_L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fusiform_L,-0.0853450259722569,-0.16458482537880242,0.030760308065982876,0.5501847700375909,0.6596579891960217,-0.24480936866507388,-0.014581709193248117,0.41046478037664214,-0.4973010193285467,0.7546268667662478,0.4456769979361293,0.037927358205527034,-0.13576461309069357,0.21901762383314036,0.3790231070399637,0.11373861816437397,-0.17607607732383454,0.8072162668587839,-0.2001285543914453,-0.710065745983351,0.467933535561348,-0.06069872392700229,-0.4026451429518987,0.3436237241934635,0.18320198910329383,0.17524172359970053,0.3302619517560404,0.4631467887766469,-0.49023142004100595,-0.28772335669873333,-0.028072783597672537,0.0,1.0,-0.22441045210924676,0.5869973443964112,-0.4970246864571551,-0.041640537101848486,-0.5808042053957967,-0.4300769371837858,0.26722788908185036,0.43857784262313165,0.0663128115417594,-0.04095808806865666,-0.19253827437943355,-0.12394928471160278,-0.3625753347139137,0.21226206144467014,-0.2735266727657016,-0.2906946187539136,-0.20767738331285227,-0.10079831995816323,0.08682590639215629,0.37581307720761203,-0.21063671475243917,0.5448939184292646,0.2603189569831858,0.3354536052959945,-0.5347486361692193,-0.03965140641559881,0.05067856698451154,0.8756800957440097,-0.051116781934251676,0.007306290498794269,-0.520839421007048,0.6695513690546991,-0.12266679216743831,0.015544827320050936,-0.4134399832154218,-0.5769246887756118,0.5362437100909342,0.6941990239903405,0.6515362399973144,-0.13242330277115472,-0.5112988785856174,-0.5486278891770262,0.2934006172189245,0.13304629992776767,0.23915805804228465,-0.049930045984291564,0.2869298255548868,0.6766440652659699,0.1507718749932976,-0.12947170297032168,0.6237169679971956,0.25978829682595805
Cerebellum_Crus2_L,-0.07989830569951126,0.053127034045450515,0.16943595619334678,-0.2040508382075546,-0.09930685098957028,0.06107744605873505,0.1432407719706657,-0.0858619795132112,0.2739309928514356,-0.20801053461108512,-0.06986847573255132,0.05438330123035029,0.13323846492349511,-0.02577238452574227,-0.021202197126617018,0.026843470204916068,0.0970785175037713,-0.20838060982716017,0.20012715575531917,0.3324815368581077,-0.2615570935904588,0.11076951789163565,0.2176719382417594,-0.009654818429930608,-0.2577350235950272,-0.16902262131540027,0.029400997347404673,-0.08227862868792857,0.14031345606876783,0.13413881400242894,0.10741680030265853,0.0,-0.22441045210924676,1.0,-0.1292412571860225,-0.009608376044575073,-0.10082012416794689,0.04789123263172997,0.06158664297421235,0.002608181185651285,-0.1350534535060138,-0.01783085464946425,-0.1721773113435165,-0.02258274507374738,0.1936060638720678,0.11281830044471484,0.11816801634387318,0.23182416966988195,0.12280126659777996,0.1352706718219965,0.06554640694829161,0.016134942869100048,0.03681965553432219,0.2292156760674979,-0.14423570893458637,0.016479883341831647,-0.11113853517204075,0.29875196724681546,-0.15409560902621977,-0.1205273756379819,-0.20617974772115122,0.042411030154624996,0.06591517977757662,0.1935113116962899,-0.11094093703513598,0.13883591104464793,-0.020187840400113226,0.07922698810657476,0.3632276461522174,-0.2975757789032944,-0.24627143846617183,-0.09567298225783936,0.07841026615550122,0.3685678860835845,0.043417292855703754,-0.04803190987853215,-0.1137130393923661,-0.15018070928200697,-0.007901940876943033,0.054480003082957015,-0.15270654671103587,0.07431255941479313,0.10405274131064206,-0.23502133284784002,-0.12830994148224575
Thal_MDl_L,0.21773047629503164,0.4554418307623689,0.20608629915177887,0.4017041346547195,0.5374133890179986,-0.16324998820294553,0.6108288996335888,0.2943694859418468,-0.27826548518205785,0.49538611206747984,0.8330961629515534,0.6332162239338757,0.36586064075554636,0.5382882637587751,0.4077517426474875,0.4991056163472317,0.5106567707776074,0.6809111208220151,0.24563829376359894,-0.2535037197444862,0.34581237615733174,0.3694607723137448,-0.1909101895642298,0.6718340567573032,0.00986313798589569,-0.008789125607693234,0.779873389936404,0.4103961304077329,-0.1948261259738642,0.15325418066960123,0.5003675031880325,0.0,0.5869973443964112,-0.1292412571860225,1.0,-0.30913329746005663,0.24719143436014024,-0.4243204679247487,-0.37552183215325347,0.6065023936880694,0.3147104629209194,0.5249989334239674,0.3368024544070239,0.059232422823556986,0.20128301101546694,-0.1145677768859325,0.25292540754030646,-0.03216818731678256,0.36278612665456306,-0.10122220059882261,0.5517671644191936,0.43016698702954986,0.5188757812718273,0.2771692663486916,0.36484826652407243,0.2138862464901837,0.4972589626368374,0.01028128950015369,0.10927811543023289,0.015316504662289624,0.6911884531629005,0.2117242890329618,0.6254496060573554,0.14796939970598602,0.6511451224530477,0.2674270103461424,0.6229221394475424,0.17590037365931324,-0.15282795184786294,0.33174263181736124,0.46670968386192835,0.4179227921416431,0.23491972602992317,-0.1586696701751706,-0.10312997489544465,0.6210092271785296,0.2134345775761451,0.043366986203675344,0.5842228374998372,0.7580431183052918,0.7528028299359423,0.6412767960353295,0.4604439086957352,0.42492076320736716,0.2516917829579503
Cerebellum_7b_R,0.16777516067844803,0.21659885001878615,-0.11207927864045404,-0.533907012674052,-0.2213307224318913,-0.08494509712915031,0.03387371719607802,-0.36452867479171164,0.3783834256004706,-0.5487232410697273,-0.2911524623802615,0.07247887844069699,0.1582041756637294,-0.18476545586386978,-0.30506262782471927,-0.015782379954484737,0.17320067696258878,-0.5518412288467986,0.26243738922108517,0.4372699993474977,-0.42998123476623984,0.19747060157493626,-0.06024249324792761,0.0174220930336761,-0.23936911247800988,-0.050732924062285786,-0.35552519857630155,-0.3400818985293547,0.4379373306698254,0.024475600436758248,0.052320344090191234,0.0,-0.4970246864571551,-0.009608376044575073,-0.30913329746005663,1.0,-0.1726374140929789,0.31728384339808785,0.29924919434537084,-0.15005415413049963,-0.34881938552167135,0.06112476247500637,-0.005433882583870724,-0.03939182144169006,0.21215066677268707,0.2767426336719447,0.02959916817446735,0.3397367393327285,0.20233730182107695,0.022069246095144938,0.16389951275540585,-0.03557891713899803,-0.05295809875403103,0.17289299238361333,-0.14441591860173852,-0.15156614398930182,-0.21091257185780365,0.3464677342221101,-0.08773095495266522,0.036073546458549266,-0.42988262749465744,0.15217490742069908,0.013397659059422466,0.3195950500685834,-0.5075187081490804,0.2476908554073474,0.09329132398691095,0.3391623218300257,0.2816305617956511,-0.39998116616744717,-0.39671716378781885,-0.4056489675580467,0.1606406635411439,0.3725462750754132,0.42101171416500655,-0.16253053469176268,-0.1417638030751401,-0.0012528395837089793,0.11592028546081473,-0.14785929519209584,-0.37798950402467824,-0.011547131131974402,0.045028707105274034,-0.48485804142621763,-0.19555690633495643
Temporal_Mid_R,0.025449263540855253,0.08350821496888847,0.23382097198458365,0.5549527401861147,-0.24334587799216909,0.2873661637907508,0.14386977871395104,0.21501539750409668,-0.3485714911310108,0.4133882591231894,0.29172320498001086,0.050802200523667095,0.10956426690439205,0.4707056116332131,0.4364516243228985,0.16691484116127797,0.20101273235869493,0.4004467089570706,-0.10797370068783813,-0.04971117852575653,0.49931809626400414,-0.19050777502532998,0.40026734498026534,-0.06504705112143479,0.29974581155478053,0.24771344021624264,0.27120117017728185,0.10000493692347609,-0.18474098435813616,0.06136632811487809,0.19153416797866993,0.0,-0.041640537101848486,-0.10082012416794689,0.24719143436014024,-0.1726374140929789,1.0,-0.13198834005018892,-0.24256862727670958,0.22805190724486218,0.4554736396148926,0.13945063735973853,0.40141857781188345,0.8763124487456899,-0.12902256497648334,-0.3580338085455576,-0.5301425420896564,-0.5499603606980777,0.15843259116895322,-0.025024336535719265,0.19522527673721654,-0.07616399419571167,-0.048147260723347116,0.03637816518566172,-0.18692666983708897,-0.13837830348218594,0.29401461462818324,0.15013509204499811,0.3374988247332364,-0.1962809420927322,-0.031124900054579786,-0.035077205316612514,0.1967141899313432,0.13027582223604073,0.4635046380788496,-0.2837214324804257,0.35856877459766373,-0.0035500052658430036,0.061165669206966984,0.4413985375246614,0.39980890882121817,0.009748961993917471,-0.3165137094269792,-0.3066373051220254,-0.009282586965571837,0.18373333055277571,0.322584630062378,-0.09238115904000581,0.37608795554692587,0.17515840674333774,0.2809983164902826,0.10465426978182989,0.3228643538427981,0.5987435845673142,0.4887864316966515
Paracentral_Lobule_L,0.47806943151163667,0.3064993069376327,-0.18707920982087375,-0.4068167396220069,-0.5575148794649243,0.1518255762327452,0.02051702172503567,-0.31719252047277513,0.3250314183050965,-0.6519638939882523,-0.2990392831402316,0.06342345016831186,0.3149317554910855,-0.13120202570832432,-0.4026748928960011,0.1755168005416659,0.2758125279752341,-0.6534774491621541,-0.017656626100839533,0.40201784695431414,-0.031726524710020305,-0.0595566745699622,0.3050873464704996,-0.41491359958578755,0.30225504081702875,0.22391313822736322,-0.2694594891750176,-0.48892938959337917,0.3395447412233571,0.2667184555652214,0.1205379546703804,0.0,-0.5808042053957967,0.04789123263172997,-0.4243204679247487,0.31728384339808785,-0.13198834005018892,1.0,0.5109754847585032,-0.001706155100020263,-0.390249211176478,0.06554926706247827,0.1880309802468253,-0.012749375072112738,-0.15876218929868624,0.5299709402010666,-0.052003991497374,0.1881633922537708,0.42116319573479616,0.052690837014890565,0.04997491375917049,-0.1861103865304845,-0.5180824745354995,0.11416973533732039,-0.4572365768471212,-0.23949355181810675,-0.05140276110958367,0.2863175061356993,0.577271348930068,0.5026531133189488,-0.5501619138557277,0.20635103580490954,0.15366056156973548,0.24681402717276069,-0.558023865219289,0.16848435096828537,-0.011441568360306388,0.625948639475319,0.260707595173263,-0.16453674061885307,-0.5095792531651485,-0.5623844557793238,0.25751979465875324,0.22432687172132829,0.7928679010838604,-0.23309409641648063,-0.14276816112581484,0.018847020388299506,0.07248307436048947,-0.2169118656098405,-0.45122732027310186,0.0037347821018151616,0.1699857294930057,-0.5594212133667603,-0.26136069243556975
Cerebellum_6_L,0.17012556896481076,0.1620216123992562,-0.12141037495389152,-0.5100551372705125,-0.313819416226599,-0.016695576799953944,-0.002272945217956198,-0.5111885559790087,0.4018796352753745,-0.5804023399822705,-0.34924622354621737,0.06970049192917993,0.10018390575705052,-0.20249410935806814,-0.21567203252869935,0.002900310845342103,0.12521909787542154,-0.5926479698390288,0.14507416023297326,0.37267852803716495,-0.3335827155450058,0.08498407865057005,0.20408442079768255,-0.1654099155639388,-0.18367918105356879,0.040587706410798306,-0.28594498750786496,-0.44160014780537266,0.3266544129116273,0.1817629322366656,-0.014592913916370059,0.0,-0.4300769371837858,0.06158664297421235,-0.37552183215325347,0.29924919434537084,-0.24256862727670958,0.5109754847585032,1.0,-0.14455715354794743,-0.42414274637067306,-0.03182716242294445,-0.03811021815610737,-0.12868576131202905,0.12958136446996438,0.4188976997219087,0.12236460700212362,0.3693091652740368,0.21746561158741803,0.04382477975371793,0.029188855910045306,0.03006133373906706,-0.30033303174267867,0.16182556929491268,-0.4182049268214529,-0.24489703912731392,-0.1986139047439367,0.2971780290653342,0.09766520355470412,0.27406159990913037,-0.4068147763325027,0.050507497773580066,-0.06272473638824842,0.12880322567079053,-0.4761313311578468,0.18700446869900725,-0.0961879874760663,0.3692214766442318,0.3111633358616416,-0.3826856620261001,-0.5075073999153996,-0.5645461811043672,0.2501089271542399,0.3616689050800767,0.5130158895431428,-0.17181252637184372,-0.1937406511638759,-0.11586539211111962,-0.03265230718377415,-0.19969309923183232,-0.46405718514118466,-0.07001164086688587,-0.024168015230191575,-0.5187270356543627,-0.3138179324458083
Putamen_R,0.5154618423881288,0.6859259431288759,0.3333174475167064,0.10347366118246164,0.04090329935399331,-0.08599188023934307,0.6619777643640058,0.05583720446131413,-0.1075547037066163,0.12156323374763872,0.626126712614004,0.6205279782295402,0.83170205048087,0.7027290427608188,0.28513480948550846,0.8939238171432051,0.5218237312690026,0.25985789118160557,0.39384361767620335,0.11771020488380103,0.16629928310262376,0.33148328305538904,-0.02409396068116297,0.3447976309421706,0.1588515045818617,0.0177371699798151,0.657710309873901,0.10028732855983072,0.0070774737500952315,0.30797150893586583,0.8873433420768926,0.0,0.26722788908185036,0.002608181185651285,0.6065023936880694,-0.15005415413049963,0.22805190724486218,-0.001706155100020263,-0.14455715354794743,1.0,0.042953346290680504,0.5805127113658344,0.18826809018439825,0.23982981706304962,0.13168743419538034,0.3629562516192905,0.41576538080142117,0.13989679987848988,0.6565105368717655,0.016235722196724638,0.4177532122954244,0.33497779172766873,0.344391385468909,0.5290160003238507,0.11016661397908448,0.125084223341659,0.29310162324457695,0.3347402228409239,0.11773840837273337,0.2402717696087852,0.24632816086636677,0.3708011978624101,0.7927841528009971,0.21817690235776147,0.5717588775265163,0.576585564817444,0.45880364275507274,0.4272870287542582,0.18840587826915928,0.1756727001393804,0.10234981670327532,0.03147316103885794,0.34726135686266535,0.0769633515651843,0.18882531842069317,0.36148693790199976,-0.0894301971396557,0.17085523278543022,0.505169716067848,0.8115696741353249,0.296764773453723,0.8976582153956134,0.843624232632438,0.2617097488800935,-0.019714518659964462
Cerebellum_6_R,-0.33970709353685963,-0.2750922750783187,0.0649106441447921,0.7230318410709267,0.21266650520490016,0.28197812805266786,-0.16690623471955152,0.39653478967126315,-0.4917786175205604,0.7247465636165263,0.2094460237980872,-0.126234890486644,-0.19164540565053229,0.09400728411706616,0.2724919856166449,-0.09776424861520204,-0.12487117313228531,0.6664832866498647,-0.432421439613343,-0.5335080044556961,0.5970299301606172,-0.34434012180900064,0.1621150609667247,-0.01894567279814222,0.22255128092125062,0.43902445939679363,0.10049319569826243,0.3167192541776529,-0.4850285441932262,-0.2804253302785526,-0.11469407141637193,0.0,0.43857784262313165,-0.1350534535060138,0.3147104629209194,-0.34881938552167135,0.4554736396148926,-0.390249211176478,-0.42414274637067306,0.042953346290680504,1.0,-0.019881514235299744,0.12003010094192183,0.3643518765853237,-0.22036463972737308,-0.5477020989690202,-0.4230599749251541,-0.6700174566265963,-0.2879772952845396,-0.13122103491378354,-0.08888586284861534,-0.2589017060365978,0.10796968126008832,-0.3138226785665004,0.07041445324951501,-0.036639295707969796,0.3826247493645617,-0.37776138690058186,0.23708626956726384,-0.06634314884458317,0.44012832146129743,-0.20518811211006638,-0.09305456904449569,-0.3343581053631418,0.5007754529904558,-0.46653894304174015,-0.01874660436896862,-0.3957447971803109,-0.3104069947435297,0.6073551597103922,0.6514237417077452,0.3998976973886739,-0.4009211770060873,-0.5062502421376758,-0.33927633567516935,0.04418691373589531,0.14092111977040286,-0.0017201804096847219,-0.01880752695721327,0.03610222540073404,0.5088282304998217,-0.08526102603661163,-0.11402771644775343,0.6759917200908659,0.6765126205675459
N_Acc_L,0.44913342416654545,0.6174367028040418,0.3414191373607313,-0.17313637304744872,-0.002201615732132344,-0.1620316360716712,0.635966663426317,0.03194276044960588,0.10886831975367287,-0.07992405992619617,0.41090233631320044,0.6800654813800073,0.5528560507893757,0.4892393449454936,0.30418540180503195,0.5701669965369214,0.5722960746402407,0.13184961518862987,0.581149387906033,0.22127624907310728,-0.011250379280508227,0.41655174890800095,0.055333064917441735,0.46746205041340055,-0.07834795005573553,-0.05934385659071823,0.42532901851546095,0.087001472164644,0.1197078364835926,0.23659335230698128,0.5680933046196532,0.0,0.0663128115417594,-0.01783085464946425,0.5249989334239674,0.06112476247500637,0.13945063735973853,0.06554926706247827,-0.03182716242294445,0.5805127113658344,-0.019881514235299744,1.0,0.3708708755651344,0.038184948178360545,0.3022804644207912,0.3602917416468944,0.27588440466594544,0.21857729837204232,0.6223356950323544,-0.1767368059206273,0.6040148871793578,0.46670363029583917,0.3215046813083774,0.5916922410805273,-0.07046287352828486,0.035178835848759055,0.39987790605158857,0.4367505719155797,0.12140143953252547,0.11684985141164488,0.15359133331326263,0.310399102735323,0.6866455494924686,0.3934136283615861,0.10044120514118453,0.6422832038760156,0.6597679066209586,0.5607301272490323,0.13888213317351547,-0.032206606189750395,-0.14985277488511253,-0.1759527768415245,0.528200071136364,0.33219056484162307,0.3203812346664083,0.39812822863587605,0.03678188741494296,-0.022012673620746447,0.7404114448809336,0.5513965571025414,0.2906219030041093,0.6498361671503715,0.6038538896541936,-0.05631049988008345,-0.012345793986582152
SN_pr_R,0.49788008664961386,0.4582704079654354,0.18411767748207072,0.07646812081674861,-0.07629366260874618,0.05659759912736772,0.46938354855528397,0.12435116561018693,-0.02883521091253277,0.015651785032062535,0.2503001503433164,0.49914484901636097,0.2574619314094164,0.4073581896568017,0.20414506885575223,0.3542608781746729,0.5053075682223923,0.17465522668563205,0.2280116339599183,0.08569175997203327,0.17894916930384247,0.3683226384572834,0.1370945199589741,0.3251416207193567,0.2035767321989804,0.10611383223945654,0.3409277354630543,0.05494011321469786,0.21022835209310695,0.4762312126687449,0.28039512667607597,0.0,-0.04095808806865666,-0.1721773113435165,0.3368024544070239,-0.005433882583870724,0.40141857781188345,0.1880309802468253,-0.03811021815610737,0.18826809018439825,0.12003010094192183,0.3708708755651344,1.0,0.17558949921939596,0.18940510606022617,0.07268697589317911,-0.08070336364189876,-0.10286062658745554,0.5044624422531021,-0.3425136385805613,0.4763914308451891,0.3574461034651748,-0.10923959430727186,0.28715939483363834,-0.10560868817889248,-0.06258964718459621,0.5787128080567985,0.25086921915557464,0.45504033919622605,0.03931906771799416,-0.0009313741137272476,0.27780143100642385,0.4790615688667825,0.36763772671912504,0.026370049644572503,0.19527558154235758,0.6150672978809524,0.4893065754853824,-0.007517806796233319,0.13605627936867887,0.05692185966085669,0.04636707638687171,0.3851811608818407,-0.1633354830630746,0.36156899018308086,0.2502435315368188,0.5629669861539305,-0.2319180587964994,0.598177574699117,0.2846153927829192,0.23537024084963737,0.28349037283507905,0.36685882248631185,0.010035730401471455,0.16965039500469262
