,Supp_Motor_Area_R,Insula_R,OFCmed_R,OFClat_R,Thal_VL_L,Rolandic_Oper_L,Angular_L,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Thal_LGN_R,Insula_L,Amygdala_R,Temporal_Sup_R,N_Acc_R,SN_pc_L,Thal_PuL_R,Cerebellum_6_R,OFCpost_R,Vermis_10,Parietal_Inf_L,Frontal_Med_Orb_L,Cingulate_Post_L,Frontal_Inf_Tri_R,Temporal_Pole_Mid_L,Thal_AV_L,Thal_MDl_L,Thal_IL_L,Angular_R,ACC_sup_L,OFCant_L,Caudate_L,Vermis_9,Raphe_D,Fusiform_L,Temporal_Pole_Sup_L,ACC_sub_R,Thal_PuA_R,Occipital_Inf_L,Cerebellum_Crus1_R,Temporal_Inf_R,Paracentral_Lobule_L,Paracentral_Lobule_R,SN_pr_L,Occipital_Mid_L,Thal_PuA_L,Cerebellum_6_L,Frontal_Inf_Tri_L,Cingulate_Post_R,Cerebellum_3_R,VTA_R,Occipital_Inf_R,Occipital_Sup_L,Cerebellum_4_5_L,Thal_Re_L,VTA_L,Parietal_Inf_R,OFCpost_L,Hippocampus_R,Rectus_L,Cerebellum_4_5_R,Occipital_Sup_R,Cerebellum_7b_L,Thal_PuM_L,Temporal_Mid_R,Thal_PuI_R,Thal_LP_L,Thal_MDl_R,Parietal_Sup_L,Precentral_L,SN_pc_R,Vermis_1_2,Rectus_R,OFClat_L,SupraMarginal_R,Cuneus_L,Thal_MGN_R,Lingual_R,Thal_MDm_R,Thal_MGN_L,Thal_VPL_L,Vermis_3,OFCmed_L,Precuneus_L,Thal_PuL_L,Precentral_R,Pallidum_R,ACC_sub_L,Red_N_L,Rolandic_Oper_R,Frontal_Sup_2_R,Thal_VL_R,Fusiform_R,Precuneus_R,Lingual_L,Temporal_Mid_L,N_Acc_L,Red_N_R,Olfactory_R,Frontal_Med_Orb_R,Frontal_Mid_2_L,Thal_LGN_L,Vermis_6,SN_pr_R,Cerebellum_8_R,Thal_PuI_L,Cerebellum_10_R,Thal_LP_R,Frontal_Inf_Orb_2_R,Cerebellum_3_L,Olfactory_L,Hippocampus_L,Cingulate_Mid_L,ACC_pre_R,Caudate_R,Supp_Motor_Area_L
Vermis_9,0.2200012621858413,0.013319712703345086,0.4857857653172796,-0.11458103534035019,0.033000771994002503,-0.1584580663193677,-0.09544845644031817,-0.13056447166192633,0.07796074690962132,-0.1384106318297764,0.13538914752909514,-0.12017806519714748,-0.07836697544052088,0.2145678039296252,-0.17610816522616046,-0.015603761974545306,0.3109647668911887,0.1373752627801432,-0.3056692584082976,-0.033818341724259314,-0.16871546462032402,-0.06500205781795483,0.07354673440572843,-0.08300571193779809,0.17261132884123934,-0.16059391840921802,-0.13161317303717504,-0.018251277120794523,0.10594117731639217,-0.35048006110942814,0.05950542800464551,1.0,0.0209685886623438,0.039823899409266235,-0.1486035857149528,0.24000601783160802,-0.11524670657741799,-0.06254658712599863,-0.2732943689596181,-0.13745322708144017,0.061382021089762276,0.058630177848527226,0.2000293583245668,-0.26158196643220266,-0.1281128534124157,0.42096087542552646,0.10952306906829344,-0.14087941735999565,-0.23565171825556855,0.03457337446888295,0.3023318414869579,0.16347964563417225,-0.0357840151236453,0.03738721440394753,0.24314370581086203,0.06051774265123026,0.1674303803091116,0.06196380013928953,-0.145943705018407,-0.4133793388099048,0.011042287128732972,0.027455923949354914,-0.054732841555440205,-0.26802797847784343,-0.005447729983038758,0.006112211725040591,-0.106939451045275,0.015557818550884082,0.021161386827413194,0.09582205242700667,-0.17560287130255048,0.38961550783937055,-0.14176105482747614,0.0776454571207137,0.020743472723139873,-0.06381854338913755,-0.3598629445593755,0.054537594154145275,0.042796594627569524,-0.12111202634296124,-0.01884996095241499,0.3766126610675257,-0.06129282217977912,0.010004430996409722,0.17277541730528267,0.05747525955059152,-0.223784674547467,0.08042233889483344,-0.19064355136891056,0.26676443810603334,0.0890033989242596,-0.20405530274644285,-0.08502111383298736,-0.2788491144453153,-0.1760012739545295,0.17638531183358672,0.0010869486959322252,0.010091659294127475,0.3818959617111238,0.019911152775564593,-0.3062830792491416,0.1556973147265994,-0.11370096400784577,0.43735949543089625,-0.12068376729002167,0.03787624004994599,0.1120025684392577,-0.2014302591494682,-0.18409716262735348,0.3196297880419317,0.285806354026227,0.04177243259528161,0.3726687556428107,0.059141593906843926,0.035424290397063754
Raphe_D,0.50263991851581,0.6369121668700807,0.18943517638657287,-0.13871882116380885,0.6550490789165168,0.6052467524242827,-0.007441673281305637,0.523517890754934,0.5684296804210031,0.3668173184614889,0.6047847581949775,0.23604678521253278,0.4307713256763369,0.06832356016495775,0.5296869310234377,0.37809239050718363,0.5416466153784479,0.4594205224739233,-0.040175075105565256,0.37478650006938785,-0.17829947281030037,0.5409308806220714,0.6350182648252223,0.17053354716557512,0.44902957995038917,0.5638621454993408,0.6138886440528036,0.3236032361197926,0.6149285904220162,-0.17985010118742,0.7492807450245024,0.0209685886623438,1.0,0.47749800908046436,0.3001546965388588,-0.01697367538587879,0.39517182330010014,-0.13720797806705046,-0.1922178580857988,0.09081940066878771,0.6659334949267094,0.5741106091186363,0.5753671454545983,0.05974996862918692,0.4569843843547934,0.3258289411778064,0.6507221451523225,0.4074062411043659,0.49548818740351663,0.19050602114617304,0.22815992998002743,0.13714039557231095,0.4851630304968028,0.13290987489404685,0.23246393064846643,0.49340473577229427,0.282892785781031,0.6625352307978725,-0.04733277667427855,0.1981236942628363,0.2174250372362703,0.27084709211893926,0.5408650515862843,0.07001067163741374,0.6159485116898504,0.21689874362628891,0.27705213224420067,0.28729400791331927,0.6342012948290231,0.41672513240790277,0.39018777492021245,0.15677900875963025,-0.11533573455983175,0.5010251982841203,0.2863774477711629,-0.028549345906688936,0.29898490863881844,0.5362323390551386,0.3437854174498275,0.625453297179046,0.587587425149057,0.31991326819896565,0.45409486390463194,0.4664753196601704,0.6643530401285805,0.5598192444210217,-0.10542870970540531,0.4857611555947748,0.23060871654249573,0.6313686710270981,0.7522929625597634,0.3445563771876351,0.5043162912306227,0.2706731923192833,0.11680057815162169,0.07033571861147049,0.45448940089670375,0.31652713349830675,0.3668136495874765,0.5947425063009465,0.5662156954898904,0.08339907924569233,0.49957342782590086,0.4310139594426274,0.6149615934328941,0.14193194616844373,0.5294262771731815,0.22941530061035442,0.4156925444081599,0.1783526416372187,0.7768805477378626,0.7279551002966094,0.2929987196607885,0.6509283953833152,0.5589104099155757
Fusiform_L,0.34860471926105757,0.19399179964662802,0.37459699401871094,-0.12305512681443302,0.4126556102293539,0.5408526286286172,0.26936284739540256,0.5819310399425819,0.12891206440153657,0.37596404270657846,0.5699060350729537,0.15126754448750268,0.33852685742794497,0.027281699518056826,0.5138730969485468,0.27424636833423244,0.21169469823540252,0.2562107290214053,0.06816114355219334,0.38666005588726493,-0.0035838503962705597,0.3900118295976318,0.15667336199615128,0.10562048888626162,0.278581420637329,0.5207916993793779,0.23786287478140372,0.4071701454694454,0.11204768665890168,-0.17793862264930946,0.36878365533650953,0.039823899409266235,0.47749800908046436,1.0,0.29113360934453664,-0.08701183286824858,0.32282391414146233,0.029410035299935824,-0.02976716973652832,0.22281230255553336,0.5172014626840761,0.47775886501997145,0.25647925732687155,0.4586792386795728,0.5020031114085908,0.13012316713003422,0.5499940233374772,0.29962244513568725,0.3817073757853812,0.12416699584113396,0.23932351694024315,0.3101167933163804,0.7847675468904971,0.14786090689013062,0.002578990947097823,0.4100438209573711,-0.015941201720769252,0.23626186240149996,-0.01888527050865527,0.24987716598157936,0.41780151376175095,0.5392607282853359,0.5530666875593374,0.12688999656775807,0.34776136015304054,0.33498694092893117,0.22334378688563464,0.30669859314902387,0.523842241673723,0.07800620301910864,0.5271571241139857,0.15976741265737524,-0.09923125603042755,0.3647517012632953,0.35201607245117184,0.042102521288510275,0.44009924090996827,0.501199786633503,-0.07566513402823744,0.4167591467067099,0.6937518045365438,0.04573350918731214,0.5237439880665232,0.30813934725868786,0.46862054416720483,0.327591999132643,-0.0017842418478894143,0.5285862096394853,-0.05710145489380458,0.35601604099671724,0.2946145085739296,0.46982455459846995,0.42396744940082776,0.6391304208361321,0.3241980775418299,-0.10410530922305125,0.16565235257858413,0.3855397022628644,0.31337392611699455,0.2231179662126117,0.30383244571738055,-0.07572702796590015,0.21971549021491826,0.19471457516997415,0.3373561404178937,0.2937879585866233,0.44092331948900404,-0.1710512929179522,0.15355652706556217,0.17991591422921566,0.5458480858574947,0.45139781370678844,0.004806028536995512,0.21434659341252654,0.39283096796807315
Temporal_Pole_Sup_L,0.07909097957294624,0.2685990164335403,-0.16885700681775428,0.3183587153060093,0.322270907757646,0.16803436751294332,-0.08086666431491957,0.22731527571569093,0.09929584009293772,0.30114790010393094,0.14325866659179246,0.42857247881537697,0.34041372768416356,-0.24352292129835662,0.43498553152921043,-0.06900012256706066,0.3530086904559622,0.22948015134510902,0.14399379973070014,0.047745271749459604,-0.18288993419215965,0.11782508154877103,0.4088650253389929,0.39086524202473716,-0.06444940533724504,0.31204643562097795,0.2607831055972184,0.14592579374063278,0.08141500291824216,0.22992566318055221,0.17916916868287736,-0.1486035857149528,0.3001546965388588,0.29113360934453664,1.0,-0.10609558076500289,0.14350660109051194,-0.05812634284745979,-0.2508092451308497,0.1416789642104109,0.24967529822361603,0.20714402048769082,0.20213096904970992,-0.04778785608222818,0.389938369130896,0.2524997694997017,0.23752521973446677,0.029081798165410337,0.36918267630014956,0.133869371456839,0.1786724394633544,0.06251171962029134,0.11515867343355364,0.2016235918449835,-0.1767642388040202,0.1326008137341292,0.057690606031353196,0.2177953161190693,0.10285129002667956,0.0788756579728712,0.05990127600374977,0.18977448845177125,0.3880585328038196,-0.044384170822456,0.03031337228428339,0.5108804913062371,0.20892349299723464,0.10401260256519741,0.1890579941855256,0.06695561428421566,0.28824711512231793,-0.1836906574798635,0.38909559744019845,0.16954440422030792,0.1998552301627732,-0.05560379551136906,0.2785381433409554,0.21135180087893654,0.009328567938135964,0.258857838168572,0.30339171580340457,-0.10961934966126931,0.20764380655580977,0.21054373752983663,0.2423123064700896,0.20192897335862642,-0.20985586124028857,0.49235221399352086,0.1823597306384867,0.2894661835862316,0.09582463298448451,0.3879633703946072,0.17522804369778333,0.1193621307613432,-0.19353897707189324,-0.4686101362735143,0.36892170674638125,0.12209947368127572,0.07203764657544899,0.23125626741839636,0.13247879716197056,0.16776291225094653,0.19502873931855924,0.07282546923975572,0.21740203309117997,0.3466621098311557,0.3336354956746287,0.2653323721264189,0.2742199988689158,0.21941684980872445,0.22594080738042638,0.2712169510873519,-0.16700989459459203,0.3220959114790864,0.1961018239337437
ACC_sub_R,0.055162818905269674,-0.06399457260517774,0.12352700940328448,-0.06802755284389539,-0.06204021451231711,-0.13984119541472992,-0.07524894267058517,-0.15845032665881914,0.04422693827134424,-0.1625229357336543,-0.12382845928519536,-0.029998463792632168,-0.06947337844796367,0.09214771822168426,-0.15140196620434904,-0.04723907129537318,-0.016776942370829443,-0.01250212693246426,-0.12159754166796165,-0.056270098409834726,0.020452567952579007,-0.036947919654382586,-0.04368468902044814,-0.06873460854973898,0.09305442710742043,-0.054796734790530315,-0.13522141229525694,0.010139052047375063,-0.02481738073358583,-0.0596660516548461,-0.037716549669002813,0.24000601783160802,-0.01697367538587879,-0.08701183286824858,-0.10609558076500289,1.0,0.05853209362192488,-0.06630778401973525,-0.01705039969389653,-0.1295155731825138,0.010362131609351987,-0.00528395827833976,0.0161068724379215,-0.07092213707093308,-0.03257811337097348,0.05027727818790352,-0.08728374204861716,-0.03608255680548937,-0.10473874279788802,-0.05777058957868385,-0.006457535026447504,0.04263960424567422,-0.06287799525373447,-0.00785178599959116,0.005198547180211411,-0.007578913143185758,0.09404879425486405,-0.06536063030137991,-0.08573023472086609,-0.06431821167844702,0.009154606092659152,-0.052985806450870095,-0.04601682927693092,-0.026608608849656535,0.013108496187156232,-0.043855852811598386,-0.043630262152598985,-0.021250101004899307,-0.004921055007955598,-0.01181026139644102,-0.1878288865904529,0.1545499429700585,-0.09146540964349571,0.039450748501433396,-0.020891874619848073,0.020678722103548368,-0.126201021887577,-0.02574141409457694,0.057019298467521386,-0.060305975157409174,-0.11369794808521007,0.19339264657366118,-0.018915709867540754,-0.008266257746575583,0.055049278591081906,-0.12862509611052123,-0.052141068459013944,-0.09692397768470314,-0.07713081698764777,0.02141691103303859,0.029523670818180126,-0.1596400633135714,-0.02573426234380311,-0.13190183793443844,-0.028659946117989683,0.11624033117789848,-0.04491605105400714,-0.04515393478496104,0.10356837927711875,-0.012273960086820804,-0.14363988104227776,-0.04811561089548916,-0.039225578198042774,0.01407651375243428,-0.04540792637148583,-0.09203488795323381,-0.02096781329272563,-0.16445575771528947,-0.0727904249655621,0.03055572859284189,0.045541252604173806,-0.07094606838873885,0.029609533489368057,-0.04575018953344068,0.011885281717607884
Thal_PuA_R,0.5330236925915164,0.475372434579318,-0.08193907055103399,0.05701081101376687,0.45428151757895446,0.25652965116520093,0.3116763867126422,0.24296751751456383,0.5587236996707147,0.5154448608740133,0.2793171165256491,0.15814739754458101,0.6115271400564963,-0.0031748082525591384,0.37153820558057254,0.50409703535101,0.16877100900685196,0.12937788892595492,0.15491853793960056,0.41550809613837486,0.13604980061161936,0.43311098873729,0.35978943453786827,0.0872113862838294,0.3447986769595838,0.49988621978902587,0.4097281720812259,0.5922345520345453,0.29650321035352734,0.03698197592526693,0.38919738084916294,-0.11524670657741799,0.39517182330010014,0.32282391414146233,0.14350660109051194,0.05853209362192488,1.0,-0.00766399224313253,0.3447626462648507,0.2945891305586417,0.5717270303977294,0.4810381867032681,0.1463891369094028,0.14646107783677617,0.44519723171734965,0.17518678325065898,0.33811733917659703,0.49368222091634206,0.6608585074293041,0.03743653812250738,-0.07629701603241687,0.25737683608531525,0.399198476888687,-0.018046096812325767,0.23246962641429395,0.5114215667319749,0.18575646858097658,0.40168909057665947,0.10276681470450286,0.5277195101680177,0.4440714552943698,0.08736983451730189,0.4314275380369484,0.5821389535594947,0.33287971714253356,0.07291314738494702,0.5144205442936224,0.4293895462192028,0.5758715356981661,0.46748676474594303,0.4256356381454569,-0.061131093810064575,0.03504919208016823,0.5693141506992719,0.2946237370247868,0.24010340820188414,0.4996901581018406,0.3824128200907726,0.3574459822038886,0.5779197612028575,0.44262097145325047,0.062455508168026225,0.5254144596192497,0.48892587740049914,0.5531028740153797,0.14490391404757982,0.14358765363829123,0.22910117303164818,0.44877547799625783,0.5079168797638386,0.46427872054930647,0.4466087520156453,0.45148126496743174,0.4086208087371546,0.1294987126792944,0.07174061198208899,0.2524835943383776,0.1302937569881669,-0.06375122243853548,0.4604166039274626,0.4687017343530675,-0.13985423354982413,0.3418946335317264,0.2630323678292341,0.4902973652727961,-0.04079151993448791,0.362646498048678,0.11691013597061245,0.6276964024760036,-0.013839280418156534,0.32063212317332196,0.6265772746521214,0.049539017213086844,0.3244952188296178,0.6098409131886638
Occipital_Inf_L,-0.07604292527335518,-0.16152407541807337,-0.0006304722694336648,-0.06309542129329784,-0.002141061636770978,-0.01214653724696937,-0.07591442555532309,-0.05325230199333739,-0.13298248517180924,0.08353731638043048,-0.02991803357338949,-0.05596079715650381,-0.026911384484588925,-0.05789933536938916,0.014347140682393629,-0.15533742598259165,-0.08707882367415601,-0.10201532182561106,-0.03130177433148923,-0.030955765875737288,0.15373753644331914,0.07050962206786716,-0.17025415583726092,-0.09271029067503565,-0.076919011410979,-0.11025335879139918,-0.030018843808854882,-0.004449920606786134,-0.007582015808758702,0.1326693168732737,-0.07166252807596749,-0.06254658712599863,-0.13720797806705046,0.029410035299935824,-0.05812634284745979,-0.06630778401973525,-0.00766399224313253,1.0,0.05647716793349917,-0.04913507028109456,-0.11895760058143943,-0.09505537022262282,-0.14831324253013908,0.09460167130870137,0.011743079242354062,-0.125385899433724,-0.08846550422319868,0.04508277074953105,-0.0800598148343787,0.06176517961368036,-0.020335364692639947,-0.07573195571159143,-0.00833007768408859,-0.09071441562568032,0.07212101717334557,-0.06642270348224719,-0.13286223055759894,-0.0873428072708755,0.06376806295646356,0.03217436343610127,-0.07690069128548008,-0.19975297248637028,0.05066749571829059,0.07703509872434496,0.0166929669278464,0.0028381368140651614,-0.07434092464920125,0.005677284374097697,-0.08377524024677056,-0.026517892978517015,-0.013331565011640076,0.015472750041264973,0.018052390442823262,-0.06690394978059386,-0.07222429903862483,0.08369155107134846,0.07292261985733282,-0.10223567483939815,-0.044908268751878117,0.010200181717319724,-0.0427902139272893,-0.1734613394061054,-0.002097797195197716,0.11935153229563496,-0.1179752097922168,-0.1346928463607869,0.08841272861476139,-0.059229135388314154,-0.06838331448660386,-0.05947721534402935,-0.059883626401793046,0.05147414911265098,-0.013162660329174828,0.10443726690402468,0.022202557475297046,0.02215000090735519,-0.0799692195541983,-0.21516030937457623,-0.2760607007751667,-0.06985219401975848,0.05001009518392773,0.02790339381319113,-0.16221938453200968,-0.1361067973664484,0.011811832331209913,-0.09131840093792361,-0.058803633563881394,-0.23562281476974214,0.08925959600547599,-0.18752351998126104,-0.11640453045308458,0.012815068292233748,-0.22177343789896317,-0.05037635864513896,0.0012219329645107605
Cerebellum_Crus1_R,0.06592604778894896,-0.05353528576901452,-0.23716870606009774,-0.06646856413574141,-0.03296873179077923,-0.251053672112594,0.4346357758093497,-0.07591469515022407,0.12344912025662622,0.24197323604276327,-0.24312740111837186,0.07553823234484386,0.20941703915955773,-0.11365343133072987,-0.0835139096814829,0.11667193493136754,-0.3149399499844641,-0.249253645157661,0.15351065871257516,0.20338579446159555,0.4371494998616743,0.054191603225881096,-0.16272931013168873,-0.01977892153317509,-0.14038742600537665,-0.059021737457717806,-0.11547090998927265,0.36460409944912076,-0.18617845885865952,0.16711124544636158,-0.15929162028579313,-0.2732943689596181,-0.1922178580857988,-0.02976716973652832,-0.2508092451308497,-0.01705039969389653,0.3447626462648507,0.05647716793349917,1.0,0.3420259565640983,-0.03717326685389292,0.028380771402490797,-0.3981328078439511,0.22792504673409697,0.07692540572220832,-0.2885721813681603,-0.2037830029425843,0.15285678035648337,0.44026181903464623,-0.06708707297328248,-0.43151503896499843,0.10260462305201618,0.2111302293212355,-0.24135432778493054,0.025019220967287495,0.13016931759890854,0.06744466220530307,-0.05969872427340825,0.06987664486386218,0.7082689590793448,0.4214322942357763,-0.040333402538102,-0.027816235221873438,0.6353897074989231,-0.11529410409739267,0.01839167293861494,0.22388026966145272,0.24631972502257193,0.04821934769949996,0.1633284600677181,0.11698143781378884,-0.20891627170905058,-0.14103575666685805,0.09973344198728534,0.07957526736600133,0.3611321865786103,0.38355484134730056,-0.1738324824113424,0.13000155810620231,0.09975767041112743,-0.0632017639813788,-0.17109592920618916,0.15893741644264256,0.06861068287229076,-0.07291812489681125,-0.2642719331724223,0.2443683552166594,-0.16325721917671993,0.2308267803597321,-0.18849578647997442,-0.16071215958902418,0.28881722428858714,0.11197009395950716,0.2917361148058848,0.22064228038301123,-0.06200644625296815,-0.08246326403117425,0.09618097040962756,-0.4397713663296959,-0.11601933958539995,0.10164717728751463,-0.32638152894782263,0.03115508035099629,-0.18806443838041398,-0.041082579610302095,-0.044725213773805686,-0.09671381342746072,-0.1523198041514571,0.326825680740757,-0.31710852873240747,-0.34028849359379904,0.010362413750110353,-0.30139255820124206,-0.1604178167705915,0.13789742937501576
Temporal_Inf_R,0.10113380702658258,0.1554793275880755,-0.04310668251734373,-0.10242756983798242,0.252703380163085,-0.026608355102329246,0.13456222777169718,0.024559925656733456,0.10548441706913797,0.21260758151870712,-0.0654627068578276,0.21673316199859194,0.5861794308077306,-0.21821296678917518,0.22971862412491081,0.04309116875684034,0.06803619649463043,-0.004637257456218528,0.06122788707646043,0.2447723023260955,0.20228027029402254,0.2230082298984548,0.12173024498466271,0.26619596949242147,0.1354156688390575,0.255915651447942,-0.025586210388924602,0.43444016218165793,-0.0398025555137844,0.05105364389989541,0.3388983044886462,-0.13745322708144017,0.09081940066878771,0.22281230255553336,0.1416789642104109,-0.1295155731825138,0.2945891305586417,-0.04913507028109456,0.3420259565640983,1.0,0.17504328990874957,0.3020091744694821,-0.05347828505274279,0.16055198452333047,0.44601972277714336,-0.0885662634992498,-0.0062390589827067645,0.33129131363909115,0.4329916587899727,-0.004645266111266078,-0.13434809845093862,0.04697685587162366,0.19156507254920813,-0.12220331951222871,-0.14768408349440776,0.2319472255045199,0.036526310960247596,0.3490378309715799,0.0725449452119449,0.46598971000267375,0.1915436436550261,-0.13139085743160303,0.28639579987895186,0.5085532947271101,-0.012332119552593127,0.36386094458414964,0.20557620278245614,0.39840862120284587,0.14344357154975274,0.1207202435893454,0.08526371779947878,-0.0472856795591022,-0.014461428941006117,0.20389513866984377,0.17305285983413235,0.09669986624621714,0.7195407079599351,-0.0421811813581104,0.10046915596806799,0.1943168039938873,0.15230988491516892,-0.11188065624204814,0.35532180523933743,0.10535869396887489,0.10304077287395781,0.17127967042135792,0.019151865153150927,0.11957877749338047,0.3008166604300545,0.08720396795344347,0.062081981600197206,0.7340130715585281,0.31822808534066027,0.30718543981345625,-0.11003596521150266,-0.4127234698389091,-0.057737297837475846,0.060546029769460406,-0.2434392705254923,-0.08399400509480848,0.2422979112009865,-0.08600573065361257,0.13388497967438692,0.0821187120907535,0.0972557765593597,0.47104218101300227,0.23947276078589402,-0.03510652083031558,0.32328300159274254,-0.12380637334257509,0.10688908579724295,0.2686446434064148,-0.32575886616845623,-0.038171887655120335,0.28891907111206866
Paracentral_Lobule_L,0.8544172317462612,0.47482256453559746,0.11247101682284014,0.15136678312014207,0.5377434234068968,0.5975736949416981,0.2204116223267755,0.47225852978815663,0.49750887975772123,0.48736932393830273,0.5486020884880388,0.10525924211594857,0.6131583923977593,0.1756759738307673,0.5007627181770795,0.5381173140530523,0.2799682398576748,0.25128182117826026,-0.06224729132924699,0.4892457012408727,-0.09727748201019011,0.7359934862182832,0.3077777372611423,0.12250426788754944,0.5464413835734679,0.6427174579919478,0.5974679320334456,0.5837733861402028,0.42284449871381286,0.036725056412381066,0.5059742144117404,0.061382021089762276,0.6659334949267094,0.5172014626840761,0.24967529822361603,0.010362131609351987,0.5717270303977294,-0.11895760058143943,-0.03717326685389292,0.17504328990874957,1.0,0.7992860179460198,0.27703684358466135,0.22009020305114255,0.5614798105568382,0.16399501496804408,0.6282743913789675,0.7281083702987785,0.5684337654184736,-0.018195830600803865,0.2537307635497491,0.4030753291165428,0.5997729079109219,0.24807926221992974,0.17528357992155977,0.674533198463393,0.011317485348853299,0.4074444381523851,0.22542925152285612,0.25131028265050137,0.4022945594684184,0.2763303762631299,0.7213383338700071,0.32382121330915803,0.6314223190135619,0.13583439410614945,0.5576532187469792,0.4771415971249613,0.9215230908623949,0.32750624188681304,0.5502208867274392,0.008297240855973421,0.16372738185339283,0.7415555534551278,0.5197595338198506,0.13374723849019288,0.45646143269100836,0.6813861536680214,0.4362066551728235,0.7132848983277872,0.7555303772870241,0.03352908397034828,0.7708827240177837,0.6045550110950711,0.90992568027246,0.2182510168236314,0.19069525699727194,0.5496007617757933,0.17981556802687468,0.8076655532234851,0.6422862857298819,0.28508361393836995,0.6603185463340923,0.520571391180682,0.19751944932161553,0.19541328725690715,0.2586926055765957,0.26606367349522037,0.22941182920580028,0.6543558696702186,0.5488772985224172,0.0505775858151057,0.3447183883376262,0.4004643818240534,0.7222019875615867,0.05226281475526191,0.42596198153548154,0.02764865247874953,0.5821423276316232,0.2922361941146028,0.672139818252863,0.8453586623228863,0.12891094249089471,0.3906811924711284,0.8119279453400805
Paracentral_Lobule_R,0.8183651134733185,0.37420268200615914,0.16426923637926877,0.05552087421357991,0.5724472308301028,0.3793027103818858,0.3069787874886089,0.3366119545541712,0.4639370988368055,0.42533162055919504,0.4075515768666624,0.05786343782986927,0.6457090912162037,0.15967431767528867,0.5214794866611758,0.5200623818475583,0.3239619941712391,0.18635111744944458,-0.12806662827797055,0.7594624418768656,0.07523661928318344,0.8145817073120344,0.3168928987797039,0.11258523472781294,0.48330644707470644,0.5251016282861588,0.4170208056475688,0.6720903476053761,0.43277876699848317,-0.04810013865945858,0.526641162910457,0.058630177848527226,0.5741106091186363,0.47775886501997145,0.20714402048769082,-0.00528395827833976,0.4810381867032681,-0.09505537022262282,0.028380771402490797,0.3020091744694821,0.7992860179460198,1.0,0.25331598602745486,0.17281241110764642,0.5132737024037552,0.1884982857343584,0.6026249766067818,0.8031862815576354,0.4902643509395951,0.030059237386327403,0.1868787370209038,0.482846219988891,0.5104539422969516,0.18610000494132134,0.2686120820866655,0.820784316580959,0.0808324595835943,0.3881497398918577,0.2906778685799964,0.2409620663100501,0.44147453974428996,0.10293767418700987,0.7175565165494926,0.4013368129282063,0.5473662699506279,0.17340264639311537,0.4144606356115982,0.7675342321743854,0.8289040951848727,0.3395997697434573,0.44384435499004476,-0.006875632851128009,0.15476061272488412,0.8709588030147452,0.6011088007934463,0.06278327797929602,0.5550954653285951,0.46008685274998634,0.460211691261853,0.6726153939078914,0.6999729067515987,-0.016680012680689502,0.8409599796277011,0.6560913331475979,0.8318585869424033,0.21505267602489533,0.13139682353567167,0.5363661347469416,0.17257286845669223,0.7417941483391891,0.5767362809827625,0.37131732976928733,0.9094998412883635,0.4986618618240186,0.1587422089978394,0.1840508473251723,0.19773358753616727,0.161433304637799,0.09151095750206222,0.6050171169212558,0.5392583600673574,0.22223457339837216,0.34359444691107804,0.3602664009487675,0.6734504249096257,0.13842579497216703,0.3024206945717979,-0.051237046667580756,0.5503735237709668,0.1641412375977812,0.6631798061616725,0.8083144164200492,0.04076369400837436,0.3601775894482607,0.8212617526822961
SN_pr_L,0.22477291073481653,0.48397483682533116,0.20198080613482944,-0.21253942052391148,0.5199531506420623,0.2879154789284096,-0.10135533613483838,0.2176008246590955,0.450629259264633,0.05024551953001589,0.36916719614595744,-0.08649785812250138,0.22220340116766227,0.045519125129817664,0.45030378760124085,0.2688992737566609,0.551712870208106,0.4475755593286433,-0.10518800932404927,0.14525750155899533,-0.23739906542318318,0.27264730569669027,0.5974336424961432,-0.008176184284042907,0.2628141404483376,0.3076685753236837,0.3315450469702345,0.06171508871477223,0.5805511141560766,-0.2933104828967606,0.5927433459153518,0.2000293583245668,0.5753671454545983,0.25647925732687155,0.20213096904970992,0.0161068724379215,0.1463891369094028,-0.14831324253013908,-0.3981328078439511,-0.05347828505274279,0.27703684358466135,0.25331598602745486,1.0,-0.13871244743572064,0.07085931944210062,0.567742719368559,0.3970060660643549,0.057990669325894806,0.10419627475679062,0.4121338652167176,0.2953523150791085,-0.026311498343155472,0.04773302121283581,0.04189171232274597,0.35020943053487336,0.1609143781995694,0.38965362241355334,0.539747543330684,-0.17310108425892928,-0.1446535812276687,-0.06429907646196659,0.0828116096536381,0.22104383935620972,-0.1682480012036374,0.2703442489457861,0.028306161661999747,-0.014968551497288396,0.05629884785644453,0.2611073754269372,0.43888640483657765,0.04553016084895233,0.2572402087183596,-0.13407721609316164,0.25491167939995685,-0.005055791822927092,-0.38826354954500314,-0.03434248491556989,0.19343932280081133,0.023207969333230976,0.39317174888937273,0.24639455470396215,0.45492790652043047,0.10732041859958741,0.2839904633452602,0.34109633608665807,0.6010411790545024,-0.20113182517140338,0.2516475577181602,0.09925178834621179,0.37394008652168664,0.51070185799504,0.16103580476381638,0.2060831337668387,-0.07191529861523747,-0.03099219254460129,0.154496574841639,0.5252391713155795,0.18777313227514716,0.43210400826586154,0.4994718390316717,0.2106399368469027,0.221765497332099,0.5506385063518844,0.4742952688373284,0.26883467698234803,0.15182661141060708,0.38706542118807874,0.23889617285189182,0.11018982892526963,0.2310463985788678,0.6197553489455893,0.3797899965765084,0.3834246752114904,0.6099049891228319,0.20710009092102472
