,Frontal_Inf_Tri_R,Thal_LGN_R,Frontal_Inf_Oper_L,Cerebellum_8_R,Putamen_R,Amygdala_L,Cerebellum_Crus2_R,OFCpost_L,Thal_PuM_R,Supp_Motor_Area_R,SupraMarginal_R,ACC_sup_R,Temporal_Mid_R,Hippocampus_R,Cerebellum_6_R,Angular_L,Fusiform_L,Precentral_L,Temporal_Pole_Mid_L,Lingual_L,Thal_Re_L,Frontal_Sup_2_L,Frontal_Sup_2_R,Frontal_Mid_2_R,ACC_sup_L,Thal_PuA_L,Occipital_Sup_R,Cerebellum_Crus1_R,Thal_PuI_R,ACC_pre_R,Vermis_9,Occipital_Mid_R,SN_pc_R,Thal_MGN_R,Calcarine_R,Temporal_Sup_R,Cerebellum_9_L,Angular_R,Cuneus_R,Heschl_R,Thal_VA_R,Thal_VL_L,SN_pr_R,Parietal_Inf_R,Thal_IL_R,Occipital_Inf_R,VTA_R,OFClat_L,Cerebellum_10_L,Cerebellum_7b_L,Vermis_6,Postcentral_L,Caudate_R,VTA_L,Occipital_Inf_L,Vermis_4_5,Thal_MDm_L,Thal_PuL_L,Amygdala_R,Rectus_R,OFCmed_R,Occipital_Mid_L,Raphe_M,Temporal_Pole_Sup_R,Thal_PuM_L,OFCant_R,Putamen_L,Frontal_Inf_Orb_2_R,Cingulate_Mid_R,Postcentral_R,Thal_AV_R,Thal_MDm_R,Cerebellum_4_5_L,Precentral_R,N_Acc_L,Cerebellum_Crus2_L,Vermis_10,SN_pc_L,Cerebellum_9_R,Red_N_R,Calcarine_L,Rolandic_Oper_L,Thal_PuA_R,Caudate_L,Thal_PuI_L,Cerebellum_8_L,Thal_AV_L,Olfactory_R,Frontal_Inf_Oper_R,Rolandic_Oper_R,Temporal_Inf_R,Thal_IL_L,Insula_L,Frontal_Mid_2_L,Vermis_3,SupraMarginal_L,OFCmed_L,Thal_VPL_L,ACC_sub_R,OFClat_R,ParaHippocampal_L,Parietal_Sup_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Temporal_Pole_Sup_L,Cingulate_Post_R,Cerebellum_4_5_R,Thal_LP_L,Precuneus_R,Cerebellum_7b_R,Lingual_R,ACC_pre_L,Frontal_Inf_Tri_L,N_Acc_R,Temporal_Mid_L,Vermis_1_2,Paracentral_Lobule_R,Pallidum_R,Cerebellum_Crus1_L,SN_pr_L,OFCant_L,Thal_VA_L,Frontal_Sup_Medial_R,Raphe_D,Thal_VL_R
Thal_PuI_R,0.21238056988255893,0.4084453741166982,0.41390577438794757,0.24913164840244398,0.38096127280189673,-0.05381388775444028,-0.0820773190045686,-0.015296158855989478,0.6904795703937237,0.5412123091279858,0.540495662695111,0.23050515324910806,0.05743822416467352,0.36318754773896483,0.23787491288435636,0.195295569932451,0.34776136015304054,0.6370267478331669,0.08902361514555494,0.3242651971461299,0.14870954829105065,0.5071198441917993,0.5568930166705176,0.5863859771757106,0.40700936094447,0.40109877613210304,0.26207319978746046,-0.11529410409739267,1.0,0.09733016806464012,-0.005447729983038758,0.07511392369458121,0.21137841193814247,0.04896721287770533,0.4373094861463946,0.30451542624191424,0.16048190164627008,0.3466911693541703,0.3463708359002578,0.16871086976928845,0.26118657742579765,0.4861706007570026,0.2599952386064797,0.4618345334760186,-0.15899263262891972,0.1654983132419196,0.03193114066051247,0.08476877468099983,0.06240249217745001,0.13429930894137915,0.18077710917095804,0.5871471192359705,0.3419017199047166,0.128055171866679,0.0166929669278464,0.37729434558143,0.5473655598023416,0.5036929735501336,0.04047629574072163,0.0070051265147456476,0.18554689634866228,0.24699659874974347,0.4066517749986676,0.06649976804080966,0.5859762430280114,0.17237368109672424,0.477610095528908,-0.018548655938302724,0.5244925795611093,0.5899890141561198,0.4350217578207971,0.5105833117595652,0.43220984065354073,0.6464277246021798,0.18935843159295326,0.011628823446289197,-0.0725887140115227,0.41959683319433966,0.21569602426702417,0.19838025167548895,0.45943425568317825,0.5607290461802568,0.33287971714253356,0.4406043984386462,0.704651417122036,0.33555940078495666,0.47114669599062914,0.14448447899083908,0.3871578731776205,0.058970467714307494,-0.012332119552593127,0.5579134732423052,0.5447133830011834,0.5208767691972775,0.56693301288879,0.5115121999396587,-0.03139006285462294,0.6295797773879898,0.013108496187156232,0.0031288139281607187,0.46031551773515134,0.4809036425981485,-0.09251100434939469,0.07595530287444999,0.03031337228428339,0.5220038342492404,0.09656434745272119,0.11088554241908637,0.5220157681731823,0.11984941539950056,0.2680229546951865,0.1013562921132134,0.5264431315562363,0.12098027097707657,0.2454701860919421,0.40293932066354365,0.5473662699506279,0.22504035775269482,0.3038845912449082,0.2703442489457861,-0.04937499266313776,0.28214671124421864,0.3312732447630882,0.6159485116898504,0.5663753382118655
ACC_pre_R,0.3563627649595626,-0.0438435711839579,0.24814801548127105,0.4669060731754138,0.3325355078883944,-0.11585350372492632,-0.21537553023717654,0.3659148482735597,0.07976205416294145,0.18273271108297232,0.11277696555247944,0.6280830494679891,-0.17769111658859477,0.23215734813818867,0.33995442071670434,-0.1059517876578515,0.004806028536995512,0.1434955391736938,-0.16987086080721048,-0.2535708855557275,0.10015953473274217,0.47890139352864863,0.33854140954025025,0.5201982171763524,0.39547068333948526,-0.1664336896337101,-0.14837939237212838,-0.30139255820124206,0.09733016806464012,1.0,0.3726687556428107,-0.17146520157545841,0.2914873730627829,-0.24701746185723755,-0.3574289695075224,-0.014141646635382421,0.09808404778517728,-0.09368306048847853,-0.15593153691065328,0.08255848043277651,0.39704157873835444,0.12103325807884653,0.24161313913160218,0.19354752311561232,-0.15549982238369486,0.1609514273765067,0.2047396299747377,-0.29529733054322777,0.07031551812424791,0.0313527201493751,0.06464421039463661,0.025222796145196052,0.31046324866614294,0.35451879094170524,-0.22177343789896317,-0.2146064112689456,0.049065813648273136,-0.02624687314890726,-0.2371297516618523,0.14730401423352543,0.11146981049584728,-0.258701102916894,0.20873841414020486,0.27353594145009763,-0.19763188183077218,0.31500336260821055,0.6553545171056354,0.47995316244943614,0.15368358180988137,0.12953796605923829,0.45784521917353616,0.22077440730342926,0.0021722277592359797,0.1657177021572061,0.3938348786203025,-0.2537522293478712,-0.08645224546855276,-0.06243528634527346,0.1579942418980825,0.2364022110884064,-0.11021842389344758,0.24188095709783752,0.049539017213086844,0.3133570853477264,0.09993607406185384,0.5366489767860674,0.39936334924612615,0.16435528893316156,0.41499182997451356,0.28517599391001,-0.32575886616845623,0.2863835347548447,0.42791006201603055,0.30668370546176915,0.03363152176268686,-0.11854875434111425,0.5350499917820667,0.046041371984273986,0.029609533489368057,-0.009350518208215136,0.2712829250210734,-0.08237340373697913,-0.3404724127864411,0.496701707869214,-0.16700989459459203,-0.07810575729426787,-0.2411306590792036,-0.3681891903329299,-0.08986962936302251,-0.13271409504178514,-0.41831114110274364,0.2722044547202359,0.46025556352019387,0.192421100108275,0.020864179258798517,-0.10998244024328106,0.04076369400837436,0.3507552131726572,-0.05357714753033926,0.3834246752114904,-0.3212810371364789,0.1956815641098348,0.5508521881187293,0.2929987196607885,0.406017734532055
Vermis_9,0.07354673440572843,-0.1384106318297764,-0.13056447166192633,0.43735949543089625,0.10825002381731832,-0.16002956168250837,-0.21320789213038208,0.1674303803091116,-0.2263269457401702,0.2200012621858413,0.0776454571207137,0.05121153772893016,-0.26802797847784343,0.06196380013928953,0.3109647668911887,-0.09544845644031817,0.039823899409266235,0.021161386827413194,-0.08300571193779809,-0.2788491144453153,0.03738721440394753,0.18129045219453208,0.26676443810603334,0.13491553645723392,0.10594117731639217,-0.1281128534124157,0.011042287128732972,-0.2732943689596181,-0.005447729983038758,0.3726687556428107,1.0,-0.050741553425120996,0.09582205242700667,-0.06381854338913755,-0.2546508622168082,-0.07836697544052088,0.18102793905632794,-0.018251277120794523,0.023379923447855513,0.03235774193666857,0.1392907110892998,0.033000771994002503,-0.11370096400784577,0.06051774265123026,0.05095915693136498,0.3023318414869579,0.03457337446888295,-0.14176105482747614,-0.12325963292938695,0.027455923949354914,0.1556973147265994,-0.1095854082569365,0.059141593906843926,0.24314370581086203,-0.06254658712599863,-0.2805079660626848,-0.02854643489688309,0.010004430996409722,-0.12017806519714748,0.38961550783937055,0.4857857653172796,-0.26158196643220266,0.193826990530554,0.11458152027790902,-0.054732841555440205,0.08024215359587741,0.0695138289940179,-0.2014302591494682,-0.03594360277943571,0.012120798007773562,0.20793173535685633,0.054537594154145275,-0.0357840151236453,0.17277541730528267,0.17638531183358672,-0.31070284748374555,-0.3056692584082976,-0.17610816522616046,0.27459199293463155,0.0010869486959322252,-0.11630831537685143,-0.1584580663193677,-0.11524670657741799,0.05950542800464551,-0.12068376729002167,0.411180517069338,0.17261132884123934,0.010091659294127475,0.07796074690962132,-0.19064355136891056,-0.13745322708144017,-0.13161317303717504,0.13538914752909514,0.019911152775564593,-0.01884996095241499,-0.15085676814909083,0.3766126610675257,-0.12111202634296124,0.24000601783160802,-0.11458103534035019,0.29291690749379723,-0.0002770465591200425,-0.16871546462032402,0.3818959617111238,-0.1486035857149528,-0.14087941735999565,-0.4133793388099048,0.006112211725040591,-0.08502111383298736,0.06668011384107564,-0.3598629445593755,0.12214887398615155,0.10952306906829344,0.2145678039296252,-0.1760012739545295,-0.17560287130255048,0.058630177848527226,0.05747525955059152,0.025651223042007548,0.2000293583245668,-0.35048006110942814,-0.05885489684132833,0.3351444990930229,0.0209685886623438,0.0890033989242596
Occipital_Mid_R,-0.06788795384116178,0.31164382334363294,0.2867879157657441,-0.14619971539597645,0.01718560059522855,0.200294417869699,0.334960513494763,0.022976739432495574,0.2681226778123394,0.28102907921935116,0.3205924403312614,-0.3186615629354534,0.6097163624332882,-0.08729040586587558,-0.07923601244710339,0.6255662034285852,0.22364499069066487,0.32987535906871224,0.06728014173370349,0.5411202727838844,0.058247964221180316,-0.005666359916791853,0.0976086402789741,0.08691235150010848,-0.16483406886600557,0.22595073190888096,0.8570397582191782,0.5046807062474213,0.07511392369458121,-0.17146520157545841,-0.050741553425120996,1.0,0.17445216065690203,0.22735717797927507,0.6191920747683005,0.27077137881807745,-0.05726357404288997,0.6177026640339397,0.7197148232323244,-0.029226717259050367,-0.22264749532827596,0.22235096212821853,0.13145345337361433,0.33565263979097215,0.279131933955101,-0.15471309974420705,0.03940586853549888,-0.09196580328153724,-0.1422934213680672,0.25785738112514367,-0.25852177156280864,0.41527154438079295,-0.003691876671141032,0.12999062711855547,0.00099831247414612,0.5625590721283931,0.3286980950203752,0.2703201478923537,-0.038376366956939544,-0.054127825065296696,-0.1136710029060471,0.49047991978014227,0.1292085522130035,0.11516325984523149,0.34071699861331134,0.012929360821502176,-0.10683737412071195,-0.2180597670080624,0.24054967459576002,0.25170593516626094,-0.12699158614220804,0.08848324979575584,0.508149418871946,0.24852601711537653,0.029898650016432392,-0.02908268003389835,-0.05631217842877994,0.1895388304424445,0.053210364041345576,0.08618374986390613,0.6691569063442383,-0.05430575824826606,0.3686467135873115,0.046621835263437966,0.20171911433664033,-0.019194166601281776,0.013701238049782762,0.2200169810236212,0.18324150896587177,0.02236059634148855,0.22828893980171008,0.08063973244204647,0.11825020490739648,0.05308713704199073,0.3585243507613072,0.42368111727666086,-0.050899790478402984,0.2341401012642248,0.027025728455016634,0.033683354442817386,0.08144929283081041,0.39149130912319047,0.1924414737259739,-0.04909395529295452,-0.013774990260816146,0.3405004694902202,0.590262678757796,0.14172769529024992,0.3985101005549563,0.2522386125370604,0.41780670638671435,-0.002117097621782501,0.18197801541512082,-0.010750655294586322,0.36527211273874366,0.47747643699104203,0.2878043720702371,-0.15230763865768196,0.2840166207806058,-0.2131106125870324,-0.11718318965496113,0.3390785529383518,-0.06787318065772313,0.0019791092799571917,-0.0817982632856695
SN_pc_R,0.5975701407192054,0.2889766999962132,0.13214862413140518,0.3805890386968563,0.40574321400416496,0.04009115927432065,0.3019617307893386,0.3790517756916004,0.4462202556553274,0.44805625418333195,0.4302239722181327,0.22921953471039172,0.38741521793251404,0.5625045459204077,0.3714449960964999,0.15628013350392603,0.07800620301910864,0.37659448456222194,-0.05932453625037291,0.016525899063092153,-0.14381671178988137,0.5549792991122791,0.5041295962746895,0.5428596265507412,0.5715807674450215,0.2903302115940958,0.18805794399303008,0.1633284600677181,0.21137841193814247,0.2914873730627829,0.09582205242700667,0.17445216065690203,1.0,-0.00021521740836734346,0.05257059031302005,0.45932961656639415,0.3350717513402986,0.4229014700628685,0.06637953236840109,0.48243246961741765,0.1610449948045707,0.6157964699924166,0.45395293076159926,0.3600406255965451,0.27432289733559195,0.03415882704345486,0.5410036201705174,-0.03145185407069364,0.18464652926805455,-0.10413470262886111,0.012573507133530911,0.2896739448972911,0.5378576291246882,0.6323228546102514,-0.026517892978517015,0.08451402775867545,0.5369463305114734,0.4607430866581544,-0.0008220596816924378,0.026178430705632284,-0.05320498482495667,-0.14922948446062695,0.31096311141112376,0.15850165843194397,0.2906658505664411,0.03189722292631411,0.4005702070003951,0.2125582853854978,0.5536542175204107,0.4929555404240965,0.26106220348722875,0.05573051287684669,0.1025261876969583,0.4419051487883978,0.17429531845301838,0.09254652997487609,-0.12018322677768474,0.30537223105733197,-0.13880576605541955,0.6558091613004007,0.08418195798321694,0.06429709540057608,0.46748676474594303,0.5215820640913763,0.3305368388841342,0.2202635592033099,0.3313921169369043,0.04717090759598659,0.7108817914443682,0.4899290683570707,0.1207202435893454,0.39803371493137496,0.17596409838401517,0.5137585995674797,0.13636088285852183,0.09441254387504094,0.237228645270341,0.47096637126604896,-0.01181026139644102,-0.12450116266224945,0.22029019860776863,0.2353091327904925,-0.09669423086348082,0.05474498845039865,0.06695561428421566,0.20470861273830954,0.3317540181266672,0.13745752745997666,0.3111158851043477,0.35524483223234155,0.24023742386559271,-0.09205502620523258,0.2973134410293911,0.016991021683771926,-0.05655248319388046,0.07850254080805903,0.3395997697434573,0.25139485090587765,-0.11467444665716964,0.43888640483657765,-0.0018690408976945565,0.3642852896366869,0.47552018261929924,0.41672513240790277,0.439574646021459
Thal_MGN_R,-0.09098940470186498,0.29420124032158557,0.011888883396924382,-0.09194624181638349,0.00799530284693925,0.0014209799425441763,0.15960525654063198,-0.15365565763047448,0.1518695944358931,0.15239206679750808,0.09927118720742789,-0.19773204721288484,0.28650960079595883,-0.04443380643114681,-0.08950134104503822,0.1446169538122967,0.042102521288510275,0.1302415333883084,0.11853232482562345,0.19576344655727682,-0.10257342751146072,-0.040967454273701055,0.041677762778358114,-0.015641366907157592,-0.21115652164736864,0.11700940246005447,0.2558370861620245,0.3611321865786103,0.04896721287770533,-0.24701746185723755,-0.06381854338913755,0.22735717797927507,-0.00021521740836734346,1.0,0.2689290329386359,0.14325910266150002,0.08556366462467233,0.12691710569679615,0.18163960065905094,0.03396802557010737,-0.245091150595905,0.0035198268395867853,-0.1653672302689318,0.10315171184366087,0.06499674398714284,-0.13651321750532777,-0.1282835122057405,0.035031428528591646,-0.03460036832516573,-0.07553210178521433,-0.195420900323758,0.17684004376975296,-0.08175655233940796,-0.0680779463382878,0.08369155107134846,0.20998959071186543,0.043401269574711326,0.06126148712905597,0.313494931205585,-0.017710688226931504,-0.01995506469435779,0.10883052161565591,-0.14493631332127574,-0.09925309167481608,0.11558135544042962,0.006260664475847791,-0.22604495077542774,-0.2216566404546677,0.04377347060699078,0.10665447463157476,-0.010156401430107771,0.07039012304586308,0.26473882519512676,0.08561959726050636,-0.20019914528674068,0.1894575829469751,0.051200009186282716,-0.029606382841846704,-0.09367063930102408,-0.15939863567773102,0.23979768802084922,-0.05642014833435973,0.24010340820188414,-0.08812968525735179,0.08002657706529176,-0.0422645376638535,-0.08194749831151767,-0.010341322871002652,0.046403339865781934,0.07781753480312228,0.09669986624621714,-0.003771766636246148,-0.018544299089390766,-0.03502751778787085,0.09297071741325465,0.15033579320262536,-0.22699434124315895,0.051534926186880305,0.020678722103548368,-0.019263405768973833,-0.05278750143004524,0.07878477449374098,0.26134218510532886,-0.23219309698246077,-0.05560379551136906,0.13204875231321261,0.35912135020319375,0.1756150555010421,0.059747609195528045,0.1500488988506633,0.29209413120824096,0.09477078687484655,-0.07390132691243864,-0.10946116043551422,0.07607495729479524,0.16977021430299438,0.06278327797929602,-0.21320556748482353,0.17633657465717803,-0.38826354954500314,0.09517707895498771,0.0019391361441409999,-0.09633826186914854,-0.028549345906688936,-0.0018808825528570856
Calcarine_R,-0.09268182766360436,0.456147352840978,0.40932882907681317,-0.1443914337613679,0.11714609620881401,0.1082027880529091,0.2034982674011421,-0.2395888023921494,0.6050505169669639,0.4807109758593705,0.5820426698183908,-0.2415862277874894,0.5755196950005083,0.06665349394248352,-0.12594058062864188,0.5365831332046824,0.5216124890426008,0.6770955416576776,0.1543208989467972,0.8175669745922776,0.08305256653890349,0.13247049048439963,0.3149388966362256,0.2515116023560487,0.017461362037756806,0.5397751382709223,0.6983829863134247,0.3350398161900319,0.4373094861463946,-0.3574289695075224,-0.2546508622168082,0.6191920747683005,0.05257059031302005,0.2689290329386359,1.0,0.45887028277661057,-0.07497842589992551,0.6832251455713622,0.7222528987160649,0.04086466693285597,-0.1892748857752339,0.37530933332505284,0.17306876171403057,0.5104567216226108,0.0642320356150166,-0.051354822814134164,-0.08974392326728063,0.07637805005112366,-0.0878646947095974,0.2569884629609771,-0.15868884558977034,0.7567476774703371,0.06134683321279337,0.03200618739588594,0.08148974907412476,0.8523191861495889,0.5271150788673219,0.5517597781377311,0.07697435151465908,-0.1348131289737041,0.002387344698026365,0.6261937376191219,0.2912097809054076,-0.03454303451766337,0.7153474744897356,0.019407296445201096,0.02158307945851362,-0.29098508976899695,0.5467795521399779,0.5908454355886908,0.0400292502777645,0.33750760471063035,0.6962701788416721,0.5633333965044931,0.0632051139484459,0.07687613714649492,0.10752553352010812,0.5011870127240999,0.12817698567461777,0.037793649901966604,0.8483107129573968,0.33922841838112605,0.4443231704556056,0.19621286659570408,0.5385466551958272,0.01940692680130744,0.22190142996282003,0.19440093026202873,0.16251235441983417,-0.03988858740380814,0.2964355260584274,0.26372508311722775,0.30434676339963374,0.26475526113294573,0.6832443654694511,0.7451846064662321,-0.3123628537433511,0.5836606300150234,-0.0038803567431372017,0.04889069131354781,0.3165390505220668,0.7319746159477512,0.23753386583358396,-0.11041758717245753,0.10220144770583041,0.7323218798315299,0.5545175415796793,0.2611989212575821,0.719128678379928,0.2011607419815428,0.679321446843695,-0.03840342130351106,0.3111941255995497,0.024354035557720876,0.42436743736836374,0.6462633244262816,0.629930190811517,-0.08035241097378333,0.3879700492134641,-0.10661005620228016,0.02976978393773142,0.4217895383540295,-0.009392615496702774,0.31234081496298427,0.21888802159364182
Temporal_Sup_R,0.5188262513721876,0.4395279028609946,0.212417289727881,0.2684011816669268,0.49587144153722856,0.06540242618621787,0.2917871544839598,0.18295069574902117,0.6712289881380545,0.5160676477361924,0.6832199319675165,0.19199922123021995,0.6622171455981793,0.5560683954922925,0.31663000808284497,0.17299480630966102,0.33852685742794497,0.6539652905247555,0.11385376990002447,0.48376395785383963,-0.04252995144625951,0.5126378438223302,0.6442372099344609,0.5471851117780346,0.42068227197530933,0.5636057699903873,0.3185350777618949,0.20941703915955773,0.30451542624191424,-0.014141646635382421,-0.07836697544052088,0.27077137881807745,0.45932961656639415,0.14325910266150002,0.45887028277661057,1.0,0.2087918099603943,0.7366357550454564,0.18433182941641982,0.6394625730902725,0.020564383843230977,0.6551089692575454,0.381100994027225,0.5763663801678501,0.10575670024805292,0.07690348038262217,0.17904042496666797,0.17680488042684728,0.23159054559236347,-0.12812119076733672,0.05823337827621792,0.557092448856051,0.4813056591671009,0.19645425441405073,-0.026911384484588925,0.5840170460496006,0.6256675742393321,0.5784958111001535,0.15870631847096708,-0.09561853742601457,-0.13659261613312412,0.1182500977946429,0.4151691840836128,0.23198765125904908,0.6287128443536089,0.11083250295628089,0.2302237079062784,0.14067813706144644,0.8270149671480885,0.7897070441345994,0.12559386177038118,0.17989296781704534,0.34608268184424784,0.6303628634764815,-0.0834841012158399,0.21062239977018127,0.0967817057940375,0.5426685600224703,-0.22369035350043404,0.256051178527675,0.31285557161065836,0.29552598262940843,0.6115271400564963,0.5887972734219028,0.5732991172757572,0.09143175895582653,0.3411846295646389,0.19394977666508997,0.6114918949854469,0.5665261949348646,0.5861794308077306,0.3722869157550024,0.22093326163647575,0.540076652668254,0.4859321425320126,0.3853672359185178,-0.030547578607051325,0.6869999436596531,-0.06947337844796367,0.10330464317633187,0.4307575727408664,0.7501018441642788,0.09449026449566147,-0.017348755436396423,0.34041372768416356,0.6396252339454658,0.5081357896835627,0.2250481466373662,0.6284907028275419,0.26219271201426114,0.7514559408761492,0.08495219834198012,0.3358013834912555,-0.13965785102277778,-0.10575808508667132,0.29717129760616395,0.6457090912162037,0.30433522847247085,0.05043418824115945,0.22220340116766227,0.1676090772959028,0.6009937446030043,0.5457958921467995,0.4307713256763369,0.5156369574784886
Cerebellum_9_L,0.23925680133354144,0.09580336484658739,-0.261719317222297,0.2870959768504428,0.16669716148612462,-0.030514004841249758,-0.0340276702456505,0.21861588858022735,0.2170901598070174,0.2707911993447676,0.15997818783966986,0.12469220661987708,0.1523037184064609,0.3077093230176739,0.18737106737865825,-0.14576697637011032,-0.18749341004889358,0.08709841153587512,0.1015851020638082,-0.2680644999524022,-0.07908569526349664,0.350123246094783,0.337511657903288,0.19132784508618644,0.21786037803702035,0.03395891204063499,-0.058850094090958066,0.025558864821107096,0.16048190164627008,0.09808404778517728,0.18102793905632794,-0.05726357404288997,0.3350717513402986,0.08556366462467233,-0.07497842589992551,0.2087918099603943,1.0,0.15155739788715142,-0.08541173383388988,0.19960347809667056,-0.0020120768751631054,0.14707793363690103,0.08115764510042182,0.14085116075578472,0.24950188528987358,-0.05371702706361682,-0.007660352221051081,0.09349971699739301,0.2434359189100712,-0.34479583006687076,0.09134167442021826,0.010340588064518789,0.14231579163114452,0.11859367947758072,0.11616731635028825,-0.16610398002030236,0.1852532415140408,0.12624587867757434,0.1631690673265911,0.12580222174276684,0.022267811090276084,-0.36137183040586845,-0.004963388845304789,0.01314209353798152,-0.008674499152120346,-0.028280159051974497,0.023838912692115233,0.06125179290590456,0.18403230677706647,0.25206017086471083,0.14565270480256987,0.049733393164902204,-0.2376799525229969,0.18758846034044666,0.029974561452421077,0.11851064796043574,-0.07007747032113643,-0.05720356685000038,-0.18942985485746733,0.13987078070809192,-0.19929629179487252,-0.09143124306925704,0.30556202523437764,0.13501469890859372,0.15629190448434474,0.02700546368542416,0.10577737895694896,-0.1492132221442166,0.3747945302737719,0.2993688142185635,0.1407657303382681,0.16822628607261517,-0.09234535774841614,0.15634527075400853,-0.1131109469190214,-0.13416472951854663,0.0968276852277732,0.1552901406118503,0.029618336823210533,-0.038508134651167265,0.055065101090078214,0.07911532316513717,0.05073900867843815,-0.1736519618177416,-0.03974281483499245,0.06374305547535362,0.0396385013794579,0.03685074683888166,0.025188012176208283,0.14762050946281044,0.027689893391158384,0.027107753297567858,-0.12711125529100883,-0.039512318278780705,-0.32313128300188926,-0.14388333878881768,0.08966302377188184,-0.07981295920698647,-0.30339331801981606,0.0962877258946583,0.06555708662814383,0.09252285625712939,0.27648712233127687,0.11504486567007063,0.1983466780097969
Angular_R,0.22500441427891232,0.47386118168571534,0.2264979215625852,0.13541322423710564,0.3077242799377232,0.06903632903028828,0.3804196838783226,0.09812688443082614,0.6018335877733223,0.5716782233721159,0.7291660897752028,-0.12339310376086846,0.7124892824560841,0.3439729137033004,0.10750651804126689,0.5253778409662436,0.4071701454694454,0.663030107733786,0.06393378021235718,0.6195979063665238,0.022221686170073713,0.4190844426389082,0.5254333537905517,0.42227509832506016,0.24601023449087286,0.546560377863036,0.6764707202421374,0.36460409944912076,0.3466911693541703,-0.09368306048847853,-0.018251277120794523,0.6177026640339397,0.4229014700628685,0.12691710569679615,0.6832251455713622,0.7366357550454564,0.15155739788715142,1.0,0.5435777027577972,0.3705621059786002,-0.10280589994127849,0.5807531601219607,0.25550213972417946,0.657276100380622,0.2589894314019919,0.057245370801557324,0.1404423913223791,0.09373751636243793,0.13253295841912674,0.07193356506771324,-0.10694571501006084,0.6556681522279956,0.3088996733537031,0.31805603395081955,-0.004449920606786134,0.7017933613989119,0.6173387275122963,0.7114451023892118,0.0006911605746987481,-0.013468290158511836,0.08491525788929184,0.4201142396568795,0.43508332986621573,0.09199334369050031,0.638030144835016,0.05392479560778281,0.14496805568906898,-0.16159082793557084,0.7021108600442315,0.7303072686560567,0.10466931688895034,0.22074112779675648,0.514726444755893,0.6330782072657353,0.14182910786413588,0.07587826904712304,0.08238743849692853,0.4913873529038021,-0.028317997198342198,0.25717532160401685,0.5912231821560218,0.25805843922439475,0.5922345520345453,0.4164024013272151,0.5349101356202917,0.10568292926632317,0.3191669238394933,0.17472864658140722,0.47464537799044765,0.2967486378175524,0.43444016218165793,0.31180100454282705,0.2436610860111281,0.45572413010268964,0.5748515066725904,0.5573047849539478,-0.10276798565220159,0.668773477275049,0.010139052047375063,0.01470747646933747,0.40498938965535874,0.8612847621046037,0.20271853640683238,-0.053387666049945645,0.14592579374063278,0.6785100543411797,0.5569274549255541,0.19213636376230436,0.7464665492344521,0.3386789386733738,0.6725850766454616,0.03779874365322353,0.30412817306921713,0.07794081074536482,0.15265373250904893,0.45042788159079566,0.6720903476053761,0.05508306170890035,0.22036840058059493,0.06171508871477223,0.036221658409312046,0.5808917555698568,0.30903553250127014,0.3236032361197926,0.3424721937774138
Cuneus_R,-0.13253702922811375,0.36910175877594337,0.4131471185508253,-0.0294620587988819,0.1544646956550888,-0.014901119350406757,0.16682275102222688,-0.13220863684562947,0.3300188340454896,0.489051656147912,0.4648176448773707,-0.2476158086795223,0.30518421436043097,-0.041394992615843895,0.019437456246464042,0.6747001565221961,0.4450976097458327,0.5400038522979218,0.1537166849326825,0.5701736507090174,0.2244123359791686,0.13600271614005757,0.28500943740678186,0.23896668032099067,-0.12464456611531305,0.3149714457332309,0.8121177968157566,0.24138701928459189,0.3463708359002578,-0.15593153691065328,0.023379923447855513,0.7197148232323244,0.06637953236840109,0.18163960065905094,0.7222528987160649,0.18433182941641982,-0.08541173383388988,0.5435777027577972,1.0,-0.15441254590694511,-0.08911850332198616,0.24796244305962628,0.148434138420106,0.4605657489740696,-0.0009577866363269286,-0.05232639857623981,-0.01933232447893371,0.021134471738799888,-0.15544407481009226,0.46034438553316465,-0.10903959339761309,0.6176088192980826,-0.01598985201423135,0.07993446653505015,-0.14464050330434983,0.5834661128836043,0.35397370998563243,0.3304480993711975,0.07159392510157693,-0.05542227569106277,0.11326593722823407,0.5502863762609588,0.3212623893344195,0.15297528780864475,0.5394258164572042,0.1415785253828589,0.02097535375623248,-0.23334268087835222,0.32483728583559857,0.3954678417113601,0.0968457860129487,0.41499107579045186,0.6340458859469293,0.4732008607714318,0.029779010177292183,0.048841826539718664,-0.10620263167953743,0.323568403594208,0.3485121710275753,0.08856810972364086,0.7537157686291255,0.1926504398780879,0.3029444951689814,0.08731189536551366,0.38662526458367646,0.17878015928271374,0.2625982862267873,0.29518483918843086,0.08388155594073228,-0.18411588623532932,0.145468059061127,0.1506990467262358,0.3606686744310232,0.2135013921870477,0.6212090138506714,0.7117495761982588,-0.10662993933208045,0.3317359590841492,0.00981738502140862,0.09667704807785932,0.33524642569342006,0.5196604599348565,0.09253155721943075,0.08615416344503542,0.06447279912217761,0.49018760489844504,0.3301751446654754,0.2546684351843576,0.5530802566744025,0.13319269865595007,0.41337650043266755,0.10945595249369992,0.41977811702715545,0.10359078703731313,0.5075746485786975,0.6383196134441858,0.5240450062470019,-0.008047453755186592,0.489173979117083,-0.07021238568876151,-0.12370040032283912,0.3086758501046028,0.008105784254602408,0.22065136564493723,0.11735049841059302
