,ParaHippocampal_L,Cerebellum_10_L,Thal_PuI_L,ACC_sup_R,Temporal_Inf_L,OFCant_R,Pallidum_R,Vermis_9,ParaHippocampal_R,Thal_PuA_L,Thal_PuA_R,Frontal_Inf_Tri_R,SupraMarginal_R,Precentral_R,Temporal_Sup_L,Thal_VL_R,Thal_AV_L,ACC_sup_L,Cerebellum_Crus2_L,OFCmed_L,Red_N_L,Precuneus_L,Occipital_Inf_L,Cerebellum_7b_R,Cerebellum_8_L,Vermis_10,Rectus_R,Thal_PuL_R,Paracentral_Lobule_L,Temporal_Mid_R,Frontal_Sup_2_L,Insula_L,Lingual_L,Occipital_Sup_R,Frontal_Inf_Oper_R,Cerebellum_4_5_L,Occipital_Mid_R,Cerebellum_4_5_R,Cerebellum_9_L,Supp_Motor_Area_L,Angular_L,N_Acc_L,Frontal_Sup_Medial_L,Raphe_D,Cerebellum_3_R,Cerebellum_Crus1_L,Pallidum_L,Caudate_L,Cingulate_Mid_R,Precentral_L,Temporal_Mid_L,Frontal_Inf_Orb_2_R,Frontal_Inf_Tri_L,Amygdala_R,ACC_sub_R,SN_pr_L,Hippocampus_L,Thal_AV_R,Cerebellum_Crus2_R,Frontal_Mid_2_L,Cerebellum_6_R,Occipital_Sup_L,Frontal_Inf_Orb_2_L,Cerebellum_3_L,Cingulate_Post_L
Frontal_Sup_Medial_L,0.7056358178870484,0.6308194026429637,-0.14814004197695518,0.07536674354366055,0.15361519289865347,0.22130042564871527,0.25130306941642416,-0.01520398193926845,0.38424615990504524,-0.05871619266366012,-0.049971496637971576,0.07281828538311577,-0.05282252409448266,0.5253901783436137,0.5315989791269341,0.1926085432244971,0.23894814141667134,0.5338068455695029,-0.02247519291393697,0.24554398424042495,-0.06731393812858427,-0.046881336988853155,-0.196611372391127,0.24909055945716563,0.312716725010089,-0.16640386362695495,0.26706065873647783,0.17116825533515082,-0.035194551349549595,-0.06854709076008662,0.8868032474474423,0.6970206501019091,0.29118037052505485,-0.18451713874986478,0.013513789815355481,0.2446031474453015,-0.26537594660501307,0.4166205474255301,0.15287251094655827,0.48054885625748966,0.007684551483496146,0.049008802424839015,1.0,0.31759780608108673,0.5408761606395951,0.21659323333056804,0.20725385151110232,0.4480281561092972,0.4606553370823751,0.39859789971502385,0.2239014797531807,0.27920774123374464,0.6807829803543752,0.19878287937460554,0.28335914780167554,0.4027155854905333,0.4830004300878358,0.3510659591580091,-0.03653722676875938,0.42645180426729307,-0.20249534744796877,0.048716447593928534,0.5225230048583465,0.36938837656009643,0.13894711482748598
Raphe_D,0.4894645885558768,0.017885523453798364,0.4180013724578398,0.4463158374240286,0.26133914915359835,0.06666407141446026,0.4760751037692318,-0.07769316139078182,0.458627104305159,0.3704935489007102,0.4164140684023369,0.39682180538117057,0.3299654903084109,0.6369347888151685,0.19479522346616213,0.46684573930954454,-0.031181942964711367,0.40800778973089236,0.1013417129534277,0.09741900645993885,0.2638554492494341,0.4666385069312884,0.1975404330798509,0.18403693248946731,0.45285852764771306,-0.036769481578296896,-0.018762745566696395,0.25713230774902646,0.5039612681938944,0.1995532873357092,0.3759085718385262,0.2761957016637054,0.4247260426027612,0.20838348196278436,0.39798984926799535,0.5388867794161714,0.08243433095535727,0.6233989689509507,0.3238609839918293,0.5436687630157391,0.16607365515148256,0.28420965969854367,0.31759780608108673,1.0,0.3932535849776331,-0.01138179485796823,0.5297455957791477,0.5241542079400954,0.522458026053763,0.6354997447096377,0.08517624169818461,0.28967916355920403,0.27836601571907255,0.36373064846365905,-0.13056326545992214,0.3709225898870767,0.6922852270011643,0.30402279536074917,0.19600882181134574,0.5860640595098923,0.3325914129237665,0.13239339708406414,0.21170047362841535,0.3947476690478759,0.42027648484739955
Cerebellum_3_R,0.7489880859067851,0.21537808624318913,0.32612511555562845,0.2451247402314537,0.26247790219097367,0.20070295098818186,0.47830610517180644,-0.09616331886197271,0.7030494583604169,0.24972033079595043,0.22115228487628807,0.20867345115258013,0.3256699481366308,0.6412553363689801,0.35566907159376177,0.35634512750704656,0.028691084735697286,0.43460716363426016,0.07891925586712176,0.10844397890951654,0.12073307596917748,0.3435623797568313,-0.21682730127318517,0.14970277770076534,0.4402483296662158,-0.24307466189483595,0.11698384541053221,0.45700844341305413,0.28719378693280695,0.04920089650938693,0.6171313237439987,0.5375273100273609,0.3558757708352061,0.023762733739217848,0.2130093474500875,0.6325284370891606,-0.11804274701359783,0.7605639716461011,-0.04985365841924921,0.6094031364518749,0.09738833028773536,0.37647973289886605,0.5408761606395951,0.3932535849776331,1.0,0.06194141715122461,0.46553577089510145,0.3588775808515286,0.7082953523518672,0.5539698719902155,0.08028375125001323,0.1354436588752269,0.4671033023488816,0.2458421151114566,0.03387669638951004,0.17015348331995012,0.7041806005533348,0.5022697152695947,0.07536931823973757,0.5197088359401693,0.018323087501238067,0.13176950001021523,0.2898908004021611,0.6250262774240584,0.5012275132768557
Cerebellum_Crus1_L,0.08368206491111628,0.5095740868605558,0.11893494495170757,-0.3645565952104798,0.48711906030224716,0.857089522765088,-0.5018674509555184,-0.033391194705125686,-0.3390651901922539,0.26065972133121224,-0.19647120168887397,-0.7274143710372104,-0.16294611060431027,-0.20715786111029097,0.7263955399993924,-0.34268908311875357,-0.0653314337395772,0.35628838687963515,0.4127155741310228,0.4153126881265166,0.5698437996823658,-0.20070646076809473,0.1678237731306898,0.09742734550684165,0.027670500808893463,0.22783007324283477,0.5196286322601125,0.12719725581843097,-0.36144427460717166,-0.43287130170387783,0.38324755287287915,0.5683095891070435,0.45094615375323277,0.21560525953895152,-0.460491535153854,0.03563847550729798,0.15442376729752588,-0.023501745912408598,0.05837185294762874,-0.08352766395961522,0.23316917615917804,-0.31178224128017684,0.21659323333056804,-0.01138179485796823,0.06194141715122461,1.0,-0.136071262915702,-0.18038490512979652,0.25468621056903157,-0.27364317676177996,0.79638772875417,-0.761016632892554,0.4938690883670147,-0.4782808167699973,0.35713757315035816,0.26481808076593916,0.02982249130492377,-0.1884786870811954,-0.05099138433729928,-0.3561408950911564,-0.3639150472225849,0.3175659902103896,0.19157505902903466,0.302059141008932,-0.06672641934339972
Pallidum_L,0.4578005874557204,-0.12716422450137796,0.6294875948670468,0.4982898341080052,0.24405247708510827,-0.04316460266541187,0.6776056980518685,-0.18125858036434062,0.5309586630624406,0.3636105376689765,0.39290926996730047,0.403824779671241,0.168422747141837,0.5357897985365805,0.025443814760522303,0.35610101188425175,-0.3186148297706753,0.3422024085677034,-0.152060849390922,-0.13997213134202272,0.2346322145331753,0.48695210894311314,0.1555069019862883,-0.057249169098772576,0.2510898578598373,-0.2290014145956581,-0.23547479981209968,0.4035429423246866,0.5092429362513328,0.0873235457724728,0.26241994844614136,0.17642980650104478,0.19823891945008504,0.04800349240140826,0.3076815527143951,0.49620592466052255,-0.14668477400720822,0.5596666467074536,0.15178381557116588,0.4274555470333131,0.07469303677725005,0.5732258227806805,0.20725385151110232,0.5297455957791477,0.46553577089510145,-0.136071262915702,1.0,0.46414050116529243,0.38239908569450143,0.5572865717459528,-0.05626329591698348,0.3040591281137434,0.15335221129350468,0.4770557145517536,-0.3407429267739001,0.1268446194490734,0.6609006439792693,0.6142113180164424,-0.04256969414176822,0.41120048099760426,0.35286882709084594,-0.038833897503803866,0.04178874960563127,0.42930283115755885,0.5169556116519584
Caudate_L,0.5541590817362786,0.10505093382393027,0.09974894457638027,0.6431285767994718,0.08717390545795686,-0.046909252767673694,0.6493575489261674,-0.16346705201443223,0.44843002647931285,0.16656410034298424,0.5450696256531277,0.46186998901210613,0.032045170245878295,0.6250598328438977,0.21090853354538144,0.648860008569567,-0.01480357518701977,0.6174460110638932,-0.27150595540818534,0.2540081610524009,0.03437268351093011,0.30036816556256835,-0.021562183815163716,-0.15505830769613746,0.07764584503059313,-0.2951140971189114,0.0489570373016266,0.24952928637284286,0.3877925415371191,0.042882381990269836,0.4256513758436118,0.3742714847957562,0.08412818254385071,-0.15407474363697027,0.31298773752355596,0.34971371417711183,-0.2674395302175143,0.4614460156904506,0.05388989976653497,0.4337747400544327,-0.034249846793505304,0.4132024638182117,0.4480281561092972,0.5241542079400954,0.3588775808515286,-0.18038490512979652,0.46414050116529243,1.0,0.3138784899076463,0.5548222890224975,-0.039249806535481484,0.504846756538025,0.3735315505390055,0.5234860259355745,-0.18863371724513753,0.4890067418971951,0.6372399263941892,0.511075616330273,-0.04216814371143896,0.6174927580921019,0.13120988769738293,-0.14803498250114794,0.18713898110295046,0.3561844872363494,0.30676401949834375
Cingulate_Mid_R,0.6006541571615103,0.1174166989460328,0.4489905241759337,0.3096876387301245,0.5167062209848561,0.331566427605012,0.2919518565489519,-0.02627281893860171,0.5771791781808302,0.533321396073722,0.40427958473567194,0.23722197259839192,0.575602115595272,0.7083985978380078,0.4358305945488378,0.4939689731844305,0.06250659169962147,0.49908321426389224,0.3793646411689633,0.09217149096908431,0.39406225611848006,0.6149837791964426,0.17342177439473686,0.35248705092831123,0.6346967560091318,0.06953977307684632,0.07810510337210548,0.4325523906164946,0.45299387109198735,0.14470699666174763,0.5635841325642613,0.481343350720649,0.697718495830201,0.42849021362249784,0.425421714267434,0.8113206268647339,0.23564698696167846,0.7980937920120357,0.18684760493670968,0.7378623638529773,0.46524045537947134,0.13023922675513,0.4606553370823751,0.522458026053763,0.7082953523518672,0.25468621056903157,0.38239908569450143,0.3138784899076463,1.0,0.6616048889316837,0.36196432156836544,0.04527827036221459,0.48867976845634414,0.09385995986514743,0.0801594624325308,0.3104564996570074,0.7733734122655764,0.24247090576569214,0.26466506354077624,0.5121420791220871,0.2798934320627802,0.4561758143385831,0.28995604779512035,0.6435835183060913,0.6240651292730592
Precentral_L,0.5768699788614513,-0.12465329979200142,0.44518144282515343,0.5550540261091116,0.3223820321650875,-0.15758128906015104,0.5654838874271341,0.015152991714543923,0.8052881211031713,0.45592476067152526,0.5592039703398554,0.6775536590316319,0.4952202648306158,0.9264559059182668,0.08024331810949802,0.6850292059913093,0.06168101103148867,0.4081329923734298,0.1360734211858378,-0.0832889899383524,0.13733543209205185,0.7714168507066655,0.2174833798575271,0.10856190903188936,0.4736035199868293,0.031102751715506013,-0.21083898697641335,0.34093874018313164,0.833931052626042,0.3745183397648197,0.42220599120167773,0.18585832658705184,0.47113692351269737,0.37696312227071405,0.7016320467214863,0.7982089034305071,0.1451377061331278,0.8303595518563137,0.23594840986557178,0.8777601056019506,0.41456437833770193,0.33243159993991356,0.39859789971502385,0.6354997447096377,0.5539698719902155,-0.27364317676177996,0.5572865717459528,0.5548222890224975,0.6616048889316837,1.0,0.0028097959455230656,0.5147575246973093,0.30680619168307505,0.32760846209796207,-0.10853821164888797,0.18597703716454772,0.7749614175646179,0.4079239153514014,0.28701169407463656,0.795989079986131,0.6247116276237575,0.30265571511875067,0.14133178316641423,0.41889133337174983,0.5886486739686153
Temporal_Mid_L,0.18251276506135766,0.2626936796369853,0.14744500498608182,-0.2315791743544634,0.7697921189994125,0.7523338134833127,-0.4199548332265513,-0.21268084141860477,-0.12110821106666567,0.44077322841232097,0.12168603466366722,-0.5434128660480174,-0.24022942592350513,0.037850731448843454,0.826866324618415,-0.056661013152941225,-0.05662280591972313,0.45371879425427486,0.4517217746322574,0.3775470589641162,0.6068079081990521,0.1059424019065649,0.40038882862105935,0.045947834705998135,0.12150650272132642,0.2010868335271104,0.4053906134515075,0.24056194870293807,-0.06631406261149118,-0.518706964629775,0.40774402477524724,0.5826942849911464,0.5177785630560356,0.3895181897358253,-0.21883244678295277,0.28368723381936023,0.1289325526529297,0.1504517378650173,-0.1413673730111451,0.2162960911271641,0.5892881450678769,-0.21118174560284955,0.2239014797531807,0.08517624169818461,0.08028375125001323,0.79638772875417,-0.05626329591698348,-0.039249806535481484,0.36196432156836544,0.0028097959455230656,1.0,-0.6001888763247858,0.6134403942319311,-0.5036217713616371,0.29247632417038577,0.4329617087231022,0.23169567488406198,-0.11561847118534922,0.015786192037728342,-0.2093240651014103,-0.14987140096867832,0.5210612073037837,-0.00955166619658442,0.5264135677331924,0.08724653602929205
Frontal_Inf_Orb_2_R,0.2669264599636752,-0.1295691147690103,-0.09148747995534658,0.5426719189771534,-0.36993896133574816,-0.6900225542063759,0.6333112464434196,0.1143227906729318,0.5378891158958526,-0.2022123535823819,0.22037822557560008,0.8207099498742944,0.15660338607079619,0.4944675412168425,-0.39595619910648555,0.45507078039421095,0.11887247544776984,0.02871645751563838,-0.3413897409935487,-0.256357224858848,-0.4867799933405393,0.21758607885709866,-0.16712380448176106,-0.005341910469312772,0.16526153107578884,-0.1647802292332404,-0.35799075351640236,0.004994312619978125,0.3841139213969865,0.4420367388660428,0.0782111424150217,-0.19768229680729138,-0.1654855210426961,-0.22905281319774715,0.5439435280974539,0.1463581866248748,-0.22019354363461704,0.2869491722694028,0.13617785734928717,0.3348755143399789,-0.12061888175611994,0.35625804535087224,0.27920774123374464,0.28967916355920403,0.1354436588752269,-0.761016632892554,0.3040591281137434,0.504846756538025,0.04527827036221459,0.5147575246973093,-0.6001888763247858,1.0,-0.13440953907089348,0.6189526582412783,-0.3161759718902261,-0.01837229969601586,0.276429391945578,0.3375749624904169,0.095028355400782,0.598790645757327,0.36313218314398044,-0.20584208635749182,0.199423534547669,-0.09960909590301835,0.1865765798474229
Frontal_Inf_Tri_L,0.5751119159904059,0.5602230239230045,0.016277820421798955,0.014453043365365948,0.4372783651308536,0.5269829802920396,0.0796759532196393,-0.06557670930147962,0.22321168147491796,0.15218204095603585,0.1457950036024778,-0.183975239616013,-0.06778601645348963,0.4225604581995599,0.8354201272712651,0.2609829169210524,0.09575032071503613,0.602894702760951,0.13716230638333704,0.447049472978274,0.2342946562950969,0.06523930400214607,-0.021733703679137,0.16602275619007656,0.23386016263013668,-0.0881061980261309,0.42289152361890664,0.2356010127871048,-0.01553750477562547,-0.2747994760788956,0.777704543173642,0.8315154177332241,0.4307494506095927,0.022474827841566326,-0.0789736191665659,0.3376775763820557,-0.13100891496603223,0.39675963683715676,0.029496108632888905,0.48003215663573107,0.3044177525750011,0.007373258598006979,0.6807829803543752,0.27836601571907255,0.4671033023488816,0.4938690883670147,0.15335221129350468,0.3735315505390055,0.48867976845634414,0.30680619168307505,0.6134403942319311,-0.13440953907089348,1.0,-0.053160333161892705,0.29878974007469816,0.626972193185394,0.4742273097527774,0.20795134044462643,-0.07813022281594725,0.2576729107968874,-0.2288945946745098,0.24273086403682193,0.3500335365001305,0.5057222617093137,0.1178920014629465
Amygdala_R,0.3777105692479446,-0.05537087501734402,0.039892553841737746,0.48525353812343386,-0.24571089901671384,-0.40099594853817105,0.7496620852470022,-0.14554677528064525,0.3637562239983971,-0.13154262610959266,0.28217796708413034,0.5131867967339659,0.17182972214096018,0.3972327289170024,-0.23528985278784578,0.3212474340883861,0.0060438822483142125,0.13130753413066476,-0.5030905605083,-0.20458728692521483,-0.2655510206149161,0.12488269324066033,-0.2209906856598411,-0.06645422128908499,0.036124117101014895,-0.467890676341844,-0.2720914664134175,0.02322851813912399,0.201869757184745,0.2250208454364776,0.12550076544869393,-0.05390831913071492,-0.1824810679617306,-0.3549264420261529,0.25140865567715837,0.12078801720685926,-0.3251544437654025,0.29392775553944656,0.16939457965638158,0.15470189583144614,-0.34565309541444866,0.5835203646805524,0.19878287937460554,0.36373064846365905,0.2458421151114566,-0.4782808167699973,0.4770557145517536,0.5234860259355745,0.09385995986514743,0.32760846209796207,-0.5036217713616371,0.6189526582412783,-0.053160333161892705,1.0,-0.31541907370927785,0.18938253148707362,0.44057178796205587,0.4463399570507917,-0.09367706901277043,0.4582660142130362,0.0997156624880861,-0.4276566197847588,0.1344862794892715,0.08510841200627835,0.2097486367442759
ACC_sub_R,0.12438390865232044,0.2397031991383404,-0.32186048002141954,-0.5019635996639141,0.1783315956719294,0.4108356327853375,-0.3149718496154298,-0.048633770300425996,-0.08164952765521145,-0.03640241715329914,-0.2762754960067956,-0.3644536700399511,-0.052691204553060596,-0.030430126346297735,0.3066588623358354,-0.15352353301147728,0.40442469806069103,-0.014512533892004268,0.2343691282374561,0.20827855629292977,0.03631484010407081,-0.19270230929960086,-0.10111885681224166,0.2220166029936217,0.0954534135114302,-0.04968468692896513,0.30604574037871124,-0.1753279363966264,-0.23514932489374896,-0.2565413365788448,0.24859986523003372,0.2210227704000176,0.07197506060923418,0.008231831361023926,-0.32756640497563855,-0.00957330953113727,-0.010724727852573192,-0.03870366810942876,-0.07378577843002514,0.055452949695657554,0.06926424399379573,-0.24365549461011965,0.28335914780167554,-0.13056326545992214,0.03387669638951004,0.35713757315035816,-0.3407429267739001,-0.18863371724513753,0.0801594624325308,-0.10853821164888797,0.29247632417038577,-0.3161759718902261,0.29878974007469816,-0.31541907370927785,1.0,0.14831415919699334,-0.09562739925844854,-0.11390199888697086,0.02940147828421906,-0.10272182095656902,-0.3125330502012838,0.08498436565619259,0.0744875599462907,0.12844064645282247,-0.10170727441531359
SN_pr_L,0.4132829049253997,0.3033194482525366,-0.09147704174407624,0.16639172831870627,0.33590459680996304,0.3183332275484309,0.18461391905994512,-0.27038810197746377,0.012043363001754468,0.11662046100479405,0.3166044749200428,-0.08361579025712246,-0.0670614471348073,0.3236705141127685,0.6082418862857357,0.37695417853408575,0.10400047355399392,0.4855855099369015,-0.035436966737393376,0.38401050703688094,0.12673769702050466,0.07777142023785741,0.04047431399667639,0.13824816575729068,0.1203900323210434,-0.2553856151603014,0.23898630734199092,0.07082400488933603,0.014813808393876839,-0.28479504318747956,0.4593208036423863,0.5963961808949073,0.1975248907068366,-0.07799412117742134,-0.07498708359872283,0.2148787456913347,-0.2013802356408728,0.243790957785184,0.01763827784037025,0.25744188356069275,0.11155923809874053,0.11737422798221021,0.4027155854905333,0.3709225898870767,0.17015348331995012,0.26481808076593916,0.1268446194490734,0.4890067418971951,0.3104564996570074,0.18597703716454772,0.4329617087231022,-0.01837229969601586,0.626972193185394,0.18938253148707362,0.14831415919699334,1.0,0.4581117587783409,0.19017172326274723,-0.12637197498190705,0.2173825319544054,-0.19956533645706892,-0.026302731874365725,0.15960720767291064,0.4259139384985071,0.15352382117066007
Hippocampus_L,0.8026031919038602,0.016506742072009573,0.46237429688461507,0.5225470669961183,0.5123402510193207,0.17453882469324247,0.6452901638783042,-0.28777297275549707,0.7157466211832267,0.49783872212568564,0.5841638476721028,0.3722714065696653,0.34341696396233845,0.8290206228790106,0.3895125353843281,0.6333467229943486,-0.009085062666594331,0.612569431729975,0.06254925548005695,0.09983460347412981,0.2758599832641786,0.619721816798478,0.1474309597215213,0.17709138111779607,0.524087141591482,-0.25686131230883014,0.014584827561715644,0.41349944225226193,0.5552471319712337,0.04813400934233964,0.5961250153191049,0.4763065095224584,0.47098358872142687,0.18960424528799125,0.40716376044744407,0.7890780738426608,-0.07320878598775771,0.8522268869327351,0.08876277759535639,0.7350938162679056,0.2684702721944321,0.4430002410132358,0.4830004300878358,0.6922852270011643,0.7041806005533348,0.02982249130492377,0.6609006439792693,0.6372399263941892,0.7733734122655764,0.7749614175646179,0.23169567488406198,0.276429391945578,0.4742273097527774,0.44057178796205587,-0.09562739925844854,0.4581117587783409,1.0,0.5593842185372925,0.11289268100568622,0.6468239563688637,0.2677270265827954,0.16592371280827894,0.1744326435644351,0.733884211507994,0.6135763002921913
Thal_AV_R,0.5884436113324819,-0.0715385490744783,0.21560219893404245,0.22814340596255495,0.18084357881153512,-0.019181974273123143,0.6407799687712686,-0.3688960748017588,0.5379830734873225,0.18225263198226252,0.25204114122959925,0.2228016528578023,-0.06668841862073349,0.5192071554213276,0.12598904519791476,0.3147557525174014,-0.013948210992783473,0.3874097120953993,-0.3154777115095653,-0.05075966290266518,-0.0202814392509162,0.2387645858803782,-0.19989621012647277,-0.13723267103161998,0.07160587883095802,-0.5509449388919139,-0.09580243839044715,0.2100640927579298,0.28399126316369994,-0.198829079701737,0.3016928798784711,0.24490169078340557,-0.1556402054866433,-0.32709612839854535,0.002860842069209126,0.3484668999652249,-0.5083615904031338,0.45731550129867804,-0.22697259811500334,0.3744929830742448,-0.11293487669702375,0.5061739992039761,0.3510659591580091,0.30402279536074917,0.5022697152695947,-0.1884786870811954,0.6142113180164424,0.511075616330273,0.24247090576569214,0.4079239153514014,-0.11561847118534922,0.3375749624904169,0.20795134044462643,0.4463399570507917,-0.11390199888697086,0.19017172326274723,0.5593842185372925,1.0,-0.3036859933559042,0.38448757852216886,-0.03566186679036677,-0.3369195848415138,-0.05539386519693654,0.5072316412491277,0.4575918942340378
Cerebellum_Crus2_R,-0.10985172162518901,-0.01833862641378811,0.26873703494456685,0.26625839496237647,-0.0392860765825633,-0.07975940692025998,-0.14751454369304698,0.4052243814901679,0.14501661803601426,0.1359210234759478,0.1607261596825784,0.3308482702177357,0.40863598558834197,0.1525795726438994,-0.12817303784448428,0.1576840816974962,-0.07140360237015485,0.005971855256433383,0.42067505702905644,0.07232482835863041,0.13707223684913802,0.3220451005219103,0.28065179935314893,0.1998871142624232,0.4617235843660739,0.5494194119485689,-0.03929316863310116,0.13682649889429307,0.303846512069763,0.5343147494458116,0.019121028323204496,-0.12213572268685781,0.5265943315248879,0.5549293736640873,0.5025297592364325,0.31144854923127246,0.5729588502228685,0.26387118313672364,0.3682269785556005,0.23908579700917595,0.34009827615764826,0.07355303219871417,-0.03653722676875938,0.19600882181134574,0.07536931823973757,-0.05099138433729928,-0.04256969414176822,-0.04216814371143896,0.26466506354077624,0.28701169407463656,0.015786192037728342,0.095028355400782,-0.07813022281594725,-0.09367706901277043,0.02940147828421906,-0.12637197498190705,0.11289268100568622,-0.3036859933559042,1.0,0.2610124005077411,0.5306957553234993,0.5032553115613343,0.26882522440785606,-0.1659764691486351,0.026627905371185735
Frontal_Mid_2_L,0.5642248339914854,-0.004502052132772526,0.19891800680368024,0.5556330335578173,0.020361761114188998,-0.25634476004570855,0.6064529505532298,0.0727871610240351,0.6707897243169089,0.1881790403834073,0.35524292920962935,0.7236471911276563,0.5108539618127873,0.7763579462632765,0.025081747987662432,0.6357374395818953,0.1875757311031066,0.3334583308910346,0.020267395644350514,-0.04243472807926477,-0.09954610109390821,0.47734747764192575,0.0017465447433649406,0.20869361026531064,0.4757565177165733,-0.05415126087780813,-0.16817818318900635,0.21051389949565924,0.570724873423813,0.4185824634623639,0.40507813215692834,0.18026091560900429,0.27339517383307926,0.1463113555649867,0.6400507689890891,0.5313023600402494,0.0698146445375928,0.676928525280274,0.23498473607471995,0.6761532459849505,0.14694772357121608,0.3314194273385839,0.42645180426729307,0.5860640595098923,0.5197088359401693,-0.3561408950911564,0.41120048099760426,0.6174927580921019,0.5121420791220871,0.795989079986131,-0.2093240651014103,0.598790645757327,0.2576729107968874,0.4582660142130362,-0.10272182095656902,0.2173825319544054,0.6468239563688637,0.38448757852216886,0.2610124005077411,1.0,0.4091727696091825,0.09415700842611563,0.34187920457860704,0.23673491394572838,0.4122915733823229
Cerebellum_6_R,-0.10605933104308336,-0.3774336399332332,0.5288258482379102,0.5003237793677009,0.12022698297990948,-0.3283195195428433,0.1961079044867747,0.2910579689180781,0.45268771551834036,0.45052593446431854,0.4790891710649459,0.6692441328133852,0.5211643502660789,0.39842008017963254,-0.3952134094638875,0.4387800725987098,-0.170221275236927,0.023389949340640738,0.20294335940846947,-0.27746988651443827,0.17405794737237792,0.7671364229212699,0.5064213221583296,-0.008000302650024325,0.2943580803504076,0.4491679410098874,-0.36440701672814146,0.30052418982427226,0.8089862039812499,0.6378019079728536,-0.19994199046918174,-0.3803777043411693,0.38767325942153746,0.6539882077886102,0.7666157862809387,0.5666189500794305,0.5532592447025849,0.4751396472496503,0.4364913214784902,0.4665495063904882,0.5222665980525041,0.1840931480061734,-0.20249534744796877,0.3325914129237665,0.018323087501238067,-0.3639150472225849,0.35286882709084594,0.13120988769738293,0.2798934320627802,0.6247116276237575,-0.14987140096867832,0.36313218314398044,-0.2288945946745098,0.0997156624880861,-0.3125330502012838,-0.19956533645706892,0.2677270265827954,-0.03566186679036677,0.5306957553234993,0.4091727696091825,1.0,0.4601289250270071,-0.11248288619152065,-0.08877453667200565,0.33053242862173354
Occipital_Sup_L,-0.04995992872764699,0.0890468837482979,0.3583068387121725,0.10883134936735418,0.35196810316890403,0.28150675527718316,-0.38394097062135846,0.3756751959305331,0.20929036092796083,0.4638659199276647,0.15228699737103124,0.1172020532535414,0.32411670523582947,0.14420113221005937,0.20426400367150732,0.04111844485994537,-0.19329218469881554,0.2116491549161517,0.5535250854313917,0.11572925983785554,0.46663813822812045,0.48583381134604003,0.4689890223102823,0.07523608660736536,0.31797805284073793,0.7134922105343369,0.08607568988505501,0.5197041470743083,0.3218663144962226,0.31989063992723277,0.18856833654478627,0.14635108227649424,0.7894602570679023,0.8510275082114369,0.49736010649275497,0.45872145167940415,0.7291250018995512,0.33483237721702547,0.23518316778107917,0.43094441035177583,0.8113043146181491,-0.15000923296128105,0.048716447593928534,0.13239339708406414,0.13176950001021523,0.3175659902103896,-0.038833897503803866,-0.14803498250114794,0.4561758143385831,0.30265571511875067,0.5210612073037837,-0.20584208635749182,0.24273086403682193,-0.4276566197847588,0.08498436565619259,-0.026302731874365725,0.16592371280827894,-0.3369195848415138,0.5032553115613343,0.09415700842611563,0.4601289250270071,1.0,0.12549172527206148,0.12432629067597092,0.15852201895789278
Frontal_Inf_Orb_2_L,0.27862835181043527,0.6086815532142692,-0.04764766832879877,0.2409119074886379,-0.3002961944106353,0.020658525147691946,0.09321899347008529,0.4014410972191376,0.06783845518932714,-0.26369018771614644,-0.18401615757522286,0.12802525075285756,0.19688279446310994,0.14255874124397508,0.24754658064843177,-0.003114144349293205,0.007034268743377235,0.23858910611463965,0.07416004667601986,0.28645859154057685,-0.06406223068629575,-0.20170784811272355,-0.2260641692321538,0.3002167568869012,0.3651452331685385,0.1866587253787001,0.1516401931166696,0.1509819326128954,-0.22122330685486447,0.33370318062005794,0.5615952787151323,0.4747993724272741,0.40042955362359783,-0.011172959671573935,0.12059755350061649,-0.0005876715029777793,0.1367018149809581,0.1309948720483478,0.3454876501459783,0.12419570260700145,-0.11184934317071231,0.08941256018103151,0.5225230048583465,0.21170047362841535,0.2898908004021611,0.19157505902903466,0.04178874960563127,0.18713898110295046,0.28995604779512035,0.14133178316641423,-0.00955166619658442,0.199423534547669,0.3500335365001305,0.1344862794892715,0.0744875599462907,0.15960720767291064,0.1744326435644351,-0.05539386519693654,0.26882522440785606,0.34187920457860704,-0.11248288619152065,0.12549172527206148,1.0,-0.09045198020836294,-0.11948576005195033
Cerebellum_3_L,0.7132190544191929,-0.05213382177329084,0.29257790952818585,0.0680112528532141,0.7553859609920897,0.43769595989491655,0.3145282705090019,-0.5382081928924408,0.5132705264478966,0.4930026907780531,0.34238165496744055,-0.08034944524348986,0.0008453291252257535,0.5407498846430917,0.6097913150860563,0.3547329261512298,0.041181787097528795,0.4879262217685736,0.14588101661179181,0.15131653207355023,0.35370677450047944,0.37828613916210596,0.07287502833430062,0.10682271598376028,0.32744639458034003,-0.3712218681583809,0.15277893876734808,0.34174376385438315,0.2688211735709989,-0.4830109806399125,0.47603793594951593,0.546046770083681,0.2560248748582536,0.035895197214119164,-0.011352318821987825,0.634670554885796,-0.31683217094154476,0.6266779415631216,-0.3437728438718535,0.5319486093918411,0.2944320703986692,0.29934325692907426,0.36938837656009643,0.3947476690478759,0.6250262774240584,0.302059141008932,0.42930283115755885,0.3561844872363494,0.6435835183060913,0.41889133337174983,0.5264135677331924,-0.09960909590301835,0.5057222617093137,0.08510841200627835,0.12844064645282247,0.4259139384985071,0.733884211507994,0.5072316412491277,-0.1659764691486351,0.23673491394572838,-0.08877453667200565,0.12432629067597092,-0.09045198020836294,1.0,0.5667418892161926
