,Cingulate_Mid_L,Rectus_L,Insula_R,Thal_VPL_R,Paracentral_Lobule_R,Insula_L,Caudate_R,Thal_PuL_L,Thal_MDl_R,Amygdala_L,Thal_VL_R,Temporal_Pole_Mid_L,Amygdala_R,Frontal_Med_Orb_R,Red_N_L,Precuneus_L,Putamen_L,SN_pc_L,Frontal_Sup_Medial_R,Thal_IL_L,Frontal_Inf_Oper_L,Thal_PuL_R,Cerebellum_3_R,VTA_R,Frontal_Sup_2_R,Thal_AV_R,SupraMarginal_R,Temporal_Sup_L,Occipital_Mid_R,VTA_L,Raphe_M,Thal_LP_R,Frontal_Inf_Orb_2_L,Vermis_3,Occipital_Mid_L,Angular_L,Frontal_Inf_Tri_R,Thal_VL_L,Cerebellum_Crus1_L,Cerebellum_Crus1_R,Cerebellum_8_L,Cuneus_R,Thal_PuI_R,SN_pc_R,OFClat_R,Heschl_L,ACC_pre_R,SN_pr_L,Cerebellum_9_R,Frontal_Mid_2_L,Thal_MGN_L,ACC_sup_L,Thal_IL_R,Rectus_R,LC_R,Parietal_Sup_L,Cerebellum_6_R,Supp_Motor_Area_R,Precentral_L,Supp_Motor_Area_L,OFCpost_L,Cingulate_Mid_R,ACC_sub_L,Olfactory_L,Vermis_8,Cingulate_Post_L,Hippocampus_L,Parietal_Inf_L,SN_pr_R,OFCmed_L,ACC_sub_R,Thal_PuA_L,Thal_Re_R,Cingulate_Post_R,Vermis_7,N_Acc_R,Frontal_Inf_Orb_2_R,Occipital_Inf_R,Cerebellum_8_R,OFCpost_R,ACC_pre_L,Thal_LP_L,Parietal_Sup_R,Cerebellum_Crus2_L,Pallidum_L,Frontal_Inf_Tri_L,Cerebellum_10_L,Paracentral_Lobule_L,Temporal_Inf_R,Cerebellum_6_L,Rolandic_Oper_L,Thal_PuM_L,Thal_VPL_L,Cerebellum_4_5_L,Cerebellum_7b_R,Lingual_L,Thal_AV_L,Cerebellum_Crus2_R,Thal_LGN_L,N_Acc_L,Postcentral_L,Cerebellum_9_L,Temporal_Mid_R,Frontal_Inf_Oper_R,Occipital_Inf_L,Frontal_Sup_Medial_L,Occipital_Sup_L,Thal_MDm_R,Vermis_6,Cerebellum_7b_L
Raphe_M,0.564934583732587,0.17787947772754412,0.20672178888606996,0.35053991852053523,0.2232039271863438,0.5285868581628257,0.5094570455864064,-0.005260585358279975,0.4777410487358463,0.4578629763212115,0.3422731181091002,-0.10536360084264693,0.4154731028474879,0.13465054593805442,0.09110685346655195,0.20141763512775232,0.627757745451544,0.22779686851965064,0.6211284188251717,0.18998904919893622,0.5392899535396902,0.35496727427508723,0.6350497864127602,0.31268432476225877,0.673468343830625,0.40902509590823183,0.13961620979990713,0.3772849032736725,-0.18482540362054825,0.34021459373470414,1.0,0.16679826893724783,0.39165259959382587,0.5880528222143051,-0.07176746188098507,0.05894497678531564,0.20325485594070752,0.3683507584161783,0.08098830030008956,-0.0007152151957222501,0.3576913796962654,-0.03775809509684744,0.2663488529496918,0.2591812255216685,0.04592507854306868,0.37367033454036613,0.2964996474940574,0.3372044046021197,0.03311433458556605,0.4958573480281766,0.2653536341774386,0.5169454607112909,0.18159451022309953,0.027343782212108574,0.18819283345211685,0.03854326926456618,-0.021073022186403733,0.347841769144345,0.4494275675096127,0.48181991827317655,0.11205805705068403,0.550072629316042,0.11651780701281216,0.24594355847492777,-0.09673940666786258,0.3837710253400836,0.6404535692405339,0.1934426827938499,0.3998233028160088,0.09954742152574629,-0.0800885059897577,0.11992459181407578,-0.03373213812908552,0.3467883863164028,0.31236370840912614,0.18368063619264174,0.26195320391051397,-0.09037258694390124,0.34376912337055504,0.12095105396305382,0.23704525273891233,0.21006616922110183,0.06093906119584733,-0.05102339847639145,0.48313367258635304,0.5016830736431599,0.2990677903040078,0.1503485928351734,0.0749654144570238,0.12590979083392592,0.4873530205311736,0.15426168039716637,0.32192545550496354,0.39926142317230584,0.13932410561895298,0.3089865097907308,0.06805627590501262,-0.0030157516651279853,0.37879676273547597,0.26810237407187243,0.33053989819359975,0.13700783163004174,0.02509135588942623,0.19281006920179322,-0.11260693105482339,0.6106790352174907,0.02836321390703713,0.474408584256029,0.04292599058031381,0.4584216715709118
Thal_LP_R,0.25244649899391364,-0.3008804577760882,0.4607734107947597,0.29997878701610253,0.3237907460619117,-0.1139591370316605,0.19642351717718987,0.5451534762940474,-0.0530325087383071,-0.3734695418140932,0.4276540596830387,0.27670730196371124,0.14126652018797342,-0.17286260597678108,-0.2271890197921474,0.26362880111946824,0.1213166776940749,-0.05830120365202012,0.16491413943206046,0.1403126371835328,-0.010753370140235327,-0.32743504752973956,0.0018992914213358284,0.32365461876179014,0.24279344364215508,-0.18849098050790744,0.44407875937167784,-0.11024009297346049,0.2397820884790186,0.05683212550716744,0.16679826893724783,1.0,0.1390982829667391,0.2724655450825039,0.008323846059671264,0.12474523198888361,0.39644019682290643,0.026710589008638177,-0.2194830139262954,0.3156632506528428,0.3971565518539438,0.13393423956667957,0.2772379566661993,0.20524871191486804,-0.1108759346780119,-0.20686213921179297,0.33130643964177764,0.10606334507108098,0.23696994700107937,0.4730882858225204,-0.017556403201057526,-0.0047510363299541215,0.3806197861447182,-0.06441915757142413,-0.09043731417064584,0.23200236257214127,0.35888298691230663,0.31395153300809564,0.41829273130748207,0.3552705767659366,-0.06921586425291681,0.262693963509842,-0.11859980367507274,-0.3862107582338311,0.1781011561612275,0.1485462429851673,0.18456779803970563,0.26158706061483866,0.4209707466905459,-0.14288787345187826,0.0822829939248313,0.04706414040850152,0.3247404706098242,0.21390951594463598,-0.2461941789653017,0.207919873681503,0.37162048509185674,0.3695214992862602,-0.06108597926556215,0.18724289621116597,-0.07693265907576056,0.4358266454692049,0.10732025786094615,0.19308776285330861,-0.0061342841079192224,0.027687098733325366,0.02623037162920868,0.3696617597168664,0.4355977750448312,0.25572986186081775,0.010139213410705481,0.014600289912975227,0.1840027417006358,0.23274595746596372,0.37929939896021864,0.2219918082005827,0.506627327508026,0.35106446251772866,0.15725521426504513,-0.22367230873632954,0.32039761589378496,0.5030993209467342,0.38293905470911105,0.41826623051398865,0.1583489012692492,0.2482990330104896,0.077295916960684,-0.016571836927429563,0.1587426694290043,-0.08699997119536265
Frontal_Inf_Orb_2_L,0.2529348298923988,0.23372147040950747,0.27331673693284914,0.22347378567765203,-0.21531718693602336,0.4747993724272741,0.142088003144977,0.01005435994406393,0.060591604486208366,-0.0646089609257091,-0.003114144349293205,-0.04114787592130767,0.1344862794892715,0.19477349058278937,-0.06406223068629575,-0.20170784811272355,0.1906367792240513,0.013563291397277343,0.41996627425982624,0.07497781630219227,0.2824585047443746,0.1509819326128954,0.2898908004021611,0.2524991018904812,0.37386846405759117,-0.05539386519693654,0.19688279446310994,0.24754658064843177,0.1367018149809581,0.25436126664421815,0.39165259959382587,0.1390982829667391,1.0,0.14007777635916746,-0.02060470194891443,-0.11184934317071231,0.12802525075285756,-0.1545721286923797,0.19157505902903466,0.3766430452072994,0.3651452331685385,0.07418463520603333,0.08546713856025841,0.34991561674094085,-0.042671920262818026,0.15704032985656838,0.2671722474482874,0.15960720767291064,-0.29880245906105657,0.34187920457860704,0.004381900048465993,0.23858910611463965,0.2932661526024334,0.1516401931166696,0.0393122981545314,-0.14105244067741873,-0.11248288619152065,0.058195887668333314,0.14133178316641423,0.12419570260700145,0.2980544708367414,0.28995604779512035,0.2994200999569687,-0.15750236742917426,0.04854338076696369,-0.11948576005195033,0.1744326435644351,-0.07067381818787395,0.2994416382304858,0.28645859154057685,0.0744875599462907,-0.26369018771614644,0.053279808778656235,-0.05370575222260873,0.3202747738574701,0.09370893470787738,0.199423534547669,0.1915694471289214,0.17491849943833823,0.11913186182595754,0.25894778110847655,0.06860000540846166,0.04870764388447298,0.07416004667601986,0.04178874960563127,0.3500335365001305,0.6086815532142692,-0.22122330685486447,0.26567458049789794,0.1007066622957692,0.48482221246605756,-0.11705946744558408,0.18034789508546165,-0.0005876715029777793,0.3002167568869012,0.40042955362359783,0.007034268743377235,0.26882522440785606,0.17119337697143353,0.08941256018103151,0.020491939225392376,0.3454876501459783,0.33370318062005794,0.12059755350061649,-0.2260641692321538,0.5225230048583465,0.12549172527206148,-0.012912598686943905,-0.039652657221228585,-0.16574157063003417
Vermis_3,0.7434854983872698,-0.02751227120210052,0.428763452609428,0.5652152069632235,0.661693194680994,0.41453996618687206,0.7508953268778311,-0.04377226947431788,0.5145764758904933,0.2887813322444887,0.7103106093008021,0.14918488279438402,0.4022457236191578,-0.054849260351990226,-0.026043035247063192,0.5910395897806091,0.7838978788948849,0.14779705020824493,0.668505471206973,0.33231794577091134,0.5129082125440618,0.35607730910058266,0.7497135265445108,0.21564987245075204,0.7795781637208073,0.571669386369416,0.34504006175069935,0.24221188193622264,-0.15311647414178184,0.23397886471597734,0.5880528222143051,0.2724655450825039,0.14007777635916746,1.0,-0.09273869314459778,0.1853642838763165,0.5143727506325416,0.6057358514167596,-0.19979731250011654,0.04162658452348184,0.49647060544605576,0.09279570642243044,0.3053278617830747,0.3015370076297077,-0.08227153626464052,0.33832302390761615,0.3154940482557596,0.3562573781685466,0.20073720758609268,0.7071276607018677,0.5948671922815625,0.48252043647724696,0.4996445755351062,0.006054334046258772,0.3612458258788884,0.33506675117219076,0.2932318810794254,0.6836087326408908,0.8105833463959959,0.7856154853881276,-0.06606805138446063,0.6799761549568104,-0.1064368882408057,0.18505302504817892,-0.0714460410033868,0.57059970499522,0.8511511855347835,0.47052217528729157,0.5326739705481757,0.0680387138486233,-0.0525316819331267,0.32029155101430024,0.1805230126699917,0.47622730629366905,0.1759370942859285,0.31093371062972947,0.4720384013680676,-0.010531418995347422,0.3193934334865567,0.3896068571747308,0.019242727457473383,0.33585619336559436,0.16283879700036383,-0.0037814850598515653,0.563160952496872,0.4483728910158268,0.03513205512594125,0.5975257395290031,0.24503068444119072,0.21243634093395183,0.3281425570100854,0.40303294519026556,0.35919433935055833,0.7456441183090277,0.20072183842905952,0.2943478422321284,0.11987896093919874,0.09544676495505684,0.5535942821753457,0.41314526517200956,0.6819546235008263,0.05225303696539851,0.1371596057571175,0.4568097328120332,-0.07258828971029362,0.5536681555530939,0.10627438251539799,0.6535027672509226,0.029855054372902153,0.4437018059141838
Occipital_Mid_L,0.30021425100725374,0.1443441165723225,-0.033337005290215944,0.18896145732574796,0.14301249178626985,0.17350953216395226,-0.2302987632556848,0.45105777809003844,-0.1895643889754953,-0.11509717594857628,-0.07180096377893229,0.2896479783246494,-0.5496714118994184,0.27384731820149044,0.5512425735794284,0.3143225144645419,-0.22180639974347843,0.4533844485206331,-0.021137078788761903,0.5888474120297221,0.21874381465932982,0.3709179927391607,-0.07595614118421654,0.10724030429844077,-0.028019558079098953,-0.36482114177301833,0.07042879040533226,0.3691318683287818,0.6080007069867653,-0.02269682365120679,-0.07176746188098507,0.008323846059671264,-0.02060470194891443,-0.09273869314459778,1.0,0.8030537541387508,-0.137787581420869,0.020842247108222526,0.4906969016432787,-0.010084494749268206,0.1729873938563869,0.74641483053646,-0.044765772093845295,-0.08536961461453209,0.5305419798959963,0.31567374763092904,-0.3536041019678541,0.09260360499875951,0.5020046256638376,-0.10432370709769792,-0.1100079987326922,0.19810969525054586,0.3133203472556462,0.18563714261255898,0.3723079727314961,0.5641217854514345,0.28873816586116036,0.08535040542040576,0.09143271812360743,0.25539626639545976,0.09022227090330472,0.3125511078156904,0.22715826385514656,-0.1431834297127631,0.20428324431161685,0.06439988514370656,0.03990601249391514,0.5847780876081915,-0.28065915186397444,0.18920316365354073,0.15778910046902261,0.45888648882664695,-0.1094206157389006,0.5255802782220745,-0.10439112419352924,-0.15149900012910816,-0.39395889260094463,0.3099683460958101,0.18330303437565756,-0.07533958875738932,-0.1539325218849267,0.45740689958865893,0.5536249040548418,0.5480433717119851,-0.14907942047609216,0.2493776638518315,0.07735479696806932,0.1671065602466716,-0.22098423890551633,0.6104130910946819,0.13268122437965596,0.37161683385867433,0.41295887556063193,0.30732061637776603,0.017371056401539412,0.6604854587961687,-0.1516134670964607,0.3306244174889664,0.41098206250675035,-0.28579937685167145,0.3213178459278893,0.0810030844884218,-0.004219320133855015,0.237845069808572,0.5675091155086295,-0.018963932144967596,0.8811101717512034,-0.045382255077459265,0.21168905941139823,-0.12772958969026962
Angular_L,0.4981256630323581,-0.09470863417666647,0.13382083937161413,0.35639656721196367,0.5264357108944876,0.07320491109425056,0.029432886502806888,0.4514429750395203,0.010693170220494722,-0.0023288750995719702,0.22753298743482162,0.3130927845904664,-0.34565309541444866,-0.0180286205755595,0.4835886097694619,0.6410364989635032,0.02978036426129559,0.42936605888920376,0.028035545375833006,0.538502992613841,0.3418113200361261,0.40820694609426705,0.09738833028773536,0.027415705474822718,0.09440508147309025,-0.11293487669702375,0.2194664820324401,0.28714231555602177,0.4722654267366717,0.0018412035321198747,0.05894497678531564,0.12474523198888361,-0.11184934317071231,0.1853642838763165,0.8030537541387508,1.0,0.10092296192025008,0.29471784494522046,0.23316917615917804,0.022210160305063713,0.2615008139055417,0.7241745421057951,0.05273979968777149,0.024856215624258708,0.40799685392058277,0.4064060964987217,-0.31188456371366796,0.11155923809874053,0.5473765110686435,0.14694772357121608,0.14117946054260702,0.2875504794891086,0.3845800838458801,-0.03479104240881862,0.42468598669182683,0.7708496241739194,0.5222665980525041,0.30762179549473867,0.41456437833770193,0.5587921376742507,-0.03323818371000409,0.46524045537947134,-0.052689424340616575,-0.07308920446540955,0.21370215611413285,0.4026674692307338,0.2684702721944321,0.837966309842068,-0.06742347408044001,-0.012859131484531806,0.06926424399379573,0.6243062074358443,-0.06566550946522794,0.7058651149025026,-0.08111374506249105,-0.0660970630305705,-0.12061888175611994,0.30389742441925777,0.24055433701726,0.1513957913448593,-0.32492109044424194,0.4727007248043405,0.5219877760899371,0.45301677545199315,0.07469303677725005,0.3044177525750011,-0.14398069864627533,0.47806887630268935,-0.0790078615704847,0.6546005630779744,0.032495665268230986,0.5351261428518247,0.4693561853762817,0.5906295500994264,-0.015353338828519261,0.6119652838970153,-0.06517647118999104,0.34009827615764826,0.5227964610323962,-0.059497504108006666,0.6356375259708527,0.07932898306511502,0.0552133360364126,0.4259032632833167,0.5588132427210585,0.007684551483496146,0.8113043146181491,0.19070394914647054,0.2616722794598742,0.000921005871898258
Frontal_Inf_Tri_R,0.31690050241014034,-0.560319608182455,0.9117873821943956,0.6656951543647804,0.5503115689071127,-0.2860256737744326,0.5094377563599826,0.0020519921921296636,0.1724617899023362,-0.08952241383793046,0.5718847730920363,0.061115261935177474,0.5131867967339659,-0.6261375360770328,-0.23067263628350518,0.5406068923317845,0.3660685997957972,-0.218573785722807,0.07990190584315555,-0.14081514285995902,-0.0826770994591899,0.22222042993370084,0.20867345115258013,-0.0754930117173327,0.22617464853443947,0.2228016528578023,0.5216341021523963,-0.4890152637906069,0.19716225779771496,0.30844030169865055,0.20325485594070752,0.39644019682290643,0.12802525075285756,0.5143727506325416,-0.137787581420869,0.10092296192025008,1.0,0.35055347387502883,-0.7274143710372104,0.6592488205400444,0.2586651723858563,0.28021490154985274,0.46257253871673815,0.65988206897015,-0.6055470716798367,-0.22613044934963827,0.23064594661039273,-0.08361579025712246,0.21842063147431856,0.7236471911276563,0.5626954764161065,0.02556327840236106,0.6521850777172621,-0.4428292683335891,-0.006758792208142905,0.5269126968448367,0.6692441328133852,0.49498841073294814,0.6775536590316319,0.45123713316483405,-0.172722756374326,0.23722197259839192,-0.5804427976915496,-0.204791121954959,0.31893350145326366,0.28290359249268665,0.3722714065696653,0.4638674076774575,0.7309997609490698,-0.2762237442008155,-0.3644536700399511,0.0755170368560967,0.2828132634483336,0.1038987376868682,0.05119650546540829,-0.13253182833909732,0.8207099498742944,0.5942574608418855,-0.31578309284945,0.6859767417875494,-0.4099264257815045,0.04942972865476206,0.017858264864215677,-0.12049198095230496,0.403824779671241,-0.183975239616013,-0.2992723534509791,0.6600800073465224,0.8230694365071477,0.008993689545002235,-0.31926048869637885,0.12004452646537181,0.25908075641162215,0.37805657193510545,-0.00045710357972820884,0.12265556306598706,-0.049663571951934424,0.3308482702177357,0.026198415603472254,0.3641550939372379,0.6464967429852652,0.2595292385386259,0.6960317367771238,0.8618440162059398,0.08787735309954492,0.07281828538311577,0.1172020532535414,0.38456492182639695,0.2801883368149711,-0.12386475558801884
Thal_VL_L,0.5363322865920509,0.03230448629705601,0.1812278122997429,0.5543295495299828,0.6631771823666252,0.21157612722878283,0.5993092702530279,0.07980950016817771,0.6579628012936288,0.5643242141466291,0.7759471112447236,-0.2767128702918471,0.3274038014152487,-0.11061358277820388,0.2632633396176874,0.6055017361595326,0.6288933220791793,0.37112072736883034,0.26624111272033957,0.24369898650352753,0.4207931978090403,0.3785276446232735,0.3479381633445433,-0.11032410438652615,0.4196421390452081,0.427508677936332,0.11302166667975029,0.21615987723408156,-0.13161571543376835,0.2715319362347819,0.3683507584161783,0.026710589008638177,-0.1545721286923797,0.6057358514167596,0.020842247108222526,0.29471784494522046,0.35055347387502883,1.0,-0.12630503963247902,-0.193851617648063,0.11362385913494048,0.14118370301194705,0.1443400911476697,0.22470666232162131,0.0602641688596736,0.4648854427971962,-0.07087385617286728,0.4023883489232595,0.3180447809916975,0.44669085887359056,0.3962603041569176,0.5963883388805035,0.23490376309010216,-0.02260376788645859,0.1447356234698506,0.3378040986966828,0.32322757170421346,0.45852169421347333,0.5720235152025612,0.5125232482613683,0.25683334111937045,0.438479648965328,-0.23413517934887482,0.3423763353624858,0.1164149196429394,0.5282858317747929,0.681211574561231,0.3811289976662236,0.27157263982407537,0.11634072588467245,-0.23237460742687124,0.5533057297892373,-0.23330442387916175,0.49491844199941104,0.2201547395207857,0.04839917988292141,0.2530210797773187,-0.14637081241550318,0.29659058557250745,0.12776264900612574,-0.052672994374885755,0.044894565537478566,0.14203375642792615,-0.07100067304279405,0.4387897179991584,0.2568247486927074,-0.26339342047685355,0.5914223220653336,0.016476200069130517,0.20218342347337714,0.13109498456359953,0.6562580023153229,0.43282425527292356,0.6004723646174386,-0.19589702838498077,0.16356583697243585,-0.10589425536796065,0.02115410520978885,0.4933431681430098,0.3701464465692976,0.5045672914598864,-0.12087398108262916,-0.07611397613007148,0.35495699335934466,0.20975957909804072,0.10685192503193973,0.05479071818693496,0.6249166448207184,0.11755027863577547,0.47347579261857553
Cerebellum_Crus1_L,0.15738974317618196,0.5884686050564549,-0.6018394447593738,-0.20840479480074642,-0.29495076024661515,0.5683095891070435,-0.24984279153655065,0.31115278078042197,-0.021723081029768408,0.18027905017331822,-0.34268908311875357,0.04362292368519432,-0.4782808167699973,0.726438747820057,0.5698437996823658,-0.20070646076809473,-0.20842697136964541,0.47065134946408205,0.21249610973650243,0.5039182007761406,0.41336598810306774,0.12719725581843097,0.06194141715122461,0.3890065363965301,0.15390375298262907,-0.1884786870811954,-0.16294611060431027,0.7263955399993924,0.15442376729752588,-0.07089110471265025,0.08098830030008956,-0.2194830139262954,0.19157505902903466,-0.19979731250011654,0.4906969016432787,0.23316917615917804,-0.7274143710372104,-0.12630503963247902,1.0,-0.45958155321970506,0.027670500808893463,0.1398874659882456,-0.24430097094255224,-0.34619680484739396,0.8053416859820067,0.5179227132924945,-0.27832422311083016,0.26481808076593916,0.07653078884416604,-0.3561408950911564,-0.3143382060383157,0.35628838687963515,-0.15163675204556537,0.5196286322601125,0.30784814299848173,-0.20292025183995926,-0.3639150472225849,-0.1693852461859015,-0.27364317676177996,-0.08352766395961522,0.3481257609642841,0.25468621056903157,0.6425396437474393,0.033592015539031655,-0.1254671288748168,-0.06672641934339972,0.02982249130492377,-0.11935078370923859,-0.4712357856504471,0.4153126881265166,0.35713757315035816,0.26065972133121224,-0.36730345571479084,0.29175099172623237,-0.0014899971999998319,0.01682161689406738,-0.761016632892554,-0.29284712300286886,0.5223361251357423,-0.6726198114115846,0.3786053542246563,0.30023160497878987,0.35762880843604256,0.4127155741310228,-0.136071262915702,0.4938690883670147,0.5095740868605558,-0.36144427460717166,-0.664158421532188,0.4720460069163694,0.6059981156529748,0.1522074740700402,0.24344542129599236,0.03563847550729798,0.09742734550684165,0.45094615375323277,-0.0653314337395772,-0.05099138433729928,0.35929803063970195,-0.31178224128017684,-0.2999147321651851,0.05837185294762874,-0.43287130170387783,-0.460491535153854,0.1678237731306898,0.21659323333056804,0.3175659902103896,-0.1365822709728312,0.04413046216415915,0.1065221793630513
Cerebellum_Crus1_R,-0.050375641311108714,-0.4699972583179751,0.7971813408848123,0.4092171943567135,0.047137076258012424,-0.33820139387861503,0.09265219464952214,0.11120698568743517,-0.2910272656004413,-0.3577388609845246,0.0212175947970594,0.20160916351187724,0.21676077185706508,-0.450505426378012,-0.18171363871422067,0.11617710594609808,-0.11628016132333942,-0.4280436932978643,-0.0830334550271565,-0.2516296307274748,-0.2684460226739351,0.1477041087791925,-0.0567940142754461,0.01581221672820064,-0.015526219543544184,-0.1374298256511455,0.3122852291596808,-0.538249232525673,0.41891271775400746,0.17081783654876773,-0.0007152151957222501,0.3156632506528428,0.3766430452072994,0.04162658452348184,-0.010084494749268206,0.022210160305063713,0.6592488205400444,-0.193851617648063,-0.45958155321970506,1.0,0.1856666463033692,0.3106892104362878,0.3077210862909135,0.604952808057605,-0.5075334975557579,-0.4170815887600495,0.0695064373259773,-0.36985969800106183,0.07379472389721949,0.3638249724159215,0.20176148508287262,-0.15699834324670423,0.5812053662535069,-0.3040895043701589,-0.08822790572794204,0.36438499709182504,0.5283366925878766,0.05010814989806642,0.2679017801728441,0.08923880017380675,-0.12114329405965742,-0.04917427212735076,-0.36834451278960634,-0.4461343938402876,0.3009651814494578,-0.12239898931730767,-0.08185398674574981,0.2908858187353363,0.4903217135343216,-0.20679490184353555,-0.2698668024856482,-0.16060678847192117,0.25593241586931376,-0.2055534897732217,-0.06171750670922659,-0.3319315527565489,0.5765586092981959,0.7918171563031892,-0.4571065511944408,0.48037619493959155,-0.3373923914860058,0.03160201899322634,-0.043978405512409884,-0.029910333303566742,0.12170166927515277,-0.29593302398025584,0.05144820758654723,0.2164400495052579,0.8389797143436459,0.04429929514360701,-0.3438378332212977,-0.2738168192678985,0.18402838725744136,-0.04560517812830224,0.010496559961996409,0.21160620400544863,-0.17362741740744564,0.48201372730615955,-0.23925190104810992,0.08434196975837144,0.3430358897950432,0.5469657584642893,0.8067863504812547,0.618698405668369,0.0806481106648678,0.013534857924349265,0.2338441209574129,-0.08898001877025614,0.4498396685453156,-0.5093870791741131
Cerebellum_8_L,0.5438577877199324,-0.17123158920615444,0.3210109600152306,0.308056078294989,0.3008259120338465,0.23989358720262877,0.19754878566673983,0.2890982569057952,0.11878327624153735,-0.14235953441036647,0.3742959378519062,0.4548392033995224,0.036124117101014895,-0.07214796373848884,0.0604324753420609,0.3734447481250452,0.4439685570649842,0.1415330817947009,0.35398860467101484,0.3767988414618812,0.13567366042914297,0.16758826734473276,0.4402483296662158,0.3068980923655118,0.5010367678436793,0.07160587883095802,0.4634457031371999,0.17363298578857583,0.20319894724054244,-0.024868101199529813,0.3576913796962654,0.3971565518539438,0.3651452331685385,0.49647060544605576,0.1729873938563869,0.2615008139055417,0.2586651723858563,0.11362385913494048,0.027670500808893463,0.1856666463033692,1.0,0.31753747536190174,0.10895818953526587,0.1997012344190404,0.08222620165624686,0.18773087278530373,0.07024086537655172,0.1203900323210434,0.25252999815268423,0.4757565177165733,0.4101714903003203,0.13808153768413317,0.43998989077201645,-0.003851489597488815,0.28546044675965,0.35150778406118377,0.2943580803504076,0.5486318545044387,0.4736035199868293,0.5140335378298865,-0.17029342094248995,0.6346967560091318,-0.013880020751934516,-0.1098897238017473,0.03284207910593589,0.37515511686743636,0.524087141591482,0.39479496836151523,0.28849114703856205,0.02663592884967864,0.0954534135114302,0.21111991532237553,0.3702170309596798,0.4413060557949807,-0.046490767127348086,0.2410686513551398,0.16526153107578884,0.25479409399243863,0.4624134169441979,0.22989266261285707,-0.09994844122969693,0.33352129462217156,0.40429656016202925,0.38163729942278046,0.2510898578598373,0.23386016263013668,0.030285702575240676,0.27028068231734365,0.16433934773398487,0.36630651811569304,0.15789389284301564,0.16732624215245498,0.39574450182396465,0.529925959006574,0.715329062916585,0.4927474902578268,0.1889484126633046,0.4617235843660739,0.5043324413757607,0.11332471583784626,0.45498624640141083,0.2240596882334114,0.26098984726583674,0.36716630894979,0.11154218070403768,0.312716725010089,0.31797805284073793,0.2243451566520292,0.13434306616879876,0.17421208233128224
Cuneus_R,0.4156357519648075,-0.23131085795284512,0.36941562369590975,0.5797504874884234,0.39011322059082143,-0.05150811177271734,-0.1780268727258889,0.5537898913652487,-0.0814250166975485,-0.19448092283384805,0.16490367115671084,0.30722391726789794,-0.28541979177800436,-0.1794914583872887,0.45181087413483906,0.6386225045673875,-0.08764215269113382,0.28905564327470706,-0.1736734775353823,0.38337092968759595,0.0023735683111228375,0.4414993897297147,0.05092166085209337,-0.005705941799433354,-0.01973896125148293,-0.3083236707223058,0.552129621437239,-0.03191531350781869,0.8678037962373271,0.044933599912055255,-0.03775809509684744,0.13393423956667957,0.07418463520603333,0.09279570642243044,0.74641483053646,0.7241745421057951,0.28021490154985274,0.14118370301194705,0.1398874659882456,0.3106892104362878,0.31753747536190174,1.0,0.28225750931829285,0.310600801607265,0.1839021589089775,0.12993276715429175,-0.4638609564165968,-0.06027871599733353,0.5294234802144998,0.16839944819443128,0.23499993977586842,0.1413112309253041,0.5608449030198492,-0.08969412681920794,0.35814796800579146,0.8317988972838128,0.6436730293182451,0.45725741024475475,0.3622891188647695,0.36782768648150754,-0.05411584740423004,0.43202048700679474,-0.16654255306962493,-0.32483272354037446,0.4560663007218913,0.17970831699230874,0.20363893553225487,0.6933518105125944,0.026867886185880957,-0.003758550206092318,-0.06361052529853016,0.5101654510346154,0.02277668865202679,0.4763616522889665,-0.041135198349528924,-0.2953425826281722,-0.14708474813362046,0.6348157074094318,0.17685127840906073,0.12234930220840298,-0.5392227535492681,0.4040756917471294,0.7869630786384391,0.5033743219918012,0.043652485033625774,0.019323140499831155,-0.10375139435528258,0.47485784760276206,0.22589448483371144,0.6765741276201725,-0.12551852151107468,0.39329137903030303,0.6387735068599736,0.5051068944617821,0.06134192325805251,0.7506090353753613,-0.22750223626198404,0.5699613213544283,0.41561305437132007,-0.08537746582941466,0.5164530718849362,0.3377086153981255,0.5308677540876799,0.6371632938825198,0.5263805463349127,-0.17893194615692426,0.8818563327283545,0.13413936661442102,0.4388465139550957,-0.2712546725608164
