,Frontal_Inf_Tri_R,Rolandic_Oper_L,Thal_MDl_L,Amygdala_L,Precentral_R,Thal_VA_R,Thal_AV_R,Cerebellum_7b_L,ACC_sup_R,Fusiform_L,Thal_LGN_R,LC_R,Frontal_Mid_2_R,Occipital_Mid_L,Frontal_Inf_Oper_L,Occipital_Inf_R,Putamen_R,Vermis_1_2,Hippocampus_R,Vermis_9,Insula_R,Thal_MGN_L,Caudate_R,Cerebellum_Crus1_L,Thal_PuL_L,N_Acc_R,SN_pr_L,Cerebellum_7b_R,Lingual_R,VTA_L,VTA_R,Angular_R,Vermis_10,Cerebellum_4_5_L,Supp_Motor_Area_L,Temporal_Pole_Sup_L,Hippocampus_L,Angular_L,Thal_PuI_L,Precentral_L,Cingulate_Post_L,OFCpost_R,ACC_pre_L,Thal_PuL_R,Thal_AV_L,Olfactory_R,Raphe_D,Cerebellum_9_L,Frontal_Sup_Medial_R,Thal_IL_R,Cerebellum_Crus2_R,Vermis_7,Calcarine_L,Thal_VPL_L,ParaHippocampal_L,SupraMarginal_L,Thal_PuA_L,Thal_LP_L,SupraMarginal_R,Temporal_Inf_R
Thal_AV_L,-0.049663571951934424,0.12005648456633455,-0.25277074394305643,-0.261878126409815,0.19720000823955222,0.41134038766465825,-0.013948210992783473,0.15585691430491053,-0.33899946819790416,-0.08013902901343004,-0.2632331735847641,-0.08635938222166885,0.3085464034689158,-0.1516134670964607,0.0333687699096348,-0.22968121955147125,-0.0772051054216007,-0.12656930471776026,-0.03747312572565897,-0.10755801276733211,-0.08319661681041447,-0.1370290969342181,0.054673108213240576,-0.0653314337395772,0.1422445297759884,0.5636068914334734,0.10400047355399392,0.3906821457266856,-0.1718865397566318,-0.22284059416179833,0.08611198703937654,-0.07601599612594657,-0.2402703251979505,0.04090882257449287,0.15867346411003774,-0.21363460873051407,-0.009085062666594331,-0.06517647118999104,-0.42658812198996876,0.06168101103148867,0.06919633397214142,0.07901678440143907,0.21991477782112123,-0.4717445776592934,1.0,0.09706943175097267,-0.031181942964711367,-0.08054664828486081,0.20638257986001032,-0.058095897155370516,-0.07140360237015485,0.05920339554133737,-0.06376074871648163,-0.3020513677243156,0.23898838271036787,0.027486528655300622,-0.14969666532796508,0.21866942379574614,0.08087698525998466,-0.03763689018380339
Olfactory_R,0.22323655405294268,0.08700861314597307,0.14466627316587136,0.23226055636317716,0.40034559823705074,0.39251009516981583,0.5100091392667714,0.3361824447702191,0.11381689345005704,0.07633411202536669,0.18590306860645284,0.15112775334217288,0.3606965426414715,-0.38373552286986184,0.08109462968349378,-0.14907920798174287,0.5235330731184338,0.2510533101842739,0.5032987797204419,-0.23014135526363175,0.12968346497695385,0.4382655940554381,0.29608748206268826,-0.2232269310716571,-0.2451282657666103,0.2630640837827573,0.11966514321138022,0.27103920393850445,0.04934484678905257,0.0584424357702493,0.22814751068445618,-0.026168838395937657,-0.44958726746887073,0.2919710410566938,0.2847110591699092,0.24367444308193156,0.4474694723853228,-0.1892714229446504,0.1965283308981761,0.29978246245039547,0.37193751246062684,0.26173290305564223,-0.05848695575295696,0.03506946826394086,0.09706943175097267,1.0,0.25654287252119995,-0.06496897269291539,0.27764492249841377,-0.03839489626703853,-0.02457344120054518,0.06130592674935277,0.03678618912561792,0.05447278785557987,0.46997322683002724,-0.06907622724791236,-0.01917715271573491,-0.05863945105403401,0.20032695163620617,0.033963612718305086
Raphe_D,0.39682180538117057,0.25928350380542337,0.46949382789444544,0.28076392586259197,0.6369347888151685,0.2912598368732184,0.30402279536074917,0.3061919720786677,0.4463158374240286,0.42865824793118185,0.5176710134388811,0.18607406925775552,0.49053988504551943,0.025140649783564627,0.3507242166230302,0.15204056029280277,0.5395772981192973,0.5506460142277547,0.5706727727044107,-0.07769316139078182,0.36774006796034386,0.41454913920778624,0.5084576048951741,-0.01138179485796823,0.28138629378994945,0.02224127749382295,0.3709225898870767,0.18403693248946731,0.47974933237255235,0.2946757846789256,0.2886339445859893,0.22831012436620743,-0.036769481578296896,0.5388867794161714,0.5436687630157391,0.14889234995042153,0.6922852270011643,0.16607365515148256,0.4180013724578398,0.6354997447096377,0.42027648484739955,0.07601143939260661,-0.020412713544657207,0.25713230774902646,-0.031181942964711367,0.25654287252119995,1.0,0.3238609839918293,0.40316763360022667,0.4015834612805037,0.19600882181134574,-0.033458213065359295,0.527237646943751,0.48984077533734316,0.4894645885558768,0.2749634337912057,0.3704935489007102,0.2294123502215533,0.3299654903084109,0.2077379611651499
Cerebellum_9_L,0.2595292385386259,0.058915882052453766,-0.009534120475584941,-0.24645183969967885,0.13767867353760332,-0.28490150306043066,-0.22697259811500334,-0.3070864111269324,0.28393043493993353,0.005696736222006166,0.3573159266610863,-0.1113641213385177,0.06562854729310451,0.0810030844884218,-0.016454410939678865,0.5797940397410082,0.02088103841936921,0.28150027373678155,0.1663418501786378,0.5192517087000792,0.46104117230236286,0.0061857408350367805,0.05327537385283119,0.05837185294762874,0.5119756044716047,-0.20171371262377222,0.01763827784037025,0.19508125984004518,0.45600855154539943,0.24207321383130517,0.4001167844204508,0.41115807990978986,0.45230149906083533,0.10037830269933012,0.12400010098540441,0.2545717926884666,0.08876277759535639,0.07932898306511502,0.22385293028513248,0.23594840986557178,-0.031575467262206086,-0.03418171221669868,-0.17098248051023793,0.05595794774147926,-0.08054664828486081,-0.06496897269291539,0.3238609839918293,1.0,0.01775328893218127,0.47097764164315575,0.3682269785556005,-0.15830590393958313,0.3589043543806228,0.41413492206095315,-0.064492101028925,-0.008857450229882177,0.05934844535193922,0.3379553978888831,0.4286356292551994,0.525429807237654
Frontal_Sup_Medial_R,0.07990190584315555,0.7069163009962113,0.19001939365035606,0.28337660145215204,0.626715176801961,0.3618305195540371,0.4242059588835238,0.41165117773582754,0.15469290268333552,0.3427022954547334,0.2583298442481719,0.2719594719476929,0.7690165033109413,-0.021137078788761903,0.7341398272406895,-0.20344667696255878,0.6458071818548458,0.1996211438751316,0.5096735725699686,-0.142862842606529,0.10530805577410636,0.1850707183554276,0.6300990080829777,0.21249610973650243,-0.10165893251677431,0.37333057922245805,0.46302159879896854,0.20939834454106737,0.27187930547453604,0.2469015396504284,0.35826267888391516,-0.1449304248025951,-0.23424971117416282,0.3842485588819098,0.5526939812301164,0.11958913398735828,0.6195959923423318,0.028035545375833006,-0.0260602510263204,0.47351957393100214,0.21679709772547168,0.13360504165151205,0.5211608851277506,0.21303840654568298,0.20638257986001032,0.27764492249841377,0.40316763360022667,0.01775328893218127,1.0,0.2699583708827343,-0.020585753523935952,0.21314708775556232,0.22622378017604544,0.14581027714680364,0.7943863161289223,0.31574072708091533,0.03134884067637824,0.31085983964801805,-0.028565427141037072,-0.022647054894670345
Thal_IL_R,0.6521850777172621,0.06250166586054892,0.1826620731655341,-0.2528492705927129,0.4985056100270666,-0.004235623203881071,0.014751786557895134,-0.19636251801985602,0.5188096078048898,0.3204922380892666,0.50691482641796,0.23104716162612648,0.31719284064945075,0.3133203472556462,0.1600065639441711,0.6096438501412696,0.3048426703495458,0.37972709613311884,0.44381966553374763,0.45169879151989256,0.7219189358545234,0.44371145177222593,0.40808523055704615,-0.15163675204556537,0.30402003620500173,-0.05988396441137239,0.0515363235854698,0.22325850508208356,0.7376457437409835,0.193048297743671,0.1669539900597994,0.5405532285438502,0.5146833969314082,0.48031242669109964,0.5196880288839354,-0.005377890057578384,0.37751314431696,0.3845800838458801,0.30352393829693575,0.6253092482217338,0.21720991838637974,0.4124392805961884,-0.21323901564174896,0.37226860059093553,-0.058095897155370516,-0.03839489626703853,0.4015834612805037,0.47097764164315575,0.2699583708827343,1.0,0.47620521095693313,0.005676673120977642,0.648537376612684,0.46313704596972555,0.2306026732608956,0.3520604122513031,0.2495066281786307,0.44343916257222127,0.5115238184365265,0.6066312766195057
Cerebellum_Crus2_R,0.3308482702177357,-0.1261061022071863,0.023381296506222303,-0.2984895347286281,0.1525795726438994,-0.21585424247699175,-0.3036859933559042,-0.3501762491275751,0.26625839496237647,0.2184543495581166,0.26311843562961484,0.20705969590137235,-0.011855604515717285,0.3306244174889664,-0.10524886159218723,0.6222818724974205,-0.0008664347038482763,0.2731202442394765,0.10370831139775122,0.4052243814901679,0.4368545524907459,0.2330456388813554,-0.06967240774782418,-0.05099138433729928,0.43630993550774577,-0.16972821296517213,-0.12637197498190705,0.1998871142624232,0.5775000712082401,0.08517830432948033,-0.02171269121871947,0.5045735768437903,0.5494194119485689,0.31144854923127246,0.23908579700917595,0.10077635178939218,0.11289268100568622,0.34009827615764826,0.26873703494456685,0.28701169407463656,0.026627905371185735,0.2652359130158895,-0.3748492814011098,0.13682649889429307,-0.07140360237015485,-0.02457344120054518,0.19600882181134574,0.3682269785556005,-0.020585753523935952,0.47620521095693313,1.0,-0.1032423083572597,0.5671779943746541,0.4203652387233669,-0.10985172162518901,0.17563290301886877,0.1359210234759478,0.1375811394436787,0.40863598558834197,0.39937837867296105
Vermis_7,0.05119650546540829,0.28106641178213637,0.03666430520555724,0.2585461739340601,0.04668638626000612,0.2383413941359878,0.09353468940657564,0.12999847530309314,0.18988154145775157,-0.050359050146805785,0.05160293416039298,0.02370621100143523,0.1892143349638018,-0.10439112419352924,0.2510815840218962,-0.2628340241210359,0.2975368176282083,-0.031668934771003764,0.24459256619827982,0.04050303155590588,0.007685425785659507,0.137752016865037,0.12776789104882558,-0.0014899971999998319,-0.2744181761801121,0.16227922481905002,0.1353500673818422,-0.14604554636366002,-0.03682351315937442,0.15976109450377804,-0.16753862652506496,-0.0009271918888307108,-0.1831381587865369,0.04530499458082162,0.05983437337858869,-0.2573525404561646,0.13453221542027127,-0.08111374506249105,-0.1451985239132513,0.0009970303404447265,-0.028573756962668156,0.15101861232598288,0.17633851130587702,0.30388622977955143,0.05920339554133737,0.06130592674935277,-0.033458213065359295,-0.15830590393958313,0.21314708775556232,0.005676673120977642,-0.1032423083572597,1.0,-0.10564205640005904,-0.030662134636075273,0.2589030703269422,-0.0676141140361314,-0.15019181718582705,-0.1427374961830255,0.03419580857173577,0.04890693171947919
Calcarine_L,0.48296638100356254,0.08042329870599667,0.41447704370148786,-0.022082111674691544,0.6322423132729162,0.01550733340414696,-0.026638837768905202,-0.06419314954813138,0.47603841718849466,0.65640055636271,0.5365555964496854,0.48530213376863074,0.31363848639277037,0.5143004008473249,0.24426651612809563,0.5751688380441943,0.3098556180914182,0.702289417124138,0.42977649726876727,0.24549801069294133,0.5221712536698362,0.3985517685934574,0.20915799740432897,0.01674562271022743,0.5539785430307504,-0.13384065380873905,0.10902500909639284,0.18180195263033758,0.8687614274757062,0.15594342768850744,0.13932735695601212,0.7195222281978461,0.4951735144592411,0.7590417166965697,0.6943846500366614,0.0483869993339377,0.5732736235313348,0.6385054567215485,0.575877845148341,0.732256695153607,0.4244891233128989,0.22832057896482524,-0.3857395911300266,0.3607812501904576,-0.06376074871648163,0.03678618912561792,0.527237646943751,0.3589043543806228,0.22622378017604544,0.648537376612684,0.5671779943746541,-0.10564205640005904,1.0,0.741698120631727,0.21222937144548493,0.566654049802363,0.5625784861476629,0.4479159162591457,0.6187485276681323,0.32072821791813777
Thal_VPL_L,0.25908075641162215,0.16251302158109135,0.5523451633949112,0.2034466930827429,0.4263541951730555,-0.11808354817880076,-0.015036809159900792,0.019137490102658743,0.4899503886091805,0.6292832471956769,0.5068831584416957,0.42642072092453864,0.22972308772752617,0.41295887556063193,0.25850886900977493,0.42597504978104445,0.35159298778098985,0.65803352758833,0.4085542298523466,0.17592768186679503,0.33511333216759925,0.2967413224731799,0.135016211184298,0.24344542129599236,0.567149771202435,-0.2878168448434802,0.12824647947369666,0.06152587844207979,0.6705924342773575,0.20172124892877888,0.21909346910745145,0.6335641725953997,0.40138848760851736,0.6178859107202023,0.47396905614433577,0.2647703669432824,0.5521800010508523,0.4693561853762817,0.7129293021778756,0.5101445459807411,0.3524082984964201,-0.05942702232704619,-0.3125708465254797,0.5311408558337711,-0.3020513677243156,0.05447278785557987,0.48984077533734316,0.41413492206095315,0.14581027714680364,0.46313704596972555,0.4203652387233669,-0.030662134636075273,0.741698120631727,1.0,0.19975847662958182,0.3753389570602543,0.5717832271880674,0.30317360121690723,0.5170435227544523,0.14793913898889355
ParaHippocampal_L,0.1600799281901436,0.5942042036677447,0.3459989425131533,0.4122919588783072,0.6994782421986941,0.5395297760860648,0.5884436113324819,0.5980377874725412,0.2146162070984767,0.4563910041983347,0.31490094376299854,0.29291495997691575,0.7335692248883351,-0.14162494419703572,0.6166903575023533,-0.3010699119142141,0.7057062900260407,0.3507662399561866,0.689287961724514,-0.3213097983762712,0.0880091020744599,0.3500356603973123,0.6414315268355028,0.08368206491111628,-0.1504453556318618,0.35711911108382277,0.4132829049253997,0.23567837605092723,0.20840189605215764,0.15240898931999453,0.35302800022475644,-0.05791097119490556,-0.45183467972015784,0.5413618072237258,0.6015573300873538,0.10994124684353783,0.8026031919038602,0.0021292834660594706,0.06894366172403553,0.5768699788614513,0.4158624412236627,0.13897303602056862,0.3350646919061278,0.21379708044291074,0.23898838271036787,0.46997322683002724,0.4894645885558768,-0.064492101028925,0.7943863161289223,0.2306026732608956,-0.10985172162518901,0.2589030703269422,0.21222937144548493,0.19975847662958182,1.0,0.31454107892658417,0.14629853115640373,0.294527671763851,0.11199670254624702,-0.057367574054731446
SupraMarginal_L,0.12621251583145665,0.274183441419167,0.42485683154229786,0.13682639657444728,0.5456538945503601,0.12841813278464187,0.13284085483006922,0.18148559249865764,0.14254765824855054,0.6964528628841833,0.19394747765787126,0.43506970408033213,0.4361865339689469,0.5901408220996668,0.6145527630119152,0.11471171564951708,0.2242184401514071,0.5338623949331428,0.22540216709886565,-0.05778726524329586,0.07843145911459515,0.17747075221418326,0.33316898097814274,0.15924380848840888,0.2913244509053282,0.10101399449185793,0.31567967778322203,-0.0353063860486688,0.40004418292241484,0.10304323989898095,0.07223533793086959,0.3231684937508766,0.17837051683645788,0.6364574698567078,0.7170011185286008,-0.04577451515070032,0.4636770555698599,0.8398864203654401,0.25515922919930645,0.5885908242055492,0.3850747127954284,0.19054199286955936,-0.0655586538645772,0.3296244198320161,0.027486528655300622,-0.06907622724791236,0.2749634337912057,-0.008857450229882177,0.31574072708091533,0.3520604122513031,0.17563290301886877,-0.0676141140361314,0.566654049802363,0.3753389570602543,0.31454107892658417,1.0,0.5359858363791069,0.4342336049017467,0.05951791414572703,-0.11097858298383267
Thal_PuA_L,0.0755170368560967,-0.00705460712139727,0.6829814926723297,0.2836351083199032,0.4283253448617964,0.07988936261644176,0.18225263198226252,0.21846180420433484,0.17530696431045314,0.7517903600249439,0.41366001473293074,0.43728102457917234,0.2038929524830835,0.45888648882664695,0.22998257506073574,0.1213044308948062,0.16997509438039185,0.5920991858632608,0.25056292698303806,-0.1667972412655614,0.0160865440901274,0.36986323110286795,0.14736644249696818,0.26065972133121224,0.4208217828796682,-0.22281274277188948,0.11662046100479405,-0.06649868624804131,0.36595396937405533,-0.08696361909704463,0.13675832796941412,0.48353143174866065,0.1631510163277337,0.6657099814236991,0.5226355187996309,0.16268365833736728,0.49783872212568564,0.6243062074358443,0.6111719470052959,0.45592476067152526,0.5838344537247754,-0.16819886186900584,-0.26826184467087355,0.3687640701881519,-0.14969666532796508,-0.01917715271573491,0.3704935489007102,0.05934844535193922,0.03134884067637824,0.2495066281786307,0.1359210234759478,-0.15019181718582705,0.5625784861476629,0.5717832271880674,0.14629853115640373,0.5359858363791069,1.0,0.4745804311661916,0.27703506416820306,-0.18793509179891735
Thal_LP_L,0.04942972865476206,0.25802471833421436,0.09473628507239126,-0.2211667594120819,0.37072919314998565,-0.04259191323607243,-0.006504160278738667,0.014427756175441009,-0.1177053022195409,0.538351749121825,0.25834025731847066,0.3499302451864573,0.3116516958704163,0.45740689958865893,0.271706242923184,0.23529702114831338,0.05749408003054831,0.24916294947713935,0.147936477683369,0.12409967006246461,0.13285623356428983,0.056672078065003274,0.11707684580702955,0.30023160497878987,0.34265062385538614,0.05708061756415076,0.061371667827737675,0.2566324476679706,0.4208145788670155,-0.09505459231325421,0.3792560552216463,0.4760995884441569,0.3185843840378093,0.48240853964189956,0.5282273655044463,0.17834205656453447,0.28592011377857335,0.4727007248043405,0.14738262321284068,0.4162785837344547,0.3202238849721729,0.015811293925868018,-0.03746008527340274,0.16535568544501547,0.21866942379574614,-0.05863945105403401,0.2294123502215533,0.3379553978888831,0.31085983964801805,0.44343916257222127,0.1375811394436787,-0.1427374961830255,0.4479159162591457,0.30317360121690723,0.294527671763851,0.4342336049017467,0.4745804311661916,1.0,0.34102880529989427,0.027656115565546792
SupraMarginal_R,0.5216341021523963,-0.08209401559610445,0.14928964242579554,-0.24278508590940429,0.41578954160591436,0.1288088385706768,-0.06668841862073349,-0.16464411948558355,0.3517836013855204,0.2704759384773104,0.45574487418646936,0.23492354620111303,0.15983181407052344,0.07042879040533226,-0.12462641607750033,0.4746952163455874,0.13787849404158423,0.42805967002146916,0.4165270009885624,0.322196386055965,0.507127413891385,0.4494380165948199,-0.007296784904023883,-0.16294611060431027,0.4576615117766974,-0.10362166305309013,-0.0670614471348073,0.34192296023518676,0.5378795285944267,0.01297265743437679,0.1141225665599573,0.7886091942283571,0.29395064620421646,0.5303507867536755,0.4031369620852221,-0.04633475409737534,0.34341696396233845,0.2194664820324401,0.3989303302533814,0.4952202648306158,0.331830740828618,0.14580966241531346,-0.48450381301570067,0.1282532725355819,0.08087698525998466,0.20032695163620617,0.3299654903084109,0.4286356292551994,-0.028565427141037072,0.5115238184365265,0.40863598558834197,0.03419580857173577,0.6187485276681323,0.5170435227544523,0.11199670254624702,0.05951791414572703,0.27703506416820306,0.34102880529989427,1.0,0.4536291800279249
Temporal_Inf_R,0.8230694365071477,-0.35535004029909345,-0.11712797016917333,-0.326531236520423,0.2809535211560369,-0.0007035676312243277,-0.02177457099454663,-0.41086421780836063,0.5625523726391652,-0.2925849885561201,0.25727439143550923,-0.18612175775062884,0.10312480057806547,-0.22098423890551633,-0.2498110964228928,0.7070587157395674,0.24140795868790046,0.2145217440439588,0.45384130096012787,0.5242206086401308,0.8752983897560119,0.31266688588531394,0.28581157293944376,-0.664158421532188,0.0709665014825953,-0.18005384807955993,-0.2735796828736565,0.03144922614126201,0.4681767916578457,0.253066203659065,-0.05662550672517546,0.2516246266319474,0.2917330705370192,0.07526931121574094,0.19804108654497962,-0.15979378462397606,0.053780619778876756,-0.0790078615704847,0.07193044327324813,0.42134228763714365,-0.026296606003577073,0.5931816375423004,-0.36259955625210816,0.08764863415572621,-0.03763689018380339,0.033963612718305086,0.2077379611651499,0.525429807237654,-0.022647054894670345,0.6066312766195057,0.39937837867296105,0.04890693171947919,0.32072821791813777,0.14793913898889355,-0.057367574054731446,-0.11097858298383267,-0.18793509179891735,0.027656115565546792,0.4536291800279249,1.0
