,Frontal_Inf_Oper_R,Thal_PuI_L,OFCmed_L,SN_pc_L,Cerebellum_6_R,Frontal_Inf_Tri_R,Cuneus_L,Thal_AV_L,Rolandic_Oper_L,OFCpost_L,N_Acc_R,OFCpost_R,Thal_PuA_R,VTA_R,ACC_sub_L,Vermis_3,ACC_sup_L,Temporal_Mid_L,OFCant_R,Vermis_4_5,Olfactory_L,Cerebellum_9_R,Insula_R,Thal_PuL_L,Temporal_Mid_R,Heschl_L,Temporal_Inf_R,Thal_VPL_R,Thal_LGN_R,Thal_LP_L,Cerebellum_7b_R,Cerebellum_8_L,Thal_VA_R,Fusiform_R,Thal_PuM_R,Thal_LGN_L,Paracentral_Lobule_R,Postcentral_L,Frontal_Mid_2_L,Temporal_Sup_R,Cerebellum_7b_L,Cerebellum_4_5_R,Pallidum_L,Calcarine_L,Cerebellum_Crus2_L,OFCmed_R,ParaHippocampal_L,SupraMarginal_L,Occipital_Mid_L,Parietal_Inf_R,Cerebellum_10_L,Cingulate_Mid_R,Thal_MGN_R,Vermis_6,Thal_MDl_L,Amygdala_R,Parietal_Sup_L,Thal_IL_L,Precuneus_R,Frontal_Med_Orb_R,Frontal_Inf_Orb_2_L,Temporal_Pole_Sup_L,Angular_L,ACC_pre_R,Cerebellum_4_5_L,Precentral_L,Pallidum_R,ACC_sup_R,Lingual_L,Frontal_Sup_Medial_L,Caudate_R,Frontal_Inf_Tri_L,Vermis_10,Amygdala_L,Putamen_L,Occipital_Inf_L,Occipital_Mid_R,Thal_VL_L,Parietal_Inf_L,Cingulate_Mid_L,Hippocampus_R,Rolandic_Oper_R,Frontal_Mid_2_R,Supp_Motor_Area_L,Calcarine_R,Cerebellum_9_L,VTA_L,Vermis_9,Postcentral_R,Cerebellum_6_L,Thal_PuA_L,Thal_IL_R,Red_N_R,Cerebellum_3_L,Precuneus_L,Cerebellum_3_R,Thal_MDm_R,ACC_sub_R,Paracentral_Lobule_L,Raphe_D,Lingual_R,Hippocampus_L,Rectus_L,Temporal_Pole_Sup_R,Insula_L,Thal_MDm_L,Occipital_Sup_R,Cingulate_Post_R,Rectus_R,Thal_PuM_L,Frontal_Inf_Oper_L,Frontal_Sup_Medial_R,SupraMarginal_R,Vermis_1_2,Thal_VPL_L,Frontal_Sup_2_L,Thal_VL_R,Cerebellum_Crus2_R,Caudate_L,Thal_VA_L,SN_pr_L,Cerebellum_Crus1_L,Supp_Motor_Area_R,OFClat_L,Frontal_Med_Orb_L,Thal_MGN_L,Temporal_Pole_Mid_R,Red_N_L,Vermis_7,Cingulate_Post_L,Occipital_Sup_L,Heschl_R,SN_pc_R,Cuneus_R,Cerebellum_Crus1_R
Postcentral_L,0.550699800301322,0.5063478642431106,0.29630578511796885,0.3818610116527188,0.35026485952343356,0.5472189494961205,0.4106390795703909,0.36312310305111734,0.6215093816671962,0.32236935622069923,0.34679403886942484,0.3355320617850518,0.388317492833687,-0.28312316239768376,0.06286448287563218,0.5269105971213027,0.42412349891880835,0.6915158437785404,0.3207170565871827,0.5120626090770389,0.30024238176195805,0.42146461455970285,0.4731492831760905,0.24375890104172498,0.5045417166222463,0.2501873333421071,0.434915272458154,0.5021605792918465,0.2700060759421251,0.13449517990260285,0.15729753910614835,0.30803137344915243,0.24831614724047565,0.34064263800910644,0.4329170504047922,0.5662329023728577,0.22041182932341896,1.0,0.4598075803116438,0.5189196424190385,-0.01344724332028759,0.446005782818663,0.307937829057819,0.49249596149322616,-0.18165655196479463,-0.010896034932755882,0.5224553792259415,0.6597289090254679,0.2002086355506546,0.37730981804911917,0.31217827960085837,0.7099082245404458,0.09403324015885588,0.28286026800002817,0.4714240372873809,0.47780748747810203,0.01290406486607324,0.16486976249412777,0.6216290704456527,-0.10240873812713394,0.3763840091856647,0.31866106482746737,0.3639360315714471,-0.0678292046149982,0.4392843091012003,0.7750042148932578,0.23103587582401136,0.4173876980007975,0.4805068022119875,0.28952404738086057,0.5258321572975757,0.5924571161461316,0.3800372154987333,0.3576403541504092,0.38990354140589234,0.2192899999943968,0.18870741506734873,0.4752397187153482,0.5310466270421761,0.7410805965135736,0.49375473837144973,0.5878595660643362,0.4050201735255705,0.5862721946039915,0.4762448111270497,0.43530788483142774,0.3315038967093221,0.43370528492240973,0.7190319090166015,0.2733674818385965,0.5117209031298522,0.29937653445303875,0.2657911799041264,0.5313955995556419,0.5524593282336632,0.41678260109513726,0.5227531926737339,0.0845203016398383,0.2817668883628247,0.03751509307967966,0.3928010355379156,0.4794462367692831,-0.047760541340946185,0.4964464862701325,0.6822560472176331,0.4270113755009191,0.2707856642895951,0.5209632834105266,0.07138282884718382,0.3251303260122522,0.7111918402859552,0.2512576965406976,0.6040891391043741,0.5204810225310018,0.5951473200670906,0.4138651006692418,0.4615749091908252,0.022241127237758843,0.4847723523895892,0.3461041058794515,0.5012538856129138,0.21027433278146046,0.7416727089772412,0.3897793178182775,-0.0390503596711725,0.24025745947485194,-0.009962374213343398,0.42148941443365634,0.09747338148743663,0.4172382063659392,0.3998986147338729,0.5444915413807488,0.1785395933049932,0.41198410645523914,0.13884931445527954
Frontal_Mid_2_L,0.5314548112111864,0.28235446839670586,0.22924853878086857,0.2518387309620897,0.41799821377843427,0.5593917871274713,-0.2642376225360522,0.3681781561442585,0.4290893399589528,0.28226953398451426,0.24954897113782434,0.2216937863908286,0.09488049419588493,0.01662732674271423,-0.2463182661069511,0.2662916607026908,-0.2138836157797782,0.4538647540861952,0.49714644924977325,0.3366517580022932,0.07410338673541816,0.5982916257268055,0.28400843891140776,0.11883976503950726,0.2921283565418711,0.4930180574914232,0.4564493160179877,0.2766558600465568,0.29664396613742217,0.18768061872456324,0.400808427909584,0.5361769460109737,0.06711458140051747,0.48526421623748117,-0.06909564352778462,0.37292355671966987,-0.5421236335842404,0.4598075803116438,1.0,0.33236795589620993,0.2966647733241034,0.3619002429346617,0.3230971003965899,0.05350705643568022,0.3859032337797119,-0.20002501608801546,0.28267393492747467,-0.20716352570532345,0.2024486022585508,-0.3545940510901927,0.38452144532096344,0.3459062337666833,0.30802322623953454,0.4622760258777591,0.08917388131050638,0.28746406977753103,-0.31254706702601603,0.27502286465441844,-0.023562349714458794,-0.45007581467698704,0.28858104158688724,0.09071592287177552,-0.4464855340514202,0.5724860159189822,0.24484012879648617,0.7556205989473109,0.12513482162683914,-0.09310561097246758,0.4245950856360261,0.9189722157184258,0.2837098171605516,0.9064625004517238,0.3468011040403349,0.2316161901296898,0.14082571174905248,0.33303090820931086,-0.4429930260818711,0.23537815825369784,-0.24644788237147058,0.40353415615703814,0.2493581128343119,0.509778203163707,0.890595528999379,0.5735075741996986,0.4160606115019584,0.5074653639174513,0.12086571221181382,0.3700671891961555,0.14769369042550995,0.6778008649655348,0.10144689666467709,0.23950860590031547,0.15372493514529104,0.07918282890466792,-0.1187914522434415,0.3536129802268334,0.04891405339682641,-0.1456327971634438,-0.3641993134088988,0.225830001466895,0.4567881125833337,0.3980016715971791,-0.2882925884186308,0.16526677590753092,0.5577503803724789,0.07568938982065372,-0.5639260564421457,0.1861115137878592,-0.24459397160027274,-0.2688037623046415,0.7517091665121262,0.8888759492538972,-0.11308516204049378,-0.04336092303827023,0.30187825193511936,0.9422555005572664,0.2706555643950669,0.4755656255352661,0.2282638249310947,0.2929313866447244,0.3240946754555105,0.6073672761039858,0.5885644293370453,0.5810206094840131,-0.3429210803054318,0.28667625938065405,-0.26898582339200067,0.27811488833529746,0.33538406267998516,0.13283644204255562,-0.36417514290894276,0.2556521672045192,0.15515172932491825,-0.34128043131081975,0.3894870825946619
Temporal_Sup_R,0.8529018517796921,0.7564975817140442,0.35282447686394625,0.5108484445246138,0.4166753523449396,0.7877100817171541,0.5224151709484709,0.6147343491221865,0.8687356804312026,0.6663284671879046,0.6055983102455599,0.636282352044549,0.6558549438278243,0.12160678577602752,0.09074975199974458,0.6552642915155803,0.6793548117714389,0.8960341342616587,0.2755157122464213,0.7735308823433009,0.4135258972825634,0.6844672038896857,0.8543991588384815,0.34411315444316487,0.8339230419168591,0.5190664321539481,0.7640168749274352,0.7944608902978534,0.636217907644623,0.1291568348498327,0.2906027840532955,0.35956357043855003,0.7227509639851989,0.7850718250453994,0.6151089572578576,0.42215779000488207,0.19822219095445945,0.5189196424190385,0.33236795589620993,1.0,0.347220655676975,0.6574002870106818,0.6725733473280416,0.587915799125813,0.20875818253750061,0.16884964899726224,0.8241249771284059,0.2819387917795746,0.15027048244259636,0.10610079193880928,0.5693855125262209,0.7769763832357288,0.5636065458768433,0.5152831291849098,0.638681208617695,0.4892976149623147,-0.068483875676085,0.7292646645922186,0.5643324668934435,-0.08285791414889503,0.6313626521476359,0.7213045258487953,0.2667138944821474,0.28246248499450854,0.8541570985476498,0.425620609065695,0.6300755194781896,0.6894416357237675,0.7235519723765307,0.3146370314938357,0.8142119808960998,0.5498501734570965,0.6757177824993273,0.5189943708303387,0.8732387907441799,0.29378149464810055,0.12853505328197534,0.8415254526574442,0.271605825599651,0.729638686027213,0.8157169321915833,0.8270738377947037,0.497470199900961,0.27413128365984646,0.577600603719405,0.5985909583519425,0.37875104941443727,0.4484549578981533,0.5578622551255586,0.49594932869308445,0.6951264157595964,0.6745788490641715,0.6277277310485863,0.6036190867242637,0.5403021729336142,0.5491264809116668,0.695177839635085,0.20671734123424135,0.12089404518969382,0.057393029688357536,0.6768601776241747,0.8561491408549182,0.13878148561209622,0.8039952696195825,0.8721146366418288,0.7379473504371542,0.18013964005750221,0.6893247114156368,0.2447342267703745,0.37233935642243665,0.7166068587293711,0.2425267700769887,0.597359779442067,0.46675376272142355,0.7026517604278251,0.26163552397377565,0.8049317687425893,0.2970693235162873,0.8393304346601304,0.7594038893548398,0.7597551876480413,0.3526689138023667,0.5142460247763057,0.07363230839750438,-0.025382228514083244,0.3782336176023781,0.3012799583408422,0.634683511031859,0.11391777644925569,0.6092108183525778,0.2777437227313666,0.6222797395577154,0.43153246115501603,0.39839793325350664,0.23427494900707702
Cerebellum_7b_L,0.2512902795931066,0.18916356916262314,-0.19256672560402957,-0.16246631982295032,0.6884928083931005,0.1756040749734766,0.14967208545216512,0.21022147398980773,0.2880904488778175,0.20051304925942628,-0.059152276417239566,0.016490096518724434,0.3923595265742211,0.38519018591060294,-0.42577907404912174,0.05588206594946017,-0.019164583779335217,0.3383034911858851,-0.08949621109835709,0.19128215299685733,0.022769491584686143,0.6347482518868127,0.14495520382835622,0.11462580533805722,0.46472600440059963,0.14945143533538952,0.5214681136858883,0.24140447548583382,0.15102733630601473,0.08189860882901852,0.7604767985209425,0.7528645280285311,0.1732255601806134,0.397543221732933,0.23176364403809316,-0.04936102461876401,-0.20413982556497065,-0.01344724332028759,0.2966647733241034,0.347220655676975,1.0,0.26116400923606914,0.07540545431853769,0.40279230393789267,0.7370202774124031,-0.29636162954565126,0.08248774097595896,-0.1114032176337832,0.5438399641526119,-0.23970308663868467,0.36772171944782406,0.17280416681371477,0.16153590217469396,0.7247894105518862,0.2743359172171921,0.13322651564841964,-0.20710105744388335,0.2725776380735359,0.036428537108144185,-0.23490529201507146,-0.03221724180735766,0.13178593287723145,-0.036177569589556514,0.28845780352432954,0.24838087292534072,0.2132998852007735,0.0375376240572665,0.0865182329039747,0.5613963006925975,0.43102992442537275,0.16705399839621876,0.2578271390264675,0.43263776928385395,0.3617128268288039,0.17159567988884508,0.6057715093458768,0.1217614896309322,0.1946853989568142,0.01097434157196865,0.23050109947466366,0.1298324968999374,0.1916113100805038,0.3441339542823374,0.1831647696368901,0.4418085466672269,0.4962341724457821,0.47713182963791373,0.45462305212092746,0.03506538634969948,0.7388322601059333,0.11425226670718834,0.20192059485434039,0.11458884913807445,0.011358957617369372,0.11479678661217962,0.3036839315713337,0.2242996361772113,-0.25649021272602385,-0.04141402129646617,0.20555975586775765,0.5433684419268617,0.24248889759792291,-0.3067464028832927,0.08073447759227316,0.34536691318589335,0.32367881419163624,-0.07599582237222523,0.16829105199308922,-0.2117129084693647,0.22261273144921012,0.25293063341750455,0.3734923517892545,0.04708219922503837,-0.2586180532596914,-0.0008424003201721504,0.30666240094189157,0.18706159505880168,0.8396923781732449,0.20877512977282536,0.14346684612297278,0.057214613118665485,0.8258491163219355,0.21467301687532386,-0.07650138112955168,-0.3774447294979509,-0.23469675027274803,-0.04640053369181147,-0.16618722914020767,0.7464977084306711,0.22454640838095452,0.08929449215414974,0.11823900096544145,0.29458104277195085,0.05403561796723627,0.8332914354280805
Cerebellum_4_5_R,0.6750343507715749,0.4430116751906346,0.4140860448105878,0.48242968906447875,0.6616081443979613,0.6564235391776135,0.4821981251577713,0.5318401324100117,0.716548856120011,0.42278463271912414,0.5589091541575923,0.5835885793276345,0.31639767228594856,-0.03781666004811645,0.271349535424719,0.6949093045300381,0.5175313964176588,0.6637414291260584,0.21148486528919047,0.8216470790284474,0.2617705310472943,0.7089628293506473,0.5652926120086902,0.22954148693093326,0.6266674863393883,0.5344580927244157,0.7514400887913779,0.5208278767485948,0.48099788036633373,0.177283940586114,0.3044447469611572,0.4491178197340941,0.4900847385709564,0.8207427987862952,0.2695851551264442,0.3308482637619101,0.004059684872111881,0.446005782818663,0.3619002429346617,0.6574002870106818,0.26116400923606914,1.0,0.5790118463067228,0.7112184444841606,0.040162046349325485,0.2588549034654495,0.5838409170592045,0.17829177508474536,-0.07611609587607786,0.21126930748801137,0.7788072425657918,0.726471432605815,0.4106913813942002,0.5450374171468604,0.37912704780651474,0.31562619032502637,0.06182063386019927,0.40584420609579996,0.6127373702968828,0.005965943310663961,0.47274811367539604,0.5466990122375,0.11052201868458528,0.18765509609104328,0.7376273625397576,0.3368138421663624,0.5250042205778731,0.5455160205829921,0.7033233351955345,0.3555957217454789,0.5560185953828991,0.5191679334508031,0.8572057083483736,0.2672756426442351,0.6379497747352069,0.11239729077027141,-0.03058797297570835,0.5005645901980043,0.22458019720719044,0.7550852798865066,0.5339053071442884,0.7166951968818521,0.4655969932347874,0.32668607946963657,0.7770737183940312,0.8249881463149381,0.13675302373382495,0.7980262778068766,0.49855935468863094,0.5438751417234159,0.4081603944986015,0.46339565415676937,0.411813571445903,0.6330474032409709,0.5905799236289807,0.8889940076029157,0.33695946010284217,0.15147412506589336,0.02531809493272341,-0.1128725203298937,0.7430780457062995,0.6436859949143691,0.10020021260053046,0.5963482840068397,0.6253408406408664,0.42486851959376554,0.06776188787015759,0.7386666831888699,0.19134008144639655,0.11576385648304652,0.5906199456795264,0.29680722918068914,0.5098890632282334,0.4662763773120937,0.39648808997253115,0.2812985899782686,0.520662999491131,0.2664042109279616,0.5694681003250139,0.5206547281174442,0.6556202976421056,0.3279444191869422,0.524736796988994,0.1746829005576218,0.13090180847542449,0.2598104154759175,0.25932597653129114,0.45369486464142894,0.2646491664049897,0.6500222506314678,0.10620039246547944,0.41292513953551097,0.3231624762577309,0.31955308037858865,0.2577982371226837
Pallidum_L,0.6087174043453482,0.42422988196050837,0.3215523314971691,0.7015011949955967,0.203664440298888,0.6954712653205576,0.30253175443227587,0.5320987278333208,0.636974819503159,0.43620467216908704,0.7612899094290768,0.5270866584638504,0.11850290259592113,0.09324622057836887,0.4137660105130973,0.6725622173831457,0.49104093608492727,0.6265379888472881,0.3167984571214317,0.7505073359640535,0.41573900046732976,0.43986841184068937,0.5185977821512228,0.2565928975583092,0.5795200921395007,0.6933518652126832,0.6058897160543518,0.4682593463123183,0.7004553503226475,0.050938743021794776,0.06919574719426264,0.16691243368964115,0.7230412490976523,0.6836481639343878,0.1930845661635658,0.4900118422495527,0.03426232596204472,0.307937829057819,0.3230971003965899,0.6725733473280416,0.07540545431853769,0.5790118463067228,1.0,0.3803397531995656,-0.019448863838586145,0.512119536737562,0.6815732100001579,0.03543168068615932,-0.23581836283018864,0.14024095371720163,0.5184238165667754,0.6847739973731177,0.6142892927687207,0.2648954982167984,0.20063245389053497,0.4391464967075895,0.0024261505889577165,0.6131426676787752,0.4468286268314469,0.1776591967477925,0.687938070076544,0.6686971682946101,0.09697977209353867,0.2406453312813602,0.6909850024269282,0.2407997530672082,0.8442065202427561,0.49566059872370827,0.4689241877206952,0.2757828707535531,0.5887736076976768,0.46788049127585757,0.5046688783541664,0.15304587238125375,0.8177928028892536,-0.059589386660462484,-0.0874156704219423,0.6375523681946167,0.08657550576402938,0.6323006480471741,0.631445027926752,0.6965807886021198,0.4757012425042179,0.2784468765301693,0.45062837505095243,0.48997850121529407,0.0462934627677209,0.33952023053212205,0.37732285195403403,0.31931867820976584,0.37709305616209865,0.5803703963553268,0.6315768943111196,0.544363734125786,0.4149483495985978,0.5944840602502318,0.2721699713327377,0.329256980523905,0.04975409835552686,0.03416609531217918,0.5232751539947786,0.7595301122137927,0.219194949998396,0.680597153800095,0.5194099297608289,0.27720267188599007,0.028650221959366933,0.5619869600212707,0.3202079926642927,-0.07804066696524409,0.4876285697286705,0.2015151419381713,0.43355879514055,0.43110556660778304,0.5493200043342752,0.2019787922561395,0.5946109213409819,0.07624648136055674,0.5920218577921786,0.7075926213519833,0.7226699497563761,0.1240848054466371,0.4749867433167569,0.2056385396439074,0.23728804296928702,0.6209122904662296,0.40148546972484006,0.766227456724598,-0.07980470070633446,0.4457741916059971,0.02658292878655015,0.3085433797332816,0.2876006090425757,0.178142658434993,-0.006241869664866842
Calcarine_L,0.5304862599458064,0.38196688662438183,0.0903954212374573,0.22500417776833972,0.7097363682277715,0.41761678615892794,0.7963301189590599,0.3585856916559462,0.6198243384827616,0.3010731391447614,0.29655300781722366,0.3771389251403364,0.4782830881430762,-0.0012578168609897326,0.06754547748190093,0.5079458106138203,0.5676004918503997,0.6614009305333055,-1.9725957615849205e-06,0.6480169088044789,0.24253103444356486,0.6253066987447605,0.3774354001111898,0.24532389295780938,0.6845861863868232,0.20451184972735623,0.6118775395310008,0.44278706547507496,0.3123678626387436,0.10640322110508205,0.39977975765535906,0.48555325723987985,0.43714511845050685,0.5626592491302791,0.5391239374930155,0.31454625995969715,0.28959845965362235,0.49249596149322616,0.05350705643568022,0.587915799125813,0.40279230393789267,0.7112184444841606,0.3803397531995656,1.0,0.030099221742342034,0.13139981750522178,0.4746494741356702,0.544931518495599,0.19865010050275533,0.45714404452780827,0.5795444005164059,0.739920494064334,0.1568160915063591,0.6063185297306846,0.5074080274110241,0.38753588110839726,0.14594414068395847,0.20411964472552344,0.8340945832279135,0.06436167617190583,0.20700332705969532,0.44626269912203453,0.5815119401102381,-0.1103581528817648,0.6051986582991272,0.28167726209974997,0.38867389947163844,0.5175632025866475,0.8159808653704849,0.05044872105748991,0.46840121695103515,0.2076420060625724,0.694206337942148,0.3684295233181407,0.5596039352678368,0.27665793683504813,0.46526707298090786,0.4853648979020734,0.5727440292529447,0.7851286681145547,0.4767338948537327,0.500503859792068,0.20359650233801987,0.3309448259359521,0.8366287457902962,0.6883130314820923,0.41754406874330385,0.7263953896497947,0.6080063356254979,0.4976370425896707,0.4273168220578864,0.3675506947549416,0.34052108911587503,0.5932482636795536,0.8844003823532971,0.6984930721155491,0.5136875982978227,0.057944888719557955,0.28718544873017215,-0.04035701074368049,0.716738311414814,0.5093698748073177,-0.04671881929547941,0.49866139190993886,0.5449290309242508,0.49886657533736495,0.5071347507614594,0.7774961339558413,0.09920408905539704,0.5149835480790396,0.3790459619756146,0.001402412305174874,0.7507652107498929,0.40848755133690706,0.367725612530683,0.01459359422175279,0.40139745099517415,0.2669895253167279,0.48635187439894306,0.3455771543623893,0.5288497984004141,0.36176458551015905,0.5367707828058075,-0.07137719385907224,0.07135008959583201,0.02994168971312683,0.2169059692527687,0.2491328273434735,0.4249493122414059,0.6976157226731287,0.637672164611364,0.43950756967177695,0.36865984163457255,0.7051348160367571,0.40231909598392723
Cerebellum_Crus2_L,0.15398315047363167,0.0767473648905491,-0.15134250410244868,-0.26603393119287355,0.3918186560511228,0.06817862540153596,-0.18808375831181348,0.03222937847532152,0.13190545486691962,0.23267335277861104,-0.1532430097685087,0.0168209602227303,0.317032353560185,0.4366219082747072,-0.6119242086411801,-0.13629175870139887,-0.27252862316242144,0.2132079909481732,0.0654561280341706,0.023919795970263873,-0.026233158344447706,0.4884659446802984,0.0879947662925384,0.14414929607281798,0.23569640888365007,0.19622086975172195,0.3405170819856163,0.09268690235165332,0.060514028909044906,0.15525837185899527,0.5666791010017375,0.42963270980063056,0.04201917572317443,0.325922131850999,0.09887400185670805,-0.12768065866563982,-0.41518398963787356,-0.18165655196479463,0.3859032337797119,0.20875818253750061,0.7370202774124031,0.040162046349325485,-0.019448863838586145,0.030099221742342034,1.0,-0.394916627052137,-0.017487547403907514,-0.45412047203844663,0.4770243682060166,-0.5465194317134842,0.0741159771279936,-0.04488369570268216,0.19466386825956503,0.6128857845518073,0.07738295640822815,0.08703897758462249,-0.4199966051666004,0.2603912047251037,-0.24639541209162036,-0.4824255032822248,-0.14141467637873364,-0.004970582387180858,-0.28432793109773297,0.3804999882347206,0.10018323152271985,0.1771633669252669,-0.09631781909200753,-0.20368144571314795,0.3458763278067438,0.49459400280283655,0.01581249018795966,0.3106055628193904,0.2687198143507515,0.37076616446657334,-0.0015231600757914857,0.5827569175820565,-0.0932239499717792,0.12836496092181446,-0.342672647750883,0.00032316229539657894,0.0484906600215969,0.16914878853824108,0.41798977699161194,0.11011988669550657,0.27561885241717016,0.2008192429466512,0.3087647661108228,0.14499789256851853,-0.24496429143402756,0.682795127907813,-0.07504434757383008,0.09845231565771881,-0.002944907732045794,-0.2589334938552619,-0.21438083749029957,0.07677318865382901,0.08947902904875449,-0.3805444900764144,-0.3437474759568477,0.31168412156864944,0.3907153291091488,0.20769620395814822,-0.4439381924563033,-0.08538521323624837,0.26848759636760655,0.12871495770156816,-0.3624439022842774,-0.00022532694003887902,-0.3922066177396145,0.020027852832906236,0.19625436496144893,0.5170753639139798,-0.2843428067800325,-0.5086522602951299,-0.013224376717309996,0.45367159969292853,0.04883809897390358,0.7399943978335616,0.029359992848974368,0.07567455341010658,0.005166132151320983,0.7596939070906057,0.12478635483250378,-0.0034056880081335087,-0.541843716026143,-0.11869656483683573,-0.2501756498977964,-0.1860495429695947,0.6188921093206313,0.033690136009861496,-0.22208337090295088,0.1342000155152392,0.2617341864365905,-0.20842703563197065,0.5807777088049179
OFCmed_R,0.16121361381142463,-0.008239768314383833,0.3157954246228847,0.5196981834992842,-0.15275490753079504,0.25450706406742085,0.18659735054772467,0.4090973066450332,0.219965307019771,0.17378228441938204,0.5644802236498309,0.3649934163797945,-0.1841525487349963,-0.004853662828030299,0.7169420781582013,0.2899802692281253,0.4176056525786893,0.14331802161306317,0.2291619222482884,0.30226592353698967,0.3896457987682207,0.026555609257424093,0.16662968706678272,-0.07203646718411112,0.14888675626659156,0.3578003568409612,0.0639122517019278,0.25664009050870956,0.5511590089232011,-0.029320756008755427,-0.19078111192147607,-0.17406063036861144,0.4315761156566208,0.19708067753151548,-0.0660787721380042,0.21107362958670106,0.23884676219071918,-0.010896034932755882,-0.20002501608801546,0.16884964899726224,-0.29636162954565126,0.2588549034654495,0.512119536737562,0.13139981750522178,-0.394916627052137,1.0,0.32165348039652364,0.12496253250726441,-0.48967577161571996,0.34559580224850484,0.2245327448841313,0.27509199136215395,0.38042293458944787,-0.18059624544076966,0.032349097334334116,0.2246494935927875,0.2081396907306202,0.283939559268973,0.23349812720545582,0.5695654930784473,0.5351650139299235,0.5121461334124202,0.2172407661890678,-0.08723447646126095,0.28753512970603423,-0.17411040410578352,0.576635371469062,0.3639059861432807,0.005500660769243543,-0.2542568142728277,0.36496506713997895,-0.11928481114142198,0.12784077343156058,-0.37755462261162187,0.4383127162963333,-0.4636223239363493,0.05879757590900145,0.2599891702374264,0.08603495795721537,0.192573218688165,0.33517338407425923,0.14198663409716397,-0.03611514787376006,-0.03361623107912773,0.05573653057377603,0.1446983447871244,-0.1940387072190466,0.11648903514750822,0.2355315881430746,-0.2087081195394254,0.20439150118242785,0.40096107374459095,0.5064109584224492,0.27969760135789307,0.22924860299857722,0.2539133555827711,0.03222777181565885,0.4436050466365563,0.16704066458909803,-0.028733829791800555,0.0670331820887581,0.2029422122753239,0.33194012472425244,0.39572953603987077,-0.012837207515739853,0.007408984192440871,0.2213489977391681,0.16147703834594607,0.3900254834584449,-0.16664669995145076,-0.02402064136922406,-0.28007800712562547,0.33249657164751656,0.36716198124882893,0.15861478502263135,-0.26706696002569497,0.3697979533079883,-0.2894373236528262,0.3176335404668687,0.42319984642600755,0.33792032349457113,-0.3454528586867463,0.018800357301620288,0.08605002551503965,0.633429681640708,0.38128999587806983,0.49238958372171787,0.5495236825803117,-0.3299509091986328,0.10484587930187539,0.09238500050200105,-0.08748138402698866,0.09467563885945537,0.21459886654107896,-0.34037332596601744
ParaHippocampal_L,0.7797659793687594,0.8066089739261462,0.43347021369201943,0.641450414974012,0.2338122433470148,0.7376855936070075,0.4394602697445517,0.6739568359895207,0.7767278359240711,0.556820135710321,0.6587143114962606,0.5094538630270697,0.5733584142454059,0.042536316473606985,0.2250388342651182,0.6470896722744266,0.6155058229996824,0.788366052321216,0.4308791103704727,0.7503276839782109,0.5105788802995128,0.5561099744959581,0.7415164252128752,0.495716046278351,0.7081403787482711,0.46311284870342917,0.6457272558406478,0.7843948484279285,0.703643900346186,0.18289751853191993,0.12614087480473746,0.15881003685760983,0.7873332442759907,0.7073529716607577,0.5503862542748169,0.6261017813637064,0.22408182323093512,0.5224553792259415,0.28267393492747467,0.8241249771284059,0.08248774097595896,0.5838409170592045,0.6815732100001579,0.4746494741356702,-0.017487547403907514,0.32165348039652364,1.0,0.2942147042075245,-0.0665205569473877,0.13857475141833273,0.49442883480824684,0.739975318439267,0.6463314681189554,0.32405108288492535,0.6340143440525638,0.5189200556871502,-0.10160819320684474,0.7238314039691273,0.5445306440366904,-0.04478449883341144,0.7104797949707448,0.6503371113336476,0.2989767882842551,0.27571482406870956,0.8653148657796419,0.3606790949330816,0.6711488385073894,0.6062723171327598,0.6136310667962048,0.26810395139249055,0.8487326001900992,0.5083564747951194,0.5856137801585101,0.4901297156918858,0.8084057258173039,0.10417277211965652,0.09419650354110874,0.9202907343336909,0.24238130358583473,0.6613494605939042,0.9139831554448655,0.7236012208252961,0.45494273813707053,0.31756639960143157,0.4737773935949572,0.5338003849660959,0.38875905014859674,0.3706985562320887,0.5575863669586548,0.3007213956988354,0.7314212373223574,0.7839795003182032,0.8150069403862784,0.6575894070051663,0.49558286993714357,0.5373785595277281,0.7219995959424317,0.27837200229004166,0.0810521613923384,0.035017612242369336,0.533874080136865,0.8574056027226891,0.12973592996272781,0.7140620238622641,0.7449639770399781,0.6990975541924718,0.17651204064323334,0.6004396333765979,0.16904692793340959,0.33673419470954025,0.6676518860728025,0.2164215497658394,0.5889148925934982,0.6397194897575508,0.8675208554987341,0.23539327761600742,0.8404102553195596,0.06948215850374813,0.8367116434612158,0.8312733309769219,0.7513669057680116,0.11531515315866638,0.4805374793705665,0.1812872838253484,0.173578781714812,0.6670355782946016,0.33064894144970924,0.8166611170455392,-0.14342198773172563,0.4814080733453036,0.26014553130440493,0.5296223836487388,0.5372892441042124,0.3631058997545176,-0.02996444892021365
