,Thal_PuM_R,ParaHippocampal_R,Calcarine_L,Postcentral_L,Cerebellum_10_L,Fusiform_L,Frontal_Inf_Orb_2_L,Parietal_Inf_R,Frontal_Inf_Oper_L,Temporal_Sup_R,Supp_Motor_Area_L,Caudate_R,Thal_LP_L,Cerebellum_Crus2_L,Thal_VA_R,ACC_sub_R,Cerebellum_7b_L,Lingual_L,Temporal_Mid_L,Thal_MDm_L,Frontal_Inf_Orb_2_R,N_Acc_L,Thal_VPL_L,Cerebellum_4_5_R,Frontal_Inf_Tri_L,Thal_PuA_L,ParaHippocampal_L,Precentral_L,Vermis_10,Fusiform_R,ACC_pre_L,Cingulate_Mid_L,Cerebellum_7b_R,Lingual_R,Thal_MGN_R,Parietal_Sup_L,Thal_PuL_R,Occipital_Inf_R,SN_pr_L,Rolandic_Oper_L,Thal_IL_L,Thal_PuI_R,Amygdala_L,Thal_VL_R,Occipital_Sup_R,Temporal_Sup_L,Thal_MDm_R,Vermis_9,ACC_pre_R,Putamen_L,Postcentral_R,LC_L,Cerebellum_6_R,Cerebellum_3_L,OFCpost_L,VTA_R,Cerebellum_6_L,Raphe_M,Frontal_Med_Orb_R,Red_N_R
Cerebellum_4_5_R,0.4638314761969036,0.5522465447719199,0.7303650097585013,0.3853498286077166,-0.13152722814194276,0.19126467630942495,-0.14149828679746942,0.5733504567970328,0.42403416486059936,0.5906973051664125,0.4364939354626529,0.3621770450749478,0.006845274629144598,0.08651384884629704,0.13545822306275965,-0.01362638865465396,0.3532554425887741,0.5886163664248992,0.5427377683933164,0.31295716662643036,-0.2371766808673687,-0.01393930412288741,0.39798104287375496,1.0,0.17209040870750192,0.4818121966909319,0.3155074481156037,0.25575252383078384,0.022654206799513764,0.9720219485896902,-0.18692969895580464,0.4782086835324752,0.7683585808236679,0.8327509890637674,0.5638284828959371,0.3755781089166796,0.20653876557529607,0.31635052148847703,0.4175879474566604,0.5312383742664379,0.15609374852383284,0.29230772182093745,-0.126782141649573,0.310030233737093,0.6553492840278314,0.3444151115960904,0.0804008430764472,0.01473608299097269,-0.1567827407718493,0.2739295186130298,0.4501343442424233,-0.3477028214567451,0.8243736555594603,0.5568506074748804,0.11641025857037438,0.2700023953531067,0.3377474648248404,0.49526705202055754,-0.15008815350454086,0.1822869897360882
Frontal_Inf_Tri_L,0.46272206126425086,0.32942343075985636,0.3175492257525393,0.8290125603847466,0.1679108190430006,0.13404276247028488,0.6372650066898933,0.36959702247226245,0.8231448170054221,0.6314687121162441,0.7920125907887704,0.7197433390476903,0.30012884064915685,0.15929005244280478,0.4250670550702672,0.15532360361867995,0.03968988724577865,0.38453678549405235,0.4444983614513498,0.6831006486828217,0.45808150299665823,0.47677646151151293,0.6042029782151047,0.17209040870750192,1.0,0.23368972084943182,0.32109767289386165,0.8549467734996667,-0.009248249752050589,0.12807462636063932,0.4266572251567265,0.5183554852825133,0.009736536632509063,0.29458368210287494,0.1481202407357397,0.4742260878949879,0.6731120926164793,0.3311261988453396,0.351010859599069,0.5939230189182931,0.4008565910685356,0.34207069609350577,-0.17569403643646803,0.7002546159847909,0.269532857106802,0.6567805741942597,0.3170393358663238,0.2528411712076127,0.6605677422243948,0.6391263815523078,0.7620879462433716,-0.05562415917564325,0.10868109332035199,0.3579587507579708,0.43126624979223704,0.5685624812101366,0.27297754525457457,0.29674280161970074,-0.023944987093905214,0.42511889717084955
Thal_PuA_L,0.7654665077799928,0.3961749388163271,0.6665994056165072,0.43613298745347306,-0.0622991055762745,0.2170598294180504,0.44027671984502886,0.4021200194665604,0.4654337959932122,0.5234134074950368,0.405043763895397,0.13165430783989293,-0.06551811122203646,0.06643428215224824,-0.015686330691514126,-0.010296890647373992,0.07347688040185635,0.5102619142758366,0.6123579756661269,0.4335872287290486,0.24599647869750702,0.19573832433369723,0.5621561390425769,0.4818121966909319,0.23368972084943182,1.0,0.2901559859303139,0.35545605402329317,0.18211726969827804,0.45568109425113135,0.2435520995381911,0.46133413032612913,0.22108340534300927,0.5814827541757005,0.5291510518084791,0.07638340395487164,0.1467049067156731,0.2982995804541499,0.3864238904389932,0.7549294948591302,0.6136330947260308,0.6028644724384894,-0.047414582910888736,0.32730472747072803,0.46963405976505135,0.5340525856701314,0.06285089936499239,0.022233250516048447,0.06602130573238137,0.6261449382874755,0.4371484515018911,-0.29811441829673896,0.07879832673408609,0.7780084140021978,0.6269143117654331,0.25615117850712565,0.3843090747868982,0.36208174220575634,0.09394774106810898,0.26590964758818275
ParaHippocampal_L,0.5936153416391944,0.7977793842765334,0.32196818655754483,0.5677049596570688,0.2111519772917263,0.5806688917492805,-0.004383803808833705,0.5340210139487475,0.25533830357230325,0.5312205754395185,0.6145816198976395,0.4452311206707031,0.4509531538975121,-0.23197686234467468,0.6199128086204663,0.17444950095110318,0.5656286943623925,0.19078128183954104,0.20090817119822585,0.5382451488396387,0.04674401283163746,-0.010740306782887274,0.642162318920921,0.3155074481156037,0.32109767289386165,0.2901559859303139,1.0,0.4324798695028102,0.10703922330111915,0.2285437833175132,0.09497845221304317,0.7013552986595244,0.4195521742565328,0.24176404543832336,0.0802839385648681,0.4141532653042602,0.17628102406162313,0.32554540929850584,0.44440768586809565,0.3676959079857283,0.5140295459802967,0.6385620079409314,-0.07906635193328114,0.5101908299682479,-0.054687301086673,0.6439138616466717,0.5732787907930501,0.4349309916057217,-0.002332399666525168,0.17333935314728188,0.6036782987796571,-0.492601412541041,0.21532565365204914,0.2540427311749581,-0.06755583594111197,0.6157974031556108,-0.12550731402823478,-0.008660795779663185,0.062246560223781916,0.31918945731471926
Precentral_L,0.5222480723647118,0.3506891953405957,0.3324094494078741,0.95536914169362,0.11278418666559488,0.22174120475957143,0.584634863193624,0.5001757302150217,0.84137542702694,0.7102876224132805,0.9068779913492485,0.5647078395697654,0.2843985560417521,0.3188060788853922,0.30191270784047175,0.14555139200191092,0.27080917367191726,0.33101651793066944,0.562516358800355,0.5846274294582863,0.48582827094509945,0.3600491780713913,0.5768716238634618,0.25575252383078384,0.8549467734996667,0.35545605402329317,0.4324798695028102,1.0,0.012438282589322969,0.2005547638316196,0.4164847133426632,0.5742877388006135,0.19478559609931523,0.30190233590934135,0.30349039553617413,0.6045302727247518,0.4847200708483338,0.29826263294934036,0.27180294544510003,0.6741694624458766,0.49240370942705547,0.4752169429539948,-0.10608737904678829,0.6432547440365518,0.3481881828354369,0.7364170051086433,0.3597016315812279,0.31801348610565,0.4502613774033733,0.670522092209873,0.9077083004385074,-0.10330659285836073,0.17465674769238232,0.41281369444745786,0.4699972247353684,0.5140165280282346,0.220214923006712,0.27990584838151933,0.006701848543743383,0.2596181770735332
Vermis_10,0.1274887724833231,0.06841616111652774,0.2178282020537425,0.05867446958266217,-0.07194119487159102,0.0707988764048852,-0.02293211582523074,0.19211045444726596,0.10875877533363357,0.2205678977027074,0.06291836237640222,0.012195394800514306,-0.0330727058883642,-0.0378871198202921,-0.06222502145810366,-0.06456160939123737,0.17536313644839005,0.12078016771790366,0.2011447571262753,0.1332476456677385,0.05827660981067289,-0.1313687779338179,0.23008694386144946,0.022654206799513764,-0.009248249752050589,0.18211726969827804,0.10703922330111915,0.012438282589322969,1.0,0.06788976739400442,0.008893728442364513,0.18077156891207988,0.1647684730579463,0.08111559118731196,0.1507663285467226,0.09491441577274759,0.030925627200520157,0.075144638721268,0.11061579827740974,0.20988669813749194,0.1604970904113876,0.19409779373595212,0.26373121014775036,0.050601185370534034,0.09493304838820407,0.16640797186117284,-0.19225310703634096,-0.08745032204702326,-0.14515580325197078,0.1311417125157642,0.1230021704896582,-0.2672340696652755,0.008496170597042309,0.2618312387373665,0.16793656808418575,0.28589954652174704,0.06177481712881651,0.06888807676202274,-0.19571087272634038,0.07195018577199844
Fusiform_R,0.3807810317326172,0.46808152634654726,0.7167442554314031,0.3175958141486172,-0.15508866842110666,0.13543773600109144,-0.16230939165249533,0.5438538101529963,0.4037299931630698,0.5565946649888498,0.37152541039667825,0.2849042213860224,-0.03178245491459373,0.09433758802879404,0.043730750822023275,-0.026048252948139398,0.3103664244648466,0.5811997730803624,0.549889567984865,0.25659862719519966,-0.25286450689321477,-0.02207825183093131,0.3513065047222074,0.9720219485896902,0.12807462636063932,0.45568109425113135,0.2285437833175132,0.2005547638316196,0.06788976739400442,1.0,-0.19818658859762728,0.409305519766706,0.7519621063490161,0.8255973250521957,0.5644390758553901,0.35481152734195415,0.14803702237977948,0.29100962411354914,0.3545827942291454,0.5077367749020001,0.08301199549503287,0.2100956550692753,-0.10110842364667895,0.2533322285367793,0.6894130726530177,0.2765760016384528,-0.004486251583661548,-0.0897967568056211,-0.19387532650647205,0.26600471839804624,0.39256371318681843,-0.3313936622178554,0.8203574395798982,0.5561412705398889,0.13812742976067222,0.21111997810048552,0.3644169530957754,0.4835818329935825,-0.17039056327852103,0.15395194717226385
ACC_pre_L,0.24456250650606703,-0.05053766078554342,-0.09433651443206295,0.33197182045440243,0.2723880312363419,0.012533725655399555,0.6372934478083309,-0.09218871428836646,0.3441811534182309,0.19313828469845473,0.3292945129456859,-0.06258471064283218,0.4995210353631234,0.042243735830014645,0.19790708992141653,0.17003265696513964,-0.10762705653497458,0.03076096397632787,0.06045655320522639,0.16405125075103563,0.5649449384687187,0.3403614273166468,0.2061518095327321,-0.18692969895580464,0.4266572251567265,0.2435520995381911,0.09497845221304317,0.4164847133426632,0.008893728442364513,-0.19818658859762728,1.0,0.07590499633114632,-0.36482446702361443,-0.103224545269202,-0.014603629478965067,-0.02543283129091378,-0.031175670720916843,0.0957858011225031,-0.08172084916960924,0.33495091529086224,0.21649411158213422,0.21478929739118013,-0.1949620593086479,0.46534354878276074,-0.08798939074028234,0.3632927236426512,0.4301397099044909,0.15493297287050542,0.6920319951606463,0.5514662945759935,0.27442372671177306,0.20693659093330924,-0.2863787109550209,0.1744312290406302,0.6010892174374539,0.10953772554686386,0.06621853200018274,-0.047311415689331913,0.24108993935633233,0.08816078701252258
Cingulate_Mid_L,0.7010722667339441,0.7841609764504363,0.6329833378484657,0.7470327058662326,0.2289941630930442,0.5675373396458507,0.16692596898465595,0.8118356901120065,0.5613524606478566,0.7831173280413833,0.7643681435877846,0.5496692270620454,0.33898447891113265,0.023753241233358688,0.4705248184580383,0.05084286291186706,0.3718780197283288,0.5854869860082029,0.4648274027300165,0.6335799508408274,0.049689606518092524,0.21885132773487617,0.7573838816008773,0.4782086835324752,0.5183554852825133,0.46133413032612913,0.7013552986595244,0.5742877388006135,0.18077156891207988,0.409305519766706,0.07590499633114632,1.0,0.4361932518473823,0.5887209626129197,0.3833050036386661,0.6460057769236398,0.36790502180224577,0.5331277131139,0.6797272588086698,0.5846780500687191,0.567109780924579,0.7159906185475011,-0.040683512420438564,0.5499372098867296,0.34017173872770556,0.7344500080153548,0.3259375794540856,0.41832622833126476,0.012302761732500153,0.36624362113474596,0.7545073385472726,-0.31209995296091164,0.339863402617468,0.43039875215646123,0.14374265939810177,0.668458522428822,0.36027062976168317,0.38071124047914423,0.054712991197491595,0.3520745581459447
Cerebellum_7b_R,0.2880550828527999,0.5672471105604551,0.5461782426635338,0.30859559312389856,-0.2534210916511511,0.31208443480228226,-0.3923779263812662,0.5921545898544359,0.21244559410135166,0.48531286189510153,0.3780566003492547,0.2942247807227672,-0.03454968461827374,0.10197722367169028,0.08565886992143178,-0.12118221047979176,0.6866962164251861,0.22629703280093078,0.4322707081858525,0.19329313740066154,-0.2537719323696065,-0.1963904729330445,0.3050531288400671,0.7683585808236679,0.009736536632509063,0.22108340534300927,0.4195521742565328,0.19478559609931523,0.1647684730579463,0.7519621063490161,-0.36482446702361443,0.4361932518473823,1.0,0.47882974576253706,0.3942835600837777,0.473990696997908,0.14927404870995095,0.22723971539555526,0.26013393481829283,0.3468475679329623,0.14217056521430882,0.3113159358556639,-0.01773689596483347,0.07622963945569008,0.39432015392467396,0.31104811694848017,0.011895926204373445,0.030518646802666683,-0.4235261335270048,0.04528624509359109,0.4270292031154991,-0.4234383253398709,0.7249702908332075,0.35090937107419945,-0.15280799678634566,0.3098934158359632,-0.011762641873349746,0.2690081500966202,-0.21487526783586663,0.08780577306366479
Lingual_R,0.5344367872644916,0.45035370182815865,0.8311200587890819,0.46642363707392603,-0.04119007680833066,0.19930276160163488,0.07432964939660255,0.6740011956915997,0.5887973992496032,0.6590067669220765,0.4606723111515466,0.3460405653669284,0.01689059035439158,0.14896267061942228,0.09571245040137485,0.009558580719098759,0.04573498910181879,0.8932786844747763,0.611950711751948,0.37863700751320667,-0.18746039300508077,0.13276483078332496,0.4997480831948842,0.8327509890637674,0.29458368210287494,0.5814827541757005,0.24176404543832336,0.30190233590934135,0.08111559118731196,0.8255973250521957,-0.103224545269202,0.5887209626129197,0.47882974576253706,1.0,0.640136722410616,0.4506456860421186,0.2562136213958624,0.4228642427318965,0.6133214812059211,0.5832360907676813,0.24558144974314347,0.3433737537558301,-0.05975599272570629,0.3673713848240706,0.8069230737638279,0.37625052447861634,-0.002191601888653741,0.06100957067666186,-0.10435555602831392,0.35699036910496,0.47333971284768067,-0.19371137657417883,0.651540387347307,0.5990473896585196,0.2870864155155591,0.27966668746767154,0.674158133503727,0.6553008838473972,-0.08710840003161385,0.2028363224246572
Thal_MGN_R,0.42213342664370057,0.15130405333024316,0.6694336990042743,0.3944915547994845,-0.05416740303530417,0.2053354001882074,0.1570125668576426,0.5552181474143311,0.510397367651902,0.5917983261762833,0.3417788992167619,0.05140601937852192,-0.022019045778585114,0.4912629865141809,-0.22563180912190378,-0.13056980992069173,0.2459212618542244,0.6065691991292227,0.6532446171866213,0.14145710255666386,-0.06147717532520806,0.12997942653220232,0.2832564941863301,0.5638284828959371,0.1481202407357397,0.5291510518084791,0.0802839385648681,0.30349039553617413,0.1507663285467226,0.5644390758553901,-0.014603629478965067,0.3833050036386661,0.3942835600837777,0.640136722410616,1.0,0.3247548675052213,0.12698908125899003,0.35562697649136904,0.2642963659016777,0.5589263107727408,0.16855183592966458,0.3217179958100301,0.0889557424748266,0.22929243460670082,0.6741553130323191,0.27348537674295015,0.042255714808702154,0.04827237315080483,-0.16477648407968057,0.4884571210369111,0.4466705433290576,0.05284409552630964,0.38809361219431127,0.5418485021759941,0.4407711220156872,0.02596477759790632,0.542336659260899,0.6267006053742941,-0.17162182964531766,-0.08707187057785683
Parietal_Sup_L,0.26085428215040785,0.36859269377880416,0.3371115155705489,0.6862344544563169,0.050285327463354235,0.41376731881247203,0.037316953490343474,0.8184507019645008,0.6110685059397569,0.6504418992905597,0.7192362629833873,0.4646745811739869,0.2651257426173714,0.406059127022661,0.22007151793045218,-0.032453283068979995,0.39410073716302596,0.48964356537986037,0.44489000298275727,0.35102182738029075,0.039398084110537725,0.1469608718628819,0.4627319748750212,0.3755781089166796,0.4742260878949879,0.07638340395487164,0.4141532653042602,0.6045302727247518,0.09491441577274759,0.35481152734195415,-0.02543283129091378,0.6460057769236398,0.473990696997908,0.4506456860421186,0.3247548675052213,1.0,0.25654044141855714,0.38967026110353237,0.3760352905481623,0.3128118013020897,0.28121821547447995,0.2947663582400717,0.07085534824197649,0.3791656521529129,0.534895167841234,0.46470056227695095,0.172073124509825,0.20524636291732176,-0.07939646740756735,0.28099049040033935,0.706397961269077,-0.06415497583249499,0.4994467290709173,0.1559598502881652,0.04313650339955249,0.4491878408970806,0.37891348542928055,0.3019129091478557,-0.1160917958340041,-0.00029336309750986974
Thal_PuL_R,0.35411164505912335,0.30734099684438043,0.3302527755353719,0.49141818845137614,-0.051199590291722524,-0.009432563675666228,0.32479298590399225,0.2846017893759878,0.5437432699067621,0.45771665506928555,0.4626687819919604,0.657075049757942,-0.11409121592224332,0.010389252065906324,0.30472650389335315,-0.09482817386513834,0.08025203084811466,0.24753497748328682,0.3274663774206705,0.6123138685258203,0.17264523730009165,0.16372545807152666,0.45124101356017676,0.20653876557529607,0.6731120926164793,0.1467049067156731,0.17628102406162313,0.4847200708483338,0.030925627200520157,0.14803702237977948,-0.031175670720916843,0.36790502180224577,0.14927404870995095,0.2562136213958624,0.12698908125899003,0.25654044141855714,1.0,0.1619539490838635,0.396048308546234,0.4420259578048521,0.3274398102099481,0.25058903563237134,-0.09959137053655238,0.3601670170784437,0.18460791940465412,0.39159887229927076,-0.03358747815117948,0.16705258401685152,0.31799882341241753,0.2998544438750637,0.4790395808580222,-0.10000595353343558,0.17301668044821147,0.25172429802920016,0.11716580252406454,0.4521259353401631,0.08678943200346724,0.42987761112129685,-0.38170550650816953,0.46888360146899494
Occipital_Inf_R,0.3896525214274113,0.3627961800947572,0.47038410169393813,0.41801140025866246,0.17986741519449687,0.39531775076691433,0.15866353708910674,0.5701882377156718,0.4201191201753036,0.5569769065376114,0.4227630801322798,0.2609912958619196,0.2861643753634438,0.17619583601073735,0.1889742087900483,-0.05271924787364968,0.2101732730079393,0.5033434117841987,0.32896839538986794,0.3169396714478384,-0.054584143870738754,0.27502501126902495,0.4360958971610123,0.31635052148847703,0.3311261988453396,0.2982995804541499,0.32554540929850584,0.29826263294934036,0.075144638721268,0.29100962411354914,0.0957858011225031,0.5331277131139,0.22723971539555526,0.4228642427318965,0.35562697649136904,0.38967026110353237,0.1619539490838635,1.0,0.3910470571233836,0.3907851323377508,0.27189780755861587,0.37191747538353664,0.011247324754014305,0.3694444187436058,0.3308846838515993,0.3890859166989236,0.21071972052090643,0.09291628976598051,0.05017550406763643,0.27646185389311406,0.45319558708360197,-0.13508385482098884,0.2545920631855286,0.3382341328166867,0.20581609227926703,0.31702236723231025,0.4048313632438295,0.30266932113014083,0.09062378948584078,0.23510486934554348
SN_pr_L,0.5740401686019659,0.6247242448187637,0.5648089324656483,0.4340259353268488,0.14578705855530893,0.36826348408193194,0.08980948426619893,0.5754679147887664,0.3710300133338753,0.5201817694975541,0.43387307556093635,0.44930120093709364,0.12141506560628597,-0.13233287399774896,0.33160497771476993,0.06450516442252277,0.09247088891542289,0.5884697571348805,0.33440799658204934,0.5449887122484337,-0.031216420740962533,0.0816593977689756,0.6010513565896318,0.4175879474566604,0.351010859599069,0.3864238904389932,0.44440768586809565,0.27180294544510003,0.11061579827740974,0.3545827942291454,-0.08172084916960924,0.6797272588086698,0.26013393481829283,0.6133214812059211,0.2642963659016777,0.3760352905481623,0.396048308546234,0.3910470571233836,1.0,0.38643675127643967,0.4275143019450243,0.521905125555993,-0.04952957651081482,0.37008087988074134,0.3077005566424844,0.4910608527671006,0.08434401369048085,0.32719466305327743,-0.04686647825159409,0.20306166577725507,0.42957819493022864,-0.2622289657356733,0.24729782772923586,0.3934028926003329,0.08260890422420387,0.48056440447327414,0.3301316829223624,0.41327851917931463,-0.017582769908924104,0.45471833513229376
Rolandic_Oper_L,0.7430639880483834,0.44807353935287336,0.7262431532982683,0.7269030585558467,0.014950354498736232,0.2613672992903017,0.6106519973696055,0.5688296183219294,0.767383524611468,0.7771210986518479,0.6728056374354355,0.3732027137966138,0.03672107202022912,0.18901978703505543,0.12264104554534543,-0.005790380228879244,0.2970285410223292,0.5406153825349417,0.7731105465040893,0.5697341723778294,0.36830362992593013,0.34110886802573354,0.667162181069035,0.5312383742664379,0.5939230189182931,0.7549294948591302,0.3676959079857283,0.6741694624458766,0.20988669813749194,0.5077367749020001,0.33495091529086224,0.5846780500687191,0.3468475679329623,0.5832360907676813,0.5589263107727408,0.3128118013020897,0.4420259578048521,0.3907851323377508,0.38643675127643967,1.0,0.5541243207021905,0.6470118274272123,-0.0757629098482504,0.5050420662416112,0.5201316491811084,0.7677493388415405,0.19989900617990602,0.18715450689888702,0.2748291797324132,0.7779996331186324,0.7489912198414663,-0.2447754957708171,0.22389228398191788,0.745728779371766,0.7061847219018095,0.42644958252260007,0.32191672796298076,0.5310197509147206,-0.07004388419891493,0.38985642730655984
Thal_IL_L,0.7129215581941459,0.5318191446425057,0.3797648794232595,0.5523389485124529,-0.012630514459554829,0.4314740575033194,0.4164837945825181,0.44462330736989053,0.4271623627854401,0.4513891649568302,0.5319121284034598,0.3297454888354451,0.03651453812328156,-0.013883962418939244,0.2511537531440022,0.054545139786349575,0.2438412978966944,0.2506008197302792,0.4105493995900974,0.6446536482194657,0.38777858240054597,0.23986152007781877,0.6653712314864213,0.15609374852383284,0.4008565910685356,0.6136330947260308,0.5140295459802967,0.49240370942705547,0.1604970904113876,0.08301199549503287,0.21649411158213422,0.567109780924579,0.14217056521430882,0.24558144974314347,0.16855183592966458,0.28121821547447995,0.3274398102099481,0.27189780755861587,0.4275143019450243,0.5541243207021905,1.0,0.6761925591578143,-0.00824945905539795,0.39602153858628136,0.12848920112990406,0.6664707026438295,0.23113034738962876,0.19860055143137864,0.1516538047577527,0.502621382450938,0.5352984625546012,-0.41002419574260196,-0.13063509131727227,0.4906851031699733,0.37353270463475446,0.4410432658883383,0.1167122206739703,0.14218879747565508,0.11649893724657184,0.3181626003029948
Thal_PuI_R,0.8260880377707738,0.6901112328408633,0.542454503658741,0.5930751205099105,0.1767320483927613,0.5210264459219102,0.33314355591509787,0.5262963570376711,0.39593587561901866,0.6075541254013075,0.6018526707459766,0.2526064950933925,0.18829956128416153,-0.05825142349326571,0.3048595755778149,0.015800658050927854,0.38702037666446987,0.2914324199989174,0.45935802588158975,0.573484813234887,0.3468029328147629,0.19603964246314998,0.7166257219461698,0.29230772182093745,0.34207069609350577,0.6028644724384894,0.6385620079409314,0.4752169429539948,0.19409779373595212,0.2100956550692753,0.21478929739118013,0.7159906185475011,0.3113159358556639,0.3433737537558301,0.3217179958100301,0.2947663582400717,0.25058903563237134,0.37191747538353664,0.521905125555993,0.6470118274272123,0.6761925591578143,1.0,0.009624959355106625,0.39086550139888915,0.12282407033682198,0.7962474676943107,0.325785630796124,0.4207204524083491,0.055407996381763365,0.4554073410733117,0.6219034329983709,-0.37236909791297085,-0.014835231203055686,0.5199596077597705,0.3342971982577298,0.49570078333215517,0.05840082781862661,0.293094336689431,0.08077161280534122,0.40175085165311775
Amygdala_L,-0.09382180392054233,-0.13226400428769938,-0.00760208565438716,-0.08749564851394316,-0.07296942280805149,0.11574930792998213,-0.06462115095035778,0.10801181190153855,-0.04306491023749418,-0.03890627433893373,-0.1406609596293013,-0.17837387961139956,-0.2523665571804147,0.1940137974543303,-0.2603632587638895,-0.15432539157119837,0.1415268648514078,-0.020490702705678158,0.0852224269870246,-0.14249478665980875,-0.0911268450767829,0.04195291917381654,-0.12558066778334856,-0.126782141649573,-0.17569403643646803,-0.047414582910888736,-0.07906635193328114,-0.10608737904678829,0.26373121014775036,-0.10110842364667895,-0.1949620593086479,-0.040683512420438564,-0.01773689596483347,-0.05975599272570629,0.0889557424748266,0.07085534824197649,-0.09959137053655238,0.011247324754014305,-0.04952957651081482,-0.0757629098482504,-0.00824945905539795,0.009624959355106625,1.0,-0.22111607087351132,0.03177825550858678,-0.08807005757944861,-0.18125169421243012,-0.19599212808506344,-0.327677476813764,-0.13400691764592698,-0.06111083938285128,-0.0037630389342931535,-0.11279728242591999,-0.031445626470169644,0.04681737605105709,-0.0847080438885439,0.1107391988435989,-0.01851989255592331,-0.0688423612638805,-0.2655930399029228
Thal_VL_R,0.5588055291992148,0.4943424143163169,0.32970507156320367,0.6865112891418342,0.20636267602411604,0.28407537098083874,0.40470517202646855,0.39072309189125715,0.6228629693528456,0.6241877308332063,0.6939014108634689,0.5923262701120882,0.6198028402943554,-0.041590001440666685,0.6260274313593274,0.22147477903752086,0.14563690717618546,0.4147166831224313,0.3031053649697941,0.6352419312199967,0.24103970302887961,0.3277302272974435,0.6556290401807192,0.310030233737093,0.7002546159847909,0.32730472747072803,0.5101908299682479,0.6432547440365518,0.050601185370534034,0.2533322285367793,0.46534354878276074,0.5499372098867296,0.07622963945569008,0.3673713848240706,0.22929243460670082,0.3791656521529129,0.3601670170784437,0.3694444187436058,0.37008087988074134,0.5050420662416112,0.39602153858628136,0.39086550139888915,-0.22111607087351132,1.0,0.23178117505763524,0.6430920743817955,0.5939410462354671,0.3078606883683297,0.5587342735779844,0.5697330262946149,0.6603152728155547,-0.1682411902417326,0.18852412568126845,0.3877395310966692,0.336125686524259,0.5355307214753912,0.2254166738075278,0.14176200907272768,0.12044222864361263,0.38134483523618184
Occipital_Sup_R,0.2904836211022648,0.06072030792690867,0.6830261721133799,0.4265478106799754,-0.1879392127924343,0.04077036154344114,0.17672651513487145,0.634146595396165,0.6677129523033237,0.599645177628239,0.38753431513051945,0.20489449818000616,-0.10793551934748023,0.43851463082179226,-0.15596515435295294,-0.11933855193609895,0.018137141667035964,0.7776078313016402,0.7103747919040776,0.19194536517251326,-0.1163429646863532,0.17165331871987685,0.2791484057012876,0.6553492840278314,0.269532857106802,0.46963405976505135,-0.054687301086673,0.3481881828354369,0.09493304838820407,0.6894130726530177,-0.08798939074028234,0.34017173872770556,0.39432015392467396,0.8069230737638279,0.6741553130323191,0.534895167841234,0.18460791940465412,0.3308846838515993,0.3077005566424844,0.5201316491811084,0.12848920112990406,0.12282407033682198,0.03177825550858678,0.23178117505763524,1.0,0.23997974809961836,-0.14225150031583264,-0.15511786071275566,-0.1110993577396291,0.4337494762258822,0.4623527042470331,-0.0004817391215313283,0.5447912948372688,0.5726654505157791,0.4016694634799314,0.0628256270973973,0.7268027823106955,0.6005496105360421,-0.22898672981423873,-0.06139187734185857
Temporal_Sup_L,0.76118990064374,0.6703365381964987,0.5693580014248563,0.8079439418159811,0.12932215529149346,0.5369712608871239,0.49229775080998744,0.5927346020779029,0.6707197162786814,0.7361344079567207,0.7954003229376291,0.49784202948139356,0.3360909274141155,0.07317789442264842,0.4194946955986901,0.0882294549521463,0.4283649812756254,0.3763809576392341,0.6340274694760066,0.6968447390439838,0.4456471688227503,0.29631762821565233,0.7698009825535991,0.3444151115960904,0.6567805741942597,0.5340525856701314,0.6439138616466717,0.7364170051086433,0.16640797186117284,0.2765760016384528,0.3632927236426512,0.7344500080153548,0.31104811694848017,0.37625052447861634,0.27348537674295015,0.46470056227695095,0.39159887229927076,0.3890859166989236,0.4910608527671006,0.7677493388415405,0.6664707026438295,0.7962474676943107,-0.08807005757944861,0.6430920743817955,0.23997974809961836,1.0,0.3971961609310426,0.4011478704752902,0.3392494757710303,0.653184937600524,0.8146359734483628,-0.3693007289644669,0.05484545743386041,0.6085086840950857,0.4492053309643503,0.6441427314272683,0.11564656616651034,0.25953041050103687,0.06194728788452341,0.46648699562066054
Thal_MDm_R,0.3747488448828956,0.38146522081887985,-0.035954502859176826,0.39661488267907474,0.382901151101298,0.3651683749333726,0.24215637203589735,0.19084162874106933,0.2125023568948599,0.32009958756431633,0.4246708516558886,0.2567319630196118,0.693508288060648,-0.11635724017841755,0.5918601457730347,0.15487657978897912,0.2909082863691874,0.04636766091910589,-0.04291891849023968,0.23341076096535027,0.1324995421532882,0.3825266016978374,0.277832361033327,0.0804008430764472,0.3170393358663238,0.06285089936499239,0.5732787907930501,0.3597016315812279,-0.19225310703634096,-0.004486251583661548,0.4301397099044909,0.3259375794540856,0.011895926204373445,-0.002191601888653741,0.042255714808702154,0.172073124509825,-0.03358747815117948,0.21071972052090643,0.08434401369048085,0.19989900617990602,0.23113034738962876,0.325785630796124,-0.18125169421243012,0.5939410462354671,-0.14225150031583264,0.3971961609310426,1.0,0.3625099947201272,0.4105521753078063,0.28148806355552075,0.39744015561268686,-0.08715843617649696,0.052288471392496406,-0.006306587222190366,0.12203653938263925,0.25209373239432287,-0.1266055022441467,-0.04495466433245264,0.13507286445014363,0.0980029671518379
