,Hippocampus_R,Thal_PuM_L,Red_N_L,SN_pr_R,Thal_LGN_R,Precentral_L,Cerebellum_Crus2_L,Frontal_Sup_2_R,Supp_Motor_Area_L,Thal_IL_L,SN_pr_L,ACC_pre_R,Thal_VL_R,Frontal_Inf_Tri_L,Fusiform_L,Thal_MDm_R,Thal_VL_L,Caudate_R,Cingulate_Post_R,Vermis_8,Temporal_Sup_L,OFCpost_R,Vermis_1_2,Cingulate_Post_L,Thal_MDl_R,Temporal_Mid_L,Caudate_L,Temporal_Inf_R,Thal_PuA_L,Frontal_Mid_2_L,Cuneus_R,Vermis_10,Thal_Re_L,Angular_R,Thal_MGN_L,Thal_PuM_R,Lingual_R,Calcarine_L,Cerebellum_10_R,OFCmed_L,VTA_L,Frontal_Inf_Oper_R,Frontal_Sup_2_L,Thal_VA_L,Cerebellum_10_L,Precentral_R,Frontal_Inf_Tri_R,Precuneus_L,Rectus_L,Heschl_R,Occipital_Mid_L,VTA_R,Temporal_Pole_Sup_L,Vermis_7,Heschl_L,Parietal_Sup_L,Postcentral_R,OFCpost_L,Raphe_D,Cerebellum_4_5_L,Temporal_Mid_R,Thal_VPL_R,Hippocampus_L,Cerebellum_3_R,Temporal_Sup_R,SupraMarginal_R,Temporal_Pole_Mid_R,Raphe_M,Olfactory_R,Cerebellum_7b_R,Temporal_Inf_L,Insula_L,Cerebellum_6_R,Postcentral_L,Cuneus_L,Thal_VPL_L,Frontal_Inf_Orb_2_L,N_Acc_R,Thal_AV_R,Frontal_Sup_Medial_R,Amygdala_R,Frontal_Sup_Medial_L,ACC_sup_L,Thal_LGN_L,SN_pc_R,Cerebellum_6_L,Supp_Motor_Area_R,Occipital_Sup_L,Temporal_Pole_Sup_R,Thal_IL_R,OFCmed_R,Calcarine_R,Cerebellum_3_L,Cerebellum_4_5_R,OFCant_R,Olfactory_L,Cerebellum_8_R,SupraMarginal_L,Occipital_Sup_R,Thal_LP_L,ACC_sup_R,Thal_MDl_L,Parietal_Inf_R,Frontal_Med_Orb_R,Lingual_L,Frontal_Inf_Orb_2_R,OFClat_R,ACC_sub_R,Thal_PuL_R,Rectus_R,Thal_PuL_L,Vermis_4_5,Amygdala_L,Vermis_3,OFCant_L,Parietal_Sup_R,Parietal_Inf_L,Cingulate_Mid_R,Thal_MDm_L,Occipital_Inf_L,Paracentral_Lobule_L,Cerebellum_7b_L,Rolandic_Oper_R,Frontal_Inf_Oper_L,Cerebellum_Crus2_R,Vermis_6,Insula_R,SN_pc_L,Temporal_Pole_Mid_L,Thal_AV_L
Cingulate_Post_R,0.7394977688845665,0.7989455201057916,0.4510598210227246,0.37734725775813077,0.6105725344472146,-0.4109008517836276,-0.4108735943606949,-0.2009842961216555,-0.2115341204003295,0.383157472783652,0.3898308451719245,0.406165837191431,0.6660108167134671,0.5834901340729522,0.7028293502613759,0.6974330945560844,0.666312695121947,0.7562483234534672,1.0,0.5253367541808467,0.6437145779502959,0.33107757631833845,0.6104691716305175,0.7475352144728341,0.4858725291522198,0.7197567992179422,0.6751742689859919,0.6560173416021202,0.602841913215916,0.030146828258928567,-0.10257306394729154,0.5070073718282023,0.40064237163162064,-0.0014234811858183578,0.1476981539344834,0.6896036668916216,0.3232220271454208,0.14842733138995856,0.5379471001919177,0.22389458389059147,0.4283337132077625,0.576560473257305,-0.061429918520221234,0.6029256788316572,0.471833876004303,-0.34745888401315966,0.3795799364109608,0.07562272574758078,0.07845376446331871,0.5006738786894953,-0.16455038533119287,0.44231733997808254,0.2727789333761314,0.029051775279840975,0.6293266519040439,-0.40730878308163243,-0.3508714129043234,0.2569462219501194,0.04334684000285216,0.540671702565308,0.5854778296419669,0.646671330386891,0.7300002504821778,0.4161838966317721,0.7573701758275584,0.13590365064019694,0.17241427002920431,0.2741587628563874,0.4055187127666275,-0.2519995816762627,0.596198095185487,0.683005272885398,0.7034429507701345,-0.22521711560952323,0.16987290629969024,0.6674321139092813,0.32190600988161583,0.4470400727700577,0.49412883299063354,0.24386534359060405,0.4492563825847674,0.1787956844262287,-0.05168597717941482,0.680773955222652,0.202996551373823,0.6360419683364334,-0.12865823528737874,-0.24626352797213213,0.3038998744113958,0.5856584956067549,0.2563586511073106,0.15988363071954653,0.6269764170056598,0.6045079548213985,-0.3969588122753565,0.4815254966892676,0.5925310610867711,0.09009592096735633,-0.11604180505680645,0.5340161860747747,0.4095244999323806,0.7356991436964934,-0.3498517773079804,0.21847448249598567,0.31342300039661436,0.37733855926172666,0.06255129379858368,0.30703256270429635,0.5817384700925886,-0.09600577413867172,0.7513464108047572,0.7420800345433866,0.45399525760724807,0.18949173651197992,-0.2696091986613975,-0.4560303358696526,-0.1676621607010787,0.5968298853925202,0.5300471785723224,-0.08348922079586604,-0.39774009104063457,-0.26680132989604305,0.31047024038024895,0.43669516176850803,-0.060527497968812516,0.622659640910732,0.7014073364210732,0.5656987144033216,0.2656092019509548,0.37018820407992703
Vermis_8,0.6209997463237523,0.5214920711702147,0.5515492200389236,0.41068073008312916,0.4116841657362633,-0.4587833029895843,-0.632161403087963,-0.3586484864032979,-0.13112675666515486,0.621115213681743,0.27522527106770844,0.40565100421412587,0.5988381245928367,0.3968235319703016,0.5359221212598125,0.5899669298386003,0.6439492271385009,0.3804114484953351,0.5253367541808467,1.0,0.5810661871574404,0.5296197022825643,0.6135458424429763,0.20863992321663774,0.5485428481771211,0.6362356009674989,0.5511149551525796,0.8279422730454145,0.41745986832488846,-0.08163532451567049,-0.13644405723315498,0.06144204720024484,0.40698320739895316,-0.4382701707372732,0.3377763554834218,0.3110343617783811,-0.057347122351810685,-0.11509146256007599,0.7712877103749294,0.35102751707736823,0.2455909029396796,0.2665285901693255,-0.20600221654251424,0.6317987897236159,0.4784040706354783,-0.4528971047335806,0.321680755523005,-0.27001374651032195,0.3802979509299348,0.4345999037592228,-0.4391013271118689,0.5231447210791166,0.3765025652155084,0.4435089962753342,0.5529852437215437,-0.6361460142868863,-0.5509768145592099,0.4562256351633869,-0.38097816564007897,0.4353129150831365,0.4884065787105298,0.6270503896725788,0.6885069667191878,-0.10985549606111393,0.6142086485846004,-0.274902452823164,-0.05224435274630611,0.12527254599645515,0.491130434855338,-0.37648286826674354,0.9045753428674652,0.48217027676286545,0.8637915657999283,-0.4714312412518078,-0.2093848172597534,0.5917226701085939,0.3554217935499333,0.41545340744343084,0.3992471830712755,0.18007789813586583,0.6582121580504342,-0.08432615047368767,-0.11860001642224184,0.3216367803498646,0.13299978447239438,0.8145623256236919,-0.16753767140771367,-0.5328960208423247,0.340978482652896,0.5347942472221572,0.34255144744469707,-0.10713961871013106,0.4789686028175721,0.5710887732634442,-0.43050501674891445,0.6125286005330574,0.7992721704034289,-0.3646025836089287,-0.36831665807930847,0.13268774445782927,0.09189211653682285,0.6412552333680982,-0.6205672923203697,0.13058549373660921,0.13972807929275868,0.33737520668622795,0.26348591447779807,0.2964358224364928,0.06131225066412785,0.1484747974210134,0.34612391957540595,0.6254698756111317,0.7492287958183258,-0.28120850007168746,-0.2688524877361402,-0.5919496429018005,-0.5304489474467484,0.37391369096542804,0.6331535201986772,-0.09111369835635881,-0.3504057638673879,-0.41690587152631325,-0.05180516410598382,0.17768203373859462,-0.5268767854190151,0.8647365582410353,0.5167330498053054,0.5393729249600131,0.3666594577469787,0.5858291825874681
Temporal_Sup_L,0.6820154058524841,0.7017788254137329,0.4546706489447215,0.38847996304806515,0.6617056273355376,-0.06082302322118361,-0.4371556583781692,-0.19921840659366588,-0.012008713000777405,0.7048093554281786,0.4684752897056093,0.684772632704727,0.7712845515898737,0.7021548816585744,0.6031775759595112,0.6723676785426463,0.8477191784739788,0.7176450981161543,0.6437145779502959,0.5810661871574404,1.0,0.6585271130515326,0.44690889455712735,0.5919516385775169,0.7423736115544318,0.8184769069393044,0.7903424694769943,0.655811778239988,0.7522047624322435,0.046311674051322374,0.054954081203547896,0.11231224110731028,0.31191020791000224,-0.239210251411493,0.09513150876554072,0.7268561139036559,0.2787303385785498,0.23014041352913225,0.5816387566384082,0.3582082370850932,0.11478058344344512,0.45215191819160494,0.04441985215859625,0.5801694656773172,0.3399967073098682,-0.22511926845664207,0.6866886264157852,0.0032525259898353656,0.48879001999018895,0.7675251356965195,-0.17699342664341217,0.4544921900925488,0.6110155715706949,0.19879972547357921,0.6212226783674215,-0.3871223510002896,-0.1917924025708752,0.6808628126232649,-0.3687751871815153,0.5731554861080054,0.5110620974429917,0.8668619619793373,0.8878240358545385,0.22149674370843703,0.8517470789915262,-0.03564455975408447,0.25984891534010296,0.20703018921910654,0.6149240830393589,-0.2807609108433261,0.7285807040337114,0.6727762287607585,0.5817857423445295,-0.05448454020041059,0.12147536011039291,0.8029687907570201,0.5198535054569126,0.3982264141163243,0.4152256215565159,0.37714191351744136,0.805643618936574,0.33959472164106386,0.03962059723571482,0.605672224944026,0.09136316438713664,0.4931804912624023,-0.08292451767605837,-0.2937156047257821,0.6273891081568228,0.47318774245989903,0.1850443777839061,0.18936195009406878,0.5541953146633884,0.7384033432873258,-0.4904260988641764,0.655642112321802,0.4280239630490055,-0.0985037285190457,-0.20279757699228926,0.4783755882515758,0.21761968285735317,0.5828932361047386,-0.35529455362010587,0.3064675408071677,0.3846476028715452,0.4850565807767004,0.41020880108142505,0.4247361761422996,0.5407791473282739,0.10654805972606643,0.6788747742622864,0.7905488016181402,0.7515826628382893,0.10693262393855546,-0.38776831025245084,-0.3636763739337989,-0.2266427432867838,0.5902269471545498,0.7607433092874126,-0.13804752685245036,-0.12412154702333382,-0.3733829941322371,0.2734623117806284,0.5933473585585485,-0.4421657206801739,0.6342261577759757,0.7883884744561581,0.40683870299681785,0.6529190984976998,0.6676412339874657
OFCpost_R,0.49619868660650496,0.3530528242320794,0.59865211255156,0.5538243573069723,0.5702651802035679,-0.028225538001416056,-0.5602509006598277,-0.06990876606130196,0.13102333027471957,0.8483556118452973,0.4583444876271361,0.6218656118623823,0.6576206225559635,0.6541021398295082,0.23594720527205323,0.5003944492589774,0.7176644391298252,0.28628660327290545,0.33107757631833845,0.5296197022825643,0.6585271130515326,1.0,0.29740990205127665,0.21659140701658383,0.7662801860199868,0.34558738212434487,0.6162551302080654,0.5842265876105766,0.502958909277143,0.1438098130508948,-0.028376322338072097,-0.2352967573025218,0.17207607136056635,-0.40736128600533306,0.17224814011240647,0.26335497948996206,-0.10144374551420535,-0.05073932213108842,0.7276934814940818,0.4242113787805877,0.08514687695059837,0.2293396533385177,0.0981991294453978,0.5327775995389243,0.4894819918376332,-0.10225933886266526,0.738527577560354,-0.1042112642265623,0.7028413053453225,0.48543516827753197,-0.3982547887160786,0.7332277047387281,0.5826203326983819,0.2036897747633228,0.40883685743616305,-0.295225247298851,-0.09768515835568897,0.8195043408816789,-0.6238355284907067,0.30140114052857636,0.25115202196237746,0.7911755765852388,0.7109051574871016,-0.09405479690030176,0.506293346429763,-0.07358283138919046,-0.024754200298319946,-0.19060024669233774,0.632661730899165,-0.40999001825831966,0.5697416483753223,0.37138792144810656,0.42690024122997183,-0.12324459586022353,-0.23239030152448517,0.6573205425828887,0.5563134605752005,0.29804684358754835,0.2973392963647724,0.35216288446502797,0.8405418669887946,0.26416693300664795,0.048706406500134566,0.21482988732395178,0.12928047519748337,0.3453118965211805,0.00433321089800355,-0.3359262405643235,0.5506374530701831,0.3522147652702344,0.26896000963695427,-0.13113429366863785,0.28030953199055586,0.554142046783687,-0.38948790317798127,0.6724641116028116,0.29608661237057665,-0.4581809155837459,-0.2856222542472227,0.1962128476597854,0.13571712416959059,0.42152660290815847,-0.3078032834279862,0.3183670771719338,0.05686005551504359,0.5902612579827705,0.8315527685301108,0.42859456609946217,0.11061259782656853,0.21868712757449155,0.265928353715115,0.4988822080743226,0.788091919475694,-0.18261334494932122,-0.3620124198817009,-0.2107652405698842,-0.36304304796686865,0.3831330503868716,0.7525854711859923,-0.6139767229965004,0.12297709321091933,-0.4095511765434076,0.07073101458336048,0.32382573344608695,-0.5390692105753945,0.33437824558826024,0.5135752945008902,0.4599336008699421,0.6554796520220945,0.7415444146423675
Vermis_1_2,0.7464296902720396,0.6243114128449656,0.4062019517630768,0.3476970600843826,0.43662088629177487,-0.5784505837261139,-0.4071027278903439,-0.4895103367759687,-0.4220775992591874,0.23212895340113868,0.12952493710841695,0.2173160724732881,0.5018839371849401,0.40572872357680156,0.6901337406599956,0.4554706077430313,0.5318327303514787,0.47835749354184265,0.6104691716305175,0.6135458424429763,0.44690889455712735,0.29740990205127665,1.0,0.15832946280142812,0.3019079353972635,0.5422694378449353,0.4769731378900188,0.6695383956307286,0.1641140231693152,-0.273633720651474,-0.4409291598755475,0.44162284115410233,0.6542903486873641,-0.44909038800621864,0.2369625798745291,0.21344063549136352,0.22145769201293988,-0.12496320214401835,0.5879503401616056,0.4477470897222563,0.5957921541258354,0.11715079550624523,-0.31649034014236416,0.3124345332737058,0.36695871155844345,-0.5587008482781232,0.10316146747019873,-0.30376688272636587,-0.053827896560774136,0.18678633436118147,-0.5001171500151326,0.4766503735446338,0.4449669400847097,-0.052330693807162376,0.7300123255989696,-0.6746075857859696,-0.6145165132158689,0.34364496488809987,-0.06747306503190968,0.5899239563182681,0.31581830977831915,0.39709875821011514,0.6279784225560642,0.40004895291982184,0.6215445341252863,-0.36576477314694394,0.325512196303788,0.3207324242850443,0.4913269866554914,-0.23002783084315329,0.7341241972992418,0.5871029515798817,0.8074866952203484,-0.6285692811085606,-0.16541539058412297,0.5358628508109905,0.4524480886436554,0.6034902732987666,0.6525044982827598,-0.10879128750569582,0.47281801996405903,0.03017812439315893,-0.4740280705009277,0.2391854657893725,0.20434316525995247,0.6011498506098255,-0.3848770192920863,-0.5241203347284932,0.473726457953824,0.6511890656478653,0.3661006610069449,-0.1430863649692957,0.701216473141614,0.6438206727954843,-0.4715349957367411,0.5819522124005048,0.7529180946170095,-0.38436784743311275,-0.5272733020826081,0.5125493158242125,0.026375315857118716,0.5632133237358304,-0.6708922743987003,0.3727354291626561,0.25915047377841,0.4790357017897931,-0.014356374149436966,0.4416512503031703,0.3441797384890688,-0.26702419915433756,0.3971519891993948,0.7225458181981791,0.5456889220048349,-0.06424745531148296,-0.39625971111749014,-0.7053081087727104,-0.6117032618584854,0.07527921903539533,0.23995830990654143,0.014984944377370895,-0.6091526520687578,-0.31716305268821166,-0.0831651815819437,0.08712506455012424,-0.11819999121208001,0.7145099272420148,0.4773775380298197,0.5661309885943749,0.3646062783039313,0.12874097982712365
Cingulate_Post_L,0.2921008903474771,0.4277674505701986,0.22722778376676678,0.33141496666828624,0.3385097879489696,0.1654898327212097,-0.12317027571235793,0.3036471674773428,0.27944121838743435,0.3625876431711223,0.4926170896257931,0.34048702294125555,0.37661898592054815,0.40261332971899866,0.4697209206905284,0.45335806453643723,0.39677484706144256,0.5591884572331772,0.7475352144728341,0.20863992321663774,0.5919516385775169,0.21659140701658383,0.15832946280142812,1.0,0.3466302813616677,0.6366941929220024,0.4234625734175868,0.32557200697940203,0.5983751053228651,0.3967726622155231,0.39076338699690105,0.40397908081597256,0.023608583313415085,0.39357946633264634,0.043259147883278184,0.7333832991554655,0.4956892118086477,0.5503821757127096,0.13726980282938805,-0.1597281027804887,-0.023043713452424255,0.6789827022402251,0.33628171416266506,0.6153420218909631,0.2866753781152038,0.1955440791066972,0.4738341569075568,0.5503352845405755,0.21990709302331912,0.6814759321407051,0.31343623338970916,0.19013061340433568,-0.021359460268646532,0.19486865782049365,0.1640332689453349,0.10781916854703154,0.2145091643583772,0.07457273766903387,0.1296912905898074,0.528342840699,0.6213210323062471,0.5055679188736377,0.49326649549161133,0.4263894293269321,0.5856875859842159,0.5151021458593994,0.05551124519532517,0.31648098917062045,0.0178392038521118,0.06717466056261721,0.21902095763165338,0.39517720468445655,0.26345653628698806,0.39149043899884406,0.5580386432888331,0.3612928419302779,-0.007634443366055443,0.026216771405549084,-0.0036544128501536494,0.5540594295798752,0.24209976908962097,0.31147498221812503,0.40598778597162966,0.6321328944852624,0.1715937098221832,0.3760240138907274,0.34798634890260577,0.2473788391797981,0.0483880611452618,0.10534671055655559,-0.14239964137697872,0.5495659530373551,0.4838620040957904,0.5022710881866556,-0.08234330033295886,0.07331077702240366,0.15808406017852722,0.502238656038323,0.3440046899244394,0.23896957160557203,0.478936155024112,0.4664096297394849,0.2092067048058706,-0.12811821862978817,0.5106050926033643,0.005784782081934005,0.0959761917766867,-0.07834873979654203,0.5303317252453545,0.256628101340354,0.5763338885569106,0.5111039097056794,0.17031572942905435,0.5020142425421886,-0.02097737837058081,0.05630293936132456,0.3860525684420923,0.8108717559808335,0.5003664392059496,-0.012224396252056006,0.13130380271910994,0.11309048288883854,0.6238925385895765,0.6963965749038118,0.02715152386688684,0.31712803976283527,0.5736252563373585,0.19335121322613175,0.06867189587248325,0.41419863123083317
Thal_MDl_R,0.6333264828242374,0.6001264993547336,0.5035431362274889,0.4471371594272849,0.7502491251753644,-0.21421214611570166,-0.5698052422915251,-0.25630517419241244,-0.07762967427459441,0.823187282298506,0.4056687843042137,0.6379949441152959,0.8999683710330639,0.6508696035627507,0.3131268726951618,0.8219707089306514,0.899503373828712,0.5425985836454529,0.4858725291522198,0.5485428481771211,0.7423736115544318,0.7662801860199868,0.3019079353972635,0.3466302813616677,1.0,0.5158325816512666,0.8023772845268049,0.586612716322942,0.768360670401098,-0.016570184967474724,-0.07436708205199127,-0.16432804304392631,0.26698929465094157,-0.38439838436855805,0.19939601839602286,0.579490837788094,-0.1800375344185203,-0.15032925566762703,0.757281254107418,0.4784655431985967,0.12778255638111777,0.27324286669599407,-0.054384203795393354,0.5719934838392917,0.48482742242015936,-0.3428683792206636,0.6652910119406289,-0.2755952184220594,0.5931503619633861,0.5299466252293628,-0.39246522709892645,0.5936748934718945,0.6140643407532784,0.16684511343186265,0.5684611938537893,-0.4336239807403499,-0.3176172274180725,0.755348055995776,-0.5665283144323138,0.1756154531511351,0.24896527948169908,0.9305966600403878,0.7889454963054299,-0.1430252990015578,0.49877884445711707,-0.18029486309784895,0.02188881308218216,-0.15674359608697871,0.7226172322372011,-0.550123340171451,0.6603362898900101,0.4845567839977476,0.49152029861841473,-0.20417788403056414,-0.21909485916183705,0.8355737237581363,0.5658778552392435,0.404029934024203,0.4679537266099683,0.24643666701973074,0.8375388172056716,0.21491409054386792,-0.004157661045209955,0.4693110021178752,0.18257988913485407,0.37386436112647664,-0.21300589421452368,-0.471273328820861,0.5421709879595542,0.5332429584363549,0.2902383446502371,-0.18393661409688297,0.2691307008931264,0.42570220677483794,-0.4781920261107932,0.7193136382170237,0.3450946361094986,-0.33379873152799716,-0.3208632409769133,0.21392396379489606,0.13808049951244725,0.5856847615487428,-0.4386283044285663,0.4127807094332894,-0.09173940243287008,0.5478010277490225,0.6420098026574749,0.5056832933741144,0.17272919765130176,0.05529826164428271,0.500819219020897,0.5157387970802496,0.819910649251609,-0.2259226726713172,-0.35985237104942525,-0.35790195147288834,-0.3758872282159907,0.38214748301853263,0.8809359569475099,-0.3966461254277448,-0.09009956171569337,-0.4980808977595397,-0.06520275391109995,0.2955404384193816,-0.6496053238311967,0.4267902043651816,0.4993102353119737,0.48028039328117134,0.6783216398537772,0.8099941332802444
Temporal_Mid_L,0.6688651472296776,0.7019942868232438,0.2650180213141753,0.2269151539440336,0.44072674972921727,-0.24373432204633028,-0.3629366719067362,-0.2524786158822575,-0.12153370803576011,0.44444518273580996,0.3060758053855659,0.47746800263775224,0.5929347731801305,0.40663767482466234,0.7559187196757062,0.6231160845679805,0.6632432100093772,0.6599076132348171,0.7197567992179422,0.6362356009674989,0.8184769069393044,0.34558738212434487,0.5422694378449353,0.6366941929220024,0.5158325816512666,1.0,0.5876259428571894,0.7363776044030994,0.5970762606247385,-0.08421219988702548,0.17571299726158893,0.40253945575796857,0.36434347968633585,-0.002169234107782263,0.30400101978948857,0.77715394399907,0.47330032578929004,0.3720428089829785,0.4541057800660468,0.15710293845776888,0.06117843335061856,0.3900441448901734,-0.17605971814400279,0.5899968259308663,0.26723167625550387,-0.2822694546237471,0.3985877328885042,0.09721776314674778,0.2881961488610142,0.7253329656907778,0.04980364876977251,0.3066609156869998,0.38760455646970143,0.3376579824695375,0.5650711739867338,-0.32429626904220193,-0.2786971897687515,0.36482719041404515,-0.10885427644819967,0.6239672239357658,0.7571974284044273,0.6523645828071547,0.7939085621789252,0.35334282576415554,0.8270696729694196,0.029427117519737412,0.23345386145905567,0.4588183905753951,0.3729980852620544,-0.06875604537629665,0.7487846685339603,0.6318867185293069,0.7338333113899577,-0.11098878771817354,0.31233949030568936,0.6153532281827053,0.21734361122106802,0.3508769624701764,0.3315088336355733,0.20055795923254865,0.584475367491138,0.04032263884271166,0.014467251220277531,0.6639362925055112,0.017681797250226262,0.7242091680342536,-0.07926436405759951,-0.1349196225452809,0.4064247967680647,0.4128272921717247,0.1316876037379697,0.39648922640217754,0.7245373462775416,0.7231739058379312,-0.34291660439317007,0.46265659324100283,0.6291803414881209,0.139611621253561,-0.008280353713356253,0.45465442672871953,0.09537769015822228,0.5716204221975907,-0.3116153490799428,0.11662820874413052,0.5328180608776218,0.17849047268203766,0.01615996068278415,0.19823173159256982,0.5439865800644795,0.1257605495701222,0.7380454133936641,0.7387359152806526,0.6079055905672054,0.2713698936638203,-0.2582891129284558,-0.34825325036888904,-0.12810498454149488,0.5561084906012698,0.5967488776184161,0.24755356424899994,-0.2329302722329046,-0.16118374078539327,0.22134354702140835,0.4638178243888307,-0.2534124434216074,0.8073161368004471,0.7111280587616668,0.32428376513812596,0.4177378728859349,0.5109135148877845
Caudate_L,0.8524781500194807,0.860124012861074,0.5932314448257899,0.3222251190570076,0.9028850313100322,-0.389855123639235,-0.5462795831616779,-0.41424970517334636,-0.31960793337160937,0.6038846600537493,0.42025125045707956,0.7341616369655334,0.9524495823552899,0.8750546619829188,0.546447775683269,0.8707300599009516,0.9429704037017785,0.85524074974929,0.6751742689859919,0.5511149551525796,0.7903424694769943,0.6162551302080654,0.4769731378900188,0.4234625734175868,0.8023772845268049,0.5876259428571894,1.0,0.5346277352325065,0.8119553255435479,-0.09304096781120096,-0.37717590126847717,0.07763718177975941,0.420469773957318,-0.4741162006548292,0.00650067868925189,0.6054667413337331,-0.03716985039258894,-0.2261545244551537,0.7145064435671814,0.6830417638198664,0.479233561733044,0.47678562323927154,-0.04979471575335436,0.42090682541258334,0.48454827965279423,-0.561582065361308,0.6603136071869754,-0.34731690618782046,0.25745957080226795,0.5151083572216304,-0.5417521703665503,0.518524271232375,0.7411156365520085,-0.16701799899647124,0.836501967404489,-0.663244683364574,-0.5132934735454026,0.7422219344955736,-0.3273041980724515,0.31361916226842945,0.16876614586226157,0.8592103635049958,0.8336338361154838,0.13989375838672494,0.6963839672233963,-0.26319664589189673,0.3473289282880526,0.01965475943228249,0.8533972458193172,-0.5984319483673509,0.7030089011158408,0.8356119003664968,0.5961111524702852,-0.3715870678038665,-0.22088196455144582,0.9491520275777826,0.7952336543953065,0.701732389078643,0.7255883668349944,0.2525826076489792,0.787940364418763,0.46235198093389573,-0.27759323033331024,0.680905165429182,0.18329577175545067,0.32258423796489843,-0.42314198576293677,-0.6261071065822044,0.7333725542267627,0.7892912922061798,0.43891011560726967,-0.2629972407485414,0.35140341180791895,0.4787772801578623,-0.628685917448141,0.8622934613124263,0.4695060333559982,-0.32661851221906496,-0.5132845234225255,0.40588833904302046,0.30269976637963103,0.750644293483698,-0.6089961671709783,0.6474718330742852,-0.0767240690250093,0.7876897870488803,0.3767098131477415,0.7618180136614952,0.34220695387251304,-0.29217938452231285,0.6779985920137354,0.710994600858962,0.7272673082110175,-0.2126444599106499,-0.4754965950289548,-0.6488067062980499,-0.4647896040508016,0.36837216059950245,0.7110739445077076,-0.3028434688458408,-0.44964947378298453,-0.5652882165331142,0.05009477114187644,0.3910745522770818,-0.4275156252497318,0.4871849189409276,0.7643437497393103,0.6362874250424573,0.6950298729073827,0.5600928021929811
Temporal_Inf_R,0.6618019945335046,0.5995405008352734,0.404607780423959,0.3992678870762111,0.40734546447557196,-0.47018764999556606,-0.5657944514417012,-0.37571262161504365,-0.19308630483029618,0.6126137099218468,0.2482786554345876,0.4690665896295758,0.6284346943866542,0.3979805745287418,0.5553709540037702,0.564577579274184,0.6905253291644574,0.4514775924722136,0.6560173416021202,0.8279422730454145,0.655811778239988,0.5842265876105766,0.6695383956307286,0.32557200697940203,0.586612716322942,0.7363776044030994,0.5346277352325065,1.0,0.43096755087683564,-0.18992177351538486,-0.00040085735309878796,0.1794853389481236,0.4365264963350885,-0.24259295447174536,0.3819700745963262,0.46975809718604417,0.15566134884744717,0.09967438269548723,0.7428683044449329,0.23618207215306883,0.13655097879818726,0.21643133913163137,-0.31476874642222,0.6886070878961394,0.4130572934639062,-0.3931510095787076,0.36729310911758106,-0.12371778360142759,0.44668604439006787,0.4848604655428138,-0.2706332390020584,0.5576626976136126,0.43104823501125905,0.44326055140614284,0.5782409225739202,-0.49801728905708315,-0.4446521617287427,0.48280947026011745,-0.397266894346298,0.4764421733559034,0.719482399186049,0.6876739987038042,0.7787321286104558,0.04486313053326551,0.7283578959148562,-0.08359287280169503,0.038798065704555317,0.20863573691511855,0.5003091373043732,-0.16258196331057176,0.8726398047813482,0.49470242189036934,0.8860531470832861,-0.42254062297555606,0.002838317252072907,0.5888307395614505,0.2606879073234308,0.3581326131012455,0.373528082368958,0.08265305801853011,0.7267104986901376,-0.13401265222336134,-0.15303651476276212,0.38768918380812817,0.05457508369749063,0.8744402972895512,-0.161092839709154,-0.3448552147243497,0.4161110498604986,0.4823613577782266,0.29285631401923284,0.10406721675632039,0.5541822215007772,0.6981331480652933,-0.39920994361015505,0.5958869777075272,0.8315718253551163,-0.28885884882124485,-0.19369295550373375,0.33516710982543874,-0.06034982282344384,0.6178018987522009,-0.5094893427578675,0.16539815779223854,0.33492576132263807,0.32600058544338506,0.3028701578478476,0.26781756619302216,0.29653283782185336,0.15511888343108504,0.5307345326870112,0.6594474267657405,0.8131849249208596,-0.08520605443184225,-0.34939637969403115,-0.4756816145083738,-0.43513600391781193,0.4506232437200993,0.6412078311904829,-0.11296846074859854,-0.288844916311869,-0.36347614456527216,-0.047325711723674106,0.22928759397420576,-0.4147019772302272,0.8567115868154013,0.5636123685798493,0.4233932548519194,0.505228210644831,0.6323070569685272
