,Temporal_Mid_L,Cerebellum_10_R,Frontal_Med_Orb_R,Thal_PuM_R,Thal_PuI_R,Pallidum_R,Parietal_Sup_L,ACC_sup_R,SN_pr_R,Cerebellum_6_L,Frontal_Sup_2_R,Thal_VL_L,Thal_PuA_R,Vermis_1_2,Paracentral_Lobule_L,Vermis_3,Vermis_6,Frontal_Inf_Oper_L,Insula_L,Heschl_L,Thal_VPL_R,Cerebellum_3_L,Thal_LP_R,Thal_PuL_L,Supp_Motor_Area_L,SN_pc_R,Occipital_Sup_R,Occipital_Mid_L,Fusiform_L,Amygdala_R,Frontal_Sup_Medial_R,Thal_LGN_R,Thal_MDl_L,Thal_AV_R,Frontal_Sup_Medial_L,ACC_sub_L,OFClat_L,Thal_VL_R,Occipital_Sup_L,Precentral_L,VTA_L,Thal_MGN_R,Putamen_R,Temporal_Pole_Sup_R,OFClat_R,Hippocampus_R,Thal_MDm_R,Thal_PuA_L,Putamen_L,Lingual_R,Caudate_R,Rectus_R,Cerebellum_Crus1_R,Thal_PuM_L,Parietal_Sup_R,Temporal_Inf_L,Frontal_Mid_2_L,VTA_R,Temporal_Pole_Mid_L,Vermis_10,Precentral_R,Olfactory_L,ACC_pre_R,Temporal_Sup_L,Amygdala_L,Calcarine_L,Thal_LGN_L,Postcentral_R,Cingulate_Post_L,Insula_R,Cerebellum_Crus1_L,Thal_IL_R,Thal_VPL_L,Vermis_8,Paracentral_Lobule_R,Cuneus_R,SN_pc_L,Thal_AV_L,ParaHippocampal_R,Rolandic_Oper_L,Thal_VA_R,Rolandic_Oper_R,Rectus_L,Temporal_Sup_R,Precuneus_R
Frontal_Sup_2_R,0.06722899216580007,0.37959599319067,0.018879134761607935,0.1795338313693476,0.029638359465828327,0.0890335706556197,0.021244372060454386,0.005163067977838607,0.4294413037909719,0.0839245710375475,1.0,0.26078642606782093,0.179377107873479,0.26694053526236494,0.46501147226794637,0.3311723759859728,0.09288755910051347,-0.008673179763675746,0.154937907948546,0.16780203054763987,0.3320936008838749,0.2918738032306656,0.24840414128638466,0.33417804056983047,0.41267226373386545,0.1662720185604815,-0.07541599806985744,-0.16319235975951296,0.1778774988148949,0.45814115519723253,0.7882673267756083,0.45238682123031954,0.20886201583666608,0.12471363533330478,0.34170636382216785,-0.32625791330764636,0.48135718083738815,0.35327246330033346,0.08343159043287579,0.4476861737394867,0.2330390966493542,0.24384014741782198,0.03077900172954386,0.22315253898240628,0.44942062760036644,0.4500377811863835,0.3589710849467827,0.2378067596761164,0.1655690595544083,0.3029411532378341,0.15730959982017198,0.1891801555182611,0.05239771882683655,0.35522184943858415,-0.3728569948627377,-0.10559030731895895,0.5566036361309684,0.23003868683023507,-0.3353187186948264,0.11386955706987274,0.3508152852066856,0.24936075684316614,-0.2604274648628359,0.20391501562216613,0.30020863190669245,0.3344503881613736,0.39357430256520004,0.331401102170699,0.44185216957041457,0.30836111487269585,-0.23111751087829527,0.3314826547726371,0.2899194788847571,0.20873183275216686,0.4495037814892197,-0.026300274222980535,0.2338574330847305,0.17238097747702216,0.18683138919201678,0.13618942245480403,0.09223862105109276,0.1429594463335253,0.16524714508136096,0.3328110649945906,0.2699636993434469
Thal_VL_L,0.5777652212304206,0.36726966941725897,0.35997443759026815,-0.009614212403868441,0.36573607393591906,0.4848166545329031,0.09111110726853798,0.6011324299648225,0.16154750972156662,0.5239281123149527,0.26078642606782093,1.0,0.24297390618963824,0.4606060542390127,-0.10180954684027708,0.47761360223095467,0.1297218046332964,0.5860118621223854,0.5936353316579979,0.21159784334936765,0.7026251724902406,0.5639931795666997,-0.34786727742745116,0.6543172876132795,0.07419605202787871,0.4479673180186932,-0.12645741138646022,-0.11376747922326999,0.7854885223589347,0.2248714447646113,0.36543333316809984,0.4799702359646977,0.7860152408295775,0.6735548561004021,0.35685480665836516,0.45443533683204984,0.49256317447249853,0.7753352316875325,-0.220116714581764,0.07501991083253035,0.3043581913614582,0.5217267211809175,0.7702054368818649,0.7403414569916725,0.00881480112386597,0.3991152527388315,0.4174711944564672,0.5380245174651431,0.405771020791132,0.38400572745407224,0.3315329382066051,0.43378252326028394,0.15404223601897832,0.47372639690112706,0.044280838758266126,0.7338666901315912,0.5011880410699968,0.36042791596078405,0.019230845146113163,0.4231996262213768,-0.11083166240041946,0.6753956882150053,0.4576100505584445,0.6324831531597713,0.36038972647910494,0.28322059417561546,0.7244074619536685,-0.28844717467582226,0.30694463038404557,0.48695335956253244,0.3402526605362343,0.465096550771006,0.9519520173021447,0.17874062020011303,-0.11475920014397735,0.013356399979372597,0.41430578150461894,0.6971247360216001,0.6985717909183699,0.7268582585681612,0.7844740514039461,0.514024583547662,0.41932344628555257,0.306164085687131,0.22038336480089263
Thal_PuA_R,0.35858430857153734,0.3337982725980534,-0.3407216873021215,0.8478031389612436,0.8262961780620327,-0.5708467280084087,0.10119573346183819,0.4187285196224738,-0.13215630617836324,0.5202393993235542,0.179377107873479,0.24297390618963824,1.0,0.7697748120459986,0.6091733654592119,0.08349591986807166,0.4717869726736949,0.3751416667681829,0.4475407293150555,0.748996616768206,0.6931567075784053,0.005864769681178444,0.35746683195038287,0.806543411634864,0.6765797473611895,-0.1432581942930529,0.665231149508316,0.6332539361448709,0.27882557011433295,0.6942318772127146,0.026919291598531223,0.10263689049367418,-0.16532174158300797,0.3666489485089374,0.33980628014184094,-0.3646201845529741,-0.1525187639503738,0.46317869492640223,0.6158252016321907,0.6372372571251765,-0.36014717476858726,-0.4662296709179036,0.1684555421547109,-0.015825821133878905,-0.07368043560583486,0.44247309763056597,0.05316359282249424,0.8198107643110015,0.22884175965426995,0.616020186683039,0.34844472313155267,-0.5963957118087536,0.6442959973683487,0.8539767657758277,0.35583953983661387,-0.06692525506259106,0.3447068582672481,-0.39101558801024877,0.4414651228918269,0.6616101772235616,0.70820315319763,-0.010161548092233075,0.24102493018993287,0.5524317882377422,0.2917782371965333,0.6411162007916753,0.4136593117539959,0.5194364833175352,0.5454469533453237,0.555024086683296,0.39008760818047483,-0.2425382984758039,0.34984750415397775,0.3947503142377033,0.5095402247752184,0.6733637197628667,-0.09591255840588397,0.02139959175607597,-0.16238092709731838,0.46005303786451546,-0.007532220461984702,0.35517687497101447,-0.5807535778878731,0.6466393271636288,0.5662938672045649
Vermis_1_2,0.41868269706874933,0.555154771949999,-0.20510641756327022,0.600783243459877,0.7325214968838553,-0.2678640651138571,0.031541948693066355,0.590829692660177,-0.03726310009448645,0.5619384389765312,0.26694053526236494,0.4606060542390127,0.7697748120459986,1.0,0.4786678388732056,0.3384177402696395,0.46114612977443914,0.439700242957913,0.5725943818258598,0.5666727773983838,0.7357901204748971,0.2092893679775561,0.1823044903715837,0.779163612680177,0.6086171118266096,0.12231305270371556,0.4731473116050703,0.4070790714410353,0.4054250754700015,0.6039844024518948,0.17168371837594515,0.24401805518796787,0.09751440444804405,0.448969603219792,0.424533494863454,-0.17981720507886242,0.04435398708497171,0.6269723357946961,0.3903491994495682,0.5571006209977403,-0.19023179766660706,-0.10731217691870959,0.3355025442844452,0.24848168068930226,-0.03244888785816832,0.5568235593847043,0.20660491569355924,0.7486158314943626,0.3564325477565813,0.691705870321102,0.38420662648192594,-0.3132244981199029,0.5906428541732373,0.7934900731199753,0.32167079922301284,0.12083281583499847,0.48093372937093193,-0.11460131117398424,0.38495033773488646,0.5459130773775244,0.5612921629909965,0.22240443274923385,0.31280217824711176,0.6013482965117632,0.49252600536132657,0.6634472825681846,0.5084273505884777,0.3646171794206507,0.5479207571226791,0.6152933213110281,0.33384153299829056,0.07409735586443109,0.5292020933575784,0.47476257278680956,0.39753021579027037,0.5186792549597756,0.0011386417823757776,0.2849300197872251,0.1018799151503436,0.5537923291830926,0.27679527296038897,0.4469994306370863,-0.30719475110634686,0.6473701038278196,0.5610860863519468
Paracentral_Lobule_L,-0.023700253848240455,0.2565883731556793,-0.2021978172634738,0.6123852687770881,0.3869778119336306,-0.4322569111675323,0.054698520164394346,-0.08725347219859081,0.24966391921523642,0.21238965459057466,0.46501147226794637,-0.10180954684027708,0.6091733654592119,0.4786678388732056,1.0,0.07306435280227419,0.3644850734874411,-0.1018801816879923,0.08325389682863146,0.5564545844620427,0.4285452699419491,-0.05860093578323168,0.5310879496798592,0.5076458921512803,0.6902854723305685,-0.14807736650444447,0.41168078115656787,0.3859050546705492,-0.079515680397882,0.5895266261638884,0.2728103136377404,0.19959722426674595,-0.3440134428896943,0.12434426039542504,-0.04604494191056794,-0.669349994826429,0.1038303152232561,0.243272534385817,0.6851416696459874,0.7413885840176642,-0.14791291350678748,-0.33366864245936523,-0.18215018224003143,-0.03792445502821136,0.43712702381710655,0.41676693710764595,0.09477743569512781,0.524769737418697,0.07295023979897794,0.44049415756148563,0.12062427425681348,-0.38039662000482233,0.4055394214083767,0.6451687702998777,-0.006783390760405514,-0.43959858099852595,0.2293255740645058,-0.2153602810111517,0.008719625462507057,0.3063056283872397,0.7346556256725405,-0.15285942043091974,-0.3573189744506669,0.21543415725237092,0.26474436428711434,0.5820942900031263,0.15335030725649512,0.7406565132582822,0.6741185761760727,0.27597663847742,-0.12568937628194013,-0.10773348465062839,-0.03754538879430073,0.40223140536372615,0.7799112812249601,0.3357718060883341,-0.1106582867722911,-0.1322944806268486,-0.2132070079278419,0.12952820677295818,-0.2400071408493864,0.10961345373975136,-0.43864591102660355,0.584449110660683,0.44619256294841325
Vermis_3,0.26962454289051024,0.46509296716939946,0.025539783357175484,-0.13330251878098265,0.11372867724108557,0.38912607580146186,-0.16925082114212575,0.38099677299656026,0.30993972593231195,0.23397391309093818,0.3311723759859728,0.47761360223095467,0.08349591986807166,0.3384177402696395,0.07306435280227419,1.0,0.13599273278276577,0.24147406448041114,0.341464703644506,-0.15448634668215291,0.4151619832198645,0.35994662752184453,-0.06859277878960196,0.21805047324131407,0.251375532524559,0.457550512617305,-0.11369752458811234,-0.22536539066894734,0.39208231013160466,0.3159398985783114,0.2933302326369441,0.4864259612754021,0.535692947063326,0.36531281775198343,0.21992253032069883,-0.03759638999917181,0.3773917214873901,0.5651024313090106,-0.18279871775642664,0.2351653800144077,0.40565886831659576,0.5673907279843172,0.3909097409230286,0.529106663457524,0.17979123868518085,0.3835817991923934,0.5291264135688915,0.21640082183643786,0.3563669954195676,0.3590547158332707,0.2570093916869504,0.342302780794916,0.02281786594889201,0.263337737839069,-0.16964065640530387,0.2710897762741097,0.49465953291316567,0.40540437975761473,-0.034120777439546904,-0.14814414178985016,0.08756692222344879,0.5060622165515873,0.09432926056324709,0.2874482522457641,0.5951719523516483,0.3522700652142398,0.23311732300194127,0.049296800607899455,0.25584843057952483,0.2835999785424726,-0.03659971006039187,0.6076451540109341,0.38399615639374735,0.2588687534198663,0.23429025373147158,-0.10941844779985806,0.19974809123818338,0.6067783275470723,0.5362309736762663,0.30889371046665487,0.47398266923253346,0.2611772993360192,0.23453011097949783,0.239098950343379,0.338916805525174
Vermis_6,0.31292627733102746,0.5337682323989197,-0.21670169173937295,0.3950244118829754,0.454377404230838,-0.2229613277677074,-0.22095519508494943,0.3113169242862967,-0.01177439471965812,0.736276526245147,0.09288755910051347,0.1297218046332964,0.4717869726736949,0.46114612977443914,0.3644850734874411,0.13599273278276577,1.0,0.10422452116368353,0.45841986686544434,0.24145352100512066,0.3799033250734765,0.3710886566899105,0.20337475720871628,0.296599794147197,0.3400897704880752,0.17666956578269236,0.36076125235782946,0.19753264278294036,0.3436299570842528,0.5901981761173558,-0.025454824738429135,0.25189047618657917,-0.0008520666498016379,0.24812705966192436,0.08408703834981653,-0.18612788098913008,0.07450245750689173,0.40978006596018135,0.3771322457595043,0.29450739072686144,-0.16761736308490716,-0.09855914545801288,0.12470636006767832,0.2540917337459983,0.09822960341827423,0.38402464216082377,0.27797096925249376,0.47987624526002354,0.3951128944358663,0.7030743064434775,0.29593605093380443,-0.16375091264129518,0.6537766244115999,0.5145009136384099,0.03329927610695043,0.10403185724978305,0.15739282971282043,-0.12052778526930685,0.40553004411979976,0.3402535920522607,0.36957672160024135,0.1612300445540763,0.00991532203619371,0.22866249424537927,0.6090988852775981,0.6824552233614949,0.06581715148813469,0.37725024370042315,0.3667274953844549,0.5145836597806673,0.34731080137152875,0.1190878183604751,0.11568665047080803,0.7596494065081375,0.35989383359234345,0.2762081697203622,0.11541643262021799,0.21534514249620357,0.19573769133898164,0.23504789900588494,0.20463432972950024,0.24893899647683132,-0.16782715383131094,0.6709982686579679,0.5336762916897975
Frontal_Inf_Oper_L,0.495660837557302,0.014404431202754326,-0.22039920335073082,0.19961439149525922,0.24214329100786688,-0.03561108900818265,0.26031287999137803,0.6399655629956927,-0.07240356322130397,0.40759305051550415,-0.008673179763675746,0.5860118621223854,0.3751416667681829,0.439700242957913,-0.1018801816879923,0.24147406448041114,0.10422452116368353,1.0,0.5281368737410113,0.4107174957501619,0.3901773290111518,0.1894946811287895,0.04268453415010913,0.5359036037629126,0.34715206164638945,-0.021803950368758946,0.27833898303540394,0.3270035892385579,0.6151359813779119,0.22521435195587416,-0.08045717982114683,0.20686885084563467,0.43868900543985834,0.4143836974147527,0.6534332000225657,0.30589746877732615,-0.15045435609767133,0.3245888704990662,-0.0835241678372032,0.3991259485361183,0.043072666383603,0.13527878492688056,0.6385269008823965,0.21056988107535157,-0.5533449881237167,0.3835674355929357,0.14653910589112976,0.34882101274254534,0.19025627632476919,0.1507690578039399,0.32861882715679985,0.012239823620787274,0.04159330663147039,0.35795432610514205,0.4273251881337861,0.42013005378266893,0.6937946769642,0.07987596586043483,0.490515683657462,0.555116400867982,0.19050137058797076,0.43355729100747376,0.7424288634126112,0.760522727315422,0.10162749618295766,0.24514570187041973,0.5795442308372586,-0.0679997908102469,0.05785543741264384,0.5116094030638854,0.5439009230865414,0.08389201301458597,0.6696529870485607,0.06175860317409313,0.08302487950825592,0.48580167853051354,0.22824046286476043,0.2581958845666726,0.25586945346829376,0.7835569589962547,0.18103682646415514,0.7344340824569427,0.06023873229489605,0.14121123633613653,0.5423014178975532
Insula_L,0.4771630694088215,0.3927724803059885,-0.0876775719280204,0.34743560500821613,0.4497599316431635,0.06885788739199399,0.013143278756935986,0.7431574331738455,0.2741778065922909,0.6984206621463291,0.154937907948546,0.5936353316579979,0.4475407293150555,0.5725943818258598,0.08325389682863146,0.341464703644506,0.45841986686544434,0.5281368737410113,1.0,0.3443965408414454,0.6231595795864834,0.29054063854317214,0.23116814938056343,0.5439230183484091,0.3898277721625977,0.42200503343978896,0.3535909148468365,0.1962993182282209,0.6952165562703382,0.5193662670609325,-0.060312532521266074,0.6099085787871884,0.531146442168795,0.6528315301729225,0.4928757269782492,0.15724390755643483,0.05296860087448324,0.6365333068288167,0.07503202437938945,0.32442647101931155,0.23870672583020064,0.2897383583007263,0.5225706466181907,0.486439737550472,-0.20799641249348075,0.663567554608657,0.6440541068100399,0.5423890847398956,0.6608579940704998,0.6329001328532988,0.7807127803392983,0.09849469056842533,0.4419083095392435,0.6469856892831906,0.09334158931012818,0.3111358585537535,0.5279730866431773,0.2966975539754829,0.39868978034497365,0.5835247454440479,0.3468619274027273,0.5835101337765047,0.5077687833326318,0.5968471401568045,0.6011463906329219,0.6226345681487253,0.4507577395785302,0.27135100625159975,0.2296903199831444,0.9054920801731755,0.47601438301704035,0.43489848079436383,0.567769933874783,0.4203630734956535,0.29436693628770944,0.3556017672173937,0.5020464394764985,0.6020518713770354,0.5382306978074076,0.6054973337668159,0.5216290414239086,0.6698184965342323,0.16101757307362577,0.618215119530429,0.6439863529518527
Heschl_L,0.24341405967819338,0.13140318543655413,-0.27714231865812855,0.7183455272013388,0.5614161408251829,-0.4896522261237557,0.23174184046382737,0.3002169754022195,-0.13481989934953623,0.379835023729049,0.16780203054763987,0.21159784334936765,0.748996616768206,0.5666727773983838,0.5564545844620427,-0.15448634668215291,0.24145352100512066,0.4107174957501619,0.3443965408414454,1.0,0.5115504474793073,0.026678623099963106,0.3454268096479184,0.7390775227531381,0.6032698759953246,-0.23028359924920103,0.547560293648391,0.6007479776079299,0.20862285988713525,0.521466623599555,0.08099766811767536,0.028230126587782022,-0.2272152077872018,0.2018861879434621,0.32501220510027146,-0.24985118124510716,-0.14537273787226174,0.2667646276549381,0.5421352235790873,0.5912219036276936,-0.4213704738609995,-0.44426978843241405,0.15812082313727063,-0.026759871457231684,-0.10682652001466625,0.4103504637063048,-0.10407083734415461,0.6879333978521608,0.08018470162701509,0.417619715740402,0.18411439003597627,-0.45345965378027514,0.42310957805632027,0.6692898448128404,0.3910300330953276,-0.10570173039147057,0.31216847218320104,-0.342460792226635,0.3030198188809759,0.7314477663850282,0.5883768315087121,0.07676055365983724,0.26575244296132444,0.5326655204377176,0.04315245495848007,0.42129548496702274,0.4999201945332469,0.36853016483707257,0.5465009038705139,0.4912973816244966,0.28788398218745487,-0.31659149823567523,0.3478789782011456,0.20012909305415683,0.39449892314914736,0.585019005075747,-0.025335866036982783,-0.1850270436523479,-0.18574435799373012,0.5687223179280253,-0.11806998249334788,0.3831186303027798,-0.43613509317747334,0.4884985742213099,0.43458935441221686
Thal_VPL_R,0.3058587961124923,0.5628929842924421,0.03100534753363071,0.40449021947452585,0.6511930533264838,0.0786919466839921,-0.08575555505943505,0.5609063267535771,0.23086284669202609,0.5775105408622379,0.3320936008838749,0.7026251724902406,0.6931567075784053,0.7357901204748971,0.4285452699419491,0.4151619832198645,0.3799033250734765,0.3901773290111518,0.6231595795864834,0.5115504474793073,1.0,0.3548785767740697,0.022439855146185014,0.8412289411758537,0.5176535999481782,0.3595942327962302,0.2144010726798026,0.10930042496495376,0.4820389440942999,0.5948340543227434,0.26923631002131376,0.5356059325693137,0.3588300227746862,0.6697635044508387,0.2842449273369714,-0.10377372794423964,0.33094132964395717,0.899311061615062,0.19110600816098325,0.43019810359759286,0.038316515659752276,0.15951208437874437,0.4012161969208758,0.5802470203636191,0.21409670613094345,0.6475018590605873,0.4058733992639762,0.9132516981384995,0.5179885799386348,0.6507005412645726,0.49683217575705124,-0.060985581605899786,0.4828568972923796,0.8830400711521234,0.05368839849527503,0.2193833570638851,0.44268198448816676,0.0885980217131971,0.1229893068800966,0.5382677467265682,0.4748646972381923,0.3723270290984373,0.22440323569044007,0.5370485861396675,0.5100267631055816,0.5856287717477835,0.6813421830338942,0.3248410733005518,0.7047256436312928,0.6297815902888985,0.1673910252056776,0.3304289701878745,0.7271602219295609,0.48420701420388534,0.3037968587460486,0.21095385446778098,0.1242725166496504,0.49770244771628985,0.36251436073610926,0.6453423741411802,0.5669009433013442,0.5450147347170238,-0.0954658852833589,0.7574771400424892,0.4093508821685184
Cerebellum_3_L,0.28360762801272965,0.49178176965622955,0.3671287119528836,-0.24930945915894617,0.03850261980561239,0.5101484847491782,-0.10784830191492972,0.32322997832383316,-0.00726998901373496,0.39249377820048365,0.2918738032306656,0.5639931795666997,0.005864769681178444,0.2092893679775561,-0.05860093578323168,0.35994662752184453,0.3710886566899105,0.1894946811287895,0.29054063854317214,0.026678623099963106,0.3548785767740697,1.0,-0.4412282279974496,0.22010244789232097,-0.11771177878553199,0.3377467555899162,-0.38783141100186364,-0.32967956120698244,0.44472317379324394,0.14217157841731287,0.5237364711660379,0.23415624605797047,0.45649272970046806,0.2511575641928948,0.11527007564395468,0.37473243842016757,0.7261882005368511,0.5626903146141756,-0.23705335926192864,-0.12696094046645748,0.023112376703410334,0.3783036280411522,0.33234144202736454,0.7272348188253451,0.33399252596761403,0.14029381010664296,0.16637000486965017,0.2782427859834129,0.14938622204776508,0.30394123387226896,-0.03257676713798666,0.5218009286638168,0.08352372010175506,0.12456576465237484,-0.0407568892047547,0.5262354968535888,0.21021450370621908,0.1744283857590871,-0.08958587194986527,0.1201953556485754,-0.21935163548027597,0.5869169987369989,0.09619349061347217,0.2697710595976037,0.3019338868900819,0.08937361517293561,0.4014706150523381,-0.31855804769923096,0.38114151368718985,0.27993685130442886,-0.014120872213431761,0.427311616918717,0.5522866662129418,0.38417235621415713,-0.15305584594932115,-0.27404325479533903,0.18244158218191917,0.40120767734715596,0.5330915146293221,0.5040040752152858,0.5670974423801455,0.24890067275076067,0.4506195719678867,0.27726944753672844,0.015651710297013084
Thal_LP_R,-0.03136610008675405,-0.10415677666838093,-0.578164795521877,0.6271151570514164,0.09966853488057374,-0.5846919522464555,0.13435584167182163,-0.07779752731633884,0.33143764298616446,0.07350197297040605,0.24840414128638466,-0.34786727742745116,0.35746683195038287,0.1823044903715837,0.5310879496798592,-0.06859277878960196,0.20337475720871628,0.04268453415010913,0.23116814938056343,0.3454268096479184,0.022439855146185014,-0.4412282279974496,1.0,0.15858482578605368,0.6358288792340631,-0.18607568541268862,0.6178583001839263,0.5021483525868908,-0.020934136792784233,0.4719540083072432,-0.21587544273851966,0.3355731431640608,-0.28673476890387434,-0.040803119590332435,0.18223069762429886,-0.6090607599741071,-0.4174574982428327,-0.17050908724032615,0.5486371742657054,0.7194565960017986,0.06761052913659625,-0.23532691317970159,-0.15145942913615615,-0.39396697631727584,-0.0912952328160826,0.4996391582608109,0.28135789657231924,0.09540621585008598,0.09770253019091438,0.27574005165177917,0.41478296006204934,-0.41706166903590447,0.126570783805274,0.3998598122079111,-0.07727772899421143,-0.5721633936622428,0.34663189157357077,-0.04769045813591195,0.15839280766925515,0.2631023358675561,0.689826859643866,-0.16206842343723962,-0.14484544983671915,0.20898192895494616,0.19419814689731366,0.5209632890912171,-0.077333525689962,0.8108488781326552,0.03880909954167222,0.41637133308894375,0.02660743842688528,-0.046344975390801936,-0.3026964924987643,0.11508896344759906,0.7811857433131678,0.4862098935000608,0.18932579222796053,-0.21848498035859196,-0.2290633006499497,-0.0822675904702001,-0.532410037236307,0.12007277170680083,-0.35517861357166686,0.3029842994887733,0.6386798781052929
Thal_PuL_L,0.47370918327090883,0.34720650437162104,-0.0406514143937309,0.6415320322183471,0.727321955473391,-0.1841472913753246,0.20568149788754653,0.5089381718460209,0.03313104387324757,0.546359509334473,0.33417804056983047,0.6543172876132795,0.806543411634864,0.779163612680177,0.5076458921512803,0.21805047324131407,0.296599794147197,0.5359036037629126,0.5439230183484091,0.7390775227531381,0.8412289411758537,0.22010244789232097,0.15858482578605368,1.0,0.5736838611512468,0.0260144037536094,0.42386820613601806,0.42975156834569866,0.5399011398350219,0.5701294605097667,0.26078393808545686,0.3004844999853231,0.2014941421227109,0.5849137694404994,0.40656707705745465,-0.08978537356271803,0.1546669998309872,0.6526686386300801,0.40427130436750275,0.5809192145779005,-0.11330412175884086,-0.10564734456392164,0.4482920099972386,0.3043055946828382,0.003137116752177315,0.5321815245691667,0.17852586295676096,0.8532496323812588,0.2744773607820905,0.5697677422708052,0.3726663310458686,-0.2084946456868977,0.463086679679882,0.8734009004734489,0.3034464433241537,0.22552843305051548,0.5242638338964851,-0.08431550018973426,0.24649728589202194,0.7198700361769984,0.5038427895942145,0.2868706863217627,0.33592628679418396,0.7257523269407982,0.30525326640727324,0.572694814368174,0.7226448260657841,0.2815187718616538,0.5772055324436299,0.6034723559421634,0.3690438431169618,0.004587467216576804,0.7432528950099695,0.27695420817379646,0.39584376721621456,0.5194333130700762,0.11128881269068797,0.23946165524741123,0.17733401902474658,0.6983155701022049,0.28106348934092723,0.48986073699749877,-0.20753089441909975,0.5793117180395353,0.5046972073640192
Supp_Motor_Area_L,0.10332700140704973,0.30539152463773883,-0.5782236176020872,0.6196174398344412,0.34959332480681393,-0.4608836058518792,-0.046212297214181026,0.3368660914805417,0.25742379670370114,0.2975016187077451,0.41267226373386545,0.07419605202787871,0.6765797473611895,0.6086171118266096,0.6902854723305685,0.251375532524559,0.3400897704880752,0.34715206164638945,0.3898277721625977,0.6032698759953246,0.5176535999481782,-0.11771177878553199,0.6358288792340631,0.5736838611512468,1.0,-0.03258346373267131,0.5280772682524225,0.3871979331137276,0.10769821757095556,0.6919052123537317,0.0788532850269156,0.368252284626022,-0.13216117800253424,0.24223528556293109,0.49226642146072774,-0.5644211113235483,-0.15990541645910142,0.3456784620371133,0.42382875086837724,0.8925619951579425,-0.11529293053986522,-0.15081299925896496,-0.01328407348513284,-0.03932371636606045,-0.03564078317819691,0.7050251537853871,0.26064297155671656,0.5901929692067733,0.28605946100755175,0.52225582947157,0.4388931363106997,-0.3974080283068084,0.33232619530220586,0.7082624265457574,0.15841797693125284,-0.3908600021690947,0.6366548403185093,-0.075455844578855,0.3580724239981833,0.4593590120375031,0.9062418806719182,0.0904887631673619,0.145396989765098,0.36162553526520996,0.40269805988948953,0.636863993176305,0.3476941194818353,0.7451412655714685,0.5445017278450053,0.5752820826832847,0.0528690255587155,0.07021809927432901,0.16941320765595097,0.4369831294237563,0.7442686507866547,0.5010216449095788,0.041553054143394205,-0.00817462826179949,-0.11244185179014425,0.34037019831459825,-0.15591715435258166,0.4420963256735245,-0.4026049571209893,0.5852224771671859,0.6912930450418432
SN_pc_R,0.11278626861811625,0.4188946498998887,0.26512292418205846,-0.2547393742970411,-0.006503181963112258,0.5095487113670443,-0.2937891322046215,0.2220570312331098,0.41198437057374127,0.3364433254208063,0.1662720185604815,0.4479673180186932,-0.1432581942930529,0.12231305270371556,-0.14807736650444447,0.457550512617305,0.17666956578269236,-0.021803950368758946,0.42200503343978896,-0.23028359924920103,0.3595942327962302,0.3377467555899162,-0.18607568541268862,0.0260144037536094,-0.03258346373267131,1.0,-0.3635072884677895,-0.4588689658809075,0.3133205925945915,0.136515352629255,0.18839119947887042,0.5208626286185256,0.566118149967127,0.2933829120827869,-0.04281226577302139,0.12421510853701115,0.46940181651255913,0.5178402343542274,-0.31970153502132,-0.10897335131584095,0.3278488570218257,0.6071905983366549,0.28694205146911966,0.6358017284821802,0.3431670725400076,0.43528189742033324,0.6075623397633186,0.22261914547896886,0.5054647279797808,0.3665132664713639,0.35036283266211093,0.47148265086109364,0.09516683741480263,0.19101241003051275,-0.392886387367662,0.302116426771037,0.15771567569079384,0.675392959790199,-0.2304743895661713,-0.01895729813774133,-0.1473312294021851,0.5448654609959974,-0.0288153436178589,0.006770676160175988,0.48930046987831677,0.2284589228761242,0.27069055824613547,-0.06499955128587584,0.1854210383076963,0.32476050873702106,-0.09082242549171253,0.6759138014375468,0.331315365524829,0.3211544951364679,-0.08449334271539913,-0.4377516575534174,0.5638914172381172,0.6234693325533822,0.6538883757539226,0.16137568167125543,0.671608126159007,0.21862680820022662,0.5010093450376325,0.3287293057349982,0.03570774462968212
