,Vermis_10,Postcentral_L,Cingulate_Post_R,Calcarine_R,Temporal_Pole_Sup_L,Thal_MDm_R,Cerebellum_10_L,Fusiform_R,Cerebellum_8_R,Occipital_Mid_L,Rolandic_Oper_L,Temporal_Sup_R,Precuneus_L,Frontal_Inf_Orb_2_R,Cingulate_Post_L,Red_N_L,Thal_PuL_L,Insula_L,Thal_LP_L,Cingulate_Mid_L,VTA_R,Fusiform_L,Amygdala_R,SupraMarginal_L,Cuneus_L,Vermis_6,OFClat_L,Putamen_R,Cerebellum_Crus2_R,Occipital_Mid_R,Occipital_Inf_L,Temporal_Sup_L,N_Acc_R,Paracentral_Lobule_R,ACC_sub_L,Frontal_Inf_Tri_L,Paracentral_Lobule_L,Cerebellum_Crus1_L,Frontal_Inf_Oper_R,Temporal_Mid_L,Raphe_D,Postcentral_R,Parietal_Sup_L,Precuneus_R,OFCant_L,ACC_sup_L,Supp_Motor_Area_L,Frontal_Inf_Tri_R,Cerebellum_7b_L,SN_pc_R,Temporal_Inf_R,Thal_MDl_L,Thal_LGN_L,Cerebellum_9_R,Thal_MDm_L,Vermis_7,Caudate_R,Occipital_Sup_R,Raphe_M,ACC_pre_L,Cingulate_Mid_R,Parietal_Inf_R,ParaHippocampal_L,Cerebellum_4_5_R,Frontal_Sup_2_L,Cerebellum_9_L,Hippocampus_L,Heschl_L,OFCpost_L,Thal_PuA_R,ParaHippocampal_R,Vermis_8,Cerebellum_3_L,SN_pr_L,Thal_IL_L,Vermis_1_2,Parietal_Inf_L,Olfactory_R,OFCmed_L,Cerebellum_10_R,Thal_PuM_L,Parietal_Sup_R,Thal_PuA_L,Supp_Motor_Area_R,Cerebellum_4_5_L,Frontal_Inf_Orb_2_L,Cerebellum_6_R,Frontal_Sup_2_R,Cuneus_R,N_Acc_L,Rectus_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Lingual_L,Heschl_R,Angular_L,VTA_L,Pallidum_R,Thal_VPL_R,Thal_LGN_R,Thal_MGN_L,Insula_R,Frontal_Sup_Medial_R,Thal_PuI_R,Olfactory_L,Putamen_L,Rolandic_Oper_R,Thal_VL_R,Caudate_L,SupraMarginal_R,SN_pc_L,Thal_LP_R,Vermis_9,OFClat_R,OFCant_R,Lingual_R,Thal_VPL_L,Precentral_L,Thal_PuL_R,Frontal_Med_Orb_L
Cerebellum_Crus2_R,0.14756485746260437,-0.29736435782844145,0.27140478790120576,0.5786597660090786,0.22070300429330955,0.24836567858530692,0.025745233251060852,0.6237104199830987,0.7726557182984582,0.022412342820850386,0.01366519532324436,0.4423144026657525,0.09110814488906036,-0.12304258415495808,0.12890444643753587,0.22863332992034452,0.15850947925051645,0.38189005666525866,0.14678223911685148,0.18330631371727613,-0.06098118077722473,0.31615052331899707,0.27063371710661144,-0.1402224884834724,0.361554404623987,0.5289340673752821,-0.11978844448799314,0.22549690536749425,1.0,0.040264629403859525,0.28370110397227416,-0.013181518965265211,0.48621181198785174,-0.09791205576704781,0.004577486635779127,0.017450633243356144,-0.004329210667883269,0.561047391573958,0.17237403482564367,0.32119504885224054,0.40286044491322553,0.08527689502571371,-0.34825024158486795,0.16058238107689746,-0.1437685134467217,0.33144605762410995,0.02268060710536023,0.030222977120156574,0.4949203447326258,0.3114977334104502,0.6989409068407015,0.11351406559023972,-0.109678419938015,0.6669000261592573,0.20494680611660746,0.6428188591221871,0.31250277378267594,0.20149424625206594,0.05834579819499773,0.03769799303636493,0.3562192128115607,-0.15568503987058588,0.36922613710292335,0.29632909486113074,-0.024119972656245412,0.6262175174327537,0.04055993001273419,-0.01840996624975714,0.0607870938431937,0.2947918311466056,0.1504811387762011,0.48976189857622865,0.09810767913080284,-0.04550420811725587,0.027413034595044603,0.33311597490279105,-0.37166584562269944,-0.004698391996548696,-0.0603526445613304,0.34593590103596056,0.32432968994735445,-0.07747080540096545,0.3655057379427762,-0.032058933241781086,0.15868819424230152,-0.06827308721934461,0.5967597420593914,-0.1437231257373328,0.07751845506448006,-0.21932579162883797,-0.22608667592435222,0.28941431427357617,0.0725680528147436,0.38204897832055484,-0.16542750279215412,-0.14559581243332445,0.03909147340041159,-0.09443650450287576,0.33125506269172816,0.1057707959772977,0.02278532420202609,0.26912883199329646,-0.21685325204141612,0.582735831160542,-0.013403569021925191,0.5169119644949655,0.1255729045302239,0.38780981929578245,0.15566485589062753,0.06225104606313343,0.10220696847144559,-0.13634232840745314,0.14795081506436078,-0.052693352108912954,-0.2466208864947681,0.5220007091126593,0.1179591701177659,-0.14718297846359513,0.1323607550611373,0.15460078974561442
Occipital_Mid_R,0.3920708757616639,0.43801621250691347,0.05750483798867892,0.35435580806608497,-0.25869599082260103,-0.14834342754967847,0.39602724069159684,-0.14831885486570837,0.00987184806850234,0.6390160987722329,-0.10125239397863964,0.15220992625955607,0.5402702230138928,-0.310473886769917,0.027517650485728434,0.3185524515478179,0.33399625352868206,0.08633457697928584,0.40225654934673255,0.20465108570030854,-0.359811372582717,-0.05360568012440986,0.23275083770984953,0.35521120235886844,0.642616102944973,0.17681101444791525,-0.34983884507458884,-0.17434226545935927,0.040264629403859525,1.0,0.4009890554342028,0.23065121250148823,0.23505192379555565,0.4385581026395922,-0.20703447103571057,-0.06378219962709378,0.44902012422762366,0.3035385410159304,0.28719243099314645,0.19459832717311196,-0.33256593954246877,0.43597169842622163,0.29776871291173684,0.31544989304926513,-0.12844721645398238,0.002863694539107006,0.33263625023547916,0.15319635336941279,0.06643375796629818,-0.410075117764266,0.015503820130813747,-0.3710590947361219,-0.027220549482382353,0.016490399192524124,-0.10573688387871512,0.45424055528193735,0.26103395889750886,0.7174069100652519,0.29393432986923346,-0.0778919371861078,0.05668641442794055,0.38881416830990034,-0.3452637190538776,-0.2522849134008409,0.22612306426817524,-0.050633305578979666,0.059672169338077195,0.40869850044638784,-0.3064843958839669,0.5018814492139202,-0.4026198473206032,0.06658405605136995,-0.3433629565630577,-0.3780322098507269,-0.518407665931814,0.2820807548100024,0.5889067847276142,-0.1166125633053468,-0.44605580222508734,-0.1318949449587664,0.35998556207575616,0.31367241775201216,0.23345725002275838,0.271878898404028,-0.06254354803902283,-0.2580463295643888,0.24252655929079414,0.03058080193819186,0.6751316965335105,-0.23385736549056843,-0.5457528572344721,0.44131057216367225,-0.2541343913017942,0.43677874050511756,-0.11042724876465575,0.5952884085930139,-0.21320479468055065,-0.5120702613245959,0.12230985105506369,-0.1648838309036676,-0.5206550672981481,0.08452207263012745,-0.08269519818853635,0.4157226585045911,-0.37294400136903105,0.046662654825464174,0.04260011212052884,-0.13263768349241928,-0.1562997391830965,0.5058392022796953,-0.18797834255995455,0.39318322228172153,-0.39212597806898014,-0.23732996585700383,-0.28870231009554576,0.11749792273753995,-0.14170268828751412,0.3643410258211679,0.6332287580087201,-0.3292208948025481
Occipital_Inf_L,0.5362538806021585,0.39237577321168976,0.3730179480828246,0.6015870511752013,0.03406816169847695,-0.13749563992808303,0.3906651776454539,0.09047487415165506,0.20700641806463554,0.8069931384552917,0.27544307355999603,0.12058852881199356,0.5295519599279142,-0.6411502359501077,-0.054065772396809895,0.4702323641280809,0.46232149975516085,0.30290947417467734,0.20556236176783418,0.279300630802894,-0.4149636440102631,0.3763724793765603,0.29177578747514743,0.36829299745771865,0.7184613906645161,0.22064747720910324,-0.5188816638464084,0.341497404246428,0.28370110397227416,0.4009890554342028,1.0,0.5452434086974536,0.26653689726616625,0.18748094374612964,0.027162477517763958,0.39442554821901143,0.12444643965716473,0.7308096846599139,0.5289262971030865,0.579594020664814,-0.1563239351965948,0.10038985787032555,0.3261812460325454,0.46609644956609697,-0.3872693840684933,0.37995528514920823,0.2838122865689415,0.2297014158544251,0.5850464423289272,-0.3157956401687754,0.15993825196449277,-0.13809943341357,0.1476119386718439,0.21098711906858536,-0.041821728889913104,0.4364467936937187,0.2074005800861035,0.7014346726575241,0.19298838850236633,0.25606957033528266,0.18048136421588667,-0.02098141625318127,-0.16065468551822293,0.01749043857374244,0.45250879358377816,0.15250545380226885,0.13470790274670172,0.5192668549038667,-0.14814800285584062,0.6229851198377807,-0.20604490111046278,-0.013229075466387642,-0.2272331135789687,-0.24681851969258914,-0.2817728511586362,0.46123968925079384,0.5002332634922244,0.007414695518346088,-0.37444987700714943,-0.11390952974858538,0.39334520429648984,0.5434116791757986,0.33897862339256646,0.09018169742325978,0.1321021903777822,-0.2976860668509225,0.451379088970572,-0.2290270643461555,0.7701439962329987,-0.03595181617167831,-0.5632201734274854,0.5733321918408846,-0.3694284354883273,0.6054607215458194,0.03533202255477483,0.6951834714998061,-0.3147200641624857,-0.6066259009392734,0.1932906180102791,-0.18640675852134708,-0.3306092876087738,0.2924054032031696,-0.3180403694031441,0.6605805017843134,-0.10115660846401851,-0.022896925783576567,0.197385932551118,-0.006767361903404433,0.16050707515100934,0.1647702406663985,0.030480704008656538,0.2600661012530585,-0.2147802017713671,-0.5570068764160752,-0.6142048328317604,0.29739174263402685,0.1805829641957247,0.3194905399243247,0.5475098310410902,-0.41775897187149885
Temporal_Sup_L,0.6397401921075139,0.6497248272243211,0.6890269625234415,0.5505049866032062,0.2885238112110208,0.2531581939136702,0.5435855296383877,0.3712742358213637,0.2866667294507571,0.5251635444816665,0.755586376826516,0.3042766761366197,0.6028985755935599,-0.13194893217615344,0.21681099976420987,0.41907713141982655,0.7257523269407982,0.5968471401568045,0.4120045038262402,0.537584417726189,0.040925227898571295,0.7209551900333069,0.37423273160866394,0.6770442658463789,0.4325402689707072,0.22866249424537927,0.08930292533930922,0.6969615119925597,-0.013181518965265211,0.23065121250148823,0.5452434086974536,1.0,0.07463132585661134,0.3461515089754492,0.20976321173182885,0.6706677359301155,0.21543415725237092,0.5058190294333961,0.5016686685770221,0.6981362713657715,-0.13669936038651476,0.07991155118093089,0.43832814775162426,0.6263148187202484,0.06564469120485043,0.5937803726531866,0.36162553526520996,0.4351006035392709,0.47361126214301036,0.006770676160175988,0.19693477591685507,0.41469486466897376,0.5919323343996992,0.28792044287788016,0.446767849605485,0.061956454806404576,0.35428948950777467,0.4198022673659081,0.20003189165900198,0.4658683046414669,0.49595116782720805,0.020440817408969473,0.22436125373467714,0.3700539927867123,0.4684236771260027,0.38984963932031186,0.5939237878319078,0.5326655204377176,0.08764413719058421,0.5524317882377422,0.3036063618937667,0.13028609815867234,0.2697710595976037,0.2926712301580791,0.2331589256939891,0.6013482965117632,0.5123285703682837,0.32905838621995365,-0.062411457691598775,0.11105650992824452,0.5912510027918799,0.2955133113324207,0.48405156109106073,0.24716646616216684,0.5095504475430468,0.3345579143156686,0.5553959298560757,0.20391501562216613,0.5570123288984073,0.5246663188315351,-0.004212206567905076,0.3131327070158783,0.05699526270548744,0.5841406442125325,0.3647271452138486,0.6051595789425828,0.12289531459132699,-0.07189785378322928,0.5370485861396675,0.321394775717731,0.19843679191861727,0.5793310427219915,0.1502361760706281,0.4848964501330607,0.4049340356388654,0.1445735065939793,0.5810835050706981,0.4182997943795548,0.6797107060344697,0.12217378878547298,0.32993033281992307,0.20898192895494616,0.321310354396069,-0.2276446964039938,-0.11678190743599216,0.3900775873433854,0.661720919804394,0.5393948700800753,0.26228449609958915,-0.1486321895454703
N_Acc_R,0.3365242508122409,-0.049467109483377944,0.29728516958931805,0.5328629164838549,-0.1580120016401903,0.2629701976779424,0.43338615890231186,0.44405136610290574,0.49754749400931086,0.18763007822706493,0.13089301882243806,0.6882556597266551,0.4088560156169815,-0.30416479788343687,0.3420736534726966,0.5839464820307223,0.356190859335507,0.518438405290183,0.5028286619699697,0.3967831803116854,-0.17594992232803264,0.09077813017465906,0.5949883401056092,-0.10847858598444335,0.4861398091037743,0.47564134700718796,-0.20689972293467052,-0.09487120679395364,0.48621181198785174,0.23505192379555565,0.26653689726616625,0.07463132585661134,1.0,0.3465607564287163,-0.3462553187072716,-0.02115933822638504,0.3065338824685316,0.19948423034702636,0.5411449859097914,0.007854364848747108,-0.09099927643372173,0.5824070835391434,-0.326601841181993,0.4283281253491964,0.01244704027332596,0.12674377418887567,0.5121416269829352,0.4145721133083882,0.031456426916540346,0.17854364798038155,0.5947294473099312,-0.13341783813498806,0.14268167854883224,0.5772251839654883,0.22239791235794137,0.5197676046819529,0.6035131856757671,0.4431844781997235,0.5342882604821212,-0.21180325145867504,0.5148621042597622,0.06953309367542716,0.08619089088833407,0.26884202249303296,0.2931917946212123,0.49647245020917063,0.3770662649270659,0.366495320633755,-0.16211960764399566,0.5548944848753333,-0.07987581969977742,0.4593491554292007,-0.037216584884423115,-0.33107164119613613,-0.2583282317476643,0.5119250902784366,0.028807635930834324,0.30110303278548867,-0.2780240349078113,0.43902370677859814,0.5819723163162812,0.06105798040725695,0.5594038537338888,0.4580082938408838,0.2672648602203613,0.00021111443071103169,0.49544424102721374,0.1291831477132165,0.34450178967306455,-0.18222738056177903,-0.4725549908971792,0.30383508929671654,-0.34469409235629966,0.5564177310380231,0.1070081687404558,0.13372428629997485,-0.22317903913636086,-0.3732694966304644,0.4731400085150881,0.24646258683556035,-0.18039779253215413,0.5708395429575825,-0.17349765594688282,0.48738378476136685,-0.005621006244476365,0.5266173480235479,0.28990958191758304,0.39624879793640205,-0.005591955461263922,0.5433950951697728,-0.014462928974337052,0.3544044284149973,-0.048744599313559324,-0.06334119527560682,-0.3093572154283147,0.6132659599887412,0.09026812944234394,0.2767525349456717,0.5606172144812758,-0.2905736517938589
Paracentral_Lobule_R,0.2813884968389135,0.6258310845197478,0.21085265612335488,0.4237638404731926,-0.4144734313054251,0.34590087510684914,0.5950515436285024,0.19735791277009906,0.23895582216185618,0.4397451266394257,0.12944894399536175,0.4917176211951268,0.7563631031742082,0.02685546035862555,0.3720889153391032,0.5495754828119339,0.39584376721621456,0.29436693628770944,0.7794235105512882,0.6159090626353567,-0.050712864810954356,0.08125931066017067,0.6175791157097963,0.44623788346051246,0.5235936157054514,0.35989383359234345,-0.05009100813002075,-0.08079399822147305,-0.09791205576704781,0.4385581026395922,0.18748094374612964,0.3461515089754492,0.3465607564287163,1.0,-0.567610693799746,-0.11988313239090245,0.7799112812249601,-0.03456644522606137,0.2287430233319667,0.08671326050949237,-0.5392192232358247,0.8144971557037854,0.10407499551043677,0.7368401578693642,0.33436983622647687,-0.011903067534373675,0.7442686507866547,0.18298013152111783,-0.2424527115866508,-0.08449334271539913,0.14846168833781834,-0.14389298066088638,0.09889894246350336,0.25334404424072793,0.35607242324626964,0.268493757424609,0.42314161019515273,0.5375926761492504,0.5573441834466177,-0.39020444048146524,0.5684570267477839,0.4960470651844455,-0.08364080345332703,0.07832616327475976,0.22100564996567934,0.31983009993669487,0.5793308789303963,0.39449892314914736,-0.3215772580229009,0.5095402247752184,-0.05208071407906603,0.31981149503771655,-0.15305584594932115,-0.2494779654679094,-0.4433866101333015,0.39753021579027037,0.6497817074961165,0.17029380404324945,-0.38741420993344344,0.18638774899254776,0.5901979292545764,-0.0441903146129632,0.32385118874286734,0.8724875276670976,0.3771756567252707,0.14387076730688064,0.31257049393607256,0.4495037814892197,0.4739383540317126,0.13611656063661498,-0.27928080685415063,0.15526281878817386,-0.20191613007693185,0.6038215867059029,0.4220029820133542,0.5569791767010394,0.0339061724298646,-0.3997089156778766,0.3037968587460486,0.38724233181944295,-0.4146923204896232,0.45847364308400224,0.08937765553808111,0.24510580886861258,0.02928638038440661,0.16233863833370524,0.23139671905103779,0.14835090674211923,0.12494394482159009,0.7979758278596321,0.13685279201030962,0.7811857433131678,-0.09619865506235721,0.1761460498222779,0.22076904035094072,0.4513115510284134,-0.07248419424308526,0.8177723943541868,0.6670424204919757,-0.18719235817048796
ACC_sub_L,0.03715206669779088,-0.25009004487743414,0.06987283141551684,-0.2255060092048723,0.8328111379793484,-0.01729457837430767,-0.33648555946265135,0.0334227743226501,-0.06855838964606113,-0.16325622193031986,0.22658526395061368,-0.37980182852138233,-0.36353270156306616,0.012484548685500828,-0.37599561281162774,-0.34146000772581203,-0.08978537356271803,0.15724390755643483,-0.4935763259549614,-0.34893074308236427,0.14643945779240639,0.3918143100104719,-0.5035223738178901,-0.19730165564422208,-0.2849866858510821,-0.18612788098913008,0.18926911572706404,0.46881854664295214,0.004577486635779127,-0.20703447103571057,0.027162477517763958,0.20976321173182885,-0.3462553187072716,-0.567610693799746,1.0,0.5742109757468136,-0.669349994826429,0.3043672753657003,0.004954676453623162,0.4205961549610282,0.5249940229801094,-0.7459033410525718,0.20169244214425683,-0.23813684866020876,-0.017421815669503765,0.42150706803447,-0.5644211113235483,0.13244917711376247,0.49655036029986954,0.12421510853701115,-0.0015621739791100546,0.5416349122792832,0.06873487321582576,-0.10609350423294144,0.0601388201947459,-0.2745585818120331,0.017886301506815125,-0.2574020818656054,-0.5751451726748231,0.8312846545826802,-0.257211525294007,-0.3754434024461032,0.3037506068535628,0.2453638871122249,0.13950345107546122,-0.10561022657385491,-0.19217149509383138,-0.24985118124510716,0.6202300932925474,-0.3646201845529741,0.4129708404854389,-0.16987880946733624,0.37473243842016757,0.609460509615317,0.60649023071133,-0.17981720507886242,-0.3226688042559545,0.11913000768364862,0.5218880583626001,-0.18366336706741762,-0.33290199892083816,0.22055562789069807,-0.22738066902999382,-0.6016753934761371,0.009549143528578998,0.26444426049753417,-0.0072711164638460755,-0.32625791330764636,-0.11409891699001388,0.37335679250815224,0.5136600457368957,0.14572057098431496,0.5515819239067808,-0.3220107723933162,-0.15022532291157445,-0.21081272014032398,0.19122426693908937,0.5629528839339265,-0.10377372794423964,-0.09041950997910166,0.49566912832566284,-0.08171470888502338,-0.023958291788276357,-0.16146961244900812,0.36491696117535105,0.04210490955636107,0.1700540945739353,0.05347817726560891,0.4026793816735489,-0.7251044701600692,0.24269263328258667,-0.6090607599741071,0.37320399832404344,-0.3522662573183347,-0.12712369444384106,-0.24956845497715194,0.3724124054571809,-0.537995966939864,-0.6502795574472408,0.27443739320783667
Frontal_Inf_Tri_L,0.4728052481295599,0.25693983607819965,0.5980805285002976,0.19224786203000932,0.6901995426807491,0.14864372971981804,0.29815195757763946,0.2598386623725716,0.24565085300466225,0.1661419658185496,0.7265325890233565,0.027182734250275092,0.1803142163215115,-0.33662101756859625,0.01699995029526499,0.1572199943222475,0.4901302964341111,0.5281809261702315,-0.022835368383824328,0.2654666847913887,0.16315891979662764,0.6629195830317592,0.07464594350246388,0.11139502537555178,0.06643691775829719,0.0397362595264813,0.04086965149734529,0.6776870517986202,0.017450633243356144,-0.06378219962709378,0.39442554821901143,0.6706677359301155,-0.02115933822638504,-0.11988313239090245,0.5742109757468136,1.0,-0.270776497153546,0.5025277567035021,0.621359332693734,0.613367098686193,0.09611288950116686,-0.33004485101628456,0.23859062201640024,0.3570247248379565,0.03789943881747536,0.7558911218453906,0.17467282493216832,0.6240132498211162,0.6423607815663441,0.10218312409305108,0.1454680921519322,0.5771208617404674,0.59577586040985,0.24724294066909772,0.3418500809193469,-0.18449773171426742,0.30906717822153407,0.12898447338447008,-0.02477707253292736,0.8390266833071663,0.2757879882254039,-0.3208908305035122,0.349842716114706,0.4163889220235499,0.7168557478762451,0.27323197405445243,0.34111012863071893,0.27354011434569325,0.4579978476312283,0.23380080273467907,0.4170746786268217,0.03512725432276884,0.3486222276006066,0.3568538521270666,0.5104332527728995,0.40531509162469814,0.05451004195563393,0.286214096874718,0.2775079503534111,0.07258618148029641,0.24904522848039648,0.49450824274873284,0.303951783511076,-0.05784045732966166,0.40751549876894827,0.20261852740376396,0.3739973439961505,-0.041051887342210734,0.3500837673559332,0.3558971595371526,0.2222056986477485,0.4756874106246287,0.1638026628228286,0.21575294382686236,0.322744423747944,0.25850022704860226,0.0874666945204314,0.21913043156074774,0.39564112671882956,0.18406172631961792,0.49767099060748804,0.42809384301827563,0.05530169802979353,0.2096909865139668,0.5670777903241188,0.229816303606532,0.6335883086283647,0.4076001112576152,0.6624254966128803,-0.29808830889879556,0.26627724819041604,-0.23040148202290028,0.4407995205000316,-0.5338143270137754,-0.3155090870137908,0.11763240926272103,0.7615160751877204,0.1593088699540692,-0.17637085597391172,-0.15816368567818148
Paracentral_Lobule_L,0.3063056283872397,0.5317359672854632,0.29969018041925377,0.39209946337205115,-0.5619085370594963,0.09477743569512781,0.5345175060212057,0.16266037011501874,0.19532892324038162,0.3859050546705492,0.12952820677295818,0.584449110660683,0.7118821010252312,0.1693120696391492,0.6741185761760727,0.47468858696058497,0.5076458921512803,0.08325389682863146,0.6526121825566574,0.6874559392293127,-0.2153602810111517,-0.079515680397882,0.5895266261638884,0.600822975196974,0.450069661211724,0.3644850734874411,0.1038303152232561,-0.18215018224003143,-0.004329210667883269,0.44902012422762366,0.12444643965716473,0.21543415725237092,0.3065338824685316,0.7799112812249601,-0.669349994826429,-0.270776497153546,1.0,-0.12568937628194013,0.12599736768152342,-0.023700253848240455,-0.38379468152154783,0.7406565132582822,0.054698520164394346,0.44619256294841325,0.06566555084475008,-0.10904047848763822,0.6902854723305685,-0.018408829199585718,-0.34721199866638075,-0.14807736650444447,0.19985804096372636,-0.3440134428896943,0.15335030725649512,0.25345716410914826,0.1053827915574712,0.44188054480758093,0.12062427425681348,0.41168078115656787,0.5913355071500871,-0.496900995355215,0.4919633973666468,0.6202606684384392,-0.17016253144308977,0.03074085417225527,-0.09581941017349123,0.2505277506223239,0.3942599031028071,0.5564545844620427,-0.4361905695856996,0.6091733654592119,-0.2132070079278419,0.40223140536372615,-0.05860093578323168,-0.31608350908324906,-0.47391749945602724,0.4786678388732056,0.5784916621020987,0.11178069707243547,-0.40582863740666797,0.2565883731556793,0.6451687702998777,-0.006783390760405514,0.524769737418697,0.6115177420227546,0.25313785753335133,0.06046041736197637,0.2718396022215545,0.46501147226794637,0.3357718060883341,-0.09137165871308886,-0.38039662000482233,0.008719625462507057,-0.21986635519062717,0.5870531189025047,0.1439663041271586,0.3770514732065022,-0.14791291350678748,-0.4322569111675323,0.4285452699419491,0.19959722426674595,-0.36147247423408824,0.27597663847742,0.2728103136377404,0.3869778119336306,-0.15285942043091974,0.07295023979897794,0.10961345373975136,0.243272534385817,-0.0837662245167929,0.7942288595700409,-0.1106582867722911,0.5310879496798592,-0.21991326541542852,0.43712702381710655,0.25357915342898907,0.44049415756148563,-0.03754538879430073,0.7413885840176642,0.7064747038115402,-0.12699863254772575
Cerebellum_Crus1_L,0.5563836347168163,0.2815050332763458,0.35778980946929173,0.6965716051120642,0.39063819240622644,0.0967514864471621,0.28904307140691793,0.3811203279887795,0.48222256752208636,0.5233529667298282,0.33784584671982654,0.12340458584756477,0.34520825677162625,-0.517389990480794,-0.20952104016996995,0.2553076206391105,0.3690438431169618,0.47601438301704035,0.1321010010464309,0.20169880477195687,-0.10628946719637375,0.6450116567867831,0.1618167790476154,0.24268754095175185,0.6228857095002045,0.34731080137152875,-0.4011108470345388,0.5589208052252548,0.561047391573958,0.3035385410159304,0.7308096846599139,0.5058190294333961,0.19948423034702636,-0.03456644522606137,0.3043672753657003,0.5025277567035021,-0.12568937628194013,1.0,0.516483579287434,0.6881289866398934,0.06739727462897288,-0.07633406276428115,0.23639391183230768,0.4437268450295589,-0.1294901396663781,0.49904704837965536,0.0528690255587155,0.356219818927194,0.8691685548864487,-0.09082242549171253,0.30572329963559053,0.21056421721912463,0.1265057909430787,0.34054785458310677,0.18303745349829892,0.40129398079248524,0.35922637983002664,0.5336538360183742,0.020971956192837315,0.4582459115460455,0.2491510929629312,-0.1629285303394381,0.17446599923961367,0.23396606261291408,0.46464727721792903,0.3617147733078198,0.14423464982867268,0.28788398218745487,0.22399384450295529,0.39008760818047483,0.1196818469513888,0.08664431148168927,-0.014120872213431761,0.024535028515982393,0.008739961803459121,0.33384153299829056,0.17615116562628153,-0.030353444104653515,-0.0762309070947627,-0.09488785514061945,0.2854520073225746,0.36546674319197814,0.22718553726536111,-0.061391780943303435,0.2852051642227165,-0.14592370938279964,0.7139998227971005,-0.23111751087829527,0.6121252906738638,-0.016019136932808046,-0.23445583166830986,0.6116309042501961,-0.04037873728809421,0.4823161688401132,0.11640614385442988,0.48752624429379665,0.016735691610918903,-0.2723533627626936,0.1673910252056776,-0.06328693217623427,-0.08514930220571061,0.37123853739130946,-0.32385722775404946,0.577633495573018,0.09001594256450264,0.2775086613333348,0.38439571583286425,0.09716810578004222,0.39690288505992666,-0.05672993282485853,0.2737588008974407,0.02660743842688528,0.11019602193471814,-0.621764079835192,-0.5578972428778328,0.2752032057593146,0.3253427933298712,0.07957421459295594,0.19095338895902333,-0.20218562972825568
Frontal_Inf_Oper_R,0.6654600426059811,0.3573141336745222,0.55932825026049,0.5214930447118775,0.16081007246956464,0.0963715108322074,0.658536222571561,0.26625963233612954,0.3672157398770221,0.4115677400460624,0.6021010175801915,0.47253997016175014,0.5317203006687395,-0.6641367516306774,0.22999666818850106,0.49282354920484134,0.5950536660474814,0.6118492958346677,0.3737119925925957,0.490164773817189,-0.126344824281664,0.3786692243136849,0.4402057255557254,0.11607760160906391,0.4781165042991002,0.2756985995762183,-0.3529147140697638,0.2491633234297219,0.17237403482564367,0.28719243099314645,0.5289262971030865,0.5016686685770221,0.5411449859097914,0.2287430233319667,0.004954676453623162,0.621359332693734,0.12599736768152342,0.516483579287434,1.0,0.2638681454739483,-0.23435059634325,0.31057410217880527,0.043817238713608,0.6110241379551404,0.017427730508134263,0.4617612359948277,0.5881492971035824,0.8403228261681482,0.41220488618231327,-0.0715597277388748,0.2948713862708732,0.08825553087592533,0.5126064578033738,0.38657346928589376,0.23712236757110158,0.2178687812542536,0.5646160586933523,0.5530564909497645,0.4725066103086075,0.3223209304941064,0.4918734674233579,-0.048195841761629075,0.031239404284344623,0.27408162852836404,0.8247194258304137,0.3644715485579255,0.4166507024066093,0.5864109790505678,0.08136175644209678,0.6263493579451355,-0.036283743600740964,0.252687324198846,0.014965971725242645,-0.22201252534085547,-0.056952719836715036,0.5873980810423326,0.2920880871710794,0.2779727053174977,-0.15402831719294227,0.19477646436697887,0.5507226573050834,0.4753150392024312,0.5530549105689764,0.34978036709351384,0.3862695309487281,-0.0695625219087672,0.5572511702878068,0.06229229361962701,0.6875376556221812,-0.10802718445773846,-0.36386483129589037,0.6304035474706242,-0.3894903055226673,0.5570422727454413,0.381769255741883,0.49853952034115007,-0.21064671402076818,-0.33484142010909457,0.5056322989800361,0.14184548264445548,0.01037780540382965,0.644210832867057,-0.17266383584942505,0.44037546841618436,0.19862817316421252,0.40905980520911234,0.7133955963282346,0.36386818427057277,0.25986982028467914,0.33632612018227737,0.0202826840643858,0.22841085373412762,0.06218877925374866,-0.5694014300822149,-0.5579425850222043,0.3763412336651413,0.48726262431594897,0.44935102487530165,0.4130500880356042,-0.5732251415381927
