,Fusiform_R,Cerebellum_9_R,Thal_MDm_R,Rolandic_Oper_L,Thal_LGN_R,Frontal_Inf_Oper_R,Cerebellum_8_L,Cerebellum_3_R,Cerebellum_10_L,Occipital_Sup_R,Thal_Re_L,Supp_Motor_Area_L,Occipital_Mid_R,OFCant_R,Temporal_Sup_L,Cerebellum_9_L,VTA_R,Thal_PuL_L,Temporal_Inf_R,Thal_PuM_R,N_Acc_L,Thal_IL_R,Postcentral_L,Frontal_Inf_Tri_R,Thal_VL_R,ACC_sub_L,Frontal_Med_Orb_L,Cerebellum_Crus1_L,Cingulate_Mid_L,Thal_PuM_L,Frontal_Inf_Oper_L,Vermis_3,Rolandic_Oper_R,Parietal_Inf_R,Cuneus_L,OFClat_L,Postcentral_R,ACC_pre_R,Thal_AV_L,Thal_VA_L,Thal_MGN_L,Precentral_R,Thal_MDl_R,Cerebellum_Crus2_L,Cuneus_R,OFClat_R,VTA_L,Temporal_Sup_R,Vermis_9,Precentral_L,Paracentral_Lobule_R,Frontal_Inf_Orb_2_R,Insula_L,Thal_PuI_R,ACC_sub_R,Thal_VL_L,Occipital_Inf_R,Cerebellum_6_L,Frontal_Mid_2_L,Thal_VA_R,Caudate_L,Frontal_Mid_2_R,Rectus_R,Cerebellum_4_5_R,Putamen_L,Frontal_Sup_2_L,Temporal_Pole_Mid_L,ParaHippocampal_L,Hippocampus_L,Fusiform_L,SN_pc_R,Olfactory_R,Frontal_Sup_Medial_R,Amygdala_R,Precuneus_L,Calcarine_R,Vermis_7,Amygdala_L,Cerebellum_Crus1_R,Thal_MDl_L,SN_pc_L,Thal_PuA_R,Vermis_10,Calcarine_L,Thal_IL_L,SN_pr_L,Rectus_L,OFCmed_R,SN_pr_R,Thal_VPL_R,Cingulate_Mid_R,Thal_AV_R,Cerebellum_7b_L,Thal_LP_L,Hippocampus_R,Thal_MDm_L,Pallidum_R,Frontal_Sup_2_R,Cerebellum_Crus2_R,Angular_R,SupraMarginal_L,Vermis_6,ParaHippocampal_R,Thal_MGN_R,Thal_PuA_L,Cingulate_Post_R,OFCpost_L,Heschl_R,Temporal_Inf_L,ACC_sup_R,Occipital_Mid_L,OFCmed_L,Cerebellum_6_R,Precuneus_R,Vermis_4_5
Cerebellum_6_L,0.5565046737604693,0.42720675226799226,0.5090682327035497,0.2313090528792512,0.35411022393099,0.08255543320725009,0.2632997718676527,0.501563340881923,0.16715911698041622,0.09133760574067534,0.4156269501514713,0.40331039884157527,-0.04350600347829326,0.0645464633118768,0.4011820027779323,0.20807997648518312,0.12239072305268925,-0.06222156353615385,-0.03306699792990363,0.334095756261238,-0.07510153675353284,0.2782179003279198,0.4890943930747113,0.1683110612723716,0.4950021838481698,0.19240454833182005,-0.12807089610242187,0.2597544315735018,0.4217219612630636,0.3373192829077442,0.16540246687912433,0.5374682688106283,0.11939245458304672,0.3911426576122766,0.26832058842298806,-0.13783990357623674,0.48478917430201074,0.36914885922991436,0.030180446774209196,0.0641611215509719,0.2396848207960092,0.3813572318485487,0.4735372164552953,0.04327540085521124,0.45630887596622,0.517930153973194,0.37001726106787225,0.4589278143919415,0.06195044475431705,0.28351787107500165,0.4687815056038422,0.4359291780404447,0.3024503051461764,0.34636768377547283,0.19843954936752586,0.39888971031911963,0.22885417579131162,1.0,0.2316878146506794,0.3585430619576517,0.5087738390717805,0.39391457071725827,-0.013902988028300898,0.42992669848284765,0.3504208666835984,0.4716368075776321,0.05887605769825351,0.40375348766954183,0.4183526576030911,0.6824877102801665,0.12673261214114961,0.2685745399149447,0.34281408049032985,0.04632720649131993,0.6176740627031863,0.45250289991251746,0.038781567741568095,0.30979164985170776,0.11292982405515407,0.074466253031698,0.6354263411963504,0.3377029086325842,0.5135585225204417,0.5305274412501538,0.21886415898279638,0.39247522192690737,0.012376257355300903,-0.03426846899861584,0.5585461531971441,0.4823839719287492,0.45983498762727104,0.01145001829600569,0.21474786955669264,-0.13639826099975472,0.45197883789899196,0.4120460367070947,0.22176450354667065,0.5742642631397508,0.0514046979592497,-0.1373469703408158,0.34112192368780603,0.12463966019732196,0.43229645444537634,0.09769025544024328,0.37521780201690996,0.2940446294462259,-0.03845905059096287,0.3686076440213481,0.5305294665292147,0.36851057943719057,-0.011027793634601978,0.1216706118398789,0.6849410240833738,0.6005697208078598,0.49486825396833456
Frontal_Mid_2_L,0.647015291649474,0.41014570447426224,0.39790322825704316,0.8068892723003538,0.5987140064139648,0.7438967310756096,0.28580079036922346,0.7774184147682538,0.4497959902696925,-0.01645999607180238,0.27055936777301975,0.8029017662534569,-0.03835418487748654,0.3842000504115675,0.8012096707770431,0.07826783368642921,0.45133587638225336,0.5281649159328092,0.48670129102544807,0.656713936255496,0.5100194920269885,0.6817999275910319,0.5649159430032555,0.8086222659982023,0.7315992375361784,-0.14430113052313218,0.008583686370358137,-0.0617385704797303,0.6261482504799204,0.754190890166567,0.7023138984256803,0.6840785430269555,0.8042311015278241,-0.07975993824232086,0.4079223293731536,0.4087182204576001,0.4845272250390159,0.5100179587981188,0.5555146373280013,0.6698987766927185,0.5663483952925353,0.4766952125250593,0.2882985372290374,-0.08914234671576841,0.27321649101621837,0.04474579299837295,-0.05880721719009657,0.5710060204342297,0.30488659271246277,0.6585076143631612,0.5851670701935758,0.38038762960277234,0.7620119981420564,0.47247402985241344,0.08745156048799992,0.6501914331277774,0.1683054765987507,0.2316878146506794,1.0,0.5020966768240034,0.7460448292016599,0.8923007581154363,0.34897708373538,0.7443255355712566,0.685033389072795,0.8374896847170389,-0.12491907390746189,0.7139651102389566,0.8258965766713997,0.5672318320117977,0.550244064939197,0.3311333129529562,0.8440360825911184,0.521002008955238,0.545068818455313,0.3667407540069519,0.06516907349166591,0.49997870390389776,0.10781669137572639,0.5596361601027531,0.2658920288455178,0.5424602158886754,0.10330226673227413,0.4520096277902548,0.5220965768930199,0.07993614220711479,0.2586579438124028,-0.013204741880829235,0.49475897315149725,0.7799908409120994,0.6716081279629641,0.47297684529882156,-0.03067674741886493,0.3125375383109683,0.8355326467625086,0.5919695134921993,0.6495834564621283,0.778878021154628,-0.03199960436097809,-0.046209070615217125,0.33136607470866025,-0.1092346918934155,0.7476467181746401,0.615792869166608,0.5151422891908791,0.6328201289089198,0.42324082496771476,0.7061810142788767,0.632356563107952,0.7489547233533174,-0.08496525188346327,0.1409678306462575,0.5866276895688664,0.5467816978001899,0.5977291261170922
Thal_VA_R,0.3605619424290409,0.21491777206975948,0.674163335034277,0.5310747066092575,0.7056682830654941,0.4948905181402845,-0.046955144777165544,0.5227912128915075,0.3658043786874711,-0.21324074741815216,0.5276125008872997,0.5457312361514135,-0.025233415941841683,0.23128096449710214,0.6044599162024659,0.023582152324218737,0.28791656849275526,0.027112315143083227,-0.02230593855742122,0.5773942497928064,0.33270243847552355,0.6498215972966087,0.25800289416451694,0.4937336097372397,0.590860609017869,-0.19622391910054668,-0.17195826083267293,-0.14367366416318014,0.31900973467363736,0.5720626381508063,0.542401956096677,0.42162205343072034,0.40223726399355225,0.01905533841411386,0.25555314701055376,0.33201433902550376,0.2836132026782977,0.4086836135821874,0.11241790014017984,0.43268844297656134,0.3507354871036886,0.4203041180691023,0.3111039790242853,-0.05354802029382901,0.2930145742141275,0.33981896184296034,-0.035255597453236885,0.31626302999296274,0.2756834496977074,0.45530795361372695,0.34996705256002497,0.33102249506447595,0.5570197311886259,0.18461053996337995,0.09327363640660385,0.5891514418053025,0.17512729972637583,0.3585430619576517,0.5020966768240034,1.0,0.41014019570993704,0.5771487176478948,0.08836477784671994,0.4605264184993147,0.777167618891759,0.5676383723543621,-0.07768141270850092,0.5099111831926125,0.57711088922189,0.3588280585121872,0.0764278020865602,0.326289172930428,0.5509791382308902,0.31195183584819536,0.46087897293455343,0.2709902058406894,0.1026925795702698,0.5160783491252632,-0.09382480749470658,0.41587098442037984,0.20334977288533507,0.4589236836254578,0.3527057127156703,0.42438012757332505,0.038606723495098895,0.08674544277569693,-0.03745167607266201,0.09075203703463872,0.479366278037134,0.4211668996956008,0.4024801633366504,0.27921873163869204,-0.2766358598255021,-0.051020259930300293,0.6237896782003496,0.647194634505262,0.6269030301539763,0.6138634923565892,-0.04693088546221442,-0.020024997662974848,0.15294720395865474,-0.22675191746350593,0.5597543445841874,0.4484640323817643,0.3315403621070087,0.4352737536833892,0.12491960035297855,0.5503769393641045,0.5123427729778749,0.49038121251010397,0.06310058760949672,-0.010105737697602094,0.4831661413980468,0.3768501286781201,0.23477239695482685
Caudate_L,0.7647917741734652,0.45604547644663124,0.38478725465123315,0.7314335215691493,0.612505113870837,0.5715565750576667,0.4450992303251581,0.7691340332285067,0.5765753965173065,-0.05223387584127976,0.2269619613940363,0.8420858215103165,-0.09024227965125849,0.27595278063823364,0.7449699056639376,0.05678443544799583,0.49905510862894936,0.4115284143573464,0.26353695819615136,0.49044688905524864,0.3370606185009385,0.5638451100287232,0.6974120795053436,0.5840711000027933,0.8100291327088692,0.2062704802089371,0.11307651352830682,0.05182680113379624,0.7755646053830052,0.7035343478588819,0.6141582847332314,0.7939498874094832,0.6376293890560255,0.06340984640073652,0.41226131489676404,0.3408490300757178,0.5992493493687607,0.47262336526331045,0.4534624427476803,0.4692578049982437,0.6612687835788861,0.5634562719634445,0.4501265516834318,-0.08631560647372846,0.39955658080928336,0.24303355553987374,0.32501193622560964,0.6218946132065227,0.2411725261943856,0.6835635696816009,0.7233902431497924,0.48314824541371665,0.7590098009509582,0.5480297773727262,0.25874300484728685,0.5842820523692475,0.17949075509254872,0.5087738390717805,0.7460448292016599,0.41014019570993704,1.0,0.8048281853712297,0.18119369306511104,0.6956384583047516,0.6388944179789597,0.8754778937126071,-0.037836010164158544,0.817374294031842,0.817797598651108,0.7994064825569239,0.5437283777575088,0.4599913160228504,0.7828630226052206,0.4987958472983057,0.6506044506734185,0.44449983191722753,0.01363516655585112,0.5591046946268912,0.12698556193182917,0.2774450033432113,0.5322748384976421,0.5355837140839753,0.297955290671865,0.5006894716233552,0.693482190855767,0.3326213354202984,0.2530872299700144,0.12405372641677148,0.7050474871153266,0.7643491190935354,0.8077285727531782,0.2959603011176046,0.29417801953011924,0.3231954148462228,0.8214785838771969,0.5446688949900397,0.6513567021280932,0.8485541749780812,0.07960855666742307,0.10565217280059128,0.4634627360208676,0.04452748522890635,0.7627501760269416,0.38183327561797553,0.6930017205659633,0.6212360170123368,0.28297702773791067,0.7442324978862725,0.6585212349168623,0.7038145719493873,-0.08045804201310676,0.22733740582927597,0.6482736230379462,0.6692239331631863,0.6959809098288648
Frontal_Mid_2_R,0.6914258180228171,0.49077607896788555,0.3970653933320902,0.7978093145478871,0.6804852342564688,0.7896936993715477,0.323271677334218,0.8376838069053072,0.5081614496081155,-0.051698066665807084,0.31947636984573463,0.8856412335828512,-0.008569361555357782,0.34902962571155205,0.8648820372650161,0.16410046198223968,0.456563391610526,0.39838816367997043,0.24899647306198883,0.6582237276737388,0.3763895437597823,0.7491791198971792,0.7179451692934468,0.8332183598875286,0.7823904312655066,-0.12293164863138592,0.10894498706416203,-0.020457527696343517,0.740591095746066,0.8210911190900391,0.8042980539740977,0.8075562821145383,0.8040204996696454,0.09010787549381559,0.48869449678778665,0.33833259301504925,0.6726594291475066,0.5440405709561819,0.48019356515953765,0.6434828950003796,0.6013526949136536,0.668175721468976,0.4550281130415716,0.06065138130511805,0.4477263112124309,0.2388945234360381,0.15420977736822586,0.6215546927123011,0.32557533201787764,0.7651475058076039,0.7229485503093992,0.4890013702405972,0.7775768554739572,0.5072863461985305,0.051694348333711726,0.776980946529061,0.14864464645811398,0.39391457071725827,0.8923007581154363,0.5771487176478948,0.8048281853712297,1.0,0.24813544829719822,0.7796474503796047,0.6446542939038964,0.9047318990529793,-0.11017115551910264,0.7884631011848473,0.8599674511038208,0.6706604448055569,0.4989693149051191,0.29063656969369833,0.8853825642170771,0.46469553998279095,0.7204533013859324,0.4796888165194965,0.07820430939574737,0.5028589539753476,0.04920007018823048,0.5346425393083943,0.44391363525930155,0.6078770383349542,0.21047538111604333,0.5312846822948578,0.4971107875606764,0.19330611966499445,0.1558902875493275,0.04502165355199582,0.6357248960700643,0.7726607889412739,0.8108312781261774,0.37820555132811395,0.001248512791113264,0.21604136315295305,0.8634574712085603,0.6329197027384058,0.6473480065117047,0.921119511356138,-0.008483298150657343,-0.053469484210833404,0.4135997472057323,-0.07067131740063289,0.8043202812366478,0.5266450823824316,0.5851758036498461,0.758063951288785,0.3299072394417314,0.8441051447014367,0.7440457906772229,0.7581945208396632,-0.013159488868343004,0.18001229700842433,0.6189903037109913,0.7263797298798894,0.6090939422639753
Rectus_R,0.020301779240276232,0.04691388335365724,0.02016430391606429,0.21839217699110822,0.0871297252043933,0.11303916853348063,0.0004041035726124405,0.2174157576242408,0.1784404186718303,0.06815220897775681,-0.11970207622810768,0.1216847688050115,0.016250695676900434,0.22099120138312398,0.21075536961789582,0.13536550470066747,0.06802809485498486,0.2617582949900846,0.25718018367288786,0.29738867275467956,0.39301299784482974,0.15579110641671257,0.1448851944554578,0.23078322653602582,0.18982887011209543,-0.291225225141135,-0.12107732668319819,-0.26455853853597905,0.21371193423805004,0.2657186674458895,0.13987001893427856,0.13161410341052038,0.21380742921289922,-0.08347289710364757,-0.04821863300671473,0.2965884548460363,0.06771823849387987,0.13862535900905723,0.15383203934559808,0.27254347131670786,0.07725172134125645,-0.036654161166401626,-0.022413996942514107,-0.1639054969818264,-0.12917630708642983,0.07960426746694044,-0.27593519897386,0.19197578207080915,0.07244292485711563,0.06045764246362872,0.19266183823385705,-0.03363473122746843,0.37544234527294323,0.26176586900721893,0.19857405432011044,0.16329608014586144,0.02578230968853665,-0.013902988028300898,0.34897708373538,0.08836477784671994,0.18119369306511104,0.24813544829719822,1.0,0.1603894172922103,0.16974224848866803,0.23106498084827548,-0.1270742832156274,0.25989502825080624,0.36149091009874096,0.0600460663118378,0.2931578934463628,0.10291710138468263,0.3111505757942847,0.3827964244235856,0.12114041985524995,-0.06769028913951565,-0.1039111160302044,0.3452387504675166,-0.09188210253048056,0.24793743294781792,0.03638591540799132,0.22914500248485128,-0.15139249197786395,0.055260101438181844,0.199382518661427,-0.15301191934324554,0.18182852251099346,0.08108223405958714,0.15629334274300824,0.2895802584389061,0.22832606751384446,0.2265118014899361,-0.26743590189172894,0.13655556047957115,0.26993173327732267,0.14357519228123644,0.23481354394810708,0.17907853663997375,-0.07075165178659298,0.034436196598820655,0.08189982988978209,-0.18198233847013,0.34719298230580437,0.20507248258442723,0.23542695251314094,0.3015058317343804,0.2560467271448892,0.11687157941263882,0.29343183980250426,0.333113876358183,0.007147743648564324,0.05253672314592431,0.12692037636718353,0.15131186629965596,0.2045484751994126
Cerebellum_4_5_R,0.8260448530402423,0.5782767540022082,0.34641726355577035,0.7594381897986648,0.4842440117691998,0.6942500873289128,0.4277589595949576,0.8602438826698646,0.376430410631509,-0.07006144889202838,0.30149017368631104,0.7472308899215236,-0.163989493423232,0.08317800216897935,0.764302559823907,0.07324890501008705,0.46473121205008555,0.37220771010333875,0.40320839317232465,0.590914567691959,0.18489297520894418,0.682596443684485,0.6277859733627249,0.7069061486677388,0.6359639695979546,-0.13882569553556445,0.026989197378208332,0.05205813681247925,0.6372799057593893,0.6787802019954783,0.6781454383522694,0.884290661707256,0.7819711659105593,0.13329186601457793,0.6845615107055175,0.09567898839712691,0.5816965666127071,0.46521848762410545,0.47702953440454154,0.5859267373119857,0.5057310907339883,0.5605896783811188,0.4006084945496086,-0.07117590490371237,0.5721889681352079,0.06117835973341605,0.12222552388964465,0.6477761937541378,0.1758647841599004,0.6476242777025636,0.6299570003761744,0.5369922823574427,0.6135176106248387,0.5268061173394488,-0.10755738700578159,0.6998041159220723,0.2759248014966763,0.42992669848284765,0.7443255355712566,0.4605264184993147,0.6956384583047516,0.7796474503796047,0.1603894172922103,1.0,0.5538694688728169,0.7637925048567575,-0.05873112507894779,0.6397918364670224,0.7758824624726234,0.655173121373105,0.40354762829672086,0.0929367421197036,0.7000592796789408,0.2571464671113907,0.6853402632877894,0.641577882128099,-0.003303884566946223,0.3039855671679852,0.18425023230375773,0.6136855363409104,0.3594176467536595,0.5445096860689126,0.3570955679431486,0.691776096322733,0.4743890963760138,0.16820713721617286,0.18300461140484728,-0.08761647853138352,0.5450586534997179,0.7453215609396256,0.6453097800886006,0.2970212684401572,0.02212675233412693,0.1881140250190688,0.7193572320672197,0.6495539775942042,0.4884692710783072,0.7599266359355998,0.0789425050291385,0.054535210315270435,0.5009471612733332,-0.0024159792798497323,0.6628386924068115,0.5589674403894195,0.4389055455568697,0.5261157347935679,0.26144070082475607,0.73886611419254,0.6988167011408597,0.657921088600735,-0.12975310695174128,0.25745984140660916,0.7671896459091042,0.6738619361759638,0.787350358081992
Putamen_L,0.5445805951954645,0.2699824588854469,0.7019316606706384,0.6437662677829283,0.7191622470069091,0.6063741348028527,0.1438203761914022,0.5833446113219963,0.43915501327253803,-0.09690664723539476,0.48429314677083285,0.6535273802100813,-0.03805669040857956,0.3258727736736597,0.6777238879385147,-0.0776371862101803,0.5749806049111965,0.25259766466411665,0.29989604296052774,0.5585009703213284,0.49542478745135393,0.5907577684290409,0.30657143154160144,0.5957358498123778,0.7601233981819043,-0.07391138205612065,-0.23938383545986122,-0.07814532775142509,0.4613191545736092,0.5699748280265046,0.5724729253122448,0.4748262019907493,0.5707842830870923,-0.04631897736974103,0.2837698052769245,0.45526432734007244,0.31847926143104666,0.48031665334862844,0.2211919979468927,0.453027017538718,0.5273882313056274,0.39120105920804166,0.18289611398728994,-0.26853409664121797,0.30051126529279376,0.16403507371815576,-0.040069957884482005,0.5105734573128358,0.3342042545504649,0.5415901787820707,0.4594939776790721,0.35901546027192405,0.7397811204826762,0.2848907395887182,0.20070093487708845,0.5335853841691137,0.20457519942931343,0.3504208666835984,0.685033389072795,0.777167618891759,0.6388944179789597,0.6446542939038964,0.16974224848866803,0.5538694688728169,1.0,0.6935365822820051,-0.10189144196753705,0.6155821138981988,0.714517598932997,0.5372651648028177,0.36034701841260836,0.5483048330923773,0.6222435323897588,0.4847900872557672,0.4652005994761542,0.34124992214188055,0.05910054704227068,0.6411646851117105,0.10996253202264204,0.3968932833088704,0.2291147575546583,0.461837529102342,0.26122860430222183,0.477722576070895,0.33844085189663,0.17455108362134159,0.15089553926277874,0.05937501049882488,0.5341047829189457,0.6141001506076279,0.5198794163434,0.44537814742955356,-0.0784264812989295,0.21656801991239874,0.7708553637944326,0.6374898638435191,0.7590435929511342,0.6706641714244481,0.07501244067859944,0.11377758913729019,0.2360922298011424,-0.12614166066668633,0.6232624486912668,0.6565385479652731,0.44662275431999293,0.4543216628086233,0.30796372507126457,0.6125545921505299,0.4943414374512393,0.5757195429279873,0.0035814003544473606,0.06960964460335994,0.6446021491444567,0.41000335697428136,0.40088057867680493
Frontal_Sup_2_L,0.7662096290102264,0.48580922666142146,0.38921830756348536,0.8183451675506836,0.6520314485941268,0.7351901412290343,0.3993110845830363,0.82366490198984,0.5176781492253196,-0.013367458681565518,0.2750839909433641,0.9480501543592378,-0.12917673073460828,0.3579983842930202,0.8366659324752728,0.034722553616886094,0.5448748211609418,0.36640794087936923,0.2765651548710744,0.5643463245698934,0.4047802310554605,0.6942948206344285,0.6504753196334113,0.7788371033252762,0.8080012204709913,0.012834148975840315,0.13441781926743726,-0.03277465559949527,0.7242069575369531,0.7939941463805312,0.750530644620107,0.7982382376380914,0.7267416279299063,0.037932360036312375,0.47887501731178705,0.3827395341345233,0.6260019011984804,0.5668791670311463,0.43821152829682114,0.6054182022500633,0.6766437091451637,0.7252298024909044,0.4452725003915607,-0.030380087298419473,0.4594763038972637,0.29349329181133543,0.16770751666595038,0.5482227820443443,0.3362756049459309,0.8318048820592636,0.7054679022324375,0.5878669999866798,0.8079340633643358,0.38817080762889405,0.17941890036333252,0.7332453795111766,0.22158752858334257,0.4716368075776321,0.8374896847170389,0.5676383723543621,0.8754778937126071,0.9047318990529793,0.23106498084827548,0.7637925048567575,0.6935365822820051,1.0,-0.1627090972325005,0.8004810649071102,0.8589702799312212,0.6894845833944696,0.5373467497391119,0.3751163699419984,0.8804719733217649,0.49772975285749904,0.6508170424431429,0.47989358562955237,0.06628810466434616,0.5633606303074615,0.10324302671305936,0.42148101054963244,0.49980098787813715,0.522481689463195,0.29481796885624195,0.46380549276239114,0.5669389133232707,0.22458071055650197,0.21190838264483228,0.05235834456409295,0.7399421256642363,0.7472117218519398,0.7897224772808346,0.36348887591858203,0.1075460981194276,0.22331278556506223,0.8895613148077673,0.5937213673741203,0.7339100398211369,0.9604904960847565,0.04502481160040937,-0.012668695664709507,0.4047460754928679,-0.0469649949911444,0.8167171380654943,0.46932568827500964,0.6013662540667214,0.6622395525211163,0.339611011649064,0.7704694077101895,0.7030010255242147,0.728949979789337,-0.08741651359243675,0.21573495686295066,0.6944701667011981,0.6716789977928547,0.5772496416806306
Temporal_Pole_Mid_L,0.04298051276827225,0.07717754738695203,0.08140019231978218,-0.13263049119284043,-0.022903709557501685,-0.11577672956689773,0.13855891638923942,-0.054649575832262015,-0.18345818303189923,-0.008387321803264862,0.10327310482626212,-0.08400843223805975,0.14605146919775133,-0.1658804724353968,-0.08683127083911792,0.07969582223550487,-0.08304814287370287,-0.12972076210211808,-0.05291631217506922,-0.20365660250257686,-0.3346061609976869,-0.27128057081713963,0.08317950798730195,-0.18777820049805016,0.012443279214105351,0.2994857588118769,-0.17484401129084198,0.31808108104883814,0.015066275832933582,-0.26252369698383193,-0.07320801220156514,0.013095098876396356,-0.15208899736395431,0.23594620034210598,-0.02407520232899805,-0.13463097251413256,0.07026042898700226,-0.26737682498731424,-0.031327058849704575,-0.3569045154653469,-0.01311424115661466,-0.015495123553353448,0.001537817407519094,0.03937493703061466,0.026111699986470116,-0.11395887244652673,0.25473987663003356,0.01056461500344516,-0.0771913399827809,-0.038164666116026376,0.045557170596961745,-0.12462754185353438,-0.13536828065076806,0.013709274134710831,0.06098369715202877,-0.19867694265396524,-0.08325459593792331,0.05887605769825351,-0.12491907390746189,-0.07768141270850092,-0.037836010164158544,-0.11017115551910264,-0.1270742832156274,-0.05873112507894779,-0.10189144196753705,-0.1627090972325005,1.0,-0.1776040597619829,-0.16717511202939392,0.06277615596666597,0.008054001228133654,-0.02745634858390239,-0.2133200239063219,-0.2245174253964247,0.06793669708127116,0.11906757139358022,-0.004336682372508327,-0.22391566050599213,0.11885993740122817,-0.17313814487986623,0.11522458871527742,-0.10840045275260983,0.01079787260492351,0.10827311286159044,-0.013373988107082325,0.21676221822206612,-0.1081659948659729,-0.05446752069213933,-0.10080999693889958,-0.09386842484792947,-0.03665967712227127,-0.2637462255118677,0.2583699934215913,0.11292278695636049,-0.14444595011540529,-0.06312843240754974,-0.16218148955304676,-0.11643178103962411,0.18203715871153067,0.06646984153735998,0.2339870433229596,0.06951636199409593,-0.20955922184806916,-0.08443147316089224,-0.051351576732427594,-0.14297420543005537,-0.06672089913991265,-0.11652402775684018,-0.11113009891406081,-0.12437802093254209,0.08490500628481798,-0.004160818047377745,-0.09403801071869838,0.052488359980335575,0.03066102493196965
ParaHippocampal_L,0.5883409425982062,0.31357261350366,0.4128492316428993,0.6312412582842571,0.6171126067860083,0.5440444346339894,0.13122341980706978,0.7645997177965059,0.6909258475040613,-0.19758673303497565,0.2038489418353771,0.7744906234600685,-0.14517681125286433,0.16699226728138622,0.7091203093820911,0.057065390024777625,0.4755697612814704,0.49088507084078625,0.1468811127393569,0.5785165618752245,0.5011258566744136,0.607580325526067,0.6202753198774907,0.5901276194857286,0.7218195133401315,-0.0023693478594036905,-0.00023489435561389614,-0.27431120677987547,0.6147711274776915,0.7325859971029145,0.6335000116712685,0.7221970921691113,0.5633061826404557,-0.028385448820990984,0.27616688905387793,0.3970417202901916,0.494053353440715,0.3985060945727401,0.44472396950035353,0.5356183459369674,0.6301422196600271,0.49841181381533245,0.4172693772514873,-0.18321908060344877,0.2345845984322643,0.26205825803753935,0.1510937596874721,0.49588600675006844,0.30733097060302067,0.6101327739186917,0.6403735050726708,0.34880334519621004,0.7475756798449502,0.5734524041198344,0.33112226122277183,0.5753569693811144,0.11744074668941742,0.40375348766954183,0.7139651102389566,0.5099111831926125,0.817374294031842,0.7884631011848473,0.25989502825080624,0.6397918364670224,0.6155821138981988,0.8004810649071102,-0.1776040597619829,1.0,0.8878638260361169,0.6792666185953461,0.44359845713942636,0.44246797250312103,0.7899420058464478,0.688117629557265,0.5656844394430811,0.3027537121532638,0.01570415712981747,0.7509722154803186,-0.00980634798047055,0.33405520864599414,0.3798187949448452,0.6131347023449474,0.22124686522867865,0.43416737264848354,0.532624404972849,0.27268319245643696,0.16683990571589977,0.15403725359778508,0.691375989491349,0.6562118834270328,0.7001904729535687,0.35745694759297886,0.016372933622576025,0.16427729005811678,0.8491372750957207,0.6211993858540513,0.6530839915148454,0.7973724943989048,-0.08600433357322342,0.01727398438932833,0.2870786502047479,-0.16024250117690414,0.9011583844619565,0.42416477584269535,0.7095124504956706,0.6343506189316199,0.23733945512541382,0.7200336309550046,0.6918675216893676,0.7319274887528343,-0.1251380494558513,0.1790326123143687,0.5351660031520049,0.5551137732185734,0.5956552315451573
Hippocampus_L,0.6601651805423396,0.4232816586525406,0.5111931694546648,0.7702775565813944,0.6862623795934945,0.6470422269647956,0.26429909122808304,0.8591631161856113,0.6107719309516523,-0.11183864901814443,0.3347613758238616,0.812568164118521,-0.06381804193494686,0.22994042949986152,0.8125182312049927,0.09970305200118275,0.5558589598629875,0.5031239155654225,0.3319179675389338,0.7566192617498234,0.48128718454318775,0.7314974016385192,0.685141373319558,0.7056289166809347,0.7844379176184381,-0.15479071226004903,-0.10506070350176885,-0.21185896534544219,0.6731871149181813,0.8215341457613831,0.7252334547665236,0.809364835800272,0.7036070225008615,0.039793314676060745,0.40945980382124875,0.3829468264228497,0.5799539209446262,0.4876628264858657,0.4595155479264888,0.6102642431401258,0.6290309027225683,0.5238563446038256,0.45182857678094407,-0.22195871427257638,0.36801019691760356,0.17477661092388835,0.04519676840770338,0.5942978121253704,0.3088497398215432,0.6517935679364881,0.7021558691648938,0.37105064840049384,0.8088850642478663,0.6605725396805838,0.2182623760044245,0.7281590295077406,0.1308412995774429,0.4183526576030911,0.8258965766713997,0.57711088922189,0.817797598651108,0.8599674511038208,0.36149091009874096,0.7758824624726234,0.714517598932997,0.8589702799312212,-0.16717511202939392,0.8878638260361169,1.0,0.6838588435231091,0.5046476994128741,0.36432652279545913,0.8568188518146045,0.6191640870104289,0.6890260114687166,0.4160478218241832,0.03349805408297003,0.6651528780514471,-0.017240614350320174,0.5659721882211682,0.4203541087661335,0.7267992436817088,0.2333525383235219,0.6062753849221276,0.544560284251952,0.25446276915041693,0.17888070457061403,0.07085850082430989,0.6818650291300422,0.8135581179690624,0.7518988952207556,0.36702556825584737,-0.0991908158418134,0.20511329447026735,0.9336686169200488,0.7151555067177989,0.6904867973932014,0.8420125041267045,-0.049011753434922194,0.0010595746914906356,0.4027379580441794,-0.15241127007667646,0.9035976826252897,0.6149879983002905,0.6904634075246419,0.7156617654397788,0.29888787720693794,0.7785217626911818,0.7880323788194531,0.788226586398263,-0.054050569964593294,0.21990144686803004,0.6542655015255493,0.6723200817707804,0.7247144972456098
