,Temporal_Mid_R,Fusiform_L,Cingulate_Mid_R,Fusiform_R,SN_pc_L,Precentral_L,Thal_LP_R,Cerebellum_9_L,Supp_Motor_Area_R,Calcarine_L,Cerebellum_9_R,Frontal_Inf_Orb_2_R,Thal_PuM_R,Heschl_L,Thal_VA_R,Cingulate_Post_L,OFCant_R,ACC_pre_R,ACC_sup_L,Thal_PuI_L,Hippocampus_R,Cuneus_L,Supp_Motor_Area_L,Rolandic_Oper_R,Frontal_Mid_2_L,Cuneus_R,Thal_PuL_R,Cerebellum_6_R,Raphe_M,Calcarine_R,Pallidum_R,OFCmed_L,Thal_PuI_R,Cerebellum_3_R,Temporal_Pole_Mid_L,Thal_MDl_L,Temporal_Inf_L,Cerebellum_4_5_L,Cerebellum_8_R,Temporal_Sup_R,Red_N_L,Thal_AV_R,Pallidum_L,VTA_R,Rectus_R,Thal_LGN_L,Thal_PuL_L,Olfactory_R,Cerebellum_Crus1_L,OFCant_L,Frontal_Med_Orb_R,Cerebellum_8_L,Occipital_Mid_L,SupraMarginal_R,Occipital_Sup_R,Vermis_8,Putamen_L,Caudate_L,Rectus_L,Vermis_6,Temporal_Pole_Mid_R,Cingulate_Post_R,Frontal_Sup_2_L,Thal_VA_L,Paracentral_Lobule_L
Cuneus_L,0.0954329692122888,0.06286047635162403,0.41871307509103295,-0.09972584609445806,0.09854902106470305,0.4763390308049782,-0.1302176395632556,-0.008510282136354432,0.46592771577466374,0.48324279388678865,-0.02582319716468164,0.021068665819238528,-0.06279095806767794,0.002710095481184486,-0.34329250816679135,0.016867047290167823,-0.043859082554188425,-0.0013734357894138313,0.19045852054862594,0.017142868711393772,-0.06107896555532439,1.0,0.4927841521761789,0.34823905779171144,0.24402193781193643,0.7796650856368019,0.4032139815308057,-0.10286159623048527,-0.25558158592530617,0.3505578651609963,0.36628187942699447,-0.06654958560013205,0.11896008129307412,0.33357732425443165,0.025554349245561617,0.10153686329960676,-0.24499035345331624,0.5352272467019155,-0.05187359811880821,0.19069697878778852,0.016152118511471636,0.36495537041247933,0.260663534158308,-0.18563335841996467,-0.19720332177515,-0.39820655813188616,0.11361422415322318,-0.22178069343590154,-0.14341439962966798,0.20636070589333236,0.11033170577744038,-0.0132367835174233,0.7259158988360489,0.526986349731849,0.8860608596187436,-0.2601342160178645,0.1484587576422802,0.057504169541716006,-0.059557178505485774,0.13299099537680317,0.0718579503134161,0.3181953919650119,0.2781847014967118,-0.2758427587614463,0.598553474022873
Supp_Motor_Area_L,0.03744347177068072,0.35985490496932027,0.7007587059329744,0.005332374285642976,0.18004174902931142,0.6218012436782773,0.3454746843312458,-0.24061767208280382,0.8486481965046008,0.3577281482592265,-0.21252874045617257,0.23664485809283653,0.3779087480189919,0.5572306918990526,0.2615993910721431,0.6380187724291602,0.1935917772455335,0.17304891904410938,0.6274050466222304,0.3222494676203442,0.5346984445488564,0.4927841521761789,1.0,0.7579204125856396,0.5440281121707167,0.5630826169611665,0.5930964518928588,-0.12001062620780886,0.08024455246125747,0.24111104055589466,0.49848397286642676,0.3523496075994696,0.6713978096223747,0.5752571336344284,-0.24096640229889787,0.43226933235826254,0.19273969354905007,0.6964066877200132,-0.21294876155852463,0.609395044067551,0.39233049306895096,0.24641679846662531,0.30447135899971883,0.3230768235040526,0.05907232712577903,0.13461227088633593,0.5864411581687409,0.2500835691040177,-0.1789571397701772,0.20707922741802723,0.04205508558622551,-0.1584882940168966,0.19283768911029217,0.7098726232940444,0.47434134660744603,-0.19699591850219209,0.4154294207708305,0.5143122587984956,-0.31752986292230495,0.016501399483362537,-0.2165441338017002,0.4088104985441388,0.4915350063425542,0.3738184853341096,0.6098690678112347
Rolandic_Oper_R,0.06929874763587354,0.4034556254136231,0.6923048665510201,0.08677582214782024,0.1306025578099414,0.4689079512946154,0.40779378528803206,-0.20702373487644332,0.6629554497182994,0.45492969622539225,-0.13225439693646368,0.23146684123814643,0.36465645021248316,0.6857088368171474,0.36190296304477415,0.5231205105224966,0.1587987298627117,0.2548528178891657,0.6813449485826615,0.39655955789741226,0.5370516208999305,0.34823905779171144,0.7579204125856396,1.0,0.4614555611625561,0.4824950730968503,0.5131649191383594,-0.03147940933393828,0.1319594476721368,0.32780232178013874,0.4884786493402715,0.36951364344255594,0.6262872366098546,0.5351863280000905,-0.24208433232907903,0.5019942028338862,0.2099877174606863,0.714679250802499,-0.0863767438895407,0.7157201530676641,0.31543313334055495,0.22521392010933694,0.24647907529148533,0.39614642346253937,0.07063858601622516,0.21120579395775085,0.5991384735607473,0.25085914441000456,-0.13142703663791463,0.2300246060443834,-0.11262630703614522,-0.18496682818839155,0.13392123463477623,0.7500436453422783,0.39307727573770895,-0.13264773190384113,0.29751676626163787,0.5742547368817823,-0.28269305687541985,0.07116187705272109,-0.09084068434668728,0.3455235868724481,0.4206818978182892,0.3137613820837177,0.4659565198770196
Frontal_Mid_2_L,0.09543840609651254,0.14522730692959746,0.3747165169202146,0.0284251461112151,-0.12522999654354425,0.6322938038583283,0.4442806953144802,-0.21985286053676303,0.6050288233690061,0.06184668090791602,-0.3603685889660389,0.7420442115630567,0.30583684104061115,0.40377582282436425,0.4581982507753024,0.5416801143959437,0.48602653950303787,0.4944323720197623,0.5834320822899197,0.3371711689841221,0.5572744930703497,0.24402193781193643,0.5440281121707167,0.4614555611625561,1.0,0.4124146926995188,0.4115216255370548,-0.20496187109681308,0.10950611188348254,0.0056408039488289805,0.18323466279090087,0.08146853778009733,0.5117940009612011,0.6269390805844041,-0.20485579563951328,0.21775709958931683,-0.009193891638698066,0.42551502443275646,-0.3415755360586508,0.3626551143028082,0.39376458924637125,0.1393718302611164,0.11665758750723994,0.37773284757758185,0.1851688623775988,0.2620552879819963,0.5787684135921739,0.30614772251282724,-0.29964920024672675,0.6149450537768512,0.2770421187881488,-0.09112310280419936,-0.052321912820433664,0.30572844514181163,0.32130116712424606,-0.3262858041338295,0.34438755753587136,0.5577289034606749,-0.12084237374118104,-0.1469531379834016,-0.11155085769035451,0.2561660336483423,0.9254991134614963,0.5438295636837074,0.311561482461234
Cuneus_R,0.31197640357533823,0.38520377241810105,0.6038388283662975,0.21837519753530163,0.23810607036203532,0.5287111301282873,0.20089401297250928,0.1649683703578348,0.6262098710734144,0.620290150944412,0.1030229122763489,0.11611932596500858,0.26914825221939076,0.2399849222096794,-0.19253385938866038,0.2979950130633404,-0.10040962929715562,-3.738172597913937e-05,0.3939516434340683,0.26983936578366885,0.15377124841932782,0.7796650856368019,0.5630826169611665,0.4824950730968503,0.4124146926995188,1.0,0.5406097960850249,0.17719681896341052,-0.008112359471980178,0.5850396945742062,0.3705019383071905,-0.03295025713346355,0.3470566957599981,0.5023446495345242,0.11927333646044883,0.2849583208781788,0.04365420101906295,0.6455977931019767,0.09838339189832424,0.4115411032818934,0.21626190079483387,0.37732858250623164,0.2174644663829893,-0.008867423440075198,-0.21015627983323995,-0.006451057141889579,0.3595266921950413,-0.2387476691129477,0.09440522726909321,0.07107725173690488,0.04751643586673651,0.20967423886791864,0.6690319788688825,0.5296813376139287,0.7513959457810199,-0.007698123279282981,0.20185155448092423,0.2902924364336209,-0.11453278814119626,0.3029963110969004,0.11290680667463439,0.5494381441150715,0.44713450644483665,-0.13080007240933889,0.41446531669661557
Thal_PuL_R,0.23071817719053728,0.38856093423905314,0.6073607676835914,0.1841611823039191,0.0653088688278176,0.4310982506502206,0.5008158508948621,-0.011598769655510922,0.5798144653274641,0.3730699985696872,-0.04178128033099566,0.22101147598612195,0.5767870801453967,0.3986099209079872,0.04637620098816699,0.45930618779149734,0.0014688260506390838,0.011743162115505062,0.579523124102888,0.1812824610619289,0.37663966571703156,0.4032139815308057,0.5930964518928588,0.5131649191383594,0.4115216255370548,0.5406097960850249,1.0,0.08565907158461955,0.09476593478286718,0.333673238708751,0.2987698218346236,0.2234815570295556,0.6606104603497243,0.3927152300079772,-0.06373968601502235,0.3432486460983851,0.10162329027569117,0.5391917399534288,-0.014421153833464161,0.535785391823428,0.27117914148461936,0.30470343449609955,0.2307030759173268,0.11866593833120127,-0.07405988415814578,0.13665944642541214,0.6199759486421514,-0.00356519502221163,-0.008672975466975033,0.09117522187393971,0.10638538301174122,0.06714717097784156,0.26997675186602443,0.5251752909899252,0.398075760098134,-0.041295613062563186,0.3631714386171574,0.38573235289047575,-0.2170240868779388,0.11839999260982498,-0.10266144301789265,0.580706912703802,0.3824186535776792,0.135778625825303,0.34782241918750956
Cerebellum_6_R,0.7619790033766602,0.628543356794829,0.24408763315223758,0.9306237327163481,0.27276620291479503,-0.23394143314882382,0.36791733216285005,0.898481162375059,0.0656736309146012,0.6166356356957106,0.8849255522282546,-0.23615805713064608,0.39823099019980535,0.008991915982354328,-0.15188001775643806,0.0973240213530486,-0.5839332044651954,-0.36423729387197623,0.13213970073508968,0.1648384932701278,-0.11459656826888914,-0.10286159623048527,-0.12001062620780886,-0.03147940933393828,-0.20496187109681308,0.17719681896341052,0.08565907158461955,1.0,0.4324945394975229,0.7898375057351738,-0.37085443049271355,-0.15105554945312055,-0.0289085688990305,0.21043344939315092,0.6547475286361052,0.2701845980153722,0.24640290729972136,0.2709958515530514,0.9224976257471762,0.3122143711287089,0.24331265485380135,0.11022995941428407,-0.24471488559160537,-0.173333403180093,-0.3553008962265492,0.41862554244068506,0.1721294088109749,-0.4057651246713285,0.8737790140542916,-0.36226584813321816,0.1462942531802133,0.8660152449534054,0.4305364865750724,-0.15556867981231237,-0.2612452320773428,0.9135507184938901,-0.10019321217302908,0.073340455319985,0.5141281395021348,0.8470181559505929,0.6212783999527538,0.5240029695321482,-0.0772950023455939,-0.22289830442953898,-0.6943750549903928
Raphe_M,0.4369853254354378,0.3638090298045134,0.17965820128448,0.519063710499375,0.2453876885417469,-0.03428012066568906,0.4742574133075424,0.2721415182498434,0.1287299350129795,0.17013506727916664,0.2594213830084141,0.18597338007338365,0.4120519993310733,0.19104013080742374,0.29564765960685685,0.31338523648899513,-0.04801793090779188,0.05077064872834725,0.3024762527839904,0.24134520553455535,0.357317974009278,-0.25558158592530617,0.08024455246125747,0.1319594476721368,0.10950611188348254,-0.008112359471980178,0.09476593478286718,0.4324945394975229,1.0,0.2455359927347701,-0.2216124113511671,0.15061691296990296,0.23265619951052996,0.3108204675918647,0.26300810686901055,0.23565255948031638,0.20401537789541024,0.2135663076443802,0.32285537989952356,0.37451288266938987,0.4023991938317365,-0.0025272687199112205,-0.17187857964367162,0.22056430821058942,0.056576963170404705,0.49436287804895584,0.34405231340458825,0.16019037530774136,0.3101792574925809,-0.06447256404093772,0.14940975884698066,0.30992132643110554,-0.0704357426140677,-0.02874234687798416,-0.27667423434595806,0.37708676313961986,-0.03239549561378459,0.2421984331116803,0.24667183786650843,0.3128337964454233,0.2347171738765333,0.2284783209851164,0.1202552490252721,0.2839751606038291,-0.34384393563466326
Calcarine_R,0.5791803231557124,0.7218774405415397,0.5093502806303919,0.6918324832905797,0.3662648655924504,-0.018574107272668623,0.3133880427567253,0.7477358214719084,0.336633437721859,0.8853961565165251,0.7749659448239035,-0.26888942900268226,0.3912766382191104,0.23232962943552568,-0.2618341630598955,0.22875961428809055,-0.5494191693753837,-0.25475462844472674,0.29889765618743946,0.2322389365437779,-0.14085366257791143,0.3505578651609963,0.24111104055589466,0.32780232178013874,0.0056408039488289805,0.5850396945742062,0.333673238708751,0.7898375057351738,0.2455359927347701,1.0,-0.028391185006968522,-0.15636115119575703,0.14540219213782218,0.3399852238649745,0.5862979947398899,0.33639688065634415,0.27677941359454467,0.6318120343385867,0.7823431249107565,0.3899554555628712,0.2123958218085472,0.2132918910924454,-0.13703786776900617,-0.18818136139458272,-0.38441372706580645,0.2267735315064502,0.30540449495764777,-0.47590739744279004,0.7364103281074766,-0.212659211800958,0.047669964410840295,0.7218134233045217,0.7433284025052947,0.30805353610498953,0.21617576682985234,0.691505050519981,-0.09208288491603935,0.19111935323190862,0.28755726527992964,0.8675824226339774,0.546677275864832,0.6381671885138567,0.08578345832004859,-0.31876838933124707,-0.25696729638299637
Pallidum_R,-0.251018190740328,-0.055936150899294754,0.5177958959411124,-0.3480161400638567,-0.13122824194738772,0.4514424858855979,-0.2129306587717403,-0.37083638840944116,0.45033440138762143,0.15179966542535295,-0.37922164269032776,-0.058519646732762734,-0.14592579273005268,0.2207548813543212,-0.18242687715882136,0.13734109621010576,-0.05915268533365884,-0.19726871417067302,0.0987614335085618,0.0843903374434605,0.09118184801856513,0.36628187942699447,0.49848397286642676,0.4884786493402715,0.18323466279090087,0.3705019383071905,0.2987698218346236,-0.37085443049271355,-0.2216124113511671,-0.028391185006968522,1.0,0.2773121762746043,0.17163037569291537,0.13414897803052353,-0.28444033319317485,0.2400260214258306,-0.0515668211194964,0.237121472323229,-0.3713024191824516,0.23740930196134008,-0.18186338092348467,0.37062617590590347,0.6827382703453617,-0.031132578023094652,-0.21216105245687655,-0.1977888545643389,0.13055842929828285,-0.1282618047536543,-0.3353113532277874,-0.13563862197803223,-0.46405622395200763,-0.3291163654535858,0.07123190462268311,0.5670561008582792,0.4989594377973244,-0.3818662092495408,0.47088224502764087,0.12518754664731538,-0.5968183602495132,-0.27161940490518605,-0.38349907031926994,0.15256829717288553,0.1614516487703453,-0.07384209912256556,0.6690335299588038
OFCmed_L,0.04549547407115934,-0.08389238601747469,0.3121271509521506,0.01028482279723864,-0.08883755235747495,0.2608337448892161,0.22678622621530567,-0.4019819957655632,0.2533680403641749,-0.13341230501345644,-0.3585338263116423,0.2016387199038605,0.22465839983102667,0.29793141792841477,0.3925296690448559,0.38058724330160926,0.21585459781185917,0.03826227205273601,0.38182990150117757,0.16227782982222694,0.5261535355688642,-0.06654958560013205,0.3523496075994696,0.36951364344255594,0.08146853778009733,-0.03295025713346355,0.2234815570295556,-0.15105554945312055,0.15061691296990296,-0.15636115119575703,0.2773121762746043,1.0,0.40527192188706596,0.16732213592122788,-0.4163825864174531,0.3357864839642705,-0.05899384510080276,0.08472411746225927,-0.3014152272108787,0.4873610687748256,0.18733882852355255,0.06712862575806752,0.38181254704617124,0.34003419363165116,0.24785769047263345,0.13855655607740872,0.30471263480618366,0.5641224381135098,-0.3297996087927812,0.08051557284937857,-0.190707417838296,-0.4035169106889777,-0.3072985420134474,0.19351955043603136,-0.08466007162918213,-0.20535828964007044,0.49013301507776236,0.2922290472918453,-0.2810869184172046,-0.2507508638144711,-0.20390362964822092,0.12127425300293192,0.11882783478063168,0.4385525625338523,0.24941497050286268
Thal_PuI_R,0.02491112387288746,0.43765569428565226,0.5486618752586541,0.1369017445018726,0.1686174182107679,0.4515008785152749,0.5829748321890722,-0.27947052644125714,0.6142618403556593,0.19475921124787512,-0.23046500064483047,0.3602469693802454,0.6761086966861873,0.664410373456658,0.46991095700767,0.7117347076119753,0.2991609763424428,0.2904942266748093,0.7058880223929538,0.32897070251405147,0.736514619238863,0.11896008129307412,0.6713978096223747,0.6262872366098546,0.5117940009612011,0.3470566957599981,0.6606104603497243,-0.0289085688990305,0.23265619951052996,0.14540219213782218,0.17163037569291537,0.40527192188706596,1.0,0.43047408235772383,-0.2546704549259311,0.4689939335813956,0.37819119793320544,0.5397623430321985,-0.19462543741297275,0.5555119094022232,0.533268723762591,0.01307361332844907,0.09730720063405127,0.5509851674847405,0.27096245502252386,0.45232492551722137,0.7279123431398896,0.45731838179382883,-0.131020631165078,0.18900778912961264,0.09643797095886782,-0.2073026730587099,-0.08456559791860628,0.44718555243524166,0.08495565774065628,-0.08669636546326881,0.32371767988470873,0.6254702066476001,-0.28176962438828473,-0.05158304134552878,-0.2715759249127236,0.4040362736461342,0.4667563758354489,0.5595375634145419,0.3211292807285799
Cerebellum_3_R,0.3906840512513495,0.4186843028499788,0.4844619847097761,0.4268217359635793,0.1634503664150752,0.5281437917014106,0.5237292153322405,0.09294159582206352,0.6413012355928374,0.35789990438386754,0.014984722258356094,0.5622279857112173,0.416724984243798,0.40614924639146455,0.37971597011096686,0.5310669155015489,0.23349812221050595,0.31578815651873765,0.5882684221342399,0.5668034335259483,0.5525976593065823,0.33357732425443165,0.5752571336344284,0.5351863280000905,0.6269390805844041,0.5023446495345242,0.3927152300079772,0.21043344939315092,0.3108204675918647,0.3399852238649745,0.13414897803052353,0.16732213592122788,0.43047408235772383,1.0,0.025230284462682658,0.4646948441803866,0.03270351862907671,0.7267999158278348,0.055447007864788136,0.5419194557154532,0.562568744951584,0.19906813837458312,0.07137590698282907,0.382440474584792,0.056869401865864526,0.2442942066118787,0.5376605651365188,0.2563361564203676,0.01104583583345024,0.39787786072088555,0.3062525476836253,0.17380735102659986,0.1948596732756899,0.33572917603018804,0.27612053697200173,-0.0013341042442679438,0.31062394105462926,0.6090320250644149,0.07060327194760144,0.2792729393257331,0.21550176327274925,0.42152977280268633,0.6790911951848622,0.41869011190475874,0.10900517071666833
Temporal_Pole_Mid_L,0.4184946789017441,0.38399741896032674,0.041412383578413134,0.5248956093498035,0.24503442096708763,-0.3468053239716656,0.08039654707405036,0.7500136598565926,-0.09560527649128436,0.45161490517927244,0.725177618603298,-0.3173509411264803,0.12126621323201585,-0.17238359942938447,-0.39232215865205655,-0.15134494165569107,-0.5102307726011787,-0.27561103128942865,-0.04640702530968339,0.040759085623099225,-0.38765360506128127,0.025554349245561617,-0.24096640229889787,-0.24208433232907903,-0.20485579563951328,0.11927333646044883,-0.06373968601502235,0.6547475286361052,0.26300810686901055,0.5862979947398899,-0.28444033319317485,-0.4163825864174531,-0.2546704549259311,0.025230284462682658,1.0,0.06778179677648967,0.14792872616231947,0.10126046076418191,0.7217728679778863,-0.11565825674609004,0.045347478724323174,0.026157339420041663,-0.28687803427737846,-0.349506602937791,-0.33646456481136383,0.18214970259419183,0.02416823823274545,-0.5043610380422283,0.7055121661627008,-0.2895378944854284,0.1918963899891158,0.7411009365886508,0.46949827918998305,-0.163658348236308,-0.09025655934378156,0.6629988085976986,-0.32940418018038986,-0.10403808199251965,0.4550490346386279,0.6232317005327461,0.6323719932459747,0.28460218475646903,-0.15724950129348722,-0.42103727028681615,-0.5597605107536923
Thal_MDl_L,0.26339304707778255,0.565247236023894,0.4085651517147331,0.3905567741915755,0.20615250360064336,0.13774152327470385,0.4842543099981985,0.08775784837147778,0.45511402257428474,0.40535827084523685,0.09219072257905883,0.20112094176416337,0.5336887204467238,0.5854911220861523,0.33100024816996904,0.41087067098636487,0.19350119165572838,0.1659513125432194,0.6259062153809366,0.4488121465824774,0.5334118789840149,0.10153686329960676,0.43226933235826254,0.5019942028338862,0.21775709958931683,0.2849583208781788,0.3432486460983851,0.2701845980153722,0.23565255948031638,0.33639688065634415,0.2400260214258306,0.3357864839642705,0.4689939335813956,0.4646948441803866,0.06778179677648967,1.0,0.435332787423495,0.47108053546060896,0.08470348662620694,0.5585198345910597,0.4062982050474406,0.08622228484872911,0.30584318870229,0.4024594040157978,0.18382833741261428,0.50444021920392,0.4588388207586686,0.30437514132476734,0.1812443666822176,0.10720028563971426,-0.18135873681455078,0.13078515963404277,0.07594755293867676,0.21688297926383499,-0.031517491942196094,0.23485302915451323,0.26593100729495445,0.6921941349287823,-0.1338058724522424,0.24849894938808775,-0.021855724842738764,0.5121739355638348,0.19354862416418597,0.35155387921643105,-0.009576171632579369
Temporal_Inf_L,-0.20748798247022396,0.7451126659503948,0.10488614367604776,0.17024810495166431,0.5389406709980094,-0.3780425193005082,0.39559801463223754,0.1640017384546274,0.12080550333501533,0.21029758487830083,0.26530377821888323,-0.2784883260948074,0.5668422138772616,0.6789717627780891,0.16322722521581093,0.34865626632200536,-0.018553859337868735,0.06780557756305096,0.31454432616838357,0.35857998139159825,0.17247371319286467,-0.24499035345331624,0.19273969354905007,0.2099877174606863,-0.009193891638698066,0.04365420101906295,0.10162329027569117,0.24640290729972136,0.20401537789541024,0.27677941359454467,-0.0515668211194964,-0.05899384510080276,0.37819119793320544,0.03270351862907671,0.14792872616231947,0.435332787423495,1.0,0.23106200213595582,0.18437579714543043,0.02157763666775305,0.4417213951622312,-0.33077269350868477,-0.3333638258738792,0.37561515799111306,0.13457840130092932,0.5895680260532261,0.3219762540399549,0.13082880164043592,0.5202001945136564,-0.13572619055559754,-0.18511231766674976,0.22220104777566846,-0.02183268930072245,0.16545279517741412,-0.29475286628543407,0.474813485224622,-0.3517812062052428,0.4261196994181786,-0.16646573649396712,0.27345653487824034,-0.20664542675495048,0.2707030909667628,-0.1975291547572024,0.16019009866390044,-0.21050315687977192
Cerebellum_4_5_L,0.23863136035255295,0.6546593198094821,0.6645471806001568,0.3232017138670903,0.3941207816384062,0.40714440447220007,0.4415091934738511,0.19712165343867274,0.6411214999796372,0.6818732220647981,0.24782627063528082,0.1619898404019588,0.4629034031959294,0.5689152169622952,0.1538119021940146,0.5423824672940166,0.008425308102258087,0.25993763842165873,0.6261013405291662,0.47798952157327435,0.3528823164144708,0.5352272467019155,0.6964066877200132,0.714679250802499,0.42551502443275646,0.6455977931019767,0.5391917399534288,0.2709958515530514,0.2135663076443802,0.6318120343385867,0.237121472323229,0.08472411746225927,0.5397623430321985,0.7267999158278348,0.10126046076418191,0.47108053546060896,0.23106200213595582,1.0,0.23081995646354042,0.5179030610838229,0.43911789203138957,0.13388810546134067,-0.017182535251684634,0.2457052831598882,0.012344343419727477,0.12799691266190433,0.5723103800422894,0.049408568036131535,0.18770332730200584,0.2221960595773688,0.2117711766934243,0.22445080371905496,0.538383766315693,0.6490288425140437,0.4475383552208054,0.1295641306298421,0.10347001712213404,0.5608680769757981,0.03055013937148038,0.4950431636060089,0.21601249881906928,0.5322735225637543,0.46028800122325253,0.14512294021216696,0.2495140007416089
Cerebellum_8_R,0.6016611759482027,0.5287214846199296,0.16007313976215592,0.7677474539810671,0.28986506930518807,-0.3800288757620185,0.1736145206069417,0.9078936462800565,-0.07500525881336238,0.5917300830333827,0.9589449122195097,-0.4255142738688078,0.209596926789399,-0.09644437410326666,-0.32618793078907254,-0.08462180657592573,-0.6959283190702925,-0.39525809335421974,-0.034198964886189905,0.0046981465526604255,-0.3865649191546039,-0.05187359811880821,-0.21294876155852463,-0.0863767438895407,-0.3415755360586508,0.09838339189832424,-0.014421153833464161,0.9224976257471762,0.32285537989952356,0.7823431249107565,-0.3713024191824516,-0.3014152272108787,-0.19462543741297275,0.055447007864788136,0.7217728679778863,0.08470348662620694,0.18437579714543043,0.23081995646354042,1.0,0.11156905337316568,0.09084623298184713,0.050283281810414485,-0.3503830220219832,-0.34078766153745393,-0.4466356639748098,0.20937517344674433,0.042341125004218244,-0.548064082119946,0.8904258606058348,-0.37863569231953154,0.15922589932595424,0.8329299087147222,0.5397475470853074,-0.06917642648179409,-0.1766942778534195,0.8881360046598653,-0.2914872111752669,-0.11660174579730966,0.5708121886573065,0.8752324927870696,0.687500601803179,0.3711342876880924,-0.22985676082822074,-0.4370810090854716,-0.6636556815159883
Temporal_Sup_R,0.6096289596602599,0.3580291504680275,0.6422111832311225,0.512304367179729,-0.024360646046267618,0.4569590130480109,0.5181244149639963,0.03873204355928405,0.6245695114132624,0.45741262989733544,0.01612252920085673,0.3300028973121934,0.4589534394560071,0.413120541130412,0.368786179590005,0.5654613269946314,-0.008128159450869725,-0.007674289653676119,0.6480331393785191,0.3210581234359537,0.6431946084817236,0.19069697878778852,0.609395044067551,0.7157201530676641,0.3626551143028082,0.4115411032818934,0.535785391823428,0.3122143711287089,0.37451288266938987,0.3899554555628712,0.23740930196134008,0.4873610687748256,0.5555119094022232,0.5419194557154532,-0.11565825674609004,0.5585198345910597,0.02157763666775305,0.5179030610838229,0.11156905337316568,1.0,0.3997927086167487,0.45244566204306896,0.3869775259917014,0.2752547642210122,-0.08046571800710599,0.4303337584469733,0.5765203179300603,0.1811969925836501,0.007480617215915092,0.09467539211828357,-0.0049764452919216495,0.0650776573625643,0.039149529022284725,0.4193548219071717,0.18514427668627087,0.11338018439368426,0.5675170043996502,0.43163478156302504,-0.04594979667352314,0.18681607594488195,0.09141362571089669,0.5486567181283224,0.4010049176973158,0.3903043047576187,0.16145082226911248
Red_N_L,0.2111463187075238,0.5232331399271618,0.3140074221957598,0.38934923066138394,0.33657152683216823,0.11340643202581357,0.6321982665226853,0.09783858812518322,0.4068751351326818,0.15708642793429123,0.09142922053554489,0.282068330548188,0.6747576391294599,0.5608742738629767,0.40130076306268736,0.49980819847769187,0.26675122313170907,0.3156194886361859,0.5959158539069208,0.3978140969298942,0.5896692762900816,0.016152118511471636,0.39233049306895096,0.31543313334055495,0.39376458924637125,0.21626190079483387,0.27117914148461936,0.24331265485380135,0.4023991938317365,0.2123958218085472,-0.18186338092348467,0.18733882852355255,0.533268723762591,0.562568744951584,0.045347478724323174,0.4062982050474406,0.4417213951622312,0.43911789203138957,0.09084623298184713,0.3997927086167487,1.0,-0.1408394425926345,-0.2560228625878705,0.5078973500960419,0.21963214138611056,0.6058796151437423,0.5921110785572792,0.4191545169281341,0.19997804701826366,0.2826013708930056,0.30978177472310564,0.1614315378256935,-0.002370126310926895,0.1404904658911335,-0.09062105806933148,0.21089538109046327,-0.004982090817815196,0.514709967729159,0.02528192075729913,0.22123093333661,0.07230284278526185,0.410309938497995,0.321066187031605,0.436463779078689,-0.15185657022877677
Thal_AV_R,0.3904067067553115,-0.022206528332954886,0.422361681333826,0.19513094284975652,-0.3142564887074578,0.394833281219123,-0.042364991593725226,0.06750384989423633,0.3415477348701001,0.28346413212432287,-0.021234892074122727,0.11322013166508117,-0.11035390248116174,-0.17986017812765248,-0.21236973489218317,-0.017605320219136245,-0.31842450126126426,-0.4250266623556683,0.12175425334253412,0.06990743224823,0.04577750469956601,0.36495537041247933,0.24641679846662531,0.22521392010933694,0.1393718302611164,0.37732858250623164,0.30470343449609955,0.11022995941428407,-0.0025272687199112205,0.2132918910924454,0.37062617590590347,0.06712862575806752,0.01307361332844907,0.19906813837458312,0.026157339420041663,0.08622228484872911,-0.33077269350868477,0.13388810546134067,0.050283281810414485,0.45244566204306896,-0.1408394425926345,1.0,0.4832374772386233,-0.3450135384579257,-0.5669094272718642,-0.07447270524497931,0.0922788437408361,-0.3664785710607521,-0.0523674326212189,-0.11094608092826289,-0.07510262916239793,0.09424010601087571,0.20843825649981015,0.27208127105457464,0.4295214535160213,-0.028524936634849687,0.5040692988699612,-0.1341450362579313,-0.10599145262780738,0.01448595209419654,0.06890964826330837,0.3319976574477615,0.1784109468483073,-0.16681661776096252,0.28719728903921726
Pallidum_L,0.11631258430639418,-0.2798954599336001,0.307888672914101,-0.13995799319719163,-0.36525617316655606,0.480678501388457,-0.2754164677341864,-0.31099799935808076,0.32530311448574933,0.0599058354234091,-0.38350085496087744,0.16935442831605346,-0.21055129913650447,-0.09561786875177078,-0.1315136146791021,0.06467535086383644,-0.03052316589227272,-0.27778960397651975,0.03307573166576847,-0.12043854178027201,0.17716382108941467,0.260663534158308,0.30447135899971883,0.24647907529148533,0.11665758750723994,0.2174644663829893,0.2307030759173268,-0.24471488559160537,-0.17187857964367162,-0.13703786776900617,0.6827382703453617,0.38181254704617124,0.09730720063405127,0.07137590698282907,-0.28687803427737846,0.30584318870229,-0.3333638258738792,-0.017182535251684634,-0.3503830220219832,0.3869775259917014,-0.2560228625878705,0.4832374772386233,1.0,-0.11189696608864867,-0.23187934675275912,-0.11736834552700946,0.009451702208373353,-0.07311977694344012,-0.4055803246053859,-0.11339183484821527,-0.37008350102257215,-0.2840318678688832,-0.07686753703590689,0.18471977842105253,0.2987849317927134,-0.3490139874518549,0.8069737412513873,-0.011599359529833275,-0.3584759394571085,-0.31967279431521867,-0.27554993007392176,0.1925782576635891,0.1767523274028054,0.07546762916178756,0.49282572507422234
