,SN_pr_R,Fusiform_R,Supp_Motor_Area_R,Paracentral_Lobule_L,Red_N_L,Thal_PuI_R,SN_pc_L,Occipital_Mid_R,Thal_MGN_L,Supp_Motor_Area_L,Cerebellum_7b_L,ACC_sub_R,Cerebellum_6_L,Vermis_8,Temporal_Pole_Mid_R,Hippocampus_L,OFCpost_R,Thal_PuA_R,OFCmed_L,VTA_L,Thal_VPL_R,ACC_sup_R,Cerebellum_6_R,Olfactory_R,Temporal_Mid_R,OFCant_R,Thal_MDl_L,Thal_VA_R,Cuneus_L,Fusiform_L,Cerebellum_9_R,Vermis_7,Thal_PuI_L,Precentral_R,Cerebellum_10_R,Caudate_L,Temporal_Sup_L,Heschl_L,Cerebellum_Crus2_L,ACC_sub_L,Frontal_Inf_Orb_2_R,VTA_R,Occipital_Inf_R,N_Acc_L,Angular_R,Olfactory_L,OFCant_L,Calcarine_R,Insula_L,Occipital_Inf_L,Raphe_D,ParaHippocampal_R,Lingual_R,Thal_VPL_L,Postcentral_L,Thal_MDl_R,ACC_pre_R,Temporal_Sup_R,Putamen_L,Caudate_R,Thal_LGN_R,Amygdala_R,Calcarine_L,Pallidum_L,Thal_AV_R,Cerebellum_Crus1_R,SN_pr_L,SupraMarginal_R,Precuneus_L,Hippocampus_R,Thal_IL_R,OFCpost_L,Thal_PuL_R,Pallidum_R,Frontal_Med_Orb_R,OFClat_R,Temporal_Mid_L,Thal_VA_L,Precuneus_R,Rolandic_Oper_L,Cuneus_R,Frontal_Sup_2_R,Thal_IL_L,SN_pc_R,Cerebellum_10_L,Thal_PuM_L,Cerebellum_Crus1_L,Thal_LP_R,Rolandic_Oper_R,Cerebellum_3_R,Vermis_10,OFCmed_R,Heschl_R,Insula_R,Rectus_L,Red_N_R,Thal_LP_L,Frontal_Sup_Medial_R,Lingual_L,Thal_MGN_R,ACC_pre_L,Angular_L,Frontal_Mid_2_L,Thal_PuA_L,Frontal_Sup_2_L,Thal_PuM_R,Putamen_R,Parietal_Sup_L,Frontal_Inf_Tri_L,Frontal_Sup_Medial_L
Thal_MDl_L,0.5279994625214622,0.3905567741915755,0.45511402257428474,-0.009576171632579369,0.4062982050474406,0.4689939335813956,0.20615250360064336,0.02029340509572618,0.21388223511962862,0.43226933235826254,0.016318136394462425,-0.1275633834781862,0.3422888155593715,0.23485302915451323,-0.021855724842738764,0.7042988086250456,0.2285881772784101,0.5380990783187437,0.3357864839642705,0.034212947149838656,0.6193051387631066,0.6601365790433424,0.2701845980153722,0.30437514132476734,0.26339304707778255,0.19350119165572838,1.0,0.33100024816996904,0.10153686329960676,0.565247236023894,0.09219072257905883,0.06772587550132894,0.4488121465824774,0.14606422254250445,0.44602749777199063,0.6921941349287823,0.6120813932736201,0.5854911220861523,-0.049566735639544696,0.23532246322185663,0.20112094176416337,0.4024594040157978,-0.020269563732347815,0.21904914265620415,0.08911179457670668,0.3438390626499022,0.10720028563971426,0.33639688065634415,0.5857060416262582,0.009259607548595027,0.3114997366754984,0.39009335432351566,0.2380950191689312,0.520196805344147,0.09141952500207975,0.48969487393835415,0.1659513125432194,0.5585198345910597,0.26593100729495445,0.5855417725930883,0.38714064153954,0.2727034901969551,0.40535827084523685,0.30584318870229,0.08622228484872911,0.07508524392340668,0.43592667392528955,0.21688297926383499,0.1408291231251076,0.5334118789840149,0.4366119924436077,0.23551671700601853,0.3432486460983851,0.2400260214258306,-0.18135873681455078,-0.06877425252815272,0.47791092469852703,0.35155387921643105,0.18147323815828167,0.7056151298520994,0.2849583208781788,0.1569022919880146,0.562192013231441,0.40836501618008325,0.1261259638628123,0.5998932140058485,0.1812443666822176,0.4842543099981985,0.5019942028338862,0.4646948441803866,0.35376218794633296,0.2512275756910499,0.5930545345665874,0.632921741615693,-0.1338058724522424,0.3839296768121678,0.3970110933423304,0.3942187272274713,0.3629900330913119,0.24410102589363147,0.1460667133577454,0.05377764915568347,0.21775709958931683,0.36682300611379753,0.19354862416418597,0.5336887204467238,0.29556076963365113,-0.05660161379701947,0.5121962881283272,0.4014130323205257
Thal_VA_R,0.5252415145031876,0.0841827585323588,0.20325383455476262,-0.02673178386176563,0.40130076306268736,0.46991095700767,-0.03703343755112052,-0.4896371046436807,0.3142795063882946,0.2615993910721431,-0.260114194790894,-0.09108527353236373,-0.1769358120735598,-0.17848590523041516,-0.1804304860389091,0.5026710717009291,0.7471214191279745,0.10127488193143179,0.3925296690448559,-0.38554086690691286,0.6871578072734431,0.5727615321040337,-0.15188001775643806,0.8162609047358884,0.010006828835840824,0.6879236645191508,0.33100024816996904,1.0,-0.34329250816679135,0.09572770844488793,-0.3604374405476973,-0.36772947472654305,0.3290167261379324,-0.1082795335134411,0.583532220103507,0.5975548194330822,0.3040252587319265,0.46563599814295853,-0.41127860757209883,0.779123568844809,0.6413709289810572,0.7111145011006823,-0.44446642266699865,0.6139475614232074,-0.10250019689733554,0.736070269341535,0.506184039427327,-0.2618341630598955,0.3298362752775566,-0.5050500514249153,0.2571596551860081,0.6869212372252838,-0.36115389374272816,0.6230441892953605,0.21679590601103718,0.21014410458630667,0.6706894156983492,0.368786179590005,0.12371113825018917,0.7678276237925525,0.7142537548747914,0.5127279580796851,-0.2410013781489197,-0.1315136146791021,-0.21236973489218317,-0.2945404053402145,0.541299340937033,-0.03479146924463326,0.19587962094639214,0.7541268181552752,0.01746857240101442,0.498582094974313,0.04637620098816699,-0.18242687715882136,0.18299078440465413,0.06713981788789791,-0.005917501626620084,0.8710185017636635,0.13732895014270677,0.3596526705541376,-0.19253385938866038,0.14212521965652905,-0.2849196644380501,0.19867556033623288,0.27179537944844073,0.2765331730550842,-0.3024990914056157,0.575014428481017,0.36190296304477415,0.37971597011096686,0.09794856879841231,0.39046816765570913,0.6878078027063435,0.40079523408286993,0.01830652475018415,0.047478022685353005,0.1172594709478111,0.5057406756120238,-0.3623619219634627,0.754246624220026,0.587841438127453,0.03477183573358123,0.4581982507753024,0.006954274056404562,0.403523453821752,0.32994026498939333,-0.14425350367906525,0.07475130778634237,0.521869211439563,0.6081685758029101
Cuneus_L,-0.08794613891315908,-0.09972584609445806,0.46592771577466374,0.598553474022873,0.016152118511471636,0.11896008129307412,0.09854902106470305,0.7162802784968119,-0.3078574525676777,0.4927841521761789,0.38602530475871094,-0.1642702878177407,-0.10703503240117264,-0.2601342160178645,0.0718579503134161,-0.04082069374928623,-0.002899647726456662,0.11604255170894268,-0.06654958560013205,0.25710957326197836,-0.14633126506021019,0.1069261655763775,-0.10286159623048527,-0.22178069343590154,0.0954329692122888,-0.043859082554188425,0.10153686329960676,-0.34329250816679135,1.0,0.06286047635162403,-0.02582319716468164,-0.1097680044707506,0.017142868711393772,0.529493721662639,0.13667108626645733,0.057504169541716006,0.05076741822358891,0.002710095481184486,-0.06472589864668561,-0.2732124083520714,0.021068665819238528,-0.18563335841996467,0.06575563147130249,0.01367969816428566,0.7308213162224838,-0.10444431085684408,0.20636070589333236,0.3505578651609963,0.13689740149413102,0.19416452941802917,-0.2520201460486473,0.008017638990046323,0.4713553166138903,-0.08264128869342509,0.5104086476664814,0.37077767582464294,-0.0013734357894138313,0.19069697878778852,0.1484587576422802,0.019372834292826973,-0.1266435988131834,-0.2793305791973505,0.48324279388678865,0.260663534158308,0.36495537041247933,-0.1610177661266087,0.06932334642860834,0.526986349731849,0.590824070564046,-0.06107896555532439,0.5571288411248483,0.18313974844782646,0.4032139815308057,0.36628187942699447,0.11033170577744038,0.09916649264686819,0.13542134182962637,-0.2758427587614463,0.5636258493013755,0.20188920454956952,0.7796650856368019,0.4404029773289329,0.5802676809785774,0.2493188285439886,0.36418425474703053,0.009124945732415702,-0.14341439962966798,-0.1302176395632556,0.34823905779171144,0.33357732425443165,0.578457000402599,-0.12930120742171244,-0.06439940579219905,0.23314969427970392,-0.059557178505485774,-0.040853621424452605,0.32316476259720955,0.411901537373267,0.40175262328919403,-0.3254498493702974,0.07423986978478658,0.7088044430172225,0.24402193781193643,0.10416941144510021,0.2781847014967118,-0.06279095806767794,0.3405248035198426,0.5439313014286411,0.07515343098276947,0.2898575462207615
Fusiform_L,0.4468012849328166,0.5970220126695384,0.3937433523162112,-0.2794373734225242,0.5232331399271618,0.43765569428565226,0.5340952997342869,0.1751838437695711,0.22323803624577293,0.35985490496932027,0.4402955241402891,0.2681536568120625,0.7558486753834194,0.6681955441744982,0.19768073574180575,0.691378935618589,-0.15112175224872906,0.5823075200509381,-0.08389238601747469,0.4108768732356614,0.5040626266653515,0.5728898998750713,0.628543356794829,-0.08564486707572595,0.2788880567301835,-0.20224545265947916,0.565247236023894,0.09572770844488793,0.06286047635162403,1.0,0.5865629443270353,0.5739318978772768,0.5282937337778525,0.16113924790764825,0.20829326626453654,0.5461875391005324,0.6934339951552442,0.6525911843359561,0.4644136041779758,0.08648885277001304,-0.14476963588813418,0.2475099638659004,0.3623509674305791,0.15443920653142856,-0.07315026835488744,0.04103520883118564,-0.10488663927771424,0.7218774405415397,0.5281482946668373,0.5246897223936909,0.6654510822465675,0.07325044056646074,0.6155703017523361,0.4329783222426516,-0.1572072930533933,-0.03795646346742595,0.008741079988661,0.3580291504680275,-0.16764215220530634,0.2951675754300064,0.15214847184409566,0.24193904256913912,0.6606765838456967,-0.2798954599336001,-0.022206528332954886,0.490385279512485,0.0656891434303195,0.2997316340395069,-0.17421375238425,0.22651209006755474,0.33424353929555034,-0.1254736369166645,0.38856093423905314,-0.055936150899294754,0.04040204692148833,-0.33276802429515023,0.7872376387503786,0.035678340605555775,-0.07997903017771887,0.643316996203523,0.38520377241810105,0.1491488584781639,0.521086195825558,0.2050459090421709,-0.09162043169753162,0.7381240252180085,0.6940827234022988,0.6293869184523032,0.4034556254136231,0.4186843028499788,0.41309684023292964,-0.0905170999813908,0.4517247415655242,0.5658891247476375,0.05842968406456021,0.40785116057856574,0.40119312486742187,0.2157086374899223,0.63904745737129,-0.007809241003764368,-0.06052470612906993,-0.233363425413508,0.14522730692959746,0.40770857447469094,0.08669455782606841,0.725789062201805,0.441597999409908,-0.4530994850784226,0.5458662368302252,0.3291012613565582
Cerebellum_9_R,-0.04828429115449308,0.686122094092914,-0.1177291698915181,-0.6551917302783814,0.09142922053554489,-0.23046500064483047,0.3821717341927677,0.3356090430936868,0.16498761387408142,-0.21252874045617257,0.46035847630849747,0.5837874181668937,0.8878264818167312,0.8958983948615657,0.6470013251824922,0.0356188078220044,-0.4739540969616569,0.30219608916204665,-0.3585338263116423,0.694257911831675,-0.08661893693850024,-0.03140063655574426,0.8849255522282546,-0.5531515687472904,0.5041767598390077,-0.6604147514041235,0.09219072257905883,-0.3604374405476973,-0.02582319716468164,0.5865629443270353,1.0,0.9822730361545423,0.02020755237056898,-0.25710907470171945,-0.4773161454854411,-0.12504945502265252,0.01779918250535641,-0.053595390082256084,0.9120138246476238,-0.22874796643264778,-0.4829230962624832,-0.3681073207913636,0.9073327057311962,-0.3676952625409201,-0.4576261364274042,-0.48096839611233944,-0.34354469834773294,0.7749659448239035,-0.07019851400745247,0.9125749453223732,0.48179281174254596,-0.5192961820319424,0.7813745214953967,-0.20526434552787506,-0.5052979744562814,-0.3922508846857827,-0.33959231043087246,0.01612252920085673,-0.3561948532075066,-0.2178243832058622,-0.6036238696399238,0.333771897241481,0.6111163248238124,-0.38350085496087744,-0.021234892074122727,0.9410965627582735,-0.5147538291171619,-0.06553677263414062,-0.6976441305001909,-0.4399265815596993,0.09856557044425251,-0.6147398313442283,-0.04178128033099566,-0.37922164269032776,0.1579135136318941,-0.33634832697122585,0.2935557859536093,-0.4591686619130766,-0.622610062944771,0.057370645345178814,0.1030229122763489,-0.17371964976115656,0.2597450155611232,0.11575698462338758,-0.45159798770223253,0.3159451636384976,0.9182379561388647,0.14635998936563213,-0.13225439693646368,0.014984722258356094,0.04538982390063027,-0.5887821859296256,-0.11175291269421449,0.2305485216390568,0.5419410746270479,0.32486428508840054,-0.027577830668128113,-0.32791983171880884,0.7735256168727921,-0.5935946043935422,-0.37619971190196033,-0.523292423856075,-0.3603685889660389,0.2630539383519661,-0.2782395067175752,0.2090397986177455,0.002231073460438751,-0.7470663953486295,0.04401962871823479,-0.20704627958905922
Vermis_7,-0.0697889022306503,0.6938620921395218,-0.15005056165579186,-0.6906263069657883,0.07318238262446929,-0.22196751266958192,0.3541443380209058,0.2984559422892833,0.15699633951524206,-0.25101339240722914,0.3944918335179042,0.6073110511579497,0.8994236917967928,0.931764926625544,0.6122520388199346,0.03678844896814806,-0.5358852819451203,0.30020053535985103,-0.32652918198286046,0.6634815872059728,-0.10625178815010607,-0.07018078994046026,0.8950657377995184,-0.5643500692096421,0.4862585469015546,-0.71454528603589,0.06772587550132894,-0.36772947472654305,-0.1097680044707506,0.5739318978772768,0.9822730361545423,1.0,-0.005537680704431988,-0.28193365439201606,-0.4992064649408106,-0.1508248918575969,0.006916546433374419,-0.07148570678647974,0.9176363796536543,-0.22159329711142806,-0.5228681876705666,-0.3703228117363059,0.907518706410784,-0.37693859175426114,-0.4952877824854441,-0.5179913661601574,-0.4249049129372957,0.7537246783624562,-0.09549800749261027,0.8914093218232044,0.4921750098277563,-0.5214631590835217,0.7307325670418514,-0.21259633189740426,-0.5675416656621143,-0.42113222418566143,-0.4203529707784859,-0.0001288702496592766,-0.3562355160458194,-0.24962902417922175,-0.6067911151028944,0.2882793485868424,0.5622729525635085,-0.38734024432744496,-0.015593603640064327,0.9599925917510228,-0.5390820748064334,-0.09550680120191037,-0.7561602721287783,-0.4501398336008327,0.03715919379086939,-0.6630068890115657,-0.055444908446727205,-0.38169614118927314,0.10098204467774038,-0.3648661122442402,0.2820678017861658,-0.45974616001488483,-0.6701683489568689,0.030663403332974473,0.04463355707658835,-0.22736553196836828,0.2166699743009204,0.07661078650404769,-0.4872666625245079,0.32466926714010497,0.9488557274190201,0.13525020406344665,-0.16318938673802824,-0.04823616804869029,-0.059757009778539275,-0.5643762789398725,-0.13073010834628765,0.17195586351719191,0.5128096522460617,0.32573846342885826,-0.0415139436441159,-0.39725205084611975,0.734252612067749,-0.5782773607976205,-0.4654653227530257,-0.5963432076439193,-0.40472987800024657,0.25521790692148133,-0.32992161416573107,0.21232248455459807,0.017897093402280597,-0.794413365771295,0.009361248863052169,-0.2858937401843411
Thal_PuI_L,0.4617682733899244,0.28115362929834475,0.3890801287062357,-0.029110524235935756,0.3978140969298942,0.32897070251405147,0.37322086866664317,-0.014740017919163627,0.34268349692846617,0.3222494676203442,0.06201601121025086,0.01793486470344958,0.22759294112048023,0.10336714614009578,0.05784316836033476,0.6965825305099155,0.1694125213060313,0.4363469629840977,0.16227782982222694,-0.05524150686046685,0.5835244699832777,0.5826676910932117,0.1648384932701278,0.23531291418181896,0.12725608296197244,0.21343405922976916,0.4488121465824774,0.3290167261379324,0.017142868711393772,0.5282937337778525,0.02020755237056898,-0.005537680704431988,1.0,0.1310354102300579,0.4612079410223677,0.5924795115663236,0.544344668714782,0.5812960776112833,0.006967411718025525,0.2480134964986947,0.23919278787300036,0.429373695658283,-0.08119526392506489,0.37303396105581343,0.13226312525193018,0.33155646361303515,0.12487193470018423,0.2322389365437779,0.480768278411936,-0.033631096090908766,0.40069226177296813,0.3961962826939992,0.16419739221011634,0.6083716265115148,0.2509289139382712,0.07448850739633363,0.2843305598247358,0.3210581234359537,0.015432478907917673,0.45236584233377525,0.425157865934484,0.16101577409388468,0.21265638782592258,-0.12043854178027201,0.06990743224823,-0.00678594188681754,0.2861587678928865,0.20438798995733687,0.16016659074959397,0.4924496022642434,0.3230869633916426,0.3150576012902504,0.1812824610619289,0.0843903374434605,0.03812366244657968,0.001490300541922886,0.450001804184537,0.2534082980877187,0.30175946772786655,0.5656778723303588,0.26983936578366885,0.24269656458690234,0.31749633204788735,0.23768881417548104,0.12104647290339171,0.5385111839656872,0.1042980194452264,0.5482632410853725,0.39655955789741226,0.5668034335259483,0.31984965834602075,0.1532295225318047,0.45908275610893134,0.4464002420263773,-0.0914810438822303,0.22233378465970596,0.25053001532121916,0.33998020612139634,0.20034868595812988,0.31007445065410527,0.2150550551370199,0.1006044185132852,0.3371711689841221,0.43102268674884314,0.31513696424017573,0.5309629896825363,0.3290419647877058,0.008536849865814282,0.48906776228056836,0.4273823721687124
Precentral_R,0.06532451107728,-0.4087976712737363,0.47505238769825187,0.7952052142656924,0.051879036119082476,0.39532667453419423,0.1774659789240179,0.2703803356295297,-0.13782959840453715,0.6985416531488383,0.40010105091577375,-0.16814299143363562,-0.29365358069512976,-0.3295187087000134,-0.3278325069120118,0.13466470063763308,-0.04342439038169932,-0.026535324426049122,0.2170681374073832,0.017875113287644535,-0.043396051014144135,0.14750428094224144,-0.3812324251125247,0.006307131923953054,-0.37496792152353847,-0.028432654879289622,0.14606422254250445,-0.1082795335134411,0.529493721662639,0.16113924790764825,-0.25710907470171945,-0.28193365439201606,0.1310354102300579,1.0,0.24638255175824614,0.09604176479136281,0.33906942761641773,0.4257030096377017,-0.3015926568464194,-0.06297346089029005,-0.18059623760013968,0.02154076475034554,-0.3497225815119255,0.23734710865799344,0.7490571530459339,0.12171380932604531,0.08798740327696031,0.10468716715929885,0.46751480543013385,-0.08656960369305569,-0.3311233280055376,0.09056503078977787,0.12151516885188628,0.18541206377394825,0.39578945358830964,0.5047314364765344,-0.013651556904283801,0.2601061975579124,0.17044306292078962,0.16149873703591297,0.2663248228418075,-0.5611097320685776,0.2412229481833643,0.2881250337167568,0.2518652448016432,-0.43717780846422777,0.18611451611172708,0.9086924303044271,0.6404039150455884,0.10654977126495103,0.3618571246090463,0.3090388286926969,0.44340495688501147,0.661591682915333,-0.22635727458454283,-0.17057302786755116,0.3290163883890462,-0.02306748809957316,0.5631841469888446,0.3432405508623133,0.47370271177369927,0.29672740800718805,0.41173792750707155,-0.09061316832131719,0.5602867066416933,0.02952955924665565,-0.2540933523652701,-0.06759288367577801,0.6315522437494667,0.1604006592572502,0.5303787877496245,0.31811292501803273,0.11354381764247459,0.09256239629684122,-0.5072465212141464,-0.298727537020819,0.4026424559337978,0.41580040335818835,0.01643322999192249,0.1179423972445279,0.06797838420308082,0.376034481194161,0.2099005503392541,-0.06252259248294821,0.07958872413767273,0.05635193528474564,0.6062002532406042,0.374672745404494,0.019072144216580173,0.20358776866856013
Cerebellum_10_R,0.45979750545917214,0.02013090718734757,0.6127281454501144,0.3747567016864437,0.41445583018864135,0.6079191218808531,-0.05071150579823738,-0.07227521554180451,0.02113079669287122,0.6248022974641034,-0.08657089424305116,-0.26782804348432204,-0.2132761908361314,-0.34221004408149197,-0.3091434884865807,0.6011905180589265,0.4560235649127817,0.26025528247319885,0.37743332058200296,-0.32697016789228944,0.6975279020036343,0.5842552465875723,-0.24780112227147064,0.5504677892118377,0.020181083527639854,0.5494682786308221,0.44602749777199063,0.583532220103507,0.13667108626645733,0.20829326626453654,-0.4773161454854411,-0.4992064649408106,0.4612079410223677,0.24638255175824614,1.0,0.661174571154502,0.4148360434815286,0.4953353699148553,-0.49083745839685894,0.39957993518261364,0.6676279524887552,0.5970408965766212,-0.4997229630673654,0.5073533936609432,0.38517700906190455,0.5743617887961701,0.3506752410480322,-0.12276848241604293,0.39039697941154017,-0.5060755551169049,0.07015202025877494,0.7861666993534612,-0.1825578927988249,0.6863197562936099,0.5494665451654032,0.5266478924594248,0.4174324950989404,0.48474429300468,0.44285667132901074,0.686077754101089,0.7508183037080922,-0.007002404849372484,0.027494124381753072,0.2622940662704428,0.09936313693743304,-0.45103009619314405,0.6202498493461667,0.2597322147037818,0.5840868013766298,0.7820592821360147,0.3825042855979486,0.5257236621014257,0.4224118032893725,0.2911338801316569,0.12927467994382158,0.23385949594082137,0.16091624366643353,0.6549496179976112,0.5671722885248368,0.558478477027118,0.23822844369091145,0.4928200194303027,0.18882802376412386,0.30867967892489584,0.5030351233641555,0.3922491696375273,-0.3823834652510451,0.4678112988650602,0.5425844644944119,0.6545300718561892,0.43391056769752573,0.390100709164312,0.59223581150561,0.3186244651929352,-0.31554704413591167,0.10470911384004315,0.4121405152670467,0.6143414547569552,-0.165175572767052,0.5587192491810675,0.36562313162426996,0.47769524636434446,0.6141421404423683,0.17833709017990063,0.5565612476810161,0.3591356961891932,0.297597953395774,0.45249957913783223,0.5608151436605164,0.5718713989279434
Caudate_L,0.6316236508692694,0.26001605042780834,0.5350936284234336,0.051672859901578924,0.514709967729159,0.6254702066476001,0.2650871242288709,-0.12480498339818577,0.2510646440394149,0.5143122587984956,0.059423872102502134,-0.1549729687992735,0.1689269022532006,0.006648646196194911,-0.0680412358610725,0.7748222646679316,0.49674256561350116,0.49224024420089457,0.2922290472918453,-0.07880867429962826,0.8197553592877769,0.8428063017880694,0.073340455319985,0.5130822155804455,0.09254854459084864,0.49305785433764016,0.6921941349287823,0.5975548194330822,0.057504169541716006,0.5461875391005324,-0.12504945502265252,-0.1508248918575969,0.5924795115663236,0.09604176479136281,0.661174571154502,1.0,0.7460459950555681,0.7521512217227185,-0.1906390498040532,0.433948949211662,0.47529152194159924,0.6893544874483051,-0.2421545315161072,0.464738630289289,0.11792147547396321,0.5268666279919144,0.3368072846312143,0.19111935323190862,0.6090479819941994,-0.13999393782809422,0.42863623117827754,0.594668601800198,0.10495480193556954,0.7212000279275208,0.33792290202614317,0.3259510617430307,0.5213753378527922,0.43163478156302504,0.12848789191593651,0.739393611451381,0.660154518394256,0.27960344123354686,0.2364117804555287,-0.011599359529833275,-0.1341450362579313,-0.1481335548091328,0.5745600117434394,0.19281509393086646,0.3293219223021798,0.6933827563255599,0.4234027408056669,0.441199816472095,0.38573235289047575,0.12518754664731538,0.006249905969368015,0.0003948560628080531,0.5373048517311649,0.5261089886982608,0.3482875892233798,0.7669023727234062,0.2902924364336209,0.3789245007653006,0.40841710221344196,0.34261247479338053,0.24776678489144036,0.6070873042914341,0.007662242842522579,0.7231282418118372,0.5742547368817823,0.6090320250644149,0.46909349433908076,0.31546147132902974,0.741410858853513,0.6439444471010335,-0.14753362518967977,0.2895400728544548,0.509242800672717,0.6285243501119571,0.17602816864039508,0.5085081637441925,0.4194876149706722,0.2496841156329464,0.5577289034606749,0.3451336815099184,0.5266148752623185,0.6433925792785541,0.379248974698442,0.11389926916508673,0.7902446004983367,0.7524738568765845
Temporal_Sup_L,0.5484209058870815,0.08928623163030275,0.4696404194873393,0.07555801782049405,0.5231645234187211,0.5766450603227565,0.4888735657530196,-0.14125824361003864,0.20222876325645484,0.49781895282259914,0.20391739739908604,-0.10152671025781052,0.24982372224520702,0.14245524699710335,-0.21719934614892492,0.7220870720891339,0.21129442867435616,0.38504484850317094,0.11649360478299395,-0.003623788845622046,0.5312185219637744,0.6946623270475965,0.06350422385156514,0.30650501777946404,-0.17251100709254244,0.27792205888066385,0.6120813932736201,0.3040252587319265,0.05076741822358891,0.6934339951552442,0.01779918250535641,0.006916546433374419,0.544344668714782,0.33906942761641773,0.4148360434815286,0.7460459950555681,1.0,0.9033909211274075,-0.07887038260356,0.24271710637576743,0.018367267940222892,0.5592028313739786,-0.21702432545950137,0.3993186076497182,0.12940141718985448,0.3674731503067015,0.12484900986287248,0.29827471759915464,0.7908221280981707,0.044405408755022614,0.39299939024093555,0.28937157602989494,0.17708390106105254,0.5233050824731366,0.10251585409426446,0.10239385984335331,0.35494571516156637,0.26629379144744875,-0.1529910627310887,0.38423712840369584,0.5716616149582668,0.07379517844798872,0.32359488935678593,-0.13035435390394107,-0.2750505704558498,-0.09545609213732555,0.3725054472634728,0.3480423187673953,0.23503458971819208,0.4430366488404456,0.17413607535487385,0.33201154524072113,0.3216819674584398,0.21839003866156373,-0.18269081227891693,-0.28068720405163705,0.8871086791650525,0.2802318028123465,0.30218464445959603,0.7387821135042214,0.3117189527393246,0.1727960789845034,0.4544711648208357,-0.014294795009953511,0.11869919641199456,0.5473436133104722,0.2003977248938862,0.5474153150258191,0.5747939411722551,0.31805944200639186,0.44646044974254917,0.3910903794649544,0.582913532039869,0.5404819081272206,-0.315513734299635,0.2530087295969489,0.4040490356082674,0.42717574727093366,0.19571050348627955,0.45614806910749045,0.29898448699288227,0.034511295395944434,0.3376750595743963,0.23137978048508834,0.20394349341521747,0.6576181040665845,0.5471859959158887,-0.09994313340771564,0.5890215587018348,0.5805379695138408
Heschl_L,0.5814145046706635,0.08679151577224002,0.4855506030238285,0.14319536433379662,0.5608742738629767,0.664410373456658,0.41411937979388896,-0.16711088648017616,0.2993676822582513,0.5572306918990526,0.2075669108627771,-0.1055380432246432,0.1514099100377646,0.06435554828805168,-0.1979027483253304,0.7564183895602123,0.32814775403838575,0.3888571054747158,0.29793141792841477,-0.03218730264611284,0.6250766172618133,0.7546152275306711,0.008991915982354328,0.42538300451839944,-0.15711715568616172,0.3147805391831523,0.5854911220861523,0.46563599814295853,0.002710095481184486,0.6525911843359561,-0.053595390082256084,-0.07148570678647974,0.5812960776112833,0.4257030096377017,0.4953353699148553,0.7521512217227185,0.9033909211274075,1.0,-0.1470389364747483,0.38375428682391577,0.12482396477715914,0.5998838318520844,-0.2916152012025274,0.5267738216702847,0.1698870899489333,0.4792721314505567,0.2450317020510354,0.23232962943552568,0.7840691134771184,-0.059802918566949956,0.37751840461344616,0.4074200697957993,0.1223674329613582,0.700565968062626,0.20447055197138464,0.21535384204528804,0.41221233736906804,0.413120541130412,-0.01726349999656819,0.5790654743717224,0.638907246091468,0.11101583716165662,0.2766331895936965,-0.09561786875177078,-0.17986017812765248,-0.16036522999512104,0.43176569234489093,0.45478246443228804,0.28174381556844846,0.563557254948843,0.26068014894913033,0.4358508941211959,0.3986099209079872,0.2207548813543212,-0.09845903735552046,-0.20914190788137868,0.7386058569510765,0.41873439909228305,0.32789545013827637,0.7867173760599009,0.2399849222096794,0.19998672177301374,0.37558611573870443,0.06851280657743153,0.290565667691094,0.5959161421532695,0.08113935691532108,0.6330718740186637,0.6857088368171474,0.40614924639146455,0.48829563930067355,0.4214060328864049,0.703860062221151,0.5707167882670916,-0.2996713061704099,0.18487895457744696,0.4945094261464403,0.5280893607288032,0.11174738642391267,0.5384629303584362,0.35302070646840716,0.028280064415388082,0.40377582282436425,0.2605338528571583,0.27825341424927136,0.6912394955550805,0.4848438778115876,-0.058281549097720424,0.5953625216246937,0.6259309735100772
