,Parietal_Sup_L,Cerebellum_9_R,Cerebellum_8_L,Frontal_Sup_2_R,Raphe_M,Cingulate_Mid_L,VTA_R,Cerebellum_7b_R,Precuneus_L,Occipital_Sup_L,Thal_PuI_L,Parietal_Inf_L,Olfactory_R,Cerebellum_Crus2_R,Frontal_Med_Orb_R,Fusiform_L,Occipital_Inf_R,Vermis_3,Vermis_4_5,Cerebellum_Crus1_R,Thal_LGN_R,Thal_PuM_R,SN_pc_R,SupraMarginal_R,Thal_MGN_L,Lingual_R,Temporal_Mid_L,Precentral_R,Occipital_Sup_R,Frontal_Mid_2_L,Cingulate_Post_R,Frontal_Sup_Medial_L,Lingual_L,Cingulate_Mid_R,Rolandic_Oper_L,Temporal_Sup_R,SN_pr_L,Thal_PuM_L,Calcarine_R,Thal_IL_R,ACC_sub_R,Thal_LP_L,Cerebellum_10_R,Temporal_Pole_Sup_L,Red_N_L,SN_pr_R,Supp_Motor_Area_L,Caudate_L,Frontal_Inf_Orb_2_L,Frontal_Sup_Medial_R,ACC_pre_L,OFClat_R,OFCpost_R,Temporal_Pole_Sup_R,Insula_L,Olfactory_L,Thal_LGN_L,Thal_PuI_R,Thal_IL_L,Thal_PuL_L,Amygdala_L,Parietal_Sup_R,Thal_VA_R,Cerebellum_Crus1_L,Occipital_Mid_L,Hippocampus_L,Frontal_Inf_Tri_R,Temporal_Mid_R,Red_N_R,Temporal_Sup_L,Thal_MDl_R,Thal_MDm_R,VTA_L,Postcentral_R,Cerebellum_4_5_L,Thal_LP_R,Cerebellum_8_R,Thal_AV_R,Heschl_R,Cerebellum_4_5_R,Thal_VL_L,OFCmed_L,Frontal_Inf_Oper_L,Thal_PuA_R,Frontal_Inf_Orb_2_R
Temporal_Mid_L,-0.29576441302441464,0.2935557859536093,0.2485554315287493,0.02258509708762747,0.07049231803833621,0.23082258072231585,0.3175476932415033,-0.025855510584907804,0.04230068555239075,0.22788620493169803,0.450001804184537,-0.19719738943158255,0.0019302889307914442,-0.05757529229638588,-0.1811483621062823,0.7872376387503786,0.014724923375967647,0.37450300330871944,0.4624948157049039,0.12118469226812019,0.28598790874248664,0.5677884836577403,-0.132424415609996,0.32451016022346957,0.141233735267348,0.3727054389822143,1.0,0.3290163883890462,0.04150805247889564,0.08835901517449045,0.42688915250816106,0.3654382258801853,0.3782545985142348,0.3046248363451341,0.5432570919554142,0.042578139038681226,0.12247598818775049,0.4397421229713815,0.46239980201424574,0.1116166187426644,0.04387827719190968,0.28710013256463623,0.16091624366643353,0.5193461898175482,0.38142940685136345,0.40768616341673103,0.3497811336943981,0.5373048517311649,0.44237035899803423,0.19483786738374514,0.13762636632654135,-0.44380359081410653,-0.04749225439452705,-0.34458261651800165,0.6789587865296501,0.12394809502718623,0.36057516316397403,0.3738992360289013,0.5130464712422008,0.3748312692096286,0.0772553897599156,-0.06792668755990051,-0.005917501626620084,0.4547936778706955,0.33057113255655435,0.5161637476979292,-0.12550664538349735,-0.18637504489562692,0.22082303660562852,0.8871086791650525,-0.10118167601886045,0.5018531183099274,0.24300315345224455,0.2750458320503335,0.4997706250719697,0.3844228862772759,0.19098051359054558,-0.2926147405065553,0.3264892657718751,0.4692968741616673,0.4708716553188964,-0.13679876899365376,0.38407637155861696,0.35844038064816025,-0.2802214433203397
Precentral_R,0.374672745404494,-0.25710907470171945,-0.36956262937416917,0.29672740800718805,-0.20741976531006068,0.6692293696712921,0.02154076475034554,-0.32841991309398966,0.6404039150455884,0.5482390136214167,0.1310354102300579,0.37325038625272344,0.006307131923953054,-0.5101971972564744,-0.22635727458454283,0.16113924790764825,-0.3497225815119255,0.40187927594313905,0.4375414692634287,-0.43717780846422777,0.2663248228418075,0.05635193528474564,-0.09061316832131719,0.9086924303044271,-0.13782959840453715,0.12151516885188628,0.3290163883890462,1.0,0.6349701799730126,0.2099005503392541,0.1250994561854496,0.20358776866856013,0.01643322999192249,0.48338569079237725,0.3432405508623133,0.2601061975579124,0.18611451611172708,0.02952955924665565,0.10468716715929885,0.3618571246090463,-0.16814299143363562,0.4026424559337978,0.24638255175824614,-0.09182627465595257,0.051879036119082476,0.06532451107728,0.6985416531488383,0.09604176479136281,0.2978637687667166,0.41580040335818835,0.06797838420308082,-0.17057302786755116,-0.04342439038169932,-0.3191365908909645,0.46751480543013385,0.12171380932604531,-0.22085359186778933,0.39532667453419423,0.41173792750707155,0.28933955179104065,0.374880709147899,0.6947503754433426,-0.1082795335134411,-0.2540933523652701,0.2236703971094888,0.13466470063763308,0.11155937048190377,-0.37496792152353847,-0.298727537020819,0.33906942761641773,0.5047314364765344,0.12860025661909968,0.017875113287644535,0.9231759491552343,0.47415293998344077,-0.06759288367577801,-0.30228096536462784,0.2518652448016432,0.11354381764247459,0.3440482172742086,0.10901032163243124,0.2170681374073832,0.11433515830346501,-0.026535324426049122,-0.18059623760013968
Occipital_Sup_R,0.6500385867046177,-0.1872898631273269,-0.15221890147798353,0.518840511038811,-0.27667423434595806,0.4934184863405729,-0.2236710817595038,-0.061990293312231756,0.6747034333732359,0.7673436895204415,0.008894165483690882,0.6445635004640367,-0.26048142025309573,-0.31395240090172055,0.05604703616391325,-0.06552179352109018,-0.05652584251846373,0.37659202231396066,0.23863199786549208,-0.3052160580955612,-0.08854883058140299,-0.16348963927837556,0.11844167003245565,0.6311466145808469,-0.24537856692428953,0.33629702069189227,0.04150805247889564,0.6349701799730126,1.0,0.32130116712424606,0.22075606020696417,0.24195517717485987,0.22541996699923716,0.4403051324282946,0.15092498963433776,0.18514427668627087,0.03842708415266891,-0.059607473487468185,0.21617576682985234,0.5300566247151633,-0.21067176284165381,0.31385575431470614,0.14810458214908348,0.013649876943298963,-0.09062105806933148,-0.23483043924590843,0.47434134660744603,-0.011926683222058627,0.11156936896041249,0.4598433091324591,0.08618950499115949,0.1491528826102155,-0.07169852973539088,-0.13324464855446122,0.12944686396888538,-0.1422034085580833,-0.4145399548000549,0.08495565774065628,0.5084434969131164,0.13954107019347026,-0.035566414023272326,0.7356987232839606,-0.3246355180871025,-0.27495175295066604,0.588077227190054,-0.08333389311171882,0.11995685747650925,-0.0037073504073858493,-0.19191937436151882,0.0074647904329136275,0.4186122336096059,0.115747138239861,0.16165085094663184,0.6977311234205912,0.4475383552208054,-0.1904706141913504,-0.1766942778534195,0.4295214535160213,-0.1289072202297839,0.001943101362827034,-0.20677811286690717,-0.08466007162918213,0.06014267587417933,-0.052740600309095234,0.06440958508654489
Frontal_Mid_2_L,0.5736934091689361,-0.3603685889660389,-0.09112310280419936,0.8642317634208536,0.10950611188348254,0.3453683648243072,0.37773284757758185,-0.40429245568139416,0.6330086497849423,0.4103797309939672,0.3371711689841221,0.6437866340192878,0.30614772251282724,-0.2441274856219628,0.2770421187881488,0.14522730692959746,-0.3302332570569118,0.643406449515096,0.5626270666801669,-0.3875484873610412,0.5145349667814104,0.30583684104061115,0.33697272612677714,0.30572844514181163,-0.010082786443790666,-0.0032335566794214946,0.08835901517449045,0.2099005503392541,0.32130116712424606,1.0,0.2561660336483423,0.6990021821965113,-0.06871130570133092,0.3747165169202146,0.48506885239426684,0.3626551143028082,0.5069256780816824,0.3416626000927461,0.0056408039488289805,0.48305895000040094,-0.2718005294397217,0.4190169942219389,0.6141421404423683,0.18320720443920027,0.39376458924637125,0.2551024675422215,0.5440281121707167,0.5577289034606749,0.6487661047932238,0.7357463394232496,0.4365361291058539,0.4179395675929335,0.34956033961266014,0.5785617131388079,0.29869695410709246,0.3317514312417311,0.2620552879819963,0.5117940009612011,0.20429877059879176,0.5787684135921739,0.3424466994657517,0.44781455095720224,0.4581982507753024,-0.29964920024672675,-0.052321912820433664,0.5065504744521008,0.6246998310322772,0.09543840609651254,0.08126148936802499,0.3376750595743963,0.4020982789253811,0.2854243446024364,-0.255864071556363,0.26220176582663907,0.42551502443275646,0.4442806953144802,-0.3415755360586508,0.1393718302611164,0.392085283351032,0.5024298983421289,0.5257636425731098,0.08146853778009733,0.5697345063961627,0.1894336393170882,0.7420442115630567
Cingulate_Post_R,-0.005697981024183125,0.34002702985001537,0.44989447691273166,0.3243392151796259,0.2284783209851164,0.5894863019668395,0.035215387661756165,0.3075881713533459,0.058728786276671434,0.3956477600724694,0.3968178876605536,0.16213690366966693,-0.22539743523407257,0.39374029833687274,0.048952724988371256,0.6188287280402588,0.35770683195065084,0.5818615628390393,0.3830006096473666,0.3593725934961261,-0.031441140025998064,0.6292017419565527,0.3810776284578513,0.21647971807080363,0.01258545490336854,0.5367258810961935,0.42688915250816106,0.1250994561854496,0.22075606020696417,0.2561660336483423,1.0,0.20986821448468612,0.623717203752953,0.6964051809282976,0.6555364373422661,0.5486567181283224,0.0767690059602181,0.7561222702941737,0.6381671885138567,0.5172410234898055,0.09592842451219216,0.5496624160157856,0.24046848679398708,0.1613848060096993,0.410309938497995,0.1458929892466774,0.4088104985441388,0.403382543113241,0.008196233265783347,0.2410922312948521,-0.30211336681442574,0.1297240475960854,-0.23708444305370507,-0.02160605333981144,0.26612591526726986,-0.1445360305745467,0.3924444513152376,0.4040362736461342,0.6487217032499419,0.5947439752664619,-0.17050585574952587,-0.08968942579709786,-0.13871607094576674,0.41884234243115026,0.4539118354074763,0.5729445086794211,0.23057402632860072,0.5245094359712422,0.4634610972085054,0.4161471461230151,0.16052132303420807,0.7172778209082042,0.2795653169410136,0.0419161566573817,0.5322735225637543,0.48706798738496865,0.3711342876880924,0.3319976574477615,0.3682696965894054,0.45239742812869443,0.29420448142735944,0.12127425300293192,0.5487884791449918,0.6544493863395373,0.034495007034691216
Frontal_Sup_Medial_L,0.3119949091960726,-0.20704627958905922,-0.12319936060631785,0.5104377900340054,0.12368577457740239,0.3117348273804774,0.5501717177180935,-0.3459743392719849,0.485652661235589,0.37757047299627783,0.4273823721687124,0.4537407117114986,0.5479059885352883,-0.309549744090796,0.3495272949810078,0.3291012613565582,-0.2961048654673844,0.6286342085183287,0.6300498274990125,-0.3124550102540609,0.5974460752464527,0.4825475194474112,0.24054160515702785,0.3099887458696887,0.11600990116436848,0.11669212657917011,0.3654382258801853,0.20358776866856013,0.24195517717485987,0.6990021821965113,0.20986821448468612,1.0,0.056778529334963475,0.3113299830468103,0.6085881775825328,0.3553176052768383,0.49691931708636655,0.41100778537767185,0.10018995297039351,0.34068606107754457,-0.18485340845710307,0.45971805826969764,0.5718713989279434,0.42599902200318224,0.5054318943277574,0.4732593492161049,0.5599078575325249,0.7524738568765845,0.8421511103879917,0.8666819057895779,0.7451277066568025,0.11163445936327594,0.6940651900248471,0.49055537472723815,0.6316286668308949,0.5793030519091232,0.2618983448301899,0.5621894269822996,0.280526831013292,0.6002108755296197,0.37795139130081234,0.2720930117775531,0.6081685758029101,-0.21641311876181074,0.07363729457932906,0.5498439848036025,0.6249663455689197,0.008544492346046642,0.17930832169273583,0.5805379695138408,0.23391628663693725,0.4577612402377979,-0.11056129177245176,0.28443018692117206,0.5870545557974063,0.613372046789748,-0.2334924783680268,-0.15910483043084117,0.6032319825990706,0.5843221968056906,0.6899807064205473,0.14161452175926104,0.6411244606136235,0.325612532961837,0.5672497001706873
Lingual_L,-0.32743888960909034,0.7735256168727921,0.7410367174872188,0.16095641174867406,0.16392425873547334,0.3516239534745114,-0.2874591410626578,0.7039518011096136,-0.25098871802002,0.2814536911176332,0.20034868595812988,-0.17328748428425203,-0.5249273364227929,0.5872256418152362,0.028504095030334794,0.63904745737129,0.7747034491598288,0.34237015079576766,0.21597491360003424,0.7022903604496361,-0.4527393023706215,0.3246066950211474,0.36758406261223736,0.21305515258224525,0.08753282982069657,0.943115376881395,0.3782545985142348,0.01643322999192249,0.22541996699923716,-0.06871130570133092,0.623717203752953,0.056778529334963475,1.0,0.43815551765769306,0.3591698767298686,0.2969644513441793,-0.2582510469799794,0.47024429995384004,0.9203404189930846,0.4770583703435253,0.2574910242042499,0.32014740237654593,-0.165175572767052,0.4129578707332545,0.09847637773090766,-0.013043429275090751,0.1313316191288948,0.17602816864039508,-0.179873673409084,0.03013907150175182,-0.3093889372167732,-0.13038071454476075,-0.36758460725437603,-0.2854602687346682,0.14096639350807263,-0.4148766997877272,0.09416440425405723,0.01603459904895676,0.661037793517601,0.21913554535065116,-0.6357146230000809,-0.34750968570347907,-0.3623619219634627,0.6916378228936468,0.7964798829344162,0.21872523849140704,0.07777840637209354,0.5834299311186275,0.36950126985423554,0.19571050348627955,0.017201667101171995,0.5039553868175215,0.6639210940506199,0.08269481241745875,0.5766324175399054,0.2483928393530601,0.7576209149023171,0.2363847953792482,0.057906874889216496,0.08089792422818921,-0.00756066609782497,-0.17910839315260674,0.36173590045245785,0.45637784510890184,-0.25494978605532914
Cingulate_Mid_R,0.24162935371350613,0.09093744751109543,0.14909692419877615,0.5424120377811507,0.17965820128448,0.9167611024576592,0.06757496300417123,0.13410833878448467,0.3545087976797532,0.5353752609702448,0.37488213096925244,0.42714233306014276,-0.12522272964659759,0.1007408917793057,-0.012573489714871197,0.45910561015777485,0.14894082357528812,0.6757403930785673,0.5206676898903434,0.08777953372038767,0.16719788785862283,0.4103620564386297,0.26222127152362595,0.6029873314454459,0.032584342946296,0.4608940940622942,0.3046248363451341,0.48338569079237725,0.4403051324282946,0.3747165169202146,0.6964051809282976,0.3113299830468103,0.43815551765769306,1.0,0.7547529015365007,0.6422111832311225,0.07320884886279491,0.5617544910270049,0.5093502806303919,0.5949025794450638,0.11730025344895892,0.6277147870289741,0.38838521327459175,-0.04204460668515072,0.3140074221957598,0.08838143580287212,0.7007587059329744,0.42106767242020093,0.12953951355392365,0.41969190774820997,-0.25942674665850346,0.005679361306586723,-0.1663995878578785,-0.04995378134933066,0.29612130683772764,-0.07937022272348777,0.22803112555696656,0.5486618752586541,0.6474014863582492,0.6542682503859408,0.10564350991152785,0.23720964080715043,-0.04234071564194616,0.11378335852143481,0.3819727574105305,0.5310630501855976,0.3695922658370591,0.30234238711530886,0.14113134637698646,0.41174353702057465,0.4887498687744997,0.5199951145293743,0.15313037176612668,0.4521443073742494,0.6645471806001568,0.3454934105995322,0.16007313976215592,0.422361681333826,0.3773127557023148,0.5205125213155205,0.269711690688069,0.3121271509521506,0.7297189026516752,0.3961604630684953,0.07352273457070195
Rolandic_Oper_L,0.09231804045861514,0.057370645345178814,0.1024426702780496,0.45725878787338115,0.25478964829536904,0.7035158507877741,0.46989207482493567,-0.07562602676202215,0.3278485344538655,0.4009178501706376,0.5656778723303588,0.3152948701807616,0.25553669946100827,0.0673856442527175,-0.006592309816389055,0.643316996203523,-0.03005977471451479,0.7317247026208542,0.7197231255723552,0.03294494999951377,0.48850356375193715,0.6857480383898974,0.29871693178413206,0.4641541428655185,0.2415571150826403,0.3412142714371901,0.5432570919554142,0.3432405508623133,0.15092498963433776,0.48506885239426684,0.6555364373422661,0.6085881775825328,0.3591698767298686,0.7547529015365007,1.0,0.7109041359654779,0.3373061223309915,0.7169809428251385,0.44631031803795923,0.491425304641911,0.0215601807980898,0.6558159959593045,0.558478477027118,0.13915908914239622,0.5274976444470214,0.4459838126876043,0.6913026082324312,0.7669023727234062,0.4547669375538672,0.5750133081934908,0.13229670282289352,-0.04002971579539992,0.20033735003182507,0.22643246754978863,0.5997618486680008,0.2726375859968823,0.4891538299936353,0.7235310767705556,0.5561415596106264,0.7597863721544653,0.29530888653905984,0.06695753635840458,0.3596526705541376,0.1223977551681406,0.1576429351071889,0.7892430570774617,0.5358484617190783,0.2766253400872719,0.31836164223585606,0.7387821135042214,0.4228309637568987,0.6819855087944747,0.017629666141470785,0.2758764424853205,0.7160754828146142,0.6393801361848549,0.08841140236679049,0.1022174243303706,0.7019876203219261,0.7981067932320436,0.7037637112677714,0.3573514545472735,0.8817940593115772,0.5278908012970059,0.25763878560463965
Temporal_Sup_R,0.14737715529015274,0.01612252920085673,0.0650776573625643,0.3701236870993962,0.37451288266938987,0.730327952520876,0.2752547642210122,0.02103887886121578,0.2758947500314503,0.34286084317426313,0.3210581234359537,0.33406922428456204,0.1811969925836501,0.23944849579579502,-0.0049764452919216495,0.3580291504680275,0.08157968577850518,0.6338254497705608,0.5783434185648387,0.1032704976135865,0.26869645498358397,0.4589534394560071,0.4827375069443166,0.4193548219071717,0.2462170083653332,0.26395857593502126,0.042578139038681226,0.2601061975579124,0.18514427668627087,0.3626551143028082,0.5486567181283224,0.3553176052768383,0.2969644513441793,0.6422111832311225,0.7109041359654779,1.0,0.28308130575704804,0.6524179206181018,0.3899554555628712,0.5116144334320364,0.012974185322263115,0.5326111614907653,0.48474429300468,-0.1828389180087394,0.3997927086167487,0.24511702014442777,0.609395044067551,0.43163478156302504,0.11156614418987187,0.5101157583357743,-0.06680986366172434,0.17251010524590893,0.13786574589053965,0.36128731619822024,0.2999676640802222,0.15886904250271425,0.4303337584469733,0.5555119094022232,0.36911987099226845,0.5765203179300603,0.1872816327143675,0.04275594407539733,0.368786179590005,0.007480617215915092,0.039149529022284725,0.6333689751930741,0.7152487380719539,0.6096289596602599,0.2988794814079124,0.26629379144744875,0.537631083968168,0.5594184404588955,-0.03911407276425233,0.13527995642985113,0.5179030610838229,0.5181244149639963,0.11156905337316568,0.45244566204306896,0.6783328670334466,0.644666725165113,0.4294638019979211,0.4873610687748256,0.6461847587414296,0.4042491914029934,0.3300028973121934
SN_pr_L,0.39358530939815395,-0.5147538291171619,-0.38680928485961913,0.2851803057339395,0.1207552630729161,0.16227107203504593,0.6192077714886144,-0.6154055188333388,0.5113028066510984,0.25721649777358085,0.2861587678928865,0.4052095924598516,0.6497833657632758,-0.3373530495790431,-0.04458080889533426,0.0656891434303195,-0.5833947282472643,0.5033615643568079,0.4177279012078919,-0.5153510641162,0.6580810817584841,0.2995749533672775,0.48417224686048477,0.13235434410908675,-0.09667568379209049,-0.33256208000399257,0.12247598818775049,0.18611451611172708,0.03842708415266891,0.5069256780816824,0.0767690059602181,0.49691931708636655,-0.2582510469799794,0.07320884886279491,0.3373061223309915,0.28308130575704804,1.0,0.24783552665525788,-0.2840489466778376,0.29724308452590176,-0.5203675688993779,0.2728917651928074,0.6202498493461667,0.029494090376256877,0.4409266183975422,0.6265195797017497,0.3913945774890099,0.5745600117434394,0.5968444446818809,0.5533495650333065,0.4563248334398291,0.2866906898661569,0.5434987431140605,0.47435229908233456,0.46185162041360256,0.6812074875580275,0.27857782633846623,0.4618876132348592,0.14772044783121668,0.3590709598182605,0.6004856472750881,0.3599421293275504,0.541299340937033,-0.4063402092487688,-0.3295215254564528,0.5072274272888093,0.41119371630611984,-0.12336754348760995,0.18185029237658598,0.3725054472634728,0.4221646322407554,0.2954954961094251,-0.2611608982704496,0.10548173924490369,0.20028189761350265,0.35163806797069097,-0.5196105787129498,-0.07529566800787467,0.5097765414823037,0.5810293055212348,0.6304455918975614,0.3790734967255134,0.2922605692150899,0.26215499245500523,0.5494252298218811
Thal_PuM_L,-0.20069178604770724,0.3159451636384976,0.4358476846735307,0.259612793850757,0.5038941062801875,0.5098646745138135,0.3375267317416864,0.19209108154676063,-0.055700394685889096,0.19578943057087445,0.5385111839656872,-0.016017057776694755,0.12366686796472734,0.3654234619673279,0.1554541942145738,0.7381240252180085,0.27399177892963833,0.6448744036953554,0.5038436627621423,0.37613936600403114,0.23583552436585334,0.8710833266796788,0.4137077710088297,0.2028395571862686,0.2547821916235096,0.38338538822199986,0.4397421229713815,0.02952955924665565,-0.059607473487468185,0.3416626000927461,0.7561222702941737,0.41100778537767185,0.47024429995384004,0.5617544910270049,0.7169809428251385,0.6524179206181018,0.24783552665525788,1.0,0.540336665470543,0.42954892209912493,0.18130479445580014,0.6647280119121969,0.3922491696375273,0.31046316456849105,0.6582630642336731,0.40524117737128973,0.4001605082800681,0.6070873042914341,0.2585650974497089,0.3942600615402584,-0.05611679354124573,0.05987510021728831,0.04166350079943691,0.2152643512437195,0.4828556436211111,0.13830253763518677,0.6871374578474132,0.5474017365384046,0.44285987897603973,0.7849582635484558,-0.016990817095329253,-0.2646724196025449,0.2765331730550842,0.44586132377894255,0.14275197815069413,0.8259512499926894,0.4574203748060226,0.5481955516298397,0.5268558446555479,0.5473436133104722,0.09217362498004279,0.7449120984531123,0.1872298008383306,-0.07796304895419946,0.504952458499867,0.8441686219031158,0.3703261731645951,0.16350992925142055,0.6215027359801739,0.6265231604784363,0.6005988071181788,0.257839568529121,0.6693456649848843,0.7544206230144176,0.20655962804368783
Calcarine_R,-0.3700489230850727,0.7749659448239035,0.7218134233045217,0.20216515379813263,0.2455359927347701,0.43628975995553965,-0.18818136139458272,0.6806938064911734,-0.21883023260361684,0.239494688928267,0.2322389365437779,-0.19611256013729958,-0.47590739744279004,0.5837193183573763,0.047669964410840295,0.7218774405415397,0.7416719778889876,0.38492890993682793,0.36143161256011586,0.7116153690109571,-0.35514480746453203,0.3912766382191104,0.2652419026782681,0.30805353610498953,0.1704749121973257,0.9406590615917141,0.46239980201424574,0.10468716715929885,0.21617576682985234,0.0056408039488289805,0.6381671885138567,0.10018995297039351,0.9203404189930846,0.5093502806303919,0.44631031803795923,0.3899554555628712,-0.2840489466778376,0.540336665470543,1.0,0.4382070566528916,0.37422201930320115,0.32104078060141705,-0.12276848241604293,0.401508915762556,0.2123958218085472,0.013325057657413182,0.24111104055589466,0.19111935323190862,-0.13037906327121734,0.06833598423030872,-0.306508833477347,-0.18775242940632728,-0.3768756194560166,-0.29409827743753625,0.17575031368478367,-0.38877536240328386,0.2267735315064502,0.14540219213782218,0.6009922210645554,0.30540449495764777,-0.5362910691179629,-0.35660810427302153,-0.2618341630598955,0.7364103281074766,0.7433284025052947,0.32105987029927946,0.1228822803474626,0.5791803231557124,0.32319457330110135,0.29827471759915464,-0.028770000212838626,0.4954815953751597,0.622469792431825,0.136699377869512,0.6318120343385867,0.3133880427567253,0.7823431249107565,0.2132918910924454,0.1683667037194467,0.2054844469117628,0.04634154818416536,-0.15636115119575703,0.43425658405059936,0.43373244058475185,-0.26888942900268226
Thal_IL_R,0.3148495469728796,0.09856557044425251,0.20060474633604447,0.5954981389755147,0.06874917556420249,0.6243500408939858,0.030269752660250303,0.15390762464024124,0.40667625738629004,0.507552187610845,0.3230869633916426,0.4405351484575852,-0.09706926162937445,0.08564287103963673,0.06666353571381302,0.33424353929555034,0.17176808723193557,0.6606554639503126,0.3897892152827068,0.04759338994792597,0.016106319159750266,0.21667401988557064,0.6570473280531527,0.5037077822877888,-0.03147191628054063,0.4833777477829679,0.1116166187426644,0.3618571246090463,0.5300566247151633,0.48305895000040094,0.5172410234898055,0.34068606107754457,0.4770583703435253,0.5949025794450638,0.491425304641911,0.5116144334320364,0.29724308452590176,0.42954892209912493,0.4382070566528916,1.0,-0.10326266846192884,0.46095276581848926,0.3825042855979486,0.19084053541259205,0.25221983785234964,0.1940378765992482,0.5505565582079073,0.4234027408056669,0.14180513904247366,0.5126235370890874,-0.01349589254419913,0.20777063439508525,-0.0033501914830697693,0.14255454063779344,0.20715540553866704,0.06081020523144576,-0.006566471277334509,0.22732834175542907,0.6437189146556878,0.4593057755205807,-0.09538465492294068,0.261076462103836,0.01746857240101442,0.06091246098460277,0.44248457796097557,0.40660607797723064,0.44683268447477725,0.36483516911869374,0.09600270635093772,0.17413607535487385,0.5846773519335658,0.6021198550014037,0.36125166531627473,0.3957792111335231,0.6382546826033889,0.312863992790905,0.1494758005785213,0.4555512738668361,0.3452391855546701,0.3565156796053439,0.25836601526835007,0.1328473374912679,0.490627161318268,0.3539386352147611,0.2715266973326051
ACC_sub_R,-0.4842012364335671,0.5837874181668937,0.49216964738726515,-0.16526551436287348,0.34804787309764695,0.060904367574319745,-0.21551155679752318,0.589424079876128,-0.48567652685211116,-0.30553667102572657,0.01793486470344958,-0.36941047567705476,-0.23075090256935551,0.4899549260055101,0.3089646574218347,0.2681536568120625,0.5633079507972594,-0.08576177709260145,-0.0393901283450041,0.6179073927729476,-0.27555293288165705,0.15223682143351241,-0.20411687233668788,-0.023869414260103895,0.21519178283595933,0.3332282984643745,0.04387827719190968,-0.16814299143363562,-0.21067176284165381,-0.2718005294397217,0.09592842451219216,-0.18485340845710307,0.2574910242042499,0.11730025344895892,0.0215601807980898,0.012974185322263115,-0.5203675688993779,0.18130479445580014,0.37422201930320115,-0.10326266846192884,1.0,-0.012167106409853403,-0.26782804348432204,0.03350207462362418,0.03367964535881209,-0.14119999343868792,-0.05945329203728398,-0.1549729687992735,-0.3031454458040519,-0.2995143394672605,-0.30780411353967196,-0.2896894478106568,-0.2763443475497151,-0.23194108255764517,-0.2496775039768444,-0.3250699783491769,0.09890646043062544,-0.05804749886823634,-0.08968422094846679,0.061442140498919044,-0.30483521103315897,-0.51126708436475,-0.09108527353236373,0.5430957032105902,0.22630428340853356,-0.0472674591630755,-0.0769704049157078,0.3091707777578251,-0.0839741686969617,-0.10152671025781052,-0.32431680822576386,-0.031160940297089584,0.33645034866651713,-0.12414214184933081,0.11319307920726987,0.12106263960506412,0.6093425990901601,-0.11191093680454678,-0.12006655446696891,-0.1195009334247358,-0.1262850985485096,-0.11169628839880863,0.09626756024148021,0.16708448570403436,-0.3284929398675494
Thal_LP_L,0.24095588693425846,-0.027577830668128113,0.041920581148967066,0.4296695907643426,0.15964573199627696,0.6482893489678507,0.21386588033398204,-0.04624974139503849,0.3625638183112486,0.45572124381704066,0.25053001532121916,0.37760802361144336,0.100904625336134,-0.03882673834334419,0.10091537861119677,0.40119312486742187,-0.017736428410493336,0.6098784608580946,0.5536621542388829,-0.04494557388126286,0.2739026034787629,0.669220193986395,0.2150067897784955,0.5110818682858537,0.06768303147840392,0.2728633298406816,0.28710013256463623,0.4026424559337978,0.31385575431470614,0.4190169942219389,0.5496624160157856,0.45971805826969764,0.32014740237654593,0.6277147870289741,0.6558159959593045,0.5326111614907653,0.2728917651928074,0.6647280119121969,0.32104078060141705,0.46095276581848926,-0.012167106409853403,1.0,0.4121405152670467,0.061257607684362586,0.3447732806994329,0.16008684138750992,0.5800836024818279,0.509242800672717,0.32148887431909895,0.5578397186682694,0.06424032222925527,0.15434932859025444,0.11710754904350935,0.1778626671819692,0.43373377247979134,0.09050816858230717,0.17540258547969295,0.6705055493029709,0.45960867638145514,0.7554722842574101,0.17086630192001168,0.24353119497403383,0.1172594709478111,-0.003473892205822184,0.23012121695223448,0.451292558475596,0.45737493971785315,0.2276061057941745,0.1573976361290611,0.4040490356082674,0.39869101474074803,0.4525524762924074,0.13082781254464748,0.3685028185888433,0.5430497659030444,0.6016342064423362,0.020394095298449252,0.21135352971705765,0.404438508924735,0.5150622173942965,0.467245247754863,0.3358108003191344,0.5668498189187086,0.5454520145776084,0.2422794537300592
