,Cerebellum_4_5_R,Raphe_M,Vermis_6,Cerebellum_6_R,Cerebellum_3_R,Insula_L,OFCmed_R,Hippocampus_R,OFCant_R,Cerebellum_9_R,Pallidum_L,Frontal_Inf_Tri_L,Cuneus_L,Cingulate_Post_R,Thal_PuM_L,Thal_LGN_R,Vermis_3,Thal_PuL_L,Olfactory_R,Frontal_Mid_2_L,OFClat_L,ParaHippocampal_L,OFCpost_L,Red_N_R,SupraMarginal_L,Temporal_Sup_L,SN_pr_L,SN_pc_L,ACC_sup_R,OFCmed_L,Occipital_Sup_R,Heschl_R,Thal_VL_R,Precuneus_L,Precentral_R,Calcarine_R,Lingual_R,Postcentral_L,Precentral_L,Occipital_Inf_L,Cerebellum_8_R,Cerebellum_8_L,Putamen_L,Vermis_9,Cingulate_Mid_R,Thal_Re_L,Parietal_Inf_R,Caudate_L,Red_N_L,Rectus_R,VTA_R,Frontal_Inf_Orb_2_L,VTA_L,Cerebellum_10_R,Rolandic_Oper_R,Thal_PuI_R,Vermis_8,Thal_VPL_R,Raphe_D,Temporal_Pole_Sup_L,Cingulate_Mid_L,ACC_pre_L,Thal_VL_L,SN_pc_R,Cerebellum_9_L,Vermis_10,Cerebellum_Crus1_L,Thal_LP_L,Rolandic_Oper_L,ACC_sup_L,Thal_MDm_L,Thal_MGN_R,Cerebellum_3_L,Cerebellum_7b_R,Fusiform_L,Hippocampus_L,N_Acc_L,Occipital_Inf_R,Amygdala_L,Cerebellum_Crus2_L,OFCant_L,Frontal_Sup_Medial_L,Thal_AV_L,OFCpost_R,Lingual_L,Temporal_Pole_Sup_R,Frontal_Mid_2_R,Fusiform_R,Vermis_7,Cerebellum_Crus1_R,Occipital_Sup_L,Temporal_Inf_R,Frontal_Inf_Tri_R,Thal_MDm_R,Frontal_Med_Orb_R
Red_N_L,0.17202480316674634,0.004089724841681327,0.4358231373920501,0.1591600647813814,0.2251419289232075,0.6041826568814217,0.717605492318513,-0.022270968109863468,0.7745787638566131,0.12667970070554185,0.09881521276092355,0.004817878684773855,-0.33372922296431157,0.1255547365247035,0.382213565525383,-0.32044964619224675,0.49107174377304375,-0.2703130485437536,0.36415321358131264,-0.03667022739234276,0.3240799543463427,0.4420649726585819,0.5289042435395314,0.15734257320225803,-0.2730671946874163,0.46588609071150294,0.17412061264263748,0.28303625860018905,0.10783568187883204,0.523015669892154,-0.3548036876402135,-0.00012687464730460875,0.051424211480535886,0.31260097667313747,-0.5251964228211666,0.10516785419311883,0.2207319355282293,-0.007847928309850748,-0.09922020453895923,-0.23574183839489524,-0.4121181660028404,-0.26839180084410574,0.300272598328433,0.06256747855009198,-0.5663088191942259,-0.3623820057488929,0.035721070364674534,0.3539089112730835,1.0,0.5838038549928133,-0.11111326298021444,0.4955986723994613,0.0931922971644395,0.00361028222607353,-0.23266211958818772,-0.18563840728382267,-0.12646747939563202,0.43389919355306594,0.3261919184675829,0.5096433756082235,-0.41838941061309476,0.15465300090736914,-0.15156015208537402,0.14788488888167572,0.2034222667602058,0.3459370701248021,0.062459717071139016,-0.6111529769436783,0.3618213480198123,-0.16126417633765902,-0.08213243232447061,0.09678975651313347,0.169448581558727,-0.48377266708736794,0.16502831169250173,0.6832949662132556,-0.3066968477288593,0.06378607659659193,0.28348379590355105,-0.47736507795284694,0.810422470334107,-0.2476667952078281,0.6217395427379271,0.0044750380097621865,0.15924708664879725,-0.07054686484199532,-0.5001575726133416,-0.05509646633614967,-0.14317475340090646,-0.0670323664215651,-0.3346141999834622,0.14573111004250808,-0.4671638541549939,0.0523798765600644,0.6995924221080189
Rectus_R,0.33290381843121336,0.18333486320022943,0.25291380288099824,0.22343916291011076,0.4186414098410276,0.5349284150032797,0.813078817967891,0.34004598660131663,0.4968532975961257,0.32614727365700935,0.18129630769437158,0.08714496618247085,-0.15702522452587855,0.10267410599984181,0.34527841361161205,-0.06572208204647607,0.45474320101853094,-0.0727380867090054,0.7940923104301747,0.1272114747033339,0.26755143435672263,0.5655783914704866,0.6073469012833831,0.19947276693436516,-0.10904752559589076,0.31730411658537694,0.17865505395481393,0.3643525115885908,0.3705268785759917,0.7270213029228801,-0.14430963530276558,-0.0001439267305583394,0.1711895711365086,0.24209954707341919,-0.2056826874331563,0.11270902182715963,0.2028836445062136,-0.050556893054634566,0.0008808838524577252,-0.06436426526434971,-0.1278967873892496,0.06066574980533584,0.45643608797535223,0.253544425061737,-0.3277697337546842,-0.1074997980654496,-0.03921713618949502,0.5264802056673958,0.5838038549928133,1.0,0.04793365362471584,0.7154310337678808,0.19143140874463893,0.2704067825805158,-0.12799337308837286,0.07699283710964883,-0.023510837312174418,0.35132520154401126,0.3804011876109816,0.7410928311137419,-0.1730493660284277,0.4905289976480873,0.11405730821648286,0.22817018697810906,0.3479739257023263,0.38363897652296575,0.12726022795849376,-0.18514671860330856,0.20710274837601225,0.2936894617988857,0.08468743077451511,0.14726639588701063,0.32466410440366705,-0.2569454639594714,0.3178347248169951,0.6022869514512005,-0.026638445643406696,-0.033288521463339195,0.44751476779806926,-0.2613520195485986,0.4733119758990534,-0.06785030280815396,0.30337003839704113,0.3871209167104404,0.19684639111385624,0.28504698826166774,-0.2248869847476097,0.23670816286795407,-0.2032124032583154,0.037668939954124236,-0.1158844944153612,0.36353116880650094,-0.25890193735336814,0.24817026504819023,0.6281339012830295
VTA_R,0.6016194184395757,-0.14493561418568016,0.6069000897882446,0.7569710601876097,0.6601862790645676,0.4844456024747338,-0.046994608537899794,0.3432899990210119,-0.2972639288262212,0.4552882199208542,0.48835223698788816,0.1066319577220652,-0.009656503475928299,0.6542687690727935,-0.14656096650315595,0.33317471382307884,0.520272500496581,0.3402684277267321,0.017246038657431247,-0.08305883141908142,0.17563420662203372,-0.033259609027453584,0.2101844470835467,-0.2647707259706635,0.05152690430970381,0.3833742378415007,0.7196974318973127,0.44150911276266747,0.4787493505867158,-0.07698035993820264,0.008352416732166969,0.5736057878547739,0.2762614523190202,0.6425089960903356,0.30499148887522465,0.63281762809148,0.7599596091755868,0.139890528279938,0.28994457859441136,-0.005585192789997017,-0.1129935472676702,0.2608595252327997,0.38975411162642315,0.527827806896144,0.37194382383701813,-0.2743447228629986,-0.06975569534436468,0.29422485092662626,-0.11111326298021444,0.04793365362471584,1.0,0.12339009358749135,0.6742088721562794,0.3094466139785384,0.48498496960074544,-0.15463621347892773,0.3610406623216322,-0.17063497806649078,0.19633285845675572,0.09115426573099539,0.6006777545694368,0.1710206197300842,-0.058400940325011065,0.743206293599415,0.5121569625566492,0.5604201500445034,0.7107390518881589,0.32386892667725775,0.34670397132898234,0.4574705360069509,0.34487476677191203,0.2339157849990463,0.40063453630604184,0.016900418600320554,0.7401806556945772,0.2823319031844425,0.7302748623160482,0.2518276006672596,-0.0184971949173996,0.1908656896532941,-0.26435003099004245,-0.1842387167373872,0.29296793880302746,-0.023787558146417066,0.7381487271492867,0.37048548941570153,0.004257617384315349,0.6745760965352684,0.3548186288529508,0.7452942980945315,0.0006441579949811501,0.6444389187429275,0.1522043745089741,0.5036623730364915,-0.15259897680412868
Frontal_Inf_Orb_2_L,0.3892979255716221,-0.005333597172460801,0.3268628208802249,0.3140260552858863,0.46337073000047024,0.5463547548716967,0.578502924482974,0.3027129337497095,0.4152009778245299,0.3110311934384072,0.38815695306798986,-0.28508363506136897,0.11143805503816755,0.06295668329194078,0.5199682072368095,-0.0550628813476656,0.4744061148144202,-0.19003444329443728,0.565272983478096,-0.23901013146756067,0.23937984440260113,0.5779920622086371,0.586867208387054,0.2503508413513036,-0.17597142450776515,0.05055429761424386,0.3021057162164256,0.32834575612910866,0.24930740109834315,0.7247270064302224,0.10530842342881483,0.33031876015872264,0.4448751291569185,0.30435026393821707,-0.1978702492499757,0.3316757009870779,0.3188557218200335,-0.22398082173869122,0.16979721943821366,0.16430974029160758,-0.2579683478527769,0.14574859049545008,0.5448252443903443,0.3007309311303032,-0.4558785376685982,-0.1497335110345708,-0.03841232395804419,0.5975025918757602,0.4955986723994613,0.7154310337678808,0.12339009358749135,1.0,0.1651475328784882,0.19059251867640725,0.25752508291521353,-0.09441557082931755,0.04953628138814479,0.3391107042614477,0.5013678031819552,0.7295293068270153,-0.30319125294573485,0.28237702002927895,0.2833394644363497,0.19783218117144,0.28413618874995167,0.4196259203086368,0.22684141304579328,-0.15153325535056075,-0.0972883872925338,0.28368796722224526,0.2853083131623496,0.08085959112056229,0.28584482720209775,-0.37019820153224564,0.35221778870309606,0.5986860693655898,-0.05822771680701137,0.10411691226412288,0.41636860465535824,-0.027908710285594746,0.39302307288728294,-0.16321204270786113,0.37379925492419847,0.5260343110638293,0.24824615717408172,0.5222169302713915,0.009182912304987235,0.34698365638970585,-0.009634444469229288,0.13938271998106694,0.11840882659444928,0.34903453418639907,0.054971849281158315,0.2251658273092281,0.540426939654125
VTA_L,0.4563307286910158,-0.3654703996693075,0.5735079442672365,0.5285279769894125,0.5391829478148695,0.470485694240628,0.128186562590165,0.18434337489625346,-0.22771953262334274,0.32809640588264494,0.07681674994606899,0.2741434665467986,-0.2633602379211468,0.6928268024981175,-0.18939321963447894,0.26042306661974063,0.5021020185831694,0.37366993083688504,0.13891550843342196,0.09373918544254034,0.2326131120585696,0.09853271262391386,0.2279390149003137,-0.4752680118462995,-0.06425847309314411,0.4551242774031373,0.7626529079705001,0.3462026188537169,0.4890706608946008,0.07286917036272726,-0.2530060271461169,0.2714963909934291,0.18792597051002163,0.44235374535185495,0.24035890145559183,0.36034806508123757,0.5022309707504093,0.14929496353202548,-0.05225699539282878,-0.2810436873933037,-0.12868469482916525,0.09289053288071907,0.3420885705739152,0.44599088836442086,0.2961672044999603,-0.24680853681658219,-0.2482076484407527,0.2697427891516362,0.0931922971644395,0.19143140874463893,0.6742088721562794,0.1651475328784882,1.0,0.2710039666795244,0.15016132659918005,0.05650090935315477,0.3528275912251979,-0.10942253373452535,0.1630229572000584,0.07141957141274595,0.48217518501628087,0.28394488840337173,-0.13435811484142993,0.7022291076879711,0.3450970030553623,0.4594823611905284,0.396248789340462,0.19575736431298482,0.4718794167469221,0.3175934869089975,0.02194126756792492,0.3321294404132844,0.3642038191329685,-0.05092700378048671,0.5458066330655641,0.29402619110065387,0.5799729854474325,0.07534235044952596,0.11146572992558568,-0.0793393188258721,-0.12469207352152935,-0.20405112433170616,0.3857816311195227,-0.10809089228723383,0.46540656320913193,0.13945416677525072,-0.2029533597571154,0.3732065294738787,0.36456530914519564,0.43726369548324967,-0.2471058569270989,0.25271867952749805,-0.10048327795495839,0.5212871799987299,-0.01884122799275875
Cerebellum_10_R,0.6107766509984875,-0.0532704122248202,0.24597494380737817,0.539785685049024,0.6866279553044634,0.25786054037540873,0.0493478591054315,0.611377760009965,-0.05346018928383101,0.6894451758367371,0.2634981942962995,0.32768488402930834,-0.1295856258328158,0.22556413342046713,0.0755040655465267,0.4241184030951071,0.4522410979897157,0.15417224484647069,0.32277979149125186,0.3611180209846523,0.1171240477735514,0.5136977796183232,0.2768678526649359,0.0593759474039556,0.11877171037419237,0.23504225622053368,0.24289136027531383,0.5074364500475441,0.5037669136487306,-0.07433777353633443,-0.09583810767355357,-0.02125139298751015,0.328994083695992,0.10954582295756647,0.1412403335801302,-0.03318836902142829,0.2067474788578598,-0.02461450274432133,-0.1292332449640136,-0.09927240294416838,0.44962653731424607,0.5939012046050508,0.4225038892371682,0.5798482115611495,0.29302957434794624,0.031094191684808287,-0.22020396754307356,0.423777083776791,0.00361028222607353,0.2704067825805158,0.3094466139785384,0.19059251867640725,0.2710039666795244,1.0,0.03365855456689342,0.3311786695189379,0.4456199518254296,0.28153372776442703,0.09194731607204462,0.36200322243590877,0.23822803901974668,0.4407805025944581,0.19568677100516368,0.26033242914240473,0.6602633142557484,0.559827458107854,0.316394713303575,0.10041687744033675,0.20781694920353583,0.460327236021787,0.24611622256749044,0.2837783459814015,0.525029355039324,0.3851654444204094,0.49759533858855004,0.4724206455655219,0.2912860694760448,0.048811398024195075,0.499709703361641,0.23431156775404394,0.02979557527782524,0.2377760046300033,0.11093204555584826,0.16376422396230497,0.2688650028118637,0.3347738825674503,0.08529743791078734,0.5844258934120782,0.11978690417135712,0.5164754726389433,-0.11484143685116874,0.5540383046934776,0.006617731613365295,0.3869664818541733,0.10932519190233692
Rolandic_Oper_R,0.294617662565888,-0.2572424757438088,0.2752985210999942,0.32159174360128856,0.3591680670381661,0.03600889684021186,-0.2857137734013813,0.018968610786802932,-0.17457638894723096,0.1745544728150727,0.43292366014317185,-0.635142200764421,0.7026831491858239,0.09522383804152854,0.3153287312420458,-0.1055864833896056,0.16221125079745496,-0.19477181521427642,-0.17527073118495143,-0.5902865301542501,-0.20117766790730765,-0.09160349401209383,-0.15396601721158396,-0.014873726440484236,-0.0046096058804500194,-0.3473297218662108,0.4001546067100425,-0.009457331604327835,-0.13406341195342972,0.05258864327444509,0.6995896120332536,0.9342284617651581,0.3721397831319891,0.5047483286221133,0.22775197248730064,0.7832358475745984,0.5302437383611275,-0.3446687232286749,0.5154527840971688,0.6292633298527844,-0.2547781213059283,0.31652242760146376,0.11755522539711914,0.24097634953546618,0.04022785530527824,-0.36360644174385887,-0.05197956295766398,0.19799928424499005,-0.23266211958818772,-0.12799337308837286,0.48498496960074544,0.25752508291521353,0.15016132659918005,0.03365855456689342,1.0,-0.5363349510834968,0.23185384666624523,-0.28643672110494334,0.38229616775385644,-0.11165477426811382,0.29713073894364195,-0.3607299671839997,0.06295162109116788,0.3147496974670329,0.18479885757388365,0.25155612718054593,0.534995036990148,0.24994043997110194,-0.43664798638002256,0.08210247338693062,0.35293465690848635,-0.2321107311777255,-0.015249795810555456,-0.2644214747627115,0.3881453145400449,0.031394688144238646,0.4246043178681258,0.4582789122343572,-0.3213872374011064,0.5687033378629592,-0.26076826489853583,0.025403327770944943,0.16955538610440865,0.3183606907131305,0.46832263094010773,0.6582753231106457,0.5986014848977069,0.46498946905574956,0.29838360818781406,0.44972610403296204,0.660418125878838,0.3687720244973163,0.8000878863664592,-0.030381796722392173,0.03485879146341766
Thal_PuI_R,0.1202542274128697,0.25338658016302024,-0.36244553161685256,-0.05417001751942261,0.027417543886246083,-0.1316583690219155,-0.0321560463641674,0.47630187070959046,-0.3718655188531025,0.2307441754038945,-0.15186650853053796,0.48595350552797895,-0.30402307296224784,-0.06789173734560398,-0.18358511888262294,0.5960910762027001,-0.07181336249729457,0.5080734856625012,0.212155083082623,0.513614024032463,0.05312176252916949,0.3418203544165271,0.054712068905663505,0.10033773476107025,0.20648685021379848,-0.004914849970275744,-0.2244556030793827,0.2812459603870326,0.28581198963993537,-0.07662435355530506,-0.27807314550920537,-0.672241211257219,0.040236502313906554,-0.5566590254291485,0.19564821013164113,-0.6432165385654534,-0.4289279687681463,0.23861350601583112,-0.3477727995702508,-0.2915023040003389,0.6294342724631683,0.2941786035843379,0.16881873406614406,0.26102797793960997,0.32652309090275206,0.6400913353837525,-0.0438592131739298,0.08410831165292457,-0.18563840728382267,0.07699283710964883,-0.15463621347892773,-0.09441557082931755,0.05650090935315477,0.3311786695189379,-0.5363349510834968,1.0,0.2959909014956988,0.3307955747576798,-0.2908677381053881,0.16972962197884017,0.01732545820282001,0.4755304814499336,0.47470492541036813,-0.19392785647161223,0.07640025392013294,-0.025292899306707622,-0.28135554145053765,0.37662733169129775,0.06298789625641224,0.41115839216337463,0.1311118908737534,0.31749039930571826,0.34764190234330383,0.4911624654050913,-0.07029130755415794,-0.0006950433143169527,-0.09504585362402275,-0.4517114639945129,0.5310672508459221,-0.05285825177179453,-0.268077637227459,0.19119660724663406,-0.4800008341729734,0.12663468021659732,-0.3704034891876792,-0.11095717817737404,-0.04070971405819881,0.04799509695690641,-0.1744892858526277,-0.2491008228320936,-0.25429366956629607,-0.19361120744402655,-0.24478887573492214,0.39615763549216365,-0.3587915376044322
Vermis_8,0.29669519426834395,-0.01579212865700475,0.22439035946218183,0.44788906937512535,0.4655343976933399,0.09792062133422906,-0.08085718410163006,0.25701854035441196,-0.31095228195607816,0.41533770091724176,0.11536247773292697,0.1205146920248594,0.058337196494611034,0.23590789152469632,-0.010517549176710394,0.3757833142560635,0.19817367873151337,0.2837036564282304,-0.059627902638318055,0.1409124892721551,0.33552636594383106,0.10128110755186803,0.06342260497581614,-0.1961023333281426,0.2252179093230319,0.024699137955990255,0.2698912618043851,0.2764862812762989,0.1141026814823573,-0.23987151286002165,0.08186849557117401,0.11559245677646328,0.09028882622140677,0.0002941143754343244,0.35367837094136134,0.03965843933751181,0.14202335044533265,-0.08589868432634487,0.01940739581988157,0.05874525998555776,0.48583816884059833,0.5206042322413205,0.19727805521693967,0.5410749273811756,0.4401897458170333,0.05438221141761428,-0.05519152567980112,0.2384674252366172,-0.12646747939563202,-0.023510837312174418,0.3610406623216322,0.04953628138814479,0.3528275912251979,0.4456199518254296,0.23185384666624523,0.2959909014956988,1.0,-0.010761939949339305,-0.1562561065752447,0.05586226398483982,0.42385701555193256,-0.027160033628897486,0.10283622144294803,0.31269208783487634,0.3412770075006024,0.36855852268363876,0.4729663940357156,0.29418380456980503,0.017194765136739534,0.17367610976620598,0.2325328281627159,0.15745409358359672,0.27242139923287545,0.4946826209358303,0.38628187341559583,0.12964831185606224,0.447542484768159,0.26973128017556425,0.1239959704368934,0.528198257282363,-0.23524092443346187,0.3506755120533357,0.027912554909020518,0.19195204381665565,0.10453176684946712,0.2896211927611812,0.35984744901921967,0.29876323901884455,0.40284739127782276,0.4783377017823777,0.054331186942776055,0.1894661553786851,0.3242502218082385,0.2909971004893213,-0.07264921550477081
Thal_VPL_R,0.3117899832633911,0.215162565827077,-0.07703416586371804,0.09034144534917897,0.1817362540398278,0.23948411000337363,0.2507374082700358,0.40868780930826376,0.3612202976120053,0.27096240189066445,0.31029367828938076,0.13433967616350914,-0.1653998418952596,-0.2702434990585378,0.5540492309371691,0.09169334213029158,0.2636674502562877,-0.16007241954624835,0.29934946619767044,0.28445078393556705,0.058642159047365944,0.6634889790205012,0.4416966718003687,0.5706064058100527,0.07190745555926158,0.05482949899011183,-0.05352211923678357,0.4172119360317673,0.1322171688115825,0.38903104111418196,-0.1581003526706033,-0.2802680441357279,0.4440213147644725,-0.1374571207265213,-0.3261200631624525,-0.2899972921687743,-0.12830434150308104,-0.01374812030885124,-0.01771940441327383,-0.1314790520987874,0.14248049898111106,0.174669378812184,0.509033787961689,0.19536008240919223,-0.25594382799271403,0.1685379484607289,-0.1339860996416941,0.5169442247462437,0.43389919355306594,0.35132520154401126,-0.17063497806649078,0.3391107042614477,-0.10942253373452535,0.28153372776442703,-0.28643672110494334,0.3307955747576798,-0.010761939949339305,1.0,0.2832627682110286,0.43711513664359947,-0.4142536365964752,0.44979145376651664,0.4489287031311225,-0.24359545603390528,0.22989099146091801,0.1881621251376631,-0.05317872672064698,-0.2083414358759145,0.0034543288852663966,0.1263222292550003,0.38141199514896396,0.13984614084685856,0.2951956430438747,-0.05666939475283064,0.03887229464607993,0.5278326347464484,-0.3058867201717031,-0.08440873959070985,0.6000224332276843,-0.1586927257855874,0.41500390828751826,0.13316609065775356,0.12331969312984688,0.3105808436712656,-0.09508336366144579,0.06409167063006961,-0.10943690022705325,0.17104938404970746,-0.2170088188953884,-0.11311031392939923,-0.13926356074494986,0.09829485470312761,-0.23898470239102845,0.21610309366004574,0.30071075049157436
Raphe_D,0.4704025204115456,-0.07168029057801344,0.23061120819531636,0.277006473748067,0.3917681504103394,0.3626675412305446,0.21707945998667907,0.27648403551235756,0.378361948668445,0.28324516801781624,0.31217721930726583,-0.26803962908193363,0.24204128686365428,-0.021511213064065355,0.5578528285997167,-0.16522094032152748,0.48077580286110677,-0.39802217800002493,0.3363386881003934,-0.17167284118757803,-0.03437253009986413,0.3504913188203828,0.31880507736057145,0.34825178714988847,-0.009067168381751157,0.007456267127879413,0.3320398686409436,0.15835926476523257,0.12488730912255766,0.4492202090582552,0.24144910275106776,0.46575796693032284,0.5277574786312742,0.402208414016869,-0.23568077344620206,0.4228189719190846,0.30509532349642027,-0.3396286365558496,0.23749308200525843,0.22788033142338104,-0.32617742889383655,0.08726179571403396,0.4005367122051665,0.2820934634954472,-0.2604093703088865,-0.32156938366840043,-0.09944652868746962,0.4860036570452154,0.3261919184675829,0.3804011876109816,0.19633285845675572,0.5013678031819552,0.1630229572000584,0.09194731607204462,0.38229616775385644,-0.2908677381053881,-0.1562561065752447,0.2832627682110286,1.0,0.3810710867068632,-0.07990162333187929,0.1461013338591107,0.12909697966798947,0.20040314103153872,0.23194393166853478,0.34934296123458614,0.2603600837168933,-0.17041894569158836,-0.09993464832280805,0.13864760311998692,0.31573553027937745,-0.07046240939326233,0.258639983888614,-0.39606816192747646,0.34629624225423,0.4445133521631306,0.0892491848419931,0.21748524996434412,0.053948622886950036,0.021999166947676126,0.2962149269801028,-0.003568904793632631,0.35923546615448687,0.37628419232267796,0.34709244320728033,0.4520399301148782,0.12152168309411676,0.40824907374502545,-0.02965592368398734,0.22874293270896665,0.23133261699683913,0.37703876646628376,0.1911378228637945,0.09359010450029831,0.47289981708408657
Temporal_Pole_Sup_L,0.4296529636836864,0.31451572203725325,0.21865911368209726,0.3975473049843011,0.5084582348865327,0.6500204492971188,0.5893509704117749,0.5372736152689266,0.4430900535958818,0.3972097209863009,0.33650799422574024,0.1812766066317564,-0.18367768309663576,0.09043494569762314,0.30640846942757105,0.14091706634699702,0.5404714486361657,-0.004219468415282711,0.738940381186188,0.1935280079095904,0.4217677746512274,0.6303100788304966,0.7537583279612429,0.3629630056694889,0.00548366532860344,0.3361038710316875,0.15587858452172748,0.3673872911533531,0.4638997808617951,0.48395028906786064,-0.1770982828008548,-0.026651355404918853,0.33296084127554426,0.15625636928281658,-0.24320063896307076,0.05468907440096286,0.20810548812463464,0.04271221116497675,0.08475117053978633,-0.049226663458021166,0.018349031306515905,0.1493928940255993,0.6672832933642341,0.30380713646069957,-0.20637347145986323,0.07530507213914062,0.01043680084245945,0.5975644413321225,0.5096433756082235,0.7410928311137419,0.09115426573099539,0.7295293068270153,0.07141957141274595,0.36200322243590877,-0.11165477426811382,0.16972962197884017,0.05586226398483982,0.43711513664359947,0.3810710867068632,1.0,-0.18221902500829557,0.5359497732240198,0.2606749681291012,0.18574635463064867,0.3912441313092704,0.4371635574263025,0.21207012961192134,-0.1830599188338616,0.21837227657097916,0.39138729825002344,0.2493997010227653,0.24156684461943329,0.48192709986384363,-0.03284442784352034,0.4087465293885486,0.6569936991260569,0.0016513341134104641,-0.038491317279768934,0.5644375634627171,-0.13802807232194272,0.4200813063723058,-0.01071040258149871,0.2690162433883556,0.40737611824918324,0.19962987791869377,0.40987507382682115,-0.17601169192258798,0.37770047578020566,-0.1121469409156299,0.19694812466862183,-0.14173278618335644,0.48368777590239775,-0.23068639550732267,0.3651351138425611,0.49587752671952523
Cingulate_Mid_L,0.18427249496359957,-0.12228945343499295,0.26892012713979424,0.3830939130750392,0.2844096693554653,0.1306019237393168,-0.26588498212864986,0.19633404551437195,-0.48655240283469414,0.29186301302722617,0.04525226247813908,0.4210067825059967,-0.057882070578420854,0.4766813894542473,-0.43777340922091496,0.3257259535941099,0.14080684970364357,0.4435136663130886,-0.05950763702644653,0.31217356727708184,0.1892776887893537,-0.32502098428711235,-0.08739656052933496,-0.427283194370869,0.2953970769619351,0.24292295348763362,0.38002603513218325,0.08074824063800796,0.33132979073146185,-0.46838601388729934,-0.009009063156616188,0.2468046562702001,0.06886678317826236,0.2253666691358688,0.3805316981013743,0.22002356520916663,0.3351624249833774,0.1768946839200048,0.13592188268193214,-0.07314345108028839,0.2766462480865796,0.2958958048207814,0.10654487411284029,0.266733161688522,0.7882473960408646,-0.13759535945526102,-0.12316795712720488,0.112043472241243,-0.41838941061309476,-0.1730493660284277,0.6006777545694368,-0.30319125294573485,0.48217518501628087,0.23822803901974668,0.29713073894364195,0.01732545820282001,0.42385701555193256,-0.4142536365964752,-0.07990162333187929,-0.18221902500829557,1.0,0.04030742600278389,-0.22934325868130934,0.5129460730765593,0.28601613966248546,0.19582553911694303,0.40834765862125666,0.4714613294703428,0.32505873733366786,0.27810458448744924,0.10546834435261727,0.17624584340079458,0.14728046155703953,0.3981158761843126,0.37134554916427637,-0.16458411302539805,0.8501086676620386,0.17428253698576318,-0.24880837555981483,0.2948559972695847,-0.4296368342083943,0.28092955984354273,0.016171360791047543,-0.13863082135284074,0.3202442051097476,0.2829050193079782,0.2546313063000841,0.3215963819216367,0.4131250878795661,0.5195413063481815,-0.03388890066696062,0.31648662942096656,0.3117788699553454,0.37400463150460234,-0.25290606692061257
ACC_pre_L,0.5150974302508987,0.24060398064655664,0.015098816481078777,0.36771783546687176,0.418878375879336,0.444733792133245,0.1831597338478184,0.6354836025031875,-0.039384646386660296,0.41082703550104616,0.12962017395897402,0.582676141660496,-0.35823231762494107,0.19970246811648917,-0.06449359015940014,0.48478905572869196,0.43238443597881027,0.3850106335592266,0.58981573150157,0.5710606844730948,0.06968294629721601,0.6067336546835946,0.45745913701380375,0.20761760355225756,-0.01944159177975831,0.3658996115564441,0.17478005571747823,0.48439366683930435,0.7704644059388979,0.33723772257453943,-0.3352557471318096,-0.31980631100822465,0.2699032865712886,-0.02267727268897849,-0.0010779875065058922,-0.1904148771788281,0.08216120716001887,0.368196703157209,-0.15880358391964558,-0.3151043364926824,0.1940476634468943,0.1855975362405268,0.6551346439208039,0.4309334176564694,0.25158121689260643,0.3574083854841077,-0.11247248936731072,0.4269836726563139,0.15465300090736914,0.4905289976480873,0.1710206197300842,0.28237702002927895,0.28394488840337173,0.4407805025944581,-0.3607299671839997,0.4755304814499336,-0.027160033628897486,0.44979145376651664,0.1461013338591107,0.5359497732240198,0.04030742600278389,1.0,0.37335692868577175,0.15336925151639788,0.3997457192501925,0.4001599661492808,0.07350995406005623,0.129038683684828,0.3647452891240876,0.7130514194159763,0.2192384285449646,0.44510598441284605,0.6761934616468536,0.14244225973154898,0.352799362648569,0.41561335826672274,0.07422620095122935,-0.3965522549744081,0.7040880607809585,-0.21666159660359396,0.07894051127864325,-0.02557072441929213,-0.09511103230721779,0.2537551551461167,0.16578198068673944,0.18599437465396926,-0.2694247033328532,0.467432952610003,-0.10861114983774382,0.11285743331607538,-0.2832605051979083,0.3148242580442085,-0.41378848215624237,0.5852829423779492,-0.03380763067211503
