,Vermis_8,OFCmed_L,Occipital_Inf_L,Thal_MDl_R,Thal_PuA_R,Cerebellum_6_R,Temporal_Sup_R,Supp_Motor_Area_R,Amygdala_L,Thal_LGN_R,Cerebellum_4_5_L,Rolandic_Oper_R,SN_pc_R,Cerebellum_9_R,Vermis_3,Temporal_Inf_R,Cerebellum_Crus1_R,Thal_LP_L,Heschl_R,Thal_MGN_L,SN_pr_L,Cingulate_Mid_R,Cerebellum_8_L,Thal_PuM_L,Vermis_9,Postcentral_R,Thal_LP_R,Putamen_L,Olfactory_R,Cerebellum_3_L,Occipital_Mid_R,Paracentral_Lobule_R,Temporal_Pole_Mid_L,Cerebellum_3_R,ACC_sub_L,OFCant_L,Amygdala_R,ACC_sup_L,Fusiform_R,SN_pr_R,Vermis_6,Lingual_R,Temporal_Mid_L,Temporal_Inf_L,Thal_MDm_L,ACC_sup_R,Heschl_L,Frontal_Mid_2_R,Precuneus_R,N_Acc_R,Frontal_Sup_2_L,Thal_PuA_L,Thal_PuM_R,SupraMarginal_R,Cerebellum_7b_L,ACC_pre_L,Cerebellum_Crus2_R,Frontal_Inf_Tri_R,Temporal_Pole_Mid_R,Frontal_Sup_Medial_L,Cerebellum_6_L,Vermis_7,Cuneus_R,ACC_sub_R,Cerebellum_10_L,Thal_VL_L,Cingulate_Post_L,Frontal_Inf_Orb_2_L,Caudate_R,Temporal_Mid_R,Frontal_Sup_Medial_R,Pallidum_R,Parietal_Inf_R,Calcarine_R,Temporal_Sup_L,Calcarine_L,OFClat_L,Thal_VA_L,Postcentral_L,Thal_LGN_L,SN_pc_L,Caudate_L,Thal_AV_L,Thal_MDl_L,SupraMarginal_L,Frontal_Inf_Oper_R,LC_L,Frontal_Sup_2_R,Rectus_L,Cerebellum_Crus2_L,Precentral_R,Frontal_Med_Orb_R,Frontal_Inf_Orb_2_R,Thal_PuL_R,Lingual_L,Frontal_Inf_Tri_L,Thal_VL_R,Parietal_Inf_L,ParaHippocampal_R,Hippocampus_R,LC_R,ParaHippocampal_L,Cerebellum_8_R,Cerebellum_Crus1_L,Thal_VA_R,Temporal_Pole_Sup_R,Vermis_4_5,Thal_VPL_L,N_Acc_L,Occipital_Inf_R,Cerebellum_10_R,Rolandic_Oper_L,Thal_MGN_R,Pallidum_L,Rectus_R,Occipital_Mid_L,VTA_L,Temporal_Pole_Sup_L,Olfactory_L,Cingulate_Mid_L,Cingulate_Post_R,Angular_R,Thal_VPL_R,Cerebellum_9_L,Raphe_D
Frontal_Sup_Medial_L,0.13377591057039898,-0.04382032545455042,0.031538433671736525,0.528953820841915,0.12484597931392395,0.24593999216714185,0.5621476771877222,0.5375332305708513,0.44191907067674574,0.25204410706702157,0.5074198828318722,0.4254145293714318,0.45942298023676714,0.20307069001206157,0.27739636307402926,0.3479913202812241,0.09174832465738132,0.40686167097884857,0.4573603897400752,0.281469209981367,0.531975985303968,0.6443578567531046,0.07223983957828328,0.132110397594354,0.16117579806963633,0.44128804404868316,0.5932116652466993,0.11447101390045215,-0.10373925691228221,0.2206933972724834,0.049033832894769265,0.2106532138376533,0.0941545429332242,0.4779195403872995,-0.06857754587331076,-0.04664499165390725,0.39483685107894617,0.6481841006206589,0.5685126473812332,0.12332933944137248,0.24759798124544696,0.2976974959109664,0.2525149870082026,0.34640420698720664,0.3826921319247604,0.5640514688180185,0.31407049137107285,0.575670209690404,0.44417358075590113,0.04040635157380882,0.6244985503506628,0.30063558527994466,0.49202046984715764,0.38626730592495756,0.22706525196381755,0.060399975869211024,-0.06626979277900073,0.28176036859502007,-0.01748121088805511,1.0,0.19350019393163248,0.14851114946817737,0.1568495120448008,-0.02879667351840107,0.4364652748334478,0.24100957538772433,0.5072638221864274,0.21618157807246594,0.022203365891700046,0.21086852899388925,0.8322730520553216,0.2890846355977534,0.346527574473541,0.20046152450603882,0.49431633650948126,0.3177749425327046,0.176708560178932,0.3635364549732449,0.591203359640226,0.4408183485057715,0.2998881432152817,0.016143492232081405,-0.04058278419068759,0.3328977073833223,0.31978347643431704,0.4039930334323439,0.2810329916591025,0.766039454260948,-0.12791995185497304,-0.0007621935512215005,0.4887128424068637,0.13206229556843113,0.20956348907956585,0.47545110836340804,0.2536434303051959,0.317792896619446,0.39179228556419265,0.3279455402017238,0.5311770585445555,0.5505849917680419,0.45468104448092617,0.2754536196929893,0.22499717586780119,0.02282373226950367,0.1516182871322134,0.1359735592753926,0.5095422984148298,0.4728073911140724,0.18316196138576196,-0.020048640157075182,0.49659295317338764,0.5401958916697999,0.2551180584799072,0.4205172564325943,0.0149486339720116,0.03131979072495014,0.09497444535465352,0.19869558886818764,-0.034896607966789076,0.5467136904705343,0.38542812911700597,0.13485133091967008,0.3101925505302261,0.2844852581977576,0.015003409877384343
Cerebellum_6_L,0.7794937904453421,-0.32277257480176896,0.923883685800008,0.016274125960034993,0.6337798163558717,0.9560753906003376,0.2599836174828958,0.5723166805862984,0.7046443040822189,0.4764037211916477,0.6630036521154249,0.4154314229601803,0.168863471140125,0.24782705882260697,0.397327083381223,0.08503315364568807,0.7909621785048365,0.011209438834633118,0.4494389323531136,0.26965723393205615,0.5535788953771691,0.4854713010739697,0.7843574647581706,0.5924258130855686,0.319311467515815,0.24725115245601817,-0.10821128457547113,-0.10843890118381669,-0.2969520938260133,0.9077270732861763,0.7527177186405584,0.15354855477846413,-0.5923531976696738,0.5450233386485299,-0.262929842496094,0.35154447774283654,-0.3172611481966302,-0.1079113811798292,0.525482976304601,0.3496303081085235,0.8977313885791626,0.8502225017417726,0.8973083378456349,0.6782517680925356,0.43268701235355395,-0.19581297154506405,0.7158821845134391,0.2659498396376492,0.35907356027609333,-0.30967589905693726,0.5819621300927934,0.5895456761984972,0.5472285141819443,0.38964219551686896,0.4990198304129972,-0.1544878131540237,0.3496741730390481,-0.21872216747125423,-0.29740356670660323,0.19350019393163248,1.0,0.942385681799619,0.7084387562828699,0.07830948110530939,0.6526583828332403,0.19639062569761448,0.4624357730842096,0.1752141702867771,-0.06056417986495273,0.6903190952078915,0.0885771724219345,0.10239646107878177,0.46039714546919736,0.850536265200081,0.6398253961878178,0.8203280410558518,-0.13382664180055778,-0.27368143579705545,0.11538981654081966,-0.03638723154630521,0.6280847502287348,-0.04691674905905001,0.1975078505978974,-0.2577996473606497,0.6738028317848006,0.4304459544456149,-0.1550748725609248,0.37726216033907206,-0.36534604719884256,0.7588364885888922,0.6171485449008098,0.0960945321325703,0.11084854144687473,0.4063835544760506,0.9226332754648143,0.27005090455326797,-0.3367600532404054,0.21332966478641785,0.17319185194844994,0.5991834054413181,0.1528037637183683,0.724024116460209,0.25767737368780086,0.9222991244401559,-0.3053036907639564,-0.5857196298570323,0.6608189212327032,-0.2782256476764234,-0.09280151355623198,0.787606221545233,0.7679337481218842,0.5315365271635002,0.4582940094256221,0.11345006909354481,-0.4568505993125534,0.8362329970348601,0.5751451419415141,-0.541278262242933,-0.27719676696840645,0.42709548905340977,0.5322735958759074,0.36851818144376924,0.6593107224972139,0.7514781853776332,0.4049662930520573
Vermis_7,0.7963689823173924,-0.33997566524217365,0.9201432729779342,-0.08093266357719273,0.6090180756638797,0.9098757127595771,0.14250776086636383,0.48959786527761884,0.68447504959996,0.4368969709958422,0.5282524628063106,0.3201936496881609,0.11227961662827417,0.27996836430172467,0.3246939567548559,-0.009359341193510728,0.7564985025178181,-0.0022683412457996767,0.456658924210971,0.1949285322100337,0.5029675770229901,0.3975997539596394,0.7782665460906093,0.5510703009431612,0.3169018449550462,0.14219124975086897,-0.139338777180595,-0.12062154859588653,-0.3231032691362215,0.8196576863324331,0.7122793318364949,0.09176664616264925,-0.6601838367921158,0.49214183683459173,-0.236904221302075,0.3355549067144029,-0.38414663712492764,-0.15281606487265925,0.40357271464434613,0.21534340887109918,0.8490189413497299,0.761485956753873,0.8652240517703943,0.6450507646548788,0.3563939252519802,-0.2209655232629347,0.6292658437534233,0.19995622112679348,0.29512819022664355,-0.26891692067421796,0.4990182869197824,0.5331612822889746,0.5162934074423732,0.29941559294013925,0.5271585539941955,-0.14694197727011554,0.36248676302587,-0.3167089890172768,-0.3818842675224637,0.14851114946817737,0.942385681799619,1.0,0.6442420750333695,0.03726186511836965,0.6042089130833018,0.1322317053974078,0.39968791329193915,0.13117481914916446,-0.12665751743822778,0.6282282627498228,0.04895720911168477,0.11770749970137684,0.3955349102132956,0.7777599990622028,0.55606374684851,0.7622458381442793,-0.15279487013302753,-0.30195356939174134,-0.002165640279554097,-0.06916577125081326,0.55994620405324,-0.09859269158341315,0.169529817093716,-0.29463847620959227,0.5449066148731484,0.27130023576786155,-0.23704178050168428,0.2580799695204322,-0.3477349780525424,0.7288241333148211,0.4766805903807097,0.11463585611091257,0.09166830359356444,0.36245269170798133,0.8576181821222767,0.2136573351342367,-0.3792795958211727,0.08731773884657217,0.0903740150903641,0.49540010092606873,0.1640369851602157,0.6500897037261993,0.2583534366318606,0.9211517401260437,-0.3536662154694829,-0.6121036690946575,0.5519985257232942,-0.32615142266517116,-0.09226469218645941,0.7834057717408898,0.6990360303384066,0.4853728714162389,0.411072362283723,0.12167583702482018,-0.42928936689923813,0.7966561744190991,0.5655537701419711,-0.5786144238201526,-0.34090688300650346,0.31246849944834637,0.480254592732087,0.3162868186330452,0.5907647319002929,0.7141963384508422,0.33883432471066144
Cuneus_R,0.523599156087169,-0.4410806534470107,0.631930969259364,0.25895337818817404,0.5103927560538095,0.7181590308873462,0.36049691582439375,0.6716288449262734,0.577369178606352,0.5142041129622879,0.5910073740443553,0.5547177834541641,0.19672755488605687,0.41959183583021903,0.4349137579324444,0.11118931984446985,0.48209759250061707,-0.1800914400966566,0.3917704692781173,0.22494492673080646,0.4541994014187251,0.5939915661539585,0.4905593475570621,0.5855303342215027,0.11273311919258537,0.5374471181486048,-0.16898957655851468,-0.17754873245159866,-0.31848046061049634,0.7889479153407913,0.8973229282435585,0.5854120955736654,-0.3636975140109258,0.5964674072347785,-0.18365807265741152,0.033148143106354194,-0.22021093766666974,-0.17984909198422414,0.5233288362736447,0.37372120154522775,0.7545814878575985,0.7971257615625708,0.7308969859098252,0.4980238125713432,0.5068612598709434,-0.2560185227007633,0.559855290549275,0.27616607246146924,0.7702898371670283,-0.40544975929733884,0.3382966307225617,0.33322045884587287,0.6059955433888742,0.5383146588551065,0.3408135988790055,-0.10036438331502791,0.28739647074126806,-0.12779597416104369,-0.1803556047730526,0.1568495120448008,0.7084387562828699,0.6442420750333695,1.0,0.14217205678410838,0.5932061871371214,0.2573121322160247,0.57736752397228,0.16784699904949318,-0.10928885725563424,0.7841842738288836,0.26385183095781745,0.017737421327148405,0.6726513718148082,0.8150069963751108,0.518300360366683,0.8856344772807903,-0.03896568136306293,-0.3335447281940655,0.46276226396416487,-0.21086411491049178,0.6370808114386473,-0.06069480492979332,0.1981002889416298,-0.18435421850691816,0.7341076535942994,0.5130769193477125,-0.04611671521581559,0.2327272849988269,-0.3836471683833747,0.4317822983391784,0.5708120553712211,0.2526639960134711,0.07553473489588497,0.12703306073793166,0.7238806584072187,0.21912315617091693,-0.015507905720452572,0.6023232164301889,0.21730183492975352,0.6039817503962313,0.03646035580278402,0.5987124732804118,0.42545081297744075,0.5882378897415176,-0.32337593843540346,-0.2617036050001458,0.6664925242029264,-0.22110960810727176,-0.08508143639299821,0.5503209288719717,0.5999229304874578,0.5896246481290067,0.5202456085405465,-0.01989270695594316,-0.45482417780206513,0.8208744101136645,0.44535418005559213,-0.41692838223539225,-0.2808854929660221,0.5320006515350979,0.5853982413179393,0.7764584726680601,0.731603558073122,0.609674269153605,0.5297959836432362
ACC_sub_R,-0.06901870084411907,-0.1273033683065983,0.10069380944245647,0.21841718100991167,-0.0451293592956055,0.03288749408653534,-0.05116749621682659,0.008258218034416922,-0.09778131870684821,-0.034815290728820635,0.005664054693229169,0.04456620517078149,-0.10959964257887711,0.011617235581295399,-0.01937437877717161,-0.03857045930097106,0.020621569948409926,-0.178783337932933,-0.1224523183734768,-0.02489416814055124,0.06659393714981106,-0.011268559171820973,-0.06781696160636762,-0.1033044847155829,-0.0938365209796919,0.0011171152369332453,-0.12468284414917137,-0.15821785271056468,-0.06546831021973558,0.05871147211965861,0.10024904369105925,0.022822023552803553,0.09932764485725358,-0.19099277509424897,0.07360335357369535,-0.14598793102664492,0.030706510161247782,-0.10575678811990133,-0.03705160372490038,0.2203254579110166,0.0925192919146617,0.09864280249102643,0.07772778750635771,0.0354975188571738,-0.022666898018830508,-0.13024157029929545,0.09486375024433123,-0.016270203620908384,0.06761951931378551,-0.18995676673688958,-0.03811703207571099,-0.07032132272484645,0.0481991371719218,-0.058836843608887766,-0.02938294210253382,-0.09456766627458604,-0.06896443539497552,0.00260532999049206,0.05368799863495892,-0.02879667351840107,0.07830948110530939,0.03726186511836965,0.14217205678410838,1.0,0.057512552178956775,-0.0535883659405631,-0.04315624661651577,0.11377017436362995,0.10686777428539346,0.04157883343338893,-0.024517290420216442,-0.14119897408769877,0.03671300356888053,0.060447664367015985,-0.04768860993360864,0.07580547749770368,-0.06376365902818075,-0.06271512714761338,0.002119670966451415,-0.1445455829122399,0.13300670608631548,0.07660310864209366,-0.21044014519784895,-0.1733219777772889,0.08544988780725912,0.0869845789553664,0.06044379829102613,0.02813320994342153,-0.28161701406580014,0.06393023727170757,-0.05021056287046831,0.07171254773987494,-0.016336054259496354,-0.10540140617899685,0.04082048790529604,0.019876473867482293,-0.021294680250135572,0.09114827292824804,-0.2692487817924067,-0.02236354580015648,-0.084837945697841,-0.11719367546466491,-0.007342779402448905,0.08374223187860175,-0.15569162640238482,-0.09040486832940434,-0.04163406613886631,-0.0658316930843585,-0.048988073566194126,0.040255329947952084,0.051273436082678266,0.0027107120645850323,0.2537582301050909,-0.1737496022496037,-0.2855740059987867,0.13019103351536046,0.012069650167822554,-0.08010088097594784,0.06359302147518464,0.00739612658410999,-0.03064042955044064,0.1022907918114342,-0.016925891973345902,0.019667860877976374,0.15292837362951514
Cerebellum_10_L,0.49943924293484715,-0.07935941158202192,0.5527993144281973,0.24377014767243185,0.3412171399849378,0.6902249709181502,0.45777615359903245,0.6509683756783369,0.5297005149031383,0.43764152588191735,0.6879589291763158,0.48287977141878063,0.3621822365374708,0.4515817309497678,0.4269482506368561,0.18126818384674004,0.4926275190171613,0.08822041448030862,0.616800050896884,0.22627894719482367,0.5353210826756042,0.695084747862385,0.5066725272360639,0.4505283545921989,0.2936436114912737,0.46957305632900304,0.13350758863745485,0.1693442935741525,-0.010887460376524891,0.6542530640598503,0.5997083010284147,0.3214151913230606,-0.22967314957653778,0.5576760607421227,-0.02309916791095837,0.19736868494316945,-0.0702719834261956,0.17443132648954,0.553420619731048,0.20282774977589157,0.6183475907538787,0.6970519239734279,0.7237953128621901,0.6424754237209885,0.49985141538331157,0.13685671325765414,0.559331531410252,0.5481281648873034,0.5068043196472033,-0.04673119831527709,0.5724706260050092,0.40210156056795127,0.5120623774861236,0.5412620650884726,0.3095137262242568,-0.09575803403040982,0.29134280065745366,0.09441749583056161,-0.01564617638035933,0.4364652748334478,0.6526583828332403,0.6042089130833018,0.5932061871371214,0.057512552178956775,1.0,0.31026793937681335,0.6204498250793269,0.3144712080313032,0.12153506998277966,0.5895685800795885,0.27504918134432416,0.2715930373265462,0.5626287235383753,0.6637129536020099,0.678349983944154,0.6770481277414562,0.2009732956237552,0.06421757020775722,0.4536288358437031,0.09200127789978246,0.5415229119594808,0.14779267691985565,0.18665676534732872,0.14204296082924553,0.5728399369488947,0.39854306658866556,0.10770224745477193,0.47342899612377454,-0.05921791845724046,0.47898691130034915,0.5211641001758223,0.012166478335595905,0.2653206412891287,0.35468315488260566,0.7116298467740082,0.5038949828596339,0.09856702938671615,0.38538469205711134,0.3270858666051701,0.6419146083048233,0.32897496425264483,0.6287882108419143,0.4770117120085203,0.5481305170731634,0.018485652543272092,-0.13389013661360993,0.688469219321191,0.11696924071525994,0.08084093565779395,0.40882600796187146,0.7696378035795837,0.6299580388553945,0.3979126254470451,0.25730190402544806,-0.1354099039080464,0.593959093564814,0.3834501846131164,-0.09213081551007601,-0.016997015902476365,0.6626947843179537,0.582854618560868,0.4952222586084931,0.6100365211969856,0.6586238928069061,0.3024083166991004
Thal_VL_L,0.17057522564618915,0.41589328784709323,0.05588469973889224,0.19775359463366413,0.012710122702996552,0.2477683571889793,0.49882673350073714,0.4671680957647747,0.25799358121283095,0.17863469869662507,0.5194119161524484,0.5125037108981143,0.07220010631860897,-0.023618806250012576,0.41452877829222484,0.32503621324414494,0.13747516554336467,0.20514692487663896,0.3931332002434073,0.5271677255396611,0.09794843748755383,0.3473365657514602,0.029244812767539173,0.4485155791015005,0.1846840581588327,0.47890276840684,0.35052061503010706,0.36342220008959725,0.22138265360340662,0.16331948289515627,0.24067478063188608,0.32834260612471533,0.017907704485235012,0.40368305481871564,-0.02036851577634675,-0.12881623014320912,0.10164901822018838,0.4080954925384851,0.4895021402338759,0.3113493249733099,0.24178149544685873,0.26311990937294844,0.22136925584679934,0.34848711087049355,0.5208566800440306,0.31626934600056544,0.23632155248225106,0.5741377461127031,0.31706032570492354,0.07147478828480212,0.38795043642354654,0.4477623821818363,0.3529275325482322,0.45930634387974384,-0.052627526829459204,-0.13073116016830608,0.1152522877540816,0.34139648409907686,0.21362622470607567,0.24100957538772433,0.19639062569761448,0.1322317053974078,0.2573121322160247,-0.0535883659405631,0.31026793937681335,1.0,0.33049354036478223,0.12832866144982255,0.4087652453569839,0.35434327048573694,0.1377560944641055,0.015591534406508244,0.3832738330733665,0.34127839480642924,0.5206765428038997,0.3239335158256364,0.26495622519910367,0.4747716424170886,0.3741148447599808,0.2805706519796177,0.2978179559453196,0.5050081591623926,0.0215687687337008,0.5552687276284163,0.3169412879165571,0.44920619410088947,0.13218357868818137,0.2390369130173319,0.26197679249918526,0.09973026432579907,0.4406514947201042,-0.2141386442498276,0.2863393062625224,0.1540087063927865,0.23311477581631804,0.5068280968077093,0.41801426812284515,0.31291112780904845,0.28987210034158145,0.3579687059990168,0.12030852112331059,0.23553261473041937,-0.05346665361631228,0.14452667552577092,0.4660056739008485,0.2038301258648224,0.3268464969683442,0.4549175119401835,-0.2930920052685086,0.01761477609426322,0.308196115306949,0.478462996044368,0.17655218916567886,0.08844593799566249,0.2102768005577136,0.12469162412981553,-0.04318429391600655,0.19435262376323362,0.36447004920505555,0.4498700649063928,0.32210152551829907,0.23076466480674615,0.468760580370505,0.19806194303407498,0.4137115617281478
Cingulate_Post_L,0.30946512065033965,-0.18641689194803066,0.35605587710198827,0.3991630960463819,0.3099823205161642,0.5085558926377107,0.47066123929819614,0.5492748110604887,0.47017553537651213,0.5355225272579665,0.6273782380748173,0.525823037776572,0.3039918398390701,0.32262271213875393,0.3740346088271989,0.11590824605396412,0.2477672845674249,0.1955862400099268,0.6128822254282061,0.3939445113502085,0.4844862872312481,0.6309165227479031,0.28479370266473286,0.4243598194303744,0.17546155813944656,0.4117801503376517,0.28435261296463615,0.0023044022968212855,-0.18958664400212935,0.46649475012220903,0.49778569973323566,0.4464819111616337,-0.049463200921053045,0.4338168642349287,-0.2012482637561526,-0.01368624974714318,-0.02052190748473481,0.23075438160354464,0.5166790383354795,0.18063148817777702,0.4555753548469556,0.5572535745800713,0.6008813716282464,0.5228978710476689,0.571284236693209,0.18584300972303444,0.4632986053285116,0.49584893981882844,0.688666387092412,-0.17635358800317127,0.46885343252390305,0.33597647395174857,0.6997844878388483,0.4155786202428,0.2552706136110408,-0.07844517705648871,0.0991734577810712,0.065418253557919,0.03500789025276573,0.5072638221864274,0.4624357730842096,0.39968791329193915,0.57736752397228,-0.04315624661651577,0.6204498250793269,0.33049354036478223,1.0,0.09414469894484001,0.001795623133943856,0.5059056872845077,0.4100609904489058,0.09993815498508897,0.40693499680461176,0.549829804613155,0.5835749376634006,0.6631386928479359,0.1270567715473455,0.10189427265985802,0.48888755314070065,0.15562050816467526,0.4992544195923614,0.06357108957604483,0.053860159129394326,0.23596627494757857,0.4892086643186103,0.3120062890180781,0.07032929223426375,0.35058491665210867,-0.1796095840701202,0.21085661199193537,0.36679488866647747,0.2481728620492602,0.2192059177085022,0.3564492146534421,0.5014410757253283,0.37740502566035855,0.22125161974748872,0.37434938392693784,0.31024589606761915,0.5763704146562192,0.31134070689856913,0.4341602844000478,0.3675112987893015,0.3064417604742678,-0.05258265956315921,0.02233006340470733,0.6856273897566009,0.249537747973632,-0.09834453538295615,0.16172640542174976,0.6010070541757877,0.6267245157225669,0.4541119898456145,0.15563584760579954,-0.17401415203799062,0.4955936709491537,0.2526307113761374,0.00905742765150574,-0.10964776368535549,0.5875982684448464,0.8802299020616265,0.45844987345129207,0.5807203288866103,0.4340751493458774,0.3315632174977568
Frontal_Inf_Orb_2_L,0.04122369863970285,0.04675470680219717,0.14520881670359273,0.10497097252034421,0.09972505592452774,0.21606574901703005,0.37573241220543374,0.2955713552425052,0.15630319093419995,0.2259886159034827,0.23170955119551961,0.22335387090676778,0.18129535729371135,0.13447999579588268,0.26312522500935237,0.1220848315180638,0.1966532039256783,0.09768433215908362,0.10516003159390451,0.15359469156418207,0.21906666007065814,0.25854599984530546,0.12739917478879126,0.12263510455422993,0.046233839012295136,0.18050551418073116,0.20408210942238225,0.3498619007767221,0.12059531691953858,0.22210185514488476,0.15001022204239278,0.031039806627187774,-0.13110678304221232,0.2706701159481796,0.2125191719352185,0.16183424527801216,0.04743039615232031,0.3027656741418883,0.18631854090125594,0.1429591374166815,0.21758653852755677,0.23951627337901304,0.15034677261584184,0.16396882753580871,0.16105761113288428,0.3398091611147223,0.1420167901887715,0.3313660838820551,0.14774315663373708,0.23998167887851593,0.18276432972998508,0.26469106013685345,0.03358164393875801,0.3832527145240823,0.008260180744664149,-0.1321839156803571,0.20375448513558797,0.33715128979606757,0.015169581313021256,0.21618157807246594,0.1752141702867771,0.13117481914916446,0.16784699904949318,0.11377017436362995,0.3144712080313032,0.12832866144982255,0.09414469894484001,1.0,0.14394635130551411,0.25060913736738893,0.16300098837945456,0.28711990299500606,0.18009556442563066,0.1844976274819558,0.2468581225299586,0.20476694156892364,0.22703773399391639,0.22004920060990846,0.15651510083975945,0.155776939931176,0.12301808406813723,0.17475212981809768,0.17076053199644764,0.02624725333929178,0.22944799409493005,0.29226435459786543,0.14336953671681368,0.30807556098507566,0.005846555486901908,0.2418589120402995,0.2508652545371422,-0.2653341274778339,0.668359599536131,0.1935830676677432,0.20904584691672368,0.3576474932336349,0.04419326550413334,0.17320833167306926,0.17988421995623605,0.28720196162793077,0.07961373956055828,0.25979523473964783,0.08065510233102587,0.15855864219798704,0.15229841264814692,0.1601984960267016,0.21334275146720144,0.133281235578542,0.28888843885482923,0.15106727184241864,0.1491801151871113,0.22028250564612178,0.1509833686820885,0.34067819941254474,-0.0577400466442655,0.1427977430590135,0.12019444829734172,-0.021648628878863055,0.10441548007789338,0.22124268949696763,0.07131007135917615,0.16527187931195209,0.18819286081280806,0.21757181811456136,0.0999286771015996
Caudate_R,0.13633193373828514,0.4212328530149497,-0.15129121215541264,0.29410359250745416,-0.37272496677171546,0.028434540917649218,0.4086092957862392,0.17158080001489695,-0.052065155269641374,0.12957160081137467,0.21924405375293637,0.37135847616877127,0.07738987546227546,0.09512673071185263,0.20662333482341594,0.47320674808102836,0.2120141530661844,0.13430923236787265,0.07227974818941499,0.24438990938154553,0.13229245460224148,0.026550682243622004,-0.10877330192635158,-0.09748280584508087,0.43599443044078656,0.1484434772822904,0.17412758205416864,0.6533066490919633,0.6841337006035172,-0.12373421060929789,-0.08350957559585805,0.04642313808975451,0.2086852037129331,-0.02627287308410745,0.14818895601407361,0.13180009230852707,0.374869523640047,0.2796699800845197,0.28339369623600563,0.23860367462934262,-0.04913884019653523,-0.03894020340845997,-0.08036781991542614,0.15280136534101801,0.24191456196408545,0.33699026606207566,0.22165560640710782,0.49370990714520785,0.0024033293616457425,0.44069064325889046,0.29048357916009143,0.06805143579785973,0.08599932861792059,0.10723164654230133,-0.25338644934478366,-0.0018258200855401962,0.0377778693861526,0.7389731007511231,0.42942205373093645,0.022203365891700046,-0.06056417986495273,-0.12665751743822778,-0.10928885725563424,0.10686777428539346,0.12153506998277966,0.4087652453569839,0.001795623133943856,0.14394635130551411,1.0,0.07662013766254712,-0.102975154036677,0.39559898390804515,0.010464385579701108,0.058040168419629,0.2967565776400857,-0.10898909563083016,0.3972256182185957,0.5387109831838065,0.11987174299526386,0.5151042129023412,0.07214281064599114,0.9072208794635136,-0.07273884184359554,0.5127210075142676,-0.09429507559573265,0.34831245055531157,0.18512852723373366,0.1575759879768745,0.37024629500465467,0.020651031889027276,0.12622284379431847,-0.4292345953900586,0.35547904008961084,0.17948402415630477,0.059772372659175524,0.6942255900961644,0.38989516880401015,-0.061506767148225956,-0.10266182908011565,0.17464021523064505,0.18054986565125153,-0.09862989989727997,0.06488810535203986,-0.004897540911837488,0.6425983398128416,0.23222587939213524,0.022416177871324685,0.5800744418377716,0.23916899952014567,-0.09257837574464879,0.02131669781389387,0.1814448137776964,0.010795979592850181,0.15128430210053345,0.25815987623534653,-0.21363596843474972,-0.04587247858381769,0.3114896960520346,0.7343665799046429,0.1463889342556481,0.007464318693257009,-0.14798592814929148,0.09209472920932349,0.0948546626163258,-0.0064448928511988204
Temporal_Mid_R,0.6681335914826688,-0.1758488151147845,0.6223732668970581,0.10468441286549177,0.5228818331639942,0.7323465125710173,0.5095894040585132,0.6223246521917793,0.574232682698879,0.3309555759225912,0.5672134956046487,0.5679309400498573,0.18995562673337674,0.24220681056699098,0.4257805045613231,0.40276921556085965,0.668990604289972,-0.09320690815076521,0.2526366179694109,0.256935397859711,0.4687453474448492,0.5824290480983256,0.5192225888951226,0.6854723635446419,0.307594018555463,0.43338907396561954,-0.027986377198236427,0.09945087215442529,-0.09431680911931047,0.7049108111346203,0.8636997082903556,0.35658296803392947,-0.5038792918604313,0.6087882482635338,-0.16291648966207384,0.1747711796167792,-0.10212648205231516,-0.046644965262857475,0.5817291453350827,0.5427053850635781,0.71833670846537,0.6791667422952185,0.6121569496602574,0.34777646949598334,0.451417566286878,-0.14616036170111404,0.556436049333821,0.3266082550208332,0.5329819614376219,-0.2376311624159606,0.4837082285321834,0.48831382408845586,0.5682609437852049,0.5430284708507954,0.2802903906493168,-0.22996358017345178,0.36929376344964354,0.07708840499201934,-0.12069192519654041,0.21086852899388925,0.6903190952078915,0.6282282627498228,0.7841842738288836,0.04157883343338893,0.5895685800795885,0.35434327048573694,0.5059056872845077,0.25060913736738893,0.07662013766254712,1.0,0.2117666478284719,0.18794120206917278,0.5302881288421863,0.8104854818668816,0.48342327347832353,0.7610127775464544,-0.038259929335429654,-0.1921396336168556,0.33335746193951354,-0.002461126673471329,0.5660639249136465,0.10475212251342442,0.20857968014735231,-0.1425903364472951,0.5941481522824968,0.6083884779594194,-0.029437554445919688,0.36015358787550694,-0.16251153376628444,0.57344193874892,0.6268708835584328,-0.0031052055112992865,0.2456600613468524,0.21912937017412273,0.7339455593381944,0.2620506441921531,-0.03967687454686618,0.5009078729097822,0.2530112602935438,0.6087242217427055,-0.0036996402167610424,0.6382971211340525,0.2840147468254254,0.6315396378009384,-0.1257458019359119,-0.23112985878984874,0.5689207433737505,-0.1543896604387996,-0.011559391934721927,0.6662475818985014,0.5803440077561927,0.4345104876945156,0.2398979275924446,0.15528134171581068,-0.2819080427218139,0.7719339923137604,0.3262242560923494,-0.4581704796315627,-0.07267726384569916,0.6037750484339492,0.6439659322029465,0.627538351500321,0.7752325107191039,0.5387228368247857,0.4932423785631822
