,Temporal_Inf_L,ACC_sup_R,Olfactory_R,Rectus_R,Temporal_Pole_Mid_R,Thal_MDl_L,Lingual_L,Temporal_Pole_Sup_R,Caudate_R,Temporal_Inf_R,Thal_MDm_L,Cerebellum_7b_R,Thal_AV_L,Thal_PuM_R,Supp_Motor_Area_R,Temporal_Sup_L,Cerebellum_3_R,Parietal_Sup_R,SN_pr_R,Parietal_Sup_L,Frontal_Mid_2_R,Cerebellum_Crus2_R,Thal_LGN_L,Angular_L,Cerebellum_8_R,Cerebellum_8_L,Frontal_Med_Orb_L,SN_pc_L,Raphe_D,Thal_IL_R,Thal_PuA_R,Thal_LP_L,Frontal_Sup_2_R,Thal_VA_R,Amygdala_L,Rectus_L,Thal_VPL_L,Cerebellum_9_L,Vermis_10,SN_pc_R,ACC_sub_R,Fusiform_L,Precentral_R,Frontal_Inf_Tri_L,Thal_PuM_L,Cerebellum_Crus1_R,Frontal_Sup_2_L,Frontal_Inf_Oper_R,Thal_AV_R,Occipital_Sup_L,ACC_pre_L,Frontal_Inf_Orb_2_R,Thal_PuA_L,N_Acc_R,Cingulate_Post_L,Occipital_Inf_L,Insula_L,Thal_MDm_R,Cerebellum_6_L,Putamen_L,Cerebellum_4_5_R,Parietal_Inf_L,Heschl_R,Thal_VL_L,Occipital_Mid_R
Frontal_Mid_2_R,0.5533364170538143,0.6083259500006266,0.24758535711276197,0.09693424749636895,0.23845036577622294,0.603884011476294,0.3667022311437203,0.1528489873645323,0.49370990714520785,0.39699049792867636,0.68833750957813,0.04477402162485086,0.18318639936585954,0.39048584188423385,0.6995522972524278,0.6922685419085437,0.5169627058406396,0.12318458452524512,0.18253131898489502,-0.0009329793690291556,1.0,0.012117117234796797,0.5530376035058916,0.13395195083783853,0.20575870177854272,0.11286453341114132,0.24040159315468332,0.3330271522654248,0.11642090013883306,0.3785689790937451,0.021235969366056675,0.35535095026586927,0.5560586713480998,0.48489192425077576,0.4385686587403611,0.12220486956605645,0.653707047195205,0.4191429846089799,0.43785968645508794,0.40984689767708526,-0.016270203620908384,0.49386343472212113,0.5602470263634444,0.8207044135982381,0.22512531471612027,0.18878403108375585,0.7112399720551614,0.5571281039754873,0.18978583572620766,0.04393236651428765,-0.09427269240503215,0.5120195698469466,0.4315904949197464,0.2637788233330278,0.49584893981882844,0.11021989269341374,0.6621403927802443,0.17087498133533374,0.2659498396376492,0.5060837201313283,0.5729033645255172,0.30131142688280577,0.6328701443233399,0.5741377461127031,0.21984503871181157
Cerebellum_Crus2_R,0.25396631163199945,-0.09919729846696694,0.05767858083720547,-0.034206436201428866,-0.1631722823738338,-0.07037305984054101,0.301995228078015,-0.14805426587286075,0.0377778693861526,-0.05942255063868107,0.16003072845717822,0.1784820709463884,0.24299648428120232,0.09441401229080056,0.22941038011189835,0.21917032670712985,0.22911666667833777,0.02836585045341998,0.04097152288736798,-0.07717404131384266,0.012117117234796797,1.0,-0.08050537205776082,0.24197831758149693,0.24856816399994536,0.5077865816336172,-0.3149841045171093,0.17818823264925676,0.21788747366284658,-0.09884133147728008,0.20904294790851588,-0.08033397951888195,0.030840146978474942,-0.03570743790335481,0.09017264536963863,0.04039912982095729,-0.15292616686471347,0.23475489501285815,0.3109862729068864,0.15646361467382117,-0.06896443539497552,0.3575415938201676,0.20485193656492717,0.1949307110077142,0.36843933664523293,0.47001502501279513,0.1202064783292748,0.10261573307172527,-0.09110929466670366,0.21088985602681026,-0.18142213096358617,0.14729901016277347,0.28109130689817535,0.08213674475233775,0.0991734577810712,0.3841297586888644,0.21077439137063375,0.15718588569940062,0.3496741730390481,0.14716726409759215,0.03709504562273764,0.06616291788661234,0.2312808539382793,0.1152522877540816,0.3540371400218985
Thal_LGN_L,0.2332807057523896,0.6938613738218207,0.2515015242776766,0.15356352317931943,0.2808579723365465,0.5642273666156145,0.012484903299439657,0.19580532840965276,0.5151042129023412,0.5604750647480246,0.31209122046602816,-0.010946338382048516,-0.015105500171737462,0.10753618823029593,0.27116152201411947,0.4269153049425657,0.1397192684273853,-0.39891142547053815,0.048419627559052617,-0.3964228938794535,0.5530376035058916,-0.08050537205776082,1.0,-0.40091301379568045,-0.03250162511543659,0.01220546933766884,0.3163741823309051,0.023183478959645988,-0.27015942486291605,0.2837067292002486,-0.1817607043492712,0.5898766253340465,0.4228449194153038,0.5030273121996458,0.23006142677829083,0.1582961870095424,0.6725093630691144,0.11075465783444256,0.40667599004874166,0.306110285924474,-0.1445455829122399,0.16427908847462724,0.32315013221461886,0.536652603517436,-0.0897487220391552,0.166859356407965,0.5523903788026265,0.3390993902876763,0.36666690373745825,-0.4446500426360988,-0.01904822127785187,0.3758209718663361,0.2957109224961213,0.400474365812088,0.15562050816467526,-0.14009313433898188,0.5444964498591256,-0.19209183586572257,-0.03638723154630521,0.4532337966448817,0.2002166946894925,-0.18745943797111847,0.19907762788871208,0.2805706519796177,-0.26852240361535307
Angular_L,0.3724393338293562,-0.34083696505563754,-0.3189899762314624,-0.3966759948807791,-0.11655949041514957,-0.3098800104768593,0.5564507968082185,-0.20162314114923546,-0.20257066432223095,-0.00916162393318978,0.4185992164839663,0.14193782985632114,0.2112158709696849,0.4600684226948652,0.5257874358918251,0.3612847021109576,0.4752328246827055,0.7053114479045594,0.45324483222740813,0.6169566005101162,0.13395195083783853,0.24197831758149693,-0.40091301379568045,1.0,0.3605773510755088,0.36110249588844723,-0.14251966887572076,0.5571924616130339,0.6254698452750992,0.06239611575092896,0.583279723642425,-0.28002271759494557,0.18155885366501984,-0.3687449790893786,0.386321843107154,-0.3477893732155598,-0.3189570035361289,0.4184081447973868,0.10521426116518433,0.14666750344459156,0.1327159829930449,0.5543733323492072,0.4421089287697558,0.06251801706556333,0.6834964349889804,0.30900594083451915,0.20611240185156954,0.4055368017515755,-0.15522630614069596,0.9083496747799394,-0.13055203688429246,-0.06265846179477223,0.354830006896262,-0.4337336998976413,0.4618269657192337,0.5591774227124997,-0.03602362776642853,0.6826724180598888,0.5853262231314003,-0.22744461467407356,0.37776074711453506,0.7641935538641851,0.32616425777498914,0.21512098595056695,0.8761135578348251
Cerebellum_8_R,0.3727504017939026,0.009734996657695987,0.10408794590626261,0.05064310021331205,-0.08368981736414638,0.016001942906150625,0.33808067281562865,0.1729965924070053,0.06488810535203986,0.027801841016510273,0.21126391966147368,0.44312473864352153,0.20836227011879446,0.3135688471766409,0.38632459397301744,0.2431502603648681,0.26737213299834467,0.3404922709706651,-0.08041531589742616,0.27180567128970656,0.20575870177854272,0.24856816399994536,-0.03250162511543659,0.3605773510755088,1.0,0.2684680838304783,0.1092996408788131,0.24111633366743826,0.06570863572394305,0.09019297054460057,0.05814787270375529,-0.12605822331605399,0.13781879291052823,-0.0528212344962663,0.15132789453972312,0.059351577495025086,0.08120700192624851,0.4803925856549915,0.2135766073198436,0.2752151014619865,-0.007342779402448905,0.32090893368133144,0.16698284301857702,0.29403160159687564,0.08323508286145355,0.29613443873479733,0.11529970814397444,0.15424637418263795,0.07031564980136239,0.33112266631546095,0.13093146051772026,0.07764015964602017,0.021952677821528398,-0.03819834713830701,0.3675112987893015,0.21391594308357206,0.12437193993744412,0.4570236375829066,0.25767737368780086,0.08135882298826515,0.26139056083626455,0.32838154733031794,0.3411507859230583,-0.05346665361631228,0.37187757759853945
Cerebellum_8_L,0.5521176793796049,-0.2350249884687534,-0.1297587376042633,-0.2282625071904812,-0.4222394119384979,-0.2571338684604353,0.7477509059351781,-0.47184260157704716,-0.10877330192635158,-0.012424248479999575,0.21418532697887757,0.03704079130593879,0.3801017383651728,0.2989911869549086,0.3911213200016589,0.5029202685720624,0.38831056272928877,-0.11030108515791506,0.1258120530812009,-0.27313329492308136,0.11286453341114132,0.5077865816336172,0.01220546933766884,0.36110249588844723,0.2684680838304783,1.0,-0.18030847411844464,0.377600313444503,0.10714358829768209,-0.11598387355266007,0.41210974108497184,0.023835017598399604,0.24728230866701414,-0.1762009963985963,0.4880676334195969,-0.11315092020561453,-0.2975007705994422,0.5661815761628713,0.430529100468575,0.22645984609822475,-0.06781696160636762,0.7684865612669363,0.4556485344108979,0.2232897816240446,0.3755100547992874,0.7639748214862738,0.44274198622729605,0.17177679769235044,-0.09011698725665866,0.35105287512900074,-0.09796819638340865,0.09621034499957028,0.4334604302161798,-0.1842790540186883,0.28479370266473286,0.7705248068152656,0.1408163683049967,0.44521584342541337,0.7843574647581706,-0.03490959651860485,0.2914463937313756,0.0024205787341786927,0.32612100868715616,0.029244812767539173,0.5307101016196675
Frontal_Med_Orb_L,-0.011242192031144406,0.42357597198842656,0.0005918756178674782,0.051168389745540076,-0.06484986440588983,0.044512223894997115,-0.07465813868100887,0.16765561035859586,0.10317277381928791,0.17422752637772426,-0.04284659263007229,0.17460128705348754,-0.06884756522508555,-0.019523061946486304,0.1291080281153242,0.036708922419067605,0.06933943061675792,0.02897380677532686,0.05162515912047637,0.05799309502894915,0.24040159315468332,-0.3149841045171093,0.3163741823309051,-0.14251966887572076,0.1092996408788131,-0.18030847411844464,1.0,-0.026976394308473695,-0.20169963626900395,0.1056370082499024,-0.11420778092338688,0.2344091158167448,0.2904451757837597,0.083124977096474,0.09958765781380269,-0.048340884336086375,0.21001985386397634,0.03990588411388093,-0.10175151814935943,0.21312535957254772,0.04760888638186264,-0.06304458751613637,0.13219797874684117,0.10016321184964652,-0.1859801070012746,-0.11523115638559313,0.15355181835129145,0.16455480828601685,0.30095674506086634,-0.1636799418306859,-0.028043793646812625,0.23783559063231619,-0.018124587377071486,0.17476794790936243,-0.01716756664126687,-0.1361640692738457,0.20432230370910545,-0.06936710546973092,-0.11457490757765984,0.1650507517509055,0.012632555647142553,0.12093813069684961,-0.04681917317306969,-0.07747659053194061,-0.15057736670775929
SN_pc_L,0.4576979399510748,-0.08441122350178815,-0.23244149328825583,-0.4455441314993539,-0.10925299738771736,-0.06066336933504834,0.6511869985975633,-0.2760011871204838,0.07214281064599114,0.18599925234086875,0.42039196395901995,-0.02850360868026711,-0.08084564246230877,0.6004748858593562,0.6063790728941885,0.5615182725694672,0.44890123009843746,0.278453868234416,0.503944188675288,0.14912058012469684,0.3330271522654248,0.17818823264925676,0.023183478959645988,0.5571924616130339,0.24111633366743826,0.377600313444503,-0.026976394308473695,1.0,0.4296929428201452,0.15557891346845684,0.4096919556340616,0.10209086571080438,0.3918833280689453,-0.22041333390498732,0.5274100716711964,-0.38277870394399893,-0.021283627152157383,0.4607008578558019,0.2800097341395055,0.23338875601562695,0.13300670608631548,0.6107153450903187,0.49698238584068855,0.3110172146478373,0.4560128401556155,0.4098797927947051,0.45386073887687894,0.5126719536273744,-0.019078721405042052,0.5334303339734187,-0.0411891957790301,0.1290353061590253,0.3214506777833459,-0.3286528974363566,0.4992544195923614,0.5225330884852885,0.14635816368433227,0.5928937108555606,0.6280847502287348,-0.12418336397747429,0.49493070914181164,0.4227961149781172,0.3406897774401781,0.2978179559453196,0.6190861765595423
Raphe_D,0.1638801215669488,-0.127405506247478,-0.2881420408410533,-0.4356911470406795,0.061142787687669335,-0.1446331935324402,0.30440190530405187,-0.12937151319228263,-0.0064448928511988204,0.01832998328805536,0.3911194630533288,-0.22510525285776745,-0.025931768337399533,0.3273703452954408,0.27684675598567127,0.3099985873920694,0.3062192136482513,0.4403999008932059,0.5139452230348472,0.35596713549871745,0.11642090013883306,0.21788747366284658,-0.27015942486291605,0.6254698452750992,0.06570863572394305,0.10714358829768209,-0.20169963626900395,0.4296929428201452,1.0,0.04212998267430653,0.43577383931407715,-0.23548059425716364,0.1445227654843854,-0.21078208547082802,0.19735761407806415,-0.37264081081533323,-0.16692457166129046,0.26697727380973374,0.15945871058851666,-0.031197914534476266,0.15292837362951514,0.33255790157665355,0.27249599999314844,0.11671416132947944,0.6985041024398276,0.14977892944224186,0.15733569575058667,0.3479811739850751,-0.30690749254375477,0.5778839943656255,-0.15573350094084354,0.005389540101861619,0.48573337174845604,-0.3232390045418918,0.3315632174977568,0.36897984326524796,0.04885671507021615,0.26721581725618454,0.4049662930520573,-0.21607412210624347,0.29078710235428057,0.4735747584533984,0.22579749893611759,0.4137115617281478,0.563643725876689
Thal_IL_R,0.11178978568290585,0.3082804690092499,-0.03818599424140743,0.14552110235034885,0.15212236350889902,0.3206822374081916,0.04750529827692052,0.20777913185376573,0.17110611272523935,0.15953914786396356,0.40135812070967364,-0.11665756352905579,-0.1664639359305474,0.3469010031409411,0.18313648701237162,0.1278197858510128,0.14152840439097147,0.11769157915807403,0.10351214437873231,0.10854160806348453,0.3785689790937451,-0.09884133147728008,0.2837067292002486,0.06239611575092896,0.09019297054460057,-0.11598387355266007,0.1056370082499024,0.15557891346845684,0.04212998267430653,1.0,0.04823014442505882,0.28163064633406454,0.16261319217017992,0.09218908136487501,0.3835876646571231,0.12908077325671993,0.46149985858787984,0.016698734575859124,0.0962878939166135,-0.13132813115053468,-0.07727415917673075,0.06158652380242637,0.14675982531620982,0.2040259273903282,0.06758645345472455,-0.05955107195412856,0.17842906679164394,0.25862845509312243,0.25849827008682097,0.07337992701450152,-0.12615878283681495,0.1387335646941238,0.07369336989117052,-0.005249443213603981,0.3113292526273773,-0.05808479140795258,0.12763793160502787,0.24130711481839373,0.026538304855474423,0.12321177207396433,0.389010004538039,0.23604683830495565,0.17988211189214676,0.33139933764753177,0.07284803984778844
Thal_PuA_R,0.2362911230067753,-0.18010700070365102,-0.5480033540754908,-0.5089977868217803,-0.2221970008551443,-0.43901865198269246,0.4983999238008787,-0.48091679989473873,-0.37272496677171546,-0.019618048378324773,0.39567456618422575,-0.05956435869159692,0.18378280637328048,0.40483209615747384,0.27704788470355207,0.2578097586995165,0.3994719068587699,0.20504875822053706,0.26150683662282137,0.11708596993241496,0.021235969366056675,0.20904294790851588,-0.1817607043492712,0.583279723642425,0.05814787270375529,0.41210974108497184,-0.11420778092338688,0.4096919556340616,0.43577383931407715,0.04823014442505882,1.0,-0.03473748604013196,0.24999932986085724,-0.4924191818276727,0.5106912220933646,-0.4799111357621877,-0.3828806676190206,0.3616932214174753,0.1920513331010771,0.121103530779177,-0.0451293592956055,0.5193942868320646,0.4120234593880041,-0.13225785286950348,0.6982759234295466,0.39414769167292246,0.3028825888017004,0.2793563764051844,0.07169161262073034,0.60440234168412,-0.1290160384204942,-0.01281949741416184,0.5738348531961732,-0.33926419247769823,0.3099823205161642,0.6479888552200774,-0.18734212053408847,0.49050217680560565,0.6337798163558717,-0.2600553304945725,0.20765679010841645,0.29432320896196706,0.20205767571840413,0.012710122702996552,0.610495552326702
Thal_LP_L,0.18487512896973507,0.5292688015610842,-0.02342761520050532,0.05834414018500017,0.07101292382963678,0.3201706792127401,0.004786378538248446,-0.0052770239623936505,0.13430923236787265,0.2124599994954584,0.10710296367757355,-0.039329809050466416,-0.1700698581738038,0.17430194785482614,0.16878871463043157,0.3271836578892575,0.10322079283461393,-0.3284655851239118,0.00036054021203680707,-0.3505937282652818,0.35535095026586927,-0.08033397951888195,0.5898766253340465,-0.28002271759494557,-0.12605822331605399,0.023835017598399604,0.2344091158167448,0.10209086571080438,-0.23548059425716364,0.28163064633406454,-0.03473748604013196,1.0,0.32680310932628637,0.13974304177282593,0.3027419155120552,0.04155890610054677,0.42321170094965865,0.06608174346550515,0.14684521217001706,0.18966680790383839,-0.178783337932933,0.11756851597585019,0.22595365681953267,0.23990845256046625,-0.05353357810536299,0.06783980214350277,0.42302392506797937,0.17673289816661705,0.3269316514387277,-0.32975848481834996,-0.0770091149804756,0.32248996132448526,0.15442687266639232,0.22954186240084648,0.1955862400099268,-0.048404627927617745,0.21220857704345197,-0.13877746509038202,0.011209438834633118,0.20545313852495353,0.10084745630509652,-0.1001453710653187,0.19276646844488948,0.20514692487663896,-0.23753645400079634
Frontal_Sup_2_R,0.35712113849108607,0.41870532586541936,-0.07547913459715055,-0.16805529318961465,0.008785202950954077,0.19340273513230208,0.40916287133769186,-0.020217283440417393,0.1575759879768745,0.4470158371043338,0.4510459904203354,0.1045707484535357,0.12040178330636374,0.41620563046697806,0.5914363025216789,0.5575364092762969,0.4878186909323759,0.007089808289394286,0.3800915307087131,0.017761933130701266,0.5560586713480998,0.030840146978474942,0.4228449194153038,0.18155885366501984,0.13781879291052823,0.24728230866701414,0.2904451757837597,0.3918833280689453,0.1445227654843854,0.16261319217017992,0.24999932986085724,0.32680310932628637,1.0,0.17407341287786854,0.4428175333496046,-0.18673315656809303,0.35679892519560463,0.36471796923463135,0.4108990160727142,0.5199229417324022,0.02813320994342153,0.5071014917120562,0.6655981478222667,0.4159436362833008,0.27042420814122387,0.31793487003967197,0.7779530905665181,0.5971177725164887,0.2850392014520194,0.09214254918981453,0.10884378401299011,0.17220353970671343,0.5225079397515344,-0.04921477156063655,0.35058491665210867,0.18728372637505245,0.32566531249831654,0.2798848637635127,0.37726216033907206,0.08281228049861475,0.4558667270041596,0.3539445925254238,0.33504683658546225,0.2390369130173319,0.15063679440467992
Thal_VA_R,0.09142677299547516,0.5316999794879141,0.7847317582616912,0.6675322933580272,0.4031792854509883,0.7604390670569864,-0.17731655291753443,0.5233105453591805,0.6425983398128416,0.3881743827875234,0.20335687506730188,0.14377770536325687,0.2553589698871279,-0.12321072122602221,0.15902192484559705,0.23282320507304533,0.12816102871912857,-0.1693674284969205,-0.07658158701052048,-0.10528291001727311,0.48489192425077576,-0.03570743790335481,0.5030273121996458,-0.3687449790893786,-0.0528212344962663,-0.1762009963985963,0.083124977096474,-0.22041333390498732,-0.21078208547082802,0.09218908136487501,-0.4924191818276727,0.13974304177282593,0.17407341287786854,1.0,-0.20785653097460058,0.7037368618054844,0.6838139555213008,-0.06552947970323639,0.3311660436728865,0.3014233111357989,-0.15569162640238482,-0.06227315776276438,0.1673219999617479,0.567028150756463,-0.20715947314216449,-0.04577051441688571,0.21223645251208492,0.11483241502101793,-0.0034544293740809712,-0.4906646132089564,0.062006554369066096,0.3431827688127267,0.07387910731230456,0.5512014215690632,-0.05258265956315921,-0.45265715934869727,0.7233033197483574,-0.42601904937465823,-0.3053036907639564,0.751869840427278,0.16102652677142668,-0.08068747056380296,0.1879056532998494,0.4660056739008485,-0.3593726067239431
Amygdala_L,0.5156107845589997,0.05589782469697005,-0.288918508710835,-0.2613882319527934,-0.2067944548056155,-0.030652794566999784,0.7037481801817351,-0.35150547011613914,-0.052065155269641374,0.31852282758043604,0.48513271874072655,-0.0050411782823309645,0.012281273391131864,0.6597007490328124,0.5911121804688243,0.6120976447336368,0.6295225463417834,0.14470248550095263,0.2634234863318541,-0.05099742355499667,0.4385686587403611,0.09017264536963863,0.23006142677829083,0.386321843107154,0.15132789453972312,0.4880676334195969,0.09958765781380269,0.5274100716711964,0.19735761407806415,0.3835876646571231,0.5106912220933646,0.3027419155120552,0.4428175333496046,-0.20785653097460058,1.0,-0.24529417584137672,0.00917587862937308,0.6227238657708786,0.3458764843607462,0.17765189742342885,-0.09778131870684821,0.7264790339623719,0.6431332077035584,0.2577237806110671,0.4537905740711515,0.5299147945018268,0.6477717168641739,0.5264280287234818,0.04110255904469174,0.4299454490629773,-0.12259164410854292,0.24395152786232796,0.42755666180057256,-0.1573268027799527,0.47017553537651213,0.5891032222124418,0.18849941059769337,0.5178133089442869,0.7046443040822189,0.0019742235465337447,0.6135622165416686,0.2887418344149795,0.45619648675193375,0.25799358121283095,0.5500221026457672
Rectus_L,-0.07732470533747679,0.20901100393493802,0.8173817078294813,0.9084488951584317,0.19560417541127723,0.48520351247923116,-0.20993544437289954,0.49098124231635654,0.37024629500465467,0.11719832020655582,-0.1122928688455496,0.25206156453113027,0.19077471239646643,-0.2229716778331793,-0.11288705306281589,-0.08722025562475025,-0.03272703800569599,-0.1791728170387567,-0.31909592570301126,-0.09006156582090874,0.12220486956605645,0.04039912982095729,0.1582961870095424,-0.3477893732155598,0.059351577495025086,-0.11315092020561453,-0.048340884336086375,-0.38277870394399893,-0.37264081081533323,0.12908077325671993,-0.4799111357621877,0.04155890610054677,-0.18673315656809303,0.7037368618054844,-0.24529417584137672,1.0,0.3854856134238395,-0.15603492852964043,0.08992728945345382,-0.033166653549418536,-0.28161701406580014,-0.19676027746743885,-0.15102616071935038,0.2389623855203587,-0.26455860624444577,-0.0688621378706347,-0.11126794965011956,-0.19273292646354434,-0.12313159829358382,-0.4296433055866374,-0.003256083446824567,0.2743605493470479,-0.21481986025751929,0.48606819120360345,-0.1796095840701202,-0.39352380854072666,0.45531342822996057,-0.4023065600750295,-0.36534604719884256,0.7029214579553316,-0.030046534166959734,-0.1777161675316303,0.020715387349886868,0.26197679249918526,-0.33161285862403583
Thal_VPL_L,0.19580936052446513,0.7106775485970693,0.45952862511618237,0.41055867970138016,0.404624284653504,0.812950377744049,-0.16658071199781985,0.5391856920095828,0.5800744418377716,0.38292892910453674,0.4480681787451829,0.019482584371923555,-0.05562575775730204,0.19673833334891797,0.2899722869569097,0.2763514191049946,0.08942509130582672,-0.10929945259342674,-0.03926794519302568,-0.05740809326181602,0.653707047195205,-0.15292616686471347,0.6725093630691144,-0.3189570035361289,0.08120700192624851,-0.2975007705994422,0.21001985386397634,-0.021283627152157383,-0.16692457166129046,0.46149985858787984,-0.3828806676190206,0.42321170094965865,0.35679892519560463,0.6838139555213008,0.00917587862937308,0.3854856134238395,1.0,-0.05060132893643259,0.225610735667999,0.28809097502963077,-0.0658316930843585,-0.045973594816068684,0.13334140876800768,0.5913202389977467,-0.17884074711431425,-0.17233015516147177,0.3397397720738766,0.20546981297453368,0.25136518938225755,-0.41635507007275985,0.016348695106414766,0.3358137139419173,0.08897313760985817,0.4068398330826691,0.249537747973632,-0.4411468557652209,0.5302818053738522,-0.13403377401917677,-0.2782256476764234,0.5445936769853948,0.2924970558836949,0.06339479352966872,0.37046943880868766,0.4549175119401835,-0.34229999597361743
Cerebellum_9_L,0.7482197511807773,0.03382048349134998,-0.04287388947859953,-0.2089776749884341,-0.04292511982868979,0.025638152185490336,0.7822446186953491,-0.33374966132783823,0.0948546626163258,0.2097196565366249,0.4570852079547041,0.24966464739710748,0.2492099733755523,0.52079826064591,0.6032240386659279,0.6934434308847071,0.5866030082437073,0.12960458101649946,0.13313831565050493,-0.08793743380803769,0.4191429846089799,0.23475489501285815,0.11075465783444256,0.4184081447973868,0.4803925856549915,0.5661815761628713,0.03990588411388093,0.4607008578558019,0.26697727380973374,0.016698734575859124,0.3616932214174753,0.06608174346550515,0.36471796923463135,-0.06552947970323639,0.6227238657708786,-0.15603492852964043,-0.05060132893643259,1.0,0.4576255706271151,0.35695342593179136,0.019667860877976374,0.7944958191637226,0.5973108339432528,0.4205819523173897,0.39991576568857784,0.6970255328221944,0.5815809495966415,0.4086939160891888,-0.07113542207021506,0.4131900889195561,-0.15657799796761804,0.19463700416096932,0.48971217883439766,-0.06878049139198769,0.4340751493458774,0.6662041715933533,0.3063079843332022,0.48945131342610476,0.7514781853776332,0.11294969804249139,0.5742513110941142,0.19253157174043606,0.5728518736440545,0.19806194303407498,0.5748306468909288
Vermis_10,0.34527353623459156,0.24770939798290453,0.2498396998008863,-0.0334338356551005,0.11193930261988551,0.2816522831706958,0.46126901486978084,-0.04657707617765519,0.3863571695946661,0.5146228525343537,0.4819068787759773,0.04752831237172898,0.25184599395298674,0.3091757925638927,0.4243448120984563,0.5034491459464246,0.47038670546956773,-0.09692083799656777,0.246802218750892,-0.1603978131721996,0.43785968645508794,0.3109862729068864,0.40667599004874166,0.10521426116518433,0.2135766073198436,0.430529100468575,-0.10175151814935943,0.2800097341395055,0.15945871058851666,0.0962878939166135,0.1920513331010771,0.14684521217001706,0.4108990160727142,0.3311660436728865,0.3458764843607462,0.08992728945345382,0.225610735667999,0.4576255706271151,1.0,0.33505140848542725,-0.10829740725606127,0.5306739072918448,0.5338659672934277,0.48002617371288514,0.3140994486041553,0.6297377558406846,0.5292376722818394,0.42834608384124606,-0.03453261294671343,0.0990400637000378,-0.05371511520834981,0.26880731447430956,0.4589120809798625,0.13785632213077273,0.2640225557665554,0.3003878739520383,0.49626283337750293,0.09621933794909691,0.4418331660056508,0.35775055501726855,0.47952759422631924,0.0630248026967571,0.29010573717908683,0.35852088867111165,0.32591181232806465
SN_pc_R,0.3733605787477658,0.34935506837320296,0.07201491451477685,0.0405399773682715,0.0306384878313508,0.2660663798666721,0.21694509315485366,0.11665833595028727,0.07738987546227546,0.34094635397565,0.39443097988641124,0.34660171554796754,0.3933195956624338,0.1870153272052831,0.5417200629178675,0.4702034597857424,0.5205892491477163,0.11998027831367467,0.050621048496371876,0.1013671079982707,0.40984689767708526,0.15646361467382117,0.306110285924474,0.14666750344459156,0.2752151014619865,0.22645984609822475,0.21312535957254772,0.23338875601562695,-0.031197914534476266,-0.13132813115053468,0.121103530779177,0.18966680790383839,0.5199229417324022,0.3014233111357989,0.17765189742342885,-0.033166653549418536,0.28809097502963077,0.35695342593179136,0.33505140848542725,1.0,-0.10959964257887711,0.36294492168656256,0.521264072397109,0.35375373856401615,0.2224416327817835,0.20029100827564153,0.48246585539171605,0.24902842398369626,0.28789186786858834,0.011373478568387937,-0.01777060315278997,0.13596735215211572,0.33414984529851577,0.18024545090211777,0.3039918398390701,0.020733735868082616,0.3366699416874786,0.11432112798901684,0.168863471140125,0.23866214630107144,0.23401740777441604,0.29837010978795564,0.4509054876507076,0.07220010631860897,0.1142241068018116
ACC_sub_R,0.0354975188571738,-0.13024157029929545,-0.06546831021973558,-0.2855740059987867,0.05368799863495892,-0.1733219777772889,0.04082048790529604,-0.09040486832940434,0.10686777428539346,-0.03857045930097106,-0.022666898018830508,-0.006573129875002657,-0.21044014519784895,0.0481991371719218,0.008258218034416922,-0.04768860993360864,-0.19099277509424897,0.12556542916656388,0.2203254579110166,0.11261539926213837,-0.016270203620908384,-0.06896443539497552,-0.1445455829122399,0.1327159829930449,-0.007342779402448905,-0.06781696160636762,0.04760888638186264,0.13300670608631548,0.15292837362951514,-0.07727415917673075,-0.0451293592956055,-0.178783337932933,0.02813320994342153,-0.15569162640238482,-0.09778131870684821,-0.28161701406580014,-0.0658316930843585,0.019667860877976374,-0.10829740725606127,-0.10959964257887711,1.0,-0.011032993113031452,-0.05021056287046831,0.019876473867482293,-0.1033044847155829,0.020621569948409926,-0.03811703207571099,0.0869845789553664,-0.04069819376533743,0.1415693116745648,-0.09456766627458604,-0.016336054259496354,-0.07032132272484645,-0.18995676673688958,-0.04315624661651577,0.10069380944245647,-0.05761753798653707,0.21850135244678567,0.07830948110530939,-0.15821785271056468,0.00654186489973501,0.09114827292824804,-0.1224523183734768,-0.0535883659405631,0.10024904369105925
Fusiform_L,0.7735873687747967,-0.01844565133068272,-0.11416725539022923,-0.29370772637548737,-0.17063061199853546,-0.014903353114784412,0.9246659424064626,-0.41511615545358094,0.06939196379971595,0.2563977185352391,0.5778245862841881,0.10853464981956039,0.33070564108763556,0.5738442795569506,0.7541401314488643,0.8119105241553989,0.6913669010693629,0.1385467114552006,0.3276732041061939,-0.07487157347644198,0.49386343472212113,0.3575415938201676,0.16427908847462724,0.5543733323492072,0.32090893368133144,0.7684865612669363,-0.06304458751613637,0.6107153450903187,0.33255790157665355,0.06158652380242637,0.5193942868320646,0.11756851597585019,0.5071014917120562,-0.06227315776276438,0.7264790339623719,-0.19676027746743885,-0.045973594816068684,0.7944958191637226,0.5306739072918448,0.36294492168656256,-0.011032993113031452,1.0,0.7606352582604632,0.4803277874291734,0.5815337360700251,0.7566159711295215,0.7453767857721593,0.5358282167324028,-0.05397765911590321,0.5077654798293508,-0.11635047396073431,0.22608184164155518,0.6119163600060226,-0.17709870807906983,0.555469909255421,0.7966289220410837,0.33172861325225705,0.5968154585000434,0.9181568179260268,0.08940117615214992,0.663755045426182,0.3117097478345954,0.6212259065940278,0.32254644073830296,0.7006915887112226
