,Frontal_Sup_Medial_R,Paracentral_Lobule_R,Thal_VA_R,Cerebellum_9_R,Frontal_Mid_2_L,Thal_MDl_L,Angular_L,Rolandic_Oper_R,Thal_LGN_L,Heschl_R,SN_pr_L,Frontal_Sup_Medial_L,Raphe_D,Precentral_L,Hippocampus_R,Rectus_L,Temporal_Sup_L,Putamen_R,Cingulate_Mid_L,OFCant_L,Cuneus_L,Vermis_7,Temporal_Pole_Mid_L,Lingual_R,Red_N_L,Thal_VA_L,Occipital_Sup_L,ParaHippocampal_L,Thal_LP_L,Insula_R,Paracentral_Lobule_L,Angular_R,Temporal_Mid_R,Red_N_R,Thal_IL_L,Thal_PuL_L,Vermis_1_2,ACC_sub_L,Thal_LP_R,Supp_Motor_Area_L,Occipital_Mid_R,Thal_PuI_R,Thal_PuA_R,Cerebellum_10_L,Parietal_Inf_R,Cerebellum_8_R,ACC_pre_R,Pallidum_L,Thal_AV_L,Olfactory_L,Cerebellum_Crus1_R,Calcarine_R,Cuneus_R,Rectus_R,Thal_VL_L,Thal_MGN_L,ACC_sup_R,Amygdala_L,Cerebellum_Crus2_L,Frontal_Sup_2_L,LC_R,VTA_R,LC_L,Frontal_Inf_Orb_2_L,Hippocampus_L,ParaHippocampal_R,Thal_IL_R,Cerebellum_8_L,Postcentral_L,Occipital_Mid_L,Thal_VPL_R,Cerebellum_3_L,Frontal_Inf_Tri_R,Thal_LGN_R,Thal_AV_R,OFCant_R,Cerebellum_7b_L,Rolandic_Oper_L,Frontal_Inf_Oper_R,Cerebellum_7b_R,Vermis_9,Thal_MDm_R,Vermis_3,Supp_Motor_Area_R,Occipital_Inf_R,ACC_pre_L,Lingual_L,Insula_L,Frontal_Sup_2_R,ACC_sub_R,Thal_VL_R,SupraMarginal_R,Putamen_L,Cerebellum_6_R,Thal_PuM_R
Red_N_L,0.5458281403096383,0.3866815180128087,0.5919934139169944,0.3173880488644823,0.5222812763481829,0.0969505222639381,0.22761387518574397,0.4223198454594373,0.42720665223280124,0.2246814063312481,0.31581808347458207,0.5560946592303597,0.3542514136478474,0.6825120119002442,0.5779196538186675,0.04517030639955977,0.5658024559050145,0.29177030424977723,0.5252456211472546,-0.27171195683158816,0.39580607840389626,0.05567800512585469,-0.10817372150473631,0.6369557726233894,1.0,0.3834300093216135,0.017575335433245753,0.5906050539073447,0.31930848909661,0.5766107082123167,0.3281611453210373,0.29758842252596757,0.5168967575769927,0.5819662537595988,0.3782195398175065,0.2620263029404931,0.43282410548700895,0.34854136961036597,0.31297557055613967,0.6173698745918833,0.20713462080019734,0.11344480808143317,0.08885037014157088,0.643504751007502,0.07171573245396988,0.4277237087490073,0.23995450358828718,0.12706136369610121,0.4279422083109608,0.5506406881880574,0.4874576962338587,0.5666857721114753,0.34157920355606763,0.36507301196817277,0.5854544982877347,0.1120388711404149,0.5246888677306382,0.2248161609828522,0.2835554543850846,0.5397727758447611,0.3388910490766111,0.3721336486099096,0.2514850686973325,0.46961411073391557,0.6086777244999173,0.5211295271478966,0.35139814869906294,0.4028079983081805,0.707453048862323,-0.1098452296097941,0.3281499878029591,0.29855099694895143,0.5849658059843541,0.12904543148619618,0.2810311351400199,-0.0706565971159644,0.3478256965946428,0.4331734531500254,0.5558584538076495,0.47819185670252295,0.2474928695402786,0.14665716110984112,0.5471690508579595,0.6380350421678859,0.2566233537087659,0.1276759369525572,0.5510245522941444,0.5734683380283041,0.5425387466583063,-0.010093219144872191,0.6226789338104979,0.4257001878507007,0.37236390547285436,0.6041723354647305,0.3910622719650459
Thal_VA_L,0.6332744870723555,-0.120383782755724,0.3759595716162756,0.455057656128541,0.6367366778327119,0.34671522871204835,0.003246740599587245,0.4618444612523668,0.6198423029901143,0.27559679812831234,0.4190895254844831,0.5726717524832031,0.024609457203211994,0.5511009433198573,0.6774306165458327,0.47026851307760426,0.4167148208124265,0.6401167385528918,0.45284030559137434,0.1680041401018108,0.04745378505313861,-0.3882197658972009,0.046803751171689334,0.36357235670101007,0.3834300093216135,1.0,-0.2556105437127934,0.7043355326121336,0.39207726714941926,0.43761446932594766,0.025188823569066546,-0.17682154233552358,0.35267361425978816,0.6133679139485183,0.4790738111501031,0.22635957025358466,0.7016644031385396,0.40527655023808157,0.5566390255928884,0.5437578958398916,-0.12416308770501676,-0.1999348452959734,0.26170530754066795,0.42401120348253674,-0.29445943049465134,0.27408193194243924,0.38178896345608215,0.5635329644636431,0.27076490563367495,0.31450154445277645,0.2126030798407491,0.18052895843324768,0.06509357407877242,0.6689407593464458,0.48452566135715014,0.06301603177872192,0.42738300076309493,0.22146996554827575,0.2032492567303663,0.6590976187520463,-0.260441255715271,0.4447952070290289,-0.01126264493594346,0.3291491894875893,0.6682098263058793,0.737668935318196,0.585671525769784,0.06936426898785178,0.3997177893832992,-0.06971538055427558,0.4251600545392385,0.5219974593044069,0.489532341620721,0.09481665076006159,0.7096199109400072,0.3358274711426234,-0.02443517114830355,0.5047893402418735,0.43677603338279036,0.29536656152849367,-0.09184302384239364,0.47037289445789604,0.5688378782640555,0.5349546963894133,0.07097765442850615,0.5593697712327229,0.2486979588118887,0.45888456608733535,0.5747350858396905,0.24790617601912807,0.509216836495901,0.009497971333022343,0.7213596036987668,0.2794304504854924,0.49332482342846823
Occipital_Sup_L,-0.0652896767274669,0.36532705215172445,0.32627539690284457,0.04400083469087164,-0.1391730028954439,-0.3374854540544773,0.006434752744318193,-0.12409105305994535,-0.13752716752551372,-0.050662024305673584,0.031167567646454966,-0.03912022423531269,0.11377806225797964,0.008499971618550234,-0.04294184867885519,-0.17486759497231186,0.04071355712717829,-0.27182400066069956,0.13353884118304574,-0.3008922343917368,0.4000338957314788,0.062453339531280835,-0.1332223080246622,0.18455274016835882,0.017575335433245753,-0.2556105437127934,1.0,-0.12370819227185954,-0.32471721672178233,0.013829663666971505,0.3537289650123747,0.4614599580699182,0.18832156236746375,-0.1368121972450749,0.0902842141332551,0.006567905578283614,-0.19024237194670318,-0.01935348993084389,-0.05732006649004671,0.039960212106842856,0.3789512636891277,-0.043528669884860656,-0.17337477655513084,0.07273678678366576,0.3306030395735428,0.15964024003901678,-0.21483758307116535,-0.43319766982495006,0.33978343283198603,0.07090486732175642,0.1693302523095202,0.3834027114039061,0.3562794498318107,-0.11382347285475036,0.15154763051930592,0.028123828936517797,-0.03513416620375431,0.014738126200102114,-0.04338697738088216,-0.13217496216896732,0.07139270046144071,-0.12066220168546042,0.06857544798078738,0.040490827854124285,-0.11464557768114264,-0.12421092548900753,-0.10108344723057974,0.22540312347658756,0.15580481796245593,0.09165530287020705,-0.22172098540814025,-0.16121598480464036,0.0039167356002341325,-0.18204042338263915,-0.022970517885522304,-0.1725301159906026,0.29088228854644477,-0.13000511855465693,-0.059129229759581355,0.17428101621668735,0.030933490110339783,-0.28604209068236613,-0.1180475530583714,0.11892025301669551,0.15022094795906807,-0.3760443388098364,0.21152706545540406,-0.02614229051854031,-0.012387578245558747,-0.209322381514404,0.12475750007121349,0.38972688520771104,-0.21876745606331655,0.17327250924328103,-0.04098990892526398
ParaHippocampal_L,0.6817942889720074,-0.038244160164386413,0.5672310676167209,0.562537420029656,0.7445142896086616,0.26845011878153674,0.0001828589897431367,0.5213115846494903,0.566222582062301,0.38911876528985845,0.6164085965383447,0.6477498256603926,0.0931511464366746,0.6764643948761159,0.848961472023775,0.5170661839277755,0.6082665806463524,0.6264472969357826,0.6450238822910147,0.11028470166528549,0.14697917190528262,-0.20685021920997335,-0.08726864536226987,0.6039428361057124,0.5906050539073447,0.7043355326121336,-0.12370819227185954,1.0,0.4857160384993322,0.6198850731765785,0.13339163548217745,0.002022623881326144,0.5917076209503123,0.6702648683971699,0.5176079296156338,0.3394986041642825,0.662711417731408,0.603932804245383,0.5517831705296218,0.7278866862470996,-0.0804181426366495,-0.04306457383277057,0.29331495480495323,0.5973183528858296,-0.28035429417584284,0.4503001513340008,0.5436972856670604,0.3928903013145762,0.35679450611226504,0.4896076124595598,0.4668061441886186,0.46938195100511015,0.16757567864006595,0.701557676210809,0.5825864919652779,0.16995310512854964,0.5401677793213194,0.42207797825140464,0.36396717918029575,0.7252892485800085,0.053262521503770165,0.7079902265585063,0.2630101163133446,0.587675506334059,0.8076288936207012,0.9241748817707663,0.5448442349948358,0.35009718803619927,0.5567485212479678,-0.15857661535097992,0.5102395169898286,0.6383273769768276,0.6453091901758075,0.19244293132236526,0.664580520888999,0.35504305660787827,0.26778426307876446,0.5578469186477482,0.5797755203605647,0.39085647232487486,0.17891746291315347,0.21369340176102053,0.7377671628567255,0.7133729071040525,0.18037824020195026,0.4594579659389275,0.5790197767453639,0.6012505125805409,0.6069341926969258,0.4047343077337597,0.7044590409733595,0.16137891950911593,0.6743906325723261,0.6006771657697773,0.511827661586458
Thal_LP_L,0.4891779849119924,-0.1274748570847641,0.08136175058808848,0.28277534725992,0.5086014795205059,0.36358797582022045,0.043680842654452504,0.5258461597553188,0.4281821020333429,0.4729147797055262,0.23605362852415798,0.5690646378685253,-0.0006098758463990309,0.3911773714527345,0.4688063642241496,0.2660308193766382,0.39129154513144815,0.6374504276247847,0.39456416336083283,0.3236033117229907,-0.288804616740843,-0.16887596783448533,0.16070706417148456,0.25161843232699227,0.31930848909661,0.39207726714941926,-0.32471721672178233,0.4857160384993322,1.0,0.4326854882515049,-0.17319447020937287,-0.3850785336495142,0.14751514021509476,0.32102263281730176,0.17418880874765164,0.1430148528300134,0.38398931209773596,0.15874245507824633,0.33100994724138305,0.4222725462362595,-0.4732982015371713,0.15737903372749934,0.5484116257240673,0.234308247487867,-0.42508813495462294,0.09319052033509305,0.5605941351609725,0.6329786405732026,-0.1443454211508891,0.14935611529753842,0.05181193184968535,-0.0002860159867273161,-0.2130033186354339,0.3295349760033768,0.0501106890734484,0.1999540469840315,0.4876474821319741,0.230634205990425,0.10564006472573959,0.6155191308998671,0.167670811705337,0.3424104367756512,0.13662579441661785,0.3121279888163346,0.4922369415719177,0.4816480585405263,0.4465745739433843,0.0690242845310776,0.2538310462046979,-0.17155705931500742,0.5276675672390742,0.5148049786681125,0.41527802525905355,0.5063497186141906,0.3171280950298098,0.31878803579223436,-0.0699839204772013,0.4883829031923477,0.4672976869359367,0.07803694729708513,0.20159351136457812,0.2669853081450552,0.6146199684501297,0.35661115660179493,-0.12191612847184027,0.5964504568412692,0.1985916436401944,0.4142352544633743,0.44113052277340764,0.2818521439443476,0.32058057650655103,-0.2151233268312589,0.5526791656069788,0.17321437580831012,0.42974600031927757
Insula_R,0.74710830067852,0.36181653175552503,0.48443165561087886,0.36766169390404646,0.7744963614611177,0.17884164717436385,-0.023205422071211197,0.8240850967827689,0.635698345506182,0.6741836762366187,0.3982448390030553,0.770490337349595,0.08748119230880895,0.7450839877045068,0.8323104665899318,0.11788108658353788,0.8539342210542531,0.6846273723577703,0.8025255790206842,0.03851810736596696,0.30383212064092774,0.1812263660904325,0.10668584955394272,0.8033623781300979,0.5766107082123167,0.43761446932594766,0.013829663666971505,0.6198850731765785,0.4326854882515049,1.0,0.37526187867296595,0.14905420148106835,0.7009143305690249,0.6303678455021399,0.49069307917348276,0.32432012569903773,0.6109923397692548,0.1958994785359375,0.5294054565946071,0.8391717760601451,0.07644794415306205,0.3680939002403358,0.3324078036032791,0.7069629761056607,-0.03132166099257324,0.39545194894841235,0.6330277778834751,0.39427245117396015,0.2439789061970044,0.6154163865929435,0.3933984748779347,0.5965738018084978,0.3076518898638927,0.41959286870917945,0.6094737061616957,0.4026010835132601,0.6912610770550449,0.3786965360404271,0.3008684349692708,0.7914657988373127,0.13970065780659374,0.45557392092388777,0.03947292353673152,0.7609679418185276,0.8170995681050205,0.7010893249139313,0.5355104622122637,0.380058079151043,0.7256163885869283,-0.009509582173178262,0.5224394915398333,0.6112795090796833,0.9142419161500321,0.2915945356618845,0.3723544770406384,0.2882304876150729,0.16243224370281098,0.8617545504693185,0.9130826047797327,0.19318904431188097,0.4780293089652934,0.09484554019061295,0.8297580516034838,0.816835054896571,0.09412813919341838,0.486319939779182,0.7061353818929699,0.9177238423174374,0.7817551031563476,0.15962350595517352,0.6239999604983378,0.3815815710132773,0.6583886690538356,0.6083558734350923,0.7029367273468017
Paracentral_Lobule_L,0.251670024297316,0.8634418867117895,0.3809207377370188,-0.08197193179241445,0.12968354108076838,-0.17129591953844756,-0.09044308961014759,0.1833555128339292,0.19580468915370539,-0.03256849296644638,0.23592353879410355,0.3872687125622476,0.2354670913893224,0.4830137456363384,0.1922020190339224,-0.025854721407586486,0.22723805202508024,0.018874664108666644,0.5819430552385015,-0.17617791404964148,0.8310690005610533,0.0016002310861059385,0.01017816394525442,0.46320134176622696,0.3281611453210373,0.025188823569066546,0.3537289650123747,0.13339163548217745,-0.17319447020937287,0.37526187867296595,1.0,0.7005328388053461,0.37126216985924715,0.2856969118330227,0.40365584333306304,-0.035774632939811306,0.1610713349749481,0.03251701570158977,0.22905595582097565,0.5235250159347298,0.6451657781501278,0.16381396067628007,0.010187538138271337,0.5625087557593141,0.737359068435617,0.00914066566100407,-0.13102225347205598,-0.19819800602004797,0.37148877496620286,0.3831186983597667,0.11422503230723105,0.6176424015838055,0.7870880442219016,0.11334393949029356,0.43316052115818465,0.17521546514777672,-0.030344626696942458,0.04152029278506082,-0.22912358189765256,0.24494452707862813,-0.13563300149539026,0.04475248216422923,0.06980547387121262,0.21329111554184138,0.24246978275047118,0.17980838817414188,0.19865196136274313,0.14205206245273067,0.5716643871170725,0.3209567454923509,0.03229386579608965,-0.08439427396945787,0.3270713073160604,0.0008013248598317186,-0.00936837443546852,0.05667399100137946,0.31229986901524803,0.2050470110645347,0.3424317643918477,0.18947140349391195,-0.11819589671069688,0.08433183730411371,0.18695261557331885,0.606506478338025,-0.13249790401586234,-0.04149828841924303,0.214944051793682,0.24722255253011025,0.5381559534446655,-0.17342419836541023,0.23561691062231316,0.869036372537579,0.1228732617195226,0.21240735127359006,0.3627860027293655
Angular_R,0.046227339344399834,0.6692239369776888,0.46992933470873754,-0.07480732335242575,-0.10528846360510065,-0.3291717140743402,0.049176230402500645,-0.1260317879462455,-0.0962250336222945,-0.20715373951820698,0.09352310993612038,0.04200018244307591,0.32090781648863714,0.1962867708015293,0.025887027475882625,-0.17864676085715547,0.12376589138429718,-0.3549543546073485,0.2277345920914218,-0.4604365464528077,0.7972591529626901,0.2612509060571775,-0.25522453501394793,0.3799589451944912,0.29758842252596757,-0.17682154233552358,0.4614599580699182,0.002022623881326144,-0.3850785336495142,0.14905420148106835,0.7005328388053461,1.0,0.39549302474998954,0.1218652874299715,0.22469345963429047,-0.05475452755228036,-0.0742018800114884,0.0855873148298075,0.07086099282298336,0.18802113078979754,0.7483924382370353,0.029365270827797645,-0.33846826888003567,0.33537702137187964,0.6913839475174712,0.1504703003076401,-0.3263940426785941,-0.5303585264284066,0.5351538490431297,0.29364063037055477,0.31509707682776467,0.6036150322638886,0.6258523804932988,-0.01426379409482308,0.43484003141080996,0.14920139602047197,-0.13006320575106212,0.08709625280171977,-0.1743405559589349,-0.06231730996507818,0.06347636782195619,0.002253859259908118,0.07451128675746728,0.16701150495832814,0.011677131222851267,-0.040885354161695676,-0.039070278192072,0.2812978554960622,0.3693242285411798,0.22413196945851188,-0.15109063736394732,-0.2270856653927337,0.11027953223597463,-0.27887121475377263,-0.1343448573131697,-0.230989000182582,0.4692417907204805,-0.0915414703336006,0.08225705247755759,0.260169369761935,0.00444947150606059,-0.23802556627295637,-0.06631999471880824,0.29473540756202093,0.17288089655739344,-0.4386361003116653,0.29908597590687264,0.04713824186327579,0.17968465196677355,-0.2081009507720748,0.2329445180581437,0.7979339119604297,-0.20736269701818694,0.33511668443862763,0.05017236454289927
Temporal_Mid_R,0.6470846036953535,0.2972322618347023,0.703118400300646,0.5717440825660441,0.7060365018537368,-0.03805899272994916,-0.03484236273679629,0.49689094693318187,0.43475734917108,0.4310274916848832,0.3702083843853114,0.5008900894962564,0.23220355298051212,0.6859673231172906,0.7222980104107958,-0.03337210292806306,0.7952628284428377,0.3611185357666694,0.708862823757841,-0.17422523167365755,0.4815950043517616,0.2765773944731257,-0.21023485887454638,0.8482872919248212,0.5168967575769927,0.35267361425978816,0.18832156236746375,0.5917076209503123,0.14751514021509476,0.7009143305690249,0.37126216985924715,0.39549302474998954,1.0,0.6109910362905004,0.4729372098394112,0.35006319807387215,0.4635020590555249,0.3070030040424938,0.4580047639915564,0.7112116223259213,0.29411191881616877,0.16454041101605738,0.04537139899196519,0.6883708187087185,-0.0053154690317188625,0.6974405714215978,0.31422784606709053,-0.03279268278068633,0.6610731347685482,0.661910657068779,0.7716927764336421,0.7962075786928472,0.42611161890651433,0.3231126788513131,0.7328733787688211,0.15564354084526577,0.6011539769068412,0.3611691370495511,0.281205112910783,0.6044045287651661,0.22403361852951043,0.46594689806520323,0.033388160562652786,0.6570019363931218,0.6884052069223018,0.6061627822027232,0.4353614822138649,0.639688416353387,0.6652704582052583,-0.12662498943713274,0.34218788165232034,0.4633399510041113,0.7146762262425169,0.10793319259089629,0.4706963934444217,0.036889713470924276,0.44248390794251025,0.5762920184220788,0.6428265460438745,0.5194304822387444,0.5260659243653364,-0.095175055545229,0.5794297386625196,0.7438055202704359,0.44718329863564726,0.11424703432119311,0.8561971775904955,0.7001361950658138,0.5546812908872109,0.04790398693310389,0.6634250004395504,0.49868222360956815,0.41671731515555616,0.834368074170979,0.6070105795289394
Red_N_R,0.6502478954417923,0.2023648351583106,0.45646161586990275,0.6009949796519864,0.7442927678016044,0.2922482088872804,-0.06665794605710244,0.5957506987405727,0.6018414923427092,0.3864649497877579,0.3343217861850945,0.5431649784379453,0.14719698131403777,0.6846121310778921,0.7313514890110461,0.2604009457360114,0.673284199151404,0.6682996650313334,0.6330573158636169,0.18123406035217834,0.3129157301468153,-0.09004333164014518,0.17710004668462753,0.6429756428164384,0.5819662537595988,0.6133679139485183,-0.1368121972450749,0.6702648683971699,0.32102263281730176,0.6303678455021399,0.2856969118330227,0.1218652874299715,0.6109910362905004,1.0,0.5440897900100576,0.3176750515007597,0.6248768262223608,0.33805016479997285,0.509519466036193,0.7253161454109605,0.02276579784795094,0.14281440267816958,0.33591348994677217,0.5933970779747744,-0.10780801607085619,0.4724486014579411,0.4507144190531147,0.44965299473716847,0.37195323136954905,0.5353005872431726,0.43408797809708827,0.5003764144258017,0.22429368734544336,0.5108335488115768,0.6663867797207425,0.15827034889754948,0.5646408188486166,0.1988239081825435,0.18078183373791423,0.732145180174398,0.03952998331119105,0.5253700352846105,-0.008158758949347242,0.4877567983985293,0.7970905790386709,0.7391368123838657,0.5865758255141548,0.3965120991233171,0.5824399297865465,-0.10116126029897679,0.5366354526406262,0.640196213983482,0.6150644518103014,0.19258638754458232,0.5325598860496202,0.2153574564020343,0.17141916607849245,0.6656334956628599,0.6048647528396812,0.45283919148365176,0.31340347400551566,0.5139017520637393,0.6968164268313357,0.6818897636951893,0.16475897909099144,0.5009243316571453,0.5101897583139837,0.6584002245017646,0.6493614540774659,0.08718573982066452,0.5759604622047463,0.2851465185590063,0.673867323082436,0.5008209315838543,0.6355039786532016
Thal_IL_L,0.5010027162789532,0.2741335623886364,0.4457830249237588,0.29963399323846057,0.5072409230430858,0.288765986988305,-0.14616779264809507,0.4576861200895176,0.41330163211048343,0.3001708607442857,0.31604692106686144,0.47353183177225905,0.21317060894496698,0.5613012894321897,0.5159129458621716,0.2236574953127307,0.463696250182129,0.4563864167838194,0.542402522813926,-0.01878103863399038,0.38556791614472014,-0.08368957873243095,0.0025401921527030526,0.5241691434840184,0.3782195398175065,0.4790738111501031,0.0902842141332551,0.5176079296156338,0.17418880874765164,0.49069307917348276,0.40365584333306304,0.22469345963429047,0.4729372098394112,0.5440897900100576,1.0,0.20036144529257244,0.46582418716210006,0.2306216364340468,0.5010370555510631,0.5746162912820414,0.1891291462184807,-0.08955249318653069,0.18831135716657021,0.4853141159071892,0.03278384819402915,0.25383087408240085,0.20721346093322085,0.1731818495143041,0.46961512713811887,0.3928467489092419,0.30456550462208465,0.4851905468555709,0.3853131446550523,0.3972347021761387,0.564083226848343,0.10180932567826545,0.31173671621904836,0.11766648278458626,-0.003280470703135251,0.5125936773646583,-0.07152342391288709,0.37307127306752064,0.008577963791454092,0.3125677236630996,0.5312727032954326,0.568495836381497,0.5312817526917998,0.19783323347423523,0.5066887936371075,0.06825230673776043,0.4258777372039359,0.35090289349189524,0.44959734263408296,0.05295986794666385,0.49788963875691133,0.1747098622234189,0.07560967548437392,0.4288291931965445,0.47116259695371526,0.27942342776126594,0.09205722587517325,0.298911460836605,0.46172428256194553,0.5727520665488174,0.15535046060390378,0.28740792444255564,0.37801648295375584,0.43169137156470805,0.536615518067584,0.00641932576364081,0.5856833785619924,0.4059937745224722,0.5082830436179933,0.3867758032027602,0.41091005186594165
Thal_PuL_L,0.21007154224746682,-0.022285316167718425,0.3823098593051933,0.5273744751690017,0.39779262797017734,0.17577491440242218,-0.05925212807401109,0.2490593831801735,0.23631501749151318,0.2749087946972778,0.23104513339552685,0.14138587208246456,0.0817606395462882,0.2610951135860578,0.34901481252106986,-0.008788636726090133,0.39522543960768425,0.26941905015182194,0.27378149435069427,0.005923430662965057,0.08732193149451212,0.12326519163221507,0.013543794507997975,0.4075470891678036,0.2620263029404931,0.22635957025358466,0.006567905578283614,0.3394986041642825,0.1430148528300134,0.32432012569903773,-0.035774632939811306,-0.05475452755228036,0.35006319807387215,0.3176750515007597,0.20036144529257244,1.0,0.2799989336577181,0.1457788365132604,0.03522250023704007,0.29761671624888864,0.024158177855020897,0.02842447855718875,0.03250958189966522,0.3515956245093173,-0.24131349027567975,0.5005212115163605,0.21003199256056782,0.12126709716631377,0.2220321364134164,0.27865355245209855,0.4850087491231812,0.3319527778918932,0.09281096011259901,0.10656857592013858,0.32368783574895715,-0.09643645113264498,0.34898388793972446,-0.027924544022147203,0.341463808340949,0.2607035598242616,0.21126515108249863,0.17340660559464222,0.06999806178795556,0.24417273848142124,0.42543275653362916,0.34833385174663384,0.28709434392649125,0.5076554676429079,0.1983774821776265,-0.3718552532781624,0.17477568731985826,0.3480085729197589,0.2905037057622975,0.1648659089364499,0.2523299581307436,-0.011974617689716605,0.07278535114556349,0.35494125028704265,0.26658177321424587,0.33057633606511583,0.3713568362854656,0.17868735449487072,0.31564000230640255,0.27460593034573944,0.27393346312836836,0.10133479199930512,0.45736479013683223,0.4078180962281702,0.13266972364682225,0.010759729114576778,0.3276276981470664,-0.0141539585664491,0.3533455831468574,0.5025239673853374,0.22987386597891646
Vermis_1_2,0.5780412081461113,0.0702027927042,0.3550280548719005,0.43822668825466177,0.6757604893197635,0.2712838833622629,-0.09244998200907406,0.5378988640327313,0.6579015100535577,0.38108615943137564,0.5222314633033375,0.601411951181714,-0.06176792036769262,0.6319170782453309,0.7617204255942769,0.27323509503189025,0.5795266829981127,0.6359513235966927,0.5667908300243352,0.05781426420560415,0.1735257475642208,-0.16870443018614842,-0.029923415990752236,0.5511140925090594,0.43282410548700895,0.7016644031385396,-0.19024237194670318,0.662711417731408,0.38398931209773596,0.6109923397692548,0.1610713349749481,-0.0742018800114884,0.4635020590555249,0.6248768262223608,0.46582418716210006,0.2799989336577181,1.0,0.2528407873162005,0.5394359831577819,0.663470152282684,-0.082213796266752,0.04810107485205778,0.23337129450788774,0.618555754333228,-0.20557660144783146,0.33080190266409515,0.4065290740425539,0.4743994976879139,0.2185647695868555,0.49083651415094587,0.2737441535624015,0.31607819931844217,0.2109361885632887,0.4424339155161956,0.43212056397844584,0.19658927836898113,0.45902903200333106,0.3326663529061972,0.31108326907244255,0.6627779029774574,-0.2439626066295867,0.420928409019617,-0.14056380136309643,0.42272813816959576,0.7170273533188657,0.7266991580463689,0.5926015440829925,0.11769051128288921,0.5011117919036409,-0.0492725126818298,0.3923383187186231,0.66152738203884,0.5919644006422101,0.1283397138102896,0.5630124196130554,0.2999854019547089,-0.044065127730688644,0.6287711503300611,0.540356032344566,0.2323482858045188,0.1148666220235293,0.30618543080610505,0.7449495179743254,0.6334468301963675,0.07358804506424176,0.47500017359134444,0.4056624055201152,0.5778741030912226,0.608339474965527,0.22341475926115134,0.48355729939570946,0.09925634297768707,0.6893161918484899,0.3969486542264301,0.5919528227085197
ACC_sub_L,0.2985147767807121,-0.19636390172645676,0.43349649497790893,0.24952008238596995,0.313979722869547,-0.030913807641276884,0.05864512549457478,0.01791620566078291,0.20030408277327139,-0.0744586771005139,0.4747525064427853,0.21312098849243555,-0.060741806108363695,0.25908415342970775,0.42422748284056605,0.5577980933575265,0.15007909141928075,0.21348525139615354,0.1845043346408087,0.06724849998829444,-0.012167163551063861,-0.2203331851240824,-0.18810413569498943,0.17625191026684156,0.34854136961036597,0.40527655023808157,-0.01935348993084389,0.603932804245383,0.15874245507824633,0.1958994785359375,0.03251701570158977,0.0855873148298075,0.3070030040424938,0.33805016479997285,0.2306216364340468,0.1457788365132604,0.2528407873162005,1.0,0.16525235582027387,0.27645899198437995,0.003335309151246138,0.0431923049764378,0.10243771437126446,0.17171577738681978,-0.19116285108821188,0.1486399443775628,0.43501084871579093,0.08046072469147122,0.2461245346812643,0.5225231580103995,0.26268078892853447,0.14611207093897258,-0.0467352847953395,0.6328068633114394,0.35282394325160277,0.2684782891363985,0.16798997608671237,0.5157283118558096,0.18776049250599897,0.2620825929740734,0.11384746650097756,0.5738706609834917,0.3776951931940311,0.526467922010655,0.3829485135604381,0.4949081191066466,-0.01758265232374309,0.1401900343647832,0.1964052439585795,-0.11253614410936147,0.1890680895239789,0.3444915921115447,0.18367196942126057,-0.0819541502037747,0.3040859176310694,0.3562478583649196,0.2607494599758764,0.028271463425235368,0.0950982385214329,0.13698213528243064,-0.03964626629372102,-0.046614309663300484,0.3597124841783237,0.2790449845645941,0.13112244322552769,0.1323355011614113,0.30189531241193923,0.18885602938710494,0.19813926411745622,0.59082596707869,0.35374215582549867,0.04042408323510034,0.21418500842087934,0.30045447961146066,0.15535371442490356
Thal_LP_R,0.4634699719556616,0.05601421732555492,0.34362320077989644,0.3299831481263373,0.5034404261440805,0.2858991114138656,-0.14215421116803978,0.42872922702504584,0.3684533195367282,0.2746610956786339,0.44852886377183465,0.4926308647460978,-0.04799984660708373,0.44310265242725644,0.6166284472973776,0.3326879003170887,0.4410532744992091,0.478396591684251,0.48447599981801276,0.12219225066264967,0.24443361102590455,-0.09538534895406175,0.00946820951267947,0.5328447049880768,0.31297557055613967,0.5566390255928884,-0.05732006649004671,0.5517831705296218,0.33100994724138305,0.5294054565946071,0.22905595582097565,0.07086099282298336,0.4580047639915564,0.509519466036193,0.5010370555510631,0.03522250023704007,0.5394359831577819,0.16525235582027387,1.0,0.5172697529183716,-0.01300073761131796,0.0028925328393337234,0.2463829503956282,0.40492185607540465,-0.0696958867893175,0.2648343493729708,0.25447791360068645,0.30506592388666526,0.21539682938612512,0.33294845381717786,0.22252418668490934,0.35800253200231696,0.2909968568042508,0.44284440469857195,0.3892071011726145,0.19121046455358545,0.2824803926240513,0.3575091390419354,0.18832497485397712,0.5420263550112606,-0.18573855717304058,0.43538798705882914,-0.02808517174502188,0.31305252812988515,0.5804587333620285,0.6020369444380739,0.564415664419999,0.16249195009300194,0.3086786169808105,0.07567126068566032,0.4273771200647345,0.4811509223067175,0.4681067304973181,0.09369367765155179,0.5136028801385213,0.3555446825360939,0.05982944569381976,0.48601958998368644,0.4813424359252009,0.1965786372537438,0.12431716220892194,0.23143269090994012,0.539985119948102,0.5168009784899344,0.043205332948865444,0.389698857951944,0.370601375620489,0.4388603634493393,0.5072926584657727,0.18594735774779048,0.4822001024465687,0.2245050552853983,0.5245693352949625,0.3628322164238279,0.5649211058976169
