,Insula_L,Vermis_9,Cingulate_Post_L,Vermis_3,SN_pr_R,Frontal_Inf_Oper_L,Cingulate_Post_R,SN_pc_R,Cerebellum_7b_L,Thal_MGN_R,Vermis_6,VTA_L,Cerebellum_6_L,Calcarine_L,OFCant_R,Calcarine_R,Paracentral_Lobule_R,Thal_VA_R,Rolandic_Oper_R,OFCant_L,Cingulate_Mid_R,N_Acc_L,Thal_IL_R,OFCpost_L,Cerebellum_10_L,Cuneus_L,Red_N_R,Cerebellum_9_L,OFCmed_R,OFClat_R,Fusiform_L,Olfactory_R,Thal_PuI_L,Thal_PuM_R,Thal_PuL_L,Parietal_Sup_R,Frontal_Inf_Orb_2_L,Vermis_1_2,Temporal_Pole_Sup_R,Frontal_Med_Orb_L,SupraMarginal_R,Frontal_Sup_Medial_L,Frontal_Sup_2_R,Frontal_Med_Orb_R,Thal_AV_L,Parietal_Inf_R,Thal_VPL_L,Caudate_R,ACC_sup_L,Thal_MDm_L,Cingulate_Mid_L,Occipital_Inf_L,Thal_PuI_R,OFCpost_R,Cerebellum_Crus1_R,Thal_LGN_L,Putamen_R,Temporal_Sup_L,Frontal_Inf_Orb_2_R,Precuneus_R,Raphe_D,Thal_MDl_R,Cerebellum_Crus1_L,Precentral_R,SN_pc_L,Cerebellum_Crus2_R,Hippocampus_L,Thal_MGN_L,Thal_VL_R,Cerebellum_7b_R,ACC_sup_R,Frontal_Inf_Oper_R,ACC_sub_L,Vermis_10,Thal_PuM_L,Angular_R,SN_pr_L,Pallidum_R,Postcentral_L,Thal_LGN_R,Rolandic_Oper_L,Supp_Motor_Area_L,Insula_R,Caudate_L,Frontal_Mid_2_L,Temporal_Inf_R,Thal_AV_R,Heschl_R,Occipital_Mid_R,Postcentral_R,ACC_pre_R,N_Acc_R,Thal_PuA_L,Thal_VL_L,Thal_PuL_R,Occipital_Sup_L,Cerebellum_3_R,Occipital_Sup_R,Putamen_L,Temporal_Pole_Mid_L,Cerebellum_4_5_R,OFClat_L,Vermis_8,Thal_VA_L,Precuneus_L
Thal_LGN_L,-0.0035660959162050515,0.14307927674206386,0.37284676335668343,0.651794382998591,-0.13540328151593495,-0.10296359591922773,0.13581809342669074,-0.2551091767858611,-0.3141672537190058,-0.6420407859625774,-0.6422803495927397,0.40096993194333597,-0.5548347519347606,-0.592820487716971,0.4961655281584234,-0.6020828971564927,-0.38710494054570405,0.7521271412030365,0.2537241760597355,0.4613088263133504,0.36813759592742923,0.3028645029504109,-0.17105077699315455,0.17717941561203143,-0.34367989388776976,-0.6819951007934892,-0.19580959639809095,-0.440017388950605,0.4188464172431905,0.24881535333646318,-0.041069632689781484,-0.016633877878852354,0.15506213921507123,-0.7326090334093264,-0.044628449633207196,-0.35853399425704013,0.4895601816305273,-0.5617616572472022,-0.2462063984129895,0.40986757734740464,-0.4319326328704209,0.18975733764395344,0.5770069000293057,0.5319311175753512,0.1715176174218754,-0.49538402787490265,0.8069037345762592,0.24295368992450558,0.37640364351878647,0.615700871287381,0.5440232832240456,-0.732146581703498,-0.6901270687713182,0.18033733699758947,-0.4874144914988526,1.0,0.5899583364672994,-0.16090312812744323,0.6755738763734264,-0.47086569616561397,0.6990430698860579,-0.03148861037117773,-0.6370979729896531,-0.21180895099196728,-0.36911196032778065,-0.37623379091943726,0.5412738042682309,-0.30149466141481623,0.4287856940310043,-0.6570981661188571,0.41478371837075056,0.20765362876493051,0.31983374307468393,-0.5504868622803915,-0.6485027380178391,-0.6462222704351164,0.26425655863733793,0.6419577578127518,0.3212078896128992,-0.7019358230920575,0.49201093264020906,0.3605905063245981,0.05982129192166731,0.23217462812994225,0.5722042663086246,-0.4649353162889613,0.2477483578798264,0.6356557903796279,-0.6738992907081457,-0.33232712909446344,0.7587638173175085,0.28155614293294173,0.20655337865552334,0.769684648396063,-0.7507915978287956,-0.6951432471973983,0.15716992869390337,-0.7496273919844919,0.5076776334684727,-0.4048688255729749,0.4334782892873242,0.7399829132051687,-0.20343259265941518,0.6909358231610703,-0.49511281058033263
Putamen_R,0.12214098112771093,0.11227486078251254,0.5064993054881762,0.6863015059897886,-0.019814705807040003,0.16457057194802607,0.21777156618378815,-0.39994468903104075,-0.2931775674790554,-0.4573967301177634,-0.5203682696729499,0.04796910887485208,-0.3979578424606677,-0.4211368617551018,0.6613728967437346,-0.4768291040422087,-0.21240207539950026,0.8163492051744552,0.49220555021139767,0.6314437387881542,0.5924094538676824,0.7250916332652317,-0.1962475299496214,0.43605617797203383,-0.14178337387213297,-0.5173027258668159,0.02374147670876695,-0.406138850161484,0.6934996631239495,0.455787276693213,0.21439018928112458,-0.0012187455274393516,0.1690622625196886,-0.5795753326799546,-0.1051822727573956,-0.14110970450032903,0.4402512807251994,-0.5564786751756093,0.05220716092788311,0.6627872117062882,-0.40972049026537294,0.5211482103212837,0.39675056928143254,0.7148574617145325,0.41152336371166126,-0.34609055097172536,0.7381991819719342,0.4881668732403631,-0.02571670718111064,0.6930382234951513,0.5760395059486724,-0.5577757342759142,-0.6317380076177863,0.5099088298052843,-0.4987477293572072,0.5899583364672994,1.0,0.2975161229816316,0.7485884235911048,-0.21339285541755992,0.5649845707332795,-0.08750284413992303,-0.5246060931794504,-0.3323261894921317,-0.17881601578071607,-0.4284036239668518,0.6082225874604683,-0.42689409993599275,0.6018950077141283,-0.23885523490506183,-0.0285420553040411,0.15887847760142895,0.5731113695893806,-0.5383768023155002,-0.6060282451263952,-0.5132546996948858,0.1281445422419739,0.7312935845112037,0.26168023300556026,-0.5733627532924442,0.5492871216431346,0.15267575405928058,0.3252909532739193,0.5710867837519681,0.3738691471385842,-0.3970861187054509,0.4337813800007839,0.6743446506622134,-0.5619549860110519,-0.3419957214701962,0.7227268532083843,0.5748732384055767,0.3488824498462263,0.8087919933376818,-0.6758310308360022,-0.5145445312589806,0.15939152575537988,-0.5741009135071937,0.727952755355003,-0.3588012719750184,0.5015931966908765,0.6076333448710556,-0.2414277895160525,0.813749968453863,-0.2711838802558727
Temporal_Sup_L,0.4099524963999312,0.20957025961061157,0.32167538665091194,-0.15786659778017217,0.31156753913874846,0.6750292611858946,0.18425834533761462,-0.04742837250733956,0.3480143181226713,0.38954629072430713,0.3646818206844094,-0.0073402546440304965,0.44081946103066305,0.460966435306555,-0.0339896661693923,0.40050346790921176,0.30074696622485436,-0.10250950537416154,0.06396769428154606,-0.15978501142413976,0.19461310041488578,0.4265560811224943,0.49769090020744483,-0.04094396210432596,0.275743708110413,0.3429021291129678,0.4463311646140382,0.27039931653192534,0.07395344421982519,-0.14224328623277457,0.5750539248564763,0.1301870258935396,0.23539729684532026,0.35809478484929586,0.3800684248271663,0.17476310081758248,0.08304112493483921,0.30868912862102155,0.3213828264520355,0.057388873205143374,0.00338962327352128,0.35152939083629653,-0.20317394814085984,0.002569691235351988,0.25174403950445184,0.13187360882788549,0.034719987422440715,0.141662636244373,-0.3989209965797001,0.08926897545347913,-0.0008099265079698725,0.3988692750980905,0.3220679659476899,0.2013635134912425,0.16796671377160236,-0.16090312812744323,0.2975161229816316,1.0,-0.018892810628177596,0.3034300702557597,-0.2708094447158839,0.3141763706259571,0.37482856555310956,-0.2008589392510122,-0.009102971595024895,0.23244723964530753,0.23788498647853704,0.3083098860107204,0.16901561138970242,0.24000990785987814,-0.3381516288699414,-0.13629889057578287,0.20354221121917548,0.26902884327830096,0.3155977893498242,0.18863599732011263,0.028465128231363622,-0.030716416897014657,0.032800383985866495,0.3775384283279657,0.16422386514132456,-0.07906719288988052,0.44771724368841664,0.5009569231338976,-0.07748210033722933,0.17001848864677488,0.30237473945876747,-0.08636198088639423,0.20725682818728,-0.09420174724624285,-0.06853060153495355,0.0015303610027630227,0.17718209085314815,-0.025648809427281354,0.27645137274624043,0.33948960822519036,0.25081323013611706,0.29777775717678995,0.11951650786935197,0.3564423396967045,0.03614553446864578,-0.15449798346718072,0.25262150269050976,0.17541070567052341,0.30027817806413454
Frontal_Inf_Orb_2_R,0.11601858363019059,0.019209557620489984,0.3916707475953959,0.7601733560784519,-0.12922358842274267,-0.1016178312343173,0.14486882464637824,-0.44980173113745914,-0.36198939303659317,-0.7087976393289933,-0.6868999949925104,0.059760433951387644,-0.5938960437044158,-0.592735920163652,0.7719630572403989,-0.6511233329388111,-0.2398748871222371,0.8139347783506113,0.43858244587541,0.7752208839364217,0.40652309475597814,0.48264464291772935,-0.41067487760098315,0.43133114363438146,-0.3119589126474792,-0.651910591768664,-0.1146019532276964,-0.5415866049529318,0.7149864990587497,0.5513375780773561,0.026319333165184436,0.19452730863248727,0.049775595205705465,-0.7444852394945569,-0.21695592283464063,-0.14344465939276094,0.6085798616550747,-0.7065131755875129,-0.15098277822066916,0.6043375832888441,-0.2741127716622101,0.30085079362791944,0.5893255826595915,0.7174734172942483,0.2776113014721002,-0.32639809592767216,0.743509079610261,0.3835086762321171,0.3002619683981809,0.6008095511261193,0.465306681335939,-0.7230224888346896,-0.7799582497863575,0.5962322318238354,-0.6210742240628073,0.6755738763734264,0.7485884235911048,-0.018892810628177596,1.0,-0.30198301584428144,0.7492962909199901,-0.1854468027013414,-0.700635209582539,-0.058177844633297685,-0.25146069579869484,-0.5490610115054758,0.5491595038695588,-0.49721165400805845,0.5060225661732498,-0.3763773118742518,0.2634130818665195,0.3499253966986827,0.44467635739303285,-0.6956484609691788,-0.703262047395815,-0.531005754921215,0.059123470870419,0.7103595480278146,0.32437781967306806,-0.7602137139348492,0.5558198410863715,0.21602194086601287,0.36206270310257976,0.23487293648709356,0.41271860198902044,-0.5244617257689839,0.2619058805226103,0.7577472324150127,-0.6259087883177205,-0.16402749567804398,0.7754567264556297,0.5938494434644745,0.2748128426587797,0.8024193555102478,-0.7476733802901222,-0.6278248774310629,0.14544302097122175,-0.6706379839850556,0.6460547816628568,-0.5268137607301843,0.49821043095943424,0.7667051719856954,-0.3589576388055965,0.693390078674641,-0.34692097256048754
Precuneus_R,0.1412253463289006,-0.4206687770418844,-0.12121258223336767,-0.36257728014564444,0.03357630335139233,0.4064188747717882,-0.11550913837055422,0.14516901188439935,0.09372465616728673,0.19494994732522294,0.274172227273474,-0.0451765301697208,0.23474917077480284,0.467201393996278,-0.23279744754174084,0.4414339864532817,0.7751082898071834,-0.47218951316337177,-0.4179876219637707,-0.20169696008595472,0.014620603010242261,0.10230072867772097,0.09629541984252347,0.13809771353346767,-0.12747904817108405,0.7881321632211796,0.26757434381814654,-0.10501691845038776,-0.001357050408992405,-0.22257435408796739,0.2547915882408567,-0.010320013054609384,-0.31445826120283793,0.4827814795734624,0.4361853346821879,0.8508187357298201,-0.2412492693523699,0.2711154311587076,-0.008412716284605597,0.1277321109723971,0.6653677725835788,0.3317298765801195,-0.061442236361810565,-0.005083603341216123,-0.017988875774744582,0.8846914167452181,-0.437521541474918,0.16743964598258418,-0.4567714955049921,-0.3674118137915505,-0.6566794891194798,0.3598405767869247,0.4283180008075597,0.12064517575033079,-0.08509559998122439,-0.47086569616561397,-0.21339285541755992,0.3034300702557597,-0.30198301584428144,1.0,-0.26674377249289016,0.24475808891060027,0.1686650748127834,0.5189247091490795,0.06302601133170577,-0.02007590167470658,-0.06843207195091656,0.34416906086657345,-0.14230154323091573,0.3779416482304201,-0.4750492768808265,-0.36331660136867044,-0.008201590491064004,0.06616995709507673,0.6349513747875639,0.8566779510158664,-0.009468115088450016,-0.25497571793694546,0.11027723321536786,0.38107603816330904,-0.1695953367854737,-0.5562056639564592,0.01906863935405762,0.15336370237641225,-0.6941687827861498,-0.09205778236279041,-0.04503903563856074,-0.41824713125252616,0.40113435324333513,0.7122979813883622,-0.5659459463891984,-0.032378895289197754,-0.2537231939426853,-0.4843315267037386,0.6703267032854743,0.8206845656713376,-0.1278940458362527,0.7952700288806545,-0.20471051835623427,-0.03359211249501849,-0.35634533110807504,-0.21961795722273808,-0.20440335052232017,-0.3065112620417766,0.9575131596305952
Raphe_D,-0.13113578791660765,-0.06045316020058033,0.2669721310732906,0.8144584487007305,-0.4789231214445614,-0.24712983839894193,0.009863063222803635,-0.42383511269330965,-0.44598237221321396,-0.8307617215120355,-0.7898008167555872,0.08496536195738208,-0.7151405797756435,-0.7074281501225623,0.7349136096914375,-0.7122432056274881,-0.31367637123962105,0.7570556756230715,0.14791907808486707,0.7369689862411238,0.22992887890658464,0.3647070578938461,-0.6070853566272582,0.5401707108968662,-0.5148003946709172,-0.6695505370711076,-0.26721625005764543,-0.6374896208911519,0.6790051206906109,0.3793423790327557,-0.07087812762191756,-0.11353316917332487,-0.051221941687417234,-0.7972979787409359,-0.19238778119166156,-0.09214824271514388,0.46963636975827894,-0.689272657882071,-0.38036998137635086,0.593189196785996,-0.36540824545379136,0.22790782748443508,0.6770957232470746,0.7194837283039207,0.1789666780386719,-0.3273219165975037,0.7334546255320253,0.15244196717612502,0.40638875097077326,0.4626377385633889,0.36943522603989737,-0.8430665696414131,-0.826635077140905,0.38682960238988884,-0.7027870112261977,0.6990430698860579,0.5649845707332795,-0.2708094447158839,0.7492962909199901,-0.26674377249289016,1.0,-0.29213764140146764,-0.7970814304081504,-0.052035428346111016,-0.16477449400379884,-0.6191469078942459,0.4623398832825483,-0.6106706043154987,0.40457699155785865,-0.47170853039757055,0.37663902803081545,0.1845191178997576,0.32665056440972634,-0.7653448564358986,-0.7553713738315738,-0.5660252414327753,0.02743316078454645,0.6724454682313792,0.36383710175479805,-0.8479448804892609,0.42063561594409626,0.2554525677740324,-0.022625916943836373,0.08151627365325315,0.41447161238583746,-0.6724186724789594,0.2586555189340393,0.5945944142143263,-0.7574964049438616,-0.11648592345351219,0.727137909974715,0.48702812674537926,0.20052298368798394,0.7884013924514441,-0.7348261679621546,-0.6840890957776706,0.02778905915343631,-0.705015895976396,0.5203810207937754,-0.6546561313636639,0.41565253081788556,0.8195578450150454,-0.5044770915207575,0.6413242708651752,-0.3582915843898599
Thal_MDl_R,0.36866243957745043,-0.0259842254132137,-0.04603537436861717,-0.26261791657945255,0.344328190358831,0.35016550317111644,0.055963391562179714,0.3735024747730168,0.33910157946997116,0.298595765932025,0.3033257648983578,0.243734797799761,0.3967263615139705,0.4321327812396939,-0.22373513137533255,0.38142869629962406,0.3106339901769626,-0.21171166754882728,-0.10721036937044649,-0.2919984611652559,-0.12606904233945085,-0.059793983428319764,0.5783628955745932,-0.0813291433586768,0.16760677912571068,0.4196153207843217,0.07303217782987516,0.2494954192446367,-0.2469505759092861,-0.2673884177697843,0.22577173523715027,0.14650239277661758,0.322916233793388,0.38580770357422667,0.32117920711937153,0.05499661957630799,-0.07898377374606895,0.3575712012124074,0.06841574594990021,-0.25092114829336,0.28690462897796654,-0.006632289919516803,-0.0649082042446944,-0.2717649721455175,0.3072477965542904,0.20199124204365046,-0.0006242905894839937,0.10512380562340501,0.0022188940684395447,0.2561446886628553,-0.161124615949654,0.31041270913614705,0.40143577042678813,-0.06808744190050069,0.2071786866395475,-0.03148861037117773,-0.08750284413992303,0.3141763706259571,-0.1854468027013414,0.24475808891060027,-0.29213764140146764,1.0,0.29126805279417134,0.1507777482488109,0.19281123012128235,0.24490642651996308,0.20545901563628466,0.6331409807675455,0.4339842290474153,0.1194839180024802,0.10500240074610705,-0.08489088898388583,-0.030069260868584573,0.30228421799951377,0.508491932839445,0.2886577663630121,0.25127426447430984,-0.10303201736988654,0.04281275055130991,0.40653926577076566,0.17695203484193783,-0.029662248831541147,0.3108052698842938,0.08446530430761966,-0.0853345219304348,0.1413026151249171,0.38172961087573093,-0.1703874609897412,0.1378992931672146,0.19881613941698092,-0.15718610841258387,-0.2685012895130905,0.29650560286734057,-0.20480090948033808,0.3715305328875181,0.3326093353001591,0.10379903266933573,0.3197315719198699,-0.07483946753563617,0.263987832175782,-0.04145273045135731,-0.04042448213751234,0.21725441869257556,-0.0355555979919446,0.2429745204064108
Cerebellum_Crus1_L,0.09282417963222814,0.417412315270713,-0.04641448310109311,-0.7070494766095555,0.3673176189245476,0.2095739943144872,0.0820162387999848,0.38908309576650607,0.7191004331101701,0.9188732350156547,0.9245010638822377,-0.10357461890179957,0.9184388219416092,0.8348736647375292,-0.7177285931388953,0.8638248146152995,0.25158290999199606,-0.7280166694648356,-0.036953027593868606,-0.7257102438654978,-0.2897263287084058,-0.3995534168199816,0.7306968068481945,-0.4724527395837348,0.6476135702222083,0.6456206478574379,0.35444317350615034,0.8805435875021767,-0.6439497191259103,-0.532071262253235,0.40123083856640224,0.04482431425997786,0.21851153912867843,0.8229143624944707,0.17920074305379158,-0.1330505142651208,-0.44377051388317224,0.8526345492341294,0.55426013964814,-0.7163788028747905,0.1734587500743376,-0.3676919131929718,-0.5946181546943906,-0.7979256211516683,-0.12081677714121859,0.07192703324739032,-0.6693126210937009,-0.3230216672677589,-0.22581888550554335,-0.4361462643701361,-0.1708120959389724,0.9167592017935253,0.8738128198400836,-0.4264029467074224,0.896424643114194,-0.6370979729896531,-0.5246060931794504,0.37482856555310956,-0.700635209582539,0.1686650748127834,-0.7970814304081504,0.29126805279417134,1.0,-0.079790255579034,0.24971892554229697,0.8523018341504027,-0.39639529212833696,0.5997517188630186,-0.3370674345799108,0.4577905535130757,-0.18961580139563328,-0.04860430581253096,-0.44173000255587813,0.9487277591534741,0.6745511687902395,0.3581790909565727,-0.04810695857157425,-0.5973925637510166,-0.44945369300240656,0.9090434688364861,-0.4072020400190808,0.013655399586618287,0.1336931008031074,-0.17384810509472745,-0.1645580479451747,0.826858484508176,-0.1229984965742557,-0.5565627527729623,0.690448789485707,-0.11537934177853541,-0.6258389269239294,-0.5177521796870334,-0.07003287029411871,-0.6931126067680978,0.6727552821582053,0.5443975116609971,0.19927397398195135,0.563394760300202,-0.4582234548606124,0.7980841731492601,-0.2016035066617718,-0.7435965006729062,0.7800573782603897,-0.4949723452425908,0.1669601398259043
Precentral_R,0.14457255178089218,-0.29160325618034455,-0.18975643056787295,-0.16432154088550519,0.0101560009072726,-0.09738341932598728,0.013086023418069885,0.10793741224978723,0.04323034910417021,-0.19753547833576438,0.0417066248922619,0.07639547586842665,0.03670232740316101,0.191516868769775,-0.11007180436841131,0.11346947928679064,0.5736561201936597,-0.32929319597161244,-0.20715119459127984,0.010575540964001175,-0.06651758316760653,-0.23148498953928415,-0.19980222597110292,-0.02511802535846439,-0.07847224383356291,0.3755744765450683,0.114800411116799,-0.11978817875239184,-0.16159220141400618,0.05473356481244133,-0.11442202111424173,0.17185410824799832,-0.3623360474219708,0.1535292773142019,0.04907027242455962,0.46889394778474847,-0.06054562984791459,0.0792865273111243,-0.32848768180247395,-0.10926382810834402,0.7853073079538274,-0.17663072298586774,0.32180017627039686,-0.13016289535553682,-0.1489493335845287,0.630816332581148,-0.3079450196478285,0.022591414142550847,0.19331211728106748,-0.282556246056175,-0.4295443543075609,0.08248730492954455,0.08636159715313717,-0.011123665553916627,-0.17672180355362546,-0.21180895099196728,-0.3323261894921317,-0.2008589392510122,-0.058177844633297685,0.5189247091490795,-0.052035428346111016,0.1507777482488109,-0.079790255579034,1.0,0.020506634034915833,-0.09244467409246931,-0.11670659764566979,0.16761642490925643,-0.15870636906690283,0.04484623632000025,0.10019906116438021,0.24876990867933166,-0.1837841562119134,-0.06780960932195788,0.29210547655589814,0.533361753027413,0.08047702222206292,0.02275272032683697,0.1618169912734687,0.04145971087638911,0.048555835195537,-0.17248854759311033,-0.008641447654759521,-0.36770587035116165,-0.3518983822440878,-0.1885097954599589,-0.2801113208878815,-0.16034010030027554,0.06158853202351804,0.8683357953654346,-0.3487288483966136,0.04688920369222641,-0.1745019771437273,-0.36010267054825074,0.3660606022532581,0.3635005611771023,-0.007210985310326607,0.4027848211802187,-0.05442351532762191,-0.19534952802747857,-0.09142988898004203,-0.0835361587774819,-0.18537692735889977,-0.31131370173216505,0.4909332976385339
SN_pc_L,0.19841444022479354,-0.06832293806883638,-0.18073380509030945,-0.22762583710151305,0.24984803765555,-0.07914483931779168,-0.2349359511321253,0.6478116860393448,0.2501961816392318,0.24850644861973667,0.16926076606634,-0.036972145008229436,0.22477031267621836,0.15435727968829555,-0.09112752237338716,0.193334639897029,0.01951273932578013,-0.21618468111287775,-0.00836260014670758,-0.07693217994308969,-0.3287868193224887,-0.11959278052249034,0.033486899461733284,0.26784680762158036,0.16632788782480193,0.18844134705649992,-0.15729542214526848,0.21110643041043206,-0.11900423256991648,-0.08486913492688472,-0.05809657078224296,0.19099617397689406,0.0693085868091276,0.23761715472664946,-0.025443797608844625,-0.036746542174762434,-0.23495454780062017,0.19183496541658637,0.07372801033858926,-0.2556677537898549,0.041407883297142116,-0.11526412753921707,-0.1713463001845213,-0.17432770199052394,0.13220634839907602,0.032375712921106234,-0.19913541273134652,-0.023268661684744847,-0.03746435713002979,-0.0427519718657932,-0.08923868291447525,0.19169237498798475,0.24860475472021812,-0.1288324561993759,0.2313242406451419,-0.36911196032778065,-0.17881601578071607,-0.009102971595024895,-0.25146069579869484,0.06302601133170577,-0.16477449400379884,0.19281123012128235,0.24971892554229697,0.020506634034915833,1.0,0.07821212885819404,0.02592920917977044,0.11885700991241432,0.09364011227707915,0.2619596944127541,0.03428612727782684,-0.041790973523714366,0.09711387699174673,0.23878882097561493,0.15151265968992889,0.09340805168182607,0.41363672259833817,-0.22137612722866373,-0.04967173163990857,0.2564258033342266,-0.08362986055235859,0.0388823104673186,0.09275709977054895,-0.039843335808804135,-0.08481683361095059,0.15160838813561453,0.09765841718963883,-0.15343252887352146,0.13955044249962495,0.026035422472500024,-0.19470502478708043,-0.12171673376836296,0.017666746310958638,-0.19033831617120642,0.20178915374007594,0.1164843380907967,-0.18805943007217066,0.13896981187557886,-0.07563440197615558,0.13970215325327087,-0.042317050391966704,-0.1324051972731214,0.07901397941916151,-0.17599377129803495,0.019232212851683302
Cerebellum_Crus2_R,0.18073253109347412,0.5483139106153228,0.059323517497389594,-0.575389485554325,0.37516512819588693,0.1506877805561818,0.249810944530717,0.3825725565426566,0.7349772843437818,0.7583738786613885,0.8583623269006797,0.13377908506215738,0.8221498325256199,0.718365979458037,-0.7145674505359284,0.749562883256245,0.1232754677099891,-0.5701254136155748,0.07130202027121749,-0.6804835149982137,-0.18918920076852214,-0.45381087869984893,0.7035330629364489,-0.5537463110396814,0.6019541223729653,0.46674113311915877,0.3594172074610659,0.8908500724730807,-0.6043140792000941,-0.5479504961979854,0.2763835291514545,0.06497800579769267,0.24757185414890237,0.6612108762485714,0.022910797961927614,-0.36307503428333054,-0.2576402081499354,0.836047915451368,0.5998051683735727,-0.742144650816596,0.10257279524476978,-0.49019171059619554,-0.4034622697658819,-0.7629051674508529,-0.159895960008736,-0.13667187433695252,-0.5543268186942665,-0.32159886896283724,0.027088268903723046,-0.37418906704806804,0.0007914066920895579,0.7517639905107908,0.7413527738999692,-0.4654485437923432,0.9051993741063338,-0.37623379091943726,-0.4284036239668518,0.23244723964530753,-0.5490610115054758,-0.02007590167470658,-0.6191469078942459,0.24490642651996308,0.8523018341504027,-0.09244467409246931,0.07821212885819404,1.0,-0.28300012837384086,0.5344189834765927,-0.33163552404421326,0.31047811851264373,0.03207652342947903,0.12466273601935178,-0.49753378318929964,0.9009580204372399,0.5153165833570773,0.14901371546795064,0.007069264506612319,-0.3756652739543536,-0.36923831932690865,0.7535602670105255,-0.18961447993052227,0.23258085421966562,0.131425789258283,-0.2900129851050422,0.12144541383423423,0.8648061924551443,-0.15531746607404923,-0.3991066999859015,0.5345503833056157,-0.22098205460551856,-0.4274226909144012,-0.4536737147722245,-0.02065064884524921,-0.5754225547840003,0.48504044969695076,0.32124470418706474,0.3802025893936919,0.3410025214060559,-0.3022628409887207,0.7975397480227501,-0.047264485622114785,-0.5950249000865272,0.8560820501230694,-0.38219763526913914,-0.044826785159341846
Hippocampus_L,0.4610834352710075,0.05762962435126813,0.315275296874679,0.5451193253365557,0.17071005010363596,0.15534811009955019,0.21880603700476017,0.0142707601688088,-0.18490238314868554,-0.33769069986412986,-0.3548652573459982,0.4286810276795496,-0.23214740623633634,-0.2753423824569836,0.4867174161021666,-0.30875872825949763,-0.20355527556635464,0.5785716778783875,0.18636592671009952,0.5207207877274808,0.1885123911784171,0.554697461360372,-0.03936138160995933,0.4806764083240281,-0.16823349486096814,-0.32357433345489045,0.030546313195516202,-0.32824369472029963,0.5866022121330725,0.23032210786669977,0.2560181471188578,0.20762140697793263,0.37345782637989816,-0.3771706235302191,-0.13704368473139183,-0.035107309106183225,0.5721817750522791,-0.3980947364159171,0.0037187870835862875,0.3926227716215116,-0.21004886371721715,0.3213947838235528,0.4729705884524692,0.5374362500884238,0.34575060166911464,-0.20189071882844992,0.6326363537946763,0.4099188497949074,0.239611009583039,0.6230226642164821,0.2719998853412789,-0.45338194170890156,-0.401578397241679,0.4597201080749892,-0.36338594539601954,0.5412738042682309,0.6082225874604683,0.23788498647853704,0.5491595038695588,-0.06843207195091656,0.4623398832825483,0.20545901563628466,-0.39639529212833696,-0.11670659764566979,0.02592920917977044,-0.28300012837384086,1.0,-0.13008987623231844,0.6342695402610362,-0.07868864596169058,0.2591805990470726,0.09929968915079158,0.46341654651208286,-0.4002001530734856,-0.30635414298852354,-0.31635978115463614,0.48508945649802704,0.5955938630568173,0.2435366004888262,-0.36852860745291743,0.5219808975270519,0.20632927324723344,0.32722649949374055,0.34323271620153245,0.3282866661939017,-0.30299996813903174,0.38683889976077357,0.3858361606894924,-0.40135338510219415,-0.1313313089209257,0.6156983856599794,0.38625935335846745,0.46997458292565064,0.5823393987679396,-0.40558492686275144,-0.3585763578713114,0.3481128135373776,-0.38896301871586797,0.6188168547862093,-0.26899504112240963,0.49341575347560074,0.6540028152483148,-0.20172738775387067,0.5971633679456919,-0.13409913583997563
Thal_MGN_L,0.2646816070686619,0.08360271098340193,-0.1222130169730762,-0.6636302726825255,0.3402581184201396,0.3438728617389155,0.020844376450746105,0.4362669299371259,0.556938036715543,0.6086905990554575,0.6743646004357693,0.17629563874304524,0.6486096109448531,0.709086688161441,-0.6316152398050222,0.6971757480055282,0.395678833982539,-0.6085854941837173,-0.1739483240796642,-0.6515951534324257,-0.16572290498619768,-0.34539159318723717,0.6965680871550822,-0.42039033483009786,0.27854933532199,0.6726705326860453,0.2308384128659389,0.5259965763011614,-0.5589787362041612,-0.47681985371158087,0.19906112056411426,0.08533723962370823,0.2425676641216334,0.6888317319388884,0.3939062032729723,0.12951201521433026,-0.30267421091860397,0.7011294129740778,0.3258661937743545,-0.5371575018097955,0.4006730568519665,-0.20885322051770328,-0.3798811568641673,-0.5932696299473655,-0.06199822494231516,0.31679301308293406,-0.452850179556271,-0.10751132853499094,-0.14828681513590922,-0.2650524793349419,-0.3458788886216029,0.6521902490034492,0.7382399503193047,-0.35083205436804044,0.5677609752952905,-0.30149466141481623,-0.42689409993599275,0.3083098860107204,-0.49721165400805845,0.34416906086657345,-0.6106706043154987,0.6331409807675455,0.5997517188630186,0.16761642490925643,0.11885700991241432,0.5344189834765927,-0.13008987623231844,1.0,-0.09593377156396782,0.21257990629152015,-0.12197086103625968,-0.07328459510487854,-0.35446469014832754,0.6473541175336853,0.7897033930352474,0.5143895759160909,0.13832536569323606,-0.3956646398231953,-0.04746052078877717,0.724297197946428,-0.07100987404462993,-0.08016531752226923,0.18421179084691827,-0.11788842047642287,-0.23100187667061017,0.5296959629636145,0.01324620317436522,-0.4816143302325735,0.5442747159705318,0.21100323564208,-0.5353757097729033,-0.4560686271884253,0.07123432808954606,-0.6281769773528921,0.6815372040381346,0.609245044482392,0.10731278406306896,0.6094287694790435,-0.360692358745821,0.5352433743424966,-0.2562924602710993,-0.43273888588020426,0.4344304186311254,-0.42664894435654643,0.37212380541703816
