,Heschl_R,Parietal_Inf_L,Thal_IL_L,Pallidum_L,SupraMarginal_R,Thal_VA_L,Rectus_L,Cerebellum_3_L,Parietal_Sup_R,Temporal_Mid_R,ParaHippocampal_R,Cerebellum_6_L,Occipital_Inf_R,Red_N_R,Frontal_Med_Orb_R,Rolandic_Oper_L,Cerebellum_8_L,Precuneus_L,Temporal_Pole_Sup_R,Parietal_Sup_L,Supp_Motor_Area_R,Fusiform_R,SN_pr_L,Parietal_Inf_R,SN_pr_R,Pallidum_R,OFClat_R,Thal_PuM_L,Cingulate_Mid_R,Postcentral_R,Cerebellum_6_R,Cerebellum_9_L,Cerebellum_8_R,Temporal_Mid_L,Raphe_D,Angular_L,Rolandic_Oper_R,Cingulate_Post_R,Temporal_Inf_R,Paracentral_Lobule_L,Cerebellum_4_5_L,Thal_MDl_R,Fusiform_L,OFCpost_R,Postcentral_L,Temporal_Sup_R,Temporal_Inf_L,Thal_VPL_L,Thal_PuL_R,N_Acc_L,Cerebellum_3_R,Cingulate_Mid_L,Thal_VA_R,Cerebellum_4_5_R,Heschl_L,Raphe_M,ACC_pre_L,Vermis_8,Thal_PuI_L,Thal_AV_L,Precentral_R,SupraMarginal_L,Thal_MDl_L,OFClat_L,Hippocampus_L,Thal_MDm_R,Temporal_Pole_Sup_L,Thal_PuL_L,Calcarine_R,Cuneus_L,Cerebellum_Crus2_L,Amygdala_R,Thal_LP_R,Frontal_Sup_Medial_L,Thal_VL_L,Thal_VPL_R,Cerebellum_10_R,Temporal_Pole_Mid_L,Thal_AV_R,Cerebellum_7b_R
Thal_PuM_L,-0.6848626427625825,0.6137239689499794,-0.40751182887998355,-0.7564856046123792,0.6166412357509621,-0.6722267273384005,-0.4884455356535377,-0.19557512929787177,0.4376346877963378,0.7040158482888892,-0.27573551423663767,0.6769278671982466,0.37137756972526265,0.2602189119776378,-0.6076763609527721,-0.31925024544062314,0.41264639076181253,0.6850540802032924,0.2825425106165536,0.6568649436070886,0.10664118954271595,-0.28734957068083855,-0.04857956776968391,0.6359709123050765,0.28219109794551056,-0.6332828420761398,-0.5293449759592458,1.0,-0.2877019604659825,0.4534650114743872,0.6484398239341252,0.4518676630569021,0.5354009390868459,0.752616778373047,-0.7553713738315738,0.8759689769639545,-0.3846099601876965,-0.1372715341464448,0.5058646513625402,0.3587533119685231,-0.16828250364416816,0.508491932839445,0.18534769040772683,-0.2673251419164698,-0.13250129822732043,0.5882652714375047,0.10478090322196544,-0.7222065352232853,0.9334257036599286,-0.3382348050166437,-0.026377058033570128,-0.6432013657941752,-0.8469866672733264,-0.5025498503429231,-0.3860512525081671,0.3368201894095567,-0.810785978983694,0.2981139647677825,0.04623167820028433,-0.13953383692980328,0.29210547655589814,0.7363465744631745,-0.5339634463420836,-0.6394822204449244,-0.30635414298852354,0.8279204555274062,0.6532613399978419,0.43702441663105346,0.795133798486039,0.9000069386535353,0.6623739586240908,-0.36022326056825177,0.8984587184190511,-0.12087565281247038,-0.8644650391362887,0.8797597479919221,0.5686998962171772,0.5259786434052746,-0.12661007607956484,0.46156581136754476
Cingulate_Mid_R,0.35069647131184556,0.023690009246212604,0.14230609070277037,0.3994617826710819,-0.06580226781639932,0.47873877956200694,0.10202449793306682,0.05675828199974329,-0.0010353931802554845,-0.2622338850003432,0.2701699915799214,-0.18840707726772382,-0.16917684817767215,0.2127049389005798,0.4671291937389935,0.2702304787672614,-0.26197597605729683,-0.006234280648368347,0.12717797973576056,-0.032300602548600614,-0.019946755225072242,0.19262982411338178,0.102752961106445,-0.05163953331229123,0.03539676937036121,0.411389199797038,0.24561084342749812,-0.2877019604659825,1.0,-0.048464175721077675,-0.24215346678308003,-0.24514951962606638,-0.33257104740866855,-0.11163858081956968,0.22992887890658464,-0.16820455110976357,0.34698766116828444,0.36028059077110863,-0.20067222282361008,-0.000482373045215017,0.17156322308437044,-0.12606904233945085,0.19110721892115054,0.1766502356568332,0.1338404210568068,-0.0915699185246858,0.15782047854170636,0.3087560161180568,-0.3599863965588854,0.44184674301177906,0.06263650081277365,0.4788051696298043,0.4671606007965899,0.16176837108154654,0.24543064572803766,-0.040897841981703424,0.4453042188794206,-0.17453720145291193,-0.10752982943902709,0.12689445086333356,-0.06651758316760653,-0.03246287292408427,0.2843429031600315,0.2590383393035634,0.1885123911784171,-0.19007125449705523,-0.057184742822018575,0.02635483434951237,-0.19103920785268372,-0.1898226439936247,-0.28636138061039507,0.1976875558677708,-0.3055807128849865,0.4972600019622677,0.3933860171199951,-0.246767233735051,-0.08071493866406564,-0.13587400111412665,0.09486172578719364,-0.26800539533283513
Postcentral_R,-0.31441888488265946,0.7119493276292296,-0.09980223995982289,-0.2688739546332782,0.8639508917405181,-0.4109059057446121,0.09892259944188053,-0.22653242377662317,0.7499415542734321,0.04198942913452079,-0.13211103457742054,-0.041417935090186035,-0.2691166000841109,0.04363868113853966,0.004534835458802295,-0.06727219146358239,-0.3618151388429169,0.7339689189109744,-0.35797004664726534,0.7410823477502478,0.4245677527375105,-0.3515226575805949,0.02291246131481971,0.8687765808902872,-0.0077818233120259695,-0.15173265290514987,0.0015597560239709977,0.4534650114743872,-0.048464175721077675,1.0,-0.13412806060164503,-0.28433013627955345,-0.23671284545489688,0.12645607660829916,-0.11648592345351219,0.5491437093181232,-0.42270237653520126,-0.21912765559353922,-0.27442933750375337,0.6654775992249291,-0.2538872738833784,0.19881613941698092,-0.17110536614098384,0.07504290600100873,0.2066518158890965,0.11219825969373799,-0.09871711212093347,-0.35860703620877804,0.5145348572365251,-0.0923870017820392,-0.24310138585999028,-0.6515842916922713,-0.38521027481146125,-0.384106833872898,0.04661656193033578,-0.19408950402041178,-0.26775250813857165,-0.3933281972309174,-0.4272157528080274,-0.1373890534316546,0.8683357953654346,0.4945167825610025,-0.2276056686927787,-0.13695905200906627,-0.1313313089209257,0.11254736192335256,-0.01133857468017775,0.2161254421753276,0.11699833492450633,0.5023152079009643,-0.14755286216792288,0.01872240334243074,0.5185809175925448,0.1167707101468723,-0.43363500411386374,0.4806131778658255,0.37118679371953284,-0.21544380557350068,-0.2075327377464759,0.15488397307139862
Cerebellum_6_R,-0.5135594690407994,0.008298209308079004,-0.4556220386653134,-0.644530020672156,0.19557391468100066,-0.5112309915934123,-0.6732501870886781,-0.021013790186397832,-0.21676144598324273,0.9227798699069623,-0.1987563481990829,0.8603936765761581,0.7549857720416128,0.29513288597723064,-0.7746240846830941,-0.3324741126051034,0.8669820452187047,0.0734266389381381,0.6551714755498859,0.012673732697266215,0.01179735263323754,0.0993696158377934,-0.004568754605424106,-0.0029170386398877568,0.37404672876143624,-0.5210924307147493,-0.47337357472731706,0.6484398239341252,-0.24215346678308003,-0.13412806060164503,1.0,0.8736819257997516,0.9149503491798202,0.5982877262801901,-0.732914997566712,0.4349348901832364,0.02856469885166118,0.03580389842202094,0.9402942716707312,-0.04180024567979387,0.04448034968063161,0.24463491573172644,0.2439698351345659,-0.46094790894417975,-0.3762687773971057,0.7468288020906536,0.043020641308633326,-0.6621551994431117,0.6175394661492929,-0.47463017852385686,0.2072436367796335,-0.10638973355540023,-0.6825490482201378,-0.20626939026967056,-0.4181093715536243,0.5411433903163544,-0.7119022685033405,0.7642568879416185,0.288160945586228,-0.1700229367008923,-0.10778997885257433,0.22702941309144178,-0.5607631019497191,-0.6950334488078109,-0.3472408326334765,0.679295875909582,0.7141985197995468,0.0941294634056751,0.8446781622197641,0.5671042331053104,0.9354384139324385,-0.30412281608988884,0.5788403774927515,-0.4223078239890151,-0.6872922111934385,0.5022556270103137,0.5056224574420924,0.81814062184683,-0.16662086442950194,0.427475618248321
Cerebellum_9_L,-0.42382300640386483,-0.1861481934669504,-0.33921376827070154,-0.48463162742613397,0.016466201379861253,-0.32435465758448423,-0.6930340196949846,0.2370428934442735,-0.4387119442069292,0.8258318781443451,-0.20060059343535644,0.8725550534034464,0.782239929555642,0.3576758848471138,-0.8064101197144541,-0.1942898152717226,0.9675973715497109,-0.14376873495202705,0.5760633223406464,-0.2141477155399248,0.15468883398742886,-0.02817819081948404,0.009641725706519434,-0.2279768715231688,0.37910496314118175,-0.3301898879276644,-0.4139283255001084,0.4518676630569021,-0.24514951962606638,-0.28433013627955345,0.8736819257997516,1.0,0.9598739879487265,0.5577711028677104,-0.6374896208911519,0.23861936003527742,0.12783767467358587,0.3014498201395846,0.8798839786386657,-0.1570120319405573,0.29954254450385337,0.2494954192446367,0.268201940660452,-0.4878621207421572,-0.39612417989360527,0.6589787328288865,0.10882699093128616,-0.5322307200051819,0.44283022544693784,-0.45083304096341575,0.3968756773732156,0.0663465017218008,-0.5386197386725418,0.0626635490788813,-0.3345615096880863,0.5984372852147948,-0.6136137932449767,0.8765564896357741,0.31820274996358716,-0.060506612822612216,-0.11978817875239184,0.029397496447775007,-0.3976804172831419,-0.6261922438796791,-0.32824369472029963,0.5548741737185178,0.6519733491250057,-0.046370014314673365,0.7430822437912218,0.43351432333259793,0.8743736420854092,-0.26583554955329247,0.394318025297408,-0.5344440451905677,-0.5337443588732732,0.36707320386945663,0.3763043308564852,0.8048290515470569,-0.06934605604366009,0.3201843317939811
Cerebellum_8_R,-0.48902764964852713,-0.10439351975716138,-0.385617359451979,-0.5837383836394101,0.07843712451073737,-0.43062460028513394,-0.6776653613797935,0.17792470331872004,-0.33931430616976455,0.866633431459778,-0.21792128863705187,0.8760847116439779,0.7663845230336799,0.3407311691450779,-0.8234101668638866,-0.24815158702404297,0.9521161881745104,-0.053710979707215584,0.6018702027527102,-0.10927948048846292,0.120048671234654,-0.04376469025954198,0.004116470699124249,-0.12440895437307313,0.41319529023394885,-0.44371696284543705,-0.4577857448925844,0.5354009390868459,-0.33257104740866855,-0.23671284545489688,0.9149503491798202,0.9598739879487265,1.0,0.5811368737718807,-0.7036209004787184,0.32771144715720785,0.0705975314015966,0.16597023623804927,0.9076020037777717,-0.13402269598599195,0.21323532303852552,0.25730137312661217,0.24182786373847773,-0.46880703669276896,-0.4018178462800404,0.6963309236814652,0.10357656420457888,-0.6125631094750641,0.5286775220770401,-0.49369691803696336,0.3209998896594389,-0.058012458306632535,-0.6201057813579038,-0.03722914711725923,-0.36125932148662593,0.5944220684356061,-0.6833344362022826,0.8739082451537509,0.29434768929514804,-0.10459373962447419,-0.11709617555435,0.10876802156357401,-0.4634917713377018,-0.6669641186916855,-0.35090922417967146,0.6191513889511664,0.6749512577484285,-0.002587467311717544,0.7813670308938856,0.49010168737846854,0.9198631387255531,-0.3053146609185595,0.48174275192108273,-0.5315510911368146,-0.6250971259648498,0.4307045037508681,0.38412748040772177,0.8033619011519052,-0.12128902864569645,0.4098135196169546
Temporal_Mid_L,-0.5402416541870595,0.4570495963827741,-0.2284881616393015,-0.473086568645782,0.30313568586325423,-0.29108242002097195,-0.41199110380982085,0.15153830218041042,0.30354409452082715,0.5585743415294075,-0.043405345519614294,0.7800906205360896,0.43294003080309745,0.5000607198262701,-0.45558034836465594,-0.24101588747568184,0.5469830679932957,0.5431464597326744,0.4039126332289303,0.4984138745218787,0.01710822072099526,-0.19452486373740083,-0.05612052523980203,0.397238041356513,0.28779853441846304,-0.4694051873468365,-0.503310101790419,0.752616778373047,-0.11163858081956968,0.12645607660829916,0.5982877262801901,0.5577711028677104,0.5811368737718807,1.0,-0.6494803813684747,0.7938680805680481,-0.2233506618885977,0.1114420980498309,0.4562481285890488,0.15666513377948843,0.14998994274863556,0.4178881792657108,0.5480447821040052,-0.1378473978787976,-0.1592941907954765,0.42668613282341067,0.5993905068084167,-0.4913083450768088,0.7367078430197489,-0.006610302397593826,0.19062498488297283,-0.34395374716279503,-0.628846944034132,-0.20645770161407415,-0.33180854001885635,0.4710183409680923,-0.6200082893341375,0.4349029989774239,0.10974105609526272,0.0468613273699212,-0.00010942179422060902,0.6130452524365352,-0.32607345645063357,-0.5436835498214666,-0.16952506399634942,0.8181961795582688,0.8330988562862123,0.4588128064430115,0.8058602712213091,0.8029758785589911,0.6749998506930455,-0.2018030387492031,0.7280501431525807,0.09184473487720703,-0.5659884009310698,0.7104948665616161,0.5444573160047957,0.5727407168499704,0.08729983582710173,0.4518905475924749
Raphe_D,0.5945944142143263,-0.2544447072011997,0.3156208501290652,0.7225927599790135,-0.36540824545379136,0.6413242708651752,0.6234811421273276,0.09165345313652842,-0.09214824271514388,-0.7659233810752101,0.3045500770943325,-0.7151405797756435,-0.4864182749710123,-0.26721625005764543,0.7194837283039207,0.42063561594409626,-0.589053903636289,-0.3582915843898599,-0.38036998137635086,-0.3408412602370545,0.07015090443148188,0.32213983334030033,0.02743316078454645,-0.3273219165975037,-0.4789231214445614,0.6724454682313792,0.3793423790327557,-0.7553713738315738,0.22992887890658464,-0.11648592345351219,-0.732914997566712,-0.6374896208911519,-0.7036209004787184,-0.6494803813684747,1.0,-0.6610389220101629,0.14791907808486707,0.009863063222803635,-0.6724186724789594,0.03588050142490029,0.11773579125779099,-0.29213764140146764,-0.07087812762191756,0.38682960238988884,0.36383710175479805,-0.6193535753593002,-0.12404493419916125,0.7334546255320253,-0.7348261679621546,0.3647070578938461,0.02778905915343631,0.36943522603989737,0.7570556756230715,0.41565253081788556,0.40152086409826726,-0.4167822598884478,0.785822436304766,-0.5044770915207575,-0.051221941687417234,0.1789666780386719,-0.052035428346111016,-0.45850670936893395,0.5315776278049666,0.8195578450150454,0.4623398832825483,-0.7604806564963413,-0.7227488369234532,-0.19238778119166156,-0.7122432056274881,-0.6695505370711076,-0.7410021192667124,0.4640354407291489,-0.7359611397573799,0.22790782748443508,0.7884013924514441,-0.6936504053102744,-0.4324018684825627,-0.6546561313636639,0.2586555189340393,-0.47170853039757055
Angular_L,-0.645477634258357,0.7896305791842442,-0.31742093149438894,-0.6231380839629554,0.6195123238430521,-0.5731277560002951,-0.29302981234683184,-0.15693831219561472,0.6852539387683855,0.4924368603168944,-0.12364390516794163,0.5154749836299866,0.19092227402420484,0.3068898687889775,-0.3799246437985671,-0.34739804208884506,0.18458712793542778,0.871870203193166,0.1546310426720577,0.8583694877964108,0.07397136813810458,-0.3158645899697131,-0.08070557035860748,0.8032147141806701,0.20913639033620485,-0.5929350114125522,-0.40866565875173444,0.8759689769639545,-0.16820455110976357,0.5491437093181232,0.4349348901832364,0.23861936003527742,0.32771144715720785,0.7938680805680481,-0.6610389220101629,1.0,-0.44626816152927495,-0.19110624210064578,0.27104028341311437,0.41630374545077,-0.20985204960119502,0.3041359771810674,0.22660351342588403,-0.1110761757082316,-0.008188653180362167,0.3977800259076584,0.2908231123892787,-0.6753620748244247,0.895762580095217,-0.10916849645963705,-0.13593096510228833,-0.7233720115409213,-0.7628756445272232,-0.5347926969832052,-0.3055256393089752,0.2559819573668731,-0.7142460913458033,0.08913842544948664,-0.21755130113703255,-0.1090968330094052,0.31337667052161666,0.8567445061812904,-0.49537507650312634,-0.5874438842917844,-0.31967413410442785,0.7294203205773799,0.614550976993874,0.5370952526080023,0.6829092512675214,0.9049592619286235,0.4855827905073916,-0.2494928754302244,0.9141620435633133,0.16720594395674768,-0.7631780579659332,0.813685236967353,0.5662095658780306,0.3085367172969305,-0.13740123324458592,0.4857914095462712
Rolandic_Oper_R,0.5725867980506321,-0.37627162049677965,0.26050897392589617,0.309358277772204,-0.24648264257511548,0.3547308160358455,0.01987546915323368,0.25074577056253033,-0.4830414917088064,0.015799700932728616,0.24468796666442788,0.026239057489045127,0.11963887908303548,0.09821396024916718,0.10848344229025869,0.3587251183539144,0.17591466404680933,-0.4792167463837385,0.44847458723104106,-0.47663444723663234,0.01647602386818884,0.43273478709781305,0.02952648730219515,-0.49311929950687905,0.09990568185743431,0.35214886968341164,0.35826823982949274,-0.3846099601876965,0.34698766116828444,-0.42270237653520126,0.02856469885166118,0.12783767467358587,0.0705975314015966,-0.2233506618885977,0.14791907808486707,-0.44626816152927495,1.0,0.31904557558519675,0.211009187896187,-0.35137563862174886,0.2620227991519117,-0.10721036937044649,0.11784142629495299,0.1034350066191932,-0.07213580966072905,0.2761825817839303,0.009837038055465618,0.2598108446421211,-0.4608898793206808,0.09184225377769586,0.21934162934928364,0.6169359986748553,0.43005002173716206,0.45497092674178846,0.2464311446220658,0.1654080257459028,0.321599214456376,0.25969405030771836,0.335530249584727,0.13293791966338905,-0.20715119459127984,-0.39702344575343357,0.24626180944854192,0.17860737435767168,0.18636592671009952,-0.1772978896396699,-0.08699201366289566,-0.3502961237083433,-0.11094695292778417,-0.3942144941062132,-0.05133321748205707,0.16879002391665165,-0.43870709921672685,-0.1445324840252136,0.3554684428904862,-0.31446690744885986,-0.26147131297023013,0.072034886577102,0.09142753810655545,-0.06350222750151499
Cingulate_Post_R,0.12723290796707168,-0.21004608224461102,0.155608188691398,0.23225192520918278,-0.13791552185898615,0.33309217076393716,-0.14669178220551518,0.5397516174479264,-0.3242756618499332,0.0598070766559473,0.23947157115509426,0.24960468959074864,0.19658486176094056,0.5141658507085648,-0.03646496456682435,0.27215603650301334,0.28778210390748965,-0.21546377364722366,0.2118119342328217,-0.2969160984667404,0.3647335397240936,0.07376487945842518,0.08043406842897209,-0.31422764774860185,0.15147111700065155,0.38387724919203625,0.020979870634488244,-0.1372715341464448,0.36028059077110863,-0.21912765559353922,0.03580389842202094,0.3014498201395846,0.16597023623804927,0.1114420980498309,0.009863063222803635,-0.19110624210064578,0.31904557558519675,1.0,0.1495469999300123,-0.0958037898966815,0.7504032793996163,0.055963391562179714,0.28479719696861316,-0.03313614193896676,-0.11015602107807736,0.0643502999753655,0.18649867226527994,0.11878848466539037,-0.1964735691681145,0.14070652219414162,0.604730057769558,0.4077359194292126,0.1852145406427542,0.5146752320679038,0.0026652596173025156,0.2449311323068037,0.10681614487516351,0.315618714852805,0.22265465853632693,0.058232307120109676,0.013086023418069885,-0.16913262126227613,0.16915744639545213,0.06737624850322277,0.21880603700476017,-0.09813721796761954,0.0838587213832302,-0.27659488585968195,0.08283975648979208,-0.06957348313549659,0.04870140920722049,0.21744680360317564,-0.22767508969180078,-0.07750466730653649,0.15718698877064033,-0.12060785937316547,0.01735536628418534,0.16803270865390652,0.07551663715848286,-0.05192390939785376
Temporal_Inf_R,-0.4215570299689706,-0.13667987864429332,-0.366653897907748,-0.5641382204544593,0.07526376564068832,-0.4483794662543115,-0.6365925784536296,0.04276195247464852,-0.3590858293574903,0.9189290925057082,-0.11214853168943587,0.7850683572831618,0.7413144448681634,0.27462139906440675,-0.739668913176955,-0.25069425894606384,0.8711380137823211,-0.09266946411917802,0.7555191595441284,-0.1477270799970567,0.01584843413942026,0.18970436647552485,-0.042543052926680536,-0.16060951961638792,0.3768236507104341,-0.3933729241237827,-0.34975179149967356,0.5058646513625402,-0.20067222282361008,-0.27442933750375337,0.9402942716707312,0.8798839786386657,0.9076020037777717,0.4562481285890488,-0.6724186724789594,0.27104028341311437,0.211009187896187,0.1495469999300123,1.0,-0.18371293203850655,0.1269913512269739,0.1413026151249171,0.18419356589019661,-0.4258601146589104,-0.4441464576999503,0.7877416833284409,-0.048302479963428194,-0.6173558230585313,0.4581506826130844,-0.4865424867448964,0.2870576220652873,0.008022618624180411,-0.5350376694670105,-0.06989745583705761,-0.37102941873742223,0.5614432582508875,-0.6083640315110699,0.7992409002480262,0.3613074358229974,-0.17230613929613403,-0.1885097954599589,0.06889818985025024,-0.4915345687155981,-0.6264490139525504,-0.30299996813903174,0.547782267199803,0.6183699725877299,-0.115982561109814,0.7353952543259578,0.4086403428841955,0.8563468419986344,-0.26049565428841037,0.42627632974829754,-0.5213255507305803,-0.5996908500610197,0.36361007650933697,0.35718558423839736,0.7902646915733229,-0.1869042107667095,0.41898536037707956
Paracentral_Lobule_L,-0.1794975344998052,0.686766011224695,-0.190750116593076,-0.14395260821764397,0.5342598996526725,-0.19957538571890307,-0.06233747120844017,-0.2022410161642363,0.5321184305725319,-0.0176329925274135,-0.09300514784310797,0.0511155474969448,-0.047006539231186584,0.10729628003536361,-0.011157253362062601,0.23770249743257316,-0.20875147751656936,0.5786278399290269,-0.24017681539938146,0.5323752401769949,0.5756673696317812,-0.2112960683131919,0.10710351088733752,0.5467027575104835,-0.013375911228130973,-0.03884797090279699,-0.0848783339910805,0.3587533119685231,-0.000482373045215017,0.6654775992249291,-0.04180024567979387,-0.1570120319405573,-0.13402269598599195,0.15666513377948843,0.03588050142490029,0.41630374545077,-0.35137563862174886,-0.0958037898966815,-0.18371293203850655,1.0,-0.08184401511449987,0.21097190362855392,-0.05896362638243652,0.06357416910748448,0.5310316077532166,0.022075506666591416,-0.18404973348003362,-0.1340320858420037,0.38970936360941083,-0.0052639796319474364,0.004580389446142461,-0.46905227023446916,-0.2849776547653585,-0.24477207937710663,0.1978748476271812,-0.0747184526553655,-0.20447189492863466,-0.26957349162158567,-0.2933361774827515,-0.08516208542228487,0.6102974963710827,0.5745350087766754,-0.22222935603879446,-0.0317704217154263,0.05073942726740864,0.03961579272174523,-0.08656121353359929,0.4012964191353349,0.14717320370295103,0.39884667742255053,-0.022814485106446843,0.08226823977852087,0.3701628949933517,0.09344927893193766,-0.2776070474516662,0.35013393191337083,0.3436890755071487,-0.04099356123648987,-0.06152904230194999,0.038916736982672576
Cerebellum_4_5_L,0.10712901797969746,-0.2072795845900276,0.22923945082792282,0.3477754800387242,-0.17477936880677689,0.4521775926126729,0.04179169527470006,0.817299117571511,-0.2942245638706991,0.049940985166899446,0.3628790545764369,0.3171469544245701,0.15796086683081256,0.4634195824699318,0.023928411067962042,0.3475623984702651,0.3285853794569922,-0.22395879520944034,0.2131316471133224,-0.2912015622864613,0.4050069633107339,0.20223525567456505,0.17944843836224478,-0.32095740172858295,0.15509480126219438,0.4678899880490929,0.004885696605735703,-0.16828250364416816,0.17156322308437044,-0.2538872738833784,0.04448034968063161,0.29954254450385337,0.21323532303852552,0.14998994274863556,0.11773579125779099,-0.20985204960119502,0.2620227991519117,0.7504032793996163,0.1269913512269739,-0.08184401511449987,1.0,0.10020050182456787,0.47738863097383977,0.1331060438555127,-0.03788922009172868,0.027143964329826794,0.33232414451622444,0.20258737627457407,-0.20278390387929626,0.21253000091380847,0.8004942408530218,0.34671921547572865,0.2327541891958985,0.7622770477030553,0.06444112905640471,0.19623861369883613,0.1734980393435951,0.3907356242423676,0.2525236939518144,0.17426735356260453,-0.008221971895444652,-0.20551646704401033,0.2665817405017628,0.20338651046322473,0.4267267425713237,-0.06481413185107186,0.11313601576656578,-0.231554175834238,0.13168370555930742,-0.03938212964678824,0.054473143655367484,0.33883687777397514,-0.2427072215978273,-0.04013195724231884,0.24146878191463794,-0.14059296551989903,0.06782957025737414,0.1422255686270779,0.20515173955299798,0.04676608221446954
Thal_MDl_R,-0.1703874609897412,0.2405343502126835,0.1107921304496089,-0.18374042417972833,0.28690462897796654,-0.0355555979919446,-0.23770435902132214,0.1022508474754354,0.05499661957630799,0.253619574965583,-0.16284718775640006,0.3967263615139705,0.145234161319487,0.07303217782987516,-0.2717649721455175,0.17695203484193783,0.2530489633134274,0.2429745204064108,0.06841574594990021,0.21639579241984747,0.1503434127450007,-0.19491129489578743,0.25127426447430984,0.20199124204365046,0.344328190358831,-0.10303201736988654,-0.2673884177697843,0.508491932839445,-0.12606904233945085,0.19881613941698092,0.24463491573172644,0.2494954192446367,0.25730137312661217,0.4178881792657108,-0.29213764140146764,0.3041359771810674,-0.10721036937044649,0.055963391562179714,0.1413026151249171,0.21097190362855392,0.10020050182456787,1.0,0.22577173523715027,-0.06808744190050069,0.04281275055130991,0.2507880214032715,0.17749937301844113,-0.0006242905894839937,0.3715305328875181,-0.059793983428319764,0.10379903266933573,-0.161124615949654,-0.21171166754882728,-0.04145273045135731,0.008278860099503243,0.23238455677550063,-0.20658658740251223,0.21725441869257556,0.322916233793388,0.3072477965542904,0.1507777482488109,0.3409359200014523,0.21111495245322098,-0.04042448213751234,0.20545901563628466,0.6343689346892287,0.3271138352211661,0.32117920711937153,0.38142869629962406,0.4196153207843217,0.26954741675145516,-0.1700905316933225,0.27741787026065506,-0.006632289919516803,-0.20480090948033808,0.6349290351134695,0.1604500036985551,0.263987832175782,0.38172961087573093,0.1194839180024802
Fusiform_L,-0.04293120487145383,0.009178890004845789,0.09046841846997321,0.11135931651966673,-0.0911980829841591,0.2724360239223703,-0.039380835797707146,0.43895473593924933,0.059513998625721244,0.15426132219367295,0.29421101783784,0.4682900920167017,0.1776568994677819,0.3612614610968605,-0.05707300665714746,-0.040229112956018206,0.33726165760029336,0.19466396123473853,0.34693325327864677,0.1054870165063884,0.05564920838376664,0.3709974122480598,0.005319836275498416,0.014047174619711148,0.09433721384768054,0.052212791538393234,-0.2634692034830179,0.18534769040772683,0.19110721892115054,-0.17110536614098384,0.2439698351345659,0.268201940660452,0.24182786373847773,0.5480447821040052,-0.07087812762191756,0.22660351342588403,0.11784142629495299,0.28479719696861316,0.18419356589019661,-0.05896362638243652,0.47738863097383977,0.22577173523715027,1.0,0.11992455845555798,-0.20337323869376212,0.1675142466690475,0.7630688548405052,0.033787686251956106,0.13465433222973952,0.23586901016718254,0.37770297360931787,0.1328363688146428,-0.0293901215835589,0.2985461850814898,-0.10176547532518847,0.25738181425864265,-0.05388917624781723,0.36678796023672094,0.17875075112093927,0.18913177427525385,-0.11442202111424173,0.09899515478182505,0.13657162016762475,0.026659313337940246,0.2560181471188578,0.3993638983565319,0.42448779739537246,0.2711767564769917,0.4447402237098458,0.30653519233976867,0.3191979197472984,0.09173101502195505,0.14740609839474497,0.16192935694579963,0.051939015923513,0.22113266832495923,0.14002269701913075,0.15502190763848805,0.23882090231794642,0.0880440021293592
OFCpost_R,0.35624824497017726,0.11629666834440852,0.4350720172789474,0.41546771817674827,-0.02297781432031881,0.374189452498378,0.7453677808951351,0.24428788887668051,0.23812905655778313,-0.4281445374731226,0.6229035347995596,-0.37895691218838246,-0.3432126168434422,-0.02486039414561629,0.5975482757386056,0.2400243580799772,-0.4437808203866923,0.0871025096197047,-0.0034603319747728845,0.11386111672252788,-0.07090836357733538,0.29665658245553433,-0.10304548888707343,0.08135584104683694,-0.09174170716414078,0.32259147396196747,0.3698120741315845,-0.2673251419164698,0.1766502356568332,0.07504290600100873,-0.46094790894417975,-0.4878621207421572,-0.46880703669276896,-0.1378473978787976,0.38682960238988884,-0.1110761757082316,0.1034350066191932,-0.03313614193896676,-0.4258601146589104,0.06357416910748448,0.1331060438555127,-0.06808744190050069,0.11992455845555798,1.0,0.22154942675634878,-0.2789394414933991,0.23450244643053555,0.40497286636291074,-0.2920496707830155,0.5349422379457008,0.1859046307208444,0.045652200729082056,0.43757805954817774,0.2193696368310581,0.3810327115413957,-0.3093653225423707,0.4490448204504297,-0.4276367554173654,0.0439009143823922,0.2442839391701145,-0.011123665553916627,-0.008136888048862347,0.40512223742883097,0.46891822658224286,0.4597201080749892,-0.23479837159548297,-0.12696475438427854,-0.08488535310274771,-0.35443358906188294,-0.2080093118720375,-0.4744452169433979,0.4056209094171868,-0.27605909041318255,0.4038442740964609,0.44190615153162055,-0.19601852435680697,-0.13263094906612471,-0.3435816127252604,0.2687228684006477,0.15636456074545485
