,Precentral_L,Precentral_R,Frontal_Sup_2_L,Frontal_Sup_2_R,Frontal_Mid_2_L,Frontal_Mid_2_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_2_L,Frontal_Inf_Orb_2_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,OFCmed_L,OFCmed_R,OFCant_L,OFCant_R,OFCpost_L,OFCpost_R,OFClat_L,OFClat_R,Insula_L,Insula_R,Cingulate_Mid_L,Cingulate_Mid_R,Cingulate_Post_L,Cingulate_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Lingual_L,Lingual_R,Occipital_Mid_L,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R,Cerebellum_Crus1_L,Cerebellum_Crus1_R,Cerebellum_Crus2_L,Cerebellum_Crus2_R,Cerebellum_3_L,Cerebellum_3_R,Cerebellum_4_5_L,Cerebellum_4_5_R,Cerebellum_6_L,Cerebellum_6_R,Cerebellum_8_L,Cerebellum_8_R,Cerebellum_9_L,Cerebellum_9_R,Vermis_1_2,Vermis_3,Vermis_4_5,Vermis_6,Vermis_9,Vermis_10,Thal_AV_R,Thal_LP_L,Thal_LP_R,Thal_VA_L,Thal_VA_R,Thal_VL_L,Thal_VL_R,Thal_VPL_L,Thal_VPL_R,Thal_IL_L,Thal_IL_R,Thal_MDm_L,Thal_MDm_R,Thal_MDl_L,Thal_MDl_R,Thal_LGN_L,Thal_LGN_R,Thal_MGN_L,Thal_MGN_R,Thal_PuI_L,Thal_PuI_R,Thal_PuM_L,Thal_PuM_R,Thal_PuA_L,Thal_PuA_R,Thal_PuL_L,Thal_PuL_R,ACC_sub_L,ACC_sub_R,ACC_pre_L,ACC_pre_R,ACC_sup_L,ACC_sup_R,N_Acc_L,N_Acc_R,VTA_L,SN_pc_L,SN_pc_R,SN_pr_L,SN_pr_R,Red_N_L,Red_N_R,Raphe_D
Cingulate_Mid_R,0.8331089276702236,0.6466186306913912,0.6307920608256999,0.6462663199215356,0.4825932689232914,0.566934324,0.5243740006914454,0.5253627451109457,0.4158564938779241,0.12272172473187799,0.25854599984530546,0.19699743287532281,0.6906038961743569,0.6203549141961691,0.7910624720291515,0.8068319547939137,-0.099264894,-0.02322208,0.6443578567531046,0.5890705370056549,0.12818054786933183,0.086277624,-0.064158337,-0.066665167,-0.111922588,0.020866171303108492,0.11724774169699911,0.059836131811844315,0.07261787,0.095951602,0.30767722214974436,0.062327164,0.3153833635701358,0.37329530538909567,0.9356126812087324,1,0.6309165227479031,0.5832963744596803,0.7727170289043833,0.8068162424051103,0.6196849107937349,0.5393240956010662,0.5089944329282671,0.13014209436065832,0.6202236841832622,0.5404163813147617,0.5631146049710751,0.5755148308924285,0.6211985893612099,0.447765556,0.6677314303143141,0.6945938140401058,0.71652129,0.7275340810376599,0.4010645638363847,0.47769774007583843,0.6971724352044266,0.7502441510960917,0.691506494,0.7432923946479578,0.6009449649084052,0.6273072364743969,0.6306671734476474,0.6700398814227949,0.8480212681790738,0.5373070662317185,0.074624035,0.026550682243622004,0.1646765892909276,0.16620175077126104,0.222645294,0.2632549680714934,0.4886304740867488,0.6520977453399902,0.6506344796706824,0.6420731183968605,0.052566512173359295,0.042859425,0.5355258928606373,0.5824290480983256,-0.053083516,-0.035150388,0.5389461860932446,0.35624959580468385,0.2988014907774156,0.3271926643169556,0.25722976634407463,0.20535579041705151,0.5662111808438388,0.7292005721198892,0.6796364044600848,0.5953244164709178,0.4854713010739697,0.5205107642369753,0.3558785699413629,0.4351034687967466,0.5182622184576112,0.3644667011761216,0.4200700786174347,0.3957042604483618,0.6873430278989693,0.5089353904564373,0.21667725286991965,0.3307095393156548,0.07797693,0.10613777949993103,0.1833259943853616,0.05724789,0.088404431,0.3473365657514602,0.2761400426419037,0.2658415985794583,0.6874660565958494,0.10310129876189962,0.16692382447051293,0.5847395667673106,0.5126824058651211,0.1812369051526289,0.34712651014591855,0.1361836521377563,0.42537637449940024,0.2325594411261723,0.3111044570233765,0.540347168,0.054291884,0.5323312678952349,0.5770284568252645,0.4303111905450896,0.34210798878970533,0.5990830379455262,0.3622013469296724,-0.042833419,-0.011268559,-0.001289435,0.1240689028509658,0.307138361,0.1984872854987922,0.19141111382420897,-0.100206995,0.33399998315665697,0.4879334431606949,0.5769204173304187,0.6022183157939648,0.29745775243879985,0.5280386870722148,0.5982525581259766,0.29293375083245804
Cingulate_Post_L,0.5433726255504345,0.36679488866647747,0.46885343252390305,0.35058491665210867,0.4824561523064368,0.49584893981882844,0.38870525605811895,0.3120062890180781,0.37740502566035855,0.065418254,0.094144699,0.2192059177085022,0.6267245157225669,0.525823038,0.49646141944155225,0.5492748110604887,-0.109647764,-0.189586644,0.5072638221864274,0.4100609904489058,-0.017167567,0.2481728620492602,-0.179609584,-0.174014152,-0.186416892,0.029523542,-0.01368625,-0.016007839,0.20068243964568885,0.047368588,0.1270567715473455,0.097803301,0.1567781208064411,0.1480022120295094,0.5875982684448464,0.6309165227479031,1,0.8802299020616265,0.5073757368553904,0.5763704146562192,0.4341602844000478,0.31024589606761915,0.47017553537651213,-0.020521907,0.6631386928479359,0.549829805,0.4568117648100966,0.5014410757253283,0.5572535745800713,0.4955936709491537,0.555469909,0.5166790383354795,0.48888755314070065,0.4117801503376517,0.11205016394499512,0.19176692234564288,0.37434938392693784,0.40693499680461176,0.4892086643186103,0.41557862,0.4618269657192337,0.45844987345129207,0.4714775485278593,0.688666387,0.6132856294096174,0.4464819111616337,0.06357109,0.001795623,0.002304402,0.086738911,0.15563584760579954,0.099938155,0.4632986053285116,0.6128822254282061,0.5835749376634006,0.47066123929819614,0.009057428,0.022330063,0.6008813716282464,0.5059056872845077,-0.049463201,0.03500789,0.5228978710476689,0.11590824605396412,0.3064417604742678,0.2477672845674249,0.21085661199193537,0.099173458,0.46649475012220903,0.4338168642349287,0.6273782380748173,0.5642201473194478,0.4624357730842096,0.5085558926377107,0.28479370266473286,0.3675112987893015,0.4340751493458774,0.32262271213875393,0.23856593331430573,0.3740346088271989,0.6856273897566009,0.4555753548469556,0.17546155813944656,0.2640225557665554,0.11667043129637769,0.1955862400099268,0.28435261296463615,0.10189427265985802,-0.05258266,0.33049354036478223,0.22125161974748872,0.249537748,0.5807203288866103,0.2588317111634144,0.3113292526273773,0.571284237,0.44529730295160863,0.23596627494757857,0.3991630960463819,0.15562050816467526,0.5355225272579665,0.3939445113502085,0.4541119898456145,0.39109252278457607,0.3355241619943188,0.4243598194303744,0.6997844878388483,0.33597647395174857,0.3099823205161642,0.35623116662285687,0.3564492146534421,-0.201248264,-0.043156247,-0.078445177,0.16651157943074163,0.23075438160354464,0.18584300972303444,-0.098344535,-0.176353588,0.2526307113761374,0.4992544195923614,0.3039918398390701,0.4844862872312481,0.18063148817777702,0.376686659,0.49801602971448306,0.3315632174977568
Cingulate_Post_R,0.5307813811935954,0.39232476238129405,0.487116242,0.3299042475000529,0.38412500046500714,0.4101249991372445,0.38213351410337176,0.3216469184970101,0.33310345270480934,-0.002342274,0.071310071,0.18085252887034622,0.5288596582769435,0.4697828943870949,0.4750692395395978,0.48918556601244917,-0.098190226,-0.133441671,0.38542812911700597,0.29088329096924315,-0.120738713,0.1772104625936303,-0.15284029,-0.187746634,-0.128354136,0.070528058,0.085467061,-0.041175531,0.13437643653660758,-0.09301233,0.10637399028584392,0.08201637,0.1547829196233058,0.11597677026581008,0.5682215828415641,0.5832963744596803,0.8802299020616265,1,0.563733663,0.5349010734891066,0.4753150663317722,0.24423404825464604,0.47170834245623183,-0.09633714,0.6236519077191729,0.6077610186042594,0.4947254126001403,0.538394594,0.5220096891920386,0.6167035260158713,0.582896632,0.47204451955878457,0.37652120552225393,0.34200605283237306,0.10540562177995882,0.166068442,0.3512288996317624,0.37396158232346327,0.4774577986509382,0.33629253181948926,0.5080481643003901,0.47558384129020914,0.44265446636010575,0.5956014878545252,0.5477355489185708,0.3978749411104356,0.090653846,0.007464319,0.026184597688826996,0.048135318,0.087828984,0.07454939,0.5062771012454258,0.5303395460452226,0.5104642604062389,0.3827794851634108,-0.119610703,-0.077376806,0.627015239,0.6439659322029465,-0.202106904,-0.003672726,0.46365043772597686,0.15077572174553128,0.4236524651297299,0.3981434899145924,0.34592227934403774,0.19778752642158456,0.523554533,0.4124058855856341,0.569786209,0.47462986860719414,0.5322735958759074,0.5537878510942036,0.36566902677808666,0.2762808666319353,0.4539502325184154,0.25513021114795903,0.3015515577141141,0.29490113475093044,0.5952435876548243,0.4705190812189052,0.22193556464012068,0.33654051053480627,-0.042390775,0.11169412594801377,0.11580812189649736,-0.001226731,-0.060434036,0.32210152551829907,0.076823742,0.10277417487782106,0.6216916430759346,0.18034633856714521,0.2118072433138513,0.5517012351055639,0.43190730847730346,0.13146561290377892,0.2508412553820669,0.050283875,0.4385554474351679,0.3377123235764125,0.32418023385240496,0.4747595890492716,0.278400665,0.5286861344194334,0.7334595555075258,0.40931082707513766,0.39194580011132013,0.35517740195581327,0.3275549538422862,-0.173119973,-0.03064043,-0.143549785,0.037339343655731966,0.084204113,0.036016869369098425,-0.132341282,-0.219970323,0.2894679982109465,0.4827016378213478,0.2445395533857676,0.430551459,0.2668575595472907,0.37853853315832986,0.5194001105181183,0.40475968577977395
Hippocampus_L,0.7297204364402624,0.794980319,0.8237188725075546,0.6596263508704354,0.5108975240269839,0.6011581614932671,0.7112557900658977,0.6047705118794673,0.5492472478998531,0.2199762322498743,0.2201223943292501,0.28648137760648634,0.6558079363053857,0.5719431562704465,0.7746980150063654,0.7844559263976532,-0.036116373,0.086622497,0.4777901780631877,0.3081933247399162,0.059245566,-0.043923833,-0.01211979,-0.086525344,-0.059174199,0.11271026904689233,0.4617416513099959,0.092273836,0.098598539,-0.096891999,0.24623494523325254,0.16227059857753315,0.44753014702330457,0.42080103607168534,0.7275103154511715,0.7727170289043833,0.5073757368553904,0.563733663,1,0.8853958500587684,0.7546237140951468,0.5495452661237695,0.6546649815509824,0.094691149,0.6032881239517851,0.7056399602304504,0.5060475129506299,0.7528291641004106,0.6743214246668237,0.48292532980629865,0.8485295711015219,0.7525425882780558,0.48885771281593327,0.5101529977312378,0.051193505515655074,0.15206311595240488,0.4043486811320178,0.5679066206117327,0.673142131,0.5703600817038044,0.441118515,0.361225951,0.32871641538435786,0.46207346751357353,0.6847690551846856,0.25518786552797723,0.18254529415133197,0.21578025205292173,0.2627318370279352,0.18933098753984368,0.24316649102533638,0.34219934111273814,0.7293219268868746,0.5462316560290633,0.7650901543994394,0.6276790091427223,-0.080700145,-0.173047747,0.6538992518963979,0.6515775979518895,-0.196189999,-0.056989522,0.6293745607221363,0.4698301601177384,0.5238161640520009,0.6391973009311804,0.47825155392931423,0.2489964060051696,0.70190888,0.6781303266883422,0.765794486,0.5840891797875889,0.6669750499902145,0.6845897668403095,0.6147447096576828,0.31986211875780746,0.6344864835911752,0.23166564660129166,0.3247754497562789,0.41589973532368224,0.7124948335629834,0.594704677,0.5211369560062525,0.5037993481649146,0.055989710446904324,0.2015046010532667,0.09167389,0.083314187,0.16939543490877904,0.31832709,0.025979057376445302,0.18611793888372646,0.63525345,0.040941700546054303,0.1019598758857093,0.5738759410577359,0.5033160055353796,0.1419474820863097,0.2616179030728937,0.32805827930840536,0.54128226,0.38399284475074963,0.298479302,0.7065620113888975,-0.143013417,0.4668003118260054,0.5509846458990781,0.5157278876821854,0.3557242280956548,0.38019959589717783,0.6094489119803976,-0.129172519,-0.022217743,-0.042760587,0.003179219,0.20015606999739716,0.13813447883668323,0.29837568493258854,-0.026079117,0.4190725254166728,0.5404036704998082,0.5451142303429629,0.6931465809982229,0.3410900303059482,0.6660807218893703,0.6029407322833396,0.16586093937897564
Hippocampus_R,0.753254944,0.7854967723779008,0.7381804004708582,0.619471681,0.593912743,0.6613540063652933,0.6361382332369774,0.6555862600198892,0.5572232637913259,0.2789811511090195,0.28720196162793077,0.3372470339555067,0.7454504656603845,0.654281734,0.7665939000943335,0.8670708842118425,-0.034088288,0.045112756843134476,0.5505849917680419,0.4599186006337234,0.14421713267462416,-0.015996001,-0.045957711,-0.087218094,-0.126428,0.082225257,0.3273567362640887,0.023143169095776683,0.11104210876235325,0.04646256,0.3011146362816708,0.12901574298959428,0.43671119142744147,0.4573251373132284,0.7468402576929514,0.8068162424051103,0.5763704146562192,0.5349010734891066,0.8853958500587684,1,0.7235338136025005,0.6369139951893026,0.7169648075635773,0.24143386409242992,0.6426968522335268,0.6681741248373352,0.5653311871140867,0.6987475530011286,0.7326219514547736,0.3927948031527891,0.7911491661828308,0.8515150556893382,0.6442052530374134,0.6821151113250288,0.19179252061253643,0.337359744,0.5388911641608936,0.6891223401357782,0.68252888,0.6849441852396123,0.4540615687495981,0.4626959282657475,0.5060030022124924,0.6664151183668946,0.7685867101449965,0.4802231208780237,0.14885503608403916,0.17464021523064505,0.24324762295793947,0.21721016975142662,0.2607468543476486,0.3405334327546393,0.6902383849381462,0.6196279865059419,0.742370987,0.7316762267190716,-0.029921224,-0.028298022,0.583627489,0.6087242217427055,-0.113554041,-0.022556555,0.6114842174382806,0.5103425631320472,0.3777019556459319,0.48863612230907255,0.27275525922186455,0.13086810593925985,0.6603124442744515,0.7800751155022737,0.8250755698705137,0.7537855716647095,0.5991834054413181,0.6481549195071619,0.4457816131417101,0.3407368096389715,0.6256379754667245,0.33122166822970733,0.3430105899176331,0.4397357978395756,0.806876395,0.6141351193396013,0.44492692388084926,0.45991735451061705,0.11768959400300523,0.21488756803328485,0.19892706964191567,0.16662475438032032,0.1612676368962724,0.3579687059990168,0.24911852806734625,0.29217521581604017,0.6668093397143441,0.1085721472355637,0.2552431007183771,0.6287823528464395,0.5274726093021873,0.24111963165156958,0.4604395193265474,0.3245778978394163,0.6449593982258052,0.436714147,0.41566842751577743,0.5968299911142897,-0.091285704,0.4088362533919962,0.6103378763423969,0.40878320356389475,0.2856378745803519,0.43979659265676646,0.535862819,-0.064601025,-0.022363546,-0.020278298,0.17017542835714455,0.2758596445141462,0.22797230300506213,0.32953191599950993,-0.087250849,0.41640110182778706,0.564735015,0.5371953705620477,0.6899942126302196,0.30969087024728603,0.6488888812312994,0.6298701542777673,0.18171481622815128
ParaHippocampal_L,0.5857128905696962,0.6513282296469146,0.5736311983935751,0.39734755112446807,0.3996638690066358,0.3999896942143987,0.4616499616615801,0.47248704795709023,0.2926214120653642,-0.045163886,0.25979523473964783,0.31475730520758427,0.5306629600551266,0.3820433696016527,0.5341690645026572,0.6080915028095761,-0.209448203,-0.099274029,0.2754536196929893,0.18197607650696856,0.013808704,-0.041053143,-0.046254881,-0.130627758,-0.093305149,0.19039337507594215,0.3517862904426767,-0.081016099,0.1599225854053273,-0.093988236,0.018255280422328768,0.1075499232892132,0.2222957121216208,0.1816315117851688,0.5780675352894743,0.6196849107937349,0.4341602844000478,0.4753150663317722,0.7546237140951468,0.7235338136025005,1,0.642063424,0.732208489,-0.103915114,0.6783912445954399,0.7092993120856345,0.6224039079626563,0.7261228238004076,0.7546035366701263,0.6175938067657811,0.7967395285879175,0.5980031359052485,0.36717093751104884,0.450490909,0.12076060592070174,0.2687249953115321,0.4094588505611541,0.5763189989859901,0.6792782730154574,0.5588594299678943,0.5511323922026815,0.4841832971792346,0.3883466365819817,0.4506157508103334,0.5120670611342258,0.28540668518651235,-0.10210413,-0.0986299,0.10131953542462505,0.042445242170878084,0.24923055119067022,0.20988018628156602,0.6034952668726259,0.48320104075864134,0.5692680694923422,0.3902840630147297,-0.260948256,-0.208889145,0.6679268571351853,0.6382971211340525,-0.400077103,-0.157151276,0.4812544488645866,0.1986840201194245,0.5671722750335186,0.5425225032301321,0.5045075677213227,0.17278564870219382,0.7395924779524282,0.6836100271134521,0.6730954747586859,0.5948499266861261,0.724024116,0.7067590547872967,0.6235141293750952,0.2721364196518406,0.6250451977046322,0.2623389524964512,0.4770828195605296,0.32399196420982623,0.6736980752647295,0.6467619105806185,0.3051143913404207,0.35609508556741476,-0.003208226,0.038294652833652604,-0.05296165,-0.102478302,-0.089046968,0.23553261473041937,-0.123571085,-0.110212197,0.6267380223055247,0.01879024,0.17114615336473687,0.51768094,0.5610105186397805,-0.096132671,0.038069106,0.017745387465765008,0.453694561,0.296043965,0.2808432639549859,0.645365734,-0.136247128,0.560252927,0.4633864774666145,0.481950453,0.5674057388507887,0.29643755742531774,0.3755775370875467,-0.137674007,-0.117193675,-0.073528679,-0.058753613,0.046795780178707835,-0.032200333,0.10012072480459089,-0.161139418,0.4455602588945549,0.45323225260803535,0.2772007949121441,0.47370200322096045,0.23934325517829638,0.5272832994287862,0.6354027220038848,0.2630516994926491
ParaHippocampal_R,0.48208347877013447,0.6092466487855878,0.47669151066906373,0.45429308403615415,0.3658169374993102,0.44748907411005845,0.20522152612844544,0.41122809936468324,0.18446553821302267,0.21267138986098008,0.17988421995623605,0.30371143213079327,0.46101571931292984,0.2765488737278286,0.5014502274833992,0.5048377483135041,-0.107060122,-0.030665678,0.5311770585445555,0.4540552223371368,0.23841993836005787,-0.107894897,0.13741221417833374,0.1938191943218368,0.11576845072401432,0.2695204383406196,0.1250071225138914,-0.093311709,0.32482389527971844,0.46555155176877805,0.1151184747380247,0.1662561052110315,0.22518858521350738,0.37031351962643966,0.4743186594051363,0.5393240956010662,0.31024589606761915,0.24423404825464604,0.5495452661237695,0.6369139951893026,0.642063424,1,0.5577649752291566,0.3950275222061447,0.2835625442019697,0.24464716460950742,0.20404307212159184,0.20775287839814427,0.34202886225219226,0.035935951,0.37556862098967214,0.6470829525743405,0.5819584951091208,0.5382672056642843,0.21733326985852128,0.23884368002014483,0.43400799636737014,0.4559107652719313,0.4391155642341005,0.46497995995456254,0.1830118535775469,0.2687418802677891,0.32731550011079635,0.4118530090531545,0.5283177776967976,0.31864946989816034,-0.122021985,-0.102661829,0.18987765286284222,0.21175051618989318,0.392331084,0.21585307407382676,0.30707946769289146,0.3480100817579241,0.4287870358059646,0.5234728179999043,0.21058902437704616,0.21515410249753392,0.1681854420215722,0.2530112602935438,0.082589008,0.049427821,0.1965430034619438,0.4331129535890568,-0.056992661,0.08115466,-0.069307931,-0.154091571,0.24508199964372435,0.6268279409152268,0.48355035892049836,0.5187745190939422,0.17319185194844994,0.19450543107485557,0.12073621189508467,0.07998401,0.25905108380811903,0.12981299215435538,0.040156032874649805,0.24945106239727996,0.47812350146201643,0.20795199518534066,0.22230985132962053,0.2115356112198919,0.2614276874378683,0.3484430699142812,0.3724572940771783,0.2953783217824423,0.20557921274194807,0.28987210034158145,0.266648462,0.281523546,0.2828808994642421,0.10141569682409558,0.33827205134641647,0.4110901251531995,0.18354773949224587,0.27846076809116965,0.29645603903082207,0.3491801423442387,0.2864672565927311,0.3204725432292249,0.076744236,0.2903438239193978,-0.049551675,0.23432753070872947,0.2839148745628559,0.22184410309510855,0.21986713009050995,0.3904434252100563,0.3899845770082037,-0.030885996,-0.269248782,0.039808511897710924,0.24172572864120642,0.41797463085400366,0.3855382144326533,0.21795267790781322,0.039530776,0.13229665194202914,0.19770908965474557,0.40800339789987455,0.36954981811161697,0.06703056,0.3019283750544564,0.3806412980402008,-0.051608547
Amygdala_L,0.4636593473895163,0.6431332077035584,0.6477717168641739,0.4428175333496046,0.4432212836991149,0.4385686587403611,0.4631800879338689,0.5264280287234818,0.2577237806110671,0.020306387,0.15630319093419995,0.24395152786232796,0.5906459030460997,0.46433052973274297,0.5021001919966093,0.5911121804688243,-0.197480587,-0.288918509,0.44191907067674574,0.33897555095767706,0.099587658,0.089569287,-0.245294176,-0.261388232,-0.267800172,0.2164885643310197,0.23667515979863027,-0.258736207,0.156142613,-0.089019785,-0.165685291,0.19269055964222762,0.18849941059769337,0.096617506,0.4109645542225689,0.5089944329282671,0.47017553537651213,0.47170834245623183,0.6546649815509824,0.7169648075635773,0.732208489,0.5577649752291566,1,0.12677284663080746,0.7132629639613013,0.6851529731223948,0.525135178,0.7037481801817351,0.6994240278158756,0.5218905236058443,0.7264790339623719,0.6708821038309316,0.33563015748379676,0.37331822589340036,-0.050997424,0.14470248550095263,0.2887418344149795,0.48935034662851096,0.5753341061808473,0.38481626367382366,0.386321843,0.32387331747662607,0.26594142338800003,0.5118902068202495,0.4305234008109136,0.2765418712770123,-0.064225247,-0.052065155,0.001974224,-0.04063305,0.3783394861768217,0.3064154180283041,0.6248537219968918,0.45619648675193375,0.6120976447336368,0.4301160614429039,-0.319691964,-0.35150547,0.6526023504157603,0.574232683,-0.335973215,-0.206794455,0.5156107845589997,0.31852282758043604,0.5522758140256219,0.5299147945018268,0.38222298729924853,0.090172645,0.665053905,0.6295225463417834,0.6580030994927789,0.6135622165416686,0.7046443040822189,0.7025083424226196,0.4880676334195969,0.15132789453972312,0.6227238657708786,0.2835639609812358,0.4437931041833201,0.3849894312299375,0.6719160658684361,0.7042410873169219,0.3338588770978099,0.3458764843607462,0.041102559,0.3027419155120552,0.21224911905376095,0.030089487961355108,-0.207856531,0.25799358121283095,0.010787602657409268,0.009175879,0.5717009700213617,0.25214076687175674,0.3835876646571231,0.48513271874072655,0.5178133089442869,-0.030652795,0.2676132435388736,0.23006142677829083,0.4644194628886597,0.3774833137765165,0.40799523559797346,0.5698257817736659,0.015892549341819117,0.4537905740711515,0.6597007490328124,0.42755666180057256,0.5106912220933646,0.16507323172587235,0.4788903769334593,-0.216916447,-0.097781319,-0.122591644,0.047282399,0.13761750391619865,0.055897825,0.095051429,-0.157326803,0.40694481311613606,0.5274100716711964,0.17765189742342885,0.5990671852224043,0.2634234863318541,0.6223274144001906,0.6133159094317098,0.19735761407806415
Amygdala_R,0.1008049694165712,0.13030255784231964,0.13854118297076795,0.25697824476660786,0.026679834134851636,0.23873115219666508,0.10311873290218203,0.2559145176806706,0.10172910960471587,0.500203811,0.047430396,0.1605646865983875,0.0482409,0.13967584514759604,0.1373040601625991,0.11336066701649762,0.4330143859515899,0.3377909898105997,0.39483685107894617,0.3500087200321976,0.37468400484847525,-0.233972654,0.23879947759319403,0.31511704426639026,0.24082494788311873,0.092109773,-0.09616984,0.018807056901976427,0.1828961264857097,0.5493981192812799,0.13451082179944515,0.106914501,0.26229480051583004,0.34421132113228503,0.15831968788416315,0.13014209436065832,-0.020521907,-0.09633714,0.094691149,0.24143386409242992,-0.103915114,0.3950275222061447,0.12677284663080746,1,-0.236531598,-0.197265688,-0.221222259,-0.178919001,-0.145993621,-0.419613495,-0.194754205,0.3497522008759119,0.37254281369812287,0.303851345,0.17048629563457374,0.03478674,0.17327916408103622,0.056590780078552436,-0.141875742,0.019120404,-0.263187885,-0.115378056,0.031266925,0.1326501628128944,0.18239980179991624,0.19772391749751572,0.2544177057432587,0.374869524,0.31476383953845377,0.3895357030210999,0.32537285519921577,0.4186176711713564,0.044064651,-0.106830101,0.023494960461698355,0.35331364630685697,0.4653098872387972,0.3413210089507554,-0.342737854,-0.102126482,0.4322861726043481,0.27505643681062847,-0.152231654,0.5565650060323433,-0.432052626,-0.17373749,-0.371741928,-0.403088929,-0.281579763,0.049688256,0.12345849022559834,0.1980679064572921,-0.317261148,-0.261742078,-0.414847354,-0.07234827,-0.13911115,0.027057796250171386,-0.233884192,0.026470320218605237,0.066884543,-0.149183202,0.16081605123445694,-0.010519017,0.080200815,0.27595101325684557,0.4487360446501763,0.50417923,0.370035034,0.10164901822018838,0.5951231487185382,0.5238270839108462,-0.160910171,0.19674926726300462,0.32215402814428956,-0.0422076,-0.067928514,0.3993532207116349,0.5111291978077802,0.4321705142402829,-0.123947188,0.025161073,-0.031477393,-0.145525171,0.1779038366247439,-0.362153529,0.15724378444241838,-0.325297689,-0.380897752,0.085503329,0.070088157,0.13714314398308244,0.030706510161247782,0.045144090911576305,0.4155770590701043,0.2867055740073889,0.3263723615623015,0.4834218580024657,0.2055812259981072,-0.14099103,0.008091696,0.098994734,0.13811397294922062,0.13826121389030316,0.18271125526582832,-0.017234579,-0.344826919
Calcarine_L,0.6444788104385074,0.6113783688440345,0.5023783053806768,0.3774583472135695,0.375050267,0.37807916879519887,0.4443805294094478,0.5188659021501961,0.26839982540164353,-0.088129294,0.20476694156892364,0.17479645079236844,0.6468056475082079,0.5723797114147073,0.5756769209141132,0.6776018577656184,-0.268471853,-0.378430748,0.3177749425327046,0.2921401415433753,-0.090956033,0.20707511824525876,-0.398233939,-0.454933419,-0.387700177,0.027128193,0.046491595,-0.182984789,0.032693997,-0.283525703,-0.126163937,0.13188612698218993,0.1425735555678322,0.006253496,0.5406641230175919,0.6202236841832622,0.6631386928479359,0.6236519077191729,0.6032881239517851,0.6426968522335268,0.6783912445954399,0.2835625442019697,0.7132629639613013,-0.236531598,1,0.8691365428253661,0.8015439883859319,0.8058034109234669,0.8761051320856739,0.8176658796078978,0.7959890225060776,0.6127349810025805,0.4015948714190109,0.45673477857058875,0.17858196873540916,0.36504052169971385,0.46486474348243956,0.5827570857260529,0.7100633195569748,0.5217130039728036,0.7286445537322427,0.6320966973572367,0.5562172831083911,0.6784781038191912,0.557099957,0.44024856004881224,-0.054872904,-0.108989096,-0.120216955,-0.141827693,0.17217998585939998,0.096282771,0.5758452444040908,0.4862365776711981,0.630389745,0.43113985016490886,-0.428051537,-0.321478102,0.8084579354298038,0.7610127775464544,-0.421336708,-0.175628321,0.5726311,0.1325112390150666,0.6803392994975225,0.5546266245693335,0.5050864409349891,0.269394074,0.8348817984067061,0.6679210953701196,0.7119102745457079,0.7003912629997482,0.8203280410558518,0.8364849437701152,0.5453075327908335,0.3585317361402832,0.6701225995564426,0.4082661956075902,0.6848441717824708,0.5675131499611643,0.7817514226171813,0.8631846440511904,0.165518514,0.3864005821998897,-0.037259697,-0.027524639,0.03852711,-0.212336212,-0.313787589,0.3239335158256364,-0.061973231,-0.154047374,0.7620147372856346,0.2562040918805702,0.1819329516595823,0.5694212750603775,0.6161036685630101,-0.130900561,0.2071136064202379,-0.070455258,0.5552998553011805,0.3795721982269597,0.5339904411278542,0.6254201636522579,0.12413286679661252,0.6639364892493191,0.6407787193172734,0.5008662134837796,0.611572942,0.23552377374679004,0.27415039551313847,-0.24527013,0.075805477,-0.145983085,0.009409387,0.025290677169269693,-0.073112246,-0.137048695,-0.30361207,0.4444026860524405,0.6562398049634403,0.21016134083818794,0.5405842824295088,0.3427032491546866,0.5374645753685755,0.6720751749972512,0.5203190663558256
