,ACC_sup_R,VTA_R,Thal_PuL_R,OFClat_R,OFCant_L,Thal_IL_R,Parietal_Sup_L,Angular_R,ACC_pre_L,Frontal_Inf_Tri_R,Thal_VL_L,Temporal_Mid_L,Thal_PuA_R,Vermis_1_2,Caudate_R,Thal_VA_R,Precuneus_L,Rectus_L,N_Acc_R,Angular_L,Olfactory_L,Thal_PuI_R,Supp_Motor_Area_R,Cerebellum_10_R,Calcarine_R,ACC_sub_R,Heschl_L,OFCant_R,Amygdala_L,Cerebellum_Crus2_L,Thal_VA_L,Precentral_R,Thal_LP_L,Postcentral_L,ACC_sub_L,SupraMarginal_L,Occipital_Sup_L,Cerebellum_7b_R,Red_N_L,Putamen_L,Cerebellum_8_L,Calcarine_L,Paracentral_Lobule_L,Lingual_L,Temporal_Mid_R,Pallidum_R,Supp_Motor_Area_L,Frontal_Mid_2_R,Olfactory_R,Thal_MGN_R,Vermis_4_5,OFCmed_R,Parietal_Inf_R,Temporal_Pole_Sup_L,Thal_VL_R,Occipital_Mid_L,Lingual_R,Vermis_7,Thal_MDl_L,ACC_pre_R,Thal_LGN_R,Thal_LGN_L,Thal_Re_L,Thal_PuI_L,Cerebellum_6_L,Cerebellum_3_L,Hippocampus_L,Frontal_Sup_2_L,Occipital_Inf_L,SN_pr_R,Rectus_R,Cerebellum_Crus2_R,Insula_R,ACC_sup_L,OFCmed_L,Cerebellum_6_R,Thal_AV_R,Putamen_R,Frontal_Inf_Orb_2_L,Postcentral_R,SupraMarginal_R,Thal_MGN_L,Thal_IL_L,Thal_AV_L,Cuneus_L,Frontal_Med_Orb_R,Frontal_Inf_Oper_L,Thal_PuM_R,Cerebellum_8_R,Cuneus_R,Thal_MDl_R,Cingulate_Mid_R,Frontal_Mid_2_L,Cerebellum_3_R,ParaHippocampal_L,Cerebellum_7b_L,Frontal_Inf_Oper_R,Hippocampus_R,Red_N_R,Frontal_Sup_2_R,Fusiform_L,Vermis_8,Cerebellum_9_R,Occipital_Inf_R,Rolandic_Oper_R,Caudate_L,Cingulate_Post_R,Cerebellum_Crus1_L,Fusiform_R,Precuneus_R,Insula_L,Temporal_Sup_L,Rolandic_Oper_L,Raphe_M,Parietal_Sup_R
Thal_LP_L,0.22966297369803737,0.5493389579703636,-0.3801869038885443,0.4080260050499463,0.3962678132968498,0.5864356002516808,-0.4528065025767403,-0.3730179085619011,0.6403678455409841,0.6122984161632599,0.5317338400674779,0.03184840483905601,0.03909006131787244,0.5834612553056081,0.7484920517803791,0.3203631057855501,-0.054749181810210566,0.33191364277846475,0.5842402705646281,-0.4888395062697293,0.6710841720571717,0.07141981907163422,0.03336773574128223,0.431857485053634,0.029043214962989936,-0.19763330808392343,0.41386796684060023,0.4043121678342007,0.4747256708345781,-0.20841859616240352,0.44002304872586034,-0.11687597607111978,1.0,-0.15545129816087422,-0.013908227677325897,-0.09831945750620286,-0.3892341648426511,-0.24954444513950805,0.4555757590382344,0.4846124495990282,0.35646806390608843,0.0037604912844150535,-0.14817399749374371,0.09308344568432088,0.02090956860416505,0.5438243244971451,0.27016711826310935,0.3816649822642058,0.5645072121669055,0.24909507375026396,0.31566502700406696,0.2571111830072166,-0.35767861181983035,0.2877617939749421,0.3727062873782411,-0.3224991419075773,0.2070824101501773,-0.02493294785468423,0.4600022076041655,0.7649453646099437,0.2605338347527865,0.2625690290148551,0.6078852683079108,0.6798459305824898,0.10328229634044085,0.5721643168448189,0.7874163979328229,0.3479912348344533,-0.07625327101049498,0.6583972521304489,0.39377214610664185,-0.010421332577602239,0.6090544403037018,0.3703021230561107,0.5569673595689276,0.13484782512740653,0.3724109804115808,0.5929547761493491,0.6974052559220801,-0.12491754958851953,-0.02650382077499631,0.30020495920266443,0.32090878094487024,0.3893891648232968,-0.2307607077119651,-0.2032659878039251,0.5130753291796651,0.37045430069789864,0.16319827776771761,-0.40003576802697677,0.1530604468631055,0.44494514754862136,0.29017798121052163,0.3730042144767574,0.6472233717160413,-0.22848585528990578,0.2582971538361158,0.5353728408542927,0.6030898603700051,0.4286893897982425,0.3173996938904301,-0.02368507327177637,0.2195050387289556,-0.1290983072134083,0.33895894789801656,0.518585962668182,0.23750982939248572,0.03348956381838636,0.2746323594256924,0.14189305210967582,0.48491881344341375,0.44637711635688737,0.34078782710352484,0.34734374348601316,-0.43023343436349587
Postcentral_L,0.6055273077301372,-0.30220684828890476,0.4286728244616939,-0.06610079216375728,-0.02225381348452479,0.14498913522350787,0.7023878085359518,0.5169043633478916,0.09277771373717834,0.37519188252449376,0.1929640693859836,-0.29385761466845434,0.065605911728354,-0.05352877855771872,0.039672235766089886,0.2671701773947652,0.7831475448624836,0.22109012902895805,-0.09831023873404642,0.3996515314019007,-0.19964604510111753,0.34108610297972697,0.6166573008169345,0.3501261391104403,0.46402234454836033,0.06324109257519324,0.08937679330597363,-0.08423731335824111,-0.5728649794594721,0.15639217125657262,0.08103623149342289,0.5627450609831094,-0.15545129816087422,1.0,0.32817477578590015,0.5314239873675848,0.39103777066844575,-0.05376101568515475,0.03496178615414879,0.22878287151246296,-0.28127344239813473,0.30662464253527333,0.8013191278520965,0.020113521474100306,0.3694932101557335,0.12061961235808646,0.48149263632071493,0.43212035363518975,-0.15453541163193196,0.08949306178235915,0.11684349560623884,-0.12675306355173352,0.5746143304988062,-0.4059175477350295,0.2790476925670668,0.1062820819346577,0.19577805743114537,-0.03144954133590646,0.16777907710731146,-0.24177800442645722,0.20041467419342252,0.25290300385962633,-0.1123015269446168,0.25839441405553215,-0.3658882654729287,0.20468725130549253,-0.11918445887581251,0.33194109070934424,-0.34381899655978726,-0.004253560120699715,0.08285236922433728,-0.1814037337014781,0.20388514407605815,0.46528328623714515,-0.3034798677504576,-0.145168879895703,0.0589713371357243,0.33970767510261674,-0.22598813411007612,0.5553445314937147,0.44653899092136523,0.2733597770790013,0.38461189004992913,0.1874996882950629,0.4190332096209383,0.32589773399534927,-0.2299468026458156,0.3277715520459695,-0.2367017095947128,0.4285713615882397,-0.29483966243052445,0.31194167642441945,0.5538527542984863,0.4970057815670933,0.029746834240906208,0.239408501915481,0.6387429714124556,0.2863572503755614,-0.10030145799935103,0.3936952201230941,-0.3002556544071825,0.09615111448865822,-0.23401197361241932,0.07339615093344312,0.5159389874980991,0.2697161039272441,0.19815084954609405,-0.3122253870234745,0.27231323211850833,0.5246429482018242,0.1262801858989946,0.14869135740459172,0.39367480222107276,0.22736426729131543,0.7107458204509495
ACC_sub_L,0.212972141562284,-0.009132661942395067,0.11847160017152833,0.10660987216256752,0.5158362133052042,0.20547542620757026,0.16028809327973403,0.14955050483636945,0.5302108359587158,0.36927025950781805,0.027217100691664813,-0.33407469926198485,-0.41928707143418303,0.23964387060970063,0.1413783663858975,0.5033717593472492,0.24806654664385772,0.5381133912861317,-0.29204994668857714,-0.10938013490369058,0.0911342009174658,-0.06604377226739787,0.03072624644402087,0.33631465810454253,-0.0012090457216163224,-0.4875508295978931,0.003237941047343372,0.4278556476755415,-0.17128031584239903,0.033840686509914245,-0.10167606052937907,0.027246927111430876,-0.013908227677325897,0.32817477578590015,1.0,-0.03776746173740823,-0.11868098092349455,-0.38217732739321514,-0.32432326793571004,0.10626075409803849,-0.4656995787112352,-0.12084766661631587,0.10230723782844275,-0.29453488258161203,0.005060978198500014,-0.09139971609300811,0.05238025475499964,0.3667329919681189,-0.24362824780002648,-0.4151072655356859,-0.11616469218829883,-0.19312639622066421,0.134909619564072,-0.1337701170258436,0.23499302543870643,-0.1592027125161065,-0.29283217436466064,-0.10103424736879042,0.08839064823982308,0.13179853199449448,-0.18943780226334078,0.2126744999674033,0.11070223528767663,0.19836093360472287,-0.41871198770958495,0.046316953128225424,0.06597384020592482,-0.06964380155094152,-0.31697130341147783,0.3801562903846279,-0.0018828038104104657,-0.6349922932532293,0.10836645227849154,0.28297192201722965,0.31905648392822256,-0.28922050076400785,-0.3187785343914971,0.2648386505798994,0.24041730112893067,0.07244775522371959,0.11628778324126629,0.03639736522852939,0.14473916906329432,0.2438178435536839,-0.036405872091737596,-0.030686357264759934,0.03695290292021612,0.28042157880692614,-0.3496124106479782,-0.2112905459556793,-0.2903362232048709,0.14829639219603336,0.1413620036426107,0.1056042111849322,0.0825234345919133,-0.0628719802559521,0.22341873461993308,0.3584502441501212,-0.2520647423809295,0.15450569674751521,-0.2944695328254111,0.13231983132736666,-0.32165339203212245,-0.19590293123936575,0.19374985772551384,0.19549845022598036,0.27612998644098624,-0.5596531247751246,-0.04294037610375086,0.09961690429870461,-0.09033389775603974,0.09710040445921952,-0.012180214208592461,0.07060923421509022,0.26224844007460346
SupraMarginal_L,0.2695762981687151,-0.2117093101362217,0.3993861344867911,-0.17718583518417472,-0.23421736766032816,-0.13721474696768135,0.4074945440616397,0.367384324245891,-0.09255557645791702,0.09562423118716841,0.2300808487592015,0.44693548781291614,0.007437590339120999,-0.05408789233192948,-0.029034178552808557,0.13963137568643594,0.45239841511421064,-0.2047585784538624,-0.16931262975800876,0.6131568308665629,-0.07884856242047686,0.15134417634588163,0.36016442583576824,-0.2167516870517638,0.5399673324547518,0.0735646055611504,0.2427863313470812,-0.16569215767925102,0.07656535598386954,0.21184850966427624,0.012892073924532522,0.349525900178204,-0.09831945750620286,0.5314239873675848,-0.03776746173740823,1.0,0.5732170221294531,0.1790216286325815,0.23499858240706414,0.358237447084207,0.19683468468906454,0.585801040916117,0.4098138799180498,0.4955906444731255,0.37574815715516496,-0.017022590264586284,0.2651463828653184,0.10257325588767818,-0.2656563152005655,0.1627707791452349,0.3224884620096918,-0.13860104450107344,0.4105579718281688,0.25034495789521705,0.33681144451258355,0.4756587699140147,0.46205020849799955,0.23557954855801647,0.16969561610982056,-0.039899639909452195,0.19427788376938424,0.19184804705349867,-0.24258884292383165,0.13175605158187675,0.2348318128172704,0.12289836847833752,0.10161584170183793,0.33201096385871204,0.1494806496152621,-0.10919696047802609,0.0009590664087127103,0.2919299346283738,0.2966614982112232,0.3979106394985127,-0.2280140609925053,0.14577305273003344,0.004502287194527648,-0.014496657980871339,-0.000592790748879425,0.39259260888241565,0.46917626525147405,-0.044307041011969264,0.1403945096912366,0.03440915631769194,0.6594516003090666,0.08361405703823475,0.2581690032108714,-0.014202202235981209,0.17172051381091433,0.47302610476095697,-0.2045987389775707,0.37963191289600895,0.19594603460908677,0.25956343550439837,0.054228953459486626,0.25953556810722606,0.38083090448499557,0.054050722278662415,-0.21610264458667702,0.26818164139927364,0.27531070721980727,-0.10962819005224501,0.26191064227587324,0.17983029176662865,0.34891685588149424,0.17796682233377584,-0.06786268888896868,0.18045025179986618,0.20579647678432528,0.32215684449852516,0.42043459598483346,0.4233755299358262,0.5234878091610041,0.1094207643556808,0.3231569381516617
Occipital_Sup_L,0.28170450835496075,-0.3339679844943976,0.49900902523921564,-0.14546549641912374,-0.3365542668612515,-0.21798786035428808,0.7369261452015246,0.7718763388172919,-0.3150906622375657,-0.07822715053169006,0.0035941985854126587,0.26836874927189097,0.043601990623070574,-0.2900335009209966,-0.13593274666090907,0.04197630992122584,0.5839672401634632,-0.33795438158254315,-0.2573574357171893,0.7666287743666108,-0.19973392555269318,0.1405420052516766,0.37069148845940636,-0.29216460405257044,0.4095312287403698,0.21444080075384475,0.1583954421759719,-0.2813091022935861,-0.12539431979382973,0.20943344568571046,-0.06716068440137538,0.4240684720722474,-0.3892341648426511,0.39103777066844575,-0.11868098092349455,0.5732170221294531,1.0,0.3307718079531399,0.15625103654780984,0.1868073669605123,0.035980203603762126,0.514270807347505,0.45140315460812197,0.36056962659001013,0.32751693642695506,-0.017601951655284647,0.19068670281775582,0.09247009919414154,-0.27308743264821006,0.1526232818009656,0.12110446665021432,0.03652114608996531,0.6517980138080164,0.07815577735938538,0.20700610120376475,0.6790732120914822,0.27762226551063185,0.10637384753701691,-0.08298750127106905,-0.20052594939268467,0.013960900314966215,0.04404369995529572,-0.33147640876408935,-0.14742856004861524,0.03914599145820239,-0.07918991919744883,-0.14980064849595515,0.2549507610511663,0.0808539366113401,-0.2164810245071457,-0.1640146491897435,0.26325514685321233,0.19650213570409517,0.25362382192007044,-0.3738064449540643,0.054133721539819865,-0.018608908292682518,-0.070588703163942,-0.274330942213136,0.40031997724001184,0.41415963826718366,-0.07250303262320164,0.16014858953208355,-0.16950407179635385,0.7167262717923409,0.19176458553487502,-0.04855284522534505,0.04391854578237574,0.09225323045448497,0.6169335347913066,-0.283336180588665,0.1720544135699523,0.09733000676701449,0.1538398426700437,-0.05071082100613532,0.40175624898537443,0.29318604982274676,-0.08593134888792453,-0.2657952637641016,0.27264253627298835,0.041224414225254094,-0.13556709625474903,0.009739251466837415,0.12574311231138754,0.22069045810746546,0.0601610146929838,0.04866910654341065,0.1312633682364245,0.06847224110601777,0.3347069117363434,0.23984791408710626,0.08348971064893516,0.2550962276546718,0.032604110915499654,0.6013039378749209
Cerebellum_7b_R,0.07177441671406612,-0.15742596104954387,0.07821902300751427,-0.0217852878609924,-0.34762168234787905,-0.23652144338483097,0.11298205528130147,0.2881246689950115,-0.5396478325321858,-0.36091934958280886,0.029563093710079168,0.3516084756265084,0.23086332806177545,-0.15974616417134532,-0.25336930534385194,-0.2182345162545173,0.05524615659801542,-0.25338099955659193,-0.10083561726193822,0.23588310598123075,-0.018415573764549203,0.07877597731392043,0.15638855936807622,-0.5173856299528417,0.32593206999620544,0.11082113418392865,0.13558786787517174,-0.21183293887661822,0.050602010304521085,0.11351250854232513,0.19425685710052054,0.22912151418092538,-0.24954444513950805,-0.05376101568515475,-0.38217732739321514,0.1790216286325815,0.3307718079531399,1.0,0.1223398092535379,-0.03133034530607935,0.22868426145517193,0.3823489751873885,0.18213310622843626,0.4524691703323998,0.3862307269233839,-0.10754117450730066,0.10543006642219901,-0.38733511894381967,-0.1388797121642298,0.07607210999473726,0.2411206727137447,0.2785740723024051,0.14613488589343007,-0.14279252508447784,-0.04328775197219363,0.32136152250712646,0.4585928143695788,0.05647654990149975,-0.046136153960613616,-0.2202137389270451,0.1457901092582935,0.07626939796183911,-0.09782182815797354,-0.3269204019034937,0.4004697291848726,-0.028825841991393868,-0.19608173782745036,0.25143846085512883,0.28189840655312604,-0.23245840084470457,-0.38396660556267737,0.7181634384386141,-0.07881226518915595,0.009848146177604818,-0.23074357813149418,0.5747581559836152,-0.04121534427298318,-0.19594522491572774,-0.40114297930320575,0.1653050193071494,0.23375788748227047,-0.083412541364856,-0.03321332311286814,-0.10174009196984916,0.4087227284244623,-0.015296687985161017,0.050290416386557214,-0.19122788137761154,0.5838884528770549,0.41666893146588946,0.03196427163187094,0.0649195662818328,-0.11051542139395598,0.03958705819836563,0.010371146752287667,0.09001009972722478,-0.07197920222844678,-0.0845154562103798,-0.10728082387328144,-0.09521984981669505,0.3469925555994446,-0.27275417624471104,0.34190120601711965,0.3772476118016076,-0.039310125259695294,-0.16913114715128194,-0.29030929730797966,0.2773782258444348,0.32253106280526467,0.08862173349868674,0.1845088258110705,-0.07002407177102288,0.17067660140965507,-0.16945435209506587,-0.019417369480373193
Red_N_L,0.3096519034701075,0.2509220574073278,-0.030211644139054115,0.15370040677109675,-0.057006562944645026,0.12592356567067123,0.006426059529117039,0.09153083700767796,0.06257502512032503,0.34911960943651626,0.45461718508005977,0.26504358482090934,0.4049351870062152,0.14951204975783886,0.4484266195863411,0.030074314978015357,0.21275897237943267,-0.06413961784364752,0.502691122988936,0.05153744345285662,0.34517315945216126,0.33979339017895394,0.35641943587541824,0.1416487426761691,0.251822009851702,0.17725242592794374,0.37717728798091976,-0.0038445305681093435,0.2321793458146651,-0.06372969580964022,0.5069392596605018,0.21841160698683826,0.4555757590382344,0.03496178615414879,-0.32432326793571004,0.23499858240706414,0.15625103654780984,0.1223398092535379,1.0,0.4940128670918356,0.4200616261375801,0.3652914888515523,0.2247636590646995,0.4170057964679556,0.26831130152729776,0.6168168128779512,0.39336713451213995,0.2098656247812681,0.36577937086042345,0.6261450107967967,0.4143254150547167,0.25155455352281914,0.09050593883905327,0.2631335297627421,0.34909364896908374,0.07396808818093543,0.5314168180284188,0.05654220365248307,0.29654806160603386,0.29785801117569255,0.411321957769706,0.3403255627664928,0.1961331288677953,0.3986361982635082,0.2893510133193035,0.4493956580572687,0.44563358580273366,0.3932498577473737,0.0013975720162552913,0.28511742745143703,0.10147343995146627,0.3176930177925751,0.47271633618099856,0.32200530369425406,0.03303515640433959,0.24831287259177204,0.4989452558410137,0.43752805350455715,0.2530435453431722,0.19783260632390146,0.2647328948148829,0.3412367245821565,0.3735919931500535,0.14008010972257734,0.2261626117579373,0.08893218493747154,0.292648907618059,0.2935938816711356,0.3326935474623159,0.12524147594897292,0.14202075604506975,0.4339556012170567,0.20492836620174254,0.5466865500815681,0.3854371852311107,0.05026551800223192,0.3816659171765497,0.3111644017608298,0.6174158714859463,0.3564090338124772,0.37571413754142136,0.03235320678707438,0.33908045436045897,0.1336392017530728,0.4400128521623674,0.4422789747819363,0.1299494581477672,0.3585546867690748,0.38076804360137106,0.31066768595086575,0.6071323494298797,0.4209707953389117,0.48232036501726605,0.35442472504640743,-0.049491507963455174
Putamen_L,0.5471154124609313,0.21303599591735892,0.13697706799373557,0.2565851042178658,0.17671546433515073,0.1758009939186796,0.10229404224053953,0.34392251429676507,0.3300572391647938,0.63125900161022,0.690104799333181,0.2566109177212265,0.16637992419877454,0.5481127996031747,0.6633760439132698,0.5870646965435302,0.48334410492705027,0.33745099394225353,0.3116402870589098,0.0636717657608017,0.5511120526970872,0.354819862695611,0.5422415022077499,0.28600176670543764,0.5305740843068881,-0.1890268411088025,0.6230440767814742,0.30876652512560376,0.27985186225084524,0.0758513474802213,0.48457698023538515,0.4327105017801532,0.4846124495990282,0.22878287151246296,0.10626075409803849,0.358237447084207,0.1868073669605123,-0.03133034530607935,0.4940128670918356,1.0,0.4332803803030563,0.5959612769874081,0.34689070256680854,0.5145197094663194,0.5018089860856022,0.5256077143108702,0.6210651902125977,0.5418148208674769,0.22598198011308498,0.17178260144617943,0.6099735093401062,0.0915237473900541,0.2587583838344535,0.3262103197172658,0.6674469505391629,0.11240077406792498,0.5887982274890914,-0.09753990658558372,0.6078389388581109,0.45002936181612485,0.4535780808446446,0.47695901268713164,0.27295412964173366,0.6100673027941556,0.28367729539070397,0.6859471023936624,0.6948609844109332,0.6093362028504226,0.005869595758011867,0.6065731825349113,0.2504999449235152,0.13776601548459988,0.8425408866382091,0.7296936278677798,0.24353790648292062,0.29323390895903617,0.37837411177158725,0.6182031057490361,0.44993400812103973,0.43049523708076,0.5552827370375926,0.36812827878444976,0.5005738032534178,0.48686120337519423,0.46012443805880604,0.11198177270955033,0.5319269021062776,0.47797787236065004,0.4050327585852467,0.1618163962844268,0.0010118214545221595,0.7615881381880315,0.35703854813017855,0.6721693704041646,0.6922246132552197,0.141146034032155,0.739185458308062,0.6665932720528617,0.2777106103083691,0.7030496082833749,0.4821643090554884,0.04077914299268581,0.41902040157497694,0.07781047656204704,0.7550039622711144,0.7394054330368423,0.3956007937479056,0.09074268865893775,0.5484181570935641,0.5973690413242375,0.8641077787867398,0.7297813098049392,0.7020643569782422,0.49268209940757807,0.031113766786973588
Cerebellum_8_L,0.018393348493225603,0.16279919862747827,-0.07073916573602665,-0.03965480127128034,-0.2459820680914801,-0.03175773869998159,-0.3445952754730798,-0.062079784515391444,-0.09645601117646069,0.11873525926884435,0.46093178304760635,0.6467145188839675,0.27222654888037656,0.25439432806721884,0.26282566225558196,0.04607810481768011,-0.07297128005844494,-0.12858661194858842,0.19657235200985637,0.08083745494017683,0.2139820346444717,0.12027049447442957,0.22169680348948914,-0.2517506875551024,0.3218211897755437,0.12697552531920597,0.45076020108302384,0.04036795540176557,0.5449160145850561,0.20696477354884482,0.272589727006777,0.23353428009467336,0.35646806390608843,-0.28127344239813473,-0.4656995787112352,0.19683468468906454,0.035980203603762126,0.22868426145517193,0.4200616261375801,0.4332803803030563,1.0,0.4994524660501895,-0.03763962706434453,0.6587203225091965,0.26737952038851465,0.17941454267259932,0.319765183453841,0.04732091509114584,0.12540860694404737,0.22634767432681668,0.6396997899450225,0.07243301506960545,-0.06349751071993415,0.4088678380603944,0.31332194401758473,0.08844048853452822,0.590738697717587,0.061222072999074596,0.3973744428603581,0.19050580638664577,0.38010162306054995,0.18791299503901834,0.1144759160017855,0.23923056609758972,0.6925357007934945,0.39009423269392346,0.4408132015080968,0.33055764097783863,0.40733489205888135,0.13408545750520823,0.10442560361508184,0.5337821356457297,0.34686081064005925,0.1481229546429801,0.05343249800269716,0.5352324627996572,0.3221723163052517,0.09239731296433776,0.222276756712002,0.19560653884909832,0.32856510516032983,0.028538578677624025,0.07005940803641847,0.22391379554342947,0.26909926246731497,-0.16597293990213385,0.4505614126394486,-0.01813779261988281,0.6145483638326882,0.14788213544888978,0.2539937875257224,0.45548783307041263,0.022058252400556123,0.17824418148079776,0.36817631124883077,0.08592283094454585,0.18013199999452567,0.09325415835712565,0.19868601794447524,0.1962247517347772,0.7290568451837526,-0.10663728863645686,0.6776690650768474,0.32739748837713706,0.30749766805034384,0.2907120212956683,-0.013979823506789472,0.5076375676987279,0.40268358061558757,0.22001460895011551,0.5708536533811784,0.4698304368820395,0.4456957296255391,0.29763350687470935,-0.37672339867927784
Calcarine_L,0.45132898816271794,-0.16985964895657552,0.3556479183091037,-0.07463841783950168,-0.25669132213497425,-0.17362805827029718,0.29768306590894544,0.5685539156662283,-0.154154538321877,0.2584789366536045,0.4468577159062674,0.48003258597620796,0.3031606647767258,0.17003782210454454,0.19018817278851638,0.30427180434315365,0.5679274926802792,-0.02970839044854222,-0.060418907410356555,0.4123182206304535,0.031154648786458853,0.42566143435594495,0.6394971962309782,-0.17951683861122636,0.8476930249067531,0.049279049771081884,0.43455800997458194,-0.0658171906540942,0.09617421080072977,0.2951094423954421,0.27944493941799664,0.5767733369988943,0.0037604912844150535,0.30662464253527333,-0.12084766661631587,0.585801040916117,0.514270807347505,0.3823489751873885,0.3652914888515523,0.5959612769874081,0.4994524660501895,1.0,0.5261966973516541,0.8895729376137327,0.7904470705348132,0.21220328320352508,0.6152746345946418,0.293354247290501,-0.21156941959618614,0.2761263840551375,0.7381658905567688,-0.013713449952329464,0.4220495817921135,0.19010475858188242,0.568149803017128,0.3622845157218015,0.8557927149385623,-0.013117669414026322,0.3878765449559582,-0.021165542152804882,0.5347308142922416,0.36780930504264436,-0.15395675953119253,0.24068013971089594,0.539976929696886,0.32959251796433753,0.24456869592187824,0.5535661238664153,0.22220393957483436,0.04150395525719386,0.01644782377514273,0.43967323936221675,0.4680951279896667,0.5342654994394856,-0.23752069515679614,0.4976913775629907,0.18941811467708505,0.2151404279047986,-0.046272373945921264,0.5078675966002889,0.6548295762669561,0.14853829498302995,0.32055265890230605,0.17587775936202035,0.8603395516756335,0.15736430767521872,0.29200533624727953,0.23181420870167466,0.5453834271307654,0.635226996277299,-0.018107461547395072,0.634487640520462,0.30666220320102194,0.5108081356850559,0.32473165407189225,0.2750678427252825,0.5891900949957133,0.33182263317486843,-0.06138721070881568,0.4730708944042389,0.6254970482310089,-0.13213722814450635,0.593298801171117,0.5411439813518014,0.524652297273089,0.4130218666353299,0.1777950048569736,0.34946818554719056,0.6917325236064678,0.6677569071415147,0.6270710418440124,0.5131140942753252,0.5734741369541201,0.31005134470043705,0.19433616992248492
Paracentral_Lobule_L,0.668902924558798,-0.3422256275669175,0.45096369377906975,-0.06503064430033775,-0.13783284926453648,0.03899982608758284,0.6612841012633413,0.6662597211144508,-0.10135567302760763,0.3445408259187979,0.36682823973808654,-0.16813003653784592,0.38848723211496916,-0.042971828323465334,0.07702767518590814,0.2212486652409688,0.8176548264233173,0.17265552126125583,0.020545955624465463,0.34441671191605566,-0.13718158122640986,0.5030402873304994,0.8493994007906255,0.2237922327479175,0.5896540603137727,0.16253395007959828,0.2632042571038204,-0.10382071051738694,-0.5330348133005977,0.21828088765800208,0.2921240045694894,0.7877568675582323,-0.14817399749374371,0.8013191278520965,0.10230723782844275,0.4098138799180498,0.45140315460812197,0.18213310622843626,0.2247636590646995,0.34689070256680854,-0.03763962706434453,0.5261966973516541,1.0,0.2868518279139891,0.5523696624363612,0.2848588748618505,0.6983920393913514,0.39946873362050717,-0.11323151037605353,0.17770885013199084,0.40721219871295333,0.002162669045605306,0.6936337309641702,-0.3984042110131825,0.3830532183257771,0.14409986516049142,0.4811373365444599,-0.11181249551769462,0.3113827271707767,-0.2972178602001663,0.4250553363934875,0.30840292711375294,-0.1330456439282988,0.1637504811985358,-0.10013505061715065,0.32465541879382054,-0.14371354798924815,0.5042926481140837,-0.22317349211149368,-0.007443894248127631,-0.022183156214312452,0.07646511349474308,0.2510530077876632,0.4736197791465511,-0.38900614562330804,0.07072365455017954,0.221729405239578,0.3863423815752805,-0.3281577850573712,0.7475362219842703,0.6550861938724507,0.370863501555361,0.4517491893260482,0.24209117210283085,0.5584190493491755,0.3471692135980644,-0.18130754427474466,0.5013284673646708,0.09812284307928533,0.5812391095907216,-0.148790374172257,0.4954697408401145,0.5192886908119148,0.6478450874722986,0.12664938497806044,0.3237555751097707,0.7086258413458796,0.30603899722062383,0.009062766472917046,0.4728582799589767,-0.03835039408662593,0.04530283995900493,-0.009514303042849797,0.21078700091012958,0.6112842390487548,0.3721522278705427,0.24664509057768938,-0.1035358932510155,0.5104694743771437,0.745920082271583,0.2836207213114165,0.23545514995151406,0.5224794621117833,0.2465333757464439,0.6500144389378151
Lingual_L,0.2764925484648035,-0.09945458841538764,0.19872491176760224,-0.06411874549871839,-0.28892060206055764,-0.250822679522404,0.0004569336037208663,0.35296352997442754,-0.2367092761528682,0.08990633736070694,0.4814062794985493,0.6943512651778818,0.2743771472246544,0.1777037377341038,0.14025276358653874,0.18473992913847262,0.23620828264382948,-0.15012032260524288,-0.0658285956382951,0.3001972075429531,0.07027423129346753,0.3139326106507417,0.4937123728604122,-0.37131931181114314,0.6485527012219521,0.06252355362616016,0.4087258971068429,-0.0486014627149016,0.3445519970940525,0.3058715747787759,0.3026881067935292,0.39999858002799166,0.09308344568432088,0.020113521474100306,-0.29453488258161203,0.4955906444731255,0.36056962659001013,0.4524691703323998,0.4170057964679556,0.5145197094663194,0.6587203225091965,0.8895729376137327,0.2868518279139891,1.0,0.651617844601755,0.17055205917476718,0.5438014805711165,0.11611863964257123,-0.19585067306146833,0.2266438548193765,0.7158827669508095,-0.012888112971303258,0.19235501938317318,0.3630822162200763,0.49938846010866345,0.3440951244415919,0.8613871615563049,0.05514339151703402,0.38456678759156304,0.019724700517438864,0.40268379726565007,0.38572308397424554,-0.1347929872228624,0.1601082666884759,0.8108072061245832,0.2914641966872519,0.29070704511126205,0.5104321913627734,0.3981440413985616,0.010394692353399005,-0.05084902175742818,0.6075340012816477,0.3844025699656045,0.4071730096387858,-0.17227608516522477,0.6703366186340819,0.21481464933353825,0.053591952882629065,0.03902047565818214,0.3441289352656488,0.5001620674789632,0.07610727552213188,0.2026128586936946,0.18168721457350595,0.6684998680035279,0.0005563089898718369,0.44181423348910737,0.09168008275765756,0.723218966184233,0.4663916735585767,0.11754184915075035,0.5689622767888676,0.23866618865235992,0.3505916729479404,0.2901187746053093,0.17729898935854488,0.3782256373464067,0.18757939787025882,-0.048212730353198764,0.31301266149938894,0.8221587564604014,-0.17685100301258574,0.7999698610940377,0.598863107980393,0.3640691714957887,0.3105228101633801,0.1070761868703354,0.5696104018061137,0.6659440662887823,0.4138062547829236,0.6022624128516045,0.5001113157015367,0.5272660332876943,0.26579297794675383,-0.1294910696855217
