,Thal_AV_R,Calcarine_R,Frontal_Sup_Medial_R,Temporal_Pole_Sup_R,Temporal_Mid_R,Thal_PuM_L,Cingulate_Mid_L,Cerebellum_4_5_R,Thal_PuI_R,Amygdala_R,Cerebellum_9_R,OFCant_R,Rectus_R,Thal_LP_R,Cerebellum_10_R,Occipital_Sup_R,Thal_MDl_R,Temporal_Pole_Mid_L,Thal_MGN_R,Cerebellum_6_L,Occipital_Inf_L,Frontal_Mid_2_L,SupraMarginal_R,Temporal_Sup_L,N_Acc_L,Thal_PuA_R,Cerebellum_6_R,Rolandic_Oper_R,Cingulate_Post_L,Temporal_Inf_R,Parietal_Inf_R,ParaHippocampal_R,Thal_VA_R,Thal_VPL_R,Vermis_6,VTA_L,Rectus_L,Cuneus_R,Thal_LGN_L,Putamen_R,Cerebellum_Crus2_L,Insula_L,Amygdala_L,Frontal_Sup_Medial_L,Precentral_R,Caudate_L,Precuneus_R,Thal_Re_L,Calcarine_L,Olfactory_R,Pallidum_L,Temporal_Inf_L,SN_pr_R,Frontal_Med_Orb_L,Cerebellum_Crus2_R,Heschl_L,SN_pc_L,Fusiform_R,Cerebellum_Crus1_L,N_Acc_R,ACC_pre_R,Thal_MDm_R,Frontal_Sup_2_R,Cerebellum_4_5_L,Olfactory_L,Cingulate_Post_R,Cerebellum_8_L,Occipital_Mid_R,Lingual_R,ACC_sup_L,Postcentral_L,Paracentral_Lobule_L,Thal_PuM_R,Thal_AV_L,Parietal_Sup_R,Cerebellum_10_L,Occipital_Sup_L,Vermis_10,Thal_IL_R,Occipital_Inf_R,OFClat_R,Cerebellum_8_R,Frontal_Mid_2_R,SN_pr_L,OFCant_L,Thal_VL_L,Caudate_R,Pallidum_R,Raphe_M,ACC_pre_L,ACC_sub_R,Temporal_Pole_Sup_L,Hippocampus_L,OFCmed_R,Vermis_1_2,Rolandic_Oper_L,Temporal_Sup_R,Cerebellum_Crus1_R,OFCmed_L,Parietal_Inf_L,Heschl_R,Red_N_R,Frontal_Med_Orb_R,ACC_sup_R,Vermis_4_5,Frontal_Inf_Orb_2_L,Frontal_Sup_2_L,Vermis_7,Thal_PuI_L,Occipital_Mid_L,OFClat_L,Cerebellum_7b_R,Thal_LP_L,OFCpost_R,Temporal_Pole_Mid_R,Cerebellum_9_L,Thal_VPL_L,Thal_PuL_L,Thal_IL_L,Thal_MDm_L,Cuneus_L,Vermis_3,ParaHippocampal_L,Lingual_L,Thal_VL_R,Thal_PuA_L,Vermis_9,Red_N_L,OFCpost_L,Frontal_Inf_Oper_R,Thal_MDl_L,Hippocampus_R,Postcentral_R,Frontal_Inf_Oper_L,Cingulate_Mid_R
N_Acc_L,0.28060586792569353,0.20671587903104302,0.6342908521486454,0.7062980635867251,0.2677833687413444,0.472769777243104,0.41966926423869794,0.18761542311759857,0.09156505237816129,0.4827013652419556,-0.01853175311756475,0.4647248818246097,0.2056078337610274,0.4115965932956926,0.593103886339624,-0.004514116912475128,-0.19635640868673476,-0.1390126212749651,0.11771278627692701,-0.21189371458609005,-0.37258132663167914,0.29616151660083806,0.15823907759184883,0.355841536088122,1.0,-0.03796984060442505,0.04753526745239964,0.5015001819071652,0.453267598482884,0.08167886285743228,-0.0178877210482258,0.7725936338261961,0.518334867813329,0.02270152650181982,-0.21500486810529984,0.5579970301284096,0.5166476210015585,-0.20755510102344832,0.3153647503691191,0.8102105710017534,-0.17998996937356243,0.5139768293811342,0.08388059443963333,0.43907853783989187,0.06701670738436437,0.6275929029869122,0.3442634788679591,0.5091864580549407,0.10892589213596252,0.46482125216062015,0.2524896043463585,-0.11777312588864149,0.7448898573866265,0.3744638993650201,-0.2410493111494172,0.31693857030694333,0.28087492845841383,0.3491579708990483,-0.2500930137593388,0.44668587946490895,0.5573424698080656,0.6083657758388422,0.5253978452824549,0.10060460707190694,0.6755537432492553,0.38739361931103755,-0.0322162158829874,-0.22698001971622012,0.17322966324635847,0.5430566570334769,0.19285485413735742,0.14904385095653708,0.5717631518404122,0.39276602762696305,0.015332823452061061,0.4653460903062464,-0.07666964220945865,-0.19362545052090116,0.393324578083154,-0.10715907905244014,0.44889605508179614,0.04094217380449637,0.5266044197352638,0.5279902647630416,0.46747696637706104,0.4267151601459344,0.7044206937442675,0.5289028107398914,0.41745401511226815,0.553808584689406,-0.43758314769099266,0.038849749525943715,0.6099811322008505,0.12474261113137201,0.5113745621400676,0.280556084012554,0.5935043784547613,0.19521632900835797,0.489727847543638,0.15316212415686548,0.500147796365754,0.46418815269336233,0.06484922694840907,0.4736719508546977,0.2277364330048614,0.4631642438047722,0.3152212090559578,-0.155978547150866,0.6139480230086513,-0.19579421789449197,-0.06039874443041441,-0.2200286415731462,0.5639280887017918,0.5567806809514353,0.5240237333561044,0.24026997876906409,0.6675501444420473,0.39582757330879514,0.5206363635506479,0.46080454472415866,0.022801166477667622,0.5405193668965833,0.6488797054068475,-0.03294340229023072,0.4512603421548162,0.6187171427744722,-0.36038105274833065,0.4238289843056596,0.4731792782052937,0.5340168753520764,0.4219565563593044,0.7650082090207659,0.046728663265973656,0.26524390134082865,0.44123777692906657
Thal_PuA_R,0.5023312257687336,0.28871038791946724,-0.03785493055779758,-0.0242338668003235,0.3370132825910431,0.4321162085078754,0.14305686075472238,0.3244732140080539,0.5317865174749734,-0.03887437156056636,0.19182301206926838,-0.13796200963363736,0.013321552181439386,0.30359265278694575,0.14594700966018573,0.21539387536331073,0.49486393057892375,-0.09129193399072207,0.5445716350131357,0.14054672710143584,0.04895538374466813,0.03634917486337682,0.2599238679038267,0.12373028076534394,-0.03796984060442505,1.0,0.09913276888986598,0.26233119326971893,0.035582895366703754,0.32758268172696803,0.20882222646458642,0.2049810928446741,-0.2746886127803348,0.6793706595507878,0.03849001500883914,-0.29450508896997263,0.10400597267105767,0.503078277136518,0.08665893641676192,0.1417482513834144,0.18703216773376213,0.17554993964897178,-0.16368717251035245,-0.004462234433401227,0.34341143484096787,0.2271023700391633,0.49638144640236376,-0.0593251119371009,0.3031606647767258,0.31013532626004575,0.18565418353397353,0.09860789843190504,-0.17621540903794403,-0.16559862043345416,0.3071401080470648,0.03210322731804877,0.5016570702778017,0.36860726473650274,0.20866209111271816,0.4841991590833532,-0.1940371179307735,0.1416328695556608,0.11271439589048814,0.30039365625493697,0.002146899420337852,-0.043304502624650215,0.27222654888037656,0.07931055702949318,0.5013488660737275,-0.0684933116446059,0.065605911728354,0.38848723211496916,0.30889162471091614,0.09522672837787127,0.14004615745981092,0.0909306715328356,0.043601990623070574,0.2478990865275543,-0.15832048873874974,0.23553620700316016,-0.04221467193164612,0.16114814437881944,0.11899451105243933,0.2419429856441059,-0.08276900719819284,0.2672975238135301,0.1664328951109939,0.4459805013674347,0.10888731045055836,-0.14252773340929248,0.32033908902436253,-0.17849181959966026,-0.07210803481075322,0.20034602400208798,-0.18305561520760294,0.18039982670669832,0.1793934926495018,0.2996692177122442,-0.16325214498132098,0.12828636626337672,0.133623827458128,0.47993572883505675,0.18794679691332541,0.049142461625384444,0.4121468880158408,-0.23003907173387644,0.13353680192292025,-0.10892191004211504,-0.029845564036565474,-0.08968772758790208,-0.2965198545066876,0.23086332806177545,0.03909006131787244,-0.18767462220267728,0.13018199746166723,0.29787748015013055,0.08628222123618913,0.10057423823368254,0.014711229214454837,0.4778780415589762,0.24460588673771336,0.2782806954860642,0.1838182971625678,0.2743771472246544,0.07910304203132751,0.10697647071830539,0.06095714226706694,0.4049351870062152,-0.11878818370548715,0.22552408988446968,0.10258169115615537,0.09599203724581813,0.29645588656805477,-0.15650762989503558,0.20473048813356592
Cerebellum_6_R,0.05681479961587544,0.3867457698248766,0.22837712157287035,0.19043428687770356,0.5531546222220752,-0.07899233818754571,0.3235892508631892,0.8262112919263538,0.11418947544352151,0.4971013619768448,0.7734087760913486,0.19070769126950313,-0.05474378806008416,0.40268711621721065,-0.22084322478421692,0.06284138863238671,0.15686420692805464,-0.04047789041181602,-0.010191237566756854,0.7065426674540256,0.23265356698204173,0.14680864246106015,0.2709248918348248,0.13946965191771607,0.04753526745239964,0.09913276888986598,1.0,0.1196958080266509,0.0021336707385386984,0.6929683885153142,-0.21370745635346564,0.24051312854940834,0.16849163842240988,0.1970566490782352,0.7050239826933156,0.21268025524214354,-0.00106247399501834,0.17530231750298322,0.23211433658303632,0.07839824228088373,0.20305692820630783,0.39291235809441444,0.34707476101740875,0.3382245022156182,0.11719696500083036,0.24269666164204484,0.12597101335001307,0.12585843467924604,0.4976913775629907,-0.09850789846561436,0.22307850034655222,0.42936624517923927,0.1851275416899446,0.16023098384034334,0.5996503033395008,0.27269972602431275,0.1975114690149758,0.7271361882080891,0.47254794118683474,-0.0731239177600122,0.10351990745863347,0.10066260257978772,0.16445169736795393,0.7484107566425456,0.24794678011319243,-0.12040664270244754,0.5352324627996572,0.13715097528451364,0.6593048252302828,0.2413149042561907,-0.145168879895703,0.07072365455017954,-0.05953061572346877,0.32179646730997374,-0.436966855389666,0.028896914081216175,0.054133721539819865,0.6330861374033526,-0.09656109833860232,0.6242257972033916,0.1254638963216656,0.8410378205983181,0.04209170173319788,0.2777095159311478,-0.3056595855609229,0.4380107695704046,0.17007163148493343,0.060422539741767395,0.1582674961116641,-0.23225158901351348,-0.05233912206818357,0.12616579863977984,0.24684282438500119,0.13324861022213919,0.2788029484368201,0.27318537289015093,0.20733269837747234,0.8494186763309011,0.026901574993430395,-0.030419724051702745,0.2770059401506577,-0.004280749337891102,-0.11847548517745986,0.103710001870107,0.599610890485377,-0.0964250245284977,0.4379559408657598,-0.07263327210979269,0.08124750312739908,0.12137420205306138,-0.0722805906614024,0.5747581559836152,0.13484782512740653,0.21316017277971824,0.3882172969837404,0.5446607461066999,-0.006926553705972751,-0.11930128977654778,0.1547411459400748,0.13682512202647085,0.2776095732359126,0.20186439309751678,0.319973095184897,0.6703366186340819,0.3665407752062549,0.10181718954509053,0.6280181779677732,0.24831287259177204,0.05479175370147085,0.2084708632544338,0.42943657332369733,0.2829832020441733,1.564919412918168e-05,0.29945512501299315,0.4141270494244106
Rolandic_Oper_R,0.36831750177503414,0.5988596475354797,0.5822894273806232,0.3804700343228766,0.4842088543045713,0.5402491484910689,0.7977949992998704,0.47553340490826357,0.4002245581689371,0.14171919864583885,0.15210803771318412,0.2574910467915022,0.08364857910832466,0.4429285364779123,0.3499198929074448,0.369971599886987,-0.07440971032260468,-0.06792937025522941,0.16772827913602062,0.005649080989090362,-0.09514214134336595,0.4428792270024716,0.695547431958004,0.6268898361480053,0.5015001819071652,0.26233119326971893,0.1196958080266509,1.0,0.5117121866275879,0.17857300601878054,0.4202691032982997,0.5885027126682513,0.4690698357087919,0.3501692463029343,-0.06769879798088264,0.20432802359401173,0.36790812375029147,0.26214519046401885,0.47617779329616416,0.6589931293855045,0.16885626788939434,0.725923836006175,-0.01438519595336017,0.4604868419289879,0.6903477179846486,0.6918055367209579,0.6956161046136028,0.19908900461805953,0.524652297273089,0.18887191612608656,0.5125121891674701,0.11889007226120292,0.4437398726414212,0.15515269848507596,0.006152574823621427,0.6897401911889695,0.360622089816654,0.5104170220971294,-0.07336468153977463,0.2518388714165905,0.2489462025187866,0.4650060148002297,0.7171963144966012,0.3702795601474088,0.34976088887967854,0.28100377324192466,0.30749766805034384,0.08699593969129997,0.5250985112771887,0.6715368745183823,0.5159389874980991,0.6112842390487548,0.5012993592443798,0.4907693555961771,0.30658034181859845,0.45170968243955806,0.22069045810746546,0.1458200984512774,0.2493376548798178,0.049055216085179966,0.09293744156270248,0.16831181049823363,0.5800012503528085,0.34291471217354313,0.15951857443170292,0.6113804913710282,0.5238199036681228,0.42319277378192666,0.5368757984677731,0.3285488136210968,-0.13087363688718673,-0.03620126798248215,0.42100081509280496,0.09570786004402763,0.3637715480775767,0.7898150273304865,0.687725276715958,0.19714695864905318,0.13876579078407084,0.47167121835322334,0.7210508357653294,0.237894395335173,0.15134562200916496,0.618917742693134,0.590984705586682,0.21219971241641256,0.6373445071311942,-0.020607061983389567,0.5050269264394189,0.12035240112044858,-0.198440165895019,-0.039310125259695294,0.33895894789801656,0.18086341198013114,0.35280117946493594,0.4910735417304045,0.5351661400885942,0.42243418210662487,0.5120896981148112,0.510856410072327,0.46966900554336044,0.7693938566578741,0.5527637633146872,0.3640691714957887,0.5885625910767477,0.34187121790395514,-0.0671547564660077,0.4400128521623674,0.19570009076473882,0.7759303956774669,0.5341388702888205,0.5758413593674581,0.6560251295146495,0.2732618607750465,0.7914508434220175
Cingulate_Post_L,0.281028676635851,0.2652559690554664,0.5995047634393749,0.4736937698276435,0.16455129473500346,0.4607647625160169,0.5590720673095699,0.24304117269149797,0.2800819506639698,0.0755052533519473,-0.008892359807040747,0.18883031207277662,0.24262177519012823,0.3707914379709188,0.4134816922989997,0.17291233896174368,-0.07726969903620869,0.128110533901832,-0.05408691690440072,-0.04071180098871975,-0.18946489885050297,0.6346758097406938,0.3045563631894081,0.4716772309015942,0.453267598482884,0.035582895366703754,0.0021336707385386984,0.5117121866275879,1.0,0.06444460712440069,0.31526532655332346,0.40857253996323845,0.5539663744312685,0.16732543233345526,-0.1438241900813712,0.2637755720610307,0.3211552230364002,0.029097668574834642,0.4553767814838009,0.6255029539022793,0.09817974308076577,0.3621887250781372,-0.07566557417243285,0.4440551429401134,0.3729950087848879,0.5983153635318234,0.5858631971532536,0.29645830410708346,0.3071812216307118,0.039610620377302085,0.37935651356524924,0.016532331306002235,0.5487934370380962,0.18834814931567267,-0.2665091532625716,0.36707249534901776,0.23274760229937996,0.362182321514824,-0.1554444029750499,0.06665204781915741,0.23159561040092613,0.5230434843388727,0.6075100247706884,0.22063176457388192,0.16513975797637476,0.8376487814405513,0.058028268922138894,-0.09898113767672247,0.2020330963949411,0.6113302544646704,0.33607961389422214,0.4331046520692272,0.7242606889126731,0.3859164174678967,0.19728037744502158,0.16341913402093,0.17438201440080697,-0.036584515142109766,0.4000372913181349,-0.0343429668405313,0.2357362628735383,0.058326368344397916,0.652468480628921,0.1311770733853014,0.24249810313182088,0.5325374833984053,0.4629380847136406,0.505177743178776,0.42154900762478964,0.3414066416034263,-0.06866643599369401,0.08696761241178495,0.4192745922350175,-0.030212575870447754,0.4424674514932714,0.41044066925197703,0.5760745788547585,0.07091769083477512,0.0783579735564607,0.3371814775528144,0.39507428668192696,0.17112857641137647,0.1665640440113632,0.6021832127513495,0.3397472007148611,0.3370095429962448,0.46971518316713656,-0.2850822656848364,0.4974248543430326,-0.02541130227953903,0.09575099656859128,-0.21769892346210454,0.31843593974557505,0.2626325474906631,0.422369918813269,0.2251555061178166,0.5980474306619326,0.41904134664495224,0.6078422805389749,0.4852382523023643,0.1743723682189143,0.519183552351213,0.4252835438601594,0.18568738901003348,0.6092901197346836,0.382584686158723,-0.2686467213186853,0.22437292427613223,0.1257909266345708,0.6075848145674767,0.42911133789630135,0.49570522822382157,0.3613669414028406,0.2554787593281409,0.562710631431249
Temporal_Inf_R,0.036834561412019094,0.49603092388845876,0.11495342827062587,0.3432866903269444,0.7954972310361773,0.13077962637470858,0.29848711152155616,0.6747540813694078,0.3455492268443613,0.32963338733130815,0.613665758232787,0.2056761183942202,-0.05668719709392701,0.45382110904173245,0.04209308724007192,0.2734653437023998,0.20270179137246414,-0.1097335522872851,0.17905979656035056,0.4001906775913344,0.0034298482779488468,0.22728938806046975,0.24432432038737215,0.012810413326491299,0.08167886285743228,0.32758268172696803,0.6929683885153142,0.17857300601878054,0.06444460712440069,1.0,-0.10356938670896418,0.2575984874532032,0.09943038392011044,0.3317474828481749,0.31355717288374063,-0.12188223340855948,0.27593343041747126,0.3871136553227287,0.2038623554937478,0.1388422847079995,0.24444944044984332,0.18026833194563116,-0.040883888591746104,0.12384580382537363,0.14463988725150184,0.2177468236600435,0.36298280562329016,-0.032050024455594475,0.542168861138118,-0.024371314260278835,0.2866397096687694,0.11741795420159501,-0.003650847621710041,-0.04779060129947815,0.37585326766714966,0.05782466534683665,0.19980982760845212,0.8241564513839956,0.27317812774345945,0.02652478611723646,-0.06756206258388785,0.24215953820425662,0.18954215170600047,0.49946778640436623,0.11989836987699644,-0.026889019698583906,0.2529744321625568,0.15552375061013826,0.6465659696716446,0.17516154537320935,0.11314565825962382,0.3406725528910714,0.1046548114545333,0.28432461532413955,-0.11784246793985831,-0.07406566539363774,0.0326596045705955,0.3460054807306853,-0.17610283699353138,0.7622332629804274,0.1592347906102687,0.5308909578016178,0.24121507983279739,0.09749943830447341,-0.11295199808411199,0.33674838547840746,0.20917090382699086,0.08747703242615132,0.18026941744473535,-0.07583770826539803,-0.0679664672642147,-0.17916503501058992,-0.004458083490676088,-0.011783883995523376,0.10638467812791323,0.10330313968231014,0.47217711752533226,0.686079025435564,-0.024432144014699637,0.17561096528060616,0.4136025413420505,-0.024942509948105176,0.03144016731800762,0.1508523976247043,0.5550533008412751,-0.25859325473903194,0.3274050964762999,-0.18575772238968893,0.07375709149086036,-0.10310199160135322,-0.40790100061574897,0.4170458341784463,0.009951227578841962,0.14941574344305483,0.3974858358499806,0.45960153104105606,-0.024816341951048083,-0.13801281020993256,0.05706128047917225,0.2566453213223816,0.3404403300446177,0.16406625156718355,0.18309216561210168,0.5519775684980265,0.262060724451389,0.03572042622601167,0.3036889835174146,0.16499920793731238,0.026023889102039396,0.2759012187564082,0.3398242060088845,0.3632912981259167,0.0013811759504902207,-0.03772470691379898,0.3605485823044544
Parietal_Inf_R,0.1027685656848375,0.3990717021933224,0.05974186502973413,-0.295018950977964,0.23297711798224943,0.2807050244569645,0.38086725236579183,0.0721756450674524,0.3374400636501513,-0.4940673417951965,-0.21407538611570878,-0.31419331635058884,-0.14724825748455453,-0.15965116344968894,-0.06593395120377725,0.73471739045745,-0.24406951634077134,0.32294647829854817,0.0700356072350083,-0.11547150646935156,-0.04724622557832569,0.21523446472438745,0.6912879130069722,0.21061413589947667,-0.0178877210482258,0.20882222646458642,-0.21370745635346564,0.4202691032982997,0.31526532655332346,-0.10356938670896418,1.0,-0.07578584603263927,0.10569276750558405,0.28650736903012775,-0.1273096492259176,-0.18716189202078773,-0.07928221113404955,0.5646501103426363,0.26696063609773674,0.09581524050817755,0.21033397500092568,0.1955251986891456,-0.3945962416853265,0.03046714421669141,0.777487786719375,0.14317968642031095,0.5703088780783545,-0.24427301685640004,0.4220495817921135,-0.2870075407558211,0.5468137174995171,0.03912067369980126,-0.17830290383679795,-0.14176396289444546,0.002116793020356403,0.1767224317644315,-0.07320675714292475,0.06731861966282557,-0.10577330553679634,-0.17874101741180545,-0.3700270556932426,0.04134107163599653,0.2980041794604433,0.03994033103957184,-0.26837914921787775,0.19542944820415212,-0.06349751071993415,0.6082520939287128,0.2132370769124158,0.36647586767147167,0.5746143304988062,0.6936337309641702,0.30070118897394443,0.03784501082223855,0.7893071543142591,0.03050348731312576,0.6517980138080164,0.11748879779959992,-0.07634126887482562,-0.060110432993112806,-0.2723956811961375,-0.06957182889277075,0.15339157083946955,-0.24125702241134675,-0.158563004959173,0.09078098443331162,-0.14523829299060168,0.10531427036098065,0.054251684195115876,-0.21236722881652906,0.1698265778360176,-0.15028962328268697,-0.17494700381249423,-0.025231204724457328,-0.16145758576687277,0.4212594225345157,0.19009955890561966,-0.14469100100876436,-0.42581586526182014,0.6865936022899211,0.11269139884282323,-0.12376634022799753,0.2704255152379455,0.5393193959389488,0.15283660425977152,-0.23254878485927566,0.3056983387170031,0.003914343247895554,-0.02879415583545804,0.39365125726262995,-0.07128755389717595,0.14613488589343007,-0.35767861181983035,-0.4738464248721064,-0.104973214936639,0.030257061154089243,0.02799684667133494,0.06996190419976538,0.242415167704589,0.018612090811951407,0.623339016181016,0.2785382256134436,-0.059094415272488196,0.19235501938317318,0.23026248781917116,-0.3335596343690537,-0.09038998594086597,0.09050593883905327,-0.3469927207258701,0.48684283134136047,0.039299435049901625,-0.060296303271222346,0.8351085328125779,-0.08824785580401182,0.30749269062286133
ParaHippocampal_R,0.2962534199306261,0.3552240661774314,0.6539928123167594,0.7391405905149401,0.38630671164360825,0.4751838992314683,0.534582722809644,0.3840905478813926,0.2109855885408217,0.6380857442339739,0.07573516152126425,0.5373553805445827,0.24511585969264008,0.5726268137968095,0.6563207199534155,-0.02917700036948221,0.023691027160397775,-0.23111667787013157,0.11891030201720447,-0.15058638522378606,-0.3194859162393521,0.3019214665580341,0.27967256654415157,0.3445301146422174,0.7725936338261961,0.2049810928446741,0.24051312854940834,0.5885027126682513,0.40857253996323845,0.2575984874532032,-0.07578584603263927,1.0,0.4413581766858287,0.185416398092449,-0.19138052178781312,0.5228254131413993,0.6153009901386888,-0.08315454719670455,0.3030723180087146,0.8068790069457786,-0.21903665642044612,0.5410998813660404,0.08475193008055239,0.5474217746859443,0.1990397048276224,0.6860526835809276,0.4966868025117547,0.6271429335554665,0.18581238125234037,0.5156862532167105,0.26809834607238353,-0.01695813543342998,0.7592037163165042,0.2390484750022955,-0.051978457622967315,0.4702802990681243,0.5560125137306403,0.5477890510767179,-0.18242982902014776,0.5501817966735897,0.5795506720458565,0.6067568227027047,0.6217069916178988,0.29439432169370394,0.7148627018030549,0.253670655050985,0.15028028331093182,-0.31942075413061427,0.3491936131512234,0.5103266596496508,0.1995394576196491,0.2801782229276488,0.5776328823602028,0.552821218544035,-0.0791966605903498,0.6444457108196835,-0.17413885086937886,-0.09374324385220852,0.5248575127099459,-0.08613198478735413,0.5409955616633615,0.2359061066742508,0.5316477638698622,0.6225771218964647,0.4070499825651923,0.6136722959606254,0.7481040909603797,0.5779353424798862,0.4171760241597637,0.5328776389148804,-0.27934590044188384,-0.1252379864457468,0.5959810101284743,0.3258427800517689,0.5891469570487321,0.4438120056296952,0.6366412543063122,0.32700305416590675,0.5002992703232371,0.13177595969846032,0.6287680448480655,0.5366582699333519,0.025733908879566322,0.4228541401406506,0.4650218501990477,0.3589130192538757,0.4819722877694329,-0.16644731767654528,0.5852144506874882,-0.22541463188786892,-0.22939415492696077,-0.03431444257034179,0.6370692285031124,0.6380700738553636,0.6718102312455381,0.46222220656257623,0.7457886266598474,0.4707857672352418,0.526768334884922,0.6734502360820884,0.06439522403429346,0.6994445166274342,0.809320276982203,0.0555716227302851,0.4197105583020323,0.6591110692332177,-0.29997247307796954,0.3970009905646496,0.48740446076382915,0.5569798603940931,0.5893549092468114,0.8635352823604172,0.14740352303293794,0.26844758882035,0.5999265088109358
Thal_VA_R,0.06883459212686227,0.3133620304562869,0.6245255620072833,0.5264209095370813,0.29806341433843875,0.28269655838392654,0.614538223233972,0.26819078470216795,0.26655210083483316,0.21106211396727573,0.1562575033323089,0.40851919415316446,0.3562447545192349,0.30956014392860365,0.3537077863898111,0.14737488916281807,-0.11341566833411657,0.10907335696311089,-0.17369623654296917,0.017795777975756526,-0.13051080369208048,0.4282287051822758,0.34302013874352355,0.40350290785040976,0.518334867813329,-0.2746886127803348,0.16849163842240988,0.4690698357087919,0.5539663744312685,0.09943038392011044,0.10569276750558405,0.4413581766858287,1.0,-0.040542072350590624,0.0063356134811128695,0.4699808793461502,0.4409548140981377,-0.051116636648258044,0.4316408501191662,0.5164899626784994,-0.042387682287278954,0.4226146260953252,0.07516511070601495,0.4233577487764283,0.22418180645284974,0.6132342057063002,0.34850455693948484,0.35324552347929405,0.30427180434315365,-0.13908368583989184,0.31728620112253303,0.012280330090586761,0.591652696662991,0.2576828036168553,-0.21946849410590938,0.4206007108008328,0.08564144231785344,0.36894646644757445,-0.16085344290901427,-0.15036599170312123,0.41251049677497625,0.4166537501106109,0.5724050124410645,0.2545832881631453,0.26181761902591744,0.43566463822887735,0.04607810481768011,-0.09755942807966113,0.19400506929959643,0.6396156121283326,0.2671701773947652,0.2212486652409688,0.3520504023996774,0.46494736366993966,0.027783705721582026,0.18817256955810943,0.04197630992122584,-0.019154782942179895,0.37320760398352504,0.006181854705749758,0.19071012198070433,0.1530636512568105,0.5824972344495711,0.08314284354855922,0.2182247449638302,0.4767981348329829,0.4788726819769604,0.32053795865357276,0.3235410078037463,0.474081772491255,-0.20575736658281538,0.12246996953744704,0.5501361566864714,-0.041424081271385214,0.5670793830777651,0.4123567570101046,0.5598861557222018,0.15936115964998548,0.2369045325481076,0.2019213066285987,0.4367000887505243,-0.01482910035989934,0.025545727902220098,0.5228269496015646,0.3581493797448628,0.38979014882459984,0.40422818394057214,-0.12451603569402696,0.6206111674949631,-0.04399028625089277,0.0870391963123507,-0.2182345162545173,0.3203631057855501,0.41108721905026996,0.374230699862516,0.3608168672381075,0.47932865119430446,0.1804582339407164,0.5144313088463254,0.2655569733195585,0.2279118998510377,0.5053556285643255,0.48566845561883176,0.18473992913847262,0.6501398321108467,0.40268949824095246,-0.1368752925170848,0.030074314978015357,0.24154921240165872,0.622017784254953,0.5263528228395827,0.6312634367371848,0.2145217607754285,0.32927384863598763,0.5439942763573716
Thal_VPL_R,0.4963573984588726,0.4681802739996082,0.17501061333539006,-0.015338552806579564,0.4546215637577266,0.5865029161155755,0.39068580366121214,0.40988962603082096,0.6171971932994275,-0.09894304537172192,0.2978580549250552,-0.2732813358191661,0.17912295261743127,0.2591321766088483,0.04164324923413396,0.3645182014227793,0.3046543737054791,0.002627693719425207,0.7351840312720892,0.24319671673831703,0.04344964479244692,0.210342463420332,0.3773672871781537,0.247696212065809,0.02270152650181982,0.6793706595507878,0.1970566490782352,0.3501692463029343,0.16732543233345526,0.3317474828481749,0.28650736903012775,0.185416398092449,-0.040542072350590624,1.0,0.20021892597433047,-0.20457115086339916,-0.09830868940434388,0.5770370025508209,0.1672290329262175,0.20304876402097027,0.09250438720832137,0.361531545811451,-0.05079644911138002,0.14532390169534543,0.4171956479356764,0.3233337641927591,0.537844572430604,-0.004073424804130434,0.538592239261383,0.1662451709297166,0.29573341324728547,0.21377746914275422,-0.13115853634022168,-0.2082767422186818,0.40761795732007805,0.27110118679115625,0.3803140841986269,0.43919671503529073,0.33348380907515407,0.32408149015081117,-0.03039124932255693,0.4140783151653922,0.3051643915485638,0.36739651408730695,-0.06156960950608355,0.028259886193019168,0.42763420788479517,0.23896348334925302,0.6378817862360383,0.14144786265660902,0.19922185235546827,0.44501047380623965,0.24401599078725,0.022435374543789344,0.19356891739922547,0.0582675190607172,0.3095980278628578,0.3813723535628025,0.08095792819587039,0.31212551587629506,-0.09135115213799631,0.23324247068735532,0.19144475473744269,0.24860714603086004,-0.2945268322886466,0.3454189205039963,0.2628763403056528,0.543126624108419,0.21147824953678765,-0.11580466425029279,0.5337526938785337,-0.015965738752743625,0.14491260169629983,0.2608545386853256,-0.06765273567258702,0.40937270100538264,0.29867929677312466,0.3976606087684174,-0.2984788542650736,0.2952949044772521,0.3106789799159204,0.4280231416381324,0.11019968322904616,0.277473876486582,0.497284085390367,-0.11178076887266074,0.31848463875105765,-0.023794729336114824,0.2163979664984056,0.11741924684123828,-0.09554261272439198,0.2672274854975605,0.19871953785290908,-0.19382838833381522,0.1493312842473901,0.29651214785495905,0.13363489016116292,0.15380421150656265,0.26228942675588557,0.44625855817614696,0.4646059732417352,0.42171140698046006,0.21603437868883202,0.48662182406628146,0.3304857261439077,0.13669041181714534,0.20010147425876654,0.6253677983549444,-0.23359149296961643,0.3918161742033614,0.1979031716842411,0.11647749931596331,0.35748523996886916,-0.029544901156636952,0.36684484428484765
