,Thal_MDl_R,Occipital_Inf_L,Putamen_L,Vermis_4_5,Thal_PuI_L,ParaHippocampal_R,Pallidum_R,Caudate_R,Frontal_Inf_Orb_2_R,Cerebellum_7b_L,Cerebellum_3_R,Fusiform_R,Temporal_Inf_R,Temporal_Pole_Mid_L,Hippocampus_R,Rolandic_Oper_R,Olfactory_R,Vermis_6,Frontal_Sup_2_L,Thal_LGN_L,Calcarine_R,SupraMarginal_L,OFClat_R,Precuneus_R,Supp_Motor_Area_L,Thal_LP_L,Frontal_Sup_Medial_R,Cerebellum_6_R,Thal_IL_L,Thal_LP_R,ParaHippocampal_L,Amygdala_R,OFCpost_L,Cingulate_Post_L,OFCpost_R,OFCant_L,OFCant_R,Cerebellum_10_R,Frontal_Inf_Tri_R,Rectus_R,ACC_sup_L,Rolandic_Oper_L,Cerebellum_Crus2_R,Parietal_Sup_R,Frontal_Mid_2_L,OFClat_L,Vermis_3,Cerebellum_9_L,Pallidum_L,Cerebellum_7b_R
Thal_IL_L,-0.3379001923124048,-0.27504879202462335,0.5005738032534178,0.34501726309487724,0.49701049322498553,0.526768334884922,0.522595397685542,0.32393566008548863,0.43232731937665014,0.12874034750932747,0.5728904440807232,0.42074138375005904,0.05706128047917225,0.11402593843996259,0.5125605223026825,0.5120896981148112,0.04525865381190053,0.010394485597508146,0.48956153760981047,0.27178128709793736,0.3260932733243065,0.1403945096912366,0.16497427522998173,0.45205908601938105,0.5918693123727112,0.32090878094487024,0.45047256696937027,0.1547411459400748,1.0,0.17622291793779848,0.4441150066043415,0.07079079472029669,-0.04203912412297693,0.6078422805389749,0.132261244084249,0.028196828234061656,0.06298923149651774,0.3185588090766857,0.5084592129453777,0.22462038010388333,0.529632632061941,0.48288194338058077,-0.0807520686743762,0.11887816134029242,0.5515779882103794,0.035737134847939174,0.5507660533469116,0.24889906645501375,0.6399791107692219,-0.03321332311286814
Thal_LP_R,0.3921495324920436,0.04389596055707026,0.5172472276799116,0.5922682152757394,0.5187435989779263,0.5726268137968095,0.4807602948314009,0.7436414170581922,0.446715723877969,-0.13937581301170668,0.5007672493223613,0.6069177844087927,0.45382110904173245,-0.2727630688032392,0.5499643622989305,0.4429285364779123,0.33703439613151454,0.09394325630843256,0.4413298685543919,0.4915602364154076,0.1832945377472973,-0.08263086681052384,0.3992483002799537,0.3527491998928449,0.5067728487136398,0.6526823997375523,0.5541543241259179,0.40268711621721065,0.17622291793779848,1.0,0.5854811120206621,0.5924015721892409,0.5171458909690951,0.3707914379709188,0.5951535900751835,0.32407848126975003,0.5410899865812779,0.36710229188909493,0.5762522707425449,0.14709599283708,0.4468394767969557,0.3750937632952707,0.07478027969991022,-0.3400046840796955,0.29769519346467194,-0.023506561463775288,0.5232183300961671,0.6248430841160697,0.0024817624008339114,-0.043247029120791404
ParaHippocampal_L,0.13094223531108704,-0.06716960327607621,0.6922246132552197,0.5275425507903181,0.5567803764741255,0.809320276982203,0.6030634537784934,0.7440233462488712,0.5446140271553443,-0.004768395718611698,0.5163948504923922,0.495992276397843,0.18309216561210168,-0.12490349795799778,0.8045987433394445,0.5527637633146872,0.4020474640997388,0.007024486245956154,0.48975219781883794,0.43973163491828937,0.42398537977193523,0.054228953459486626,0.4967989249706025,0.4683071522748319,0.4148760594076568,0.6472233717160413,0.7271998587495386,0.319973095184897,0.4441150066043415,0.5854811120206621,1.0,0.652233704458344,0.5350713860157467,0.4252835438601594,0.6345783701153803,0.37447160868891294,0.5308331579795146,0.4441768733629891,0.6583423751628122,0.20570159838405525,0.5238384104639241,0.5185976815021018,0.06529481046512324,-0.186548849540349,0.23419770254014463,0.08014185054600925,0.7280398510388468,0.500230854166519,0.1316618550862784,0.010371146752287667
Amygdala_R,0.22530172788394212,0.03412913366763434,0.35199052816296084,0.29574958091299935,0.26747320275388164,0.6380857442339739,0.2543374356153092,0.5905288880571385,0.3929235964566591,-0.23258845820462934,0.17902497717278668,0.34369719816632094,0.32963338733130815,-0.2766664533776166,0.5757888138962813,0.14171919864583885,0.47713248214756365,0.14635290574027288,0.29459748742740177,0.23163755977922956,0.06703619783262414,-0.193847849145888,0.6926688090683798,0.013402254339901217,0.07395485305578624,0.5527852821661902,0.5491715167748986,0.4971013619768448,0.07079079472029669,0.5924015721892409,0.652233704458344,1.0,0.7219482200960081,0.0755052533519473,0.8082551883030002,0.42986946294906514,0.6863249087598291,0.23642437935243557,0.35213496649815185,-0.0046073866236967425,0.25295426754053907,0.1582460811048326,0.23449814542277508,-0.5278209629824816,-0.05014388710529576,0.049764752614709314,0.2292001531336555,0.4417383165247253,-0.20621429710771136,0.15859518777190165
OFCpost_L,0.2032868420380903,0.03550121645993923,0.30153008421042654,0.1092024580195176,0.30578062530160666,0.48740446076382915,0.20350794545591303,0.5394002298293565,0.3950910436069476,-0.28434930266228026,0.08629412390572586,0.045710050483075505,0.026023889102039396,-0.5105708752217232,0.44623808826436717,0.19570009076473882,0.41587127727292067,-0.08104585993438224,0.1452663440049442,0.28105164728393855,-0.027102787181408503,-0.1859933853924208,0.575935795825047,0.0038640059470328764,-0.026893754108611022,0.5689535587833087,0.4804961844979701,0.05479175370147085,-0.04203912412297693,0.5171458909690951,0.5350713860157467,0.7219482200960081,1.0,0.1257909266345708,0.7088623101990134,0.8086336540498461,0.6453763242876627,0.2664824931537322,0.34712284319861086,0.013832943090635909,0.24831267112917982,0.16343065315973496,-0.09505665576609025,-0.362976179297872,-0.08075986057363334,0.037706278114875376,0.16769125707481763,0.14109831442763895,-0.35037045341138456,-0.1331717108690815
Cingulate_Post_L,-0.07726969903620869,-0.18946489885050297,0.4850251048190463,0.3397472007148611,0.4974248543430326,0.40857253996323845,0.505177743178776,0.4629380847136406,0.5260869545923564,0.12134192088426034,0.5372380527513266,0.362182321514824,0.06444460712440069,0.128110533901832,0.49570522822382157,0.5117121866275879,0.039610620377302085,-0.1438241900813712,0.46971518316713656,0.4553767814838009,0.2652559690554664,-0.0025814554946503214,0.2357362628735383,0.5858631971532536,0.6488449763426491,0.31843593974557505,0.5995047634393749,0.0021336707385386984,0.6078422805389749,0.3707914379709188,0.4252835438601594,0.0755052533519473,0.1257909266345708,1.0,0.2626325474906631,0.24249810313182088,0.18883031207277662,0.4134816922989997,0.536991869318738,0.24262177519012823,0.6113302544646704,0.41044066925197703,-0.2665091532625716,0.19728037744502158,0.6346758097406938,0.09575099656859128,0.519183552351213,0.2251555061178166,0.37935651356524924,-0.21769892346210454
OFCpost_R,0.2206950329050288,-0.12273049167919485,0.3599768090415846,0.21646284987745537,0.4823696854156945,0.6380700738553636,0.30922845998339016,0.7643622149703719,0.6869201985782911,-0.2509393739254519,0.17484442656448543,0.23145745837751452,0.14941574344305483,-0.13206680414773803,0.6646405250595595,0.18086341198013114,0.3943375129361953,-0.15996201280767908,0.18104299885827893,0.2256105992293749,-0.005158092275213309,-0.1928038035628512,0.6956120110776186,0.05714453917691076,0.07610819951743691,0.6216721605414748,0.6922315816600735,0.21316017277971824,0.132261244084249,0.5951535900751835,0.6345783701153803,0.8082551883030002,0.7088623101990134,0.2626325474906631,1.0,0.5309845528501105,0.7694868335318649,0.5210497293763735,0.5806430149193981,0.3079899578897829,0.3249477742875321,0.09023377622870814,-0.18047428122399675,-0.37654120413008585,0.040727938752087994,0.13627908991663001,0.28653828928406677,0.420485588265154,-0.2859731542458355,-0.26831713547873043
OFCant_L,0.031450336831584456,-0.20243574369867698,0.17671546433515073,-0.11548302011501232,0.2604774592932082,0.4070499825651923,0.24328480654111395,0.40315480316150876,0.497949686323888,-0.11345725027888509,0.14742472072215268,-0.09686606114713153,-0.11295199808411199,-0.3925920449911066,0.42614980431685956,0.15951857443170292,0.4267123686393168,-0.377496201371084,-0.01659604477109948,0.2438917841901854,-0.11175633460188288,-0.23421736766032816,0.6158998709197995,0.06871259013770002,-0.033172893375343154,0.3962678132968498,0.296327221505864,-0.3056595855609229,0.028196828234061656,0.32407848126975003,0.37447160868891294,0.42986946294906514,0.8086336540498461,0.24249810313182088,0.5309845528501105,1.0,0.4949581510219545,0.4455716099194575,0.37242368251982144,-0.02659992056902213,0.21209016063337965,0.0032888048496668544,-0.3558765409631046,-0.04922836403557728,0.08971158298363172,0.01179566383508626,0.10532577619064598,-0.07757535492539501,-0.22746350037292162,-0.34762168234787905
OFCant_R,0.0747163133701069,-0.1445378625563905,0.30876652512560376,0.2599395223493935,0.28554804844913784,0.5373553805445827,0.12503122202253975,0.5462189626734418,0.45448665092157664,-0.18844781437384978,0.17335946914742634,0.25239480290518834,0.2056761183942202,-0.19094709010754257,0.6018286006766013,0.2574910467915022,0.256434656579732,-0.19031846525191623,0.15595792241987955,0.24270679473276077,0.03676040185549355,-0.16569215767925102,0.4865716604395115,0.09868059729476958,0.09460650047715963,0.4043121678342007,0.4848500963962735,0.19070769126950313,0.06298923149651774,0.5410899865812779,0.5308331579795146,0.6863249087598291,0.6453763242876627,0.18883031207277662,0.7694868335318649,0.4949581510219545,1.0,0.4042453746882727,0.5134389814351193,0.10527830980094284,0.2732548128054734,0.09836675845726948,-0.21917579165669662,-0.2518912580384124,0.008203990195341201,-0.10179297173522213,0.24457888612246548,0.4877351972834322,-0.1474079167926571,-0.21183293887661822
Cerebellum_10_R,0.15818170163223474,-0.5366897507866544,0.28600176670543764,0.05758627792213631,0.5656525756771775,0.6563207199534155,0.5249201687192838,0.624067002002663,0.7835565902714873,-0.12056041122774523,0.47182312678968635,0.22631860371496665,0.04209308724007192,0.06234247945804966,0.6278795122423311,0.3499198929074448,0.44134051557180964,-0.5792917233275324,0.15744980213638715,0.25542675240982593,0.01916639565398811,-0.2167516870517638,0.3611163296328728,0.34118892814284824,0.27320768719307953,0.431857485053634,0.43774111478493954,-0.22084322478421692,0.3185588090766857,0.36710229188909493,0.4441768733629891,0.23642437935243557,0.2664824931537322,0.4134816922989997,0.5210497293763735,0.4455716099194575,0.4042453746882727,1.0,0.7129402906847453,0.40688897477854413,0.32690924478208744,0.04657066844527988,-0.542533152395925,0.13422860866136238,0.37999117335046523,-0.1802198411022538,0.4579319620324436,0.1705028885543097,0.010534464939258146,-0.5173856299528417
Frontal_Inf_Tri_R,0.019941297580856727,-0.3291706508090219,0.63125900161022,0.47676545737978515,0.7219393669033181,0.7668253526373987,0.5658866063978015,0.7941987280245596,0.7873440897054437,0.04024790047937018,0.6775364982636894,0.5124305239565755,0.2378885373798139,-0.09477650449900173,0.8090888808693512,0.6738406976059752,0.34255152674341344,-0.3087913060830533,0.4192271343296116,0.3436261752037335,0.3690110707121272,0.09562423118716841,0.3524763180808535,0.5507890901471874,0.5390004681792842,0.6122984161632599,0.6837893626495279,0.07363542845152564,0.5084592129453777,0.5762522707425449,0.6583423751628122,0.35213496649815185,0.34712284319861086,0.536991869318738,0.5806430149193981,0.37242368251982144,0.5134389814351193,0.7129402906847453,1.0,0.40167208844363017,0.5589808308066172,0.43861062150555324,-0.2686204734836452,0.0705323296116434,0.5098010690269292,-0.13251408414669463,0.7181277259156733,0.49762347931629947,0.24786441893982888,-0.36091934958280886
Rectus_R,0.204615496110886,-0.08676024331999789,0.2504999449235152,0.14559973667949935,0.5095635832767642,0.24511585969264008,0.33186247578910283,0.3927904221602783,0.4948467406253903,-0.19914393727696256,0.1006667128081448,0.1252920114866736,-0.05668719709392701,0.09897701101502544,0.271687500531291,0.08364857910832466,0.1322283560549125,-0.06770386312506999,0.09153003284196326,0.04871689732651527,0.007409164663157242,0.0009590664087127103,0.07506262911253285,0.15198834802693414,0.15650705094834547,0.39377214610664185,0.37365344784778315,-0.05474378806008416,0.22462038010388333,0.14709599283708,0.20570159838405525,-0.0046073866236967425,0.013832943090635909,0.24262177519012823,0.3079899578897829,-0.02659992056902213,0.10527830980094284,0.40688897477854413,0.40167208844363017,1.0,0.1615344938964688,0.1132301809838738,-0.16302724038759717,-0.11637182477643156,0.22267643214596275,0.1975386870762504,0.3072520364643538,0.1511440054815856,-0.13396805589440738,-0.38396660556267737
ACC_sup_L,-0.10727534423081755,-0.048847486085359715,0.7296936278677798,0.45627943020528905,0.6385264959223417,0.5103266596496508,0.3753015164653153,0.5288657373763779,0.381665269714389,0.0382276455501527,0.6773137726622576,0.49661855459168935,0.17516154537320935,0.0567375654041477,0.6274132516682714,0.6715368745183823,0.0035564502291412646,0.08434783922933549,0.7370081597767477,0.7008320348841484,0.5477295415746956,0.3979106394985127,0.31773549067567164,0.559866578586784,0.7575740911462474,0.3703021230561107,0.7217480249608321,0.2413149042561907,0.529632632061941,0.4468394767969557,0.5238384104639241,0.25295426754053907,0.24831267112917982,0.6113302544646704,0.3249477742875321,0.21209016063337965,0.2732548128054734,0.32690924478208744,0.5589808308066172,0.1615344938964688,1.0,0.6967707514855462,0.016589212682861995,0.16441659922122548,0.6242709236117112,0.13295815734155486,0.7020911821549972,0.3380897981160231,0.42046308087476053,0.009848146177604818
Rolandic_Oper_L,0.040969039693260136,0.17810898940742897,0.7020643569782422,0.6181146390668366,0.45854794805273064,0.4438120056296952,0.41917316536814997,0.38255446286053446,0.05959448463938561,0.06898856505056072,0.5739469067952265,0.4506266364845413,0.10330313968231014,-0.07012628393917439,0.406993873402866,0.7898150273304865,-0.026273175467952666,0.22997085590654825,0.7227362282722516,0.5667888617703734,0.5798813384760027,0.5234878091610041,0.08949033775158743,0.5832517420179987,0.7165715141860449,0.34078782710352484,0.5774181335840011,0.27318537289015093,0.48288194338058077,0.3750937632952707,0.5185976815021018,0.1582460811048326,0.16343065315973496,0.41044066925197703,0.09023377622870814,0.0032888048496668544,0.09836675845726948,0.04657066844527988,0.43861062150555324,0.1132301809838738,0.6967707514855462,1.0,0.3059001899911242,0.09638666330038886,0.410816998996684,0.10154349930231389,0.7431216431964643,0.44187674718037373,0.40154375058582675,0.17067660140965507
Cerebellum_Crus2_R,0.2239370528192127,0.4305889215570076,0.13776601548459988,0.3516442462939985,-0.18749667484990143,-0.051978457622967315,-0.01944330156752335,-0.12165482044317737,-0.41227837222229047,0.09200046133721988,0.041562230793687316,0.3110589022248331,0.37585326766714966,-0.16175255531611757,-0.12423354970466323,0.006152574823621427,0.02693287352012624,0.6909287831138586,0.28337231311221683,0.02237748337596654,0.33181525492644964,0.2919299346283738,0.04596873909203946,0.07333792748447579,0.15374784278976117,-0.010421332577602239,-0.012854027604358633,0.5996503033395008,-0.0807520686743762,0.07478027969991022,0.06529481046512324,0.23449814542277508,-0.09505665576609025,-0.2665091532625716,-0.18047428122399675,-0.3558765409631046,-0.21917579165669662,-0.542533152395925,-0.2686204734836452,-0.16302724038759717,0.016589212682861995,0.3059001899911242,1.0,-0.22347343381099952,-0.07336843671403684,0.058858506027092784,0.03794218890880981,0.2070871405079454,0.07972143980559558,0.7181634384386141
Parietal_Sup_R,-0.2989365356769822,-0.29021433402411123,0.031113766786973588,-0.13792164743524388,-0.07768132271966195,-0.0791966605903498,0.012955810704687655,-0.14541492489216598,-0.07227738838320778,0.36499160238711803,0.24210840885375162,-0.08400298110741734,-0.11784246793985831,0.2871658261984786,-0.03268065246332456,0.30658034181859845,-0.1565123743948503,-0.42827498397711034,0.0072607258225545765,0.023562878507441726,0.29834689615961163,0.3231569381516617,-0.1859006974068626,0.4267794496819389,0.1304153056923541,-0.43023343436349587,-0.06106892291368953,-0.436966855389666,0.11887816134029242,-0.3400046840796955,-0.186548849540349,-0.5278209629824816,-0.362976179297872,0.19728037744502158,-0.37654120413008585,-0.04922836403557728,-0.2518912580384124,0.13422860866136238,0.0705323296116434,-0.11637182477643156,0.16441659922122548,0.09638666330038886,-0.22347343381099952,1.0,0.13147347060306985,-0.3057639896806716,0.0554710413762148,-0.12941957316706207,0.43954375146857394,-0.019417369480373193
Frontal_Mid_2_L,-0.10944373271438046,-0.22887175493055087,0.35703854813017855,0.25759003990310747,0.5489815274340105,0.3019214665580341,0.3927797039087713,0.27557515794808674,0.44146156130327174,0.04163002192808217,0.5837135876987668,0.4883218341402249,0.22728938806046975,0.06365578915076196,0.401907652616701,0.4428792270024716,0.029718466750308703,0.027069892512033105,0.5839060346612799,0.49709319323157003,0.2780116331166139,0.19594603460908677,0.1587229126831367,0.4108872500161751,0.7595857871769455,0.29017798121052163,0.3199161517539762,0.14680864246106015,0.5515779882103794,0.29769519346467194,0.23419770254014463,-0.05014388710529576,-0.08075986057363334,0.6346758097406938,0.040727938752087994,0.08971158298363172,0.008203990195341201,0.37999117335046523,0.5098010690269292,0.22267643214596275,0.6242709236117112,0.410816998996684,-0.07336843671403684,0.13147347060306985,1.0,0.021173907880227456,0.484876559788278,0.09770068165853715,0.39125589358722357,-0.11051542139395598
OFClat_L,0.06328792761763591,0.36092154000453347,0.13921511973244224,-0.10222786877904871,0.12202493339383617,-0.22939415492696077,0.1385668257482114,0.06638656237946816,0.03643865859138793,-0.1412348462630292,-0.219850640284978,-0.30663868885576073,-0.40790100061574897,0.3403062580154505,-0.13449659390341132,-0.198440165895019,-0.10055645885830411,0.2571833001332575,0.023685202519722854,0.1475832187139696,-0.21170056558307412,0.08503738415772737,0.17146075720252543,-0.23455091067237105,-0.0500507351007228,0.1641422152756046,0.22557280385034836,-0.0722805906614024,0.035737134847939174,-0.023506561463775288,0.08014185054600925,0.049764752614709314,0.037706278114875376,0.09575099656859128,0.13627908991663001,0.01179566383508626,-0.10179297173522213,-0.1802198411022538,-0.13251408414669463,0.1975386870762504,0.13295815734155486,0.10154349930231389,0.058858506027092784,-0.3057639896806716,0.021173907880227456,1.0,0.006011081824647774,-0.06305803447046905,-0.30285871981443935,-0.2278622431580438
Vermis_3,0.07141184199308113,-0.1309509920201218,0.7739777855627898,0.6758251842406945,0.6905556524437955,0.6994445166274342,0.5987332392236033,0.645751954338187,0.4438565391618916,0.06562424987502011,0.7545264600639225,0.5715920760642494,0.16406625156718355,-0.016796028931217465,0.6994195180131213,0.7693938566578741,0.228196674657882,-0.03275637549360345,0.6557436337375886,0.5385825489809896,0.5884466643466083,0.2826711494735389,0.16434946954150384,0.713089112077648,0.7040702057633249,0.5561073075733725,0.6453007114388639,0.20186439309751678,0.5507660533469116,0.5232183300961671,0.7280398510388468,0.2292001531336555,0.16769125707481763,0.519183552351213,0.28653828928406677,0.10532577619064598,0.24457888612246548,0.4579319620324436,0.7181277259156733,0.3072520364643538,0.7020911821549972,0.7431216431964643,0.03794218890880981,0.0554710413762148,0.484876559788278,0.006011081824647774,1.0,0.4600532160404698,0.38119281368834645,-0.045639907189553304
Cerebellum_9_L,0.22861238101767892,0.07817347730071263,0.5573650499446426,0.7448342321891867,0.28478570752705945,0.46222220656257623,0.3421416964436937,0.501407452591128,0.19288121923712756,0.11655201799837861,0.4248486564265122,0.6374094680125991,0.45960153104105606,0.07013529531235808,0.4871841118237577,0.4910735417304045,0.07084726097813236,0.22087336494482884,0.43201316908398,0.29297059619880406,0.38483502065980774,0.20379986742267026,0.12278206609671939,0.42950142429031996,0.46725466045559105,0.26635880466028433,0.49956814605042804,0.5446607461066999,0.24889906645501375,0.6248430841160697,0.500230854166519,0.4417383165247253,0.14109831442763895,0.2251555061178166,0.420485588265154,-0.07757535492539501,0.4877351972834322,0.1705028885543097,0.49762347931629947,0.1511440054815856,0.3380897981160231,0.44187674718037373,0.2070871405079454,-0.12941957316706207,0.09770068165853715,-0.06305803447046905,0.4600532160404698,1.0,0.24462665467348274,0.05275079336948992
Pallidum_L,-0.48738432088660744,-0.2488324403539687,0.3913519561621431,0.3872375429690927,0.15605780074187256,0.26809834607238353,0.18556641543492056,-0.008011437384113404,-0.011546168529859195,0.43083402375345853,0.5636455699981732,0.4944754043022412,0.2866397096687694,0.1326374926664566,0.2898490558262996,0.5125121891674701,-0.17902270661273081,0.09228603930496534,0.42429185242200645,0.15698103933695426,0.5545377270398494,0.3504303498729131,-0.12467525090607852,0.545421953237125,0.5604290839889923,-0.14389621578238,0.11626499508922097,0.22307850034655222,0.6399791107692219,0.0024817624008339114,0.1316618550862784,-0.20621429710771136,-0.35037045341138456,0.37935651356524924,-0.2859731542458355,-0.22746350037292162,-0.1474079167926571,0.010534464939258146,0.24786441893982888,-0.13396805589440738,0.42046308087476053,0.40154375058582675,0.07972143980559558,0.43954375146857394,0.39125589358722357,-0.30285871981443935,0.38119281368834645,0.24462665467348274,1.0,0.26081061813923306
Cerebellum_7b_R,0.03196427163187094,0.28189840655312604,-0.03133034530607935,0.2411206727137447,-0.3269204019034937,-0.03431444257034179,-0.10754117450730066,-0.25336930534385194,-0.5047029940523964,0.09001009972722478,0.03958705819836563,0.32253106280526467,0.4170458341784463,-0.10581680957272808,-0.0845154562103798,-0.039310125259695294,-0.1388797121642298,0.4923611430325377,0.25143846085512883,0.07626939796183911,0.32593206999620544,0.1790216286325815,-0.0217852878609924,0.08862173349868674,0.10543006642219901,-0.24954444513950805,-0.1308583926134322,0.5747581559836152,-0.03321332311286814,-0.043247029120791404,0.010371146752287667,0.15859518777190165,-0.1331717108690815,-0.21769892346210454,-0.26831713547873043,-0.34762168234787905,-0.21183293887661822,-0.5173856299528417,-0.36091934958280886,-0.38396660556267737,0.009848146177604818,0.17067660140965507,0.7181634384386141,-0.019417369480373193,-0.11051542139395598,-0.2278622431580438,-0.045639907189553304,0.05275079336948992,0.26081061813923306,1.0
