,Cerebellum_6_R,Raphe_D,Cerebellum_Crus1_L,ACC_sub_L,Frontal_Inf_Tri_L,Rectus_L,Supp_Motor_Area_L,Vermis_10,Thal_MDl_L,Thal_MGN_L,N_Acc_L,Cingulate_Post_R,Occipital_Sup_L,Parietal_Sup_L,Insula_R,Cerebellum_Crus2_L,SN_pc_L,Vermis_8,Occipital_Inf_R,Cerebellum_3_R,Thal_MDm_R,Putamen_R,Thal_AV_R,Red_N_L,Pallidum_R,Cingulate_Mid_R,Cingulate_Post_L,Thal_PuA_L,Cerebellum_9_R,Frontal_Sup_2_R,Amygdala_L,Thal_VA_R,ACC_sup_R,OFCant_L,Temporal_Pole_Mid_R,Thal_MGN_R,Raphe_M,Thal_PuI_L,Cerebellum_Crus1_R,Precuneus_R,SN_pr_L,Cerebellum_6_L,Cerebellum_7b_L,Calcarine_R,Thal_MDm_L,Thal_IL_L,Hippocampus_L,Postcentral_R,Heschl_L,Vermis_6,Occipital_Sup_R,LC_L,Temporal_Pole_Sup_R,Occipital_Mid_L,Thal_LP_R,Thal_VA_L,N_Acc_R,Caudate_R,Cerebellum_7b_R,Thal_AV_L,VTA_R,Frontal_Inf_Orb_2_R,Precentral_L,ParaHippocampal_L,Putamen_L,Postcentral_L,Temporal_Mid_R,Occipital_Inf_L,Fusiform_L,OFCmed_R,Temporal_Sup_L,SupraMarginal_L,ParaHippocampal_R,ACC_pre_R,Calcarine_L,Thal_VPL_L,Olfactory_L,Frontal_Inf_Oper_L,ACC_sup_L,Parietal_Inf_R,Frontal_Med_Orb_L,Cerebellum_4_5_R,Frontal_Sup_2_L,Thal_VPL_R,Frontal_Inf_Tri_R,Frontal_Sup_Medial_L,Cerebellum_8_L,OFCpost_R,Frontal_Med_Orb_R,Temporal_Inf_L,Paracentral_Lobule_R,Supp_Motor_Area_R,Cuneus_L,Precuneus_L,Thal_VL_R,VTA_L,Thal_PuL_R,OFClat_L,Cingulate_Mid_L,Temporal_Sup_R
Cingulate_Mid_R,-0.10659563034910326,0.31082379314441516,-0.09653781539387465,0.18131117620375495,0.46466252475994757,0.09780129420011151,0.7584384367855187,-0.056403008029801124,0.1193047804152332,0.007829861134032081,0.16629574291981314,0.7364344697104581,0.10466666425789978,0.2784966788430869,0.18474265042906432,-0.07924380272601773,0.3495064072477225,-0.0751242930135065,-0.2619451390099181,0.31949874357579106,0.3194014441179713,0.3303912471186293,0.19572277124255139,0.3171938823159683,0.4677583663169959,1.0,0.766123127948018,0.5432446543905397,0.16955192379222994,0.45522630341450127,0.2463121665738579,0.2708570688084555,0.6171933077853405,0.008234141047737623,0.0917905986181388,0.09307268513404292,-0.05539687810757294,0.6406025476192939,0.10863201457971494,0.5490900929231181,0.3998110694270077,0.10399942400857377,-0.0343650373088492,0.033157231898719546,0.3188202359387721,0.3718671559025664,0.5584693611433538,0.6948613159978847,0.5270780320760429,-0.046069249172445495,0.08369358317439538,-0.006112297527803668,-0.20847691480921135,0.08648872190382677,0.33857075793178476,0.04325106213802995,0.07814643368768237,0.44873031020056975,0.014353529870446573,0.10245585004835463,0.02006229256524914,0.11304703726697504,0.8229689532151067,0.408926907845192,0.45029247811785444,0.709245889229971,-0.23034733545694544,-0.38452140513397104,0.3190689154489277,0.012441044341561487,0.43306088740044496,0.4089376974838793,0.3777829870495812,0.3931760972975315,0.24787147338368046,0.34297293823023767,0.1426072648282659,0.7200880827247332,0.683809559911682,0.4623855159555742,-0.12220911388527908,0.33196686285798505,0.42656682779590466,0.4708418547127607,0.243388183830646,0.5154421344896467,0.26566361458742277,-0.029999462788095625,-0.136800649912153,0.3833831273215627,0.7588903213548498,0.8130243826621274,0.09167741674346004,0.5614725761503766,0.29814331066822475,0.14177122179949608,0.5869912189015802,-0.10010904891820888,0.9577448198897381,-0.17749035659851325
Cingulate_Post_L,-0.16049313296914014,0.08653782967685,-0.12017409816481006,0.08423893084326821,0.39679304199962356,0.010181484757801553,0.6345840621744474,-0.027062265468478775,0.13847390035616378,0.1322693500628397,0.21625536697852185,0.7155018653015701,0.23247065807216316,0.284344005391803,0.025046302553114762,-0.15939956275214853,0.3745956121312591,-0.06567580789533202,-0.26279805820381186,0.4064356611297024,0.1393491221012481,0.18665826130945962,0.22174706777346737,0.30741894002763925,0.40282694399909247,0.766123127948018,1.0,0.3796243839657125,0.30083711554847714,0.3367635062507178,0.20281141275405912,0.2901071857981742,0.5096566317280753,-0.044758700424544065,0.05132837224221937,0.1250254051792333,-0.11377290882161026,0.5926994814742809,0.10299297209368549,0.6043837497630105,0.3504747604935013,0.1484231811036618,-0.13643704862714193,0.1445622218844996,0.2566196089521471,0.1276211614670458,0.5775298666259463,0.6890165492709707,0.5512088411503673,-0.032758719144848,0.1935423623363263,0.009683345287665089,-0.23707898040730638,0.20008007823578075,0.33404631971453097,-0.0555192115844612,0.1744222585296375,0.29572923619791774,-0.1288260545888708,0.12632646789506713,-0.0699965599972202,0.03412941437542193,0.7052089410633978,0.5356799479722598,0.458425263818404,0.6153282650737094,-0.2503494249919625,-0.3820262179522019,0.48613258085842376,0.11343638967980045,0.48238967910315983,0.4104008404556315,0.2956176669088569,0.2569065460811841,0.32601687844482663,0.3157323204142588,0.18943035979806175,0.5464403946519362,0.5934349301175315,0.4946575588830948,-0.07726635257038823,0.28477289806734224,0.42573344874040736,0.367628228967473,0.10063371370034178,0.4046070656047814,0.31574376529055664,-0.03510144682539842,-0.05177197238788772,0.4800184778996849,0.6998576397964917,0.6793983194753689,0.14702406978092833,0.6135485525454576,0.24637841177130662,0.11104716768449026,0.34533695315771346,-0.06041905282691083,0.7637678858243867,-0.22855383697437265
Thal_PuA_L,-0.43644399147475577,0.16550530113529693,-0.28474155040993826,0.4966942795563769,0.6609714467079791,0.17341377999762084,0.6567087623954748,-0.21507034383273074,0.30309304096511774,-0.3339281665166392,0.5050778011169685,0.38797306500131207,-0.2816637275602739,-0.022114174027100152,0.14202849070426932,-0.31787164061681267,0.4415531892929563,-0.21487702683918233,-0.4334702129036814,0.4782083091369942,0.7410287349654343,0.305265941093013,0.44869374158657255,0.6353182927127323,0.021069182346368374,0.5432446543905397,0.3796243839657125,1.0,0.5098853991234693,0.4645982795866373,0.3947167258093964,0.4212100427220061,0.3555677216802374,0.16023175594760727,0.10237314346846638,0.14296767433408855,-0.37592706220641964,0.5884641706337279,0.14316910766082674,0.3841410784452208,0.5901334580170806,-0.2996080064755559,-0.2590947952263155,-0.21087203323548737,0.7700931975142986,0.3664749441962014,0.699226233678642,0.4373413409076147,0.3874654143157465,-0.4542817988526824,-0.2808312197384023,0.1110622713891136,-0.1772093019024912,-0.31949856245252417,0.5135878694511312,0.2068079537140075,0.39412800108351204,0.6616658036896849,-0.0068009019059679585,0.4114128119984344,0.028692602133815668,0.5087497169867584,0.6929620711207635,0.560369225760678,0.3269629789825519,0.4504235133647025,-0.42646192130931004,-0.5146652946425012,0.07736163145778231,0.21464749690491672,0.44502510064758205,0.1843646332906195,0.6099578870796611,0.5195547073500815,-0.0013332565243124892,0.2932612537538324,0.3391433894517341,0.7104592117918233,0.4474776681408884,0.19026775792761694,-0.006595226097034636,0.45688593223731777,0.4281021005966338,0.5459802090698868,0.3441302521149804,0.4908455464583817,0.5111183001328067,0.34604824118801014,0.1292788615136873,0.41937373651382626,0.5057762356545403,0.6844489498721625,-0.3194409378756013,0.3548975812822001,0.5543108352763709,0.5491456279318744,0.48871077649436245,-0.19712312435369778,0.5251690783825621,-0.2861997243415635
Cerebellum_9_R,-0.5808960480614301,-0.15364612677586237,-0.22585194268083528,0.43536599944351817,0.4881063837803912,0.07240134615463761,0.23164294998469798,-0.41324246667381087,0.17433026927118214,-0.38728167624621895,0.6048001393579332,0.03521801758800791,-0.43185084595073,-0.21646078134930197,-0.2025763903001607,-0.34015630099653155,0.5787645393015773,-0.1565797587850943,-0.4370671867475695,0.6201194485319883,0.3813547212008141,0.02031853984430212,0.5051317716498858,0.7862030370451869,-0.3452963924293676,0.16955192379222994,0.30083711554847714,0.5098853991234693,1.0,0.20429140961843012,0.5044679695257469,0.518668255135119,0.004148702721900361,0.11176096322601833,-0.026309025044933973,0.18653696962376243,-0.6759798058956772,0.15423862884152797,0.29252619780720274,0.15221225509797282,0.40337154505512846,-0.4779664949819887,-0.29767745122673717,-0.23228735905129452,0.6996596969351876,-0.09582611056262308,0.6777420642555071,0.24365778644585998,0.2054610930730555,-0.5054865777023733,-0.5325121977190653,0.21411739272893535,-0.2320094430982829,-0.48976309787008554,0.39670022605187194,0.23945184293116334,0.5593145348927556,0.3757607858422167,-0.2641318164511917,0.4136248913582108,0.019450131621387205,0.4872147779421942,0.32325163794512746,0.6628011735219851,0.04076195372802644,0.11418141007497334,-0.4645384626774078,-0.4931107758236207,0.02327738165041395,0.3844266114365507,0.31200117648750386,-0.1632606814879615,0.5661748395577987,0.2533704944142429,-0.25232903234608195,-0.09810901993457702,0.6559326964027747,0.3984351755276288,0.10608287606655321,0.026970102702784344,0.05411040167267769,0.4307922548110604,0.21861924879353986,0.32971900171620466,0.20874496767611317,0.1667285084863697,0.6609534694363278,0.29745616199046665,0.10196268472981028,0.467794298165741,0.1810134971984799,0.3033701734282331,-0.5607839296575416,0.13018896606090935,0.6119417696491626,0.3256130079230477,0.14680514484504,-0.050979539971194324,0.11734561541371204,-0.3717172458239311
Frontal_Sup_2_R,-0.2668155501564511,0.06765254718521822,0.039922081813090565,0.15225068988481205,0.6153632088643264,0.33937201890986,0.6980224474672913,-0.22855340233560967,0.32110628180285417,0.048721201030496986,0.4020816050429092,0.4059453287550987,0.08151176348219004,0.36791285425194115,0.3775285339241597,0.010619005247242201,0.3020610193605824,-0.2975329141635589,-0.34114337028985176,0.3557683834751417,0.31839131141278215,0.4106655209256372,0.21672789325694042,0.3045605200138413,0.2701051877460399,0.45522630341450127,0.3367635062507178,0.4645982795866373,0.20429140961843012,1.0,0.2730095944204385,0.08012823926653789,0.7647797469624331,0.4381159523667948,0.25339715229775533,-0.10780162853717964,-0.16198712226579604,0.45251920211107016,0.35842506189605977,0.47363151703110246,0.4640292972010528,-0.06676163888144818,0.16922156302506733,-0.19160616391899482,0.3266154130612131,0.34663164001068986,0.5550939995487042,0.5323444969612906,0.4459814946144596,-0.26503689080664583,0.03771501775837774,0.10401357050584165,0.22018714881154505,-0.020686871084013462,0.4239757932221619,-0.2470916467184782,0.5107287013363647,0.6063678781364296,0.1861842634531798,-0.07947765081339832,-0.01047308057668441,0.5283910199305285,0.5449092454968423,0.42047680088533884,0.60164324580744,0.4905737479766601,-0.2613639971610831,-0.15729651809216322,0.23310277661009612,0.5706777654580852,0.4477766214200117,0.4086340213733513,0.4098712360386501,0.8449605791219414,0.13718834887061485,0.25988782594395865,0.40139691836645347,0.5720160645483019,0.803019481928163,0.4465029791253704,-0.17072687972507297,0.32834338844344757,0.7999361861863564,0.5157672518530282,0.5065240971651515,0.8613518446605541,0.3915788708343975,0.6086392774525703,0.32939376573784607,0.3291093338477029,0.5473458180928299,0.6369648710134841,0.037707800465253814,0.5968198812080002,0.3660373191700819,0.20287483103574844,0.43895067810952193,-0.2075880735794669,0.49870206364410574,-0.10459056839228435
Amygdala_L,-0.6546830371025083,-0.26062276290366,-0.3335688326791175,0.32160906532626,0.4718605346156286,-0.05783282079683927,0.29003017363426736,-0.6366513042354454,0.3057745324209426,-0.5488206100223623,0.31702783323025885,-0.02033609681564578,-0.47103707746121504,-0.11637022401270819,-0.2589678877127143,-0.26982434046220977,0.6233083950110065,-0.22455548554812924,-0.4812769364674324,0.5094046981956778,0.3340190861098755,-0.07543606289591749,0.4997249046853418,0.544256817350616,-0.4202240321419785,0.2463121665738579,0.20281141275405912,0.3947167258093964,0.5044679695257469,0.2730095944204385,1.0,0.34263101398438806,0.0024562266959435607,0.2811318167872166,-0.2291440573591327,0.2134575297581064,-0.44062081223687094,0.21679276057010483,0.4256336912889945,0.13419872604517347,0.5668185887512374,-0.5488139527523174,-0.25728143116954705,-0.4530509947029597,0.6051751444003927,0.24833192627588607,0.6326988725851656,0.2801289237352516,0.056343420450288104,-0.5060370730926866,-0.4978206890253115,-0.12017029250202135,-0.336305340969314,-0.5097315138457564,0.1503930272625594,0.047389963416644476,0.3645081305760948,0.4412229893916219,0.023567391248370005,0.32821786016390575,0.05876118248766617,0.4689890868538891,0.3068935738985822,0.5842590448119628,-0.13007966900103043,0.10657069459460043,-0.5242990131352026,-0.2362557910738509,-0.24616339065452836,0.3735582732292345,0.27586922049151924,-0.10052776054880898,0.6829925019714032,0.322780025818592,-0.3592216534967199,-0.23856868010869786,0.5314039645640468,0.3525690727714412,0.14004765890433224,-0.03030489895103577,0.026453203095041504,0.3118337680189659,0.24263664625188908,0.3105432180456305,0.1764588339703936,0.25280023277861746,0.538421641418831,0.24240232767908135,-0.03347646522601905,0.25886754560362574,0.16833328785335872,0.31075549747605646,-0.49444612184894926,0.1372835844508521,0.565690361855139,0.5017177808177055,0.06410367227882915,-0.13337843002542804,0.18522596768101912,-0.45310234902044355
Thal_VA_R,-0.6326871626970761,-0.2269787440448544,-0.32189802094497844,0.4000804627807288,0.5305814291470863,-0.11149143011665395,0.2724836539766448,-0.5087323595222666,0.13381309964018348,-0.3792517534808758,0.4742892190180817,0.014310043836824786,-0.24385641072007483,-0.05444275726350337,-0.4827735032150365,-0.20479961683228753,0.3301499892409744,-0.3936851580668755,-0.5978705378156401,0.5431218333541346,0.38854788686083247,0.025763322151958517,0.6320893064012303,0.6225667606882755,-0.3819967515395838,0.2708570688084555,0.2901071857981742,0.4212100427220061,0.518668255135119,0.08012823926653789,0.34263101398438806,1.0,-0.21800706187883775,-0.09871428516049925,-0.020563474949173325,-0.1030243491020029,-0.7141443555940805,0.12903534396370364,0.2567246085600674,0.33250724918836516,0.35692433046593436,-0.3823527258255241,-0.22765262064579866,-0.28998000195834533,0.6347132440664834,-0.19230132294510213,0.5786968686514189,0.4202409416133745,0.40540292116927323,-0.5473922720380359,-0.35509279448380876,0.09374906537761823,-0.5767763390228674,-0.3160362396954705,0.25443096044514635,0.3911635836659766,0.2737664132458511,0.3732749832929227,-0.21351262854029968,0.5622356292837495,-0.13853451518889026,0.3467778395155875,0.3801353749615642,0.5106348156717951,0.01404309027451939,0.3053237994901695,-0.6858812066606342,-0.5142112733818173,0.12162374285374543,0.01455354195117581,0.5247549610505223,0.1399787149772247,0.3843155547778865,0.22445338243553842,-0.03799090999784604,-0.13677035456300246,0.4254548156237627,0.48181931685394314,0.005072915303459529,-0.0046428733714989285,-0.24862961329816535,0.1421143968784747,0.23100305982026426,0.2594426145780888,-0.0993475530760673,0.18612346194179927,0.5047598746890305,-0.03404662180172825,-0.27986444295231755,0.5715555990102511,0.3708260450845881,0.3168055497036995,-0.38772497388172794,0.25969590201562454,0.5727248614601791,0.29322550032660616,0.17716130838702449,-0.2446926211919347,0.11910496988695475,-0.6768694889000914
ACC_sup_R,0.09311577052302042,0.3740715341746393,0.17451487579188654,0.05755800366204817,0.3748271193004241,0.34327131932954175,0.70042524894573,0.10246460814803461,0.14593600821552777,0.30213167554052833,0.25253836346936215,0.6536760653541307,0.2530960117772863,0.36913437706235624,0.633778709113353,0.007272189194844981,0.132957984137422,-0.09864577798496335,-0.019714426233089617,0.12289442790709763,0.17410618653057308,0.45506375888121225,-0.0884648414438737,0.09540875589679142,0.6545350221829216,0.6171933077853405,0.5096566317280753,0.3555677216802374,0.004148702721900361,0.7647797469624331,0.0024562266959435607,-0.21800706187883775,1.0,0.30708471193860126,0.33556197827102713,-0.014147850642356434,0.1796077367496503,0.5319347467966594,0.10229973035663105,0.410186747573948,0.3167883617326265,0.18023925567111557,0.13978954336419064,0.03668855503217247,0.0795934905201232,0.37807969575725237,0.352894008871741,0.48635036870855514,0.3800335097201571,0.03018666629510237,0.26410683429750603,0.14670215878685672,0.4222557395167975,0.18895683399094754,0.3708707271007924,-0.28242194720685465,0.3247339858150469,0.43247953212322054,0.2033223566987949,-0.2764602843227955,0.03075406418772951,0.24837667061774746,0.5669199736513955,0.17734915867434123,0.6836722764189146,0.46325242016436535,0.07818764252318985,-0.0765704152860965,0.3003706846749998,0.3918999811839856,0.23679563926702676,0.36592915932979725,0.22127948500121006,0.675970776674509,0.24241878553092816,0.47489187507588887,0.1636064027180472,0.46024765886971825,0.9334621986487361,0.5435433372942994,-0.07255794375971485,0.28787570300545706,0.6036378515443187,0.4427254298913121,0.5063236444867893,0.7464807298537284,0.17186585575200333,0.49012901978159845,0.39150496412926644,0.15177067999345176,0.5201289038759188,0.6572172722326171,0.24143991327476186,0.5431591029720433,0.10448160167123012,-0.007820762646684033,0.4933075990438616,-0.04780597279472783,0.723435697652227,0.20737361013605218
OFCant_L,-0.24899585154273163,0.08949495118784967,0.03197033523205147,0.228665973043165,0.27553317976323866,0.28039359320611906,0.17640916601826817,-0.394799567126207,0.1687585108046532,-0.1019032141914362,0.33029120679148893,-0.030885284152675625,-0.27949800818609294,-0.06048285199930434,0.24502877185308322,-0.14875682350660835,0.1824216236856316,-0.31278246555161743,-0.1457978405264041,0.15994060454016087,0.13292566111274892,0.11114780571170357,0.06922793813685171,0.204900984036161,-0.14938493749888598,0.008234141047737623,-0.044758700424544065,0.16023175594760727,0.11176096322601833,0.4381159523667948,0.2811318167872166,-0.09871428516049925,0.30708471193860126,1.0,-0.026101342954847437,0.0029385601684078257,-0.1256672106798938,-0.0171345086585063,0.3324370756365459,0.0202180818001581,0.25704637280707743,-0.36813278995217674,-0.06458356383307631,-0.28610423751818925,0.24139066528955888,0.19046048184724226,0.2617654774393874,0.034771926726136534,-0.05940018774277216,-0.27948527439960563,-0.2189668381122425,0.09611620607299352,0.3326097794195537,-0.3676277216275202,0.1735509247621216,-0.14611934783793792,0.37865390027055906,0.26937987219652476,0.34540102743821416,-0.039566732752543,0.1492917489036824,0.39209995602775705,0.05447886370404918,0.11838269465993814,0.2091717012345814,-0.08547157299408842,-0.09681101511128054,0.030199132695116888,-0.2155901101771489,0.5418903681166632,0.03375952335659967,-0.16381933300985146,0.4315895930292699,0.4477102169846405,-0.2188900902965133,-0.06782041611216409,0.2912613542475994,0.0952126329393317,0.27254265240345976,0.059894285264411096,0.157077034182293,0.24633072293823843,0.37155373340202014,0.13998358227954605,0.4271837425952374,0.31577933301091826,0.2989450092087347,0.5493835016466737,0.3866923658144991,0.010893282288953475,0.017192733645395177,0.15441518743645985,-0.25187642550410533,0.05190402090022984,0.324615875450335,0.10811510210783594,0.1002456199620163,-0.0029754236250746345,0.05332930561643248,0.0018995093173951837
Temporal_Pole_Mid_R,0.06904839622753013,0.2705808056224355,0.1799695397603384,0.0621444885300451,0.2627284201580429,0.09935455269943351,0.2667089777221543,0.03877562731373141,-0.02411537700903593,0.3101417616175838,0.21539051130638054,0.23553442127272847,0.20207304764351963,0.09274064618320303,0.2194353588078247,-0.08449253761370062,-0.15571701681588487,-0.2666635815840377,0.013407759172217164,0.12169695060041404,0.1694312986297462,0.3272061901098664,-0.008486936571061138,0.035865604226417824,0.3666245425163778,0.0917905986181388,0.05132837224221937,0.10237314346846638,-0.026309025044933973,0.25339715229775533,-0.2291440573591327,-0.020563474949173325,0.33556197827102713,-0.026101342954847437,1.0,-0.2099618789304224,0.10571884839095597,0.10897551143302088,-0.0027570332561828955,0.23730072057548063,0.048045378854801785,0.1362729560833325,0.07402966621399487,0.08505654953878847,-0.009937441056982124,0.03919455469188759,0.05556741252971679,0.15570072555498038,0.24698915234924992,-0.1085432623226764,0.2212920180537573,0.25094683222004444,0.29954768888271693,0.14656075968342683,0.23725253506455352,-0.11190117759629051,0.2004478575043678,0.1270120900335563,0.30505386474930474,0.00019293724304874371,0.016091045575054693,0.15272948641825398,0.20419985370203897,0.017469346454020648,0.5074397095476373,0.17707453909382928,0.007258185573614479,-0.16729423303749394,0.2902881285541373,0.051075991611169345,0.250758354162442,0.18881108714396155,-0.16107063070862165,0.30322582830706996,0.2838017339509416,0.37904116026815665,0.08571426784726077,0.19407820212004076,0.36763685673290514,0.1696924639971661,-0.23513126687336774,0.07779885140548967,0.25546459236055086,0.22865633862025614,0.1512577275676218,0.3015621984414247,0.18361574946008016,0.18509207069691333,0.1850123238756903,0.17686158630408966,0.20744969593536547,0.21722737069219664,0.16880177977834265,0.2238712025758897,0.01718000495848085,-0.041535575165221446,0.18072720285958555,-0.04307521857701583,0.09149748961863564,0.051322794794029264
Thal_MGN_R,-0.02432677947585288,0.032164570829004764,-0.044819154085555694,0.2006387286087314,-0.09958910913523884,-0.0890334085257023,-0.09890732851821293,0.09746231487990267,0.13331587787730034,-0.3114531208112587,0.18800336246407276,0.017062855315127304,-0.2509008101949275,-0.051364633994848294,-2.844139598826475e-05,-0.03694788404964627,0.31865784811537884,0.07230843908039833,0.02037153706481008,-0.1463667703517017,-0.1349534342666826,-0.23050945919114024,-0.07395650482657029,0.15065521315420077,-0.12342004184846664,0.09307268513404292,0.1250254051792333,0.14296767433408855,0.18653696962376243,-0.10780162853717964,0.2134575297581064,-0.1030243491020029,-0.014147850642356434,0.0029385601684078257,-0.2099618789304224,1.0,0.023957282892716113,-0.10588997412984348,0.02737708393062042,-0.11999984828664356,0.05196721705899654,-0.28665175400379483,-0.20459030057199293,-0.1063053868863971,0.12389096406082908,-0.11513790366491178,0.012081645964111869,-0.09617498040070165,-0.33870151079094224,-0.01469486113886364,-0.19652221022323538,-0.09820767835176007,0.1148372403895528,-0.24803526238468546,-0.04216820677167786,0.039521056628128534,0.19910638907443778,-0.13133869293831293,-0.3164575001232827,0.16503038752206556,0.09703625941240814,0.07665120931736628,-0.028090206792625885,0.1106426846044181,-0.18586106880067024,-0.07769691525902317,0.08676857176800708,0.017074049576419125,-0.3415598312581419,-0.014511852603149805,-0.32649464306558784,-0.3459213017801535,0.3038321934966092,-0.1389022883940358,-0.33663701260289297,0.02905570921663615,0.09811901038516528,-0.07651938106187262,-0.033132165703905675,-0.027666228299213894,0.2849638788585371,0.0346881275512024,-0.2207181311149023,-0.11134637789280362,0.11278543474158217,-0.15369068632105576,-0.02390275200479827,0.13080799420511915,0.052582886612624564,-0.23999909353309076,-0.0410601344414069,-0.02931386918493624,-0.24979838041176075,-0.12888621792620147,-0.0015815143030085501,0.35888981515554963,-0.3075557632864232,0.16709139536987375,0.13811509095863522,0.09265317039263055
Raphe_M,0.6734836162884048,0.3230962433147044,0.32469615521593287,-0.4520443461375027,-0.5276082392829406,-0.014933870950016713,-0.17258658116150202,0.5959623074606387,-0.15993348517355085,0.4210017836158767,-0.6257300717145908,0.1470448002346168,0.43986157243693275,0.18163359005646065,0.3769246159953467,0.20821059758824637,-0.38863720921896916,0.36788818914843685,0.5394094308595937,-0.5025927128007053,-0.36603807270845534,-0.0276598752566574,-0.5495874696033733,-0.75486433523882,0.5562289731848922,-0.05539687810757294,-0.11377290882161026,-0.37592706220641964,-0.6759798058956772,-0.16198712226579604,-0.44062081223687094,-0.7141443555940805,0.1796077367496503,-0.1256672106798938,0.10571884839095597,0.023957282892716113,1.0,-0.028358846791475642,-0.32525164905517706,-0.08568154289031217,-0.3563194198223381,0.5680581056648956,0.20789507743635405,0.3825935054143983,-0.7096785376572183,0.1963114761808961,-0.634383615469911,-0.25521543477318437,-0.17579343003346753,0.6074192738964797,0.5385824915384048,-0.1669250546124398,0.3339036262502609,0.5401462834788774,-0.3276394012371524,-0.3424557785437814,-0.4747033515551601,-0.4377034305050939,0.2729687594483008,-0.41850512041090093,-0.0007591936613990421,-0.5247218400000804,-0.23749398166215033,-0.4997331807266923,0.07287489821247259,-0.12492774914848782,0.6262718738983288,0.39167025637858705,0.08186459672082759,-0.3089486445215091,-0.3620601685997425,0.0958371073090103,-0.5692233372892476,-0.2887971081448332,0.23442719492810374,0.2485933394148825,-0.6205281252073852,-0.3745901195450713,0.016139113405573696,0.15383662417897345,0.0971814289246587,-0.20001239580575586,-0.2303050784517543,-0.2722791298505077,-0.11540799646851489,-0.18173074954865595,-0.6023300918321924,-0.263563367692111,0.015008218108204817,-0.45347812205901067,-0.15527852120854777,-0.17740602396129307,0.5628993667636083,-0.05124638726527333,-0.6484106548922626,-0.2811422790887886,-0.1994925562020625,0.1823672887303372,0.060282361880692685,0.5667864679511556
Thal_PuI_L,-0.05605777863649,0.17995872553657957,-0.10386692610828514,0.0484298446132841,0.4382158096460548,0.17415281536268273,0.7217506109827536,0.034905663050461444,0.2707860073387247,0.10527999005385279,0.044436578303855924,0.6217728187952805,0.22681315969575885,0.2680280598432364,0.26423010648792983,-0.14130371266013173,0.2536537903316549,0.06681505633660505,-0.16310809090996947,0.38336147586276054,0.3800768084563579,0.45974524694308666,0.18384856917306427,0.19982734138716132,0.3906683294262078,0.6406025476192939,0.5926994814742809,0.5884641706337279,0.15423862884152797,0.45251920211107016,0.21679276057010483,0.12903534396370364,0.5319347467966594,-0.0171345086585063,0.10897551143302088,-0.10588997412984348,-0.028358846791475642,1.0,0.1346984338595265,0.5083538001884111,0.4855056553317104,0.2231548089182312,-0.06962053629270895,0.19974770976511916,0.27240777586309434,0.5100644346151009,0.5400321695987083,0.5333567265409065,0.5404393286861429,0.0011876975397879744,0.2421751795652947,-0.05401295914403096,-0.13605616820808916,0.2224561858828286,0.4200583821911258,-0.02522100349635514,0.0912494781208438,0.551984768694891,0.1037047544056315,-0.008289459102212649,0.02820019085759532,0.12697632991893515,0.72205525101522,0.3836894226239913,0.47202278165719697,0.6509678569741284,-0.13750391155180985,-0.24651394625781617,0.4381811395635526,0.10876844884782422,0.5124601440818215,0.5858453177303911,0.2850028096920396,0.3879493612461932,0.43963614170640125,0.40704600872380525,0.04257358696280422,0.6696574760484347,0.5820355650012659,0.3550009751448317,-0.05341535390980393,0.43778649158927896,0.4792946397513997,0.5813140601660183,0.257913172468835,0.5429847973263773,0.24724823683324323,0.0678559636518047,0.039500584503344226,0.2938482228065984,0.6285033317385283,0.7144783708689374,0.2294733919844008,0.5214411722572485,0.27913966316659167,0.21908245999345724,0.5498215974077496,-0.1486909561508337,0.6532156922162888,-0.07090748166810287
