,Thal_LGN_R,Cuneus_L,OFCpost_L,Cerebellum_10_R,Thal_AV_R,Vermis_6,ACC_sub_L,Frontal_Mid_2_R,LC_L,Occipital_Inf_L,Temporal_Sup_R,Insula_L,Frontal_Med_Orb_R,Red_N_L,Frontal_Inf_Tri_L,Vermis_9,SN_pc_R,Caudate_R,Angular_L,ACC_sub_R,Thal_VL_R,Paracentral_Lobule_R,Heschl_L,Red_N_R,Vermis_10,ParaHippocampal_R,OFCant_R,Putamen_R,Frontal_Inf_Orb_2_L,Cerebellum_Crus1_R,Thal_PuM_R,Calcarine_R,Cerebellum_8_L,Olfactory_L,Thal_PuL_L,Precuneus_R,Cerebellum_4_5_L,Heschl_R,ACC_pre_L,Parietal_Sup_R,SN_pr_L,Vermis_1_2,Cerebellum_3_R,Cerebellum_7b_L,Calcarine_L,Thal_PuL_R,Paracentral_Lobule_L,Occipital_Sup_R,Caudate_L,Amygdala_L,Cerebellum_6_L,Vermis_4_5,Insula_R,Frontal_Mid_2_L,Frontal_Sup_Medial_L,Frontal_Inf_Orb_2_R,Lingual_R,Cerebellum_Crus2_R,Cerebellum_10_L,LC_R,Cingulate_Mid_R,Frontal_Med_Orb_L,Cerebellum_9_R,Fusiform_L,Thal_LGN_L,Thal_Re_L,Hippocampus_L,Thal_MDm_L,Amygdala_R,Cerebellum_3_L,SN_pc_L,Postcentral_R,ACC_sup_R,Thal_MGN_L,Fusiform_R,Cuneus_R,SupraMarginal_L,Parietal_Sup_L,ACC_sup_L,Pallidum_L,Thal_MDm_R,Vermis_8,Temporal_Inf_R,OFClat_R,Rolandic_Oper_L,Cerebellum_4_5_R,Frontal_Sup_Medial_R,Vermis_7,Temporal_Mid_L,Thal_VPL_R,Temporal_Pole_Sup_R,Cingulate_Post_R,Thal_MDl_R,Precuneus_L,Occipital_Sup_L
ParaHippocampal_R,0.3395192600964891,0.08719954437684825,0.7146276597604596,0.6447998264953546,0.5663227319188586,0.005057457206464995,0.5200229710289501,0.6646815767352798,0.5551606159593101,-0.1883760932044507,0.47689466529206836,0.6021657800346709,0.2678965972426166,0.563116175487548,0.7046490179818438,0.005458056774819391,0.6195459444376039,0.68994606314804,0.2763665922807552,0.4803519849893665,0.8302793944684494,0.5423157723415649,0.6728729626651543,0.6859547675664431,0.6100286773879935,1.0,0.5803974826303276,0.730651619122486,0.6271517377603499,0.20375120429740115,0.49657084525545747,0.26648763188596286,-0.11120838385125188,0.6608431242033741,0.18160165296758682,0.6581531712319598,0.6348090870025827,0.557157262108416,0.6414685565568268,0.1417311079171333,0.5655499613345347,0.586670171788313,0.5264153877929119,-0.3225291940195175,0.35171417087174306,0.6614832758382155,0.6236399581671334,0.24042006091694731,0.6962177328866265,0.185182388366614,0.07989030035377703,0.6370183662018399,0.5401412916402424,0.6451701196271324,0.6097007581836612,0.6616051463065913,0.2964827785228311,0.23462514246951086,0.5747521655108796,0.5315406142613567,0.6205754445150146,-0.03901310191370526,0.30764113692250006,0.4379579042525357,0.3022111087111504,0.2785506425375141,0.694609704000064,0.663198984415108,-0.10780594898734489,0.8579114451556579,0.6467340197686725,0.412399769046466,0.7134393239917931,0.4803123965416976,0.5348205168928462,0.08320553843041856,0.4727053434668211,0.42356343550474357,0.7150953715080037,0.651362717226833,0.6030734471219134,-0.010591130769157154,0.5063623408416209,0.0326576616363329,0.5603031661778691,0.6919220428805442,0.4654558911032423,0.12176781569843959,0.11865399031653125,0.6495136692138536,0.30726286520354446,0.526013422077141,0.658343956443153,0.616146838370569,0.13363086419097067
OFCant_R,0.2744320032119765,-0.37398986815973045,0.4296956391028581,0.11430531780685871,0.2657001325188562,-0.3637650508061172,0.6118212792798724,0.12956571923498839,0.6668768186088353,-0.5515830474169224,-0.04413667601896977,0.05358136916082644,0.5046645470082383,0.2586214156642758,0.37486366729675913,-0.3641199356402541,0.24862496448055788,0.3565823568106992,-0.0359631878107151,0.7341538390248755,0.48548523880679784,0.20786677912509272,0.5374980151201848,0.24013540334868436,0.7096119176152,0.5803974826303276,1.0,0.4026469756522186,0.5055218986817643,-0.07240657220657375,-0.12207703084842508,-0.36026212778837724,-0.4876427040421289,0.5007606446189488,-0.28131078604718807,0.1208867125691027,0.043201849079800764,0.09176134454162435,0.6935743097570631,0.029514444577215096,0.4452620284099252,0.07589604115835119,0.04432277701146372,-0.37057619203477715,-0.21731909410607214,0.6568874086263017,0.2493574734359945,-0.3507646287880097,0.26500844711795896,-0.10755009690787935,-0.3399219380047431,0.0659372465177857,-0.004942765676648932,0.1463891004631281,0.2139723415001891,0.564679689110217,-0.22959622322966808,0.00043292566024921757,0.043828239091007686,0.36167670963943455,0.1682203392736643,-0.22730626471610696,-0.11697934188456617,-0.1627189476751177,-0.0628060471059371,0.4913580743859824,0.37086507878444164,0.2731701206254072,-0.5535659156596507,0.46121125023936327,0.21553765443429782,0.04338064889325312,0.21156955158653554,0.14248320748000948,0.011457741134958729,-0.4758363132170889,0.03891439432578496,0.17581596524306112,0.3436847161916576,0.2042553055385098,0.27368139151835036,-0.2909052858213135,0.12535164909349758,0.05329328354618174,0.17205885873273968,0.08528184172179723,0.19202965496345806,0.12397819755798084,-0.36399765297776204,0.2609795119555475,0.14408880837736782,0.3139288636424944,0.48232101428007823,0.17701744984549536,-0.3830676384389115
Putamen_R,0.4861643439295797,0.21277669224185988,0.76512965797107,0.692988974919352,0.7375018222845391,0.2957090623327105,0.2833735894873685,0.7559687038524968,0.20910595008036958,0.08673893047381585,0.6886423418376961,0.7778524067106513,0.29133544652830534,0.4612416420515366,0.7041179964004273,0.3025338189089965,0.7011974021245658,0.831750178450246,0.5316155528479029,0.31361461154464565,0.7857886375940353,0.5056943875614502,0.6911086559972761,0.6714241398990946,0.22150937624495254,0.730651619122486,0.4026469756522186,1.0,0.6722682150774782,0.4989702384799823,0.6454418448140645,0.4326135730750308,0.1609812960046038,0.5066807072114508,0.34635854479644923,0.613126895316898,0.7261514794457161,0.7654827490139375,0.5742882885305373,-0.0897019170205691,0.6098037110279385,0.5648524083437174,0.5927734329851333,-0.20455103689669663,0.49202886929216905,0.4661758458256367,0.6364758086081279,0.4517953384162481,0.7903496922317055,0.29636789129709673,0.3824428347392153,0.7055525097851246,0.8184594356661088,0.7647301674621968,0.6994688859452365,0.8033594447733096,0.521339788631437,0.4398007037456809,0.5823760138882909,0.5148140140594576,0.6029110273019002,-0.11470480129062814,0.5050468115347019,0.5294449561016829,0.647323560358079,0.06062282218379616,0.769163832357566,0.6706755479349205,0.09601646233948471,0.7885064660769633,0.6239235508108039,0.20767849608047179,0.6831442433463619,0.7264956745259545,0.6962288913254867,0.20858124695377026,0.6552748988963932,0.3593019939642654,0.64614159393275,0.7198633498345174,0.6265206052389369,0.2406499449616951,0.6178676783154451,0.27369020821118495,0.7983242922967289,0.7280010557227221,0.5030261456786901,-0.04257487873541062,0.4511094130602692,0.6523888366522499,0.44918764967772273,0.7122809215182155,0.47879873402074824,0.765185675367728,0.29715793007839514
Frontal_Inf_Orb_2_L,0.44968016873845146,-0.17882595929933703,0.620477623740503,0.37566909705204227,0.39145892026981194,-0.042388931261608066,0.3516350186329788,0.4890076489848415,0.2750324686477867,-0.0572923307075543,0.293237539634687,0.6312227906566678,0.3883790550682374,0.5784752658517742,0.7936666111730132,-0.014506590725538516,0.4234371187244525,0.5624917846383655,0.28174034435495116,0.29794917202444476,0.6976462355186677,0.6255024302974199,0.557997693594815,0.3140133917187592,0.47333464001277376,0.6271517377603499,0.5055218986817643,0.6722682150774782,1.0,0.1373175528868521,0.32532928969914515,0.11357568837687625,-0.012168459475257423,0.6530700274311269,0.31022306271195005,0.4835130774946811,0.44828899567763353,0.47056193425955944,0.6937014530505015,0.2538744391085498,0.6283360803983223,0.33011604719229437,0.16878783068708614,-0.02624232970298578,0.2780121713233928,0.5861264394788342,0.4106973529624895,0.09296200895656168,0.6689043171605554,0.1814449967689361,0.01256510796524746,0.4637237797950935,0.5566357922861848,0.6000393953196319,0.6339055932155649,0.6301614997515814,0.18975879826733463,0.09161995252055738,0.32968267478899127,0.23186886052111616,0.508453154802963,-0.08400656080695844,0.09697188371147075,0.32821245895400636,0.37340533110124075,0.2312884364928033,0.7626309771503358,0.5089962876889262,-0.10110320443190335,0.49919186155513495,0.485040876319975,0.44759176409625906,0.5257677981172199,0.44796304263598585,0.23969570397503442,0.0010960850961657216,0.5402380960067273,0.31211326559541763,0.5842974867272525,0.5238845721249696,0.4979597839323221,0.03655999699928701,0.09171702635263415,0.1781110495824375,0.6508838884265485,0.39373436712967613,0.46828142934731215,0.21277155837871398,0.2690204698440299,0.5499242412304791,0.02904096166201703,0.4927023100538834,0.336306810551337,0.5597319940921917,0.10238207270011343
Cerebellum_Crus1_R,0.2956727052514601,0.5830894311252294,0.5457152916854286,0.48573655468398663,0.4707429265715292,0.67730717469589,-0.19621543191065693,0.4943471507628458,-0.3550773204610572,0.48213662203142393,0.648447124310785,0.5266481689934218,-0.2339693007018442,-0.001500554460800739,0.2279623012105004,0.7400929288181164,0.5709428627720242,0.4716282596011026,0.5261922550968795,-0.20708244515919477,0.25373980934865975,0.12455465963273962,0.44495418652683166,0.30858536338536025,-0.4256654332962791,0.20375120429740115,-0.07240657220657375,0.4989702384799823,0.1373175528868521,1.0,0.7460291190624373,0.6704576009714593,0.5101124112308046,0.16512143653648922,0.5817488793674321,0.40575073242607973,0.679486248728562,0.6042283683535477,0.09541969854093646,-0.2914512476143737,0.28098817790745473,0.26772580614058195,0.5042589498634729,-0.039420546291557286,0.7142654134661134,-0.016041422595384786,0.3376498955201094,0.736375528811582,0.34416785633523383,0.2741160967149058,0.6523095700858468,0.6041481372875891,0.6371459732125361,0.41820346033183703,0.3540001178379157,0.5068264518152246,0.7603083163264905,0.9321055263267165,0.5106475476291737,0.3257470091977936,0.34183034473679036,0.1332165554862151,0.7345782103198144,0.467785445008348,0.5899755734716144,-0.370393237178809,0.3687703966755705,0.4715580699404065,0.4998133562777922,0.40485719170996837,0.28572713628137547,-0.12712488787711868,0.5479018551344909,0.4467314713491837,0.8154239490224258,0.6104717265823411,0.5225455975800878,0.18695300660106443,0.4641724267729444,0.47466889255132816,0.3147866332442131,0.738290426901911,0.7498888634590337,0.23195727882169181,0.3845910403336496,0.6232918568695545,0.15693495820356299,-0.5174700008862939,0.49236032744959674,0.34306902179502574,0.7263808962278478,0.5022749476217897,-0.08178741848919709,0.5468554764008784,0.6821707266781166
Thal_PuM_R,0.33291095186476843,0.5969896455425932,0.6385404886799201,0.7548834696182348,0.5387224396450194,0.7114330863962947,-0.08660234799756815,0.7233101272510551,-0.19822664861462674,0.5671092158719091,0.7679263176862954,0.747521426323314,-0.21021170651559393,0.37120227269296224,0.4990384096084706,0.7319594420298737,0.6323292738875462,0.5783536660721379,0.5185924399470908,-0.17273521153527685,0.5296910346099473,0.2918042428510403,0.44869017536473027,0.5830858416256837,-0.23384644573248256,0.49657084525545747,-0.12207703084842508,0.6454418448140645,0.32532928969914515,0.7460291190624373,1.0,0.8553156752257025,0.5943343402250532,0.36414341095665076,0.678322053803886,0.6177315002090455,0.9026432826269432,0.7898711002155637,0.19420069521407596,-0.15909340422315296,0.3506907923460431,0.5760970780315566,0.7246539608434408,0.07586773375366775,0.8672368271097071,0.18443020534202528,0.4635014991812342,0.7680163545164419,0.6797757172204819,0.4643139671511409,0.7298419613123792,0.8699281825554173,0.8424130008036644,0.6543976424957562,0.5341414248805453,0.47962721568014843,0.8692641607044195,0.6905711481250971,0.7331021071346566,0.4097086787066938,0.5939840285459212,0.09909166038556204,0.8099317407848592,0.7932089165264251,0.6784305164587779,-0.2625980324242474,0.6493132910736992,0.6779797682558002,0.5672244219008277,0.6480251687560208,0.565909613938165,0.16072777018526807,0.7496508588759624,0.5724641285437317,0.8944373949247474,0.6692245740387083,0.6867055092154197,0.21422157046944248,0.6769073404623418,0.594825586859994,0.6078156459384723,0.6679427769463984,0.7112278062569917,0.17768948565177797,0.6335653720766342,0.8764800000509405,0.2773360961073047,-0.3375556324529354,0.7035347337347349,0.6322426719997657,0.5371115216668046,0.5528887545348988,0.15687758463591606,0.666474723881308,0.711459406676375
Calcarine_R,0.22041427203134456,0.7282306666417043,0.46407475606298854,0.6669649655769428,0.37303183041514554,0.7675255980691451,-0.2886414472762142,0.6654129316516235,-0.4066778301876657,0.7473822501959108,0.7064190250978221,0.6767450464885163,-0.30645845250719544,0.21036490727956403,0.3389334241592787,0.8139024998473333,0.4671665002283157,0.3833338684938333,0.393897843236049,-0.3644414365743441,0.28764801580991933,0.1911353695667609,0.20784194824199942,0.4655857144838998,-0.4603016089284143,0.26648763188596286,-0.36026212778837724,0.4326135730750308,0.11357568837687625,0.6704576009714593,0.8553156752257025,1.0,0.7691211556062962,0.19265583275607584,0.735274556589944,0.5501616802609796,0.8334301914079745,0.6813181393372156,-0.021780855450736603,-0.12669132996780796,0.10623287061414052,0.5573662733093601,0.6420410376459801,0.3033773925942782,0.8708330352901474,6.521815999719321e-05,0.39628017114413466,0.8213637821092095,0.5272538694985621,0.49770436635976684,0.7787493360190493,0.7842851196857232,0.7491726571466393,0.5411759528028874,0.388362826350743,0.19670934320685118,0.8927655762686025,0.5782279846978242,0.7403956050606464,0.18314389037596904,0.508828000848315,0.18438590822762926,0.7606651471048548,0.832217975842001,0.5839274554186358,-0.43265142882090923,0.4608688712074087,0.46512058790617894,0.6337119028523296,0.4175311538383646,0.41212905982756365,0.22420510184869902,0.6184040363041678,0.40522368967456546,0.8068831726391749,0.8379682694378497,0.5449294693571484,0.08335720507984871,0.5310534321276061,0.36686795308851544,0.36722426852033957,0.7699786088007391,0.5677437675594807,0.09522572887599724,0.5146292102944215,0.8165132338384073,0.16559150697866798,-0.4206894639842113,0.7705954796108057,0.41021501482861045,0.40058576326186346,0.3440036598724911,-0.05933911637559125,0.5036410082280253,0.8123327510959157
Cerebellum_8_L,0.21957590627474022,0.554094329692175,0.16446848565567423,0.5304353279209211,0.14796177641225947,0.8487815873219169,-0.5300954041072589,0.4416593306977163,-0.6587104475130678,0.9679865451639872,0.5329182652439802,0.4403085886343895,-0.4175875606384934,0.031788655362427753,0.07725748715525199,0.903640377949533,0.11736063605821391,0.13760030014200994,0.1114859079099747,-0.5532255405434973,0.035749197759703144,-0.15134872404788013,-0.18224488440364167,0.20893811313383553,-0.7262112775714628,-0.11120838385125188,-0.4876427040421289,0.1609812960046038,-0.012168459475257423,0.5101124112308046,0.5943343402250532,0.7691211556062962,1.0,0.08927351583820888,0.6188572840909936,0.060938631953253566,0.5536429955402133,0.4551983771683134,-0.3027271130884983,-0.39461298475859596,-0.1315924291176276,0.36261228673110835,0.533525399318882,0.6158484750828028,0.6233906823475243,-0.13584146858853535,0.10154368484814766,0.5531280115894044,0.32301582969830844,0.5401624434971528,0.8766612746629792,0.4943057377180865,0.5704489824526242,0.24292817056187127,0.029711052223703918,-0.06141858334748795,0.8175135817791968,0.3994614848581241,0.5542346646240505,-0.14022376685527996,0.27170984392782904,0.11343348607803927,0.7438929650773114,0.769217501351216,0.5122507217321256,-0.3943271964427002,0.35383224267865854,0.1777319322348728,0.6326117977673537,0.08304684635024427,0.1639726397211252,-0.0025608625987843447,0.29800146522332277,0.28146397499589304,0.5615206276569901,0.5969953174177475,0.33924653765793183,-0.3770542625483429,0.31435278410509215,0.02232814662045954,0.17166200961892747,0.8011542221541113,0.2751557610658093,0.12102144680706338,0.29843637525073546,0.533379110145915,-0.24870819963842838,-0.4838749958162497,0.8378625471839899,0.22272403741545516,0.11076981701150872,0.09949111626619372,-0.3121124844954626,0.14326975367299094,0.5739735658534945
Olfactory_L,0.2270921538982003,0.008354526889986927,0.6463024942846207,0.4774410262565019,0.3437317723504965,0.07378852907079653,0.4833425753563939,0.466861275737436,0.26535437117649097,0.02413549370570567,0.3207051023543935,0.46759746741161184,0.29151404295237715,0.5873548401234274,0.6085192174402624,0.1285006676943818,0.47068835496127176,0.45932223685940415,0.16045952547892192,0.4022417745800146,0.6460444085962725,0.30044871617959257,0.46415223945570994,0.5050604901981153,0.3745558514233092,0.6608431242033741,0.5007606446189488,0.5066807072114508,0.6530700274311269,0.16512143653648922,0.36414341095665076,0.19265583275607584,0.08927351583820888,1.0,0.22977107134416788,0.3751480741596998,0.480524113890455,0.4061543868568637,0.5928291180404519,0.05167671041238864,0.4441243666881804,0.42785105713303573,0.37922322259493274,0.015078671898592496,0.28381489839010554,0.5378356874904321,0.3561528543492677,0.1191594341352575,0.6300658233151201,0.299651663200082,0.1554991050680426,0.49162002414771755,0.46897653632612907,0.4990444021329718,0.42387457022998937,0.4992560628756558,0.2774601145161567,0.1706949457095443,0.380354934224639,0.316203094563178,0.40504961521088945,0.06808918705345929,0.30437723563306246,0.38220983422305244,0.32933350766864655,0.12374638971992652,0.7097964732951519,0.48813877237802533,-0.016709763351829533,0.5453047675874323,0.5125680261658081,0.25762759630807375,0.5406766809082334,0.3954827864272415,0.3627677000322392,0.0547610294101893,0.3810156284805185,0.15269173343742815,0.5907152654953316,0.3340973942363487,0.5004788677240484,0.1743652849379047,0.2914210389658435,0.01606299675183281,0.47703630952885134,0.48265350926730466,0.2462298295504291,0.07147069865275515,0.21423732881885035,0.5412260709027001,0.19897004286993464,0.4127524177858872,0.39655710093835717,0.3735213352371748,0.12699566144215715
Thal_PuL_L,0.29639091785042265,0.6429883103573231,0.4034299743039577,0.41429543159287496,0.20617828002469568,0.5286916268791323,-0.3296844896774679,0.5584637937008677,-0.4397991022201971,0.5977807991229735,0.5117522673020282,0.7223969289837995,-0.18063561132106498,0.15233126664639599,0.4856498751878888,0.6486698289547435,0.3828921705578952,0.24371517702042028,0.4841327759375127,-0.32919504638030744,0.22689348326105913,0.44737067613092446,0.23795914353009195,0.23449776396873112,-0.3116814545538346,0.18160165296758682,-0.28131078604718807,0.34635854479644923,0.31022306271195005,0.5817488793674321,0.678322053803886,0.735274556589944,0.6188572840909936,0.22977107134416788,1.0,0.5702275711732121,0.6248541873944363,0.647221779933495,0.027267823711902235,0.2538274967529673,0.15049610558835153,0.31125751451332845,0.31680722429175057,0.33067783115054766,0.6324758788273546,0.05878528529213438,0.44110694990729665,0.7147172220568392,0.4700637122915683,0.4636621253512981,0.512268741460245,0.5470129930343876,0.6848689818069016,0.6102005365428597,0.5522716787437537,0.1808839740887849,0.6601835854935603,0.5197455271283468,0.4940567954678656,0.07035044400076094,0.5055967508489082,0.2007910831173257,0.5257699119293797,0.5439143644330297,0.5138863418323868,-0.4563473777951629,0.5020370585138526,0.4573567373476324,0.5867758852001436,0.20039257895774412,0.3491640390978776,0.4836193296186772,0.6723416317614651,0.21327443972586801,0.5245765252104103,0.7563829147260995,0.6533260020277382,0.2859395218158366,0.5798345518527861,0.3516071521789745,0.2236290079843072,0.6506202987287225,0.3045297799695263,-0.014355818061419329,0.565778266996642,0.5543552784511019,0.346624053568144,-0.22588708569464305,0.6690728248095544,0.2778340502415333,0.24958759138914524,0.2329475194889567,-0.23401414081108096,0.49522992436337027,0.8034486328971167
Precuneus_R,0.15743082338560677,0.4930792599682381,0.6364706598496322,0.45370340348366844,0.4707734852875528,0.08297520723611417,0.2595967783671521,0.6697704891077639,0.11994967235893897,0.019108009445105847,0.5055731118974663,0.71588577023583,0.17836803738639345,0.36466122992419947,0.7312113663965,0.1411994748263287,0.6539258433055093,0.5682057688418549,0.6823447180186036,0.192784621156002,0.5736946777580805,0.8299016720468515,0.627873003303523,0.49129633250297744,0.28986571575456077,0.6581531712319598,0.1208867125691027,0.613126895316898,0.4835130774946811,0.40575073242607973,0.6177315002090455,0.5501616802609796,0.060938631953253566,0.3751480741596998,0.5702275711732121,1.0,0.7053741695408224,0.654458793255572,0.4091555844675912,0.5415947211126855,0.4053075571322117,0.5465760386515305,0.25661763745130434,-0.08777798472910396,0.5446122742976516,0.19357479811040404,0.7812322514367219,0.6934604448498222,0.6210667549947609,0.16584656100179082,0.14559049838620225,0.6733324617841666,0.6237525686901382,0.804073348801386,0.8388816028932732,0.430122971514407,0.38072797756743026,0.3440018840288666,0.4859804422217193,0.31710571420166384,0.6306213860794537,0.14330132611245755,0.21057827213990174,0.42342451352747007,0.40790109988195516,-0.10423259542553164,0.4904232988218766,0.6275888661348847,0.164541078294267,0.5658149505472314,0.6182174678475497,0.6699776406510926,0.7007231138080009,0.41980569353531294,0.5448645006993076,0.6140250188701294,0.6900698921275061,0.7950658975804927,0.5600680187628694,0.6813829192364987,0.4688731954743118,0.21747994963237668,0.41563079064895747,-0.13110640022171896,0.6610777735881094,0.6720413646611304,0.7672833744446843,0.07016116163988713,0.3485872316019603,0.43047739837495635,0.306621516572905,0.5182974333394472,0.3567068054918152,0.8320371273101235,0.6687727218158301
Cerebellum_4_5_L,0.39916108080984647,0.5564567859943971,0.7257018068324181,0.837942447573949,0.5958059579931178,0.6356220422782031,0.0025623319039637794,0.8127638993494757,-0.08293457787127906,0.4990354381567147,0.7919072020934961,0.7742836406051558,-0.0796873616312305,0.3899806196040401,0.5989379019968746,0.6528321523687253,0.6868555981811292,0.699942924591357,0.486688377859798,-0.03687607107550423,0.6543770647383634,0.4004553007334166,0.501311214930113,0.6330788878198542,-0.08277435398784586,0.6348090870025827,0.043201849079800764,0.7261514794457161,0.44828899567763353,0.679486248728562,0.9026432826269432,0.8334301914079745,0.5536429955402133,0.480524113890455,0.6248541873944363,0.7053741695408224,1.0,0.8079241451178647,0.33625239533437545,-0.10635504076687347,0.44436777381038417,0.7260907369859684,0.7210946708713023,0.10071937744805881,0.8514937234792639,0.27567535593705483,0.6298004572853434,0.7344094156668545,0.7450186105439001,0.4450343133240889,0.7081540600805681,0.9628351722363484,0.8426246091088674,0.7382722301464228,0.5856578504819697,0.5265638305963704,0.8408498269386989,0.6040521306218503,0.82161004459197,0.36142790481793524,0.6219020712406061,0.03547533526197766,0.7635811154212883,0.8596810901436581,0.6611000517873015,-0.1880925452041339,0.7275323748635935,0.7448335105347765,0.4247319796510316,0.7339129404901799,0.6426447665398954,0.2764155794551764,0.7591519950615789,0.657529316488579,0.9098281652563175,0.6303916203291414,0.6800417031540175,0.25803685211178046,0.7153664124303388,0.6365472900049364,0.6544630060494702,0.6415421944306654,0.6821916511547371,0.11484202691537614,0.6526688583937511,0.9632140083632494,0.3272014537871497,-0.30777751876539455,0.6821040414933383,0.6352735099014946,0.48293154962705664,0.5931315540219628,0.24032848158826878,0.772808851148854,0.6819375000179299
Heschl_R,0.3359950565110201,0.5240375887582647,0.6962100863000245,0.75933661930275,0.6613519502744967,0.5344015459014507,0.07302285845197777,0.79150629048733,-0.053791939196179396,0.40592783804059396,0.8043779213738083,0.8258415049903904,0.04866508307414907,0.4340250336641945,0.6549690030066191,0.5444801854031565,0.6227577208018014,0.6679836719980671,0.5864709151355856,0.06065522597504577,0.6054538761564826,0.4589494548319166,0.5278142658948409,0.6505335047307966,-0.052079971935405464,0.557157262108416,0.09176134454162435,0.7654827490139375,0.47056193425955944,0.6042283683535477,0.7898711002155637,0.6813181393372156,0.4551983771683134,0.4061543868568637,0.647221779933495,0.654458793255572,0.8079241451178647,1.0,0.30239884477737333,-0.01928047361500268,0.3589576397859482,0.6504839556784286,0.6808273321321275,0.06359479710300593,0.6503658211539682,0.27871701544450184,0.6137177780671698,0.6808351428452792,0.7347541513011897,0.3838376069240199,0.5734060964277131,0.7366282636236828,0.8923142114608448,0.7857818169642462,0.7088137416448211,0.568027649704407,0.7119880306635491,0.5456028039256338,0.6306950996329204,0.42703766628068046,0.6200865644100565,0.0851178909593108,0.6553607207915222,0.6656784845030647,0.6332760481833447,-0.2096334817114551,0.6942524694908332,0.6105252436262583,0.39081204489972665,0.673361877063201,0.5920003850863371,0.32607155713557384,0.7738578097468948,0.5563067620722284,0.7700760675857291,0.5328658005624275,0.7796152446066117,0.34121264107734567,0.6603767536136235,0.6260224071066711,0.5294632316629102,0.5023137794935576,0.6155396301310843,0.12624103165239817,0.7653975316477363,0.8103210791633481,0.4900199363479415,-0.21182876775106285,0.6435482789874908,0.6064529843463882,0.4775857328387736,0.5395772898520437,0.26035838082426943,0.7274143916627936,0.5926396451179102
ACC_pre_L,0.2506597071880963,-0.22118324729830693,0.6736819089106929,0.27069819133715906,0.3560900076951147,-0.21964687613340503,0.6203197901512647,0.30654400010305183,0.5701971335655605,-0.36748536238337054,0.20271487339605823,0.35705369489683636,0.5137789380141519,0.49204999368505187,0.5999403034970711,-0.20390004252329816,0.4708980430668458,0.4935479381035269,0.1426549284448041,0.5906129714838557,0.5809530861077403,0.37033218948737284,0.6396879128070064,0.42970555929371684,0.6253067004795775,0.6414685565568268,0.6935743097570631,0.5742882885305373,0.6937014530505015,0.09541969854093646,0.19420069521407596,-0.021780855450736603,-0.3027271130884983,0.5928291180404519,0.027267823711902235,0.4091555844675912,0.33625239533437545,0.30239884477737333,1.0,0.16631210605550953,0.5851839900255509,0.26973780019464383,0.17765850844555253,-0.3385988206527984,0.15442063227450586,0.6770547840708762,0.298569778231789,-0.08841675125049483,0.5211274597713741,0.16182250947435098,-0.16100265053521365,0.40014374383957063,0.29685059311891643,0.4294336267151678,0.5163201236641105,0.6605418634291561,0.0003799342525656304,0.1562330260655813,0.18800223091095236,0.4554759059940561,0.24925132591186458,-0.08813087140336774,0.025354286154427454,0.10249435871137687,0.1849026403970875,0.30856390828717595,0.5894550104414039,0.47084756643793824,-0.19903783166672095,0.5640788171692682,0.5152190374455939,0.2128684083573983,0.5032712406355588,0.31530549799436824,0.20975434872424692,-0.19675361019089804,0.24770202810495942,0.31860229251721817,0.49393948559080975,0.427067760469197,0.4746275504611612,-0.15146336334698332,0.2796690908892101,0.18879687614541465,0.47266392236548327,0.31311203025175605,0.5186473291637028,0.21595062137549412,-0.11069023174117112,0.4708952623529966,0.32669992485379745,0.47602568713493176,0.48559471657433834,0.43107389340541696,-0.0909838649238557
Parietal_Sup_R,-0.21385884563884155,0.05200458087502905,0.016130975596468006,-0.3320044560839845,-0.19089173582692723,-0.5754200324110317,0.23841652751678555,-0.0354712526531242,0.1760697897727001,-0.3843100624780904,-0.266392483025998,0.1312466569718328,0.282816643829025,0.10699351079796195,0.4049016345804798,-0.48645378409836554,0.05123691269678749,-0.12773672602696978,0.29723950065804794,0.1880238645504812,0.03581645316082041,0.7169138153063832,0.19792887261685432,-0.1382402686956988,0.46740779923726866,0.1417311079171333,0.029514444577215096,-0.0897019170205691,0.2538744391085498,-0.2914512476143737,-0.15909340422315296,-0.12669132996780796,-0.39461298475859596,0.05167671041238864,0.2538274967529673,0.5415947211126855,-0.10635504076687347,-0.01928047361500268,0.16631210605550953,1.0,0.03314121316565173,-0.06467694447287431,-0.5194350060462928,-0.023598979693238806,-0.1384746621140264,-0.03919800954488716,0.315210789462268,0.08420255270765797,0.05745687303704001,-0.1491714470786249,-0.5514355848798008,-0.10802714701906992,-0.09621245674042493,0.2798150391750481,0.4911912964276171,-0.14309678153362104,-0.4053510269957864,-0.31167555332903735,-0.24564142335038386,-0.10042562856387335,0.1718745326754454,0.1557358285643818,-0.5768303749713165,-0.2777566695880529,-0.22748292335246925,0.022968771084776882,-0.06499034703959637,0.05487451519336417,-0.15653810108200242,-0.1462046057552617,0.13215001667797385,0.7598686470661935,0.11343101653259777,-0.244377278838272,-0.35025483294778115,0.2028038505393719,0.20590835985097364,0.7248158082372702,0.016520979481653753,0.13182976996057005,-0.0656542944937508,-0.339346730149589,-0.3863689159896661,-0.35455855645447937,0.16968093966475337,-0.15352580852457592,0.6459666191779414,0.4792457871801044,-0.16905354339627343,-0.13707691687029397,-0.29731556718248375,-0.11515219852389443,0.08718933164754836,0.21984167012476935,0.2285565332914938
