,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,N_Acc_L,Thal_Re_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,ACC_sub_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pr_L,Temporal_Mid_R,Frontal_Inf_Orb_2_L,Frontal_Sup_2_L,Thal_IL_L,Temporal_Inf_L,Vermis_1_2,Thal_VL_L,Thal_LP_R,Rolandic_Oper_R,Occipital_Sup_L,Thal_VPL_L,Caudate_L,Parietal_Inf_R,Cerebellum_Crus1_R,Thal_VA_R,Frontal_Sup_Medial_L,Raphe_M,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_MDm_L,Postcentral_R,Cerebellum_10_L,Lingual_L,Red_N_L,Thal_VA_L,LC_R,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,VTA_L,Olfactory_L,Thal_PuI_L,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuM_L,Temporal_Mid_L,Thal_VPL_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,Cerebellum_Crus2_L,Thal_MGN_L,Hippocampus_L,Thal_PuL_R,Vermis_3,Cuneus_R,Thal_MDm_R,OFCmed_R,Thal_AV_R,Temporal_Pole_Sup_L,Thal_MGN_R,Calcarine_L,Occipital_Mid_L,Cerebellum_7b_R,ParaHippocampal_R,Thal_PuL_L,Supp_Motor_Area_R,Parietal_Sup_R,OFCant_R,Cerebellum_4_5_L,Vermis_10,Thal_PuM_R,Olfactory_R,Thal_VL_R,Putamen_R,Precuneus_R,Putamen_L,Cingulate_Mid_R,Temporal_Pole_Mid_L,SN_pc_L,Thal_LP_L,SN_pr_R,ACC_sup_L,Frontal_Mid_2_R,Cerebellum_3_L,Fusiform_R,Occipital_Mid_R,Cerebellum_8_R,Occipital_Inf_L,Cerebellum_Crus1_L,Parietal_Inf_L,Thal_PuI_R,Rolandic_Oper_L,ACC_pre_L,Amygdala_L,OFCant_L,OFClat_R,Thal_PuA_R,Frontal_Inf_Tri_L,ACC_sub_R,OFCpost_L,Frontal_Inf_Tri_R
Olfactory_L,0.5707256619897147,-0.5210334229599836,-0.0331204618244375,-0.007039037929397564,0.04422684936856291,-0.049943297660102026,0.13154471224417627,-0.024690760076925562,0.16275845649283308,-0.6054727453822439,0.1473577755093706,-0.3650815020190652,0.21192517448336995,0.12841672921402653,0.0414689506942044,0.020518031704788695,0.1897591900054736,-0.16303967461052687,-0.06764840342469285,0.02807696780555398,0.3166985611055105,-0.18962664845960805,0.22743047853196566,-0.011231219716708079,0.5575444674872297,0.05523476879528283,0.08412004005460147,0.07604063663238324,-0.1733005039098403,-0.1126896363031611,-0.07315353301739486,0.01021408714259276,-0.020190890312573092,0.30286971851511996,0.23744698769191136,0.7257710499396625,-0.26573241682331145,-0.3073178924323153,0.1565259341513074,-0.00039647328869381657,0.16994268660899697,0.2554780258477967,-0.29655587698270053,-0.2480775453481188,0.19987050170107223,0.05208132121520399,-0.005953634500443907,-0.04423992543732248,-0.15507786256477032,-0.40148116445325116,-0.13355111353630245,0.08839481282978011,0.0942285023314664,-0.14232308628146245,-0.3781010786584451,0.1422256592535402,-0.037479936964031915,-0.7130043309028168,-0.06416865185437191,-0.10279859974719108,-0.1711653274522895,-0.11620602119702023,-0.2704293629677978,-0.13700916116645537,0.04153962721757747,0.07939158987198273,0.14701896875261553,0.24457686683874752,1.0,-0.26376915311713117,0.1118843821228952,0.03071956634812659,-0.08440685358670981,0.12461137273694484,-0.030472152285018473,0.1526104747953744,0.10555248467420857,-0.0869879513403859,-0.05082673924222807,-0.02267389575286233,0.2736335773263978,0.20304688091762402,0.1937468807449758,0.09244312658389578,-0.44022842944730844,0.1120357663797557,-0.6329595422849871,-0.0019780431994186136,-0.08725429740722226,0.03742717128706202,0.07376848538350342,-0.02903458679954449,0.1115702457344272,0.056768527311929384,0.14655497265408454,0.023194208085121407,-0.10059407619357984,0.10065020214588324,-0.05884531045960697,-0.1323705148448709,0.47613327640653835,-0.3138685714041671,-0.2504003507848244,0.05382637259299475,-0.3501072648643724,-0.17795097417669026,-0.03683706171728021,0.36611942107635137,0.08159252690712816,0.8285846080588117,0.15713685220772497,0.08856784178343322,0.22910907818547305,-0.14935237481082841,-0.06932387717925283,-0.11389674526019601,0.05156423288075935,0.0034937215198796636,-0.023341072810899175,0.12366436819526684,0.21411197431807655,0.12844407409606254,0.04305890418539304,0.006998304587702965,-0.12561642553080898,-0.09502417553677378,0.20666655288125338,-0.3819448910011872,0.030068764953648415,0.011091367091036414
Thal_PuI_L,-0.17356446893176122,0.024114568913343244,-0.08198040246014243,0.2803197513484526,-0.3661478895689573,-0.09142517607310192,0.23411861768297798,0.21190485435734369,0.2889719063268891,0.09626703556883487,0.11402823434087955,0.11560751655373545,-0.049725044962748335,0.04837039515116596,0.08682581746953771,0.0585007428322427,-0.19100829173715642,0.017087995987762554,-0.02594599355399206,-0.13714819356219043,-0.07327413620170682,-0.2191252321025156,-0.005118064499014254,-0.08566819188205196,-0.1453248519841142,-0.02609185321772952,0.16445857340967876,0.10927687809595805,0.29270617002959765,0.2956274161431643,0.0894147146264544,0.007680522059837514,0.40375400995029836,-0.2912593316791829,-0.08369871995822162,-0.2079411020977958,0.43938648595264357,0.11390269162418307,0.05169380268131975,-0.002260566447538846,-0.08902474589679914,-0.0791399625189451,-0.06429543682355163,0.19148970718034478,0.15974614268601506,0.2356578931036784,0.06935649110281995,-0.3033226579884353,0.29538560590615975,0.3269687319288866,-0.15350932476248744,0.13507360286989276,-0.19598993779150145,-0.024191203620687142,-0.032057141854423925,-0.1659562246052904,0.3938832926017302,0.40860072025262206,0.2247788104632901,0.17120866870215515,0.5023608627798228,-0.11061627074033678,-0.09595914586732888,-0.053471799307792695,-0.19607874416306992,0.12774696417627032,-0.059573373423925116,0.15427154424167597,-0.26376915311713117,1.0,-0.03630832666542216,-0.09633797996848932,0.5687355664722877,-0.09503485381682385,-0.17746855360052638,-0.0010912017335107675,0.20564739975686183,0.12724572414499116,0.17746223155966925,0.2089020870349521,-0.1297083262097356,0.05700467800746067,0.241610011082839,0.33292233381547587,0.2738501261581237,-0.3089216287374171,0.1622459313588691,0.22313273211087448,0.24156132739736869,0.3226393068086414,0.08282994038705459,0.0019281542558197905,-0.07223647743463331,0.37201334734855895,0.2609472765225105,0.18182671121214927,-0.3030807228143865,0.14373514638295198,0.23772943323400925,0.20851922199336717,-0.19383640233444735,0.16070358316553435,-0.04416453422575131,0.25237497421708016,0.23027593291942908,0.27135810635227636,0.13097665214351173,-0.10884787561738321,0.2281325878128817,-0.18371385744270768,-0.249460146060752,-0.08935392517609272,-0.2038987103464647,0.40344476498284404,0.38067455568738634,0.30014883613960053,0.04543842316367877,0.22477526299804534,0.031189365602483365,0.06914226310929678,-0.09501954066854375,-0.1785427104961478,-0.14731724910930544,-0.14893427580643084,-0.14892409661953834,0.1770199909737633,-0.2022574970541076,-0.12412289229633469,0.2425854659424727,0.0201088994772283
Frontal_Sup_Medial_R,0.2417443060299139,0.011928688107827204,0.029366075669507132,0.060407007628825046,0.3670470782563581,0.16325174585445787,-0.18139652812595258,-0.3276759943340851,-0.33762092162785484,-0.04081203553569496,-0.300138649361657,-0.05603961395538847,0.12009867758240418,0.2528942250270641,-0.2795907978290868,-0.08425782841543429,0.22845667459854999,0.19769393388871484,0.09925567703895201,0.13742268254140463,0.10587946419142805,0.22648685045386036,0.09827132100897604,0.009944673301206186,-0.041582736268340435,0.2068138700927078,0.014752652822320227,0.1197526458767802,0.19298116601242968,-0.053195937063470033,-0.16801658870950983,0.2910463695111577,-0.052439096720012554,0.4835088220002298,0.2197211206147012,0.12262903147960402,-0.22024798588732625,-0.07958515825442773,0.3899452918156363,0.10594754185243614,-0.05292338901344777,0.2674775393621642,0.07613292706916941,0.09535587503359237,0.0074867468873077315,-0.07698724363571216,0.16377668220422012,0.3797183123700906,0.06903913592607501,-0.30762487461676635,0.13018832031612476,0.4790574358563925,0.22222489665970047,0.07589508739658908,0.3647161962356537,0.3029888650782711,-0.1812563141105036,0.10629119145741657,0.1250255355794905,-0.34786745373277045,-0.015441156089601206,-0.11556381750786758,0.17658111875370006,0.24529946121825794,0.22564968241241593,0.08584937542869116,0.04888116702316787,-0.04214062546269767,0.1118843821228952,-0.03630832666542216,1.0,0.12268906064269071,0.028102371819276224,-0.09775441988007016,0.2624751184308317,0.5509892159602651,-0.1524331637031892,0.33866149270608265,-0.3836894839727504,0.12790038279950425,0.4993647594413122,-0.12195747604511793,-0.11846917152123072,-0.2014680376405702,0.1577254257695492,0.20096790467599793,0.28911655981126017,-0.3079548845345137,0.04753562435974601,-0.12145714257226486,-0.11674090079591033,-0.10264966211696368,0.3982679751602843,-0.19763549297816332,0.13183731307268967,0.08412904780733114,0.35083253904849554,0.09145145628317375,-0.366497434152313,-0.09649936174595802,0.13884768394784244,0.11844766884787691,0.18520997426106145,0.23625636009231568,0.004924528762324268,0.11078626817570753,-0.33623369279986404,0.13959694664855152,-0.07246036521676892,0.07648481102802035,0.4055258553095983,0.2912427588814558,0.37430428558879775,-0.054388372870785205,-0.2208033683563602,-0.22552625882250527,-0.2418947192619851,-0.2653808819380203,0.12677432626486407,0.03215198808241425,0.029789956845266134,0.32711782894919555,0.2271079641826815,0.24514836818425942,0.30040442784406507,-0.2471374349467502,0.233423282071127,0.22363073855667406,-0.053774449113487936,0.10029214971300925
OFCmed_L,0.3883237774982924,0.28054389549024533,0.111613616698131,0.6083734664507285,0.18259285650997886,0.24814832536991374,-0.37664819323594245,-0.4080309085252087,-0.05910575242228059,0.18212082407924712,-0.4738134352675247,0.3572646826164134,0.48889472977886766,0.30877850313322536,-0.13801291432199994,0.5284599882296708,-0.13607695149501225,0.20171943009771778,-0.1639956721057234,-0.4761004267630669,0.22304398927498473,0.6842386579741669,0.49221844196249814,-0.5678678147815895,-0.10815326434016814,0.6375709428273374,0.23862801905529202,-0.4125448741748964,-0.1477543232108247,0.4284471262523987,-0.003256821059063903,0.6370468033347663,-0.09326913200038357,0.4938400064039858,0.08737665005565907,-0.11292097527391103,0.050894009383540995,-0.07157149152724517,0.67357573952443,0.30221695948167354,-0.251519262143479,0.36642674153397387,0.6909444253295586,-0.14573223671000246,0.3671952049620407,-0.4753062421069094,0.6774542722727428,0.34237833289137254,0.15671641174274445,-0.15220753594317976,0.49889427270227954,0.615046496485755,0.2461528215545685,0.6988944489443064,0.24294882423789385,0.6537333295934609,-0.07517657799085709,-0.09377261804652415,0.2550828998759362,-0.38255929798789934,-0.2140209075880146,-0.13449320557394628,0.2295157705714652,0.3832977226774429,0.5559277942654377,0.6649114440190399,-0.050151738001351545,-0.0186645830690974,0.03071956634812659,-0.09633797996848932,0.12268906064269071,1.0,-0.025904992804400707,-0.38988071252316614,0.5830269995459959,0.08923910054722244,0.5427692764344475,0.24618459310391358,-0.36648090451572285,-0.03328328914798327,0.3839859784729922,-0.4745826264005154,-0.2512700100548113,-0.31509114602990534,-0.22166419353395458,0.6274082914706604,0.2856042252316494,-0.4840027879652249,0.3012566289673427,-0.44098940449893503,-0.4163267354668447,0.26041595287621605,0.6544377595694126,-0.3238311917532845,0.4732079558576783,-0.11078878639498575,-0.030776141277516513,-0.10982363897348475,-0.40702231239089837,-0.354392626924674,0.6942298080977245,0.6970687516300912,0.23822149068333864,0.11358920057779442,0.04129829374175924,0.6227620957216284,-0.4550549624814784,-0.2385831885161249,-0.16883953222041653,-0.02830665387832631,-0.3764453903676549,0.3068575092033161,0.3574316267938941,0.37615592710935086,-0.37212169487826674,-0.21408144759486408,-0.34650172175701105,-0.33810624701796793,-0.543048941645739,0.3711385359489976,-0.0980334956966154,0.738528698913217,0.2076228039104958,0.8418617333891586,0.7534540890884172,-0.41628291163403514,-0.3466253917887082,0.6097317644722751,0.3236268246913321,0.6965795169912586
Thal_PuM_L,0.014106064842033953,-0.2200767142909216,-0.3465612192475516,0.5332499703162116,-0.3812965488154679,-0.12058867184457218,0.37879306330825,-0.013744745647772802,0.372723230387256,-0.048094164979942455,0.13327949984400833,-0.12390960523539728,0.06564625281183532,-0.04468520155076331,0.15784800812231406,0.04279124131740992,-0.28434478349453257,0.11118405781264336,-0.21366255626656447,-0.5505484314286685,-0.020020154586850178,-0.3351361086913552,-0.11410529955163187,-0.412931603767277,-0.1477830686833455,-0.06526877674922332,0.1976795064658341,0.24126979804839627,0.26082068029583017,0.599384427608636,-0.06717425565149382,0.008004288062475003,0.7650889353193804,-0.34061366248393754,-0.17940174922832444,-0.16798886327620924,0.7098898767606909,0.06910578730853553,0.1989293063423583,0.06761968110970613,-0.2646761880410197,-0.21755989029124914,-0.2805573648208795,0.17611610266839428,0.08727326970597013,0.41009158056993894,0.09761812667189874,-0.4866966669668761,0.5909035130878437,0.14362098360903472,-0.2624963579151888,0.33028835039961346,-0.3322880287088085,-0.15041432895453388,-0.18032313573861675,-0.13360225998729794,0.43948486125435915,0.39773709385600875,0.5163163038741378,0.17589408546572494,0.5545540241888657,-0.2795259375663765,-0.15162752430406842,-0.30527775367178467,-0.30733252608383754,0.2441620827631393,-0.13334155275977697,0.298608243697957,-0.08440685358670981,0.5687355664722877,0.028102371819276224,-0.025904992804400707,1.0,-0.24159809168877525,-0.369035098438623,0.134227205290977,0.3557611457805317,0.08837301398529662,-0.11124815460199472,0.04168329850492177,-0.235382442821934,0.02292987433670661,0.41935649553956367,0.46991234588087066,0.2702720043013698,-0.43474384954502493,0.15264657749750746,0.36268415260820847,0.23522341784176462,0.46746978498074593,0.11742625017278557,0.024103757814020552,-0.07876423951154107,0.6557077970306449,0.2772600632519871,0.44997946386770127,-0.4567964895439769,0.15060639167270504,0.22990572481264557,0.25421983019811356,-0.2488923774648124,0.13632355158654008,-0.3583079556448803,0.349973041637502,-0.08037700405267963,0.3351151712724435,-0.12761560946881542,-0.07678479917913454,0.5657595547975013,-0.14675960191409138,-0.28323587118969207,-0.17644629003768678,-0.41591241112532096,0.458728829005057,0.5553327737319746,0.501135917002316,0.09112887491248094,0.19674193315091834,-0.0734050211114399,-0.06272451849043,-0.36736126571026284,-0.23460589513730112,-0.3721836379526365,-0.1797062653304577,-0.14045363031865568,0.14526230929919398,-0.38603439851828275,-0.20493007432592306,0.4249706794058881,-0.038234548075281934
Temporal_Mid_L,-0.12389772748585659,0.12361179650360586,0.5459866054141623,-0.5428797958578255,0.2553536206097703,0.18385079320091818,0.6205307466587365,0.4252298157622833,0.18558234925131284,-0.07012432565202946,0.5151518170489268,0.17320300737631422,0.21638355575127324,0.1936287238635216,0.6127637386250229,0.04807268926350985,0.6810630103211063,-0.15627538979866876,0.15518272366677435,0.49729228873622444,0.42456135277215207,-0.35417032283305466,0.2866727902113639,0.7346998135976391,0.3813943276436665,-0.2114590046094325,0.05849233648351326,0.4125884473996575,0.4140778526905111,-0.5856650615554547,0.621496500732855,-0.521467745452521,-0.1013845027838606,-0.2189949450002724,0.5059292548583934,0.21001853105815813,-0.21898910537575259,0.5437858772207743,-0.34366238430201074,0.13520043581905775,0.9092820079855161,0.04221838997676736,-0.15063618014387944,0.382663980210805,-0.18814690992084215,0.5514968653652418,-0.24668748943168553,0.03411410769483334,-0.2874247360783939,0.15263864485274423,-0.11864464927438628,-0.40505027266797433,-0.106428914260904,-0.5538941796868506,-0.2527807235451346,-0.29870416917775316,0.3604511862093168,0.0664647856081645,-0.7419782080758835,0.44843184383781876,0.39575212524099873,0.37786024109232874,0.42334807353158793,0.05050767660922052,-0.10857009749140635,-0.20404445130961646,0.8271774397149113,0.12299856425062027,0.12461137273694484,-0.09503485381682385,-0.09775441988007016,-0.38988071252316614,-0.24159809168877525,1.0,-0.0611978974467218,-0.17045736263765332,0.09788430496757466,-0.36112929058438015,0.49333783802432324,0.24456231874004142,0.07101084732145874,0.5903496973021137,0.24802272486529656,0.5467178269078063,0.30514084104300526,-0.18273470289705074,-0.3565287138673045,0.47026125021042037,-0.26309158843939623,0.5310877589580943,0.8470641074125166,-0.2272727514275954,-0.4151371512378496,0.027855860877196503,-0.23768789016042627,-0.1911034543378107,0.02955664784094738,0.5975943859713858,0.5627969802908969,0.7435629817848143,-0.09467752463259305,-0.40919880458359986,0.08857798760043571,0.20747630083057228,-0.16215290387907724,-0.4413298355023386,0.630239726502036,0.44376893909119675,-0.12222452415137627,0.16750029665850782,-0.08498390756160042,0.38107446951248597,0.19781152872592883,-0.17675547207307582,0.10313649798898056,-0.022134191682877183,0.7700984144236088,0.6186835452510188,0.7040824651791879,0.3693331511570474,0.5650111382151015,-0.5008965858327423,0.4456100158434608,-0.4979623263222296,-0.6486656224616213,0.8154477552278276,0.619096400598202,-0.30184339809953387,0.10785144394580809,-0.395453576205179
Thal_VPL_R,0.41044033999719154,0.4942491131251981,0.3823457311395596,0.10732240509978726,0.5088498119693737,0.2686219095801266,-0.39834168290909805,-0.36483858882356196,-0.2518393734364561,0.3185232782245293,-0.4272338601614754,0.46220068772630246,0.4783394026852552,0.36828518641874575,-0.04217211043205293,0.34601205605873325,0.24563696137916174,0.2920085225667136,-0.06741602997956432,-0.050919437313084466,0.29770182217243185,0.6535267589558227,0.4242194946357067,-0.1958057381616687,0.17610733414149532,0.5374265806065728,0.1466619727421949,-0.46373380191049135,-0.14664319777032467,-0.19768814681004113,0.15727341447663237,0.400177751019385,-0.4943905498238212,0.5063567207396524,0.23628559401118343,-0.08157801509680004,-0.4360365201670033,0.11493369114121559,0.2758802090344759,0.3412100004974355,0.09579887237680151,0.47595897926707226,0.6979045441904821,-0.05629432577085496,0.16275144218283016,-0.5387949357586564,0.5432728522215315,0.5542164251577194,-0.38727879588330894,-0.236963764528856,0.6017616598814618,0.23691746600518354,0.26851208742575466,0.47857976024156273,0.37417436909029717,0.44930513550670387,-0.1790635808030326,-0.07079743253422226,-0.27450054986649536,-0.3169220517179965,-0.1930705111882463,0.2005768180789741,0.366728624112515,0.4215759003510573,0.5710915589899196,0.3189452213587605,0.21040099083120958,-0.32513194491384795,-0.030472152285018473,-0.17746855360052638,0.2624751184308317,0.5830269995459959,-0.369035098438623,-0.0611978974467218,1.0,0.24676014380427738,0.13349396128516347,0.23103391765320802,-0.25213483095869565,0.1565043145228221,0.5704933957784359,-0.15950507538382466,-0.38719952274611624,-0.4553555209766896,-0.08059794712939528,0.5468230957625653,0.18124297401668618,-0.4302522205013825,0.12239426980974949,-0.5515528992425236,-0.2819193412672099,0.12431507069224702,0.44765824149394723,-0.6751378769411194,0.22252279172853145,-0.5473552896267863,0.45620758270904865,-0.05142597075739137,-0.386848925210878,-0.1916060103800096,0.545317669981899,0.5683188702604769,0.35459843498531884,-0.04471618815402266,-0.031146812990229273,0.2622188131410799,-0.2011489039609815,-0.009546227162136333,-0.4782467031091382,0.060744669462182314,-0.08056170611818385,0.2846263059170098,0.5507982899155481,0.026597856881380166,-0.7196821008170103,-0.36126910460151623,-0.2107836339024713,-0.25861054094874697,-0.3226943891757997,0.5543891507848099,0.26358362924542406,0.5740176570944839,0.5306715700124498,0.5854355607662661,0.5272380409507071,-0.257801043941283,0.1939888705004175,0.6393987783702473,-0.06360884973163315,0.40615228497035455
Cingulate_Post_L,0.1974250520500937,-0.004804998806364688,0.025990524173362062,0.06505551551864329,0.2542109789640784,0.009907425445408628,-0.24165978449744108,-0.2633806203650048,-0.14734005315472024,-0.02793793192246897,-0.21538467627196403,-0.036089406567633556,0.053074285108603125,0.2740632866321774,-0.18905320884622703,-0.02349897182283107,0.1993016518071758,0.3191244598104817,-0.09108031248332399,-0.0194097505959003,0.07520718805856032,0.14213630152452636,-0.0604777831281147,-0.1877918521186612,0.09263550009217453,0.17848803909758895,0.13266824232858587,-0.008248365331822844,0.21129935601132555,-0.12650510740165383,-0.07338295237172965,0.34447151050020824,-0.027265561786231695,0.291007755944936,0.05926254660541224,0.0020304479977485833,-0.2524671323712929,-0.12063058781540124,0.2797176911685906,0.14789413167928084,0.012730471242249623,0.1438132609591895,0.03150413899848851,-0.0788208952472334,-0.01927524150629628,-0.16999330925476622,0.06325741300680289,0.21171653447291414,-0.14214448811042152,-0.28526972671905576,0.16386753951643823,0.3777720446162023,0.14304769895060837,0.09763523085508066,0.3425759464893091,0.15894086664848175,-0.043804148276528336,0.07603792152492742,0.07796016859196447,-0.16722137448613242,-0.08219303257743497,-0.08439356885083862,0.001984204443461487,0.01966148783660611,0.08082826444245234,-0.043769802605943646,-0.01381935005693316,-0.15233641619731583,0.1526104747953744,-0.0010912017335107675,0.5509892159602651,0.08923910054722244,0.134227205290977,-0.17045736263765332,0.24676014380427738,1.0,-0.025891637799467043,0.4748111779091696,-0.31595005656060005,0.0628845671136213,0.41790934488986614,-0.12428396427860298,-0.04619091374243568,-0.1881038407443584,0.14600198315773663,0.04054750781669316,0.17500415185793286,-0.14296708191859167,-0.141097896300433,-0.19133833190990215,-0.22207060674589382,0.025885004106125882,0.2718303645631877,-0.22218247178325867,-0.011710456827310816,-0.08997141238034831,0.20904539110613887,0.04476442846385087,-0.21729270013107985,-0.13426366125791692,0.13011494463330164,0.20591067277255648,0.02380362527801171,0.11749700722237656,0.057261072176144054,-0.011099903421899076,-0.24080078191972326,-0.02045269853258612,-0.05183290792678061,0.09915160293354815,0.3649324846129952,-0.14106283420083182,0.16436146564258827,-0.011776764288044661,-0.20180649212648077,-0.03253089090625363,-0.28996177890306624,-0.19983512056269287,-0.011391827568511679,0.01569180825891471,0.01869302758116495,0.2585916497744384,0.16151186657744557,0.2609405888407778,0.2656573927045376,-0.28192885941091395,0.026674317054004453,0.17531096369412427,-0.06583507286926667,-0.016310678827982324
Temporal_Pole_Sup_R,0.24725826666312767,0.11523902536086647,0.24681138751045692,0.600620569166329,-0.14446999652036746,0.04006596035184116,0.23707217823620463,0.1342358395185126,0.53954628097813,0.025047093114433983,0.14542099604915953,0.30886473049722,0.4812843142727338,0.3772162664291555,0.47685331008309634,0.6719857674715557,0.019852740393376898,-0.05361219439449485,-0.27231117142165195,-0.4836471997750599,0.4809220361697064,0.14677389637811084,0.5377522385920814,-0.36959350432534405,0.19101178919232137,0.43009574672755085,0.3920627074081399,-0.131761261561237,0.14860019100308094,0.4602725155403129,0.3775760032519131,0.15026864625242345,0.2935417369553969,-0.06443948065704701,0.28166354150246786,0.022288099886647594,0.4583692708574506,0.32496671292014107,0.4161212438079401,0.40661032790967266,0.18093048644334073,0.21897208246462216,0.2854475926538848,0.02147627217792511,0.4546455895514582,0.1476302902788468,0.47586054342078643,-0.1920848801330297,0.277478965315839,0.16401901944719838,0.180463568148148,0.3624065615444616,-0.021521982465516745,0.12176852713869342,-0.19791098659691927,0.26331676714964447,0.5421706734413179,0.05036942106001309,0.0836231165768351,0.2007782974900693,0.402251934424905,-0.10885013041320205,0.18628345467070873,0.029048082243660005,0.16941728264594164,0.6288633809916468,0.33117649441278574,0.3694057472001263,0.10555248467420857,0.20564739975686183,-0.1524331637031892,0.5427692764344475,0.3557611457805317,0.09788430496757466,0.13349396128516347,-0.025891637799467043,1.0,-0.02024285198665425,0.09307498460530352,0.10323416411703865,0.09729021164611942,-0.16788669695999664,0.25454662145543944,0.35094392946997705,0.0559130169681278,0.08403029910495093,-0.030010045230352275,0.28636193264566945,0.2452026153623022,0.20037032327201806,0.18238246797817803,0.07142835108440725,0.21006266593925002,0.1732821054884608,0.45629604396116236,-0.02696534166723777,-0.5140379073616941,0.3734821592406181,0.28184130715313244,0.13741109293271622,0.40969696093905195,0.4940208603300092,0.004616311981948396,0.3274888833709539,-0.07953308758818921,0.497917104240627,0.11927658448079446,0.07706674319191001,0.10655916165672238,0.12209777603915707,-0.6422984097112463,0.33780771700373957,0.11506391872425795,0.5992193052079156,0.1794343607891419,0.21475532131426672,0.24832995117529633,0.3919751469963638,-0.2504546367300051,0.4997697010231479,0.09567557675360629,0.16925086048824323,0.07379204858729901,0.2915446221562991,0.10911828996448174,0.18511481436497781,-0.3114730661703289,0.1270441370254851,0.762571455642496,0.4457150799192061
Paracentral_Lobule_L,0.058644576513916774,0.11492722543786346,-0.1265568815966514,0.273122826236326,0.12104249483212216,0.0846108171820776,-0.337281495988888,-0.28077636761533226,-0.12433883075842544,-0.012596092492837782,-0.23472889757572898,0.037255864517108744,-0.05210653355392793,0.48501206121042234,-0.26126962617695915,0.09515257714189444,-0.026466903188961752,0.08367034735747711,0.03393602862865573,-0.0765280856782591,-0.16723501894558618,0.35655218882192113,0.030417878514101833,-0.34200304705029644,-0.24285623839931056,0.27884981160641165,0.16174335700532752,-0.3206943185236238,-0.09121145308954835,0.10884538216239611,-0.2943579548260218,0.415344804702528,-0.12269526863593015,0.32217754524185344,0.04173467655308007,-0.02280678375815987,-0.07588161862249816,-0.20862609755066502,0.3763692887036864,-0.08119365866605546,-0.20196314898340945,0.1886640077621011,0.21787803450255375,-0.08079505647617125,0.1677944660894016,-0.4077391136764645,0.09793652530666717,0.1348379664009516,-0.048690990879465976,-0.25478085981206533,0.2359281910815052,0.3857478216965085,0.19015013846704287,0.32601674377011297,0.25485115448049245,0.39295990563225813,-0.014439770666666952,-0.0011895075983350979,0.2812821670739536,-0.3007769805328218,-0.16397147163042997,-0.30295465202674987,-0.07032003310655617,0.18706073964323838,0.304179624912346,0.15728262125392614,-0.24210315368840754,-0.23471380267248965,-0.0869879513403859,0.12724572414499116,0.33866149270608265,0.24618459310391358,0.08837301398529662,-0.36112929058438015,0.23103391765320802,0.4748111779091696,-0.02024285198665425,1.0,-0.38426868454289537,0.0146141220101187,0.2885944023230085,-0.2795604937616102,-0.23431565275111435,-0.3470064471393844,-0.18439089622754218,0.2592365837469645,0.3245952249898971,-0.26862434130053886,0.05130858864375011,-0.22457411449128906,-0.4303755378514147,-0.0503467631734789,0.43488487457774544,-0.2725518753708984,0.4067519720743192,-0.16600909887583037,0.21264983164334478,-0.19591737348013658,-0.3442155408974171,-0.3544023601711965,0.18364178599143566,0.3184440649020369,-0.0038429907223552244,-0.06750620740230112,0.09188831663899699,0.3937759984392356,-0.2691050637687187,-0.13234011817542882,-0.05028505326013609,-0.05656191797453576,0.09668232470445445,0.010323249419700337,0.07805241697877294,0.10592554586280098,-0.2662755429918223,-0.07676669724680948,-0.4423328699438615,-0.23737821420275382,-0.32819870913892385,0.008635259581077621,-0.018846565259028617,0.4566493204372702,0.08594507078929842,0.4129007415091531,0.4953389993830886,-0.457192738937596,-0.05967317024303848,0.3465270310810166,-0.08497184658407791,0.31567869039350344
