,SN_pr_L,Angular_L,Cerebellum_10_R,Frontal_Inf_Tri_R,Thal_VA_L,Rectus_L,Cerebellum_4_5_L,Thal_LP_R,Calcarine_R,Thal_LGN_L,Postcentral_L,Amygdala_L,SN_pr_R,Cingulate_Mid_L,Occipital_Mid_R,VTA_L,Thal_VPL_R,OFClat_R,Cerebellum_Crus2_L,Thal_PuA_L,Frontal_Med_Orb_L,Parietal_Sup_R,Frontal_Mid_2_L,Cuneus_L,Frontal_Med_Orb_R,LC_R,ACC_pre_R,Temporal_Sup_R,Temporal_Inf_R,Cingulate_Post_L,Cerebellum_3_L,Cerebellum_6_R,Thal_PuM_L,Hippocampus_R,Paracentral_Lobule_R,Thal_VA_R,Parietal_Sup_L,Cingulate_Post_R,Pallidum_R,Heschl_R,Angular_R,Temporal_Pole_Mid_L,OFCmed_L,Parietal_Inf_R,Cerebellum_7b_R,ParaHippocampal_L,Thal_VL_L,Thal_Re_L,OFCmed_R,Thal_IL_R,Raphe_D,Insula_L,Thal_VPL_L,Lingual_R,Thal_MGN_L,Frontal_Mid_2_R,Calcarine_L,Fusiform_L,Vermis_6,ACC_pre_L,OFCant_L,Rolandic_Oper_R,Thal_IL_L,Lingual_L,Rectus_R,Frontal_Inf_Oper_R,ACC_sup_R,SN_pc_L,Cerebellum_10_L,Cerebellum_Crus2_R,Olfactory_L,Frontal_Inf_Oper_L,Thal_PuL_R,Paracentral_Lobule_L,LC_L
Cerebellum_6_R,0.12109167862548922,0.08673173722702496,0.6343379260838493,-0.05133364435592745,0.07910477474786122,-0.05937937539089196,0.38228362810122024,0.318242512170162,0.721145773421589,0.16853416959596204,-0.09626322033683492,0.03604080393644676,-0.016211749634543197,0.08182172555028686,0.3790138656616475,0.4062292691323282,-0.1790635808030326,-0.3341482953559137,0.37575095042324974,0.4263608300189381,-0.19433399771670143,-0.12100031263068196,-0.3315455998108493,0.4734144229523545,-0.24250255089736877,-0.07666886985195102,-0.16305565603941907,0.3232482884855373,0.582029359463713,-0.043804148276528336,-0.05760517052948081,1.0,0.43948486125435915,-0.002952068491193243,0.3984504771234736,-0.2275902810385412,-0.03872791920405314,-0.20798007875466104,-0.33192670078981357,0.09987420544582926,0.3409227657317195,0.37944545426300597,-0.07517657799085709,0.09247255267954316,-0.18471820691271054,-0.4042236806076839,0.01746911436511278,0.025393954786028752,-0.21174114537890035,0.09563025838891853,0.2893990459151927,0.3492330309541842,0.10773745425063093,0.6553537526277118,0.0668606571210745,0.11655523015220766,0.5836020814899101,0.4015001267082753,0.36230863619996534,-0.26527365497269145,-0.3205672682011942,0.1342332127939047,0.0007269873483171426,0.6736262578738669,-0.10383576999496824,0.1633480427303603,-0.3737165414447748,0.32096570875423497,0.487355791580843,0.33233608919871654,-0.037479936964031915,0.03493317651585875,0.1524891087461723,-0.014439770666666952,0.26671792463198396
Thal_PuM_L,-0.16798886327620924,0.06855782464562868,0.1976795064658341,-0.038234548075281934,-0.15162752430406842,-0.13360225998729794,0.15060639167270504,0.17611610266839428,0.387338102154865,0.16780030777809524,-0.412931603767277,-0.3721836379526365,-0.14675960191409138,-0.29137905135115283,0.5553327737319746,0.298608243697957,-0.369035098438623,-0.14045363031865568,-0.11124815460199472,0.7851031361709933,-0.018029902623144467,0.44997946386770127,-0.3645995892605578,0.37879306330825,-0.15041432895453388,-0.30527775367178467,-0.08449127183194818,0.5332499703162116,0.372723230387256,0.134227205290977,-0.41591241112532096,0.43948486125435915,1.0,-0.06526877674922332,-0.04468520155076331,-0.2624963579151888,0.24126979804839627,0.23323699855336527,-0.1599274290181998,-0.12058867184457218,0.7416292296746553,-0.12761560946881542,-0.025904992804400707,0.5909035130878437,0.024103757814020552,-0.34061366248393754,-0.2805573648208795,-0.21366255626656447,-0.43474384954502493,0.2868145188384166,-0.020020154586850178,-0.11410529955163187,0.09761812667189874,0.4962105267328119,0.04168329850492177,-0.17644629003768678,0.46746978498074593,-0.13334155275977697,-0.06717425565149382,-0.23460589513730112,-0.1797062653304577,0.08727326970597013,0.06761968110970613,0.5545540241888657,-0.30733252608383754,0.2441620827631393,-0.25701274031393484,-0.07678479917913454,0.17589408546572494,0.36990300178120383,-0.08440685358670981,-0.056307708033949994,0.02292987433670661,0.08837301398529662,-0.006626192413238982
Hippocampus_R,0.12546000848599412,-0.45012209693636895,0.008085746582489022,0.722100087000492,0.24599313814092635,0.689540720684194,-0.04575563977383482,-0.22738566256989476,-0.14567506862569068,0.07635830420861855,-0.28065024031285224,0.3987777741525466,0.24303336138088563,0.30926217025694525,-0.3724985240074299,-0.024450478571586335,0.5374265806065728,0.5737607755660857,-0.22900597699990927,0.02470977585440676,0.5831218865247623,-0.3519218599333689,-0.0230758476705276,-0.3280980908498071,0.36116811918989133,0.5680147247659596,0.5289158246684217,0.4461033319066446,0.15141070415428973,0.17848803909758895,0.5912010906293342,-0.002952068491193243,-0.06526877674922332,1.0,0.43926821185304477,0.7193409217353387,-0.44988112490774546,0.15608855889283024,0.4829023010780181,0.012563566622337435,-0.2424178381180263,-0.027125877489527495,0.6375709428273374,-0.12681277536809302,0.015366054080847572,0.6345299038050686,0.6103947171651741,0.05454708147290672,0.5524976597588592,0.15352696418300274,0.2490049988885142,0.3813207593855192,0.565689251433821,-0.29112372536852377,0.2400700175401465,0.33566114046922846,-0.47445994360011323,0.011592582978168465,0.004129489195426221,0.6049245864620744,0.7383709204262271,0.6298248040064015,0.4707700672801604,-0.25907059593065473,0.5765612409551067,0.6439778420485307,0.45703635360090544,0.09726565689174249,-0.5313505444052244,-0.025732500421068054,0.05523476879528283,-0.14333291628248057,-0.5006978198645619,0.27884981160641165,0.47846518294191337
Paracentral_Lobule_R,0.3169118896551696,-0.19350269235837236,0.34338676002511365,0.45843302300877053,0.3252117525506979,0.5164714484339227,0.26356705180757417,0.15415051650842448,0.24347492074966948,0.0827451730968858,-0.06666736465161201,0.48487919985849837,0.15558437314330775,0.4977958818594605,-0.3138833980978169,-0.04537998338117331,0.36828518641874575,0.24990105012142177,-0.07413014124486571,-0.1252502866491118,0.22890087649335597,-0.30676800411280675,0.13508035445124622,-0.038461894920165406,0.16955456266356045,0.361569078484298,0.43785948901964444,0.31848328075441684,0.024144839833389522,0.2740632866321774,0.5285652760317164,0.3984504771234736,-0.04468520155076331,0.43926821185304477,1.0,0.27604518714253173,-0.24938676233131157,0.1369500478964189,0.2825507861314765,0.3992040849108462,-0.12584699349082565,0.03778722683434811,0.30877850313322536,-0.13763669148230212,-0.04304360171221612,0.39155057173665203,0.4699581991668191,0.251834274715483,0.4258091722541348,0.21776332688361505,0.27753970847123044,0.49513459029138157,0.3925980703978181,0.02461136917141417,0.17634612939056987,0.5063516970378364,0.0467582606859507,0.393025923358914,0.1176156762852159,0.4095675654337189,0.30257940041245934,0.4011978104825298,0.09598279866376475,0.17103460144218174,0.4295750093819754,0.4353864586620147,0.14171200122482716,0.31415227067606,-0.07609104507546684,0.06973631970618718,0.12841672921402653,-0.06806482552350693,-0.06809792653986199,0.48501206121042234,0.43686833400817815
Thal_VA_R,-0.10883416213906932,-0.28757906651553583,-0.18854936727187596,0.5197852105748837,0.46349201103400717,0.45376882852618156,-0.019383974155943617,-0.24357546626456447,-0.348583831688468,0.19099323390954265,-0.12385411872978366,0.49491577706836076,0.03875317461475675,0.4065155037835784,-0.5545911169910946,-0.34489957195447385,0.6017616598814618,0.4805927125374343,-0.20727015605177482,-0.2268769414807843,0.5319638535201051,-0.41759085246912314,0.14590127235107347,-0.43338237160604914,0.28684956393821154,0.4498416038392743,0.4267970842358154,0.10698813507270177,-0.13330253905334966,0.16386753951643823,0.4576639971702543,-0.2275902810385412,-0.2624963579151888,0.7193409217353387,0.27604518714253173,1.0,-0.36154073401010467,0.09486146140165141,0.4299889814170563,0.013447686840478916,-0.46632600644863426,-0.0327190760339967,0.49889427270227954,-0.23953704399511117,0.09902971409696483,0.5205843639964528,0.6145614332522372,0.03737703605866999,0.4591815679794883,0.2683402544507445,0.21451962476775013,0.12529690985017433,0.4198646599547024,-0.38049787696966636,0.3447896801098441,0.23968763098718382,-0.5692224691585192,0.08542209435526678,0.10502769477723557,0.4746190210117821,0.6145011727962109,0.2972702069955836,0.4938864588940861,-0.32003787827107955,0.48692909510824123,0.4159520325559395,0.291113935920073,-0.0058628437318849844,-0.35928267526032653,-0.14613177942533012,-0.13355111353630245,-0.001653159045310703,-0.4753343476235713,0.2359281910815052,0.34734601943499605
Parietal_Sup_L,0.00794073598762298,0.8101175013036367,-0.3178217345749687,-0.41043067665706184,0.14318581618770884,-0.42783101644624105,0.45551751507689237,0.4026451358112382,0.27185387972108377,-0.039854967954561504,0.5383953677135104,-0.09237942663941846,-0.07503492510025672,0.20442149934489545,0.49009991129324776,0.15623299115925182,-0.46373380191049135,-0.5217955847709514,0.12275895057235887,0.20402886652981186,-0.28483358835333383,0.7098970133754386,0.3168008929172713,0.537425367884009,-0.4459253148768033,-0.23315795888631843,-0.32789809182891033,-0.36112920420510813,-0.13723599025392072,-0.008248365331822844,-0.18787943813988064,-0.03872791920405314,0.24126979804839627,-0.44988112490774546,-0.24938676233131157,-0.36154073401010467,1.0,-0.023985679848252613,-0.29736956815575416,-0.09081379347662841,0.27486683299274584,0.13284509602657202,-0.4125448741748964,0.4536605202838737,0.09322710485691035,-0.22259509386038506,-0.5258007089076038,0.0044326173047780585,-0.40981043892745017,0.06969611223552657,0.057409037657779965,-0.25057939402437546,-0.30013239156489,0.38224081635536733,0.10932666954885951,0.14272423686534563,0.5936159158325875,0.2442556649539374,0.101396262925673,-0.5040957243737276,-0.4350742394935551,-0.3374690500890942,-0.018812807494802217,0.2645628700591043,-0.46394755350775096,-0.16911800093827148,-0.31493598603010337,0.12176195618359172,0.2900060845774514,-0.21682939696248552,0.07604063663238324,0.4288557060006215,0.508272523727543,-0.3206943185236238,-0.41656318862587066
Cingulate_Post_R,-0.017246271963553588,-0.13800955251322686,-0.08274742225349618,0.21189425158203162,-0.07888311911175272,0.24418599628619064,-0.05058397836931065,-0.19954843886224682,-0.23641524884915413,0.05636887995256173,-0.23953850002234453,0.04012883472477354,-0.009535795842959842,-0.09129749498408701,-0.1580283599244711,-0.13612664214042142,0.11738759057013472,0.41448930533504114,-0.4312769696702163,0.0884077069274653,0.19178712132971257,0.18762239255590024,0.07820822813396884,-0.25780797891517837,0.2630499276959458,0.05103921669612457,0.39587601396850575,0.3309549661246166,-0.21113644852287594,0.6965694983994758,0.0837456652661802,-0.20798007875466104,0.23323699855336527,0.15608855889283024,0.1369500478964189,0.09486146140165141,-0.023985679848252613,1.0,0.37657951329068995,0.1197667450442429,0.2313244383872519,-0.4150705627274496,0.17604643548812646,0.17371208632817337,0.12300152534966316,0.35116467325610207,0.08307553689956608,0.02281612992680052,0.15169169874700827,0.22074357847434048,-0.1774417454565696,-0.10064137459974742,0.06615745594972906,-0.24526416671682105,-0.09485658834236864,-0.09902069344182801,-0.14728877107580365,-0.2084521911481309,-0.31139238605366754,0.3364526679549753,0.3324975403240756,0.1893198030729433,-0.013299598471328259,-0.12355259967740673,0.10885351361637359,0.11465971233445652,0.2684775959352443,-0.20494934899623782,-0.37776345393659544,0.0010343491506355088,0.04626966612564252,-0.2174899639941421,-0.21648258192993683,0.42111389819368433,0.06917692651192286
Pallidum_R,-0.056629614465704324,-0.4976024048226815,0.04883215505995719,0.6241896642858901,0.19259577659842814,0.6233512117836599,-0.15733666368402785,-0.2816264882783121,-0.3108839101179358,0.04230203054140404,-0.32340467124385847,0.22642849077096017,-0.04686325408046785,0.007892024818841095,-0.40402973208181886,-0.13921361269831287,0.48518702779627615,0.7336546480418175,-0.4031056179904687,-0.2542531330531067,0.47589745219650176,0.04002221165128943,0.19521888851314803,-0.471785612627147,0.5987386666503207,0.422124503667869,0.5088243068163505,0.4423197759707835,-0.35237492449263463,0.2447219441154182,0.45677019423522724,-0.33192670078981357,-0.1599274290181998,0.4829023010780181,0.2825507861314765,0.4299889814170563,-0.29736956815575416,0.37657951329068995,1.0,0.3884569314530738,0.01900223176940675,-0.5755990324044354,0.631596327935814,0.11753277437311005,0.26703576875266216,0.6436558312686579,0.5479958705508765,-0.012189010181009931,0.6050032131471942,0.3359599766215463,-0.039897307576670545,0.3142937615027752,0.5662887398784195,-0.4037786717951513,-0.03485194870250533,0.21979936901713193,-0.5081402113175689,-0.17026723031459415,-0.2108823556943948,0.6870970280194512,0.7029055942320783,0.3919072424283898,0.10666196539026505,-0.32012669857601633,0.45899897185110955,0.4770672373189169,0.3634781626611135,-0.22310474630881583,-0.562099846711304,-0.029056433221070134,-0.010971426463906538,-0.5311567759679311,-0.43355979421266544,0.2796412245537546,0.3326693350981667
Heschl_R,0.060869096692823164,-0.0774964173673825,0.251275391434019,0.15724033501027773,0.36982382538304326,0.2598194990747891,0.08842072863315313,0.20195406223637075,0.22884824214471464,0.04277002614105487,0.11245638329700527,0.461445684509943,-0.17874489702313165,0.1642558502411556,-0.3137172658314127,-0.11827916853107158,0.2686219095801266,0.2159662522713403,-0.09593459024210335,-0.3418922077397823,-0.0665276411736061,-0.09196154581209513,0.25315742807424485,0.07029307018326494,0.2526882079866751,0.3745688117781756,0.1249097233872268,0.21598624014942552,-0.2636172176100822,0.009907425445408628,0.37020515504633134,0.09987420544582926,-0.12058867184457218,0.012563566622337435,0.3992040849108462,0.013447686840478916,-0.09081379347662841,0.1197667450442429,0.3884569314530738,1.0,-0.004479504165891361,-0.2760520472091868,0.24814832536991374,-0.06443283754567909,0.027946907525867235,0.27260842276199376,0.4279103406247154,0.36421808751400053,0.3632171801629873,0.38990676666410395,0.007729157463413315,0.5084251403191276,0.15944989946321553,-0.02414325479494194,-0.18117483893230693,0.2853532576629296,0.13993561013326633,0.33560798785175483,0.0607516729844684,0.21853770022577443,0.09857388965916733,0.12559238297332903,-0.2316185589951949,0.11987456542995115,0.3208974605680736,0.1670174668067468,-0.1705291020868739,0.010261940172952642,-0.1667369526379594,-0.029401214463064176,-0.049943297660102026,-0.24238554191519313,0.22536300261451644,0.0846108171820776,0.40980342485175153
Angular_R,-0.1970212341051009,0.04859246277877934,0.2986902759699263,-0.016959972618092338,-0.23864279119490572,-0.18529510098232316,0.1891918099771368,-0.005493142914118032,0.4633498712752943,0.12037533504293972,-0.3682127946356794,-0.4974940464736743,-0.1439515257700235,-0.4578224992868235,0.7002329468754039,0.47528356181831677,-0.45087660040784605,-0.13077077983692603,0.020867942317941392,0.6694859964809499,-0.08486104765008963,0.6720659305775952,-0.443433064509809,0.41530107356302404,-0.07063201358990182,-0.3498908568891792,-0.2608548256316031,0.5577610442721608,0.38425524561878305,0.01200496429787933,-0.4219549896218732,0.3409227657317195,0.7416292296746553,-0.2424178381180263,-0.12584699349082565,-0.46632600644863426,0.27486683299274584,0.2313244383872519,0.01900223176940675,-0.004479504165891361,1.0,-0.2687876811959995,0.04446681213306009,0.7312581202995959,0.16119949748603732,-0.3724777342622824,-0.3268575079925346,-0.3535862709940813,-0.3801437521712243,0.11341618170636944,-0.01869399909269831,0.025397790688809888,0.10182099558858497,0.5285004940232558,-0.19040530503726935,-0.14983487040870774,0.4281227047429433,-0.133133076015837,0.00487540952342336,-0.2495373324654413,-0.17943268652463806,0.17469392123630986,-0.010338505934912378,0.4749246368927197,-0.3997663879534891,0.24310340553688792,-0.2469094938430252,-0.28184939820089217,0.18042489766524233,0.4352191403463467,0.007496346338726241,-0.33610409857037127,-0.055229178117555684,-0.044477245205973924,-0.1399049800446881
Temporal_Pole_Mid_L,0.12240259778732872,0.376452923684358,-0.09996723346848435,-0.26595263321954027,0.12036995552272331,-0.3431787609166406,0.33890056583869654,0.16159194432792484,0.34093737457940404,0.15618704293555713,0.5368375733566191,0.1683079589656042,0.17719216125428883,0.32772856265748684,0.24069752597013092,0.1677858943079367,-0.2011489039609815,-0.5946493440398573,0.5961564624968846,0.09028552644143074,-0.3755381667492422,-0.2640594276176812,-0.14807225504537597,0.3460122669470053,-0.5179057625345656,-0.09375274531318249,-0.3705151558921062,-0.44952022611474174,0.44392903240432857,-0.24080078191972326,-0.038375334180667735,0.37944545426300597,-0.12761560946881542,-0.027125877489527495,0.03778722683434811,-0.0327190760339967,0.13284509602657202,-0.4150705627274496,-0.5755990324044354,-0.2760520472091868,-0.2687876811959995,1.0,-0.4550549624814784,-0.32564494421806284,-0.3407277142447282,-0.4019655893980343,-0.15627591448655098,0.07577137870051878,-0.2767963459042695,-0.32533300301413304,0.22338429201755544,0.06091457352133846,-0.26122273776755095,0.4235937274329049,0.1757224149649126,0.12401749354127493,0.31338708129031473,0.3558047933396041,0.4145994399692949,-0.4778380603471691,-0.4286678712261785,0.04416145899822388,0.11895151344313674,0.2566435082878546,-0.19338673723011662,-0.2847117143096092,-0.19572398344232506,0.3200445440768844,0.4330456610162896,-0.1205740142949499,-0.03683706171728021,0.47173994916801365,0.22344053265562258,-0.2691050637687187,-0.11947347589303135
OFCmed_L,-0.11292097527391103,-0.5410009013838339,0.23862801905529202,0.6965795169912586,0.2295157705714652,0.6537333295934609,-0.10982363897348475,-0.14573223671000246,-0.19668171607614837,-0.03251751060015878,-0.5678678147815895,0.2076228039104958,-0.02830665387832631,0.05503499679592458,-0.37212169487826674,-0.0186645830690974,0.5830269995459959,0.7534540890884172,-0.36648090451572285,0.007686963209810126,0.7334936346873396,-0.11078878639498575,-0.18343147626717618,-0.37664819323594245,0.6988944489443064,0.3832977226774429,0.5978405151309645,0.6083734664507285,-0.05910575242228059,0.08923910054722244,0.3574316267938941,-0.07517657799085709,-0.025904992804400707,0.6375709428273374,0.30877850313322536,0.49889427270227954,-0.4125448741748964,0.17604643548812646,0.631596327935814,0.24814832536991374,0.04446681213306009,-0.4550549624814784,1.0,0.15671641174274445,0.26041595287621605,0.4938400064039858,0.6909444253295586,-0.1639956721057234,0.6274082914706604,0.3109739418705507,0.22304398927498473,0.49221844196249814,0.6774542722727428,-0.30835129808531553,-0.03328328914798327,0.3068575092033161,-0.44098940449893503,-0.050151738001351545,-0.003256821059063903,0.738528698913217,0.8418617333891586,0.3671952049620407,0.30221695948167354,-0.2140209075880146,0.5559277942654377,0.6649114440190399,0.20430465786627203,-0.2385831885161249,-0.38255929798789934,0.10859937455575702,0.03071956634812659,-0.5040509730525091,-0.4745826264005154,0.24618459310391358,0.4410980384014441
Parietal_Inf_R,-0.16262648883563713,0.021466214991169987,-0.03054846444785443,0.22225148104771528,-0.0022344078813064387,0.02492330628622747,0.21503178396265848,0.18464589748006816,0.16962156492625333,0.13078854167246884,-0.23812778913058139,-0.41825938856621414,-0.30364603446473865,-0.12567410164011047,0.5224584779447046,0.3044738373031722,-0.38727879588330894,0.04694604715715003,-0.16556631543402842,0.5449655806732896,0.09770268099569533,0.8507878443731692,-0.16060695953172766,0.1697396658385296,0.029791503896051643,-0.17243158851621845,0.019368293454671927,0.49277709250952295,-0.027362313707133316,-0.14214448811042152,-0.2784794618499251,0.09247255267954316,0.5909035130878437,-0.12681277536809302,-0.13763669148230212,-0.23953704399511117,0.4536605202838737,0.17371208632817337,0.11753277437311005,-0.06443283754567909,0.7312581202995959,-0.32564494421806284,0.15671641174274445,1.0,0.25018502541952825,-0.14660434745445408,-0.1548888850731003,-0.13841129436184293,-0.15572588115245112,0.23734534719110292,-0.06524736138815769,-0.14974983840075157,0.17859180699116253,0.3532043804739395,-0.0590126201405377,0.19040277352237803,0.3718125364465104,-0.18294160232602125,-0.20548527927042143,-0.06162388221709724,0.01905441072438347,0.053328070730551985,-0.028763247468449497,0.2936141876491994,-0.20396666810985692,0.38368580864442264,-0.27430660433852977,-0.14319805648021722,0.08068288867025833,0.07069254023567892,-0.15507786256477032,-0.299802055075948,-0.10671329508553896,-0.048690990879465976,-0.19337134240243753
Cerebellum_7b_R,-0.15960272077345317,-0.08792256107817427,-0.04185690574900254,0.21741391273139146,0.012001145345963209,0.01787857654055644,0.034136055726126414,-0.006607746962202093,-0.09850486422696265,-0.022825303527000313,-0.2005346223660729,-0.10890523436143676,-0.11524671090115482,-0.08039867424472967,-0.053926376847007455,-0.031656876271123076,0.12431507069224702,0.1914146194705596,-0.15856214682471395,0.028652798793096124,0.28684416648342065,0.2523412850126802,-0.014205395383967251,-0.06138762554333356,0.23625928865248944,-0.037320935568196045,0.0670386407229058,0.18798775628693304,-0.1300714063235876,0.025885004106125882,0.07261528755777717,-0.18471820691271054,0.024103757814020552,0.015366054080847572,-0.04304360171221612,0.09902971409696483,0.09322710485691035,0.12300152534966316,0.26703576875266216,0.027946907525867235,0.16119949748603732,-0.3407277142447282,0.26041595287621605,0.25018502541952825,1.0,0.08172896092643862,0.10934727434658113,-0.12343902480714386,0.04998715609666333,0.13233740926236173,0.028193776336165953,-0.04040085222786511,0.22491918414038084,-0.07505149450632992,0.16720004381720296,0.01516242153379341,-0.09270322779917502,-0.07594686908588724,-0.058601663769639996,0.1828903473303016,0.20243656909673602,0.022660569601008564,0.07838592742849997,-0.10779438489867557,-0.0685247867104213,0.2677974933857186,0.04478613149799472,-0.21948285433958523,0.016691098728288695,0.021749554846955545,-0.02903458679954449,-0.2208727493042038,-0.022252124535444673,-0.0503467631734789,-0.06714465338021532
ParaHippocampal_L,0.41647187610213104,-0.32144574795205355,-0.19549105994137628,0.584245799567739,0.17156338984233746,0.755181868000245,-0.14823568350381366,-0.20027921284236838,-0.39928788185703545,-0.26019650668698774,-0.042715829757295834,0.47193545321618524,0.32393570419761053,0.3181573414919834,-0.6131493934034148,-0.26717429717943897,0.5063567207396524,0.6398483879326464,-0.4843836456304964,-0.472528835956654,0.5020966509868591,-0.16142399511395422,0.4673937033817894,-0.4339251073664897,0.4291272030682814,0.584526455320415,0.626812338871382,0.20390682908613572,-0.4122262295817685,0.291007755944936,0.7252930208678302,-0.4042236806076839,-0.34061366248393754,0.6345299038050686,0.39155057173665203,0.5205843639964528,-0.22259509386038506,0.35116467325610207,0.6436558312686579,0.27260842276199376,-0.3724777342622824,-0.4019655893980343,0.4938400064039858,-0.14660434745445408,0.08172896092643862,1.0,0.47317661940868466,0.3363140362223446,0.734786488055466,0.16720824508728874,0.03823324412701506,0.2504671401615348,0.3474178772284127,-0.6665998476866309,0.10852730945419234,0.34319593186300423,-0.49126672286254947,-0.012169032233290118,-0.31387772160926086,0.7127047684668569,0.707914754361649,0.4018099223605197,0.09660915838016912,-0.5170383336014608,0.626982150384815,0.4274045979945954,0.5773099044201081,0.17281110576188155,-0.7625022058699902,-0.25661661333441044,0.30286971851511996,-0.1059446473591097,-0.2538269506530731,0.32217754524185344,0.36693497733200464
Thal_VL_L,-0.07723902628544388,-0.5511212430962991,0.13496076182420666,0.6307221058552489,0.48622709526526375,0.6270867458086941,-0.13686217747281318,0.06363920664369294,-0.22696068805639233,0.28504601784373995,-0.19698642456847454,0.534118294685622,-0.21334198507691424,0.30821014736692515,-0.5913984652944948,-0.26982918358601343,0.6979045441904821,0.6438070816136628,-0.16030015138925688,-0.2638063678984546,0.4373334754259131,-0.41627025203216833,0.026622764144499444,-0.48771201606796616,0.6720979931281533,0.584705644824399,0.5624791857485606,0.3563082359501476,-0.23938358852331934,0.03150413899848851,0.5382252531309646,0.01746911436511278,-0.2805573648208795,0.6103947171651741,0.4699581991668191,0.6145614332522372,-0.5258007089076038,0.08307553689956608,0.5479958705508765,0.4279103406247154,-0.3268575079925346,-0.15627591448655098,0.6909444253295586,-0.1548888850731003,0.10934727434658113,0.47317661940868466,1.0,0.2916179832916882,0.6883825147205472,0.3233929395055006,0.10411669841810563,0.4662321946041165,0.6300616586220802,-0.31880926998612596,-0.029526013367800356,0.3678174416201685,-0.44520050501285074,0.04678971995984197,0.004583623378850049,0.6787704404313663,0.6581626290655264,0.31469738460951474,0.12522434866487242,-0.18360723254371908,0.6606113653064206,0.4318463834976953,0.16178405996547912,-0.06428587402593545,-0.34933456359242937,-0.12185989004410759,-0.29655587698270053,-0.4419703232597397,-0.3294473125307653,0.21787803450255375,0.5691724189874017
Thal_Re_L,0.4494476561181973,-0.07177927083399777,-0.2386893034869,0.07759937680028392,0.22230605936949285,0.2308276820880452,-0.15587364672830017,0.28666410992930946,-0.03838750816233745,-0.027690636249189767,0.36035718596794053,0.41950321988449535,-0.04369697396691799,0.27519681636686033,-0.30206758843857023,-0.2618274631399669,-0.06741602997956432,0.02965429726756546,-0.06616165815117775,-0.3470494349187809,-0.1706348951264,-0.11593856165976461,0.3136031086155318,-0.1448805404275577,0.09687239484566862,0.3653018024188265,0.19121558655875723,-0.06350925263609837,-0.34547472129761353,-0.09108031248332399,0.3518951426893334,0.025393954786028752,-0.21366255626656447,0.05454708147290672,0.251834274715483,0.03737703605866999,0.0044326173047780585,0.02281612992680052,-0.012189010181009931,0.36421808751400053,-0.3535862709940813,0.07577137870051878,-0.1639956721057234,-0.13841129436184293,-0.12343902480714386,0.3363140362223446,0.2916179832916882,1.0,0.29404889440265886,0.04169264169504799,-0.24722731518787058,-0.0414823609943116,-0.1208695474227001,-0.22283353796798736,-0.10314856541358455,0.16121714165050305,0.12149854152345407,0.01125753407178213,-0.3249081608969689,0.14107969414313168,-0.0408094645139611,-0.00036962841558458936,-0.43892836125240475,-0.14883828822609949,0.23911034980055454,-0.11795299556696975,0.08417693675546324,0.3686631522842222,-0.26682384857759206,-0.34652040312648513,-0.06764840342469285,-0.02295105162165111,0.21629826870862426,0.03393602862865573,0.18891092136144758
OFCmed_R,0.2731895227166611,-0.5219665392770207,0.006173631924541008,0.624341565172272,0.27270923889720367,0.7489159450339723,-0.14840094672674808,-0.13123729200749784,-0.3468809808747158,-0.17796517328519257,-0.14354265167440997,0.48642118185148614,0.1158089627671452,0.26651237312744264,-0.6854709185461394,-0.25782977680091074,0.5468230957625653,0.6816789795511569,-0.3702647331094972,-0.4757336591053502,0.5053392177421199,-0.2500162282297085,0.19469144210955877,-0.5153969619053946,0.5664526620849147,0.538186990788556,0.6532419810212949,0.2598162415335036,-0.38769040522442094,0.04054750781669316,0.5824211535360502,-0.21174114537890035,-0.43474384954502493,0.5524976597588592,0.4258091722541348,0.4591815679794883,-0.40981043892745017,0.15169169874700827,0.6050032131471942,0.3632171801629873,-0.3801437521712243,-0.2767963459042695,0.6274082914706604,-0.15572588115245112,0.04998715609666333,0.734786488055466,0.6883825147205472,0.29404889440265886,1.0,0.16590160790432443,0.008209535141761043,0.39809563948332566,0.4194065225796173,-0.5898867246403606,-0.13660576685173262,0.4182073781893548,-0.4527997456053135,-0.010918314551916494,-0.2674334081545439,0.7615833097378726,0.6921928686464937,0.3076252613835073,-0.02051840968367777,-0.47428601966654654,0.7109657974174597,0.3660904254839136,0.3218791102059156,0.06154245789624306,-0.5650090690687106,-0.24008090321595144,0.1120357663797557,-0.3502936418325351,-0.3387503142281468,0.2592365837469645,0.37534174967881034
