,OFCmed_L,Cerebellum_7b_R,ACC_pre_L,Temporal_Pole_Mid_R,VTA_R,Thal_VPL_R,Thal_PuL_L,OFCant_L,Angular_R,Cerebellum_6_L,ACC_pre_R,Thal_AV_L,Vermis_7,Temporal_Pole_Mid_L,Cerebellum_10_L,Temporal_Inf_L,OFClat_L,Cerebellum_Crus1_R,Thal_PuM_L,Cerebellum_Crus1_L,Thal_MDl_R,OFCpost_R,Cingulate_Mid_R,Supp_Motor_Area_L,Thal_PuI_L,Cuneus_L,Temporal_Sup_L,Cerebellum_8_R,Olfactory_L,Thal_MDl_L,Amygdala_L,Cerebellum_3_R,Thal_MDm_R,Precentral_L,Thal_PuA_L,Vermis_9,OFClat_R,Frontal_Inf_Tri_R,Rolandic_Oper_L,Frontal_Inf_Tri_L,Frontal_Med_Orb_L,Paracentral_Lobule_R,ParaHippocampal_L,Thal_Re_L,Calcarine_L,Precuneus_L,Putamen_L,Vermis_3,Thal_LGN_R,Temporal_Pole_Sup_R,Temporal_Pole_Sup_L,Parietal_Sup_L,Precuneus_R,SupraMarginal_L,Vermis_6,Thal_VL_L,Heschl_L,Occipital_Mid_R,Frontal_Sup_2_L,Supp_Motor_Area_R,Parietal_Inf_R,Cuneus_R,Temporal_Mid_L,Thal_MGN_R,Frontal_Inf_Orb_2_L,Hippocampus_L,Thal_LP_L,SN_pc_R,ParaHippocampal_R,Precentral_R,Paracentral_Lobule_L,Thal_LP_R,Rectus_R,Thal_VPL_L,Occipital_Sup_R,OFCmed_R,Thal_VA_L,Frontal_Mid_2_L,Cingulate_Post_R,Temporal_Inf_R,ACC_sup_L,Rectus_L,Frontal_Inf_Orb_2_R,Temporal_Sup_R,Putamen_R,SN_pr_L,Parietal_Sup_R,Frontal_Inf_Oper_L,Cerebellum_6_R,Olfactory_R,SN_pc_L,Fusiform_L,Lingual_L,ACC_sub_L,Red_N_L,Raphe_M,Thal_VA_R,Insula_R,Vermis_4_5,N_Acc_L
Thal_PuI_L,-0.024946699989637732,0.4891385572537491,0.007469965315678485,0.3057962157525907,0.07394838176067119,0.16511945656820423,-0.37971001970002216,-0.0774903195317766,-0.30542488064348594,0.48899896888986283,0.02357030427781578,0.29578064488474193,0.5188346170376044,0.4087631932593869,0.162877311316978,0.5030351513503816,-0.0619246273836972,0.5771357719579864,-0.01163270407709668,0.4472113573065898,0.13753303156784355,-0.04609096791743838,-0.10118171074536332,-0.3779873118924416,1.0,-0.10143902678446358,0.12169568919391227,0.5974843079110543,-0.12211276796740977,0.51285316389247,-0.35528406912654437,-0.12515677546505422,0.2659613383042475,-0.49314484859231517,0.29254325478378906,0.246717855168487,-0.12257449273704,-0.03452869310089556,-0.15193636138997355,-0.040252766750204026,0.014697801060296643,-0.47058184120589247,-0.07914540145306669,0.09682099177989643,-0.010467098175397283,-0.4134024231130308,0.07909744613822316,-0.13186264273828296,0.303001326630979,0.35016212006051534,0.6078949987039578,-0.5030866559510697,-0.42931844453316625,-0.30103288879649914,-0.010417007385045477,0.3120000009643781,-0.42708406890393374,-0.11690414118352384,-0.2912617107233806,-0.32562951587266453,-0.30270164904956776,-0.27086435305366297,0.36653101534915344,-0.07499088389723682,-0.11300851995453676,0.13835157074443588,-0.2380228980198906,-0.2647340221407676,0.05919265407702181,-0.2912100987833224,-0.46971856897781217,0.07421974881642324,-0.10650560301202948,0.06452780253264961,-0.16394253453933078,-0.062446649006441465,0.1003709441506004,-0.2692671991866807,-0.11495454653905601,0.45668615265038365,-0.1005129587627217,-0.12696901922769652,-0.022134395006848977,0.01465825686408607,-0.1390293993632611,-0.30339469856707807,-0.33732086327644667,-0.16445996919591854,0.43724232116982886,0.09617619908446977,0.2678518470779283,0.25160388856866805,0.07789908441502433,-0.0944014135912187,-0.47250709612484393,-0.009423581057414521,0.15888850550174094,-0.03431445013814295,-0.23982329674962422,0.11112367386033728
Cuneus_L,-0.11553398595128336,0.14037751876454782,-0.059592449437420265,-0.2540372513840752,0.4127042813462878,0.24694043473781457,0.5712100816590454,-0.06106137141750161,0.8233810137260056,0.1255964672898717,0.3680237139339877,-0.30651476729971644,-0.06405967610226435,-0.309057327461181,0.09348460966170302,-0.0009595989944308166,0.2521529097166972,-0.2614861391403127,0.7272850161516845,-0.2252999329671402,0.3171229046513986,0.36098857516513316,0.6816033520362204,0.7049043473557038,-0.10143902678446358,1.0,0.36736771926505657,0.08103954150065532,0.529807530812079,0.3202110370351207,0.47942515153711884,0.3324061506049133,0.5972288817268322,0.17297430005427322,0.3133672080296445,0.09313378723399554,0.35446920349465033,0.35240805048336227,0.5639089840881423,0.3699405577144262,-0.05542953372181721,0.692813483298252,0.4010441415933589,0.3171089488389726,0.8014062567159236,0.8140482308617558,0.3349079736503368,0.26932913944585263,0.08146587996460138,-0.18373648065556808,-0.13969354615932675,0.7522810186670852,0.7287827638222032,0.4924422136758698,0.307349263895176,-0.007219810897086506,0.6158124840640735,0.8030306318104955,0.5366467978150291,0.6560551815619399,0.8039360842127272,0.7930200322183123,0.2618452364446878,0.38398899979794987,0.12847048809864894,0.37830256672557455,0.7357451366990274,0.30059623537746544,0.225403320174174,0.6629802386883421,0.7511865575889896,0.08470552135648159,0.24274280745324342,0.21856396442923848,0.9146270280652546,0.07959287017818419,-0.30370345772800744,0.5323357222591342,0.6478013590946705,0.013857288131595459,0.18146337691397427,0.12271848597277801,0.15748646120675244,0.7054757744914666,0.36116444120722985,0.3756177759911805,0.6757663372798556,0.38010640227216397,0.10079050983450101,0.42498420761068834,0.1742241758678722,0.450484257901236,0.6144948315721027,0.20255727429444262,0.630022330284273,0.4032518271009547,0.2592135042020993,0.4282992177743649,0.4463309041513405,0.3068579723745664
Temporal_Sup_L,0.032127822150829176,-0.020596768733319618,0.29175098893975804,-0.1513471303788078,0.45228090679860183,0.25550563971212326,0.37526187989379056,0.19544246646823416,0.1103022846473967,0.4650603033141426,0.4903244682823688,0.3846326171746836,0.12564925098478863,-0.3397789688907667,0.45551033465927515,0.5658098889273004,0.5861509341757449,-0.043415746319236635,-0.02956811570982833,0.06230276755094605,0.2418413590895328,0.26117529105092957,0.6465232185643368,0.5710802208674869,0.12169568919391227,0.36736771926505657,1.0,0.17159943664384658,0.44828658341851024,0.09864304571826434,0.4287597950479487,0.5638110790643807,0.3677454335547959,0.5578883083744215,0.10970372377985127,0.367461343116017,0.3402278049472407,0.5209329774581278,0.6599425858271821,0.7686199567938076,-0.09930395928893027,0.4869010476822149,0.551262259650998,0.024973497972131765,0.45980397479882484,0.27450145728211,0.6458330357615085,0.23564689561683042,0.5328043587092645,-0.0016154853925176452,-0.17535230948356795,0.2818713034546148,0.48237446912462323,0.611879112969422,0.7170582742873907,0.5326052011905662,0.4115683597629081,0.11109372362897091,0.6479142178762349,0.6478527573518261,0.23511087045576862,0.5172943656929613,0.6057762194167018,0.35507014290575717,0.39557657612672725,0.5801404493187807,0.017990039570537856,-0.019334291361038102,0.4523524430980784,0.40293171721983884,0.32502346083180605,0.2225819997969445,0.2925163951720429,0.5604258962705791,0.2933753294224542,0.06138011479720184,0.31229363904614255,0.5864193103827302,0.28088430300839795,0.10827091286172343,0.4221248440624841,0.18521127617477887,0.3629143335693256,0.38550336499484156,0.34193833718103117,0.27773611178850954,0.0896762403594095,0.7462694657851158,0.2652243238258787,0.15260005788135766,0.4842158533321891,0.7779456451776641,0.36898744700926694,0.2819111013914633,0.3572810321473916,0.4564961124878141,0.23265555591005468,0.6086660378229023,0.6165176114786669,0.5120879929642185
Cerebellum_8_R,-0.2615497157459567,0.807924046187043,-0.20587869444509038,0.6256540942770896,0.004428958259849092,0.45185780974609047,-0.14952175183822441,-0.25025695573164963,-0.3042590756537527,0.7378056266970655,-0.13953505745850314,0.15383109338276374,0.8340433469937477,0.5520876539342681,0.027962842489235525,0.5278161998848196,-0.14466219122130397,0.8504808083104693,0.06941135628128713,0.7589000508582924,0.4767436083427521,-0.07462953310241081,-0.14688542923864142,-0.2645693948580053,0.5974843079110543,0.08103954150065532,0.17159943664384658,1.0,0.03899710901600603,0.5422223888036919,-0.14841930742174872,0.27696314478738865,0.46763230678808704,-0.24923621772272223,0.24023826679388474,0.39488685444150384,-0.18376253502542775,-0.13386324888608692,-0.19415876292730666,-0.09530929239385555,-0.3068087088383912,-0.23010794524049197,-0.24763340642624324,0.053534929812769236,0.34604275983048083,-0.35801028159061965,-0.04774633760037099,-0.15483410230455957,0.19763371985018593,0.6713964234134268,0.543766545481126,-0.437369289475907,-0.24415308272405398,-0.018513694424947283,0.1548519313833349,0.1537626520558669,-0.32047829817895773,0.09427092360652073,-0.13588145101566168,-0.23352527700375544,-0.34439929217245396,0.07027030345410978,0.6035330875346225,-0.16511715100326146,-0.14096731975607593,0.018380561475381044,-0.1569093234347744,-0.15102966567448206,-0.0031507345358671294,-0.40187233607472034,-0.3459955824439851,-0.09245057627281267,-0.30383959006930034,0.11341580928930996,-0.011466356970969763,-0.29915056347357416,-0.11726212698141822,-0.0998714195681404,-0.08200329874717104,0.72428014128859,-0.09635943146872249,-0.3788436692420291,-0.11014741600125681,0.08871828727361286,-0.3943543305540709,-0.34966900955546,-0.4227788184213876,-0.06556676622691338,0.8265028679927222,0.297528055808193,0.39319274940547405,0.2822726565586725,0.42303129694308955,-0.2860878916019346,-0.38223335562435873,-0.19083195933106883,-0.04173225933363064,-0.06599861106788749,-0.12167877309431224,0.10163767976248879
Olfactory_L,-0.1467729372555076,0.004552916596137463,0.10285792662746494,-0.016238227285702733,0.2457974165693813,0.4274103043587414,0.6658586640064714,-0.1343465085983935,0.3748312860224942,0.29264389146152975,0.5308691044280307,-0.027449336398960168,0.00019231856602854519,-0.13293904307251347,0.17627882418354476,0.1373217179364245,0.14197422885648278,-0.08388517005087276,0.34323324453528,0.03099726521288453,0.2832492121818436,0.2281895064684785,0.395103425394366,0.41973661555945124,-0.12211276796740977,0.529807530812079,0.44828658341851024,0.03899710901600603,1.0,0.11984759291467056,0.47230699215752114,0.5644786688082762,0.289338857266676,0.38821239626358545,0.3557949506288823,-0.0588996615838862,0.3016335340840121,0.185892451813307,0.4588857315543369,0.4330460291899417,-0.03831876111783337,0.37544087436808277,0.29516020980238666,-0.12427211991570533,0.6080961389669526,0.3970286373459679,0.29279794892775896,0.230117417821514,0.2070334996932266,0.044115457771771525,-0.17507380872834327,0.479115474832192,0.39100837999304167,0.586793343567146,0.3292964595172849,0.3276776674874836,0.47308932614626653,0.37916054937910676,0.616627532424959,0.40183561412508606,0.34983376728942805,0.41406023876728426,0.38546464713217465,0.3935911791099236,0.2681905172576486,0.4274524834513905,0.3893552471029054,0.42167344742687374,0.2923060459445697,0.3254029161301126,0.3822203484640537,-0.03705355958818104,0.17000622259247306,0.5785599674775436,0.4907309786406605,-0.03737117675742178,-0.11905833601897928,0.5446267753992963,0.48994022609690463,-0.07457856257131208,0.4175499819735559,0.009697742327615225,0.20046780224194918,0.46499699788156373,0.23713790348103564,0.3527069941541262,0.27023108374460375,0.6123528547463405,0.20633153917080382,0.5878022839028587,0.5127022451490565,0.4065726073986002,0.474872893460747,0.2910269918952891,0.3854182122571276,0.2185095685461725,-0.0013263269630291688,0.5827827305659505,0.47246373725551855,0.4916361325722973
Thal_MDl_L,-0.13091740732987894,0.5179765390026934,-0.25229292124101327,0.4397523912578309,0.25041640710248575,0.5078228291878258,0.006535951054708617,-0.09226478407162908,0.16659366221130298,0.6092646924465593,0.1276754901474177,0.2044065650524658,0.53377677053424,0.4534972048603695,0.09974178826935905,0.30147407735878157,-0.18743079628727635,0.5145853377037718,0.46367829513482833,0.43293548636780965,0.6198306464682664,0.15733459867685468,0.06197861843643477,-0.13510550989695833,0.51285316389247,0.3202110370351207,0.09864304571826434,0.5422223888036919,0.11984759291467056,1.0,-0.10363074469103553,0.0653265524322791,0.5731053908430395,-0.38183288398841336,0.6899711132530782,0.16026989410564876,0.1671187116811041,0.015820105339675615,-0.0848034311918616,-0.0941390189241702,-0.04756990306000774,-0.12054568825852713,-0.054378414268055515,0.31278634870430166,0.44794142986686863,-0.06414080344713499,0.052571352485097075,-0.2484734120618642,0.08914199414153787,0.4829241482023897,0.6079212726863328,-0.09512121769260566,-0.1433996226469423,-0.009124035622376975,0.13597792661328195,0.2269911263066889,-0.11525055472043409,0.42444216694572234,-0.056116099343320916,-0.13673884590545077,0.0561846864136951,0.16903890729930068,0.40323837022813686,0.06253470139970126,-0.2692825884148515,0.23045027618088576,0.2805128396996245,0.16670682070025364,0.18956727567211712,-0.04325613430291493,-0.13976605688322308,-0.11883752747874457,-0.25704872542308826,0.30135102006418407,0.25110150085152916,-0.19135658332022054,-0.2742961069987098,-0.06858626339785465,0.15216389309188927,0.583402684590506,-0.0741775843440408,-0.22200056349442213,-0.17345879524816674,0.40812423210203785,-0.14206234552499997,-0.22535740502638474,-0.0020440922425493673,-0.07679340178699207,0.5922042301385831,0.2968542051186844,0.27421436773478625,0.3593982500955152,0.5111700682243746,-0.04783355156362843,-0.2012342391107289,-0.03375041985629272,0.2653157233430071,0.05007276823886949,-0.03522774689948937,0.08331718705355434
Amygdala_L,0.3916366383826678,-0.21724491983394856,0.5376409729915803,-0.3280486044313003,0.2298509433996591,-0.03507624640465199,0.44801284825659776,0.4618687323542241,0.36863689343956924,-0.05537238918275826,0.6254947956385046,0.14608079007430866,-0.29999814628436633,-0.629990671020924,0.47782519714864397,0.08413504899353187,0.4894377778157213,-0.42430430181638495,0.06829702900590191,-0.3655986063249681,-0.06861541802599982,0.5816225842530225,0.6599246079934699,0.6617503118471447,-0.35528406912654437,0.47942515153711884,0.4287597950479487,-0.14841930742174872,0.47230699215752114,-0.10363074469103553,1.0,0.48245109860640006,0.17055532225381445,0.5416042070234023,0.06486136024444694,0.1630846404617394,0.522388643536022,0.42181592268126,0.6257215120156625,0.520051959899578,0.19139464990814142,0.5470024113318018,0.7126882254048988,0.17397478462192673,0.39335506398788955,0.6015819444613137,0.6241409382596671,0.5738958870606428,0.3901134574084178,-0.1354307812800038,-0.484392725632742,0.5667304969668806,0.6483940622485233,0.5074757829048466,0.45701971050040563,0.41034286446715,0.598761903323675,0.17927425017978812,0.7567446033085711,0.5970185873520787,0.42031745601178455,0.4801311811410719,0.11383001869690687,0.40226629467618946,0.34306919520858686,0.6710032387778028,0.17690764770299486,0.20376746665508602,0.6065596555193429,0.4845358347818442,0.6346164522538602,0.30406458850205453,0.5881204923808703,0.3558423417764735,0.4211845994720718,0.40324412149975236,0.34646932552253423,0.7232580792730129,0.6075099800020252,-0.08429453779010698,0.4246504165384947,0.49430025692088525,0.3853503769195676,0.432441473339708,0.5656344258009662,0.669725260270678,0.2830228803614474,0.4235793599316828,-0.09828743217410894,0.19275621335284246,0.3204230573537913,0.47337475311026966,0.1807013767052774,0.5243548412962935,0.6978754865751531,0.5318228522870238,0.467776315784,0.39218849453978116,0.7031134429320611,0.4644115039562465
Cerebellum_3_R,-0.07522268043314022,0.0835312898300731,0.24318603891605695,0.13614644841409113,0.10890544780460289,0.2868591028164575,0.40786361923424036,0.10826562640734527,0.14064249356539674,0.4202971265874041,0.32480621022205036,0.08456365817465576,0.2583883558244926,-0.10751441496361816,0.3796504571542008,0.1981712664106332,0.32490723295968343,0.08385582467208905,0.08048858754440513,0.14770953491367914,0.2512630458742023,0.12539403359702578,0.39381071130398226,0.46585218126001887,-0.12515677546505422,0.3324061506049133,0.5638110790643807,0.27696314478738865,0.5644786688082762,0.0653265524322791,0.48245109860640006,1.0,0.26007180607990527,0.5804107328220247,0.2329103690080437,0.37546207999285963,0.30597010820122084,0.458685520841823,0.455902801957856,0.5518012464278369,-0.11744376000246239,0.4558310884890004,0.27793983195647504,-0.18878586604667727,0.5932266890185082,0.28045407198312494,0.4297530573624958,0.4418575143646405,0.23161759170579102,0.23723304826652192,-0.19573498655407207,0.2530074202079217,0.5079380356506485,0.4620691287625659,0.6539637051965077,0.25801501238891095,0.3995704307775649,0.24086286557643669,0.6558178453235721,0.5000724345144095,0.15233936273019683,0.5212183695807124,0.3867525714887244,0.37025898398414847,0.3481168802242869,0.42639244243091673,0.14432822200726156,0.27119900256900986,0.3823022634104976,0.2870649291657878,0.3468396939861102,-0.021747428997113485,0.13459768699961747,0.4995951255511919,0.259244768329189,-0.17475475006569235,0.08382617039546354,0.6580281296104132,0.4214664037427778,0.22385972026022427,0.41697959611069546,0.006084039446869719,0.38496583253028877,0.5003022723390926,0.20905520445980727,0.21217061745207041,0.03841890922814395,0.5561876749247627,0.440939776997868,0.4984312337365487,0.4448979835417216,0.43561468847421647,0.4849255070298039,0.19933604959847853,0.41341300075965143,0.2776147145846825,-0.017097508670761312,0.5360886263886252,0.6911277981018474,0.2568842069044205
Thal_MDm_R,-0.364718505728966,0.45355742600855514,-0.33726816679896565,0.2704462526875744,0.44859017633071413,0.6324531066377129,0.30130077203519795,-0.22489230044708472,0.3291249012060877,0.5139407268047058,0.07236532606266478,0.05769303957259228,0.40745412029356726,0.13816252552692646,0.0035927908314894092,0.4090875020975193,-0.046784147018057554,0.2903179102290227,0.38991727847516205,0.3646010254254836,0.6837801966731099,0.07975941511068922,0.2619165459843785,0.22445219764908358,0.2659613383042475,0.5972288817268322,0.3677454335547959,0.46763230678808704,0.289338857266676,0.5731053908430395,0.17055532225381445,0.26007180607990527,1.0,0.007295618352107144,0.3199094257433935,0.1853103878114596,0.0683949378970264,0.0004598196089822073,0.09413958912670904,0.07157840382396828,-0.2785332127068367,0.3449327818983504,0.05481190279973113,0.4275173345821709,0.6430591318774326,0.23288113768401977,0.050095891812966156,-0.13057917104504815,0.11314229552220327,0.3418385888308274,0.19529499584538745,0.22935865736853547,0.30990791228259346,0.44165029505034653,0.2514393071327185,0.061667383309738644,0.12775734318108845,0.55587225404078,0.25711349455154126,0.25588091188521583,0.27449241088436543,0.6145658271540624,0.6362302174040209,0.09196018272420849,-0.2792308702585008,0.17613213289137927,0.3406780281988418,0.04786723369442138,0.06211890375732881,0.1340290573697041,0.1677076467016396,-0.14234320234588715,-0.15455412638094868,0.38141569644445733,0.5742826079363659,-0.22203999781117553,-0.28740408132577194,0.21916959958866297,0.2828581552644003,0.29583041795660797,0.09073897713464087,-0.1823201493630328,-0.28866383935459944,0.40474448421484593,-0.1559305636645913,0.02126470670273507,0.14153274463250445,0.2447285973250433,0.5164843013762626,0.35436884250634976,0.3528634459583963,0.46486357256883154,0.5650711562896433,-0.16030785596444785,0.20131188337065625,-0.04098414901220652,0.1716928573860196,0.14768442506473584,0.19167510183838338,0.24974020061290275
Precentral_L,-0.09213632755808482,-0.3199878105853358,0.3381296108864645,-0.16941837947396973,0.2929798769266433,0.09444418461095955,0.607066396215313,0.14564625378125676,0.1703531750577677,0.03081562171636314,0.34459793318667636,0.11063348817040268,-0.22103278962210696,-0.43834181205937084,0.23167509096233044,-0.061543418051740656,0.45212129545362395,-0.3448520885057003,-0.0900114863595818,-0.1991444711727854,0.02133759773548014,0.10661645170310745,0.4300917515263055,0.659740959732906,-0.49314484859231517,0.17297430005427322,0.5578883083744215,-0.24923621772272223,0.38821239626358545,-0.38183288398841336,0.5416042070234023,0.5804107328220247,0.007295618352107144,1.0,-0.1307252452598016,0.04487231646434195,0.367836928193906,0.40670203441912955,0.5730246184942607,0.6095025894288001,-0.23659670263095428,0.6141293297076134,0.36260599432839846,-0.06578050197860781,0.31891976152522483,0.39732284169587045,0.3920843047919596,0.3017035219404417,0.16934391867682472,-0.10197864881243546,-0.6922866951773679,0.46567860292195473,0.5970583719553274,0.6881411006780169,0.5611432567105588,0.18176552465495158,0.6418372539862784,0.0702913808751743,0.7846838041944115,0.6899477454286712,0.233190875471865,0.4783473700338193,0.11132144044962983,0.28083982572067034,0.32051766070304283,0.3335409872990801,0.14090665745527053,0.17877643077034602,0.28110232576933675,0.43640582894165686,0.5129725140694521,0.09803627971875715,0.2256425786807985,0.47151597471371054,0.20612963874451493,-0.053390571636368865,0.1488962237899248,0.7361818226286441,0.33803533155810744,-0.26111001824919433,0.6773991856540826,0.21650534138668068,0.2553866922312537,0.2713987792525372,0.30115586952881424,0.3912878416767488,0.15402316902015856,0.7077504032427575,-0.02686424730994798,0.19130952430090295,0.1477463692393782,0.2620128629720267,0.1837564220945848,0.18241831707481715,0.5962700100717965,0.2963722155541841,0.02754970884662028,0.4405227481764389,0.6886651358950445,0.16282928735467467
Thal_PuA_L,-0.0392090723295023,0.17773608867022878,-0.043163241782132704,0.23317261208189502,0.12670107297512267,0.3649223809053696,0.17191890940930318,-0.05090444721903626,0.25188838410192566,0.4726051019116362,0.31411994461686,0.1890679917949469,0.36410689009908437,0.3115436487020299,0.15664197950371184,0.05106175328652213,-0.14537102207999783,0.28754059978528396,0.4882113176084903,0.2045331880569788,0.3101166327994394,0.19867880549840927,0.14786603361996994,0.01940825244954929,0.29254325478378906,0.3133672080296445,0.10970372377985127,0.24023826679388474,0.3557949506288823,0.6899711132530782,0.06486136024444694,0.2329103690080437,0.3199094257433935,-0.1307252452598016,1.0,0.11203251736225384,0.24869155221891792,0.14272409274969688,0.07113546096910721,0.059081601804446916,-0.05481501774888017,-0.0542139358179222,0.0696604772694869,0.17613816909364946,0.45362534067168064,0.06556184183223226,0.15994123438506702,0.03980992732000111,0.022436588213182222,0.28314645102693237,0.371010569822632,0.052082325266391685,-0.06363600416966567,0.05769380897713845,0.2208754811879497,0.306407156086035,0.1395617977823471,0.32241094658016056,0.1487975459535226,0.026796363449177588,0.14740864420330757,0.11195665935047854,0.1827833188550303,0.2686378575142049,-0.11624961750381804,0.34502656818464217,0.3782007186228113,0.29882332116541527,0.2894024494347715,0.1856117905387456,0.012346667202479568,-0.1891332214398632,-0.041092906787247155,0.4577208510214969,0.26561216227631235,-0.1689013091906711,-0.25348875374824714,0.12322021168059921,0.22992438440688612,0.38622517675026613,0.24143685928746167,-0.08376618481288686,-0.017082044832363058,0.5134304148196147,0.08225944371588001,-0.05924338052613449,0.0949892707346948,0.19036866966793872,0.4804640292196256,0.31885307654084044,0.36472479756015147,0.22127641270740464,0.4057534522637362,0.03807175243417522,0.018293534853627204,-0.00862831006775276,0.22804614732614958,0.28460632863483554,0.20740655565872557,0.05877230002557454
Vermis_9,0.0790104796174858,0.1360981747994349,0.16484528363413872,-0.1558843757959936,0.012445997986174621,-0.12211638591309038,-0.3694483362998913,0.08818410342594689,-0.19752622356595737,0.26020814842849527,0.034675949094373736,0.2911442826906054,0.43663633543549113,-0.0575821860576447,0.5335192997530197,0.3250207789529724,0.332350355703243,0.23643287055896123,-0.18869581163338683,0.0407911013118714,-0.03321666060126301,0.06554673429503152,0.21387599432188767,0.16681673082926002,0.246717855168487,0.09313378723399554,0.367461343116017,0.39488685444150384,-0.0588996615838862,0.16026989410564876,0.1630846404617394,0.37546207999285963,0.1853103878114596,0.04487231646434195,0.11203251736225384,1.0,-0.047627421234988726,0.2823294698767541,0.15677216091710963,0.3035366482168541,-0.0726051642871759,0.09360498725030471,0.3233197229658923,0.055465475760013684,0.12428941334795314,-0.007918675204371808,0.4431710365964067,0.5053984769585819,0.28214723385332446,0.041982759445969076,0.1038795926134885,-0.18910234544268595,0.17714750032075283,-0.017046340567370637,0.4978097377156799,0.2832072605617853,-0.13750021752608468,-0.16301395921022419,0.1491561804571483,0.1931889947101419,-0.13527499231572535,0.10784388520782408,0.20522771176419655,0.05252303286023284,0.10580255928098606,0.28554789346750037,-0.2608810732843323,-0.14126232113903645,0.4556128931115182,0.05186951272177432,0.02377875844472185,0.09634104429693675,0.12080331821748051,0.07321299545564029,-0.10641454085001428,0.031428855705172044,0.31480318555635867,0.29394214790265566,0.030820739094774296,0.5983690315580604,0.12543861461957467,0.11385911515211623,0.22270691715207047,0.18373974965021114,0.2121490145978653,-0.0018238544404272983,-0.2646958959051604,0.28654209697810296,0.4037473170579646,-0.017840752203939703,0.14552554499491185,0.2767443594861977,0.030313374523673435,0.09368838776434507,-0.014958013713340303,0.16466594410213403,0.20537301291090634,0.16542567646315545,0.33826419332615615,0.10833283808478075
OFClat_R,0.27858795891579524,-0.15896217322837808,0.5332129868742341,-0.1940401872158931,0.374507973068028,-0.0062985465653653035,0.3681352923684804,0.4643683322063754,0.42645766058862183,0.03672542570808453,0.653276893377244,0.1522073290367794,-0.29494364779566346,-0.39247507957062555,0.3152753348181538,-0.0906465958014588,0.49113882574768014,-0.35230991970917985,0.2622315828831713,-0.31609700397677837,-0.022207586234359533,0.5209877307794506,0.6160845328445808,0.5372087956891728,-0.12257449273704,0.35446920349465033,0.3402278049472407,-0.18376253502542775,0.3016335340840121,0.1671187116811041,0.522388643536022,0.30597010820122084,0.0683949378970264,0.367836928193906,0.24869155221891792,-0.047627421234988726,1.0,0.627424802996399,0.5780308493191714,0.4932747639338332,0.26816688439551617,0.35263509012888883,0.5570069022191505,0.21748132315219826,0.32037428693239345,0.4890745739936471,0.5673627199252996,0.3186066001240024,0.34007522983834737,-0.02319603291305112,-0.30106049611011393,0.44936479578584143,0.4437367075920955,0.16561353010026994,0.3639407281151006,0.3521095526665734,0.5239155818731387,0.27332901412626753,0.6015020865894265,0.4869191610557175,0.42580807364191836,0.35511336707893887,-0.018340896674738632,0.48370293675110826,0.29498301135861643,0.6525881981072365,0.3756574205804864,0.36806697836830177,0.5566797145326493,0.5228326215822539,0.4922344983031212,0.2844738669363336,0.45859706505543757,0.4731760884974202,0.35300943354353326,0.2783541885419557,0.1654555732786772,0.49147569094562543,0.6043175054059572,0.0016399160071738147,0.4936973259637204,0.492811985802451,0.44421858243015555,0.6412202914412954,0.5621617798315562,0.5397499386216082,0.3885240338853621,0.2190412821584838,-0.11157470187258083,0.3360321225287046,0.10003254891318195,0.42227067011030933,0.236302388252607,0.6240244242783983,0.5269212736980501,0.5312709643806527,0.5906672373443896,0.5683455807438558,0.5969257303511577,0.10335567713157358
Frontal_Inf_Tri_R,0.23148905182285573,-0.22383439874978112,0.5957088367353716,-0.3978557405756565,0.23527399862583723,-0.3224880031257919,0.16015065601272618,0.3961838699909203,0.3958777311649452,0.002733429842224143,0.47007539743051924,0.02057412157327171,-0.20573469985351556,-0.4929280175073223,0.46029804415844344,-0.05786526931248715,0.5988353109495262,-0.39487554643416417,0.19820276502043363,-0.41962689847989915,-0.22740653330522279,0.28829254745055327,0.7483581926881665,0.7121531797485683,-0.03452869310089556,0.35240805048336227,0.5209329774581278,-0.13386324888608692,0.185892451813307,0.015820105339675615,0.42181592268126,0.458685520841823,0.0004598196089822073,0.40670203441912955,0.14272409274969688,0.2823294698767541,0.627424802996399,1.0,0.7419571358599891,0.7957402720456097,0.1651960125813447,0.4734769325850124,0.543520719157868,0.1076533660781259,0.27894313358754663,0.5363202507764977,0.747270889622886,0.5120583981918453,0.3000632569888239,-0.2729475837035305,-0.35728003685935034,0.3869435544790642,0.5958147058583196,0.04888223301100853,0.5302006682756605,0.2337413178332965,0.5712422303575507,0.2069357158890846,0.5426289886714362,0.7218226012899678,0.5031055732667201,0.3886843040238101,-0.09735133726773333,0.4300236633140677,0.4410755530912666,0.5795552933881931,0.30724714171829287,0.2478913152963527,0.4919796373912832,0.7053734313506179,0.5972584789601182,0.36088113064557714,0.41959682652098496,0.2011621257193154,0.2985215983552589,0.1658043525513799,0.2723864892667019,0.5563650835307024,0.476618578374092,0.07520046547872848,0.3799710215799478,0.39065946922245304,0.6803063358482877,0.6460677657691624,0.6875804828294709,0.42698966303129193,0.4010004398332108,0.33003888310590956,-0.10102212602241506,0.24492772265396923,0.154624958571603,0.4112212030410882,0.2054099308223092,0.5282491269283214,0.5999006425846439,0.7167994833539526,0.48281910249295246,0.580150522784806,0.6418085673729007,0.016198366471468845
