,OFCmed_L,Olfactory_L,Thal_LP_L,Supp_Motor_Area_R,Precuneus_L,Temporal_Mid_L,Cerebellum_3_R,Cerebellum_10_R,Fusiform_L,OFCpost_L,Frontal_Inf_Oper_L,Thal_VL_R,Vermis_4_5,Thal_Re_L,Caudate_R,Vermis_8,Thal_PuA_L,Vermis_3,ACC_sup_L,Cerebellum_8_L,Vermis_9,Vermis_6,OFCant_L,Vermis_7,ACC_pre_R,Postcentral_R,Parietal_Inf_L,Cingulate_Post_R,Cuneus_R,Thal_VPL_R,Frontal_Inf_Orb_2_R,OFClat_R,Temporal_Pole_Mid_L,Parietal_Inf_R,Thal_PuI_R,Heschl_R,Thal_IL_L,Paracentral_Lobule_L,Thal_AV_R,ParaHippocampal_R,ACC_pre_L,Pallidum_R,Occipital_Mid_R,OFClat_L,Caudate_L,ACC_sub_L,Precentral_R,Cerebellum_Crus2_L,Thal_MDl_L,Cerebellum_Crus1_L,Insula_L,Cerebellum_Crus1_R,Frontal_Inf_Orb_2_L,Cingulate_Mid_R,Occipital_Inf_L,Amygdala_R,Amygdala_L,Frontal_Sup_Medial_R,Cerebellum_10_L,Thal_LGN_L,Thal_PuM_L,Frontal_Med_Orb_L,Parietal_Sup_R,Hippocampus_L,Thal_LGN_R,Temporal_Pole_Sup_L,Thal_VA_R,OFCpost_R,Red_N_L,Vermis_10,Cerebellum_6_L,Thal_VA_L,ACC_sup_R,Temporal_Inf_R,Red_N_R,OFCmed_R,Temporal_Sup_R,Thal_AV_L,Olfactory_R,Thal_IL_R,Thal_PuA_R,Vermis_1_2,SN_pc_R,Lingual_L,Putamen_L,Supp_Motor_Area_L,Cerebellum_4_5_L,Cerebellum_9_R,N_Acc_L,Insula_R,Cerebellum_4_5_R,Parietal_Sup_L,Cerebellum_8_R,SN_pc_L,Heschl_L,Cuneus_L,Temporal_Pole_Mid_R,Thal_PuL_L,Rectus_R,VTA_R,Pallidum_L,Temporal_Pole_Sup_R,Raphe_D,Frontal_Inf_Tri_L,Occipital_Mid_L
Amygdala_R,0.5853715592385141,0.24290580343344723,-0.0653014327477004,0.20436460641530516,0.21188261883196863,0.05877392925504822,0.3064613617256941,0.41137406932977943,0.3080655338402735,0.6044909541220637,0.07889153648414303,0.18444902217484752,0.36786787981223,-0.08385898056775644,0.5039810364495895,0.13638927709148024,0.2721950061438266,0.45767343964583407,0.0942680462475251,-0.07141304328656356,0.15261078201193296,0.22325384587386302,0.5404856112636731,-0.06992206770926433,0.42385629081424553,0.1857080361825143,0.16952902613163084,0.3527279818046243,0.13542363092299817,-0.13455771512849968,0.4707009846332419,0.3313888780068663,-0.2549218233467033,0.13304295199527713,0.29768870987463625,0.27656898524104634,-0.07995222799054286,0.20340070558440165,0.21517469250126164,0.499663535344578,0.4937379909974925,0.38955832154150993,-0.019196316216393682,0.26050356329537133,0.3850027455705162,0.31361457800821196,0.2062838764413523,-0.23525333832335704,0.07165856555942124,-0.1333919303259599,0.3294248048285868,-0.15853872225353716,0.3499458858458991,0.37243707587914865,-0.22927180428001703,1.0,0.6131625037337584,0.47681434138524553,0.4295920740945763,0.21806926037201096,-0.045838545769872646,0.3565315725051482,0.05502766140740345,0.4957266717075042,0.25090918017988334,-0.051694865742658205,0.428377820528165,0.5277383413668676,0.384957617312436,0.16972170027005154,0.048047516388402184,0.4161879900620323,0.20542862838647863,0.014807862959001893,0.279253559774744,0.3254544344655596,0.26322391245798044,0.2995017889443014,0.05061790968989884,0.2001599739615809,0.2268499972860208,0.003597777295567477,-0.00831916276650514,0.06149046556580843,0.4194603517766093,0.22723034908491743,0.4608363575824162,0.016588117086732867,0.3043497395073439,0.28165016759060096,0.3864957529586794,0.11994831609926117,-0.019986878639209695,0.45004716079651264,0.28995868517847484,0.17675406658340104,-0.07990692110507013,0.022051325778898328,0.5026053125606498,-0.1338963379346356,0.41296644309308345,0.03259010725180727,0.44218233450659805,0.2605947929690935,-0.0634653737702283
Amygdala_L,0.3916366383826678,0.47230699215752114,0.17690764770299486,0.5970185873520787,0.6015819444613137,0.11383001869690687,0.48245109860640006,0.534340265679838,0.47337475311026966,0.5060203637829296,0.4235793599316828,0.23087958823605814,0.7031134429320611,0.17397478462192673,0.652912000000304,-0.10752314669597743,0.06486136024444694,0.5738958870606428,0.4246504165384947,-0.26007320633142667,0.1630846404617394,0.45701971050040563,0.4618687323542241,-0.29999814628436633,0.6254947956385046,0.45625459315320493,0.6393840944314261,0.6075099800020252,0.4801311811410719,-0.03507624640465199,0.3853503769195676,0.522388643536022,-0.629990671020924,0.42031745601178455,0.48272696929267667,0.3267483001616974,-0.08149414170295842,0.6346164522538602,0.15335009140624947,0.6065596555193429,0.5376409729915803,0.5385482750056768,0.17927425017978812,0.4894377778157213,0.418409800804772,0.5243548412962935,0.4845358347818442,-0.4641076769992251,-0.10363074469103553,-0.3655986063249681,0.32991720770714184,-0.42430430181638495,0.34306919520858686,0.6599246079934699,-0.24889865024006538,0.6131625037337584,1.0,0.7789399428646162,0.47782519714864397,0.2771726614716292,0.06829702900590191,0.19139464990814142,0.2830228803614474,0.6710032387778028,0.3901134574084178,-0.484392725632742,0.467776315784,0.5816225842530225,0.6978754865751531,0.4015659124464476,-0.05537238918275826,0.34646932552253423,0.4882923131027409,-0.08429453779010698,0.6393691708829833,0.40324412149975236,0.432441473339708,0.14608079007430866,0.19275621335284246,0.5800508929906726,0.0383207209033882,-0.15139292896996714,0.20376746665508602,0.1807013767052774,0.6241409382596671,0.6617503118471447,0.7273777575609855,-0.10615875137199383,0.4644115039562465,0.39218849453978116,0.6181795706006435,0.5667304969668806,-0.14841930742174872,0.3204230573537913,0.598761903323675,0.47942515153711884,-0.3280486044313003,0.44801284825659776,0.5881204923808703,0.2298509433996591,0.6879232072608875,-0.1354307812800038,0.31529896621212694,0.520051959899578,0.3170005328171338
Frontal_Sup_Medial_R,0.35802387337490144,0.5450373826649892,0.3625176515162011,0.6458337437740806,0.7218209453053601,0.15310191477535537,0.4593126075116621,0.4939121856071919,0.5373325649304674,0.47457700463559666,0.4524076182822889,0.29360340670206464,0.7361081948674149,0.17794802812161675,0.7841895282524173,-0.16401312021909065,0.18971346132738887,0.5863554607540141,0.4151650754764384,-0.3208583250027842,0.09947058943166671,0.4679540926722531,0.45925359610592115,-0.3391934922018926,0.8136491636240314,0.5925531533814601,0.6725708684216821,0.7826700159034676,0.5194965974631919,-0.02178324342322517,0.4443875999875503,0.6366962333929959,-0.6069779585022064,0.5546803853552413,0.4516489882971311,0.48787900261133865,0.001447364408838178,0.6919196670053028,0.17499846313095993,0.6572954616021828,0.5389881900514092,0.5981565575866636,0.32677214604372096,0.5254272750859392,0.5021526254950854,0.6561221353821924,0.6076700816515204,-0.4686159657737821,0.011927720917506518,-0.4190604139140608,0.4589054693263286,-0.46401492467407907,0.3351928151908793,0.7965361597155804,-0.2782655789057173,0.47681434138524553,0.7789399428646162,1.0,0.4727000888211229,0.5165025123538953,0.27514962307985513,0.3813430709266917,0.4504559770145614,0.7066203626471069,0.4094335337173357,-0.38161444117679283,0.5544098396721628,0.6032570650576272,0.6969972047791441,0.40767480648801885,-0.012234929678257055,0.28988686339859354,0.5662805153942495,-0.06805375083832117,0.6603265358732944,0.46948596042855717,0.670764892681998,0.12955095158158123,0.2919895211265025,0.5964000125003823,0.09975441386499515,-0.18066526178199194,0.24709471151011517,0.2816239770162828,0.7128141345239406,0.7208434975420417,0.7897509156511087,-0.18337086910270567,0.4918418287864402,0.5598912602410118,0.6079767070142719,0.6641702567650418,-0.1791927405653139,0.3200623164855902,0.6675242753461123,0.6228930311378849,-0.3730470696016478,0.49460382416720067,0.6041052926099528,0.29195908706385765,0.6748272123572211,-0.13734325818774543,0.25829571975219956,0.6016391902183809,0.35097103122057083
Cerebellum_10_L,0.46227565442426,0.17627882418354476,-0.21841710816136123,0.30550241520189064,0.15947907605730915,0.16384254206554336,0.3796504571542008,0.6254980919864152,0.4892297835113321,0.3871639786865361,0.3334981670446194,0.12891620085993816,0.4692645241276279,0.025030691024440027,0.6316674472511775,0.3742870646964468,0.15664197950371184,0.5342037584026642,0.37062411454207483,0.034450900827991744,0.5335192997530197,0.4928403897721347,0.4970755200902765,-0.037655454313988417,0.5509624902091368,0.17970606063068142,0.14266895162752533,0.2980392993315561,0.09793749035175937,-0.12136716245926747,0.43990360843380316,0.3152753348181538,-0.4011338928330463,0.04239309003813925,0.45059072884712187,0.14540086538202535,0.1179358887544077,0.20020095405847926,0.22362098225944693,0.6999205311667468,0.5921671111754128,0.5098717604323828,-0.1448129076196789,0.49491657719934096,0.5775180269300545,0.539667107334732,0.24310158237092136,-0.3434303681423282,0.09974178826935905,-0.19630162946240767,0.45342339424002776,-0.11819376256496292,0.36078699147941057,0.4281882644195051,-0.3461440255617429,0.4295920740945763,0.47782519714864397,0.4727000888211229,1.0,0.21599441543243525,-0.2152563221009962,0.26967250482753574,-0.05082946807456359,0.7135287015923127,0.5035667626203906,-0.1436403740721781,0.44044576400312013,0.39265193088590183,0.16431345254771415,0.36853297755066045,0.12139272627215382,0.5768571699327434,0.3630919435474698,0.22890632606168454,0.3323148612782313,0.2655946701804136,0.28501815991251184,0.47010139177068694,0.09168371670619503,0.2891865035268544,0.4190683289935828,-0.23100456508389675,0.09045709530739622,-0.08009271037310994,0.706367207895958,0.3249032077816089,0.6244044711131963,-0.051311815739055376,0.37639683433035886,0.3062559566938829,0.5276922169964501,0.0764457760199043,0.027962842489235525,0.28789914450064713,0.11261920424678144,0.09348460966170302,-0.24867334399233232,-0.03571058873626246,0.43223404075125316,0.09989546532730884,0.5526204645531541,-0.06113092400343484,0.2967857143423693,0.527100133393271,-0.06536978624258309
Thal_LGN_L,0.018744418857135778,0.41005574235094516,0.4598248548204345,0.28520218034024375,0.3958160686527204,0.14101292648097688,0.24745718859043997,0.24031623741284963,0.3380716307426142,0.1414144698786494,0.2953562964020833,0.5172595874853153,0.44682636184591906,0.4030474940002079,0.5163833735888019,0.07664518101783,0.5190801681622546,0.2667254808533798,0.4790571155712203,-0.09138996433407219,0.0307688691746082,0.36329694635621007,0.1084774691408654,0.027294917255174248,0.5515087706832492,0.40341948089494367,0.32044488052194575,0.5935255989612676,0.2900931865076788,0.16507582302721832,0.11629775453068683,0.4587631431563097,0.001125147371787881,0.3752857865165341,0.16336000796326205,0.4419903704289292,0.29306499015492204,0.3519534083630948,0.1224414487515475,0.46385541253413537,0.26761848761529317,0.25361409201960167,0.34246915805702816,0.11691640661229033,0.44758054157705446,0.32340318976909366,0.40291172714057966,-0.0829499954071289,0.31969692423342905,-0.10073452739228402,0.4270614268443558,-0.09475696076139016,-0.004228081816403505,0.47074302156116404,-0.06666581593149794,0.21806926037201096,0.2771726614716292,0.5165025123538953,0.21599441543243525,1.0,0.5057022619012507,0.02311037353155655,0.3308206926392813,0.5090677229589954,0.1509907255304542,0.048017931495192366,0.4785518932686854,0.3877518775059343,0.30227763916379885,0.26857548078827126,0.2789478193512692,-0.008994120392278043,0.5412901181214643,0.07931444388492086,0.3179905548914754,0.1906165630344735,0.6104513484695973,0.21541163473840816,0.33590944790697785,0.3649833268348777,0.08378264994286481,0.11519524805520087,0.4190146956465502,0.45812075937994806,0.34270955348921817,0.3506484527282542,0.4702669427489755,0.09310079066464597,0.2624343925261585,0.43924997994187526,0.4103829142351233,0.3587243918383014,0.03707926201581394,0.29476953070135475,0.42012644925795933,0.43108409410090187,-0.05543573026275072,0.38278766434108236,0.24039921710390436,0.09642574906956224,0.2810667443139054,0.09061432101950359,-0.022216533250028484,0.2959710777954176,0.1540703009918407
Thal_PuM_L,-0.2810316728773804,0.34323324453528,0.9053192044570573,0.3081734935903842,0.6002892642546064,-0.014748161820273387,0.08048858754440513,-0.23190644252098963,0.09305869906591409,0.048351225626737694,0.04818233398171297,0.40412716387000264,0.15913200637118888,0.3369502263450994,0.24247866118999326,-0.2746442291961758,0.4882113176084903,-0.020799546762545307,0.06700319930327388,-0.2266734385147529,-0.18869581163338683,0.07158745836258745,-0.2763032133167986,0.03445595005753641,0.11711286743899854,0.6137031330097775,0.4098720354687869,0.48997861178184454,0.5095389251609567,0.24808820684988397,0.015575067500574752,0.2622315828831713,0.13352493474588933,0.7155781129531189,-0.19194259694013308,0.46693465458757005,0.38687458682723047,0.5365506186508046,-0.03919954475324383,0.0015949810249050202,-0.26593712599415914,0.008121390957062796,0.8349734704509971,-0.08415729681696392,-0.00041866803607727064,-0.015731294366201555,0.5139994391880289,0.035437458263615065,0.46367829513482833,-0.12917342481493543,0.2819685491858223,-0.10705274820282487,-0.04068822502756841,0.3660850298211708,0.021654948220879478,-0.045838545769872646,0.06829702900590191,0.27514962307985513,-0.2152563221009962,0.5057022619012507,1.0,-0.1708070431165211,0.67715311412476,0.11473225118460341,-0.2819961198028002,0.12782002580706991,0.10456204022198133,0.2155010962684318,0.3467222581413865,0.2809113015038364,0.12293573654600856,-0.6142340463321272,0.19339721954139724,0.013367389822056264,0.2332208276243212,-0.05051415072137277,0.6517581088137995,-0.44929465248549794,0.419918305352324,0.3509636388893754,-0.20162634595234774,0.36382849257305633,0.48606793148159244,0.6659822566892528,-0.005029107952034018,0.3647393078244973,0.10541654376121362,0.04548669880474343,-0.02601618629461241,0.25210646497553696,0.1359616334958157,0.5755294515436454,0.06941135628128713,-0.03895867913120748,0.5149018304625048,0.7272850161516845,-0.01680600235588404,0.5137212481353978,-0.06287412752827094,0.18465951825758478,-0.0792363692810243,-0.06530981294156145,-0.07399533818554264,0.039660690248353926,0.49531431922597674
Frontal_Med_Orb_L,0.6942670699411684,-0.03831876111783337,-0.20169235681696632,-0.14049849461511937,0.11767467602923792,-0.28052325971764064,-0.11744376000246239,0.23076595142797787,0.08845832198443151,0.30699408600395234,-0.21928111796396446,-0.2451726999802035,0.041931425475291995,-0.14244619218872046,0.44164086400931823,-0.18088631243885012,-0.05481501774888017,0.3487469529637365,-0.3011286133045159,-0.3125844547412993,-0.0726051642871759,-0.17369383560897014,0.6375609017050575,-0.41087692951060184,0.43174676428961584,0.05521107332304528,-0.07776264422677177,0.19461111118548333,-0.2642326751762,-0.42314799617730847,0.3550108064296501,0.26816688439551617,-0.31009801022944977,0.023976070344694855,0.36707978402479396,0.08296810895966655,-0.14242442553470724,0.008392531084424993,0.13760080422835855,0.3770298129433128,0.46841996456172014,0.43328555528679613,-0.19473629125424474,0.19685640599526386,0.2956531056229462,0.626254506012903,0.007147815893826965,-0.4307236843717864,-0.04756990306000774,-0.4009476452788452,0.0003347888157499092,-0.3535635855842024,0.17058183141570724,0.17185408784869663,-0.4058166927639459,0.3565315725051482,0.19139464990814142,0.3813430709266917,0.26967250482753574,0.02311037353155655,-0.1708070431165211,1.0,0.08564679746012194,0.29038234335771906,0.31442115324464825,0.08600999333950231,0.422576635106498,0.3912699168743114,0.08318193316111253,-0.03884670961756685,-0.35140754744735697,0.5346457030352134,-0.2081519181468841,-0.04496971272846338,0.04498996253867633,0.6200838296054098,0.010233150157394285,0.22246030524640395,-0.21645591500584013,-0.044315010993637736,0.3647483631942954,-0.36464302795107106,-0.06753286501593521,-0.30680171413488894,0.30387825230312576,-0.07999816836171643,0.2933831386924565,-0.3947067155471462,0.23176737755609095,0.09640902497022355,0.015430451067424689,0.0426323226431325,-0.3068087088383912,-0.018557221659720152,-0.07874685170714835,-0.05542953372181721,-0.30288046950498,-0.26169848739007595,0.48269788514705864,-0.06962173260453214,0.24451712828002836,-0.14443317360079264,0.23196970509103834,0.010278813107172147,-0.2585370275102651
Parietal_Sup_R,0.0015655303855653952,0.27023108374460375,0.7984805496935952,0.6118805066718007,0.8517892668514461,-0.2373629346421755,0.03841890922814395,-0.17777922521876366,0.1129382216530365,0.19540940986470362,0.1222517636662459,0.060291016251413004,0.3040260500453719,0.19848643346906805,0.3947072126952913,-0.6301605631271953,0.0949892707346948,0.2088000967880775,0.07676205372376987,-0.6243965262436529,-0.2646958959051604,0.07382245565309888,0.05803503270675645,-0.49570381820296844,0.2383933760833591,0.8628561235210953,0.6439794941054826,0.5524143111593071,0.580312870425794,-0.11310268416853493,0.24065546878596267,0.3885240338853621,-0.4284014722740637,0.9347591139434546,0.06668145635247938,0.3133376063161108,-0.055439571291702044,0.8007338392486534,-0.17290291730434826,0.0051624200413903434,0.02300943171777629,0.4107163051055587,0.692547206884382,0.23503409604764386,-0.11660296503241718,0.25426511585031464,0.7897364169244094,-0.49440237454032043,-0.0020440922425493673,-0.591742230284231,0.168315488411075,-0.667680621241792,0.19065994889328194,0.586809301869234,-0.4144387165255609,0.05502766140740345,0.2830228803614474,0.4504559770145614,-0.05082946807456359,0.3308206926392813,0.67715311412476,0.08564679746012194,1.0,0.20097228941929854,-0.14561968464828942,-0.3280552251417961,0.19329151715856133,0.27355793435370557,0.6884322754622768,0.282973182215545,-0.3311846098662392,-0.2896514894037694,0.19335146498835604,-0.4291039014777192,0.5293494505630008,0.17148932369064962,0.5430942935313309,-0.4605957479471257,0.20673327117343857,0.4792649996120416,-0.018627807788750506,-0.09192827778668042,0.37117278809902093,0.3309861394434668,0.17521419363595914,0.6511318567045837,0.39709575044354034,-0.4712867143505732,0.019835934393841972,0.30165931365318316,0.2607955130510085,0.8394650952534436,-0.4227788184213876,-0.21432248531591996,0.6756097767668978,0.6757663372798556,-0.5051606005487075,0.5276339399800228,0.2500534130576951,0.2910104364427119,0.23889388843124293,-0.5430967637368027,0.04933597793631296,0.2760239824384318,0.30068303731267515
Hippocampus_L,0.484666798590079,0.4274524834513905,0.11631132875087971,0.4843279713399925,0.40789792841371875,0.2508513667959711,0.42639244243091673,0.5292775603806684,0.7519076017695865,0.5997720926285549,0.48815273388853586,0.42727874309241703,0.6863684904276866,0.2220759874974435,0.8554276874430286,0.18710778668432623,0.34502656818464217,0.5412511495970255,0.5330529297302746,-0.0210056233766182,0.28554789346750037,0.5743187105513566,0.5501654712550271,-0.11976717079787892,0.7991466700511578,0.4521748126342134,0.3421773004978313,0.5859275228636499,0.3092258810780826,0.04647581943320332,0.5030056735829376,0.6525881981072365,-0.44866542449740354,0.3144775541215805,0.47026816620812584,0.527796143963027,0.21254571649756432,0.4190383388174961,0.40279345190738475,0.8215967310986393,0.6928132730979644,0.5881848456602154,0.10804484357052087,0.6088727805364756,0.7055404469242379,0.7380233459519462,0.48029438869209046,-0.3392391497764864,0.23045027618088576,-0.22013141880475093,0.6054396914806845,-0.23715307193082907,0.42192886266209956,0.7149833253478833,-0.2887147635983983,0.4957266717075042,0.6710032387778028,0.7066203626471069,0.7135287015923127,0.5090677229589954,0.11473225118460341,0.29038234335771906,0.20097228941929854,1.0,0.653532188513279,-0.11543623820187106,0.6502188764236434,0.6722961550192456,0.42681817518371873,0.3306327309927205,0.2752860926025032,0.4889220645508475,0.6210826177554751,0.1835410633910712,0.43617894962358045,0.4397707697526121,0.5355140595225346,0.484413252290155,0.20019915328315613,0.4891237379818315,0.3371439283418302,-0.14180763816318087,0.274953850448676,0.2714136909366406,0.7924836009929271,0.5226857573067748,0.8158147501521935,-0.03943501841030173,0.4956227068303068,0.6139191209449486,0.6837333044056085,0.32320097593382746,0.018380561475381044,0.3739778591204166,0.42646178240432836,0.37830256672557455,-0.2762597514255399,0.29952347303798876,0.5612676938160185,0.35067337866470294,0.6882576897497165,-0.05417444831491084,0.3344323787440186,0.6656676891856961,0.13718050697275339
Thal_LGN_R,0.37889659967128875,0.2070334996932266,-0.2937908086209394,0.2105648903368556,0.03046577042364607,0.358918827744132,0.23161759170579102,0.3246838637781069,0.6670352332677966,0.40244827685750706,0.3398504856624636,0.21253779748229515,0.3474036381776644,0.07415609057795822,0.5375828700557969,0.26122748037390964,0.022436588213182222,0.3035518344984007,0.26290639230733875,0.2354960335055827,0.28214723385332446,0.3244939297736453,0.3756049007401492,-0.012998338323481597,0.5640513360597431,0.05418482145260909,0.018773395370959622,0.24517675949823792,0.03212310337236443,-0.006181787818425353,0.3395928936599549,0.34007522983834737,-0.366114005947263,-0.08841122457891656,0.3676995599163651,0.3781165091221612,0.14675126782103273,0.025507729489175093,0.531422828709305,0.5670850513114534,0.5766225851170782,0.39616714894768207,-0.24625718665946483,0.5122607201922615,0.5707495694017548,0.5953949142024592,0.040996926922677444,-0.14984643910289494,0.08914199414153787,-0.005326581977497649,0.23291772612854342,-0.007010510490484647,0.2659405798893986,0.42041316965188696,-0.14633786299909649,0.25090918017988334,0.3901134574084178,0.4094335337173357,0.5035667626203906,0.1509907255304542,-0.2819961198028002,0.31442115324464825,-0.14561968464828942,0.653532188513279,1.0,-0.0516143000963112,0.499054005743327,0.4349711683267272,0.11538072259220648,0.040262915442088536,0.26363604418245684,0.6064379269996684,0.34115129075034323,0.3124388909986293,0.18578970623814361,0.4076522903019523,0.13792703025952366,0.5728111821422738,-0.060046840373513315,0.2615914867525764,0.31898217305076837,-0.31855575442792733,-0.16524996688498408,0.0012872518333614457,0.5749724273347442,0.20844384138509228,0.5085208075662909,0.05048738639034598,0.5330144640229597,0.37760550359651973,0.3416357411366963,-0.02277193871715007,0.19763371985018593,0.3613158897726374,0.021926646614061414,0.08146587996460138,-0.1952554533313237,-0.010392044833174258,0.4431108249351866,0.33942733466136177,0.5233042921221107,0.03513163449259704,0.3239863540935591,0.49777433985621805,0.01245393947671243
Temporal_Pole_Sup_L,0.038261932189178643,-0.17507380872834327,-0.17822458970918797,-0.6047925578953456,-0.5027929262599519,0.30610288887937137,-0.19573498655407207,-0.2336486785091475,0.10919355642277649,-0.10603609946630961,-0.3196370632014205,0.2643600617354876,-0.3989099511736385,0.06289276293726272,-0.20563386971320385,0.4888943772251779,0.371010569822632,-0.31075782537232727,-0.44419963016494224,0.6182654513953584,0.1038795926134885,-0.08964934586906934,-0.0780940537814041,0.6495534290401043,-0.21760178854986204,-0.379393146992691,-0.6510026404776704,-0.24460186889253488,-0.3043677692812551,0.288546731739981,-0.25994601543933,-0.30106049611011393,0.7256694202374697,-0.35904863995419933,-0.3867038686900909,0.017949985156263764,0.5290800126281705,-0.5924490855460273,0.3016752113310948,-0.05648560986735294,-0.3296952151061995,-0.40573419030460867,0.011100885761102389,-0.3994199706196839,0.30327054798289255,-0.18763116280281586,-0.4493141314195513,0.6501250770404706,0.6079212726863328,0.6136793560685152,-0.011814151029910814,0.6449977280515006,-0.27964673674845564,-0.3571391549836091,0.34675493384127554,-0.051694865742658205,-0.484392725632742,-0.38161444117679283,-0.1436403740721781,0.048017931495192366,0.12782002580706991,0.08600999333950231,-0.3280552251417961,-0.11543623820187106,-0.0516143000963112,1.0,-0.060913216589351955,-0.026464290860034975,-0.6250624339607412,-0.1353251664918657,0.5437019490437826,-0.07900019448142608,-0.37855987135526226,0.43872838270904496,-0.5416586780245563,-0.08182698957008835,-0.13488314437163448,0.2447155973884581,-0.0898043990159393,-0.2899786335823269,0.005414656369794509,0.43704999424327556,-0.046129160798411194,0.27376236419811883,-0.2701923525709393,-0.634103217950944,-0.4697706625870369,0.5418566801291218,0.018409966977808105,-0.20231875676086158,-0.28818287530938375,-0.5585075820843783,0.543766545481126,0.15117020564752956,-0.5504440416467261,-0.13969354615932675,0.5160920553416684,-0.3771103328938005,-0.348778755351898,-0.21788386712559987,-0.42160802269854525,0.4749777085068188,0.045858378766025665,-0.435902355598173,-0.038647395156112985
Thal_VA_R,0.46292320789075975,-0.0013263269630291688,0.08020957344345313,0.29033009091825424,0.35135594932727343,-0.06866692735330732,-0.017097508670761312,0.2461253918557633,0.4284189511695302,0.38839781024014225,0.05302781812638467,0.19546807148810635,0.41151050739884837,0.5042250929438641,0.7504108507922091,0.04036089806398466,0.22804614732614958,0.39324460031018627,0.25079118283055307,-0.18542331211688293,0.20537301291090634,0.2645735369022028,0.5101344576951358,-0.17179421642000617,0.5969354584093673,0.38937710026455247,0.14920559600631675,0.4598326597541008,0.08130362733214914,-0.2872809381782902,0.26941177733764904,0.5906672373443896,-0.36050920180807416,0.26420904583408966,0.3488465989218393,0.4140468550672789,0.31045640616691533,0.3125649323082307,0.31755234413889305,0.6444980698644736,0.6078795513566457,0.6033510904020712,0.020559938341696955,0.3944390543761924,0.4275032424878355,0.5983643988007625,0.3596672611481942,-0.3835782124546441,0.2653157233430071,-0.3440073815361216,0.178292212018748,-0.2666653627287096,0.02861084961426415,0.5858012403319329,-0.3885186521423582,0.428377820528165,0.467776315784,0.5544098396721628,0.44044576400312013,0.4785518932686854,0.10456204022198133,0.422576635106498,0.19329151715856133,0.6502188764236434,0.499054005743327,-0.060913216589351955,1.0,0.6250529956545628,0.35724108740956717,0.29560974046628224,-0.0015010080448721048,0.4921076699155241,0.2676100637709894,0.21257891696229647,0.4035197267331518,0.516006309374263,0.40664462286777275,0.42845431858945743,-0.08266392322633324,0.3634949811766143,0.4853154136274263,-0.3891091653880283,0.07710270569777833,0.03895251117976698,0.5873573308759311,0.3502295890948707,0.6162997604181413,-0.14993735704549438,0.25376018561041846,0.26486582542179293,0.4418695447217786,0.1899586671136906,-0.04173225933363064,0.1363092996665722,0.29195069708525634,0.2592135042020993,-0.3355721339601071,-0.06480648325379394,0.4586148589666451,0.3042398257974248,0.48183026525620126,-0.10586439298242004,0.16573454146170824,0.3530566018565278,-0.08851337579644353
OFCpost_R,0.6334370245618253,0.2281895064684785,0.16392536600695287,0.25721676402601257,0.40659470866717545,0.09435043172573755,0.12539403359702578,0.2850573507422316,0.5245558334995446,0.6842825629567386,0.1900014873320861,0.31936966895517893,0.4127119859611132,0.23283932733698326,0.6932860608792368,-0.057454106865142074,0.19867880549840927,0.37958930438978034,0.1814667019583129,-0.163419531994415,0.06554673429503152,0.2863531641390734,0.5383134394566644,-0.23202589278023222,0.5964288240694087,0.38220444166661055,0.2889564662086471,0.47418548344574146,0.19775588899436283,-0.09302133460356142,0.43548456687029735,0.5209877307794506,-0.36200525992391525,0.3224530793096634,0.3027998959946731,0.38654097519761954,0.06643746139223461,0.38798552705147227,0.3356495944748406,0.6773616231868982,0.45136453087375095,0.5503753923612027,0.09448627797347713,0.5222464423571525,0.5278634289657737,0.6005008851822569,0.3211989807864212,-0.3384742165098025,0.15733459867685468,-0.2727973760097379,0.34219150316409097,-0.2947849601945243,0.423530240054051,0.596932522784506,-0.27616232917029226,0.5277383413668676,0.5816225842530225,0.6032570650576272,0.39265193088590183,0.3877518775059343,0.2155010962684318,0.3912699168743114,0.27355793435370557,0.6722961550192456,0.4349711683267272,-0.026464290860034975,0.6250529956545628,1.0,0.34501050059833344,0.18472043432733154,0.058334122662319146,0.3852463771940618,0.2660050090885913,0.0783372649209133,0.28818215722056156,0.7125911342323158,0.35880055448218606,0.36743126614234195,-0.1002341885857548,0.3296244033388738,0.1789017395892276,-0.13691202593827195,0.1537042821773993,0.2072287084703413,0.5153812600276886,0.3624354318071404,0.5670844408585224,-0.08987267889183193,0.44633009289168557,0.4413659677818071,0.4260826306649435,0.34901977269731843,-0.07462953310241081,0.14664176938458912,0.4420325381003087,0.36098857516513316,-0.28415098101427566,0.21154491561787125,0.6112446778925407,0.059143877952141925,0.5609412434747066,-0.08729796631219569,0.13467007229658262,0.31939289606161125,0.1544224995418006
