,Frontal_Sup_2_L,Parietal_Inf_R,Occipital_Inf_R,Thal_VA_R,Temporal_Inf_L,N_Acc_L,Frontal_Inf_Orb_2_R,Cerebellum_8_R,Thal_VPL_R,Paracentral_Lobule_R,Occipital_Inf_L,Thal_MGN_L,Thal_MGN_R,Cerebellum_Crus2_R,SN_pc_R,Temporal_Mid_L,Thal_PuL_L,Cerebellum_7b_R,Cerebellum_8_L,ACC_sup_R,Insula_R,Temporal_Sup_L,OFClat_L,Parietal_Inf_L,Cerebellum_10_L,Cerebellum_Crus2_L,Frontal_Inf_Tri_R,Cerebellum_10_R,Thal_LP_R,Pallidum_R,Precentral_L,Frontal_Inf_Orb_2_L,OFCpost_L,Frontal_Inf_Oper_R,Thal_PuM_R,Temporal_Pole_Sup_L,SupraMarginal_L,Cingulate_Post_L,OFCant_R,Vermis_6,Cingulate_Mid_R,SN_pr_R,Temporal_Pole_Mid_R,ACC_pre_R,Angular_L,Thal_PuI_R,Paracentral_Lobule_L,Thal_MDm_L,Precentral_R,Thal_MDl_L,SN_pr_L,Rectus_R,Vermis_7,Supp_Motor_Area_R,Cerebellum_9_L,Cerebellum_6_L,Frontal_Inf_Oper_L,Thal_PuA_R,Occipital_Sup_L,Olfactory_L,Cerebellum_Crus1_R,Postcentral_L,Postcentral_R,Hippocampus_L,Putamen_R
Insula_R,0.5941805913506059,-0.5672539675525082,-0.30748055170491895,0.37857582901924464,0.36393576111242104,0.1569965868822388,0.7945535113674738,0.13653105301170745,0.4093429876460649,-0.3659369543490235,-0.369644889298497,0.2823415949136844,0.1266399148673774,0.11635853588997284,0.5363288026646083,0.3446925180758252,0.31004895289858336,-0.21178945183846581,0.6626668537758141,0.6722992904801621,1.0,0.57984172653403,0.6041562053847745,-0.2936764766441297,0.5293645414784339,0.09546970965274929,0.6795742904729483,0.5531459925129939,0.08245315102333,0.40863787635518894,0.14258962608991663,0.7036333457284437,0.6081840302088046,0.7547996281916166,0.40363049032189185,0.6996882372181057,0.013226957576139675,0.25328764198814135,0.29722114937547595,0.07634946658594924,0.4873267628634959,0.6567570074557604,0.6371979474387397,0.6446342598620213,-0.34985566388133815,0.3472937058848919,-0.49067335810370827,0.3928710250672452,-0.09001725366836578,0.3727563919483655,0.36892945741002264,0.5888350122715974,0.0756946100084497,0.007301616217218562,0.6355477322018764,0.2125782446452415,0.43401990054779244,0.2915706415334662,-0.3647806617763949,0.5808623178755317,-0.29809378414638593,-0.14550465319863326,-0.2393957267784153,0.5053208776148684,0.7077773490588172
Temporal_Sup_L,0.5545649149145262,-0.5067452133206732,0.21212396621833318,0.2835766110968428,0.4208802285383574,0.19037028264538491,0.4167877125508818,0.0021625314905257312,0.1895934561886579,-0.40029950266078357,0.22755235250510475,0.5088475750797564,0.1334719951365439,0.2011100360026831,0.5061167485733234,0.7216140122401277,0.5475909236956252,-0.33728265187612916,0.6283313028204742,0.49147540958413277,0.57984172653403,1.0,0.5531347405716214,-0.22708374294696032,0.6772809460360544,0.19025068718067617,0.20600779606020098,0.5431829949608117,-0.010838024149766215,0.30031451865619624,0.15717225495893739,0.6457525856048911,0.6023102346818577,0.37035080263446546,0.32799414120565945,0.6703749264612088,0.2292760769281113,0.29454486437891597,0.18000197221640227,0.3825725629183183,0.35778028664379735,0.6102249115056633,0.5207984721859811,0.4956451427305942,0.05761750008578631,0.2662802478222717,-0.553087719625189,0.27371336784906314,-0.3024348231628717,0.4695779641918375,0.5101887048935165,0.46795040487245043,-0.22613269639491976,-0.08351447336212177,0.6269598374003538,0.20129453691381238,0.6449527898105639,0.17620140446028804,0.21172459412773276,0.49346041859791917,-0.01421279369798782,0.05146984353119434,-0.4602659436867929,0.6789995704552625,0.5085697441698042
OFClat_L,0.663124038359536,-0.5031296308980163,-0.09994143594190338,0.2001810605735496,0.44143193253904417,-0.04726571879687152,0.4510525830226337,0.052726547639595965,0.2823597303621125,-0.442899590483809,-0.02743111763143561,0.41680655775930614,-0.01787724042303755,0.0886805347752731,0.2702837374774098,0.18645369994625555,0.16249988867248275,-0.1063967831114909,0.5980006797571931,0.6619250823471997,0.6041562053847745,0.5531347405716214,1.0,-0.4149561267270108,0.6301718950573313,0.06179592417170345,0.44062088105320735,0.5159316534975901,-0.15589232964775884,0.33777139683287233,0.13113096290485154,0.5750438790142045,0.8118369261692249,0.46572947201446585,0.39712095638527467,0.7699553597746581,-0.1507452393871404,0.10647044685686333,0.5053488180642757,0.24441814863243425,0.34615996551062106,0.5256593352494041,0.7591907442882373,0.5739639593667459,-0.36645461253198885,0.20440552552649108,-0.4837736394767818,0.37295406952758353,-0.1544312938767524,0.2527200325198635,0.3230583658775671,0.6827415835017657,0.012011585175494777,-0.09523756602238627,0.37321538090227924,0.16302831074681737,0.4459507404956539,0.28407331320336454,-0.06384801137257383,0.535874792388345,-0.03635571841267094,-0.2302264597840199,-0.2862679864519499,0.717232230975306,0.6752847248220171
Parietal_Inf_L,-0.019993082399455367,0.6471491642410667,0.20813035696920051,0.1816833501174816,-0.0774921384704464,0.2610758684162936,-0.26791062904381524,0.33477103251536805,0.25514874515593877,0.6976154255257463,0.15814448549657303,0.20560375746378287,0.29453848250870746,-0.233371046422767,-0.2757524622522871,0.0354787993532173,0.28238686552639525,0.10973046372726761,-0.15387873828876436,-0.14441157099921753,-0.2936764766441297,-0.22708374294696032,-0.4149561267270108,1.0,-0.5930145565018203,0.22692393552392098,-0.028258106350039218,-0.7263221222288936,0.14417127074114314,-0.1761467698076678,0.6554684976681809,-0.2558724068288322,-0.5226352456322463,-0.055222010392237494,0.10547610439699244,-0.4268950735616026,0.8243461781685356,0.5526485650999154,-0.09405514128176197,0.13787708585769404,0.3275384769716628,-0.16792336032432303,-0.6414054383416244,-0.17723496145306947,0.8033979325141424,0.17890337585477176,0.8086827063109497,0.23534799012040075,0.7016532559409457,0.21442717969600014,0.11005534262321753,-0.7151265013045646,0.17650442072010805,0.6124655004673375,-0.1933390366765087,0.5502864582149903,0.22093921972940686,0.24386161081558574,0.17978812527089588,-0.47919477503710295,0.3174050643833891,0.9150454685547627,0.6917293825071789,-0.44630035455517925,-0.2420253807840767
Cerebellum_10_L,0.5157296978865553,-0.6003787051684882,-0.10240865321002696,0.0933279331347056,0.3098142593117567,-0.07161957155112784,0.4582346496327328,0.15095986901447025,0.10080023490592353,-0.5155744486415011,-0.032303132819507974,0.24884515444361638,0.002296315989680008,0.1826294293736337,0.4497426708941445,0.23687177756888178,0.15762612834060427,-0.1790587421291139,0.6181973566042768,0.4289709432696469,0.5293645414784339,0.6772809460360544,0.6301718950573313,-0.5930145565018203,1.0,-0.22016070905089927,0.25970353939281765,0.8643473027611815,-0.16573484051820953,0.3961789989846799,-0.1389326084403578,0.5081130470340977,0.6921009405438816,0.31874904130253534,0.27927611255151535,0.49920101522447047,-0.3418138766792216,-0.03549878308112185,0.3606684663791443,0.2099759562002742,0.1647821268087125,0.6430439939726684,0.7518604603446877,0.44964582682727866,-0.4821560580464953,0.13313728558774854,-0.6621415947990149,0.11209006141899075,-0.4147876747119546,0.14279787075324007,0.3323104202608843,0.7828947369010074,-0.3079271634539441,-0.21883729397985602,0.25949503124280576,-0.09291375962198681,0.2716126946287681,0.03433306197658585,-0.05779704713133877,0.5999236889423474,-0.024211849690478283,-0.36990245390914006,-0.5438910050569832,0.846881446902537,0.5592915670571403
Cerebellum_Crus2_L,0.07769403099587682,-0.0001510385238271496,0.24064369784581016,0.08851334646208348,0.14242209914508577,0.14147044252520727,0.018323545234143007,-0.1565722398984613,0.05188726447037192,-0.07831947260148453,0.14989597452141312,0.24439451994428904,0.0400984748263151,-0.11989720412291432,0.0323476317850968,0.3313019746970547,0.2731771045075774,-0.24291760475741928,0.0771437411963791,0.1389956553134648,0.09546970965274929,0.19025068718067617,0.06179592417170345,0.22692393552392098,-0.22016070905089927,1.0,-0.01767457876453488,-0.1522252774352907,0.11095384333968054,-0.12493866449389776,0.17702863968846008,0.17275107912924945,0.01927156916535483,0.07897813600730962,0.01770490618777149,0.2768807211183536,0.393824268008341,0.2632940897930372,-0.16868665986706932,0.1191468248912404,0.14481569767388194,0.002025903035252035,-0.026026937958306323,0.11760453049209008,0.3642355884270887,0.00460667198471255,-0.02560687445260951,0.07027586942827714,0.032264519624554386,0.23620329647146374,0.1202106145154241,-0.16321948103592399,0.22974905756786396,-0.019765703862877293,0.30655499090151583,0.30867094883494656,0.2666824283017924,0.19650399771408208,0.18346165045264687,0.05250081860296549,-0.04294363883093266,0.2308410169607755,0.007481094657690489,-0.14370528499911836,0.03066565160464864
Frontal_Inf_Tri_R,0.6835498522079118,-0.2700709000373064,-0.4832978733223098,0.6651406917334205,0.16982089057554314,0.4088449251496601,0.5516185744433506,0.4414645592078063,0.7430659865207045,-0.011298016033912594,-0.5051910801083398,0.3407694994484186,0.42314824633840326,-0.05498568846546698,0.46535398530852273,-0.09002200439457725,0.12491907028412287,-0.006174678156293979,0.5267736204473858,0.7523258588062645,0.6795742904729483,0.20600779606020098,0.44062088105320735,-0.028258106350039218,0.25970353939281765,-0.01767457876453488,1.0,0.2194944736888605,0.3396929492291151,0.6119379899655205,0.49282542888239445,0.4610842008992695,0.31724575456681664,0.9125004472117764,0.7000659349978982,0.3000339104420863,0.09983312490315106,0.557205088187524,0.31414343023338487,-0.16121909377139854,0.7709194636191974,0.4755674338525557,0.3219233817126772,0.7528295583654049,-0.32939883002183845,0.4006121943459903,-0.05623561543472892,0.6741298712132839,0.4034126058496178,0.44625284888995626,0.4238628066952798,0.2891737904134969,0.09438140186076077,0.39917369493564964,0.2839183761588788,0.2752470648458211,0.5721177068520498,0.5777701026700229,-0.48325551725111365,0.27071904697581295,-0.1654740037371009,0.1433858768741927,0.2554328851368634,0.3195049708905056,0.8464579870171657
Cerebellum_10_R,0.3693991270269032,-0.7131740866432472,-0.06437045619196874,-0.0232406925399223,0.34071603092768127,-0.11790230326311407,0.42247506360472437,-0.09332307839747345,-0.00903717765412819,-0.6284552327101499,-0.0447171845995502,0.10538694892125257,-0.13812614474487186,0.2510560075906673,0.4998460915845382,0.24748220398110482,0.04542552999716683,-0.1738315071135119,0.49619278521645427,0.3397538870991334,0.5531459925129939,0.5431829949608117,0.5159316534975901,-0.7263221222288936,0.8643473027611815,-0.1522252774352907,0.2194944736888605,1.0,-0.0727114503673162,0.2648720427882183,-0.3311935496724148,0.5042595939713034,0.61373521935379,0.2561600716397461,0.13171715832844788,0.528960006306425,-0.5032836375147719,-0.2279269038600524,0.14310702872587364,0.10719029209787212,-0.008239265715605404,0.5182755693674582,0.7946909462733226,0.39086049679919893,-0.5971541510817489,-0.045040011665679634,-0.7825412706539318,-0.013138260551775267,-0.6180065186037337,0.15144857196210335,0.1550795408129599,0.8013214370658385,-0.1807583953991068,-0.43482836023362914,0.2795661718610372,-0.20776947375115076,0.1082031213811016,-0.1290282187270419,-0.05083346202402068,0.5643888539095046,-0.11903300328264901,-0.5711987027138975,-0.7041540251364072,0.7137027195897618,0.4845891118764015
Thal_LP_R,0.02294739931779153,0.0769086968107168,-0.09088477081513344,0.26927999303140027,0.11711199531658019,0.524174063756609,0.005894730175279772,0.032408467462054794,0.3946878781096492,0.18852291446539896,-0.06921798699885279,0.05545527838845229,0.16085824143104563,-0.20359676223259374,0.2765894048886392,-0.04017929737573974,-0.054063483462670425,0.17902170864060304,-0.11368715755763102,0.03128454834945545,0.08245315102333,-0.010838024149766215,-0.15589232964775884,0.14417127074114314,-0.16573484051820953,0.11095384333968054,0.3396929492291151,-0.0727114503673162,1.0,0.07174478759982217,0.1466571026283552,0.2820930998011421,-0.14651379221591246,0.224528371124831,0.3648605718457131,-0.1281150593292002,0.15836893408651526,0.3277749185311467,-0.41915477595662154,-0.09401505532485531,0.18315664254195355,-0.19804124092510011,-0.08440376568346417,0.10346923758304163,0.059369464135568886,-0.10679884597384812,0.048778422472467366,0.28060743732151233,0.13728538761045794,0.4656486153702717,-0.026306170523268155,-0.1740534371729419,0.07031013119119112,0.024227578436261162,-0.003957486488609769,0.15077095884010602,0.27341732612673386,0.11037365226772988,-0.0958155371358154,-0.2803852287123913,0.011724868716699512,0.18025398186053254,0.11181830402424066,-0.05227761083417676,0.1528631050102557
Pallidum_R,0.5868941055224679,-0.3733779493766273,-0.26079526796299896,0.7234801425436191,0.17106823382133587,0.458029995992,0.5339030009083303,0.3279415491866543,0.46206967407574634,-0.2254321190830438,-0.2193058937399821,0.3475848112951682,0.6993330178550491,0.07765870093485927,0.3784947943737344,-0.007726633171110266,0.06929556217827519,-0.208223496796331,0.47214431174489246,0.5824928045070461,0.40863787635518894,0.30031451865619624,0.33777139683287233,-0.1761467698076678,0.3961789989846799,-0.12493866449389776,0.6119379899655205,0.2648720427882183,0.07174478759982217,1.0,0.30760226619019415,0.4660975334985653,0.3634172613717072,0.69999487618686,0.5540423295705182,0.24710298552856474,-0.035707468609718775,0.3855738390908694,0.4110790503489841,-0.18605835019846467,0.4910247031382195,0.4503109501544382,0.28291894756441954,0.6183697082820838,-0.2926924885547947,0.32191111623502416,-0.19233562902529466,0.40503212473211564,0.1407643161123748,0.10336965644214668,0.500738843088832,0.5009222874992199,-0.05735770376879818,0.24013130543306507,0.21352012386775146,0.29425985649730657,0.48047885901968956,0.46954705841136285,-0.2024215552868697,0.4408398809110899,-0.019896390652132567,0.021660628688459194,0.0006991369441946134,0.4497722623661193,0.7081818551659402
Precentral_L,0.557582553747527,0.2324995576335817,0.0663452015174746,0.5617398112534386,0.18854226951340514,0.45635910896538445,0.06727680683106496,0.5216436859925883,0.6287515771488097,0.500386884114617,0.028780012011438424,0.5942651418179647,0.48671745064298216,-0.09577335484092284,0.07767763773367571,0.08843530636789398,0.34423215479085456,0.019458523945476192,0.3623652767656678,0.40536111422071064,0.14258962608991663,0.15717225495893739,0.13113096290485154,0.6554684976681809,-0.1389326084403578,0.17702863968846008,0.49282542888239445,-0.3311935496724148,0.1466571026283552,0.30760226619019415,1.0,0.10332198284053147,-0.021731246103055074,0.4764583522689047,0.5830240656223169,-0.019136778462280405,0.7118316280983604,0.78387259756731,0.2912093273788108,0.14661197005450533,0.7639971889652816,0.30885970745495767,-0.21363740551830923,0.37266696893815277,0.42560627495520986,0.5283962031361132,0.5493842550390081,0.7477431281904233,0.7635009331504403,0.509871971564137,0.42888959507362084,-0.2886765895982865,0.009881093331938822,0.801451361635474,0.059500028704028644,0.5572396170770965,0.7207388920978949,0.6444066712924452,0.07538426514983655,-0.10559188539973845,0.21281050929584555,0.8317393045042012,0.6068853666025844,0.11253526076065831,0.40703125855279415
Frontal_Inf_Orb_2_L,0.6575980100495401,-0.5424879510054289,0.0679131872527442,0.33344762321398874,0.5389668170955865,0.35508953539427157,0.7419590865054357,0.02729559955852347,0.26097597909188847,-0.5242657893692928,0.10768713868928717,0.3935696942684101,0.21889778529468526,0.10397528405355339,0.5619523725074801,0.4456463158907579,0.3287004638106042,-0.32789104515055656,0.513423520644667,0.6298922397734412,0.7036333457284437,0.6457525856048911,0.5750438790142045,-0.2558724068288322,0.5081130470340977,0.17275107912924945,0.4610842008992695,0.5042595939713034,0.2820930998011421,0.4660975334985653,0.10332198284053147,1.0,0.5363670498566934,0.5292846326784619,0.28531483628253995,0.6107040506879543,0.009743058842563832,0.23186656956141474,0.16153946357343715,0.17026617356626134,0.299325358236609,0.5053772193700107,0.6088166842968542,0.6585683559898353,-0.12153345796668528,-0.04262319545104679,-0.5817424688852597,0.3917257102240418,-0.2854013089613388,0.44819007360315166,0.31395192834134966,0.6104245609709767,0.1241166505088725,-0.25974918167889666,0.3828578466801714,0.3605855961991043,0.5390836767503269,0.14322538830471704,0.07127550434517306,0.6039539159275513,0.08414859721666243,-0.11220623358676975,-0.4845590952496121,0.5567473790976248,0.6498517632780407
OFCpost_L,0.5911028266657329,-0.4833653914548086,-0.10986984936094804,0.15694761042856434,0.3503027035152924,-0.060057511215199075,0.5043031344500459,0.06689418119319367,0.1341433479149209,-0.4646876916590755,-0.0703735383915782,0.34451698947605325,0.02825473410016565,0.22036460978369124,0.33216354095647727,0.23223595774426506,0.1146469122714446,-0.14432680205896917,0.6336525392785209,0.5468747397538051,0.6081840302088046,0.6023102346818577,0.8118369261692249,-0.5226352456322463,0.6921009405438816,0.01927156916535483,0.31724575456681664,0.61373521935379,-0.14651379221591246,0.3634172613717072,-0.021731246103055074,0.5363670498566934,1.0,0.4199587033954259,0.2939532904393958,0.7516132910587586,-0.2386028629915639,0.0571250001358286,0.4059017840636044,0.19766354371495948,0.17722831721055607,0.5548485634090154,0.8295058203837495,0.4914773464206402,-0.4287777772156992,0.21841916795014543,-0.5816386737427991,0.1835788640398969,-0.2851389079021509,0.1469382661435599,0.2697871401645319,0.7568528241943918,-0.07083922363548772,-0.19181319245441517,0.4185979298250983,0.07469534022796905,0.3319354695516514,0.1848132155580785,-0.08069520844343553,0.6524152299401045,-0.11928483515495358,-0.3407795283892002,-0.39838938052114975,0.7199414703332949,0.5640978442152825
Frontal_Inf_Oper_R,0.7172923722907728,-0.3753536510618811,-0.44685607782209935,0.7450773051106787,0.15270460887407075,0.4414752213761297,0.6690204175610165,0.35871093017282807,0.657258704926745,-0.14228296184097414,-0.5061152405224655,0.40293165149245447,0.49545561176441005,0.02507591420072771,0.5104282971564673,0.10487193532984787,0.23798726974401635,-0.17527514251974965,0.5761217464006394,0.8290686060328536,0.7547996281916166,0.37035080263446546,0.46572947201446585,-0.055222010392237494,0.31874904130253534,0.07897813600730962,0.9125004472117764,0.2561600716397461,0.224528371124831,0.69999487618686,0.4764583522689047,0.5292846326784619,0.4199587033954259,1.0,0.6993562763077874,0.4909372323553815,0.18481298648413488,0.5782692751773336,0.3539941019278735,-0.1335769960108058,0.7689786835932811,0.5620822213676815,0.35513531533877324,0.8056707498335083,-0.25976670995808204,0.43723375288279237,-0.1797658952169199,0.5714732699219067,0.31582763242687323,0.35217461011913936,0.5656198401795862,0.3782026455112006,0.06200131345050262,0.33046409844825275,0.5003562682710188,0.37314197493082235,0.638203497142946,0.6421231715418177,-0.48321406521628946,0.4297283984950025,-0.22355005741679176,0.1446395773104864,0.15339901435579475,0.33119038842139803,0.8552105270483769
Thal_PuM_R,0.5423956493235278,-0.20492130117680918,-0.30627463384712283,0.7109751066230738,0.24527229904667608,0.5619402104958098,0.20434537565445718,0.37121531794198426,0.8086876839807738,0.13547169821410107,-0.25888280220662724,0.45674679767081916,0.4891022602955235,-0.02640826486970031,0.2759770369357467,-0.027063533664769775,0.1538015927420454,0.056622258465929956,0.41972431980688196,0.5185122152554165,0.40363049032189185,0.32799414120565945,0.39712095638527467,0.10547610439699244,0.27927611255151535,0.01770490618777149,0.7000659349978982,0.13171715832844788,0.3648605718457131,0.5540423295705182,0.5830240656223169,0.28531483628253995,0.2939532904393958,0.6993562763077874,1.0,0.24211024545533455,0.2692712632890005,0.6247043859449203,0.27375431987865934,-0.010512447875661168,0.6897558591258215,0.34469855106043695,0.16457224675350554,0.5372733727895878,-0.10080893248657219,0.49246692266293934,0.08079315608320603,0.6355543034854332,0.41165905928532287,0.4667128984494262,0.5708538764967203,0.15959050946267297,-0.10507605558239999,0.4773594586589893,0.2805960921242043,0.3373683793516337,0.6893359777818185,0.6881325267343028,-0.2710067741810167,-0.0457529647597663,-0.053683389550254354,0.3408021315856709,0.294293946221149,0.44701444516230543,0.681538547090968
Temporal_Pole_Sup_L,0.5056911844599288,-0.625374094800861,-0.02209075978290707,0.23102183925101163,0.3791296078282187,-0.019667975529541103,0.5052511057274034,-0.2543256899240197,0.11622327844727322,-0.5650942514345187,-0.03962251928510175,0.33454445707348984,-0.05533080450426204,0.18136014832604974,0.38223492684892685,0.499820785763043,0.310266631050139,-0.34714016736747483,0.5023328464303192,0.6194142391245909,0.6996882372181057,0.6703749264612088,0.7699553597746581,-0.4268950735616026,0.49920101522447047,0.2768807211183536,0.3000339104420863,0.528960006306425,-0.1281150593292002,0.24710298552856474,-0.019136778462280405,0.6107040506879543,0.7516132910587586,0.4909372323553815,0.24211024545533455,1.0,-0.043777406298752264,0.05320382130875048,0.21678462352554426,0.2351157476111441,0.22776158090772242,0.5083342878460175,0.7115054887979462,0.5195847717663826,-0.24091908498704753,0.1468456671923787,-0.6511774645725942,0.12155706694107304,-0.3597881927758203,0.2274656964135294,0.3803709923977693,0.6302081667075353,0.046205477525750424,-0.2833411664068884,0.6952653004484735,0.2199635434929159,0.41543575569859914,0.21413504087206603,-0.06510501513353845,0.6179018545184818,-0.19395928883860764,-0.27521187190148066,-0.46047519074160204,0.5097439582545975,0.5454307152618358
SupraMarginal_L,0.1801422910136075,0.36995394305659074,0.22970867359846261,0.36144126734865684,0.054711697268316616,0.3940458144125844,-0.05563301789405077,0.28252358293371604,0.3449661835527437,0.4542083810604982,0.1510031257417889,0.3897558787424294,0.337175778249782,-0.1131149919914079,-0.04583929274808643,0.3947500163688138,0.5066926354268051,-0.005530318985213362,0.11174731314993402,0.11155823725503487,0.013226957576139675,0.2292760769281113,-0.1507452393871404,0.8243461781685356,-0.3418138766792216,0.393824268008341,0.09983312490315106,-0.5032836375147719,0.15836893408651526,-0.035707468609718775,0.7118316280983604,0.009743058842563832,-0.2386028629915639,0.18481298648413488,0.2692712632890005,-0.043777406298752264,1.0,0.6853525652748802,-0.03342190505627913,0.2405299092612538,0.5300504545344401,0.06598045608385025,-0.4344933438429709,0.061385757160827746,0.8067826552859176,0.3181482609645619,0.4918582479874565,0.36147810644551814,0.5606672340667856,0.3893057000819632,0.32258865998356173,-0.5278080178291021,0.05585940750155277,0.5597185641661463,0.21832199856634069,0.5842717043608155,0.5339215291697449,0.39805911758171836,0.1688290376746736,-0.24405943065335411,0.14951646179721348,0.8949074144697332,0.4902490850977938,-0.1985032969905129,0.015201140418596028
Cingulate_Post_L,0.5437245065757665,0.14556890751882445,-0.03129452081894308,0.5940984492333566,0.030185523560246307,0.49268588326790397,0.20730626589899567,0.515963996969619,0.6305804525751099,0.34439715662067294,-0.09456568300521802,0.5286630839418917,0.5785467732269121,-0.11919237756766647,0.19236889501916626,0.16851622131425578,0.4164863533410051,-0.04615636879572767,0.4038021938714855,0.44596513089482465,0.25328764198814135,0.29454486437891597,0.10647044685686333,0.5526485650999154,-0.03549878308112185,0.2632940897930372,0.557205088187524,-0.2279269038600524,0.3277749185311467,0.3855738390908694,0.78387259756731,0.23186656956141474,0.0571250001358286,0.5782692751773336,0.6247043859449203,0.05320382130875048,0.6853525652748802,1.0,0.11937312771374257,0.12444786926468222,0.7707333611891473,0.321366252653795,-0.13404945677816765,0.41533664891296895,0.3899046718005537,0.49576723383593363,0.32906410564576744,0.573918906737019,0.6318519353099392,0.46729680392880024,0.48297037199844095,-0.2002633388205105,0.01529856700890458,0.6086908765641753,0.2602205791319108,0.5273878666075914,0.7084931025012156,0.6295658177097767,-0.06149084377039152,-0.009094215683485962,0.15665944877857715,0.7316518811314225,0.490835481350711,0.104955304831663,0.4707513663685405
OFCant_R,0.4805198166894496,-0.23558435040435616,-0.20940261970005747,0.17611015620494888,0.11969571064623907,-0.09613889751667089,0.43932993319374253,0.3418057938889795,0.1207628331496744,-0.11813428080746813,-0.16403570530358186,0.2936143831057448,0.11439356711743091,0.034416006644655786,0.13080118221912426,-0.20674034293046778,0.07309283877235807,-0.1800425620219329,0.43798869299964716,0.41271125173568296,0.29722114937547595,0.18000197221640227,0.5053488180642757,-0.09405514128176197,0.3606684663791443,-0.16868665986706932,0.31414343023338487,0.14310702872587364,-0.41915477595662154,0.4110790503489841,0.2912093273788108,0.16153946357343715,0.4059017840636044,0.3539941019278735,0.27375431987865934,0.21678462352554426,-0.03342190505627913,0.11937312771374257,1.0,-0.0004952391669287298,0.3811289144550994,0.36517137981995135,0.3052544574397805,0.44615464030003665,-0.24702104419827456,0.37967948078340585,-0.052340170681582684,0.4100859198788855,0.20920042498701866,-0.09741038276040608,0.19673177130986536,0.39312369664277574,-0.12330634599717052,0.28530964078567433,0.026221974190637085,0.1705712374767325,0.19634920296219033,0.41299465133868796,-0.14486472583652749,0.3507736792853484,-0.079241093202376,0.03015497307683964,0.09511423378819686,0.42903323043517577,0.43643809243678566
Vermis_6,0.1452031494528138,-0.06379791941818724,0.40332242523931355,-0.10566851437828771,0.23583995761468723,-0.12232391091830654,-0.03606382535483412,-0.11226457956195207,0.019659577220167184,-0.06834051420239079,0.4030742364096956,0.21907054894218414,-0.11158365730361491,-0.07349560489761493,-0.027998347250667327,0.41264977662704894,0.3834517828690179,-0.05824769099448656,0.17612422151185647,-0.0048430710359005655,0.07634946658594924,0.3825725629183183,0.24441814863243425,0.13787708585769404,0.2099759562002742,0.1191468248912404,-0.16121909377139854,0.10719029209787212,-0.09401505532485531,-0.18605835019846467,0.14661197005450533,0.17026617356626134,0.19766354371495948,-0.1335769960108058,-0.010512447875661168,0.2351157476111441,0.2405299092612538,0.12444786926468222,-0.0004952391669287298,1.0,0.027062748705842247,0.23973213797560428,0.13301162160954955,-0.07695382293322428,0.31123818147659166,0.02958879932839366,-0.07801892233462211,0.009964400523988587,-0.1070960835245167,0.26918429547131056,0.13470530489970964,0.005138735895278744,-0.18427128759726297,-0.06981592472437863,0.09776445649137513,0.23897772699168227,0.22264534152198673,-0.10990619139847223,0.35974776704286193,0.05285267376789885,0.3445266778574798,0.19459892830543002,-0.17909373552374885,0.3021444695621582,-0.05877569662990518
Cingulate_Mid_R,0.657968936822591,-0.11305349739353733,-0.27379675028991374,0.655452456323106,0.1801118821993463,0.3921494928631949,0.36963319830840025,0.48259547896649,0.743057362727579,0.24459007734680988,-0.3017183028936488,0.5280214280130836,0.44059450667288597,-0.10994485627591898,0.38999277315048086,0.11487687059746593,0.43158872062254866,-0.10122789804769651,0.5402644340382198,0.6515211442897018,0.4873267628634959,0.35778028664379735,0.34615996551062106,0.3275384769716628,0.1647821268087125,0.14481569767388194,0.7709194636191974,-0.008239265715605404,0.18315664254195355,0.4910247031382195,0.7639971889652816,0.299325358236609,0.17722831721055607,0.7689786835932811,0.6897558591258215,0.22776158090772242,0.5300504545344401,0.7707333611891473,0.3811289144550994,0.027062748705842247,1.0,0.4948473289639851,0.09108443049611258,0.6136420891382032,0.08631814537362097,0.579628020129438,0.18447939097646895,0.7219743798778092,0.6013270489849948,0.5249764125249392,0.5530055115433594,-0.0179917680542735,-0.01573250662972978,0.6849514887752297,0.32643492673495844,0.42761100300153343,0.7192866803552314,0.6789715285138378,-0.2705561001630598,0.12737041495011717,-0.0836811239267659,0.5565843684074352,0.45051662986747903,0.2631448303675244,0.6926123162118558
SN_pr_R,0.6593864129206163,-0.37135299194798793,-0.17806408691670367,0.33869867996992253,0.22276180752933034,0.009072775746708723,0.5498045839734659,0.2822147280239391,0.3419289394372164,-0.26702104330870263,-0.16314798801826536,0.5049200746963327,0.22818214866477837,0.10355507452231359,0.49292963876057233,0.2780392102848513,0.34537883937185176,-0.33603061925789807,0.6979346462572456,0.5872055535271289,0.6567570074557604,0.6102249115056633,0.5256593352494041,-0.16792336032432303,0.6430439939726684,0.002025903035252035,0.4755674338525557,0.5182755693674582,-0.19804124092510011,0.4503109501544382,0.30885970745495767,0.5053772193700107,0.5548485634090154,0.5620822213676815,0.34469855106043695,0.5083342878460175,0.06598045608385025,0.321366252653795,0.36517137981995135,0.23973213797560428,0.4948473289639851,1.0,0.5463419046833078,0.5600729701674644,-0.22889454760292693,0.4840521965272525,-0.28613568517544513,0.3910186066714895,0.058551189581825924,0.32326101613537006,0.5411380779293892,0.47124411986619613,-0.17275130734410865,0.1910328816941373,0.36783291888335623,0.1729721476916598,0.45022400880651364,0.29449344539065797,-0.16823997964372708,0.6240462183167765,-0.06355275248015019,0.05320158010586715,-0.13270320891438545,0.6188264026144437,0.6233237595392115
