,Temporal_Mid_L,Thal_AV_L,Occipital_Sup_R,Cerebellum_7b_L,Thal_IL_L,Supp_Motor_Area_L,Parietal_Inf_L,OFClat_R,Thal_PuL_R,Thal_VL_R,Parietal_Sup_R,Paracentral_Lobule_L,Supp_Motor_Area_R,Cerebellum_3_R,Red_N_R,SN_pc_R,Thal_PuA_R,Heschl_L,Thal_MDl_R,Vermis_10,Calcarine_L,Olfactory_L,Temporal_Pole_Sup_R,Occipital_Mid_R,SupraMarginal_L,Thal_LGN_R,Thal_PuI_L,Cerebellum_Crus1_L,ACC_sub_L,Occipital_Mid_L,Rectus_R,Frontal_Sup_Medial_L,Frontal_Med_Orb_R,Temporal_Inf_L,Heschl_R,SN_pr_L,N_Acc_L,Thal_PuL_L,Cerebellum_6_L,Thal_MGN_L,Rectus_L,Vermis_4_5,Occipital_Sup_L,Cerebellum_6_R,Temporal_Pole_Mid_L,Putamen_L,SN_pc_L,Lingual_R,Temporal_Mid_R,Putamen_R,Cuneus_R,Cerebellum_Crus2_L,Cingulate_Mid_L,VTA_L,OFCmed_L,Precuneus_L,Frontal_Inf_Oper_R,Thal_PuM_R,Thal_IL_R,SupraMarginal_R,Cingulate_Post_L,Cerebellum_10_L,OFCpost_L,Angular_R,Pallidum_R,Amygdala_R,Insula_L,ACC_sup_L,ParaHippocampal_L,Thal_PuM_L,Frontal_Inf_Orb_2_R,Vermis_7,Thal_LP_R,Temporal_Pole_Sup_L,VTA_R,Thal_Re_L,Thal_VPL_R,Hippocampus_L,Cerebellum_Crus2_R,ACC_pre_R,OFCant_R,Caudate_L,Rolandic_Oper_L,Rolandic_Oper_R,Caudate_R,OFCpost_R,Thal_LGN_L,Parietal_Sup_L,Cerebellum_4_5_R,Cingulate_Mid_R,Vermis_1_2,Thal_AV_R,Cerebellum_10_R,Amygdala_L,Frontal_Sup_2_R,Fusiform_L,Thal_MDm_L,Vermis_3,Thal_MDl_L,Fusiform_R
Cerebellum_Crus2_L,0.17428706842631642,0.43960629158544007,0.12243668567330397,0.5328344219803312,0.30323281808478336,0.39451176215423356,0.012722260767975562,0.07504472258440908,0.13753825944772108,0.15580767324538297,-0.33643114483372644,0.3162935893609003,0.38126388660169713,0.06211870196278525,0.15751256480791728,0.4091885794531109,-0.17049131060487616,0.13826171654845146,-0.17366533484977545,0.2336661387723069,0.24192819076075836,0.20759700334706427,0.4447413039989416,-0.08779447647742314,0.14767038613675434,-0.3390202597840185,0.1306941048836833,0.4816955438080079,-0.33682842942947255,-0.022739342051414757,-0.32374488109868765,0.344733346985545,0.22032156516203566,0.26753300556049275,0.3933897313372099,0.2863071922452827,0.3559099751440136,0.2305456790632461,0.33844099328419713,0.3248368993873112,-0.017820158668963883,0.3002453525261066,-0.009074289111876598,0.5149593311963592,-0.15681438979531273,0.16791557939599655,0.42278668728895613,0.1614583399845504,0.23820354099135282,0.18277080935778692,-0.09433134894481007,1.0,0.06470794660232998,0.42016145344471156,-0.3152585425968074,-0.108977054160389,0.48432687120741225,0.15732608573155077,0.1949747302764655,0.22322369203914302,0.08238857652420063,0.2541360958500673,0.2255238973397402,-0.035597889764666824,0.11763411531484366,0.28696285449631637,0.05744478376872798,0.47410465533704726,0.2771955689374961,0.28575588998801515,0.27946948532380994,0.3971579490709832,0.5003142573934309,0.36612613508272196,0.44095665803221545,-0.37939047254091973,0.48544114261895804,0.20517253090227688,0.37906428881523935,0.3020072611515554,-0.23661760289605518,0.3420225055341996,0.36552419227833516,0.21117283189410277,0.3401487817492268,0.4100904070022432,-0.2639077027235905,-0.1838696109724249,0.1959473776133786,0.2527113345548785,0.17283208859166366,0.616166233402222,0.1912604867526259,0.1629155974128038,0.4085149813825844,0.24378902149558754,0.06213221476314082,0.39986879655638613,0.10377773562085763,0.19442087444574097
Cingulate_Mid_L,0.3216157129601072,-0.029081474084632727,0.7486372301781485,0.05738623578432355,0.5751460379974054,0.5133381249286463,0.766587524983588,0.461959708660989,0.7042757294898282,0.44823007234652734,0.6791292738733449,0.7005769079706065,0.7569003778029392,0.4261074196260258,0.3084171975999113,0.21085376605837233,0.6468504220208043,0.27369741871123326,0.047177357776917735,0.4696324252548157,0.6008221478368498,-0.07457666050165838,0.1297569018783644,0.5451462500890389,0.579702651813904,0.23296074108336826,0.01877393903904081,0.17475435484332222,0.06211787457469985,0.4819582268454127,-0.0345794263231916,0.34398844794542105,-0.2208144689521422,0.3777047544295866,0.21784985568173013,0.08631290900083576,0.5621228751537463,0.573304377353827,0.3866896763672827,-0.04340304048853384,-0.10887214593671479,0.5348800806529433,0.6009766531116882,0.3306057525013807,0.03381605583726544,0.33420681510812866,0.03684398041532285,0.5944623693134533,0.3640388186868703,0.4838351448094966,0.740028383993751,0.06470794660232998,1.0,0.3246253061236268,0.05306580673921068,0.7707032816088242,0.3236806515262719,0.4573856201918386,0.6485242844157023,0.8106971476837734,0.5740457791376894,0.4627996453900277,0.43537748842891233,0.7729903407280821,0.11453370092541612,0.001249315496175479,0.0577454078602776,0.560287773618792,0.21529910716938452,0.3367707156295978,0.1488320014897927,0.16255580437611084,0.37465100283387953,0.046115396457506605,0.3107897390668317,0.29864406949090544,0.28236667119684383,0.3817413934503028,0.09535505044210797,0.1687917403018068,-0.03237220018495448,0.3671062886344906,0.406432768441587,0.21948779284685074,0.2598676806443969,0.03338585544669452,0.0582122387007651,0.7481220862503487,0.5861162575292981,0.7050187653058236,0.3547682012806852,0.3519173500995869,0.5568786726083418,-0.08367514699423106,0.3695569149003759,0.3874301545383231,0.6466266796741128,0.454951160949347,-0.15517586814763806,0.5083539298818938
VTA_L,0.1548335963313609,0.18107224204259012,0.4490541050277345,0.3614487259432084,0.4767881319392993,0.34009093318042605,0.3436626046473147,0.2001656274679872,0.28199754689032197,0.18269423111834948,0.0163846416586592,0.42096922599211895,0.47144335633741913,0.2497731061631495,0.20507547597729758,0.5192123057565681,0.07022774258446114,0.2785226876284824,-0.30166716519261805,0.495049182492313,0.5033485932681767,0.045152880049272,0.6110102578387497,0.1668130073784516,0.3743320661900888,-0.16530094450447913,0.0755698752868179,0.4267559211735712,-0.27928405874429735,0.0860755037340893,-0.25817659517301045,0.3967374187150233,0.0596135373980466,0.24555871387914122,0.36650550719577135,0.08011069400170008,0.3485514626548731,0.3337419065718129,0.45901397146088413,0.15193217548506394,-0.02566387696264865,0.4005953174504164,0.19607384357581137,0.5662550128082589,-0.06317746378112557,0.3402213333986174,0.2594115336793361,0.3679778266408982,0.5277527634781962,0.2731877086986736,0.3270333766528461,0.42016145344471156,0.3246253061236268,1.0,-0.09864248506992597,0.22007318804039397,0.410215857865194,0.2768714253838395,0.41962687787988295,0.49412654497961217,0.28580882890831116,0.3737159720534801,0.4102999043852506,0.2480765912330588,0.13564760282310034,0.16803665156638006,0.16614847826305076,0.45374650277519707,0.24445286426906182,0.2954049481544952,0.15748542551941644,0.4726669689918212,0.3766583046295762,0.3881705143822769,0.49579706203572116,-0.2622951409214782,0.3863323140265312,0.23415184337463613,0.32221425825069094,0.23367362058901178,-0.18525215307187023,0.21203148434476962,0.32487119997047503,0.2616754180086888,0.3656891320596915,0.3573862560693228,-0.21070031883062296,0.23506807218470885,0.42839220563145486,0.35308264512882176,0.28465533002064,0.4959968306650223,0.32736573212276476,-0.025330540813842038,0.39858581707018026,0.33741807756408343,0.22265157863718393,0.4283075330715927,-0.06563316363536922,0.4906085357826075
OFCmed_L,0.3031787048356669,-0.0028248072618396887,0.026307324496334328,0.18432876240886525,0.2598755065309869,0.16650523945160015,0.16786379794538367,0.4320719689158553,0.2670616138490435,0.5420630247046428,0.12879155319671293,0.331428461685627,0.19770865698139325,0.4581493026093291,0.26720458156739085,0.11193940210751759,0.14089975833882065,0.46237192968868557,0.6172477469352976,0.39418915171670027,0.20993292327920143,0.2590674182717172,0.06705577153314164,-0.05024188765619278,0.1322080495146708,0.34678928179218793,0.33292901928624485,0.19042908388903815,0.5042023696767761,0.038802407339754756,0.6780783800499822,0.3319367749134899,0.16352358765132105,0.28885683029448617,0.016055143336372552,0.4119181728268748,0.0677721425586996,0.1644355648999908,0.2537337619498229,-0.08904946400306414,0.5845432030850957,0.36211760819849265,-0.08256099366642441,0.12598592292810062,0.2159054231648646,0.09393499320000921,-0.12019327160231708,0.2565456269056865,0.05623403847301239,0.3883282869700113,0.23681277529488182,-0.3152585425968074,0.05306580673921068,-0.09864248506992597,1.0,0.19314713982705964,-0.04394484790988853,0.289164467816977,-0.2168029029496518,0.13282097587222366,0.15273878299315208,0.17025462971679392,0.23949826134471225,-0.05807570805004845,0.12001303650916335,0.19723752108130096,0.26922374203763855,0.19608161263626422,0.2342838242102418,0.4034516969194548,0.05321142538594253,0.18160827647582448,0.1275223248936566,0.21282718161515585,0.02692716243156286,0.38804761675361854,0.27656846788093886,0.40220228989460166,0.0214402968927799,0.4104102988288894,0.7813695033283138,0.13554517436835828,0.09598384571142476,0.3004578351150507,0.3486664125063462,0.30519783636869696,0.7271170085911675,0.06298339540866474,0.35508208385017637,0.25116470266875746,0.3479650700928093,-0.2358945235383328,0.31755223664786214,0.29518341286580274,0.27637517924810695,0.30398079020072005,0.38028801465508855,0.36418817190670977,0.2798093390617668,0.30415119684306774
Precuneus_L,0.4257021140598669,-0.23436481031888848,0.827677663257119,-0.017097828320402603,0.5251044088116573,0.40640940689490407,0.8098056763765175,0.49434573824003747,0.7105956051524744,0.44078896525963085,0.8454619838766535,0.5843386024751656,0.5555502081902518,0.41050783617069014,0.3179531487231093,0.18886141672467702,0.6831299365983097,0.27543229671287206,0.19729501356459567,0.4555551015291994,0.6820905165381324,-0.11349871780974033,0.10053789263036592,0.7319681093212904,0.5749434966756249,0.4326651318045147,-0.06828891891444763,0.1542204547455602,0.23663974872256094,0.5857072912907842,0.052129867733898286,0.20443164673349767,-0.3178147129852062,0.30574637291713375,-0.023649340718279035,0.08206038541561665,0.563651954220483,0.25936693186775556,0.33266939007470003,-0.19129072748254783,-0.07409775615789939,0.4853105313330686,0.7111089649949687,0.26900333881745747,0.057618611216011015,0.28673259888523417,-0.1474567538993687,0.6593669820846434,0.4845075059191242,0.33818374947040336,0.7873333751085236,-0.108977054160389,0.7707032816088242,0.22007318804039397,0.19314713982705964,1.0,0.19755234525601398,0.5132436861644087,0.4812194292361724,0.6873613559569951,0.4968657301804965,0.3570214596501426,0.5372960930912575,0.8124980225033696,-0.05151804831960892,-0.03269763536246809,0.13015270758179046,0.38512430016066274,0.09607725216095922,0.14953496024672536,0.04779086381682999,0.18011764095892893,0.2216385613173463,0.018094658739036016,0.24484141983204719,0.3530739704702618,0.13745275607278803,0.3219163599054318,0.11901424166836867,0.08015602227308011,0.03100527334088951,0.16452531292982764,0.3053841813098641,0.26980540388977836,0.12418310890317952,-0.0801533068773942,0.3435428905565385,0.8455866333850551,0.5822406104423631,0.5671937094668557,0.2413308919918566,0.1726958836063417,0.4600733862490466,-0.14104805366468937,0.1881039036940192,0.3136983619200175,0.6099414005816662,0.34464025606592413,-0.20390160204177202,0.45005606780138463
Frontal_Inf_Oper_R,0.28741791695664826,0.44665107927964265,0.3237787580629916,0.4522953952885273,0.510484475071379,0.7542100290527564,0.1586158238674384,0.18863249338521032,0.3007449384686948,0.3261910819865074,-0.04922891393007408,0.6387633222676855,0.6830159590857945,0.5286544866437809,0.31085272475487175,0.37262191157001084,0.09997159830277563,0.4667923703760538,-0.061849661480275944,0.4746614481148381,0.39882748991790756,0.5506920025752571,0.3971841807564381,-0.05358576642875101,0.32976038996495965,0.18172949186919743,0.32827483723274054,0.36945253358695257,-0.01836250812186372,0.029188145831076408,0.005558397564206685,0.5997207949666735,0.44910807601660974,0.4712792985887218,0.6655231608914973,0.4302722216193371,0.4221729557488284,0.5364716196200464,0.43681713342128975,0.4418698665810966,0.027546724170463496,0.6168042819942969,0.03595226367199676,0.5581057491315352,-0.07279689776557187,0.7493679282601649,0.5817605259414971,0.36133690814428154,0.26756868939363126,0.5577022153307798,0.22635021466039387,0.48432687120741225,0.3236806515262719,0.410215857865194,-0.04394484790988853,0.19755234525601398,1.0,0.3886596113134781,0.6675099201469551,0.5324431826286915,0.37806220030615806,0.6643686690072047,0.3801550806167135,0.1443747915203454,0.5010805756614919,0.310528884401856,0.6828788921795818,0.7352634075880609,0.6479201360768042,0.46688853968441096,0.5570366085299809,0.2808181751776022,0.5544232681955921,0.3391864644611185,0.3082133409457993,-0.021844267876443217,0.5266898941346487,0.6000951688012154,0.11515845320026775,0.5802255262337253,-0.046792727734868464,0.5671777191488259,0.7737760243696451,0.7569375058824717,0.5981985622905659,0.4772576786559533,-0.1018956777277682,-0.02625491025591978,0.5291905264159307,0.43617502429466065,0.5849612084066986,0.5261226560591354,0.6403856565311103,0.3879805427301403,0.7341161087032327,0.5650764577699241,0.39200066510287385,0.6123535968806957,0.25735581837041394,0.47678354987892674
Thal_PuM_R,0.6007959703281475,0.3658078221651893,0.36873659097427497,0.41116515478250043,0.725827309803837,0.5727191106911291,0.4741772122825819,0.4873803546821943,0.6088584814876198,0.6748155816583598,0.22075362096714413,0.6723911726624439,0.590602444075704,0.5200133801325182,0.4327348969794485,0.24294650119674516,0.5469558179588916,0.5473360052319896,0.4040436873303371,0.5490371385582655,0.5437235492289187,0.28870727367835486,0.24000224102605786,0.1504737118563571,0.4479184806417295,0.3012259662781952,0.320314108569227,0.4245567821962189,0.21020712794773702,0.27292173088986615,0.2669663153374806,0.6115006808519721,0.13372355599004615,0.5851171288502086,0.3894068932011212,0.6181058585444394,0.5800369818942944,0.5196322710700312,0.44478009783660377,0.19732387647228283,0.34961832206842824,0.7299246543156288,0.4469133974008281,0.47681665950762714,0.16873278514640713,0.5178637572225698,0.2973273124884472,0.5367527664720668,0.2284811294612585,0.6192218660147857,0.4928926913405389,0.15732608573155077,0.4573856201918386,0.2768714253838395,0.289164467816977,0.5132436861644087,0.3886596113134781,1.0,0.4422615764732543,0.4243642271862183,0.6936482511365522,0.44681901409855584,0.442330499877599,0.3922670614838851,0.31416931469818593,0.36985160995068905,0.406094305332086,0.597077215141613,0.4508293332275491,0.5484662037528386,0.278251392809579,0.3033215098031263,0.5620267050166052,0.3985310664349203,0.4290898284189884,0.2766897634115514,0.5607767187191085,0.6118281290842711,0.23897992729475043,0.4642237886830007,0.2789599634977697,0.4746523499403739,0.5731722349362018,0.37342560403964853,0.5051849541830921,0.4393305202795442,0.3149533161233074,0.2754435529701369,0.5506325448175154,0.6633436748536354,0.4752086842209683,0.4147859260092542,0.5350586153004847,0.34733719839293126,0.5274007499996292,0.5319755397855371,0.780930041763154,0.5794218115446633,0.25884914205005216,0.39799732710300734
Thal_IL_R,0.26434189782238554,0.20531209773477,0.5707736575170965,0.1613757601910733,0.5708295758152401,0.5810079463645875,0.4529144187525873,0.17113458079172988,0.47699560516383294,0.2687242877493089,0.32902811189192976,0.609142891336558,0.6389775256983232,0.3919133561749738,0.2753345819753317,0.17372865307704632,0.4683104076330713,0.2818510729811124,-0.19374716742059075,0.4712214898923817,0.5087158929478531,0.18845399215727573,0.25859297756805305,0.26591843867695547,0.3784915247306564,0.314138192956194,0.07215785421619576,0.21911972318674255,-0.022045448837006938,0.22897573449658853,-0.1685284567332659,0.4084856633106543,0.06811157331711122,0.3616485487150845,0.49225164807751604,0.11946756191671813,0.4027498586016863,0.6057844812695411,0.3479705502998486,0.2108358433061873,-0.16835015707892761,0.54833616807846,0.416389223865689,0.40743749875940743,-0.0349193043142161,0.697997100502759,0.43672153806689873,0.4531650444308873,0.3223820064956589,0.4882938758057269,0.514897087854893,0.1949747302764655,0.6485242844157023,0.41962687787988295,-0.2168029029496518,0.4812194292361724,0.6675099201469551,0.4422615764732543,1.0,0.6627743508817356,0.5097770300738703,0.5239483619027642,0.3987396754084346,0.5369916466390182,0.3994920556383171,0.0398889772504554,0.507895009026422,0.6027511725836416,0.39468715099685575,0.3035594513277957,0.36108065544410906,0.14968258916215596,0.4708242816716649,0.20013172034510343,0.3039519594891465,0.20047887677045542,0.2879292117457632,0.42429464645577164,0.07893919159542152,0.27558512334299734,-0.24230021943133276,0.45884912032601055,0.6367157185630158,0.38835255081313963,0.34521600178841877,0.16446038856527542,-0.2437122406705019,0.40883937168737994,0.5221024389944274,0.46994959122166385,0.45125419086992336,0.5026294579518636,0.5648389262644695,0.061218671452957195,0.4745384529166704,0.4441096037053817,0.5653188544076003,0.45258571415978116,0.001729491433837298,0.4300806132581466
SupraMarginal_R,0.3951669103005295,0.12787040684136758,0.8111215299150022,0.3302816000119725,0.6688687559730383,0.6482355231452345,0.732014563702717,0.43547371952360053,0.6726625723009695,0.5097143450332116,0.47722588737131943,0.7721949627941416,0.83695643778338,0.5586036134905864,0.39620159556240686,0.4713291323740855,0.4397918914407568,0.44026506063096627,-0.030267635249085968,0.6483741564983376,0.7488964251211571,0.07475647486677617,0.41893688737621704,0.4714948912860119,0.6408808945736848,0.15930928079214102,0.16182827810855313,0.4004995824343002,-0.01920179674833864,0.4005285426183376,-0.042671237887952095,0.5257603903145841,-0.046005758056022236,0.45546507315132645,0.40238771889630787,0.21790754456683029,0.5366723882729495,0.585911920132597,0.5798071364670564,0.12606198242901853,-0.022733791741300028,0.686347628284991,0.4609351571659978,0.6068810306125357,0.025438610728255203,0.49188089329506246,0.2134093993729044,0.6551746716089853,0.6053572355107845,0.5500550163766399,0.7118461986314413,0.22322369203914302,0.8106971476837734,0.49412654497961217,0.13282097587222366,0.6873613559569951,0.5324431826286915,0.4243642271862183,0.6627743508817356,1.0,0.5415915893408378,0.5884140531276854,0.5300878792574502,0.7030090875804316,0.21662021641263013,0.108848442686905,0.2784907329961403,0.714160916684725,0.3645841867510565,0.49499008440793113,0.2356600509283967,0.4038628537927071,0.5401807481645898,0.3048916857449292,0.46204950755429164,0.0914792131835028,0.49083489862795765,0.5225304870584488,0.2049921412355395,0.3490437017096566,0.0037950064867615135,0.4491263476139272,0.5748229443089077,0.4577368192339457,0.4825803199587927,0.2807486897245004,0.04848625592650442,0.601055063228429,0.7419888350768279,0.7253132929533239,0.5174750521377708,0.5298735538578175,0.6341302730514261,0.022096568718404607,0.5813267675591898,0.5670326928948213,0.5942131763301245,0.6557633861469851,-0.022090778392366315,0.6778689838305463
Cingulate_Post_L,0.4571157288060942,0.24096186957769936,0.3855226232690071,0.2738874447521899,0.6135398364628035,0.4533489083671825,0.5971108550302753,0.4004436170476808,0.5454693521537408,0.5371748654244144,0.32477135069906793,0.6170041486453911,0.5848139484236082,0.49400473046432986,0.3499757488980429,0.17085080648596243,0.5720132186439584,0.4656836593595519,0.2463404022816753,0.5393213511131403,0.4709820416879709,0.19812821213973025,0.24944197973336993,0.2021521346793355,0.5301488739578316,0.29820714120542785,0.16238195423593965,0.2686068058824428,0.16162192791759214,0.41861032240414675,0.15461210761901986,0.5217851819339591,0.054550111511155956,0.43627517535392224,0.30620628642012376,0.3837667370514406,0.5121778015288747,0.49421739489146066,0.4097507638261931,0.14671577653840015,0.208493633811209,0.6293095506800969,0.5106705769640281,0.4010916435459128,0.1660266676831645,0.4795454715516401,0.2746888683904604,0.4843140031245636,0.22098256786835388,0.5473517084507507,0.5324488797228613,0.08238857652420063,0.5740457791376894,0.28580882890831116,0.15273878299315208,0.4968657301804965,0.37806220030615806,0.6936482511365522,0.5097770300738703,0.5415915893408378,1.0,0.42900269714347605,0.40672208708430097,0.506429830335446,0.25228257551694067,0.17899200760400372,0.33354318251928633,0.5306870719368407,0.37036822320079343,0.4170220593263054,0.28063820764615505,0.16709951728508726,0.42693613129331726,0.2428667797714627,0.29709882569389795,0.3240373046053966,0.39702341685700926,0.47854980280929393,0.22845344671145873,0.36006658535469044,0.17463132815042892,0.39803529692403633,0.552038834533003,0.3334516676217386,0.43285505520914896,0.2360891339674451,0.2394785360361661,0.4236422331956794,0.5640245563106692,0.7295537140906879,0.47165248109366104,0.4068690516647008,0.5270756970507564,0.19048816650733252,0.45319491665965955,0.4306221963462226,0.6873808531898543,0.4792314174140609,0.13422928921378074,0.42571870104579246
Cerebellum_10_L,0.21452102609892204,0.36072433629916273,0.36038413537525527,0.39501401746034237,0.5348633871160979,0.6759223556783228,0.3429816030130593,0.3620607542241996,0.3879999856728323,0.5591981763382232,0.08627013979793972,0.7181539967613498,0.7031858115110703,0.7239110237103991,0.4140327408737882,0.3758075034975275,0.1311615931344171,0.5152537916465831,0.09768978025400897,0.5706029150941455,0.4282542852457665,0.4757001668575187,0.3659191843241097,0.03170379398550408,0.4729763293530772,0.22406145491075868,0.5819025818957881,0.1747568394307521,0.15469488029684034,0.03783455594904389,0.2790537575063816,0.6238875959265929,0.3926767458275576,0.40775936872391233,0.6182839439648677,0.45360495387823546,0.35104484958089976,0.5834301761134341,0.4367941381243475,0.40305726314095724,0.25105650310736044,0.6977643168230437,0.03549471436858979,0.5549951064494674,-0.050943346681264906,0.6153177025649766,0.3293919045790948,0.4681864923990392,0.40459990177953614,0.7203956914310456,0.3206937521802054,0.2541360958500673,0.4627996453900277,0.3737159720534801,0.17025462971679392,0.3570214596501426,0.6643686690072047,0.44681901409855584,0.5239483619027642,0.5884140531276854,0.42900269714347605,1.0,0.27221571833645875,0.19136428280839782,0.5540933342334978,0.37255129273164456,0.5026293496735647,0.6610037800262123,0.6949730532541328,0.6102750756894291,0.5074617936694054,0.23234979098322026,0.4364198546114467,0.09168390355892964,0.35818424029748025,0.14552984342365383,0.5721119915955025,0.6732904212477215,0.17090285030713512,0.6004375288293669,0.1919848932285852,0.6006263452986852,0.6770530059461083,0.6755192771276972,0.6974484228874435,0.4960633871029361,0.12366509135235579,0.12792716577138638,0.6932549736382999,0.6135453960862335,0.7007081687149195,0.389483690214954,0.8040493274848429,0.34621656119506267,0.6968674402952972,0.6023047440651336,0.5718787640910719,0.7011652276561985,0.38990380189437746,0.7098441757034772
OFCpost_L,0.5756764637178466,-0.05163430843967787,0.6804346272956199,0.30827281620950975,0.63128008653177,0.42248213107365384,0.6211246788718581,0.5731820633442123,0.7109790915262596,0.4758752682922861,0.36540899980946495,0.5375781729769585,0.5321154168689931,0.350687689534596,0.522815960892648,0.49331914455966847,0.5385149223520332,0.3605712933203785,0.0942526876809127,0.5999645604535031,0.7505527260739067,-0.012138101848907502,0.5312857733713284,0.5316473138825101,0.4742040172819583,0.3618366271556486,-0.18095665563349492,0.5815459958109161,0.24624349690944344,0.5587504226292032,-0.15029101462350491,0.27559713114373086,-0.224484210298018,0.2860631620326197,0.07111058278344713,0.13660067680307356,0.7087351422559635,0.2165967996842518,0.6903463153762762,-0.19130645495246434,-0.14290752878839713,0.4783149803539253,0.57522955693261,0.5621136910059854,0.0059638531306490565,0.37212450172213973,-0.008337339668451698,0.7653459128451301,0.5378887067693794,0.18506151599498347,0.5606366494641801,0.2255238973397402,0.43537748842891233,0.4102999043852506,0.23949826134471225,0.5372960930912575,0.3801550806167135,0.442330499877599,0.3987396754084346,0.5300878792574502,0.40672208708430097,0.27221571833645875,1.0,0.5447593688197603,-0.13151373179615883,0.05905274378718833,0.3120801951037334,0.5373959519918503,0.021569767295225042,0.1617654519790656,0.2830047593794776,0.5527289426068829,0.48734605814554066,0.5340117151390023,0.37421823033696117,0.16618506791394735,0.28521876404124813,0.24923525144603645,0.3355003683910765,0.14869948537279762,-0.06943462298185352,0.19666824323131485,0.3884395707594425,0.32818234503024335,0.1764727328662412,0.1002350090523419,0.2534523224770486,0.5330068194565711,0.6262952716166048,0.3928862295933057,0.19065498582128132,0.3597080371385091,0.3952145859061231,-0.1624699780504804,0.2947533047669702,0.3861684682979754,0.4748784801092517,0.39837857549046574,-0.2637012446509693,0.555461588434693
Angular_R,0.4125863579797254,-0.24868507288250394,0.8228941550272528,-0.057776299571300364,0.4899586427077348,0.27609056969522267,0.8280153223836887,0.3385427610536032,0.6827545876633578,0.26507135790033887,0.7586272567374382,0.4456653338027463,0.48043666465760626,0.19723918754242079,0.24828908245117717,0.19953485380842512,0.6693632841776482,0.12653421773033915,-0.05843612501685861,0.3587225076355511,0.6363628015016766,-0.2805266123209206,0.1902893956788409,0.7907669877596598,0.5418713070511783,0.2666836395539399,-0.30753315015864335,0.19724772549075614,0.06166770093099186,0.7108657937086827,-0.25190422959749675,0.08167455270637561,-0.48280185762653927,0.11025038812991919,-0.08174908369032288,-0.1220650032773458,0.5803481613300355,0.22200056906564142,0.34679212232714135,-0.24466736486986096,-0.31062843125708167,0.3555770168432747,0.8714053798554929,0.26378228969778666,0.07445301570550321,0.22383708391752768,-0.11513826984689245,0.594188930346534,0.45120646219824495,0.11948174809399946,0.7752366976272357,-0.035597889764666824,0.7729903407280821,0.2480765912330588,-0.05807570805004845,0.8124980225033696,0.1443747915203454,0.3922670614838851,0.5369916466390182,0.7030090875804316,0.506429830335446,0.19136428280839782,0.5447593688197603,1.0,-0.19871086118052667,-0.18731693585024298,0.01717944346986631,0.33236404771607264,-0.12503926469611115,-0.008093138473685453,-0.0039199045307479865,0.1978429840177266,0.24077764900747084,0.09506456313341187,0.2598886112907503,0.20007261892346068,0.010815983963924442,0.09568115982941562,0.1685011034865278,-0.11121869349574633,-0.2523257935386227,0.04301804721170048,0.29693071028816137,0.054699654480184136,-0.04946358023936282,-0.22535856706554885,0.055287041651947075,0.8655179651671526,0.45683443507513216,0.5116046913345031,0.0784131212645287,0.24139376935070408,0.28920838525265263,-0.3622419459341257,0.059066727576627044,0.14245209274696322,0.4786250242598679,0.1980240241726277,-0.4061032425252324,0.307456185564957
Pallidum_R,-0.0723927881251929,0.6534468510884957,-0.10224344701280426,0.3500122289889515,0.3038915919775999,0.5656482465920715,-0.15212463889891736,0.1544568817965588,-0.08096884748652265,0.39824197933547295,-0.25956899834121494,0.4787707322396727,0.44390797687739847,0.5073513976415737,0.33704101316766255,-0.02797087477973387,-0.15977408313057836,0.37461510965752154,0.03797509030356096,0.26543820152381387,-0.050109922686998466,0.5930748187794674,0.07845415704855276,-0.476995868033751,-0.11928520586954511,0.16377098780484411,0.7176979117901506,-0.023906629044470704,0.2667051358948124,-0.44845032427698994,0.5128069627367248,0.5802238683652268,0.7119673614717775,0.39156082735162917,0.742789742471095,0.4946379799292825,-0.05755493250565309,0.5900732600124672,0.04571338104591435,0.6951536224902218,0.3877168809939456,0.5047626302343373,-0.3672724703873186,0.2748126786715038,0.058817870654839094,0.6557246150498136,0.5186551084764871,0.03878176114844203,0.0004140999949436832,0.6907100959897294,-0.18702450778082014,0.11763411531484366,0.11453370092541612,0.13564760282310034,0.12001303650916335,-0.05151804831960892,0.5010805756614919,0.31416931469818593,0.3994920556383171,0.21662021641263013,0.25228257551694067,0.5540933342334978,-0.13151373179615883,-0.19871086118052667,1.0,0.5909217960867559,0.5654770443457201,0.4867718876775145,0.7503742511272878,0.6381951462291244,0.6443183926017263,-0.05866960764219948,0.4091040870910784,0.07314728713734205,0.12738945991345396,0.23275960260372364,0.5466692063368751,0.6291023017253062,-0.018638364190530873,0.6620755932419701,0.3146919958683157,0.6845213240777301,0.4900462153397134,0.38681060150374796,0.7226616308724817,0.6271932129393334,-0.054653927685050625,-0.3125690781905356,0.24013559650322358,0.3137765980121021,0.6428744776308034,0.36835124309782535,0.5437964837224661,0.6806569839785899,0.6751908991913989,0.45886432288303086,0.3873364828494162,0.431845333246824,0.7102509453435786,0.3265468895399638
