,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,Thal_MDm_L,Red_N_R,Precentral_L,Frontal_Inf_Orb_2_R
Thal_AV_L,0.3175597044655177,-0.33264990269150857,0.07351826727945479,0.16955514045569967,-0.18477750881408456,-0.08665997706395796,0.2288252813720191,-0.020137585820163027,0.17082655549512685,0.19613186727448229,1.0,0.5102693071980966,0.00872414137278106,0.2812270777270879,-0.11829826918073029,0.24709722697001454,-0.0034257626106906853,0.15723983022987423,0.1357697926414406,-0.17475367514702347
Thal_MGN_L,0.18739237128064112,0.014298947898254147,0.1365114517352542,-0.012582485433633097,-0.010271228263638209,0.03596909684486228,-0.04791134768062599,0.051332281769302546,0.02352215696231774,0.038265532298463405,0.5102693071980966,1.0,0.05260783624670442,-0.13845121238816702,0.27890327097619466,0.051099113789430835,-0.06910368877129582,0.3038226189385236,-0.014521245478328481,-0.005392086282094355
Paracentral_Lobule_R,0.5065626066011266,-0.24715183983532035,-0.6750615440612773,0.03631200630258873,0.11041098733892661,0.7445507645082088,0.08099717023826149,-0.1635631904772722,-0.6300693424601075,-0.43115904466130206,0.00872414137278106,0.05260783624670442,1.0,-0.01348345357590052,0.13827064561851746,0.2633010394915248,0.11444234191879968,0.7599941547350367,0.5004331196138786,-0.0470220257618597
Vermis_9,0.477561155634754,-0.549567711614525,0.17346319270063393,0.4792551420833122,-0.28204812122505746,-0.19667064073615687,0.5827303060827329,-0.04479066369257223,0.4646986389210261,0.6804028174794283,0.2812270777270879,-0.13845121238816702,-0.01348345357590052,1.0,-0.47757335137255064,0.4769781252584239,0.29078460903245984,0.0406925730786695,0.2757474468468471,-0.1639595514066202
Amygdala_R,-0.21779525732060026,0.6873205414656116,0.18848967266898825,-0.23803982083535863,0.5524316225737591,0.2956780386098299,-0.4085216771196237,-0.13646933090022373,-0.14768431724673578,-0.21566302743121596,-0.11829826918073029,0.27890327097619466,0.13827064561851746,-0.47757335137255064,1.0,-0.14118300927397223,0.2717167267615406,0.25334332918168156,-0.1041239896852071,0.5617878393211786
Temporal_Sup_L,0.40753838698530737,-0.3849520412755227,0.15770586262554792,0.22151249603142037,-0.06283111855923909,0.3332120704782575,0.219527416228326,-0.3095036546139972,0.04556273167280561,0.2523732690926896,0.24709722697001454,0.051099113789430835,0.2633010394915248,0.4769781252584239,-0.14118300927397223,1.0,0.5299035999156756,0.2511929322810542,0.3735389761117169,-0.08567098340320238
Thal_MDm_L,0.22003220435409046,0.13058651676879018,0.3267945681606863,0.28463930470722304,0.18589985942510676,0.2021820155733097,0.18886727944288365,-0.15361994389825692,0.15790277848057332,0.2185073319093501,-0.0034257626106906853,-0.06910368877129582,0.11444234191879968,0.29078460903245984,0.2717167267615406,0.5299035999156756,1.0,0.22529066117579827,0.18643892226375183,0.176440443179342
Red_N_R,0.6444757737740596,-0.21754869407086486,-0.4027480352389636,0.16216768063372375,0.050554465899769425,0.5250938596635701,0.2188951650629174,-0.1483094245277895,-0.34928993329398117,-0.25904673452978216,0.15723983022987423,0.3038226189385236,0.7599941547350367,0.0406925730786695,0.25334332918168156,0.2511929322810542,0.22529066117579827,1.0,0.5365486760561106,-0.0047755308557818205
Precentral_L,0.612352485742074,-0.42138842395769677,-0.1711896658858844,0.5322144086003896,-0.033998206720389466,0.29903462871012865,0.6659962423474881,0.16874803075159395,0.11986341087073205,0.14422233283819416,0.1357697926414406,-0.014521245478328481,0.5004331196138786,0.2757474468468471,-0.1041239896852071,0.3735389761117169,0.18643892226375183,0.5365486760561106,1.0,0.03130856137289841
Frontal_Inf_Orb_2_R,-0.052678442271880774,0.47228124995721665,0.3411415041521948,0.3130999257299535,0.5222690910734341,0.2346942957268637,-0.08962621119771147,-0.047757367925118796,0.23127986136378947,0.11459908882956053,-0.17475367514702347,-0.005392086282094355,-0.0470220257618597,-0.1639595514066202,0.5617878393211786,-0.08567098340320238,0.176440443179342,-0.0047755308557818205,0.03130856137289841,1.0
