,Frontal_Mid_2_R,Thal_VA_R,Frontal_Inf_Tri_L,OFCpost_R,Insula_L,Vermis_7,Thal_PuI_R,Cuneus_L,Caudate_L,Angular_L,Occipital_Inf_R,Thal_MGN_R,Red_N_R,LC_L,Temporal_Sup_L,Frontal_Inf_Tri_R,Lingual_L,SN_pc_R,Thal_LP_L,Raphe_D,Temporal_Mid_L,Lingual_R,Pallidum_R,Hippocampus_L,ACC_pre_L,Cerebellum_8_L,Postcentral_R,Temporal_Sup_R,Cuneus_R,Insula_R,OFClat_L,Calcarine_R,Frontal_Inf_Oper_L,Precuneus_R,Parietal_Inf_L,Thal_VPL_R,Frontal_Sup_2_L,Putamen_L,Frontal_Med_Orb_L,Temporal_Inf_R,OFCmed_L,Temporal_Pole_Sup_R,ParaHippocampal_R,Cerebellum_Crus2_L,Cerebellum_Crus1_R,Cerebellum_7b_L,Thal_MGN_L,Cerebellum_Crus2_R,SN_pr_R,Cerebellum_4_5_R,Thal_PuA_R,N_Acc_R,Rectus_L,Hippocampus_R,Supp_Motor_Area_L,Frontal_Mid_2_L,Cerebellum_6_R,Amygdala_R,Cingulate_Mid_R,Calcarine_L
Cerebellum_Crus2_L,-0.2724679095738053,-0.21294473791633317,0.016715164017540286,0.1946352755973601,0.3081782170255156,0.6705330629903953,-0.7413158127802046,0.7518466480446393,-0.3454771045684358,0.556829788189739,0.20842238219821332,-0.6764624886784858,-0.030626707185123767,-0.6747546456114537,0.29129845428609147,-0.0323278199300493,0.7766597208909976,0.4789732334663882,0.14658907147156244,0.6477064096764915,0.05212298079142333,0.8136228688029287,-0.33540365805157646,-0.3190309417927947,-0.4277622956887499,0.7560456012726782,-0.32209247269352115,0.6208174018383402,0.4028982449650115,0.3266459518245032,-0.3301091821467806,0.8681255788084146,0.12828514402901153,0.10344113776534458,0.40226198433123167,0.6929118304729717,0.19878910450677287,-0.322456598623342,-0.5847950989305353,0.5343285329102655,-0.618289766254735,0.6834458435619776,-0.1933483673281058,1.0,0.7031064263611335,0.7170684534686461,-0.11743939834597715,0.7984355975237892,0.3639533155051861,0.06880098643820004,0.1619364518965665,-0.41845075285999594,-0.721578572098103,-0.1409406634375571,0.17944973810366857,0.3713994882507459,0.7549114326856018,-0.587515516327017,0.05985784650680524,0.8657384307533281
Cerebellum_Crus1_R,-0.24136149523716535,-0.1812322843082038,-0.14007325868798282,0.15185676346951185,0.14824760931267442,0.4079736364257834,-0.6578156897956285,0.8033154940675409,-0.52144234653681,0.6348256949549312,0.5830162868182581,-0.5365709807491325,-0.0044025074057648175,-0.6109879340721117,-0.0048535246323442825,0.0648993872570488,0.5001523571454348,0.49993561365587985,0.04523162347443142,0.4971572970936311,-0.36332035009182256,0.6192333234615707,-0.20377591426807665,-0.4472538277042185,-0.4181625184676809,0.47441960203768047,-0.26670974600726627,0.6719844050978981,0.6708832052581354,0.20960389757685113,-0.17024079459882763,0.7993747438699295,-0.001335922515992843,0.12639641643721247,0.5416850432444277,0.5248047486137417,0.24838376717757402,-0.391077114174135,-0.5849947273886662,0.5604228042135494,-0.5208463523695468,0.6172113664414597,-0.17576820411901245,0.7031064263611335,1.0,0.5008986123296668,-0.18492371206423783,0.7959968214763455,0.3873382654890305,-0.14546911587141306,0.08616242389593072,-0.29138367259140935,-0.6048770905946053,-0.15317336710971094,0.23496166814972624,0.3698764988284975,0.6364035518165125,-0.40367583178864547,0.014261691520737413,0.749092030182616
Cerebellum_7b_L,0.06508968998534792,-0.25383276273179833,0.22414236995908146,0.098740671819068,0.3287463972359461,0.5563328707349579,-0.5872936833704617,0.5856779596974242,-0.10555097516539541,0.4711846685827536,-0.016388634527764057,-0.5999750643081927,0.15597159549987366,-0.5940991383046326,0.466150896943514,0.06874387943464617,0.6987826513613575,0.47469014524289876,0.22796755644689765,0.6681544364625966,0.27638630398895586,0.7067232540826921,-0.2736355273689951,-0.04669514340355217,-0.261903134003158,0.8232631212309056,-0.02445014115340151,0.4924706466274727,0.23817423428550474,0.3362413158221906,-0.11696630584415704,0.7474822359127697,0.22900730946090733,0.3111279142655832,0.3820580410360345,0.7196876706245143,0.3118667932793371,-0.19339778528007387,-0.49616511728917745,0.29331899617725665,-0.5962500420145332,0.42735442017310865,-0.2623032212500952,0.7170684534686461,0.5008986123296668,1.0,-0.10153385751731271,0.6120378436251688,0.3284339401319766,0.23378810797126348,0.1346115732054101,-0.3901466138579536,-0.5800074415310811,-0.13713861314941864,0.3624904300729,0.403769745204247,0.5952687312263585,-0.35440375504277116,0.2349081169539014,0.784166907598403
Thal_MGN_L,0.01751829593089016,-0.055896364840855264,0.07772514069018584,0.1365114517352542,-0.057635646222016355,-0.11018249908876952,0.15495363596546105,-0.04791134768062599,0.08357583871770018,0.03150854127959951,0.051332281769302546,0.18712281672986006,0.3038226189385236,0.20157918842266914,0.051099113789430835,-0.043146476098992165,-0.06229983361318813,0.05039464127879737,-0.029448135535450122,-0.13838538949681736,0.03662258498559889,-0.12883390111672793,0.18322257268285805,0.2794926505458109,0.0068001572690339985,-0.18927073808770165,0.032251023556596474,-0.012582485433633097,-0.025740996916387305,0.003785058444192568,-0.010271228263638209,-0.13751079794912113,0.07276518267510816,0.12335412389999063,0.00699289341407473,-0.12434456020500409,0.0937614438967577,0.03987221533681747,0.1603229610387973,0.02352215696231774,0.2469603920335782,-0.14106829744403623,0.2932707833073383,-0.11743939834597715,-0.18492371206423783,-0.10153385751731271,1.0,-0.19724331603870957,0.010875476025923862,0.1520531236751305,0.020154089223200777,0.11107257636885608,0.2362860081304272,0.26398752318563273,0.024673366022440465,-0.018707800456890772,-0.12319183254504827,0.27890327097619466,-0.04620855996835559,-0.18549603545309534
Cerebellum_Crus2_R,-0.3087215344083664,-0.06748890099336678,-0.06359823334196783,0.3222589282174775,0.3389548388145817,0.7345050751484842,-0.7368941035889758,0.7986286052952716,-0.3660802172171237,0.506196556321396,0.27103674384530846,-0.7418768124438756,-0.04696902738351936,-0.7450259778992863,0.21771970429329482,0.07010133467255923,0.7699344342273603,0.6299029350087273,0.27453774170031536,0.611637129186049,-0.11266463735299569,0.8540743286566267,-0.1986934327567488,-0.36946911164583124,-0.44124843878722614,0.794712579981411,-0.4311457972268902,0.7386312807498543,0.36301983934925974,0.3352373962006188,-0.1981254330028968,0.8625422358435791,0.08253026860143627,0.03706858486848211,0.35622237764977577,0.716552631066997,0.3062552042622837,-0.24726816012757952,-0.6090261207698697,0.6961742288068178,-0.6155286820512711,0.8706543717964236,-0.14343738113530818,0.7984355975237892,0.7959968214763455,0.6120378436251688,-0.19724331603870957,1.0,0.5364735358346577,0.04806363778384836,0.29451796033826905,-0.2726157321337896,-0.7025096848718594,-0.08254496295989733,0.20293307256009266,0.5519737089321738,0.8909652634949853,-0.5028769080603976,0.09645063539875494,0.8183251472909254
SN_pr_R,0.1635278722503718,-0.06731786421862362,0.07025213134166945,0.13016507323706342,0.37726205513782407,0.3437635331624015,-0.4016410153797856,0.5298993415386329,-0.27094889202162936,0.38390234460805633,0.06342445763156783,-0.3160408030986751,0.35728104872488187,-0.437107757698797,0.18978545179433132,0.32612654745863057,0.4584722169543198,0.6591509848968872,0.28408431952381286,0.4432341949671415,-0.18288215173649444,0.5163752829871073,0.04728618306715662,0.010545348636278212,-0.28248542789790815,0.43733296129037624,0.049408213692481245,0.6295443672996112,0.2873685529475328,0.4319286497714365,-0.05648989168084077,0.5226311164740093,0.11815576194129535,0.3075144380777709,0.3597136837747533,0.4034546118706819,0.38073209147011716,-0.09549591176403939,-0.4375586508921121,0.30950639791240564,-0.3740610821445682,0.4608840652022096,0.00024542016450482143,0.3639533155051861,0.3873382654890305,0.3284339401319766,0.010875476025923862,0.5364735358346577,1.0,0.29176514497070355,0.2091933762521926,-0.20623632625066116,-0.3807140615132549,0.0592403118637007,0.44977294660049066,0.4975673271432357,0.4368339098737213,-0.1658494717223994,0.3645452055835781,0.5029071060715246
Cerebellum_4_5_R,0.42169537272584473,0.2212650858608446,0.5544983530466865,0.24896984753726747,0.5404532435588943,0.19114792026316726,0.13623939846411892,0.05869877121038451,0.47582242333758623,-0.05179340115406207,-0.2693467242205382,-0.013916210109706005,0.2784677611423746,0.159478592488552,0.5294745862112582,0.4380676247453793,0.39737815647811475,0.18835682396085562,0.48808777834429096,0.12618381515673827,0.34305939987626816,0.3278739038080213,0.4585786861436345,0.5712097042383089,0.2708044914832069,0.3041041321450117,0.16422545623675636,0.2843238739718813,-0.20416024013887632,0.6226418859489911,0.18266643482141678,0.12600679646633814,0.47881709470819783,0.37779578364590205,-0.005008028564398408,0.24375950402245836,0.45844027586240715,0.5209475173854695,0.0316551999634354,0.06700528553849171,0.042615385792640896,0.07715194257755888,0.4904228648696973,0.06880098643820004,-0.14546911587141306,0.23378810797126348,0.1520531236751305,0.04806363778384836,0.29176514497070355,1.0,0.5233993304085621,0.2627682574327782,0.11095743972956501,0.607294853863067,0.27192409077984037,0.42609033302685223,0.11715228234128244,0.3105181294487136,0.6834051312667876,0.1566614790387559
Thal_PuA_R,0.12024829841777103,0.5329404851544032,0.23267927271576724,0.4953376756723938,0.4680799796840412,0.38524262145150856,0.1124759078385197,0.1582105532191991,0.36718251161932247,-0.14208993575360204,0.022476213853756956,-0.1921942246442332,-0.025842379745374486,-0.015884406267974382,0.16749430594251452,0.4166878793212455,0.3346385568515575,0.1327236704067367,0.4757043687647578,0.06004207662200882,0.01940313975570337,0.309766916583315,0.5707336526886962,0.2708376379823136,0.2180148226113487,0.3463507012806175,-0.31011940375086294,0.4275494978427669,-0.2131839089583355,0.43678990339194734,0.1856654140365934,0.12327285763703161,0.2926029587129328,-0.06341408135191569,-0.16415926067658457,0.3025303647188019,0.41454811491204036,0.5790192934708713,0.016805016720382867,0.5213205621207451,0.10293384682700125,0.4303028565397114,0.4653153830963646,0.1619364518965665,0.08616242389593072,0.1346115732054101,0.020154089223200777,0.29451796033826905,0.2091933762521926,0.5233993304085621,1.0,0.511791891009497,0.05204308890011998,0.47487333351293687,0.09597250392788015,0.5397344816825947,0.36698342483598156,0.3382410934166905,0.49345108445832714,0.10365296662664589
N_Acc_R,0.04884537843481872,0.7966570848944525,0.21841109503061826,0.49920091410166006,0.1907688667096255,-0.13596466327158818,0.6033227110338829,-0.39800477485109387,0.6140736648945221,-0.5476452762379578,-0.05401317073154794,0.20805765205584167,-0.17234574145577364,0.44253719991900053,-0.22723258743667663,0.3907066737959297,-0.2623861181310615,-0.29213307513549874,0.2017573042318013,-0.5320339000052644,-0.057315723711401596,-0.3366111946741549,0.7883632631299703,0.34051713200440864,0.5974704704338165,-0.24688480196540552,-0.29644787705723397,-0.14062061067697526,-0.4829862831467302,0.06644451413943474,0.42014032343297786,-0.4819653672586828,0.13169289319316607,-0.3760454605437016,-0.5246481862187136,-0.27936143978726374,0.18047179922284032,0.8297563637711303,0.5790061288801788,0.2227709090431313,0.7190392776201111,-0.025548012463270982,0.6564027318864565,-0.41845075285999594,-0.29138367259140935,-0.3901466138579536,0.11107257636885608,-0.2726157321337896,-0.20623632625066116,0.2627682574327782,0.511791891009497,1.0,0.6663904523004507,0.5108450784488389,-0.320489670037412,0.09373265901451026,-0.21783863913834148,0.7656795024517548,0.2807651084517916,-0.48359370494933607
Rectus_L,0.18224843151937611,0.5150554946449052,0.21625890877384948,0.25822669411908006,-0.1338049834827071,-0.5450257837882397,0.7869449698991893,-0.651839029191524,0.576927676711937,-0.5693891056852179,-0.10628982901878443,0.48416831189362225,-0.09940426052300132,0.7837068986053234,-0.19575220035988816,0.19974449222313198,-0.6124958958625414,-0.48768959809950874,0.06083710782775892,-0.7776998078546987,0.05524697340911955,-0.6751977186348308,0.576399398045112,0.47752324800898727,0.6314200014737537,-0.5962039469249129,0.07187604037011078,-0.4920364282709693,-0.43977673439606835,-0.13519149724068813,0.4812562032083103,-0.7638907893926423,-0.04742515055634585,-0.21111714567348705,-0.49789713941746017,-0.4686281260599623,0.005714992907429704,0.5959744863148754,0.7400915556279456,-0.27418162285101055,0.8799254068838944,-0.46817263160058986,0.5364608543582198,-0.721578572098103,-0.6048770905946053,-0.5800074415310811,0.2362860081304272,-0.7025096848718594,-0.3807140615132549,0.11095743972956501,0.05204308890011998,0.6663904523004507,1.0,0.44966323519213913,-0.3619573853216894,-0.2894434079851877,-0.6490906934133908,0.7417862707413455,0.08776552068438738,-0.768907979967487
Hippocampus_R,0.1730413866246449,0.4607290718108134,0.4305440846443807,0.5576025262632225,0.4527739807350721,0.07878599937023584,0.4062619128015073,-0.08507188856421499,0.5031210891563817,-0.25277742655557706,0.07501168558854898,0.16822849959961966,-0.019379215369863374,0.4642613094737768,0.2742044212114316,0.41268706905128144,0.12983487349354256,0.04061772432442261,0.39655302128802794,-0.16676361696627026,0.18076798683325296,0.09503230703721985,0.6756862290751701,0.6294882638667715,0.4655009768350266,-0.013131037556022488,-0.10643819447017484,0.2029030141632197,-0.17869606773509106,0.5867590313351856,0.3406434946190976,-0.11300716641448266,0.3208481272728628,0.004749357242215575,-0.22284996608047788,0.060467428856925104,0.3269992194663107,0.6357833756290132,0.3583356837367507,0.20548237050368803,0.37869826847107313,0.12233064290117582,0.7857762559116542,-0.1409406634375571,-0.15317336710971094,-0.13713861314941864,0.26398752318563273,-0.08254496295989733,0.0592403118637007,0.607294853863067,0.47487333351293687,0.5108450784488389,0.44966323519213913,1.0,-0.11426106006521042,0.20386028544274964,0.03293613899697203,0.41370951634184416,0.4462028458188136,-0.13903828866898899
Supp_Motor_Area_L,0.7052012911010325,-0.5108688787450192,0.22359982003589265,-0.4624086207934441,0.23228179071746063,-0.1508744543017761,-0.25245517825549224,0.4406395825899787,-0.30897097698356196,0.6200543658021953,-0.046828836702058,0.06651124878833248,0.7276287284194104,-0.24869068165671618,0.28899378826972416,0.4379463949374698,0.08804026172146216,0.511172334276694,0.18970826125380097,0.33771988316099233,-0.3513714395398173,0.16873799577106238,0.016979882377396706,0.10700214195521313,-0.24861401656197984,0.1544722111935347,0.6746784969921649,0.4670865410543314,0.45630775783827693,0.2827802102875671,0.10522445764554002,0.37406868869359833,0.315720011307166,0.83729516790319,0.758504294081514,0.17856051318636007,0.5518588713148591,-0.16299988128288467,-0.641605142636622,-0.21583155015438557,-0.5433804746101067,-0.09827068411745837,-0.3374469688733528,0.17944973810366857,0.23496166814972624,0.3624904300729,0.024673366022440465,0.20293307256009266,0.44977294660049066,0.27192409077984037,0.09597250392788015,-0.320489670037412,-0.3619573853216894,-0.11426106006521042,1.0,0.6163576311662105,-0.0030419835879470377,0.03448124097032498,0.5880336434978298,0.3762043381364377
Frontal_Mid_2_L,0.28054182560570745,0.031230956615120917,0.5060667612404197,0.2121314548959433,0.5866408294913671,0.3299404695167205,-0.22098778056898624,0.5070433153651408,0.11465037809847038,0.42075677787564514,0.012941076697541756,-0.2640243722821122,0.3642712180593964,-0.2878643895209271,0.5082511960873269,0.4588820099075655,0.425189916601718,0.49937456745215697,0.48524170982317777,0.3343663496816049,-0.1269243473059849,0.4807514359753533,0.2988585024202481,0.22366760138211159,0.03948510854013574,0.4901633777905361,-0.02824826017682177,0.5975012201264244,0.12943770476096386,0.5292301719070983,0.13602146295406636,0.47276552428375435,0.6305616035998832,0.4016071029403356,0.4683648123127887,0.45584862879189375,0.8619712433097497,0.25096535191741454,-0.3999143359635804,0.39247941206397907,-0.33110916493599124,0.43785932773382086,0.10908992014619245,0.3713994882507459,0.3698764988284975,0.403769745204247,-0.018707800456890772,0.5519737089321738,0.4975673271432357,0.42609033302685223,0.5397344816825947,0.09373265901451026,-0.2894434079851877,0.20386028544274964,0.6163576311662105,1.0,0.444753092783807,0.12224686338246066,0.655846397418683,0.45272958262749585
Cerebellum_6_R,-0.43507084636746923,0.07775333169545035,-0.015915373874221945,0.45901871494346635,0.41790913860903284,0.9187192295283242,-0.64429049302958,0.644681548993686,-0.16282275552321307,0.2821601045955404,0.19105216908251632,-0.7553488230028965,-0.19301137501711144,-0.6410743842449115,0.3164847394486801,-0.061497090204184604,0.881519386798815,0.4770696807875972,0.28319655409023103,0.6689288371691544,0.17476444473956648,0.9122268041023021,-0.18798944264454087,-0.24299373260430443,-0.3316734920774922,0.8416442514471306,-0.5829659133514832,0.6600120626108867,0.15974522940834102,0.3891290921594247,-0.2935522988564932,0.7791519866142407,0.1365243144698872,-0.12451998392307605,0.12393427667955026,0.71814745469827,0.20117406899386517,-0.14285545163532876,-0.39351773567060205,0.8093283267522027,-0.5134884707005439,0.9029573434117455,0.029614780868037656,0.7549114326856018,0.6364035518165125,0.5952687312263585,-0.12319183254504827,0.8909652634949853,0.4368339098737213,0.11715228234128244,0.36698342483598156,-0.21783863913834148,-0.6490906934133908,0.03293613899697203,-0.0030419835879470377,0.444753092783807,1.0,-0.5315852215978716,0.0224539753975506,0.7360285524180565
Amygdala_R,0.4134704563972879,0.49898933417677943,0.31419310504750975,0.18848967266898825,0.07738927462438173,-0.45874577652104376,0.6581691302830441,-0.4085216771196237,0.5624993799295274,-0.35837071996934555,-0.13646933090022373,0.4134859311804522,0.25334332918168156,0.53277449315957,-0.14118300927397223,0.4329218837053971,-0.4762609325601195,-0.23929626349469427,0.16879393218354788,-0.5581517734503268,-0.11228638774895806,-0.5407450679152931,0.7462142865833544,0.520103724108453,0.5681454402013469,-0.41127297178791905,0.168655634425071,-0.23803982083535863,-0.32733213921176196,-0.001489494611400959,0.5524316225737591,-0.5534254907626481,0.1984636819599127,0.0460713801099519,-0.23612989771068268,-0.3246283158599824,0.3120565202686262,0.698021750685686,0.4496784738449553,-0.14768431724673578,0.6874671608900211,-0.40928817347564617,0.484918140203166,-0.587515516327017,-0.40367583178864547,-0.35440375504277116,0.27890327097619466,-0.5028769080603976,-0.1658494717223994,0.3105181294487136,0.3382410934166905,0.7656795024517548,0.7417862707413455,0.41370951634184416,0.03448124097032498,0.12224686338246066,-0.5315852215978716,1.0,0.39574012121171254,-0.5341258848846054
Cingulate_Mid_R,0.6891390411695322,0.18942682102836067,0.5887206905069015,0.13388302450701703,0.684487292558202,0.0031457945302339235,0.15570681656773352,0.15107715060631782,0.3135978608052952,0.08696583468032812,-0.20403419278649276,0.0343714411260026,0.3472249237039947,0.08888391115290048,0.3779434598295375,0.79691688561208,0.18787527533337178,0.31318739476182805,0.44918450709490493,0.09938951843966631,-0.049889407347502746,0.2012713949653014,0.5352415807086142,0.5179410188626278,0.3786276606937816,0.2192995959574401,0.34668272996264565,0.46824870219581727,-0.05277802138286388,0.6719189582319174,0.44120318065794717,0.16638235940395404,0.5529129013425983,0.49005107644057333,0.22992565937312953,0.14888654632693923,0.7160204941453484,0.5792109773587438,-0.1023574100650802,0.039861752698965726,-0.05422696847530123,0.08080121183841886,0.3014190403785849,0.05985784650680524,0.014261691520737413,0.2349081169539014,-0.04620855996835559,0.09645063539875494,0.3645452055835781,0.6834051312667876,0.49345108445832714,0.2807651084517916,0.08776552068438738,0.4462028458188136,0.5880336434978298,0.655846397418683,0.0224539753975506,0.39574012121171254,1.0,0.1974915791947389
Calcarine_L,-0.0999366808383436,-0.3252502475477618,0.08892571448972819,0.10989266547207938,0.38546205851273435,0.6134527256279895,-0.8143198234639095,0.8360356212023441,-0.3713619652388657,0.7063746878938044,0.12777158570443858,-0.6664033918779411,0.16527925142882452,-0.7277614218553016,0.3884618637365011,0.058787097149772434,0.8240692781741459,0.6627602989674382,0.2004415740801375,0.7753582330997674,0.041303456493735465,0.868391526747266,-0.34430843999730876,-0.2373817957743422,-0.4281866435254442,0.7756819425787078,-0.11747450843725617,0.7053461318692753,0.5154200601956498,0.40847857163581414,-0.1852907424916894,0.9806364411061415,0.20952191602728368,0.3479294731045082,0.5889923788126958,0.7494246477656322,0.29587964919659676,-0.3603826000295661,-0.7053130931785331,0.4413683094319653,-0.7470224483667847,0.6131218153349347,-0.25645791426660114,0.8657384307533281,0.749092030182616,0.784166907598403,-0.18549603545309534,0.8183251472909254,0.5029071060715246,0.1566614790387559,0.10365296662664589,-0.48359370494933607,-0.768907979967487,-0.13903828866898899,0.3762043381364377,0.45272958262749585,0.7360285524180565,-0.5341258848846054,0.1974915791947389,1.0
