,Thal_MGN_L,Hippocampus_R,Raphe_D,Frontal_Mid_2_R,Thal_LGN_L,VTA_R,Thal_PuM_L,Thal_PuA_R,Rolandic_Oper_R,VTA_L,Vermis_3,ParaHippocampal_R,Thal_AV_R,Putamen_L,Frontal_Inf_Orb_2_R,Rectus_R,Thal_PuI_R,Vermis_4_5,Frontal_Sup_Medial_R,N_Acc_L,Thal_MDm_R,Supp_Motor_Area_L,Frontal_Inf_Oper_R,OFClat_R,Frontal_Inf_Tri_R,SupraMarginal_L,Thal_MGN_R,Thal_IL_L,Cuneus_L,Precuneus_R,Occipital_Sup_R,Temporal_Sup_L,Hippocampus_L,Putamen_R,Occipital_Sup_L,Vermis_9,Occipital_Inf_R,Occipital_Inf_L,Frontal_Sup_Medial_L,Cerebellum_4_5_L,Temporal_Inf_R,Cerebellum_6_R,Temporal_Pole_Mid_R,Frontal_Sup_2_R,Pallidum_R,Parietal_Sup_R,Vermis_8,Cingulate_Post_R,ACC_pre_L,Cerebellum_10_R,Cerebellum_9_R,Vermis_1_2,SupraMarginal_R,Calcarine_L,Precuneus_L
SupraMarginal_L,0.024402130102403666,-0.2053856835526596,0.5318796322408567,-0.022676208438093988,-0.3038875160268535,0.04471376094310317,-0.5440126352798287,-0.1219787447810692,0.10383864019975014,0.07737715655597041,-0.49997072649449614,-0.32523309345545137,0.7569478795572397,-0.49911253608983214,-0.3428180722927926,-0.5070949376212611,-0.6571968621728733,0.05020102600466922,0.19772408233387556,-0.5491154246771257,0.2851342298621094,0.5368826487708224,-0.284708969083949,-0.41992384782901254,-0.15735866940254337,1.0,-0.27860005796902637,-0.09640606268594457,0.70562575274803,0.6214802749433315,0.051719322115809624,0.5704675551018269,-0.10230706327844709,-0.3681176881254764,0.5131325134064507,0.45781183109587226,0.11591972794310278,0.44008283266604953,0.2353658950011641,-0.01720129048695155,0.07898350326649496,0.37150298574650986,0.022327965821852386,0.11882218242133062,-0.3918438278464169,0.1330201923195767,0.1667568629925758,0.14861143287179207,-0.43199887305685425,-0.34797214013890587,0.35573790777917225,0.6769659172102339,0.39610088158092815,0.7208854400751165,0.570837365457773
Thal_MGN_R,0.18712281672986006,0.16822849959961966,-0.4392740015651743,0.3783248836491879,0.11554726859075005,-0.4102612841993394,0.3246213375318132,-0.1921942246442332,-0.08068872518287927,-0.607058202260848,0.27311350462064643,0.1495545954817899,-0.34040188721806075,0.16737745853681976,0.05461071267182466,0.46259097083900697,0.6350594687548986,-0.2477537969146154,-0.002631434178331114,0.17683650811712,-0.24968752634967661,0.06651124878833248,0.23358654133242537,-0.14726304774092658,0.04056351917271008,-0.27860005796902637,1.0,0.029294031217023182,-0.6037485309970404,0.16350381675729794,0.2643914290128825,-0.1763418240471981,0.36694361149189636,-0.08027720999610828,-0.25687632293595053,-0.704117836366168,-0.09232357102612672,-0.735537443175507,-0.010765477335382237,-0.10540904873511932,-0.6311784631865162,-0.7553488230028965,-0.6938665819626109,0.33211003002714534,0.2680410911712822,0.1822637125080549,-0.6745930411692458,-0.3969341159141376,0.3127264324125271,-0.08864126129201277,-0.7899575124917382,-0.46133427901063384,0.30871559941118076,-0.6664033918779411,0.37527623433557117
Thal_IL_L,-0.20730944010836555,-0.00554865139310728,0.23652397608127426,0.15274011887596295,0.3419652382784696,0.20296943164485506,0.3448761256922746,0.0321573630905451,-0.017342114391360644,-0.018332267809425734,0.2468429537564309,-0.07802403940699928,-0.09641862781786267,0.21763454414115554,0.061743336777369935,0.021746144382954316,0.11780832132044826,0.22914986748940167,0.09880480346602696,0.4131620826704397,0.263874053521828,-0.026835101138020928,0.0842435696097839,-0.18829001281629756,-0.10450929054682083,-0.09640606268594457,0.029294031217023182,1.0,-0.30232632271498483,0.04628192428090282,-0.41096630264427414,0.2212383985308024,0.2978396592183248,0.2739821948328703,-0.4631069844150649,0.13467704567600183,-0.43202267194737354,-0.22426611262944027,0.2266560997521024,0.26465571817518835,-0.272470296152895,-0.10575274339199017,-0.11248924151972803,0.19808887695638935,-0.032500677107446474,-0.375666657758376,-0.12429883397043501,-0.02676424315689133,0.34466147116841905,-0.06382883904245733,0.028565017279029048,0.11557641766340528,-0.035678392161289395,0.024839793600943145,-0.022461991952455317
Cuneus_L,-0.04791134768062599,-0.08507188856421499,0.5176853045191894,-0.05786935875771907,-0.25730887021513627,0.12031828203560564,-0.6142114012129637,0.1582105532191991,0.3127452617811122,0.3121270982484068,-0.46155949506532135,-0.21719882726089268,0.5613507712399646,-0.4033607451931372,-0.08962621119771147,-0.6317453456836883,-0.7723350009763329,0.11553768373268809,0.17055413197760397,-0.6700873170413172,0.26952399210303574,0.4406395825899787,-0.12265773438802528,-0.04484469084644867,0.1485392905659872,0.70562575274803,-0.6037485309970404,-0.30232632271498483,1.0,0.39154714473994817,0.2175076421627547,0.219527416228326,-0.3671488941489046,-0.2773262093837509,0.7935797135856618,0.5827303060827329,0.42321315288471467,0.8137765075932718,0.059685548079872336,0.027051967181946916,0.4856032840273206,0.644681548993686,0.41750929273120124,-0.027273260418664513,-0.17894776029150122,0.3304713701142164,0.5039270447061369,0.34240568982615716,-0.5685606227035412,-0.101912734455662,0.6175062865867753,0.680629323639542,0.21803516772505319,0.8360356212023441,0.21693751332652236
Precuneus_R,0.12335412389999063,0.004749357242215575,0.2890251792745068,0.6546390338079264,-0.2163207591084382,-0.29991198570668387,-0.24908745630011675,-0.06341408135191569,0.37620584054730954,-0.3225901765403999,-0.06758840499244032,-0.24704641049422196,0.5450700100292588,-0.21294201181865866,-0.03306844233673273,-0.28434243156758066,-0.2225708297920064,0.0725213598813917,0.41862682953931313,-0.4458726287017548,0.19643823822114384,0.83729516790319,0.3082314292493434,-0.43017359623483203,0.2625180636034019,0.6214802749433315,0.16350381675729794,0.04628192428090282,0.39154714473994817,1.0,0.05770499804422082,0.4078997721792201,0.19519767543597139,-0.37235212524261235,0.24834403251860707,0.18828384015126096,-0.0651036382720512,-0.04046632908929701,0.32902446145529024,0.20533362721074497,-0.3764607523924851,-0.12451998392307605,-0.4528342719679908,0.7266295280810623,-0.04674778074133311,0.26028134577406375,-0.18197742653799268,-0.01162971207899546,-0.20640046272159598,-0.3814529595862235,-0.06297906387218341,0.5725410055129709,0.8381965530304084,0.3479294731045082,0.8770317443165309
Occipital_Sup_R,0.12462219897261681,0.08550416795087813,-0.12269360358448253,-0.03013815184505481,-0.044311679394996584,-0.24884197173830575,-0.2426719849136175,-0.14034795971725136,-0.01622419457319019,-0.24075786685099568,-0.2246681391096031,0.05284512315256475,-0.1491733865593254,-0.2879064266403807,-0.08455019259925643,0.053200896222983324,0.04671036563320041,-0.2678210417734819,-0.09525436206567768,-0.34058871319005174,-0.20219319016107037,0.014997348696036573,-0.10105052342917575,0.06083323342668189,0.014894351420024307,0.051719322115809624,0.2643914290128825,-0.41096630264427414,0.2175076421627547,0.05770499804422082,1.0,-0.40877509897798486,-0.2803569404437403,-0.22593402632412182,0.6931847032031753,-0.31847193467163176,0.812139523818496,0.14788116205877294,-0.2574962850226352,-0.42129214848304597,0.04726505333321329,-0.13654071671252554,-0.15057757317043524,-0.11766364015130207,0.08734248796362792,0.8392631941533856,-0.14102952295969534,-0.16550061984508718,-0.18221598900332867,-0.023679879743076344,-0.30005252191988696,-0.2246401306911747,0.1260846755564978,-0.09135144797930182,0.2610396574566666
Temporal_Sup_L,0.051099113789430835,0.2742044212114316,0.39204442486035224,0.09098911619953824,-0.21809084851621968,0.34388736537351106,0.13143905676995335,0.16749430594251452,0.28215313237114115,0.3742683434909522,0.12853236820375985,0.15843857032622213,0.5550335590882027,0.13543526620823307,-0.08567098340320238,-0.11004488628711345,-0.17504739744920222,0.5430180175432829,0.41304487394688916,0.13064495994600245,0.5029156011859126,0.28899378826972416,0.04150422658352901,-0.18585375742678095,-0.024787553267351686,0.5704675551018269,-0.1763418240471981,0.2212383985308024,0.219527416228326,0.4078997721792201,-0.40877509897798486,1.0,0.4955674390252545,0.2563618164676778,-0.13941750417419432,0.4769781252584239,-0.3095036546139972,0.13730089786588784,0.6087255788131266,0.5197284614297947,0.04556273167280561,0.3164847394486801,0.08353593684475862,0.27132286476587886,-0.05228632421691769,-0.3413902723672032,0.2523732690926896,0.4319583488321586,0.09542908104956396,0.1503742646102038,0.36307254920714555,0.48957173339484866,0.09407078750661081,0.3884618637365011,0.23775380644942973
Hippocampus_L,0.2794926505458109,0.6294882638667715,-0.11366795517139622,0.40162021884817384,0.23774830830590862,0.02218309736622961,0.663514511751563,0.2708376379823136,0.3265343040258033,0.0348094953648533,0.5701066502616204,0.5720360185591513,-0.08198492947464604,0.6234856143454105,0.32170135679248735,0.5092209730751851,0.5485403999327584,0.45381373335017416,0.5118857488555708,0.4468239021473328,0.34915174323643267,0.10700214195521313,0.35846944550947296,0.19136143275700204,0.30419959735164226,-0.10230706327844709,0.36694361149189636,0.2978396592183248,-0.3671488941489046,0.19519767543597139,-0.2803569404437403,0.4955674390252545,1.0,0.49054402331297686,-0.43721953125459234,-0.12885191006707594,-0.4029504588970992,-0.38749964647301544,0.5898734696380245,0.5726003292354981,-0.19202336307115295,-0.24299373260430443,-0.25606034224767793,0.4797982459163991,0.4949144447671609,-0.2906065660357976,-0.10862678953281345,0.1957433270209653,0.6292558261266142,0.39732865448189936,-0.23285744711877449,-0.12447037212364082,0.07075615569018895,-0.2373817957743422,0.16319411867576186
Putamen_R,-0.027416404543228787,0.6554006973104404,-0.1759333701155088,-0.0799222733891436,0.3700216620982636,0.3113285132330652,0.7183193805605875,0.5451643636923862,0.41375865101569553,0.4069189152549108,0.6783930587605868,0.7352991468243846,-0.4556617128360158,0.8412076421119012,0.5345811584293425,0.48286806158203405,0.463714614427792,0.5916230510831217,0.36542006099972507,0.7154290799175796,0.3628471553135638,-0.3968405319316294,0.28389201963337846,0.6826233784230321,0.28497780748435175,-0.3681176881254764,-0.08027720999610828,0.2739821948328703,-0.2773262093837509,-0.37235212524261235,-0.22593402632412182,0.2563618164676778,0.49054402331297686,1.0,-0.34343824525397004,0.006781409322086684,-0.11820204943872178,0.08768911136347297,0.49911717932396754,0.5801592181386148,0.36882298305703154,0.1235198606836779,0.3232396640535602,-0.05083804958596133,0.603282500190577,-0.28075199117418814,0.33441033505188716,0.434842528731701,0.683321688280157,0.646098129113458,0.07523193126021838,-0.27737020618132385,-0.5986581254615781,-0.1804119321080616,-0.5166873577061687
Occipital_Sup_L,-0.03461080931212815,-0.052070702963349785,0.24356585414997692,-0.09329296649722343,-0.13437872356945427,-0.10041560391963875,-0.5847527756175375,0.014195199567223619,0.1544950652738823,0.032093024919303825,-0.5222218898266223,-0.14232721376840696,0.24965939415982888,-0.4448116006013762,-0.09633394856948113,-0.4007018542301731,-0.5147520741774947,-0.174068542396829,0.03822137822459932,-0.6902842914478234,0.0065893799906609095,0.28711837141215624,-0.1692709062077356,0.045633895827077844,0.12468012673696245,0.5131325134064507,-0.25687632293595053,-0.4631069844150649,0.7935797135856618,0.24834403251860707,0.6931847032031753,-0.13941750417419432,-0.43721953125459234,-0.34343824525397004,1.0,0.1593796295847425,0.7358755359791063,0.6375906557320092,-0.15711840825234577,-0.2905957206452862,0.34878302900049885,0.34452108536513937,0.2206234614623512,-0.13568739845779634,-0.07951009010718535,0.695466002502689,0.1965160197018983,0.05263825381255935,-0.4778652929337641,-0.1419513678545102,0.2387064591947462,0.32813924366372804,0.2118930998837948,0.5258586826138937,0.274194889697449
Vermis_9,-0.13845121238816702,-0.08664762814168572,0.707076361500881,-0.1848785546406543,-0.2019029466678491,0.5478462735178339,-0.3091168177670652,0.18207002868611413,0.13241061504363974,0.6002699213700721,-0.1469826562140316,-0.15617431307345947,0.5784306593587486,-0.2090719172143571,-0.1639595514066202,-0.608429561978462,-0.6379301003159947,0.43837035096789595,0.13972715557095364,-0.19782450008337543,0.4913479539734809,0.21278835633589413,-0.19489126342042237,-0.1424030698572846,-0.10406649158878975,0.45781183109587226,-0.704117836366168,0.13467704567600183,0.5827303060827329,0.18828384015126096,-0.31847193467163176,0.4769781252584239,-0.12885191006707594,0.006781409322086684,0.1593796295847425,1.0,-0.04479066369257223,0.5758441747027168,0.21745195427755726,0.3206908287043767,0.4646986389210261,0.7790497074562857,0.5650557233732622,-0.04874974296289158,-0.3532799497527257,-0.24158602429923043,0.6804028174794283,0.5345589778254767,-0.33491981248246033,0.015968442546685013,0.8465763691481468,0.7384509063746283,-0.07335719144904784,0.7326323882217963,-0.08337590234891862
Occipital_Inf_R,0.051332281769302546,0.07501168558854898,0.008425914000456898,-0.20162896739056382,-0.13156076684501275,-0.034593774097320874,-0.3017600827035566,0.022476213853756956,0.06368226846945396,0.029294782784291394,-0.28616499343020824,0.05828078708000899,-0.03638307048115968,-0.29760839808141965,-0.047757367925118796,-0.08864904701363795,-0.14248449773673744,-0.14341210734171017,-0.06270774271714655,-0.3776368091731796,-0.06234250439594322,-0.046828836702058,-0.1707569280008244,0.19854730182351799,0.02141282872837669,0.11591972794310278,-0.09232357102612672,-0.43202267194737354,0.42321315288471467,-0.0651036382720512,0.812139523818496,-0.3095036546139972,-0.4029504588970992,-0.11820204943872178,0.7358755359791063,-0.04479066369257223,1.0,0.44139953235902596,-0.20814416685181394,-0.36338641819615547,0.3494194256522469,0.19105216908251632,0.18277512946337915,-0.24869513214507655,0.03488180478991556,0.7613437407765138,0.14273830183780342,0.019283652553748202,-0.2531400410506558,0.08303770511248523,0.028167309766153573,-0.05934812489998483,-0.07565833203616808,0.12777158570443858,0.034465360734778294
Occipital_Inf_L,-0.0681096052436026,0.06182173535830381,0.4284822004883908,-0.3701195810576477,-0.04112865257604399,0.3016414287384275,-0.3685570824457803,0.32883322479726673,0.2697005513116796,0.5299658229107854,-0.28704662909003287,0.03041771243328674,0.24963842513059753,-0.17340372134086388,0.03131460596343929,-0.48440542917449153,-0.6584033151076365,0.26560004427815487,0.05531555991666249,-0.3494583091907142,0.2932089035712002,0.01821934766880906,-0.21739358667267394,0.2629110183020888,0.055082152006972786,0.44008283266604953,-0.735537443175507,-0.22426611262944027,0.8137765075932718,-0.04046632908929701,0.14788116205877294,0.13730089786588784,-0.38749964647301544,0.08768911136347297,0.6375906557320092,0.5758441747027168,0.44139953235902596,1.0,0.032779299938364946,0.1048002891584498,0.7489542899883932,0.7751852295251568,0.686810315964484,-0.3662015014395403,-0.07510528367752199,0.1685161132332584,0.6848261854734473,0.4780500135143216,-0.3825503044921087,0.12113185804384313,0.7049968277349645,0.46414177600873796,-0.2587805411258615,0.7374706242303516,-0.22314252808193344
Frontal_Sup_Medial_L,0.11614228747808503,0.37918475677824204,0.18226144062240443,0.39509560838103186,0.16558254407121437,0.14208348358500747,0.39369615784516976,0.4638623833835269,0.5596168625686351,0.21503743297161698,0.4967922875704356,0.3730587138687152,0.046673691648148274,0.5231185477553266,0.44006249409975423,0.1389309710033636,0.21313813028350773,0.5659598786720184,0.863530772849706,0.22502208995864784,0.556096335998146,0.38899349634549335,0.3465944605790947,0.27240366789429427,0.4088263622143647,0.2353658950011641,-0.010765477335382237,0.2266560997521024,0.059685548079872336,0.32902446145529024,-0.2574962850226352,0.6087255788131266,0.5898734696380245,0.49911717932396754,-0.15711840825234577,0.21745195427755726,-0.20814416685181394,0.032779299938364946,1.0,0.6107489748406536,0.16460421539542505,0.12538208272438164,0.07556217406859804,0.5527206416713295,0.39192707784759645,-0.2005123060308323,0.23373889388686753,0.5295090968831514,0.5204613412982372,0.31239487453961556,0.11419775449056917,0.23419923797743955,0.030474546351555207,0.15097748963201632,0.1403723829798288
Cerebellum_4_5_L,0.12024250312685632,0.5865194485821436,0.20474431187520384,0.26415099544322823,0.20342648563908583,0.24287058827113853,0.465092199083128,0.6580983039990177,0.6088417028163235,0.345265933141356,0.6758573844910067,0.5553735812352956,-0.04620320888596453,0.6240670018853112,0.4943317813818088,0.050001093523684634,0.12004677737130649,0.85725481720776,0.5069520152786934,0.34076495700444276,0.5633308282483943,0.16701332031804322,0.3961706450846238,0.31375969554426136,0.3904949489882353,-0.01720129048695155,-0.10540904873511932,0.26465571817518835,0.027051967181946916,0.20533362721074497,-0.42129214848304597,0.5197284614297947,0.5726003292354981,0.5801592181386148,-0.2905957206452862,0.3206908287043767,-0.36338641819615547,0.1048002891584498,0.6107489748406536,1.0,0.2767266154393248,0.2833527504277269,0.24768750218455907,0.33403139941078164,0.48162880692218435,-0.409108513681467,0.42121990573034385,0.6161132096657066,0.3097383974294785,0.42696161400263993,0.30043190186596697,0.2590691511981424,-0.12295801090970011,0.1680066011497854,-0.11578165275838193
Temporal_Inf_R,0.02352215696231774,0.20548237050368803,0.2943667122823766,-0.5029795170664767,0.10388736302408964,0.46372799444852986,-0.08920313000410961,0.5213205621207451,0.25211426179370794,0.6942757049595429,0.05395123896749657,0.3657290653637761,-0.06586514332592101,0.15535361336490283,0.23127986136378947,-0.22270700446361244,-0.35451315273653755,0.46157129923899537,0.14729441561582424,-0.08590774495312334,0.4010171207511234,-0.21583155015438557,-0.23095591520092745,0.6014678672999714,0.10729525676592076,0.07898350326649496,-0.6311784631865162,-0.272470296152895,0.4856032840273206,-0.3764607523924851,0.04726505333321329,0.04556273167280561,-0.19202336307115295,0.36882298305703154,0.34878302900049885,0.4646986389210261,0.3494194256522469,0.7489542899883932,0.16460421539542505,0.2767266154393248,1.0,0.8093283267522027,0.8847933647560811,-0.4642604148482077,0.16905954347509966,-0.080764051605882,0.8329088421416901,0.6727842555203674,-0.08690974282137323,0.4922106055268303,0.6611965733078955,0.14852393829851454,-0.6023533921802444,0.4413683094319653,-0.5431146303146156
Cerebellum_6_R,-0.12319183254504827,0.03293613899697203,0.6689288371691544,-0.43507084636746923,-0.07707889576942302,0.603955762005162,-0.306583485247716,0.36698342483598156,0.17946469341699478,0.7231049678409617,-0.19561138926871177,0.029614780868037656,0.32558283986504466,-0.14285545163532876,-0.044099286688529964,-0.5956748424836393,-0.64429049302958,0.5013310814128384,0.05828196361479908,-0.24370624935888582,0.46264743893738297,-0.0030419835879470377,-0.28730832081117025,0.15710996834014748,-0.061497090204184604,0.37150298574650986,-0.7553488230028965,-0.10575274339199017,0.644681548993686,-0.12451998392307605,-0.13654071671252554,0.3164847394486801,-0.24299373260430443,0.1235198606836779,0.34452108536513937,0.7790497074562857,0.19105216908251632,0.7751852295251568,0.12538208272438164,0.2833527504277269,0.8093283267522027,1.0,0.866459181792671,-0.36139330408515075,-0.18798944264454087,-0.18488728883725025,0.8066602635775149,0.6729986362509657,-0.3316734920774922,0.20788142452618807,0.9507154988518345,0.5835541759145171,-0.3621635241406013,0.7360285524180565,-0.36004691116853155
Temporal_Pole_Mid_R,-0.20761716854929677,0.1071544827469799,0.41770482479770815,-0.51651292912832,0.087448710325841,0.5614506362956111,-0.1363281929209601,0.4404632964487472,0.14654603065468055,0.7525797891218493,-0.03999785786540123,0.1911038035281996,-0.012390525851541353,0.08826218095295174,0.1606594028913218,-0.3704387192125451,-0.42422034129659014,0.4241976276330024,0.04961362994913672,-0.030094630015514927,0.3421461688328716,-0.2639736510238349,-0.20700061236870212,0.4498641514727992,0.05024269087303479,0.022327965821852386,-0.6938665819626109,-0.11248924151972803,0.41750929273120124,-0.4528342719679908,-0.15057757317043524,0.08353593684475862,-0.25606034224767793,0.3232396640535602,0.2206234614623512,0.5650557233732622,0.18277512946337915,0.686810315964484,0.07556217406859804,0.24768750218455907,0.8847933647560811,0.866459181792671,1.0,-0.4867916095912948,-0.011099319133281464,-0.23777312022362496,0.7619194800527925,0.6168580695700299,-0.10887473064857793,0.37757351420921625,0.818052283689763,0.28010185841502233,-0.6106281988780023,0.48538056095820403,-0.655349191926364
Frontal_Sup_2_R,0.04211282933710867,0.14688445281033968,0.04744667762568999,0.946540409389561,0.008824285393975024,-0.31275634702817245,0.19270084444001978,0.11803898824321968,0.5070886471962429,-0.3520260288760393,0.300620193965018,-0.05198936759111945,0.13373532347687508,0.23323311354960102,0.330379128225819,0.027683641708569684,0.2543684981366922,0.12414911982909203,0.6894337129418482,-0.11345062263054129,0.16091911978609377,0.7646457100091951,0.6813154637152425,-0.13289019454221687,0.5786777418072507,0.11882218242133062,0.33211003002714534,0.19808887695638935,-0.027273260418664513,0.7266295280810623,-0.11766364015130207,0.27132286476587886,0.4797982459163991,-0.05083804958596133,-0.13568739845779634,-0.04874974296289158,-0.24869513214507655,-0.3662015014395403,0.5527206416713295,0.33403139941078164,-0.4642604148482077,-0.36139330408515075,-0.4867916095912948,1.0,0.2885225644022531,0.1318906227344857,-0.3064231763088418,-0.023213838158983615,0.2362168560230452,-0.1466406824866468,-0.258969113612443,0.2915939558969914,0.7266998049329046,-0.02238491519169974,0.6156000641441949
Pallidum_R,0.18322257268285805,0.6756862290751701,-0.4052153115230142,0.35105459396973115,0.3485508125274604,-0.1690550048053404,0.6222371504695428,0.5707336526886962,0.5036424596536268,0.004929977314389788,0.6746867956168063,0.6646604020402157,-0.5073539398328082,0.7935642238045904,0.6286208265686034,0.5050748190095028,0.5384421508777477,0.3177593252248238,0.48137737099155664,0.31433852926754074,0.19488323020456558,0.016979882377396706,0.5172154895643334,0.6826954935860422,0.6098981392224371,-0.3918438278464169,0.2680410911712822,-0.032500677107446474,-0.17894776029150122,-0.04674778074133311,0.08734248796362792,-0.05228632421691769,0.4949144447671609,0.603282500190577,-0.07951009010718535,-0.3532799497527257,0.03488180478991556,-0.07510528367752199,0.39192707784759645,0.48162880692218435,0.16905954347509966,-0.18798944264454087,-0.011099319133281464,0.2885225644022531,1.0,0.11321586533089198,0.048461949806393144,0.2057491748541079,0.4955986158087054,0.570538028324062,-0.27412581430005095,-0.32268185116931275,-0.13456504200806527,-0.34430843999730876,-0.1621696579645813
Parietal_Sup_R,0.04377145385571668,0.02683006790185424,-0.13110893412335983,0.22142369366725953,-0.13734014931897906,-0.35126231839246547,-0.2628646963909174,-0.1263279637608416,0.12591366893141745,-0.31420035147135184,-0.27545211679988235,-0.11024054196004868,0.0018154991286815194,-0.29408027938757664,-0.025859254610176022,-0.02831461909827633,-0.003751644369273582,-0.3489712636066477,0.0438414825061055,-0.46620620971594917,-0.2507458802597364,0.2633684696208985,0.11096070879266492,0.024372688831070095,0.21137903713697298,0.1330201923195767,0.1822637125080549,-0.375666657758376,0.3304713701142164,0.26028134577406375,0.8392631941533856,-0.3413902723672032,-0.2906065660357976,-0.28075199117418814,0.695466002502689,-0.24158602429923043,0.7613437407765138,0.1685161132332584,-0.2005123060308323,-0.409108513681467,-0.080764051605882,-0.18488728883725025,-0.23777312022362496,0.1318906227344857,0.11321586533089198,1.0,-0.20615823699466934,-0.2624124702780041,-0.255463847641328,-0.12565980032804513,-0.2688332322703436,-0.03845518732333323,0.34214747318355665,-0.015865908883266125,0.37241762154139824
Vermis_8,0.038265532298463405,0.1892522207951203,0.3817428265317861,-0.37429726858384094,-0.08233312980959404,0.5082217708735396,-0.07422081528301176,0.5059434578935015,0.2713254638497573,0.6924191912052632,0.14765304666901596,0.2483938967940527,0.16014387873189348,0.12419829872018745,0.11459908882956053,-0.3198226197561982,-0.4002737853944496,0.5794560932349563,0.158447900452805,-0.04389301543756902,0.4683147520321418,-0.07151720181252655,-0.17724749714097676,0.34787060865472186,0.03658159968593383,0.1667568629925758,-0.6745930411692458,-0.12429883397043501,0.5039270447061369,-0.18197742653799268,-0.14102952295969534,0.2523732690926896,-0.10862678953281345,0.33441033505188716,0.1965160197018983,0.6804028174794283,0.14273830183780342,0.6848261854734473,0.23373889388686753,0.42121990573034385,0.8329088421416901,0.8066602635775149,0.7619194800527925,-0.3064231763088418,0.048461949806393144,-0.20615823699466934,1.0,0.7146832871160571,-0.16542862740316192,0.48858279063550597,0.7344278607117097,0.31196609964922617,-0.48214290328836323,0.4813526561342406,-0.4689702862505492
Cingulate_Post_R,0.14162424833425036,0.4047598168133629,0.4266446598939128,-0.12226583039961943,0.020663568328117613,0.5103339141843112,0.14402215786594874,0.5941726107391684,0.41011811755925875,0.6628153068180844,0.35942488895118996,0.40571600141864933,0.09680091011458512,0.275089455244682,0.21591146674617592,-0.20561088000807637,-0.14964517839443017,0.7139568333622935,0.374913026407658,0.1475653471147895,0.6082045422544125,0.01652201491169575,0.016480251509821832,0.3098731363807767,0.1315880381885719,0.14861143287179207,-0.3969341159141376,-0.02676424315689133,0.34240568982615716,-0.01162971207899546,-0.16550061984508718,0.4319583488321586,0.1957433270209653,0.434842528731701,0.05263825381255935,0.5345589778254767,0.019283652553748202,0.4780500135143216,0.5295090968831514,0.6161132096657066,0.6727842555203674,0.6729986362509657,0.6168580695700299,-0.023213838158983615,0.2057491748541079,-0.2624124702780041,0.7146832871160571,1.0,0.07520770671840939,0.455454112159436,0.6124136781572587,0.3231329241732907,-0.32691693466142996,0.3850085901848629,-0.2777725757365684
ACC_pre_L,0.0068001572690339985,0.4655009768350266,-0.28958261259867923,0.2152194268449363,0.49609313697053564,0.035581337549811826,0.7061479150792161,0.2180148226113487,0.2488076097123881,-0.01473736087552811,0.5851160323889844,0.5321647277435813,-0.48391893309264494,0.7233898679034584,0.5077298513031175,0.6482951891333384,0.6860529294621933,0.2726081622523024,0.4713398266851162,0.6346659962210742,0.18912278130045226,-0.24861401656197984,0.3660171908687193,0.4805560563033864,0.32666665540372897,-0.43199887305685425,0.3127264324125271,0.34466147116841905,-0.5685606227035412,-0.20640046272159598,-0.18221598900332867,0.09542908104956396,0.6292558261266142,0.683321688280157,-0.4778652929337641,-0.33491981248246033,-0.2531400410506558,-0.3825503044921087,0.5204613412982372,0.3097383974294785,-0.08690974282137323,-0.3316734920774922,-0.10887473064857793,0.2362168560230452,0.4955986158087054,-0.255463847641328,-0.16542862740316192,0.07520770671840939,1.0,0.33417867710012233,-0.34969770090769586,-0.4396276488475657,-0.2548477768120854,-0.4281866435254442,-0.16631760138527465
Cerebellum_10_R,0.18935800177625353,0.5779984694725887,-0.25304510459382773,-0.14030142298083603,0.025274072350392963,0.2977353568712291,0.5696987055487661,0.5036196084377508,0.21759621596749718,0.4760344349933521,0.5667427597128178,0.6965218536847904,-0.2665162217573046,0.5963008032385472,0.2833058418472595,0.4098381909289319,0.3305756457588676,0.4848850683565687,0.25000652705524645,0.4176714908947737,0.3181214268887809,-0.30472851224155667,0.0668719048838428,0.5918381948220134,0.2215205885248828,-0.34797214013890587,-0.08864126129201277,-0.06382883904245733,-0.101912734455662,-0.3814529595862235,-0.023679879743076344,0.1503742646102038,0.39732865448189936,0.646098129113458,-0.1419513678545102,0.015968442546685013,0.08303770511248523,0.12113185804384313,0.31239487453961556,0.42696161400263993,0.4922106055268303,0.20788142452618807,0.37757351420921625,-0.1466406824866468,0.570538028324062,-0.12565980032804513,0.48858279063550597,0.455454112159436,0.33417867710012233,1.0,0.09802748887721385,-0.32293549966932084,-0.5389760083619037,-0.24056715995191089,-0.5110863538452013
