,Precentral_L,Precentral_R,Frontal_Sup_2_L,Frontal_Sup_2_R,Frontal_Mid_2_L,Frontal_Mid_2_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_2_L,Frontal_Inf_Orb_2_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,OFCmed_L,OFCmed_R,OFCant_L,OFCant_R,OFCpost_L,OFCpost_R,OFClat_L,OFClat_R,Insula_L,Insula_R,Cingulate_Mid_L,Cingulate_Mid_R,Cingulate_Post_L,Cingulate_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Lingual_L,Lingual_R,Occipital_Mid_L,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R,Cerebellum_Crus1_L,Cerebellum_Crus1_R,Cerebellum_Crus2_L,Cerebellum_Crus2_R,Cerebellum_3_L,Cerebellum_3_R,Cerebellum_4_5_L,Cerebellum_4_5_R,Cerebellum_6_L,Cerebellum_6_R,Cerebellum_8_L,Cerebellum_8_R,Cerebellum_9_L,Cerebellum_9_R,Vermis_1_2,Vermis_3,Vermis_4_5,Vermis_6,Vermis_9,Vermis_10,Thal_AV_R,Thal_LP_L,Thal_LP_R,Thal_VA_L,Thal_VA_R,Thal_VL_L,Thal_VL_R,Thal_VPL_L,Thal_VPL_R,Thal_IL_L,Thal_IL_R,Thal_MDm_L,Thal_MDm_R,Thal_MDl_L,Thal_MDl_R,Thal_LGN_L,Thal_LGN_R,Thal_MGN_L,Thal_MGN_R,Thal_PuI_L,Thal_PuI_R,Thal_PuM_L,Thal_PuM_R,Thal_PuA_L,Thal_PuA_R,Thal_PuL_L,Thal_PuL_R,ACC_sub_L,ACC_sub_R,ACC_pre_L,ACC_pre_R,ACC_sup_L,ACC_sup_R,N_Acc_L,N_Acc_R,VTA_L,SN_pc_L,SN_pc_R,SN_pr_L,SN_pr_R,Red_N_L,Red_N_R,Raphe_D
Caudate_R,-0.137835153,-0.034160764,0.14205042757805206,0.2080860073894696,0.19417182683998097,0.36401931238806146,0.15191521709103992,0.4501453792052356,0.5859238146511332,0.5101312140049582,0.6349386781861848,0.5186946281654528,0.19007253730676302,0.521339729,0.1564089767617112,0.20453379418013432,0.500822549,0.7109511640108858,0.12190246284302372,0.088364247,0.034532507,-0.133080204,0.082806908,0.076397981,0.12028738145070503,-0.197331066,0.4639809037398791,0.20836082341119622,0.2820943604625125,0.4606378612247607,0.46352842860068305,0.10113500593174163,0.49932358631247686,0.13078264306470763,0.079017474,0.14147365525491976,0.21167407447447525,0.039615599129026374,0.18930925052794664,0.5378251286889224,0.33516813823902486,0.41481881079565414,0.4302793926914779,0.4612726164636171,-0.129305534,-0.339899892,-0.388729769,-0.033500297,-0.244836203,-0.40533038,0.030041644073671957,0.13725840811195533,-0.22520217,-0.123241547,-0.277409279,-0.272465177,-0.265885046,-0.183491279,-0.247799906,-0.277799181,-0.443228463,-0.407719693,-0.146892394,-0.187697341,-0.2341531,-0.035862723,0.6796956229901434,1,0.7187788467559907,0.7837911607269992,0.372987718,0.2763912914288354,0.2060926770979262,0.656528304,0.18629044152927346,0.36355864333361954,0.082885463,0.020079223878411063,-0.033081697,-0.218642638,-0.258318595,-0.530897802,0.076530453,-0.20573559,-0.293400733,-0.328247951,-0.178400722,-0.394641715,-0.367339341,-0.214583656,0.5225792820940085,0.4750064969463324,-0.245991003,-0.197494343,-0.305016828,-0.422679564,-0.164374428,-0.278817585,0.3900928979535704,-0.44875973,0.5734538925485706,-0.254128249,-0.011231469,-0.247393694,0.3296572071528469,0.46272948209611586,0.3999857719944212,0.2593818674328978,0.47730366922912193,0.49165943155654773,0.5618791736062143,0.49141367048038653,0.6023932985143501,0.23965039178315795,0.4491665411745397,-0.291614084,0.5761340602951468,0.021868838533992418,0.4924439056289712,0.4121302736716482,0.4322874147459343,0.5118552192574513,-0.283538352,0.29453508891835267,0.5648664433676174,-0.345989787,0.5136939838782777,-0.262659324,0.48704721467869233,0.3126788726142705,0.35903231257698937,0.5160037102062281,0.093711126,0.2903919347611417,0.5000132579814922,0.43754617130061657,0.19482379027245222,0.5391470999756345,0.6195757974927828,0.18996653397886867,0.5867412113734465,-0.430392648,0.23759384803786682,0.3769370141131147,0.2780160953304067,0.26025355971556313,-0.31601193
Putamen_L,0.16697057327979292,0.28725741393911014,0.14060591665764965,0.3078035722148131,0.1027431289596648,0.4249452225040056,0.33071670993847296,0.30408917574484057,0.4881422660983473,0.32338688626727496,0.4778735998733123,0.22484750564496145,0.3722198083460045,0.4446331342788285,0.35435294839207354,0.3721056031657276,0.45299308699661495,0.4940240086173587,-0.033710615,-0.082149574,0.1489992950413198,0.023468153803609646,0.27295795099029796,0.16100273831556444,0.11513446662241363,-0.261179737,0.3185447580884998,0.080915906,0.2036232829803353,0.21944187280577523,0.2693321600890525,0.017215579827819922,0.3621998490943069,0.022196017791937098,0.044623771404737035,0.5050046688396008,0.2297397242078105,0.21605036370587474,0.3602586897428276,0.3634930880335044,0.3536541777708555,0.39964017338111424,0.4611586658236056,0.27770324530789053,0.11625283319411882,-0.119154475,-0.124432705,0.16538390359312016,-0.059814636,-0.205609638,0.14769458996203896,0.062641838,0.048894428,0.1740537529566494,-0.045939271,-0.017535406,0.014173882064302541,0.069443819,0.026951959,0.018449709762609196,-0.186704169,-0.15493989,0.10716771302770944,0.060556834,0.12917767976386466,0.2880663176875302,0.5503804812356462,0.7187788467559907,1,0.5473826627542528,0.634050841,0.6206516144418757,0.30821858483406117,0.5104542253332416,0.19336380256951527,0.14232015368635356,0.031161662,-0.159984851,0.171969406,-0.194474763,-0.269285499,-0.286524428,0.17661250895994168,-0.144305218,-0.166134278,-0.180106398,-0.161630166,-0.309539589,-0.111165853,0.081697649,0.4918992733662699,0.46450120836277753,-0.099374348,-0.189320739,-0.228257968,-0.322122898,-0.207876215,-0.199874571,0.22148328731681663,-0.209904147,0.6061677433469053,-0.13746818,-0.115442338,-0.045996908,0.10741544892992254,0.40403945960174625,0.2425171785409142,0.20288416448989668,0.24332405447857688,0.3809193676744726,0.5234021438451478,0.3290474602673933,0.8406987841804828,0.12992170839241218,0.5628321213882921,-0.229337193,0.6113862636682195,0.084637289,0.31677330216890315,0.633319453,0.3002338252232896,0.5494112418004488,-0.153244119,0.3917655822058581,0.4605653423169017,-0.163989422,0.3062986534944615,-0.10278803,0.594486166,0.1581403575467327,0.1263603410989411,0.34922303316777864,-0.06777598,0.077895532,0.23978575932654586,0.4692056424780137,-0.028478215,0.3490963557659911,0.3870218883107036,0.4813975950578365,0.3281060130829532,-0.151652037,0.4224603938789722,0.4131660701754442,0.3827065042664697,0.3283213920977106,-0.322220506
Putamen_R,0.047555187,-0.15851779,0.3317791973185903,0.29414816387313547,0.40853927548072166,0.39160516127178546,0.28692378370438376,0.6765655297863025,0.7603533989800215,0.618704995,0.6588594518120364,0.6738619091041019,0.26910771736530703,0.7722426949176945,0.3560354363913265,0.39578020166613415,0.5419687606481894,0.761371626,0.3617323771319057,0.27269781613662497,-0.116867222,-0.203905133,-0.037962086,0.16964579359804943,0.1483429785337002,-0.032067185,0.5456628892239181,0.16513142824545707,0.493270168,0.6563398857801609,0.5187273215351081,0.13142451362281782,0.7059903145229288,0.32712462807691894,0.43968955732287524,0.22844025897472559,0.5366435203570986,0.25011719388513337,0.3793772866112667,0.7768810935983774,0.5724006696194419,0.6371145756052592,0.4705632535475332,0.5683293594990395,-0.098385597,-0.249184132,-0.362051781,-0.087626317,-0.165939697,-0.369589889,0.17266070717906085,0.36369692144708676,-0.104621878,-0.218895656,-0.314680659,-0.36267397,-0.18296013,-0.281390348,-0.065984618,-0.309305733,-0.414310732,-0.416781648,-0.150900865,-0.137685636,-0.264877488,-0.128716207,0.6740723610306141,0.7837911607269992,0.5473826627542528,1,0.22669855980065526,0.27712185032349945,0.3850486636221889,0.832823243,0.24561102099484025,0.5766920042380436,0.049559681,0.1969440315066992,-0.031840731,-0.091218449,-0.247307837,-0.526376821,0.10062620955441377,-0.068089503,-0.241826601,-0.249626175,-0.08448451,-0.320623301,-0.350132159,-0.11116595,0.6628326315913413,0.6064188071962638,-0.145196842,-0.048450097,-0.216988251,-0.362877981,0.017247392785630814,-0.209301026,0.6388750975008903,-0.383410888,0.6215842865355922,-0.175198996,0.19926725644236118,-0.193881052,0.5141165357580492,0.5732561533360788,0.5992348834647374,0.41580866018678847,0.6773716807610759,0.6566756603263718,0.6578640714160119,0.6461618808819056,0.44484688,0.36235000344130275,0.4054060588911853,0.045052126274633786,0.703895006,0.089215752,0.737823434,0.3117469094867224,0.6830362859913978,0.5510284934128938,-0.113127602,0.4700522233935772,0.5887866805275759,-0.231098958,0.6647849876072958,-0.147576894,0.5579544302195614,0.4819173338596667,0.527833217,0.561397159,0.083113806,0.4496273467802565,0.6406166226854558,0.5399345540607156,0.44088096624002293,0.7063305690194506,0.764533796,0.090375031,0.744234711,-0.390813156,0.19758894937099775,0.4356931266960893,0.21681066782315597,0.15438158220883558,-0.243432992
Pallidum_L,0.3488052290763857,0.25988687929537607,0.37063718594961886,0.2979498523879749,0.28912320271026215,-0.080666254,0.27727682623508215,-0.014737176,0.040936356,-0.181972787,0.067288987,-0.236138527,0.292648747,0.1801590863622793,0.45412795447787196,0.4365903278568113,0.031616823719254894,0.017323048,0.17387531173927953,0.2283584699140766,0.19437841453695168,0.2312667106376601,0.2934145872344062,0.099721283,-0.071659507,-0.381257234,0.042042539,0.024138804,-0.089850908,-0.067720904,0.003598365,-0.058208051,0.2640023387968736,0.28070864401036283,-0.023782699,0.180481152,-0.002288031,0.393330114,0.44565093216678764,0.036087458,0.1642443037448585,0.19961588205455666,0.13874859208242277,-0.312576998,0.39765388394036655,0.26073230120656515,0.3823898443264746,0.43094426585046536,0.2017982945595509,0.30343265451206464,0.4092753483503242,-0.026186699,0.23123670132542073,0.2245084405220187,0.2570178701330099,0.2812237384431764,0.17700185344472238,0.3316703169604128,0.16887498914800173,0.29489975442440297,0.2505431247071114,0.2854546517744311,0.36791796303411456,0.3510927609926168,0.3110783325990757,0.21431485856259982,0.491204147,0.372987718,0.634050841,0.22669855980065526,1,0.5892880445171685,0.010909353030460337,0.22850341494637572,0.4456630846204621,0.12722872386686215,0.35133148548972454,-0.141889576,0.5184948613632363,0.11662440124191896,0.10110251217038797,-0.083051532,0.37390398348528187,0.054030213,0.15046739376439422,0.14917330019215758,0.012285578560119083,-0.126133925,0.2492129678398678,0.28575635369527846,0.24216194520817197,0.3176442181295061,0.16798008731596858,-0.014600506,0.16581946818682683,-0.076049383,0.080153237,0.21776908587531174,-0.070604847,0.21551783376354114,0.21259298111729164,0.097409471,-0.02658541,0.28283594274820034,-0.291948596,-0.11411503,0.1276928651853587,0.23075974919031736,-0.244747454,0.026095853,0.071836578,-0.036027566,0.6330751883625736,-0.042605433,0.43556377257936735,-0.171336419,0.20744189709266214,0.12847702249657247,0.020447197745904144,0.2805726651806374,0.1469058673474443,0.2103159840486397,0.13359705852697912,0.31078534423897913,0.004924756,0.29301858049246404,-0.110108514,0.42816583887148096,0.367948087,-0.108830888,-0.148174381,-0.115008565,-0.251784328,-0.027514883,-0.21020938,-0.061991977,0.16131437757844566,-0.078129596,0.10974079353374365,0.621816444,-0.090741825,0.3546649487434644,0.513278109,0.2904689404024736,0.20412447399950198,0.37326115211132666,0.20392619096514292
Pallidum_R,0.5261961819891622,0.46871948386964324,0.4341588595663626,0.4014016989088574,0.260629256,0.14948973523359604,0.36221149577696743,0.052690038,0.2345467324636882,-0.129090407,0.221071699,-0.137502912,0.3051858757310313,0.29370647568527414,0.5647239178379225,0.5532361181206491,0.17170053567169766,0.074991489,0.087642128,0.1460946147700929,0.18181303330299606,0.20892409760349248,0.21845363237276333,0.13304182716627616,0.17586774325330187,-0.122244992,0.161706098,0.040424596558139306,0.086559913,-0.077473921,0.09847765,-0.121018338,0.3154093275613397,0.082341562,0.1613068781871567,0.49508478087824004,0.19813979662889056,0.5246549519456374,0.47716008921635283,0.083000514,0.29483965429685405,0.2629688868747185,0.2991154733426536,-0.016653376,0.45195084765484833,0.3318695850688661,0.3590142231481409,0.3908698600305141,0.2513777392007284,0.30552306613679386,0.39921253849869887,-0.030759724,0.39922834246178907,0.47972657627211013,0.3159455631182254,0.373943278,0.35595668924992957,0.4117299927189455,0.43283254700943175,0.40094296802706764,0.33086336640296177,0.3390378814434707,0.49697108768053366,0.4900816648915033,0.49707918361505854,0.48561921540242964,0.3945796363182084,0.2763912914288354,0.6206516144418757,0.27712185032349945,0.5892880445171685,1,0.18549803084980426,0.25455272420882047,0.40475082014206815,-0.057399944,0.28389751598574914,-0.215903952,0.576842496,0.003377967,0.071409839,-0.035907207,0.42332864662509323,-0.016082575,0.15537519238592565,0.09424139,-0.002981559,-0.104222843,0.2774678156720161,0.3996233300159567,0.2931857072588838,0.3026491739901474,0.2188808045178681,-0.091794089,0.092817338,-0.101930699,-0.025768705,0.19654049948488525,0.027267962424306125,0.21498739100787978,0.3837978054485971,0.10497645509879655,-0.078361832,0.2038016448107584,-0.052344906,0.2182854338895362,0.069679668,0.19901527064956034,-0.062139918,0.18897442242236168,0.2102159161081575,0.020932493076005285,0.6558378853379611,0.1023885823278455,0.4409691291095802,0.036788057,0.3449937634899679,0.2184175617692849,0.077323934,0.44259439816000773,0.095123244,0.3361341074085875,0.15155782536042137,0.25828056386510984,0.16789238241520169,0.21671826317964282,-0.055582348,0.3023496895072494,0.33484265717844997,-0.178721033,-0.145766183,0.093399811,-0.060138964,0.028471984965223112,-0.073511799,0.22923395683207146,-0.059863098,0.10121972470352508,0.012816046800318986,0.3768916724042902,0.044005826,0.16632964919576626,0.31942948737912213,0.19592953084713038,0.23199113115312553,0.26652823194575814,-0.065569544
Heschl_L,0.3929186331368455,-0.135899741,-0.040990069,0.10622511723787183,-0.034692885,0.29043612568628685,0.6820613884780342,0.6190833294293591,0.5080085593267293,0.5123455342731178,0.10412453742600479,0.3213698340108872,0.7810160848629303,0.5163119119734779,0.25628249931381064,0.19554960402445784,0.2663772996412413,0.20455652459045814,0.096762119,-0.100559172,-0.461842554,-0.458776815,0.051661534,0.018756495,-0.207794204,-0.107060613,-0.017381212,-0.043163238,0.3211022604439989,0.2655800243778073,-0.100555547,0.1758528880617594,0.5165532831709697,0.3651119168116201,0.32630233027826216,0.4959378643019832,0.41375274064952317,0.3883733380730123,0.32981708879165045,0.43649788921820654,0.1533316395215038,0.4004892212036088,-0.096641201,0.3926004686580824,0.21416452255935747,0.18444958629507763,-0.095190684,0.12612339838449768,0.24172215722794807,-0.197108761,-0.153935581,0.5793414072733887,0.38309693749875967,-0.13213644,0.015265837700016483,-0.218301599,0.37706970720512206,-0.257114395,0.42125484578325884,-0.092257678,-0.042648385,-0.145613679,0.08053931,0.016733208,0.10453284364658354,0.090487056,0.094797184,0.2060926770979262,0.30821858483406117,0.3850486636221889,0.010909353030460337,0.18549803084980426,1,0.40278755569880387,0.20989639735086132,0.4786903326448506,-0.433605731,0.40930841802565177,-0.209319202,0.27439376760988915,-0.296556782,0.042628615434477476,-0.42162164,0.34130553324919916,-0.217101762,0.059305655,-0.083988195,0.12846829796296547,0.1559170953948476,0.3264967545848044,0.47120498873399663,0.39064050645227183,0.15531194402043413,0.2594409880452466,-0.239823041,0.1510161693884343,0.071348438,-0.156765901,0.2946522817943086,-0.038780846,0.42750898833891593,-0.044575414,0.006246436,0.002693584,0.39365282776126914,0.31054888888581966,0.20563698350000448,-0.095748936,0.3290019481816689,0.1324824305240983,0.3141790981090789,0.10394296737134016,0.2888619283072783,0.079032508,0.18165838467806752,0.27588935269217507,0.3551828404356176,0.1399646751117886,0.47693599427186456,0.2807953208286611,0.2910639087560273,0.3604296068921504,0.1304246348283657,0.2957240477627445,0.2184007065146112,0.002432625,0.20824155499728977,-0.114882708,0.36804327165185824,0.097107381,0.2581777550207603,0.064812606,0.052844354,-0.011528676,0.27388860685555566,0.38453004226974824,0.12426239113270053,0.20952656403515482,0.15955687960044582,0.03607622,0.14174870399364067,-0.030729302,0.025628843775665662,-0.012331929,0.12978594644953775,0.1950720220504123,-0.089305002
Heschl_R,0.046279002175007244,-0.07719946,0.28568117845956936,0.3714636873474197,0.4033672717794141,0.5166285457004085,0.39757880557538466,0.6855050928463047,0.7383836804446785,0.575751535,0.5279744494490425,0.5186938785846967,0.3124652635342294,0.8513634034017458,0.42324839164857525,0.466787799,0.4430866613732784,0.5967043714988678,0.3356958973620776,0.1970811015954541,0.013341869,-0.080943172,-0.034832221,0.1557437702766305,0.15548311623779296,-0.000624921,0.4145548292085898,0.15831024058016196,0.34189323052825954,0.5159728177280478,0.3649331636508416,0.12350524895224116,0.6611369162728996,0.32199548101762165,0.5358393989067799,0.3487005457586377,0.6113156812267924,0.3573404980242682,0.4888945453405191,0.7271648246749411,0.5404274921985897,0.6227504238835112,0.39651203602368107,0.4017124119441973,-0.031705529,-0.187553591,-0.324991743,-0.007735372,-0.089468104,-0.32010571,0.31456372976817215,0.3313553571627841,-0.155817968,-0.209814839,-0.397477195,-0.407962003,-0.262583057,-0.25938754,-0.086957578,-0.200779152,-0.450161009,-0.402574986,-0.233209091,-0.172091351,-0.334267673,-0.22409843,0.6494139324702892,0.656528304,0.5104542253332416,0.832823243,0.22850341494637572,0.25455272420882047,0.40278755569880387,1,0.25737875944398403,0.6347947457760131,0.007739436,0.14590522333427916,0.056911302034445145,-0.049299758,-0.214301394,-0.422556817,0.19659085688341305,-0.033809639,-0.110428788,-0.197835425,0.009141563,-0.219252212,-0.264976054,0.009775099,0.7570408860305481,0.7015222091825107,-0.044296005,0.027792359902417504,-0.097842201,-0.303024146,0.065347726,-0.180065791,0.6674942949069224,-0.230954629,0.6534286278027123,-0.020113365,0.2624098431041279,-0.071731229,0.41988011217258764,0.5170554664929847,0.5790843321696578,0.4117452899383102,0.6142868839795437,0.6459947698033708,0.617797653,0.6328424939867678,0.39459558265646283,0.31951987329731973,0.40913369409464356,0.10099421507456516,0.6849011090286254,0.1792327000275977,0.7370178480173626,0.2953630713712123,0.6900886135950888,0.4230010900782107,0.007695456,0.5654359413094631,0.5852928526292623,-0.122696114,0.6473657227813014,-0.034021682,0.5357059906215825,0.500844558,0.47690870632678506,0.4791190930572902,0.003933765,0.367182899,0.5259165231861372,0.5177463195947112,0.45521834557716395,0.5319538710076344,0.6428398093542399,0.1344059078306139,0.67804618,-0.224210015,0.23200941526983557,0.45049133435883926,0.200051235,0.13137039595004993,-0.152950082
Temporal_Sup_L,0.4806022813992024,0.008078029,0.3136158729295745,0.15640094658363274,0.25141668,-0.256174242,0.65028677,0.070947431,0.060961449152844994,-0.229681202,-0.227418398,-0.331187155,0.5368671544303547,0.25719043033704203,0.34549064211923863,0.400502308,0.010042669342669305,-0.182884643,0.17039162621377058,0.22336115821823108,-0.005478367,-0.09198671,0.17239426136675817,0.005199904,-0.11317843,0.013196025497474409,-0.234413836,-0.133150653,-0.162215459,-0.298721608,-0.27928694,-0.001203617,0.48699436877027147,0.5902171441642852,0.19107778691179753,0.26506543778641495,0.037675123,0.5818731612079359,0.30093782906231603,-0.105336368,-0.061839228,-0.15878899,-0.325622026,-0.298753484,0.6478581756748849,0.6408839628711033,0.474946631,0.6057732214431559,0.5737271259095117,0.5936057992683934,0.5309887327580382,0.2586741451451843,0.3857134587262992,0.031861127,0.19831381605767598,0.1518412285763149,0.25349441786264587,0.18484429580422737,0.478881664,0.36127483765684665,0.45841787984253857,0.39142196781032973,0.41297463533556095,0.3638199385154351,0.18585351819381513,-0.018789539,0.29914200360738624,0.18629044152927346,0.19336380256951527,0.24561102099484025,0.4456630846204621,0.40475082014206815,0.20989639735086132,0.25737875944398403,1,0.31104374924434186,0.47603259723128993,0.13209845356634264,0.7288450085456064,0.48526371692548775,0.47983371723354834,0.13665835499040863,0.3857566473956981,0.2960031636367203,0.47571789701265965,0.36447341012030837,0.35877417424879016,0.3006999264723267,0.5859173660292458,0.4726660575055539,0.295747091,0.38152668410579166,0.5663365298605609,0.36226252487483057,0.4927750010571397,0.34926263205323604,0.47618229748310575,0.46761964657260346,0.000104272,0.548857347,0.034768986,0.5272730946564042,0.1324127650777178,0.47425645434421176,-0.16561259,-0.197253153,0.016822152555966738,0.3146288286089506,-0.303834192,-0.166149925,-0.286222305,-0.230385174,0.36514890658817006,-0.173594205,0.077757767,0.000561359,-0.138835004,-0.006112702,0.025875811319036317,0.028704426416954004,-0.037633966,-0.201291225,0.37364675862687646,-0.002731509,-0.140508856,0.5712493243116202,-0.284393612,0.5507241202887797,-0.135905311,-0.085872557,-0.169818652,-0.160036183,-0.121797912,-0.318460985,-0.355708542,-0.162050765,0.25002773760290536,-0.206068226,-0.117814715,0.065613917,-0.134113875,0.3142116774794256,-0.017956743,-0.144102243,-0.281139798,0.000334846,0.5167488399448856
Temporal_Sup_R,0.083431796,-0.512048511,0.053365817,0.034497587,0.1655767356511441,0.010980113617395738,0.5779765477213511,0.6202471170882357,0.3049213915305848,0.4804107483190751,0.058537779386537314,0.3219945894963583,0.5551249505049619,0.605056235,0.17366856071649872,0.14246873962496961,0.2760574701830549,0.29140355045858335,0.37587869637521687,0.17579383897768042,-0.381952923,-0.426867881,0.099985503,-0.054609349,-0.226943883,-0.20817066,-0.091938989,-0.128714539,0.17143741595085196,0.3745843899499428,-0.178647727,0.2433444274372516,0.7460238825099292,0.7333793152826735,0.3115234543680577,-0.007694158,0.26212571473104135,0.422196013,0.24946199514426354,0.5066955533424631,0.12187614146888383,0.39464199008021367,-0.189993404,0.16548114343582093,0.24402660087340777,0.20595803917828784,0.016209295310153016,0.3185122136450752,0.3330375414535854,-0.0151373,0.23341972263129598,0.7404098637128417,0.035704394,-0.58138986,-0.221313248,-0.483343376,-0.070218395,-0.415629335,-0.05756414,-0.234624744,-0.213025215,-0.221489576,-0.172202236,-0.246201495,-0.351629253,-0.542744245,0.28644456942361834,0.36355864333361954,0.14232015368635356,0.5766920042380436,0.12722872386686215,-0.057399944,0.4786903326448506,0.6347947457760131,0.31104374924434186,1,-0.139097921,0.702905212,-0.093457711,0.5986908005988172,-0.097294141,-0.078795863,-0.21646132,0.5715128236786309,0.10985568212742074,0.3044775854976919,0.2851051432006712,0.2643625075006367,0.13013609784534855,0.35825800783562817,0.5596657742285628,0.6271183491092733,0.3490249227545346,0.5917100078772988,0.20615103178365965,0.2464782696250953,0.5438852612201188,0.15895828239285215,0.5084831721031745,0.10349370429345126,0.17119802443101229,0.23936013851518628,0.46770142777683826,0.33944554577911795,0.21542553588102317,0.093967328,0.39572978243777535,0.050422373,0.23727299145250727,0.097020471,0.10944371831087618,0.14044587910565734,0.14139024123538166,-0.087685666,0.28061297564691207,0.1875215768695595,0.1789266699765687,-0.043030403,0.60063973,-0.007547256,0.41011422478849185,0.3481385596752048,0.4313839077239957,0.44455448526674285,-0.010365533,0.31690887758222613,0.2698342200402465,0.26991509017992965,0.14583021485567552,0.16479013183415012,0.3107698488090888,0.1892615463726188,0.036512580466407665,0.067739952,0.17016875499424117,-0.027897293,0.6155938945701239,0.22095290085151179,0.45156430461389013,0.075285423,0.27482346691136844,0.030105560507310457,-0.024059274,-0.005315842,-0.233226774,0.10559263372553684,0.36573980613867907
Temporal_Pole_Sup_L,0.001564705,0.14382426327813252,0.392685999,0.14872422990441886,0.38484049884153376,-0.247111019,-0.053424601,-0.20786799,-0.130314685,-0.321517598,0.035401325920945574,-0.252103071,-0.244174072,-0.072547914,0.1188147627752052,0.15336462084449837,0.079323782,-0.030335817,0.18564036799034184,0.31585101243665603,0.2795546257605725,0.22900409049462306,0.16182499121514304,0.1153554526297115,0.13122719401961108,0.11844438683279267,0.14869304923337687,0.064469416,-0.002797914,-0.235979949,0.11681341424630115,0.0932802,0.1651002380556183,0.17749685272100846,-0.043087636,-0.128532021,-0.11373296,0.17420623342500496,0.071257568,-0.288749757,0.018640272492013058,-0.286259948,0.03996824,-0.372115683,0.3014593537201161,0.2573291233668559,0.30377122788008687,0.34460293261656005,0.23404227893079957,0.4438657441072082,0.53359595,-0.255989458,-0.105875402,0.15765470497642828,0.009761417,0.18053796827853894,-0.172837248,0.26674461861892335,-0.006738207,0.2626166382332434,0.22153295437383302,0.27860705354875603,0.12614073089306585,0.13678902936628884,-0.028218546,-0.038354656,0.3500943557210317,0.082885463,0.031161662,0.049559681,0.35133148548972454,0.28389751598574914,-0.433605731,0.007739436,0.47603259723128993,-0.139097921,1,-0.163824139,0.6861359318832619,0.057512789,0.6865646015063194,0.098847871,0.6610754568004686,-0.055389508,0.505672569,0.180473673,0.34622639091123936,0.11485956497905377,0.2807551097629863,0.12653528088183838,-0.036324637,0.014440249641502378,0.31178976261790864,0.017427571980553638,0.48988711571127147,0.1407514311669796,0.24208106087671766,0.37510926907463144,-0.130976427,0.3533988608107364,-0.176692947,0.33019212474525256,0.072886898,0.3033356777283637,-0.272955753,-0.216733893,-0.046420259,0.3591797364810809,-0.265752967,-0.017605157,-0.241968106,-0.067752753,0.13354775749713735,-0.022429691,0.058509632,-0.078683568,-0.195431568,0.016111000340272554,-0.244469233,-0.149603153,-0.107113959,-0.241022671,0.2018228460529149,-0.112551409,-0.115544912,0.29693823374828393,-0.201967742,0.43834490562947215,-0.182657782,-0.060066465,-0.185014651,0.005096874,0.021093019250134123,0.074287491,-0.198819946,-0.177336353,0.15148765227956787,0.031186375886581363,0.021266041404708336,0.089583767,-0.048351046,0.1965074046916594,-0.045116365,-0.01135945,-0.141566364,0.038422824,0.3556919853005806
