,Vermis_7,Thal_VPL_R,Caudate_R,OFClat_L,Temporal_Inf_R,Cerebellum_Crus1_L,Cuneus_L,Cerebellum_8_R,Thal_PuA_L,Thal_PuI_R,Vermis_9,Olfactory_R,Raphe_D,Insula_R,VTA_L,Rectus_L,Thal_VPL_L,Thal_PuM_R,Temporal_Pole_Sup_R,Thal_MGN_L,Fusiform_R,Cerebellum_9_L,Cerebellum_6_R,Frontal_Sup_Medial_R,Frontal_Sup_Medial_L,Thal_MDm_R,Calcarine_L,OFCant_R,SN_pc_L,Pallidum_L,Frontal_Sup_2_L,Rolandic_Oper_R,Cerebellum_8_L,Frontal_Inf_Orb_2_L,Vermis_3,ParaHippocampal_R,Thal_LGN_R,Amygdala_R,ACC_sub_R,Frontal_Med_Orb_R,SN_pr_L,Cerebellum_Crus2_L,Hippocampus_R,N_Acc_L,Cerebellum_10_L,Precuneus_R,Angular_R,Thal_PuM_L,Occipital_Mid_R,OFCant_L,Cerebellum_7b_L,Occipital_Inf_R,ParaHippocampal_L,ACC_pre_R,Frontal_Inf_Oper_R,Thal_MDl_L,Thal_PuL_L,Temporal_Pole_Sup_L,SupraMarginal_L,Temporal_Pole_Mid_R,Precentral_R,Temporal_Mid_L,Postcentral_L,ACC_pre_L,Vermis_10,SupraMarginal_R,Temporal_Sup_L,Occipital_Mid_L,Cerebellum_4_5_R,Postcentral_R,Lingual_R,Frontal_Sup_2_R,Red_N_R,Thal_IL_L,Lingual_L
Pallidum_L,0.22305635366209842,0.08138106526295194,0.533551620640785,0.01446185312504093,-0.26714298266105097,0.2511710719185251,-0.08514084017906769,0.3617550461521485,0.16519342982026142,0.4492408630472547,0.44486804006624653,0.17781444283795753,0.10494777311716459,-0.34002197953342356,0.4037392885454005,0.262466450556907,0.44845585005580413,0.32034216874396837,0.2554577096529684,0.34165633639211823,-0.14906283585192412,0.30513323563759137,-0.26508245072758413,0.24477905702299654,0.4086450599499639,0.044883014861930054,0.14659955811506345,0.13821624464145305,-0.11540772612382345,1.0,0.303034863033045,-0.06360904994520762,0.38979852315816665,0.45442636186285335,0.3658043985826172,-0.07049694089069272,-0.011599146120289299,-0.19856154578845836,-0.020490552300783327,-0.26222283656106504,0.21415438690610428,-0.3216613244602471,0.22832862664984718,0.1409220503871205,-0.09756152050530074,0.16175171171109465,-0.020755553177759664,0.3064005401206249,-0.22372590034702972,-0.11332864767661771,0.2835354952835946,-0.023602898247352882,0.5576368658765489,-0.10869716630284369,-0.08362692722820154,0.011594714347958108,0.299243213124282,0.38712397571665136,0.5472680697200244,0.23437673473055826,0.19417731999445395,0.5741023262495838,0.5446805553082025,-0.25395136450311717,0.4347580325655299,-0.050504965954124036,0.5846153266015319,0.34786021512655335,0.10285290337050512,0.23734558237245656,0.07091221104475617,0.33486442408754225,-0.00034971978513818224,0.47459167732180113,0.25308135894043615
Frontal_Sup_2_L,-0.27377791877138774,0.6813099155845771,0.5841777791279669,0.08252672348001071,0.33112622059972796,0.26519968562960367,0.40538319382873783,0.6790026546105742,0.406141858148715,0.6408005237808745,0.2784948007660468,0.01926015484611556,0.4694818242504618,0.29376533124493687,0.14109680813081243,0.5605829998979847,0.7530778624770852,0.6803962023576907,0.1924785738308038,0.5082634760876846,0.619035975710736,0.43946249978430146,0.18705132980828315,0.7578501187424881,0.8180630679866102,0.3536081743135866,0.46853255038818004,-0.07965835401789216,0.4133714089147317,0.303034863033045,1.0,0.2146396743556465,0.6554484687338734,0.07063582315421647,0.7623563347423541,0.590897956866242,0.4512815929855451,-0.028559955462981568,0.02814393101589363,0.20697633657126868,0.2598508862860907,-0.03655055762524011,0.7963506719873915,0.13226113333626452,0.4172281789661987,0.6828753233470347,0.5278964632817968,0.7486436352783814,0.2767541451166682,0.00028931981146184386,-0.21720248491859423,0.3520105578589334,0.5361917267761757,0.08085788422794273,0.5465928328348466,0.4563569970989506,0.5524436349760469,0.10805465950991927,0.49132122138797824,0.1051821489429597,0.822120410815063,0.16683553394673548,0.7368240728659349,-0.06556902834393091,0.312684316599804,0.5953083616015065,0.17065504949455793,0.38999369623921615,0.611612493219551,0.7917852127530388,0.5684047484510593,0.792815145630751,0.5390167959215051,0.38995096836035775,0.3294488388316231
Rolandic_Oper_R,-0.011137693656829208,0.5291299603836978,0.16922055797904206,0.05073801199079862,-0.018484946735618974,-0.11816103075261773,-0.11690708600355225,-0.10810035746711605,-0.021179077644035166,0.41173470949241575,-0.17384887961509482,-0.07537564261373375,0.13961494102084268,0.7622560495575486,0.12609535035445585,0.19234346485011836,0.30982328648616253,0.3091846461379357,-0.4122178004212384,0.4564840227826298,0.24563626786903084,0.22092961212924261,0.48165493956448485,0.475461771685978,0.2565726705108792,0.42361047781188244,-0.08173033720439649,0.09756746559712655,0.14886033131232565,-0.06360904994520762,0.2146396743556465,1.0,-0.040500383414827715,0.056285763276305405,0.037750311735424535,0.4783213545063184,-0.06833784347782494,-0.12820986056136754,0.18020585500012962,0.3594730496058051,0.09558796084789636,0.21280784868402633,0.44928545633823275,-0.07739156260534412,0.13825371845749507,0.12506067295827297,0.07441405610834605,0.21742686374065215,-0.13748538779014668,0.12331826461282261,-0.10100365986041857,0.02338359152580354,-0.005323392211347187,0.40188683713290785,0.7309568443782739,0.46412415750090363,0.07370755286632558,-0.11154147015028981,-0.047110366107999645,-0.22281647928982476,0.39170945679719504,-0.4638311563203893,0.07107117590773915,-0.10025569726019813,0.12079187283931786,0.41521020751982374,-0.345769147873201,-0.2854211493378972,0.49541310402708977,0.457932450935814,0.31406469606849746,0.5181216141864723,0.30641902352155004,0.3587295197138548,-0.04917110862890701
Cerebellum_8_L,-0.12943085836063514,0.37148707677432186,0.4709473728315621,-0.03226088853033673,0.3911559043457466,0.529345360082571,0.39270050441168597,0.8380520163243271,0.32805039825479604,0.4021554164014387,0.5164573015178135,-0.06630863173476922,0.37003589538992293,-0.14597991613139147,0.19927853080813263,0.5204088692726377,0.533147586894423,0.5261886461077919,0.4476229577023938,0.25676233677989535,0.40691666344388416,0.569026511327559,-0.10814243255234765,0.5221140957012442,0.6650358905122142,0.11197879759590154,0.4568844796491547,0.027638178312292032,0.3837530150158733,0.38979852315816665,0.6554484687338734,-0.040500383414827715,1.0,0.36416844300983864,0.6128628412837053,0.3937484564767381,0.40725797597744506,-0.04262886999446751,-0.15924272820204372,-0.13571012876278635,0.5067325767373034,-0.2452376799658063,0.6303654212222988,0.19655529831378013,0.48675580855025485,0.5562550030755455,0.5737259192970057,0.5745081971555915,0.29075005147254873,-0.048580192624694166,0.01734711057478213,0.40701298512522627,0.5165811401700139,-0.22835643161307045,0.14234951059397702,0.17375068496643983,0.5333795635383074,0.402416626021447,0.5562228583903474,0.2493442083288635,0.6000539491168889,0.3774183908199912,0.6969591445123324,-0.08398918305159746,0.42464299404115213,0.4418271406255315,0.32403450303471865,0.5704159487146834,0.33266459430045797,0.6360685208577594,0.36290575331651165,0.5062581186114903,0.42712112470029096,0.15944376259521603,0.2790055290064368
Frontal_Inf_Orb_2_L,0.32104860405114727,-0.03813659942294504,0.3242621681573757,0.10637827064511067,-0.08100498456103579,0.25821534931793855,-0.15122696958781356,0.25757210879120723,0.10179138777372529,0.17714282826368824,0.41920789099688016,-0.08501412136287607,-0.05514786943696435,-0.254610316767551,0.24724408408494405,0.22765393280621402,0.22644810757023967,0.2188009133864377,0.1526882854351893,-0.018445196949384176,-0.20595685407296488,0.3799998839602006,-0.19825553215609937,0.12257821936073078,0.32107450385410174,-0.09760314384508693,-0.0006822410001006528,0.28983764719366245,-0.1084233085787204,0.45442636186285335,0.07063582315421647,0.056285763276305405,0.36416844300983864,1.0,0.1492181948724621,-0.02489682902492087,-0.010628179220907169,-0.1746902792223988,-0.2871375642406567,-0.5150994994738552,0.17359667733039102,-0.5863588181000822,0.0914563268017163,0.2307278590472035,0.05674812402121057,0.035705264356926496,0.15561369811521628,0.18228929693827503,-0.11966167487679912,-0.08933890606401611,0.3659612758582026,0.0849038951044182,0.4864819184142134,-0.13571840291331697,-0.19742674113174924,-0.04405841983039675,0.18064532654467202,0.4366653540111332,0.39033383204198674,0.20534266865302145,0.06403810615157984,0.5012152574815556,0.355962464295056,0.005236188711135172,0.347049656952074,0.08666875877419315,0.5098172155056365,0.3357873995294184,0.13577665960484875,0.1897123223413562,0.10330291332015368,0.27857507694594247,-0.11184702180180606,0.16738313999517915,0.21032859763214753
Vermis_3,-0.3634167417144317,0.6525457111488345,0.5480057063461884,0.06595903835291654,0.3770707826448305,0.3601286825715593,0.6099748408613507,0.7340605131170884,0.4148194828410289,0.6036557978867474,0.12071035621736433,0.018573255491801315,0.6299652117782018,0.18573952387466008,-0.02624628602173868,0.36421614080550824,0.6720582929878526,0.7188611219218447,0.38052613774081967,0.3184592475582871,0.673822584204997,0.42142831579994794,0.21302674953317363,0.536297366191626,0.6253816004036125,0.34030020930299304,0.6523462892176521,-0.07614271296454252,0.3455114694685588,0.3658043985826172,0.7623563347423541,0.037750311735424535,0.6128628412837053,0.1492181948724621,1.0,0.5015304868251185,0.4598578341307953,0.05391348797684967,-0.018200239647481593,0.11957290017126106,0.1463625780812536,-0.17155564883898733,0.6732881183839745,0.18784703432709624,0.41365886836190024,0.7526501568542093,0.6607232649250824,0.7653961218951034,0.46280236227811894,0.14607782560829685,-0.2129975507059138,0.49512622188239297,0.4947263373106905,-0.12915602813650243,0.4361393372744668,0.3747562040898392,0.6287656864329326,0.33962981253529834,0.5643419609370728,0.14091146103651503,0.7759338136389404,0.30559682700636026,0.7074621366113018,-0.07229614714804004,0.35506643271189436,0.603752770890477,0.22195710904914934,0.5663386394645866,0.611300334277399,0.7360862177921967,0.636660189876249,0.5571698229264105,0.4794806093086308,0.20617016207285785,0.4453643286611465
ParaHippocampal_R,-0.3983352216035671,0.7813605990828679,0.24961294193804925,-0.027001185040424605,0.4179820915469963,0.2469107357647376,0.29578324005529794,0.3578434900326163,0.25915616243463296,0.4766193800497835,0.02804826445028043,-0.06115378962893934,0.28431471432227307,0.5069131989273424,-0.007418730512914448,0.37471055128979025,0.5884217146484811,0.5961604098363295,0.21200597845044145,0.44210636732979747,0.7297164171592847,0.4012474891370459,0.43653978426788836,0.45969552594238133,0.4175735525823247,0.476209609210862,0.3231832348698682,-0.017343744684313125,0.4632223324651129,-0.07049694089069272,0.590897956866242,0.4783213545063184,0.3937484564767381,-0.02489682902492087,0.5015304868251185,1.0,0.4260361357349616,0.039591226354494476,0.054669363590638495,0.3043443896835176,0.23966128337650514,0.12936176414254935,0.8176793427174036,0.05407671157754053,0.5367393790613161,0.6507477045080191,0.5440782388048735,0.5338455726950264,0.22947088078307967,0.12127352750061993,-0.3570870221683053,0.4047153040992468,0.295633833990716,0.10731742577367905,0.5746656140967562,0.5280233925210213,0.3553102833424111,0.17827310737589666,0.20437709121342568,-0.16043261870132655,0.726192738710276,-0.1915005291123716,0.45218680391668564,-0.09392384655735778,0.2272123135683558,0.6767971770477575,-0.09825965393336586,0.13144667314593186,0.6373424990474713,0.7381892341131314,0.6289074978098304,0.5313289938735275,0.6490171762601856,0.2685818615535136,0.32447703424444957
Thal_LGN_R,-0.5270408676464466,0.47075682689301074,0.22928846144834217,0.19977617630520259,0.5589714321242557,0.11199066879028116,0.42046855701254593,0.545244704036895,0.0916937984919456,0.20733564700485785,0.0011507498862427525,0.007825461619437335,0.21720772511193623,0.05583081672872309,-0.29736795389943876,0.06660771911643788,0.351522606831509,0.22918533394385252,0.3585823340629705,0.15670400299228784,0.5209684265845005,0.06458598289795811,0.07124466048400808,0.05630651580669136,0.26977874282630004,0.4128528604403741,0.3541684799479816,-0.35280229703359356,0.5231976420709986,-0.011599146120289299,0.4512815929855451,-0.06833784347782494,0.40725797597744506,-0.010628179220907169,0.4598578341307953,0.4260361357349616,1.0,-0.04649815479501629,-0.250055135279877,0.03233662025839844,0.1594508079041694,-0.06702613501557189,0.5220248476552871,0.20534622256662263,0.5203426553644421,0.46814598104548244,0.44480448030398656,0.2597889091165919,0.3523928147199018,-0.10064333446051746,-0.4265355621535813,0.30755738031979757,0.13103125960131587,-0.1563493767192007,0.11642233090184254,0.39227757626512944,0.11778154191589674,0.0990934435617797,0.1776717595902561,-0.028816547164698912,0.39447224420554566,0.06687954196325335,0.3302228995937032,-0.0016914852947756897,0.0645168046830597,0.3493599245925645,0.038013566120626556,0.31738337944673434,0.14021201203978978,0.39598189273416706,0.2852267849563637,0.2019074236900364,0.3942745776159122,0.2388418437770533,0.18500491553997003
Amygdala_R,0.07287274215357996,0.010336034660576771,-0.19292135647227465,-0.3528211340082595,-0.027251069271434857,-0.05852977811348114,0.1391071192969642,-0.14094514242550346,0.2683586340291114,-0.013877881291810742,0.00245204274357537,-0.14070597365405435,0.00919049675464026,0.0077576697601430475,0.07719075614755475,0.08820566127427971,0.033890595880457536,0.2247980012597931,-0.0020928608610962574,-0.12200038181186851,0.06001210704158559,0.12481216162419878,-0.08630324785845918,0.0847667699492591,0.01966974349048764,-0.1904506771856913,0.1709141357997762,0.2076285797200171,0.08453854689283516,-0.19856154578845836,-0.028559955462981568,-0.12820986056136754,-0.04262886999446751,-0.1746902792223988,0.05391348797684967,0.039591226354494476,-0.04649815479501629,1.0,0.1671423874554485,0.13068730053010016,0.10715515312942557,0.25832865631506596,-0.040275608591655666,-0.11132486906234737,-0.15876820032773362,0.23866584062899676,0.20693595185479233,0.22775821171128688,0.20795120439683057,0.2203251493089972,0.10384321098434714,0.08727115545352698,0.13829704430125656,0.023032244477498253,0.02859610415655178,-0.11700534560154348,0.19144122136246722,-0.16058954374850948,0.1466799585180423,-0.10152047150965315,0.18115413152850804,0.03781368007664603,0.11031715511205341,0.05456893932589833,0.04118309655784028,0.23551608352751952,-0.0005737060364745071,0.05971219065718913,0.15105760608546057,0.12704683639068468,0.11066419998198315,-0.02116519590298458,-0.07148084298165143,-0.13404866326564968,0.06417249082399064
ACC_sub_R,0.06596776771959925,0.0633353996559131,-0.11805193736715527,-0.21691236723612445,-0.09123945651334557,-0.17050021031897872,-0.02874883757885695,-0.23993628232166508,0.14055058711328425,0.12913331052714572,-0.1382700562144264,-0.10709249053266297,0.017291768947340656,0.25092811287832406,0.15881147408749424,0.01643496499429715,0.024326825502475207,0.14335974483705746,-0.20924019343443873,0.1579545854430395,0.031033832434961266,-0.03678648484566128,0.08881879464805492,0.1605574596471524,-0.006520837844998015,-0.03406197527439178,0.11395631234200318,0.15796260670836426,-0.040783057821634744,-0.020490552300783327,0.02814393101589363,0.18020585500012962,-0.15924272820204372,-0.2871375642406567,-0.018200239647481593,0.054669363590638495,-0.250055135279877,0.1671423874554485,1.0,0.21513598131793463,-0.031066176944132932,0.4669946313691755,-0.04785876291948454,-0.31089278895235134,-0.28848149247145355,0.04610334287080011,-0.12563835224464237,0.1092492475098137,-0.0740615506820141,0.2797348966007444,-0.02461220907984637,0.031815919368465145,-0.049521685782716054,0.16954901437702607,0.2472051090680752,-0.025694883719045335,-0.025717579357328442,-0.35511063949532734,-0.06138743247890762,-0.09213095734220877,0.09865785860828864,-0.1755481839796419,-0.019533572692471576,0.06658450397865635,0.01166470623292888,0.01409925060872003,-0.10730855213053676,-0.25040107309880477,0.13317537818053962,0.04786866956863533,0.07903547351002581,0.08041768680031693,-0.05588311881694643,0.016706113532365795,0.09105914033206797
Frontal_Med_Orb_R,-0.3520706187450856,0.3503900869151876,-0.16005802345188494,-0.09631756139765643,0.0968558328290675,-0.15263640770661763,0.12757254477253588,-0.06468436902796112,-0.051995793919375415,0.22155950412302172,-0.3816635910279668,0.08747395059420639,0.29350362745770486,0.4793770653486003,-0.18661464340315914,0.007667159265500378,0.13469165987904322,0.1693371201876651,-0.10918522863645255,0.30404806748170493,0.4538557906838683,-0.24991136409774098,0.47569521308863977,0.22642562252093706,-0.010853962716608783,0.3520108601171286,0.14714058675715727,-0.2516646901907192,0.07540241105009167,-0.26222283656106504,0.20697633657126868,0.3594730496058051,-0.13571012876278635,-0.5150994994738552,0.11957290017126106,0.3043443896835176,0.03233662025839844,0.13068730053010016,0.21513598131793463,1.0,-0.13990884796036301,0.4266885387249081,0.2651977991253556,-0.05817753373342188,0.024848560888725287,0.10837823375032488,0.055461557482094186,0.14937967130538013,0.16408181876261688,0.17389460751501098,-0.49676267005341057,-0.02606443240011078,-0.20967357469938366,0.27179420934346854,0.49845425396116066,0.34472686616315507,0.0351135443979581,-0.3041581622880254,-0.28999897945178715,-0.13782591803343142,0.27494859459463333,-0.4610762473886314,-0.06750097013315377,-0.09366653443749365,-0.3185512967543744,0.25313445230957143,-0.2903371271795434,-0.2791474345642462,0.3197227233752423,0.18050731492817323,0.3218428862149187,0.056656541339166935,0.260043033643046,0.09703735275521215,0.11564275768780191
SN_pr_L,0.0844689572453951,0.21859146062221804,0.19676854029798949,-0.11645277246021178,0.03935739872405639,0.1515131255476861,0.07475678366889454,0.2906433157018919,0.3136908984281323,0.20812036542405524,0.44144345547137764,-0.0631912757716088,-0.03631018793826308,-0.08139128004814418,0.4505001919041899,0.47685600165917347,0.3021017048376535,0.32909410648994114,0.08279941023755809,0.4130077475814988,0.06787865946075548,0.5105826655744982,-0.24492652058843944,0.33606035249409294,0.37307395637854296,0.09139190482625964,0.0654457665734337,0.267718287090347,0.3818439167056473,0.21415438690610428,0.2598508862860907,0.09558796084789636,0.5067325767373034,0.17359667733039102,0.1463625780812536,0.23966128337650514,0.1594508079041694,0.10715515312942557,-0.031066176944132932,-0.13990884796036301,1.0,0.02064188994743626,0.44101817831539647,0.1342465093696244,0.22866527165635242,0.32360257582921975,0.29934484548281654,0.30001343489216453,0.03022686259143483,-0.11224405887223211,0.16194193572983873,0.1533136916181228,0.34829095476404304,0.03759332682118983,0.10091388545172927,0.1185702246559228,0.2734237663451065,0.2079283589721983,0.35409793117266963,0.03592088087391691,0.3680594912385908,0.12198594971300546,0.37096367598676033,-0.2622356129555305,0.4696382547313827,0.2968401470301104,0.06751717034594046,0.17912536885453154,0.10451144770121336,0.3858504548173597,0.11659461890992423,0.3444178345521705,0.2640604760765269,0.26840557754061356,-0.028280350008998617
Cerebellum_Crus2_L,-0.11575818156030865,0.1294921076279341,-0.2918016848033978,-0.11975701146439291,0.014653229642059807,-0.23741308906606257,-0.0540406481701486,-0.3277734735406607,-0.074662055614007,0.10055322805661004,-0.24246571504944425,0.0452535443688449,-0.06923374050768484,0.33774447270230473,-0.10811249218046522,-0.04770534113623308,-0.029809106431211894,-0.05613293400143075,-0.1662877693446789,0.23542871962152523,0.09671648900161851,-0.25940373791545557,0.25065656726690033,0.033431841385775644,-0.16391103600819046,0.11724851915507757,-0.010478684767532652,0.023882378644632638,0.16343001750743338,-0.3216613244602471,-0.03655055762524011,0.21280784868402633,-0.2452376799658063,-0.5863588181000822,-0.17155564883898733,0.12936176414254935,-0.06702613501557189,0.25832865631506596,0.4669946313691755,0.4266885387249081,0.02064188994743626,1.0,0.023049713349595574,-0.31812448695044687,-0.29642961041100335,0.07138092276898131,-0.12272060464308317,-0.04765702164248562,-0.048884436065722146,0.2797643819894213,-0.17490802253127566,-0.018683461753714135,-0.2755082830541865,0.0713510339132624,0.2452728672215988,0.11978850498603358,-0.15414523249195022,-0.5473524298588583,-0.22600789753695147,-0.09837804576700902,0.03777902380261522,-0.38277231901235326,-0.17247828417344196,0.09631931207832164,-0.16985340901778956,0.06279871408501485,-0.249704692085213,-0.38873870997034626,0.05898244364269398,-0.027189381258370587,0.024020800603654763,-0.032948714299435196,0.21499930363342928,0.08075985904879089,0.02286541328590004
Hippocampus_R,-0.3780785822336231,0.8215315378074625,0.5008733048892611,0.09119644795736291,0.4407230290606126,0.20824250494236485,0.3715858670516438,0.62862384549171,0.29259725568677303,0.6260570081167041,0.21130467037582165,-0.04511783437758941,0.4126730893621658,0.39679985215116165,0.12556559522099464,0.5052739407449879,0.721418224747243,0.6795371793537617,0.18599009048245727,0.5994636774999462,0.7151098128973937,0.4916402639485698,0.29277856592160734,0.6458802275436656,0.6718601384134546,0.5242188206929456,0.4381386671350448,-0.09923325046152756,0.5480467401781324,0.22832862664984718,0.7963506719873915,0.44928545633823275,0.6303654212222988,0.0914563268017163,0.6732881183839745,0.8176793427174036,0.5220248476552871,-0.040275608591655666,-0.04785876291948454,0.2651977991253556,0.44101817831539647,0.023049713349595574,1.0,0.16916667793442997,0.574446932314534,0.7186146979073397,0.6105542910345632,0.6609884293236142,0.28119797807377994,-0.01564113142413385,-0.3057056271835794,0.3982841283170048,0.4539238587177228,0.08495294669910501,0.6073503742223632,0.6042726114066614,0.45172738836427556,0.17638031440366142,0.3894369253377119,-0.04321673118556722,0.8420136652874594,-0.02419783932651544,0.6571868653527562,-0.21467961042157677,0.3748393052627984,0.7021442598510227,0.03301466661521299,0.30372000411101974,0.6349711021186283,0.8574499806458381,0.6534768054321995,0.7092873293025217,0.6946155698684566,0.4407087346822109,0.33761063058264273
N_Acc_L,-0.16743139936234647,0.06664734047335805,0.21722124965255799,0.1310245943896178,0.07091756041147453,0.019570993928711155,0.21970442666615786,0.3060461828904621,0.008890052176904535,0.05440034121867819,0.055665721793437345,0.053882287862978495,0.13615034826087774,-0.0755570001402627,0.013566213250612753,-0.007089079889325613,0.055548081132585136,0.0790837551151423,0.06075184545941436,-0.020146103519799827,0.05379331561450249,0.03973565120327665,0.06113649327137021,0.0005066324562344099,0.11922178593523546,0.103348663053625,0.16110433409147235,-0.18869506891863752,0.09125365899461103,0.1409220503871205,0.13226113333626452,-0.07739156260534412,0.19655529831378013,0.2307278590472035,0.18784703432709624,0.05407671157754053,0.20534622256662263,-0.11132486906234737,-0.31089278895235134,-0.05817753373342188,0.1342465093696244,-0.31812448695044687,0.16916667793442997,1.0,0.14233462013113618,0.11779661199419841,0.17399168825760752,0.09089357663307625,0.1759316943843907,-0.2022042172827286,-0.12652612190784873,0.1026311569243854,0.12273673696766986,0.016707346904362975,0.0001460112758793722,0.16409255668680736,0.07665215608917299,0.3010100408628098,0.17185808173760853,-0.023927590234021523,0.09164371966186946,0.21885143719597203,0.12575102906664118,-0.154270167460276,0.03626559373142399,0.11031524240599035,0.12140557499379638,0.36767781037242375,0.06993032176199514,0.09721051934082865,0.12233257767325989,0.05962045042422697,0.03131276189714857,0.09668411034554482,0.10501914087517063
Cerebellum_10_L,-0.5005126327350529,0.48450506574781804,0.10740801762006019,0.17586699218310164,0.6074991721860016,0.4328101621186236,0.4804641649871255,0.5844237335975483,0.08534772417545632,0.0960273490304413,0.00796777446083871,-0.14259239179186292,0.3789838311772146,0.20260506357760388,-0.1941183025786079,0.15959854633266563,0.2289429608227004,0.20201695557946808,0.34742410121796446,0.10168040246103228,0.6307188900880647,0.33443983769525254,0.09798869024986614,0.2014001765605012,0.22199331043402037,0.3758147817093224,0.19802414172544258,-0.2575915966413511,0.2669337966313732,-0.09756152050530074,0.4172281789661987,0.13825371845749507,0.48675580855025485,0.05674812402121057,0.41365886836190024,0.5367393790613161,0.5203426553644421,-0.15876820032773362,-0.28848149247145355,0.024848560888725287,0.22866527165635242,-0.29642961041100335,0.574446932314534,0.14233462013113618,1.0,0.38362883388731067,0.5968233561638561,0.21461679066489442,0.47284654710658547,-0.14170084517379405,-0.2544451079907604,0.38117385435594314,-0.028901474792722773,-0.007816794897162251,0.3365506617125151,0.25124041568344974,0.30101462567808634,0.4007670311645578,0.0350336271860695,-0.057699458278474884,0.466942584639682,-0.2549474021990152,0.1894825631192501,-0.24851847413755945,0.0772442792728175,0.497285969883203,-0.36350954717985506,0.25947199234394064,0.13631927682375977,0.4971694856254176,0.21484038156488264,0.23821571536854405,0.4766174369756121,-0.0906752654108668,-0.1580398803730466
Precuneus_R,-0.22951652506712023,0.6171062860056779,0.42610322146054874,-0.035855424738344806,0.3795667672140026,0.22687150405200296,0.5797371129363942,0.5413294033403355,0.4290555776741509,0.47469574756572197,0.13874670341788486,-0.03271729100463676,0.4299836022338485,0.24469387020333971,0.11155955630229347,0.429338036561398,0.5591470889632104,0.6604662799718339,0.24495476316202666,0.27666921885523454,0.6194186378571274,0.4309471028237272,0.23722305851381306,0.49895042847866317,0.5546946699481647,0.25987623671475796,0.6123711340945928,0.03626458837852244,0.5126419306638821,0.16175171171109465,0.6828753233470347,0.12506067295827297,0.5562550030755455,0.035705264356926496,0.7526501568542093,0.6507477045080191,0.46814598104548244,0.23866584062899676,0.04610334287080011,0.10837823375032488,0.32360257582921975,0.07138092276898131,0.7186146979073397,0.11779661199419841,0.38362883388731067,1.0,0.7296306520204624,0.6887258529935725,0.38061964946285753,0.10690753042741799,-0.1349212841277077,0.45417058616603706,0.4944897470989597,-0.06800666351860787,0.4502107552217038,0.38056291147642024,0.5471180078124706,0.20178702263460285,0.601624092786557,-0.015735856006155055,0.8105382921951588,0.21267390223449906,0.7099734005958198,-0.06418149630746833,0.35270721799150423,0.7242276833258627,0.1394060124386823,0.5220896334710095,0.6345670521794489,0.803864804685208,0.6583905092003323,0.5766793614847833,0.4555644377058582,0.16503815501432123,0.44725755448563337
Angular_R,-0.34106510429176795,0.5451437199563148,0.2605932276740007,-0.022837317291188,0.4898624019740749,0.4368219673464605,0.6640770960060308,0.5629563654521471,0.29090887682695626,0.3326543373762292,0.10143398833905402,-0.11635587448800204,0.460599406662944,0.24222165076325888,-0.07341672672354832,0.3611487144673488,0.40617447041503096,0.537088634774963,0.3396877374789008,0.11843875239445238,0.6517182091173894,0.462133564700409,0.23263646788423276,0.3670379111060693,0.3936765677574143,0.2055712504656851,0.5028103593362975,0.006662201841425078,0.4245757891390291,-0.020755553177759664,0.5278964632817968,0.07441405610834605,0.5737259192970057,0.15561369811521628,0.6607232649250824,0.5440782388048735,0.44480448030398656,0.20693595185479233,-0.12563835224464237,0.055461557482094186,0.29934484548281654,-0.12272060464308317,0.6105542910345632,0.17399168825760752,0.5968233561638561,0.7296306520204624,1.0,0.5503006941593771,0.7229921053676663,0.13353440337179065,-0.1809220990769754,0.5656469466837593,0.3055482000944825,-0.129228858520766,0.3793574066800869,0.25757696656776186,0.48882306602545195,0.3135063161375031,0.32688546463502494,0.08357722699534445,0.6991961553077132,0.04340093612525011,0.47379284147379164,-0.07411744059849532,0.23832584067248952,0.810783388861137,-0.029293284090726273,0.5272586940680531,0.49949187575059356,0.7043053196880661,0.5420724825881754,0.4139617048717969,0.41915816997580035,-0.08773483868337399,0.25937706120833887
Thal_PuM_L,-0.035001299744581625,0.6234497223838206,0.5132143570193038,-0.17754300080856322,0.19246907830907423,0.24327520402272113,0.3163042384772011,0.5237240632993803,0.6619565359541695,0.6686297204315905,0.33132008712006217,-0.045671884662046844,0.428411540574192,0.23089268336399174,0.1826233193959746,0.6369343668069696,0.78456447439744,0.9225069946722375,0.09963385269112271,0.4046730695112847,0.4891819877153254,0.6408712042114086,0.18201584576867474,0.7567740460652849,0.7540139181031742,0.10436545264987783,0.4628647001340109,0.22245821269857738,0.4368848255845447,0.3064005401206249,0.7486436352783814,0.21742686374065215,0.5745081971555915,0.18228929693827503,0.7653961218951034,0.5338455726950264,0.2597889091165919,0.22775821171128688,0.1092492475098137,0.14937967130538013,0.30001343489216453,-0.04765702164248562,0.6609884293236142,0.09089357663307625,0.21461679066489442,0.6887258529935725,0.5503006941593771,1.0,0.2235845438560932,0.2569100815215037,0.02920649081486965,0.43489877456420506,0.7001824244481937,-0.036170887644982205,0.5033780666936872,0.30712744709031947,0.6901595684482877,0.16676348522987064,0.6354757242180636,0.1012956753891555,0.8442722305326368,0.293914119221585,0.793509220208593,0.10382526601166632,0.4784313394459729,0.6516891846057108,0.2817817437377498,0.3995405088058624,0.7280035802388863,0.7993953644965411,0.6459751875818907,0.7391305560170237,0.3953645589645944,0.2518973193762973,0.39755824735171597
