,Fusiform_L,Vermis_1_2,Amygdala_L,OFCpost_R,Thal_AV_R,Heschl_L,Cerebellum_Crus2_L,VTA_R,Cerebellum_7b_L,OFCmed_L,Precuneus_R,Thal_VPL_R,Occipital_Mid_R,SN_pc_L,Thal_VL_R,Cingulate_Mid_R,SupraMarginal_L,Frontal_Inf_Tri_R,Thal_PuM_R,Occipital_Inf_L,Frontal_Med_Orb_R,Temporal_Mid_L,Supp_Motor_Area_L,Postcentral_R,Frontal_Sup_2_R,Postcentral_L,Putamen_L,Cerebellum_3_L,ParaHippocampal_R,Frontal_Sup_2_L,Frontal_Mid_2_R,N_Acc_L,Cerebellum_4_5_L,SN_pr_L,Parietal_Sup_L,Raphe_M,Rolandic_Oper_R,Temporal_Pole_Sup_R,Thal_IL_L,ParaHippocampal_L,Cerebellum_10_R,Parietal_Inf_L,Vermis_7,Occipital_Sup_L,Thal_MDl_L,Red_N_L,Vermis_10,Hippocampus_L,Pallidum_R,OFCant_R,Olfactory_L,Thal_MGN_R,Thal_MGN_L,Frontal_Inf_Oper_R,Thal_MDl_R,Frontal_Inf_Oper_L,Paracentral_Lobule_R,Cingulate_Mid_L,Precentral_R,Lingual_R,Putamen_R,Vermis_4_5,VTA_L,Cerebellum_8_L,Frontal_Inf_Orb_2_R,Lingual_L,Precuneus_L,Thal_VL_L,Vermis_6,Cuneus_R,Caudate_L,Thal_MDm_L,ACC_pre_R,Heschl_R,Amygdala_R,OFCmed_R,Insula_R,Angular_L,Cingulate_Post_L,Calcarine_L,Red_N_R,Frontal_Sup_Medial_R,Rolandic_Oper_L,Parietal_Inf_R,Vermis_9,OFCpost_L,Cerebellum_9_R,Supp_Motor_Area_R,SupraMarginal_R,Thal_MDm_R,OFClat_L,Caudate_R,Frontal_Sup_Medial_L,Cerebellum_10_L,LC_R,SN_pr_R,Hippocampus_R,Temporal_Mid_R,ACC_pre_L,LC_L,Temporal_Sup_L,Thal_PuM_L,Thal_PuL_R,OFClat_R,Thal_VA_L
Postcentral_L,0.31432990647445386,0.4382621772514897,0.08263646234640493,0.14464048106107813,0.2289995513129731,0.16987563157172408,0.113928318767161,0.15180211491127593,0.02032566831960638,0.14714118821733657,0.7554777163638421,0.4671417037998835,0.539666779697472,0.17934328621903997,0.18265166159264518,0.6961100434295048,0.6947609645453566,0.5637450245700141,0.4791318266954183,0.08980556103183142,0.03907060312189475,0.2676861118569493,0.7649316540021517,0.8348046413120896,0.5020281356242832,1.0,0.2278789588044196,0.2988046769037926,0.13684041407524028,0.4859421619216411,0.6058556765512326,-0.09991051021255772,0.4652794519593147,0.2637594790558495,0.8472434488795824,0.29297583827754475,0.6425666461303178,0.09853934242529572,0.16468774782430826,0.2542564464395153,0.21554959995340253,0.794145419157309,0.036328983434692146,0.690034648130357,0.4067830195934484,0.14792665989411194,0.4438633632367839,0.24357601084384273,0.2184205740527213,-0.01559864675413846,-0.06826357183299303,0.3176842918304167,0.26681164254674716,0.6910030967706314,0.313446661879581,0.7026001961652121,0.7826371323596191,0.6910370612758717,0.7898438804019549,0.5959712954917639,0.2780775723285215,0.6315467963795858,0.22787769328372004,0.30478500179708584,0.15625312930576077,0.5219988775632883,0.8085348309588759,0.3484822180456713,0.4132360068755063,0.42609699136325097,0.1784516965618618,0.32612980664082813,0.26622697913443905,0.25013678886158025,-0.07189421821916937,-0.024039906817620145,0.4850906135402953,0.5796373415808953,0.5260956017315763,0.543143724480286,0.14943604160948118,0.4524742070358783,0.43320022532141855,0.6733048936845046,0.38292073811454913,0.002623091275066589,0.34609878386945486,0.7769462057300772,0.6373931451771168,0.25385436876781425,-0.1562515983969332,0.35838758269741655,0.4980668034725613,0.024250538559603112,0.02589562709645748,0.3343483005119542,0.2821191307376617,0.5505301362590644,0.10551637705280761,0.10974572710109162,0.6083584582506103,0.5818097543513994,0.38746262319601743,-0.05815304694632732,0.2819363241558066
Putamen_L,0.7713987579933935,0.6729453986099273,-0.47009888063002175,0.5364012690982588,0.816970071549797,0.5332214987254673,0.01645354257291385,0.823089043909575,0.26605126261545425,0.24663084674571428,0.47188114804878906,0.4459365494997486,0.14999954822937722,0.85487671496105,0.6303465510151842,0.5472850523512961,0.44756173846773817,0.689724631098563,0.4598148653356946,-0.14890129988694756,0.04449045252410359,0.21258609010706278,0.5096711719905245,0.49184650326440604,0.7200714420516585,0.2278789588044196,1.0,0.7639880043881238,0.7801847578181028,0.7498006441919526,0.772209981522621,0.683738682255163,0.7519569605643028,0.8585669128400693,0.20363879164709378,0.524886324571547,0.4654814962301939,-0.17474925728651391,0.257373878015475,0.750475575265126,0.5907672238982404,0.3939245085391119,-0.21255404835293046,0.22198692686621074,0.742549016825497,0.811868574105891,0.5203406876906348,0.8513526745091446,0.7765504018453566,0.6907534507745227,0.5474021090378384,0.6313288892874627,0.10540362001456793,0.6141261980879916,0.6995433076955879,0.5485152125699465,0.4617038594541076,0.35985959716043997,0.474101298809331,0.6258984721375382,0.9500994275357948,0.6278457481382456,0.7036174938289023,0.32228256541829803,0.41796259894990007,0.4671956471532052,0.38182423542615523,0.5011358265266507,0.5694282651313111,0.23837189157376865,0.7190726659739148,0.6189553042429599,0.28044757691810007,0.3718787314276703,0.1204092501515171,0.22175421765152908,0.6622918987210208,0.2072118687403466,0.5286768710829601,0.24694647367608674,0.5557625595628507,0.7548550637819453,0.48205744947295387,0.5428118775592399,0.45314717869225385,0.5643755332949424,0.4375259591473074,0.5070715036308003,0.5526124274476973,0.6357733840231317,-0.3164748429168942,0.8835320263566963,0.7421567617317408,0.5415319250029761,0.11117403501464579,0.8415993340168462,0.8370433121878125,0.29472689344802394,0.438764564282346,-0.3796168735356848,0.46838023476309903,0.39084382846342874,0.00021574453650576494,-0.21335038813058657,0.6897864438004788
Cerebellum_3_L,0.5580319662242116,0.5316417889280691,-0.18439403954785177,0.5549337220015577,0.6043772378882893,0.6625653717849467,-0.07678818050431023,0.6599932606793493,0.345157758529433,0.304142411279267,0.4830740996878918,0.448170296334112,0.12073037898957717,0.7391103657658945,0.4511896361089445,0.6065584406491809,0.5491399316383586,0.6754573570846,0.2827268194530568,-0.14339008663153624,-0.06896514057602181,0.4231400188541731,0.5989568460704102,0.5435086525853413,0.6608494493527154,0.2988046769037926,0.7639880043881238,1.0,0.5879129540449949,0.6827628819248939,0.7189420384094867,0.5058009126214874,0.615847486975924,0.7280221058940092,0.1562580429081668,0.6500751743668989,0.5452566282637321,-0.018646431370180645,0.1984759220403875,0.6002324271025024,0.6565945582350398,0.35787517161107324,-0.09755999730212327,0.31540241432687355,0.6217896400771875,0.658761043461834,0.4679185631971197,0.7440581830286132,0.5496909161604353,0.5159382880795235,0.5206101632475542,0.5502481168178062,0.08600814404640258,0.6872181702005475,0.6937171137084609,0.5870351241569003,0.42563183767294277,0.45366930304995134,0.5713959966430668,0.5145612531088395,0.7452660940633291,0.5253181644212171,0.6624008344307398,0.2016019123781734,0.3653343581032066,0.4222850952477506,0.4327120065118567,0.5241538356508851,0.5607407662030505,0.11185609223094538,0.6549203742347424,0.513417726360528,0.4592984576212611,0.431765014676564,-0.03760422174609558,0.2860360817229148,0.7011229063693727,0.19432559668556326,0.6357663226486738,0.29909550061973594,0.4308514314960288,0.6806807816220836,0.6361915977012431,0.48829173731304343,0.23858059156012057,0.5269284691954793,0.5711781889510845,0.540259667224842,0.531904078792148,0.6250669940481801,-0.3019848940410347,0.7239638947721727,0.7646460471260456,0.6657972793210915,0.06882591029194365,0.7533504000693311,0.641486901895059,0.37447096980161404,0.4796929325843466,-0.04499580009965778,0.5756249020642424,0.40171657757412443,0.046354925420977675,-0.11678835575954137,0.6005926834999338
ParaHippocampal_R,0.746841537155468,0.5910764475964738,-0.5814944426582893,0.40243766339579445,0.733063359798348,0.15075366266657123,-0.0541995863667582,0.868253731028875,0.17016716778784283,0.034360561369638366,0.21560840662650008,0.2252850831507263,0.003703538419628793,0.74991104962247,0.48750693138952333,0.3851352117716524,0.24398637508331206,0.43211208470939677,0.2667907331517841,-0.16025219655174686,-0.008793908189336586,-0.02695110340103711,0.23007205723738633,0.2849679123049775,0.6541227718593804,0.13684041407524028,0.7801847578181028,0.5879129540449949,1.0,0.663687910014115,0.4946497605516747,0.731097836401832,0.7190658215337995,0.7701263606869775,0.28804543642762104,0.2677133060958224,0.2075458519322627,-0.3666556328370304,0.28282903297271517,0.7038633927297575,0.5046280631107078,0.3771576567953977,-0.14968910932487972,0.09223023527298382,0.6531635289889273,0.8343395332344021,0.30296817235674006,0.8580309279463757,0.6004094024160014,0.7295441746234794,0.6447110006197443,0.645601593637148,0.23134085816872374,0.35296727137857986,0.5209249588274099,0.23445697657976677,0.2528209181954721,0.34020792520125803,0.17766424501711678,0.39004356553925507,0.7722529850414811,0.44775302875825246,0.7261448838799414,0.17496375659634356,0.2839998508249287,0.15089489826963692,0.17168936471991253,0.30839994185214414,0.25257607171759733,0.11036473114683942,0.5386824508107549,0.5854182718565124,0.023929159887935512,0.2545098896808891,0.4116897832984358,0.19126203044159493,0.3909172722976279,0.2643015116555402,0.28103915043912725,-0.024017674936242715,0.5499979751845421,0.5962546335776764,0.04017061360908796,0.42140712065945873,0.45997484643414727,0.35343059966858514,0.22808229792486026,0.22060881060312093,0.4027347796316399,0.5620046533591987,-0.08826677986490947,0.6765744426114819,0.562458056391195,0.5404993912953892,0.3491675246206585,0.8107681398819844,0.8521541266689627,0.1511301051415011,0.14702164896699843,-0.5747648138770324,0.20809979325596287,0.16057001263705498,-0.2526826467814581,-0.2555834619513258,0.6682897824224672
Frontal_Sup_2_L,0.6210967202554732,0.5780286844418363,-0.2602750471437553,0.4725432924147742,0.6153398205375497,0.43084052885573076,0.0995755798142589,0.6909345757770504,0.29748020714699724,0.21274204096789565,0.5156476496890862,0.5069659871576765,0.2504400061702049,0.6990745294750031,0.453770623302421,0.6531134320422588,0.46264020032800834,0.6388719585266914,0.4610624153204409,-0.0847568510540502,-0.09541754179638474,0.20297959644888083,0.6082059474475096,0.6324752700610453,0.941999541131671,0.4859421619216411,0.7498006441919526,0.6827628819248939,0.663687910014115,1.0,0.810262410094084,0.5042880304846945,0.684680624760598,0.666914099960494,0.4478327521930755,0.32312506905302213,0.5765931376132998,-0.0819880585671157,0.2604624504553111,0.6668351617877407,0.5446189882591592,0.5726163471797184,-0.14568100873466122,0.378705032178728,0.6120093029334988,0.6356880783313974,0.5002024391146245,0.7254874018811717,0.5435545407739807,0.634862461477825,0.35654030278329996,0.5571525574941606,0.18504351374156852,0.6675529389830215,0.6266369659795394,0.5205483445764687,0.4733253908091264,0.6617316356429992,0.6349445239303577,0.520232031286592,0.7470885252488756,0.5324481781228461,0.6406520121367945,0.33875417564553806,0.378826585610594,0.4836383784972558,0.5677887354029405,0.43772881243649087,0.377645374073512,0.35103902829787237,0.5766680038967471,0.585578295086858,0.4167819423628435,0.5526845428970755,0.024635557918890324,0.20891975486850903,0.668920430894164,0.30338272439419106,0.5495300784517583,0.4240773050736515,0.5416288241875313,0.8620771832327817,0.39930215453219325,0.6943927281182883,0.3643022958144371,0.36838327165516477,0.3220622975143926,0.5950091160921068,0.6498020853251808,0.539183191327056,-0.06489362833908174,0.7033515300807609,0.8335784009939726,0.4782122501650433,0.1845180416647085,0.7345812198382837,0.776114255222866,0.34593220382780654,0.3597366601370699,-0.27167826727911726,0.3775581716721817,0.47664937759160314,0.10818107761220748,-0.17315682248771472,0.5629240118740193
Frontal_Mid_2_R,0.5443423962315845,0.5539869346428778,-0.1442922241017012,0.6427292292006109,0.6064096011304277,0.6227077950956046,0.02661883360171957,0.5263796018604462,0.23150680390153663,0.33214482051872657,0.7115955838764159,0.5645277139215599,0.2628276602848474,0.6003390673530575,0.457586798137791,0.7585529018034036,0.6258744633952188,0.8754445533351549,0.46041994759635796,0.018993094031575543,0.003761321356500607,0.28510032169863586,0.8284546981406179,0.7552258975254591,0.807351683271656,0.6058556765512326,0.772209981522621,0.7189420384094867,0.4946497605516747,0.810262410094084,1.0,0.4150368069175444,0.631716953414464,0.6356955938401404,0.40360759783128,0.5591702119445644,0.802772352849646,0.17588376536321929,0.15336061216810257,0.5618156183307127,0.6322147312692705,0.5729407722037504,-0.10153637131629777,0.4193743281227518,0.6347148964014808,0.5725050912394908,0.5048787412755453,0.6457797974564397,0.612024780067767,0.4647347066858,0.34421381584241806,0.5001545362316027,0.14811547641581388,0.8307610363366817,0.6824879822898255,0.7459304401672359,0.6836299415298223,0.5915303977607711,0.8155319469622646,0.6863116750532875,0.7956686026399057,0.6709722774507412,0.5020193957109761,0.26658648487582254,0.5630657011274524,0.6018270394625661,0.6676161586573046,0.5539806022961105,0.624579472049387,0.374501524291096,0.5691779623582609,0.5430068967391861,0.6143175376886489,0.5739420466698831,-0.050920841414475275,0.22293494614504955,0.842840370786335,0.25518387749281934,0.6486691842077813,0.5063480428997028,0.41272819705602815,0.8361948246555969,0.6644808305511285,0.6513341680460693,0.29640035753929883,0.5582052459703792,0.5116416748278021,0.7926329092310367,0.6805180163857449,0.5568993412304462,-0.227242696606841,0.8065695333191795,0.8384515390057213,0.4858646310690904,0.042577225934363826,0.6398935709664018,0.6488875588851627,0.5027952012145006,0.563483400312186,-0.05851536427956263,0.6447851169186867,0.559280798574,0.23773089980072323,-0.00848842366773079,0.5566369690379072
N_Acc_L,0.5830841149051255,0.35616906063170983,-0.5826382784958315,0.5382553762311005,0.6180489979914771,0.2557631693274252,-0.08824119800217174,0.716569536214057,0.2467685217976124,0.18677794234058026,0.14654833782136673,0.08927233615756755,-0.15287275683365542,0.6099839078263499,0.36104012071038755,0.2015052818986807,0.04932954224407395,0.3531410557335234,0.023422104351259108,-0.08577476923075215,-0.0898230282968849,-0.07204360093415706,0.14728859937441763,0.13440744430790844,0.46997265682095835,-0.09991051021255772,0.683738682255163,0.5058009126214874,0.731097836401832,0.5042880304846945,0.4150368069175444,1.0,0.5030454204414136,0.6153960395723008,-0.004736140201113246,0.20885072458436896,0.12718708875446422,-0.20475958467719496,-0.0568902580084352,0.5498755902290741,0.5328023522482204,0.09408248910326128,-0.1830440587531084,-0.08107903066097859,0.5010086037686102,0.6897868526604113,0.14497378066532346,0.7123591369897466,0.591162964190114,0.6953061639910193,0.7089590791437346,0.3962749960057233,0.035612373698023704,0.22456174862519937,0.3732069847331938,0.08568623316331078,0.18246022410133425,0.06513187262383348,0.11548958961407838,0.2625207018352275,0.6865508195822624,0.29297258864551345,0.5444058525647115,0.12049759525400631,0.3018973656396359,0.03705002990629054,0.0048926529542490755,0.28986956492160026,0.27561008855236785,-0.06291648506251202,0.5473759385349042,0.29977129913069894,0.13953470242741256,0.2779267514478763,0.2666344321238366,0.29990888820680955,0.3542855297220455,-0.08649069512060223,0.1000483962731591,-0.11259757122994637,0.3440023313123884,0.4991347624120279,0.03373804272719722,0.1949544616451173,0.22355045313099023,0.5425721902794133,0.32553931187198376,0.15734194143414748,0.18649858645930925,0.46049859968377527,-0.176647742360607,0.5972557299344596,0.4622201465334525,0.5746566386097994,0.2011587805811105,0.5830846198476519,0.6575635730505937,0.10142105518621153,0.2212026177568024,-0.42541635913554526,0.1026931466454019,-0.08122567424867143,-0.35267662562701485,-0.21160553703196566,0.5052685283859826
Cerebellum_4_5_L,0.9125231764395905,0.7285435006001135,-0.37901451562645555,0.2635669400099659,0.6283380098701904,0.37211695454978194,0.13813436653256406,0.6991825117783336,0.284788879275863,0.14670360679392466,0.6316026803870546,0.546802921889839,0.4434034235932036,0.7213912439681462,0.5098446368053405,0.6472572423769817,0.5792676653087856,0.5181935829854828,0.5655731899390797,-0.17909405453564564,0.04089350525406621,0.39445805721902705,0.5020464375117039,0.6429401460600629,0.6698833587870852,0.4652794519593147,0.7519569605643028,0.615847486975924,0.7190658215337995,0.684680624760598,0.631716953414464,0.5030454204414136,1.0,0.7404583088924152,0.5685286302299537,0.44250031772605286,0.5007606177923726,-0.2737048641327707,0.2787497235753892,0.7278602608935401,0.42889756577349064,0.6595770590189586,-0.13391292377938882,0.5052085087182431,0.7179247129188013,0.6837471597686878,0.6520817845089726,0.7872254370612971,0.6686746954306634,0.4697317241282429,0.4101768091593916,0.6906827999506941,0.22011719552585468,0.564716485998743,0.4883340265574955,0.495165764542557,0.6243674873973093,0.5394467691857289,0.456609621691198,0.7561555784335926,0.7741684141371113,0.8534604392714554,0.6377702296407104,0.4206899340106616,0.0904797329506841,0.5217348069248051,0.5637945303130814,0.5405535815646523,0.5745264806679565,0.3272078470245267,0.6392438278219278,0.53276931269426,0.1130983477535156,0.27323971156547205,0.18870289032374155,0.10261018646704487,0.5283083194968646,0.5879289726991316,0.5334069499023159,0.35444047899323405,0.46002511350214054,0.5888489628517624,0.3834925732544794,0.7239660450467436,0.694962191176301,0.2271014653512357,0.5013082345111045,0.5305652383337105,0.7263801201263873,0.5642920080160356,-0.27027055995339394,0.7151625853350361,0.5781493482836606,0.39541539563811606,0.2495168625085385,0.7740864520032535,0.7097374808782141,0.4470979932808372,0.15679119454747317,-0.2398339907952118,0.6084062488743139,0.3950414884325328,0.07893303075524329,-0.36704590785284374,0.5596072417777865
SN_pr_L,0.7935523685432204,0.6792613091568422,-0.5571918094707741,0.4180093164848089,0.8061853269475775,0.3986688911306294,-0.029243399088375113,0.8513439875876487,0.25360982524357223,0.1439725508551361,0.4927622259711013,0.4032247470614588,0.18515340439917555,0.8414035266400166,0.5736473129110219,0.49624906429980736,0.45648384501848416,0.5564186843122934,0.4270482584597307,-0.1529916478049031,-0.048573112524646404,0.2182326451467758,0.4622503455176104,0.46838773791089516,0.6389449162230609,0.2637594790558495,0.8585669128400693,0.7280221058940092,0.7701263606869775,0.666914099960494,0.6356955938401404,0.6153960395723008,0.7404583088924152,1.0,0.29680835958940277,0.5422160793882884,0.34942917182470157,-0.290492281624263,0.29165197953627325,0.8078408137534563,0.5517514604432139,0.40774926919044874,-0.19649505478534135,0.3170239429297484,0.7738346115604127,0.7996632601310848,0.4250697506314802,0.8115483822815879,0.7318421843158424,0.6514895496000789,0.5561809819117443,0.6247261687643265,0.012448001756387382,0.5169130392574782,0.6441334165260264,0.4437014216856188,0.47806022496219175,0.3238881680574964,0.4043287024527374,0.6298908554688859,0.8317431936172552,0.6607552671389663,0.7538766844908485,0.3109357108735204,0.27506762489122644,0.43012831116609257,0.4191617234806972,0.5082654412805722,0.5419784974304023,0.2586665920498019,0.6670908600807318,0.5386905742041386,0.16888903913513817,0.19889088447858347,0.07392573864711315,0.20859365223509052,0.5017252237859073,0.27260221704696114,0.5289902804218056,0.2147322539213877,0.5242366790604989,0.6724792306948936,0.37116486146400146,0.48981916727598757,0.47261929924762314,0.4418005578581647,0.3769622277487474,0.4715853162220685,0.4791995901253542,0.616552426538144,-0.3281025435896079,0.7576467072631904,0.6772197695021366,0.5213348899202217,0.11586779926623492,0.8768529500873677,0.8261870117398102,0.2794180090152061,0.3420537489258847,-0.4150117883059386,0.45819150677529513,0.397051821357447,-0.006940742889834896,-0.2864404167863374,0.6909355945598161
Parietal_Sup_L,0.45208277437197375,0.4419859866523168,-0.16398166680803472,-0.06949014177561182,0.24277547376182354,-0.07681630673660789,0.17697173836988947,0.2581286452535106,0.036578998024429266,0.018330653000403586,0.5749406406483776,0.38063452542701615,0.6125137236878516,0.21603303768852233,0.17127532618545496,0.5404644412754274,0.5404325589669862,0.3223563097341319,0.4781856897831638,0.042260084750598295,0.0027099275060618595,0.15029922945916596,0.46203503142156543,0.6689000374074416,0.45281173429504945,0.8472434488795824,0.20363879164709378,0.1562580429081668,0.28804543642762104,0.4478327521930755,0.40360759783128,-0.004736140201113246,0.5685286302299537,0.29680835958940277,1.0,0.12594040551342325,0.3906392274946922,-0.14479857392232884,0.22414916671117346,0.3432694679550175,0.0707988927394655,0.8706787990842179,0.008518109294704757,0.6463662537116538,0.37986159923624746,0.19257172886803844,0.37190417168502304,0.285424122759545,0.19671034317250816,0.05975859687802641,0.006126320346181525,0.3670109562406253,0.20480063693495107,0.440707863720561,0.15362709248709197,0.44300964624326133,0.6020952639252235,0.6321942541474364,0.46295149219892057,0.48453530954954027,0.2566701346769866,0.5757554716484434,0.2953482254049045,0.37147185645655006,0.03439865401948135,0.3751737682035386,0.6540980626956079,0.21169192781718896,0.2290282679277468,0.3671610394085382,0.1747856008930964,0.2794337612030444,-0.09269551128784659,0.0630997705560042,0.02804003023060788,-0.04147003774411985,0.22824185323415042,0.7413234242631018,0.3218169281920903,0.34933043058122953,0.20536696843784524,0.30456356310956034,0.1197623892393059,0.7389510948759066,0.5031689495940719,-0.19845435169574416,0.14744132274984745,0.49372065022247996,0.6156223573834669,0.19773656616056218,-0.019543667673118787,0.23746000925070035,0.32039724849643764,-0.03901916772116072,0.08608056500419968,0.376651405428145,0.37075723123426907,0.4329686283093066,-0.18006436362217584,-0.10343362570998911,0.42041083674037644,0.3669431149044752,0.24447748679007048,-0.14067195514984981,0.25160240579527654
Raphe_M,0.37307887285224717,0.45113992492445565,-0.09053079471271548,0.4464596920565524,0.44281794982228445,0.5022695310361115,-0.09787797288818977,0.31634917100725873,0.02728024033095851,0.2870998522344518,0.5521350095455668,0.34171930022120944,0.17024570803757766,0.4175492458816628,0.43171926623442197,0.5163056896384555,0.5404462291383657,0.5644082981249946,0.3389186679371917,-0.05617935501969537,0.032759748500753166,0.37742490893561503,0.5998537170943372,0.47708983447698877,0.3363252056817048,0.29297583827754475,0.524886324571547,0.6500751743668989,0.2677133060958224,0.32312506905302213,0.5591702119445644,0.20885072458436896,0.44250031772605286,0.5422160793882884,0.12594040551342325,1.0,0.5049486261594898,0.15114850119580472,0.13552428204517458,0.3829080585143505,0.48429381033697966,0.2884771183732918,-0.018208316065454425,0.314181436619364,0.4794682164935761,0.35723403004419746,0.36545549407494804,0.39705921612785766,0.5413644459427207,0.17020168130108923,0.32381068288873555,0.4208628479614676,-0.03490167042994457,0.57262356792283,0.4171511405549059,0.5492520017161219,0.5056535778916285,0.20091272766942544,0.5063395630939623,0.5360231777444299,0.5502879863364889,0.5832837121934168,0.3390162348235866,0.028213539842662325,0.16690026481316347,0.3743041910591253,0.41973707144305583,0.42243328242828765,0.6334977695687268,0.21713599686040577,0.5269599936863575,0.3460051906451494,0.4235942740834303,0.09783071647720762,-0.17527134901319177,0.22641032502669592,0.5913377203633112,0.21643428158983558,0.5686982294730758,0.24884850219955423,0.26822528478924323,0.4657973961828747,0.6271579447763251,0.3338431723835068,0.22727115516626817,0.44492219974892566,0.48803822182187284,0.5542764955067693,0.4621100356010071,0.38483039526164575,-0.5122836593583511,0.5728378797213529,0.5773368051642772,0.4046488119104745,-0.28946305558146995,0.46700637479702506,0.3403351680103695,0.4204479879687963,0.46950458504783127,0.09895370656243417,0.6814913778810358,0.3963437556005727,0.24320257645962323,-0.10714717982557795,0.44990419280245336
Rolandic_Oper_R,0.31262963365480884,0.37245664242396054,0.15212052016967775,0.46876238654069696,0.3339634523762169,0.5872568287174862,0.0897057605782495,0.20296592965356258,0.17639432753307727,0.3545586406154872,0.6855929167267383,0.5782194702585307,0.39170019221990937,0.347097226142191,0.3233542098177207,0.6941659400710783,0.6956752586677455,0.7764379770670151,0.4465559586495303,0.026739818037524087,-0.02018683640006468,0.4360184926242348,0.757248881580694,0.7466081651080942,0.5683882111475214,0.6425666461303178,0.4654814962301939,0.5452566282637321,0.2075458519322627,0.5765931376132998,0.802772352849646,0.12718708875446422,0.5007606177923726,0.34942917182470157,0.3906392274946922,0.5049486261594898,1.0,0.3439375214535208,0.10283906401940299,0.30070563464200273,0.43142223614577,0.5094576720108155,-0.05076653671189771,0.48860828033747855,0.4633291926560897,0.3332873382308245,0.5202513520630392,0.3536091646576401,0.42410345596617965,0.14819555435582563,0.12556817771971002,0.41064855914017123,0.09972325588315101,0.8146063561923151,0.5278865766069919,0.746448134305157,0.6353364477660628,0.5959344161058487,0.7825718545372983,0.6211217179107741,0.5360387771078152,0.6047962996557612,0.31317626959684114,0.22485046088101238,0.3965804442311722,0.6205443251644497,0.6678431555880182,0.517520378856552,0.6059663130405758,0.3064099570651385,0.41125169951247215,0.427789759331468,0.5925672584641798,0.4991242582950006,-0.09185316418972676,0.14895867650931416,0.8083115099225676,0.29219953634679374,0.6385890934135464,0.5917436389624893,0.2008288640900733,0.5476925593490152,0.7483860062666329,0.5537634864962757,0.253347063719719,0.3172495528387603,0.49690882622145155,0.7331404668434358,0.7060613602460556,0.45805754976716306,-0.22555954684894436,0.5723559355124347,0.5852234303671154,0.2694717649893413,0.011169076016180373,0.40229480978475674,0.3471055119158995,0.6697984291069022,0.4471934075747215,0.2450421541090831,0.7518204280343125,0.5341937491839508,0.3507574872312317,0.04687005937187031,0.39806748574520057
Temporal_Pole_Sup_R,-0.40443805689657164,-0.3472467832576945,0.6064538841557103,0.3308416886134714,-0.3282549694956737,0.25520238137778245,-0.21995204021871237,-0.4337912676266418,-0.07490507663333996,0.16214465235045414,0.11341781669382654,0.056352122005658846,-0.014624479068958779,-0.2556972800148769,-0.10255177306940284,-0.015529773118219153,0.04204386553474415,0.22024060056120523,-0.11280992849915164,0.15370457278478267,0.04384207668484446,0.02540780411683088,0.2525820869614148,0.10638047133138338,-0.10120783808823468,0.09853934242529572,-0.17474925728651391,-0.018646431370180645,-0.3666556328370304,-0.0819880585671157,0.17588376536321929,-0.20475958467719496,-0.2737048641327707,-0.290492281624263,-0.14479857392232884,0.15114850119580472,0.3439375214535208,1.0,-0.20759405383452922,-0.29223513655915156,0.2492747895049915,-0.1582993294441139,0.006268329768677915,0.014256157904724318,-0.29276993919504307,-0.2554938380358907,-0.00984647464815446,-0.34014573150256894,-0.02223765621913579,-0.1940889866574456,-0.18582919255195401,-0.19249609345651333,-0.014800874732979717,0.1609865223650711,-0.030629174779603842,0.12090522540833135,0.07831747595066757,-0.11754756132401185,0.25182485759860007,-0.036408644405231824,-0.09342618204950108,-0.055270362638461766,-0.2487482208185519,-0.1711309057515543,0.38191113754668166,0.05292184964800152,0.13034746575197664,0.0027083146166206615,0.16971773815719482,0.0021829850943218755,-0.14172123042158186,-0.08278627204902847,0.5290009013160683,0.19084711745009555,-0.10205032164141978,0.06769165499539082,0.33568317404449516,-0.291988178041259,0.03246162422146376,0.17888070365250414,-0.2876861338024359,-0.012023348516280249,0.293217956388344,-0.12116146023736048,-0.2706072563788216,0.31079922847742686,0.24790564640143928,0.1782607821264465,-0.057982780415364366,-0.13584532673565924,0.16311438664764472,-0.07066336137024565,0.010397058789596141,0.04148931483268195,-0.19760812068652542,-0.3078811648026421,-0.291434991557795,0.3634685916504953,0.41823487158066236,0.44451938611982555,0.12682506105498897,0.10375658761244674,0.22545406841776577,0.49362612500777975,-0.18997651300713195
