,Thal_VL_L,Hippocampus_L,Paracentral_Lobule_L,Vermis_1_2,Vermis_3,Precentral_R,Amygdala_L,Thal_VPL_L,ACC_sup_L,ACC_sup_R,Frontal_Inf_Tri_L,Amygdala_R,Thal_VL_R,Lingual_R,Red_N_R,Thal_VPL_R,Cerebellum_3_L,ParaHippocampal_L,Cuneus_R,SN_pc_L,OFCpost_L,Frontal_Sup_Medial_L,Rectus_L,Temporal_Inf_R,Frontal_Inf_Oper_L,Occipital_Inf_R,Cerebellum_6_R,VTA_L,SupraMarginal_L,Thal_IL_R,Cerebellum_7b_L,Supp_Motor_Area_L,Heschl_R,Cerebellum_Crus1_R,Temporal_Pole_Mid_R,Angular_L,Raphe_D,Cuneus_L,Frontal_Mid_2_L,Temporal_Pole_Sup_L,Vermis_9,Cerebellum_6_L,Precuneus_L,Thal_LP_R,Occipital_Mid_L,Thal_PuA_L,Olfactory_R,Lingual_L,Thal_AV_L,Cerebellum_8_R,Parietal_Inf_R,Thal_PuL_L,Heschl_L,OFClat_R,Temporal_Mid_L,Thal_MDm_L,Cerebellum_4_5_R,Frontal_Sup_2_R,LC_R,Parietal_Sup_L,Frontal_Inf_Orb_2_R,Cingulate_Mid_L,ACC_sub_R,Thal_MDl_R,Cerebellum_8_L,Thal_MGN_L,Thal_PuL_R,Thal_PuI_L,Cingulate_Post_R,Vermis_6,SN_pr_L,OFCpost_R,Thal_VA_R,Cerebellum_7b_R,Thal_MDm_R,Thal_IL_L,Calcarine_R,Thal_VA_L,Cerebellum_Crus2_R,Frontal_Med_Orb_L,SupraMarginal_R,Occipital_Mid_R,Raphe_M,ACC_pre_R,Pallidum_L,Pallidum_R,Precentral_L,ACC_pre_L,Parietal_Inf_L,Frontal_Inf_Orb_2_L,Frontal_Inf_Tri_R,Thal_PuA_R,Rolandic_Oper_R,Cerebellum_Crus2_L,Cerebellum_3_R,Rectus_R,LC_L,Calcarine_L,Vermis_8,VTA_R,Hippocampus_R,Thal_PuI_R,Frontal_Inf_Oper_R,Frontal_Mid_2_R,Fusiform_L,Frontal_Sup_Medial_R,Occipital_Inf_L,ACC_sub_L,Caudate_L,Cingulate_Post_L
Thal_IL_R,0.611870530589321,0.6904319968324734,0.20289828554498018,0.39700352392488125,0.6329883258226378,0.28723463155813517,-0.4336640772950181,0.6612888916520797,0.5896064245970418,0.5200439334436467,0.5343757583276995,0.027015446183097137,0.3849294323697166,0.3866185567237315,0.357070962995805,0.42628463171808517,0.6932775242566618,0.5026887776416972,-0.10156052326761317,0.6141630628732193,0.36900246026381517,0.5708211383498732,0.11273946789014308,0.4543343507641575,0.39315899033325635,0.21597526951442828,0.45428296291019854,0.6560063402417179,0.3467583109725531,1.0,0.44535825435413695,0.3065664746634108,0.3609665387546513,0.31791681897747076,0.03548420553870871,0.13878162142654063,0.3089966267924082,-0.13078777855751558,0.6151123364910529,0.3238988194610353,0.06754440240083852,0.5360633977344947,0.1469534306796715,0.25756258958959816,0.09592539595663134,0.20545981375165168,-0.057720979494231904,0.2450611333618353,0.6346056303763644,0.2847175466444956,0.25841032747280773,-0.13724942480139452,0.3725373366817477,-0.11797347900772685,0.19529366037517423,0.4437203072324808,0.5068063178449507,0.4981358588671998,-0.023730052576335026,0.022687458320016594,0.3299964060703412,0.29883183316110495,-0.01615517931724633,0.6087415259939508,0.07257586565992671,-0.17723380758426682,-0.12419934253629994,0.3766120521028363,0.3008028121795618,0.40798510715836844,0.6205440071065835,0.5178631594571158,0.7136544391967162,-0.40339206419581175,0.8254622040444507,0.05703310194923734,0.02362378195986607,0.6300146785655637,-0.07974853425963856,-0.19964102960063676,0.36612210718184984,-0.03465779100331613,0.4554970015963626,0.25781005215646485,0.6844562808894402,0.5203707814341767,0.21875702148329532,0.2534185616238913,0.1922141704688497,0.41048974930146837,0.5404587303714079,-0.09559706340160243,0.3661292737678927,0.04766107637558861,0.3000367000700696,0.3966532252791133,-0.1872940130967471,0.13787992920558123,0.09982597122415404,0.6590156053312313,0.5338216019829914,0.25745161655890886,0.49092744003858035,0.5172578576596173,0.49604895386251907,0.5240417253031383,-0.1253071591805978,0.21981121248676982,0.6635318901784087,0.42382437529500994
Cerebellum_7b_L,0.44411638113195534,0.3619645142421538,0.06723823748161736,0.08938898905127615,0.25622037618261284,0.08691958275583973,-0.13091914615617173,0.4623009649752905,0.20387540160331055,0.14346693504740723,0.2522941283584475,-0.00934949293184569,-0.11471772281116403,0.17498081748235203,0.017140998749696715,0.38287127908416924,0.345157758529433,0.2281241259743342,-0.12411872055367594,0.3054498823718326,0.05531118038055779,0.1678979088922488,0.15298865167969675,0.18074678380695372,0.15417190724937005,0.18159068303979073,0.08082714741881472,0.2680539543467908,0.19355557720530212,0.44535825435413695,1.0,0.0681784772278061,0.2370393760847218,0.1314205179775332,-0.0076681502980521085,0.17802151301527475,0.439163171204165,0.22285037315840237,0.2508963474701971,0.19042581628467267,-0.05908940321659123,0.26754052940704726,0.14005065960732233,0.05828398340616908,0.21313332247495803,-0.0685973390876568,0.16092494529919302,0.188189322638544,0.18357338641675625,0.1565507448658506,0.17812426841771067,0.09218855592673013,0.31274375407118493,0.03347152420234618,0.3109412296556397,-0.013239980148686286,0.2799300887631934,0.2727805683892497,0.17924738343743205,0.036578998024429266,0.15000263188559063,0.29007044446141683,0.053270435599960794,0.26057455251759465,0.2331601604157137,-0.2653274841561325,-0.07888638413411836,0.517343113243331,0.018646203038183862,0.11612255682459886,0.25360982524357223,0.10302953723475619,0.16177823231977098,-0.26227630515122363,0.4059091223794399,-0.02487145819082602,0.07363249322600658,0.046722318811948514,0.09729116914239279,-0.15180444186737574,0.21259231548743737,0.12479403739796187,0.02728024033095851,0.0019449490483265358,0.4440967022559007,0.07877331271282048,0.02211806743103252,-0.036775711468093185,0.17952410587751222,0.3777033508631178,0.1635389127209038,-0.28846455797792847,0.17639432753307727,0.24244219138214482,0.06550631258628041,0.39588134651660783,0.08958039924928644,0.15555127412691067,0.21486448847117443,0.33643171908532626,0.1401817261158193,0.16044895522269498,0.19220967927454854,0.23150680390153663,0.29233697176439455,0.2167320831973788,-0.14646276484682558,0.20844047136440155,0.2539732068671412,0.2797922306638115
Supp_Motor_Area_L,0.47877783723732,0.4376751153673614,0.8466557153527433,0.47137027115180824,0.6282869232642566,0.9490911713625166,0.12439843140859101,0.5392990660172554,0.6319992607156094,0.7141184373310253,0.7980373836583504,-0.07553747569824833,0.32367843306396055,0.7139630678186306,0.16238039264039175,0.4976516177205944,0.5989568460704102,0.33163975105141646,0.46045149821432846,0.37654248407120233,0.4639246076803157,0.7634024632169231,0.20135122570525704,0.45287777407902075,0.814446587855122,0.1993775740176034,0.4890395110070713,0.3347581082994047,0.7078291735396128,0.3065664746634108,0.0681784772278061,1.0,0.3936039348765732,0.4373300774428252,0.10165138088127092,0.30057102567548166,0.18179205872391632,0.31990754328504034,0.7336862296301708,0.5827008473553639,0.3207994708350109,0.4409893886795721,0.7955260446952256,0.31861902501626244,0.41643031531451175,0.44804998040083005,0.008096924106056377,0.5966887233875757,0.47600725604826305,0.3462652294679794,0.6460244373862374,-0.1238134052027363,0.5690592204287405,-0.03951587877323168,0.37784784352936546,0.41302070455563455,0.6222534667175755,0.6063286144503812,-0.02044428553234077,0.46203503142156543,0.32037185486443676,0.5800885675034614,-0.018903247349202186,0.5501199785791049,0.22096445049486413,0.27924748021351503,0.3532184498566342,0.26756388184245944,0.7981465014068438,0.6877736910321933,0.4622503455176104,0.4872276335860115,0.41033410569071993,-0.19084913303376436,0.37407916154757187,0.059003422913662035,0.6071578994536976,0.41903648930039405,-0.05956885848894605,-0.10388923632153355,0.6729227365967188,0.3297568972925544,0.5998537170943372,0.6445688249300447,0.2275861908099847,0.445475342582997,0.9335308970438274,0.4938812976206679,0.5643426572799546,0.3950737743213882,0.8008277216994709,0.3660875777888328,0.757248881580694,-0.048452952185977304,0.430732222934754,0.3407992621090287,0.132600318253853,0.570043985503293,0.16719713720707274,0.25906484984087147,0.3941550913672601,0.3164512080459375,0.8329906921739128,0.8284546981406179,0.3722499177131933,0.6996722574353695,0.10364755040805555,0.06297393053349191,0.379941399407319,0.6915885057568485
Heschl_R,0.31572778088012227,0.3235173026396579,0.24313123885487806,0.192772890145548,0.36275162041027925,0.4143420589527567,0.03126322053565575,0.34231896535339457,0.5533238495289636,0.5368300054161903,0.4749734363272644,-0.0006524416706007756,0.19495952493378418,0.21940970690354128,0.24432179487639774,0.3818403217962434,0.431765014676564,0.22765952359927605,0.04004460025409222,0.2754809578082618,0.29921178853068886,0.5006992097614152,0.07321695940511556,0.18944549048777393,0.32772850084408955,0.23678397786332944,0.14191105547880287,0.26657911952481295,0.26730505736086557,0.3609665387546513,0.2370393760847218,0.3936039348765732,1.0,0.36403692601558696,0.0200414836367909,-0.018815255753944344,0.15608265816419825,0.04182461921102021,0.4644908591664301,0.2666598103705478,-0.10249014344233257,0.20725774740868844,0.20552259835992287,0.3039941322528916,-0.025420079943991963,0.18808943806566286,-0.009416213757259654,0.23952975979775576,0.2780163795130847,0.0822760435831073,0.25972391446581367,0.08684448151618841,0.4131920505504207,-0.09310158303045059,0.10795726551221668,0.3527941096179238,0.3551597003039173,0.6086288762270894,0.21439280896889967,0.0630997705560042,0.3044789650369157,0.44077494329828604,-0.2509545926616786,0.444679947810235,0.024029964820980666,0.15943062225589316,-0.03891386999955372,0.2459008861014087,0.18689823100434166,0.21983718080065365,0.19889088447858347,0.4043821963980487,0.17599050966875926,-0.19665478979450707,0.39308228735225664,0.023491496426736574,0.25723038563950223,0.27974532124414475,0.021498335520503814,-0.11929645970481241,0.3066559152960696,-0.02621445829601488,0.09783071647720762,0.4775582963295124,0.33835150460807345,0.2445215896017888,0.3709932547854239,0.340623742071608,0.2765569345554722,0.5485421989973276,0.4108958820632332,0.13361437848757582,0.4991242582950006,0.05672787736228907,0.34847260994205004,0.21358437098676647,0.15842909907363809,0.23984919052530804,-0.02076176840133788,0.2556172320109588,0.27611514072532195,0.21764518718697376,0.46150367416784094,0.5739420466698831,0.17602363055653272,0.5443776278538535,-0.08855825239743856,0.13739464050585143,0.3056492106775177,0.31329779374482497
Cerebellum_Crus1_R,0.30245142584948004,0.3169589349564839,0.1894733097381109,0.11258830685039986,0.3744608526577577,0.3807113351151485,0.050814280457907646,0.27923743817742175,0.3233249747670823,0.35688755315751497,0.42893627455522154,0.190110250568134,0.17747353108350375,0.2663053962759757,0.07406817066632071,0.21144943311757475,0.4474592695175386,0.21653410774826345,0.02730695467929372,0.21441158508210476,0.500060151979332,0.40213459132151047,0.0041296832175969295,0.28240362984416195,0.2956630851905207,0.27492584183019414,0.300938748081943,0.2177392788857888,0.25433341653023894,0.31791681897747076,0.1314205179775332,0.4373300774428252,0.36403692601558696,1.0,0.20043982046433126,-0.004071664117021789,-0.03469981346552062,-0.10805103023949858,0.35290301974199506,0.49261490767283117,-0.013349855843883908,0.2516668459652583,0.2248026675606293,0.1038662650840938,0.008423293166189812,0.07903511037737693,0.19876972397443618,0.07571788299482198,0.2868408099859627,0.20918342825630515,0.15721827468423447,-0.1407838658957116,0.3168297160100242,0.04303649662651484,0.10828159172967732,0.20829969233244705,0.26063803216350173,0.33791105547211236,0.04189701556001478,0.04742180372261158,0.2777376186083047,0.18030000941707053,0.06630919725700916,0.24292816680120158,-0.17189052276907937,0.15315107444848663,-0.04566946596353637,0.086884081062508,0.30175002449553073,0.4096279911747118,0.20567370859759185,0.5651880164138765,0.3114642867285225,-0.29589918853339364,0.28822260991354615,-0.08365726074238616,0.08254355128764934,0.23878296322453135,-0.05761803397987799,-0.07161932990679053,0.23327816703046014,-0.01398913249465363,0.398129542764571,0.3994328322033852,0.27464239725185224,0.34798406182271,0.30786906138151526,0.3605685433128647,0.15277753221414203,0.23324885384303917,0.45309024003953235,0.05535890898643072,0.35417468794387597,-0.2383300596938395,0.04459871303204838,0.1832377181411374,0.10463682081775712,0.08408435720933125,-0.013589528567428065,0.16953163474945868,0.2010797504413382,0.09408825109305707,0.4069718049763131,0.4212566238308048,0.18318191957929567,0.37345541718171066,0.0036635610544451793,-0.014335588230110836,0.27944791040318956,0.26119478626564274
Temporal_Pole_Mid_R,-0.002864096876679384,0.10827780112613897,-0.08129670019793947,-0.07504142316685013,-0.08868616492243703,0.04448909780658021,0.04884975666464536,-0.016246809918965724,0.01909892644429133,0.03593429551465033,0.23432928687187138,-0.041399633898012496,0.005420423202122951,-0.05783183229699703,0.01273125099954624,-0.08205643270230702,0.1101072121576547,0.0017734634835460848,-0.06387100984523048,0.08596714932884632,0.33495788341819355,0.11838210790262507,0.2799124385333569,0.01662173295536064,0.08878489488411935,0.012865433283397426,-0.0213394966819041,-0.011058190327810935,-0.10795340022678862,0.03548420553870871,-0.0076681502980521085,0.10165138088127092,0.0200414836367909,0.20043982046433126,1.0,-0.24086112031827897,-0.08639372876876722,-0.1856570424129907,0.09617343790012182,0.37365735107187376,-0.08532107940841263,0.027000641330092327,-0.12560746934660094,-0.08157627197783114,-0.1396475846069531,0.05323024421588786,0.022912497445923524,0.006163548503833152,0.0013057157701762002,0.22102824319977704,-0.06765667601945641,-0.23239060090456967,0.1427992766305289,0.3805940977080185,0.018844595727245672,-0.03342682896998555,-0.044937563877199826,0.00617204204470147,-0.04156090608974181,-0.29389131908715993,0.3768636103129776,-0.14991884855085671,0.06353690820428652,0.0508179955677297,0.016659020700571733,0.04298840651037881,0.004216091888071887,0.048275716734737004,-0.028532886957770013,0.06838526401109753,-0.00602892793184591,0.22244241628162892,0.08346287586898687,0.21451677486528836,-0.057231357982645746,-0.0947965946451476,-0.03206378869375413,0.02700804217079232,0.002094362729352495,-0.08812007129802578,-0.15673464632703715,-0.26717238493488754,0.0896330590140145,0.12586339073095734,0.063803575230015,0.04564197409217605,0.021167014390921057,0.18211861842076962,-0.24765535073540285,0.2999859246670195,0.19969340578172462,-0.04590354683554696,-0.07977808217558148,0.03206762228413474,-0.12518973732788408,0.07760973652503893,-0.10664953898505335,-0.04180483930521783,0.05130009300124945,0.008151924710745594,-0.01681299666676547,-0.15408393955973024,0.02359809890697683,0.08973058572179017,0.009492541726051126,0.09188865838617091,0.17885977617138457,-0.09761081019537944,0.09124876320502322,-0.050446670987927655
Angular_L,0.2936082525241254,0.2974457517228126,0.4743524091857171,0.484498102842753,0.46838857064372286,0.26940750053988727,-0.08510228706932606,0.2789760770097716,0.19724381638194294,0.16229171958036076,0.24445575533201755,0.14091833491670352,0.1760146271069121,0.4076384040421659,0.2315258970379667,0.4100532509218008,0.19432559668556326,0.3014302490869508,0.19951404468717102,0.24134413705860155,-0.2842701293173746,0.28448613914198095,0.03836369292234045,0.3967561803161572,0.42886890244371073,0.19824331801194184,0.5213486661950814,0.3006661369427138,0.669873329285533,0.13878162142654063,0.17802151301527475,0.30057102567548166,-0.018815255753944344,-0.004071664117021789,-0.24086112031827897,1.0,0.4675587465427085,0.374954462816576,0.302205578033196,-0.1332664651994271,0.5674068262212265,0.45464954224652976,0.39896518108681867,0.23434624962593859,0.7813356779123627,0.17745585022998875,-0.13711419222690985,0.254343367716323,0.23217622395837273,0.34262278476374186,0.6158583109778777,0.45810479930518583,-0.012424984250659318,-0.3409939293483377,0.398755926261663,0.3097919331270837,0.56388628246151,0.31998322889757047,0.1328904645397759,0.7413234242631018,-0.22894309157456968,0.6057761440496029,0.09254071200743873,0.17034931851585716,0.4991088487975455,0.17538679385287814,0.1978372092980108,0.13877066272955058,0.40517524142220224,0.2369561825875026,0.27260221704696114,-0.21942691948234566,0.23266016526977426,0.17791470640487506,0.2572084272110642,0.3212022478233554,0.12462745733855561,0.20202210445003324,-0.09049321146165466,0.09281350069748426,0.6184435447077157,0.46725779945530743,0.21643428158983558,-0.2121802126991657,0.07960862869849855,0.17566788034659103,0.34313004972747485,-0.2555834909038668,0.8081470534296553,0.06995738964382214,0.19483117689630827,0.20162358211324302,0.29219953634679374,0.33002629972577413,0.3912495031900399,0.012308301064340428,-0.05460161604594958,0.15356192647637773,0.23091880335637857,0.28526477289167196,0.19064384681463897,0.3823934631961403,0.3707518333831985,0.25518387749281934,0.515260424513474,0.21574056740827338,-0.09016341886576462,0.04525316843990953,0.26869182427364574,0.36473530023161393
Raphe_D,0.4638641304324631,0.07121764933354306,0.27245507775345224,0.2383962706442433,0.307376958688214,0.2503568446491622,0.0660308646574565,0.4035471045137841,0.2537501962922824,0.21745938922612304,0.3133951184785249,-0.20460546434639973,0.09027252566006862,0.21953833043648951,0.2553497957325696,0.545380132400737,0.25382604424464694,0.09829653996208866,0.01116861467607898,0.22561381195238459,-0.21998095420601302,0.23648928165704045,0.17956044181172354,0.18976762029199418,0.3869317321155861,0.22600381092262223,0.08669019933865445,0.21760833996763035,0.43415052674740523,0.3089966267924082,0.439163171204165,0.18179205872391632,0.15608265816419825,-0.03469981346552062,-0.08639372876876722,0.4675587465427085,1.0,0.3462594724879796,0.21303807469128896,0.013305913494346039,0.08565842840811841,0.17705612333773071,0.2403340861410644,0.2706511086855474,0.38098893894584834,0.3190228734678349,0.0019882291612042225,0.2263320795825619,0.10154066240864265,0.18329620773428904,0.2786791064855186,0.4531247644454748,0.20381979677072154,-0.12371231004914124,0.34503247628690864,0.17116965317801627,0.3526040174485208,0.1892190309797307,-0.08080201314500801,0.18320748393272718,-0.08050103709639542,0.39323035538070533,-0.07323322530717236,0.293255226593103,0.3690307741906502,-0.25260979293133,0.22249165368686083,0.4319499609337104,0.22235472540059179,0.1934910920625713,0.10379159364970464,-0.1460241622699545,0.07340692183949539,0.008389091322664593,0.36288034289573545,0.008906248782576573,0.16417656604235017,0.04698041049327968,-0.16682448377424053,0.06424232179491973,0.4168762098437891,0.29120435678401185,0.2589511487197832,-0.045065956528864325,0.3840067795687877,0.12513862839549192,0.2197002094553233,-0.16733978037274416,0.3514232094720875,0.19190347967519975,0.19887721475951134,-0.010528902046451374,0.30791178314645495,0.3219518750482405,0.2308574526733243,0.22017923492810326,0.2200212875507201,0.1930887832246544,0.16487200166816798,0.1586410048329172,0.046014039119509235,0.35196771065763155,0.34586773097837265,0.20801511446586377,0.16986042409899582,0.18362443260459224,-0.09335693842099162,0.29104933964088625,0.3557802716216854,0.45103236811118613
Cuneus_L,0.13469353384376057,-0.020935749139612048,0.47435699537878284,0.10985125867167692,0.2051640627411811,0.4202788340693161,0.2050554692869774,0.234345402854538,0.16172228073140696,0.16357519119794936,0.2496941386393732,-0.27763596939780805,-0.06752495919210612,0.41862972271745696,-0.030898593301898866,0.4158146387560983,0.055522361131551914,0.020281725042165726,0.5434427546467849,0.05500049769031606,-0.2833266669832436,0.10116207104391882,0.09333369260366682,0.0524780885849802,0.3569026235101325,0.06377098272315111,0.1329126452820272,-0.016136215203225942,0.34156692396955474,-0.13078777855751558,0.22285037315840237,0.31990754328504034,0.04182461921102021,-0.10805103023949858,-0.1856570424129907,0.374954462816576,0.3462594724879796,1.0,0.15429280570902548,0.08325497944170152,0.2331236747450013,0.0939546632567986,0.7222359221229632,0.18701227714831245,0.527273682803851,0.26762376361455775,0.08351129946234011,0.6320810405344301,-0.0984416072791878,0.14421718932371486,0.4259406605746946,0.36530414146047596,0.1377607428162887,0.10260434075967216,0.39501086318484385,0.06748956651244069,0.2525571374714187,0.24725664416617907,-0.05562397322979398,0.49917389444662896,0.03577471011567882,0.4406960506197071,0.0036107556281666613,0.08974099192233091,0.36061118385683305,-0.03887104774199791,0.6191512726915979,0.33971256175039244,0.3226750619743903,0.1966908286496621,0.01308314471948483,-0.20358856813361215,-0.19156383072934274,0.17274609396711355,-0.0026654042760554677,0.09206835836750159,0.684691024654545,-0.08775570195091115,0.1777085676959416,0.12890797883542582,0.35512734983729266,0.7873115035618697,-0.004906113732121363,0.061000277488513215,0.002659601343149073,-0.08196040923227253,0.446600596292776,-0.05594311573069444,0.40639749971490957,0.20196273453664182,0.16273245252568352,0.23251728194429663,0.36429650754192344,0.32990959652723967,0.14953576989200962,0.15177896054671666,0.18015247545973181,0.7826133812867563,0.10600457402856402,-0.0819742781170975,0.07025162509644801,0.25523329818656315,0.3117526894795386,0.22590661002210272,0.12325585669530241,0.10993244816448344,-0.07289873556495209,0.019780382445480277,-0.046051233073909806,0.40469636340103765
Frontal_Mid_2_L,0.5607317974187551,0.7759005229682804,0.6227716340556637,0.6277741169876111,0.8029878119575157,0.7175616527150475,-0.24001077138901974,0.6825968791299367,0.8316053591268745,0.8341547734533099,0.7879611502627331,0.026103023686250337,0.5417559633037008,0.6612891377821033,0.4816734319601544,0.5188091014715036,0.78905083386672,0.6648956622564762,0.3325339569535599,0.7194615395944465,0.5485921576777109,0.8581508164780072,0.132661804244065,0.5824264534974305,0.6870084131977581,0.19165617168794055,0.6525008694052775,0.6387324061104961,0.602559573334139,0.6151123364910529,0.2508963474701971,0.7336862296301708,0.4644908591664301,0.35290301974199506,0.09617343790012182,0.302205578033196,0.21303807469128896,0.15429280570902548,1.0,0.542115328861933,0.4048092477143031,0.688422517516679,0.5718252675571444,0.4188649831241799,0.36562538272472156,0.3734557683425451,-0.08952520884105875,0.570127599416361,0.7411479429931234,0.4138509153706212,0.686195949773747,-0.0959988345576531,0.5977397912211344,-0.15565038854114793,0.307165136274521,0.6223898997118843,0.8046736199922944,0.8214863358446693,0.11956787366447046,0.3454653040487455,0.44624841021941514,0.6175054746934182,-0.10201014181688353,0.706571973078278,0.2815739107765188,0.1500413362508117,0.1517276032010323,0.3195475085526763,0.6293049945957475,0.6023747979644984,0.7480394432011018,0.6150925845446832,0.6600013910080011,-0.1947574329153922,0.6282588703081762,0.2480170720567577,0.4252684765182076,0.6920745075878837,-0.05990563202798937,-0.23224647034597462,0.7201202265854523,0.22244502707874317,0.5659003518710308,0.5297278779237137,0.5415856389020611,0.65848842486054,0.6540874067245562,0.5163981174564358,0.5175738882503059,0.7051859712723535,0.8216482428111954,0.3526603059625265,0.7180449750252215,0.06983822976405041,0.6123910419506725,0.43347537232679295,-0.2007821543728936,0.433831873457158,0.09622778907044234,0.6683741579285081,0.7515550573418278,0.3780716302951694,0.8038859542292782,0.8972735526464981,0.6498855344629713,0.8428475563279402,-0.0475565228114514,0.11188895491597155,0.6602717560342477,0.6572829642830618
Temporal_Pole_Sup_L,0.3013126475269705,0.33453527769991614,0.27503205682364956,0.13957136252851077,0.38509101571971527,0.516835433351531,0.28453461287156473,0.3409319281191478,0.4636371618678801,0.5278506428495859,0.7059378015427307,-0.09673046868269544,0.21736545320040504,0.3471900295708362,0.02650899709797871,0.2012545326101029,0.6049150760963856,0.22433943817011123,0.1892761862652911,0.3167744987365113,0.6887870809868233,0.4824618966188108,0.14284169886908638,0.1848800210450113,0.40873934276846347,0.02233809330216219,0.21632659548122915,0.19230745941768182,0.3433767179227144,0.3238988194610353,0.19042581628467267,0.5827008473553639,0.2666598103705478,0.49261490767283117,0.37365735107187376,-0.1332664651994271,0.013305913494346039,0.08325497944170152,0.542115328861933,1.0,-0.009265158427286193,0.28363568170611425,0.3672943240776727,0.0852730449191447,0.08499001731306625,0.24899972684438554,0.14015212483841077,0.41124624938045634,0.22157772238380144,0.30506937717702676,0.2629692478469849,-0.2495698036861099,0.7494746426454509,0.21194425069358197,0.49657044334660005,0.21138943753580772,0.29585873133084656,0.318815681489154,-0.0419771787448869,-0.13392490000339158,0.40587073363422094,0.10780364414526987,-0.004065669670780942,0.3669466367556662,0.005878786476420679,0.08281503185042892,0.18529341609387157,0.15709239381961634,0.39698916690734437,0.5181349168368071,0.29362762004281456,0.5941755971915019,0.20533806935383894,-0.19995136066492417,0.18606889252590225,-0.09708297642235875,0.3670577654809074,0.180375666814443,-0.04323605600231528,-0.15772300655864302,0.2544727118470833,0.03583872161067394,0.5662438441190782,0.7147634327091136,0.3552546753385946,0.33437692641929423,0.4307290948077508,0.6831825828264818,-0.010428594007484072,0.5626046754326836,0.5544923408281723,0.10705558549336146,0.4950485913923094,-0.08667996022909719,0.036958769682707185,0.29087311823306516,0.218682228152345,0.37957469496940377,0.07321392614426167,0.08960018044673668,0.1587672610253711,0.044397969510347364,0.4620539121834957,0.5605594995752685,0.19359707589401853,0.42128411122021775,0.04909273020374789,-0.0317922463400101,0.33818924920995824,0.38388955391457896
Vermis_9,0.14691819570547016,0.47528414213750764,0.4807200179580707,0.5738660591471403,0.46076856411628364,0.29237722954725026,-0.15838540583201008,0.2542685396410217,0.23029585170306122,0.24290655957442264,0.22683904592648144,0.3422137735352844,0.2633387389515499,0.6056322422429775,0.14104120404568468,0.27319200094481005,0.23858059156012057,0.3778801341784763,0.3553652383842689,0.41610725997327463,0.08041959517994407,0.3103754828233199,0.10629436138596329,0.6763643588109309,0.320517126811901,0.13499851732669355,0.730152769509327,0.3605615736358941,0.42908188367883904,0.06754440240083852,-0.05908940321659123,0.3207994708350109,-0.10249014344233257,-0.013349855843883908,-0.08532107940841263,0.5674068262212265,0.08565842840811841,0.2331236747450013,0.4048092477143031,-0.009265158427286193,1.0,0.7015874414636416,0.4210066816646305,0.254824842103447,0.47941357914204463,0.08329183037475371,-0.222218732667492,0.4062136994608302,0.4598804024394819,0.44273509308598086,0.5550075070526004,0.027179468376001534,0.11728107998936707,-0.36586201153871767,0.2959560812965516,0.3059504696344608,0.673833116372386,0.29967715868426564,0.28893739062618207,0.5031689495940719,-0.16423431425620255,0.31575925678434735,0.08681803504962424,0.1951261519039916,0.5627280613058286,0.34855689631305065,0.062084373522198644,0.06476267622170827,0.562742090131797,0.4504337263248458,0.47261929924762314,-0.052351722394942735,0.339313762330076,0.28305617370974767,0.13743284117298576,0.31350598125015794,0.22071885772532443,0.28564275118455007,0.012550630378647253,-0.07480174646667322,0.5158203720625517,0.40939471037999325,0.22727115516626817,-0.0946726286908861,-0.007909825020807391,0.3850844112886452,0.28356545104999004,-0.06736483985484827,0.5001163805146069,0.16435074477299072,0.22984418803301954,0.28178230164216006,0.253347063719719,0.23747241709949155,0.5639679446712081,0.12034173169430983,-0.32146954574492376,0.20218438354698476,0.42295272867545486,0.40838073212158826,0.4170450815387121,0.20108426765405316,0.3079454163556293,0.29640035753929883,0.721467278125957,0.31288492940779944,-0.12586274138678455,-0.11324093779424596,0.21660344843897503,0.2775166332292083
