,N_Acc_L,Amygdala_R,Thal_VL_L,VTA_L,SN_pr_R,Frontal_Inf_Tri_R,Occipital_Sup_L,Thal_VA_R,Frontal_Sup_2_L,Cerebellum_Crus1_L,Frontal_Sup_Medial_L,Cerebellum_8_R,Thal_MDm_R,Angular_R,Temporal_Sup_R,Parietal_Sup_L,Precentral_R,Cerebellum_Crus2_L,Caudate_R,SupraMarginal_R,Thal_PuA_L,Temporal_Pole_Mid_L,ACC_pre_R,Rectus_L,Hippocampus_R,Cerebellum_10_R,Thal_PuL_L,Frontal_Med_Orb_L,Thal_VPL_L,Pallidum_L,ACC_sub_L,Thal_VPL_R,Frontal_Inf_Orb_2_R,Rectus_R,Thal_MGN_L,Heschl_L,Amygdala_L,Frontal_Inf_Tri_L,Cingulate_Mid_R,Thal_PuI_L,OFCpost_R,Putamen_R,Hippocampus_L,Lingual_L,Supp_Motor_Area_R,Red_N_L,Precuneus_L,Thal_MDl_L,Vermis_3,Occipital_Sup_R,Frontal_Sup_Medial_R,Insula_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Sup_R,Thal_PuL_R,Frontal_Mid_2_R,SN_pc_R,Cingulate_Post_R,Putamen_L,VTA_R,Thal_VA_L,Occipital_Inf_L,Cerebellum_10_L,OFClat_R,Parietal_Sup_R,Thal_MDm_L,Vermis_4_5,Thal_PuI_R,Thal_MGN_R,Cerebellum_7b_L,OFCmed_R,Cerebellum_4_5_R,Insula_L,Fusiform_L,Frontal_Inf_Oper_R,Cerebellum_6_L,ACC_sup_L,OFCant_L,Thal_IL_L,ACC_sup_R,Occipital_Inf_R,Postcentral_R,Cuneus_R,Temporal_Sup_L,Frontal_Inf_Orb_2_L,Vermis_6,Frontal_Sup_2_R,Parietal_Inf_L,Raphe_D
Frontal_Sup_Medial_L,0.08887085806873266,-0.05402947737053029,0.36724906248269257,0.2208003924571337,0.3219223369588719,0.5107921962809917,0.09838521363559774,0.2557756909790981,0.878928315800656,0.2128266179552697,1.0,0.3568881183611741,0.1530219501308521,0.009369375862138204,0.09345960633421346,0.20093009526242933,0.23924791068202772,-0.15135511773399174,0.2411653654352436,0.12099677700487574,0.3008447281624715,-0.05819220545585885,0.6750337161867894,-0.1694181316062127,0.3048641798903548,0.11143113982972551,0.28716819435145285,0.011861132352614974,0.36357322515488466,0.10862284407701384,0.03159163618983297,0.274646333085345,0.32606755910579643,0.07988627749557259,0.36916724089826564,0.3661261463223979,0.09694128900106788,0.6357593491332566,0.5930201883641651,0.22976556843459345,0.4437294039493772,0.5004541219386343,0.23781999729354486,0.09424315324974854,0.2033667873269773,0.20922557532474922,0.1951460894552562,0.38168790775317296,0.3345487650407774,-0.10714846056195505,0.9470840909327733,0.5434630746702979,0.20314395314884115,0.027589654566496334,0.21593049035729014,0.29081587439155854,0.6161266176251401,0.15989801230370893,0.12233526727579822,0.5647300893099962,0.2729609959116137,0.3276961424028014,0.04055006935222078,-0.017616806604919568,0.2433463332124408,0.11194502149301427,0.28296304929394356,0.17657712442756412,0.2731383008066802,0.18112225017586397,0.24569392097156617,0.14432179083436145,0.23754916049078528,0.7674112064088947,0.26660886036119497,0.31820719392070207,0.09572694254252674,0.7239216951500591,0.28012645035472555,0.3213234656364118,0.6471070213014646,0.22939788299746827,0.27338851108862255,0.06566142765818865,0.41932808585261844,0.5183815513999162,0.2509796162223057,0.8062984294066033,0.3855780935380504,0.1834401966790147
Cerebellum_8_R,0.35189181013526405,-0.06801507709165422,0.5356782187227701,0.4688095552183993,0.5375806018790606,0.08285669807192451,-0.3523374460871536,0.35869871040164925,0.3295954892895248,0.31510892999694584,0.3568881183611741,1.0,0.30874374634698004,0.07976485741563723,0.2846516028428505,0.18079766518763773,0.04952745391477035,-0.12431205488076437,0.2079892698733412,0.13020958940510738,0.5398508404697719,-0.4484589270767029,0.21670616306886437,0.21817622938528555,0.41083930942533825,0.5300609410588988,0.2804568026576202,0.05763799145227191,0.5133930398496195,0.2482922782494738,0.14674789527638088,0.5042972863659685,0.35076761021742753,-0.15081140221035141,0.11489279434875514,0.3790421417475301,0.03644136082771293,0.23483985778778266,0.5355039289115843,0.3907149145635449,0.1264109836114838,0.23298730162296424,0.47946511860965324,0.29658234236875086,0.20141328536026593,0.5276160690324616,0.06851183198622264,0.5034567359973628,0.23315830035423132,-0.2646332649835339,0.3305492324125021,0.30324208887060433,0.2221913309441864,-0.14059156031561088,-0.13906004538625666,0.5761754302784194,0.18720378620222836,0.41257143797441165,0.014341638656703399,0.48269049370637346,0.4321643696062435,0.4236050896393991,-0.14701702944317638,0.32390648121687377,0.17559454917104178,0.24790971600775472,0.5527868152132989,0.2523910718956781,0.4065782834882169,0.05497343665130646,0.3147233595354818,-0.3016871179173597,0.3896436721040308,0.27777418196502657,0.37207985551174855,0.22028333403380285,0.39278249165932694,0.3473278736222758,0.18636869959214974,0.41689318274753456,0.4691115205672812,-0.09547046355289747,0.15182967249835871,-0.33515768976761645,0.5083417542240626,0.29778386280988384,0.32159020284051304,0.4289402923705258,0.31768042950509234,0.018274153165959903
Thal_MDm_R,0.37727417567862476,0.5072489084713958,0.763696343293485,0.4064560763095873,0.5872034849585039,0.3578919170259578,-0.4884188516294047,0.7251298454461207,0.2962267473602706,-0.32549764827844385,0.1530219501308521,0.30874374634698004,1.0,0.01985130296924785,0.2844330284044751,0.17398098827680586,0.3878121472163462,-0.06368416077801378,0.2835948339025043,0.27943296651758726,0.2919491381671502,-0.2025153525192274,0.13863426225195957,0.22494864650872132,0.589390795777953,0.28574004248283363,0.39628430709428236,0.1198711453734478,0.5126263327096465,0.6672416177793724,-0.31643225081756066,0.4649110744138973,0.44090679649845815,-0.03723423689708872,-0.31345483907115035,0.5498407073168882,0.18774287670732767,0.4277004940789033,0.5329753936042223,0.3772528949738039,-0.156583066856194,0.4124500575851326,0.643987191234776,0.18128926237011467,0.5121108433487611,0.6667886442003166,0.2543550774085087,0.4928580120964563,0.4272779856134007,-0.39419645388869673,0.2799442870596288,0.4201821694616314,-0.15434283170805502,-0.18402567562110103,-0.03866389270594949,0.39331619495949827,0.5248296654055,-0.031920484382835304,0.36015663835134665,0.12949039248453928,0.6095546548480112,0.5843421197406382,-0.31441746485820654,0.12262161549012586,0.11546322243863481,0.18706865442202178,0.847554902703335,0.11337312685237294,0.431383284814585,0.3199261722930123,-0.16425323469144687,-0.2724382036361309,0.3667582541701072,0.001949301319148195,0.07024843175439184,0.476852555937835,0.45284173044663867,0.3969035832710265,-0.03638196604832862,0.4742231751463499,0.4544607496396038,-0.1174310226311566,0.4095541383906491,-0.41734702591298245,0.1261476643950951,0.16642488028139119,0.29926098515870536,0.45439234386649613,0.39759195023820537,-0.10172211570205161
Angular_R,0.049756981807332276,-0.13693566334846446,0.27220862899365555,-0.18928272377225575,0.1836147786982739,0.42595416125228636,0.3767180224508014,0.3381256521103693,-0.05086411430794404,0.412641369553041,0.009369375862138204,0.07976485741563723,0.01985130296924785,1.0,0.8230607900173721,0.6170770460933722,0.5772620942995518,0.34399534834920786,-0.23735042470403697,0.8144445596193007,0.37261052768605674,0.30075617015663475,-0.08764871901886971,0.3854423664499437,0.2788603173009871,0.10674036162664263,0.1791126419895879,0.5379685549905219,0.19331776400672346,-0.36845945092426613,-0.08696103418200012,0.22314015866714132,0.038519950698095926,0.1537591258343613,0.5628523248579945,0.09879070056553785,-0.3456269922767924,-0.10813580525459786,0.43663715102110984,0.4560106857632983,-0.2017601618485497,0.15392676604132444,-0.1703809701166814,0.7410597604265484,0.509378070756214,0.024827823075275562,0.5650220571030516,0.07424412522642565,0.5289788698599726,0.703584857167505,0.1438883491645087,0.2026589152124896,0.38621865196260147,0.8402576268354662,0.45158461097611446,0.29465577137689164,0.29802219668101826,0.23526186758055334,0.44315691599365664,-0.18862572640560943,-0.17507237106171533,0.5002649250247606,0.143061290512925,-0.025986405380048316,0.28827233376490674,0.6463024128936963,0.0576384282527863,0.8604918942630333,0.21695729668392552,0.2896203153631644,0.2638489748504434,0.20740318095207755,0.6572430124906685,-0.14954049748326775,0.08511753874580988,0.6655199287069825,0.054501802847206286,-0.20233124241385578,-0.08606738000959432,0.16028940323461235,0.005517828733099264,0.09350943435803157,0.6560852328591783,0.5274266246448541,0.2726248149536044,-0.5926398213748052,-0.12618630813404869,0.09928014240756382,0.6733106853975609,0.1450751801600973
Temporal_Sup_R,0.24608486044872357,-0.15245350603778354,0.482463903627349,0.04174474893943277,0.41414116399984763,0.6156653164521865,0.021028877539080084,0.5228723745785505,0.0070938949895509905,0.3465632534451846,0.09345960633421346,0.2846516028428505,0.2844330284044751,0.8230607900173721,1.0,0.4370538971143499,0.6026760464925351,0.2407109206589342,-0.03395156730710352,0.7670595485962012,0.5012386875071144,0.18023073419902816,0.18013753065496435,0.393348383838432,0.5925734442894135,0.15615122804507167,0.2746111718653369,0.6308595009026343,0.40451498823885434,-0.05058823813941488,-0.0796935692543924,0.44480451374615476,0.40884110103851534,0.028152877344600345,0.3728035355702511,0.3627779154716159,-0.4025049839767174,0.12753555165192842,0.6120028104444986,0.6267575765806351,-0.12520427149585134,0.509653789156559,0.07463857851350965,0.8564698799753787,0.4786646865504619,0.2806376780505186,0.5079910367733612,0.31994877965533824,0.601624036051185,0.3491834037853024,0.2090033989769371,0.5626547402455102,0.3744594552683548,0.689799705999409,0.5538884358499429,0.4003072156792468,0.38658792549382565,0.2205448869520128,0.4653045447639294,0.01783397608363058,0.06626816812432462,0.5826507310054612,0.03336874479078479,-0.044154737618960584,0.49135101825234406,0.4600658968310704,0.3082041518397564,0.8595340700462193,0.4975804763528019,0.3570386694939007,0.1756875404485818,0.08093163081827606,0.8542271146914978,-0.013297484390007924,0.16017967185275012,0.776481201214203,0.02031577488868029,-0.03122794670657426,-0.1632820881959484,0.19856458545205116,0.2261844787781271,0.030697899465249742,0.7286630542178362,0.21022535550296617,0.39954533734751413,-0.42999833719363484,-0.027607171892380253,0.21032278549253877,0.6391883203077492,0.17552070790296553
Parietal_Sup_L,0.01789896347461088,0.0688651150834946,0.3602668871322262,-0.07888451061191457,0.2962444410808306,0.33291671665220113,0.3895279411646911,0.41785998792263007,0.30912552998143905,0.25185523446726527,0.20093009526242933,0.18079766518763773,0.17398098827680586,0.6170770460933722,0.4370538971143499,1.0,0.6165477625014643,0.18818573983671125,-0.034041481507779914,0.5116293605225041,0.3849617115777172,0.0617453819324647,-0.13253729733712938,0.2673302880051086,0.2811256658102249,0.2991817029677402,0.2985806185576139,0.21244291722910413,0.3445253409643866,-0.04822011352344117,-0.17876446494940848,0.2292452255346747,0.05520447726007244,0.026283469958185215,0.36996116436937027,0.2601561490426373,0.09172656906845457,0.1482524672497989,0.5637860843096131,0.3617270729638588,-0.04596753508803911,0.10677809388449863,0.2016024241993736,0.47437343725200115,0.6810899740626912,0.2500306528107284,0.8049303905315006,0.098221878106891,0.484566610986101,0.5343985259892223,0.31902386672326216,0.1486650449925108,0.2830952545645418,0.41115059902344336,0.17386482430405842,0.3716238901758879,0.4516542885207832,0.33679486055882996,0.5967003761272398,-0.011161076443706572,-0.04018946732101604,0.5038804392123483,0.019999322481501967,0.08204473930000589,0.19090368523105875,0.8952156377597269,0.2894988978639885,0.6087662706575537,0.26734178995361685,0.22839650709127904,0.1868682879043597,0.030117446370419527,0.46071255169601455,0.06670681634022176,0.2342267861186234,0.5015101132204745,0.41664992648336746,0.12105460619813999,-0.0396377984804184,0.3711257873128468,0.18638657511344778,0.04580325258802686,0.6057752399362488,0.5266006950648969,0.39534991103379813,-0.11019307822061679,0.07497178031653894,0.3830457024700678,0.7330496387898408,0.07059645130646158
Precentral_R,0.033989138034345105,0.23207271751667313,0.4781672725967903,-0.10053495296910045,0.3229681939103684,0.6787034403029423,0.18445527854471047,0.5859892683486163,0.28501588577987697,0.12326530630117788,0.23924791068202772,0.04952745391477035,0.3878121472163462,0.5772620942995518,0.6026760464925351,0.6165477625014643,1.0,0.22995004908129993,-0.0371658404377175,0.732376652888107,0.379189062653858,0.2852234636239509,0.09207269078518625,0.2992095475758355,0.4152131655368483,0.049980084630128166,0.3401713686313778,0.41081172832453755,0.4516140074990702,0.062337928962144115,-0.39507713759503865,0.23907523631580316,0.25372778153886716,0.03569804979781335,0.32499990122891853,0.30372288994329116,-0.06903965819590228,0.4120519360585359,0.6217919295937794,0.5381352491887741,-0.08513325031184897,0.3694014682299056,0.18359936566264115,0.5541387752270602,0.8076198373001215,0.245567589314513,0.7515231727974223,0.22312808200068163,0.6346698867692759,0.3561116542587841,0.42089610087033313,0.37838420880648393,0.24047058798604565,0.5422893061664263,0.4581132812179679,0.24445750218023085,0.6697595949601751,0.041209024275921234,0.7559912047436538,-0.10888381707944739,0.03798521287199232,0.5186304596360476,0.06663064071443829,-0.1787603857041816,0.3181568223440998,0.522644274451476,0.3635288724946197,0.6038817717836292,0.41676150847586885,0.47320479093051476,0.0639999121699979,0.10529451806276581,0.5660247261812851,0.05792823816748634,0.04688238813541349,0.8512411781214363,0.1773224542784603,0.19271663604374795,-0.12797058569607495,0.35920772160103415,0.24233071397256936,0.1112056874166726,0.9392686993097504,0.3878975474470468,0.2894156573186648,-0.17431254088345424,-0.0007402781416315281,0.4002070672928755,0.7272319631419831,0.11361304125631334
Cerebellum_Crus2_L,0.07436701407722317,0.17253256580324822,-0.11213354545729874,-0.3079327439860442,0.008466541292712989,0.16962068084025775,0.26366999910721045,0.04353685942832043,-0.13398553326046894,0.190731751325136,-0.15135511773399174,-0.12431205488076437,-0.06368416077801378,0.34399534834920786,0.2407109206589342,0.18818573983671125,0.22995004908129993,1.0,-0.04705367782012219,0.2921041830599938,0.07247720294287291,0.21030794523625576,-0.1281431858111722,-0.07923582278202236,0.011846400620195438,0.08877757824712967,0.031724165273512184,0.1721485816088231,-0.07350851898905757,-0.20224865761027108,0.07251751922627184,-0.027414989603018792,0.027829248643904216,-0.1415608006373427,0.2151675560164313,-0.1635105467417002,-0.1385729593499427,-0.08280869110484268,0.04763817854228597,-0.0031059833956812704,-0.057005043253533706,0.025698731934949363,-0.21480508569278306,0.1952420504588891,0.19073657701019847,-0.17048008675535178,0.18566991052341708,-0.06095492652726716,0.1985839646821339,0.35779055863881165,-0.08776736713170845,0.07178529490474318,0.06931137306533934,0.4017541117354876,0.2937365058393217,-0.014867946040707947,0.03199019525279956,0.0048745787692784925,0.14540011561567165,-0.16278162683809053,-0.3010556697808516,0.031376888771184344,0.11453927550237901,0.15961706453823077,0.1502003851238956,0.13815983377468471,-0.14149235590466155,0.2944453710135817,-0.07987818431318768,0.07893661460777797,0.2083542592725566,0.17635769792218567,0.15503928644575832,-0.19500697533829495,-0.049688660680018835,0.21280476340569385,-0.07476374496962523,-0.14514726136583492,-0.20754582562471974,-0.05176468043573638,-0.07640993970992808,0.13517267916548306,0.22462641081463125,0.23499328301263367,-0.0828188753484016,-0.3251320328239286,-0.07870653568288008,-0.18151077244670305,0.21570622550837235,-0.10976533988282132
Caudate_R,-0.10257520546076186,0.027059961109135205,0.31277179025553276,0.4665317183581909,0.30547352168475944,0.2626917566457315,-0.2741340152841729,0.4339227288237001,0.3974316110895967,-0.08589795478805028,0.2411653654352436,0.2079892698733412,0.2835948339025043,-0.23735042470403697,-0.03395156730710352,-0.034041481507779914,-0.0371658404377175,-0.04705367782012219,1.0,-0.14316608097834052,0.2547331250898468,-0.33154087047982,0.15611512337790787,0.029037437112058927,0.393434386103324,0.2504666358448338,0.43612772243621684,-0.1867832298280552,0.46672556371689583,0.7084295200293493,-0.07300605007186721,0.2858103731401003,0.3807432476014532,-0.19383280356520644,0.05539213576666841,0.37231933033020614,0.24342815651658478,0.5731457845700588,0.33313306868724724,0.14368838668055242,0.18298702427467706,0.4183696699759544,0.6109794714859541,-0.07281166025588712,0.1909809958923699,0.45452213034375594,0.10521969219769335,0.6780806552587135,0.24104806133720738,-0.29183582026177685,0.19383199981108337,0.3639429810750181,-0.1365993489972035,-0.33056482306187573,-0.042491263501620455,0.23702131562163545,0.21759250057458754,0.2943029673524383,0.05269584346499552,0.1905905078075522,0.33624559169314744,0.21743170466022027,-0.24282333468196116,0.0007802865808231963,0.16393465831032775,0.028760954295819926,0.4221062436142406,-0.05091657249048708,0.31664601930792674,0.012461526084051171,-0.06339810547980441,-0.19819714528467533,0.14880735861295136,0.37303647771965553,0.43777233908640545,0.0941071004125946,0.17299947412193722,0.5919050246100578,0.17928967459687928,0.10009974936300335,0.5698999993691186,0.08328080515108506,-0.03406226934077765,-0.26950770940183205,0.10652219820025982,0.4174734830221778,0.3905325737178786,0.4027812461166905,-0.009426183519702407,0.3937537963839395
SupraMarginal_R,0.16420199831347224,0.05765883043361043,0.46433980825229476,-0.08762310404014938,0.31553561326716906,0.56298931511707,0.18770835385342466,0.4924676776528775,0.09170928865439469,0.28817584999321183,0.12099677700487574,0.13020958940510738,0.27943296651758726,0.8144445596193007,0.7670595485962012,0.5116293605225041,0.732376652888107,0.2921041830599938,-0.14316608097834052,1.0,0.42421193171281785,0.30695603643874897,0.04485089283273832,0.3494380432948455,0.3100798201118908,0.1723893865678385,0.19759459821740075,0.4622203232121692,0.312092757782963,-0.1593134183244188,-0.15381851132433777,0.2754380007679069,0.1843949379118456,0.022027908625683174,0.46472061116316193,0.2404393842817337,-0.273944250802512,0.19461504352391365,0.5679655691793353,0.48181821228301575,-0.18555966508731636,0.24773433396377068,-0.006063333699655673,0.6665945985318743,0.6256260020263446,0.18909527402391274,0.6048517806444607,0.19334988183588872,0.5331654549762317,0.429293812665557,0.26425143874362017,0.3048853755295118,0.3687248441123835,0.7282700524404242,0.43752438199973565,0.3041010743859137,0.5356524619657684,0.165390838613209,0.5213415521431639,-0.057068692164753056,0.029247493552518707,0.5489110407359399,0.06101402746033188,0.02638573697169165,0.25846519147427816,0.5173369840092906,0.27347912592850465,0.733349775938871,0.22555349998190974,0.3758233736637808,0.18222579907862446,0.17475294882764852,0.6172611404833427,-0.04734063423382853,0.0682848729364764,0.8418976828674658,0.1951702346976371,-0.0589308274965487,-0.001234625074539757,0.239195166574781,0.10867550508977092,0.11945747028138708,0.80085993022228,0.36560853915601144,0.26511833602767265,-0.35977583683905173,-0.0165589076793241,0.26502790267216936,0.7810173630065871,0.10914118430074378
Thal_PuA_L,0.3669347875409404,-0.1905457762634724,0.6639572998975833,0.4553417278758002,0.5541342657729369,0.32636381142507936,-0.19629334450433433,0.5287047676744988,0.364510556496462,0.23278249502574647,0.3008447281624715,0.5398508404697719,0.2919491381671502,0.37261052768605674,0.5012386875071144,0.3849617115777172,0.379189062653858,0.07247720294287291,0.2547331250898468,0.42421193171281785,1.0,-0.19934501371317817,0.07678197160532822,0.2291610935477377,0.5752577711272652,0.4774467353072881,0.5335689560990355,0.24314464219028514,0.8275940950736249,0.25525011798742786,0.20064876161571174,0.7955351294452897,0.36794034081335625,-0.12061805924833711,0.4021571251017087,0.46885419382580246,-0.06916308873612717,0.4164611787562174,0.6999364460618072,0.7148003531437938,0.0023351128848414266,0.27545696722475005,0.5082178622893511,0.4953317224954025,0.5025833657507007,0.6413472970761509,0.4163736872054578,0.6228775222923483,0.6375464360313069,-0.02251585557035738,0.30517573907277623,0.42337128722445133,0.2892978523929242,0.11676877240772701,0.09904038061459645,0.7935379484677747,0.3804270387304781,0.6251148440936051,0.34521402099704507,0.3840762786767854,0.30320986962167856,0.5506617624962685,-0.2045288611144577,0.3193764373881583,0.2727530268967144,0.4163957762589484,0.5989378609125737,0.5379750796286209,0.6529254800009825,0.1242732037657646,0.24485923649426605,-0.08831238165376369,0.6562513277392851,0.2140260952120725,0.5864674954690037,0.5375970369017082,0.31040041949887826,0.2636096401994005,0.13504646868587677,0.4204463136984045,0.4104292827225841,-0.024198832261773565,0.4175597084756093,-0.11924391630189791,0.42839956289494546,0.14579062788173727,0.11175488324665957,0.49517435854652225,0.545256774857504,0.25108115743467757
Temporal_Pole_Mid_L,-0.1299633086564054,-0.01377537815924036,-0.168728202390957,-0.5430894145771118,-0.23753757186108995,0.24096639790203425,0.35014812826058894,-0.13242634747741958,-0.09707141046163369,0.07157484583848779,-0.05819220545585885,-0.4484589270767029,-0.2025153525192274,0.30075617015663475,0.18023073419902816,0.0617453819324647,0.2852234636239509,0.21030794523625576,-0.33154087047982,0.30695603643874897,-0.19934501371317817,1.0,0.030616183475180244,-0.04520188036001137,-0.16235134655191155,-0.30512896882130736,-0.1665678953862326,0.26851086257122325,-0.27932557572897965,-0.3375260676809429,-0.2313214840829366,-0.3020464081567768,-0.07519865355434512,0.1325532296268182,0.19985669699954065,-0.16499232888361046,-0.25171260030720105,-0.005886444277595654,-0.06362111584839229,-0.04375051157264258,0.023455015085691686,0.052003031634766675,-0.4496561641400114,0.06651849740704867,0.08155901114023605,-0.3842275225124814,0.2199756554863437,-0.33511400082544457,0.12793039273734189,0.34266024913965193,0.020381684463427155,0.048764964535793036,0.0981180234250347,0.4945891840920019,0.46990712493006287,-0.3514644727315576,0.11417248284388083,-0.27778928044984197,0.22387048205755006,-0.264971444461999,-0.35373299765304417,-0.04054300331227099,0.27123202266996027,-0.320660011107813,0.06997794758680558,-0.04858323874948054,-0.35118923104130195,0.18926827534095939,-0.20787051750123686,0.22051958268387065,0.021999489194279572,0.2800731222270613,0.049420129915317496,0.008937439651628607,-0.18378439953138376,0.20207993402053098,-0.25718427976324215,-0.23676211315697482,0.0270778937754527,-0.12351159974545221,-0.32256578708734107,0.16339365205227258,0.2559042890225084,0.42776686707756895,-0.08386805434933167,-0.22501011776612717,-0.18701698054625307,-0.1295626508730139,0.14048775771505778,-0.09217167860888166
ACC_pre_R,0.2649610254032538,-0.13505662216553455,0.18686257706568063,0.15568865224172942,0.03840853831497323,0.47343047665511406,-0.06984833807912515,0.11414441377674674,0.43156417001525027,0.12880801153775007,0.6750337161867894,0.21670616306886437,0.13863426225195957,-0.08764871901886971,0.18013753065496435,-0.13253729733712938,0.09207269078518625,-0.1281431858111722,0.15611512337790787,0.04485089283273832,0.07678197160532822,0.030616183475180244,1.0,-0.22502721535580442,0.17737508207844455,-0.04358884692893223,0.08734780906804891,0.11018117217116881,0.09769803784978409,0.08090018051440341,0.02451919855032273,0.11968042126838643,0.47988291502951674,-0.017166740980501874,0.03935358411042901,0.25045598082160436,-0.13840497347320604,0.5064290843013982,0.30590075651970033,0.049997499784576675,0.2872615996565339,0.5765220346735231,0.010542179710136265,0.1177597432204616,-0.11336815393335786,0.006579568375561815,-0.02386489800186601,0.1922372589422918,0.10394389373333587,-0.19823333524938602,0.6031048336329701,0.5126735137666979,0.17746540030970331,0.023063932370701895,0.371811909535625,0.035732525056482244,0.31406361914118835,-0.12041797009562819,0.05844239654319778,0.5439604287474428,0.19845446498124014,0.0845460983932545,0.04368002121263573,-0.1536187261514911,0.31224115618722353,-0.19708763684546762,0.0987295579074361,0.08194435725770156,0.07461454182329802,0.04280335185734659,0.13155399328428627,0.19669935818585663,0.14353862466607534,0.5658660829177845,-0.03957012097174063,0.27058772066103703,-0.0512704203062809,0.41937472686220106,0.055558473430897766,0.04254346772798684,0.46841511879455816,0.15280852152377122,0.15975483697239307,-0.07133847339352077,0.3232900456937919,0.3244408067107652,0.19155894459796333,0.3905143719576772,0.10677786118296458,0.10676420748114676
Rectus_L,0.0056714694170744715,0.011091076906851377,0.29658753590650355,0.25786400736656107,0.2502888915608413,0.08522875057105159,-0.09709018615329888,0.32888236625330647,-0.08193201808796467,-0.015228323341129071,-0.1694181316062127,0.21817622938528555,0.22494864650872132,0.3854423664499437,0.393348383838432,0.2673302880051086,0.2992095475758355,-0.07923582278202236,0.029037437112058927,0.3494380432948455,0.2291610935477377,-0.04520188036001137,-0.22502721535580442,1.0,0.3253314021929837,0.02604557734263983,0.2502773291589773,0.24480390828872173,0.2549119083437085,0.1508692389932166,-0.2192325872410021,0.18295396054643032,0.05051168022630423,0.3216303482020345,0.08904958845764585,0.17907340739243366,0.11783797023089233,-0.048713465638121733,0.2047877706679349,0.3622297695432133,-0.24970838926021038,-0.0026190242324253504,0.2736355734468019,0.3563499340560557,0.343818033299288,0.2767441477963282,0.29355062907144575,0.1968246095058824,0.32671638558614235,0.15873676025804878,-0.07042639763438324,0.042811976609781886,0.01009294032873063,0.23954926412697825,-0.006843218058929001,0.2107462638781297,0.0729747734825936,0.07490634120295962,0.24348065680156183,-0.28877262371256024,0.26835786109486376,0.2791452972156535,-0.17670039196493192,0.061581125530686176,0.033255485096038595,0.3363934797508704,0.24563428685975788,0.37778596888378224,0.2916193509236883,0.1698099717080143,0.017682350301597583,-0.14645717047255644,0.42971287112525075,-0.20175523559891326,0.19881341372324057,0.33969243865254917,0.21347530804447457,-0.022641929455082206,0.0985787085056384,0.15164346068790527,0.027907478236834364,-0.03330014683218499,0.31609335534476996,0.06596732941326457,0.10025769233724766,-0.2638822536938913,-0.021597633514248253,0.10485829967783031,0.25959223280843013,0.16829983891555644
Hippocampus_R,0.28570988797165403,0.04820056576110212,0.7127859749669622,0.5619471728633172,0.7339743895705765,0.5141840191725198,-0.34613194115885326,0.7123476914996332,0.4097974996150198,0.014463923425626362,0.3048641798903548,0.41083930942533825,0.589390795777953,0.2788603173009871,0.5925734442894135,0.2811256658102249,0.4152131655368483,0.011846400620195438,0.393434386103324,0.3100798201118908,0.5752577711272652,-0.16235134655191155,0.17737508207844455,0.3253314021929837,1.0,0.3038436066947152,0.45707456651263856,0.32613336397244896,0.6889815735267618,0.5131247108783052,0.034725689616349156,0.7231300275600101,0.5821177964513998,0.14931634863562035,0.11951660909777613,0.6563674215786723,0.05789218757017714,0.47575729131104927,0.7183460988410864,0.6807224655386485,0.04242103957558264,0.5944663080849685,0.6754463275942685,0.5509975439710337,0.4884149432125448,0.7265094350290905,0.39054516163214287,0.7085431437759907,0.693252128451522,-0.15543182610653508,0.37134613401911015,0.7051016193405513,0.11371841207483559,0.0820302384367267,0.23878140944811535,0.6110483159404484,0.482170965584402,0.3068965015715962,0.4028998327222188,0.2370958106945007,0.5125229293690138,0.6568138095046713,-0.251183030595852,0.13599177137023216,0.39997793283291416,0.2677354854338216,0.6972775766014494,0.504386894195606,0.7426997553935903,0.32786378217875506,-0.05381067025174373,-0.13277620173182617,0.7870012665152561,0.23602751007037845,0.5222760295739282,0.552837225735626,0.13775489279386008,0.482134953793845,0.017433551652943746,0.43381483750667554,0.5979572569702688,-0.030102739216342288,0.5200794126859898,-0.198282703367739,0.3667598828919473,0.15918634528503556,0.24847955133767669,0.5592743941676479,0.46206009107267193,0.3297436377523366
