,Cerebellum_Crus2_R,Cerebellum_9_L,Frontal_Sup_Medial_R,Frontal_Inf_Oper_L,Paracentral_Lobule_R,Postcentral_R,Temporal_Mid_L,Vermis_1_2,Temporal_Pole_Sup_R,Cerebellum_6_L,Cerebellum_7b_R,Thal_VA_L,Vermis_10,OFCmed_R,Olfactory_L,Cingulate_Mid_R,Lingual_R,Occipital_Mid_R,Temporal_Pole_Mid_R,Cingulate_Post_R,Thal_AV_L,Thal_PuM_R,Frontal_Inf_Orb_2_R,Lingual_L,Cerebellum_10_L,Hippocampus_R,Thal_IL_R,Thal_AV_R,Thal_VPL_R,Cerebellum_8_L,Frontal_Mid_2_L,Thal_LGN_L,ACC_sub_R,Insula_L,Heschl_R,Calcarine_L,Fusiform_R,Supp_Motor_Area_L,OFClat_R,OFCpost_R,Cerebellum_7b_L,Frontal_Inf_Oper_R,OFCpost_L,VTA_L,Cerebellum_4_5_R,Frontal_Inf_Tri_R,Hippocampus_L,ParaHippocampal_L,Temporal_Inf_L,Temporal_Inf_R,OFClat_L,ACC_sub_L,Amygdala_L,Pallidum_L,N_Acc_R,Temporal_Pole_Mid_L,Parietal_Sup_R,Raphe_D,Amygdala_R,Occipital_Inf_R,Thal_PuA_L,Thal_PuL_L,Thal_MDm_R,Thal_VL_L,Temporal_Pole_Sup_L,Thal_LP_R,Occipital_Sup_R,ACC_sup_L,SN_pc_R,Olfactory_R,Frontal_Sup_2_R,SN_pr_R,Frontal_Med_Orb_R,Thal_MDl_R,OFCant_R,SupraMarginal_R,Frontal_Mid_2_R,Cerebellum_3_L,Vermis_7,Thal_LGN_R,Frontal_Inf_Orb_2_L,Temporal_Mid_R,OFCmed_L,Cuneus_L,Vermis_4_5,Frontal_Sup_Medial_L,Temporal_Sup_L,Postcentral_L,Thal_VL_R,Putamen_R,Cerebellum_Crus1_R,Occipital_Sup_L,Supp_Motor_Area_R,ParaHippocampal_R,Cerebellum_10_R,Thal_PuA_R,Thal_VPL_L,Cerebellum_3_R,Insula_R,Caudate_R,Frontal_Sup_2_L,Rectus_L,Paracentral_Lobule_L,ACC_pre_L,Heschl_L,Red_N_L,Thal_LP_L,Cerebellum_8_R,Thal_MGN_R,Temporal_Sup_R,Occipital_Mid_L,Parietal_Sup_L,Vermis_9,Raphe_M,Caudate_L,Rolandic_Oper_R,Cerebellum_4_5_L,OFCant_L,Vermis_6,Angular_L,SN_pr_L,ACC_sup_R,Rectus_R,Thal_IL_L,Vermis_3
Thal_PuM_R,0.00913828142402727,0.08155222478779316,0.03437064764193127,0.29139537211880445,0.21897516462379474,0.3643986357788163,0.003361324501170187,0.48722703408600754,0.03193673282351291,0.18420726638636192,0.11933684928928037,0.36748640689833684,-0.03472994159647332,-0.18324473993892276,0.03347103159983018,0.40133708654321043,0.35788313123465,-0.1634806891505499,0.07364996970463997,0.6126346032979646,0.3012977176823526,1.0,-0.12954105488459122,0.3277154735720673,0.05922189458861808,0.16294602073110934,0.5333439089236064,-0.14298909843637947,0.7573657951943864,0.18874485483965947,0.344339159991807,0.07601548600101789,-0.21754951600511216,0.25617210694890835,0.0972085368892884,0.34853861092860405,0.04422788814943418,0.2328218580535937,-0.07772331471147015,-0.2778980428362708,0.13756572853953566,0.47624995303825274,0.0017783478767366123,0.1732273146913423,0.19254241735910638,0.13578513510475548,0.10237700066408123,0.2586551457833236,0.02307840346640603,-0.048658702838738944,0.16495557564814348,-0.24272305174892905,0.3107846473884861,0.2549378651203429,-0.21561761355031897,0.09952018733816427,0.03905708636133776,0.2663530987644557,-0.27086638671145596,-0.14995771647483677,0.4520068888900592,0.2696792046943194,0.3215359526419887,0.7158432670125184,0.10208314386774646,0.05209524545042938,0.08823661576330387,0.06655847641646293,0.08153633118844685,-0.14310564882087837,0.12897070671184482,0.05513550168371107,-0.11186074283800346,0.0816641959159635,-0.12559969941549734,0.4440738352005597,0.19379219918810014,0.5231133903983424,-0.14211391015502506,0.1991709220721694,0.08661771870526815,0.25292176828871216,-0.2494613029151357,0.3823341092001153,0.21978998678094994,0.012846886012832038,0.18413612364626064,-0.02758752979739208,0.24075093705108438,0.1376544950909541,-0.04304829917935306,-0.10144828055918498,0.29513690217955413,0.022609782709632167,-0.027802092461657876,0.6294911564495473,0.5783599252224655,0.4967910257880556,0.1639610453432175,0.021018731131512834,0.13773906020486953,-0.09812937659241194,0.4034709473397182,-0.07406567819961865,0.21426552087268047,0.40301319411990044,0.24862837670995874,0.2767340173327989,0.29806857971226836,0.17034964390798854,0.05527955722407233,-0.12566261609563123,0.10194911283031821,0.27495854216478943,0.28193526392278595,0.08198297046769575,0.37175604829463055,-0.12506738288829644,0.12445714264315433,0.2703644513075362,0.27644444095936926,0.19623050146993393,-0.02501771024404786,0.7406030017606318,0.4361847443972223
Frontal_Inf_Orb_2_R,-0.03650408341234678,-0.5248138647482292,0.4475024299991556,-0.3587268018424295,-0.021277836447603376,0.1276763863922607,-0.5597228132662226,-0.5886626145531303,0.5958369036768933,-0.5776267980563788,-0.26246748182310675,-0.11187402841729623,0.6126783756935474,0.16040506466564397,0.4833682433561146,0.003578240423907274,-0.2184240273821521,0.7068166521228341,0.17292901134406363,0.03485611606907484,-0.08583945406802988,-0.12954105488459122,1.0,-0.5042719070563001,0.16242006798634462,0.7368663568240112,-0.22816077571045326,0.27868760401010273,-0.30408823158417814,0.07682904275687263,0.27933075715881917,0.26432936576661836,0.16640162242872564,-0.46272342734187044,0.4342963365132066,-0.7008354797211573,0.6849175909468818,-0.31971077303236023,0.4538400213801763,0.5137300656769039,-0.6120367379841738,0.16168154038153437,0.46967109393786505,0.19861278686174352,0.5209624545888705,0.7163168092594219,-0.07113765161356789,-0.6044525161481469,-0.02222984463697981,0.6137943292167094,-0.3638793953765616,0.23339376261786068,-0.3532902849759493,-0.35167543095698617,0.6489901758344756,-0.21737772094731314,-0.23605678329391705,-0.5588753054528606,0.6074863240023934,0.6997499305894355,-0.11761339054248375,-0.536377588047102,0.042034967262136604,-0.4272887251171112,0.27526921231058943,-0.009313149476772776,0.2788980789308071,0.4233828652977693,0.5543946050601587,-0.3189541777260285,0.4015782133800956,0.6768943596414464,0.6740568134515854,0.08186839727743556,0.7642255442724492,-0.10042026216502431,0.4403885118223905,-0.39716575083830513,0.6547289136064233,0.331126278703012,0.06605247016378606,0.32045229322565116,0.7990445897916294,-0.7277151985721715,-0.08682868518616593,0.47841085718173987,-0.5898732634296789,0.15929583293144056,0.462194174582543,0.7215059435797002,0.2716878008144549,0.0666091470788134,-0.0845024114591475,0.7212075737256788,0.5322763148156427,-0.4549322361534863,-0.5749911752607147,-0.4235515030488332,0.8008250260326166,0.6795426596069842,0.4593412040230561,0.6048188645903148,-0.2651578853244435,0.8030008614180046,-0.5038983949483482,-0.5238195179270027,-0.05902774017059871,-0.7457809556247953,-0.1845362038815495,0.6377678432318865,-0.032848493752048284,0.09998239726766478,-0.13780913622103827,-0.5947826693916038,0.5973956660724481,0.8664256593564871,-0.09129166379415307,0.7590311299900534,0.20211527603407636,-0.7791299940131641,-0.16555270983785672,0.5924160742454961,0.421201606429059,-0.42704487734497487,-0.6016836151787058
Lingual_L,0.2575507783142979,0.2430687098242055,-0.43485024271180617,0.5173243385363013,0.007399037107437284,0.03986699589562012,0.3955668960327701,0.5372716872687744,-0.291730727786843,0.500838082257308,0.6023399703895003,0.2430815606838677,-0.052670053305943786,-0.0652533502835684,-0.03530036426746049,-0.04979200324710266,0.8368230013386155,-0.3418261201546185,0.2836663942098314,0.20223436074443135,0.03992942749112287,0.3277154735720673,-0.5042719070563001,1.0,-0.3858032759382256,-0.22716875443938747,0.25459040703797564,-0.16825153181148392,0.23581935048979988,-0.11380209253953492,-0.12066064055871147,-0.11956752980762375,-0.054342645096463804,0.5484373954631759,-0.13137052097477322,0.7169393763000133,-0.18272588361713735,0.005190113303309834,-0.20182099120128097,-0.34976432296860843,0.234090806673244,-0.02006454307151519,-0.12609280019166577,-0.06975504579345113,-0.10919025816994447,-0.42939528186947473,0.19004258583197783,0.5538125771840504,0.0029611952776798533,-0.2517261385676802,0.18038091853670044,-0.31682674171301317,0.29700442938556343,0.5193470346331676,-0.1373390898889174,0.4432736289534261,0.0015253571981316898,0.2173263869118386,-0.3553596577811085,-0.40339021905993855,0.49875438538079475,0.16784708712515528,0.2598961010266407,0.3980968494137465,0.2142766884757526,0.07603592432438518,-0.07060234645818544,-0.19668651955632585,-0.18564613016784584,0.26074174251092375,-0.5508786116044972,-0.2400983941963508,-0.312642011244111,0.08787288143307967,-0.4999026064234438,0.07110543360813824,-0.24881044195324367,0.10443083215978188,-0.6135769714191444,0.3005306578451667,0.04573064628838438,0.06912248862137874,-0.4110004031632342,0.5989016248122463,0.6539906071822704,-0.37825744408555556,0.7573818275891023,-0.09338645015545934,-0.09142997620271964,-0.13579953753384602,-0.05438648739217277,-0.19526986024189685,-0.08699366213505624,-0.16802017691673948,-0.12339674724592352,0.703273747079332,0.3623145793088775,0.5443931672197376,-0.23128207757352415,-0.29969180028141956,-0.4212898938014588,-0.263527791183726,0.45688066630135943,-0.4600297607541024,0.5869354860751501,0.2897931803552987,-0.40689460807287414,0.3641096992079773,0.17518867309597408,0.035044552639315815,0.09878684634615935,-0.24553842290581734,0.5800269564435019,0.36823684245132055,-0.2782443788882797,-0.2806250826738283,0.36969539774954907,-0.4025600681792082,0.2524018049770678,0.7189401444466599,-0.08121452148906297,-0.4178878800250021,0.006754951291271548,0.5135124373862348,0.7133361924736759
Cerebellum_10_L,-0.14440817150819232,-0.19596169034433425,0.26687660839394983,-0.2604994862025902,0.09163063296029472,0.030519850772987786,-0.12292213415075605,0.029026034627361544,-0.002133450016207273,-0.007011609353105616,-0.2788219485064917,-0.21878186868100102,-0.13328016315666474,-0.04383113650512618,0.2021817297786509,0.27593352239902585,-0.22232567667682981,0.0630481691934129,-0.36965821165000756,0.25192254089744903,0.14050953846386244,0.05922189458861808,0.16242006798634462,-0.3858032759382256,1.0,0.20100472979636488,0.19199114276403376,0.06133340308154409,0.05331637656400101,0.3594670023449611,0.049811725723692336,0.3225200125431703,-0.06631564606974048,-0.4073041016806272,-0.14487733954355023,-0.22041112823012046,0.12126977056060592,0.028575047624525684,0.020268350126169406,-0.039863184790046864,0.16310261264466083,0.11180681150127726,0.007384892584981601,-0.14189823953107292,0.2663596803204405,0.29965673889905037,-0.12743822318389042,-0.3602763889884722,0.3449539144010099,0.0626618138596234,-0.22312416176837302,0.21378570308968767,-0.15026212608857067,-0.2828517177752325,-0.22170152660584508,-0.3892413720589561,0.02301436903371962,0.1012764100483111,-0.058813138924881776,0.15037613477018805,-0.24924325371351094,-0.14202628849606178,0.08107466929295884,-0.10686282954512889,-0.20138250124929605,0.05066321372853492,0.08512324145689626,0.11166385058662623,0.15234984467012846,-0.3293001981474007,0.3972076634933721,0.2815514025558009,0.012133448861377483,-0.17887422847674728,0.08723483564313925,0.24301894775682348,0.229541741165914,0.19092348382018465,0.4405471611477515,-0.15379746441543987,-0.07097289401849416,-0.02646611422742285,0.027374335554885287,-0.13808899901877864,-0.22653734191271363,0.1292101769035026,-0.3912739709771607,-0.04462997141670337,0.21868747970994912,0.09060202456088479,0.06082671094841654,-0.08787807395606519,0.11364449816854136,0.024487831848099564,0.15920305784774594,-0.19866704731316878,-0.1633812774218702,-0.08494712270009078,-0.026714609126390648,0.2607467138526689,0.22196529991295041,0.24983468295894837,-0.10801063760372726,0.27507452411604055,-0.4046756434104747,-0.06557118404846539,0.3553062841177346,-0.1378710823763127,-0.3625292345512383,0.00968076669754382,-0.09253278290817424,0.15060054815439672,-0.2615463872978602,-0.06523140032328559,0.21075085039430314,0.17556435517492125,0.31119081202817994,0.19893998182531222,-0.035711518432799266,-0.2595246294290681,-0.006341582968998728,0.22865413300544946,-0.01601599180866986,0.020965700983029745,-0.21438884140375217
Hippocampus_R,-0.11345494744403505,-0.4673867341810733,0.38553970645508545,-0.34259965470469333,0.1842652320656452,0.43442515914400004,-0.5526070286121367,-0.5053248426619071,0.22062245010054973,-0.617014931984654,-0.25249352953129606,0.10418320311276164,0.6989475226702765,0.2215849689803093,0.3789568154260983,0.25182491155573156,0.01584353521920786,0.5581452610549463,-0.023792477879511345,0.23710733014603913,0.0496135210509154,0.16294602073110934,0.7368663568240112,-0.22716875443938747,0.20100472979636488,1.0,-0.03605506357265947,0.3556088485630675,-0.07932706727243022,0.11814411464183594,0.4167124412666317,0.4497408764378235,0.028424851489871696,-0.3829860979993012,0.5475915106227516,-0.6055800827306369,0.6532898090174655,-0.0460247999025714,0.2996095248342808,0.33237209085759895,-0.6447875772163879,0.10535229325593413,0.3993628567677859,0.4387035509661533,0.5983252745429529,0.7804713642928216,0.21133913594748055,-0.4353814184680357,0.019134754848163498,0.7202938383016161,-0.4486767929944912,-0.0010787137612165106,-0.44000806103749246,-0.35939528320137953,0.5211822462029889,-0.5085741330740621,-0.02153621120592065,-0.5799652556374035,0.6523755005741825,0.578496787816279,-0.039382196933118375,-0.5237197542971536,0.27439958705775586,-0.09992262258152838,0.16667265261225628,0.018136473322911826,0.2121005183208814,0.4250516099276443,0.7773105357856601,-0.2589553034233007,0.34249178100545563,0.8469864988843873,0.5990028169398134,0.20458059913568383,0.43740520191961685,0.13092993416607213,0.5691895031813624,-0.12558891862221744,0.5828315395909186,0.49460246515899114,-0.07016879547075097,0.3456019274089827,0.7172922770331571,-0.5736149134198808,0.09174340619033818,0.4185239037621983,-0.41155477754702735,0.21882792431201994,0.688924434019558,0.7402204810640796,0.05346651734342912,-0.18038362860397136,0.08674596335158305,0.8941888748853095,0.5908274644537126,-0.21779044478134912,-0.3772427169559212,-0.2199815843373183,0.727504042804713,0.6963362289705037,0.5278928604117227,0.7005135194951916,-0.07050597882159443,0.5923242111498578,-0.25081277496554966,-0.25499119652024077,-0.03610503330820392,-0.6333954707975586,-0.0332592498327634,0.6664243401445561,0.007432121017718683,0.1289444545495168,-0.2957417249510882,-0.4869324840594262,0.7558349866317607,0.7612821132039761,0.1165414986148071,0.5589300437072036,0.149796158677388,-0.6202893382786339,-0.2491648001522413,0.6068173460924112,0.4512246407102793,-0.19714460376565443,-0.43264097311056315
Thal_IL_R,0.20413283823862988,0.1489543356419878,-0.03427057414680827,0.1691783028942377,0.09592699625079378,0.16377753099678952,0.1888681771556407,0.3498826025966399,-0.0873336847128679,0.1930318892974172,0.23997517747374536,0.05246789288878348,-0.05129649953888563,-0.35239144448677034,0.3141095359410488,0.33433336867879443,0.29877228393383104,-0.03170040042337456,0.1150255019700456,0.5993707952458683,0.498619636292274,0.5333439089236064,-0.22816077571045326,0.25459040703797564,0.19199114276403376,-0.03605506357265947,1.0,-0.557797211168547,0.46152592217634747,0.2798063601822853,0.045591739068001305,0.1921133483520992,0.013145761332600174,-0.07196295490797092,-0.4842329229907108,0.35446195587096,0.027293128227093517,0.19375155923579035,0.03875173268326165,-0.639607322800607,0.12644139675396038,0.30982585241443145,-0.09000665142396,-0.1933823788347712,0.14711589291339336,-0.07014214091350261,-0.14795028569341126,-0.02846567995445144,0.30084095648122067,-0.0342270726813258,-0.20901726405533205,-0.14054540738986418,0.26033997158222477,0.03688020710698691,-0.4884712711684499,0.021560885615446616,0.15307019418717283,0.4232253247213193,-0.4879585070101054,-0.056016131624120336,0.4059510120252218,0.08245499257609153,0.05285030667792023,0.227518886553138,0.17351577203330842,0.23950859150792178,0.30427808550986174,-0.21663548133942181,-0.07240435807509839,-0.19315206984529876,-0.0812725429884227,0.0034337554836996404,-0.024900849213156013,-0.16704039219212566,-0.308070754087385,0.37317175337134983,0.02350522774563581,0.2169136989083721,-0.030723946741768822,-0.05576630042667112,-0.14045566651729385,0.12755264996453444,-0.21931332455903058,0.46225819781752775,0.16372213073113664,-0.11734045719956686,0.12484879334028105,0.16923636018541052,-0.054645297637866026,-0.2550590756110463,0.07614985741833286,0.03948133413492539,0.17807419865495866,-0.16719875545972085,0.05081326092937887,0.4498093998204249,0.24873561050330412,0.15947762663126056,-0.08265074748717799,-0.29686598753438864,-0.006275234211951255,0.02628585645968241,0.17961284653070111,-0.006854607680296416,-0.0211325637484636,0.1962227306266537,0.1618485593341653,0.2165329206044994,-0.26618557467648063,-0.014255991196861497,0.048371328709380323,0.16556428953713473,0.09349315035090001,0.039793403616370036,-0.1271471028311592,-0.07092335865734833,0.44592507394445063,-0.02747484886789794,0.19151579087689913,0.29281861744402743,0.25801754511199254,-0.008265442927476876,0.17442013253633057,0.4899121877291511,0.17242460234750404
Thal_AV_R,-0.35442959466190777,-0.28704343092819984,0.05197673753700684,-0.048356944343115035,-0.04260251968069045,-0.009620768266480376,-0.1630895057625053,-0.12820107185856747,0.01699655880740254,-0.11771985554377934,-0.3558448934130319,0.13526470406974772,0.07911644633745964,0.45828593600591017,-0.2605196271294527,-0.027274075422564745,-0.20897758996824414,-0.05636130944966989,-0.12416720623434437,-0.28989974156665704,-0.3739195387047886,-0.14298909843637947,0.27868760401010273,-0.16825153181148392,0.06133340308154409,0.3556088485630675,-0.557797211168547,1.0,-0.24442497190880472,-0.075378902704849,0.27161591554314074,0.19096852141739645,0.04049970958262319,0.19719508047453757,0.5328073000143055,-0.3441257771342406,-0.015257118795146624,-0.16034389270477667,0.06981915021251166,0.5774957362468007,-0.06753463863449549,-0.22068073911133415,0.3306126866788005,0.4035963715717354,0.06602331055585106,0.22842384881328726,0.43488027504319626,0.18923167826614948,-0.11093132197137962,0.09345680064170789,0.24443142073900362,0.09963140427881542,-0.3152667199203918,0.15270394130773382,0.4412547407697477,-0.11034853136818885,-0.29467765699409426,-0.3871546926550484,0.4863196973001342,-0.0034545427721202745,-0.3270829431770616,-0.13892880956002662,0.46256918941925207,0.08092413350704995,-0.2633573004828552,-0.24408344536522963,-0.44364991463791525,0.499383495317199,0.3234493447332699,0.16408989342989355,0.16691487081438927,0.19159729135185344,-0.035077540316211894,0.536437724888576,0.2129193998816572,-0.33765824474994405,0.1528864690649034,0.19647688437483657,0.019487557420604013,0.35827251492836,0.29908864204570146,-0.10324987408451533,0.2283861374570639,-0.4794121324112556,-0.1223266695472076,0.20528118541719434,-0.007344508988859845,-0.14613919644123885,0.5138528431134025,0.5152496297720652,-0.21735506663171875,-0.16502463191688377,-0.03945343750650832,0.4129042734753067,0.155360267005768,-0.2656845894310682,-0.06114009847914646,0.21460157973420127,0.20614517461832751,0.52507879071912,0.2647298334777769,0.118685890179843,-0.02023846451199128,0.10747063165688542,0.2543852373511403,0.039504293827288706,0.019492008461054033,-0.11355279519108452,0.34083306437779415,0.040558318918371465,-0.21788361233609593,-0.32520359771370083,-0.10852028891634154,0.071310547476938,0.48232687708946975,0.13809611563621763,-0.10818379423612368,0.088549933430199,-0.27475538377242614,-0.2916305295446433,-0.3456079909980414,0.20860144548622497,-0.12282079817844045,-0.16107077055517893,0.05478836452221812
Thal_VPL_R,0.2380276585855318,0.26942520648425444,-0.21824926120508897,0.05593173204481479,0.2860022281999113,0.3151481654106193,0.0006041853169336196,0.43673634285953417,0.18869961792018408,0.1517264541219574,0.24803652506760848,0.3278426836480487,-0.06501996250511324,-0.08419784645378015,-0.1526754016715362,0.2255675986936855,0.29239792478486915,-0.09266060831112395,-0.05390880052162308,0.4022201114890804,0.22621650476188565,0.7573657951943864,-0.30408823158417814,0.23581935048979988,0.05331637656400101,-0.07932706727243022,0.46152592217634747,-0.24442497190880472,1.0,0.3025587793609692,0.0004298631689104309,-0.3276206724534025,-0.34862561064597897,0.08319602251169227,0.08007616749095443,0.4884540830907739,0.09991531204884167,0.35272327957495675,-0.3447696133734692,-0.2271639676229082,0.135762297819147,0.5215809926875251,-0.1897779693063411,0.09946160390658444,0.2253507082718868,0.08267216189635564,-0.29604310490342217,0.08070378942436957,0.0385657316821803,0.006269396516188481,0.09205956912129981,-0.11675947624763314,0.30432516654898367,0.030038499285827497,-0.5093857321159369,-0.0087314369009365,0.3337423507128458,0.12305849420943422,-0.21669365253703884,-0.09069460476264592,0.4062619506395656,0.6195098580665678,0.21610234695862157,0.6598900613969365,0.11162387241209443,-0.01253553981605385,0.27710898577422166,-0.27856463776939255,-0.18678324240816277,-0.08541741385616228,-0.007802612546920832,-0.1766207627654072,-0.08150766657217862,0.060789684497687894,-0.1733761119473093,0.653223528544252,-0.06664724339626528,0.3743062233979539,-0.08094881981450369,-0.30406804528758896,-0.2899274031283747,0.4795607364587262,-0.2870210105715167,0.534414455418882,0.29890224427126033,-0.26615283137064477,-0.01373893412086698,-0.0488870184773878,0.0859379450137095,-0.1377073880850398,0.29344313858377546,0.22194081173211924,0.1914398972383612,-0.18253649957375784,-0.36106025387443474,0.41581096305920756,0.699584685408811,0.36897565125988674,0.10197279936933697,-0.2335392282791885,-0.08797953910440962,-0.2615604720879121,0.09413682171971866,-0.3592284486569368,0.01967630474452758,0.25502617283869006,0.39896463012388056,0.3115590178898496,0.3382520794727448,0.12427874957069832,0.29529347904839115,0.1042566590963388,0.037195425251052384,0.28185570337119886,0.08367407707885106,-0.09909050123513183,0.0812280251507717,-0.184574316230646,0.20672298957663876,0.28153958976966686,0.5341224784934444,-0.13437368321690582,-0.18163563355512918,0.7073025852608372,0.32663095940480347
Cerebellum_8_L,0.05504884136049966,0.09458063551682128,0.030462092295802184,-0.2311340669647585,-0.011593797366820986,0.05294022806626359,-0.139037314822643,0.1792603079094657,0.07065827701316965,0.08916597584803328,-0.04879969440641567,-0.03636462710709009,0.031657205703997215,0.017391080965662692,0.11193089530294499,0.22616832963661743,0.05013475609353085,0.039767205376465456,-0.2856063646000492,0.2155265569070129,0.24126639775811104,0.18874485483965947,0.07682904275687263,-0.11380209253953492,0.3594670023449611,0.11814411464183594,0.2798063601822853,-0.075378902704849,0.3025587793609692,1.0,-0.15708201866822977,-0.12262845151701249,-0.043837046500457985,-0.2554601696109823,0.030903432075961218,-0.0018969111043865292,0.1855800518466077,0.07683045837429532,0.0061414611762288344,0.03611074225093516,0.16207707113614836,0.15770723058295558,-0.12406775167992835,0.06250122760915428,0.2640129626631364,0.18206005243230633,-0.2849799274675019,-0.16567747068485214,0.14992860784142162,0.09821338142764342,-0.07129748591789253,0.08501119394585936,-0.031203039973837977,-0.2148407634720774,-0.20532151249127711,-0.1927289590534507,0.018221943745956374,-0.0016114055902057291,-0.024795714295092846,0.1350614876704637,0.028756587421221027,0.16852501442314216,0.16965035046405427,0.09284531251639053,-0.04269126884035882,0.07508982913400025,0.11408500143023417,0.011072352579523687,0.09778937972740631,-0.24738053473265045,0.2042111165648393,0.13925953110583353,0.05988388606024774,0.0012109984316815096,0.08935439188839374,0.31890704922333074,0.13500283417778083,0.0915192975607199,0.2639197786730485,-0.19867794914594689,-0.2455622901583667,0.1731757946046982,-0.02210305556245794,0.03431651559654043,0.13283475721980065,-0.02694697511352591,-0.3220743082260268,-0.12009524776846874,0.14897636888040502,0.06715189716357897,0.22984194653574097,0.10914366120870471,0.07033333165466622,0.016793764060886,-0.06307666491382052,0.010214181472168243,0.1102419130866698,0.14534981959555424,0.06775143145289014,0.06060957453444447,-0.020455603903443365,0.05970298804328107,-0.14581594670774398,-0.03504055527830517,-0.33141818496269465,0.11168333274029363,0.3431593027839292,-0.032158221885725584,-0.05943351595599393,0.1690541137893566,0.027080782312124227,0.12342759746402027,-0.08061654333041389,0.17530159756730718,0.005564097934377794,0.1930918908060253,0.19862624218105235,-0.014906548608633328,0.160071943090221,-0.11991858357894551,0.1759001581405193,0.16189440355160253,-0.15891129203808083,0.2697838843324825,-0.028860462327319657
Frontal_Mid_2_L,-0.27095420695467975,-0.21592601327784913,0.610346791297943,0.35996497738746036,0.3433473485047483,0.4257460420133597,-0.056642829363412535,-0.022456943833919486,-0.04263383920232025,-0.09711946674999135,-0.26808978500460945,0.3072072536600112,0.05410180825606731,-0.009511342675871384,0.10354406706599044,0.5934159551841074,-0.14036421009953678,-0.04602599940370247,-0.02305337431016454,0.45636888238184337,0.09633188595883575,0.344339159991807,0.27933075715881917,-0.12066064055871147,0.049811725723692336,0.4167124412666317,0.045591739068001305,0.27161591554314074,0.0004298631689104309,-0.15708201866822977,1.0,0.4526182788957431,-0.07248477980589058,0.28796141999042124,0.13206631268443708,-0.21195470680432443,0.019097215193859755,0.2539513425917775,0.22204630372414993,0.03645645279872723,-0.11473984014620502,0.28623465231943396,0.394829441637729,0.37825907698654754,0.1188579439188386,0.41168780517568815,0.5111391504865891,0.13200337098718887,-0.14867019118301236,0.05957457849115155,0.17807613775015146,-0.11743042338870133,-0.06202052299608711,0.2069702786736129,0.3772589830163955,-0.00744669571511862,-0.04384722982581209,0.02893698058755943,0.0459083322707783,-0.08224592309711728,0.16547894513159064,-0.24898339900502614,0.17102138626676455,0.31758614986713135,-0.08828200408752285,-0.09365523558248043,-0.21636560523447224,0.6314284024735379,0.42438871187306487,-0.0740098560786752,0.5482030608866744,0.32955050303530575,0.0035778855313625514,0.04684996116223662,0.20016340524887674,-0.02594325283322275,0.6874876240994664,0.3749026873216674,0.12818145918855928,0.3984897617221821,0.5349354165507872,-0.1080713432438936,0.1486958337387187,-0.1584079458928655,-0.21983487993090203,0.7245683125823159,0.14117153137602223,0.3305909348725777,0.33135453033917206,0.45652835531813835,-0.32366757686247455,-0.24779648246530672,0.5291172483464773,0.26927448294438633,0.36158724033135037,0.1338561400947761,0.05616966671505045,0.14191340564043073,0.23167248746026553,0.5180258619409975,0.782874717640841,0.2066542465104096,0.4198039682747437,0.38181692139114276,0.2883416021735801,0.1489967128547885,0.006588164857204969,-0.10667540512720583,0.13548588962228317,0.004614384816521854,-0.05752633099101717,-0.043397089567816176,-0.1282776628018835,-0.04612976010619345,0.5854434203479867,0.16768626418998303,0.1782336493809741,0.26391400008587934,-0.20541974734444013,-0.06892401266834268,-0.19909443003720434,0.5472310692166698,0.24800885385205512,0.09066059149544471,0.01876810298103377
