,Putamen_R,Insula_L,OFClat_L,Parietal_Inf_L,Postcentral_R,LC_R,Cerebellum_Crus1_R,Cerebellum_10_L,Temporal_Pole_Sup_R,ACC_sub_L,Precuneus_L,LC_L,Raphe_M,Frontal_Inf_Orb_2_R,SupraMarginal_R,Thal_PuI_L,Temporal_Mid_L,Fusiform_R,Cerebellum_6_R,Thal_VPL_R,OFCant_L,SN_pc_R,Frontal_Sup_Medial_L,Rectus_R,Thal_LP_R,OFCant_R,Precentral_L,Vermis_1_2,Postcentral_L,Cerebellum_8_L,Occipital_Sup_L,Thal_MDl_R,ACC_pre_R,Temporal_Inf_L,Frontal_Mid_2_R,Lingual_R,Temporal_Sup_L,Supp_Motor_Area_L,Thal_PuM_L,Temporal_Mid_R,OFCmed_L,Thal_LGN_R,Insula_R,Frontal_Sup_2_L,Vermis_9,Calcarine_R,Calcarine_L,Thal_AV_L,ParaHippocampal_R,Hippocampus_R,Cerebellum_8_R,Cingulate_Mid_R,Thal_MDl_L,Frontal_Inf_Orb_2_L,Paracentral_Lobule_R
Calcarine_R,-0.2620933239337165,0.4040646309323886,0.019510316549565202,0.13483800804602608,0.04170832258388345,0.6237046093470143,0.042259761536153406,-0.34970210927866074,-0.21555883853152463,-0.3068470371216312,0.0444545589809005,0.2316650141184428,0.3707500971234817,-0.5554628437573562,0.20169052484523964,-0.07804841834047711,0.4575927296961861,-0.21066909263430694,0.6444785047366882,0.3350315354885083,-0.3939631516105407,-0.31331808324648835,-0.451397483325449,-0.0037977127393588397,0.13454165642603996,-0.6014790877287232,0.2586030255847138,0.5984164753355524,-0.11425762585122683,-0.03574801195290488,0.007299645819991537,0.0026700215259699922,-0.6006252242096405,0.1798992736056887,-0.3400015644627235,0.8330906336582561,0.6431768253227115,0.06304402261996775,0.42222529386786434,0.11569449320172852,-0.4648415993797419,0.15490584343601368,-0.23433845452153776,-0.5029097556947097,0.6150924419576678,1.0,0.7886833950935453,0.16126259880883254,-0.3085798711449446,-0.3338272450049916,0.43014207559321255,0.003062630016011849,0.3646264234034969,-0.13158545431541743,-0.016262879785535186
Calcarine_L,-0.43702423416323555,0.44795540563153186,0.2948423086215838,0.371296320095807,-0.04826546731858207,0.6107063463930174,0.10874115326717723,-0.22041112823012046,-0.21570269901060388,-0.24636451653845412,0.26975327236145863,0.2052872534408103,0.4924559862957655,-0.7008354797211573,0.2137230848017088,0.020009328639617414,0.555910479824719,-0.3402018331037941,0.47771124247348923,0.4884540830907739,-0.5104713841614636,-0.5686420259278047,-0.4481321402410526,-0.1900204701569167,-0.0061932543377707155,-0.535247975776608,0.19758756754202272,0.7414576922286334,-0.0018767971783257898,-0.0018969111043865292,0.2266227550591576,-0.1197002700016934,-0.6508765734500409,0.15352202045698413,-0.32033077212384453,0.5461878998702453,0.5978097528061542,0.18660256328714042,0.30536747580823964,0.054076403143215546,-0.6242618678402587,-0.2381014778050493,-0.4453580067546788,-0.512706183845736,0.5014640729058492,0.7886833950935453,1.0,0.14814433863496076,-0.6372744993989174,-0.6055800827306369,0.561215623032013,-0.009193238569337375,0.6065630236002214,-0.033366418058326505,0.048220891507868874
Thal_AV_L,-0.07453261765228464,-0.09688058387178108,-0.12202046980624524,0.24369029094152614,0.1831755184122341,0.16441103658527648,-0.14796419520975576,0.14050953846386244,-0.17697307448632152,-0.2913097600182454,0.17219077348144282,-0.16566876051565638,0.010382648609870256,-0.08583945406802988,0.2293573546750495,-0.043576815978838446,0.16638177771959548,-0.020707765134192747,-0.00022698168074982854,0.22621650476188565,-0.06846914468982726,0.031203000202797374,0.09863068671816633,0.044514021538928375,0.44529148543608155,-0.13351702886801797,0.0340873399338459,0.17345778743502496,0.16922719100865521,0.24126639775811104,0.07242702190118433,-0.18837703509549777,-0.25439704092131293,0.15366877261530124,0.20743335107793784,0.08151384411690472,0.011561483959906221,0.21585159058787445,-0.09010501952368662,-0.0818968182467646,-0.03537132304684724,-0.024772054149677366,-0.10362507964602537,0.06566080636001935,-0.03944445501557524,0.16126259880883254,0.14814433863496076,1.0,-0.12618940782024907,0.0496135210509154,0.0560062766492682,0.4449548606683402,0.14162040788526142,-0.052309250243124626,0.04936672021943856
ParaHippocampal_R,0.668233239301016,-0.34095416520676136,-0.40860756676695725,-0.13312407237080004,0.36705245800927466,-0.611852696101039,0.11138413469178776,0.024487831848099564,0.2946354663509848,0.10103361883025005,0.030678574441927297,-0.20982942110060065,-0.5029289818761811,0.7212075737256788,0.035274150786366,0.006901558172431383,-0.5602519874631212,0.6362379034637411,-0.07210952361275286,-0.18253649957375784,0.5124068635949969,0.7402838899364445,0.3222097017903414,0.3891566948531557,-0.0602005397501781,0.47093703178565727,-0.012871629653764424,-0.5891575875509686,0.18553589223305997,0.016793764060886,-0.1648453037522742,0.3720676124160481,0.46672991235818345,-0.052810528766931125,0.4059893332250467,0.032702221960434624,-0.390411937875972,-0.07033892222680718,0.15838724229910706,0.36784528106297265,0.7478665347500697,0.5142325628910814,0.7253038277148425,0.4317789550448953,-0.2672391373973913,-0.3085798711449446,-0.6372744993989174,-0.12618940782024907,1.0,0.8941888748853095,-0.5715156333298036,0.10598473101905224,-0.4162695130958291,-0.1358049738852206,0.14252560493356176
Hippocampus_R,0.7402204810640796,-0.3829860979993012,-0.4486767929944912,-0.1264992652847527,0.43442515914400004,-0.5268153897575041,0.05346651734342912,0.20100472979636488,0.22062245010054973,-0.0010787137612165106,0.07163266913383894,-0.24316793233892484,-0.4869324840594262,0.7368663568240112,0.13092993416607213,-0.05144044510549543,-0.5526070286121367,0.6532898090174655,-0.12357709285942947,-0.07932706727243022,0.5589300437072036,0.7773105357856601,0.4185239037621983,0.4512246407102793,0.018136473322911826,0.43740520191961685,0.039564361155561924,-0.5053248426619071,0.21882792431201994,0.11814411464183594,-0.18038362860397136,0.20458059913568383,0.46907362015992105,0.019134754848163498,0.5691895031813624,0.01584353521920786,-0.41155477754702735,-0.0460247999025714,0.16662046562188834,0.3456019274089827,0.7172922770331571,0.49460246515899114,0.727504042804713,0.5278928604117227,-0.2957417249510882,-0.3338272450049916,-0.6055800827306369,0.0496135210509154,0.8941888748853095,1.0,-0.6333954707975586,0.25182491155573156,-0.4345298264317501,-0.07016879547075097,0.1842652320656452
Cerebellum_8_R,-0.4757047743147159,0.5559952644347893,0.5048237001943736,0.10655198720759966,-0.11959815244669747,0.4232657625536568,-0.3066894378502341,-0.1378710823763127,-0.30739378038293824,-0.13812763551438953,-0.05510148406363633,0.36305302054790656,0.7481424054676099,-0.7457809556247953,-0.06698129129230518,0.11399717985215028,0.5514899061597248,-0.5930080892406181,0.2164218266296635,0.3115590178898496,-0.5929617413836499,-0.5331621283676677,-0.244045322818752,-0.43739777218656206,0.024367362117332588,-0.4968355449863007,0.26913392342691533,0.6390770010655451,-0.09693375944001457,-0.032158221885725584,-0.014639910219665939,0.11950003482886322,-0.42141303422796556,0.08696452061169346,-0.33271905700976107,0.10531307357167005,0.5440531762453648,0.22294529785683664,0.18597088467172204,-0.2985635424705522,-0.7315744600564822,-0.1442320113771606,-0.6230163955051962,-0.24856794434656862,0.14127183786301872,0.43014207559321255,0.561215623032013,0.0560062766492682,-0.5715156333298036,-0.6333954707975586,1.0,0.0800620904056126,0.553016481649258,0.14988396392761105,-0.01994533987119937
Cingulate_Mid_R,0.22392513323573282,0.07992488986747436,0.07968700809357314,0.18456104505947107,0.5779239826782971,0.02228721231011425,-0.25745696942721,0.27593352239902585,-0.2528881265396849,-0.16016008319263736,0.2666206577218219,0.03492118711211608,0.1652304162722297,0.003578240423907274,0.41239702527188754,-0.03840372967170911,0.04458248765467416,-0.06360364648210874,-0.11080667321731748,0.2255675986936855,-0.029030415284356324,0.33354852091006937,0.6112489298684687,-0.01844291751493123,0.02177669131793311,0.019755745524401215,0.2535815499982143,0.15001102837309854,0.2389942657631712,0.22616832963661743,-0.19719011564267935,-0.00885314333212529,0.039563883581018776,0.08422808187778182,0.6893231533399042,0.01737998612306462,0.04041791476043175,0.5435938067330062,0.022132552911567765,-0.09407701438302367,-0.0609899114677869,0.14609318528860635,-0.050543109253153355,0.581688591992381,-0.15416551492177433,0.003062630016011849,-0.009193238569337375,0.4449548606683402,0.10598473101905224,0.25182491155573156,0.0800620904056126,1.0,0.04198406456624189,0.18474747976692127,0.46547742402748166
Thal_MDl_L,-0.35000377722690407,0.3353511350787695,0.4101152663209915,0.2918302777512938,-0.00884599722965383,0.14057147939834572,0.06890470022350564,-0.0833124771502877,-0.00889195005421075,0.04972351400054026,0.17783599674284828,0.07294410784808435,0.49738907122991977,-0.5265926668088372,0.12790353547426767,0.38023629295743494,0.3070404923721777,-0.2281700007789646,0.3590313268119136,0.5541542869625997,-0.44455248711758666,-0.5034471563861649,-0.32850212746960594,-0.4428965010159964,-0.09647389085070658,-0.30248141835077086,-0.013646751603883654,0.498085349863227,-0.015212116495436799,0.13751352436453113,0.3575722091668659,0.27775245957069117,-0.31154910131487334,0.15693397647570465,-0.285649313515393,0.12021627005626677,0.2691952806214257,0.2683165046003291,0.16345568735457977,0.058318070703822986,-0.46969420891079444,-0.3431635263374406,-0.3439000033647083,-0.28432262323892504,0.09043612323396424,0.3646264234034969,0.6065630236002214,0.14162040788526142,-0.4162695130958291,-0.4345298264317501,0.553016481649258,0.04198406456624189,1.0,-0.07704798902249758,0.0983862017866326
Frontal_Inf_Orb_2_L,0.29002270964949434,0.6898397833056796,0.6320657731381162,-0.2881196649038094,-0.23709730983499105,0.29518513574323746,-0.5054909572651992,-0.07097289401849416,-0.21002795655286632,-0.046555204640346154,-0.5012061579790869,0.3535880456464501,0.2985053809443242,0.06605247016378606,-0.5463413022028621,-0.01082413296132426,0.2863385153383848,-0.36706775225321125,-0.1773095198696575,-0.2899274031283747,0.010497324740303723,0.027941852559492608,0.48556595327419133,-0.05461659184227801,0.005842125630924353,0.0808735969324376,0.5433002230040362,0.27767426713424664,-0.14726329076224676,-0.2455622901583667,-0.39524713180782595,0.08119421609457272,0.43552997543211913,-0.20579466839558164,0.22884864757052834,-0.15686837347630042,0.5337008865015952,-0.3436441827767859,0.2860953405566081,-0.5506012774049921,-0.2787497041309421,0.4550410906407256,-0.2145594302593272,0.3767622528659207,0.20166121385042354,-0.13158545431541743,-0.033366418058326505,-0.052309250243124626,-0.1358049738852206,-0.07016879547075097,0.14988396392761105,0.18474747976692127,-0.07704798902249758,1.0,-0.2125689974669538
Paracentral_Lobule_R,-0.031100642319591438,-0.13437333971524515,-0.06404974375999067,0.3379169123434128,0.8300601926398123,-0.2429702069662612,0.10977304077822178,0.09163063296029472,-0.024826166705950312,-0.05537190722247924,0.7191353888686084,-0.03585082667027585,-0.0992668668565842,-0.021277836447603376,0.592292653167797,0.19546055402832013,-0.11904643179076356,0.1143107512266498,-0.07648422872229532,0.2860022281999113,-0.04117346873930133,0.17513398326579496,0.17628254354921602,0.04722947106189389,-0.17840340959312218,0.11007698653322129,0.24712430675152405,-0.09482012146406976,0.441915686089601,-0.011593797366820986,-0.0008059394305500138,-0.01099129150102601,-0.14696414326994436,0.04199672163048517,0.40680972657237907,0.02038047536255377,-0.14335523852304932,0.7343899125818225,0.17567590733083713,0.27244623153307024,0.13033304301011367,-0.07059872612379169,0.04163183711374587,0.3355710183812265,-0.24386294369858136,-0.016262879785535186,0.048220891507868874,0.04936672021943856,0.14252560493356176,0.1842652320656452,-0.01994533987119937,0.46547742402748166,0.0983862017866326,-0.2125689974669538,1.0
