,Caudate_R,Temporal_Mid_L,N_Acc_R,Thal_PuL_L,Hippocampus_R,Frontal_Sup_2_R,Thal_PuL_R,SupraMarginal_R,OFCpost_L,Vermis_3,Frontal_Inf_Oper_R,Parietal_Sup_L,Cerebellum_8_R,Angular_L,Cerebellum_7b_L,OFCant_L,Red_N_L,Raphe_M,Thal_MDl_L,Cerebellum_6_R,Occipital_Sup_L,Frontal_Inf_Tri_R,Thal_PuM_R,Parietal_Sup_R,OFCmed_R,Amygdala_L,SN_pr_R,Thal_IL_L,Paracentral_Lobule_R,ACC_sup_R,Heschl_L,Occipital_Mid_R,Thal_VL_L,ParaHippocampal_L,Raphe_D,Temporal_Pole_Sup_R,Cerebellum_3_R,Angular_R,Thal_PuA_L,Thal_VA_R,Thal_VL_R,Putamen_R,ACC_pre_L,Thal_VA_L,Thal_MDm_L,SupraMarginal_L,Cerebellum_Crus2_L,Thal_MDl_R,VTA_L,Fusiform_R,Cerebellum_6_L,OFCant_R,Putamen_L,LC_L,Frontal_Inf_Oper_L,Occipital_Sup_R,Rectus_R,Temporal_Sup_R,Vermis_6,ACC_sup_L,Parietal_Inf_R,ParaHippocampal_R,ACC_pre_R,Vermis_10,Frontal_Sup_Medial_L
Putamen_R,0.9092359616434942,-0.34100542337305684,0.7301924797498126,-0.4302772889640338,0.7402204810640796,0.37760426230394273,0.14468266467904292,-0.07904392088409505,0.39258374028793935,-0.15297408192259818,0.15331655778394387,-0.16708633538004594,-0.4757047743147159,-0.48351255563268225,-0.32240641362108496,0.4251557313133376,-0.19382286051700054,-0.20349127651427243,-0.35000377722690407,0.04488297402229854,-0.2215611545673304,0.6005805322974545,0.1376544950909541,-0.3706101074093168,0.31596707569003973,-0.3014009427653858,0.6540460767658504,-0.0907803054343485,-0.031100642319591438,0.5989504715096243,-0.09551778069784929,0.3331902926921194,0.06362670325968833,-0.17639887658504988,-0.42983196039814886,0.2286787331340037,0.015905852493423883,-0.40944150402733137,0.027758354119964468,0.7654608399589384,0.7291697429625423,1.0,0.5907555243553745,0.31499201735614796,0.18101556310926034,-0.35824425609530763,-0.3293592365497353,0.28695885740247656,0.43707914720091107,0.47191938957135854,-0.25165929242364193,0.5545774830450433,0.22989272704905941,-0.11129550374060532,-0.0007776238190891191,-0.01780387205512978,0.2738836939938583,0.5427803166475693,0.14777377030772781,0.6531379804939411,-0.42869099362717095,0.668233239301016,0.6761088209673091,0.434193551307042,0.4837021739101566
ACC_pre_L,0.6392605862607257,-0.3748952725101908,0.46299987064327086,-0.6862610945988812,0.5923242111498578,0.4167152075635322,0.2194163496519717,-0.14468666658719817,0.4103505221870052,-0.5385463358133419,0.21778559176134055,0.038370628380085446,-0.5783972650655065,-0.6543756704330678,-0.4530932698603367,0.7528897949709232,-0.44578969489743975,-0.551650252865657,-0.5785133330019111,-0.23207532337339656,-0.09849252626321049,0.6123105799314494,-0.07406567819961865,-0.30503156086764405,-0.0017182940940643696,-0.2120670484996569,0.577349213225304,-0.31079383628087176,-0.08659177729443901,0.5661880326107334,-0.4064970441134155,0.5686115886184336,-0.4149061307009944,-0.539720650962047,-0.27035429070929345,0.3801009559556322,-0.39521020968136483,-0.15616292859168227,-0.031203214709346196,0.40565946497806427,0.33495916714666724,0.5907555243553745,1.0,-0.2045879704866762,-0.35424259549820036,-0.45659950347867134,-0.45530672870004957,-0.11151098391585218,0.03458431734090836,0.48504366430605644,-0.42691601992178957,0.5500006244075492,-0.05450577630019754,-0.1480653941292973,-0.1513543224968718,0.27743171309407133,0.46068767054680604,0.376450564174784,0.16936862892536947,0.4017235298115638,-0.4908387757026413,0.5007798320671915,0.5601766067231791,0.4315518050811696,0.5648761245386388
Thal_VA_L,0.24371931737977504,0.08978557361355934,0.1610811917344392,0.2567762770790464,0.10418320311276164,0.1404725766163991,0.024692413730895393,0.0735020603300738,0.03178882473137955,0.39951750654871937,0.07348788731587855,-0.13799055607761,0.30017628301142996,0.179915902570947,0.14894873813858922,-0.23667710976171838,0.38996666680435105,0.38891759069984894,0.28364146125999523,0.13530728924664273,-0.11867550807075228,0.0025031712317157,0.36748640689833684,-0.05071289906023791,0.07580218307754114,0.051846683013687916,-0.015621570791802632,0.22956104941541647,0.12480083487245895,0.2256801597725227,0.39068973391385253,-0.2836360168448436,0.6024410920402927,0.43339370033255215,0.08094476374347716,-0.11209105044285936,0.4598517937240139,-0.18634361387545118,0.16615128084407751,0.3023182654620763,0.3878007949203904,0.31499201735614796,-0.2045879704866762,1.0,0.6337084994024105,0.20697404967604657,0.1834766249120045,0.37295785545302024,0.37856135106629907,-0.05222685493168536,0.11791689969274878,-0.003995831000703164,0.32809826181321755,0.10137881993632646,0.2571097176823676,-0.23438274713385038,-0.19497005702968084,0.015438521629610772,-0.21506925900644824,0.2953707424158333,0.1030252071504807,0.09478209928329547,0.09061262708660746,-0.1094122917558464,0.09776804222310265
Thal_MDm_L,0.206811811553069,0.3423991526176395,0.007803835453198114,0.276046833343275,-0.09841739616214568,-0.09721922616877927,-0.2332536036746716,-0.15993189507823896,0.06830114773281235,0.6477753460258038,0.047030398180317214,-0.3998335506058652,0.47842077151203555,0.3745378482008337,0.4026437474048417,-0.3230162015553801,0.39512336673304943,0.5786268824440868,0.4680639032387762,0.17972279827418283,-0.15896484286354517,-0.22857500571906939,0.35168638628732624,-0.25726726926801036,0.15372910470875334,0.12030474850711957,-0.1348667362273852,0.4566089554134974,-0.10756270079500004,-0.016522390874841773,0.6513271114364775,-0.4737468761588482,0.675145288904299,0.5764804906812935,0.2710517199531863,-0.24007869130364676,0.6539665057985466,-0.31585139696030634,0.09037137373312111,0.057578048796492885,0.3944614737148058,0.18101556310926034,-0.35424259549820036,0.6337084994024105,1.0,0.4782717015976377,0.4735967272906717,0.29150633738676074,0.3314986474369274,-0.29718224456814774,0.4623719264646415,-0.3155533318776665,0.5646010753443198,0.26625403566865624,0.49192087321344713,-0.42693636929180534,-0.18866931040478882,-0.2787811103394277,-0.24958672077386548,0.35206732297839743,-0.09392372166234284,-0.17020667385037325,0.060837282320335105,-0.3277986096570868,-0.006133390845221863
SupraMarginal_L,-0.4101270039205256,0.6258108654128955,-0.24289005823643398,0.3172708386649756,-0.5201612251796195,-0.42130650237533995,-0.40899784142420426,-0.2944028365121417,-0.11343746626810153,0.6235589038295175,-0.11386070379311347,-0.037172131505841734,0.5939426061777676,0.8601597052314565,0.41839228925971716,-0.41909550006077523,0.3247930486266302,0.48263599580516664,0.4529195159762039,0.1210160143502407,0.13426044896154024,-0.6674282081554695,0.18130230041891635,0.03116135166629633,-0.1157348837020799,0.39688028151965915,-0.5196860958485259,0.43397530397792783,-0.027071359016256038,-0.4817617861131044,0.6880740963134899,-0.48197381920481136,0.3864657601460583,0.5946555130480148,0.5294229651189328,-0.3677134079494934,0.46828979818185196,-0.025727904637165386,0.4296518769007471,-0.3848119044821034,-0.3173998973351453,-0.35824425609530763,-0.45659950347867134,0.20697404967604657,0.4782717015976377,1.0,0.5621578976528205,0.0009048525048378797,-0.07625741467175022,-0.47490457188763185,0.5832761534429814,-0.4912269124805308,0.5526247827282762,0.4040603686359637,0.8010302891188286,-0.2191307538885929,-0.04993239570606056,-0.5715770571580867,-0.11083150086725527,0.006919117086389301,0.05006900904757799,-0.5246067906111588,-0.45324022419255566,-0.38964783421705723,-0.13963617357698743
Cerebellum_Crus2_L,-0.262537186234898,0.6380016865771702,-0.36221733664352984,0.2747008280559995,-0.6482438583624284,-0.0414327280707278,-0.4256633143070425,-0.09520329473303005,-0.27298611244075466,0.755519988181323,-0.0254249263242933,-0.4815173768592796,0.6943481108296409,0.669844773936794,0.8862388100241446,-0.638541374085914,0.5171935903100316,0.7206902233327253,0.3695764335313149,0.130057962513177,-0.33450415960518853,-0.6385112504196503,0.2376442345274917,-0.2871366955751812,-0.2522531752461628,0.5463758380546196,-0.5593543012659077,0.483360262463206,-0.19238249624962006,-0.21473431911870822,0.47935791144627404,-0.7981966579516303,0.45266402487855,0.7385632784646148,0.7360488261147723,-0.527049128898775,0.6068556022960035,-0.09335071751282707,0.14043941378501734,-0.38691128241331046,-0.23740798968521112,-0.3293592365497353,-0.45530672870004957,0.1834766249120045,0.4735967272906717,0.5621578976528205,1.0,-0.08752510106244354,-0.24549218007053564,-0.7265701472581056,0.8506064331874639,-0.4764628127370344,0.7025216650347376,0.35717273267548966,0.6229033387924346,-0.47136095666288136,-0.41881878997704675,-0.6139757025506393,-0.1689374422112121,0.08091840791363164,0.005198276795698407,-0.7104548027387988,-0.30341644825231723,-0.7695426560242126,-0.1109419981244467
Thal_MDl_R,0.15600035496456785,-0.13237882752370975,0.1621476082433666,0.14541854349420955,0.20458059913568383,-0.047440950842352954,0.20173866917191668,-0.16085422247559367,0.07501923245768727,0.20640788864659693,-0.247435781575021,-0.1953575770357594,0.11950003482886322,-0.08196104425436551,-0.0794972859123919,-0.09599772882772666,0.17657854315164173,0.19193992684204064,0.27775245957069117,0.1397579982363334,-0.03426546930334551,-0.006530648548013944,0.0816641959159635,-0.15060185342486293,0.32565043559146933,-0.054560212057579306,0.029685952288825052,0.04517715565111998,-0.01099129150102601,0.023683190942973605,0.29572928833099155,-0.03690524455561279,0.2651168901927843,0.30065151126305967,-0.256335299246158,0.03583733107098517,0.2999907941406664,-0.35658120264418264,-0.12187212298068936,0.3915811291711362,0.5088170213808776,0.28695885740247656,-0.11151098391585218,0.37295785545302024,0.29150633738676074,0.0009048525048378797,-0.08752510106244354,1.0,0.3296373385121794,0.09833366763597709,-0.10791642005598195,0.1185199217654232,0.1405409330188104,0.07613049638066238,-0.04457380764183354,-0.25972585813910803,-0.15836115384179664,0.09626320112362981,-0.1519246327368759,0.22569621642507454,-0.09855224771612227,0.3720676124160481,0.29767181168291373,0.13231371861565483,-0.03152350246510109
VTA_L,0.39286888751386656,-0.26926040972175797,0.47313638667112834,0.004573287333157227,0.4387035509661533,0.14737515203612817,0.1281454168976593,-0.015663643410059817,0.15771710834243732,-0.028584568757071546,-0.06615864612495388,-0.04505458807943542,-0.10097133213593634,-0.24329837788305347,-0.2731604788838546,0.019909337021743037,0.08628185946016641,0.06765525047983541,-0.08378516796815191,-0.12353811754630438,-0.10878918618612865,0.29809809081405647,0.1732273146913423,0.013478947287478294,0.3655394849355299,-0.3305966810621888,0.38947536011233547,-0.01718253926958229,0.15291437189102547,0.23391076547084766,0.22001340260065402,0.06803463736575366,0.2688214776427925,0.02498974787430376,-0.34252588911091175,-0.08786386467713858,0.09830313997673841,-0.27290880310035914,-0.06902506693648632,0.5675294773883447,0.429928205214592,0.43707914720091107,0.03458431734090836,0.37856135106629907,0.3314986474369274,-0.07625741467175022,-0.24549218007053564,0.3296373385121794,1.0,0.16264230680190267,-0.3086352703636878,0.1277122846583835,0.007898131121236976,0.04787675141912769,-0.04559993935009683,-0.16194379663832553,0.0492070882060563,0.14341223982128118,-0.16374958749995827,0.38342683875815026,-0.02888249242697074,0.40909353353392386,0.3303002200911939,0.2704317792406976,0.22003818061855474
Fusiform_R,0.35836163934557674,-0.5960804421918781,0.3179421828926682,-0.20689783104699402,0.6532898090174655,0.09060234360410671,0.4952306383678345,0.23572675785038422,0.21348798039886469,-0.4797831571391164,0.2223070931738555,0.3371993994855198,-0.5930080892406181,-0.5592800930214791,-0.6828568777323669,0.6442826603711298,-0.5153771415048443,-0.5511632283150639,-0.2281700007789646,0.21952932181732318,0.23891205331259105,0.6223399815944353,0.04422788814943418,0.12112077912475037,0.17065363156722213,-0.2534708548171762,0.5557160567604448,-0.14372998009699406,0.1143107512266498,0.27367737737160425,-0.5275742023787545,0.7965773533395818,-0.2523308963007296,-0.6671009892063994,-0.6015070837057749,0.5888443026165181,-0.3442887847348624,0.19260296565877474,0.13752343072611056,0.36246849747053306,0.3583588827369287,0.47191938957135854,0.48504366430605644,-0.05222685493168536,-0.29718224456814774,-0.47490457188763185,-0.7265701472581056,0.09833366763597709,0.16264230680190267,1.0,-0.6059090098739405,0.5066380587244188,-0.4672468194356609,-0.30656667474258975,-0.4615285417097554,0.5980082109064113,0.3886544419573888,0.7315807149673773,0.4848443300176406,0.04614023930340243,-0.06067634342148206,0.6362379034637411,0.3190544353541008,0.7361778589415413,0.14557541592101572
Cerebellum_6_L,-0.21372003534675077,0.6363945956012494,-0.3127235922196285,0.26389286009980134,-0.617014931984654,-0.1664291110351796,-0.4382839946393358,-0.09421382266440598,-0.21792866688302878,0.7448354527230763,0.071938845069597,-0.44157614064131245,0.534784623787377,0.6930622840589304,0.870755374260386,-0.5201227137894138,0.4085701915977507,0.6673866412366104,0.4056072440749721,0.34216612880467845,-0.11783325309760777,-0.5989608565374024,0.18420726638636192,-0.33108512398381473,-0.23657262156428094,0.480246373947358,-0.512217293222478,0.5180816459981815,-0.22552417430631838,-0.30540253472545176,0.4386504525237956,-0.7282591910348463,0.3883506836976564,0.6302772415944848,0.6824111141056194,-0.3818708075004536,0.5986695039359203,-0.09760138315002598,0.22589322315692692,-0.3904615162546173,-0.2401799290886649,-0.25165929242364193,-0.42691601992178957,0.11791689969274878,0.4623719264646415,0.5832761534429814,0.8506064331874639,-0.10791642005598195,-0.3086352703636878,-0.6059090098739405,1.0,-0.46640311848037513,0.7159913128435889,0.337416583011276,0.6291495362813554,-0.4126663405122292,-0.3188770016667622,-0.4942188449714695,-0.07406822051895619,0.04136839810556916,-0.055664573577631396,-0.7047115816692707,-0.28207831832356994,-0.7197798691991508,-0.20867851851342967
OFCant_R,0.4874496272866586,-0.4464671792708554,0.514091371896534,-0.20849541421786005,0.43740520191961685,0.4944853707387776,0.33677549678642255,-0.05918597295513802,0.2329907483563445,-0.4845501507018639,0.02698384937561678,0.17855249382844995,-0.4968355449863007,-0.5923033508172606,-0.4076008356878813,0.44378818481543497,-0.37367577599372614,-0.3406558881396109,-0.30248141835077086,-0.0986292141306977,0.0711981835366542,0.4875441430493998,-0.12559969941549734,-0.11769525795059718,0.22916226733112488,-0.12658281922835754,0.4003681009902781,-0.3547067260996181,0.11007698653322129,0.41282619879557586,-0.5125360996855507,0.5018113741426217,-0.28141211094839125,-0.4573315454348239,-0.44999316534274786,0.5274998562451566,-0.3309634472180373,-0.13513136973629117,-0.06988864395880548,0.4592838990180094,0.30315213605162905,0.5545774830450433,0.5500006244075492,-0.003995831000703164,-0.3155533318776665,-0.4912269124805308,-0.4764628127370344,0.1185199217654232,0.1277122846583835,0.5066380587244188,-0.46640311848037513,1.0,-0.18829217118271033,-0.23028916288991144,-0.21641003643815662,0.17242850669696536,0.13640831676202328,0.4459088645337413,0.2081092784418136,0.3782431694266251,-0.2771066081056803,0.47093703178565727,0.6287331730495463,0.4160242336447275,0.47041400547699347
Putamen_L,0.20344858414692865,0.5020250620802721,0.14955901933540217,-0.014622860311803423,-0.2591174971082129,-0.012950563411276563,-0.39580493333390776,-0.36033772477375553,0.12050278564844023,0.6885013772681348,0.04490083151486067,-0.6168425287330455,0.40911627944154993,0.46215083395595247,0.5915094722552606,-0.2800383226237592,0.34729197053458405,0.5410404041786525,0.1694698922504758,0.17977144092955916,-0.2913788529925123,-0.38612251204384973,0.2929652581747235,-0.5663989075522539,-0.0709906054388152,0.38544544642468664,-0.24511006542058264,0.4316752721066067,-0.25243925918467175,0.04494542025421143,0.6176145791332678,-0.5747862721893044,0.4565753559661966,0.6976807040360387,0.5013248242363515,-0.29315765177952685,0.6348389101347524,-0.41972953492063836,0.2540757342746176,0.060581226271965084,0.09378829225776555,0.22989272704905941,-0.05450577630019754,0.32809826181321755,0.5646010753443198,0.5526247827282762,0.7025216650347376,0.1405409330188104,0.007898131121236976,-0.4672468194356609,0.7159913128435889,-0.18829217118271033,1.0,0.4407087386781425,0.7861734170531101,-0.5037267341993765,-0.12525016037196113,-0.36629768173551414,-0.13046684194775857,0.4719341690668012,-0.3721425201805801,-0.3277738148659149,0.11218628920197896,-0.4883035480197429,0.14951610583808347
LC_L,-0.08655778214267952,0.26028901418314326,-0.0027186933727933677,-0.037396696539005285,-0.24316793233892484,-0.12994310300289702,-0.316931469596479,-0.24876177872203706,-0.005878511804980027,0.4216077483561895,-0.049727432030635996,-0.3228115120442571,0.36305302054790656,0.2850135373027136,0.25706408124114416,-0.13448031803277255,0.1558640256277891,0.2763978164701575,0.07294410784808435,0.1385240038149206,-0.12912220664628243,-0.3313414956299988,0.02756197853627573,-0.2124169993869351,0.0682297102775782,0.2061217184758647,-0.20406060149244043,0.14915289804695048,-0.03585082667027585,-0.08929465816929398,0.4303414669821654,-0.2751404384386088,0.12330627216031463,0.42287540284632996,0.30521136223698314,-0.15145676291994306,0.38324293175738183,-0.22519852370492086,0.098333528393916,-0.17856908000033153,-0.06921618383822443,-0.11129550374060532,-0.1480653941292973,0.10137881993632646,0.26625403566865624,0.4040603686359637,0.35717273267548966,0.07613049638066238,0.04787675141912769,-0.30656667474258975,0.337416583011276,-0.23028916288991144,0.4407087386781425,1.0,0.3827501548975163,-0.26819248000747714,0.01981074889430641,-0.26946826465875845,-0.16028271918960962,0.13739838379883337,-0.1488928720932629,-0.20982942110060065,-0.04412801474970586,-0.24896725596953756,0.018800899445423326
Frontal_Inf_Oper_L,-0.049595638383642296,0.6594235295980838,-0.007501199540762252,0.07746595383038463,-0.34259965470469333,-0.1382806579044037,-0.36925766667819865,-0.3299323143847935,0.0035541223232600826,0.5891086500611223,0.0034837431493245,-0.2798518082906968,0.4440698277483404,0.6605183999178541,0.4431007238286008,-0.3034535027203284,0.3012910123143378,0.47316342286491947,0.2356727231967211,0.10756903644671201,-0.12491922031033087,-0.4817887419681049,0.29139537211880445,-0.28376086594435806,-0.1036735157633401,0.4876187556831465,-0.2887589392093844,0.47660269512846065,-0.0926394714004624,-0.1728187210816421,0.6150192909318289,-0.48647222103474264,0.42166376837439273,0.5728161249002397,0.494503796289094,-0.32249979484968266,0.5153511856260224,-0.2142675436048447,0.4873231387472083,-0.17745018757278647,-0.10449372984462933,-0.0007776238190891191,-0.1513543224968718,0.2571097176823676,0.49192087321344713,0.8010302891188286,0.6229033387924346,-0.04457380764183354,-0.04559993935009683,-0.4615285417097554,0.6291495362813554,-0.21641003643815662,0.7861734170531101,0.3827501548975163,1.0,-0.3328489486781459,0.014424547825652783,-0.41346802321814996,0.024479890381222145,0.31533048824965815,-0.21126574181348448,-0.4159970620905691,-0.14608057292827412,-0.3349908784585646,0.1734141434248252
Occipital_Sup_R,-0.1137418894120665,-0.283167637151941,-0.1814950633299833,-0.009698836122413486,0.2121005183208814,-0.11695014457114604,0.39923296115666,0.40284929321434665,-0.0636066166720647,-0.41859104013404635,0.4001494804064671,0.5352702632432297,-0.3472677248081106,-0.18324714452989163,-0.47293709511482007,0.41420200267373947,-0.4673907658633756,-0.49114313470251797,-0.09135729991475584,0.23364683883343085,0.4818997899978524,0.31658572646856753,0.08823661576330387,0.3776177911101751,-0.014027327863076923,-0.006437717996444875,0.1714227999096674,-0.007939478235189638,0.06261295260920087,-0.09659995710755856,-0.5879110858893863,0.7321830659763081,-0.2716957248010847,-0.6299879042450528,-0.25038675936870713,0.513907266640756,-0.3907823217667214,0.6890774117734487,0.2707586722443338,-0.18695259429258515,-0.1230770527126986,-0.01780387205512978,0.27743171309407133,-0.23438274713385038,-0.42693636929180534,-0.2191307538885929,-0.47136095666288136,-0.25972585813910803,-0.16194379663832553,0.5980082109064113,-0.4126663405122292,0.17242850669696536,-0.5037267341993765,-0.26819248000747714,-0.3328489486781459,1.0,0.3452607248507672,0.4750330645076891,0.5854907447078203,-0.40670687782600023,0.2824754440160308,0.18622491304514505,-0.22104310526479118,0.5215391585618202,-0.13608211820853883
Rectus_R,0.22197652708822688,-0.11106568382391424,0.28498031340205504,-0.5374072393339757,0.4512246407102793,-0.1211088862190481,0.02997219587720265,-0.059881596711983,0.3250008229619056,-0.3336746153158142,0.10595193345658763,0.16152556545551833,-0.43739777218656206,-0.21584520797356954,-0.49978140136828153,0.5430672489463013,-0.4006723321208276,-0.5294506831501269,-0.4428965010159964,-0.0919763482107981,0.014073227121067407,0.30734247957489247,-0.02501771024404786,0.011914744377223778,0.07901927406301013,-0.1232006697624783,0.5035246023631782,-0.1504400058729909,0.04722947106189389,0.14405918544736213,-0.11701592187597508,0.5317029275726751,-0.2676388650233142,-0.3962639236665116,-0.1935557638488284,0.16766237569070785,-0.28083554695084467,0.03157663524496893,0.23619677404613004,0.09933017575552935,0.18230660389318162,0.2738836939938583,0.46068767054680604,-0.19497005702968084,-0.18866931040478882,-0.04993239570606056,-0.41881878997704675,-0.15836115384179664,0.0492070882060563,0.3886544419573888,-0.3188770016667622,0.13640831676202328,-0.12525016037196113,0.01981074889430641,0.014424547825652783,0.3452607248507672,1.0,0.37592430456383435,0.2658060278611654,0.06549104776922475,-0.20287540880213262,0.3891566948531557,0.07175119872046809,0.5401948879025451,0.17565317289773846
Temporal_Sup_R,0.37622410328933226,-0.5060442065228462,0.37475792951833764,-0.3027333665930993,0.6664243401445561,0.10828245500500677,0.3598609366210001,0.42035144206464475,0.13601782802775852,-0.3001711195734148,0.30913284856258416,0.08891463910278999,-0.5634663298131413,-0.49608228919711816,-0.5894725303368056,0.4156592712099792,-0.3670351999535281,-0.4673936820685594,-0.33155341336658445,0.39358086934171144,-0.03199785215163708,0.6218574052923027,0.17034964390798854,0.05962841037264822,0.1441234764339201,-0.2496874125137097,0.5927772129142931,-0.08607898298559262,0.2084728029203682,0.3115738300796954,-0.4451237068122998,0.6499352141127154,-0.14794162480010464,-0.45880360352425903,-0.5970883940733878,0.5139237239368659,-0.19139900466057647,0.10171134506769587,0.12313853299376477,0.39416978814160364,0.41331539194449257,0.5427803166475693,0.376450564174784,0.015438521629610772,-0.2787811103394277,-0.5715770571580867,-0.6139757025506393,0.09626320112362981,0.14341223982128118,0.7315807149673773,-0.4942188449714695,0.4459088645337413,-0.36629768173551414,-0.26946826465875845,-0.41346802321814996,0.4750330645076891,0.37592430456383435,1.0,0.5229888015390348,-0.04173673684993388,0.029237067092307684,0.698071724028793,0.2633969760309359,0.7332303902548379,0.038491899918731046
Vermis_6,-0.015522099243724455,-0.09527212591725041,-0.01519127553533487,-0.08207834405159818,0.149796158677388,-0.20168613690812245,0.18463404290140892,0.2515550405216647,-0.09942974518154248,-0.1436434251380005,0.1787259942760634,0.11002254014013164,-0.2956512134918834,-0.04879236583667426,-0.28923333637592663,0.18897286986816197,-0.3788899209116702,-0.2546274792762589,-0.08030182045918105,0.42339479131580904,0.07956789946382195,0.09947198928145298,0.12445714264315433,0.021446987008551476,0.08252253307931973,0.25313367950418164,0.2358105038695742,0.2183646108278086,-0.08327405084911559,-0.14458535885624668,-0.37476094547944855,0.4982642978335325,-0.1376405059879307,-0.3648493536122702,-0.270424105396205,0.3250999470547007,-0.14018687465686244,0.3450146399603557,0.4202925534164659,-0.11981801564987309,0.02447866184382443,0.14777377030772781,0.16936862892536947,-0.21506925900644824,-0.24958672077386548,-0.11083150086725527,-0.1689374422112121,-0.1519246327368759,-0.16374958749995827,0.4848443300176406,-0.07406822051895619,0.2081092784418136,-0.13046684194775857,-0.16028271918960962,0.024479890381222145,0.5854907447078203,0.2658060278611654,0.5229888015390348,1.0,-0.16559981210239857,-0.00042921947335582686,0.1352487834015911,-0.10236770205748115,0.5422974562725763,-0.09733301600765118
ACC_sup_L,0.717281372313404,-0.06335974507224834,0.5870992738253283,-0.3607442100272261,0.4250516099276443,0.49735507327188416,-0.1042726739135703,-0.40383148989662987,0.3834369174260444,0.05530259772699985,-0.06189750185236411,-0.30622464314248954,-0.1779326071941427,-0.25030775344415823,0.049007782290198754,0.21150080313547,0.0014120208235520089,0.13513326552023874,-0.18836673445311425,-0.18275584789963514,-0.2988725674572935,0.23595107500655824,0.06655847641646293,-0.5014909409233937,0.06828894336709807,-0.04108605681611343,0.4078829616674798,-0.09137075254654624,-0.10005554820550135,0.5953655504176142,0.21438899910692336,-0.07277469182064057,0.10817798604180393,0.14181699463511377,-0.05557609852104074,-0.07833499044747776,0.20579708463146953,-0.6213505556491006,-0.07325794906551354,0.5773470977628606,0.5398283084930953,0.6531379804939411,0.4017235298115638,0.2953707424158333,0.35206732297839743,0.006919117086389301,0.08091840791363164,0.22569621642507454,0.38342683875815026,0.04614023930340243,0.04136839810556916,0.3782431694266251,0.4719341690668012,0.13739838379883337,0.31533048824965815,-0.40670687782600023,0.06549104776922475,-0.04173673684993388,-0.16559981210239857,1.0,-0.5403639968619709,0.2838344864788517,0.6855850111592802,0.015011577769111528,0.6941192073641125
Parietal_Inf_R,-0.4642570306742004,0.017057316843706077,-0.5371479934890516,0.5270562502725442,-0.17941953844233247,0.06782394899272434,0.31572372679632205,0.7999377271482007,-0.3793501712333907,0.026281587249598944,0.28588004108417125,0.5577699093105045,0.19527993403586713,0.3495592403415708,0.04639585006091783,-0.3263486446428519,0.2695570255051763,0.06929667621783425,0.37652933945351,0.047639894612153386,0.23362047088253185,0.06843404741939825,0.2627901161308458,0.8752435422226599,-0.11965835565043924,-0.004614921995263725,-0.2518301033628121,0.22824474980053752,0.6580761638886155,-0.24921135181424706,-0.10324917511862294,-0.13404004551767254,0.33273012398126806,0.01322610749210609,0.05575340230950484,-0.0978730429898013,-0.022797674586272323,0.7498378640091844,0.1703297344706371,-0.26228515131996927,-0.29381898335880624,-0.42869099362717095,-0.4908387757026413,0.1030252071504807,-0.09392372166234284,0.05006900904757799,0.005198276795698407,-0.09855224771612227,-0.02888249242697074,-0.06067634342148206,-0.055664573577631396,-0.2771066081056803,-0.3721425201805801,-0.1488928720932629,-0.21126574181348448,0.2824754440160308,-0.20287540880213262,0.029237067092307684,-0.00042921947335582686,-0.5403639968619709,1.0,-0.18328795721858987,-0.5632267241794451,-0.10977446158501128,-0.28594234575100685
ParaHippocampal_R,0.5604569761006059,-0.5602519874631212,0.5487716210123783,-0.4767097415461637,0.8941888748853095,0.21763598101792164,0.32164255614566745,0.035274150786366,0.37630487519988215,-0.4033378835108004,-0.04108194643018311,0.11222517295408012,-0.5715156333298036,-0.6179928106577827,-0.7323571218736499,0.5124068635949969,-0.25528983174493936,-0.5029289818761811,-0.4162695130958291,-0.07210952361275286,-0.1648453037522742,0.6762561265386964,0.022609782709632167,-0.0034771305335243134,0.3496421098960256,-0.45760003169778074,0.7397313223803916,-0.30588019314837556,0.14252560493356176,0.49199292897075464,-0.19796298162075343,0.5919985693893688,-0.17309917055787263,-0.3543458758868965,-0.6609635688575592,0.2946354663509848,-0.2245771896431804,-0.25030202479663927,-0.1104393737170671,0.6999441804500087,0.6179981073107425,0.668233239301016,0.5007798320671915,0.09478209928329547,-0.17020667385037325,-0.5246067906111588,-0.7104548027387988,0.3720676124160481,0.40909353353392386,0.6362379034637411,-0.7047115816692707,0.47093703178565727,-0.3277738148659149,-0.20982942110060065,-0.4159970620905691,0.18622491304514505,0.3891566948531557,0.698071724028793,0.1352487834015911,0.2838344864788517,-0.18328795721858987,1.0,0.46672991235818345,0.7625951840656932,0.3222097017903414
