,Rolandic_Oper_L,Temporal_Mid_L,Thal_MDl_R,Occipital_Inf_R,Raphe_D,Vermis_8,Calcarine_L,Thal_AV_R,Hippocampus_R,Thal_MDm_R,Angular_L,Fusiform_L,Pallidum_R,Frontal_Inf_Oper_L,Precentral_R,Angular_R,Putamen_L,Cerebellum_3_L,ACC_pre_R,Temporal_Sup_L,Thal_PuI_L,Thal_VPL_L,Frontal_Med_Orb_L,Frontal_Inf_Orb_2_L,OFClat_L,Occipital_Mid_R,Vermis_9,Thal_LP_R,Cuneus_R,Rolandic_Oper_R,ACC_sup_L,Frontal_Med_Orb_R,Cerebellum_10_R,Supp_Motor_Area_R,OFClat_R,SN_pr_R,OFCpost_R,N_Acc_L,Frontal_Inf_Orb_2_R,Thal_MDm_L,Raphe_M,Temporal_Inf_L,Postcentral_L,Parietal_Sup_R,Temporal_Pole_Sup_L,Cerebellum_8_R,Rectus_R,Thal_PuM_R,Thal_Re_L,SupraMarginal_L,Vermis_10,Temporal_Pole_Mid_R,OFCant_L,Cingulate_Mid_R,Amygdala_R,Red_N_L,Cerebellum_Crus1_L,Thal_IL_R,Temporal_Pole_Mid_L,Thal_VL_L
Frontal_Med_Orb_L,-0.014885832616857024,0.46661905402902104,-0.2279262928481636,0.1368696523591361,-0.23387762955008812,0.27689705443406465,0.41610250240947405,0.030703330551260618,-0.36217509679308274,-0.02590000190228891,0.4531314878195411,-0.36392028709682583,0.18628313869689186,0.1778870685833489,-0.06199602861069989,0.2554058310027627,0.08341141902709849,-0.03619594485483569,-0.26484590433017613,0.34337369700785936,0.10351029973759478,0.33127619441820966,1.0,-0.38226761303357276,0.11414590389486604,-0.0822814852519918,-0.19142628503611236,-0.23230844940811163,0.19049243944653205,0.115411276839941,-0.03626702314420636,0.4079476456016915,-0.14353612732349258,-0.06298407344932168,-0.12428887643485739,0.08754628369737015,0.1423341480769876,-0.08578247501495614,-0.34300114790969954,-0.050114126302523085,0.18941285070140104,-0.09097785997428008,0.03237216889948871,-0.33034174652565923,-0.20418580849841733,-0.14205472204174907,-0.30399456938053604,0.04125934421522303,-0.08329341676161109,0.4093464617389894,0.42329589492112313,-0.03178297115959324,0.006524043775967911,-0.040823223126520695,0.3951064530628582,-0.3403000874796566,-0.11336626746488634,-0.11985739599083026,-0.18983161693004497,0.04967968341894015
Frontal_Inf_Orb_2_L,0.5862982212097514,-0.2994497599523389,0.6244990398021281,-0.12985139754163547,0.3656928289118116,-0.12850926106753624,-0.5014662904529564,0.36288145664503046,0.7150360498189532,0.5760111421105046,-0.5328195055461681,0.6491053838892519,0.0028543751932799885,0.16642524093663028,0.5259751090387083,-0.4102264334261134,0.4590226039194628,0.4424550028737491,0.7285353065283597,-0.019786497788627865,0.26037759551029105,0.11025413117505485,-0.38226761303357276,1.0,0.09912686725496637,-0.04573709307560689,0.09925474786759968,0.3946289982053894,-0.33008426640945465,-0.01286001716648524,0.5233366329455205,-0.3810560550473015,0.27891482177385774,0.4652993288072018,0.0754874940322554,0.34229634226869365,-0.0852898013105539,0.42811372092278405,0.6684333500046893,0.45473083758509436,-0.25867882780918827,0.16450149955311902,0.5167678569169544,0.48011574063139245,0.6836701320085885,0.5194046501055971,0.4743033123646504,0.3825392893680846,0.3323735860739641,-0.158811436715444,-0.5650610332823864,0.229350338880994,-0.07293418036878424,0.6306639298607672,-0.5309895616713955,0.8003510939066832,-0.059664262149485114,0.6657977025397617,0.29383172559022497,0.5918150058319357
OFClat_L,-0.1781440495821083,-0.1639536287100159,0.23884517865383767,0.39158916366688856,0.1429123150733889,-0.15513934026341006,0.0882419836158158,-0.03721444736230796,-0.013721548262834744,0.013083327858033292,0.12090630062428624,-0.1871524502418317,0.1571607296745688,0.3299820283025737,0.2847031323335639,0.28926048922403236,0.14026671302028665,0.11481704836742332,0.29210001686911935,-0.11617356774872296,-0.0049021330579502595,0.17282186021324372,0.11414590389486604,0.09912686725496637,1.0,0.413719975233346,0.3654772075638469,0.29278606034393845,0.2970296277781813,0.2390623586434986,0.17263132769792022,0.21790915861012353,0.018288187009640352,0.262281622287459,0.19880369095613767,-0.09886350659400678,0.3304519208341809,0.053997834051654446,0.23001402402518284,0.1918385947526018,0.4569013012585868,-0.03629535790864178,0.1476712196152795,0.22476297209269436,0.018151286111052996,-0.07521529124436542,-0.12054137463861633,0.29843732902606473,0.017964882769027274,0.04418741141535297,0.2236462071839464,0.24250157282309956,0.03696142329675077,0.3504612318993629,0.0665512522326115,-0.08446405726211902,-0.11933902675134027,0.0058671376845310045,0.05864419717477142,0.12454560570166688
Occipital_Mid_R,-0.2801910465393485,-0.08902514984777483,-0.010480010746924003,0.5118031529401851,0.004063631950058571,-0.09583215785111177,0.08526996202554442,-0.17442555402681473,-0.12421200396365095,-0.1629141310239956,0.0782860535503708,-0.24890757712783232,0.028965507144080884,0.19823116973839872,0.07444135434519493,0.32719641357230195,0.021383645465895593,-0.17269162978705951,0.10290707729415795,-0.12181578982092377,-0.1849795064777891,-0.03287532428588761,-0.0822814852519918,-0.04573709307560689,0.413719975233346,1.0,0.359403960373328,0.19625067398341076,0.22077713257155657,0.09619746019184444,0.005798826671901251,0.012525209308918622,-0.1423108680795274,0.08693745563876387,0.32481061607678213,-0.21668000037975235,-0.003681288561414989,-0.0934078482165916,0.024888621999835697,-0.0366531420115803,0.31103206391155264,-0.049918013131466044,-0.016004739368464253,0.04935797238512676,-0.15014453706202222,-0.13338275412792178,-0.32352839820259827,0.08250701122229641,-0.03836538232193283,-0.03476895476275447,0.17262420100013512,-0.05627907208195447,0.10028456647662642,0.04399172063992586,0.05183913632887401,-0.263036905785191,0.08910758671462984,-0.12615597230943498,-0.11892793599934158,-0.11433629000725412
Vermis_9,-0.2828259652418467,-0.22209674086619519,0.0069111589562394415,0.0894521351512191,0.08000427037833595,-0.2446010881083824,-0.23259607698095186,-0.11679668683914643,0.09912622834495208,-0.17824820437000932,-0.019074636632052177,0.1010845394387847,-0.14768241492612877,-0.0018471715825914663,0.08876490388948943,0.036611026114792444,-0.08778527685635756,-0.021700299625949406,0.24651867682976913,-0.3528745245796536,-0.2431213940658779,-0.18691062999729585,-0.19142628503611236,0.09925474786759968,0.3654772075638469,0.359403960373328,1.0,0.30355493862137434,0.1242739947221531,-0.0966240614939019,0.10113103797797716,-0.033575333577608946,0.1700036242210252,0.19210753950848544,0.38048432806761356,-0.1950225902176761,0.1784728898534107,0.029889450954156307,0.22539020179696173,-0.16765547327884364,0.2623079875748974,-0.1594502076095411,-0.05953607439173832,0.42252061773614485,0.04022459896311823,0.08393755809205604,-0.0060653056774741185,-0.008918039351969609,-0.0170640326379376,-0.11482833327684874,-0.09702035539215717,0.12409115828311555,0.05166446439243762,0.13572453037649032,0.0037066802003012616,-0.06001118112699147,0.09138967136448056,-0.1636773915910636,0.03122111502259347,-0.06762176847467423
Thal_LP_R,0.006710071124220424,-0.5096527005082245,0.556261539407383,0.04262242744399303,0.2018674030214394,-0.2835861978967517,-0.46010038628342975,0.12330944353040874,0.4298814650790195,0.271129417556621,-0.4741016588924305,0.30520926030784506,-0.13350612257283026,-0.14857567552620768,0.36462570413894585,-0.14558246118055476,0.3136209186210767,0.29831065982927724,0.3637450920027049,-0.4068514349179484,-0.024458612371208263,-0.07512442908306573,-0.23230844940811163,0.3946289982053894,0.29278606034393845,0.19625067398341076,0.30355493862137434,1.0,-0.18374578647152165,0.038151110325337634,0.3866762154700406,-0.19011260260678625,-0.1563826936561469,0.378674798165184,0.12448491594295205,0.03213558123122441,-0.20392696119049994,0.4183642777756241,0.30992550332938035,0.076118552167122,0.008823855682424083,-0.05288793493838192,0.12792905100525623,0.3390982231104616,0.21218293460449775,0.25285957147230986,0.17422657388560334,0.19202841942969703,0.02111353390571336,-0.38340786249524644,-0.3990745681215101,-0.18862078658594175,0.11152067225357416,0.34454770308051313,-0.48263339204798056,0.4041828547676693,-0.03378485155740287,0.3221819839294654,-0.049502088523175565,0.39975592612160155
Cuneus_R,-0.3715901519403793,0.34919272018303676,-0.2618117679592258,0.3610471870020677,-0.08714410495271782,-0.23742678516451762,0.7410628918657588,-0.22828038736182898,-0.6088809896936,-0.2080347337373378,0.7225491162694995,-0.5794271449065127,0.5297378696732672,0.5705880090442299,-0.08962295555944141,0.7714647497248435,0.06930316547307933,-0.46642172346715927,-0.005725941074017645,0.20861811439939162,-0.1308134523662178,0.21485016429885895,0.19049243944653205,-0.33008426640945465,0.2970296277781813,0.22077713257155657,0.1242739947221531,-0.18374578647152165,1.0,0.46797795179886165,-0.265091225362872,0.5735411627415646,-0.1873640396019917,-0.28074009131733485,0.26985987714326787,-0.16523640405856738,0.4378285758707451,-0.3284874117508988,-0.044918199275089825,0.03996414568520514,0.49637778757720924,-0.10433750226015955,-0.1397806913362377,0.027133321808473256,-0.1291598234121381,-0.34645949182330754,-0.4361677218426211,0.01708618272816579,0.07882217892307981,0.2787487887629434,0.777671775288688,0.2118577530668974,0.0755618798362902,-0.07669370252025552,0.5142595494116652,-0.5735217416745177,0.2447215506215697,-0.19295242896779832,-0.396135293980028,-0.27836437628759664
Rolandic_Oper_R,-0.029787505430694618,0.15763813662028864,0.3345899892198508,0.23810472243041028,0.3825315770787775,-0.10633944097450353,0.5232334667473906,0.1825185508198293,-0.1390416175705632,0.44014630853648573,0.26219997980142035,-0.2125196640533789,0.6874333219749159,0.34965148187450884,0.2753354833646139,0.5381854803000502,0.3320812522092181,0.017649525323979964,0.2735927484896218,0.2536125142421768,0.2965088586488371,0.3855287102012872,0.115411276839941,-0.01286001716648524,0.2390623586434986,0.09619746019184444,-0.0966240614939019,0.038151110325337634,0.46797795179886165,1.0,0.17951943017821084,0.29688022182182516,-0.024147440684847084,0.04203385892160704,-0.019860356191045044,-0.05814736278658462,0.1707140265991243,-0.16413604150221084,0.3178141503583259,0.3611309059025352,0.3649483031420923,0.13016361020703254,0.16817156650390128,-0.16842142031339238,0.18015228342936893,-0.20052597887859175,-0.15332147812060581,0.48349491450900656,0.2829327725663142,0.1119416432632344,0.4310735717169434,0.11951265718372547,0.20775418400029563,0.3430976482960355,0.11111550791783588,0.04434093334391839,0.18096026118649078,0.35004542528080507,-0.1644358124586115,0.20413335477647254
ACC_sup_L,0.5215369794450574,0.06992207025100879,0.7268313516850271,-0.04311127793673469,0.339784016362706,0.32718878917294164,-0.18383291869113644,0.5238796754722892,0.6912840352526701,0.6989980760522673,-0.19735736058605471,0.5668722228311899,-0.13722337809984914,0.15384181798250302,0.8590991987151361,-0.2251085093197268,0.5168321877884988,0.8153937132824978,0.3370974616849067,0.26175632021252027,0.6942278700003573,0.5575759032135249,-0.03626702314420636,0.5233366329455205,0.17263132769792022,0.005798826671901251,0.10113103797797716,0.3866762154700406,-0.265091225362872,0.17951943017821084,1.0,-0.32162103770281875,0.23617723762336043,0.8388150550039732,-0.30547430426320216,0.26458146841745184,-0.11757716932931685,0.11094847878679377,0.1870658907232412,0.5207518910661797,-0.08598651138482839,0.31218341091063473,0.8650145820230418,0.3462295842719076,0.32580279803112333,0.6132660587901101,0.31628206207530696,0.7985130009638787,0.16089621250134595,0.34710265956925973,-0.39393018357156273,0.16596836530658096,0.1072544257611193,0.8765840751766392,-0.37369971728328305,0.5812689932316241,0.05763794446571926,0.6815996268409671,0.4364213549647163,0.7632328096107411
Frontal_Med_Orb_R,-0.2876583969899807,0.2256855507221225,-0.3142492788101962,0.2938588178642607,-0.1554928464731239,-0.1319087412004525,0.5351000271677923,-0.20252971439075473,-0.5412928387692431,-0.22247436815137914,0.5228955363282736,-0.5339361599845523,0.35521755337536765,0.2906829252594637,-0.21307651195715316,0.5270186011080883,-0.06470542767533471,-0.30285103751264086,-0.2170410903886757,0.12895499824345755,-0.09170842559073833,0.112553992451419,0.4079476456016915,-0.3810560550473015,0.21790915861012353,0.012525209308918622,-0.033575333577608946,-0.19011260260678625,0.5735411627415646,0.29688022182182516,-0.32162103770281875,1.0,-0.25707336166227895,-0.30961125535269296,0.08561306440995439,-0.2063131702386271,0.31677590167202585,-0.18675862892704007,-0.20157501880125542,-0.10369998331197544,0.26494425329552884,-0.05590189717780024,-0.2420063981680948,-0.12382807626354699,-0.08180195237947616,-0.3003243760673224,-0.340902220641016,-0.14325019748908227,0.0033879288630628513,0.1488734612190593,0.5572636684448562,0.019256589034324423,-0.03836630908462509,-0.21038538651107327,0.3753458864216304,-0.47586561793044424,0.07644220417914059,-0.2801982559587029,-0.36540136363560904,-0.23697565498155732
Cerebellum_10_R,0.2751712456162615,-0.008783161427463469,0.12532676681531948,-0.10066300369883033,0.3317304784334226,0.10319398790575599,-0.15096688431497748,0.07285591739877295,0.39296092442303643,0.1555545028602648,-0.1576514009516411,0.449898742976644,-0.17689823832393292,-0.013692746662422428,0.19981938043179256,-0.19649972671121976,-0.11941450611705083,0.16977035512868668,0.21481029235238366,0.12269633901171006,0.2522056672295453,-0.005171849478816224,-0.14353612732349258,0.27891482177385774,0.018288187009640352,-0.1423108680795274,0.1700036242210252,-0.1563826936561469,-0.1873640396019917,-0.024147440684847084,0.23617723762336043,-0.25707336166227895,1.0,0.29800368475104655,-0.01313634222132231,0.22914222326297298,-0.034390817198070855,-0.10062737288011193,0.17458549956689245,0.12467284080133584,0.11752965747330707,0.20058424706145944,0.244156055756823,0.20390454889431595,0.19349235476724072,0.440227136573678,0.12978336187445783,0.22548845698532222,0.04637778974181783,0.04231248950334645,-0.2435531304183339,0.4243238381302361,-0.03998306698744995,0.2834857829015981,-0.20715862991451353,0.34881092487858356,0.07566386379401151,0.1782538039132948,0.27048510903477624,0.111660978406179
Supp_Motor_Area_R,0.3676537747569836,-0.12984172365840094,0.6766605938066126,-0.03010882307137331,0.37926691782436106,0.35479974649481694,-0.3048905323839638,0.37015424571441863,0.749244217584551,0.5067806102507558,-0.2852415592787458,0.6353596426806993,-0.28440009032668156,0.024871770173970183,0.917074690381989,-0.27841689245884815,0.1782431032890466,0.8304022657269087,0.24544510445159326,0.05469005612355152,0.5588718485454155,0.4199736849249299,-0.06298407344932168,0.4652993288072018,0.262281622287459,0.08693745563876387,0.19210753950848544,0.378674798165184,-0.28074009131733485,0.04203385892160704,0.8388150550039732,-0.30961125535269296,0.29800368475104655,1.0,-0.19065936459936322,0.267689770137021,-0.1979282564174574,0.10875379711459353,0.17355245233744235,0.5658978558733321,-0.03623328119204664,0.3583716750300429,0.8094235430112182,0.4839154865644023,0.19773647687960816,0.6767501406934301,0.2513946530374673,0.7420906416674102,0.04233243020712291,0.2285671863753286,-0.48017862259570426,0.20509417285940046,0.15807092056250974,0.8553215752041378,-0.34699632710534223,0.5659336484561043,0.21258849538835095,0.6121810896257427,0.4568487314975798,0.6132269256584713
OFClat_R,-0.40227353924563475,-0.3335807397785138,-0.1561923593462382,0.16644384975661705,-0.020738358528125115,-0.43518683721276186,-0.14673284988903917,-0.46602215820305926,-0.12246857203929437,-0.3630569725428444,-0.08230453955043535,-0.1858859769654451,0.10328415383911188,0.06389354535380812,-0.20986329514125163,0.14751527754615754,-0.19468724301083137,-0.4603868147438754,0.3496319918459757,-0.44697384279165586,-0.4759750523870189,-0.4117077872477583,-0.12428887643485739,0.0754874940322554,0.19880369095613767,0.32481061607678213,0.38048432806761356,0.12448491594295205,0.26985987714326787,-0.019860356191045044,-0.30547430426320216,0.08561306440995439,-0.01313634222132231,-0.19065936459936322,1.0,-0.08268007192865395,0.01764603321688937,0.01782119671843213,0.4273464220508868,-0.21452176229742906,0.32496623549861253,-0.31132773862033997,-0.3566070344405426,0.16964706422941944,-0.10671927334042053,-0.29732903649606174,-0.2195754156353222,-0.2072121995561464,0.2775115592537616,-0.3890605933958447,0.14764717968016572,0.07442387634058902,-0.05199391444565221,-0.15005482574980003,0.01676255825573341,-0.23098059780676172,-0.10021280751406496,-0.13303185176437762,-0.3265825596630417,-0.3797594734433094
SN_pr_R,0.34994215776666054,0.08255387987964997,0.22200153794818323,-0.18830017357671647,-0.017333195501461868,0.21121239682626053,-0.1627330141782286,0.33428886133928604,0.2915399369972793,0.35343332100439856,-0.0980151298992369,0.35632021366125893,0.01410718934510439,0.04065500093895438,0.29178609942721423,-0.30158092470898806,0.21283154442714464,0.280704246853289,0.2299608702802165,0.16470450551132929,0.30530033458111355,0.23297194482359218,0.08754628369737015,0.34229634226869365,-0.09886350659400678,-0.21668000037975235,-0.1950225902176761,0.03213558123122441,-0.16523640405856738,-0.05814736278658462,0.26458146841745184,-0.2063131702386271,0.22914222326297298,0.267689770137021,-0.08268007192865395,1.0,0.030622163043478524,0.3718468386784828,0.2277775198173271,0.3382025218448863,-0.32133610872188856,0.14323668833251546,0.3576183531783039,0.1827229930213842,0.21391201249850994,0.2369299320591593,0.2594105082675747,0.1917065913152721,0.12915988553835678,0.17945677407765256,-0.22465485106849797,0.17440159988607687,-0.1277363750360123,0.3098667276366108,-0.12054366411469863,0.39134113130012027,-0.1279587791457749,0.394674006288084,0.1631445759676001,0.31629105864899854
OFCpost_R,-0.06335384221531103,0.33491587389591126,-0.11005013039052944,0.10817802666811809,-0.1703386763581939,0.040202262721965074,0.3856371933674957,0.13549087426112616,-0.4043141374581166,0.004463310265322344,0.5410044919309059,-0.34174544117876343,0.3979144984999524,0.4551660513867559,-0.11251880365061824,0.3430682893922979,0.20850663336786154,-0.11008790005290967,0.07111813805752973,0.22878029897122867,-0.007490331629424478,0.2946220371878238,0.1423341480769876,-0.0852898013105539,0.3304519208341809,-0.003681288561414989,0.1784728898534107,-0.20392696119049994,0.4378285758707451,0.1707140265991243,-0.11757716932931685,0.31677590167202585,-0.034390817198070855,-0.1979282564174574,0.01764603321688937,0.030622163043478524,1.0,-0.08425807981001208,0.06533152071961719,0.07625151287533007,0.15248438721291915,-0.014087622828616706,-0.010063094222625824,-0.016410559575868344,0.13395447374258548,-0.28670523478601845,-0.057208395726958815,-0.005600173021955618,0.0235732657600593,0.3697392476316802,0.47563621383190674,0.40382773312043757,-0.011595688349915615,0.03394185039552473,0.474621209832623,-0.2667583029797635,-0.16440416122792678,-0.13845342862026777,0.10729380834121093,-0.006794186063340728
N_Acc_L,0.18220107245443481,-0.2967077557053854,0.352967797125694,-0.1643783083719075,-0.06582655723873268,-0.22732517959442577,-0.4464496864720494,0.24489243526348337,0.30529593517490766,0.25218945855694214,-0.3698531078003798,0.31860799154447167,-0.11826274073812225,-0.10345731881373657,0.11998751239858493,-0.32175517508627227,0.26206938442957545,0.15526796871671053,0.26738357199745044,-0.22683964667228812,-0.1066402770943835,-0.06557813803679012,-0.08578247501495614,0.42811372092278405,0.053997834051654446,-0.0934078482165916,0.029889450954156307,0.4183642777756241,-0.3284874117508988,-0.16413604150221084,0.11094847878679377,-0.18675862892704007,-0.10062737288011193,0.10875379711459353,0.01782119671843213,0.3718468386784828,-0.08425807981001208,1.0,0.3051076380915296,0.09689468416688793,-0.36003909573664683,-0.061771140937689685,0.061495428695010505,0.2575872480029753,0.3820475568074503,0.1394524066891084,0.33473549625578103,-0.0574668622454224,0.08295929764144512,-0.2573398964745945,-0.4013028336442671,-0.2212528475065946,-0.12608831852068514,0.10425215361440841,-0.3755605336097423,0.45465594604728676,-0.31889663088723424,0.2525478252426734,0.07609413590856966,0.2934981037260323
Frontal_Inf_Orb_2_R,-0.0005946724059449419,-0.4838600786637921,0.4192289913906402,-0.06354895488841446,0.34814286470382516,-0.4042013999856664,-0.4174100291486979,0.01635682557790322,0.4279360843623297,0.26743676259085863,-0.44179404781812515,0.38409043437219537,0.26293175408633257,-0.01954832307050991,0.27510153774693685,-0.16444781837424507,0.1550756245297363,0.08732573151851773,0.8337969692960766,-0.39526848868451564,-0.09158749339583244,-0.1935983023396135,-0.34300114790969954,0.6684333500046893,0.23001402402518284,0.024888621999835697,0.22539020179696173,0.30992550332938035,-0.044918199275089825,0.3178141503583259,0.1870658907232412,-0.20157501880125542,0.17458549956689245,0.17355245233744235,0.4273464220508868,0.2277775198173271,0.06533152071961719,0.3051076380915296,1.0,0.23206009148061907,-0.034475541823216174,0.003186903818007464,0.07605736847039704,0.4131100802776204,0.4294291536350552,0.005315931119498533,0.34131895738930984,0.2192718092403504,0.4185614989234003,-0.42123653678648587,-0.2795715134034711,0.19486976308884002,-0.14033162163390225,0.40555593310793747,-0.3362050092366166,0.5245293874613842,-0.1267154701100667,0.4515745529690542,0.04031148485049529,0.16158542248371507
Thal_MDm_L,0.4966001342322278,0.09505832875281436,0.6004563666639535,-0.0475904273444245,0.42181008688277827,0.2656903192638046,0.15656377398139393,0.49129445806485633,0.37714447763701003,0.6156934000300528,-0.03350104684581213,0.31232192647051377,0.23173321277450754,0.4056354404993094,0.703751533487782,-0.011890839395740302,0.3859321140888427,0.5401630764145088,0.2872691142364175,0.38150517219075913,0.6184748124726811,0.5713929950782665,-0.050114126302523085,0.45473083758509436,0.1918385947526018,-0.0366531420115803,-0.16765547327884364,0.076118552167122,0.03996414568520514,0.3611309059025352,0.5207518910661797,-0.10369998331197544,0.12467284080133584,0.5658978558733321,-0.21452176229742906,0.3382025218448863,0.07625151287533007,0.09689468416688793,0.23206009148061907,1.0,-0.08112187451385469,0.46863117414749106,0.7234993664879883,0.16027768285318447,0.34828608908097086,0.35102451700860754,0.22762920138109619,0.6629450841054987,0.17736809800998984,0.3209740628296752,-0.09305647636256342,0.3494321007650612,0.1658300068124046,0.6917133909235176,-0.0660409314792679,0.4685299701156055,0.16941258621174937,0.6943794039562923,0.3290277732453789,0.5547189167319689
Raphe_M,-0.2429359590269224,0.1209061627157671,-0.06853839222289201,0.41515558453625956,0.22059696159955622,-0.0974253980850565,0.4212535276617175,-0.29486994687717716,-0.3031322447092277,-0.11379508940196387,0.33264536626082025,-0.4571628250150599,0.28524186431038384,0.37611863966259984,-0.04203351661979672,0.503873163485634,-0.001089579168786856,-0.25941954386770416,0.1204532960481238,0.07962390857162503,-0.08557442474596155,0.10459100256960646,0.18941285070140104,-0.25867882780918827,0.4569013012585868,0.31103206391155264,0.2623079875748974,0.008823855682424083,0.49637778757720924,0.3649483031420923,-0.08598651138482839,0.26494425329552884,0.11752965747330707,-0.03623328119204664,0.32496623549861253,-0.32133610872188856,0.15248438721291915,-0.36003909573664683,-0.034475541823216174,-0.08112187451385469,1.0,-0.23426947163406478,-0.09273452355001645,-0.18819533882191739,-0.23464068070121616,-0.20173378434670333,-0.4676117156351744,0.20640726499086143,0.11689012835016747,0.07678574462895305,0.5713352788917714,0.16654067561386077,0.15100420932005798,0.06141010469777063,0.27723942057926165,-0.41191630950430924,0.07318152191236489,-0.1628004080914451,-0.2985532229771483,-0.1431007840219015
Temporal_Inf_L,0.28186761968918433,0.11508045542007383,0.3388885490334899,-0.09566764859839241,0.010665843153122852,0.3876416687009387,0.06864702478819973,0.34408628358747,0.21542301445270468,0.2935943567630755,-0.014596206032473451,0.35767914478140145,-0.016264935699664817,0.03791055236134975,0.3756473829713162,-0.10560173905932571,0.15075407832444132,0.35504921653191557,-0.06567376183799103,0.25554428752180847,0.41716746128316956,0.31669562927902334,-0.09097785997428008,0.16450149955311902,-0.03629535790864178,-0.049918013131466044,-0.1594502076095411,-0.05288793493838192,-0.10433750226015955,0.13016361020703254,0.31218341091063473,-0.05590189717780024,0.20058424706145944,0.3583716750300429,-0.31132773862033997,0.14323668833251546,-0.014087622828616706,-0.061771140937689685,0.003186903818007464,0.46863117414749106,-0.23426947163406478,1.0,0.40734436148551234,0.11865122064890216,0.14762163229012282,0.3051270030836078,0.174050454347739,0.24781147032841738,-0.10662054968086583,0.24458273089723143,-0.18814361027726112,0.1680534186052084,0.13947455959253793,0.34905885992335184,-0.1862545863665319,0.28957357639235815,0.2427063884284311,0.29507964719897134,0.35367605211104997,0.30198267428910197
Postcentral_L,0.684706268102585,0.28225420566848075,0.6481233783632872,-0.04367940234096505,0.30872768461731376,0.47421972066797224,0.036480116891601175,0.6067773721458144,0.5664102026181939,0.7301016468371467,0.0035321962419736955,0.48294722922203764,-0.017527422017896636,0.39522937687766646,0.8690723633360393,-0.14732802885355384,0.5065668400194777,0.7948829985409518,0.2401525106665419,0.528123044991671,0.7778394784383041,0.7488617654495947,0.03237216889948871,0.5167678569169544,0.1476712196152795,-0.016004739368464253,-0.05953607439173832,0.12792905100525623,-0.1397806913362377,0.16817156650390128,0.8650145820230418,-0.2420063981680948,0.244156055756823,0.8094235430112182,-0.3566070344405426,0.3576183531783039,-0.010063094222625824,0.061495428695010505,0.07605736847039704,0.7234993664879883,-0.09273452355001645,0.40734436148551234,1.0,0.26795568783082696,0.38066876887921847,0.6156864227969565,0.24688929989263586,0.8344872804876987,0.15480699577674722,0.5806867822280565,-0.25096680467667987,0.305270655420026,0.1434342275001722,0.8735089335424179,-0.16392128309274373,0.5104190290684985,0.1507221968785053,0.6903957281930895,0.4820381489435104,0.7584399506276688
Parietal_Sup_R,-0.0679354154904342,-0.38545548766077753,0.27677597331519516,-0.10631613170354388,0.1083739868719811,-0.27047217835543935,-0.46514279931349684,0.02538154604810168,0.5604026976912136,-0.013555709492922572,-0.23318784759173053,0.6198956939207959,-0.3599905239371016,-0.11966358836767214,0.49153180606824604,-0.16877353627500777,-0.09641463228397969,0.3036094026082886,0.34152633857032616,-0.35933492271351486,-0.035373609255767116,-0.134633742860357,-0.33034174652565923,0.48011574063139245,0.22476297209269436,0.04935797238512676,0.42252061773614485,0.3390982231104616,0.027133321808473256,-0.16842142031339238,0.3462295842719076,-0.12382807626354699,0.20390454889431595,0.4839154865644023,0.16964706422941944,0.1827229930213842,-0.016410559575868344,0.2575872480029753,0.4131100802776204,0.16027768285318447,-0.18819533882191739,0.11865122064890216,0.26795568783082696,1.0,0.26653375379371924,0.46935461821812074,0.4049239823978558,0.14222350307837103,0.03138617094801086,-0.12632074449541753,-0.5184470662679831,0.1258185639356716,-0.030967954608719754,0.4205885873756598,-0.3654207624217406,0.4159937781836214,0.20670397643465557,0.23676248916343604,0.21420269266794703,0.09153538396360127
Temporal_Pole_Sup_L,0.5535278002517531,-0.019415982089671227,0.4573885666078639,-0.05257485826138668,0.30616067963936977,-0.1506207690524702,-0.1529446265867949,0.406634290133769,0.3956653053061327,0.5787551453250768,-0.22688306860835908,0.4125910882712819,0.2388231124817134,0.27054225339549626,0.3278506242175973,-0.1674390519854699,0.5036477356659457,0.29663448820380545,0.4914087063332374,0.18794967506861798,0.25683718022377205,0.2254098531450009,-0.20418580849841733,0.6836701320085885,0.018151286111052996,-0.15014453706202222,0.04022459896311823,0.21218293460449775,-0.1291598234121381,0.18015228342936893,0.32580279803112333,-0.08180195237947616,0.19349235476724072,0.19773647687960816,-0.10671927334042053,0.21391201249850994,0.13395447374258548,0.3820475568074503,0.4294291536350552,0.34828608908097086,-0.23464068070121616,0.14762163229012282,0.38066876887921847,0.26653375379371924,1.0,0.38641233715550477,0.39150026176913794,0.2760037035089413,0.3465907752192207,-0.02261569850719128,-0.2742392451057794,0.18305886912277705,0.07854898691664092,0.44213088610779694,-0.3443033426898555,0.6323595087932972,-0.059723306946782906,0.5212385596048732,0.27894795931163996,0.5704707940981532
