,Caudate_L,Angular_L,Vermis_8,Temporal_Pole_Sup_R,ACC_sup_R,Parietal_Inf_R,Frontal_Sup_2_R,SN_pc_L,Thal_Re_L,ACC_sub_L,Vermis_1_2,Cerebellum_4_5_L,Precentral_R,Supp_Motor_Area_L,Rectus_L,Cingulate_Mid_R,SN_pr_R,Hippocampus_L,Calcarine_L,Cerebellum_7b_L,Hippocampus_R,SupraMarginal_R,Cerebellum_Crus1_R,Olfactory_R,Temporal_Mid_R,OFCant_L,SupraMarginal_L,Thal_AV_L,Thal_MGN_R,Cerebellum_Crus1_L,Thal_LGN_L,OFClat_L,Precuneus_R,SN_pr_L,Occipital_Sup_R,Temporal_Pole_Sup_L,ACC_pre_R,Occipital_Mid_L,Cingulate_Post_R,Cuneus_L,OFCpost_L,Thal_VL_R,Cerebellum_Crus2_L,Putamen_L,Temporal_Pole_Mid_L,Cerebellum_8_R,ParaHippocampal_R,Frontal_Inf_Orb_2_R,Frontal_Sup_Medial_L,Thal_PuI_R,Cerebellum_6_R,Postcentral_R,Thal_MDm_R,Thal_VA_R,Calcarine_R,Thal_MDl_R,Thal_PuI_L,Raphe_M,Precentral_L,Cingulate_Mid_L,Rolandic_Oper_R,Vermis_9,Supp_Motor_Area_R,Cerebellum_3_L,Thal_AV_R,Thal_VA_L,Caudate_R,Vermis_7,Thal_PuA_R,Occipital_Sup_L,Frontal_Inf_Orb_2_L,Precuneus_L,Temporal_Sup_R,Parietal_Sup_L,Cerebellum_9_R,Pallidum_R,Rolandic_Oper_L,Frontal_Inf_Oper_R,Thal_PuL_L,ACC_sub_R,VTA_L,Occipital_Inf_L,Thal_PuM_L,Amygdala_L,Heschl_L,ACC_pre_L,Occipital_Inf_R,Red_N_R,Temporal_Pole_Mid_R,Fusiform_R,Insula_R,ParaHippocampal_L,Angular_R,Cingulate_Post_L,Thal_IL_R,Cerebellum_6_L,Frontal_Sup_Medial_R,Thal_VPL_L,Cerebellum_3_R,Temporal_Mid_L,OFCpost_R,Frontal_Mid_2_R,ACC_sup_L,Temporal_Inf_R,Vermis_10,Cerebellum_7b_R,Frontal_Inf_Tri_R,Postcentral_L,OFCmed_R,N_Acc_L
Temporal_Mid_R,-0.4042176658948804,0.5733052861808849,0.0783586004042137,0.03673547316735473,-0.25860999566649173,-0.1327894213052574,-0.45940893066987903,-0.4353533220451623,-0.005872852643384427,0.08570820415800534,-0.5639409810004935,-0.2098389088015214,-0.4003450147150806,-0.3579572079855721,0.2617493981451397,-0.3034828622344734,-0.17864178387272153,-0.3225772171826646,0.6180873986743888,0.1759134710494726,-0.6786662607388414,-0.08547543859881142,-0.14804686887154742,-0.11205946133297028,1.0,0.03508603986943073,0.3030599492460085,-0.4478586443859932,-0.5369496707125377,-0.18803134983991335,-0.18634280363891223,0.10760685868128472,-0.22648754057994722,-0.5415567019569392,0.4152868772434367,-0.28879228358653547,-0.23426167306386597,0.6182798645434922,-0.0864519364152831,0.45260562523155407,-0.2633400939805751,0.019000543468673397,0.32726896882690604,0.07983762699353984,-0.21466212537724205,-0.6484832550659386,-0.5092436644123353,-0.21898161423794207,-0.4129226134920378,-0.5296168369572589,0.05161254705078082,-0.5994780235855002,-0.21598365162708638,-0.25957064653394457,0.6275454313194838,-0.3915244903365464,-0.11294568381120129,0.4465089972063036,-0.27295772677208674,-0.25835455519597095,0.3364608118713002,-0.08726839834814684,-0.4271750682566735,-0.46398763047073815,-0.16694396954867638,-0.37685801422848314,-0.1300837294962424,0.34523116985243196,-0.05085596098509284,0.5254291845583022,-0.5100886100035039,-0.2279898991726158,0.6339093356299268,-0.5478390005941199,0.3091559334051874,0.36727017197703316,-0.24566370590141878,0.4604100027524042,-0.12713974844976866,-0.09779291674169267,-0.6292774223145887,-0.6365115711378884,-0.025481366289728788,-0.028863593042109077,-0.18775763734681086,-0.04532934909180915,0.2013807575218745,-0.5611661716189617,0.050715765677623696,-0.48296054906054897,0.4185361619979003,-0.6468389009651039,0.49622295223926605,-0.3014287233942932,-0.3744945188666997,0.5223755481172062,-0.39836638720098955,0.13943673838894502,-0.6459877596988869,0.4406181780765129,0.3733529822103033,-0.5718711406671915,-0.3520960865129404,0.6686271438839118,0.7668961522210294,0.6536057507644844,-0.4117603986345575,-0.2720290521429014,-0.056396735926770164,-0.3658834561431172
OFCant_L,0.12315237735389543,0.07404356061506087,0.07085056418045343,-0.16515959918897566,-0.09945757718626178,0.04612999953544691,0.07109108829860963,0.029800295582288704,-0.03346653443077674,0.04034740312573856,0.031975697513137384,0.23151642707235653,0.15836566694689738,0.16410425841588216,0.21425665936265884,0.1336172596023081,-0.1277363750360123,0.14990761479856557,0.1549676208152358,0.18818794305996508,0.03377498271547887,-0.02575059471432763,0.2047455145154711,-0.22818050777284712,0.03508603986943073,1.0,0.09477741532029502,0.029667831432756767,0.12109969012626431,0.2833493408950673,0.11775178571902203,0.03696142329675077,0.13115086531258988,0.013733641400098558,-0.007270696427382934,0.07854898691664092,-0.12702859529451307,-0.0042436545915375,0.17349588333248445,0.0871293170278838,-0.26589287312916077,0.05965110252927981,0.17159570854834838,0.055887328073515166,0.17255149569011566,0.1472172948007652,0.07297266727017138,-0.14033162163390225,0.09811335537357892,0.009313863297440435,0.19753603091254943,0.0645119513279495,0.1596624284733033,0.0907215386679439,0.16566863512327673,0.1799801252869835,0.1391753451424921,0.15100420932005798,0.16694214958465675,0.1180201679631107,0.20775418400029563,0.05166446439243762,0.15807092056250974,0.1195755328608149,0.1966366708285136,0.10230102095563116,0.15849723542693195,0.20126085855916417,0.18635500156217116,0.011138443639086492,-0.07293418036878424,0.13569630415469727,0.13023144408395843,0.04688921829701173,-0.08841024721635388,0.01531894460359126,0.0735666099810955,0.024264635520590865,0.015646734081349947,0.13359176058080993,-0.006244653534965392,0.010479504073520643,0.1232513619133244,0.22912300820731588,0.12950132733584854,0.11005813109594617,0.025002312349303068,0.02441359226297263,-0.08219047860636657,0.25956325458161666,0.007098495772591447,0.13364361292023075,0.09773990464587672,0.11732804048010331,0.12989184338324825,0.19608519086531714,0.08542677127882592,0.16896452669256143,0.11399710648427651,0.11321176535878746,-0.011595688349915615,0.07265576616768725,0.1072544257611193,-0.0011440673168570323,0.026192335250360247,0.0677539058705085,0.02635586416411555,0.1434342275001722,-0.1213227805629968,-0.12608831852068514
SupraMarginal_L,0.19146952438320072,0.7365233960913303,0.6055728693433057,0.01285071499264508,-0.3608379962735038,-0.11286716706932433,0.22521555898416493,-0.11800554328268412,-0.07147776351421868,0.10646873729365945,0.021685735071379674,0.567863711864007,0.26430961822617427,0.3771968307461698,0.18550236180728205,0.30018391072352185,0.17945677407765256,0.4224991349347891,0.5796116463916837,0.3185710652043487,-0.2289830126715696,-0.05039783202271439,0.004013819611453911,-0.32394231583430566,0.3030599492460085,0.09477741532029502,1.0,-0.08132860784026684,-0.2647352766566002,0.07653472107802377,0.2076139939308884,0.04418741141535297,0.5038667493633536,-0.1888128546728405,0.13079666022787234,-0.02261569850719128,-0.26722506505835675,0.5584756249997588,0.6020344947856046,0.5898279776855908,-0.2629932982951327,0.11308231062444585,0.21335553910156746,0.37717895013176284,0.26128098359696755,0.11362637184605748,-0.07347034886424388,-0.42123653678648587,0.3247771355308579,0.04050015130517169,0.1062855872284828,-0.038142809068525796,0.2811247185363877,-0.04567879369259242,0.5233580292285612,-0.01501020384731095,0.49339695307186,0.07678574462895305,0.3955341285588368,0.4329888650671949,0.1119416432632344,-0.11482833327684874,0.2285671863753286,0.28961905928888876,0.4244282926558783,-0.036012385160227124,0.285678242124306,0.39890354136459016,0.49014668670343003,0.42127415466492135,-0.158811436715444,0.5662239762064937,0.06522933041719917,0.16165410387362528,0.3013063407918824,0.13424129215644395,0.3687206952263273,0.32692328960952893,0.2457105137629937,0.051284728902875706,0.005616949435482872,-0.09349505937147295,0.5784893517812476,-0.012074046891852142,0.3351268431042178,-0.07197005382281302,0.045160634174150054,-0.35915840194169685,0.27227746233475086,-0.1129184663106741,0.09315287841705985,-0.05384843844888831,0.2563617829868587,0.5012670667271629,0.07194812842862813,0.5632889224427718,0.19720314282990595,0.7898789126203061,-0.09250196519433766,0.8217185255296886,0.3697392476316802,0.06428997069273562,0.34710265956925973,0.36380705367755495,0.3771354553585313,0.36377847385469425,-0.3085684273018057,0.5806867822280565,0.20626538629352212,-0.2573398964745945
Thal_AV_L,0.7410638974320919,-0.5522962353041695,0.21974090799375895,-0.1595228154779927,0.3818620890025378,-0.010535890113949434,0.6238816245138781,0.6088137487457826,0.26094003385665476,0.17840084245804025,0.7336049068460948,0.4125991639014225,0.598017674326671,0.6282035647867633,-0.22710505337862807,0.5861712870429249,0.311939170151598,0.6309919241058607,-0.4058956273416281,-0.30621346298912866,0.7028134902630544,0.015535623428468986,-0.13613416630930059,-0.1013120993425308,-0.4478586443859932,0.029667831432756767,-0.08132860784026684,1.0,0.659965681580116,0.10137028304614762,0.523599322048516,-0.04023559297167061,0.1849941529884394,0.7083528961586304,-0.47121060855347446,0.3748379691068753,0.36391953687207046,-0.5723768993592141,0.3282960709902725,-0.3307685012790793,0.2057050531953369,0.21641542297866465,-0.4078694584699294,0.11965101870068613,0.2994565999352964,0.5073681003579512,0.6644389197668851,0.34491849482316783,0.5959082702143146,0.5582107819259795,-0.1415099722556782,0.49178331965165806,0.5414358869040815,0.6203487373136982,-0.41942278487421175,0.5199242187757125,0.47418233630879913,-0.2617025691980967,0.5846384648380565,0.49199902955113217,0.043200214809524545,-0.17148529947433433,0.5720877450299745,0.6430611523923753,0.32113488322423184,0.7067859907562312,0.20809386796633378,-0.3427716996192574,0.48634403948533894,-0.6077416810772345,0.5693151300932916,0.2108468885799106,-0.09754632504511834,0.2775765653808723,-0.01727952826415982,-0.043967430221440965,0.47255529144132696,-0.16681626683901254,0.14624679065692828,0.4090733625548996,0.6760333509605742,0.4558898263657278,0.4142744696466361,0.09891975417174576,0.436311955149338,0.09385757160005856,-0.14326264922641088,0.6692761928521279,0.22374295323603183,0.4559188963289426,-0.1519030709406198,0.7611459916744158,-0.44763170736333346,0.47815060421967825,0.6064208062437314,-0.31204368940259525,0.5549388781935444,0.2207682698994016,0.7227071307953676,-0.2896065943071717,-0.2546537419185612,0.700796105482624,0.4922241315544076,-0.30776889005955876,-0.5417210583709037,-0.5584229488430217,0.5441548507579336,0.5389843455075064,0.06877877158764757,0.18903830559537876
Thal_MGN_R,0.6838317250200443,-0.6924935681402319,0.04981584822394554,-0.3412936552199624,0.3662815295036015,-0.042006047353549826,0.6038632749204099,0.6627803444051178,0.1070370293563513,-0.018801579958149663,0.6638588395930639,0.3281843917723954,0.5131738377137065,0.5535404845522812,-0.3171510947482799,0.5021424780085502,0.19691819890769738,0.6009295204783728,-0.5580212780700494,-0.3676150918643203,0.7785083750933894,-0.05302485667012278,-0.15622854570860498,-0.009017958977905692,-0.5369496707125377,0.12109969012626431,-0.2647352766566002,0.659965681580116,1.0,0.06891301099249342,0.6027227880215701,-0.10594793306016953,0.11839333886720659,0.7402124864675234,-0.565514842460795,0.45302010663094094,0.31195155424915616,-0.7088125981907472,0.23681799140672302,-0.5319144499258281,0.09610968708816621,0.2511768624068071,-0.46304274800227146,0.13208449103651135,0.33871262217296655,0.5434212732270062,0.7694972624261942,0.3583714427286103,0.5669602687018378,0.5507172517958048,-0.26699830686486936,0.4849611795736814,0.5922043343437126,0.6490734395266324,-0.5454331452649747,0.6407011995915433,0.38199244154689777,-0.34302131579807166,0.4733015486905855,0.4458340322789797,0.062021030663197724,-0.04020361774067117,0.5365507849889407,0.6624084085713747,0.4560880483795066,0.6470089269865614,0.3319069435154956,-0.4793730105879217,0.27422662759850397,-0.7119030383336228,0.5894963543742502,0.19491035868312642,-0.13443818065052668,0.3580308222627364,-0.24702581805240445,-0.19093955098212623,0.47163825731317377,-0.4117572161687167,0.20042650701171738,0.2625677719548206,0.7149142088827702,0.5575470894612344,0.2717611618717562,0.25598899342438153,0.41508358919098637,0.11943043709461917,-0.2938094142836792,0.8069520143573667,-0.04150374894042592,0.47439079482195834,-0.26436598287060475,0.8534675375460754,-0.5007003460292372,0.3944889764583846,0.586867129055363,-0.48241081257064083,0.5064119618296645,0.03854227490439013,0.839881123753067,-0.3951418755969781,-0.3203659796312391,0.6984642352834554,0.5163840432477361,-0.48324472877697866,-0.7378898712101342,-0.7154655493442267,0.5592267914710641,0.425609678300932,-0.041859315905568975,0.3117554016321818
Cerebellum_Crus1_L,0.06636782900052504,0.114067874363966,0.1615577456540216,-0.23216523122930052,-0.19245914897550795,0.290917566896064,0.018461382452525116,-0.06919824586305076,-0.1564965342024206,0.1337170085653443,0.09324960424284226,0.37867467210616484,0.2998336996458985,0.21007309292379753,0.16806513657098165,0.14545573986570434,-0.1279587791457749,0.0982245178527466,0.17256931377229406,0.5481693734625237,0.053511936466579584,0.12247123248886466,0.6041142230165291,-0.16104870808169486,-0.18803134983991335,0.2833493408950673,0.07653472107802377,0.10137028304614762,0.06891301099249342,1.0,0.1322462690730624,-0.11933902675134027,0.32381384487831505,-0.05083621558186205,0.07104496841477677,-0.059723306946782906,-0.13898042679489417,-0.001971477926041004,0.11493079711956439,0.19827167699795573,-0.18639546829106945,-0.08286830881812984,0.49580255079332824,-0.216783199456513,-0.05893673856494221,0.3220875551559716,0.07758041173262482,-0.1267154701100667,0.1432380442454524,0.008954905025624123,0.6285038215751403,0.27340511877559326,0.020275803243606776,-0.027859140470590203,0.15228641810574814,0.0024992531142186006,0.14849634916184487,0.07318152191236489,0.19288705050100408,0.11233043246485275,0.18096026118649078,0.09138967136448056,0.21258849538835095,0.1262837249518012,0.07114412310658204,0.09404426272787642,-0.03473717522259893,0.5367290546356386,0.16304483606343612,0.08688938581644375,-0.059664262149485114,0.22445332615892838,-0.03147169791384165,0.22517231099678756,-0.06753886705642816,-0.004179065035155946,-0.06181560928047099,0.06641641810624309,0.005814782994926568,-0.04971036215238122,0.002038675445618618,-0.007579198114875197,0.139938562161125,-0.08850312690703112,0.023535115201089016,-0.15585932453252868,0.030399680493797467,-0.06010600635168744,0.036872290428169766,0.47602985826351524,-0.06437908594200413,0.1266354069019142,0.20511194683829728,0.1625976966349572,0.07434918962083906,0.35946891366373185,0.11960109939141107,0.09916561300343057,0.13489386789871896,0.02608116493994346,-0.16440416122792678,0.1243388815872699,0.05763794446571926,-0.0003229651740802027,-0.022988292488292858,0.14374809461535143,0.0503891736727373,0.1507221968785053,-0.20819511530449533,-0.31889663088723424
Thal_LGN_L,0.7016754813052458,-0.178593320684278,0.2472595645107473,-0.21908823178045253,0.18887206394650044,-0.03293986003361945,0.5441019525209999,0.5759434553299942,0.17542523125604606,0.03962195487088251,0.4738192512061687,0.561591281162987,0.4829932509755401,0.4905371840075438,-0.11130228551357843,0.5362242381648252,0.2428802284321079,0.804880899534654,0.09571781714481614,-0.2519434463873128,0.40870007274977876,-0.11580849228745793,-0.07101056252707702,-0.15535786542992622,-0.18634280363891223,0.11775178571902203,0.2076139939308884,0.523599322048516,0.6027227880215701,0.1322462690730624,1.0,-0.11529514035420815,0.20297885072861063,0.5364223721018451,-0.20017032293742815,0.5051683068216138,0.23835109712370262,-0.4013030978447361,0.41665441458697,-0.06432191997221559,-0.08883867075764754,0.3690377739364455,-0.17053397933056838,0.5340267794299689,0.22533512222823196,0.44397729509345135,0.5989988143317181,0.101206576406456,0.5408323562927422,0.37878610819685266,-0.03617870529845478,0.23639600785723316,0.8167610995266239,0.6929808006653435,0.07765695855363197,0.5737306631575395,0.7052039721189511,-0.14348965036438185,0.6201674169445327,0.6121366952468644,0.366016397059001,-0.3081731115235618,0.3510751424363728,0.5425387175509008,0.6176610803885919,0.5938456101762348,0.4697443176084507,0.02201880912381259,0.5466454772225884,-0.3842240607087944,0.5002015520718718,0.30882814530687897,0.18111897685657638,0.06370819868746587,-0.045549245985861214,0.23437302841326693,0.7655514517466873,0.004180152769028517,0.05700699525120163,0.23465560664076326,0.446465449846705,0.21350141902328088,0.6683464047852612,0.07087815473156223,0.7986462789425118,0.16161823556016774,-0.1036067766316731,0.5587369771095536,0.16125519569363095,0.4915936304891256,0.03404638156418129,0.6356064606338765,-0.11327266317722177,0.4858637029170905,0.624668888263873,0.13095132248427582,0.5283895431362108,0.5286479484587873,0.6164081251928738,0.19116417176921371,-0.10662850190064574,0.47521732112999815,0.5290490392323627,-0.24065328816183867,-0.20752018247301326,-0.2954817227993066,0.2869686365530721,0.6201004139209974,0.023712733816614002,0.1228059150072751
OFClat_L,0.10357167127203767,0.12090630062428624,-0.15513934026341006,0.1932250250324931,0.42775856339726437,0.3963743838387486,0.16180444973634772,0.030922307022939525,0.017964882769027274,0.2321182605533167,0.08203978760161589,0.03912811562876829,0.2847031323335639,0.1833292262660784,0.3691945069335097,0.3504612318993629,-0.09886350659400678,-0.08312187311787954,0.0882419836158158,0.19307625008161802,-0.013721548262834744,0.5422818908794045,0.044127713735622714,0.10747738435363788,0.10760685868128472,0.03696142329675077,0.04418741141535297,-0.04023559297167061,-0.10594793306016953,-0.11933902675134027,-0.11529514035420815,1.0,0.26448598571960896,-0.09313388763922478,0.31838510682357046,0.018151286111052996,0.29210001686911935,0.27820691307219864,0.37178019135954204,0.3015888454163944,0.11140510634019299,0.4081382063379572,0.34629056418826726,0.14026671302028665,0.05864419717477142,-0.07521529124436542,-0.07164982360977602,0.23001402402518284,0.19907152535249376,0.020199772921194577,0.2056897280739046,0.28215488626628554,0.013083327858033292,0.030004856383983838,0.17101644199326085,0.23884517865383767,-0.0049021330579502595,0.4569013012585868,0.29572322985188093,0.24177869579672615,0.2390623586434986,0.3654772075638469,0.262281622287459,0.11481704836742332,-0.03721444736230796,0.09540692227982178,0.27612632693204947,0.06092174812491322,0.15096076745351333,0.3344409374531743,0.09912686725496637,0.18747812656402219,0.22563239312069464,0.10533485138261707,0.16412581315064712,0.1571607296745688,-0.1781440495821083,0.5038923611075292,0.0194157404219136,0.32094402868575117,0.017642200458861456,0.12860136388600094,0.10576568734294137,-0.018738644028719366,-0.03795836160656996,0.37467403792164833,0.39158916366688856,-0.08803327577818132,0.24250157282309956,0.05065256579203345,0.4234498419944388,-0.12847294485937827,0.28926048922403236,0.16327164937794716,0.0058671376845310045,0.11335921337173316,0.26868108332871,0.17282186021324372,-0.05844154913022447,-0.1639536287100159,0.3304519208341809,0.1888709790210395,0.17263132769792022,0.021901892409038767,0.2236462071839464,0.22219584306467693,0.33303564903507477,0.1476712196152795,0.15877472535166282,0.053997834051654446
Precuneus_R,0.440448599766803,0.2645354806253376,0.12126459545800779,0.0053639432791591675,0.1469561348763837,0.609627222299947,0.6349822746964722,0.2868211317140806,0.06268406532311797,0.11578756817265433,0.40819108086981765,0.7169314779500822,0.7485052162339377,0.6025616535152156,0.1719523287526844,0.7018615567453591,0.21672238439481714,0.4952651588016522,0.1476118499816372,0.4565812151618559,0.35865656498399273,0.6017068162882492,0.2806820149560412,-0.043260535810084585,-0.22648754057994722,0.13115086531258988,0.5038667493633536,0.1849941529884394,0.11839333886720659,0.32381384487831505,0.20297885072861063,0.26448598571960896,1.0,0.21918068323632936,-0.040540347563599505,0.254363838476704,0.21233108039043685,0.21488329514962803,0.7471283968285475,0.4285600417899648,-0.00853107089248601,0.3306061631503714,0.27550244656134837,0.2543197938675695,0.30313153310922136,0.43087445321524065,0.4228526880287895,0.1797902947238833,0.6323872646682854,0.5215017012635346,0.4378577875953937,0.7575038144428642,0.36186866882510094,0.16124626306476586,0.1441519249249188,0.4169228355802921,0.43630475226503107,-0.01508402808956295,0.6326910851611001,0.7461945230482491,0.2650177991274835,0.2113415389665131,0.6215474880174094,0.49585774291634255,0.3459992928384471,0.3629219539490786,0.4880652392890936,0.22833227995537797,0.5030495698491342,0.31874153646037634,0.3208371592344082,0.9029246011587181,0.05222043685917736,0.8035082601861528,0.07904418672013148,0.005015317779471039,0.2001794673628955,0.3192679503514521,0.29631324652305047,0.2828688421160825,0.41478493039550685,0.45257038033946145,0.5331372507014771,0.08636385614924297,0.20814208649572702,0.11475129946200534,0.004249062432608568,0.14857290771081835,0.3053808685850845,0.5397067359435315,0.18149865277034563,0.34921657760632263,0.15673126204361054,0.7632420142381235,0.4377296056049433,0.20779174005885284,0.6628823229192907,0.5212900024770033,0.43689843174223775,0.21209133271257513,0.17993983786157064,0.6016942560255585,0.631105076220821,-0.07078376412532311,-0.10589911060573645,0.04134140912665671,0.3694274428036545,0.7090140839679923,0.1379519402777817,-0.043107105784941854
SN_pr_L,0.7100977439639322,-0.5973027256460521,-0.06014478742658614,-0.10700850443433824,0.502377992165148,0.11392704783186262,0.6999911894127381,0.8802549889029757,0.3542716346553026,0.09736149387638371,0.6656087683060992,0.26989027983974834,0.49753299734939865,0.4701349930600734,-0.2737875716525355,0.5570840364322546,0.4218650008784769,0.6196418284466263,-0.5185556655967367,-0.27226894011062275,0.7713771244828851,0.12152521963504288,-0.17089611585284367,0.1518626298324059,-0.5415567019569392,0.013733641400098558,-0.1888128546728405,0.7083528961586304,0.7402124864675234,-0.05083621558186205,0.5364223721018451,-0.09313388763922478,0.21918068323632936,1.0,-0.5696226265925882,0.629630372369002,0.5385459599282869,-0.6082844382036242,0.22171233789331746,-0.5132734544029793,0.2656022171229146,0.28929823838681445,-0.44034521545053684,0.2524318989451659,0.3624917691386909,0.5459546092796752,0.7526471476113739,0.5698302242469324,0.5978973925358443,0.5539305507252321,-0.27569280506506766,0.5644326365304247,0.582930929282668,0.6969161372735629,-0.5115478543456285,0.5558148848034794,0.32348364746856,-0.3733239255608836,0.46581225504799484,0.4576829163118274,0.0411758412758427,-0.06506867426804977,0.4741381613081927,0.5045278805101495,0.3839320539728597,0.74617479013327,0.24438784619948015,-0.430244973548658,0.3353704105505995,-0.5986600762398949,0.7932060430375079,0.1723414218771593,-0.14800790295618124,0.44248861266217343,0.04754190854632888,-0.06928282694575223,0.5600777913283711,-0.3103056377142978,0.24083610116676626,0.43503941321811573,0.7938883177909302,0.6769643112585881,0.26528793722290206,0.2106642324494852,0.4152044787324268,0.26479632778874884,-0.26458571680984266,0.9006613846631102,0.19231010558560255,0.4090667592919659,-0.08569095952986784,0.7916373190716885,-0.497695044404458,0.3643985293028846,0.6792840842640396,-0.43152349434551107,0.6344647135936503,0.06164878263242964,0.7825155100022179,-0.268792539893099,-0.20315002794858084,0.7285399175122188,0.4642643886144374,-0.3978202114578383,-0.6450829731251606,-0.6480691631687366,0.6216601818312077,0.4600220354211985,0.055451806787473,0.39357257154225983
Occipital_Sup_R,-0.4055129336605368,0.5621989224926948,-0.20833567679484793,0.21014248641567185,-0.07024448174607693,0.2718247311726362,-0.39206885957303217,-0.39247360606034665,-0.05292783898845264,0.07844952489915881,-0.4790975513035149,-0.10582925569790087,-0.2199078984415511,-0.36204602568672395,0.5180307138608278,-0.19390696401635216,-0.33473827532894457,-0.3863435911460774,0.6015331774922662,0.31138211328848,-0.6569087208812794,0.21379272654505482,0.24020303595751988,0.0779744981769817,0.4152868772434367,-0.007270696427382934,0.13079666022787234,-0.47121060855347446,-0.565514842460795,0.07104496841477677,-0.20017032293742815,0.31838510682357046,-0.040540347563599505,-0.5696226265925882,1.0,-0.19106470775273632,-0.08173465382578336,0.5639928903124521,-0.03970115511907491,0.5565018436647304,-0.15492291148208523,0.13203754944718063,0.58271160417759,0.12459312302899987,-0.47860819238876084,-0.38032986839612004,-0.5632335930675356,-0.1606061058359979,-0.34229485401008547,-0.5091915007801445,0.47816304541595867,-0.2834255350203985,-0.2251986247146003,-0.2425948951588829,0.6478524301576837,-0.2089741253459586,-0.22149896026821758,0.438286362543802,-0.1516123298581892,-0.19174945719509506,0.35474843133883327,0.03623776800813674,-0.34809038045347385,-0.40615638825883943,-0.24911715484029584,-0.4088307799164848,-0.021676881078576724,0.615558989549394,-0.1049721352185616,0.6724928231302393,-0.36814861440426455,-0.09042130956855329,0.3003755515646284,-0.35192422766390385,0.013191474063201102,0.526039572621931,-0.3146348924074243,0.6075660155959739,-0.25074984959778196,-0.1200153581898135,-0.5604782258056382,-0.43175597622467954,-0.003629747850329398,-0.27411013254343236,-0.10238762295259521,0.08713437411894824,0.38286398071071537,-0.5164886553142083,0.019839221566191195,-0.05782024109647224,0.49793978738842537,-0.6063609799284215,0.7005785324442346,-0.27697126737159783,-0.3156077177472912,0.5779625736254125,-0.24166501009713032,0.14140254799954785,-0.5750903539826283,0.22993355067388202,0.2868329198143327,-0.44627068411665644,-0.3106951972958756,0.15821377000762724,0.7104159839118057,0.6993395567528119,-0.22457367673270193,-0.25821033049979636,0.147650430833922,-0.18252851860809052
Temporal_Pole_Sup_L,0.5035243219745567,-0.22688306860835908,-0.1506207690524702,0.21675439295200857,0.3310555041128013,0.2516667006612873,0.5422746541536101,0.6598556191587731,0.3465907752192207,0.06509571359613964,0.3483750751781956,0.265212580654765,0.3278506242175973,0.23968452724010925,-0.020718290604946073,0.44213088610779694,0.21391201249850994,0.5018477650173688,-0.1529446265867949,-0.10764901740536093,0.3956653053061327,0.20450436569232655,-0.01547197380187345,0.24453785177300377,-0.28879228358653547,0.07854898691664092,-0.02261569850719128,0.3748379691068753,0.45302010663094094,-0.059723306946782906,0.5051683068216138,0.018151286111052996,0.254363838476704,0.629630372369002,-0.19106470775273632,1.0,0.4914087063332374,-0.30405157048559706,0.15859274879505414,-0.23364402024767003,0.25538946955755476,0.3502461878176068,-0.15582833096322568,0.5036477356659457,0.27894795931163996,0.38641233715550477,0.4645423983679163,0.4294291536350552,0.42964121856435694,0.2911147589365569,0.016048375029527207,0.4034294025394521,0.5787551453250768,0.6126048876692124,-0.14908121450093334,0.4573885666078639,0.25683718022377205,-0.23464068070121616,0.351595545236555,0.44426858177382106,0.18015228342936893,0.04022459896311823,0.19773647687960816,0.29663448820380545,0.406634290133769,0.524932474073058,0.3491948346243436,-0.09267740209385754,0.2789605086993726,-0.23882194322527228,0.6836701320085885,0.19335801882014794,-0.03793292469579829,0.3295156803015196,-0.03535599820897343,0.2388231124817134,0.5535278002517531,-0.07899787903798594,0.0177869709805588,0.27317687411998187,0.5122918936822819,0.5456500886886463,0.3021417623452144,0.015508523645221487,0.5080238765855384,0.4608061602992658,-0.05257485826138668,0.6605223716061727,0.18305886912277705,0.4058804459136884,0.15933076740102836,0.4812428455249717,-0.1674390519854699,0.21917117922523696,0.5212385596048732,-0.07944709169553395,0.5318794273280019,0.2254098531450009,0.4915349141978433,-0.019415982089671227,0.13395447374258548,0.47079599625936697,0.32580279803112333,-0.3372672645170939,-0.2742392451057794,-0.26091813508089173,0.378278450963944,0.38066876887921847,0.06183488581348975,0.3820475568074503
