,Rolandic_Oper_R,Angular_R,Thal_IL_R,Precuneus_R,Lingual_L,Thal_VA_R,Heschl_L,Amygdala_R,Putamen_L,OFCant_L,Fusiform_R,Cerebellum_7b_L,ACC_sup_R,SupraMarginal_L,Caudate_L,Precentral_R,SN_pr_R,Thal_PuA_L,ACC_pre_L,OFCmed_R,Thal_LP_R,Temporal_Sup_R,Parietal_Sup_L,Parietal_Inf_R,Thal_LP_L,VTA_R,Frontal_Inf_Oper_L,Supp_Motor_Area_L,Frontal_Sup_2_L,Hippocampus_L,Heschl_R,Cerebellum_3_R,Vermis_6,LC_R,SN_pr_L,Frontal_Sup_Medial_R,Parietal_Inf_L,OFClat_R,Temporal_Pole_Mid_R,Raphe_M,Cuneus_L,SN_pc_R,Frontal_Mid_2_R,Occipital_Sup_L,Precuneus_L,Frontal_Med_Orb_L,Parietal_Sup_R,Temporal_Mid_L,Cerebellum_3_L,Cerebellum_9_R,Vermis_10,N_Acc_R,Cerebellum_4_5_R,Rectus_L,Olfactory_L,Vermis_3,Cerebellum_10_L,Cerebellum_Crus2_R,Vermis_8,OFCant_R,Thal_MDl_R,Lingual_R,Pallidum_L,Cerebellum_6_R,N_Acc_L,Insula_R,Frontal_Sup_Medial_L,Paracentral_Lobule_R,Temporal_Inf_R,Thal_MDm_R,Thal_PuL_R,SN_pc_L,Thal_PuM_L,Temporal_Pole_Mid_L,ParaHippocampal_R,Angular_L,Thal_AV_L,Cerebellum_9_L,OFCpost_L,Thal_MDl_L,Thal_IL_L,Thal_PuI_R,Caudate_R,SupraMarginal_R,Cerebellum_10_R,Supp_Motor_Area_R,Vermis_4_5,Frontal_Inf_Orb_2_R,Frontal_Inf_Tri_L,Vermis_9
VTA_R,0.945378535010826,0.5247007720152105,0.8726988888275152,0.09507134719887615,0.016805370220690757,0.45415143926312784,-0.3286718265624353,0.992006659868814,0.5373412697595665,0.11173004373708703,0.7565461610032341,-0.06395486533863469,-0.49146541993219106,-0.9351429959129238,0.18813286135221277,0.8177194824345092,0.8626557508078412,-0.21616514569341228,-0.1480244627826823,0.9897962233711837,0.7074700218363951,0.8930301567923682,-0.9350438648049856,0.712121270470512,-0.2526209579378531,1.0,-0.6164144509896531,-0.7710754469005495,-0.5994808200859457,-0.16849709663335127,0.9463491065154657,0.6959121629953402,0.05841100189082581,0.9396863093129767,0.5589611402454591,-0.13544176082512044,-0.7910954901269571,0.8080975723079828,0.9810214423809991,0.9781973496528253,0.1523640962229165,0.9834305812775722,0.6289303288452098,-0.28954866468594925,-0.377672629233171,0.3894241134685016,-0.7544703759665595,-0.6467290572616756,-0.29247393779301767,-0.1521616210646827,-0.21816079907486072,0.8043052026812135,0.13655521522855882,0.902726077776398,0.6341127212442288,-0.1756252081989868,-0.2232032030698374,0.9798040491369193,-0.013460553430546463,0.9787063253466838,0.7474064580651972,0.1972403789763424,0.9240442963438577,0.10095217064430215,0.22295406803232276,0.9909983656480248,-0.3113919676941969,-0.460637381697978,0.9265193344837979,0.824877565355712,0.4820797382752065,0.8156214092269323,-0.2352728018262288,-0.061478994754801786,0.8865928277977158,-0.5619416672106915,0.7601357573268018,-0.21466360006653468,0.8444026014728454,0.7953024947729672,0.560204986767255,0.7737184478029379,0.7961321333052715,0.8469472651376029,0.9842028607843973,-0.5077989319344435,-0.16819076755116116,0.9594691488490923,-0.6149049257230704,-0.2624174800806965
Frontal_Inf_Oper_L,-0.5584360291589856,-0.5878674533748836,-0.5300751120084882,0.6972245750408791,0.6030093154360742,-0.1752461719203942,0.6992205461177012,-0.5562549910717781,0.19408820038979446,0.6103508842881464,-0.16850746759500637,0.4574457099215198,0.8305569022751363,0.7141179197828518,0.45184863139607695,-0.8644876529632761,-0.4002023553110165,0.5299012791006941,0.4822456299894607,-0.6090034459057532,-0.3904343615869839,-0.5008763284668403,0.5160817567022751,-0.9801220984577483,0.4449260255815504,-0.6164144509896531,1.0,0.2498190337743381,0.3583214755126394,0.7115323857205144,-0.5602383942414978,-0.1432589953387702,0.5764480341206563,-0.5803843653768394,0.1497951501570673,-0.1797655929250489,0.6224382323742388,-0.3423632244674686,-0.6186837149666141,-0.611362437171629,-0.05360093338853217,-0.6815502906236316,-0.9585679674052798,0.328938156432166,0.8754035311848855,0.30166050882782913,0.4598894219121215,0.9954558379552292,0.7299457318116671,0.5308868096619309,0.6417731445178314,-0.13596934778428305,0.38247684048302877,-0.28665756203100207,0.154489846124666,0.6081767691302579,0.5741494690037672,-0.5857320516857732,0.5287956420696862,-0.577337173487926,-0.43751339031653774,0.33657965379908944,-0.3464697271037547,0.4532288879260357,0.5434275990741573,-0.7035153433100216,0.08469881328012742,-0.3120773727134442,-0.4718939770017925,-0.5044347010699047,-0.023077530429137863,-0.17479568551161032,0.5660914725989781,0.4892454011528958,-0.3813956054409904,0.6033777879196255,-0.45445299960277297,0.5737138396378664,-0.16054687957052335,-0.5396789653630406,-0.07728638725132976,-0.3337543840354772,-0.24345286191389723,-0.852076802586432,-0.6309605175328625,-0.11197590547833353,0.6099737803718739,-0.5398117939710296,0.8769700791871856,0.6562833269354031
Supp_Motor_Area_L,-0.5853310771497943,-0.6149034801110844,-0.415697736765995,-0.20933249585429733,0.03840169507707107,0.08388760573834211,0.3532001006894834,-0.7468046871880967,-0.8485948812644504,-0.5733074337418705,-0.46783038086808315,0.27210272510230876,-0.06750821129055284,0.5470270022432226,-0.6415177701402778,-0.4976063951632807,-0.5045603289885899,0.3748672781927347,-0.3986863084217181,-0.7908036888564026,-0.2768585891466157,-0.48704529294618104,0.5949923198987274,-0.32465917015905704,0.4675559378599709,-0.7710754469005495,0.2498190337743381,1.0,0.19802065977333602,0.1473725837852811,-0.6206854534175873,-0.3793271014450436,0.03264720632504983,-0.659440687800854,-0.434239297747956,-0.06058014714170516,0.2986182059311716,-0.39224357712268626,-0.6768596493410365,-0.7392082340950982,-0.5535698347200191,-0.6559046079813302,-0.22165575104890822,-0.24954175101001533,-0.10472633712853255,-0.8143320050056809,0.294926155112062,0.2916480405370959,0.27862845201474884,0.31736075027058464,0.3056043688498015,-0.7100031791639155,0.0461051839909036,-0.8992948907974349,-0.8773407261559333,0.25121856936287446,0.3704235730237787,-0.6711090330590924,0.1465207813639261,-0.7020129672599451,-0.29963769519231076,0.030667824845183496,-0.7200173083214861,0.055296123574205144,-0.6465046171091874,-0.7087277285921729,-0.04436269951865153,0.7985349279475069,-0.5973130699406004,-0.345062521192788,-0.15674280236980004,-0.6370719335939322,0.36889564385090773,0.16354870286742046,-0.5614562440986993,-0.007497495485963981,-0.24593832993070122,0.34634699769643956,-0.644437510187429,-0.2721131115966597,-0.16024413514766198,-0.3889750458230795,-0.8573706102168254,-0.43586080313161296,-0.6731309905710253,0.8895618075248587,0.24953179354357594,-0.6222236661336159,0.08882944195579034,0.28675746836480015
Frontal_Sup_2_L,-0.7968492566645502,0.3096237044138306,-0.8266946857127756,-0.19186915682041042,-0.5039141778792964,-0.7359586871311717,-0.36732600584027697,-0.6657561042158074,0.05302926978963496,0.28187478836104846,-0.8722054968186679,-0.5787956643519864,0.6972030681083794,0.7892645627056103,0.3939869972626457,-0.26828427019732864,-0.8658921559113705,-0.5314356985965059,0.7449216669232721,-0.6459864726090216,-0.9702584965706667,-0.8472286967725726,0.812508423428006,-0.36240562690081474,-0.5527928355490696,-0.5994808200859457,0.3583214755126394,0.19802065977333602,1.0,-0.396033788896692,-0.8203382476044758,-0.9005116116920806,-0.49776242085502104,-0.4434966376403652,-0.7728830824347972,0.8226809200166053,0.9152274008771947,-0.8172628340928983,-0.733743051188901,-0.47028054655367724,0.6741723262502797,-0.617165222026422,-0.2585833894133573,0.8884571037331288,0.5423785549651965,0.16703372279324968,0.9536378855206025,0.3207518499166605,-0.35301495654461656,-0.5455439827118145,-0.4452428459945886,-0.7617107025484748,-0.7146829652972219,-0.5566365032808458,-0.22275279172844134,-0.4985259867607475,-0.49010581543619036,-0.7008219466698806,-0.5729516930688512,-0.7454088172433095,-0.9627583773484745,-0.7311906354816742,-0.7591010941268791,-0.6514627981014828,-0.040930674212934094,-0.6014642769502299,0.94070303431194,-0.041618063213824955,-0.8268026138942717,-0.8712060668721918,-0.9223848934443576,-0.811312465132952,-0.5014668775843075,-0.6235601542000802,-0.847232594026034,0.9050000506840773,-0.8413931374414615,-0.5015270757440337,-0.7056108438042092,-0.7416944864546475,-0.8854717354074327,-0.9137119750360935,-0.07371633304298064,-0.4163955671378488,-0.7148139597879976,-0.16014049260455207,-0.4967551488486474,-0.7476743770916991,0.7242893001300131,-0.43358429729680664
Hippocampus_L,0.049572216053523376,-0.826094337156524,0.11357913828692714,0.8304252878705808,0.9764032034005686,0.42508316264043217,0.9725152713987352,-0.05735064247435465,0.11877924504433363,0.35793901850299076,0.48783490347978203,0.904565496819555,0.2729514946642973,0.11094764168591051,0.1199861571017208,-0.6384921787679472,0.25755844956287127,0.9357454011220654,-0.11145770308042496,-0.13370849784245106,0.3510356150095304,0.15039892359362522,-0.09935480522993564,-0.6834810286945747,0.8717873418703597,-0.16849709663335127,0.7115323857205144,0.1473725837852811,-0.396033788896692,1.0,0.0579482732890449,0.5379274819629656,0.9497009657343237,-0.23160985067494683,0.7170971067076881,-0.7855471312239156,-0.08481866280696791,0.2940068147804593,-0.06521382126966559,-0.25153447061094397,-0.5860680539852061,-0.20745425464330092,-0.7295965073690208,-0.36909128530149343,0.43954811921198034,0.12935164707770366,-0.2724839574733432,0.733662453050739,0.988374335374492,0.9481171414680826,0.9786357536197242,0.4128535518321032,0.9197573111245589,0.1022270961248803,0.2807538398467472,0.9802263646967695,0.9502371006273695,-0.054053905289472466,0.9613026276457449,-0.019216832170895492,0.30023844736313926,0.8912159599162277,0.21503109574169926,0.9430760638160773,0.5193644601815367,-0.2472326998334894,-0.6245374947905008,-0.2411287859747352,0.1532855844918401,0.1742299841263011,0.6758905398139594,0.42047145367822975,0.9475493876372241,0.9503145062356654,0.2598165697324469,-0.10709274149347643,0.21043949099579431,0.9553729202291092,0.36733436305743955,0.055778199846369406,0.6061666207387026,0.36356900109088797,-0.19782408979879534,-0.5087183501960131,-0.0895303178175427,0.05204493716487594,0.98182852758869,0.03128050584154206,0.3058099556286815,0.9763250083902288
Heschl_R,0.9929356932075559,0.2391699055103467,0.9569071306371271,0.17078075572227644,0.2351489869182368,0.6395496381441369,-0.06962160808272067,0.9706180630025023,0.37148138255150204,-0.0172282340462285,0.8962550710219191,0.2111174992748743,-0.6149563513373876,-0.9765592028475443,-0.009490236023980868,0.6837238589086035,0.9665987544027599,0.07432001513219218,-0.39434016289857915,0.953703019707518,0.8941510424659893,0.9786324931646131,-0.9903521090899728,0.6363590765080631,0.054721608159520915,0.9463491065154657,-0.5602383942414978,-0.6206854534175873,-0.8203382476044758,0.0579482732890449,1.0,0.8651266558327022,0.2643921873511063,0.8535777609087769,0.7193698126502431,-0.4220728589873845,-0.9263155244599438,0.9155626307297678,0.9885358579599808,0.8829698736155505,-0.16544539267915004,0.9446432773079402,0.5409361059210022,-0.5614182451174623,-0.46676700344197775,0.2157256530466622,-0.9195639262785241,-0.5695217019964436,-0.04864711158249298,0.12877602339396726,0.0419999120851953,0.878435720811251,0.3989882373543145,0.8602653117199668,0.5461611169330695,0.09161287417811274,0.05560803584449545,0.9787501781952331,0.24162793808812144,0.9911392398746256,0.91684343907721,0.4509964695896591,0.9630943644749532,0.3511971363127898,0.18028447059895295,0.9409848482470803,-0.5948758435228718,-0.32297787696469765,0.991991117970457,0.940885543470734,0.7220018395736578,0.9088566021937038,0.04929518780625347,0.2178953943552781,0.9743290692972411,-0.7577711807187012,0.8882641643629985,0.06566789371530715,0.8944542398756651,0.8743204330406905,0.7666625481771842,0.9230026568611135,0.6050314763585751,0.766283986272328,0.9834164863183149,-0.3010393576193143,0.09682681598762377,0.9848871450955622,-0.711600263674334,0.0031963813155274296
Cerebellum_3_R,0.8641132555290321,-0.23509133998660792,0.8833699188551477,0.5283550573277591,0.6785657834110008,0.8100253140054626,0.4316696080698473,0.7734110144658914,0.30348259505011443,0.09258695166701636,0.9932874135506081,0.6552149382078555,-0.4373973300696102,-0.7742648790481176,-0.01609045725988241,0.27572943559114954,0.946888425090912,0.547154656992763,-0.44956665527511047,0.7113826125972321,0.9457956695947031,0.9105047043701616,-0.8849680972041453,0.22330425021013725,0.5084987912324177,0.6959121629953402,-0.1432589953387702,-0.3793271014450436,-0.9005116116920806,0.5379274819629656,0.8651266558327022,1.0,0.6943823578700318,0.6083657365451449,0.9419825997954502,-0.7438893959681635,-0.848953914529609,0.9377187890057641,0.7932479215722068,0.6081273631811439,-0.4838004334754334,0.692354727182867,0.13173651786134097,-0.7096472147829697,-0.22630242401529682,0.16479541349416857,-0.9314973062332681,-0.1396910577422068,0.44986156386570036,0.5993343244872008,0.5328177626764549,0.9075395307367625,0.7994353821549909,0.7229498801877277,0.52821593078302,0.5703783956914668,0.5392924501274361,0.7937698591957576,0.6914265683453483,0.8128995865471296,0.9383983477092153,0.833767159387533,0.8957548197289159,0.7697516839666724,0.32690536101634754,0.6623404918266412,-0.8281950796452325,-0.32316390552920593,0.9088955346438214,0.9045972122985982,0.9564918268572167,0.9493377082402069,0.5300293960806762,0.657015008753877,0.9472972650258602,-0.7393554082184274,0.8900134713344768,0.54704237661215,0.9185934063523076,0.80587815258831,0.9688150527588856,0.9664692969159694,0.373399781511275,0.4187609056032035,0.7787823835971915,-0.15241829618435593,0.5755409917771104,0.8457121376084562,-0.48893660126660876,0.49109147056571134
Vermis_6,0.2745025668309032,-0.6926544660840148,0.35036161454888565,0.8880605710604326,0.9924899328039418,0.6179575778342591,0.8892094384489355,0.16583105856574543,0.23306916307466957,0.3731684620056779,0.6603667020173961,0.9218933902832861,0.15451515445108047,-0.09744124850396718,0.16731472249538643,-0.4078207936117048,0.4705785240230099,0.882973433456004,-0.1419017412541435,0.06504205141376862,0.5051867074493466,0.3723067128649734,-0.3176208668030877,-0.5020048490854089,0.8116906531149428,0.05841100189082581,0.5764480341206563,0.03264720632504983,-0.49776242085502104,0.9497009657343237,0.2643921873511063,0.6943823578700318,1.0,0.04470224744241583,0.823291341415971,-0.7552958279806851,-0.2701752339778288,0.5210757346843307,0.15591883741530016,-0.001063283797813114,-0.5473468246263357,0.041400663327543254,-0.545103305236712,-0.44069152256791777,0.36678386011518166,0.18468224521429794,-0.4482473089743642,0.584627127336305,0.9109269238110764,0.92298660622042,0.9352307657955155,0.5545665099447284,0.9427325999332039,0.26125825503992767,0.3898040411102155,0.9299289112074853,0.9085985838456839,0.18704035954686482,0.9727647286040959,0.19302472343270696,0.4642843201462085,0.9487539634373547,0.4097851161669015,0.9714484201854916,0.503474769458617,-0.01675231079852137,-0.6576733293435225,-0.3384550936090705,0.3674253867358338,0.39522016079037725,0.7714382091438375,0.5868993598310888,0.8913712554751484,0.9063683645025509,0.4639632270030109,-0.24447754955007894,0.43712677153120116,0.9089478374860166,0.5726196483288797,0.3098824285799216,0.7632689145685471,0.5456663186385429,0.01365615287715591,-0.2596231055900104,0.13547562775829156,-0.038183855589688426,0.9365224719156472,0.2656207212745621,0.16929230533185233,0.8924787751215835
LC_R,0.8885295726437017,0.5807092222483458,0.852500312491008,0.11259591829211524,-0.027569748445145034,0.5345620986675376,-0.384516195542385,0.9266386031327164,0.5268000365908666,0.11677189988342303,0.6713328379573384,-0.07277205350694506,-0.4457892650906297,-0.8600588414936327,0.23041112110437934,0.8733407079020735,0.8030570277183416,-0.2789484247420742,-0.07432790582821243,0.8840927709343344,0.607642623367746,0.8442233872694069,-0.8698402232472778,0.7153003539337234,-0.31557541714857923,0.9396863093129767,-0.5803843653768394,-0.659440687800854,-0.4434966376403652,-0.23160985067494683,0.8535777609087769,0.6083657365451449,0.04470224744241583,1.0,0.45061356865749863,0.05321469812418431,-0.7165889580278336,0.8050733769628831,0.9090916304540286,0.9729139395905471,0.22085277876675802,0.9617557341788063,0.6838848712042933,-0.21628171153952216,-0.3228883386075779,0.3454107927290302,-0.6718699564949674,-0.6301240583291318,-0.3509088626016344,-0.1965339543746272,-0.26112621018509474,0.6601316445315668,0.050737643475143285,0.7711104737501178,0.5502531961910365,-0.24621469337497592,-0.2633055977482737,0.9387469141285956,-0.05383601145077439,0.8913772719072787,0.6465937844491929,0.13680837118521283,0.8267193065749185,0.03775125212221642,0.10253855590947394,0.9450317164945756,-0.15261425184190913,-0.44770405768811017,0.8521154018379065,0.7951274140296412,0.3750786666940371,0.6969040297069082,-0.29425694886828335,-0.17526694818819588,0.8106150522905808,-0.4951926264576128,0.7693367539873047,-0.266111123787929,0.794665584469651,0.8462058008338943,0.5182614065837305,0.6960454221476801,0.8421426996395346,0.9020654375429756,0.9202763524794564,-0.48252044186155335,-0.2345137314151629,0.9179015840069868,-0.5444705369106162,-0.3427367563705659
SN_pr_L,0.7065555718087445,-0.33339286337445234,0.7008389388952536,0.7340395069531795,0.8227782752426407,0.6578552509542851,0.5858791742170245,0.6478572596293173,0.461289900261587,0.3616561496659854,0.9415024207838008,0.7178377714743709,-0.13412559021825654,-0.5727566905005707,0.21160627639018947,0.029196305506339185,0.8258823408372854,0.635394418552829,-0.217488123390543,0.5877772380313135,0.8037910667890672,0.751921558575591,-0.7426920965714697,-0.068399968594772,0.5599336639228194,0.5589611402454591,0.1497951501570673,-0.434239297747956,-0.7728830824347972,0.7170971067076881,0.7193698126502431,0.9419825997954502,0.823291341415971,0.45061356865749863,1.0,-0.773758232219733,-0.6360456318057668,0.8054906978087873,0.6381866134432664,0.4601668114619122,-0.4003749052895656,0.509903910245393,-0.17076810743037268,-0.52663400088553,0.07629526231038584,0.37103395683474893,-0.7659498019164068,0.15010908857657151,0.6235781600933611,0.6884482927528977,0.6628365523985387,0.9204757904786324,0.870326990221881,0.7241943607974906,0.676040055331042,0.701235923151668,0.638000471304739,0.642205222263395,0.7961250940807256,0.6760789364456555,0.7830565605369051,0.883626491071159,0.8313786074892064,0.8599677269887195,0.5920690928044815,0.48841775216338784,-0.7615319407754851,-0.5122821720016777,0.781135928090635,0.7209261668460409,0.9156030154680117,0.9302417155854031,0.6314156967087605,0.7648168950451353,0.8405535558824858,-0.49725925776654756,0.7018580049903372,0.6514694794213314,0.8906041628093818,0.5913740632563068,0.8964366890742853,0.8528992747116375,0.3721755283001895,0.15656901969605833,0.6171068081556154,-0.30698392330069546,0.7055518180470729,0.6977046744230413,-0.19265318274898116,0.6415242141662516
Frontal_Sup_Medial_R,-0.38157998009956057,0.7404055728952433,-0.430528039065606,-0.45631035860278807,-0.7968899534423085,-0.547325381603466,-0.7913923595808696,-0.23420154572609073,0.12427555552744012,0.08792292543841403,-0.6857343855976005,-0.8174714684589995,0.2896399682481284,0.3211229605308291,0.30932595075799085,0.3187251559910416,-0.5425063085190398,-0.8697694703395239,0.590054003752586,-0.2117479634432588,-0.7198897637245182,-0.47027389333592706,0.4229211397220011,0.21211332997945426,-0.8681622166298791,-0.13544176082512044,-0.1797655929250489,-0.06058014714170516,0.8226809200166053,-0.7855471312239156,-0.4220728589873845,-0.7438893959681635,-0.7552958279806851,0.05321469812418431,-0.773758232219733,1.0,0.5338958722190782,-0.5039156555642589,-0.2867132340536331,0.016494694379689645,0.8119187166049752,-0.11605130168127882,0.3153123092887629,0.7644983434648264,0.13838713697791474,0.1454323209783375,0.6543762027919532,-0.23613403817973128,-0.7795679039110763,-0.8578545381748935,-0.8153420717766474,-0.5942779302790379,-0.915529211226865,-0.28300291653961845,-0.15911723812782405,-0.8574793724297158,-0.8354933075302037,-0.2510663180316493,-0.8441777226061341,-0.3236011019050705,-0.6837770095533355,-0.886869386313191,-0.45204243608890404,-0.8773124949691025,-0.25565498131874576,-0.09797403088198196,0.9536958035917645,-0.042375113282103784,-0.46218371763343385,-0.5053195061036972,-0.884473354171681,-0.6168577006781424,-0.8558816446337966,-0.929163005372302,-0.5327498785874503,0.5915383248495817,-0.4936638192786665,-0.8495112274938976,-0.4712943476945885,-0.3250709306951752,-0.7737296253466801,-0.6535653227068565,0.26545442475218284,0.1630432502165996,-0.2578666821948493,-0.2581605430220724,-0.8530288069449953,-0.32595273250269513,0.27545408378650243,-0.835048637137775
Parietal_Inf_L,-0.9300248248196478,-0.02387792740645627,-0.956230505981882,-0.023443167726223554,-0.24351287881161338,-0.7820239347517526,-0.03603127889685603,-0.8275503448503114,-0.012698110821214923,0.34413555191674455,-0.8446401913148742,-0.3441558176650515,0.8270865433009008,0.9473530740510274,0.3601725658289529,-0.6182756098510074,-0.9276142425667693,-0.2272496584058461,0.699402586312034,-0.7969756762924851,-0.9561516157048,-0.9524134278168175,0.9254357540017718,-0.6657229202411415,-0.2562631464336356,-0.7910954901269571,0.6224382323742388,0.2986182059311716,0.9152274008771947,-0.08481866280696791,-0.9263155244599438,-0.848953914529609,-0.2701752339778288,-0.7165889580278336,-0.6360456318057668,0.5338958722190782,1.0,-0.9046637618712364,-0.8895808599150253,-0.7171522011332573,0.4634212633492913,-0.8415292349314673,-0.5939449890918137,0.8107987229737507,0.6863111781567706,0.1557920410552194,0.9804962533051639,0.6103731678400744,-0.02290280537378146,-0.26165748244684855,-0.14262449575275202,-0.717998984311526,-0.4654542933207102,-0.6151927154355192,-0.21747438438761138,-0.18497108014800825,-0.19571947359647984,-0.8731724422538465,-0.3130629850616674,-0.8794470259445764,-0.9710260672583881,-0.5163018296984776,-0.819810059553635,-0.4037438641917446,0.12507435149576823,-0.8207400633335601,0.7448993641486998,-0.024134878651334377,-0.9183619230058772,-0.971467591168954,-0.7831379392910829,-0.7855762180739418,-0.19267391515379942,-0.3086673833082979,-0.9063889035754549,0.9460158417672809,-0.9477437560029145,-0.199255401624511,-0.7491678887491783,-0.9191373810320942,-0.822914336107572,-0.9263660645598425,-0.3062642810664304,-0.740638533536255,-0.8834003182125657,-0.0726191628732484,-0.18761620758270886,-0.8987797211268921,0.8691031941922329,-0.0989256274753997
OFClat_R,0.9434483535549,0.0005016862016300192,0.9751100134622311,0.3859721832452988,0.47415667680031776,0.8760033861815744,0.18418822758665093,0.8637020541957103,0.3049777790711343,0.0064267582306803735,0.9475760012264112,0.4927631906775863,-0.5506446590756972,-0.8722465696635419,-0.02591466798855084,0.5396103426533561,0.9759058135441303,0.3243383321969287,-0.43821463027111707,0.7840478776731677,0.9207775702344532,0.9745006307481205,-0.9468208570813447,0.45526928252772475,0.29741933262608033,0.8080975723079828,-0.3423632244674686,-0.39224357712268626,-0.8172628340928983,0.2940068147804593,0.9155626307297678,0.9377187890057641,0.5210757346843307,0.8050733769628831,0.8054906978087873,-0.5039156555642589,-0.9046637618712364,1.0,0.8831252326457618,0.7689705097675127,-0.3481155599007064,0.8428992582336552,0.39989178677555187,-0.6661704887574318,-0.3506121923376941,0.1189776272574397,-0.9412953390644478,-0.35844075566893285,0.1983212024955757,0.392818525038877,0.3080624716119868,0.8256889785401887,0.6017186257517145,0.7106232536117019,0.4673393456021396,0.33137588238499666,0.3263200167439797,0.9007646436763362,0.4956804704638395,0.8819310960003109,0.9303557505068105,0.6664871429120679,0.9030510213264126,0.5760974854717265,0.1414660009347934,0.8018104865455408,-0.6679544659708141,-0.29011335691566004,0.9522710445224628,0.9761755455053582,0.8332847604065942,0.8907968219790132,0.3033323774050997,0.40895247801686774,0.9663944176895716,-0.7784917875956879,0.9763337121172041,0.32533620907423144,0.9220403684099933,0.9508701995157395,0.9192568699157893,0.9621359370659027,0.5183506779463937,0.6689846099071579,0.8783184739754533,-0.16687205739852376,0.34018592005390663,0.9387980123037342,-0.6029321695728741,0.2343449713073775
Temporal_Pole_Mid_R,0.9875048100528445,0.3758648699751584,0.9385526703202364,0.10837718180655247,0.11919193399463864,0.5789827396418489,-0.20263676619705426,0.9908091946180235,0.42158913632927447,0.0052527745079535915,0.8368083819640457,0.08571411490506507,-0.5969778118515796,-0.9790197724817704,0.048946819717963753,0.7716275276647885,0.9326411179224254,-0.0650805193540318,-0.313580160587719,0.9781675974361144,0.82575518716259,0.9566100721842214,-0.9802863609800417,0.7040296835183931,-0.0872823895819158,0.9810214423809991,-0.6186837149666141,-0.6768596493410365,-0.733743051188901,-0.06521382126966559,0.9885358579599808,0.7932479215722068,0.15591883741530016,0.9090916304540286,0.6381866134432664,-0.2867132340536331,-0.8895808599150253,0.8831252326457618,1.0,0.9366429071375374,-0.03654074383890509,0.9793509362587033,0.6172342505262737,-0.46292306862155613,-0.46633206256416376,0.26265378721536686,-0.8639165441526574,-0.6375975408321476,-0.17778812035852776,-0.00580414272038399,-0.08953368064137418,0.8380957291459706,0.27255142011081546,0.8716644077903616,0.5616409839321571,-0.04296517240419208,-0.07958106696686382,0.9941111231313451,0.11660496718718197,0.9974943743148811,0.8565637023647797,0.33056865087950815,0.9482625278141867,0.22802753502643894,0.16121867800264642,0.9798941539014365,-0.47361899560496556,-0.3580306634858479,0.9742943223166449,0.9090681007351653,0.6175500670200258,0.8642869011221234,-0.08880643083674002,0.07988935534411987,0.9441034978979365,-0.6992174531477053,0.8534334015612713,-0.07076923617028506,0.871156395282049,0.8646540968745448,0.6819688361056395,0.8687618889510774,0.6870434383538496,0.8324255329429785,0.9987154660448868,-0.37089581980401903,-0.03715450476971976,0.9883342735460906,-0.7027721067457476,-0.13224118784444938
Raphe_M,0.8982080426130316,0.616381383296981,0.8360395956633472,0.08753718748233406,-0.058916735957224374,0.43592098677255037,-0.4158979857563155,0.9595474678100795,0.5664911116352395,0.14079761852245895,0.6748568893695779,-0.14860436813715375,-0.4363120603128753,-0.8822290127482252,0.24992866509757908,0.8706938026071996,0.794591224174147,-0.31366415312382945,-0.055127214239692614,0.9459803662516731,0.6069755624704116,0.841563548454915,-0.8813033347553345,0.7282112903805152,-0.3546539381351497,0.9781973496528253,-0.611362437171629,-0.7392082340950982,-0.47028054655367724,-0.25153447061094397,0.8829698736155505,0.6081273631811439,-0.001063283797813114,0.9729139395905471,0.4601668114619122,0.016494694379689645,-0.7171522011332573,0.7689705097675127,0.9366429071375374,1.0,0.2606112991248442,0.9763659000729963,0.6704190465167146,-0.18773586752531457,-0.32427694813610586,0.40802999823508684,-0.6690769214522675,-0.6547686924719994,-0.37792513638136366,-0.2429586340499111,-0.298816041612498,0.7108754950843681,0.03013187746513508,0.8474017398438313,0.6092473077636288,-0.27335499523852985,-0.30833809997988304,0.949969044789929,-0.10086591334751921,0.9267606989487618,0.6569540119569649,0.10395745666381963,0.8613478672248381,0.007718668204835547,0.17703981308937078,0.9745701053474022,-0.16999369190737565,-0.4787915017636496,0.8672588792779405,0.7763967799744761,0.36797676024774323,0.7296353961958948,-0.3304102080029099,-0.1843929243964376,0.8227989538837673,-0.4792360252899984,0.7248671834442018,-0.30684340011170674,0.8027829124678268,0.7903849595910842,0.48471577466852,0.6916181759529075,0.8553500048848973,0.8865712621561286,0.948210595424002,-0.5357856820241129,-0.26215776168102256,0.9244320785519572,-0.5561577343264991,-0.36418039664511703
