,ACC_sup_R,Amygdala_R,Cerebellum_Crus1_R,Insula_R,Frontal_Sup_2_R,Occipital_Mid_L,Thal_Re_L,Rectus_L,Parietal_Inf_L,Cuneus_L,Caudate_R,Thal_VA_L,Thal_PuI_R,Paracentral_Lobule_R,Thal_MDm_R,Cerebellum_10_L,Thal_LP_R,Amygdala_L,Paracentral_Lobule_L,SN_pc_R,Thal_LGN_R,Parietal_Sup_R,Temporal_Mid_L,Vermis_4_5,Thal_LP_L,Frontal_Inf_Oper_L,Temporal_Sup_L,Pallidum_L,Putamen_L,Frontal_Inf_Orb_2_R,Thal_AV_R,Thal_VA_R,ACC_sub_R,Cerebellum_9_L,Lingual_R,Precentral_L,Thal_MGN_R,SupraMarginal_L,Thal_MDm_L,Angular_L,Heschl_L,Thal_VL_L,Supp_Motor_Area_R,Cerebellum_6_R,OFCmed_R,OFCant_L,Postcentral_L,Temporal_Pole_Mid_L,OFCmed_L,Temporal_Pole_Mid_R,Frontal_Inf_Tri_R,Temporal_Inf_R,Thal_VL_R,OFClat_R,Cerebellum_Crus2_L,Frontal_Mid_2_L,Temporal_Pole_Sup_L,Thal_VPL_R,ACC_sub_L,Rectus_R,Fusiform_R,Parietal_Inf_R,OFCpost_R,Cerebellum_9_R,Cerebellum_4_5_L,Cerebellum_Crus2_R,Calcarine_R,Fusiform_L,Insula_L,Vermis_1_2,Cingulate_Post_R,Thal_IL_L,Red_N_R,Cerebellum_8_L,Cerebellum_6_L,Occipital_Sup_L,Thal_AV_L,Temporal_Inf_L,Thal_MGN_L,Cingulate_Mid_R,Angular_R,Putamen_R,Cerebellum_3_R,Raphe_D,Thal_PuM_R,Frontal_Sup_Medial_R,Thal_PuM_L,Cerebellum_8_R,Supp_Motor_Area_L,Thal_MDl_R,Precuneus_R,Temporal_Sup_R,Vermis_6,Frontal_Med_Orb_R,Olfactory_R,OFCant_R,Hippocampus_R,Cerebellum_Crus1_L,ParaHippocampal_R,Vermis_7,OFCpost_L,Cingulate_Mid_L,Precentral_R,Occipital_Sup_R,Vermis_10,Thal_MDl_L,Thal_PuA_L,Frontal_Med_Orb_L,Precuneus_L,SupraMarginal_R,Rolandic_Oper_R,ParaHippocampal_L,Frontal_Inf_Oper_R,Thal_PuA_R,Pallidum_R,Thal_LGN_L,Calcarine_L,Frontal_Sup_Medial_L,Frontal_Inf_Tri_L,Cerebellum_7b_L
Thal_LP_L,0.13752149418950527,0.7078078223608048,-0.5167181635166438,-0.2840284141912096,0.36891631074853354,-0.6444057986281743,-0.1658758631670134,-0.09598689200472658,-0.24755370813282204,-0.6170448590359405,0.46272948209611586,0.16560536845439328,0.7670031368423408,0.06217236750218099,0.6906767098703323,0.471610132747893,0.39474186060053906,0.6465473479865235,-0.2045806681065114,-0.5173985490782949,0.576181239932039,-0.320668795628152,-0.28190442340822247,0.731789081585282,1.0,-0.04249085049116226,-0.19725315270200947,-0.11411503011182222,0.40403945960174625,0.684984888948899,0.726591166107576,0.7847926609144823,0.054734234866537695,-0.36122016627698955,-0.44595488293282387,-0.07066528775210368,-0.4112766292947379,-0.16093873923510096,0.24977884006141202,-0.5688267730465808,0.31054888888581966,0.777902382921083,0.26681986561326376,-0.356424861987875,0.08181880108738324,0.5321192226353787,-0.2724289377484338,-0.3483176407016518,0.16629716819513377,-0.3788695565229753,0.6409120136928652,-0.3473449855076561,0.7805281441891794,0.007903963016868992,-0.290611392611904,0.23158837928998868,-0.2167338934490098,0.19568806041555206,0.36109146918747004,-0.00992877839485251,0.09713832570168403,-0.2589887329061699,0.507873859557211,-0.4065994305223785,0.5494283162276297,-0.4723428881170633,-0.5157631228391059,-0.08955170288061715,0.30439195871504915,0.6113828957876577,0.062305063170824716,0.6009987996682208,0.22288494003401663,-0.49725579257300656,-0.4134752223125137,-0.5200240915572963,0.23059454964702475,0.033482565614937544,0.5138412595606141,0.4007934161258113,-0.5283435391660819,0.5732561533360788,-0.2946922882917631,-0.64030198052053,0.7944907565345454,0.044887131239599615,-0.5405280343263423,-0.5023042685254234,0.2452091485929786,0.5693805019729022,-0.19157764868524013,0.09396732787106452,-0.42387997272071654,-0.026748722585833842,0.5761731534814163,0.18687371575353243,0.720347389159722,-0.44628902551347355,0.5329463559407118,-0.4589264670355069,0.33350911059882865,0.4838833501656366,0.11856119498153922,-0.616059069027299,-0.459058285495448,0.24608604220427072,-0.4122297507155583,-0.005838623548053961,-0.30019800907526817,-0.30903233788024753,0.5744589485490398,0.5701946371844182,0.6032568618471497,0.5635412382080224,0.2182854338895362,0.41741190939057693,-0.45661576247441465,0.12998796499951373,0.7992976981177335,-0.39563505385548137
Frontal_Inf_Oper_L,0.2032118985598666,-0.03828261857230459,0.44588536382804855,0.6229439381684612,0.07526806822514329,0.32225866904815786,-0.04256442462786232,0.2224540868458871,0.41025446914994074,0.33371688563679736,0.15191521709103992,0.00543825721056284,-0.1082946710947727,-0.03974798812449915,0.08504285190503975,0.44763621904649353,0.11753105893695201,-0.3714943651433261,0.16281187731092991,0.3156825375731146,0.040748078422471794,-0.10319435593719457,0.317914542665951,0.16020462786858888,-0.04249085049116226,1.0,0.650286769702463,0.27727682623508215,0.33071670993847296,-0.10726398919913548,-0.0005385421398945365,-0.09347783645788596,-0.06759343001519677,0.4558942479748167,0.6538895027719414,0.5558208220294331,0.536699850340067,0.5290886864277863,0.13881598458461186,0.27086021283188066,0.6820613884780342,-0.14516892590702882,0.3216650117735539,0.5673481715014945,-0.14604603766699845,-0.30265006819588736,0.49797761336001045,0.07234512851834733,-0.26948488260818765,0.24555836718051188,0.1897126800315047,0.5751548127299876,-0.07667273702725798,0.1404993530990862,0.3388923039763802,0.006300251939381528,-0.053424601217983606,0.432796350843494,-0.05384309902949743,0.06986255877461406,0.6030795308202387,-0.09665663248467486,-0.09295620217726344,0.2481471697961955,0.43711646727595127,0.4318031871153786,0.5971750981757227,0.27890067005854163,0.6255131919114506,0.14699292093786792,0.5886613391624462,-0.28044138603778906,0.052823512460562744,0.2840464655333663,0.5970778926424213,0.35982839762216023,-0.12505339095900034,-0.08167962381006069,0.12087215574542062,0.5091432304347002,0.15492335043016914,0.28692378370438376,0.6652395574866535,0.3631381443938708,-0.15192731299531792,-0.06581579902435584,0.4925883500157294,0.4513998570731671,0.38149812170292824,0.3071854479749479,0.15755216552541312,0.5779765477213511,0.43845303201473435,-0.4146800697488284,-0.023572211441846236,-0.2285479246128366,0.11018711763198846,0.29955131587313916,0.13178271424768673,0.32721785676226894,0.08059253763148294,0.2827908192123082,-0.11810161668659154,0.31567614322485876,0.4771179212065818,-0.012429355792293309,0.3626631360098315,-0.3164297676110339,0.2703978512716739,0.1744100255697488,0.4434875093237732,-0.06065877826253364,0.4083258399528034,0.08969008774648442,0.36221149577696743,0.21657751492491636,0.6324930335133842,0.07595212767074488,0.231346275119935,0.288958238787799
Temporal_Sup_L,0.25002773760290536,-0.298753484204757,0.36447341012030837,0.5902171441642852,0.15640094658363274,0.5936057992683934,0.11624286306616734,0.17239426136675817,0.25349441786264587,0.47494663075253,0.18629044152927346,0.3146288286089506,-0.14050885618687714,-0.018789538546725486,-0.13883500364655205,0.20897492415295524,0.016822152555966738,-0.32562202610118135,0.18585351819381513,0.3142116774794256,-0.03763396559455772,0.1518412285763149,0.7288450085456064,0.03476898623752323,-0.19725315270200947,0.650286769702463,1.0,0.4456630846204621,0.19336380256951527,-0.33118715515748304,-0.16561258989879193,-0.30383419201828316,-0.12179791161227622,0.47618229748310575,0.5737271259095117,0.4806022813992024,0.37364675862687646,0.478881664134818,0.0005613591514389752,0.45841787984253857,0.20989639735086132,-0.16614992480218263,0.400502307657979,0.36226252487483057,0.013196025497474409,-0.23441383618110442,0.3857134587262992,0.47983371723354834,-0.11317843021564004,0.13665835499040863,-0.2296812024077868,0.2960031636367203,-0.2862223050185462,-0.0012036170671722813,0.35877417424879016,0.251416679567899,0.47603259723128993,0.36514890658817006,-0.1600361834942062,0.005199904276359295,0.2586741451451843,0.18484429580422737,-0.2987216078328915,0.46761964657260346,0.295747090804842,0.3006999264723267,0.6408839628711033,0.5309887327580382,0.48699436877027147,0.00010427183860938833,0.5818731612079359,-0.17359420526428918,0.00033484607235692706,0.4927750010571397,0.5663365298605609,0.48757815332763726,-0.08595207429288705,0.3857566473956981,-0.20129122465799848,0.26506543778641495,0.39142196781032973,0.24561102099484025,0.4726660575055539,0.5167488399448856,-0.2843936118051368,0.22336115821823108,0.5712493243116202,0.34926263205323604,0.34549064211923863,0.025875811319036317,0.3638199385154351,0.31104374924434186,0.5272730946564042,-0.0919867097459714,-0.1828846434524702,-0.13315065349507263,-0.10533636751183233,0.47571789701265965,-0.15878899040913416,0.3596778534664489,-0.1622154592841583,0.19107778691179753,0.008078029387077867,0.49333787768674137,0.47425645434421176,-0.006112701934411338,0.5507241202887797,-0.005478366893618392,0.41297463533556095,0.36127483765684665,0.25719043033704203,-0.06183922818097384,0.07094743123247114,-0.13590531148007745,0.40475082014206815,0.028704426416954004,0.6478581756748849,0.17039162621377058,0.060961449152844994,0.375235438806256
Pallidum_L,0.16131437757844566,-0.3125769977534537,0.14917330019215758,0.28070864401036283,0.2979498523879749,0.30343265451206464,-0.045230166800074315,0.2934145872344062,0.17700185344472238,0.3823898443264746,0.372987717947941,0.23075974919031736,0.0049247557154723,0.21431485856259982,0.20744189709266214,0.04268372213852774,0.1276928651853587,0.13874859208242277,0.3110783325990757,0.3546649487434644,0.1469058673474443,0.2812237384431764,0.5184948613632363,0.21259298111729164,-0.11411503011182222,0.27727682623508215,0.4456630846204621,1.0,0.634050841255677,-0.236138526690828,-0.29194859635084347,-0.24474745370888432,-0.25178432756826097,0.08015323689034412,0.2017982945595509,0.3488052290763857,0.13359705852697912,0.16887498914800173,-0.17133641944277067,0.2505431247071114,0.010909353030460337,0.02609585262719489,0.4365903278568113,-0.014600506404645787,-0.3812572337378542,0.04204253872475888,0.23123670132542073,0.10110251217038797,-0.07165950712798315,-0.0830515321434039,-0.18197278715788334,0.05403021333431487,0.07183657837320521,-0.05820805123566735,0.012285578560119083,0.28912320271026215,0.35133148548972454,0.6330751883625736,-0.11500856470994282,0.09972128253849077,-0.026186698658815587,0.3316703169604128,-0.06772090370317345,0.21776908587531174,0.24216194520817197,-0.12613392454523142,0.26073230120656515,0.4092753483503242,0.2640023387968736,-0.07060484695680995,0.393330114289851,-0.042605432504126184,0.37326115211132666,0.16581946818682683,0.16798008731596858,0.32223678456253607,-0.062486168053242946,0.37390398348528187,0.2103159840486397,0.180481151522674,0.2854546517744311,0.22669855980065526,0.28575635369527846,0.20392619096514292,-0.11010851374384753,0.2283584699140766,0.29301858049246404,-0.07604938325261158,0.45412795447787196,0.020447197745904144,0.3510927609926168,0.12722872386686215,0.0974094706725775,0.2312667106376601,0.01732304824794186,0.02413880367928219,0.03608745764684238,0.15046739376439422,0.19961588205455666,0.10917686020473971,-0.08985090844302134,-0.023782699037388954,0.25988687929537607,0.3259918316442004,0.28283594274820034,0.12847702249657247,0.42816583887148096,0.19437841453695168,0.36791796303411456,0.29489975442440297,0.1801590863622793,0.1642443037448585,-0.014737175792834272,0.367948086508809,0.5892880445171685,0.2805726651806374,0.39765388394036655,0.17387531173927953,0.04093635637467447,0.07446418269997464
Putamen_L,-0.028478215012839002,0.27770324530789053,-0.1801063977334765,0.022196017791937098,0.3078035722148131,-0.20560963756921716,-0.24770964552988403,0.27295795099029796,0.014173882064302541,-0.12443270543045905,0.7187788467559907,0.20288416448989668,0.4605653423169017,0.2880663176875302,0.6113862636682195,0.29718280627810717,0.2425171785409142,0.4611586658236056,0.12917767976386466,-0.1516520371055859,0.3002338252232896,-0.017535405503362095,0.171969406269813,0.6061677433469053,0.40403945960174625,0.33071670993847296,0.19336380256951527,0.634050841255677,1.0,0.22484750564496145,0.10741544892992254,0.24332405447857688,-0.06777597961189658,-0.20787621521950653,-0.05981463556828404,0.16697057327979292,-0.153244119196831,0.02695195854525222,-0.2293371927084922,-0.18670416939461953,0.30821858483406117,0.3809193676744726,0.3721056031657276,-0.18932073949010095,-0.26117973682563567,0.3185447580884998,0.04889442807556276,-0.26928549904862287,0.11513446662241363,-0.2865244284398643,0.32338688626727496,-0.1443052184035739,0.5234021438451478,0.017215579827819922,-0.16163016594086127,0.1027431289596648,0.03116166226787699,0.8406987841804828,0.34922303316777864,0.16100273831556444,0.06264183777407335,0.06944381931474643,0.21944187280577523,-0.19987457122158786,0.4918992733662699,-0.3095395893830416,-0.11915447469824236,0.14769458996203896,0.3621998490943069,0.22148328731681663,0.21605036370587474,0.12992170839241218,0.3283213920977106,-0.22825796843148038,-0.0993743482239774,-0.10694958081329269,0.010262063952160656,0.17661250895994168,0.5494112418004488,0.5050046688396008,-0.15493988963539107,0.5473826627542528,0.0816976489578829,-0.32222050636823346,0.3062986534944615,-0.08214957384534176,-0.163989422135129,-0.3221228976023134,0.35435294839207354,0.31677330216890315,0.06055683427102675,0.14232015368635356,-0.13746817986717888,0.023468153803609646,0.4940240086173587,0.08091590559536561,0.3634930880335044,-0.166134277935711,0.39964017338111424,-0.21432621506857427,0.2036232829803353,0.044623771404737035,0.28725741393911014,-0.1678949228886689,-0.045996907984501796,0.08463728892400593,-0.10278803000277893,0.1489992950413198,0.10716771302770944,0.018449709762609196,0.4446331342788285,0.3536541777708555,0.30408917574484057,0.594486166102458,0.6206516144418757,0.63331945304078,0.11625283319411882,-0.03371061516469529,0.4881422660983473,-0.23005516982545415
Frontal_Inf_Orb_2_R,0.2785221400730304,0.8242869595492357,-0.5277181923803164,-0.1539393958229342,0.2354691293289737,-0.7674933688873511,-0.4445916742742128,-0.14996690195613774,-0.24772626736927442,-0.6631072604778668,0.5186946281654528,0.13949233364315852,0.6722613799467065,-0.08196805534718367,0.6550004911968128,0.5218556368342911,0.49534526402448237,0.560777186925926,-0.3506354449528901,-0.6163735342470893,0.5688643880117074,-0.4190861276091132,-0.5778098026648009,0.5661247800802788,0.684984888948899,-0.10726398919913548,-0.33118715515748304,-0.236138526690828,0.22484750564496145,1.0,0.6885089035203249,0.8610480495606788,0.1605013822032116,-0.2896800259112788,-0.5500855547593324,-0.18638361496518627,-0.40570424853029496,-0.28452448580176876,0.14347214285430332,-0.6384415247308955,0.3213698340108872,0.6695274402082525,0.09340362220260595,-0.27389364203188676,0.003904173566158456,0.6068798738404183,-0.258664545239535,-0.4649614026852936,0.10670579211401478,-0.49076842672481746,0.8327354823066938,-0.22588648767723224,0.7386973767133737,0.38160096710718866,-0.41028581329049174,0.2381940711853584,-0.25210307140335686,0.07849943273242434,0.5633531950179054,0.031914929871261016,0.24274704112603965,-0.37744277016694333,0.8239565400883012,-0.5372929171357793,0.4513693978149984,-0.47572750441536726,-0.6225088002897302,-0.34371844949552754,0.3647690055887993,0.6236891285562383,-0.17981505039126863,0.5021789393401438,0.13511505398197163,-0.6045259706275549,-0.5197842332476086,-0.5562712985730551,0.05199160893346655,-0.2944111357057286,0.600586346058984,-0.014883626835197514,-0.6110434068829234,0.6738619091041019,-0.42473864308627524,-0.5963707544698728,0.7948672443445182,0.22715938460972893,-0.5828033736406458,-0.49524924277166416,0.07937494545069758,0.6675690084081131,-0.31769842569450796,0.3219945894963583,-0.5848574367986852,-0.2507042140989432,0.7772265631965514,0.2859609082480075,0.8027350120867689,-0.6453084442529743,0.608369377096035,-0.5719535833881827,0.5289822771812682,0.31035255354240987,-0.20724715991820616,-0.620230818025701,-0.5660752483499035,0.06489728528484641,-0.5503426711946444,-0.1968969290046801,-0.36718367747657393,-0.510511803521777,0.5122727564191718,0.5382740643214068,0.6494068174314278,0.5358391486715139,-0.13750291171168497,0.23850136588050322,-0.557503528660101,0.2589275911370258,0.6808091384893296,-0.5771893765209191
Thal_AV_R,0.21984920418566375,0.7370037145749172,-0.3775702228576946,-0.11577180607261758,0.20970997724323065,-0.5952519121474082,-0.11853148009307757,-0.12014152603921624,-0.19281727434287083,-0.5597285232589415,0.3296572071528469,0.09250643892450128,0.5853800088250088,-0.10469126802359749,0.5176970466322275,0.4722535927202358,0.4281835533400991,0.4148979212729648,-0.2869589572453095,-0.5504359727222047,0.5824462563207172,-0.40846246173915846,-0.3877851487857641,0.5609116825949516,0.726591166107576,-0.0005385421398945365,-0.16561258989879193,-0.29194859635084347,0.10741544892992254,0.6885089035203249,1.0,0.7879711397070327,0.030850357249575775,-0.17844248508785038,-0.354165582429382,-0.05805947388336991,-0.31398758642992136,-0.09318454329679732,0.4060366497584259,-0.5115815102084629,0.39365282776126914,0.6405542578623901,0.15781065247812853,-0.16179989405648676,0.08966407339369328,0.3853709538285888,-0.20488021918854132,-0.36249587976948267,-0.015561179900607356,-0.25681753319029854,0.6290805146223089,-0.15714409482011255,0.6264526603535979,0.08871668475863542,-0.2014074236360971,0.2267592027930354,-0.272955752821367,-0.06363772967607435,0.23759169546114345,-0.12838883810780566,0.26979722693505265,-0.41103471921753526,0.4708613861186434,-0.2886829890605587,0.503910188348545,-0.2987198132602697,-0.42642675121656837,-0.16860558508708526,0.40807958613711587,0.5827861374962691,0.025858949744641452,0.6089885508866116,0.23970110578307893,-0.43352336733008484,-0.33098072265024997,-0.48080765433198447,0.2935244570894579,-0.1279992870733191,0.4040186525235163,0.19821120282652502,-0.5346815088343294,0.5141165357580492,-0.28295584487056336,-0.49010383891488113,0.7014615142864926,0.0706613400897775,-0.534769410890187,-0.3161317798808741,0.20999542535868496,0.53799953302288,-0.25306253457783867,0.21542553588102317,-0.3271955008517693,-0.2193324187286542,0.46640349419475335,0.1095455761206174,0.6683854239643374,-0.4271076236472273,0.46727975310264,-0.3927216982781242,0.37229852831363036,0.5174356997703954,-0.13356270099262402,-0.5572421105231403,-0.44975793042681445,0.24816266349349836,-0.44745103043309337,-0.20353158018903136,-0.3051210776512549,-0.40201862936172245,0.495281025487358,0.45698190632213936,0.6442741888148769,0.41078960521758534,-0.052344906261599905,0.1322203720650536,-0.4662692641733952,0.20897979594176705,0.71671214434459,-0.3672237752681636
Thal_VA_R,0.22835190925576684,0.781436063410449,-0.5460783242428451,-0.20764039260047143,0.2503557373847405,-0.7929418951738723,-0.22511059344527745,-0.2041700918834116,-0.35478491382627997,-0.7451554386139653,0.47730366922912193,0.2246226293510721,0.7726263677873568,-0.09760100323627915,0.7691348798549045,0.5333879040609528,0.5629678724838673,0.6405089567624603,-0.41876867255145483,-0.6122436812814872,0.7205585030960519,-0.5095473321388989,-0.4754993638139764,0.66413516323525,0.7847926609144823,-0.09347783645788596,-0.30383419201828316,-0.24474745370888432,0.24332405447857688,0.8610480495606788,0.7879711397070327,1.0,0.10098645845063534,-0.3133401976831989,-0.5550722322400626,-0.18961757760548992,-0.39624767967316077,-0.26065124674949053,0.24566632601570756,-0.7276432575700696,0.3290019481816689,0.847425606465473,0.20600243955044953,-0.3027933032342302,0.08492822330016082,0.6329948273574038,-0.36152405671098664,-0.4928450130871272,0.15817747161713183,-0.4703797508100127,0.7747152775945001,-0.3214148033879026,0.869242838286821,0.12872697877724087,-0.3014398932693534,0.2707654520540685,-0.2657529669460502,0.038621003792451605,0.5172239917575808,0.09138873308792812,0.1804144148198507,-0.4465250467563126,0.7405235741758797,-0.5209147782969343,0.5469954262072205,-0.4716074169467865,-0.6643951469859145,-0.167340241964177,0.35469926683946285,0.6938134448513935,-0.12779016226704898,0.6495206889423654,0.17360388103481156,-0.5422806684275915,-0.5082515231795208,-0.6789021525237677,0.17156479519625528,-0.08345159160316791,0.527231928051405,0.18579393065407454,-0.7139525709490631,0.6773716807610759,-0.45162922525946836,-0.626186935190534,0.9027119164616626,0.08479061329404351,-0.6678458857502796,-0.5428446965771387,0.20690291374238623,0.7120716641451152,-0.3662511419008885,0.23727299145250727,-0.48836538683233954,-0.14994252910625627,0.7194901569189865,0.263044844052014,0.8309622692301466,-0.5394529669485818,0.6695012461134073,-0.4694531042861396,0.5235708486316856,0.5158105004812056,-0.12037077508694213,-0.7279955471827139,-0.584102025675196,0.2292828823982371,-0.5507623978331629,-0.10945712410100258,-0.4701925716722275,-0.522126810482201,0.5956236613370975,0.6207252932402304,0.6894961407448453,0.6257521169442561,-0.062139917526826585,0.18488064429238418,-0.6128587600790918,0.18575558398076808,0.8330284862947028,-0.5723989695335915
ACC_sub_R,0.07529176317939407,0.11401187907210349,0.0037976594322587814,0.08582668185238322,-0.07653743556619595,-0.10199150423668983,-0.11732764541218674,-0.141374484777129,-0.005714002020793394,-0.0629056190686284,0.09371112608118508,-0.058277740802756016,-0.011141574623188719,0.01848734827034515,0.03652715177802241,0.07425250473389504,0.01577737785479259,0.042457264018784906,-0.06738998520201989,-0.2278917641256486,-0.07960684982633495,-0.06738883526969797,-0.15373299681213812,-0.07963356751797117,0.054734234866537695,-0.06759343001519677,-0.12179791161227622,-0.25178432756826097,-0.06777597961189658,0.1605013822032116,0.030850357249575775,0.10098645845063534,1.0,-0.02407190715740302,-0.062146975574588606,-0.05380394662196675,0.07969605529421984,-0.036553099800207385,0.017850563268085443,-0.09442786197450535,0.05284435391533163,0.06005784454256325,-0.10349511047740827,0.013603645917157042,-0.06326973503940138,0.12958203014958816,-0.023681408796846746,-0.048177881535862416,0.052210057104425445,0.09356047509867023,0.07435077329416409,0.02661082642488457,0.017085659739503576,0.028707769974189588,-0.06343420982393959,0.04784708207165063,0.021093019250134123,-0.06639277035632912,0.3874520255540174,-0.09770824903537689,-0.0013050388209568955,-0.12261821489850483,0.17715788100564467,-0.03422821462706689,-0.06601472961722983,-0.019313315840728547,-0.106897648464637,-0.12553100473681023,0.06128462250196457,0.12850771979348383,-0.15846402027709652,0.021101646149620557,-0.04134372781182516,-0.10219743549851731,-0.04370863948722819,-0.06982180876330178,0.005014106320709747,-0.13287496669719956,0.16378588899521593,-0.19086852171316185,-0.12203245082219973,0.08311380590533213,-0.05407994600133654,-0.08456093256034147,0.07572595527792994,0.041841720865659134,-0.03308243409207146,0.005694868444887351,-0.05508486503042517,0.06260136195492634,-0.10001250124036037,0.036512580466407665,-0.0699177474539925,-0.14169902536899337,0.16188565872394092,0.0621249525723912,0.04564297910665498,-0.07804127584029119,0.012140273952214902,-0.07624458726441832,0.21735518291113545,-0.058558961987430304,-0.14239664768525626,-0.1028565525059109,-0.059440369140338394,0.02211044174154539,-0.06009337433439377,-0.18003964997062108,-0.0520726745091307,-0.18294894159110944,-0.05522081147929598,-0.03375064219006241,-0.027710643138603528,-0.07598465606794695,-0.0601389637157763,-0.010992960807867503,-0.07852334807101485,0.10384493528086257,0.031107767184757586,-0.08393914056511047
Cerebellum_9_L,0.24371786673593313,-0.2941844577417027,0.8094868464690632,0.6443354370546882,-0.32100827323410835,0.5787693369064989,-0.03954460380199153,0.1748593233056131,0.02937533421675486,0.4654886934081502,-0.16437442774109917,-0.07698183159220143,-0.543843969276456,-0.5746830758834164,-0.37675916094897094,0.31275683213923167,0.005398115504633542,-0.5720122436283296,-0.22815736173826928,0.3990002555586724,-0.12545175017939245,-0.34254372139640005,0.31336917333152714,-0.4037311553206943,-0.36122016627698955,0.4558942479748167,0.47618229748310575,0.08015323689034412,-0.20787621521950653,-0.2896800259112788,-0.17844248508785038,-0.3133401976831989,-0.02407190715740302,1.0,0.7753640889441249,0.14393374204815215,0.7537578911273733,0.1005350113352204,0.22469297669680283,0.1968830394763477,0.07134843796044422,-0.3614479590425424,-0.02374664102801906,0.9137059044810795,-0.08121970236221572,-0.514819641055945,0.13368915840195236,0.45257039391954457,-0.34771240833846767,0.41343396745054345,-0.0963126281373648,0.8276738937864381,-0.45436680827883563,0.07843447163753577,0.8076683878579606,-0.1262380884047669,0.24208106087671766,-0.09241225378061627,-0.2418155650402272,-0.07057412003489427,0.673286114891801,-0.326393931857931,-0.20662163362722513,0.6518838159107024,0.18922514318666436,0.7281241110560122,0.6392652905031199,0.564776721836378,0.3977731911978943,0.1727077072043093,0.3948465199273123,-0.3269083820204963,0.017408575553547585,0.8231418688821702,0.8484314420172135,0.3984890818516516,-0.3554687530105952,0.06431104306736078,-0.07548624124756852,-0.08709181201852471,0.082653466222533,0.017247392785630814,0.6634203575527198,0.7834055162956116,-0.2639244654047636,0.0007677167866067308,0.7095714282098861,0.754433621386829,0.004870243916350189,0.020305712367482995,-0.2081556655732309,0.5438852612201188,0.6768035038495447,-0.3594176841684018,-0.21545194785554192,-0.2789535475996327,-0.0990181588125675,0.7404194957728205,-0.14111615048290904,0.768215082290673,-0.1822237300962798,0.03623653852519619,-0.5635095371490754,0.38202327100962996,0.8130420987492171,-0.10764135618878073,0.6883682315947208,-0.3705397244648677,-0.03171819043963775,-0.11343669101548193,0.04145438574436895,-0.26187606072657804,0.08446908074988,-0.3336898538662478,-0.025768704532850482,-0.3142175743564666,0.5468122231946204,-0.03980200569868259,-0.2247142281745794,0.6607613878607719
Lingual_R,0.01786089959370092,-0.4563028020356845,0.8686479910652993,0.6497259018862894,-0.24642467726697462,0.7550914923487759,0.14185455588182486,0.26383246535997407,0.37016114724192517,0.6735489849990094,-0.24483620259546196,-0.18675547803594297,-0.64288078144185,-0.20624824700225464,-0.4706445623576208,0.0839831214047766,-0.2055852396163568,-0.6950462795378304,0.1483447994476472,0.5664773606266847,-0.3759256530320736,-0.028800107346682875,0.4856969248054387,-0.39615344904572886,-0.44595488293282387,0.6538895027719414,0.5737271259095117,0.2017982945595509,-0.05981463556828404,-0.5500855547593324,-0.354165582429382,-0.5550722322400626,-0.062146975574588606,0.7753640889441249,1.0,0.37563540366123277,0.7662205669432506,0.4223554498818602,0.12256394921935693,0.5170025836418319,0.24172215722794807,-0.5724586232142627,-0.015452569161279305,0.8397370323227592,-0.10176360755146037,-0.5902015260215375,0.4186346076732636,0.48236665367525416,-0.32931808530163925,0.5926011703331201,-0.24920841469473,0.8159516264484464,-0.5773702252014268,0.04726741163724972,0.7416978081680514,-0.20407064601373956,0.23404227893079957,0.1140895382462768,-0.3971341857621017,0.006282928018590273,0.5268768385375011,-0.0663293396639523,-0.44777626664160014,0.6531873940532452,0.02540495249417131,0.8319634095673216,0.9098126692572311,0.4727200705220686,0.3213351827195711,-0.1803114751383182,0.5167602783443206,-0.5362443321015516,-0.001324509552515694,0.7528338508992589,0.9671230696035215,0.6317881250484502,-0.2442792425133311,0.028146598161297217,-0.19540377967507888,0.1699949145309745,0.3817121571739275,-0.16593969681029838,0.8672629962803735,0.7620121092172737,-0.5839274006981555,-0.16080267861318992,0.7792346129289364,0.8607455761658416,0.056463653026614054,-0.1766912727250343,0.07729103847637521,0.3330375414535854,0.7563518498237292,-0.3406988693828382,-0.38692826150866927,-0.35169349933355454,-0.3898405883680535,0.7814659853595121,-0.3064900493890728,0.7271458661960847,-0.1480852042428164,-0.05223904571086995,-0.25393048841128174,0.576928544729071,0.8550626987372617,-0.13969529457056143,0.66997757625253,-0.38372264713093335,0.28121610752049203,0.21556640225600848,-0.055747093714881193,-0.4262712274053311,-0.02226404501632481,-0.35664705711590045,0.2513777392007284,-0.14876398475588037,0.8537891309182698,-0.10892851743948924,-0.3041481867213773,0.783610706339143
