,N_Acc_L,Thal_PuL_L,N_Acc_R,Cerebellum_9_R,Insula_L,Thal_VA_R,Insula_R,SN_pr_R,Temporal_Sup_R,Calcarine_L,Cerebellum_10_L,SN_pr_L,Cerebellum_8_R,Thal_MDm_L,Occipital_Mid_L,Cuneus_L,Thal_PuI_L,Cerebellum_4_5_L,OFCpost_R,Thal_VL_R,Thal_IL_R,Thal_Re_L,Occipital_Inf_L,Putamen_R,Thal_AV_L,Thal_PuI_R,Cerebellum_3_R,Amygdala_R,Calcarine_R,Thal_VPL_L,OFCmed_L,Parietal_Sup_R,Thal_PuM_R,Paracentral_Lobule_R,Thal_MDl_L,ACC_sup_R,Frontal_Sup_Medial_L,Vermis_10,Occipital_Inf_R,Supp_Motor_Area_L,Cuneus_R,Frontal_Mid_2_L,Frontal_Sup_Medial_R,Postcentral_R,Thal_VA_L,Cerebellum_Crus1_L,Rolandic_Oper_R,Occipital_Mid_R,OFClat_L,Cingulate_Mid_R,Thal_MDl_R,Temporal_Sup_L,SN_pc_R,Occipital_Sup_R,ACC_sub_L,ACC_sub_R,Cingulate_Post_R,Vermis_1_2,SN_pc_L,Thal_LP_R,Heschl_R,ParaHippocampal_R,Temporal_Inf_R,Putamen_L,Lingual_R,Hippocampus_L,Cerebellum_10_R,Cerebellum_4_5_R,Olfactory_L,Thal_IL_L,Heschl_L,Thal_AV_R,Parietal_Sup_L,Temporal_Mid_R,Parietal_Inf_R,Vermis_9,Rectus_L,Paracentral_Lobule_L,Fusiform_R,Red_N_R,Supp_Motor_Area_R,Temporal_Pole_Mid_L,Cingulate_Post_L,Vermis_7,ParaHippocampal_L,Frontal_Mid_2_R,VTA_L,Temporal_Pole_Mid_R,OFCant_R,Cerebellum_Crus2_R,Cingulate_Mid_L,Cerebellum_9_L,SupraMarginal_R,Rectus_R,Cerebellum_7b_L,Lingual_L,Thal_MDm_R,Frontal_Sup_2_L,Thal_LP_L,OFCpost_L,Thal_PuA_L,Cerebellum_3_L,Cerebellum_7b_R,Thal_LGN_R,Red_N_L,Vermis_4_5,Temporal_Pole_Sup_L,Caudate_R,Frontal_Med_Orb_R,Thal_PuL_R,Thal_LGN_L,Cerebellum_6_L,Raphe_D,ACC_sup_L,Precuneus_L,Thal_PuM_L,Pallidum_L,Thal_PuA_R,Fusiform_L,Temporal_Pole_Sup_R,Precentral_R,Pallidum_R,Frontal_Inf_Tri_L,Angular_R,VTA_R,Precuneus_R,Precentral_L,OFCant_L,Olfactory_R,Temporal_Mid_L
Occipital_Inf_R,-0.38541590628785116,-0.45676773094737655,-0.2985382666989631,0.5732700633040926,0.18398923940337805,-0.5355514883778308,0.569566557250281,-0.5859248837720823,0.27527914582920304,0.6911681608537561,-0.006825587823690532,-0.3099651045376669,0.929062145315146,0.09215394717909128,0.6300812411397083,0.5640613077853749,-0.10494723810808577,-0.16529122907442376,-0.39222039118259855,-0.6386163608009021,-0.1131714689028213,0.06947096886627077,0.7329425843201621,-0.30778811300696257,-0.29350370257344677,-0.7578698353352542,0.7529733155534237,-0.41425248703107515,0.7962142624314454,-0.6640433945081403,-0.4216159061647557,-0.1371186412117371,-0.6098716462783936,-0.27903945155580534,-0.23491154801459166,-0.059388103859835055,-0.2003450069631108,0.7675451636594139,1.0,-0.1537410498727564,0.5450123776752309,-0.36700422618082534,-0.25764750973160927,-0.37573090822168664,-0.3414550227648366,0.6837599928787773,-0.23483322956342545,0.6125158445428873,-0.8366974726771168,-0.029067911020076758,-0.22585494681462503,0.35725384830822804,0.5183761686628232,0.46351868343357333,-0.424871194705256,0.01238584824201578,0.25941047313258914,-0.23973378243677398,-0.5923564134439769,-0.25873745071982496,-0.2698323104005195,-0.3845418945336126,0.8589464434609632,-0.2615706593319993,0.9186584912807285,-0.17660990686787761,0.9430997121377384,-0.0021634488079767607,0.03621505640516808,-0.6042755323254873,0.20119670503134812,-0.33797655965846723,0.1312999991571654,0.8542876312292993,-0.2296690080018617,0.2815136755008965,0.18114232002763045,0.06154260639873674,0.5584620483749968,-0.06769753440554081,-0.24519274925401568,0.409914835339686,-0.34777862961608025,0.688769602396779,-0.5658831963554768,-0.5177998476443727,-0.05494833950976916,0.6682267084118407,-0.3671146409197272,0.8891741990399874,-0.1595358143587953,0.7515245019428376,0.03211151131783732,-0.000624793927288841,0.7496809820492337,0.7895472322285723,-0.5845931459775175,-0.3423669070050488,-0.5154359925351722,-0.09524501485454097,0.517715828034374,0.8200834345933568,0.821016375340603,-0.4778133582824591,-0.6120044933725128,-0.5917097750518054,0.09180768821916806,-0.3691273879303813,-0.498578022660854,-0.39026368233511655,-0.27996616579915345,0.8858799591395474,0.7435857501856084,-0.4669075898803857,0.15754977600409228,0.674763496493512,-0.027123043759716692,-0.4459997077886447,0.23100000090126457,0.5116222939193266,-0.43516499365431394,-0.028129475800516838,-0.41179457443539547,0.26202006349924506,-0.7722273049108805,-0.08063391409255666,0.2324047278175086,-0.6516317870161858,-0.3837777920303799,0.21371860146996097
Supp_Motor_Area_L,0.1810584447835154,0.1285838065967802,0.1295501247496718,0.1096954161884748,0.4257881954293955,0.20690291374238623,0.16351565111216165,0.3116787788576794,0.17366856071649872,0.17678002251797503,0.37957852340451087,0.37589050310926786,-0.19658383214180652,0.3751249897905293,0.11373718199015105,0.2549137616720241,0.3640903929842842,0.43514701075579915,0.1883843297586033,0.3582194606726615,0.4568340345831207,0.21240157458532602,-0.013656606294519766,0.3560354363913265,0.16596105598458616,0.26854658458905195,0.25603084951377686,0.0313386333223125,0.17529282371656618,0.30018051266315776,0.012222573450380398,0.23130247734786916,0.2069380027998748,0.317616639790009,0.4165161793874681,0.4226497333847171,0.4931434837784742,0.04209118202839719,-0.1537410498727564,1.0,0.2507337466018791,0.6433366901128638,0.5115427845447841,0.31292011981349915,0.34126751280961776,-0.054928835600260004,0.4562537319399618,0.07271860557154526,0.2097034378825945,0.3819756181101112,0.36463525961037996,0.34549064211923863,0.1658194557042208,0.21380065342993382,0.01767977407830572,-0.05508486503042517,0.5506048404130124,0.2833478145009015,0.1608560038410306,0.3643253960712901,0.42324839164857525,0.5056708354203843,0.0046782731835407045,0.35435294839207354,0.056463653026614054,0.5780687759658435,-0.13403908984554577,0.40845589789139825,-0.039762242916977386,0.33582280096289807,0.25628249931381064,0.20999542535868496,0.2016752129707226,-0.010082656869944076,0.2324024336026566,0.10218013670634345,0.032066215396540726,0.3939358228935422,0.10536745270731948,0.3253715494660324,0.8797630945257486,-0.065952475283598,0.5505147218297087,-0.06109209838233576,0.5128368444862759,0.20624337602353074,0.34915380432744153,-0.07297169666448933,0.10761735257303823,-0.20875322402574506,0.6735320824286409,0.004870243916350189,0.24861638213212015,0.04837593028080984,-0.12160527129148838,0.0758536521664229,0.5004677706376762,0.7330610610818644,0.2452091485929786,0.13248383020000062,0.31019132370863517,0.0816388430258322,-0.07026239847029131,0.38505704454268813,0.3460120355386547,0.4578901287916242,0.1188147627752052,0.1564089767617112,0.15669370688197917,0.17748058797867844,0.21814807162428845,0.03772710425736896,-0.05986146584063455,0.2732814336701359,0.4267708730888541,0.13596738729277258,0.45412795447787196,0.46848247412199384,0.3192601905314949,-0.032400084642738095,0.2881073240311581,0.5647239178379225,0.4128896286035484,0.18967509760076462,0.16333507521611157,0.5239457702835969,0.700136121761749,0.185934181142333,0.04419437012120431,0.38153494599434173
Cuneus_R,-0.5617138136512324,-0.5219667043838453,-0.3828780124150557,0.6369816190747865,0.03403541662179866,-0.7199709571550383,0.46882008741036,-0.2901847033298,0.046666811058387096,0.8279300104594104,-0.16865816342471218,-0.12011931989600172,0.47788082947005456,0.022427366591018263,0.906637222043255,0.9517537007066581,-0.10081749376595785,-0.24323570972752429,-0.4588968189377129,-0.6708893623711784,-0.037327057755655854,0.29474478839882956,0.7755120149511402,-0.2998409922172744,-0.16293482620243635,-0.6304258031729096,0.6314207996039533,-0.5293365547453821,0.8786465702728073,-0.7314710403380312,-0.10591227534373997,0.6089860412005038,-0.780364668589399,0.25527305536475997,-0.0930103681029138,0.01803554424288724,0.12141187445388683,0.6127628272322122,0.5450123776752309,0.2507337466018791,1.0,0.08549240541931893,0.2031524752423638,0.28167497541400416,0.040839074003981464,0.4788616418303175,-0.18956529976143452,0.9462041077135888,-0.5264975463899187,-0.015953517471002106,-0.3356084079656773,0.5434986470787322,0.5872020613337028,0.9739435261447354,-0.3604607595105611,-0.09550741922345603,0.481458516818423,-0.3756489479291042,-0.5373542419674318,-0.27653920346598965,-0.26961093364620514,-0.307307471918593,0.4642574099805515,-0.1099115323045338,0.6624280600125019,0.085168540013358,0.5591464818848259,-0.09997029813568645,-0.2138023155427827,-0.49408726461910624,-0.00471712126454755,-0.5423332279705799,0.739052069924857,0.6364721464714672,0.5460119837801252,9.572950509239688e-05,0.09653137031300422,0.6482552547226975,0.11856690789762728,-0.16688620865775705,0.244530755483399,0.3719150286423275,-0.34827126782442874,0.422690928510334,-0.25593837528081026,-0.6416266178716695,0.12431234731585411,0.33174896649247276,-0.18203693822562475,0.41375859318191655,-0.1600044122210564,0.4336562794580699,0.6361231095125183,0.010129272358699442,0.5081954737371855,0.6362826765431986,-0.4442749217005411,0.2218253978786341,-0.6030219471811142,-0.22471623488883002,0.6736112574873091,0.7006266277952455,0.41194140541449586,-0.49323638950500004,-0.4626917339706207,-0.38419883934470944,0.2342109886125682,-0.362664337203771,0.05777152506002097,-0.5975452727929613,-0.04736999821001414,0.5997340359706845,0.5634488715864762,-0.6414017152792262,0.7964604208850475,0.7957867002442188,0.34700955488110447,-0.3769487851727081,0.30188192460645785,0.09028311262432215,0.14084759028914637,0.34538712226748725,-0.5127638448280689,0.8515727608753062,-0.6126996533494216,0.6804448653058379,0.6620967038580513,-0.4457879693779551,-0.5401155666374965,0.6297911378700346
Frontal_Mid_2_L,0.31686321125065386,0.27607580713381585,0.2978720876713696,0.12138754099851029,0.4377492704699282,0.2707654520540685,0.18055475731595969,0.3636149983420001,0.1655767356511441,-0.01784666998170388,0.1735229334677672,0.23513031144374313,-0.33495412324002277,0.2850077874335434,0.005096272393850326,0.08449689608830638,0.24244708455601122,0.2934002372012096,0.28400185050868837,0.27498338763555485,0.2851400041763529,0.12347010753813922,-0.09846628890392517,0.40853927548072166,0.06077115155941918,0.31127583282075927,-0.134225954242132,0.019474055919096806,-0.054344854070061815,0.42955567614549767,0.1472475238869887,0.2053031461287695,0.3044622627217599,0.09255221991936421,0.2686250093371926,0.7176600893750887,0.8597762832776966,-0.10788410113695615,-0.36700422618082534,0.6433366901128638,0.08549240541931893,1.0,0.7081113249779869,0.2582152333040012,0.5012759313368794,-0.11057319142770888,0.42033094197927207,-0.014172509849012213,0.5384289440787938,-0.03418948894070897,0.3316276039883329,0.251416679567899,-0.02987495983330311,0.10434148364091254,0.18408377492961336,0.04784708207165063,0.360050708660858,0.2745085662421411,0.3746693818467567,0.3944032975178801,0.4033672717794141,0.32208262901490425,-0.2748324779590707,0.1027431289596648,-0.20407064601373956,0.446036801332454,-0.2657934064016939,0.28663847223368516,-0.041349911172542046,0.4063507787761509,-0.03469288477896387,0.2267592027930354,0.045267756707588785,-0.14383310951271838,0.27222509214458196,0.0860104367365972,-0.04412986947684661,0.07549999398336626,-0.15543872392089064,0.14177237961562764,0.6628988897800452,0.04587523027814164,0.4989381110602141,-0.0897569610450865,0.5586381662478359,0.14981634470819397,0.2029043456988243,-0.24075313579769098,0.1628813561451361,-0.3329582958531818,0.5736853916676093,-0.1262380884047669,0.2437583572841933,-0.05852961951690135,-0.2380551488981095,-0.16606353276999727,0.3504070765000353,0.8137188949626101,0.23158837928998868,0.2309308004300674,0.2210358622521005,-0.1786571062238119,-0.21494752136087272,0.4634393240506045,0.2808014639315491,0.38573542296023894,0.38484049884153376,0.19417182683998097,0.298964164283805,0.278638092946653,0.04969327813916942,-0.18383515187151175,-0.06966934993571246,0.08562994521866142,0.2261457503645991,0.029374713114301666,0.28912320271026215,0.298831485496881,0.27852058157976695,0.0029171850526002723,0.25712745812172844,0.260629255848336,0.37892472025731716,0.15528555632926802,0.3410385709397862,0.38028009583627764,0.30874727520716977,0.4498335076350941,0.15965154037006016,0.31627632535644473
Frontal_Sup_Medial_R,0.10129686834702281,0.03885606956409571,0.19171295716010725,0.10055257225901483,0.23564335643864986,0.08479061329404351,0.19522318027187485,0.1559557367174244,0.17579383897768042,0.015541697549081525,0.16848189606851394,0.09812743120778389,-0.21694895847279838,0.2281682544313373,0.12328309565338703,0.23865721095077477,0.13197279664231468,0.10378725173301734,0.29394472446729525,0.06195347393316404,0.22516128987604545,-0.02471845111850968,-0.06294068716996104,0.27269781613662497,0.05353054842743892,0.11110465923702889,-0.0411592886383785,-0.03213151696822778,0.054592205481039144,0.14133205991677028,0.005808565233420024,0.32183123468757335,0.12394391031238225,0.08637864056804,0.18224111756175132,0.6568859378911741,0.7488697820414157,-0.11835897861636362,-0.25764750973160927,0.5115427845447841,0.2031524752423638,0.7081113249779869,1.0,0.1407071444181005,0.3059758016074928,-0.23077792328018343,0.1692903534797004,0.17332109437794754,0.3236881032241586,-0.28935168364743885,0.17621050324135196,0.22336115821823108,0.04587107392491398,0.2703821422543033,0.03109359907439924,0.041841720865659134,0.34417149575422895,0.13184461708908746,0.13084233650429022,0.23200012828320654,0.1970811015954541,0.23878942676166032,-0.08538013853405274,-0.08214957384534176,-0.16080267861318992,0.30486905686975996,-0.21127126605125787,0.07106679972854116,-0.24521887678603554,0.22979060865914758,-0.10055917246033076,0.0706613400897775,0.3433057611088133,0.043013651808018666,0.2997558681143835,0.007655565383484595,-0.11357638259433857,0.22512375653229946,-0.033897599470102124,0.20451538059064808,0.5478916061971258,0.1858541437891211,0.24266977142688415,-0.2558290617882281,0.30698927146462585,-0.262233537594404,0.11018245652551698,-0.22092202328424423,0.25318577354186894,-0.3208589431670762,0.3536646091896991,0.0007677167866067308,0.14008241574979607,-0.16108297941796734,-0.16736133121818234,-0.12496944520185423,0.11447310526527894,0.8756567359864226,0.044887131239599615,-0.06289509373820774,0.3160853546362167,-0.07989178593623526,-0.2041889366387896,0.2569648842543204,0.09852711521138059,0.1461859716046862,0.31585101243665603,0.08836424681805008,0.17623036281690088,0.15888096165755836,-0.02933965637770978,-0.1458515787534856,0.07306424978534545,-0.07458512977207571,0.35259652825715476,0.2115976029166331,0.2283584699140766,0.12045354280120324,0.0519156881028921,0.11529613675936232,0.010667258574512856,0.1460946147700929,0.054060653465920976,0.292930386509507,0.15561611236835987,0.4883423890009005,0.3995002555760077,0.18086658232045877,0.016794083010228424,0.1527366663700145
Postcentral_R,-0.19223745722943877,-0.21295224660737325,-0.2951954790749567,-0.06870650888723458,-0.31931260164864683,-0.19342820949444509,-0.40803822798000144,0.1764015276257123,-0.5813898601829868,0.11282656349482881,-0.4017814094698853,0.15997494012936841,-0.3873130636215707,-0.08532017286150095,0.1860832562947332,0.262562830057676,-0.15709240080128611,-0.24486667799260736,-0.22360494679780515,0.024783611014805453,-0.09263718260136464,0.47441312602192787,0.0794020652725027,-0.2188956558145368,0.3111285458478754,0.16945713050119557,-0.09326018313176343,-0.08511089249865655,0.06593822985941838,-0.14209490369012645,0.4009790451449794,0.8411767651085095,-0.26045632987401207,0.8517227257696225,0.14473673293662787,-0.29201870126681956,0.09913490662147692,-0.2432858735642426,-0.37573090822168664,0.31292011981349915,0.28167497541400416,0.2582152333040012,0.1407071444181005,1.0,0.22507968667199788,-0.16498512412853789,-0.0682633815805631,0.2522482613153034,0.3109950154611774,0.3197584476330174,-0.27420972564038765,0.03186112733418176,0.08306000851586536,0.3526648016094508,0.010973021891762516,-0.08624293596107536,0.13923925270130097,-0.38088593504956014,-0.11376461041808086,-0.17740940801683375,-0.20981483896015427,-0.08715231221703698,-0.5200114352479982,0.1740537529566494,-0.22788475150697113,0.10599057033189435,-0.3517632653804211,-0.33546299601586693,-0.17833566543064833,0.09936747615783502,-0.13213644001140085,-0.16727599361081275,0.5966974953348311,-0.39520085749908596,0.879535818314262,-0.5787260916216372,-0.08201474540567621,0.729741766098026,-0.6298378656171076,-0.12741037638679478,0.36163441337739666,0.039805161432447216,-0.03463011005715416,-0.37066394868759206,0.20975736800378408,0.1382549234262764,0.13829140002522305,-0.13046840114323985,0.14944947778818748,-0.3762342985313234,-0.009894854823804998,-0.555026519408893,0.7854277151497491,0.09507657919331318,-0.14298149688050538,-0.1732962604142388,0.12524813726124784,0.3941512095226626,0.025936484966788072,-0.06656457085805671,-0.08783893392596658,-0.02075852233919464,-0.2844676722542993,-0.20647430942130596,0.25656631470790264,0.17883454152924202,0.15765470497642828,-0.12324154722487918,0.5911337172989967,-0.274477010597895,0.2881447773394744,-0.266701831613806,-0.3715555635054903,0.06393498785385386,0.5852553884111666,-0.05878267615855206,0.2245084405220187,0.11390832392721269,-0.08728496430360598,-0.6691503209246176,0.9321951699806486,0.47972657627211013,-0.06452652930295064,0.622527001856984,0.03417557397840523,0.7478552326400876,0.3990090045590282,0.2586263547131257,-0.22703414193962748,0.3619426522554623
Thal_VA_L,0.25886183664424967,0.4185208179882092,0.3393086506327353,-0.009070234457593338,0.1994779264988273,0.2246226293510721,0.08696062750844279,0.5135478265410458,0.050422372625177,0.00128764906434974,0.15745460953882068,0.22455071815449462,-0.2932504673602913,0.0007221358628689841,0.03720460412588692,-0.014689321084075961,0.2546270610853398,0.2760276666478155,0.18691916580160212,0.22378224606089192,0.08285353196688862,0.15650345074802635,-0.037887717166197425,0.41580866018678847,0.004221909473602289,0.38488359990269344,-0.15832672486337818,0.08690752516114991,-0.08260092240692417,0.35575981272492946,0.38420670981481353,0.12084719456155987,0.24695853928066253,0.11331673134982509,0.11529807640043307,0.2636809341352079,0.3277438564112829,-0.06698660117431439,-0.3414550227648366,0.34126751280961776,0.040839074003981464,0.5012759313368794,0.3059758016074928,0.22507968667199788,1.0,0.027513652997590635,0.3900304148815786,-0.05867001179354065,0.42555161584855533,0.17401687259785242,0.24351944512394988,0.3146288286089506,0.014419321131235468,0.05257157581794498,0.30566640181743227,-0.058277740802756016,0.19876383832788896,0.23331563825353385,0.3758436431669534,0.28743844915044126,0.4117452899383102,0.17663774950233788,-0.3403215222931881,0.20288416448989668,-0.18675547803594297,0.3403271437975501,-0.24640671580586948,0.24118642848639632,0.12616830545951488,0.17690533816852907,-0.09574893623117559,0.09250643892450128,-0.035245663494640256,-0.22991235152621364,0.23506303377116236,0.0070329642923434,-0.16163012128776777,0.0060415901677808425,-0.15483879994784885,-0.19997757893938975,0.4535901143069129,0.058738056723212806,0.35401571684125727,0.0029048557828649946,0.5206599192952188,0.18454342912581181,0.04773116742816283,-0.35923546484528684,0.16403225501850432,-0.2673946047826571,0.32008410228676637,-0.07698183159220143,0.19013534668276805,0.20829303373273356,-0.1929099851903777,-0.11353449426864991,0.3734907515245867,0.45319687745718334,0.16560536845439328,0.17785857655532666,0.04933405433524037,-0.19949956285319723,-0.2959930089798531,0.348806487763325,0.10665528369465836,0.33549290650824226,0.3591797364810809,0.2593818674328978,0.2773785011004092,0.09964615868682201,0.16401900003780145,-0.11958111113044227,-0.09303063164477725,0.2090015284154156,0.09510655689282059,-0.03126840499079307,0.23075974919031736,0.257749676225099,0.3320449976928561,-0.271833661826699,0.2599974654247334,0.19901527064956034,0.3417890252144086,0.07254624972306604,0.37936001414748216,0.2205584409668893,0.16666773449960065,0.37851683062988917,0.2226758435928903,0.3792653869825268
Cerebellum_Crus1_L,-0.3445275804084889,-0.25118692157109246,-0.3226382570204144,0.7097737747228319,0.12704527977219782,-0.5394529669485818,0.40872613305139166,-0.34100149864840984,0.10985568212742074,0.6286242174497735,-0.08409561790541328,-0.20045021912734462,0.6873293194535521,0.060631760965465374,0.7380554781228774,0.5178335611442385,-0.07278503598624021,-0.0688652479190288,-0.5515269731199927,-0.5653950434779365,-0.06321280653809706,0.2971012074607331,0.8777251502064525,-0.2418266007107575,-0.26839848094072744,-0.5616753038033556,0.5930890985462122,-0.5952555246736979,0.6652406967677205,-0.4187419902633202,-0.07791226445058473,-0.09039258982082836,-0.46820043255550026,-0.3595922798418078,-0.09130654435333391,-0.023871187049141533,-0.16275169409687515,0.8540755888903666,0.6837599928787773,-0.054928835600260004,0.4788616418303175,-0.11057319142770888,-0.23077792328018343,-0.16498512412853789,0.027513652997590635,1.0,-0.13513415720494418,0.5281894099064149,-0.6099819140244276,0.101572655599902,-0.3155056665209023,0.47571789701265965,0.4954972471643711,0.4326478502335695,-0.29371889450358696,-0.07804127584029119,0.34673619997967375,-0.16355343438745434,-0.36942536275197563,-0.21191426125154622,-0.11042878751581994,-0.4330760782824764,0.5114372783535641,-0.166134277935711,0.7814659853595121,-0.012423977553856524,0.7399630825625154,0.13602784669474888,-0.034708126505344765,-0.3919632611461963,-0.21710176167661935,-0.4271076236472273,-0.10525308235158028,0.5685020360665552,-0.020571931245944516,0.4288554171177146,0.22103325039915195,-0.126323126157888,0.1799081344144965,-0.13128234071045933,-0.043790214671022995,0.6077785685174247,-0.22588290847243458,0.9051219457793932,-0.3061186379604683,-0.28675046165143664,0.012638248478215342,0.4835671671983662,-0.3081159457343166,0.7491560714579308,-0.06334779820037617,0.7404194957728205,0.22989744410193985,0.041980935557719236,0.7886301941534852,0.7836124279622885,-0.4954868063702753,-0.1426640422085651,-0.44628902551347355,-0.25812271818630417,0.6781611299416279,0.7060243320912081,0.5512094562941668,-0.31950324006996517,-0.4923279233376095,-0.4819465721768715,0.505672568919237,-0.2934007326392916,-0.007975973540890835,-0.38067281769163586,-0.3212008223458067,0.8598315143043898,0.7376351396492493,-0.390264063575664,0.005819324744033618,0.6549742548738366,0.15046739376439422,-0.46169364424309894,0.7489300523065733,0.1154599602353842,-0.09571267278565448,0.15537519238592565,-0.34440354537347667,0.27690531724458384,-0.57744192956019,-0.10338622008477842,0.033071209802533606,-0.4301185323371297,-0.40624490092791243,0.6505023631740701
Rolandic_Oper_R,0.5288514119059939,0.4734825362644322,0.5353575349208249,-0.11306363849674458,0.6774627202653684,0.5956236613370975,0.33417083505106066,0.42093201239550343,0.605056234555931,0.02528973730913632,0.590853521775743,0.20451206362946864,-0.28090170650274854,0.2233489001261035,-0.27896413253633723,-0.28800764379403404,0.4941854205241917,0.732078636563272,0.47066866818727005,0.5892926844031307,0.27099293576468786,-0.1564042422654297,-0.3379331732197982,0.7722426949176945,0.002757183703367638,0.5541557994421366,0.08331285447152344,0.4901565469735754,-0.09815965427271621,0.5679764561309825,0.13817330794290494,-0.3030317263865643,0.5847967736109732,-0.07452196786041676,0.20346884222969802,0.42197224156556973,0.40245539879116293,-0.06180014769263017,-0.23483322956342545,0.4562537319399618,-0.18956529976143452,0.42033094197927207,0.1692903534797004,-0.0682633815805631,0.3900304148815786,-0.13513415720494418,1.0,-0.3284416186763954,0.3720346660122389,0.4263584763598091,0.7065773511688356,0.25719043033704203,-0.1878349779578477,-0.22209162579166672,0.4354279391778794,-0.05522081147929598,0.424003165323763,0.6292674645483295,0.6466553805533635,0.548403209932343,0.8513634034017458,0.6002512783698124,-0.009495000555173666,0.4446331342788285,-0.055747093714881193,0.4652223306407746,-0.23930787300356607,0.6678994591390602,0.41112389412543543,0.34407364096370413,0.5163119119734779,0.495281025487358,-0.28711335541345573,-0.02081512601190877,-0.17230689578891153,0.2263716688291437,0.03550838207621368,-0.1666279182084765,0.36363346261645224,0.0783320489467189,0.4663877556058972,-0.21986536820756555,0.6618833934848806,-0.10196023277793251,0.5876962836723241,0.5406197233025288,0.08243982950643437,-0.40329947663952437,0.15633712262621383,-0.21204588280971495,0.6226279773035478,0.04145438574436895,-0.056441736876216515,0.14895350289892906,-0.2286836886019294,-0.046627175706747695,0.6748436380001592,0.3197442609792984,0.5744589485490398,0.40798663729116014,-0.06582691760128484,-0.19550412942034287,-0.26653945249563216,0.6645535619507205,0.22149069434474228,0.674246150239763,-0.0725479135300097,0.521339728519509,-0.07807334042221407,0.4982005722173938,0.2700277714934402,-0.030383804623744258,-0.2030277149597779,0.5210309560232819,-0.09619927826816094,-0.12229620268896842,0.1801590863622793,0.5194821964821214,0.23850835155663574,0.18229258692131492,0.026093117491551143,0.29370647568527414,0.7577628004457063,-0.2976527319173987,0.5548843054764911,-0.0429157897869943,0.1659692169021541,0.4202485735123384,0.515026655135621,0.06417619435866684
Occipital_Mid_R,-0.6543793820463317,-0.645258667683635,-0.4600352037980455,0.6428967309984596,-0.056926191023329985,-0.8150006869722315,0.45627903980156803,-0.40815803337553397,0.013111789326056333,0.8096422612151642,-0.32505187988191825,-0.18661770608525818,0.5656782990929338,-0.01916784803826479,0.9287541558315472,0.940860140687819,-0.20745615444255577,-0.38639004023793616,-0.5286253319376311,-0.7911668334262559,-0.13513580102475958,0.3016805517867739,0.8349313794338661,-0.41909420445362566,-0.17384534322059148,-0.7477107591482695,0.6103016133716161,-0.6179690609175812,0.8777776303956347,-0.8457902225821535,-0.11582636355917572,0.6124529686670416,-0.8664032433715194,0.18565024743062597,-0.16881555631647457,-0.020241192144392076,0.08361036136224238,0.6203698436168988,0.6125158445428873,0.07271860557154526,0.9462041077135888,-0.014172509849012213,0.17332109437794754,0.2522482613153034,-0.05867001179354065,0.5281894099064149,-0.3284416186763954,1.0,-0.604010366145934,-0.11576893371695869,-0.458404568871636,0.4728924930205447,0.6158516859999609,0.9604812802457169,-0.41310024238507986,-0.08675692961444896,0.4339484051841806,-0.5199635556340813,-0.6480948119862889,-0.3543028883668826,-0.3919642389050915,-0.4348073981037439,0.48709019514465496,-0.23141448556824462,0.6832990724446805,-0.04146397240557101,0.6105541364349408,-0.2397639559575051,-0.27301216060624806,-0.5984034336800317,-0.09137162378341362,-0.6103750710247591,0.7405753689264208,0.6902111528209738,0.5454246234950042,-0.06118346612000702,0.10460628208988189,0.588498361444826,0.06330007355477667,-0.1925180304826981,0.07069616452306035,0.4614915121454452,-0.48605362971487,0.4463157559107109,-0.40055592053006467,-0.7322951518562789,0.06757294281858307,0.4020041787331226,-0.21976401332247386,0.4934691238456728,-0.28175267731527354,0.4513055386762614,0.6478094495748628,-0.03384029323124266,0.5804465623950117,0.6569528230878248,-0.6072637933193856,0.13860056999259898,-0.699740592860199,-0.3086462254119919,0.6693675769637787,0.740090017243596,0.4653447730941466,-0.5884419430262807,-0.5558367268164146,-0.5497935202924221,0.27780875585092357,-0.43910746757340424,0.06399461260740215,-0.6383699619597448,-0.144985019809611,0.6304564578585984,0.6486417402090129,-0.7349675229422927,0.7072125092266837,0.8321119734043416,0.27129410026603634,-0.5038154742993001,0.24803410993236102,0.10333392271904833,0.11321648246828109,0.2312020359742117,-0.6645865165982157,0.8869593719167431,-0.704286949426441,0.6055958205229535,0.533985775210531,-0.5194751084277286,-0.6177684242749961,0.5615784634363001
