,Temporal_Sup_L,OFCant_L,Precentral_L,Amygdala_L,Occipital_Sup_L,Occipital_Sup_R,Vermis_7,Frontal_Mid_2_R,Cuneus_L,Cerebellum_3_L,Thal_MDl_L,Angular_R,Temporal_Pole_Mid_L,N_Acc_R,Olfactory_L,Frontal_Sup_Medial_L,Cerebellum_4_5_L,Cerebellum_7b_L,Cerebellum_9_L,Thal_MDl_R,Thal_VL_R,Frontal_Inf_Orb_2_L,Thal_LP_R,Cerebellum_10_R,Thal_PuM_R,Cingulate_Mid_L,Cerebellum_Crus2_L,Frontal_Sup_Medial_R,Putamen_L,Supp_Motor_Area_L,SupraMarginal_R,SN_pc_R,Thal_VA_R,Cerebellum_4_5_R,Cerebellum_6_L,Thal_PuL_R,VTA_R,Temporal_Pole_Mid_R,OFCmed_R,Paracentral_Lobule_L,Thal_LP_L,Thal_MGN_R,Thal_LGN_R,VTA_L,Cerebellum_3_R,ParaHippocampal_R,Pallidum_R,Temporal_Mid_R,Frontal_Inf_Tri_L,Fusiform_R,Thal_PuL_L,Vermis_3,N_Acc_L,Precuneus_L,Heschl_L,Red_N_R,Precentral_R,Thal_VPL_L,ParaHippocampal_L,Angular_L,Thal_AV_L,Cerebellum_Crus2_R,Frontal_Inf_Tri_R,Thal_VA_L,Cerebellum_8_R,Hippocampus_R,OFCpost_L,Cuneus_R,Frontal_Mid_2_L,Temporal_Mid_L,Occipital_Inf_R,Postcentral_R,Rolandic_Oper_L,Fusiform_L,Thal_PuA_R,Cerebellum_Crus1_R,Pallidum_L,Vermis_10,Thal_MDm_R,Rectus_R,Postcentral_L,Frontal_Inf_Orb_2_R,Thal_AV_R,Thal_VPL_R,SN_pr_L,Cerebellum_10_L,Temporal_Pole_Sup_L,Temporal_Inf_L,Rectus_L,Occipital_Mid_R,LC_L,Insula_L,Parietal_Inf_R,Occipital_Inf_L,Paracentral_Lobule_R,Supp_Motor_Area_R,Thal_VL_L,Cerebellum_6_R,Cerebellum_7b_R,Thal_PuM_L,Frontal_Med_Orb_R,Cerebellum_8_L,Amygdala_R,Cingulate_Mid_R,Calcarine_R,Caudate_R,Occipital_Mid_L,Frontal_Inf_Oper_R,Hippocampus_L,SN_pr_R,Parietal_Sup_L,Thal_PuI_R,Thal_LGN_L,Caudate_L,SN_pc_L,ACC_sup_R,Temporal_Pole_Sup_R,Frontal_Inf_Oper_L,Temporal_Inf_R,Rolandic_Oper_R
Frontal_Inf_Orb_2_L,0.2721685868806134,0.11548852529338884,0.2987760013787114,0.15144564946942812,0.3055028276838671,-0.018668772367233005,0.3680607919871051,0.3214389659750651,-0.12021261056860226,-0.17669759034664093,0.05420336139720295,0.2388347128698257,0.15105645643697035,0.14850520003336898,0.14961752412125304,0.3967558285181368,-0.15092844453532386,0.040775487002648346,0.5062826435733982,0.34937273876580865,0.1561221958954852,1.0,0.1908098977341884,0.2642984560762033,0.16565045174739929,0.08107531834263915,0.29869041653397055,0.47629142066457186,0.24975676510144795,0.2177891742587675,0.34939822130895754,-0.008328839108628711,0.2993869263702113,-0.2936055681878972,-0.10017398780853626,0.11883496026788219,0.13752083812769397,0.11289728962911523,0.13898229865723152,0.3727656679780587,-0.12225212236162739,0.009186686361087736,0.1250640012052918,-0.057483228338128904,-0.07938110660330434,0.09012240000353301,0.22308767694173187,-0.19394977943035463,0.5320034901446025,-0.3320078107913077,0.13853082479381018,-0.0687835836519527,0.16417751609281223,0.48418951558745815,0.2891585319015836,0.038547845088927196,0.3049936681153152,-0.06628560546461675,0.07655841125275009,0.287035202927263,0.2194162508586418,0.006686765515027999,-0.10802395244586477,0.20558329165692776,0.16099239534947218,0.2070398284979451,0.13874030173298135,0.1706823685582334,0.40153275298120455,-0.13101971793725722,0.28975206155810485,0.4405894556564945,0.30590796441679835,-0.10051354684352268,0.11143561566254565,-0.0157299062965635,0.11246384379058487,0.23192764725026208,0.3085129213780913,0.10323623257431261,0.382887935034396,0.26949308227622515,0.2423069185117519,0.1505276415526882,0.06893317697504313,0.20916886420806471,0.15293371743201248,0.2480444413812103,0.16634583621795945,-0.03265355909364982,-0.3023604510154798,0.5069173600095248,0.17003733708846747,0.2945100106951313,0.3057240770913214,0.24465237863629932,0.10867891904315673,-0.07121261442295405,-0.10480819773161366,0.08343208076546055,0.2878993243711144,-0.06638974769029171,0.12268961534980993,0.11956225967642725,-0.11176734471312433,0.11766150532765544,-0.21460390179254346,0.12906984750195558,0.2063989171178283,-0.016056025856947476,0.38856913702017837,0.4266823832744753,0.35639948511927794,0.12526332183267597,0.20409994705816487,0.12700500446135313,0.11342221054336082,0.44331863127484017,0.02276414255509578,0.032866781134015914
Thal_LP_R,0.3396370075591856,0.2560700220997241,0.25971674392836364,0.23970536515696628,0.2334961187081002,0.006447806325507348,0.3502885436233436,0.24160117588939797,-0.15699122971143073,-0.0733644455126212,-0.1959638791682223,0.2970362102341375,0.0566349518922648,0.3048006087515186,0.20713763975525304,0.3077071835536468,-0.06602065847843866,-0.15933781509093695,0.17305521391166095,0.2031923382174927,0.11469965725381058,0.1908098977341884,1.0,0.19942702573315552,0.18397113359522826,0.4053531050092735,-0.1410792434289373,0.1645683118138792,0.3052229457873603,0.36787988178749015,0.4632428309726823,-0.03988753498875828,0.3195177686874357,-0.24149430500992755,-0.15840101502057105,0.0027606813048297284,0.012062906952257323,-0.17191948509966457,-0.16095426777449473,0.5045359689101319,-0.28354142143368477,0.1342957549655267,0.27684942457599476,0.21845539231431127,-0.14421177392573553,0.14185323976805497,0.017582599916445018,-0.2653136590768401,0.302912838869177,-0.21141209560995478,0.0905757410856383,-0.11378873343913075,0.10961149622775244,0.5963536561349261,0.2740615540548785,0.37015756947484935,0.32300498843905007,0.06261838648494446,0.2784192685041366,0.48612195911269124,0.5258761720889312,-0.24060631606825844,-0.045247716233441086,0.3972328438028241,0.24434027582559797,0.3894316320103834,0.3500594188956241,0.10592790895067002,0.29505988185489573,-0.07134641700062633,0.30070929207477504,0.5678769654233157,0.1121525214768675,0.1539828429693474,-0.20443421796972294,-0.17300725016061058,0.21802215127466437,0.27772965812827416,0.09214096013019324,0.20025126667437385,0.5918598846216648,-0.12224705099139196,0.20156913283968458,0.4225093169695748,0.17925274522690102,0.33931570075165657,0.12497171786885475,0.1779630467066035,0.195555577803376,-0.1392712846415302,-0.22678109536173813,0.31384821325945506,0.5348815621705084,-0.08467357073201115,0.51588528173873,0.24495776719191836,0.2799877652328999,-0.27478648333052136,-0.2946802403172998,0.1137888582201709,-0.00233852959163722,0.24521024862883983,0.16527786102501518,0.26944169739313295,-0.13917364094727444,0.1164398007330409,0.10959670129159312,0.01109947996447191,0.31044572444501356,0.16783232075449075,0.6844734008121995,0.36019585727419723,0.4344477921150412,0.15251303531990587,0.40011963078293367,0.09818161048021239,0.1797003593056352,0.2692380970195272,-0.18027073209233377,0.015269289026770425
Cerebellum_10_R,0.1414444304116713,0.032563280201077766,0.3223607830578151,0.233234135962877,-0.1028702389267293,-0.22950586548562904,0.26671681750389375,0.24280136420044107,-0.21671643072999458,-0.13186156086980444,0.0412578012883321,-0.0628715236465272,0.03967224615099105,0.1765048421993137,0.17751814494013915,0.34161568211062365,-0.2354703757317179,-0.046779814136511416,0.2640922819020527,0.34276662854370665,0.08518081167886493,0.2642984560762033,0.19942702573315552,1.0,0.27492917810528195,0.2966462768210315,0.23013475379106027,0.354356629388485,0.2957119735756601,0.23665866766884264,0.1453302997737944,-0.08267184139911535,0.2184093247675866,-0.3947095387474821,-0.30620544685412343,0.2672628833470226,0.1306265089613506,-0.10802309905491911,0.09317864975936362,0.2895263147897997,0.013491997767037215,0.2001451258429787,0.23885572498607027,-0.11396599176110854,-0.27600145731743325,0.26186393604803504,0.18545102032766544,-0.16281343863961173,0.33684236250804,-0.30978776809881237,0.15498285975883433,-0.22880162552300512,0.20590431851789232,0.27587694459999496,0.28813528982126785,0.20708243456807848,0.2715382172029115,0.05928064630191751,0.14354395296732103,0.051545763464423265,0.20437407328900495,-0.19400469217099622,-0.13090427339223965,0.18529486268293086,0.014898980350840987,0.3100641474676833,0.25465242176597896,-0.14818761379618695,0.3120538431088014,-0.2466683158065745,0.10857175121049975,0.2664450379481771,0.2925834319859482,-0.2043583745371388,0.11822966577368017,-0.23762272817676824,0.06389402706535352,0.4548147216880254,0.17269405564624885,0.2767874159338129,0.31190494117963385,-0.15994211319257506,-0.017750942646892906,0.324449084641651,-0.20921293493745508,0.10006506784921336,-0.12666704117399,-0.1947743079695482,0.29444038992783544,-0.18525260196801088,-0.18675708066814992,0.25794927051798155,0.015942601103589565,-0.05936527820317836,0.39940826261564916,0.258310701413022,0.2033492259158628,-0.28816611307561185,-0.21923259675213028,0.19799780858280072,0.24057157160547307,0.11060544515341078,0.15565727555771505,0.2504495222707969,-0.28497355692663234,0.19191836630783665,-0.1720231423387121,0.07458205475425358,0.13073507486222485,0.1811462388904345,0.22343504143369386,0.1761359964002079,0.09993599910037478,0.21057013505627084,-0.01785790102937948,0.18670644730449137,0.2393313520758154,0.33776323289697885,0.08518743891253878,0.11564366816223703
Thal_PuM_R,0.6323255270009944,-0.019894911159423274,0.6550452670833178,0.5934295732326423,-0.20353119966544392,-0.2657644980993361,0.3139005928390123,0.8324444833115219,-0.1226038610025697,0.12389999611997964,0.42982788428271645,-0.1896774502433087,0.28200701753873375,0.47403607898011385,0.604915428488858,0.8033156193966633,-0.03419096602185914,-0.35409921706412595,0.07016216280758879,0.6807547893534968,0.4237882066499344,0.16565045174739929,0.18397113359522826,0.27492917810528195,1.0,0.8218545853025062,-0.06343043816962105,0.6716672441427058,0.6668889168050343,0.8447429433277001,0.3461254957071313,-0.04228800092387223,0.6042269515793457,-0.14300718744902802,-0.22943956529625775,0.6059137969637025,0.5033739043506762,-0.21080573980430872,0.19389166792298973,0.7354607566058515,0.050380721281630896,0.5920535363873852,0.7041591740363291,0.20454399946826005,0.24663391720082228,0.7920631144896991,0.6660495367153078,-0.10636298139045548,0.6959861521696764,0.021116303027013467,0.5957423471885285,-0.0891628161535748,0.6725381038235527,0.59442084219849,0.7762783066038546,0.6952735724235398,0.8214348207062299,0.6522154923478503,0.6920513379307004,-0.05505223293733857,0.4749681513466861,-0.2387529415063214,0.4016718163054885,0.5872208092438591,0.3778285935853294,0.7877471975585525,0.39267110654087845,-0.1762811853509691,0.7585160663798158,-0.05023395363166591,0.025251891126384058,0.6084308831632749,0.7477693740194974,0.3768915422335792,0.4945976737155631,-0.15508188742844056,0.5139680517515118,0.32681762037175155,0.7621176799287376,0.5478696679534557,0.5785322745077588,-0.24830981088094012,0.5169389300401248,0.8283667416314252,0.2262739357419602,0.06698377970063252,-0.42417548011387374,-0.018055715632828918,0.6296114275699682,-0.165132929651074,0.41981333641295365,0.719349637785003,0.29577282611690103,-0.12848943446690758,0.6130205394821311,0.8374275610765987,0.6788788644983161,-0.1753434418094031,-0.20954235664745333,0.7565433016137533,0.3213597577481886,0.18063691056643025,0.7498797757448736,0.8673564479507503,-0.03817422094381526,0.8126806354057713,-0.1034102100941029,0.7091319086293472,0.7883675095132866,0.46841099226973026,0.2789024136710565,0.6331049609499001,0.545925496402242,0.7965591393671723,0.3564282831488613,0.6948449940005248,0.5098620902771867,0.7476936950989421,0.16385908948833025,0.7110167067339089
Cingulate_Mid_L,0.7502845986517845,0.06846387842254525,0.6784259052087498,0.7149616333880553,-0.23384172111224377,-0.3439024400419056,0.4113089016975487,0.8623863583122585,-0.2365907455788744,0.0523067171156233,0.19494267914466246,-0.19201282736163616,0.3039084052612857,0.6070751193273434,0.6711616300259937,0.8673751357320901,-0.09226599974198972,-0.4394323844089434,0.0038237950932375657,0.6560736917117342,0.34281309313345926,0.08107531834263915,0.4053531050092735,0.2966462768210315,0.8218545853025062,1.0,-0.18398632055677056,0.6663710916497303,0.7879248730720773,0.9180366816466172,0.42539908695305434,-0.16299208653208422,0.638240809079857,-0.24860239055078054,-0.26710334937278984,0.6578481124432535,0.3974646116400752,-0.2252217516934426,0.03234762294639492,0.817397176461138,0.0385887099664203,0.659837373915014,0.743474655821194,0.18005792317147656,0.11196862222645242,0.8155257622754462,0.7034951013180792,-0.2703817946365791,0.7134296607605436,-0.08063104199391291,0.6140757914328414,-0.22046391681560348,0.7468446165414319,0.6849352267033005,0.7694613388711361,0.7912427475584879,0.8746529941913697,0.7119323137194777,0.7993327036880762,0.019536398049508335,0.5123850698914324,-0.38822390284247776,0.3828787977217972,0.7475693821442986,0.4154712120080008,0.8733702380572249,0.5846794934311081,-0.23232109218046249,0.8326965295342427,-0.050611096504604394,0.12165833736992815,0.7307225477410436,0.7675278156503346,0.4615177353441034,0.281387570833991,-0.3194891887026888,0.5334556364917197,0.4374921317170535,0.635856550166192,0.6925199502642134,0.6853348760913209,-0.3262878698054378,0.3192958292433207,0.8219831389580726,0.27122478368994457,0.08821194525480906,-0.4211150105798369,0.0783212487467738,0.7302671371290117,-0.15166694749190304,0.4136457319176906,0.7431572302068927,0.43812478184845627,-0.16528210038991215,0.7970054719877129,0.8904743013028446,0.7734512307347461,-0.35492612958746855,-0.40566222530879187,0.7964370040036189,0.33492588955033775,0.3265262765910928,0.7751353259465711,0.9579990246333819,-0.10365618227935791,0.8192164923586169,-0.017499986425734287,0.674040561993277,0.844670327651551,0.5282950212577494,0.47077819637421436,0.4992568623378593,0.540983897306231,0.8482138564937032,0.48117237337183594,0.7673967884170726,0.5666041177678225,0.8113550577132606,-0.000661493331186423,0.722988845327298
Cerebellum_Crus2_L,-0.2482890393852603,-0.0007228220298647806,0.29590036274136566,-0.23481748941358493,0.114076193817941,0.05677869376913615,0.20644983701117214,-0.03591927300064398,0.06819136971673756,0.0011992054081354734,0.019033869082371774,0.06481362792756706,-0.10335853927083982,-0.1891330625283676,-0.18468475210254107,0.010397600201133353,-0.03749204078642244,0.3141883870871841,0.5182046826492103,0.07632854132075922,-0.040660764428558,0.29869041653397055,-0.1410792434289373,0.23013475379106027,-0.06343043816962105,-0.18398632055677056,1.0,0.11491112998440915,-0.15622642148922833,-0.10366647750468275,0.009793396646896057,0.04858311004355759,-0.10025942025350373,-0.1267482392713449,-0.0517252841203715,0.019309159580384632,-0.0646011310263869,0.04816956823113384,0.13895563254888796,0.01743002199992764,-0.06839716010655902,-0.1270662534698762,0.0012129023587313817,-0.21344235910709686,-0.07777641098029413,-0.21472329571161916,-0.1351197405032594,0.1658634429262824,0.06222422845809467,-0.18659524797618787,-0.2525889910200383,0.0945292618617173,-0.14161633711091717,-0.030426623382306842,-0.030172069730455275,-0.12575576789934867,0.014652239585138232,-0.19563370579312767,-0.35038938528332964,-0.04603956592315258,-0.05790635970476266,0.27325787548278924,-0.1697219120158374,-0.27567428534479343,-0.22879153746403336,-0.18029233151907637,-0.21705523587789677,0.10031006915876767,-0.049489461353696654,-0.16524757240926172,-0.013095493359082392,-0.11672832615736581,-0.06568271721611413,-0.5063698622246804,0.032524742790270234,0.13013166662206105,-0.1802867676899548,0.07095333147900713,-0.013872080539743056,-0.16032569436040053,0.05620152133995883,0.07139681593955634,-0.11882107224489331,0.019925766683030494,-0.2531287583272437,0.06165495002277536,0.1587717448026359,-0.20243090766674926,-0.13754910168130208,-0.1169639496706391,-0.3740153076750768,-0.0963993085718191,-0.3380425728570417,0.25985670744201667,-0.0029991781318384554,-0.003929685679704354,-0.17635978111098857,0.050391996077159856,0.1533236312374627,-0.1054205549569208,-0.001116867155999647,-0.35210781389108425,-0.25305656689540085,-0.13903145336644523,-0.02693469546173118,-0.16634795646661477,-0.38985249250524284,-0.08564826259873015,-0.21605249774679663,-0.16897239937924283,-0.15852936487705613,0.20223506897618507,-0.1545799832195704,-0.23064276924181254,-0.1815087369846949,-0.17139285153418138,-0.16324089519735052,-0.03880386854067613,0.27489138201142793,-0.2337250885741928
Frontal_Sup_Medial_R,0.5489351140835067,0.05626500240954291,0.5454700013203508,0.7991411154112263,-0.31843640628638825,-0.627881714004165,0.7398215954367864,0.7903590166019214,-0.6015626059308691,-0.40050253813557996,0.018243241072271564,-0.3742849598031438,0.4010515937881846,0.6130567973105677,0.7801409584537098,0.9078115043730705,-0.5452408622341176,-0.5795326878881045,0.38369597967145,0.6555121845050504,0.15774807400599317,0.47629142066457186,0.1645683118138792,0.354356629388485,0.6716672441427058,0.6663710916497303,0.11491112998440915,1.0,0.84308665205644,0.691770121686333,0.19474738063612404,-0.4365583541489051,0.5628776775559131,-0.627747921475668,-0.5738047951211043,0.7708556947088104,0.5166989766565426,-0.11646893581380388,0.3361709974384815,0.7080677602391957,-0.21539792583404138,0.5289105180039428,0.6410663774800923,-0.08559547031887765,-0.1713207496011693,0.7865882282118739,0.6885620882559125,-0.5652600659305769,0.7436725476768148,-0.5050945228680359,0.7590135079515906,-0.5364441144814571,0.7843786223620535,0.5849884302656003,0.7928978449161204,0.4170888054014688,0.7141279114498387,0.4376104972086122,0.7086300191729356,-0.09395534335686748,0.26275670444426097,-0.5376387990284847,0.026777680922614094,0.6067939454928951,0.2766562190723638,0.818197499886071,0.5551889423451202,-0.485446140772895,0.9049710976297762,-0.48267738848925795,0.24227455277913695,0.7090667470404295,0.748187571090081,0.029740361883848727,0.22300960223107608,-0.5084741640220487,0.2901391308524965,0.5380549008297559,0.5095533684003446,0.7355245473783995,0.4700315619053839,-0.2495270718970443,0.3051120905479858,0.5332803135416493,0.028982479594480064,0.37831886627019307,-0.5157875821448341,-0.03319323936814453,0.8050235710146149,-0.3341309582701563,0.2315400715739966,0.8045702889760475,0.15720984432121116,0.03919582541826496,0.6506473799826132,0.7712628251536532,0.541061371489206,-0.5810312460861901,-0.6205055805607428,0.6419718002652967,0.5487845951763113,0.07436219256515203,0.7484274993798097,0.699656117260544,-0.4871292515218213,0.7917186013485191,-0.2346337297798642,0.5348680851702717,0.7641418461827136,0.23359504144507381,0.38697171161549904,0.37746084574476696,0.58608460510137,0.801316503685631,0.41091791392213245,0.8053015978357024,0.5096389980780648,0.7565191522497644,-0.14540266856419543,0.601595971103811
Putamen_L,0.7632728132668191,0.015391108202590953,0.4962844740231155,0.938642399676707,-0.4717199653870053,-0.7160940489875407,0.673509230939305,0.7867959841756524,-0.6256985884597408,-0.4157621389809954,-0.09250418016768344,-0.519222237614601,0.39636959566965346,0.789414022966336,0.8864761301681205,0.8880677294814295,-0.5202144504631165,-0.7049177948648129,0.0774203490924307,0.61438257721073,0.13588764183539426,0.24975676510144795,0.3052229457873603,0.2957119735756601,0.6668889168050343,0.7879248730720773,-0.15622642148922833,0.84308665205644,1.0,0.7786350257140275,0.08761802655410254,-0.5370958823615949,0.5152790354694301,-0.5891975069042581,-0.5622128451896085,0.8098182727178165,0.489401253892978,-0.2518679149097454,0.19618263497624336,0.6951760991100882,-0.11131791817925331,0.6152879647199612,0.7000850294143259,-0.025396017568467807,-0.1835599499501165,0.8635993299686996,0.7038993133438923,-0.6694763859294813,0.7449588822673072,-0.46436185507334427,0.828552120571053,-0.638647754229248,0.8753729632128991,0.5476632364320257,0.801103004528414,0.49173135949034535,0.7035495363334087,0.6218749153914191,0.9040430903626977,-0.18506894007636526,0.29249913929019944,-0.6936252092273117,-0.0018164152566995534,0.7397624657066832,0.2994332871727265,0.9051036559412434,0.7093674286148078,-0.6083657200351635,0.9206088816497524,-0.31563642941573855,0.22478977820671064,0.6973201042194219,0.8584490099852148,0.293674472719321,0.09319522356284815,-0.669549746505661,0.3136744929134681,0.6016582246928752,0.4429039291677062,0.8876428158361589,0.4295508422898715,-0.5121649542354564,0.1683786337631671,0.5929968425996526,0.1023986915815127,0.19768970842080036,-0.5906956223086475,0.06734192434132169,0.9143552591844561,-0.24576827626650233,0.47251775838646787,0.847867634518739,0.21435639559374497,-0.10961389848685142,0.7200291816500644,0.7966585035902861,0.7063213861208848,-0.6761840400081188,-0.7485043706907093,0.7406117910445833,0.5545558611681968,0.2565699253258462,0.8271527802370261,0.7659256743731934,-0.46439774059978245,0.8331442500709265,-0.11731973068165097,0.4648284309066688,0.8722602839903165,0.2814557425290798,0.3773823337559983,0.23567516299903077,0.5414280891043671,0.9120750954172487,0.5185141713931803,0.8680644506157669,0.6201114636034298,0.817686394897874,-0.3367390962102751,0.6364150795963095
Supp_Motor_Area_L,0.8085311128579743,0.07996790713532702,0.7491794041252093,0.6893997643306066,-0.1858447832363309,-0.2688112393987004,0.36926575499572856,0.9428236772554083,-0.16377826156723216,0.07965387216791799,0.2441541305270838,-0.1536992203898948,0.2983002217709173,0.6096866199518391,0.6722322128868604,0.899049135490407,-0.03267288779818914,-0.4045186851440658,0.01339759219341863,0.699187746214287,0.45166009215265435,0.2177891742587675,0.36787988178749015,0.23665866766884264,0.8447429433277001,0.9180366816466172,-0.10366647750468275,0.691770121686333,0.7786350257140275,1.0,0.46232930998639454,-0.1140000927391251,0.6818370951158593,-0.16459674277521733,-0.18386526936563388,0.6282378339829472,0.42636491726236314,-0.18679962458556099,0.04157338354311461,0.8753674586641488,0.05217009590389666,0.6827556570644692,0.7498946347890357,0.182361830683091,0.23442240105321227,0.780806469418102,0.717999768878042,-0.19573720868147446,0.8174534223132237,-0.02402059452553649,0.5865435097635339,-0.12734157250100384,0.7448957692390523,0.7168240399380389,0.8105191529116682,0.7924505933689107,0.9444214968679113,0.7416018579285518,0.7938651217107308,-0.0021790255959995624,0.5684283511810773,-0.2659152733818632,0.46912682691762253,0.7662727994676043,0.4015325590924985,0.8263819808824676,0.5550319469775368,-0.16072702370702963,0.8597446364930603,0.031048420006509474,0.12429348546621313,0.7531547117318071,0.8257942999052454,0.5066635387864594,0.32374002707001837,-0.22153961353385174,0.5511782982277803,0.3461921460764156,0.7009259148491127,0.6499291500967541,0.6850598929891613,-0.26526241948244594,0.3965885662998059,0.8174798922566809,0.33336741935168956,0.00023224841941902116,-0.3708133468556164,0.16083742018033684,0.7201014014389668,-0.14945519989166361,0.4488770328441739,0.8154985046109752,0.42214854672335694,-0.13418432983317105,0.7568590570053667,0.9568594291883468,0.7973281443014197,-0.25384643198582024,-0.29866141609017494,0.80610792798517,0.33247476556958416,0.21987320004828023,0.7994205061754511,0.9278768853960955,-0.044615766884156194,0.8110870239687417,-0.08836156531236372,0.7332662410571545,0.8773986723546027,0.4700422870059041,0.399399377034213,0.5801307748908013,0.5536771709553908,0.8437897318620828,0.5019425875358686,0.7498754668167323,0.5758322821817629,0.8535139698438065,0.010768207074798737,0.7378500521326691
SupraMarginal_R,0.27740170195761776,0.15133420477273507,0.3705266425138326,0.029130103023655263,0.5284270405004939,0.4222861853268047,0.08860373279292832,0.3979544311875627,0.24550147923079021,0.35701005138554676,0.2388433836306155,0.7189946460597471,0.22917041171846886,-0.00753086946940243,0.0026695609789641203,0.3399744522456871,0.31159552219892905,0.14137822957899335,0.1403243327097228,0.34275893258070866,0.4269867914597182,0.34939822130895754,0.4632428309726823,0.1453302997737944,0.3461254957071313,0.42539908695305434,0.009793396646896057,0.19474738063612404,0.08761802655410254,0.46232930998639454,1.0,0.37710849631448234,0.445535655851633,0.09495332353828886,0.2116343468549211,-0.03899176853265156,0.08273742581527574,0.18075963476193715,-0.004574320197539534,0.640719728917001,0.09419813149530258,0.0423402481126276,0.23954025690114145,0.35543086763949966,0.13482887392670745,0.12062503219536401,0.28135794639118766,0.18954791160864407,0.37363344089845657,0.16503013605338068,-0.06799726185346357,0.3053531176148697,0.062228798864852476,0.7393855154682002,0.29838829066847733,0.5465048518858848,0.5867326872594705,0.09679380832356116,0.14891773788101498,0.6183797959938016,0.4920408327420935,0.2547812432929625,0.4653550751044005,0.3262203862595775,0.21867581534667144,0.2629328497981318,0.1293333143154953,0.5265316654668317,0.2843287272559062,0.11600502926004058,0.21053819904518375,0.6823314210422677,0.16662953977885298,0.28760488919385857,0.2804428904086348,0.2507242344725358,0.5199505813934214,0.1172515394238866,0.4796882152762263,-0.039325442777273636,0.6907591234297984,0.24634522052431218,0.3844624091988471,0.4996155095745346,0.275337165522633,0.0877679543797692,0.1619650225799206,0.14131595946819267,0.05342014273084387,-0.023702262768418775,-0.2702250041313755,0.2855795519807315,0.8066210720067554,0.03156729614846975,0.5201071269805547,0.38356504668473573,0.2532796667786551,0.13663061036034335,0.17091546463939272,0.19439361943809225,-0.04161357117215836,0.09341063927221147,0.20263580326911454,0.44214641224432494,0.20624215461790554,0.2052555748848975,0.03395511360583889,0.3393727596183129,0.2517658922046207,0.4629064344288084,0.6647010160971606,0.5286089872312297,0.3624174113452325,0.15958989552904224,0.2527656786422865,0.1161624947685157,0.2163176262903387,0.30966969732106797,0.37898950122867997,0.20426932947934898
SN_pc_R,-0.1572944723097507,-0.14616997987971664,0.03370226569522835,-0.6461889112105552,0.5712489408465992,0.7336058738829659,-0.6019893590225067,-0.13890627211969545,0.7596772301216265,0.7881103651589281,0.40291428710618815,0.6116279134781584,-0.11989106199839801,-0.5084659130454029,-0.6477084551133524,-0.33098892156524146,0.8318326281838542,0.6876196896969365,-0.06028801670275217,-0.025628266708131058,0.5254749895283677,-0.008328839108628711,-0.03988753498875828,-0.08267184139911535,-0.04228800092387223,-0.16299208653208422,0.04858311004355759,-0.4365583541489051,-0.5370958823615949,-0.1140000927391251,0.37710849631448234,1.0,-0.051366181074410266,0.7066459358099999,0.7198420785064196,-0.5354766971576475,-0.17762344601126182,0.37203331941524626,-0.3069637248111922,-0.15072180768197918,0.2983162774291088,-0.2856331731449704,-0.2511921200085004,0.2431656185471654,0.5194910389438973,-0.3803713822041498,-0.128669540402349,0.7291670750124406,-0.059685435639033675,0.6815798030425623,-0.5369464149678997,0.8306928438838661,-0.5438575164706551,-0.06332851767720306,-0.260945658501426,0.10709268152903108,-0.04888034602856884,-0.11169099494751104,-0.45656783917299476,0.30134530610485494,0.08831048925144674,0.7562037833024553,0.48649908300965145,-0.2008676843464499,0.13106927829153955,-0.38157715631952505,-0.4407534999761517,0.7482710104532547,-0.4017046488222191,0.5732063950935723,-0.09906167125402979,-0.2180485661706183,-0.25465012152884686,0.27845688278369285,0.41804096050406125,0.7441076701815639,0.3027787153927151,-0.4463580096910061,0.21155537985714756,-0.5927397928329516,0.12691121728973212,0.4291579013364048,0.03894829317259579,0.0705465470614741,0.32381561761552813,-0.3376702124478313,0.584799129867332,0.22754201267125004,-0.6277401694142144,0.26573764576706993,-0.2688199308314414,-0.35548534894072603,0.1709800617651309,0.07596294465863412,-0.22689238771761847,-0.22350502004540618,-0.07720520509301307,0.8068494863349555,0.7455972399037839,-0.18129825276411868,-0.35002749109669695,0.006172669226485443,-0.389281996993405,-0.12167874752052482,0.6549886548151095,-0.3202536123214197,0.10878978784824177,0.038812018950320895,-0.31209541889867987,0.2686665432891837,-0.06522257065273687,0.33779432920334984,-0.20470058906079622,-0.38225849892051855,-0.11371231214187767,-0.4851009128449271,-0.19296847571808828,-0.16223339705467935,0.6142246137065857,-0.18069126270120833
