,Thal_MGN_R,SN_pr_R,OFCmed_R,OFCpost_L,Thal_PuM_R,N_Acc_L,Pallidum_L,Precuneus_L,Frontal_Sup_Medial_L,Thal_PuI_L,Rectus_R,Cuneus_L,Rolandic_Oper_R,Cuneus_R,Vermis_6,Lingual_L,Thal_PuL_L,Temporal_Sup_L,Parietal_Inf_R,Lingual_R,SupraMarginal_L,Thal_PuI_R,Cerebellum_6_R,Cerebellum_10_R,Cingulate_Mid_R,Cerebellum_Crus1_R,Angular_L,Frontal_Mid_2_R,N_Acc_R,OFClat_R,Frontal_Mid_2_L,Occipital_Sup_R,Precentral_R,Supp_Motor_Area_L,Occipital_Inf_R,Frontal_Inf_Orb_2_R,Vermis_7,Cerebellum_7b_R,Thal_PuM_L,ACC_sup_R,Cingulate_Post_L,Temporal_Sup_R,Thal_IL_L,Thal_MDm_L,Thal_PuL_R,Vermis_3,ACC_sub_L,Temporal_Pole_Sup_R,Cerebellum_Crus2_R,Thal_VA_R,Temporal_Pole_Mid_L,Fusiform_L,Thal_LP_R,Frontal_Med_Orb_L,Parietal_Sup_R,Cingulate_Post_R,Thal_PuA_R,SN_pr_L,VTA_L,Thal_LP_L,Insula_L,Cerebellum_9_R,Red_N_L,Putamen_R,Thal_LGN_R,Calcarine_L,Occipital_Mid_R,Raphe_D,SN_pc_R,Frontal_Sup_2_R,Caudate_R,SN_pc_L,Precentral_L,Paracentral_Lobule_L,Paracentral_Lobule_R,Temporal_Mid_L,Thal_MGN_L,Thal_MDl_L,Temporal_Pole_Mid_R,Frontal_Inf_Tri_R,Temporal_Inf_R,Cerebellum_8_R,Parietal_Sup_L,Vermis_8,Fusiform_R,Cerebellum_4_5_R,Thal_VL_R,Hippocampus_R,ACC_pre_L,Insula_R,Cerebellum_7b_L,ACC_sub_R,ACC_sup_L,Cerebellum_3_L,Precuneus_R,Frontal_Inf_Orb_2_L,Cerebellum_10_L,Thal_PuA_L,Postcentral_R,Heschl_L,ACC_pre_R,Thal_LGN_L,Amygdala_R,Postcentral_L,Olfactory_R,VTA_R,Supp_Motor_Area_R,Pallidum_R,Cingulate_Mid_L,Cerebellum_Crus1_L,Frontal_Inf_Oper_L,Cerebellum_9_L,OFClat_L,Cerebellum_6_L,Hippocampus_L,Calcarine_R,ParaHippocampal_L,Temporal_Inf_L,Thal_Re_L,Cerebellum_8_L,Rolandic_Oper_L,Thal_AV_L,OFCpost_R,OFCmed_L,Red_N_R,Frontal_Med_Orb_R,Angular_R,Caudate_L,Thal_VPL_L,Thal_VPL_R,Occipital_Mid_L,Occipital_Inf_L,Cerebellum_3_R,SupraMarginal_R,Thal_VL_L
Cerebellum_10_R,0.41508152491807987,0.27146092355483203,0.22035287369111348,0.35704523295306234,0.11968107879728553,0.228333407285647,0.3256768999761865,0.5219719315262582,0.3239854573077398,0.1609571341944044,0.17688769550842615,0.595237200794893,0.4884188045507976,0.12958098077393412,0.603264572041685,0.6160746663893036,0.36169262345438474,0.5704368969116446,0.04601494039065347,0.5771398214522437,0.20019456976588848,0.24685201982072624,0.7046912629949232,1.0,0.5379577239411902,0.6334266318943279,0.11051295308419234,0.28309663865058965,0.3540536917981544,0.4458933928891123,0.30352122851212915,0.1341927414153401,0.39499140126012683,0.4114930915939529,0.2031018572503839,0.5185288755683112,0.5579345275715729,0.42112434693561507,0.37846925709143686,0.3262699261920538,0.5097483886150496,0.5651396733867421,0.05220497638512866,0.3316435893268273,0.3133750938940445,0.16230035847280438,0.4539480145674592,0.5665724558123029,0.4907251553788427,0.18483638776386518,0.5394603435978127,0.36808044927448047,0.40345951402702324,0.39218223072745584,-0.05425518082673172,0.5945311189526158,0.02213388507603374,0.2156507207240833,-0.20578520198953343,0.5295739717691489,0.42361189413936473,0.646190944818996,0.11999796548457994,0.17126543942827552,-0.002646624360063614,0.539295902244042,-0.02385200698055032,0.16450736937505822,0.30867068730672537,0.3406712050546596,0.3771481615216095,0.25493874451146803,0.5026623568314071,-0.10563846439534326,-0.011389425317023581,0.5386548180320998,0.0037996529907649242,0.2988810211922774,0.5321254140147543,0.39561467546846407,0.23595302560318787,0.5440736556868893,0.272062275797481,0.43642958362589074,0.5841575749740003,0.45433686620196145,0.3577527808532823,0.20772601092477536,0.34971744034073077,0.5770772836223781,0.5164370582569474,0.5196314956031185,0.48459321508637937,0.2477408738959147,0.5536018522110939,0.44106943482595923,0.5996629772978257,0.3628581013253159,0.3471427964353408,0.4051146961725621,0.3700251804222481,0.1733732829124661,0.1829183390115039,0.32441730587485607,0.23924581331065614,0.3585044610414592,0.39598961761926027,0.06396805443736545,0.5265557709867306,0.6202165768090421,0.4555103795158598,0.7296221641122889,0.4817403208464563,0.7039191349323939,0.5077639716466418,0.5671248402639236,0.23009986594377954,0.35059002842738296,0.21801387759407848,0.5377211667294455,0.4435627890758213,0.019600713675526706,0.44105326537531253,0.2197830598653343,0.22748051097881455,0.3868580062557496,0.16864453844088595,0.4178789047694163,0.210261489214848,0.1632379275051512,0.21029246959753475,0.04769510922616005,0.19754578581674317,0.3613492470133698,0.1424023963743167
Cingulate_Mid_R,0.05101587962350416,0.26860539208763223,0.2583345099020629,0.4156565487849286,0.2605643147400553,0.15470391711281448,0.18413967973260234,0.7934645642575978,0.6846499111554087,0.04768709013153025,0.14287586572832214,0.6745090785722091,0.8735511578228933,0.24269908357804215,0.5956409915651719,0.615892130784349,0.10727458996567665,0.8131109363675287,-0.1069165324484701,0.5922974713463444,0.324425045259139,0.1973089665072555,0.6987466455624683,0.5379577239411902,1.0,0.7334058458950955,-0.16126732871153424,0.6465023842612682,0.5928992421634491,0.5564337387505008,0.5608301393576587,-0.049555406928028206,0.7361859030483899,0.7303018404740566,-0.01569362440301028,0.5933388796587314,0.3311237111059243,0.5723675190611128,0.5585303392244753,0.5540966545664076,0.8494336619670829,0.8114759131253596,-0.30027757021076235,0.3788949157932689,0.5827106628056745,0.41781896610710323,0.47493916787548474,0.7681813880097107,0.5645147248335867,0.06747945109182232,0.562623954269189,0.41003818088544247,0.4053091272734576,0.5076308182814064,0.0709070564572929,0.8949715801118283,-0.053062446698922204,0.20012079611384176,-0.137072801476653,0.8137854529338119,0.763810824721603,0.6582143921657427,-0.12435454725852704,0.019933447405055583,-0.15746088286548018,0.6790730154730257,0.00476284565722146,0.28304294475450087,0.357865573079519,0.6978897482429556,0.2964863502793457,0.21450923946795833,0.6935738605969386,-0.16850194993441875,-0.11646108252868871,0.6533692054167424,-0.10749847385642847,0.1655664098632095,0.5897883819079466,0.7161715476823888,0.2902875935902282,0.6935053939753019,0.04641517005125377,0.3433219708916583,0.5523832163989136,0.6343679051623013,0.28307733670339885,0.15750624341529665,0.4627758695607422,0.7646280105254118,0.6829010912881386,0.4072622817327639,0.7392634985365293,0.32383107959871366,0.8141721190373996,0.5920599915837313,0.45394214077312744,0.48404293341991983,0.7282667031993949,0.7498098072557754,0.5946578238046,0.20771011918566176,-0.07098135876367548,0.4988589959561134,0.11142388322834329,0.6366623595439749,0.6666926093540713,-0.17546265317808254,0.9760296404157556,0.6878477389236624,0.7452369743208945,0.6967163934558815,0.7738521995602153,0.6354654938852152,0.5267669836540332,0.708301172093339,-0.00033130555974532263,0.6028469816757726,-0.12344918667034945,0.7136761660591551,0.8545127169827144,-0.21236784354755256,0.37436095711832756,0.4644178015081748,0.18936052284407298,0.435522372127694,-0.11309223161223785,0.07476309395072141,0.04801224772311681,0.1586693746175383,0.2149581540658207,0.1812514038172245,0.4026762889236237,0.6811692163939184,-0.1988964331401611
Cerebellum_Crus1_R,0.07887342238758767,0.3919934942767187,0.3223195143670041,0.4517792570910874,0.3410141784751574,0.09888931930192707,0.25335960156655174,0.7761804688699558,0.6464170764906746,0.21152159988726474,0.222726555704439,0.6451667316458569,0.603710110098565,0.15967732325355166,0.7005409334186753,0.7498266192952519,0.21724110617363118,0.7203427799531832,-0.11456906947103739,0.7219112204797146,0.43827782937932785,0.09847937858505583,0.8661713978806891,0.6334266318943279,0.7334058458950955,1.0,-0.020365879221006543,0.422158277574586,0.5406385720576342,0.4583256452082323,0.5165112230290528,-0.09519622413559024,0.4285666908398484,0.6104455025261236,0.08953461199620205,0.5481192242003213,0.6425054622784822,0.7847105678827144,0.5579260792746993,0.45670161001392356,0.7651453426862046,0.7321279993840925,0.015109913202577301,0.3305878646338511,0.5564879781142805,0.4086510574015277,0.3123274354878212,0.6220229056223987,0.8811233254070276,0.19321599283726784,0.4960830756998335,0.571341511700309,0.5087054037272557,0.45057961117037093,-0.005177850528688537,0.7882850757281915,0.040750183120326765,0.1607826188347746,-0.08590230282322989,0.6503625191929757,0.5452644614394326,0.7966412352723747,0.16776328206145427,0.16367968895587318,-0.03765380224830752,0.762708474346152,0.09144141114972026,0.16750768945558459,0.4132615099628469,0.6098420556214775,0.4217434182276373,0.2970605950905896,0.6278803933572217,-0.17028650988533803,0.08546846201461172,0.6101485329544565,0.12115453141695441,0.31375590107416,0.6774343766972223,0.5492265230366441,0.46662101426642527,0.848755029430992,0.1508295403878254,0.5761544400320332,0.8337715262102182,0.6677660592390714,0.35490220559791513,0.33135403078602055,0.5089431960590175,0.6528851074602691,0.7497642795927102,0.4583317704233549,0.6382155007132143,0.5211534832626827,0.7498665083070203,0.5291988940610954,0.473492111294168,0.5163104021397772,0.395685897520619,0.5633360712317034,0.544021301768583,0.4238345225904362,0.11668886945657947,0.5136182806340447,0.34998026085293815,0.6538505708805212,0.6086287061025523,0.01636471794265375,0.761320428894713,0.7902144915263112,0.65394899585253,0.8071904192055019,0.5924399392074521,0.785438811012423,0.5707313950332576,0.8291489970654939,0.2797016138350376,0.46192501713708123,0.1485060819130252,0.782298490238153,0.6001104358176899,0.005193869432859747,0.3511697516122311,0.39713724708793485,0.20671114756920916,0.3822031313602818,0.005118044087584703,0.24637468455671255,0.2843668381930889,0.24824309464647176,0.3205200596065553,0.2669340842531326,0.4214327828306737,0.3690077506547272,0.12457550470372643
Angular_L,0.3466915867025044,-0.013561946420712697,-0.24520130184012814,0.14698104400577028,-0.024181532352140028,-0.013945868904362228,0.08119928047242221,-0.12620557834063031,-0.15771520945386083,0.20684765556991552,0.07726865622181497,0.13406552404708313,-0.06755579816904694,-0.04877124201457278,-0.03395289308703337,-0.040231680645987936,0.1582691098236279,-0.025594660217966737,-0.06274265599875578,-0.04380401744890204,0.43393527670636795,0.0018011484686916337,0.018950899094729974,0.11051295308419234,-0.16126732871153424,-0.020365879221006543,1.0,-0.4350452722796821,-0.06402885845687353,0.06965202546777409,0.08823598966507147,0.2965686919527077,-0.3740603162867157,-0.07382352350770902,0.08401746181498884,0.1323722160703437,0.10584776896814053,-0.049867203915999046,-0.0791954840299495,0.07114427620552376,-0.18309927050905897,-0.11207352468551866,0.42522835279493393,-0.02605135365425671,-0.04189890742786053,-0.21060113256628785,-0.0002450098131227405,-0.0032849814222415414,0.030397649340691422,0.187343600862436,-0.17709829257445742,-0.09555518070355509,0.13715134405612217,0.03716077545735633,0.030427983239789715,-0.19692058988320835,0.08575087605043706,-0.11299761687247709,-0.11602280174102102,-0.023685184359084187,-0.0061983762176784606,0.02785682267943637,0.21045064116229303,0.29645160909860485,0.18632244508499785,-0.10210099582818927,0.1332915595747668,-0.09786275469754836,-0.0742161661754271,-0.3005909796276622,0.12611270612481354,0.04360195364413854,0.25627023445314695,0.2048906856029269,-0.02392316984556227,0.04137089143730412,0.23178426105563824,0.1516334689900605,0.015923160070816872,-0.19867172106846712,0.2574273295426435,-0.052123043344597254,0.40124791180043595,0.07184591103968302,-0.010026244172842922,-0.15982886317560943,0.12910450623395256,0.1488729193275962,0.12397635513438071,-0.03082060639384298,-0.32346620478424404,-0.023288183262466535,-0.06855189041748153,-0.16626510152724114,-0.09865331969923408,0.10237456323671362,-0.04308812681075273,0.021477985216792395,-0.2885772123327527,-0.13317805971233992,-0.010113591980656044,0.14084107591055295,0.2016112119026778,0.32784838331435934,0.17224765501290729,-0.1902180068573355,-0.1705941747605706,0.2631642372860287,-0.11516883202500437,-0.23917936889591926,0.04015029095728468,0.014138433437909137,-0.1374402622183304,-0.03445463543896271,0.03601973924004354,-0.07964653440177775,0.2838242468043797,-0.36848600726499975,0.18955258144522888,-0.18979909300890585,-0.08758807891631262,0.22002066709438056,0.14747767510473553,-0.36691313520883223,-0.01953889104265977,0.0958922395272953,0.40449126835734434,0.07911436612878084,0.05347855776357095,0.02866711891894675,0.14512714995528522,-0.3165149453924427,-0.24210997540656137,-0.2852923292580156,0.3646648400778201
Frontal_Mid_2_R,-0.09214745005047044,0.21517097528575604,0.5226837763456603,0.3697303125359429,0.32606884011010145,0.18772534366205865,0.10324551740609031,0.5570174463345834,0.5803400921019278,-0.0855682052986056,0.195986908333957,0.38278018126967084,0.49474847966215774,0.49736855860416224,0.3038251813176649,0.48249847142357233,-0.05682323985913351,0.5022592621570007,-0.10764099603978976,0.46217471388230275,-0.0541434155660958,0.2538434994158318,0.39924175064074763,0.28309663865058965,0.6465023842612682,0.422158277574586,-0.4350452722796821,1.0,0.31108845633837434,0.5828667597763277,0.32501498361882103,-0.06923881337287445,0.7467382463393916,0.6190072653375015,0.06923275835935327,0.5151105513673078,0.16528601536603527,0.2356165457130176,0.29885012873033356,0.5161560508527735,0.568283853012181,0.6632731829535707,-0.16966578988385156,0.3159324149071001,0.3621978808333462,0.3837557246005596,0.4964175697649713,0.506877389106328,0.19952890640989057,0.16051841976869544,0.5037142307178903,0.4433160416976234,0.2100964077966586,0.3785080223272776,0.028355044431808255,0.6024743068111663,0.025583452219542113,0.13952784795288953,-0.0017247276687980132,0.4400498692054007,0.552590588481157,0.36937935484430995,-0.03528038254875136,-0.04842796069837206,0.11891730734611006,0.5319511147983316,0.05563627218844652,0.20198509812730844,0.41358850469942454,0.8300161163564417,0.30493635934764723,0.23491190890553806,0.20737115241616005,-0.21351465765480715,-0.1281765965123295,0.44794511767763434,-0.026924425253160716,0.13724946344227162,0.34705313214527417,0.7451320526903743,0.038602553364211124,0.356634413255814,-0.09810880130112466,0.1427625967196632,0.4193625807205465,0.41804284618910176,0.21287173432858159,0.19906620683405957,0.4177616468400147,0.5568187037862917,0.5828730863173305,0.4836261822420454,0.5161756022842601,0.32373824699945447,0.6476760454613684,0.4487115547161018,0.29786632478277836,0.12815899796912372,0.6889755242785675,0.5380924195657285,0.6113786162458116,0.0396942961500233,0.004863654825360709,0.052926465329394635,0.12804503008602156,0.3769986709745998,0.6809623062248638,-0.022327177395033135,0.6104250685028886,0.5603045602765562,0.3986737637570528,0.4135816814283453,0.5407979327320024,0.44693300374238215,0.4306995311160586,0.5198085241354546,-0.031693018069083985,0.6149451921632337,-0.023917620713199226,0.4949966906867499,0.5243732800819614,-0.0648379582697883,0.3725163276599807,0.546301972562419,0.2885003217164783,0.2789647169533481,-0.2612637768658054,0.11812784394729055,0.05408988277285997,0.28934668511465916,0.2015829451068009,0.44774078839103804,0.3935132711102605,0.7011580644994201,-0.08844988342759108
N_Acc_R,0.2778056579056566,0.6205999156120222,0.3309484888848881,0.3322972059030668,0.3806933259854984,0.6029646824223261,0.5385208094182194,0.6017866909718091,0.646632394961183,0.312609924942713,0.3875327237121803,0.554458341848346,0.5704620861232058,-0.05384881998928524,0.4639707498430712,0.5044645966340573,0.21777374168076674,0.5753428608815352,0.08320729299457136,0.5438223183681631,0.1967713586893741,0.3490023256446147,0.611621134792988,0.3540536917981544,0.5928992421634491,0.5406385720576342,-0.06402885845687353,0.31108845633837434,1.0,0.33093830087663983,0.5636833143772862,-0.09928060503358246,0.19215284740578453,0.4027241941615939,-0.1733303817747846,0.384131091243809,0.3628694469760959,0.6263127048002916,0.6157320100671771,0.49260832667099674,0.7257226570161646,0.4031952870138762,-0.25868631910809725,0.4959946942735024,0.5440318849943641,0.4897886363333542,0.28014535039439714,0.4687428497520497,0.6070272929875726,0.08546532885723115,0.5632209636596275,0.465690282287719,0.48908940511604065,0.6862026628215658,0.10424263327946336,0.6587980031625128,0.2996977540069143,0.7157548747221946,0.11670240045835245,0.5235522412974963,0.5551553416976148,0.7059041426352002,-0.19231398509724165,0.36796702527115577,-0.24780184670055871,0.5992383321449762,-0.02683716602883085,0.3965938226616567,0.36008230341764863,0.5454098609903105,0.2564921365691002,0.5992292773741937,0.531449651543555,-0.0955795943969087,-0.0243620095477331,0.6204678885467553,0.19432842501778594,0.037680034243555635,0.565298625902324,0.5398341193187955,0.4704711407632647,0.6707687254944221,0.10675920525083772,0.5334586659858278,0.5681880828115236,0.6590941929756567,0.43518032311169863,0.4312018580593757,0.5473584423470141,0.5480345345040508,0.5607390049200321,0.19928321401830473,0.6647266014742895,0.3683748888658854,0.5574081060953161,0.45377984408562005,0.5661472713863194,0.586857405672623,0.15571827224383242,0.4849467335625663,0.5989487182699559,0.40959894656042345,0.19561630651587397,0.37431018725674886,0.5476271737361713,0.6274693661569337,0.33391716671311206,0.03987403892499257,0.6433415734629297,0.5166028543572143,0.6199403493784745,0.6709011630215096,0.6380793247677794,0.6075086968006793,0.5668502645644471,0.5572364003537714,0.4606216003006772,0.5380833411077802,-0.2031651186456714,0.6689907000075169,0.5072978862773622,-0.21879383419829687,0.4177148682140135,0.4359478248066231,0.4443771946275598,0.6668019239406554,-0.1257396989134201,0.2490372708503294,0.28870524412048126,0.3145129769571401,0.18402552040947118,0.12197260426180591,0.493330937276402,0.11045211475320722,-0.021394103407712084
OFClat_R,0.16112021437185206,0.3440914848397536,0.41932604012076463,0.7154679271735914,0.2972740730689446,0.12097447092545562,0.21033767085941088,0.41726099773696307,0.4014470147977288,0.04909480484844186,0.3010859124629425,0.5356977965490531,0.4995701444375522,0.3048559449730402,0.33098478699270684,0.43889997749762727,0.0984393639970576,0.5687390427418124,-0.15925983042850853,0.4418172500720703,0.22265416502293367,0.22986243702255024,0.4915683075351271,0.4458933928891123,0.5564337387505008,0.4583256452082323,0.06965202546777409,0.5828667597763277,0.33093830087663983,1.0,0.3388916856643234,0.13572957312636658,0.4500563886455872,0.47453139570520153,0.051523472112642556,0.820742977926626,0.3767163306541457,0.3171467505667027,0.344817119888292,0.6625591029283839,0.45108465552793053,0.6844652061236084,0.13105955413662684,0.39376306988414445,0.41877404107322175,0.1467814350680876,0.4928142762108767,0.7019097986245129,0.32391497996970076,0.41377963654288447,0.4513703312799184,0.3730951186616888,0.4131658576453651,0.37815452143737627,-0.03323156360127085,0.5357899104902603,0.1614816943067336,0.1865238371195046,-0.08073125492181174,0.4560444231681122,0.647589418642579,0.43659823811063714,0.1681102754006046,0.15492832038163995,0.1630820878023335,0.39252269448186305,0.18917368805459386,0.1811822683331785,0.36002856755601154,0.5422222501044056,0.4338852461623244,0.3141720649467046,0.4207194183145669,-0.11408525861489945,-0.06946077134980387,0.5289479965324737,0.22433947452853187,0.2969684036517282,0.5366941967633192,0.6215770393875032,0.2774914950717071,0.3861651715005152,0.08966506561380404,0.2533092465674851,0.4803553338643074,0.37496082308250295,0.44092868480126657,0.36000775784731004,0.5777495748443408,0.6479985738009116,0.41778549697838196,0.5054131504670196,0.5763812434451757,0.22956382939271397,0.5669870253588635,0.6491943377916517,0.3871050063551444,0.2474297026124901,0.42048486670329593,0.5091119613319112,0.727700450731396,0.2388259312534966,0.1659536858685183,0.2852443646759411,0.3258474199547608,0.18091165716858906,0.4694683007829048,0.18450730746714125,0.5470029179854395,0.4144744027582689,0.4761399721724476,0.4730975309340525,0.49795506078493473,0.47709119753412615,0.5900417449828016,0.40854146614021486,0.2390277036052949,0.3689740566682373,0.2088617405867256,0.4106721074539531,0.5366375227150014,0.13232359607990193,0.7287800008991441,0.3078780270246004,0.35337078928282206,0.40030643763332474,0.0010786886731659795,0.23629071654112188,0.1264293496711058,0.252000144202803,0.12714888565970758,0.15962261727747504,0.20281714144743296,0.42766281565668024,0.20208459500636447
Frontal_Mid_2_L,0.06743617683549939,0.2871615977639338,0.11071383600574283,0.27368272774382374,0.35659928801655705,0.29507991388381677,0.43617558726489475,0.5942687142653422,0.8136163754672102,0.31534584729446424,0.15677856430763418,0.47470008898016197,0.5457753798948567,-0.08872696818895215,0.40884550731695735,0.5181873812969544,0.29954763601721945,0.6716906687909657,-0.02589283888618653,0.41516366301971136,0.5511245862508353,0.08918700836580518,0.5690687285255416,0.30352122851212915,0.5608301393576587,0.5165112230290528,0.08823598966507147,0.32501498361882103,0.5636833143772862,0.3388916856643234,1.0,-0.03819464322649225,0.10408011955488589,0.6222309988690159,-0.23457845818183912,0.4697854330678197,0.2287763737266324,0.6007920885479626,0.5905847122151207,0.46187714133764085,0.6796118380981558,0.41181717733045414,-0.20889415032048017,0.3760649676776436,0.483741497634404,0.5198857729915162,0.3431605094591749,0.5021483286195932,0.592621224576958,0.12702577231862894,0.4535968812338535,0.5038229449999039,0.2716083987061823,0.5586487117188591,0.04407982723650869,0.6154679183805254,0.09691832301134258,0.3456805646235184,-0.029909079393390776,0.5503319494183784,0.49760683304614606,0.5599403151208293,-0.3424253483872024,0.15078567396704162,-0.2674564812701427,0.5807355802138172,-0.2084082786718347,0.3700454332890319,0.16198538142966035,0.6087421309715424,0.32793004637847123,0.22042211966586586,0.8335615541210564,-0.09127186603655918,-0.0659640153615548,0.723963594290146,0.032726335175773925,-0.07475999816958223,0.5116340167517369,0.5761732571350856,0.49626530668188756,0.6848439439826614,0.2560543303340482,0.4600144679645777,0.5484380723283686,0.6240774191682805,0.30851804249141235,0.3186038816529069,0.6110034086541725,0.5373600163632452,0.5239435489794202,0.360558518105868,0.7124403980307382,0.40016082301175604,0.5509251606666447,0.628213135419927,0.4036204056727703,0.6003693167215144,0.015270624021664944,0.4530025820155631,0.5614596516848968,0.46797713493901666,0.09087161083492404,0.7317967772890808,0.2073543032364111,0.5382884352217124,0.5199172182157099,-0.0659189109339161,0.6563812218972508,0.42991561901363623,0.8102434089730878,0.5782467351715032,0.6968055559296478,0.5299675191634082,0.4416134868306904,0.5342115855505712,0.3540586885670287,0.45777599944096853,-0.17083102011585505,0.6362296014050962,0.5065633622028969,-0.21660908003716348,0.2750756870212505,0.10737441175245283,0.18772632729640432,0.5025180020266182,-0.1424163948328167,0.1829874852460372,0.1589130278663672,0.3481545478784821,0.3550125758776581,0.18593472141176706,0.46991209842314896,-0.042208780583173136,-0.027193771517553946
Occipital_Sup_R,0.2907657484148927,-0.051136116290314525,-0.16791752096806958,0.07890287312281948,-0.252139575756799,0.1346188529993497,0.18409688694411946,-0.14351991354066201,-0.05003454916870582,0.03165582202562603,0.08076643524989612,0.031260547378587154,0.04770975878065646,0.17951461315287212,-0.08281611513398235,-0.06681384452095171,0.25202718756276177,-0.011150728284587042,0.0876727825808135,-0.08505299777017117,0.0033307974456102955,-0.005247411042667998,-0.07183866886370008,0.1341927414153401,-0.049555406928028206,-0.09519622413559024,0.2965686919527077,-0.06923881337287445,-0.09928060503358246,0.13572957312636658,-0.03819464322649225,1.0,0.05072777893935936,0.10224564625085443,0.2073938345033682,0.09754010543220923,-0.03210357876524019,-0.26042633366670875,-0.1984930424296093,0.08976546958309316,-0.15046278686939613,-0.01116695542403523,0.24773784712530253,-0.07844819926745858,-0.1214732602166701,-0.14718475389600394,0.1410612862038716,-0.007579187233630705,-0.15661509589991493,0.14576018857282694,0.01821378002443639,-0.049798352264659236,-0.06867313614348904,0.15157955637354575,-0.003067444682557579,-0.09770218745999554,-0.10886225187450296,-0.12058950264022611,-0.3528876403856303,0.07046755796835252,0.06542938832145324,-0.046670160393776916,0.09500953101190976,0.09455453013980995,0.17355216855291267,-0.10784463302507355,0.37128087135782,-0.27937310449055747,0.012525013359716933,-0.07564198903587879,0.14596288345810693,0.07883909570069558,0.07010797906992224,0.1694165593557269,-0.1785318003567005,0.008387669109908022,0.1536931780579338,0.09057364070060778,-0.029929097808243606,-0.03888203881750889,-0.08493125010191337,-0.15820678101002264,0.38059673131572896,-0.11499022459571545,-0.03402041870438361,-0.20501035731292672,-0.014407579633681774,-0.09918684940508445,0.12268807502307126,0.04040713737623383,-0.21013711403602794,0.024086964473504197,-0.020137480152625755,-0.24093602579812007,-0.051965901575983,0.11258670867002207,0.007926069859256953,0.015638276929004994,0.035074378131745194,0.029037158747458745,0.05708686886768888,-0.050010900365122665,0.14191312137555714,0.02791585799694851,-0.0015318620889054073,-0.14952340212522744,0.004706691841975942,0.14696587033003886,-0.05885025822136232,-0.10016355055573872,0.03646276510426447,-0.04150447186227818,-0.02714054527283667,-0.033853810808853475,0.01722225525384682,-0.058847950375099156,0.10434543253076865,-0.1305572966203214,0.1131816680051327,-0.17794535242206388,0.00040818045547216374,-0.00472611224453853,0.11343667750968231,-0.13849271031709298,-0.03767177510581069,0.1195441565355031,0.3820265169444869,0.24191647551397422,0.08407482795282999,-0.14715397604700117,0.014416005085566208,-0.1331610649972143,-0.15806410746844698,0.09177027494954104,0.15819754549737627
Precentral_R,-0.06430297817595483,0.10608886581190662,0.21499213475826373,0.37045157447670746,-0.043367638685546016,-0.008295455985862054,-0.06671026841537858,0.3990254410418173,0.34207642140172956,-0.1958747069566541,0.0367556435466103,0.3313711611636175,0.6828742347071531,0.4111972452874833,0.2856008304792929,0.3300095487059385,-0.04980742019544604,0.5583824216681281,-0.018341497893552217,0.2484217006385528,-0.03756506384059892,0.06122374511721237,0.31963925213760574,0.39499140126012683,0.7361859030483899,0.4285666908398484,-0.3740603162867157,0.7467382463393916,0.19215284740578453,0.4500563886455872,0.10408011955488589,0.05072777893935936,1.0,0.5855642713421666,0.16398792489394967,0.4509743920176141,0.08962964910905272,0.07844092877919025,0.12984580000507495,0.42321088522981326,0.4282914730104797,0.7470629062487544,-0.18583518206023394,0.06041037085447608,0.3325576606575057,0.0645421370506323,0.4912717511627269,0.5737465908170047,0.10663284772731758,-0.0592241221634548,0.43615682581289916,0.13627080424163887,0.15492512053707544,0.21916379325861904,0.00023924595365359537,0.5595686736911939,-0.3150684875485721,-0.041337332127487914,-0.12012837228562638,0.5539693402777274,0.6050102650275244,0.24927981624251053,0.06423611548421093,-0.21958007587369846,0.04147349400894359,0.3352283169985503,0.073822169561006,-0.03354898044108052,0.34627529773958154,0.5398344548037061,0.2522349300446671,0.03054962287504423,0.2820125192456647,-0.22576396039377636,-0.09920159631298761,0.2929853701737146,-0.19085046241086537,0.19405733782292536,0.33705097829237407,0.5460184020083453,-0.22082402094591674,0.2258155559274717,-0.0443042248131421,-0.08094282245232302,0.24951989369839656,0.2001292291943193,-0.06678086308935585,-0.12596649657560066,0.1613988242529194,0.5887526903532146,0.4297115631820627,0.38898085016277056,0.4934084486220922,0.01613612460562944,0.4986915736136061,0.43038143315504196,0.25285579649406154,0.09858987926192196,0.9311033954120422,0.6791633663562447,0.3257985157564568,-0.10826740117812783,-0.21394581285054623,0.1073981131946614,-0.15575004709989745,0.2554964084885777,0.6223678682065077,-0.18275890661780053,0.651406205483122,0.4901399921122423,0.4298529402330192,0.313472700562511,0.5138859016452522,0.32074281829856255,0.2799637643389099,0.3984430734476963,-0.28832899838424497,0.43458121391019944,0.03140226761078346,0.31487434675743164,0.7191537671799514,-0.15555559508209252,0.2464741818988609,0.4848650069881471,0.03412382294082379,0.10009466377741573,-0.06340782669981386,0.08101331332363011,-0.1966565295633923,-0.09095514478520073,-0.03376511172727979,0.18092408042671898,0.1023465133210831,0.902160374501017,-0.2647950981786746
